ID;CaoSectoren;SBI93;Versie;Perioden;CaoLonenPerMaandExclBijzBeloningen_1;CaoLonenPerMaandInclBijzBeloningen_2;CaoLonenPerUurExclBijzBeloningen_3;CaoLonenPerUurInclBijzBeloningen_4;ContractueleLoonkostenPerMaand_5;ContractueleLoonkostenPerUur_6;ContractueleArbeidsduur_7;CaoLonenPerMaandExclBijzBeloningen_8;CaoLonenPerMaandInclBijzBeloningen_9;CaoLonenPerUurExclBijzBeloningen_10;CaoLonenPerUurInclBijzBeloningen_11;ContractueleLoonkostenPerMaand_12;ContractueleLoonkostenPerUur_13;ContractueleArbeidsduur_14;PercentageAfgeslotenCaoS_15
3737;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2004 februari;;;;;;;;;;;;;;;
3738;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2004 maart;110.3;110.3;110.3;110.3;;;100.0;1.8;1.8;1.8;1.8;;;0.0;
3739;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2004 1e kwartaal;110.3;110.3;110.3;110.3;;;100.0;1.9;1.9;1.9;1.9;;;0.0;
3740;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2004 april;110.3;110.3;110.3;110.3;;;100.0;1.6;1.6;1.6;1.6;;;0.0;
3741;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2004 mei;110.3;110.3;110.3;110.3;;;100.0;1.6;1.6;1.6;1.6;;;0.0;
3742;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2004 juni;110.3;110.3;110.3;110.3;;;100.0;0.8;0.8;0.8;0.8;;;0.0;
3743;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2004 2e kwartaal;110.3;110.3;110.3;110.3;;;100.0;1.3;1.3;1.3;1.3;;;0.0;
3744;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2004 juli;110.3;110.3;110.3;110.3;;;100.0;0.8;0.8;0.8;0.8;;;0.0;
3745;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2004 augustus;110.3;110.3;110.3;110.3;;;100.0;0.8;0.8;0.8;0.8;;;0.0;
3746;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2004 september;110.3;110.3;110.3;110.3;;;100.0;0.8;0.8;0.8;0.8;;;0.0;
3747;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2004 3e kwartaal;110.3;110.3;110.3;110.3;;;100.0;0.8;0.8;0.8;0.8;;;0.0;
3748;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2004 oktober;110.3;110.3;110.3;110.3;;;100.0;0.8;0.8;0.8;0.8;;;0.0;
3749;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2004 november;110.3;110.3;110.3;110.3;;;100.0;0.0;0.0;0.0;0.0;;;0.0;
3750;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2004 december;110.3;110.3;110.3;110.3;;;100.0;0.0;0.0;0.0;0.0;;;0.0;
3751;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2004 4e kwartaal;110.3;110.3;110.3;110.3;;;100.0;0.3;0.3;0.3;0.3;;;0.0;
3752;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2004 jaar;110.3;110.3;110.3;110.3;;;100.0;1.1;1.1;1.1;1.1;;;0.0;
3753;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2005 januari;110.3;110.3;110.3;110.3;;;100.0;0.0;0.0;0.0;0.0;;;0.0;
3754;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2005 februari;;;;;;;;;;;;;;;
3755;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2005 maart;;;;;;;;;;;;;;;
3756;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2005 1e kwartaal;;;;;;;;;;;;;;;
3757;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2005 april;;;;;;;;;;;;;;;
3758;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2005 mei;;;;;;;;;;;;;;;
3759;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2005 juni;;;;;;;;;;;;;;;
3760;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2005 2e kwartaal;;;;;;;;;;;;;;;
3761;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2005 juli;;;;;;;;;;;;;;;
3762;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2005 augustus;;;;;;;;;;;;;;;
3763;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2005 september;;;;;;;;;;;;;;;
3764;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2005 3e kwartaal;;;;;;;;;;;;;;;
3765;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2005 oktober;111.4;111.4;111.4;111.4;;;100.0;1.0;1.0;1.0;1.0;;;0.0;
3766;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2005 november;111.4;111.5;111.4;111.5;;;100.0;1.0;1.1;1.0;1.1;;;0.0;
3767;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2005 december;111.4;111.5;111.4;111.5;;;100.0;1.0;1.1;1.0;1.1;;;0.0;
3768;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2005 4e kwartaal;111.4;111.5;111.4;111.5;;;100.0;1.0;1.1;1.0;1.1;;;0.0;
3769;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2005 jaar;110.9;110.9;110.9;110.9;;;100.0;0.5;0.5;0.5;0.5;;;0.0;
3770;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2006 januari;111.5;111.6;111.5;111.6;;;100.0;1.1;1.2;1.1;1.2;;;0.0;
3771;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2006 februari;111.5;111.6;111.5;111.6;;;100.0;1.1;1.2;1.1;1.2;;;0.0;
3772;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2006 maart;111.5;111.6;111.5;111.6;;;100.0;1.1;1.2;1.1;1.2;;;0.0;
3773;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2006 1e kwartaal;111.5;111.6;111.5;111.6;;;100.0;1.1;1.2;1.1;1.2;;;0.0;
3774;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2006 april;111.7;111.8;111.7;111.8;;;100.0;1.3;1.4;1.3;1.4;;;0.0;
3775;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2006 mei;111.7;112.7;111.7;112.7;;;100.0;1.3;2.2;1.3;2.2;;;0.0;
3776;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2006 juni;113.1;114.0;113.1;114.0;;;100.0;1.7;2.5;1.7;2.5;;;0.0;
3777;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2006 2e kwartaal;112.2;113.1;112.2;113.1;;;100.0;1.4;2.3;1.4;2.3;;;0.0;
3778;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2006 juli;113.1;114.0;113.1;114.0;;;100.0;1.7;2.4;1.7;2.4;;;0.0;
3779;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2006 augustus;113.1;114.0;113.1;114.0;;;100.0;1.7;2.4;1.7;2.4;;;0.0;
3780;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2006 september;113.1;114.0;113.1;114.0;;;100.0;1.7;2.4;1.7;2.4;;;0.0;
3781;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2006 3e kwartaal;113.1;114.0;113.1;114.0;;;100.0;1.7;2.4;1.7;2.4;;;0.0;
3782;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2006 oktober;113.1;114.0;113.1;114.0;;;100.0;1.5;2.2;1.5;2.2;;;0.0;
3783;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2006 november;113.1;114.0;113.1;114.0;;;100.0;1.5;2.2;1.5;2.2;;;0.0;
3784;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2006 december;113.1;114.0;113.1;114.0;;;100.0;1.5;2.2;1.5;2.2;;;0.0;
3785;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2006 4e kwartaal;113.1;114.0;113.1;114.0;;;100.0;1.5;2.2;1.5;2.2;;;0.0;
3786;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2006 jaar;112.5;113.4;112.5;113.4;;;100.0;1.4;2.3;1.4;2.3;;;0.0;
3787;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2007 januari;113.1;114.0;113.1;114.0;;;100.0;1.4;1.3;1.4;1.3;;;0.0;
3788;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2007 februari;;;;;;;;;;;;;;;
3789;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2007 maart;;;;;;;;;;;;;;;
3790;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2007 1e kwartaal;;;;;;;;;;;;;;;
3791;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2007 april;;;;;;;;;;;;;;;
3792;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2007 mei;;;;;;;;;;;;;;;
3793;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2007 juni;;;;;;;;;;;;;;;
3794;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2007 2e kwartaal;;;;;;;;;;;;;;;
3795;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2007 juli;116.2;117.1;116.2;117.1;;;100.0;2.7;2.7;2.7;2.7;;;0.0;
3796;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2007 augustus;116.2;117.1;116.2;117.1;;;100.0;2.7;2.7;2.7;2.7;;;0.0;
3797;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2007 september;116.2;117.2;116.2;117.2;;;100.0;2.7;2.8;2.7;2.8;;;0.0;
3798;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2007 3e kwartaal;116.2;117.2;116.2;117.2;;;100.0;2.7;2.8;2.7;2.8;;;0.0;
3799;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2007 oktober;116.2;117.2;116.2;117.2;;;100.0;2.7;2.8;2.7;2.8;;;0.0;
3800;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2007 november;116.2;117.2;116.2;117.2;;;100.0;2.7;2.8;2.7;2.8;;;0.0;
3801;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2007 december;116.2;117.2;116.2;117.2;;;100.0;2.7;2.8;2.7;2.8;;;0.0;
3802;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2007 4e kwartaal;116.2;117.2;116.2;117.2;;;100.0;2.7;2.8;2.7;2.8;;;0.0;
3803;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2007 jaar;114.8;115.8;114.8;115.8;;;100.0;2.0;2.1;2.0;2.1;;;0.0;
3804;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2008 januari;116.8;117.9;116.8;117.9;;;100.0;3.3;3.3;3.3;3.3;;;0.0;
3805;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2008 februari;116.8;117.9;116.8;117.9;;;100.0;3.3;3.3;3.3;3.3;;;0.0;
3806;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2008 maart;116.8;117.9;116.8;117.9;;;100.0;3.3;3.3;3.3;3.3;;;0.0;
3807;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2008 1e kwartaal;116.8;117.9;116.8;117.9;;;100.0;3.3;3.3;3.3;3.3;;;0.0;
3808;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2008 april;116.8;117.9;116.8;117.9;;;100.0;2.7;2.8;2.7;2.8;;;0.0;
3809;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2008 mei;116.8;117.9;116.8;117.9;;;100.0;2.7;2.8;2.7;2.8;;;0.0;
3810;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2008 juni;116.9;117.9;116.9;117.9;;;100.0;2.7;2.7;2.7;2.7;;;0.0;
3811;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2008 2e kwartaal;116.8;117.9;116.8;117.9;;;100.0;2.7;2.8;2.7;2.8;;;0.0;
3812;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2008 juli;119.4;120.4;119.4;120.4;;;100.0;2.8;2.7;2.8;2.7;;;0.0;
3813;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2008 augustus;119.4;120.4;119.4;120.4;;;100.0;2.8;2.7;2.8;2.7;;;0.0;
3814;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2008 september;119.4;120.4;119.4;120.4;;;100.0;2.8;2.7;2.8;2.7;;;0.0;
3815;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2008 3e kwartaal;119.4;120.4;119.4;120.4;;;100.0;2.8;2.7;2.8;2.7;;;0.0;
3816;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2008 oktober;119.4;120.4;119.4;120.4;;;100.0;2.8;2.7;2.8;2.7;;;0.0;
3817;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2008 november;119.4;120.4;119.4;120.4;;;100.0;2.8;2.7;2.8;2.7;;;0.0;
3818;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2008 december;119.4;120.4;119.4;120.4;;;100.0;2.8;2.7;2.8;2.7;;;0.0;
3819;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2008 4e kwartaal;119.4;120.4;119.4;120.4;;;100.0;2.8;2.7;2.8;2.7;;;0.0;
3820;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2008 jaar;118.1;119.2;118.1;119.2;;;100.0;2.9;2.9;2.9;2.9;;;0.0;
3821;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2009 januari;119.4;120.4;119.4;120.4;;;100.0;2.2;2.1;2.2;2.1;;;0.0;
3822;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2009 februari;119.4;120.4;119.4;120.4;;;100.0;2.2;2.1;2.2;2.1;;;0.0;
3823;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2009 maart;119.4;120.4;119.4;120.4;;;100.0;2.2;2.1;2.2;2.1;;;0.0;
3824;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2009 1e kwartaal;119.4;120.4;119.4;120.4;;;100.0;2.2;2.1;2.2;2.1;;;0.0;
3825;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2009 april;119.4;120.4;119.4;120.4;;;100.0;2.2;2.1;2.2;2.1;;;0.0;
3826;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2009 mei;119.4;120.4;119.4;120.4;;;100.0;2.2;2.1;2.2;2.1;;;0.0;
3827;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2009 juni;119.4;120.4;119.4;120.4;;;100.0;2.1;2.1;2.1;2.1;;;0.0;
3828;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2009 2e kwartaal;119.4;120.4;119.4;120.4;;;100.0;2.2;2.1;2.2;2.1;;;0.0;
3829;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2009 juli;122.6;123.7;122.6;123.7;;;100.0;2.7;2.7;2.7;2.7;;;0.0;
3830;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2009 augustus;122.6;123.7;122.6;123.7;;;100.0;2.7;2.7;2.7;2.7;;;0.0;
3831;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2009 september;122.6;123.7;122.6;123.7;;;100.0;2.7;2.7;2.7;2.7;;;0.0;
3832;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2009 3e kwartaal;122.6;123.7;122.6;123.7;;;100.0;2.7;2.7;2.7;2.7;;;0.0;
3833;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2009 oktober;122.6;123.7;122.6;123.7;;;100.0;2.7;2.7;2.7;2.7;;;0.0;
3834;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2009 november;122.6;123.7;122.6;123.7;;;100.0;2.7;2.7;2.7;2.7;;;0.0;
3835;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2009 december;122.6;123.7;122.6;123.7;;;100.0;2.7;2.7;2.7;2.7;;;0.0;
3836;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2009 4e kwartaal;122.6;123.7;122.6;123.7;;;100.0;2.7;2.7;2.7;2.7;;;0.0;
3837;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2009 jaar;121.0;122.1;121.0;122.1;;;100.0;2.5;2.4;2.5;2.4;;;0.0;
3838;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2010 januari;122.6;123.7;122.6;123.7;;;100.0;2.7;2.7;2.7;2.7;;;0.0;
3839;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2010 februari;;;;;;;;;;;;;;;
3840;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2010 maart;;;;;;;;;;;;;;;
3841;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2010 1e kwartaal;;;;;;;;;;;;;;;
3842;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2010 april;;;;;;;;;;;;;;;
3843;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2010 mei;;;;;;;;;;;;;;;
3844;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2010 juni;;;;;;;;;;;;;;;
3845;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2010 2e kwartaal;;;;;;;;;;;;;;;
3846;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2010 juli;121.9;123.0;121.9;123.0;;;100.0;0.0;0.0;0.0;0.0;;;0.0;
3847;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2010 augustus;121.9;123.0;121.9;123.0;;;100.0;0.0;0.0;0.0;0.0;;;0.0;
3848;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2010 september;121.9;123.0;121.9;123.0;;;100.0;0.0;0.0;0.0;0.0;;;0.0;
3849;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2010 3e kwartaal;121.9;123.0;121.9;123.0;;;100.0;0.0;0.0;0.0;0.0;;;0.0;
3850;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2010 oktober;121.9;123.0;121.9;123.0;;;100.0;0.0;0.0;0.0;0.0;;;0.0;
3851;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2010 november;121.9;123.0;121.9;123.0;;;100.0;0.0;0.0;0.0;0.0;;;0.0;
3852;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2010 december;121.9;123.0;121.9;123.0;;;100.0;0.0;0.0;0.0;0.0;;;0.0;
3853;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2010 4e kwartaal;121.9;123.0;121.9;123.0;;;100.0;0.0;0.0;0.0;0.0;;;0.0;
3854;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2010 jaar;121.9;123.0;121.9;123.0;;;100.0;1.1;1.1;1.1;1.1;;;0.0;
3855;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2011 januari;121.9;123.0;121.9;123.0;;;100.0;0.0;0.0;0.0;0.0;;;0.0;
3856;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2011 februari;121.9;123.0;121.9;123.0;;;100.0;0.0;0.0;0.0;0.0;;;0.0;
3857;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2011 maart;121.9;123.0;121.9;123.0;;;100.0;0.0;0.0;0.0;0.0;;;0.0;
3858;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2011 1e kwartaal;121.9;123.0;121.9;123.0;;;100.0;0.0;0.0;0.0;0.0;;;0.0;
3859;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2011 april;121.9;123.0;121.9;123.0;;;100.0;0.0;0.0;0.0;0.0;;;0.0;
3860;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2011 mei;121.9;123.0;121.9;123.0;;;100.0;0.0;0.0;0.0;0.0;;;0.0;
3861;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2011 juni;122.0;123.1;122.0;123.1;;;100.0;0.1;0.1;0.1;0.1;;;0.0;
3862;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2011 2e kwartaal;122.0;123.0;122.0;123.0;;;100.0;0.1;0.0;0.1;0.0;;;0.0;
3863;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2011 juli;122.7;123.7;122.7;123.7;;;100.0;0.7;0.6;0.7;0.6;;;0.0;
3864;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2011 augustus;122.7;123.7;122.7;123.7;;;100.0;0.7;0.6;0.7;0.6;;;0.0;
3865;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2011 september;122.7;123.7;122.7;123.7;;;100.0;0.7;0.6;0.7;0.6;;;0.0;
3866;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2011 3e kwartaal;122.7;123.7;122.7;123.7;;;100.0;0.7;0.6;0.7;0.6;;;0.0;
3867;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2011 oktober;122.7;123.7;122.7;123.7;;;100.0;0.7;0.6;0.7;0.6;;;0.0;
3868;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2011 november;122.7;123.7;122.7;123.7;;;100.0;0.7;0.6;0.7;0.6;;;0.0;
3869;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2011 december;122.7;123.7;122.7;123.7;;;100.0;0.7;0.6;0.7;0.6;;;0.0;
3870;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2011 4e kwartaal;122.7;123.7;122.7;123.7;;;100.0;0.7;0.6;0.7;0.6;;;0.0;
3871;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2011 jaar;122.3;123.3;122.3;123.3;;;100.0;0.3;0.2;0.3;0.2;;;0.0;
3872;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2012 januari;123.4;124.4;123.4;124.4;;;100.0;1.2;1.2;1.2;1.2;;;0.0;
3873;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2012 februari;;;;;;;;;;;;;;;
3874;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2012 maart;123.4;124.4;123.4;124.4;;;100.0;1.2;1.2;1.2;1.2;;;0.0;
3875;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2012 1e kwartaal;123.4;124.4;123.4;124.4;;;100.0;1.2;1.2;1.2;1.2;;;0.0;
3876;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2012 april;123.4;124.4;123.4;124.4;;;100.0;1.2;1.2;1.2;1.2;;;0.0;
3877;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2012 mei;123.4;124.4;123.4;124.4;;;100.0;1.2;1.2;1.2;1.2;;;0.0;
3878;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2012 juni;123.4;124.4;123.4;124.4;;;100.0;1.1;1.1;1.1;1.1;;;0.0;
3879;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2012 2e kwartaal;123.4;124.4;123.4;124.4;;;100.0;1.1;1.2;1.1;1.2;;;0.0;
3880;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2012 juli;125.7;126.7;125.7;126.7;;;100.0;2.4;2.4;2.4;2.4;;;0.0;
3881;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2012 augustus;125.7;126.7;125.7;126.7;;;100.0;2.4;2.4;2.4;2.4;;;0.0;
3882;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2012 september;125.7;126.7;125.7;126.7;;;100.0;2.4;2.4;2.4;2.4;;;0.0;
3883;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2012 3e kwartaal;125.7;126.7;125.7;126.7;;;100.0;2.4;2.4;2.4;2.4;;;0.0;
3884;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2012 oktober;125.7;126.7;125.7;126.7;;;100.0;2.4;2.4;2.4;2.4;;;0.0;
3885;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2012 november;125.7;126.7;125.7;126.7;;;100.0;2.4;2.4;2.4;2.4;;;0.0;
3886;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2012 december;125.7;126.7;125.7;126.7;;;100.0;2.4;2.4;2.4;2.4;;;0.0;
3887;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2012 4e kwartaal;125.7;126.7;125.7;126.7;;;100.0;2.4;2.4;2.4;2.4;;;0.0;
3888;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2012 jaar;124.6;125.5;124.6;125.5;;;100.0;1.9;1.8;1.9;1.8;;;0.0;
3889;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2013 januari;127.0;127.9;127.0;127.9;;;100.0;2.9;2.8;2.9;2.8;;;0.0;
