ID;Arbeidspositie;Arbeidsverleden;Geslacht;Persoonskenmerken;Perioden;NietWerkzameBevolking_1
3945;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Vrouwen;Onderwijsniveau: weet niet of onbekend;2022 1e kwartaal;2
3946;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Vrouwen;Onderwijsniveau: weet niet of onbekend;2022 2e kwartaal;2
3947;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Vrouwen;Onderwijsniveau: weet niet of onbekend;2022 3e kwartaal;5
3948;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Vrouwen;Onderwijsniveau: weet niet of onbekend;2022 4e kwartaal;3
3949;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Vrouwen;Onderwijsniveau: weet niet of onbekend;2022;3
3950;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Vrouwen;Onderwijsniveau: weet niet of onbekend;2023 1e kwartaal;2
3951;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Vrouwen;Onderwijsniveau: weet niet of onbekend;2023 2e kwartaal;2
3952;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Vrouwen;Onderwijsniveau: weet niet of onbekend;2023 3e kwartaal;0
3953;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Vrouwen;Onderwijsniveau: weet niet of onbekend;2023 4e kwartaal;1
3954;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Vrouwen;Onderwijsniveau: weet niet of onbekend;2023;2
3955;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Vrouwen;Onderwijsniveau: weet niet of onbekend;2024 1e kwartaal;3
3956;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Vrouwen;Onderwijsniveau: weet niet of onbekend;2024 2e kwartaal;1
3957;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Vrouwen;Onderwijsniveau: weet niet of onbekend;2024 3e kwartaal;3
3958;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Vrouwen;Onderwijsniveau: weet niet of onbekend;2024 4e kwartaal;3
3959;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Vrouwen;Onderwijsniveau: weet niet of onbekend;2024;3
3960;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Totaal personen;2021 1e kwartaal;1562
3961;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Totaal personen;2021 2e kwartaal;1505
3962;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Totaal personen;2021 3e kwartaal;1447
3963;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Totaal personen;2021 4e kwartaal;1397
3964;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Totaal personen;2021;1478
3965;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Totaal personen;2022 1e kwartaal;1470
3966;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Totaal personen;2022 2e kwartaal;1444
3967;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Totaal personen;2022 3e kwartaal;1374
3968;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Totaal personen;2022 4e kwartaal;1326
3969;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Totaal personen;2022;1404
3970;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Totaal personen;2023 1e kwartaal;1404
3971;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Totaal personen;2023 2e kwartaal;1350
3972;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Totaal personen;2023 3e kwartaal;1280
3973;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Totaal personen;2023 4e kwartaal;1227
3974;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Totaal personen;2023;1315
3975;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Totaal personen;2024 1e kwartaal;1292
3976;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Totaal personen;2024 2e kwartaal;1263
3977;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Totaal personen;2024 3e kwartaal;1245
3978;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Totaal personen;2024 4e kwartaal;1232
3979;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Totaal personen;2024;1258
3980;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2021 1e kwartaal;22
3981;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2021 2e kwartaal;18
3982;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2021 3e kwartaal;12
3983;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2021 4e kwartaal;10
3984;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2021;16
3985;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2022 1e kwartaal;9
3986;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2022 2e kwartaal;11
3987;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2022 3e kwartaal;10
3988;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2022 4e kwartaal;11
3989;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2022;10
3990;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2023 1e kwartaal;14
3991;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2023 2e kwartaal;12
3992;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2023 3e kwartaal;12
3993;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2023 4e kwartaal;10
3994;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2023;12
3995;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2024 1e kwartaal;10
3996;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2024 2e kwartaal;10
3997;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2024 3e kwartaal;15
3998;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2024 4e kwartaal;12
3999;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2024;12
4000;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2021 1e kwartaal;41
4001;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2021 2e kwartaal;47
4002;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2021 3e kwartaal;40
4003;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2021 4e kwartaal;32
4004;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2021;40
4005;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2022 1e kwartaal;30
4006;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2022 2e kwartaal;38
4007;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2022 3e kwartaal;30
4008;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2022 4e kwartaal;31
4009;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2022;32
4010;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2023 1e kwartaal;37
4011;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2023 2e kwartaal;32
4012;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2023 3e kwartaal;30
4013;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2023 4e kwartaal;28
4014;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2023;32
4015;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2024 1e kwartaal;32
4016;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2024 2e kwartaal;32
4017;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2024 3e kwartaal;31
4018;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2024 4e kwartaal;30
4019;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2024;31
4020;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2021 1e kwartaal;85
4021;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2021 2e kwartaal;80
4022;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2021 3e kwartaal;85
4023;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2021 4e kwartaal;85
4024;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2021;84
4025;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2022 1e kwartaal;92
4026;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2022 2e kwartaal;81
4027;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2022 3e kwartaal;73
4028;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2022 4e kwartaal;66
4029;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2022;78
4030;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2023 1e kwartaal;78
4031;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2023 2e kwartaal;77
4032;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2023 3e kwartaal;75
4033;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2023 4e kwartaal;71
4034;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2023;75
4035;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2024 1e kwartaal;85
4036;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2024 2e kwartaal;82
4037;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2024 3e kwartaal;75
4038;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2024 4e kwartaal;78
4039;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2024;80
4040;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2021 1e kwartaal;155
4041;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2021 2e kwartaal;155
4042;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2021 3e kwartaal;152
4043;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2021 4e kwartaal;145
4044;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2021;151
4045;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2022 1e kwartaal;149
4046;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2022 2e kwartaal;150
4047;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2022 3e kwartaal;136
4048;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2022 4e kwartaal;133
4049;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2022;142
4050;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2023 1e kwartaal;133
4051;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2023 2e kwartaal;137
4052;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2023 3e kwartaal;134
4053;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2023 4e kwartaal;135
4054;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2023;135
4055;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2024 1e kwartaal;136
4056;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2024 2e kwartaal;134
4057;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2024 3e kwartaal;129
4058;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2024 4e kwartaal;135
4059;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2024;133
4060;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2021 1e kwartaal;307
4061;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2021 2e kwartaal;309
4062;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2021 3e kwartaal;301
4063;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2021 4e kwartaal;289
4064;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2021;302
4065;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2022 1e kwartaal;306
4066;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2022 2e kwartaal;302
4067;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2022 3e kwartaal;284
4068;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2022 4e kwartaal;283
4069;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2022;294
4070;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2023 1e kwartaal;295
4071;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2023 2e kwartaal;285
4072;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2023 3e kwartaal;270
4073;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2023 4e kwartaal;259
4074;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2023;277
4075;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2024 1e kwartaal;269
4076;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2024 2e kwartaal;265
4077;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2024 3e kwartaal;253
4078;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2024 4e kwartaal;264
4079;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2024;263
4080;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2021 1e kwartaal;951
4081;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2021 2e kwartaal;896
4082;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2021 3e kwartaal;858
4083;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2021 4e kwartaal;837
4084;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2021;885
4085;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2022 1e kwartaal;884
4086;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2022 2e kwartaal;862
4087;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2022 3e kwartaal;842
4088;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2022 4e kwartaal;803
4089;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2022;848
4090;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2023 1e kwartaal;847
4091;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2023 2e kwartaal;807
4092;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2023 3e kwartaal;759
4093;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2023 4e kwartaal;724
4094;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2023;785
4095;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2024 1e kwartaal;761
4096;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2024 2e kwartaal;740
4097;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2024 3e kwartaal;742
4098;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2024 4e kwartaal;713
4099;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2024;739
4100;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2021 1e kwartaal;670
4101;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2021 2e kwartaal;675
4102;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2021 3e kwartaal;665
4103;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2021 4e kwartaal;654
4104;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2021;666
4105;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2022 1e kwartaal;680
4106;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2022 2e kwartaal;681
4107;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2022 3e kwartaal;633
4108;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2022 4e kwartaal;606
4109;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2022;650
4110;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2023 1e kwartaal;645
4111;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2023 2e kwartaal;619
4112;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2023 3e kwartaal;586
4113;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2023 4e kwartaal;575
4114;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2023;606
4115;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2024 1e kwartaal;599
4116;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2024 2e kwartaal;588
4117;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2024 3e kwartaal;567
4118;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2024 4e kwartaal;557
4119;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2024;578
4120;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2021 1e kwartaal;548
