ID;Geslacht;Herkomstgroepering;Onderwijssoort;Leeftijd;AantalVerdienersHuishoudkern;Perioden;AantalLeerlingenOnderzoekspopulatie_1;AantalVSVErsOnderzoekspopulatie_2;AantalNietVSVErsOnderzoekspopulatie_3;PercentageVSVErsOnderzoekspopulatie_4
3857;Mannen;0;0;18 tot 23 jaar;Eenverdiener;2006/'07;84980.0;9870.0;75120.0;11.6
3858;Mannen;0;0;18 tot 23 jaar;Eenverdiener;2007/'08;85410.0;10240.0;75170.0;12.0
3859;Mannen;0;0;18 tot 23 jaar;Eenverdiener;2008/'09;83020.0;9090.0;73940.0;10.9
3860;Mannen;0;0;18 tot 23 jaar;Tweeverdiener;2004/'05;110550.0;10170.0;100380.0;9.2
3861;Mannen;0;0;18 tot 23 jaar;Tweeverdiener;2005/'06;121960.0;9490.0;112470.0;7.8
3862;Mannen;0;0;18 tot 23 jaar;Tweeverdiener;2006/'07;123850.0;9370.0;114480.0;7.6
3863;Mannen;0;0;18 tot 23 jaar;Tweeverdiener;2007/'08;131450.0;9660.0;121790.0;7.3
3864;Mannen;0;0;18 tot 23 jaar;Tweeverdiener;2008/'09;135050.0;9260.0;125790.0;6.9
3865;Mannen;0;0;18 tot 23 jaar;Aantal verdieners onbekend;2004/'05;3530.0;840.0;2700.0;23.7
3866;Mannen;0;0;18 tot 23 jaar;Aantal verdieners onbekend;2005/'06;4260.0;930.0;3320.0;21.9
3867;Mannen;0;0;18 tot 23 jaar;Aantal verdieners onbekend;2006/'07;5710.0;1050.0;4670.0;18.3
3868;Mannen;0;0;18 tot 23 jaar;Aantal verdieners onbekend;2007/'08;3110.0;620.0;2490.0;19.9
3869;Mannen;0;0;18 tot 23 jaar;Aantal verdieners onbekend;2008/'09;4490.0;780.0;3710.0;17.4
3870;Mannen;0;0;23 jaar of ouder;Totaal verdieners huishoudkern;2004/'05;47390.0;11920.0;35470.0;25.2
3871;Mannen;0;0;23 jaar of ouder;Totaal verdieners huishoudkern;2005/'06;54280.0;11950.0;42340.0;22.0
3872;Mannen;0;0;23 jaar of ouder;Totaal verdieners huishoudkern;2006/'07;58270.0;11680.0;46590.0;20.0
3873;Mannen;0;0;23 jaar of ouder;Totaal verdieners huishoudkern;2007/'08;65140.0;13100.0;52040.0;20.1
3874;Mannen;0;0;23 jaar of ouder;Totaal verdieners huishoudkern;2008/'09;67310.0;11590.0;55720.0;17.2
3875;Mannen;0;0;23 jaar of ouder;Geen verdiener;2004/'05;750.0;330.0;410.0;44.4
3876;Mannen;0;0;23 jaar of ouder;Geen verdiener;2005/'06;770.0;340.0;430.0;43.9
3877;Mannen;0;0;23 jaar of ouder;Geen verdiener;2006/'07;740.0;210.0;540.0;27.9
3878;Mannen;0;0;23 jaar of ouder;Geen verdiener;2007/'08;660.0;190.0;480.0;28.2
3879;Mannen;0;0;23 jaar of ouder;Geen verdiener;2008/'09;540.0;160.0;390.0;28.7
3880;Mannen;0;0;23 jaar of ouder;Wel verdiener;2004/'05;45180.0;11090.0;34090.0;24.5
3881;Mannen;0;0;23 jaar of ouder;Wel verdiener;2005/'06;51610.0;11050.0;40560.0;21.4
3882;Mannen;0;0;23 jaar of ouder;Wel verdiener;2006/'07;54950.0;10860.0;44090.0;19.8
3883;Mannen;0;0;23 jaar of ouder;Wel verdiener;2007/'08;62570.0;12380.0;50190.0;19.8
3884;Mannen;0;0;23 jaar of ouder;Wel verdiener;2008/'09;64630.0;10910.0;53720.0;16.9
3885;Mannen;0;0;23 jaar of ouder;Eenverdiener;2004/'05;19630.0;5310.0;14320.0;27.1
3886;Mannen;0;0;23 jaar of ouder;Eenverdiener;2005/'06;22630.0;5370.0;17260.0;23.7
3887;Mannen;0;0;23 jaar of ouder;Eenverdiener;2006/'07;24420.0;5320.0;19100.0;21.8
3888;Mannen;0;0;23 jaar of ouder;Eenverdiener;2007/'08;26900.0;5940.0;20960.0;22.1
3889;Mannen;0;0;23 jaar of ouder;Eenverdiener;2008/'09;27210.0;5260.0;21950.0;19.3
3890;Mannen;0;0;23 jaar of ouder;Tweeverdiener;2004/'05;25550.0;5780.0;19770.0;22.6
3891;Mannen;0;0;23 jaar of ouder;Tweeverdiener;2005/'06;28990.0;5680.0;23310.0;19.6
3892;Mannen;0;0;23 jaar of ouder;Tweeverdiener;2006/'07;30530.0;5540.0;24990.0;18.1
3893;Mannen;0;0;23 jaar of ouder;Tweeverdiener;2007/'08;35670.0;6440.0;29230.0;18.0
3894;Mannen;0;0;23 jaar of ouder;Tweeverdiener;2008/'09;37420.0;5640.0;31770.0;15.1
3895;Mannen;0;0;23 jaar of ouder;Aantal verdieners onbekend;2004/'05;1470.0;510.0;970.0;34.4
3896;Mannen;0;0;23 jaar of ouder;Aantal verdieners onbekend;2005/'06;1910.0;560.0;1350.0;29.4
3897;Mannen;0;0;23 jaar of ouder;Aantal verdieners onbekend;2006/'07;2580.0;610.0;1970.0;23.7
3898;Mannen;0;0;23 jaar of ouder;Aantal verdieners onbekend;2007/'08;1910.0;530.0;1380.0;27.8
3899;Mannen;0;0;23 jaar of ouder;Aantal verdieners onbekend;2008/'09;2140.0;530.0;1610.0;24.6
3900;Mannen;0;Voortgezet onderwijs;0;Totaal verdieners huishoudkern;2004/'05;434660.0;9910.0;424750.0;2.3
3901;Mannen;0;Voortgezet onderwijs;0;Totaal verdieners huishoudkern;2005/'06;453110.0;9010.0;444100.0;2.0
3902;Mannen;0;Voortgezet onderwijs;0;Totaal verdieners huishoudkern;2006/'07;454990.0;8450.0;446550.0;1.9
3903;Mannen;0;Voortgezet onderwijs;0;Totaal verdieners huishoudkern;2007/'08;453720.0;7110.0;446610.0;1.6
3904;Mannen;0;Voortgezet onderwijs;0;Totaal verdieners huishoudkern;2008/'09;450120.0;6170.0;443950.0;1.4
3905;Mannen;0;Voortgezet onderwijs;0;Geen verdiener;2004/'05;6640.0;530.0;6120.0;7.9
3906;Mannen;0;Voortgezet onderwijs;0;Geen verdiener;2005/'06;6940.0;440.0;6510.0;6.3
3907;Mannen;0;Voortgezet onderwijs;0;Geen verdiener;2006/'07;7000.0;380.0;6630.0;5.4
3908;Mannen;0;Voortgezet onderwijs;0;Geen verdiener;2007/'08;5880.0;290.0;5590.0;4.9
3909;Mannen;0;Voortgezet onderwijs;0;Geen verdiener;2008/'09;5910.0;240.0;5670.0;4.1
3910;Mannen;0;Voortgezet onderwijs;0;Wel verdiener;2004/'05;424710.0;9040.0;415660.0;2.1
3911;Mannen;0;Voortgezet onderwijs;0;Wel verdiener;2005/'06;442780.0;8230.0;434550.0;1.9
3912;Mannen;0;Voortgezet onderwijs;0;Wel verdiener;2006/'07;442570.0;7700.0;434870.0;1.7
3913;Mannen;0;Voortgezet onderwijs;0;Wel verdiener;2007/'08;444750.0;6620.0;438130.0;1.5
3914;Mannen;0;Voortgezet onderwijs;0;Wel verdiener;2008/'09;441350.0;5730.0;435610.0;1.3
3915;Mannen;0;Voortgezet onderwijs;0;Eenverdiener;2004/'05;152250.0;4560.0;147690.0;3.0
3916;Mannen;0;Voortgezet onderwijs;0;Eenverdiener;2005/'06;157450.0;4130.0;153320.0;2.6
3917;Mannen;0;Voortgezet onderwijs;0;Eenverdiener;2006/'07;154440.0;3810.0;150630.0;2.5
3918;Mannen;0;Voortgezet onderwijs;0;Eenverdiener;2007/'08;148480.0;3220.0;145260.0;2.2
3919;Mannen;0;Voortgezet onderwijs;0;Eenverdiener;2008/'09;142660.0;2660.0;140000.0;1.9
3920;Mannen;0;Voortgezet onderwijs;0;Tweeverdiener;2004/'05;272460.0;4480.0;267980.0;1.6
3921;Mannen;0;Voortgezet onderwijs;0;Tweeverdiener;2005/'06;285330.0;4100.0;281230.0;1.4
3922;Mannen;0;Voortgezet onderwijs;0;Tweeverdiener;2006/'07;288130.0;3900.0;284230.0;1.4
3923;Mannen;0;Voortgezet onderwijs;0;Tweeverdiener;2007/'08;296270.0;3400.0;292870.0;1.1
3924;Mannen;0;Voortgezet onderwijs;0;Tweeverdiener;2008/'09;298680.0;3070.0;295610.0;1.0
3925;Mannen;0;Voortgezet onderwijs;0;Aantal verdieners onbekend;2004/'05;3310.0;340.0;2970.0;10.3
3926;Mannen;0;Voortgezet onderwijs;0;Aantal verdieners onbekend;2005/'06;3380.0;350.0;3030.0;10.3
3927;Mannen;0;Voortgezet onderwijs;0;Aantal verdieners onbekend;2006/'07;5420.0;370.0;5060.0;6.8
3928;Mannen;0;Voortgezet onderwijs;0;Aantal verdieners onbekend;2007/'08;3090.0;200.0;2890.0;6.5
3929;Mannen;0;Voortgezet onderwijs;0;Aantal verdieners onbekend;2008/'09;2870.0;190.0;2670.0;6.8
3930;Mannen;0;Voortgezet onderwijs;22 jaar of jonger;Totaal verdieners huishoudkern;2004/'05;434620.0;9890.0;424730.0;2.3
3931;Mannen;0;Voortgezet onderwijs;22 jaar of jonger;Totaal verdieners huishoudkern;2005/'06;453070.0;8990.0;444080.0;2.0
3932;Mannen;0;Voortgezet onderwijs;22 jaar of jonger;Totaal verdieners huishoudkern;2006/'07;454960.0;8430.0;446520.0;1.9
3933;Mannen;0;Voortgezet onderwijs;22 jaar of jonger;Totaal verdieners huishoudkern;2007/'08;453690.0;7100.0;446600.0;1.6
3934;Mannen;0;Voortgezet onderwijs;22 jaar of jonger;Totaal verdieners huishoudkern;2008/'09;450120.0;6170.0;443950.0;1.4
3935;Mannen;0;Voortgezet onderwijs;22 jaar of jonger;Geen verdiener;2004/'05;6630.0;520.0;6120.0;7.8
3936;Mannen;0;Voortgezet onderwijs;22 jaar of jonger;Geen verdiener;2005/'06;6940.0;430.0;6510.0;6.2
3937;Mannen;0;Voortgezet onderwijs;22 jaar of jonger;Geen verdiener;2006/'07;6990.0;370.0;6620.0;5.3
3938;Mannen;0;Voortgezet onderwijs;22 jaar of jonger;Geen verdiener;2007/'08;5880.0;290.0;5590.0;4.9
3939;Mannen;0;Voortgezet onderwijs;22 jaar of jonger;Geen verdiener;2008/'09;5910.0;240.0;5670.0;4.1
3940;Mannen;0;Voortgezet onderwijs;22 jaar of jonger;Wel verdiener;2004/'05;424690.0;9030.0;415650.0;2.1
3941;Mannen;0;Voortgezet onderwijs;22 jaar of jonger;Wel verdiener;2005/'06;442760.0;8220.0;434540.0;1.9
3942;Mannen;0;Voortgezet onderwijs;22 jaar of jonger;Wel verdiener;2006/'07;442540.0;7690.0;434850.0;1.7
3943;Mannen;0;Voortgezet onderwijs;22 jaar of jonger;Wel verdiener;2007/'08;444740.0;6610.0;438120.0;1.5
3944;Mannen;0;Voortgezet onderwijs;22 jaar of jonger;Wel verdiener;2008/'09;441340.0;5730.0;435610.0;1.3
3945;Mannen;0;Voortgezet onderwijs;22 jaar of jonger;Eenverdiener;2004/'05;152240.0;4560.0;147680.0;3.0
3946;Mannen;0;Voortgezet onderwijs;22 jaar of jonger;Eenverdiener;2005/'06;157440.0;4130.0;153320.0;2.6
3947;Mannen;0;Voortgezet onderwijs;22 jaar of jonger;Eenverdiener;2006/'07;154430.0;3800.0;150620.0;2.5
3948;Mannen;0;Voortgezet onderwijs;22 jaar of jonger;Eenverdiener;2007/'08;148480.0;3220.0;145260.0;2.2
3949;Mannen;0;Voortgezet onderwijs;22 jaar of jonger;Eenverdiener;2008/'09;142660.0;2660.0;140000.0;1.9
3950;Mannen;0;Voortgezet onderwijs;22 jaar of jonger;Tweeverdiener;2004/'05;272450.0;4480.0;267980.0;1.6
3951;Mannen;0;Voortgezet onderwijs;22 jaar of jonger;Tweeverdiener;2005/'06;285320.0;4090.0;281230.0;1.4
3952;Mannen;0;Voortgezet onderwijs;22 jaar of jonger;Tweeverdiener;2006/'07;288120.0;3890.0;284220.0;1.4
3953;Mannen;0;Voortgezet onderwijs;22 jaar of jonger;Tweeverdiener;2007/'08;296260.0;3390.0;292870.0;1.1
3954;Mannen;0;Voortgezet onderwijs;22 jaar of jonger;Tweeverdiener;2008/'09;298680.0;3070.0;295610.0;1.0
3955;Mannen;0;Voortgezet onderwijs;22 jaar of jonger;Aantal verdieners onbekend;2004/'05;3300.0;340.0;2970.0;10.2
3956;Mannen;0;Voortgezet onderwijs;22 jaar of jonger;Aantal verdieners onbekend;2005/'06;3360.0;340.0;3030.0;10.0
3957;Mannen;0;Voortgezet onderwijs;22 jaar of jonger;Aantal verdieners onbekend;2006/'07;5420.0;370.0;5060.0;6.8
3958;Mannen;0;Voortgezet onderwijs;22 jaar of jonger;Aantal verdieners onbekend;2007/'08;3080.0;200.0;2880.0;6.4
3959;Mannen;0;Voortgezet onderwijs;22 jaar of jonger;Aantal verdieners onbekend;2008/'09;2870.0;190.0;2670.0;6.8
3960;Mannen;0;Voortgezet onderwijs;17 jaar of jonger;Totaal verdieners huishoudkern;2004/'05;399000.0;8020.0;390980.0;2.0
3961;Mannen;0;Voortgezet onderwijs;17 jaar of jonger;Totaal verdieners huishoudkern;2005/'06;416910.0;7480.0;409430.0;1.8
3962;Mannen;0;Voortgezet onderwijs;17 jaar of jonger;Totaal verdieners huishoudkern;2006/'07;418040.0;6950.0;411090.0;1.7
3963;Mannen;0;Voortgezet onderwijs;17 jaar of jonger;Totaal verdieners huishoudkern;2007/'08;414520.0;5600.0;408920.0;1.4
3964;Mannen;0;Voortgezet onderwijs;17 jaar of jonger;Totaal verdieners huishoudkern;2008/'09;410690.0;4870.0;405820.0;1.2
3965;Mannen;0;Voortgezet onderwijs;17 jaar of jonger;Geen verdiener;2004/'05;5640.0;340.0;5300.0;6.0
3966;Mannen;0;Voortgezet onderwijs;17 jaar of jonger;Geen verdiener;2005/'06;6080.0;320.0;5760.0;5.2
3967;Mannen;0;Voortgezet onderwijs;17 jaar of jonger;Geen verdiener;2006/'07;6190.0;290.0;5900.0;4.7
3968;Mannen;0;Voortgezet onderwijs;17 jaar of jonger;Geen verdiener;2007/'08;5120.0;170.0;4950.0;3.4
3969;Mannen;0;Voortgezet onderwijs;17 jaar of jonger;Geen verdiener;2008/'09;5230.0;180.0;5050.0;3.5
3970;Mannen;0;Voortgezet onderwijs;17 jaar of jonger;Wel verdiener;2004/'05;390380.0;7410.0;382970.0;1.9
3971;Mannen;0;Voortgezet onderwijs;17 jaar of jonger;Wel verdiener;2005/'06;407800.0;6910.0;400890.0;1.7
3972;Mannen;0;Voortgezet onderwijs;17 jaar of jonger;Wel verdiener;2006/'07;406900.0;6360.0;400550.0;1.6
3973;Mannen;0;Voortgezet onderwijs;17 jaar of jonger;Wel verdiener;2007/'08;406530.0;5260.0;401270.0;1.3
3974;Mannen;0;Voortgezet onderwijs;17 jaar of jonger;Wel verdiener;2008/'09;402860.0;4530.0;398330.0;1.1
3975;Mannen;0;Voortgezet onderwijs;17 jaar of jonger;Eenverdiener;2004/'05;140180.0;3750.0;136430.0;2.7
3976;Mannen;0;Voortgezet onderwijs;17 jaar of jonger;Eenverdiener;2005/'06;145180.0;3490.0;141690.0;2.4
3977;Mannen;0;Voortgezet onderwijs;17 jaar of jonger;Eenverdiener;2006/'07;142280.0;3170.0;139110.0;2.2
3978;Mannen;0;Voortgezet onderwijs;17 jaar of jonger;Eenverdiener;2007/'08;136060.0;2580.0;133480.0;1.9
3979;Mannen;0;Voortgezet onderwijs;17 jaar of jonger;Eenverdiener;2008/'09;130350.0;2100.0;128250.0;1.6
3980;Mannen;0;Voortgezet onderwijs;17 jaar of jonger;Tweeverdiener;2004/'05;250200.0;3660.0;246540.0;1.5
3981;Mannen;0;Voortgezet onderwijs;17 jaar of jonger;Tweeverdiener;2005/'06;262620.0;3420.0;259200.0;1.3
3982;Mannen;0;Voortgezet onderwijs;17 jaar of jonger;Tweeverdiener;2006/'07;264630.0;3190.0;261440.0;1.2
3983;Mannen;0;Voortgezet onderwijs;17 jaar of jonger;Tweeverdiener;2007/'08;270470.0;2690.0;267780.0;1.0
3984;Mannen;0;Voortgezet onderwijs;17 jaar of jonger;Tweeverdiener;2008/'09;272510.0;2430.0;270080.0;0.9
3985;Mannen;0;Voortgezet onderwijs;17 jaar of jonger;Aantal verdieners onbekend;2004/'05;2970.0;270.0;2710.0;8.9
3986;Mannen;0;Voortgezet onderwijs;17 jaar of jonger;Aantal verdieners onbekend;2005/'06;3040.0;260.0;2780.0;8.5
3987;Mannen;0;Voortgezet onderwijs;17 jaar of jonger;Aantal verdieners onbekend;2006/'07;4950.0;310.0;4650.0;6.2
3988;Mannen;0;Voortgezet onderwijs;17 jaar of jonger;Aantal verdieners onbekend;2007/'08;2870.0;170.0;2700.0;5.8
3989;Mannen;0;Voortgezet onderwijs;17 jaar of jonger;Aantal verdieners onbekend;2008/'09;2600.0;150.0;2450.0;5.9
3990;Mannen;0;Voortgezet onderwijs;18 tot 23 jaar;Totaal verdieners huishoudkern;2004/'05;35620.0;1870.0;33750.0;5.2
3991;Mannen;0;Voortgezet onderwijs;18 tot 23 jaar;Totaal verdieners huishoudkern;2005/'06;36160.0;1510.0;34650.0;4.2
3992;Mannen;0;Voortgezet onderwijs;18 tot 23 jaar;Totaal verdieners huishoudkern;2006/'07;36910.0;1480.0;35430.0;4.0
3993;Mannen;0;Voortgezet onderwijs;18 tot 23 jaar;Totaal verdieners huishoudkern;2007/'08;39180.0;1500.0;37680.0;3.8
3994;Mannen;0;Voortgezet onderwijs;18 tot 23 jaar;Totaal verdieners huishoudkern;2008/'09;39430.0;1310.0;38130.0;3.3
3995;Mannen;0;Voortgezet onderwijs;18 tot 23 jaar;Geen verdiener;2004/'05;990.0;180.0;810.0;17.9
3996;Mannen;0;Voortgezet onderwijs;18 tot 23 jaar;Geen verdiener;2005/'06;870.0;120.0;750.0;13.3
3997;Mannen;0;Voortgezet onderwijs;18 tot 23 jaar;Geen verdiener;2006/'07;800.0;80.0;720.0;10.1
3998;Mannen;0;Voortgezet onderwijs;18 tot 23 jaar;Geen verdiener;2007/'08;750.0;110.0;640.0;15.1
3999;Mannen;0;Voortgezet onderwijs;18 tot 23 jaar;Geen verdiener;2008/'09;680.0;60.0;620.0;8.8
4000;Mannen;0;Voortgezet onderwijs;18 tot 23 jaar;Wel verdiener;2004/'05;34310.0;1620.0;32680.0;4.7
4001;Mannen;0;Voortgezet onderwijs;18 tot 23 jaar;Wel verdiener;2005/'06;34970.0;1310.0;33660.0;3.8
4002;Mannen;0;Voortgezet onderwijs;18 tot 23 jaar;Wel verdiener;2006/'07;35640.0;1340.0;34300.0;3.8
4003;Mannen;0;Voortgezet onderwijs;18 tot 23 jaar;Wel verdiener;2007/'08;38210.0;1350.0;36860.0;3.5
4004;Mannen;0;Voortgezet onderwijs;18 tot 23 jaar;Wel verdiener;2008/'09;38490.0;1210.0;37280.0;3.1
4005;Mannen;0;Voortgezet onderwijs;18 tot 23 jaar;Eenverdiener;2004/'05;12060.0;810.0;11250.0;6.7
4006;Mannen;0;Voortgezet onderwijs;18 tot 23 jaar;Eenverdiener;2005/'06;12260.0;630.0;11630.0;5.2
4007;Mannen;0;Voortgezet onderwijs;18 tot 23 jaar;Eenverdiener;2006/'07;12150.0;630.0;11520.0;5.2
4008;Mannen;0;Voortgezet onderwijs;18 tot 23 jaar;Eenverdiener;2007/'08;12410.0;640.0;11770.0;5.2
4009;Mannen;0;Voortgezet onderwijs;18 tot 23 jaar;Eenverdiener;2008/'09;12320.0;560.0;11750.0;4.6
4010;Mannen;0;Voortgezet onderwijs;18 tot 23 jaar;Tweeverdiener;2004/'05;22250.0;820.0;21430.0;3.7
4011;Mannen;0;Voortgezet onderwijs;18 tot 23 jaar;Tweeverdiener;2005/'06;22710.0;680.0;22030.0;3.0
4012;Mannen;0;Voortgezet onderwijs;18 tot 23 jaar;Tweeverdiener;2006/'07;23490.0;710.0;22790.0;3.0
4013;Mannen;0;Voortgezet onderwijs;18 tot 23 jaar;Tweeverdiener;2007/'08;25790.0;710.0;25090.0;2.7
4014;Mannen;0;Voortgezet onderwijs;18 tot 23 jaar;Tweeverdiener;2008/'09;26170.0;640.0;25530.0;2.4
4015;Mannen;0;Voortgezet onderwijs;18 tot 23 jaar;Aantal verdieners onbekend;2004/'05;330.0;70.0;260.0;21.6
4016;Mannen;0;Voortgezet onderwijs;18 tot 23 jaar;Aantal verdieners onbekend;2005/'06;320.0;80.0;250.0;24.4
4017;Mannen;0;Voortgezet onderwijs;18 tot 23 jaar;Aantal verdieners onbekend;2006/'07;470.0;60.0;410.0;12.7
4018;Mannen;0;Voortgezet onderwijs;18 tot 23 jaar;Aantal verdieners onbekend;2007/'08;210.0;30.0;180.0;15.4
4019;Mannen;0;Voortgezet onderwijs;18 tot 23 jaar;Aantal verdieners onbekend;2008/'09;270.0;40.0;230.0;15.0
4020;Mannen;0;Voortgezet onderwijs;23 jaar of ouder;Totaal verdieners huishoudkern;2004/'05;40.0;30.0;10.0;64.1
4021;Mannen;0;Voortgezet onderwijs;23 jaar of ouder;Totaal verdieners huishoudkern;2005/'06;40.0;20.0;20.0;55.6
4022;Mannen;0;Voortgezet onderwijs;23 jaar of ouder;Totaal verdieners huishoudkern;2006/'07;40.0;10.0;20.0;37.8
4023;Mannen;0;Voortgezet onderwijs;23 jaar of ouder;Totaal verdieners huishoudkern;2007/'08;20.0;10.0;10.0;50.0
4024;Mannen;0;Voortgezet onderwijs;23 jaar of ouder;Totaal verdieners huishoudkern;2008/'09;;;;
4025;Mannen;0;Voortgezet onderwijs;23 jaar of ouder;Geen verdiener;2004/'05;10.0;10.0;;91.7
4026;Mannen;0;Voortgezet onderwijs;23 jaar of ouder;Geen verdiener;2005/'06;;;;
4027;Mannen;0;Voortgezet onderwijs;23 jaar of ouder;Geen verdiener;2006/'07;;;;
4028;Mannen;0;Voortgezet onderwijs;23 jaar of ouder;Geen verdiener;2007/'08;;;;
4029;Mannen;0;Voortgezet onderwijs;23 jaar of ouder;Geen verdiener;2008/'09;0.0;0.0;0.0;0.0
4030;Mannen;0;Voortgezet onderwijs;23 jaar of ouder;Wel verdiener;2004/'05;20.0;10.0;10.0;50.0
4031;Mannen;0;Voortgezet onderwijs;23 jaar of ouder;Wel verdiener;2005/'06;20.0;;10.0;
4032;Mannen;0;Voortgezet onderwijs;23 jaar of ouder;Wel verdiener;2006/'07;30.0;;20.0;
4033;Mannen;0;Voortgezet onderwijs;23 jaar of ouder;Wel verdiener;2007/'08;10.0;;;
4034;Mannen;0;Voortgezet onderwijs;23 jaar of ouder;Wel verdiener;2008/'09;;;;
4035;Mannen;0;Voortgezet onderwijs;23 jaar of ouder;Eenverdiener;2004/'05;10.0;;;
4036;Mannen;0;Voortgezet onderwijs;23 jaar of ouder;Eenverdiener;2005/'06;;;;
4037;Mannen;0;Voortgezet onderwijs;23 jaar of ouder;Eenverdiener;2006/'07;10.0;;;
4038;Mannen;0;Voortgezet onderwijs;23 jaar of ouder;Eenverdiener;2007/'08;;;;
4039;Mannen;0;Voortgezet onderwijs;23 jaar of ouder;Eenverdiener;2008/'09;;0.0;;0.0
4040;Mannen;0;Voortgezet onderwijs;23 jaar of ouder;Tweeverdiener;2004/'05;;;;
4041;Mannen;0;Voortgezet onderwijs;23 jaar of ouder;Tweeverdiener;2005/'06;;;;
4042;Mannen;0;Voortgezet onderwijs;23 jaar of ouder;Tweeverdiener;2006/'07;10.0;;10.0;
4043;Mannen;0;Voortgezet onderwijs;23 jaar of ouder;Tweeverdiener;2007/'08;;;;
4044;Mannen;0;Voortgezet onderwijs;23 jaar of ouder;Tweeverdiener;2008/'09;;;;
4045;Mannen;0;Voortgezet onderwijs;23 jaar of ouder;Aantal verdieners onbekend;2004/'05;;;;
4046;Mannen;0;Voortgezet onderwijs;23 jaar of ouder;Aantal verdieners onbekend;2005/'06;20.0;10.0;;72.2
4047;Mannen;0;Voortgezet onderwijs;23 jaar of ouder;Aantal verdieners onbekend;2006/'07;;;0.0;
4048;Mannen;0;Voortgezet onderwijs;23 jaar of ouder;Aantal verdieners onbekend;2007/'08;;;;
4049;Mannen;0;Voortgezet onderwijs;23 jaar of ouder;Aantal verdieners onbekend;2008/'09;;0.0;;0.0
4050;Mannen;0;Mbo (inclusief extraneï);0;Totaal verdieners huishoudkern;2004/'05;233530.0;34820.0;198700.0;14.9
4051;Mannen;0;Mbo (inclusief extraneï);0;Totaal verdieners huishoudkern;2005/'06;258260.0;33580.0;224690.0;13.0
4052;Mannen;0;Mbo (inclusief extraneï);0;Totaal verdieners huishoudkern;2006/'07;265250.0;32680.0;232570.0;12.3
4053;Mannen;0;Mbo (inclusief extraneï);0;Totaal verdieners huishoudkern;2007/'08;273260.0;33280.0;239980.0;12.2
4054;Mannen;0;Mbo (inclusief extraneï);0;Totaal verdieners huishoudkern;2008/'09;275280.0;30010.0;245270.0;10.9
4055;Mannen;0;Mbo (inclusief extraneï);0;Geen verdiener;2004/'05;4290.0;1230.0;3060.0;28.8
4056;Mannen;0;Mbo (inclusief extraneï);0;Geen verdiener;2005/'06;4350.0;1130.0;3220.0;26.0
4057;Mannen;0;Mbo (inclusief extraneï);0;Geen verdiener;2006/'07;4470.0;990.0;3480.0;22.1
4058;Mannen;0;Mbo (inclusief extraneï);0;Geen verdiener;2007/'08;3650.0;800.0;2850.0;21.9
4059;Mannen;0;Mbo (inclusief extraneï);0;Geen verdiener;2008/'09;3030.0;590.0;2440.0;19.4
4060;Mannen;0;Mbo (inclusief extraneï);0;Wel verdiener;2004/'05;224320.0;32240.0;192090.0;14.4
4061;Mannen;0;Mbo (inclusief extraneï);0;Wel verdiener;2005/'06;247940.0;30990.0;216950.0;12.5
4062;Mannen;0;Mbo (inclusief extraneï);0;Wel verdiener;2006/'07;252700.0;30070.0;222640.0;11.9
4063;Mannen;0;Mbo (inclusief extraneï);0;Wel verdiener;2007/'08;264730.0;31350.0;233380.0;11.8
4064;Mannen;0;Mbo (inclusief extraneï);0;Wel verdiener;2008/'09;265850.0;28150.0;237700.0;10.6
4065;Mannen;0;Mbo (inclusief extraneï);0;Eenverdiener;2004/'05;93140.0;15620.0;77520.0;16.8
4066;Mannen;0;Mbo (inclusief extraneï);0;Eenverdiener;2005/'06;104000.0;15560.0;88440.0;15.0
4067;Mannen;0;Mbo (inclusief extraneï);0;Eenverdiener;2006/'07;106190.0;15170.0;91020.0;14.3
4068;Mannen;0;Mbo (inclusief extraneï);0;Eenverdiener;2007/'08;108030.0;15800.0;92230.0;14.6
4069;Mannen;0;Mbo (inclusief extraneï);0;Eenverdiener;2008/'09;105000.0;13860.0;91140.0;13.2
4070;Mannen;0;Mbo (inclusief extraneï);0;Tweeverdiener;2004/'05;131180.0;16620.0;114570.0;12.7
4071;Mannen;0;Mbo (inclusief extraneï);0;Tweeverdiener;2005/'06;143930.0;15430.0;128510.0;10.7
4072;Mannen;0;Mbo (inclusief extraneï);0;Tweeverdiener;2006/'07;146510.0;14900.0;131610.0;10.2
4073;Mannen;0;Mbo (inclusief extraneï);0;Tweeverdiener;2007/'08;156700.0;15560.0;141140.0;9.9
4074;Mannen;0;Mbo (inclusief extraneï);0;Tweeverdiener;2008/'09;160850.0;14290.0;146570.0;8.9
4075;Mannen;0;Mbo (inclusief extraneï);0;Aantal verdieners onbekend;2004/'05;4910.0;1350.0;3560.0;27.5
4076;Mannen;0;Mbo (inclusief extraneï);0;Aantal verdieners onbekend;2005/'06;5980.0;1460.0;4530.0;24.3
4077;Mannen;0;Mbo (inclusief extraneï);0;Aantal verdieners onbekend;2006/'07;8080.0;1620.0;6460.0;20.1
4078;Mannen;0;Mbo (inclusief extraneï);0;Aantal verdieners onbekend;2007/'08;4890.0;1130.0;3760.0;23.1
4079;Mannen;0;Mbo (inclusief extraneï);0;Aantal verdieners onbekend;2008/'09;6410.0;1280.0;5130.0;19.9
4080;Mannen;0;Mbo (inclusief extraneï);22 jaar of jonger;Totaal verdieners huishoudkern;2004/'05;186170.0;22930.0;163250.0;12.3
