ID;Geslacht;Leeftijd;Herkomst;Generatie;PercentageAOWOpbouw;Loonklasse;Perioden;AantalWerknemers_1;OpgebouwdeJaarlijkseAanspraken_2;ContanteWaarde_3;TeBereikenJaarlijkseAanspraken_4;Vervangingspercentage_5;OpgebouwdeJaarlijkseAanspraken_6;ContanteWaarde_7;TeBereikenJaarlijkseAanspraken_8;Vervangingspercentage_9;VierdePijler_10;OpgebouwdeJaarlijkseAanspraken_11;ContanteWaarde_12;TeBereikenJaarlijkseAanspraken_13;Vervangingspercentage_14
4423;Mannen;0;0;Eerste generatie allochtonen;Totaal alle AOW-percentages;50.000 tot 75.000 euro per jaar;2005;17700.0;3500.0;18900.0;7000.0;12.0;9700.0;59700.0;20400.0;34.0;54.0;13200.0;78600.0;27400.0;46.0
4424;Mannen;0;0;Eerste generatie allochtonen;Totaal alle AOW-percentages;75.000 euro of meer per jaar;2005;12050.0;2400.0;13600.0;5800.0;4.0;13200.0;89800.0;24700.0;18.0;46.0;15600.0;103400.0;30500.0;22.0
4425;Mannen;0;0;Eerste generatie allochtonen;Minder dan 70% AOW-opbouw;Totaal loonklassen;2005;165800.0;1700.0;8100.0;6300.0;19.0;2100.0;11800.0;7200.0;22.0;18.0;3800.0;19900.0;13500.0;41.0
4426;Mannen;0;0;Eerste generatie allochtonen;Minder dan 70% AOW-opbouw;Tot 25.000 euro per jaar;2005;78650.0;1600.0;7000.0;6500.0;39.0;600.0;2800.0;2500.0;15.0;11.0;2200.0;9800.0;9000.0;54.0
4427;Mannen;0;0;Eerste generatie allochtonen;Minder dan 70% AOW-opbouw;25.000 tot 50.000 euro per jaar;2005;70400.0;2000.0;9300.0;6300.0;19.0;2400.0;12200.0;9800.0;30.0;21.0;4400.0;21500.0;16100.0;49.0
4428;Mannen;0;0;Eerste generatie allochtonen;Minder dan 70% AOW-opbouw;50.000 tot 75.000 euro per jaar;2005;8250.0;1700.0;9100.0;5700.0;9.0;6800.0;39600.0;17800.0;29.0;43.0;8500.0;48700.0;23500.0;38.0
4429;Mannen;0;0;Eerste generatie allochtonen;Minder dan 70% AOW-opbouw;75.000 euro of meer per jaar;2005;8500.0;1300.0;7300.0;4900.0;3.0;9600.0;64100.0;19700.0;13.0;36.0;10900.0;71400.0;24600.0;16.0
4430;Mannen;0;0;Eerste generatie allochtonen;70% tot 95% AOW-opbouw;Totaal loonklassen;2005;64000.0;4000.0;21700.0;8000.0;26.0;4200.0;26400.0;9700.0;31.0;27.0;8200.0;48100.0;17700.0;57.0
4431;Mannen;0;0;Eerste generatie allochtonen;70% tot 95% AOW-opbouw;Tot 25.000 euro per jaar;2005;23000.0;3600.0;18300.0;8600.0;45.0;1200.0;7000.0;3200.0;17.0;13.0;4800.0;25300.0;11800.0;62.0
4432;Mannen;0;0;Eerste generatie allochtonen;70% tot 95% AOW-opbouw;25.000 tot 50.000 euro per jaar;2005;36700.0;4200.0;23000.0;7800.0;23.0;4700.0;28600.0;11900.0;35.0;32.0;8900.0;51600.0;19700.0;58.0
4433;Mannen;0;0;Eerste generatie allochtonen;70% tot 95% AOW-opbouw;50.000 tot 75.000 euro per jaar;2005;3200.0;4600.0;27800.0;7500.0;13.0;12700.0;86600.0;22300.0;38.0;63.0;17300.0;114400.0;29800.0;51.0
4434;Mannen;0;0;Eerste generatie allochtonen;70% tot 95% AOW-opbouw;75.000 euro of meer per jaar;2005;1150.0;4700.0;29500.0;7400.0;6.0;23400.0;175800.0;35800.0;30.0;75.0;28100.0;205300.0;43200.0;36.0
4435;Mannen;0;0;Eerste generatie allochtonen;95% of meer AOW-opbouw;Totaal loonklassen;2005;95300.0;3800.0;16800.0;9200.0;29.0;3900.0;21800.0;10400.0;33.0;27.0;7700.0;38600.0;19600.0;62.0
4436;Mannen;0;0;Eerste generatie allochtonen;95% of meer AOW-opbouw;Tot 25.000 euro per jaar;2005;34950.0;2900.0;10600.0;9900.0;59.0;800.0;4000.0;2800.0;17.0;9.0;3700.0;14600.0;12700.0;76.0
4437;Mannen;0;0;Eerste generatie allochtonen;95% of meer AOW-opbouw;25.000 tot 50.000 euro per jaar;2005;51700.0;4200.0;19100.0;8800.0;26.0;4200.0;22300.0;12800.0;37.0;33.0;8400.0;41400.0;21600.0;63.0
4438;Mannen;0;0;Eerste generatie allochtonen;95% of meer AOW-opbouw;50.000 tot 75.000 euro per jaar;2005;6250.0;5100.0;27400.0;8500.0;14.0;11900.0;72600.0;22900.0;39.0;64.0;17000.0;100000.0;31400.0;53.0
4439;Mannen;0;0;Eerste generatie allochtonen;95% of meer AOW-opbouw;75.000 euro of meer per jaar;2005;2350.0;5200.0;28800.0;8300.0;7.0;21000.0;139900.0;37300.0;33.0;71.0;26200.0;168700.0;45600.0;40.0
4440;Mannen;0;0;Tweede generatie allochtonen;Totaal alle AOW-percentages;Totaal loonklassen;2005;231250.0;3900.0;18200.0;9100.0;26.0;5600.0;32900.0;13600.0;38.0;38.0;9500.0;51100.0;22700.0;64.0
4441;Mannen;0;0;Tweede generatie allochtonen;Totaal alle AOW-percentages;Tot 25.000 euro per jaar;2005;78050.0;2800.0;10800.0;10000.0;61.0;900.0;5100.0;3200.0;20.0;13.0;3700.0;15900.0;13200.0;81.0
4442;Mannen;0;0;Tweede generatie allochtonen;Totaal alle AOW-percentages;25.000 tot 50.000 euro per jaar;2005;117850.0;4300.0;20500.0;8800.0;25.0;5300.0;29100.0;15400.0;44.0;44.0;9600.0;49600.0;24200.0;69.0
4443;Mannen;0;0;Tweede generatie allochtonen;Totaal alle AOW-percentages;50.000 tot 75.000 euro per jaar;2005;23650.0;5000.0;26800.0;8300.0;14.0;12900.0;78300.0;24800.0;41.0;71.0;17900.0;105100.0;33100.0;55.0
4444;Mannen;0;0;Tweede generatie allochtonen;Totaal alle AOW-percentages;75.000 euro of meer per jaar;2005;11700.0;5000.0;27700.0;8000.0;7.0;24400.0;164000.0;41200.0;34.0;78.0;29400.0;191700.0;49200.0;41.0
4445;Mannen;0;0;Tweede generatie allochtonen;Minder dan 70% AOW-opbouw;Totaal loonklassen;2005;6500.0;2400.0;13400.0;6100.0;12.0;10800.0;73900.0;17600.0;35.0;49.0;13200.0;87300.0;23700.0;47.0
4446;Mannen;0;0;Tweede generatie allochtonen;Minder dan 70% AOW-opbouw;Tot 25.000 euro per jaar;2005;1900.0;2200.0;11900.0;7000.0;52.0;1500.0;10500.0;3100.0;23.0;28.0;3700.0;22400.0;10100.0;75.0
4447;Mannen;0;0;Tweede generatie allochtonen;Minder dan 70% AOW-opbouw;25.000 tot 50.000 euro per jaar;2005;2650.0;2400.0;12600.0;6200.0;17.0;6900.0;39400.0;13900.0;39.0;45.0;9300.0;52000.0;20100.0;56.0
4448;Mannen;0;0;Tweede generatie allochtonen;Minder dan 70% AOW-opbouw;50.000 tot 75.000 euro per jaar;2005;950.0;2600.0;15600.0;5400.0;9.0;15900.0;103100.0;24400.0;39.0;73.0;18500.0;118700.0;29800.0;48.0
4449;Mannen;0;0;Tweede generatie allochtonen;Minder dan 70% AOW-opbouw;75.000 euro of meer per jaar;2005;950.0;2700.0;16600.0;5200.0;3.0;35000.0;265900.0;49500.0;32.0;80.0;37700.0;282500.0;54700.0;35.0
4450;Mannen;0;0;Tweede generatie allochtonen;70% tot 95% AOW-opbouw;Totaal loonklassen;2005;12350.0;3800.0;18600.0;8500.0;21.0;6700.0;41400.0;14800.0;36.0;35.0;10500.0;60000.0;23300.0;57.0
4451;Mannen;0;0;Tweede generatie allochtonen;70% tot 95% AOW-opbouw;Tot 25.000 euro per jaar;2005;4350.0;3200.0;14200.0;9200.0;57.0;1400.0;8400.0;3800.0;23.0;15.0;4600.0;22600.0;13000.0;80.0
4452;Mannen;0;0;Tweede generatie allochtonen;70% tot 95% AOW-opbouw;25.000 tot 50.000 euro per jaar;2005;5700.0;3900.0;20100.0;8200.0;23.0;5200.0;30300.0;14400.0;41.0;37.0;9100.0;50400.0;22600.0;64.0
4453;Mannen;0;0;Tweede generatie allochtonen;70% tot 95% AOW-opbouw;50.000 tot 75.000 euro per jaar;2005;1200.0;4300.0;22900.0;7800.0;13.0;12400.0;76200.0;24300.0;40.0;62.0;16700.0;99100.0;32100.0;53.0
4454;Mannen;0;0;Tweede generatie allochtonen;70% tot 95% AOW-opbouw;75.000 euro of meer per jaar;2005;1100.0;4400.0;23200.0;7700.0;5.0;28900.0;192200.0;50300.0;34.0;74.0;33300.0;215400.0;58000.0;39.0
4455;Mannen;0;0;Tweede generatie allochtonen;95% of meer AOW-opbouw;Totaal loonklassen;2005;212400.0;4000.0;18400.0;9200.0;26.0;5400.0;31100.0;13400.0;38.0;38.0;9400.0;49500.0;22600.0;64.0
4456;Mannen;0;0;Tweede generatie allochtonen;95% of meer AOW-opbouw;Tot 25.000 euro per jaar;2005;71750.0;2800.0;10600.0;10100.0;62.0;900.0;4800.0;3200.0;20.0;12.0;3700.0;15400.0;13300.0;82.0
4457;Mannen;0;0;Tweede generatie allochtonen;95% of meer AOW-opbouw;25.000 tot 50.000 euro per jaar;2005;109500.0;4400.0;20700.0;8900.0;25.0;5300.0;28800.0;15500.0;44.0;44.0;9700.0;49500.0;24400.0;69.0
4458;Mannen;0;0;Tweede generatie allochtonen;95% of meer AOW-opbouw;50.000 tot 75.000 euro per jaar;2005;21500.0;5100.0;27600.0;8500.0;14.0;12800.0;77300.0;24800.0;41.0;72.0;17900.0;104900.0;33300.0;55.0
4459;Mannen;0;0;Tweede generatie allochtonen;95% of meer AOW-opbouw;75.000 euro of meer per jaar;2005;9650.0;5200.0;29300.0;8300.0;7.0;22900.0;150600.0;39300.0;34.0;78.0;28100.0;179900.0;47600.0;41.0
4460;Mannen;0;0;Autochtonen;Totaal alle AOW-percentages;Totaal loonklassen;2005;2920100.0;4400.0;21800.0;8800.0;23.0;7000.0;40800.0;18400.0;48.0;53.0;11400.0;62600.0;27200.0;71.0
4461;Mannen;0;0;Autochtonen;Totaal alle AOW-percentages;Tot 25.000 euro per jaar;2005;684150.0;3300.0;14900.0;9800.0;54.0;1500.0;8600.0;4900.0;27.0;23.0;4800.0;23500.0;14700.0;81.0
4462;Mannen;0;0;Autochtonen;Totaal alle AOW-percentages;25.000 tot 50.000 euro per jaar;2005;1736850.0;4600.0;22700.0;8600.0;24.0;6400.0;35500.0;20300.0;57.0;58.0;11000.0;58200.0;28900.0;81.0
4463;Mannen;0;0;Autochtonen;Totaal alle AOW-percentages;50.000 tot 75.000 euro per jaar;2005;354100.0;5100.0;28000.0;8300.0;14.0;13500.0;82400.0;26400.0;44.0;78.0;18600.0;110400.0;34700.0;58.0
4464;Mannen;0;0;Autochtonen;Totaal alle AOW-percentages;75.000 euro of meer per jaar;2005;145000.0;5100.0;29100.0;8100.0;7.0;23300.0;155400.0;39600.0;35.0;82.0;28400.0;184500.0;47700.0;42.0
4465;Mannen;0;0;Autochtonen;Minder dan 70% AOW-opbouw;Totaal loonklassen;2005;50800.0;2600.0;15100.0;5600.0;10.0;13400.0;92600.0;22400.0;41.0;62.0;16000.0;107700.0;28000.0;51.0
4466;Mannen;0;0;Autochtonen;Minder dan 70% AOW-opbouw;Tot 25.000 euro per jaar;2005;9450.0;2700.0;16100.0;6100.0;43.0;3000.0;22100.0;5000.0;35.0;40.0;5700.0;38200.0;11100.0;78.0
4467;Mannen;0;0;Autochtonen;Minder dan 70% AOW-opbouw;25.000 tot 50.000 euro per jaar;2005;22850.0;2400.0;13400.0;5700.0;15.0;8600.0;51700.0;16800.0;45.0;55.0;11000.0;65100.0;22500.0;60.0
4468;Mannen;0;0;Autochtonen;Minder dan 70% AOW-opbouw;50.000 tot 75.000 euro per jaar;2005;9800.0;2700.0;16300.0;5300.0;9.0;16800.0;111700.0;26800.0;43.0;78.0;19500.0;128000.0;32100.0;52.0
4469;Mannen;0;0;Autochtonen;Minder dan 70% AOW-opbouw;75.000 euro of meer per jaar;2005;8700.0;2700.0;17300.0;5100.0;4.0;33700.0;254900.0;51100.0;37.0;85.0;36400.0;272200.0;56200.0;41.0
4470;Mannen;0;0;Autochtonen;70% tot 95% AOW-opbouw;Totaal loonklassen;2005;75800.0;4200.0;22900.0;8100.0;18.0;8700.0;54600.0;19400.0;43.0;48.0;12900.0;77500.0;27500.0;61.0
4471;Mannen;0;0;Autochtonen;70% tot 95% AOW-opbouw;Tot 25.000 euro per jaar;2005;19000.0;4000.0;20700.0;8700.0;52.0;2200.0;13900.0;5400.0;33.0;25.0;6200.0;34600.0;14100.0;85.0
4472;Mannen;0;0;Autochtonen;70% tot 95% AOW-opbouw;25.000 tot 50.000 euro per jaar;2005;37650.0;4300.0;23400.0;8000.0;22.0;6600.0;39500.0;18000.0;50.0;47.0;10900.0;62900.0;26000.0;72.0
4473;Mannen;0;0;Autochtonen;70% tot 95% AOW-opbouw;50.000 tot 75.000 euro per jaar;2005;10950.0;4400.0;24400.0;7700.0;13.0;13500.0;84400.0;26100.0;43.0;69.0;17900.0;108800.0;33800.0;56.0
4474;Mannen;0;0;Autochtonen;70% tot 95% AOW-opbouw;75.000 euro of meer per jaar;2005;8150.0;4400.0;23500.0;7600.0;6.0;27000.0;178600.0;49400.0;38.0;77.0;31400.0;202100.0;57000.0;44.0
4475;Mannen;0;0;Autochtonen;95% of meer AOW-opbouw;Totaal loonklassen;2005;2793500.0;4400.0;21900.0;8900.0;24.0;6800.0;39500.0;18300.0;49.0;53.0;11200.0;61400.0;27200.0;73.0
4476;Mannen;0;0;Autochtonen;95% of meer AOW-opbouw;Tot 25.000 euro per jaar;2005;655750.0;3300.0;14700.0;9900.0;55.0;1500.0;8300.0;4900.0;27.0;23.0;4800.0;23000.0;14800.0;82.0
4477;Mannen;0;0;Autochtonen;95% of meer AOW-opbouw;25.000 tot 50.000 euro per jaar;2005;1676300.0;4600.0;22800.0;8700.0;25.0;6400.0;35200.0;20400.0;58.0;58.0;11000.0;58000.0;29100.0;83.0
4478;Mannen;0;0;Autochtonen;95% of meer AOW-opbouw;50.000 tot 75.000 euro per jaar;2005;333300.0;5200.0;28500.0;8400.0;14.0;13400.0;81400.0;26400.0;44.0;78.0;18600.0;109900.0;34800.0;58.0
4479;Mannen;0;0;Autochtonen;95% of meer AOW-opbouw;75.000 euro of meer per jaar;2005;128150.0;5300.0;30300.0;8300.0;7.0;22300.0;147100.0;38200.0;34.0;82.0;27600.0;177400.0;46500.0;41.0
4480;Mannen;0;4;Totaal alle generaties;Totaal alle AOW-percentages;Totaal loonklassen;2005;2920100.0;4400.0;21800.0;8800.0;23.0;7000.0;40800.0;18400.0;48.0;53.0;11400.0;62600.0;27200.0;71.0
4481;Mannen;0;4;Totaal alle generaties;Totaal alle AOW-percentages;Tot 25.000 euro per jaar;2005;684150.0;3300.0;14900.0;9800.0;54.0;1500.0;8600.0;4900.0;27.0;23.0;4800.0;23500.0;14700.0;81.0
4482;Mannen;0;4;Totaal alle generaties;Totaal alle AOW-percentages;25.000 tot 50.000 euro per jaar;2005;1736850.0;4600.0;22700.0;8600.0;24.0;6400.0;35500.0;20300.0;57.0;58.0;11000.0;58200.0;28900.0;81.0
4483;Mannen;0;4;Totaal alle generaties;Totaal alle AOW-percentages;50.000 tot 75.000 euro per jaar;2005;354100.0;5100.0;28000.0;8300.0;14.0;13500.0;82400.0;26400.0;44.0;78.0;18600.0;110400.0;34700.0;58.0
4484;Mannen;0;4;Totaal alle generaties;Totaal alle AOW-percentages;75.000 euro of meer per jaar;2005;145000.0;5100.0;29100.0;8100.0;7.0;23300.0;155400.0;39600.0;35.0;82.0;28400.0;184500.0;47700.0;42.0
4485;Mannen;0;4;Totaal alle generaties;Minder dan 70% AOW-opbouw;Totaal loonklassen;2005;50800.0;2600.0;15100.0;5600.0;10.0;13400.0;92600.0;22400.0;41.0;62.0;16000.0;107700.0;28000.0;51.0
4486;Mannen;0;4;Totaal alle generaties;Minder dan 70% AOW-opbouw;Tot 25.000 euro per jaar;2005;9450.0;2700.0;16100.0;6100.0;43.0;3000.0;22100.0;5000.0;35.0;40.0;5700.0;38200.0;11100.0;78.0
4487;Mannen;0;4;Totaal alle generaties;Minder dan 70% AOW-opbouw;25.000 tot 50.000 euro per jaar;2005;22850.0;2400.0;13400.0;5700.0;15.0;8600.0;51700.0;16800.0;45.0;55.0;11000.0;65100.0;22500.0;60.0
4488;Mannen;0;4;Totaal alle generaties;Minder dan 70% AOW-opbouw;50.000 tot 75.000 euro per jaar;2005;9800.0;2700.0;16300.0;5300.0;9.0;16800.0;111700.0;26800.0;43.0;78.0;19500.0;128000.0;32100.0;52.0
4489;Mannen;0;4;Totaal alle generaties;Minder dan 70% AOW-opbouw;75.000 euro of meer per jaar;2005;8700.0;2700.0;17300.0;5100.0;4.0;33700.0;254900.0;51100.0;37.0;85.0;36400.0;272200.0;56200.0;41.0
4490;Mannen;0;4;Totaal alle generaties;70% tot 95% AOW-opbouw;Totaal loonklassen;2005;75800.0;4200.0;22900.0;8100.0;18.0;8700.0;54600.0;19400.0;43.0;48.0;12900.0;77500.0;27500.0;61.0
4491;Mannen;0;4;Totaal alle generaties;70% tot 95% AOW-opbouw;Tot 25.000 euro per jaar;2005;19000.0;4000.0;20700.0;8700.0;52.0;2200.0;13900.0;5400.0;33.0;25.0;6200.0;34600.0;14100.0;85.0
4492;Mannen;0;4;Totaal alle generaties;70% tot 95% AOW-opbouw;25.000 tot 50.000 euro per jaar;2005;37650.0;4300.0;23400.0;8000.0;22.0;6600.0;39500.0;18000.0;50.0;47.0;10900.0;62900.0;26000.0;72.0
4493;Mannen;0;4;Totaal alle generaties;70% tot 95% AOW-opbouw;50.000 tot 75.000 euro per jaar;2005;10950.0;4400.0;24400.0;7700.0;13.0;13500.0;84400.0;26100.0;43.0;69.0;17900.0;108800.0;33800.0;56.0
4494;Mannen;0;4;Totaal alle generaties;70% tot 95% AOW-opbouw;75.000 euro of meer per jaar;2005;8150.0;4400.0;23500.0;7600.0;6.0;27000.0;178600.0;49400.0;38.0;77.0;31400.0;202100.0;57000.0;44.0
4495;Mannen;0;4;Totaal alle generaties;95% of meer AOW-opbouw;Totaal loonklassen;2005;2793500.0;4400.0;21900.0;8900.0;24.0;6800.0;39500.0;18300.0;49.0;53.0;11200.0;61400.0;27200.0;73.0
4496;Mannen;0;4;Totaal alle generaties;95% of meer AOW-opbouw;Tot 25.000 euro per jaar;2005;655750.0;3300.0;14700.0;9900.0;55.0;1500.0;8300.0;4900.0;27.0;23.0;4800.0;23000.0;14800.0;82.0
4497;Mannen;0;4;Totaal alle generaties;95% of meer AOW-opbouw;25.000 tot 50.000 euro per jaar;2005;1676300.0;4600.0;22800.0;8700.0;25.0;6400.0;35200.0;20400.0;58.0;58.0;11000.0;58000.0;29100.0;83.0
4498;Mannen;0;4;Totaal alle generaties;95% of meer AOW-opbouw;50.000 tot 75.000 euro per jaar;2005;333300.0;5200.0;28500.0;8400.0;14.0;13400.0;81400.0;26400.0;44.0;78.0;18600.0;109900.0;34800.0;58.0
4499;Mannen;0;4;Totaal alle generaties;95% of meer AOW-opbouw;75.000 euro of meer per jaar;2005;128150.0;5300.0;30300.0;8300.0;7.0;22300.0;147100.0;38200.0;34.0;82.0;27600.0;177400.0;46500.0;41.0
4500;Mannen;0;4;Eerste generatie allochtonen;Totaal alle AOW-percentages;Totaal loonklassen;2005;;;;;;;;;;;;;;
4501;Mannen;0;4;Eerste generatie allochtonen;Totaal alle AOW-percentages;Tot 25.000 euro per jaar;2005;;;;;;;;;;;;;;
4502;Mannen;0;4;Eerste generatie allochtonen;Totaal alle AOW-percentages;25.000 tot 50.000 euro per jaar;2005;;;;;;;;;;;;;;
4503;Mannen;0;4;Eerste generatie allochtonen;Totaal alle AOW-percentages;50.000 tot 75.000 euro per jaar;2005;;;;;;;;;;;;;;
4504;Mannen;0;4;Eerste generatie allochtonen;Totaal alle AOW-percentages;75.000 euro of meer per jaar;2005;;;;;;;;;;;;;;
4505;Mannen;0;4;Eerste generatie allochtonen;Minder dan 70% AOW-opbouw;Totaal loonklassen;2005;;;;;;;;;;;;;;
4506;Mannen;0;4;Eerste generatie allochtonen;Minder dan 70% AOW-opbouw;Tot 25.000 euro per jaar;2005;;;;;;;;;;;;;;
4507;Mannen;0;4;Eerste generatie allochtonen;Minder dan 70% AOW-opbouw;25.000 tot 50.000 euro per jaar;2005;;;;;;;;;;;;;;
4508;Mannen;0;4;Eerste generatie allochtonen;Minder dan 70% AOW-opbouw;50.000 tot 75.000 euro per jaar;2005;;;;;;;;;;;;;;
4509;Mannen;0;4;Eerste generatie allochtonen;Minder dan 70% AOW-opbouw;75.000 euro of meer per jaar;2005;;;;;;;;;;;;;;
4510;Mannen;0;4;Eerste generatie allochtonen;70% tot 95% AOW-opbouw;Totaal loonklassen;2005;;;;;;;;;;;;;;
4511;Mannen;0;4;Eerste generatie allochtonen;70% tot 95% AOW-opbouw;Tot 25.000 euro per jaar;2005;;;;;;;;;;;;;;
4512;Mannen;0;4;Eerste generatie allochtonen;70% tot 95% AOW-opbouw;25.000 tot 50.000 euro per jaar;2005;;;;;;;;;;;;;;
4513;Mannen;0;4;Eerste generatie allochtonen;70% tot 95% AOW-opbouw;50.000 tot 75.000 euro per jaar;2005;;;;;;;;;;;;;;
4514;Mannen;0;4;Eerste generatie allochtonen;70% tot 95% AOW-opbouw;75.000 euro of meer per jaar;2005;;;;;;;;;;;;;;
4515;Mannen;0;4;Eerste generatie allochtonen;95% of meer AOW-opbouw;Totaal loonklassen;2005;;;;;;;;;;;;;;
4516;Mannen;0;4;Eerste generatie allochtonen;95% of meer AOW-opbouw;Tot 25.000 euro per jaar;2005;;;;;;;;;;;;;;
4517;Mannen;0;4;Eerste generatie allochtonen;95% of meer AOW-opbouw;25.000 tot 50.000 euro per jaar;2005;;;;;;;;;;;;;;
4518;Mannen;0;4;Eerste generatie allochtonen;95% of meer AOW-opbouw;50.000 tot 75.000 euro per jaar;2005;;;;;;;;;;;;;;
4519;Mannen;0;4;Eerste generatie allochtonen;95% of meer AOW-opbouw;75.000 euro of meer per jaar;2005;;;;;;;;;;;;;;
4520;Mannen;0;4;Tweede generatie allochtonen;Totaal alle AOW-percentages;Totaal loonklassen;2005;;;;;;;;;;;;;;
4521;Mannen;0;4;Tweede generatie allochtonen;Totaal alle AOW-percentages;Tot 25.000 euro per jaar;2005;;;;;;;;;;;;;;
4522;Mannen;0;4;Tweede generatie allochtonen;Totaal alle AOW-percentages;25.000 tot 50.000 euro per jaar;2005;;;;;;;;;;;;;;
4523;Mannen;0;4;Tweede generatie allochtonen;Totaal alle AOW-percentages;50.000 tot 75.000 euro per jaar;2005;;;;;;;;;;;;;;
4524;Mannen;0;4;Tweede generatie allochtonen;Totaal alle AOW-percentages;75.000 euro of meer per jaar;2005;;;;;;;;;;;;;;
4525;Mannen;0;4;Tweede generatie allochtonen;Minder dan 70% AOW-opbouw;Totaal loonklassen;2005;;;;;;;;;;;;;;
4526;Mannen;0;4;Tweede generatie allochtonen;Minder dan 70% AOW-opbouw;Tot 25.000 euro per jaar;2005;;;;;;;;;;;;;;
4527;Mannen;0;4;Tweede generatie allochtonen;Minder dan 70% AOW-opbouw;25.000 tot 50.000 euro per jaar;2005;;;;;;;;;;;;;;
4528;Mannen;0;4;Tweede generatie allochtonen;Minder dan 70% AOW-opbouw;50.000 tot 75.000 euro per jaar;2005;;;;;;;;;;;;;;
4529;Mannen;0;4;Tweede generatie allochtonen;Minder dan 70% AOW-opbouw;75.000 euro of meer per jaar;2005;;;;;;;;;;;;;;
4530;Mannen;0;4;Tweede generatie allochtonen;70% tot 95% AOW-opbouw;Totaal loonklassen;2005;;;;;;;;;;;;;;
4531;Mannen;0;4;Tweede generatie allochtonen;70% tot 95% AOW-opbouw;Tot 25.000 euro per jaar;2005;;;;;;;;;;;;;;
4532;Mannen;0;4;Tweede generatie allochtonen;70% tot 95% AOW-opbouw;25.000 tot 50.000 euro per jaar;2005;;;;;;;;;;;;;;
4533;Mannen;0;4;Tweede generatie allochtonen;70% tot 95% AOW-opbouw;50.000 tot 75.000 euro per jaar;2005;;;;;;;;;;;;;;
4534;Mannen;0;4;Tweede generatie allochtonen;70% tot 95% AOW-opbouw;75.000 euro of meer per jaar;2005;;;;;;;;;;;;;;
4535;Mannen;0;4;Tweede generatie allochtonen;95% of meer AOW-opbouw;Totaal loonklassen;2005;;;;;;;;;;;;;;
4536;Mannen;0;4;Tweede generatie allochtonen;95% of meer AOW-opbouw;Tot 25.000 euro per jaar;2005;;;;;;;;;;;;;;
4537;Mannen;0;4;Tweede generatie allochtonen;95% of meer AOW-opbouw;25.000 tot 50.000 euro per jaar;2005;;;;;;;;;;;;;;
4538;Mannen;0;4;Tweede generatie allochtonen;95% of meer AOW-opbouw;50.000 tot 75.000 euro per jaar;2005;;;;;;;;;;;;;;
4539;Mannen;0;4;Tweede generatie allochtonen;95% of meer AOW-opbouw;75.000 euro of meer per jaar;2005;;;;;;;;;;;;;;
4540;Mannen;0;4;Autochtonen;Totaal alle AOW-percentages;Totaal loonklassen;2005;2920100.0;4400.0;21800.0;8800.0;23.0;7000.0;40800.0;18400.0;48.0;53.0;11400.0;62600.0;27200.0;71.0
4541;Mannen;0;4;Autochtonen;Totaal alle AOW-percentages;Tot 25.000 euro per jaar;2005;684150.0;3300.0;14900.0;9800.0;54.0;1500.0;8600.0;4900.0;27.0;23.0;4800.0;23500.0;14700.0;81.0
4542;Mannen;0;4;Autochtonen;Totaal alle AOW-percentages;25.000 tot 50.000 euro per jaar;2005;1736850.0;4600.0;22700.0;8600.0;24.0;6400.0;35500.0;20300.0;57.0;58.0;11000.0;58200.0;28900.0;81.0
4543;Mannen;0;4;Autochtonen;Totaal alle AOW-percentages;50.000 tot 75.000 euro per jaar;2005;354100.0;5100.0;28000.0;8300.0;14.0;13500.0;82400.0;26400.0;44.0;78.0;18600.0;110400.0;34700.0;58.0
4544;Mannen;0;4;Autochtonen;Totaal alle AOW-percentages;75.000 euro of meer per jaar;2005;145000.0;5100.0;29100.0;8100.0;7.0;23300.0;155400.0;39600.0;35.0;82.0;28400.0;184500.0;47700.0;42.0
4545;Mannen;0;4;Autochtonen;Minder dan 70% AOW-opbouw;Totaal loonklassen;2005;50800.0;2600.0;15100.0;5600.0;10.0;13400.0;92600.0;22400.0;41.0;62.0;16000.0;107700.0;28000.0;51.0
4546;Mannen;0;4;Autochtonen;Minder dan 70% AOW-opbouw;Tot 25.000 euro per jaar;2005;9450.0;2700.0;16100.0;6100.0;43.0;3000.0;22100.0;5000.0;35.0;40.0;5700.0;38200.0;11100.0;78.0
4547;Mannen;0;4;Autochtonen;Minder dan 70% AOW-opbouw;25.000 tot 50.000 euro per jaar;2005;22850.0;2400.0;13400.0;5700.0;15.0;8600.0;51700.0;16800.0;45.0;55.0;11000.0;65100.0;22500.0;60.0
4548;Mannen;0;4;Autochtonen;Minder dan 70% AOW-opbouw;50.000 tot 75.000 euro per jaar;2005;9800.0;2700.0;16300.0;5300.0;9.0;16800.0;111700.0;26800.0;43.0;78.0;19500.0;128000.0;32100.0;52.0
4549;Mannen;0;4;Autochtonen;Minder dan 70% AOW-opbouw;75.000 euro of meer per jaar;2005;8700.0;2700.0;17300.0;5100.0;4.0;33700.0;254900.0;51100.0;37.0;85.0;36400.0;272200.0;56200.0;41.0
4550;Mannen;0;4;Autochtonen;70% tot 95% AOW-opbouw;Totaal loonklassen;2005;75800.0;4200.0;22900.0;8100.0;18.0;8700.0;54600.0;19400.0;43.0;48.0;12900.0;77500.0;27500.0;61.0
4551;Mannen;0;4;Autochtonen;70% tot 95% AOW-opbouw;Tot 25.000 euro per jaar;2005;19000.0;4000.0;20700.0;8700.0;52.0;2200.0;13900.0;5400.0;33.0;25.0;6200.0;34600.0;14100.0;85.0
