ID;RegioS;SociaalEconomischeCategorie;AantalPersonenMet52WekenInkomen_1;GemiddeldBesteedbaarInkomen_2
2089;Haarlemmermeer;Zelfstandige;5.8;24.4
2090;Haarlemmermeer;Totaal niet-actief;21.5;13.7
2091;Haarlemmermeer;Werkloosheids- en bijstandsuitk. ontv.;1.2;10.1
2092;Haarlemmermeer;Pensioenontvanger;13.7;15.7
2093;Harenkarspel;Totaal sociaal-economische categorie;10.1;17.0
2094;Harenkarspel;Totaal actief;7.3;18.6
2095;Harenkarspel;Werknemer;6.1;17.8
2096;Harenkarspel;Zelfstandige;1.2;22.9
2097;Harenkarspel;Totaal niet-actief;2.8;12.8
2098;Harenkarspel;Werkloosheids- en bijstandsuitk. ontv.;;
2099;Harenkarspel;Pensioenontvanger;1.7;14.0
2100;Heemskerk;Totaal sociaal-economische categorie;24.5;17.3
2101;Heemskerk;Totaal actief;15.2;19.1
2102;Heemskerk;Werknemer;13.8;18.6
2103;Heemskerk;Zelfstandige;1.4;23.9
2104;Heemskerk;Totaal niet-actief;9.3;14.2
2105;Heemskerk;Werkloosheids- en bijstandsuitk. ontv.;0.8;11.3
2106;Heemskerk;Pensioenontvanger;6.2;15.9
2107;Heemstede;Totaal sociaal-economische categorie;17.7;23.1
2108;Heemstede;Totaal actief;10.2;26.6
2109;Heemstede;Werknemer;8.7;26.2
2110;Heemstede;Zelfstandige;1.5;29.6
2111;Heemstede;Totaal niet-actief;7.4;18.1
2112;Heemstede;Werkloosheids- en bijstandsuitk. ontv.;0.2;14.0
2113;Heemstede;Pensioenontvanger;5.6;20.0
2114;Heerhugowaard;Totaal sociaal-economische categorie;30.7;16.9
2115;Heerhugowaard;Totaal actief;22.2;18.5
2116;Heerhugowaard;Werknemer;20.0;18.1
2117;Heerhugowaard;Zelfstandige;2.2;21.9
2118;Heerhugowaard;Totaal niet-actief;8.5;12.9
2119;Heerhugowaard;Werkloosheids- en bijstandsuitk. ontv.;0.7;12.0
2120;Heerhugowaard;Pensioenontvanger;4.6;14.6
2121;Heiloo;Totaal sociaal-economische categorie;14.7;19.8
2122;Heiloo;Totaal actief;9.1;22.0
2123;Heiloo;Werknemer;7.9;21.5
2124;Heiloo;Zelfstandige;1.1;25.7
2125;Heiloo;Totaal niet-actief;5.7;16.3
2126;Heiloo;Werkloosheids- en bijstandsuitk. ontv.;0.2;12.1
2127;Heiloo;Pensioenontvanger;4.2;17.9
2128;Den Helder;Totaal sociaal-economische categorie;40.1;16.0
2129;Den Helder;Totaal actief;24.3;17.7
2130;Den Helder;Werknemer;22.3;17.4
2131;Den Helder;Zelfstandige;2.0;21.1
2132;Den Helder;Totaal niet-actief;15.7;13.3
2133;Den Helder;Werkloosheids- en bijstandsuitk. ontv.;1.9;11.3
2134;Den Helder;Pensioenontvanger;9.8;14.9
2135;Hilversum;Totaal sociaal-economische categorie;57.8;18.9
2136;Hilversum;Totaal actief;35.6;21.5
2137;Hilversum;Werknemer;31.1;21.0
2138;Hilversum;Zelfstandige;4.4;24.4
2139;Hilversum;Totaal niet-actief;22.2;14.9
2140;Hilversum;Werkloosheids- en bijstandsuitk. ontv.;1.5;11.4
2141;Hilversum;Pensioenontvanger;15.9;16.3
2142;Hoorn;Totaal sociaal-economische categorie;44.4;17.0
2143;Hoorn;Totaal actief;30.0;18.9
2144;Hoorn;Werknemer;26.9;18.5
2145;Hoorn;Zelfstandige;3.0;22.4
2146;Hoorn;Totaal niet-actief;14.3;13.3
2147;Hoorn;Werkloosheids- en bijstandsuitk. ontv.;1.6;11.8
2148;Hoorn;Pensioenontvanger;8.2;14.4
2149;Huizen;Totaal sociaal-economische categorie;27.5;19.2
2150;Huizen;Totaal actief;18.9;21.3
2151;Huizen;Werknemer;16.6;20.9
2152;Huizen;Zelfstandige;2.2;24.4
2153;Huizen;Totaal niet-actief;8.6;14.6
2154;Huizen;Werkloosheids- en bijstandsuitk. ontv.;0.6;11.6
2155;Huizen;Pensioenontvanger;5.6;16.7
2156;Niedorp;Totaal sociaal-economische categorie;7.4;17.5
2157;Niedorp;Totaal actief;5.4;19.5
2158;Niedorp;Werknemer;4.4;18.4
2159;Niedorp;Zelfstandige;1.0;24.6
2160;Niedorp;Totaal niet-actief;2.1;12.2
2161;Niedorp;Werkloosheids- en bijstandsuitk. ontv.;;
2162;Niedorp;Pensioenontvanger;1.3;13.2
2163;Landsmeer;Totaal sociaal-economische categorie;7.1;19.3
2164;Landsmeer;Totaal actief;4.8;21.7
2165;Landsmeer;Werknemer;4.0;21.0
2166;Landsmeer;Zelfstandige;0.8;25.4
2167;Landsmeer;Totaal niet-actief;2.3;14.3
2168;Landsmeer;Werkloosheids- en bijstandsuitk. ontv.;;
2169;Landsmeer;Pensioenontvanger;1.7;15.3
2170;Langedijk;Totaal sociaal-economische categorie;16.2;17.7
2171;Langedijk;Totaal actief;11.7;19.3
2172;Langedijk;Werknemer;10.1;18.8
2173;Langedijk;Zelfstandige;1.6;22.5
2174;Langedijk;Totaal niet-actief;4.5;13.3
2175;Langedijk;Werkloosheids- en bijstandsuitk. ontv.;0.2;14.4
2176;Langedijk;Pensioenontvanger;2.9;14.7
2177;Laren;Totaal sociaal-economische categorie;7.4;24.6
2178;Laren;Totaal actief;4.1;28.7
2179;Laren;Werknemer;3.2;27.9
2180;Laren;Zelfstandige;0.8;31.6
2181;Laren;Totaal niet-actief;3.4;19.7
2182;Laren;Werkloosheids- en bijstandsuitk. ontv.;;
2183;Laren;Pensioenontvanger;2.9;21.2
2184;Medemblik;Totaal sociaal-economische categorie;5.1;16.7
2185;Medemblik;Totaal actief;3.4;18.7
2186;Medemblik;Werknemer;2.9;17.2
2187;Medemblik;Zelfstandige;0.5;28.1
2188;Medemblik;Totaal niet-actief;1.7;12.7
2189;Medemblik;Werkloosheids- en bijstandsuitk. ontv.;;
2190;Medemblik;Pensioenontvanger;1.0;13.3
2191;Muiden;Totaal sociaal-economische categorie;4.4;21.2
2192;Muiden;Totaal actief;3.1;23.6
2193;Muiden;Werknemer;2.6;23.9
2194;Muiden;Zelfstandige;0.5;20.8
2195;Muiden;Totaal niet-actief;1.4;15.7
2196;Muiden;Werkloosheids- en bijstandsuitk. ontv.;;
2197;Muiden;Pensioenontvanger;1.0;17.4
2198;Naarden;Totaal sociaal-economische categorie;10.9;24.5
2199;Naarden;Totaal actief;6.8;28.1
2200;Naarden;Werknemer;5.9;27.7
2201;Naarden;Zelfstandige;0.9;30.7
2202;Naarden;Totaal niet-actief;4.1;18.4
2203;Naarden;Werkloosheids- en bijstandsuitk. ontv.;;
2204;Naarden;Pensioenontvanger;3.2;20.3
2205;Obdam;Totaal sociaal-economische categorie;4.2;17.0
2206;Obdam;Totaal actief;3.2;18.6
2207;Obdam;Werknemer;2.7;17.8
2208;Obdam;Zelfstandige;0.5;22.5
2209;Obdam;Totaal niet-actief;1.0;12.3
2210;Obdam;Werkloosheids- en bijstandsuitk. ontv.;;
2211;Obdam;Pensioenontvanger;0.7;13.6
2212;Oostzaan;Totaal sociaal-economische categorie;6.2;18.4
2213;Oostzaan;Totaal actief;4.3;20.6
2214;Oostzaan;Werknemer;3.8;20.0
2215;Oostzaan;Zelfstandige;0.5;25.4
2216;Oostzaan;Totaal niet-actief;1.9;13.5
2217;Oostzaan;Werkloosheids- en bijstandsuitk. ontv.;;
2218;Oostzaan;Pensioenontvanger;1.4;14.3
2219;Opmeer;Totaal sociaal-economische categorie;7.2;16.9
2220;Opmeer;Totaal actief;5.3;18.3
2221;Opmeer;Werknemer;4.3;18.0
2222;Opmeer;Zelfstandige;1.0;19.5
2223;Opmeer;Totaal niet-actief;2.0;13.2
2224;Opmeer;Werkloosheids- en bijstandsuitk. ontv.;;
2225;Opmeer;Pensioenontvanger;1.3;13.7
2226;Ouder-Amstel;Totaal sociaal-economische categorie;9.0;20.8
2227;Ouder-Amstel;Totaal actief;6.2;23.5
2228;Ouder-Amstel;Werknemer;5.3;22.8
2229;Ouder-Amstel;Zelfstandige;0.9;27.3
2230;Ouder-Amstel;Totaal niet-actief;2.9;15.2
2231;Ouder-Amstel;Werkloosheids- en bijstandsuitk. ontv.;;
2232;Ouder-Amstel;Pensioenontvanger;2.1;16.8
2233;Purmerend;Totaal sociaal-economische categorie;50.1;16.7
2234;Purmerend;Totaal actief;33.7;18.6
2235;Purmerend;Werknemer;30.7;18.5
2236;Purmerend;Zelfstandige;3.0;19.5
2237;Purmerend;Totaal niet-actief;16.4;13.0
2238;Purmerend;Werkloosheids- en bijstandsuitk. ontv.;1.5;12.2
2239;Purmerend;Pensioenontvanger;9.9;14.4
2240;Schagen;Totaal sociaal-economische categorie;11.6;17.0
2241;Schagen;Totaal actief;7.4;18.8
2242;Schagen;Werknemer;6.6;18.4
2243;Schagen;Zelfstandige;0.8;22.4
2244;Schagen;Totaal niet-actief;4.2;13.8
2245;Schagen;Werkloosheids- en bijstandsuitk. ontv.;0.3;11.5
2246;Schagen;Pensioenontvanger;2.9;15.2
2247;Texel;Totaal sociaal-economische categorie;8.9;16.1
2248;Texel;Totaal actief;6.0;17.3
2249;Texel;Werknemer;4.2;16.5
2250;Texel;Zelfstandige;1.8;19.4
2251;Texel;Totaal niet-actief;2.9;13.6
2252;Texel;Werkloosheids- en bijstandsuitk. ontv.;;
2253;Texel;Pensioenontvanger;2.0;14.1
2254;Uitgeest;Totaal sociaal-economische categorie;7.6;18.6
2255;Uitgeest;Totaal actief;5.4;20.4
2256;Uitgeest;Werknemer;4.9;20.1
2257;Uitgeest;Zelfstandige;0.6;22.9
2258;Uitgeest;Totaal niet-actief;2.2;14.1
2259;Uitgeest;Werkloosheids- en bijstandsuitk. ontv.;;
2260;Uitgeest;Pensioenontvanger;1.4;15.3
2261;Uithoorn;Totaal sociaal-economische categorie;18.0;19.5
2262;Uithoorn;Totaal actief;12.6;21.5
2263;Uithoorn;Werknemer;11.2;21.2
2264;Uithoorn;Zelfstandige;1.4;23.9
2265;Uithoorn;Totaal niet-actief;5.4;14.7
2266;Uithoorn;Werkloosheids- en bijstandsuitk. ontv.;0.2;12.9
2267;Uithoorn;Pensioenontvanger;3.9;16.1
2268;Velsen;Totaal sociaal-economische categorie;45.7;17.5
2269;Velsen;Totaal actief;28.5;19.6
2270;Velsen;Werknemer;25.8;19.2
2271;Velsen;Zelfstandige;2.7;24.0
2272;Velsen;Totaal niet-actief;17.2;14.0
2273;Velsen;Werkloosheids- en bijstandsuitk. ontv.;1.0;11.7
2274;Velsen;Pensioenontvanger;12.0;15.3
2275;Venhuizen;Totaal sociaal-economische categorie;5.0;17.7
2276;Venhuizen;Totaal actief;3.6;19.7
2277;Venhuizen;Werknemer;2.8;18.4
2278;Venhuizen;Zelfstandige;0.8;24.4
2279;Venhuizen;Totaal niet-actief;1.4;12.8
2280;Venhuizen;Werkloosheids- en bijstandsuitk. ontv.;;
2281;Venhuizen;Pensioenontvanger;0.9;13.8
2282;Weesp;Totaal sociaal-economische categorie;12.7;18.1
2283;Weesp;Totaal actief;8.4;20.4
2284;Weesp;Werknemer;7.5;20.1
2285;Weesp;Zelfstandige;0.9;22.1
2286;Weesp;Totaal niet-actief;4.3;13.6
2287;Weesp;Werkloosheids- en bijstandsuitk. ontv.;0.4;11.3
2288;Weesp;Pensioenontvanger;2.9;15.0
2289;Schermer;Totaal sociaal-economische categorie;3.2;19.8
2290;Schermer;Totaal actief;2.3;20.6
2291;Schermer;Werknemer;1.7;20.1
2292;Schermer;Zelfstandige;0.7;21.7
2293;Schermer;Totaal niet-actief;0.8;17.6
2294;Schermer;Werkloosheids- en bijstandsuitk. ontv.;;
2295;Schermer;Pensioenontvanger;0.6;16.6
2296;Wervershoof;Totaal sociaal-economische categorie;5.3;16.2
2297;Wervershoof;Totaal actief;3.7;18.0
2298;Wervershoof;Werknemer;3.0;17.7
2299;Wervershoof;Zelfstandige;0.7;19.8
2300;Wervershoof;Totaal niet-actief;1.6;12.2
2301;Wervershoof;Werkloosheids- en bijstandsuitk. ontv.;;
2302;Wervershoof;Pensioenontvanger;1.1;13.2
2303;Wieringen;Totaal sociaal-economische categorie;5.5;18.1
2304;Wieringen;Totaal actief;3.5;21.1
2305;Wieringen;Werknemer;2.7;19.3
2306;Wieringen;Zelfstandige;0.8;27.4
2307;Wieringen;Totaal niet-actief;2.0;12.8
2308;Wieringen;Werkloosheids- en bijstandsuitk. ontv.;;
2309;Wieringen;Pensioenontvanger;1.4;13.3
2310;Wieringermeer;Totaal sociaal-economische categorie;8.1;16.1
2311;Wieringermeer;Totaal actief;5.5;17.8
2312;Wieringermeer;Werknemer;4.1;17.5
2313;Wieringermeer;Zelfstandige;1.3;18.8
2314;Wieringermeer;Totaal niet-actief;2.7;12.6
2315;Wieringermeer;Werkloosheids- en bijstandsuitk. ontv.;;
2316;Wieringermeer;Pensioenontvanger;1.7;13.6
2317;Wognum;Totaal sociaal-economische categorie;5.2;17.0
2318;Wognum;Totaal actief;3.6;19.3
2319;Wognum;Werknemer;3.0;18.2
2320;Wognum;Zelfstandige;0.6;24.2
2321;Wognum;Totaal niet-actief;1.6;11.9
2322;Wognum;Werkloosheids- en bijstandsuitk. ontv.;;
2323;Wognum;Pensioenontvanger;0.9;13.6
2324;Zandvoort;Totaal sociaal-economische categorie;11.8;18.5
2325;Zandvoort;Totaal actief;7.2;20.7
2326;Zandvoort;Werknemer;6.0;20.7
2327;Zandvoort;Zelfstandige;1.2;20.9
2328;Zandvoort;Totaal niet-actief;4.6;15.1
2329;Zandvoort;Werkloosheids- en bijstandsuitk. ontv.;0.2;11.6
2330;Zandvoort;Pensioenontvanger;3.2;16.5
2331;Zijpe;Totaal sociaal-economische categorie;7.3;17.0
2332;Zijpe;Totaal actief;5.1;18.4
2333;Zijpe;Werknemer;3.9;18.0
2334;Zijpe;Zelfstandige;1.2;19.9
2335;Zijpe;Totaal niet-actief;2.3;13.9
2336;Zijpe;Werkloosheids- en bijstandsuitk. ontv.;;
2337;Zijpe;Pensioenontvanger;1.5;15.0
2338;Zeevang;Totaal sociaal-economische categorie;4.2;18.7
2339;Zeevang;Totaal actief;3.0;20.7
2340;Zeevang;Werknemer;2.4;20.7
2341;Zeevang;Zelfstandige;0.6;20.4
2342;Zeevang;Totaal niet-actief;1.1;13.6
2343;Zeevang;Werkloosheids- en bijstandsuitk. ontv.;;
2344;Zeevang;Pensioenontvanger;0.7;15.0
2345;Zaanstad;Totaal sociaal-economische categorie;94.0;16.8
2346;Zaanstad;Totaal actief;60.7;18.9
2347;Zaanstad;Werknemer;55.3;18.6
2348;Zaanstad;Zelfstandige;5.4;21.8
2349;Zaanstad;Totaal niet-actief;33.3;13.0
2350;Zaanstad;Werkloosheids- en bijstandsuitk. ontv.;3.0;11.3
2351;Zaanstad;Pensioenontvanger;20.7;14.1
2352;Ter Aar;Totaal sociaal-economische categorie;5.8;18.2
2353;Ter Aar;Totaal actief;4.3;20.0
2354;Ter Aar;Werknemer;3.6;19.5
2355;Ter Aar;Zelfstandige;0.7;23.1
2356;Ter Aar;Totaal niet-actief;1.4;12.8
2357;Ter Aar;Werkloosheids- en bijstandsuitk. ontv.;;
2358;Ter Aar;Pensioenontvanger;1.0;14.2
2359;Alblasserdam;Totaal sociaal-economische categorie;11.5;16.7
2360;Alblasserdam;Totaal actief;7.5;18.9
2361;Alblasserdam;Werknemer;6.9;18.4
2362;Alblasserdam;Zelfstandige;0.6;24.4
2363;Alblasserdam;Totaal niet-actief;4.0;12.7
2364;Alblasserdam;Werkloosheids- en bijstandsuitk. ontv.;0.3;11.2
2365;Alblasserdam;Pensioenontvanger;2.9;13.7
2366;Alkemade;Totaal sociaal-economische categorie;9.5;17.6
2367;Alkemade;Totaal actief;6.9;19.5
2368;Alkemade;Werknemer;5.7;18.8
2369;Alkemade;Zelfstandige;1.2;23.3
2370;Alkemade;Totaal niet-actief;2.6;12.6
2371;Alkemade;Werkloosheids- en bijstandsuitk. ontv.;;
2372;Alkemade;Pensioenontvanger;1.9;13.4
2373;Alphen aan den Rijn;Totaal sociaal-economische categorie;46.7;18.1
2374;Alphen aan den Rijn;Totaal actief;33.8;19.8
2375;Alphen aan den Rijn;Werknemer;31.0;19.6
2376;Alphen aan den Rijn;Zelfstandige;2.7;22.2
2377;Alphen aan den Rijn;Totaal niet-actief;12.9;13.5
2378;Alphen aan den Rijn;Werkloosheids- en bijstandsuitk. ontv.;1.0;11.7
2379;Alphen aan den Rijn;Pensioenontvanger;8.2;15.3
2380;Barendrecht;Totaal sociaal-economische categorie;21.7;19.1
2381;Barendrecht;Totaal actief;16.0;21.0
2382;Barendrecht;Werknemer;14.4;20.3
2383;Barendrecht;Zelfstandige;1.5;28.0
2384;Barendrecht;Totaal niet-actief;5.7;14.0
2385;Barendrecht;Werkloosheids- en bijstandsuitk. ontv.;0.3;14.0
2386;Barendrecht;Pensioenontvanger;4.1;15.2
2387;Bergambacht;Totaal sociaal-economische categorie;5.8;18.3
2388;Bergambacht;Totaal actief;4.1;20.1
2389;Bergambacht;Werknemer;3.6;19.3
2390;Bergambacht;Zelfstandige;0.6;24.6
2391;Bergambacht;Totaal niet-actief;1.7;14.0
2392;Bergambacht;Werkloosheids- en bijstandsuitk. ontv.;;
2393;Bergambacht;Pensioenontvanger;1.3;15.0
2394;Bergschenhoek;Totaal sociaal-economische categorie;8.4;20.2
2395;Bergschenhoek;Totaal actief;6.6;22.0
2396;Bergschenhoek;Werknemer;5.9;21.9
2397;Bergschenhoek;Zelfstandige;0.7;22.3
2398;Bergschenhoek;Totaal niet-actief;1.8;13.6
2399;Bergschenhoek;Werkloosheids- en bijstandsuitk. ontv.;;
2400;Bergschenhoek;Pensioenontvanger;1.2;15.3
2401;Berkel en Rodenrijs;Totaal sociaal-economische categorie;10.9;18.8
2402;Berkel en Rodenrijs;Totaal actief;7.7;20.8
2403;Berkel en Rodenrijs;Werknemer;6.7;20.6
2404;Berkel en Rodenrijs;Zelfstandige;1.1;22.2
2405;Berkel en Rodenrijs;Totaal niet-actief;3.1;13.9
2406;Berkel en Rodenrijs;Werkloosheids- en bijstandsuitk. ontv.;;
2407;Berkel en Rodenrijs;Pensioenontvanger;2.3;15.3
2408;Bleiswijk;Totaal sociaal-economische categorie;6.3;18.6
2409;Bleiswijk;Totaal actief;4.7;19.7
2410;Bleiswijk;Werknemer;4.0;20.1
2411;Bleiswijk;Zelfstandige;0.7;17.9
2412;Bleiswijk;Totaal niet-actief;1.6;15.1
2413;Bleiswijk;Werkloosheids- en bijstandsuitk. ontv.;;
2414;Bleiswijk;Pensioenontvanger;1.1;16.6
2415;Bodegraven;Totaal sociaal-economische categorie;12.4;18.3
2416;Bodegraven;Totaal actief;9.1;20.2
2417;Bodegraven;Werknemer;7.8;19.5
2418;Bodegraven;Zelfstandige;1.2;24.3
2419;Bodegraven;Totaal niet-actief;3.3;13.3
2420;Bodegraven;Werkloosheids- en bijstandsuitk. ontv.;;
2421;Bodegraven;Pensioenontvanger;2.3;14.9
2422;Drechterland;Totaal sociaal-economische categorie;6.5;17.2
2423;Drechterland;Totaal actief;4.7;19.0
2424;Drechterland;Werknemer;4.1;18.0
2425;Drechterland;Zelfstandige;0.6;25.2
2426;Drechterland;Totaal niet-actief;1.8;12.4
2427;Drechterland;Werkloosheids- en bijstandsuitk. ontv.;;
2428;Drechterland;Pensioenontvanger;1.2;13.5
2429;Boskoop;Totaal sociaal-economische categorie;9.8;18.1
2430;Boskoop;Totaal actief;7.2;19.7
2431;Boskoop;Werknemer;5.9;18.5
2432;Boskoop;Zelfstandige;1.3;25.2
2433;Boskoop;Totaal niet-actief;2.6;13.4
2434;Boskoop;Werkloosheids- en bijstandsuitk. ontv.;;
2435;Boskoop;Pensioenontvanger;1.9;14.7
2436;Brielle;Totaal sociaal-economische categorie;10.6;19.1
2437;Brielle;Totaal actief;7.3;20.9
2438;Brielle;Werknemer;6.4;20.9
2439;Brielle;Zelfstandige;0.9;21.6
2440;Brielle;Totaal niet-actief;3.3;15.0
2441;Brielle;Werkloosheids- en bijstandsuitk. ontv.;;
2442;Brielle;Pensioenontvanger;2.3;16.7
2443;Capelle aan den IJssel;Totaal sociaal-economische categorie;43.9;18.0
2444;Capelle aan den IJssel;Totaal actief;29.7;20.1
2445;Capelle aan den IJssel;Werknemer;26.9;19.8
2446;Capelle aan den IJssel;Zelfstandige;2.8;22.8
2447;Capelle aan den IJssel;Totaal niet-actief;14.2;13.6
2448;Capelle aan den IJssel;Werkloosheids- en bijstandsuitk. ontv.;1.7;11.4
2449;Capelle aan den IJssel;Pensioenontvanger;9.7;14.8
2450;Delft;Totaal sociaal-economische categorie;64.1;16.4
2451;Delft;Totaal actief;42.2;18.3
2452;Delft;Werknemer;39.0;18.0
2453;Delft;Zelfstandige;3.2;21.0
2454;Delft;Totaal niet-actief;21.8;13.0
2455;Delft;Werkloosheids- en bijstandsuitk. ontv.;3.4;10.6
2456;Delft;Pensioenontvanger;13.7;14.7
2457;Dirksland;Totaal sociaal-economische categorie;5.2;17.4
2458;Dirksland;Totaal actief;3.6;19.1
2459;Dirksland;Werknemer;3.0;18.5
2460;Dirksland;Zelfstandige;0.6;22.5
2461;Dirksland;Totaal niet-actief;1.6;13.7
2462;Dirksland;Werkloosheids- en bijstandsuitk. ontv.;;
2463;Dirksland;Pensioenontvanger;1.3;14.3
2464;Dordrecht;Totaal sociaal-economische categorie;78.6;16.4
2465;Dordrecht;Totaal actief;49.7;18.9
2466;Dordrecht;Werknemer;45.3;18.5
2467;Dordrecht;Zelfstandige;4.3;22.6
2468;Dordrecht;Totaal niet-actief;28.9;12.2
2469;Dordrecht;Werkloosheids- en bijstandsuitk. ontv.;4.8;7.4
2470;Dordrecht;Pensioenontvanger;18.1;14.1
2471;Goedereede;Totaal sociaal-economische categorie;7.1;18.1
2472;Goedereede;Totaal actief;4.8;20.3
2473;Goedereede;Werknemer;3.9;18.8
2474;Goedereede;Zelfstandige;0.9;26.9
2475;Goedereede;Totaal niet-actief;2.3;13.7
2476;Goedereede;Werkloosheids- en bijstandsuitk. ontv.;;
2477;Goedereede;Pensioenontvanger;1.8;14.4
2478;Gorinchem;Totaal sociaal-economische categorie;22.9;16.7
2479;Gorinchem;Totaal actief;15.2;18.7
2480;Gorinchem;Werknemer;13.8;18.4
2481;Gorinchem;Zelfstandige;1.4;22.3
2482;Gorinchem;Totaal niet-actief;7.7;12.7
2483;Gorinchem;Werkloosheids- en bijstandsuitk. ontv.;0.6;11.1
2484;Gorinchem;Pensioenontvanger;5.3;13.9
2485;Gouda;Totaal sociaal-economische categorie;47.3;17.6
2486;Gouda;Totaal actief;31.9;19.7
2487;Gouda;Werknemer;29.2;19.4
2488;Gouda;Zelfstandige;2.7;22.6
2489;Gouda;Totaal niet-actief;15.3;13.2
2490;Gouda;Werkloosheids- en bijstandsuitk. ontv.;1.8;10.3
2491;Gouda;Pensioenontvanger;10.1;14.7
2492;'s-Gravendeel;Totaal sociaal-economische categorie;5.8;17.2
2493;'s-Gravendeel;Totaal actief;4.2;19.0
2494;'s-Gravendeel;Werknemer;3.7;18.9
2495;'s-Gravendeel;Zelfstandige;0.5;20.1
2496;'s-Gravendeel;Totaal niet-actief;1.7;12.6
2497;'s-Gravendeel;Werkloosheids- en bijstandsuitk. ontv.;;
2498;'s-Gravendeel;Pensioenontvanger;1.3;13.2
2499;'s-Gravenhage;Totaal sociaal-economische categorie;302.7;17.2
2500;'s-Gravenhage;Totaal actief;182.7;19.5
2501;'s-Gravenhage;Werknemer;162.6;19.3
2502;'s-Gravenhage;Zelfstandige;20.0;20.6
2503;'s-Gravenhage;Totaal niet-actief;119.8;13.8
2504;'s-Gravenhage;Werkloosheids- en bijstandsuitk. ontv.;22.8;10.7
2505;'s-Gravenhage;Pensioenontvanger;71.1;15.9
2506;'s-Gravenzande;Totaal sociaal-economische categorie;12.9;17.5
2507;'s-Gravenzande;Totaal actief;9.3;19.2
2508;'s-Gravenzande;Werknemer;7.6;17.8
2509;'s-Gravenzande;Zelfstandige;1.7;25.5
2510;'s-Gravenzande;Totaal niet-actief;3.5;13.0
2511;'s-Gravenzande;Werkloosheids- en bijstandsuitk. ontv.;;
2512;'s-Gravenzande;Pensioenontvanger;2.5;14.3
2513;Hardinxveld-Giessendam;Totaal sociaal-economische categorie;11.0;17.2
2514;Hardinxveld-Giessendam;Totaal actief;7.6;19.1
2515;Hardinxveld-Giessendam;Werknemer;6.9;18.3
2516;Hardinxveld-Giessendam;Zelfstandige;0.7;27.0
2517;Hardinxveld-Giessendam;Totaal niet-actief;3.4;12.8
2518;Hardinxveld-Giessendam;Werkloosheids- en bijstandsuitk. ontv.;;
2519;Hardinxveld-Giessendam;Pensioenontvanger;2.5;13.6
2520;Heerjandsam;Totaal sociaal-economische categorie;2.4;18.9
2521;Heerjandsam;Totaal actief;1.7;20.8
2522;Heerjandsam;Werknemer;1.5;20.6
2523;Heerjandsam;Zelfstandige;0.2;23.0
2524;Heerjandsam;Totaal niet-actief;0.7;14.0
2525;Heerjandsam;Werkloosheids- en bijstandsuitk. ontv.;;
2526;Heerjandsam;Pensioenontvanger;0.5;14.9
2527;Noorder-Koggenland;Totaal sociaal-economische categorie;6.8;17.6
2528;Noorder-Koggenland;Totaal actief;4.9;19.3
2529;Noorder-Koggenland;Werknemer;3.9;18.8
2530;Noorder-Koggenland;Zelfstandige;1.1;20.8
2531;Noorder-Koggenland;Totaal niet-actief;1.9;13.2
2532;Noorder-Koggenland;Werkloosheids- en bijstandsuitk. ontv.;;
2533;Noorder-Koggenland;Pensioenontvanger;1.2;14.2
2534;Hellevoetsluis;Totaal sociaal-economische categorie;24.9;17.9
2535;Hellevoetsluis;Totaal actief;17.5;19.8
2536;Hellevoetsluis;Werknemer;16.1;19.5
2537;Hellevoetsluis;Zelfstandige;1.4;23.7
2538;Hellevoetsluis;Totaal niet-actief;7.4;13.3
2539;Hellevoetsluis;Werkloosheids- en bijstandsuitk. ontv.;0.9;12.0
2540;Hellevoetsluis;Pensioenontvanger;4.7;14.7
2541;Hendrik-Ido-Ambacht;Totaal sociaal-economische categorie;13.4;18.3
2542;Hendrik-Ido-Ambacht;Totaal actief;9.3;19.9
2543;Hendrik-Ido-Ambacht;Werknemer;8.4;19.8
2544;Hendrik-Ido-Ambacht;Zelfstandige;0.9;20.8
2545;Hendrik-Ido-Ambacht;Totaal niet-actief;4.1;14.6
2546;Hendrik-Ido-Ambacht;Werkloosheids- en bijstandsuitk. ontv.;0.2;15.0
2547;Hendrik-Ido-Ambacht;Pensioenontvanger;3.1;15.8
2548;Stede Broec;Totaal sociaal-economische categorie;13.8;16.3
2549;Stede Broec;Totaal actief;9.6;18.2
2550;Stede Broec;Werknemer;8.4;17.3
2551;Stede Broec;Zelfstandige;1.1;24.7
2552;Stede Broec;Totaal niet-actief;4.3;12.2
2553;Stede Broec;Werkloosheids- en bijstandsuitk. ontv.;0.2;11.9
2554;Stede Broec;Pensioenontvanger;2.6;13.1
2555;Hillegom;Totaal sociaal-economische categorie;14.4;17.7
2556;Hillegom;Totaal actief;9.8;19.9
2557;Hillegom;Werknemer;8.8;18.8
2558;Hillegom;Zelfstandige;1.0;28.7
2559;Hillegom;Totaal niet-actief;4.6;13.3
2560;Hillegom;Werkloosheids- en bijstandsuitk. ontv.;0.2;13.1
2561;Hillegom;Pensioenontvanger;3.3;14.5
2562;Katwijk;Totaal sociaal-economische categorie;26.2;16.6
2563;Katwijk;Totaal actief;18.0;18.1
2564;Katwijk;Werknemer;16.6;17.5
2565;Katwijk;Zelfstandige;1.3;25.0
2566;Katwijk;Totaal niet-actief;8.2;13.3
2567;Katwijk;Werkloosheids- en bijstandsuitk. ontv.;0.4;12.7
2568;Katwijk;Pensioenontvanger;5.9;14.2
