ID;Leeftijd;BeroepenEnSpecialismen;SociaaleconomischeCategorie;RegioS;Perioden;MedischGeschoolden_1
5586;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Midden-Gelderland (RA);2022;65
5587;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Midden-Gelderland (RA);2023;60
5588;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Flevoland (RA);2013;75
5589;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Flevoland (RA);2014;55
5590;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Flevoland (RA);2015;45
5591;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Flevoland (RA);2016;55
5592;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Flevoland (RA);2017;35
5593;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Flevoland (RA);2018;145
5594;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Flevoland (RA);2019;40
5595;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Flevoland (RA);2020;40
5596;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Flevoland (RA);2021;40
5597;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Flevoland (RA);2022;30
5598;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Flevoland (RA);2023;35
5599;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Gooi- en Vechtstreek (RA);2013;55
5600;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Gooi- en Vechtstreek (RA);2014;25
5601;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Gooi- en Vechtstreek (RA);2015;30
5602;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Gooi- en Vechtstreek (RA);2016;35
5603;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Gooi- en Vechtstreek (RA);2017;35
5604;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Gooi- en Vechtstreek (RA);2018;20
5605;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Gooi- en Vechtstreek (RA);2019;15
5606;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Gooi- en Vechtstreek (RA);2020;25
5607;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Gooi- en Vechtstreek (RA);2021;25
5608;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Gooi- en Vechtstreek (RA);2022;20
5609;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Gooi- en Vechtstreek (RA);2023;30
5610;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Utrecht en omgeving (RA);2013;220
5611;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Utrecht en omgeving (RA);2014;145
5612;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Utrecht en omgeving (RA);2015;160
5613;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Utrecht en omgeving (RA);2016;165
5614;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Utrecht en omgeving (RA);2017;140
5615;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Utrecht en omgeving (RA);2018;145
5616;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Utrecht en omgeving (RA);2019;110
5617;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Utrecht en omgeving (RA);2020;135
5618;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Utrecht en omgeving (RA);2021;150
5619;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Utrecht en omgeving (RA);2022;175
5620;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Utrecht en omgeving (RA);2023;165
5621;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Amersfoort en omgeving (RA);2013;70
5622;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Amersfoort en omgeving (RA);2014;55
5623;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Amersfoort en omgeving (RA);2015;45
5624;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Amersfoort en omgeving (RA);2016;55
5625;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Amersfoort en omgeving (RA);2017;40
5626;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Amersfoort en omgeving (RA);2018;50
5627;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Amersfoort en omgeving (RA);2019;30
5628;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Amersfoort en omgeving (RA);2020;35
5629;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Amersfoort en omgeving (RA);2021;30
5630;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Amersfoort en omgeving (RA);2022;35
5631;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Amersfoort en omgeving (RA);2023;30
5632;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Noord-Holland Noord (RA);2013;115
5633;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Noord-Holland Noord (RA);2014;75
5634;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Noord-Holland Noord (RA);2015;65
5635;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Noord-Holland Noord (RA);2016;65
5636;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Noord-Holland Noord (RA);2017;50
5637;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Noord-Holland Noord (RA);2018;55
5638;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Noord-Holland Noord (RA);2019;45
5639;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Noord-Holland Noord (RA);2020;55
5640;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Noord-Holland Noord (RA);2021;35
5641;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Noord-Holland Noord (RA);2022;45
5642;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Noord-Holland Noord (RA);2023;50
5643;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Zaanstreek en Waterland (RA);2013;60
5644;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Zaanstreek en Waterland (RA);2014;20
5645;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Zaanstreek en Waterland (RA);2015;20
5646;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Zaanstreek en Waterland (RA);2016;25
5647;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Zaanstreek en Waterland (RA);2017;25
5648;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Zaanstreek en Waterland (RA);2018;40
5649;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Zaanstreek en Waterland (RA);2019;10
5650;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Zaanstreek en Waterland (RA);2020;20
5651;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Zaanstreek en Waterland (RA);2021;20
5652;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Zaanstreek en Waterland (RA);2022;25
5653;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Zaanstreek en Waterland (RA);2023;15
5654;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Amsterdam (RA);2013;200
5655;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Amsterdam (RA);2014;190
5656;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Amsterdam (RA);2015;175
5657;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Amsterdam (RA);2016;170
5658;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Amsterdam (RA);2017;135
5659;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Amsterdam (RA);2018;205
5660;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Amsterdam (RA);2019;120
5661;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Amsterdam (RA);2020;140
5662;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Amsterdam (RA);2021;125
5663;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Amsterdam (RA);2022;140
5664;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Amsterdam (RA);2023;180
5665;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Amstelland, Kennemerland en Meerl. (RA);2013;145
5666;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Amstelland, Kennemerland en Meerl. (RA);2014;110
5667;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Amstelland, Kennemerland en Meerl. (RA);2015;105
5668;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Amstelland, Kennemerland en Meerl. (RA);2016;105
5669;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Amstelland, Kennemerland en Meerl. (RA);2017;85
5670;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Amstelland, Kennemerland en Meerl. (RA);2018;105
5671;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Amstelland, Kennemerland en Meerl. (RA);2019;55
5672;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Amstelland, Kennemerland en Meerl. (RA);2020;90
5673;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Amstelland, Kennemerland en Meerl. (RA);2021;75
5674;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Amstelland, Kennemerland en Meerl. (RA);2022;70
5675;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Amstelland, Kennemerland en Meerl. (RA);2023;70
5676;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Rijnstreek (RA);2013;110
5677;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Rijnstreek (RA);2014;95
5678;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Rijnstreek (RA);2015;105
5679;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Rijnstreek (RA);2016;95
5680;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Rijnstreek (RA);2017;85
5681;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Rijnstreek (RA);2018;70
5682;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Rijnstreek (RA);2019;70
5683;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Rijnstreek (RA);2020;75
5684;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Rijnstreek (RA);2021;65
5685;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Rijnstreek (RA);2022;70
5686;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Rijnstreek (RA);2023;75
5687;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Rijnmond (RA);2013;200
5688;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Rijnmond (RA);2014;190
5689;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Rijnmond (RA);2015;115
5690;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Rijnmond (RA);2016;120
5691;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Rijnmond (RA);2017;125
5692;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Rijnmond (RA);2018;100
5693;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Rijnmond (RA);2019;80
5694;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Rijnmond (RA);2020;110
5695;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Rijnmond (RA);2021;80
5696;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Rijnmond (RA);2022;110
5697;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Rijnmond (RA);2023;115
5698;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Haaglanden en Nieuwe Waterweg Noord (RA);2013;175
5699;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Haaglanden en Nieuwe Waterweg Noord (RA);2014;135
5700;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Haaglanden en Nieuwe Waterweg Noord (RA);2015;125
5701;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Haaglanden en Nieuwe Waterweg Noord (RA);2016;125
5702;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Haaglanden en Nieuwe Waterweg Noord (RA);2017;105
5703;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Haaglanden en Nieuwe Waterweg Noord (RA);2018;100
5704;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Haaglanden en Nieuwe Waterweg Noord (RA);2019;70
5705;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Haaglanden en Nieuwe Waterweg Noord (RA);2020;90
5706;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Haaglanden en Nieuwe Waterweg Noord (RA);2021;85
5707;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Haaglanden en Nieuwe Waterweg Noord (RA);2022;85
5708;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Haaglanden en Nieuwe Waterweg Noord (RA);2023;80
5709;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Zuid-Holland Zuid (RA);2013;50
5710;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Zuid-Holland Zuid (RA);2014;30
5711;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Zuid-Holland Zuid (RA);2015;30
5712;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Zuid-Holland Zuid (RA);2016;30
5713;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Zuid-Holland Zuid (RA);2017;25
5714;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Zuid-Holland Zuid (RA);2018;20
5715;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Zuid-Holland Zuid (RA);2019;20
5716;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Zuid-Holland Zuid (RA);2020;15
5717;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Zuid-Holland Zuid (RA);2021;20
5718;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Zuid-Holland Zuid (RA);2022;20
5719;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Zuid-Holland Zuid (RA);2023;25
5720;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Zeeland (RA);2013;50
5721;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Zeeland (RA);2014;30
5722;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Zeeland (RA);2015;60
5723;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Zeeland (RA);2016;50
5724;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Zeeland (RA);2017;40
5725;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Zeeland (RA);2018;40
5726;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Zeeland (RA);2019;20
5727;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Zeeland (RA);2020;30
5728;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Zeeland (RA);2021;20
5729;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Zeeland (RA);2022;25
5730;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Zeeland (RA);2023;20
5731;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;West-Brabant (RA);2013;140
5732;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;West-Brabant (RA);2014;85
5733;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;West-Brabant (RA);2015;85
5734;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;West-Brabant (RA);2016;85
5735;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;West-Brabant (RA);2017;75
5736;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;West-Brabant (RA);2018;70
5737;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;West-Brabant (RA);2019;45
5738;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;West-Brabant (RA);2020;60
5739;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;West-Brabant (RA);2021;55
5740;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;West-Brabant (RA);2022;45
5741;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;West-Brabant (RA);2023;50
5742;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Midden-Brabant (RA);2013;75
5743;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Midden-Brabant (RA);2014;45
5744;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Midden-Brabant (RA);2015;50
5745;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Midden-Brabant (RA);2016;50
5746;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Midden-Brabant (RA);2017;60
5747;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Midden-Brabant (RA);2018;50
5748;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Midden-Brabant (RA);2019;30
5749;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Midden-Brabant (RA);2020;40
5750;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Midden-Brabant (RA);2021;40
5751;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Midden-Brabant (RA);2022;35
5752;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Midden-Brabant (RA);2023;40
5753;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Noordoost-Brabant (RA);2013;130
5754;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Noordoost-Brabant (RA);2014;60
5755;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Noordoost-Brabant (RA);2015;80
5756;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Noordoost-Brabant (RA);2016;75
5757;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Noordoost-Brabant (RA);2017;95
5758;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Noordoost-Brabant (RA);2018;70
5759;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Noordoost-Brabant (RA);2019;55
5760;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Noordoost-Brabant (RA);2020;65
5761;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Noordoost-Brabant (RA);2021;65
5762;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Noordoost-Brabant (RA);2022;55
5763;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Noordoost-Brabant (RA);2023;65
5764;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Zuidoost-Brabant (RA);2013;140
5765;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Zuidoost-Brabant (RA);2014;85
5766;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Zuidoost-Brabant (RA);2015;85
5767;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Zuidoost-Brabant (RA);2016;105
5768;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Zuidoost-Brabant (RA);2017;80
5769;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Zuidoost-Brabant (RA);2018;100
5770;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Zuidoost-Brabant (RA);2019;70
5771;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Zuidoost-Brabant (RA);2020;85
5772;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Zuidoost-Brabant (RA);2021;75
5773;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Zuidoost-Brabant (RA);2022;90
5774;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Zuidoost-Brabant (RA);2023;75
5775;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Noord- en Midden-Limburg (RA);2013;125
5776;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Noord- en Midden-Limburg (RA);2014;75
5777;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Noord- en Midden-Limburg (RA);2015;85
5778;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Noord- en Midden-Limburg (RA);2016;100
5779;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Noord- en Midden-Limburg (RA);2017;95
5780;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Noord- en Midden-Limburg (RA);2018;105
5781;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Noord- en Midden-Limburg (RA);2019;45
5782;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Noord- en Midden-Limburg (RA);2020;60
5783;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Noord- en Midden-Limburg (RA);2021;45
5784;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Noord- en Midden-Limburg (RA);2022;50
5785;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Noord- en Midden-Limburg (RA);2023;50
5786;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Zuid-Limburg (RA);2013;115
