ID;Geslacht;Leeftijd;Migratieachtergrond;Startkwalificatie;Perioden;BeroepsEnNietBeroepsbevolking_1;Beroepsbevolking_2;WerkzameBeroepsbevolking_3;Werknemer_4;WerknemerMetVasteArbeidsrelatie_5;WerknemerMetFlexibeleArbeidsrelatie_6;Zelfstandige_7;ZelfstandigeZonderPersoneelZzp_8;ZelfstandigeMetPersoneel_9;MeewerkendGezinslid_10;PositieInDeWerkkringOnbekend_11;Deeltijd_12;MinderDan20UurPerWeek_13;MinderDan12UurPerWeek_14;k_12Tot20UurPerWeek_15;k_20Tot35UurPerWeek_16;k_20Tot28UurPerWeek_17;k_28Tot35UurPerWeek_18;Voltijd_19;WerklozeBeroepsbevolking_20;Werkloosheidspercentage_21;NietBeroepsbevolking_22;BrutoArbeidsparticipatie_23;NettoArbeidsparticipatie_24
6066;Totaal mannen en vrouwen;45 tot 55 jaar;Nederlandse achtergrond;Zonder startkwalificatie;2016 4e kwartaal;419;332;312;257;195;62;55;37;16;3;0;125;48;21;27;76;44;33;188;19;5.8;87;79.1;74.5
6067;Totaal mannen en vrouwen;45 tot 55 jaar;Nederlandse achtergrond;Zonder startkwalificatie;2016;431;343;322;267;205;62;55;38;14;3;0;131;51;22;29;81;48;32;190;21;6.1;88;79.6;74.7
6068;Totaal mannen en vrouwen;45 tot 55 jaar;Nederlandse achtergrond;Zonder startkwalificatie;2017 1e kwartaal;403;315;295;245;188;58;50;34;14;3;0;120;47;23;24;73;41;31;175;20;6.2;88;78.2;73.3
6069;Totaal mannen en vrouwen;45 tot 55 jaar;Nederlandse achtergrond;Zonder startkwalificatie;2017 2e kwartaal;402;316;299;247;189;58;52;37;14;1;0;120;43;19;24;77;45;33;179;17;5.3;86;78.7;74.5
6070;Totaal mannen en vrouwen;45 tot 55 jaar;Nederlandse achtergrond;Zonder startkwalificatie;2017 3e kwartaal;396;314;298;248;189;59;50;37;12;2;0;128;47;19;27;81;49;32;170;16;5.0;83;79.1;75.2
6071;Totaal mannen en vrouwen;45 tot 55 jaar;Nederlandse achtergrond;Zonder startkwalificatie;2017 4e kwartaal;394;312;300;250;189;61;50;37;11;1;0;129;43;19;24;86;50;36;171;12;3.7;83;79.1;76.1
6072;Totaal mannen en vrouwen;45 tot 55 jaar;Nederlandse achtergrond;Zonder startkwalificatie;2017;399;314;298;248;189;59;51;36;13;2;0;124;45;20;25;79;46;33;174;16;5.1;85;78.7;74.8
6073;Totaal mannen en vrouwen;45 tot 55 jaar;Nederlandse achtergrond;Zonder startkwalificatie;2018 1e kwartaal;393;316;300;250;190;61;50;36;12;2;0;125;42;18;24;84;51;33;175;16;5.1;77;80.5;76.4
6074;Totaal mannen en vrouwen;45 tot 55 jaar;Nederlandse achtergrond;Zonder startkwalificatie;2018 2e kwartaal;396;314;302;254;191;63;48;33;13;1;0;126;42;17;25;84;49;35;176;12;3.8;81;79.4;76.4
6075;Totaal mannen en vrouwen;45 tot 55 jaar;Nederlandse achtergrond;Zonder startkwalificatie;2018 3e kwartaal;399;319;308;261;200;61;47;33;12;2;0;126;43;16;27;83;48;35;182;11;3.5;80;79.9;77.2
6076;Totaal mannen en vrouwen;45 tot 55 jaar;Nederlandse achtergrond;Zonder startkwalificatie;2018 4e kwartaal;399;322;312;263;206;57;49;33;14;2;0;126;39;17;22;87;49;38;186;10;3.0;77;80.6;78.2
6077;Totaal mannen en vrouwen;45 tot 55 jaar;Nederlandse achtergrond;Zonder startkwalificatie;2018;397;318;306;257;197;60;48;34;13;2;0;126;42;17;25;84;49;35;180;12;3.8;79;80.1;77.0
6078;Totaal mannen en vrouwen;45 tot 55 jaar;Nederlandse achtergrond;Zonder startkwalificatie;2019 1e kwartaal;374;300;290;242;195;47;48;31;14;2;0;118;36;17;18;82;48;34;172;10;3.2;74;80.2;77.6
6079;Totaal mannen en vrouwen;45 tot 55 jaar;Nederlandse achtergrond;Zonder startkwalificatie;2019 2e kwartaal;365;293;286;238;190;48;48;31;15;2;0;110;34;15;19;76;45;31;176;7;2.4;71;80.4;78.4
6080;Totaal mannen en vrouwen;45 tot 55 jaar;Nederlandse achtergrond;Zonder startkwalificatie;2019 3e kwartaal;360;292;285;241;189;52;44;29;13;2;0;112;32;15;18;80;50;30;173;7;2.4;68;81.1;79.2
6081;Totaal mannen en vrouwen;45 tot 55 jaar;Nederlandse achtergrond;Zonder startkwalificatie;2019 4e kwartaal;340;269;261;216;169;47;46;29;15;2;0;101;30;11;19;71;43;29;160;7;2.8;72;79.0;76.8
6082;Totaal mannen en vrouwen;45 tot 55 jaar;Nederlandse achtergrond;Zonder startkwalificatie;2019;360;288;281;234;186;48;46;30;14;2;0;110;33;15;18;77;46;31;170;8;2.7;71;80.2;78.0
6083;Totaal mannen en vrouwen;45 tot 55 jaar;Nederlandse achtergrond;Zonder startkwalificatie;2020 1e kwartaal;339;270;262;213;177;36;48;31;15;2;0;108;29;10;19;78;44;34;154;8;3.1;69;79.7;77.3
6084;Totaal mannen en vrouwen;45 tot 55 jaar;Nederlandse achtergrond;Zonder startkwalificatie;2020 2e kwartaal;328;252;245;202;166;37;43;27;15;1;0;101;29;11;18;71;39;32;145;7;2.6;76;76.8;74.8
6085;Totaal mannen en vrouwen;45 tot 55 jaar;Nederlandse achtergrond;Zonder startkwalificatie;2020 3e kwartaal;318;254;245;206;170;36;39;24;14;1;0;105;31;12;19;74;39;35;140;9;3.5;64;79.8;77.1
6086;Totaal mannen en vrouwen;45 tot 55 jaar;Nederlandse achtergrond;Zonder startkwalificatie;2020 4e kwartaal;310;249;241;206;162;44;35;23;11;1;0;98;26;10;16;72;39;33;142;8;3.3;61;80.2;77.6
6087;Totaal mannen en vrouwen;45 tot 55 jaar;Nederlandse achtergrond;Zonder startkwalificatie;2020;324;256;248;207;169;38;41;26;14;1;0;103;29;11;18;74;40;34;145;8;3.1;68;79.1;76.7
6088;Totaal mannen en vrouwen;45 tot 55 jaar;Nederlandse achtergrond;Zonder startkwalificatie;2021 1e kwartaal;330;269;259;206;188;18;54;29;22;2;0;118;31;13;18;87;44;43;141;10;3.6;61;81.4;78.5
6089;Totaal mannen en vrouwen;45 tot 55 jaar;Nederlandse achtergrond;Zonder startkwalificatie;2021 2e kwartaal;320;260;251;206;179;26;45;23;19;3;0;106;35;14;21;71;37;34;145;9;3.4;60;81.3;78.5
6090;Totaal mannen en vrouwen;45 tot 55 jaar;Nederlandse achtergrond;Zonder startkwalificatie;2021 3e kwartaal;317;255;248;200;165;35;48;28;18;3;0;107;34;10;23;74;39;35;140;7;2.9;62;80.4;78.1
6091;Totaal mannen en vrouwen;45 tot 55 jaar;Nederlandse achtergrond;Zonder startkwalificatie;2021 4e kwartaal;309;248;244;196;160;36;47;27;19;2;0;106;30;13;18;76;41;35;137;4;1.6;61;80.2;78.9
6092;Totaal mannen en vrouwen;45 tot 55 jaar;Nederlandse achtergrond;Zonder startkwalificatie;2021;319;258;250;202;173;29;49;27;20;2;0;109;33;13;20;77;40;37;141;8;2.9;61;80.8;78.5
6093;Totaal mannen en vrouwen;45 tot 55 jaar;Nederlandse achtergrond;Zonder startkwalificatie;2022 1e kwartaal;301;242;239;192;158;34;47;26;18;2;0;98;26;10;16;72;35;37;141;4;1.5;59;80.5;79.3
6094;Totaal mannen en vrouwen;45 tot 55 jaar;Nederlandse achtergrond;Zonder startkwalificatie;2022 2e kwartaal;294;235;233;192;160;32;41;23;16;2;0;88;21;7;13;68;34;34;144;3;1.2;58;80.2;79.2
6095;Totaal mannen en vrouwen;45 tot 55 jaar;Nederlandse achtergrond;Zonder startkwalificatie;2022 3e kwartaal;278;222;218;180;150;30;38;25;11;2;0;87;21;9;13;66;34;32;131;4;1.8;56;79.8;78.4
6096;Totaal mannen en vrouwen;45 tot 55 jaar;Nederlandse achtergrond;Startkwalificatie onbekend;2013 1e kwartaal;20;17;16;12;9;3;4;3;1;0;0;6;3;1;1;3;2;2;10;1;;3;;
6097;Totaal mannen en vrouwen;45 tot 55 jaar;Nederlandse achtergrond;Startkwalificatie onbekend;2013 2e kwartaal;21;18;17;13;10;3;4;3;1;0;0;7;3;1;2;4;2;3;10;1;;3;;
6098;Totaal mannen en vrouwen;45 tot 55 jaar;Nederlandse achtergrond;Startkwalificatie onbekend;2013 3e kwartaal;19;16;15;11;9;2;4;3;0;0;0;5;2;1;1;3;2;2;10;1;;3;;
6099;Totaal mannen en vrouwen;45 tot 55 jaar;Nederlandse achtergrond;Startkwalificatie onbekend;2013 4e kwartaal;19;16;14;11;10;2;3;2;0;0;0;5;2;1;0;3;2;2;10;1;;3;;
6100;Totaal mannen en vrouwen;45 tot 55 jaar;Nederlandse achtergrond;Startkwalificatie onbekend;2013;20;17;16;12;10;2;4;3;1;0;0;6;2;1;1;4;2;2;10;1;5.5;3;85.0;80.4
6101;Totaal mannen en vrouwen;45 tot 55 jaar;Nederlandse achtergrond;Startkwalificatie onbekend;2014 1e kwartaal;15;13;13;10;8;2;3;2;0;0;0;3;1;0;1;2;1;1;9;1;;2;;
6102;Totaal mannen en vrouwen;45 tot 55 jaar;Nederlandse achtergrond;Startkwalificatie onbekend;2014 2e kwartaal;13;11;11;8;6;2;3;2;1;0;0;3;1;0;1;2;1;1;8;0;;2;;
6103;Totaal mannen en vrouwen;45 tot 55 jaar;Nederlandse achtergrond;Startkwalificatie onbekend;2014 3e kwartaal;9;8;8;6;5;1;1;1;0;0;0;2;0;0;0;1;0;1;6;0;;1;;
6104;Totaal mannen en vrouwen;45 tot 55 jaar;Nederlandse achtergrond;Startkwalificatie onbekend;2014 4e kwartaal;9;7;7;5;4;1;2;1;1;0;0;2;0;0;0;2;1;1;4;0;;1;;
6105;Totaal mannen en vrouwen;45 tot 55 jaar;Nederlandse achtergrond;Startkwalificatie onbekend;2014;12;10;9;7;6;1;2;2;1;0;0;3;1;0;0;2;1;1;7;0;;2;;
6106;Totaal mannen en vrouwen;45 tot 55 jaar;Nederlandse achtergrond;Startkwalificatie onbekend;2015 1e kwartaal;10;8;8;6;5;1;2;1;1;0;0;3;0;0;0;3;1;2;4;0;;2;;
6107;Totaal mannen en vrouwen;45 tot 55 jaar;Nederlandse achtergrond;Startkwalificatie onbekend;2015 2e kwartaal;9;7;7;6;5;1;1;1;0;0;0;3;0;0;0;3;1;1;4;0;;2;;
6108;Totaal mannen en vrouwen;45 tot 55 jaar;Nederlandse achtergrond;Startkwalificatie onbekend;2015 3e kwartaal;9;7;6;6;5;1;1;0;0;0;0;3;1;0;0;2;1;1;3;1;;2;;
6109;Totaal mannen en vrouwen;45 tot 55 jaar;Nederlandse achtergrond;Startkwalificatie onbekend;2015 4e kwartaal;10;8;8;6;5;2;1;1;0;0;0;4;1;0;1;3;1;2;4;1;;2;;
6110;Totaal mannen en vrouwen;45 tot 55 jaar;Nederlandse achtergrond;Startkwalificatie onbekend;2015 ;9;8;7;6;5;1;1;1;0;0;0;3;1;0;0;3;1;2;4;0;;2;;
6111;Totaal mannen en vrouwen;45 tot 55 jaar;Nederlandse achtergrond;Startkwalificatie onbekend;2016 1e kwartaal;13;11;11;8;5;3;2;2;1;0;0;5;1;1;1;3;1;2;6;1;;2;;
6112;Totaal mannen en vrouwen;45 tot 55 jaar;Nederlandse achtergrond;Startkwalificatie onbekend;2016 2e kwartaal;14;12;11;9;6;3;2;1;1;0;0;4;2;0;1;3;1;2;7;1;;2;;
6113;Totaal mannen en vrouwen;45 tot 55 jaar;Nederlandse achtergrond;Startkwalificatie onbekend;2016 3e kwartaal;13;11;11;8;6;2;2;2;1;0;0;4;1;0;1;3;2;1;6;0;;2;;
6114;Totaal mannen en vrouwen;45 tot 55 jaar;Nederlandse achtergrond;Startkwalificatie onbekend;2016 4e kwartaal;13;12;12;10;7;3;2;1;1;0;0;4;1;1;0;3;2;1;8;0;;2;;
6115;Totaal mannen en vrouwen;45 tot 55 jaar;Nederlandse achtergrond;Startkwalificatie onbekend;2016;14;11;11;9;6;3;2;1;1;0;0;4;1;1;1;3;1;2;7;0;;2;;
6116;Totaal mannen en vrouwen;45 tot 55 jaar;Nederlandse achtergrond;Startkwalificatie onbekend;2017 1e kwartaal;16;14;13;11;9;2;2;1;1;0;0;5;1;1;1;4;2;2;8;1;;2;;
6117;Totaal mannen en vrouwen;45 tot 55 jaar;Nederlandse achtergrond;Startkwalificatie onbekend;2017 2e kwartaal;15;13;12;10;7;2;3;1;1;0;0;4;1;1;1;3;2;1;8;1;;2;;
6118;Totaal mannen en vrouwen;45 tot 55 jaar;Nederlandse achtergrond;Startkwalificatie onbekend;2017 3e kwartaal;18;16;15;11;9;3;4;2;2;0;0;4;1;1;1;3;1;2;11;0;;2;;
6119;Totaal mannen en vrouwen;45 tot 55 jaar;Nederlandse achtergrond;Startkwalificatie onbekend;2017 4e kwartaal;18;16;16;11;9;2;4;3;1;0;0;4;1;0;1;3;1;2;11;0;;2;;
6120;Totaal mannen en vrouwen;45 tot 55 jaar;Nederlandse achtergrond;Startkwalificatie onbekend;2017;17;15;14;11;8;2;3;2;1;0;0;4;1;1;1;3;2;2;10;0;;2;86.6;84.0
6121;Totaal mannen en vrouwen;45 tot 55 jaar;Nederlandse achtergrond;Startkwalificatie onbekend;2018 1e kwartaal;18;14;14;11;8;3;3;3;0;0;0;5;1;1;0;4;2;3;9;0;;3;;
6122;Totaal mannen en vrouwen;45 tot 55 jaar;Nederlandse achtergrond;Startkwalificatie onbekend;2018 2e kwartaal;16;13;12;10;7;3;3;2;1;0;0;6;1;1;0;4;2;2;7;0;;4;;
6123;Totaal mannen en vrouwen;45 tot 55 jaar;Nederlandse achtergrond;Startkwalificatie onbekend;2018 3e kwartaal;15;13;12;10;7;2;3;2;1;0;0;5;1;0;0;5;2;3;7;0;;2;;
6124;Totaal mannen en vrouwen;45 tot 55 jaar;Nederlandse achtergrond;Startkwalificatie onbekend;2018 4e kwartaal;18;15;15;12;9;3;3;2;1;0;0;7;1;1;0;5;3;3;8;0;;2;;
6125;Totaal mannen en vrouwen;45 tot 55 jaar;Nederlandse achtergrond;Startkwalificatie onbekend;2018;17;14;13;11;8;3;3;2;1;0;0;6;1;1;0;5;2;3;8;0;;3;82.2;80.2
6126;Totaal mannen en vrouwen;45 tot 55 jaar;Nederlandse achtergrond;Startkwalificatie onbekend;2019 1e kwartaal;16;14;14;10;9;2;3;2;1;0;0;5;0;0;0;5;3;2;8;1;;2;;
6127;Totaal mannen en vrouwen;45 tot 55 jaar;Nederlandse achtergrond;Startkwalificatie onbekend;2019 2e kwartaal;18;17;16;13;11;2;4;3;1;0;0;7;1;0;1;6;3;3;9;0;;1;;
6128;Totaal mannen en vrouwen;45 tot 55 jaar;Nederlandse achtergrond;Startkwalificatie onbekend;2019 3e kwartaal;18;16;16;14;12;1;2;2;0;0;0;5;0;0;0;5;3;2;10;1;;2;;
6129;Totaal mannen en vrouwen;45 tot 55 jaar;Nederlandse achtergrond;Startkwalificatie onbekend;2019 4e kwartaal;19;18;17;14;13;1;3;3;0;0;0;5;1;1;0;4;2;2;12;0;;2;;
6130;Totaal mannen en vrouwen;45 tot 55 jaar;Nederlandse achtergrond;Startkwalificatie onbekend;2019;18;16;16;13;11;2;3;2;0;0;0;6;1;0;0;5;3;2;10;1;3.1;2;91.0;88.1
6131;Totaal mannen en vrouwen;45 tot 55 jaar;Nederlandse achtergrond;Startkwalificatie onbekend;2020 1e kwartaal;20;18;18;16;13;3;2;2;0;0;0;6;1;0;1;5;1;3;12;0;;2;;
6132;Totaal mannen en vrouwen;45 tot 55 jaar;Nederlandse achtergrond;Startkwalificatie onbekend;2020 2e kwartaal;21;19;18;16;14;1;3;2;1;0;0;5;1;0;0;5;1;4;13;0;;3;;
6133;Totaal mannen en vrouwen;45 tot 55 jaar;Nederlandse achtergrond;Startkwalificatie onbekend;2020 3e kwartaal;24;21;21;17;15;2;4;2;1;0;0;7;2;1;1;5;2;4;14;0;;3;;
6134;Totaal mannen en vrouwen;45 tot 55 jaar;Nederlandse achtergrond;Startkwalificatie onbekend;2020 4e kwartaal;20;17;17;14;14;1;3;1;1;0;0;6;1;0;1;5;2;3;11;0;;3;;
6135;Totaal mannen en vrouwen;45 tot 55 jaar;Nederlandse achtergrond;Startkwalificatie onbekend;2020;21;19;19;16;14;2;3;2;1;0;0;6;1;0;1;5;1;3;13;0;0.6;3;87.2;86.7
6136;Totaal mannen en vrouwen;45 tot 55 jaar;Nederlandse achtergrond;Startkwalificatie onbekend;2021 1e kwartaal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;
6137;Totaal mannen en vrouwen;45 tot 55 jaar;Nederlandse achtergrond;Startkwalificatie onbekend;2021 2e kwartaal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;
6138;Totaal mannen en vrouwen;45 tot 55 jaar;Nederlandse achtergrond;Startkwalificatie onbekend;2021 3e kwartaal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;
6139;Totaal mannen en vrouwen;45 tot 55 jaar;Nederlandse achtergrond;Startkwalificatie onbekend;2021 4e kwartaal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;
6140;Totaal mannen en vrouwen;45 tot 55 jaar;Nederlandse achtergrond;Startkwalificatie onbekend;2021;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;
6141;Totaal mannen en vrouwen;45 tot 55 jaar;Nederlandse achtergrond;Startkwalificatie onbekend;2022 1e kwartaal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;
6142;Totaal mannen en vrouwen;45 tot 55 jaar;Nederlandse achtergrond;Startkwalificatie onbekend;2022 2e kwartaal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;
6143;Totaal mannen en vrouwen;45 tot 55 jaar;Nederlandse achtergrond;Startkwalificatie onbekend;2022 3e kwartaal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;
6144;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Totaal;2013 1e kwartaal;504;397;358;302;241;61;56;43;11;2;0;148;42;18;23;107;56;51;210;39;9.7;108;78.7;71.0
6145;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Totaal;2013 2e kwartaal;515;406;366;307;245;62;59;44;14;1;0;149;39;20;19;109;56;53;218;40;9.9;108;78.9;71.1
6146;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Totaal;2013 3e kwartaal;509;396;355;295;237;58;60;45;13;2;0;142;40;20;20;102;53;49;212;42;10.5;113;77.9;69.7
6147;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Totaal;2013 4e kwartaal;512;405;360;292;231;61;68;51;16;1;0;139;38;16;22;101;53;48;221;45;11.2;107;79.1;70.3
6148;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Totaal;2013;510;401;360;299;239;60;61;46;13;1;0;145;40;19;21;105;55;50;215;41;10.3;109;78.6;70.5
6149;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Totaal;2014 1e kwartaal;517;416;370;300;234;66;71;52;18;1;0;151;43;20;23;108;55;53;219;46;11.0;101;80.4;71.6
6150;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Totaal;2014 2e kwartaal;507;403;359;293;227;66;66;49;15;1;0;148;40;18;21;108;51;57;211;44;11.0;104;79.5;70.8
6151;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Totaal;2014 3e kwartaal;496;386;351;287;231;56;64;46;16;2;0;135;37;18;19;98;43;55;215;36;9.3;109;78.0;70.7
6152;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Totaal;2014 4e kwartaal;505;398;357;293;235;58;63;46;15;2;0;140;40;17;22;100;46;55;217;42;10.5;106;79.0;70.7
6153;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Totaal;2014;506;401;359;293;232;62;66;48;16;1;0;143;40;19;21;104;49;55;216;42;10.5;105;79.2;71.0
6154;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Totaal;2015 1e kwartaal;528;415;372;309;245;64;63;45;15;3;0;149;45;20;24;104;49;55;223;43;10.3;113;78.6;70.5
6155;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Totaal;2015 2e kwartaal;518;407;369;301;242;60;68;47;18;3;0;145;43;21;22;102;50;52;224;37;9.2;111;78.5;71.3
6156;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Totaal;2015 3e kwartaal;522;407;368;300;233;67;68;48;17;3;0;143;45;18;26;98;46;51;226;38;9.5;116;77.9;70.5
6157;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Totaal;2015 4e kwartaal;525;407;365;295;230;65;70;48;20;2;0;138;40;18;23;98;46;52;226;42;10.4;118;77.5;69.5
6158;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Totaal;2015 ;523;409;369;301;237;64;67;47;18;3;0;144;43;19;24;101;48;53;225;40;9.8;114;78.1;70.4
6159;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Totaal;2016 1e kwartaal;550;439;391;318;250;69;73;53;18;2;0;151;38;18;19;113;54;60;240;48;11.0;111;79.8;71.1
6160;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Totaal;2016 2e kwartaal;546;435;397;324;249;75;73;53;18;2;0;158;42;19;23;116;55;61;240;38;8.7;110;79.8;72.8
6161;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Totaal;2016 3e kwartaal;556;447;410;328;248;79;82;60;20;2;0;158;42;19;23;116;55;61;251;37;8.3;109;80.4;73.7
6162;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Totaal;2016 4e kwartaal;564;449;418;335;251;84;83;62;19;2;0;161;43;21;22;119;57;62;256;31;7.0;115;79.6;74.0
6163;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Totaal;2016;554;443;404;326;249;77;78;57;19;2;0;157;41;19;22;116;55;61;247;39;8.7;111;79.9;72.9
6164;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Totaal;2017 1e kwartaal;563;448;412;331;253;78;81;63;17;1;0;159;52;26;26;108;50;57;253;36;8.1;115;79.6;73.2
6165;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Totaal;2017 2e kwartaal;560;436;403;327;252;75;76;59;16;1;0;149;43;20;23;106;52;54;254;33;7.6;125;77.7;71.8
6166;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Totaal;2017 3e kwartaal;558;436;413;337;261;76;76;58;16;1;0;153;37;16;22;116;51;65;259;24;5.4;122;78.2;74.0
6167;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Totaal;2017 4e kwartaal;549;426;401;327;248;79;74;55;16;2;0;154;40;19;22;114;53;60;247;26;6.0;122;77.7;73.1
6168;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Totaal;2017;557;437;407;330;253;77;77;59;16;1;0;154;43;20;23;111;52;59;253;30;6.8;121;78.3;73.0
6169;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Totaal;2018 1e kwartaal;559;445;418;346;264;82;72;55;17;1;0;156;38;18;20;118;57;61;262;27;6.0;114;79.6;74.8
6170;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Totaal;2018 2e kwartaal;552;437;415;345;256;90;70;54;15;1;0;153;37;15;22;116;55;61;262;22;5.0;115;79.3;75.3
6171;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Totaal;2018 3e kwartaal;554;439;416;342;255;87;74;56;17;2;0;157;38;16;22;120;55;64;259;23;5.1;115;79.3;75.2
6172;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Totaal;2018 4e kwartaal;545;434;412;336;253;83;76;58;17;1;0;161;39;14;25;122;59;63;251;22;5.1;111;79.6;75.6
6173;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Totaal;2018;552;439;415;342;257;85;73;55;17;1;0;157;38;16;22;119;57;62;259;23;5.3;114;79.4;75.2
6174;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Totaal;2019 1e kwartaal;585;460;435;351;268;83;85;65;19;1;0;168;38;14;24;130;59;70;268;24;5.3;125;78.6;74.4
6175;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Totaal;2019 2e kwartaal;574;447;427;344;254;90;84;66;16;1;0;167;40;18;22;127;58;69;261;20;4.5;127;77.9;74.4
6176;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Totaal;2019 3e kwartaal;580;452;435;349;267;82;86;68;17;1;0;170;45;22;23;124;56;69;265;17;3.9;128;77.9;74.9
6177;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Totaal;2019 4e kwartaal;594;460;437;345;260;85;92;71;20;1;0;171;46;20;26;125;57;68;266;23;4.9;134;77.4;73.6
6178;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Totaal;2019;583;455;434;347;262;85;87;68;18;1;0;169;42;19;24;126;57;69;265;21;4.7;129;77.9;74.3
6179;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Totaal;2020 1e kwartaal;608;463;446;356;277;80;90;67;22;2;0;176;40;20;21;136;61;74;270;17;3.6;144;76.2;73.5
6180;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Totaal;2020 2e kwartaal;610;480;456;358;281;77;98;73;23;1;0;179;40;21;19;139;62;77;277;24;5.0;130;78.7;74.8
6181;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Totaal;2020 3e kwartaal;614;484;458;366;284;82;92;68;21;2;0;178;38;20;18;140;64;76;280;26;5.4;129;78.9;74.6
6182;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Totaal;2020 4e kwartaal;596;467;444;355;282;73;90;73;16;2;0;176;38;22;16;138;58;80;269;22;4.7;129;78.3;74.6
6183;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Totaal;2020;607;473;451;359;281;78;92;70;21;2;0;177;39;21;18;138;61;77;274;22;4.7;133;78.0;74.4
6184;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Totaal;2021 1e kwartaal;599;464;436;363;291;72;73;50;22;1;0;167;49;22;27;118;61;57;269;28;6.1;134;77.6;72.8
6185;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Totaal;2021 2e kwartaal;611;477;451;370;297;73;81;56;22;2;0;175;39;14;25;136;61;75;276;26;5.4;134;78.0;73.8
6186;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Totaal;2021 3e kwartaal;615;482;462;379;297;82;84;61;21;1;0;172;36;19;17;136;58;78;291;20;4.1;133;78.4;75.2
6187;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Totaal;2021 4e kwartaal;635;497;477;384;297;87;93;69;23;0;0;177;36;16;20;141;62;79;300;20;4.1;138;78.3;75.1
6188;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Totaal;2021;615;480;457;374;295;78;83;59;22;1;0;173;40;18;22;133;60;72;284;23;4.9;135;78.1;74.2
