ID;Geslacht;Leeftijd;Inkomensgroepen;DiagnosesICPC;Marges;Perioden;PersonenMetDiagnose_1
5097;Totaal mannen en vrouwen;10000;Totaal;X. Geslachtsorganen en borsten vrouw;Ondergrens 95%-interval;2016;112
5098;Totaal mannen en vrouwen;10000;Totaal;X. Geslachtsorganen en borsten vrouw;Ondergrens 95%-interval;2017;117
5099;Totaal mannen en vrouwen;10000;Totaal;X. Geslachtsorganen en borsten vrouw;Ondergrens 95%-interval;2018;118
5100;Totaal mannen en vrouwen;10000;Totaal;X. Geslachtsorganen en borsten vrouw;Ondergrens 95%-interval;2019;120
5101;Totaal mannen en vrouwen;10000;Totaal;X. Geslachtsorganen en borsten vrouw;Ondergrens 95%-interval;2020;117
5102;Totaal mannen en vrouwen;10000;Totaal;X. Geslachtsorganen en borsten vrouw;Ondergrens 95%-interval;2021;119
5103;Totaal mannen en vrouwen;10000;Totaal;X. Geslachtsorganen en borsten vrouw;Ondergrens 95%-interval;2022;119
5104;Totaal mannen en vrouwen;10000;Totaal;X. Geslachtsorganen en borsten vrouw;Bovengrens 95%-interval;2012;117
5105;Totaal mannen en vrouwen;10000;Totaal;X. Geslachtsorganen en borsten vrouw;Bovengrens 95%-interval;2013;115
5106;Totaal mannen en vrouwen;10000;Totaal;X. Geslachtsorganen en borsten vrouw;Bovengrens 95%-interval;2014;114
5107;Totaal mannen en vrouwen;10000;Totaal;X. Geslachtsorganen en borsten vrouw;Bovengrens 95%-interval;2015;115
5108;Totaal mannen en vrouwen;10000;Totaal;X. Geslachtsorganen en borsten vrouw;Bovengrens 95%-interval;2016;113
5109;Totaal mannen en vrouwen;10000;Totaal;X. Geslachtsorganen en borsten vrouw;Bovengrens 95%-interval;2017;118
5110;Totaal mannen en vrouwen;10000;Totaal;X. Geslachtsorganen en borsten vrouw;Bovengrens 95%-interval;2018;119
5111;Totaal mannen en vrouwen;10000;Totaal;X. Geslachtsorganen en borsten vrouw;Bovengrens 95%-interval;2019;121
5112;Totaal mannen en vrouwen;10000;Totaal;X. Geslachtsorganen en borsten vrouw;Bovengrens 95%-interval;2020;118
5113;Totaal mannen en vrouwen;10000;Totaal;X. Geslachtsorganen en borsten vrouw;Bovengrens 95%-interval;2021;120
5114;Totaal mannen en vrouwen;10000;Totaal;X. Geslachtsorganen en borsten vrouw;Bovengrens 95%-interval;2022;120
5115;Totaal mannen en vrouwen;10000;Totaal;X01-X29 Tot. sympt. gesl. org. borst vr.;Waarde;2012;67
5116;Totaal mannen en vrouwen;10000;Totaal;X01-X29 Tot. sympt. gesl. org. borst vr.;Waarde;2013;67
5117;Totaal mannen en vrouwen;10000;Totaal;X01-X29 Tot. sympt. gesl. org. borst vr.;Waarde;2014;66
5118;Totaal mannen en vrouwen;10000;Totaal;X01-X29 Tot. sympt. gesl. org. borst vr.;Waarde;2015;66
5119;Totaal mannen en vrouwen;10000;Totaal;X01-X29 Tot. sympt. gesl. org. borst vr.;Waarde;2016;63
5120;Totaal mannen en vrouwen;10000;Totaal;X01-X29 Tot. sympt. gesl. org. borst vr.;Waarde;2017;66
5121;Totaal mannen en vrouwen;10000;Totaal;X01-X29 Tot. sympt. gesl. org. borst vr.;Waarde;2018;66
5122;Totaal mannen en vrouwen;10000;Totaal;X01-X29 Tot. sympt. gesl. org. borst vr.;Waarde;2019;68
5123;Totaal mannen en vrouwen;10000;Totaal;X01-X29 Tot. sympt. gesl. org. borst vr.;Waarde;2020;65
5124;Totaal mannen en vrouwen;10000;Totaal;X01-X29 Tot. sympt. gesl. org. borst vr.;Waarde;2021;67
5125;Totaal mannen en vrouwen;10000;Totaal;X01-X29 Tot. sympt. gesl. org. borst vr.;Waarde;2022;68
5126;Totaal mannen en vrouwen;10000;Totaal;X01-X29 Tot. sympt. gesl. org. borst vr.;Ondergrens 95%-interval;2012;67
5127;Totaal mannen en vrouwen;10000;Totaal;X01-X29 Tot. sympt. gesl. org. borst vr.;Ondergrens 95%-interval;2013;67
5128;Totaal mannen en vrouwen;10000;Totaal;X01-X29 Tot. sympt. gesl. org. borst vr.;Ondergrens 95%-interval;2014;66
5129;Totaal mannen en vrouwen;10000;Totaal;X01-X29 Tot. sympt. gesl. org. borst vr.;Ondergrens 95%-interval;2015;65
5130;Totaal mannen en vrouwen;10000;Totaal;X01-X29 Tot. sympt. gesl. org. borst vr.;Ondergrens 95%-interval;2016;63
5131;Totaal mannen en vrouwen;10000;Totaal;X01-X29 Tot. sympt. gesl. org. borst vr.;Ondergrens 95%-interval;2017;65
5132;Totaal mannen en vrouwen;10000;Totaal;X01-X29 Tot. sympt. gesl. org. borst vr.;Ondergrens 95%-interval;2018;66
5133;Totaal mannen en vrouwen;10000;Totaal;X01-X29 Tot. sympt. gesl. org. borst vr.;Ondergrens 95%-interval;2019;68
5134;Totaal mannen en vrouwen;10000;Totaal;X01-X29 Tot. sympt. gesl. org. borst vr.;Ondergrens 95%-interval;2020;64
5135;Totaal mannen en vrouwen;10000;Totaal;X01-X29 Tot. sympt. gesl. org. borst vr.;Ondergrens 95%-interval;2021;67
5136;Totaal mannen en vrouwen;10000;Totaal;X01-X29 Tot. sympt. gesl. org. borst vr.;Ondergrens 95%-interval;2022;67
5137;Totaal mannen en vrouwen;10000;Totaal;X01-X29 Tot. sympt. gesl. org. borst vr.;Bovengrens 95%-interval;2012;68
5138;Totaal mannen en vrouwen;10000;Totaal;X01-X29 Tot. sympt. gesl. org. borst vr.;Bovengrens 95%-interval;2013;68
5139;Totaal mannen en vrouwen;10000;Totaal;X01-X29 Tot. sympt. gesl. org. borst vr.;Bovengrens 95%-interval;2014;67
5140;Totaal mannen en vrouwen;10000;Totaal;X01-X29 Tot. sympt. gesl. org. borst vr.;Bovengrens 95%-interval;2015;66
5141;Totaal mannen en vrouwen;10000;Totaal;X01-X29 Tot. sympt. gesl. org. borst vr.;Bovengrens 95%-interval;2016;64
5142;Totaal mannen en vrouwen;10000;Totaal;X01-X29 Tot. sympt. gesl. org. borst vr.;Bovengrens 95%-interval;2017;66
5143;Totaal mannen en vrouwen;10000;Totaal;X01-X29 Tot. sympt. gesl. org. borst vr.;Bovengrens 95%-interval;2018;67
5144;Totaal mannen en vrouwen;10000;Totaal;X01-X29 Tot. sympt. gesl. org. borst vr.;Bovengrens 95%-interval;2019;69
5145;Totaal mannen en vrouwen;10000;Totaal;X01-X29 Tot. sympt. gesl. org. borst vr.;Bovengrens 95%-interval;2020;65
5146;Totaal mannen en vrouwen;10000;Totaal;X01-X29 Tot. sympt. gesl. org. borst vr.;Bovengrens 95%-interval;2021;68
5147;Totaal mannen en vrouwen;10000;Totaal;X01-X29 Tot. sympt. gesl. org. borst vr.;Bovengrens 95%-interval;2022;68
5148;Totaal mannen en vrouwen;10000;Totaal;X02-X03, X05-X09 Menstruatieklachten;Waarde;2012;21
5149;Totaal mannen en vrouwen;10000;Totaal;X02-X03, X05-X09 Menstruatieklachten;Waarde;2013;21
5150;Totaal mannen en vrouwen;10000;Totaal;X02-X03, X05-X09 Menstruatieklachten;Waarde;2014;21
5151;Totaal mannen en vrouwen;10000;Totaal;X02-X03, X05-X09 Menstruatieklachten;Waarde;2015;21
5152;Totaal mannen en vrouwen;10000;Totaal;X02-X03, X05-X09 Menstruatieklachten;Waarde;2016;21
5153;Totaal mannen en vrouwen;10000;Totaal;X02-X03, X05-X09 Menstruatieklachten;Waarde;2017;21
5154;Totaal mannen en vrouwen;10000;Totaal;X02-X03, X05-X09 Menstruatieklachten;Waarde;2018;22
5155;Totaal mannen en vrouwen;10000;Totaal;X02-X03, X05-X09 Menstruatieklachten;Waarde;2019;22
5156;Totaal mannen en vrouwen;10000;Totaal;X02-X03, X05-X09 Menstruatieklachten;Waarde;2020;22
5157;Totaal mannen en vrouwen;10000;Totaal;X02-X03, X05-X09 Menstruatieklachten;Waarde;2021;23
5158;Totaal mannen en vrouwen;10000;Totaal;X02-X03, X05-X09 Menstruatieklachten;Waarde;2022;23
5159;Totaal mannen en vrouwen;10000;Totaal;X02-X03, X05-X09 Menstruatieklachten;Ondergrens 95%-interval;2012;21
5160;Totaal mannen en vrouwen;10000;Totaal;X02-X03, X05-X09 Menstruatieklachten;Ondergrens 95%-interval;2013;21
5161;Totaal mannen en vrouwen;10000;Totaal;X02-X03, X05-X09 Menstruatieklachten;Ondergrens 95%-interval;2014;21
5162;Totaal mannen en vrouwen;10000;Totaal;X02-X03, X05-X09 Menstruatieklachten;Ondergrens 95%-interval;2015;21
5163;Totaal mannen en vrouwen;10000;Totaal;X02-X03, X05-X09 Menstruatieklachten;Ondergrens 95%-interval;2016;20
5164;Totaal mannen en vrouwen;10000;Totaal;X02-X03, X05-X09 Menstruatieklachten;Ondergrens 95%-interval;2017;21
5165;Totaal mannen en vrouwen;10000;Totaal;X02-X03, X05-X09 Menstruatieklachten;Ondergrens 95%-interval;2018;21
5166;Totaal mannen en vrouwen;10000;Totaal;X02-X03, X05-X09 Menstruatieklachten;Ondergrens 95%-interval;2019;21
5167;Totaal mannen en vrouwen;10000;Totaal;X02-X03, X05-X09 Menstruatieklachten;Ondergrens 95%-interval;2020;22
5168;Totaal mannen en vrouwen;10000;Totaal;X02-X03, X05-X09 Menstruatieklachten;Ondergrens 95%-interval;2021;22
5169;Totaal mannen en vrouwen;10000;Totaal;X02-X03, X05-X09 Menstruatieklachten;Ondergrens 95%-interval;2022;22
5170;Totaal mannen en vrouwen;10000;Totaal;X02-X03, X05-X09 Menstruatieklachten;Bovengrens 95%-interval;2012;21
5171;Totaal mannen en vrouwen;10000;Totaal;X02-X03, X05-X09 Menstruatieklachten;Bovengrens 95%-interval;2013;22
5172;Totaal mannen en vrouwen;10000;Totaal;X02-X03, X05-X09 Menstruatieklachten;Bovengrens 95%-interval;2014;21
5173;Totaal mannen en vrouwen;10000;Totaal;X02-X03, X05-X09 Menstruatieklachten;Bovengrens 95%-interval;2015;21
5174;Totaal mannen en vrouwen;10000;Totaal;X02-X03, X05-X09 Menstruatieklachten;Bovengrens 95%-interval;2016;21
5175;Totaal mannen en vrouwen;10000;Totaal;X02-X03, X05-X09 Menstruatieklachten;Bovengrens 95%-interval;2017;22
5176;Totaal mannen en vrouwen;10000;Totaal;X02-X03, X05-X09 Menstruatieklachten;Bovengrens 95%-interval;2018;22
5177;Totaal mannen en vrouwen;10000;Totaal;X02-X03, X05-X09 Menstruatieklachten;Bovengrens 95%-interval;2019;22
5178;Totaal mannen en vrouwen;10000;Totaal;X02-X03, X05-X09 Menstruatieklachten;Bovengrens 95%-interval;2020;22
5179;Totaal mannen en vrouwen;10000;Totaal;X02-X03, X05-X09 Menstruatieklachten;Bovengrens 95%-interval;2021;23
5180;Totaal mannen en vrouwen;10000;Totaal;X02-X03, X05-X09 Menstruatieklachten;Bovengrens 95%-interval;2022;23
5181;Totaal mannen en vrouwen;10000;Totaal;X11 Climacteriële symptomen, klachten;Waarde;2012;9
5182;Totaal mannen en vrouwen;10000;Totaal;X11 Climacteriële symptomen, klachten;Waarde;2013;9
5183;Totaal mannen en vrouwen;10000;Totaal;X11 Climacteriële symptomen, klachten;Waarde;2014;9
5184;Totaal mannen en vrouwen;10000;Totaal;X11 Climacteriële symptomen, klachten;Waarde;2015;8
5185;Totaal mannen en vrouwen;10000;Totaal;X11 Climacteriële symptomen, klachten;Waarde;2016;8
5186;Totaal mannen en vrouwen;10000;Totaal;X11 Climacteriële symptomen, klachten;Waarde;2017;9
5187;Totaal mannen en vrouwen;10000;Totaal;X11 Climacteriële symptomen, klachten;Waarde;2018;9
5188;Totaal mannen en vrouwen;10000;Totaal;X11 Climacteriële symptomen, klachten;Waarde;2019;9
5189;Totaal mannen en vrouwen;10000;Totaal;X11 Climacteriële symptomen, klachten;Waarde;2020;8
5190;Totaal mannen en vrouwen;10000;Totaal;X11 Climacteriële symptomen, klachten;Waarde;2021;9
5191;Totaal mannen en vrouwen;10000;Totaal;X11 Climacteriële symptomen, klachten;Waarde;2022;9
5192;Totaal mannen en vrouwen;10000;Totaal;X11 Climacteriële symptomen, klachten;Ondergrens 95%-interval;2012;9
5193;Totaal mannen en vrouwen;10000;Totaal;X11 Climacteriële symptomen, klachten;Ondergrens 95%-interval;2013;8
5194;Totaal mannen en vrouwen;10000;Totaal;X11 Climacteriële symptomen, klachten;Ondergrens 95%-interval;2014;9
5195;Totaal mannen en vrouwen;10000;Totaal;X11 Climacteriële symptomen, klachten;Ondergrens 95%-interval;2015;8
5196;Totaal mannen en vrouwen;10000;Totaal;X11 Climacteriële symptomen, klachten;Ondergrens 95%-interval;2016;8
5197;Totaal mannen en vrouwen;10000;Totaal;X11 Climacteriële symptomen, klachten;Ondergrens 95%-interval;2017;8
5198;Totaal mannen en vrouwen;10000;Totaal;X11 Climacteriële symptomen, klachten;Ondergrens 95%-interval;2018;9
5199;Totaal mannen en vrouwen;10000;Totaal;X11 Climacteriële symptomen, klachten;Ondergrens 95%-interval;2019;9
5200;Totaal mannen en vrouwen;10000;Totaal;X11 Climacteriële symptomen, klachten;Ondergrens 95%-interval;2020;8
5201;Totaal mannen en vrouwen;10000;Totaal;X11 Climacteriële symptomen, klachten;Ondergrens 95%-interval;2021;9
5202;Totaal mannen en vrouwen;10000;Totaal;X11 Climacteriële symptomen, klachten;Ondergrens 95%-interval;2022;9
5203;Totaal mannen en vrouwen;10000;Totaal;X11 Climacteriële symptomen, klachten;Bovengrens 95%-interval;2012;10
5204;Totaal mannen en vrouwen;10000;Totaal;X11 Climacteriële symptomen, klachten;Bovengrens 95%-interval;2013;9
5205;Totaal mannen en vrouwen;10000;Totaal;X11 Climacteriële symptomen, klachten;Bovengrens 95%-interval;2014;9
5206;Totaal mannen en vrouwen;10000;Totaal;X11 Climacteriële symptomen, klachten;Bovengrens 95%-interval;2015;9
5207;Totaal mannen en vrouwen;10000;Totaal;X11 Climacteriële symptomen, klachten;Bovengrens 95%-interval;2016;8
5208;Totaal mannen en vrouwen;10000;Totaal;X11 Climacteriële symptomen, klachten;Bovengrens 95%-interval;2017;9
5209;Totaal mannen en vrouwen;10000;Totaal;X11 Climacteriële symptomen, klachten;Bovengrens 95%-interval;2018;9
5210;Totaal mannen en vrouwen;10000;Totaal;X11 Climacteriële symptomen, klachten;Bovengrens 95%-interval;2019;9
5211;Totaal mannen en vrouwen;10000;Totaal;X11 Climacteriële symptomen, klachten;Bovengrens 95%-interval;2020;9
5212;Totaal mannen en vrouwen;10000;Totaal;X11 Climacteriële symptomen, klachten;Bovengrens 95%-interval;2021;9
5213;Totaal mannen en vrouwen;10000;Totaal;X11 Climacteriële symptomen, klachten;Bovengrens 95%-interval;2022;9
5214;Totaal mannen en vrouwen;10000;Totaal;X19 Knobbel / zwelling borsten vrouw;Waarde;2012;4
5215;Totaal mannen en vrouwen;10000;Totaal;X19 Knobbel / zwelling borsten vrouw;Waarde;2013;5
5216;Totaal mannen en vrouwen;10000;Totaal;X19 Knobbel / zwelling borsten vrouw;Waarde;2014;5
5217;Totaal mannen en vrouwen;10000;Totaal;X19 Knobbel / zwelling borsten vrouw;Waarde;2015;5
5218;Totaal mannen en vrouwen;10000;Totaal;X19 Knobbel / zwelling borsten vrouw;Waarde;2016;4
5219;Totaal mannen en vrouwen;10000;Totaal;X19 Knobbel / zwelling borsten vrouw;Waarde;2017;5
5220;Totaal mannen en vrouwen;10000;Totaal;X19 Knobbel / zwelling borsten vrouw;Waarde;2018;5
5221;Totaal mannen en vrouwen;10000;Totaal;X19 Knobbel / zwelling borsten vrouw;Waarde;2019;5
5222;Totaal mannen en vrouwen;10000;Totaal;X19 Knobbel / zwelling borsten vrouw;Waarde;2020;5
5223;Totaal mannen en vrouwen;10000;Totaal;X19 Knobbel / zwelling borsten vrouw;Waarde;2021;6
5224;Totaal mannen en vrouwen;10000;Totaal;X19 Knobbel / zwelling borsten vrouw;Waarde;2022;5
5225;Totaal mannen en vrouwen;10000;Totaal;X19 Knobbel / zwelling borsten vrouw;Ondergrens 95%-interval;2012;4
5226;Totaal mannen en vrouwen;10000;Totaal;X19 Knobbel / zwelling borsten vrouw;Ondergrens 95%-interval;2013;4
5227;Totaal mannen en vrouwen;10000;Totaal;X19 Knobbel / zwelling borsten vrouw;Ondergrens 95%-interval;2014;4
5228;Totaal mannen en vrouwen;10000;Totaal;X19 Knobbel / zwelling borsten vrouw;Ondergrens 95%-interval;2015;4
5229;Totaal mannen en vrouwen;10000;Totaal;X19 Knobbel / zwelling borsten vrouw;Ondergrens 95%-interval;2016;4
5230;Totaal mannen en vrouwen;10000;Totaal;X19 Knobbel / zwelling borsten vrouw;Ondergrens 95%-interval;2017;5
5231;Totaal mannen en vrouwen;10000;Totaal;X19 Knobbel / zwelling borsten vrouw;Ondergrens 95%-interval;2018;5
5232;Totaal mannen en vrouwen;10000;Totaal;X19 Knobbel / zwelling borsten vrouw;Ondergrens 95%-interval;2019;5
5233;Totaal mannen en vrouwen;10000;Totaal;X19 Knobbel / zwelling borsten vrouw;Ondergrens 95%-interval;2020;5
5234;Totaal mannen en vrouwen;10000;Totaal;X19 Knobbel / zwelling borsten vrouw;Ondergrens 95%-interval;2021;6
5235;Totaal mannen en vrouwen;10000;Totaal;X19 Knobbel / zwelling borsten vrouw;Ondergrens 95%-interval;2022;5
5236;Totaal mannen en vrouwen;10000;Totaal;X19 Knobbel / zwelling borsten vrouw;Bovengrens 95%-interval;2012;5
5237;Totaal mannen en vrouwen;10000;Totaal;X19 Knobbel / zwelling borsten vrouw;Bovengrens 95%-interval;2013;5
5238;Totaal mannen en vrouwen;10000;Totaal;X19 Knobbel / zwelling borsten vrouw;Bovengrens 95%-interval;2014;5
5239;Totaal mannen en vrouwen;10000;Totaal;X19 Knobbel / zwelling borsten vrouw;Bovengrens 95%-interval;2015;5
5240;Totaal mannen en vrouwen;10000;Totaal;X19 Knobbel / zwelling borsten vrouw;Bovengrens 95%-interval;2016;4
5241;Totaal mannen en vrouwen;10000;Totaal;X19 Knobbel / zwelling borsten vrouw;Bovengrens 95%-interval;2017;5
5242;Totaal mannen en vrouwen;10000;Totaal;X19 Knobbel / zwelling borsten vrouw;Bovengrens 95%-interval;2018;5
5243;Totaal mannen en vrouwen;10000;Totaal;X19 Knobbel / zwelling borsten vrouw;Bovengrens 95%-interval;2019;5
5244;Totaal mannen en vrouwen;10000;Totaal;X19 Knobbel / zwelling borsten vrouw;Bovengrens 95%-interval;2020;5
5245;Totaal mannen en vrouwen;10000;Totaal;X19 Knobbel / zwelling borsten vrouw;Bovengrens 95%-interval;2021;6
5246;Totaal mannen en vrouwen;10000;Totaal;X19 Knobbel / zwelling borsten vrouw;Bovengrens 95%-interval;2022;6
5247;Totaal mannen en vrouwen;10000;Totaal;Xx Ov. sympt., kl. geslachtsorg. vrw;Waarde;2012;38
5248;Totaal mannen en vrouwen;10000;Totaal;Xx Ov. sympt., kl. geslachtsorg. vrw;Waarde;2013;38
5249;Totaal mannen en vrouwen;10000;Totaal;Xx Ov. sympt., kl. geslachtsorg. vrw;Waarde;2014;37
5250;Totaal mannen en vrouwen;10000;Totaal;Xx Ov. sympt., kl. geslachtsorg. vrw;Waarde;2015;36
5251;Totaal mannen en vrouwen;10000;Totaal;Xx Ov. sympt., kl. geslachtsorg. vrw;Waarde;2016;35
5252;Totaal mannen en vrouwen;10000;Totaal;Xx Ov. sympt., kl. geslachtsorg. vrw;Waarde;2017;36
5253;Totaal mannen en vrouwen;10000;Totaal;Xx Ov. sympt., kl. geslachtsorg. vrw;Waarde;2018;37
5254;Totaal mannen en vrouwen;10000;Totaal;Xx Ov. sympt., kl. geslachtsorg. vrw;Waarde;2019;38
5255;Totaal mannen en vrouwen;10000;Totaal;Xx Ov. sympt., kl. geslachtsorg. vrw;Waarde;2020;35
5256;Totaal mannen en vrouwen;10000;Totaal;Xx Ov. sympt., kl. geslachtsorg. vrw;Waarde;2021;36
5257;Totaal mannen en vrouwen;10000;Totaal;Xx Ov. sympt., kl. geslachtsorg. vrw;Waarde;2022;36
5258;Totaal mannen en vrouwen;10000;Totaal;Xx Ov. sympt., kl. geslachtsorg. vrw;Ondergrens 95%-interval;2012;38
5259;Totaal mannen en vrouwen;10000;Totaal;Xx Ov. sympt., kl. geslachtsorg. vrw;Ondergrens 95%-interval;2013;38
5260;Totaal mannen en vrouwen;10000;Totaal;Xx Ov. sympt., kl. geslachtsorg. vrw;Ondergrens 95%-interval;2014;37
5261;Totaal mannen en vrouwen;10000;Totaal;Xx Ov. sympt., kl. geslachtsorg. vrw;Ondergrens 95%-interval;2015;36
5262;Totaal mannen en vrouwen;10000;Totaal;Xx Ov. sympt., kl. geslachtsorg. vrw;Ondergrens 95%-interval;2016;35
5263;Totaal mannen en vrouwen;10000;Totaal;Xx Ov. sympt., kl. geslachtsorg. vrw;Ondergrens 95%-interval;2017;36
5264;Totaal mannen en vrouwen;10000;Totaal;Xx Ov. sympt., kl. geslachtsorg. vrw;Ondergrens 95%-interval;2018;36
5265;Totaal mannen en vrouwen;10000;Totaal;Xx Ov. sympt., kl. geslachtsorg. vrw;Ondergrens 95%-interval;2019;38
5266;Totaal mannen en vrouwen;10000;Totaal;Xx Ov. sympt., kl. geslachtsorg. vrw;Ondergrens 95%-interval;2020;34
5267;Totaal mannen en vrouwen;10000;Totaal;Xx Ov. sympt., kl. geslachtsorg. vrw;Ondergrens 95%-interval;2021;36
5268;Totaal mannen en vrouwen;10000;Totaal;Xx Ov. sympt., kl. geslachtsorg. vrw;Ondergrens 95%-interval;2022;36
5269;Totaal mannen en vrouwen;10000;Totaal;Xx Ov. sympt., kl. geslachtsorg. vrw;Bovengrens 95%-interval;2012;39
5270;Totaal mannen en vrouwen;10000;Totaal;Xx Ov. sympt., kl. geslachtsorg. vrw;Bovengrens 95%-interval;2013;38
5271;Totaal mannen en vrouwen;10000;Totaal;Xx Ov. sympt., kl. geslachtsorg. vrw;Bovengrens 95%-interval;2014;38
5272;Totaal mannen en vrouwen;10000;Totaal;Xx Ov. sympt., kl. geslachtsorg. vrw;Bovengrens 95%-interval;2015;37
5273;Totaal mannen en vrouwen;10000;Totaal;Xx Ov. sympt., kl. geslachtsorg. vrw;Bovengrens 95%-interval;2016;36
5274;Totaal mannen en vrouwen;10000;Totaal;Xx Ov. sympt., kl. geslachtsorg. vrw;Bovengrens 95%-interval;2017;37
5275;Totaal mannen en vrouwen;10000;Totaal;Xx Ov. sympt., kl. geslachtsorg. vrw;Bovengrens 95%-interval;2018;37
5276;Totaal mannen en vrouwen;10000;Totaal;Xx Ov. sympt., kl. geslachtsorg. vrw;Bovengrens 95%-interval;2019;38
5277;Totaal mannen en vrouwen;10000;Totaal;Xx Ov. sympt., kl. geslachtsorg. vrw;Bovengrens 95%-interval;2020;35
5278;Totaal mannen en vrouwen;10000;Totaal;Xx Ov. sympt., kl. geslachtsorg. vrw;Bovengrens 95%-interval;2021;36
5279;Totaal mannen en vrouwen;10000;Totaal;Xx Ov. sympt., kl. geslachtsorg. vrw;Bovengrens 95%-interval;2022;37
5280;Totaal mannen en vrouwen;10000;Totaal;X70-X99 Tot. zktn gesl. org. borsten vr.;Waarde;2012;64
5281;Totaal mannen en vrouwen;10000;Totaal;X70-X99 Tot. zktn gesl. org. borsten vr.;Waarde;2013;62
5282;Totaal mannen en vrouwen;10000;Totaal;X70-X99 Tot. zktn gesl. org. borsten vr.;Waarde;2014;62
5283;Totaal mannen en vrouwen;10000;Totaal;X70-X99 Tot. zktn gesl. org. borsten vr.;Waarde;2015;64
5284;Totaal mannen en vrouwen;10000;Totaal;X70-X99 Tot. zktn gesl. org. borsten vr.;Waarde;2016;64
5285;Totaal mannen en vrouwen;10000;Totaal;X70-X99 Tot. zktn gesl. org. borsten vr.;Waarde;2017;67
5286;Totaal mannen en vrouwen;10000;Totaal;X70-X99 Tot. zktn gesl. org. borsten vr.;Waarde;2018;67
5287;Totaal mannen en vrouwen;10000;Totaal;X70-X99 Tot. zktn gesl. org. borsten vr.;Waarde;2019;68
5288;Totaal mannen en vrouwen;10000;Totaal;X70-X99 Tot. zktn gesl. org. borsten vr.;Waarde;2020;68
5289;Totaal mannen en vrouwen;10000;Totaal;X70-X99 Tot. zktn gesl. org. borsten vr.;Waarde;2021;68
5290;Totaal mannen en vrouwen;10000;Totaal;X70-X99 Tot. zktn gesl. org. borsten vr.;Waarde;2022;68
5291;Totaal mannen en vrouwen;10000;Totaal;X70-X99 Tot. zktn gesl. org. borsten vr.;Ondergrens 95%-interval;2012;63
5292;Totaal mannen en vrouwen;10000;Totaal;X70-X99 Tot. zktn gesl. org. borsten vr.;Ondergrens 95%-interval;2013;61
5293;Totaal mannen en vrouwen;10000;Totaal;X70-X99 Tot. zktn gesl. org. borsten vr.;Ondergrens 95%-interval;2014;62
5294;Totaal mannen en vrouwen;10000;Totaal;X70-X99 Tot. zktn gesl. org. borsten vr.;Ondergrens 95%-interval;2015;63
5295;Totaal mannen en vrouwen;10000;Totaal;X70-X99 Tot. zktn gesl. org. borsten vr.;Ondergrens 95%-interval;2016;63
5296;Totaal mannen en vrouwen;10000;Totaal;X70-X99 Tot. zktn gesl. org. borsten vr.;Ondergrens 95%-interval;2017;66
5297;Totaal mannen en vrouwen;10000;Totaal;X70-X99 Tot. zktn gesl. org. borsten vr.;Ondergrens 95%-interval;2018;67
5298;Totaal mannen en vrouwen;10000;Totaal;X70-X99 Tot. zktn gesl. org. borsten vr.;Ondergrens 95%-interval;2019;67
5299;Totaal mannen en vrouwen;10000;Totaal;X70-X99 Tot. zktn gesl. org. borsten vr.;Ondergrens 95%-interval;2020;67
5300;Totaal mannen en vrouwen;10000;Totaal;X70-X99 Tot. zktn gesl. org. borsten vr.;Ondergrens 95%-interval;2021;67
5301;Totaal mannen en vrouwen;10000;Totaal;X70-X99 Tot. zktn gesl. org. borsten vr.;Ondergrens 95%-interval;2022;67
5302;Totaal mannen en vrouwen;10000;Totaal;X70-X99 Tot. zktn gesl. org. borsten vr.;Bovengrens 95%-interval;2012;64
5303;Totaal mannen en vrouwen;10000;Totaal;X70-X99 Tot. zktn gesl. org. borsten vr.;Bovengrens 95%-interval;2013;62
5304;Totaal mannen en vrouwen;10000;Totaal;X70-X99 Tot. zktn gesl. org. borsten vr.;Bovengrens 95%-interval;2014;62
5305;Totaal mannen en vrouwen;10000;Totaal;X70-X99 Tot. zktn gesl. org. borsten vr.;Bovengrens 95%-interval;2015;64
5306;Totaal mannen en vrouwen;10000;Totaal;X70-X99 Tot. zktn gesl. org. borsten vr.;Bovengrens 95%-interval;2016;64
5307;Totaal mannen en vrouwen;10000;Totaal;X70-X99 Tot. zktn gesl. org. borsten vr.;Bovengrens 95%-interval;2017;67
5308;Totaal mannen en vrouwen;10000;Totaal;X70-X99 Tot. zktn gesl. org. borsten vr.;Bovengrens 95%-interval;2018;68
5309;Totaal mannen en vrouwen;10000;Totaal;X70-X99 Tot. zktn gesl. org. borsten vr.;Bovengrens 95%-interval;2019;68
5310;Totaal mannen en vrouwen;10000;Totaal;X70-X99 Tot. zktn gesl. org. borsten vr.;Bovengrens 95%-interval;2020;68
5311;Totaal mannen en vrouwen;10000;Totaal;X70-X99 Tot. zktn gesl. org. borsten vr.;Bovengrens 95%-interval;2021;68
5312;Totaal mannen en vrouwen;10000;Totaal;X70-X99 Tot. zktn gesl. org. borsten vr.;Bovengrens 95%-interval;2022;68
5313;Totaal mannen en vrouwen;10000;Totaal;X72 Candidiasis urogenitale, vrouw;Waarde;2012;13
5314;Totaal mannen en vrouwen;10000;Totaal;X72 Candidiasis urogenitale, vrouw;Waarde;2013;11
5315;Totaal mannen en vrouwen;10000;Totaal;X72 Candidiasis urogenitale, vrouw;Waarde;2014;11
5316;Totaal mannen en vrouwen;10000;Totaal;X72 Candidiasis urogenitale, vrouw;Waarde;2015;11
