ID;Geslacht;Inkomensklassen;Populatie;Inkomensbegrippen;Perioden;TotaalPersonen_1;TotaalActief_2;Zelfstandige_3;Ambtenaar_4;OverigeWerknemer_5;OverigActief_6;TotaalNietActief_7;Arbeidsongeschikte_8;PensioenontvangerTot65Jaar_9;Pensioenontvanger65JaarEnOuder_10;Bijstandontvanger_11;OverigNietActief_12;GeenInkomen_13;Tot18Jaar_14;k_18Tot25Jaar_15;k_25Tot35Jaar_16;k_35Tot45Jaar_17;k_45Tot55Jaar_18;k_55Tot65Jaar_19;k_65JaarEnOuder_20;NooitGehuwd_21;Gehuwd_22;GehuwdGeweest_23
5558;Totaal mannen en vrouwen;30 duizend euro en meer;Alle personen;Bruto inkomen;1993;2092;1833;210;223;1330;70;259;26;85;121;18;8;0;0;12;365;674;605;297;138;322;1579;191
5559;Totaal mannen en vrouwen;30 duizend euro en meer;Alle personen;Bruto inkomen;1994;2106;1841;213;226;1330;72;265;24;91;120;23;8;0;0;8;360;672;624;306;137;320;1586;201
5560;Totaal mannen en vrouwen;30 duizend euro en meer;Alle personen;Bruto inkomen;1995;2224;1948;243;238;1385;82;276;24;85;130;28;8;0;0;9;379;697;671;320;148;346;1671;207
5561;Totaal mannen en vrouwen;30 duizend euro en meer;Alle personen;Bruto inkomen;1996;2317;2027;233;247;1460;87;290;25;94;139;27;6;0;0;8;392;719;705;337;156;369;1726;223
5562;Totaal mannen en vrouwen;30 duizend euro en meer;Alle personen;Bruto inkomen;1997;2412;2108;250;260;1506;93;304;25;98;147;27;6;0;0;11;401;737;739;358;166;401;1783;228
5563;Totaal mannen en vrouwen;30 duizend euro en meer;Alle personen;Bruto inkomen;1998;2603;2299;273;250;1678;97;305;23;89;163;22;7;0;0;12;451;791;781;383;185;470;1894;239
5564;Totaal mannen en vrouwen;30 duizend euro en meer;Alle personen;Bruto inkomen;1999;2875;2533;295;276;1858;105;342;27;99;184;22;9;0;0;17;516;856;841;435;209;549;2035;291
5565;Totaal mannen en vrouwen;30 duizend euro en meer;Alle personen;Bruto inkomen;2000;3176;2778;310;293;2071;103;399;37;114;206;20;22;0;0;27;596;927;907;484;235;684;2148;345
5566;Totaal mannen en vrouwen;30 duizend euro en meer;Alle personen;Persoonlijk inkomen;1990;1043;941;191;139;550;61;102;7;49;39;2;6;0;0;5;128;377;316;166;51;111;846;86
5567;Totaal mannen en vrouwen;30 duizend euro en meer;Alle personen;Persoonlijk inkomen;1991;1191;1075;188;166;658;63;117;8;53;48;3;4;0;0;4;161;407;376;184;59;146;946;99
5568;Totaal mannen en vrouwen;30 duizend euro en meer;Alle personen;Persoonlijk inkomen;1992;1359;1216;191;192;765;67;144;9;62;57;10;5;0;0;5;197;447;436;205;70;183;1057;120
5569;Totaal mannen en vrouwen;30 duizend euro en meer;Alle personen;Persoonlijk inkomen;1993;1440;1277;185;213;812;68;163;11;69;66;11;7;0;0;5;211;466;460;220;79;199;1111;130
5570;Totaal mannen en vrouwen;30 duizend euro en meer;Alle personen;Persoonlijk inkomen;1994;1514;1339;193;214;862;70;175;11;74;69;14;7;0;0;5;224;475;493;235;82;208;1161;144
5571;Totaal mannen en vrouwen;30 duizend euro en meer;Alle personen;Persoonlijk inkomen;1995;1655;1474;221;232;941;80;181;11;70;78;16;6;0;0;5;253;519;538;249;91;240;1260;155
5572;Totaal mannen en vrouwen;30 duizend euro en meer;Alle personen;Persoonlijk inkomen;1996;1741;1546;208;247;1006;84;195;11;76;87;16;5;0;0;5;267;538;567;264;100;260;1313;169
5573;Totaal mannen en vrouwen;30 duizend euro en meer;Alle personen;Persoonlijk inkomen;1997;1900;1689;226;260;1110;93;211;13;78;97;18;5;0;0;7;306;581;615;282;109;304;1416;181
5574;Totaal mannen en vrouwen;30 duizend euro en meer;Alle personen;Persoonlijk inkomen;1998;1947;1741;248;254;1142;97;206;10;70;107;13;5;0;0;7;310;592;619;296;123;325;1448;174
5575;Totaal mannen en vrouwen;30 duizend euro en meer;Alle personen;Persoonlijk inkomen;1999;2225;1988;270;283;1331;103;237;12;82;122;14;7;0;0;9;378;672;680;343;142;401;1606;218
5576;Totaal mannen en vrouwen;30 duizend euro en meer;Alle personen;Persoonlijk inkomen;2000;2516;2236;294;298;1539;106;280;17;95;135;14;19;0;0;14;456;749;743;396;159;523;1736;257
5577;Totaal mannen en vrouwen;30 duizend euro en meer;Alle personen;Belastbaar inkomen;1990;804;682;122;98;407;55;122;7;45;60;2;8;0;0;3;77;259;244;146;74;87;635;82
5578;Totaal mannen en vrouwen;30 duizend euro en meer;Alle personen;Belastbaar inkomen;1991;910;772;121;114;481;56;138;8;50;73;3;5;0;0;2;97;275;286;163;87;111;710;90
5579;Totaal mannen en vrouwen;30 duizend euro en meer;Alle personen;Belastbaar inkomen;1992;1065;895;125;136;574;60;170;8;60;89;8;5;0;0;3;118;310;346;186;103;142;809;114
5580;Totaal mannen en vrouwen;30 duizend euro en meer;Alle personen;Belastbaar inkomen;1993;1120;934;117;148;606;62;186;10;66;93;9;7;0;0;3;124;322;367;197;108;153;851;116
5581;Totaal mannen en vrouwen;30 duizend euro en meer;Alle personen;Belastbaar inkomen;1994;1092;908;119;140;586;63;185;10;67;90;12;7;0;0;3;115;303;367;200;103;143;832;117
5582;Totaal mannen en vrouwen;30 duizend euro en meer;Alle personen;Belastbaar inkomen;1995;1161;975;129;146;630;71;186;10;63;95;12;6;0;0;3;126;319;394;210;110;158;879;124
5583;Totaal mannen en vrouwen;30 duizend euro en meer;Alle personen;Belastbaar inkomen;1996;1203;1006;125;149;657;75;197;9;69;103;13;4;0;0;2;131;322;409;222;116;166;904;134
5584;Totaal mannen en vrouwen;30 duizend euro en meer;Alle personen;Belastbaar inkomen;1997;1273;1065;129;155;700;81;208;10;70;111;12;5;0;0;3;142;341;430;232;125;184;952;137
5585;Totaal mannen en vrouwen;30 duizend euro en meer;Alle personen;Belastbaar inkomen;1998;1236;1034;130;138;684;81;202;7;62;120;9;5;0;0;3;138;324;403;231;137;188;920;128
5586;Totaal mannen en vrouwen;30 duizend euro en meer;Alle personen;Belastbaar inkomen;1999;1423;1195;145;161;802;86;228;9;71;132;9;7;0;0;4;171;377;448;270;152;227;1040;155
5587;Totaal mannen en vrouwen;30 duizend euro en meer;Alle personen;Belastbaar inkomen;2000;1595;1339;159;174;919;87;256;12;79;141;9;15;0;0;7;211;420;488;305;164;292;1125;178
5588;Totaal mannen en vrouwen;30 duizend euro en meer;Alle personen;Besteedbaar inkomen;1990;280;245;101;17;97;31;35;2;8;22;1;2;0;0;1;21;90;90;48;30;17;240;23
5589;Totaal mannen en vrouwen;30 duizend euro en meer;Alle personen;Besteedbaar inkomen;1991;297;258;93;21;112;32;39;2;9;28;0;1;0;0;1;23;89;99;50;36;19;255;23
5590;Totaal mannen en vrouwen;30 duizend euro en meer;Alle personen;Besteedbaar inkomen;1992;324;276;88;24;128;35;48;1;10;34;2;2;0;0;1;21;91;116;52;43;22;272;30
5591;Totaal mannen en vrouwen;30 duizend euro en meer;Alle personen;Besteedbaar inkomen;1993;343;290;77;31;146;36;52;2;12;35;2;2;0;0;1;20;96;122;60;43;23;289;30
5592;Totaal mannen en vrouwen;30 duizend euro en meer;Alle personen;Besteedbaar inkomen;1994;386;328;82;35;172;38;58;1;14;39;2;2;0;0;1;24;105;140;69;47;26;323;37
5593;Totaal mannen en vrouwen;30 duizend euro en meer;Alle personen;Besteedbaar inkomen;1995;433;370;97;39;189;45;63;2;14;42;3;2;0;0;1;29;115;159;78;52;31;362;39
5594;Totaal mannen en vrouwen;30 duizend euro en meer;Alle personen;Besteedbaar inkomen;1996;483;410;101;45;217;46;73;2;16;50;3;2;0;0;0;32;127;177;87;58;38;402;44
5595;Totaal mannen en vrouwen;30 duizend euro en meer;Alle personen;Besteedbaar inkomen;1997;521;449;109;48;245;46;73;2;16;50;3;2;0;0;1;37;143;190;91;60;42;437;43
5596;Totaal mannen en vrouwen;30 duizend euro en meer;Alle personen;Besteedbaar inkomen;1998;584;498;117;52;287;43;86;2;19;61;3;2;0;0;1;47;159;199;106;72;54;480;50
5597;Totaal mannen en vrouwen;30 duizend euro en meer;Alle personen;Besteedbaar inkomen;1999;679;579;131;61;337;49;100;2;23;70;3;3;0;0;2;52;191;223;126;83;66;549;63
5598;Totaal mannen en vrouwen;30 duizend euro en meer;Alle personen;Besteedbaar inkomen;2000;813;671;153;71;393;54;142;4;31;96;3;8;0;0;2;65;219;259;153;115;92;636;85
5599;Totaal mannen en vrouwen;30 duizend euro en meer;Alle personen;Gestandaardiseerd inkomen;1990;266;169;56;13;80;20;41;3;6;23;1;7;55;32;25;32;47;57;43;30;92;152;22
5600;Totaal mannen en vrouwen;30 duizend euro en meer;Alle personen;Gestandaardiseerd inkomen;1991;302;198;62;17;98;22;46;3;8;27;2;7;58;38;27;37;51;69;46;34;106;171;25
5601;Totaal mannen en vrouwen;30 duizend euro en meer;Alle personen;Gestandaardiseerd inkomen;1992;345;231;66;19;119;26;54;3;9;33;3;6;61;41;29;39;57;86;52;41;118;194;33
5602;Totaal mannen en vrouwen;30 duizend euro en meer;Alle personen;Gestandaardiseerd inkomen;1993;363;244;59;23;135;27;61;4;11;37;3;7;58;37;28;43;57;96;60;44;123;208;33
5603;Totaal mannen en vrouwen;30 duizend euro en meer;Alle personen;Gestandaardiseerd inkomen;1994;423;283;66;27;162;28;72;4;13;42;4;8;67;47;29;52;68;111;67;49;138;244;40
5604;Totaal mannen en vrouwen;30 duizend euro en meer;Alle personen;Gestandaardiseerd inkomen;1995;507;353;88;33;197;36;74;5;13;44;5;8;79;57;34;71;78;137;79;52;169;294;44
5605;Totaal mannen en vrouwen;30 duizend euro en meer;Alle personen;Gestandaardiseerd inkomen;1996;573;402;97;37;230;38;84;5;17;50;5;6;86;65;35;78;91;156;91;57;189;332;52
5606;Totaal mannen en vrouwen;30 duizend euro en meer;Alle personen;Gestandaardiseerd inkomen;1997;629;452;104;42;268;39;86;5;18;51;5;8;91;70;40;90;98;172;98;60;211;367;51
5607;Totaal mannen en vrouwen;30 duizend euro en meer;Alle personen;Gestandaardiseerd inkomen;1998;742;531;115;47;331;38;107;5;22;69;5;7;104;79;43;112;118;191;120;79;247;436;59
5608;Totaal mannen en vrouwen;30 duizend euro en meer;Alle personen;Gestandaardiseerd inkomen;1999;898;647;131;57;414;45;126;7;26;79;6;8;125;97;58;138;141;227;146;91;305;517;75
5609;Totaal mannen en vrouwen;30 duizend euro en meer;Alle personen;Gestandaardiseerd inkomen;2000;1171;823;157;75;536;56;184;12;35;116;7;13;164;132;77;176;174;289;189;134;416;649;106
5610;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met inkomen;Primair inkomen;1990;1237;1209;189;130;826;63;28;1;3;15;1;8;0;0;8;208;474;378;143;26;169;990;78
5611;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met inkomen;Primair inkomen;1991;1388;1362;189;151;957;64;26;2;3;17;0;5;0;0;9;253;500;444;156;26;211;1093;84
5612;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met inkomen;Primair inkomen;1992;1596;1568;192;180;1128;68;28;1;3;18;1;6;0;0;11;313;561;517;166;28;268;1227;101
5613;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met inkomen;Primair inkomen;1993;1647;1618;183;199;1169;68;29;2;3;17;0;7;0;0;11;325;573;541;172;26;280;1262;105
5614;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met inkomen;Primair inkomen;1994;1671;1647;187;201;1190;69;24;1;2;13;1;7;0;0;8;322;581;562;176;22;284;1278;109
5615;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met inkomen;Primair inkomen;1995;1788;1763;215;213;1255;80;25;1;2;14;1;7;0;0;8;348;611;608;190;23;311;1363;115
5616;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met inkomen;Primair inkomen;1996;1857;1835;208;223;1319;84;22;1;2;14;1;4;0;0;7;361;628;637;202;22;328;1408;121
5617;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met inkomen;Primair inkomen;1997;1956;1935;223;239;1382;90;21;1;2;12;0;5;0;0;10;376;656;672;221;21;363;1466;127
5618;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met inkomen;Primair inkomen;1998;2146;2124;246;231;1553;94;22;1;3;13;1;5;0;0;12;425;712;716;257;24;430;1576;140
5619;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met inkomen;Primair inkomen;1999;2397;2367;266;257;1743;101;30;2;4;16;1;8;0;0;16;492;783;778;300;28;510;1706;181
5620;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met inkomen;Primair inkomen;2000;2629;2591;275;274;1941;101;38;1;4;12;1;19;0;0;26;572;850;831;323;27;638;1779;211
5621;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met inkomen;Bruto inkomen;1990;1552;1376;211;150;949;66;176;19;62;81;6;9;0;0;9;239;556;422;228;98;191;1226;135
5622;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met inkomen;Bruto inkomen;1991;1753;1548;212;173;1097;67;205;24;69;99;8;6;0;0;9;291;589;494;255;115;242;1357;155
5623;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met inkomen;Bruto inkomen;1992;2023;1782;220;204;1287;70;241;25;79;114;17;6;0;0;12;356;661;578;284;131;305;1534;184
5624;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met inkomen;Bruto inkomen;1993;2092;1833;210;223;1330;70;259;26;85;121;18;8;0;0;12;365;674;605;297;138;322;1579;191
5625;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met inkomen;Bruto inkomen;1994;2106;1841;213;226;1330;72;265;24;91;120;23;8;0;0;8;360;672;624;306;137;320;1586;201
5626;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met inkomen;Bruto inkomen;1995;2224;1948;243;238;1385;82;276;24;85;130;28;8;0;0;9;379;697;671;320;148;346;1671;207
5627;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met inkomen;Bruto inkomen;1996;2317;2027;233;247;1460;87;290;25;94;139;27;6;0;0;8;392;719;705;337;156;369;1726;223
5628;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met inkomen;Bruto inkomen;1997;2412;2108;250;260;1506;93;304;25;98;147;27;6;0;0;11;401;737;739;358;166;401;1783;228
5629;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met inkomen;Bruto inkomen;1998;2603;2299;273;250;1678;97;305;23;89;163;22;7;0;0;12;451;791;781;383;185;470;1894;239
5630;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met inkomen;Bruto inkomen;1999;2875;2533;295;276;1858;105;342;27;99;184;22;9;0;0;17;516;856;841;435;209;549;2035;291
5631;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met inkomen;Bruto inkomen;2000;3176;2778;310;293;2071;103;399;37;114;206;20;22;0;0;27;596;927;907;484;235;684;2148;345
5632;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met inkomen;Persoonlijk inkomen;1990;1043;941;191;139;550;61;102;7;49;39;2;6;0;0;5;128;377;316;166;51;111;846;86
5633;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met inkomen;Persoonlijk inkomen;1991;1191;1075;188;166;658;63;117;8;53;48;3;4;0;0;4;161;407;376;184;59;146;946;99
5634;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met inkomen;Persoonlijk inkomen;1992;1359;1216;191;192;765;67;144;9;62;57;10;5;0;0;5;197;447;436;205;70;183;1057;120
5635;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met inkomen;Persoonlijk inkomen;1993;1440;1277;185;213;812;68;163;11;69;66;11;7;0;0;5;211;466;460;220;79;199;1111;130
5636;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met inkomen;Persoonlijk inkomen;1994;1514;1339;193;214;862;70;175;11;74;69;14;7;0;0;5;224;475;493;235;82;208;1161;144
5637;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met inkomen;Persoonlijk inkomen;1995;1655;1474;221;232;941;80;181;11;70;78;16;6;0;0;5;253;519;538;249;91;240;1260;155
5638;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met inkomen;Persoonlijk inkomen;1996;1741;1546;208;247;1006;84;195;11;76;87;16;5;0;0;5;267;538;567;264;100;260;1313;169
5639;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met inkomen;Persoonlijk inkomen;1997;1900;1689;226;260;1110;93;211;13;78;97;18;5;0;0;7;306;581;615;282;109;304;1416;181
5640;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met inkomen;Persoonlijk inkomen;1998;1947;1741;248;254;1142;97;206;10;70;107;13;5;0;0;7;310;592;619;296;123;325;1448;174
5641;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met inkomen;Persoonlijk inkomen;1999;2225;1988;270;283;1331;103;237;12;82;122;14;7;0;0;9;378;672;680;343;142;401;1606;218
5642;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met inkomen;Persoonlijk inkomen;2000;2516;2236;294;298;1539;106;280;17;95;135;14;19;0;0;14;456;749;743;396;159;523;1736;257
5643;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met inkomen;Belastbaar inkomen;1990;804;682;122;98;407;55;122;7;45;60;2;8;0;0;3;77;259;244;146;74;87;635;82
5644;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met inkomen;Belastbaar inkomen;1991;910;772;121;114;481;56;138;8;50;73;3;5;0;0;2;97;275;286;163;87;111;710;90
5645;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met inkomen;Belastbaar inkomen;1992;1065;895;125;136;574;60;170;8;60;89;8;5;0;0;3;118;310;346;186;103;142;809;114
5646;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met inkomen;Belastbaar inkomen;1993;1120;934;117;148;606;62;186;10;66;93;9;7;0;0;3;124;322;367;197;108;153;851;116
5647;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met inkomen;Belastbaar inkomen;1994;1092;908;119;140;586;63;185;10;67;90;12;7;0;0;3;115;303;367;200;103;143;832;117
5648;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met inkomen;Belastbaar inkomen;1995;1161;975;129;146;630;71;186;10;63;95;12;6;0;0;3;126;319;394;210;110;158;879;124
5649;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met inkomen;Belastbaar inkomen;1996;1203;1006;125;149;657;75;197;9;69;103;13;4;0;0;2;131;322;409;222;116;166;904;134
5650;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met inkomen;Belastbaar inkomen;1997;1273;1065;129;155;700;81;208;10;70;111;12;5;0;0;3;142;341;430;232;125;184;952;137
5651;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met inkomen;Belastbaar inkomen;1998;1236;1034;130;138;684;81;202;7;62;120;9;5;0;0;3;138;324;403;231;137;188;920;128
5652;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met inkomen;Belastbaar inkomen;1999;1423;1195;145;161;802;86;228;9;71;132;9;7;0;0;4;171;377;448;270;152;227;1040;155
5653;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met inkomen;Belastbaar inkomen;2000;1595;1339;159;174;919;87;256;12;79;141;9;15;0;0;7;211;420;488;305;164;292;1125;178
5654;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met inkomen;Besteedbaar inkomen;1990;280;245;101;17;97;31;35;2;8;22;1;2;0;0;1;21;90;90;48;30;17;240;23
5655;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met inkomen;Besteedbaar inkomen;1991;297;258;93;21;112;32;39;2;9;28;0;1;0;0;1;23;89;99;50;36;19;255;23
5656;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met inkomen;Besteedbaar inkomen;1992;324;276;88;24;128;35;48;1;10;34;2;2;0;0;1;21;91;116;52;43;22;272;30
5657;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met inkomen;Besteedbaar inkomen;1993;343;290;77;31;146;36;52;2;12;35;2;2;0;0;1;20;96;122;60;43;23;289;30
5658;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met inkomen;Besteedbaar inkomen;1994;386;328;82;35;172;38;58;1;14;39;2;2;0;0;1;24;105;140;69;47;26;323;37
5659;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met inkomen;Besteedbaar inkomen;1995;433;370;97;39;189;45;63;2;14;42;3;2;0;0;1;29;115;159;78;52;31;362;39
5660;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met inkomen;Besteedbaar inkomen;1996;483;410;101;45;217;46;73;2;16;50;3;2;0;0;0;32;127;177;87;58;38;402;44
5661;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met inkomen;Besteedbaar inkomen;1997;521;449;109;48;245;46;73;2;16;50;3;2;0;0;1;37;143;190;91;60;42;437;43
5662;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met inkomen;Besteedbaar inkomen;1998;584;498;117;52;287;43;86;2;19;61;3;2;0;0;1;47;159;199;106;72;54;480;50
5663;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met inkomen;Besteedbaar inkomen;1999;679;579;131;61;337;49;100;2;23;70;3;3;0;0;2;52;191;223;126;83;66;549;63
5664;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met inkomen;Besteedbaar inkomen;2000;813;671;153;71;393;54;142;4;31;96;3;8;0;0;2;65;219;259;153;115;92;636;85
5665;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met inkomen;Gestandaardiseerd inkomen;1990;211;169;56;13;80;20;41;3;6;23;1;7;0;4;24;30;42;48;34;30;62;127;22
5666;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met inkomen;Gestandaardiseerd inkomen;1991;244;198;62;17;98;22;46;3;8;27;2;7;0;5;25;36;47;60;37;34;70;148;25
5667;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met inkomen;Gestandaardiseerd inkomen;1992;285;231;66;19;119;26;54;3;9;33;3;6;0;5;28;38;53;76;43;41;81;171;33
5668;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met inkomen;Gestandaardiseerd inkomen;1993;305;244;59;23;135;27;61;4;11;37;3;7;0;4;27;42;53;86;50;44;88;185;32
5669;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met inkomen;Gestandaardiseerd inkomen;1994;355;283;66;27;162;28;72;4;13;42;4;8;0;6;29;50;64;100;56;49;96;219;40
5670;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met inkomen;Gestandaardiseerd inkomen;1995;428;353;88;33;197;36;74;5;13;44;5;8;0;8;33;69;74;125;67;52;117;267;44
5671;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met inkomen;Gestandaardiseerd inkomen;1996;487;402;97;37;230;38;84;5;17;50;5;6;0;8;34;77;88;143;78;57;131;304;52
5672;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met inkomen;Gestandaardiseerd inkomen;1997;538;452;104;42;268;39;86;5;18;51;5;8;0;11;38;89;95;159;86;60;148;339;51
5673;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met inkomen;Gestandaardiseerd inkomen;1998;638;531;115;47;331;38;107;5;22;69;5;7;0;12;42;110;114;177;104;79;178;401;59
5674;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met inkomen;Gestandaardiseerd inkomen;1999;772;647;131;57;414;45;126;7;26;79;6;8;0;13;56;137;137;211;128;90;219;478;75
5675;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met inkomen;Gestandaardiseerd inkomen;2000;1007;823;157;75;536;56;184;12;35;116;7;13;0;19;75;174;170;269;165;134;300;601;106
5676;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met 52 weken inkomen;Primair inkomen;1990;1222;1200;189;130;818;62;22;1;3;14;1;3;0;0;7;204;468;375;142;25;164;982;76
5677;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met 52 weken inkomen;Primair inkomen;1991;1373;1350;189;150;947;64;23;2;3;17;0;2;0;0;8;250;494;440;154;26;208;1083;82
5678;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met 52 weken inkomen;Primair inkomen;1992;1583;1556;192;180;1117;67;27;1;3;18;0;5;0;0;11;310;556;513;164;28;265;1218;100
5679;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met 52 weken inkomen;Primair inkomen;1993;1631;1604;183;197;1156;67;28;1;3;16;0;7;0;0;11;321;568;536;171;25;277;1251;103
5680;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met 52 weken inkomen;Primair inkomen;1994;1656;1633;187;199;1178;69;23;1;2;13;0;6;0;0;8;320;576;556;174;22;281;1267;108
5681;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met 52 weken inkomen;Primair inkomen;1995;1772;1750;215;212;1246;77;22;1;2;14;1;4;0;0;8;343;607;604;188;23;307;1352;114
5682;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met 52 weken inkomen;Primair inkomen;1996;1836;1817;208;223;1305;81;19;1;2;13;0;1;0;0;7;354;622;631;200;21;322;1393;120
5683;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met 52 weken inkomen;Primair inkomen;1997;1937;1919;223;239;1368;89;18;1;2;12;0;2;0;0;10;371;648;668;218;21;357;1453;126
5684;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met 52 weken inkomen;Primair inkomen;1998;2122;2104;246;231;1536;92;18;1;3;12;1;1;0;0;11;418;705;711;253;23;423;1561;138
5685;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met 52 weken inkomen;Primair inkomen;1999;2365;2341;266;257;1720;98;24;2;4;16;1;3;0;0;16;482;773;771;295;28;501;1686;178
5686;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met 52 weken inkomen;Primair inkomen;2000;2574;2549;275;273;1903;98;24;1;4;12;1;5;0;0;25;556;832;817;316;27;620;1747;207
5687;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met 52 weken inkomen;Bruto inkomen;1990;1533;1366;211;150;940;65;167;18;61;80;5;3;0;0;8;234;549;419;226;96;185;1215;132
5688;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met 52 weken inkomen;Bruto inkomen;1991;1733;1533;212;172;1084;66;199;24;68;98;7;2;0;0;9;287;582;489;252;114;238;1343;152
5689;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met 52 weken inkomen;Bruto inkomen;1992;2003;1765;220;203;1273;70;238;24;78;113;17;6;0;0;12;352;655;573;281;130;300;1521;182
5690;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met 52 weken inkomen;Bruto inkomen;1993;2069;1814;210;221;1315;69;255;26;84;120;17;8;0;0;12;360;667;599;295;137;318;1563;188
5691;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met 52 weken inkomen;Bruto inkomen;1994;2085;1824;213;225;1315;71;261;23;90;118;22;8;0;0;8;356;665;618;302;135;316;1571;198
5692;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met 52 weken inkomen;Bruto inkomen;1995;2199;1932;243;237;1372;80;267;24;85;130;25;4;0;0;8;374;690;664;314;148;340;1654;204
5693;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met 52 weken inkomen;Bruto inkomen;1996;2289;2006;233;247;1442;84;283;25;93;139;26;1;0;0;8;384;711;698;332;156;363;1706;220
5694;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met 52 weken inkomen;Bruto inkomen;1997;2387;2090;250;260;1489;91;298;25;98;147;26;2;0;0;11;395;728;734;354;166;395;1767;225
5695;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met 52 weken inkomen;Bruto inkomen;1998;2573;2276;273;250;1658;95;297;23;89;163;21;1;0;0;12;443;781;775;377;185;462;1875;235
