ID;Verplaatsingskenmerken;Populatie;Reismotieven;Marges;Regiokenmerken;Perioden;GemiddeldeAfstandPerVerplaatsing_1;GemiddeldeReisduurPerVerplaatsing_2
6094;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;West-Nederland (LD);2022;10.97;29.86
6095;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;West-Nederland (LD);2023;10.66;30.45
6096;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Zuid-Nederland (LD);2018;13.66;31.17
6097;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Zuid-Nederland (LD);2019;13.25;30.14
6098;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Zuid-Nederland (LD);2020;9.35;24.89
6099;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Zuid-Nederland (LD);2021;10.77;26.43
6100;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Zuid-Nederland (LD);2022;12.19;28.12
6101;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Zuid-Nederland (LD);2023;12.81;29.83
6102;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Groningen (PV);2018;8.02;22.28
6103;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Groningen (PV);2019;7.11;23.29
6104;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Groningen (PV);2020;6.31;20.56
6105;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Groningen (PV);2021;7.62;20.82
6106;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Groningen (PV);2022;8.66;25.44
6107;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Groningen (PV);2023;8.87;25.77
6108;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Fryslân (PV);2018;16.55;33.17
6109;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Fryslân (PV);2019;10.89;27.17
6110;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Fryslân (PV);2020;8.1;24.6
6111;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Fryslân (PV);2021;10.01;25.95
6112;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Fryslân (PV);2022;11.42;28.33
6113;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Fryslân (PV);2023;13.57;27.84
6114;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Drenthe (PV);2018;13.31;28.72
6115;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Drenthe (PV);2019;14.26;29.35
6116;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Drenthe (PV);2020;9.67;25.92
6117;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Drenthe (PV);2021;9.61;26.14
6118;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Drenthe (PV);2022;11.5;29.67
6119;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Drenthe (PV);2023;10.87;27.92
6120;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Overijssel (PV);2018;10.09;27.13
6121;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Overijssel (PV);2019;10.6;25.43
6122;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Overijssel (PV);2020;7.02;23.29
6123;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Overijssel (PV);2021;9.62;25.55
6124;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Overijssel (PV);2022;9.54;26.77
6125;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Overijssel (PV);2023;11.4;27.69
6126;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Flevoland (PV);2018;12.85;28.47
6127;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Flevoland (PV);2019;17.28;32.48
6128;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Flevoland (PV);2020;10.78;24.37
6129;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Flevoland (PV);2021;11.58;28.87
6130;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Flevoland (PV);2022;10.06;25.46
6131;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Flevoland (PV);2023;11.96;28.35
6132;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Gelderland (PV);2018;12.12;28.74
6133;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Gelderland (PV);2019;11.53;28.8
6134;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Gelderland (PV);2020;10.41;27.22
6135;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Gelderland (PV);2021;10.04;26.59
6136;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Gelderland (PV);2022;11.65;27.9
6137;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Gelderland (PV);2023;11.42;28.42
6138;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Utrecht (PV);2018;11.32;28.91
6139;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Utrecht (PV);2019;9.67;25.82
6140;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Utrecht (PV);2020;9.87;28.22
6141;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Utrecht (PV);2021;10.23;29.14
6142;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Utrecht (PV);2022;10.3;28.62
6143;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Utrecht (PV);2023;10.15;28.64
6144;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Noord-Holland (PV);2018;10.92;29.26
6145;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Noord-Holland (PV);2019;10.51;28.84
6146;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Noord-Holland (PV);2020;9.4;27.89
6147;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Noord-Holland (PV);2021;9.97;28.31
6148;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Noord-Holland (PV);2022;11.36;29.68
6149;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Noord-Holland (PV);2023;9.97;29.3
6150;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Zuid-Holland (PV);2018;9.67;28.06
6151;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Zuid-Holland (PV);2019;10.71;29.08
6152;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Zuid-Holland (PV);2020;8.48;25.6
6153;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Zuid-Holland (PV);2021;10.56;29.04
6154;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Zuid-Holland (PV);2022;9.12;28.47
6155;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Zuid-Holland (PV);2023;9.73;29.84
6156;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Zeeland (PV);2018;13.23;29.09
6157;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Zeeland (PV);2019;13.69;28.07
6158;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Zeeland (PV);2020;11.41;30.55
6159;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Zeeland (PV);2021;;
6160;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Zeeland (PV);2022;12.06;25.84
6161;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Zeeland (PV);2023;11.4;26.34
6162;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Noord-Brabant (PV);2018;11.98;29.57
6163;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Noord-Brabant (PV);2019;13.04;30.0
6164;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Noord-Brabant (PV);2020;7.85;23.14
6165;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Noord-Brabant (PV);2021;9.47;25.04
6166;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Noord-Brabant (PV);2022;12.05;28.57
6167;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Noord-Brabant (PV);2023;12.02;29.08
6168;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Limburg (PV);2018;15.03;32.03
6169;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Limburg (PV);2019;11.19;27.19
6170;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Limburg (PV);2020;10.79;26.73
6171;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Limburg (PV);2021;11.05;26.11
6172;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Limburg (PV);2022;10.24;24.31
6173;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Limburg (PV);2023;12.36;28.89
6174;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Zeer sterk stedelijk;2018;9.25;26.96
6175;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Zeer sterk stedelijk;2019;9.29;26.25
6176;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Zeer sterk stedelijk;2020;7.86;25.48
6177;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Zeer sterk stedelijk;2021;8.34;26.41
6178;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Zeer sterk stedelijk;2022;8.48;26.75
6179;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Zeer sterk stedelijk;2023;8.41;27.84
6180;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Sterk stedelijk;2018;11.58;27.82
6181;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Sterk stedelijk;2019;12.32;27.55
6182;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Sterk stedelijk;2020;9.18;24.3
6183;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Sterk stedelijk;2021;10.42;26.79
6184;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Sterk stedelijk;2022;10.36;26.59
6185;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Sterk stedelijk;2023;11.41;28.47
6186;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Matig stedelijk;2018;12.77;29.73
6187;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Matig stedelijk;2019;12.0;29.67
6188;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Matig stedelijk;2020;9.61;25.95
6189;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Matig stedelijk;2021;11.24;26.57
6190;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Matig stedelijk;2022;11.7;28.89
6191;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Matig stedelijk;2023;12.75;30.33
6192;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Weinig stedelijk;2018;14.7;33.42
6193;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Weinig stedelijk;2019;14.21;33.05
6194;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Weinig stedelijk;2020;12.14;30.52
6195;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Weinig stedelijk;2021;13.38;32.01
6196;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Weinig stedelijk;2022;14.63;33.01
6197;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Weinig stedelijk;2023;14.18;32.88
6198;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Niet stedelijk;2018;16.25;36.0
6199;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Niet stedelijk;2019;16.22;37.81
6200;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Niet stedelijk;2020;12.82;32.51
6201;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Niet stedelijk;2021;13.62;32.51
6202;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Niet stedelijk;2022;18.49;39.59
6203;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;Niet stedelijk;2023;15.83;34.57
6204;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;Nederland;2018;14.29;32.34
6205;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;Nederland;2019;14.55;32.48
6206;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;Nederland;2020;12.38;30.07
6207;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;Nederland;2021;13.22;31.47
6208;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;Nederland;2022;13.71;32.07
6209;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;Nederland;2023;13.96;32.87
6210;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;Noord-Nederland (LD);2018;19.21;35.78
6211;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;Noord-Nederland (LD);2019;17.57;34.82
6212;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;Noord-Nederland (LD);2020;18.02;34.39
6213;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;Noord-Nederland (LD);2021;15.62;32.25
6214;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;Noord-Nederland (LD);2022;18.53;38.17
6215;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;Noord-Nederland (LD);2023;20.13;36.22
6216;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;Oost-Nederland (LD);2018;14.98;32.64
6217;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;Oost-Nederland (LD);2019;16.97;34.04
6218;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;Oost-Nederland (LD);2020;13.35;31.15
6219;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;Oost-Nederland (LD);2021;14.17;33.18
6220;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;Oost-Nederland (LD);2022;15.51;32.92
6221;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;Oost-Nederland (LD);2023;15.81;33.83
6222;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;West-Nederland (LD);2018;13.02;31.9
6223;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;West-Nederland (LD);2019;13.29;32.26
6224;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;West-Nederland (LD);2020;11.96;30.92
6225;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;West-Nederland (LD);2021;13.14;32.4
6226;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;West-Nederland (LD);2022;12.67;32.22
6227;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;West-Nederland (LD);2023;12.37;33.09
6228;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;Zuid-Nederland (LD);2018;17.06;35.11
6229;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;Zuid-Nederland (LD);2019;17.11;34.84
6230;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;Zuid-Nederland (LD);2020;13.28;29.36
6231;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;Zuid-Nederland (LD);2021;14.88;31.89
6232;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;Zuid-Nederland (LD);2022;15.66;32.44
6233;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;Zuid-Nederland (LD);2023;16.49;34.13
6234;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;Groningen (PV);2018;14.51;30.64
6235;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;Groningen (PV);2019;12.89;31.18
6236;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;Groningen (PV);2020;17.86;30.96
6237;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;Groningen (PV);2021;15.04;29.58
6238;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;Groningen (PV);2022;15.67;40.84
6239;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;Groningen (PV);2023;22.81;38.16
6240;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;Fryslân (PV);2018;25.81;44.93
6241;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;Fryslân (PV);2019;21.86;38.67
6242;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;Fryslân (PV);2020;19.71;36.94
6243;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;Fryslân (PV);2021;18.92;37.06
6244;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;Fryslân (PV);2022;24.36;40.68
6245;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;Fryslân (PV);2023;23.62;37.63
6246;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;Drenthe (PV);2018;23.29;38.3
6247;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;Drenthe (PV);2019;26.67;44.49
6248;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;Drenthe (PV);2020;24.92;44.39
6249;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;Drenthe (PV);2021;18.37;36.83
6250;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;Drenthe (PV);2022;21.39;41.23
6251;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;Drenthe (PV);2023;20.47;40.44
6252;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;Overijssel (PV);2018;14.42;32.68
6253;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;Overijssel (PV);2019;17.89;32.36
6254;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;Overijssel (PV);2020;11.86;30.75
6255;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;Overijssel (PV);2021;15.1;36.69
6256;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;Overijssel (PV);2022;16.91;35.04
6257;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;Overijssel (PV);2023;19.01;37.03
6258;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;Flevoland (PV);2018;20.45;39.08
6259;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;Flevoland (PV);2019;29.94;47.13
6260;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;Flevoland (PV);2020;18.26;34.3
6261;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;Flevoland (PV);2021;19.39;39.71
6262;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;Flevoland (PV);2022;17.44;35.89
6263;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;Flevoland (PV);2023;19.04;37.74
6264;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;Gelderland (PV);2018;15.63;33.25
6265;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;Gelderland (PV);2019;15.95;34.75
6266;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;Gelderland (PV);2020;14.98;33.24
6267;Totaal ;Populatie: 12 jaar of ouder;Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;Gelderland (PV);2021;14.31;32.39
