ID;KenmerkenSociaalLeven;Cijfersoort;Perioden;ScoreGeluk_1;Ongelukkig_2;NietGelukkigNietOngelukkig_3;Gelukkig_4;ScoreTevredenheidMetHetLeven_5;Ontevreden_6;NietTevredenNietOntevreden_7;Tevreden_8;ScoreTevredenheidMetSociaalLeven_9;Ontevreden_10;NietTevredenNietOntevreden_11;Tevreden_12;ScoreTevredenhHoeveelheidVrijeTijd_13;Ontevreden_14;NietTevredenNietOntevreden_15;Tevreden_16;AandeelMetVertrouwen_17
283;Contact buren: maandelijks;Standaardfout;2017;0.0;0.4;0.8;0.8;0.0;0.5;0.8;0.9;0.0;0.5;0.9;1.0;0.0;0.8;1.0;1.2;1.3
284;Contact buren: maandelijks;Standaardfout;2018;0.0;0.4;0.7;0.8;0.0;0.3;0.8;0.9;0.0;0.5;0.9;1.0;0.0;0.7;1.0;1.2;1.2
285;Contact buren: maandelijks;Standaardfout;2019;0.0;0.4;0.7;0.8;0.0;0.3;0.8;0.8;0.0;0.5;0.9;1.0;0.0;0.7;1.1;1.2;1.2
286;Contact buren: maandelijks;Standaardfout;2020;0.0;0.4;0.8;0.9;0.0;0.4;0.8;0.9;0.0;0.6;0.9;1.0;0.0;0.7;1.0;1.1;1.2
287;Contact buren: maandelijks;Standaardfout;2021;0.0;0.5;0.8;0.9;0.0;0.5;0.9;1.0;0.0;0.7;1.0;1.2;0.0;0.7;1.0;1.2;1.2
288;Contact buren: minder 1 x per maand;Gemiddelde/Percentage;2013;7.5;1.6;15.2;83.3;7.3;3.6;17.9;78.5;7.2;7.6;18.6;73.8;7.0;11.2;20.2;68.7;57.7
289;Contact buren: minder 1 x per maand;Gemiddelde/Percentage;2014;7.5;3.7;11.7;84.6;7.4;3.9;15.0;81.1;7.4;4.5;17.7;77.8;7.3;9.1;16.8;74.1;58.9
290;Contact buren: minder 1 x per maand;Gemiddelde/Percentage;2015;7.6;3.5;10.3;86.2;7.4;4.4;14.9;80.7;7.3;6.5;16.9;76.6;7.1;8.6;21.5;69.9;60.8
291;Contact buren: minder 1 x per maand;Gemiddelde/Percentage;2016;7.7;1.8;14.3;83.9;7.5;3.1;15.4;81.5;7.4;3.6;21.1;75.3;7.1;8.0;22.8;69.2;62.1
292;Contact buren: minder 1 x per maand;Gemiddelde/Percentage;2017;7.4;5.2;11.8;83.0;7.3;6.4;13.1;80.5;7.2;7.6;17.1;75.3;7.1;10.2;20.0;69.8;62.3
293;Contact buren: minder 1 x per maand;Gemiddelde/Percentage;2018;7.6;3.8;10.6;85.6;7.4;3.6;15.2;81.2;7.3;6.3;19.5;74.2;7.1;10.3;19.9;69.8;63.7
294;Contact buren: minder 1 x per maand;Gemiddelde/Percentage;2019;7.6;3.4;8.7;87.9;7.6;3.2;13.4;83.4;7.4;5.7;15.3;79.0;7.1;8.1;23.9;67.9;63.1
295;Contact buren: minder 1 x per maand;Gemiddelde/Percentage;2020;7.5;3.8;12.5;83.7;7.5;4.1;13.5;82.5;7.2;8.6;17.7;73.7;7.2;8.2;18.8;72.9;63.4
296;Contact buren: minder 1 x per maand;Gemiddelde/Percentage;2021;7.5;2.2;14.7;83.1;7.3;3.2;18.0;78.8;7.0;8.1;21.9;70.0;7.2;9.7;17.4;72.9;69.8
297;Contact buren: minder 1 x per maand;Standaardfout;2013;0.1;0.6;1.6;1.7;0.1;0.8;1.7;1.9;0.1;1.2;1.8;2.0;0.1;1.4;1.8;2.1;2.3
298;Contact buren: minder 1 x per maand;Standaardfout;2014;0.1;0.8;1.4;1.6;0.1;0.8;1.5;1.7;0.1;0.9;1.6;1.8;0.1;1.2;1.6;1.9;2.1
299;Contact buren: minder 1 x per maand;Standaardfout;2015;0.1;0.8;1.4;1.5;0.1;0.9;1.6;1.8;0.1;1.1;1.7;1.9;0.1;1.3;1.8;2.1;2.2
300;Contact buren: minder 1 x per maand;Standaardfout;2016;0.1;0.6;1.5;1.6;0.1;0.8;1.6;1.7;0.1;0.8;1.8;1.9;0.1;1.2;1.8;2.0;2.2
301;Contact buren: minder 1 x per maand;Standaardfout;2017;0.1;0.9;1.4;1.6;0.1;1.0;1.4;1.7;0.1;1.1;1.6;1.8;0.1;1.3;1.7;1.9;2.1
302;Contact buren: minder 1 x per maand;Standaardfout;2018;0.1;0.8;1.3;1.4;0.1;0.8;1.5;1.6;0.1;1.0;1.6;1.8;0.1;1.2;1.6;1.9;2.0
303;Contact buren: minder 1 x per maand;Standaardfout;2019;0.1;0.7;1.2;1.3;0.1;0.7;1.4;1.5;0.1;0.9;1.5;1.7;0.1;1.1;1.7;1.9;2.0
304;Contact buren: minder 1 x per maand;Standaardfout;2020;0.1;0.8;1.3;1.5;0.1;0.8;1.4;1.5;0.1;1.1;1.5;1.7;0.1;1.1;1.5;1.8;1.9
305;Contact buren: minder 1 x per maand;Standaardfout;2021;0.1;0.6;1.5;1.6;0.1;0.7;1.6;1.7;0.1;1.1;1.7;1.9;0.1;1.2;1.6;1.9;2.0
306;Contact buren: zelden of nooit;Gemiddelde/Percentage;2013;7.3;5.6;15.9;78.5;7.1;7.2;19.5;73.3;7.2;8.6;20.1;71.3;7.2;9.3;20.7;70.0;50.9
307;Contact buren: zelden of nooit;Gemiddelde/Percentage;2014;7.2;6.4;15.9;77.6;7.0;8.7;18.9;72.4;7.0;11.1;19.6;69.3;7.0;11.6;22.0;66.4;46.0
308;Contact buren: zelden of nooit;Gemiddelde/Percentage;2015;7.2;6.9;17.6;75.5;7.0;8.6;19.6;71.8;7.0;11.2;19.2;69.6;6.9;12.3;22.3;65.3;47.7
309;Contact buren: zelden of nooit;Gemiddelde/Percentage;2016;7.3;7.3;12.1;80.7;7.1;7.7;16.7;75.6;7.0;12.0;18.5;69.5;7.0;11.4;19.6;69.0;50.2
310;Contact buren: zelden of nooit;Gemiddelde/Percentage;2017;7.2;6.3;17.9;75.7;7.1;8.2;17.6;74.2;7.0;10.9;20.5;68.6;6.9;12.1;23.1;64.8;51.9
311;Contact buren: zelden of nooit;Gemiddelde/Percentage;2018;7.2;6.2;17.0;76.8;7.2;5.7;20.4;73.9;7.0;12.7;19.5;67.8;6.9;12.9;21.0;66.1;49.4
312;Contact buren: zelden of nooit;Gemiddelde/Percentage;2019;7.2;7.3;14.6;78.1;7.1;6.8;17.7;75.6;7.0;9.7;22.8;67.5;6.9;12.6;21.3;66.0;53.9
313;Contact buren: zelden of nooit;Gemiddelde/Percentage;2020;7.2;5.5;19.9;74.7;7.0;7.2;22.4;70.4;6.8;13.2;20.8;66.0;7.0;11.9;21.9;66.2;53.8
314;Contact buren: zelden of nooit;Gemiddelde/Percentage;2021;7.1;6.3;19.0;74.7;6.9;7.8;23.6;68.6;6.6;16.2;25.8;58.0;7.0;11.8;19.8;68.4;54.0
315;Contact buren: zelden of nooit;Standaardfout;2013;0.1;0.8;1.3;1.5;0.1;0.9;1.4;1.6;0.1;1.0;1.4;1.6;0.1;1.0;1.4;1.6;1.8
316;Contact buren: zelden of nooit;Standaardfout;2014;0.1;0.9;1.3;1.5;0.1;1.0;1.4;1.6;0.1;1.1;1.4;1.6;0.1;1.1;1.5;1.7;1.8
317;Contact buren: zelden of nooit;Standaardfout;2015;0.1;0.9;1.3;1.5;0.1;1.0;1.4;1.6;0.1;1.1;1.4;1.6;0.1;1.1;1.5;1.7;1.8
318;Contact buren: zelden of nooit;Standaardfout;2016;0.1;0.9;1.2;1.4;0.1;0.9;1.3;1.5;0.1;1.1;1.4;1.6;0.1;1.1;1.4;1.6;1.8
319;Contact buren: zelden of nooit;Standaardfout;2017;0.1;0.8;1.3;1.5;0.1;0.9;1.3;1.5;0.1;1.1;1.4;1.6;0.1;1.1;1.5;1.7;1.8
320;Contact buren: zelden of nooit;Standaardfout;2018;0.1;0.8;1.3;1.4;0.1;0.8;1.3;1.5;0.1;1.1;1.3;1.5;0.1;1.1;1.3;1.6;1.7
321;Contact buren: zelden of nooit;Standaardfout;2019;0.1;0.9;1.2;1.5;0.1;0.9;1.3;1.5;0.1;1.0;1.5;1.6;0.1;1.2;1.4;1.6;1.8
322;Contact buren: zelden of nooit;Standaardfout;2020;0.1;0.7;1.3;1.4;0.1;0.8;1.3;1.4;0.1;1.1;1.3;1.5;0.1;1.0;1.3;1.5;1.6
323;Contact buren: zelden of nooit;Standaardfout;2021;0.1;0.9;1.4;1.5;0.1;0.9;1.5;1.6;0.1;1.3;1.5;1.7;0.1;1.1;1.4;1.6;1.8
324;Deelname act. vereniging: wekelijks;Gemiddelde/Percentage;2013;7.9;1.4;6.5;92.1;7.7;1.7;9.3;89.0;7.9;1.7;8.2;90.2;7.6;5.8;14.6;79.6;64.4
325;Deelname act. vereniging: wekelijks;Gemiddelde/Percentage;2014;7.9;1.1;6.6;92.2;7.7;1.9;9.1;89.0;7.9;2.5;7.6;89.9;7.5;6.4;15.6;78.1;64.4
326;Deelname act. vereniging: wekelijks;Gemiddelde/Percentage;2015;7.9;1.8;6.5;91.7;7.7;2.2;8.5;89.3;7.9;2.3;8.0;89.8;7.5;6.0;15.5;78.5;65.5
327;Deelname act. vereniging: wekelijks;Gemiddelde/Percentage;2016;7.9;1.9;6.1;92.0;7.8;2.0;8.2;89.8;7.9;2.7;8.6;88.7;7.4;5.6;17.6;76.9;65.9
328;Deelname act. vereniging: wekelijks;Gemiddelde/Percentage;2017;7.9;1.3;7.0;91.7;7.8;1.9;7.7;90.4;7.9;2.1;8.6;89.3;7.5;6.9;14.6;78.5;68.2
329;Deelname act. vereniging: wekelijks;Gemiddelde/Percentage;2018;7.8;2.3;6.0;91.6;7.7;1.8;9.0;89.2;7.9;2.6;10.0;87.5;7.4;7.4;16.3;76.3;68.2
330;Deelname act. vereniging: wekelijks;Gemiddelde/Percentage;2019;7.9;1.7;5.5;92.8;7.8;1.3;7.4;91.3;7.9;1.7;9.1;89.2;7.5;5.7;15.4;78.9;70.4
331;Deelname act. vereniging: wekelijks;Gemiddelde/Percentage;2020;7.8;1.7;7.8;90.5;7.8;1.2;9.3;89.5;7.8;2.3;10.7;86.9;7.6;5.1;14.4;80.5;69.7
332;Deelname act. vereniging: wekelijks;Gemiddelde/Percentage;2021;7.7;2.3;7.1;90.6;7.7;1.9;10.3;87.8;7.6;4.9;13.3;81.8;7.5;6.4;16.1;77.5;74.8
333;Deelname act. vereniging: wekelijks;Standaardfout;2013;0.0;0.2;0.5;0.6;0.0;0.3;0.6;0.7;0.0;0.3;0.6;0.6;0.0;0.5;0.7;0.8;1.0
334;Deelname act. vereniging: wekelijks;Standaardfout;2014;0.0;0.2;0.5;0.6;0.0;0.3;0.6;0.6;0.0;0.3;0.5;0.6;0.0;0.5;0.7;0.9;1.0
335;Deelname act. vereniging: wekelijks;Standaardfout;2015;0.0;0.3;0.5;0.6;0.0;0.3;0.6;0.7;0.0;0.3;0.6;0.6;0.0;0.5;0.8;0.9;1.0
336;Deelname act. vereniging: wekelijks;Standaardfout;2016;0.0;0.3;0.5;0.6;0.0;0.3;0.6;0.6;0.0;0.3;0.6;0.7;0.0;0.5;0.8;0.9;1.0
337;Deelname act. vereniging: wekelijks;Standaardfout;2017;0.0;0.3;0.6;0.6;0.0;0.3;0.6;0.7;0.0;0.3;0.6;0.7;0.0;0.6;0.8;0.9;1.1
338;Deelname act. vereniging: wekelijks;Standaardfout;2018;0.0;0.3;0.5;0.6;0.0;0.3;0.6;0.7;0.0;0.3;0.6;0.7;0.0;0.5;0.8;0.9;1.0
339;Deelname act. vereniging: wekelijks;Standaardfout;2019;0.0;0.3;0.5;0.6;0.0;0.2;0.6;0.6;0.0;0.3;0.6;0.7;0.0;0.5;0.8;0.9;1.0
340;Deelname act. vereniging: wekelijks;Standaardfout;2020;0.0;0.3;0.6;0.6;0.0;0.2;0.6;0.7;0.0;0.3;0.7;0.7;0.0;0.5;0.7;0.8;1.0
341;Deelname act. vereniging: wekelijks;Standaardfout;2021;0.0;0.3;0.6;0.7;0.0;0.3;0.7;0.8;0.0;0.5;0.8;0.9;0.0;0.6;0.9;1.0;1.0
342;Deelname act. vereniging: maandelijks;Gemiddelde/Percentage;2013;7.9;1.2;6.5;92.3;7.7;2.0;8.8;89.2;7.8;1.3;11.4;87.3;7.5;6.1;16.2;77.7;66.5
343;Deelname act. vereniging: maandelijks;Gemiddelde/Percentage;2014;7.8;2.1;8.4;89.6;7.7;2.3;10.1;87.6;7.7;2.3;12.8;84.9;7.5;6.6;15.8;77.7;62.6
344;Deelname act. vereniging: maandelijks;Gemiddelde/Percentage;2015;7.8;2.3;7.5;90.1;7.7;2.8;11.5;85.7;7.8;2.7;10.7;86.6;7.4;7.5;17.7;74.8;67.6
345;Deelname act. vereniging: maandelijks;Gemiddelde/Percentage;2016;7.8;2.2;6.9;90.9;7.7;1.8;9.6;88.6;7.8;1.9;11.4;86.8;7.5;6.7;16.0;77.3;66.6
346;Deelname act. vereniging: maandelijks;Gemiddelde/Percentage;2017;7.8;2.7;7.3;90.0;7.7;2.7;8.8;88.5;7.7;2.9;11.5;85.6;7.3;6.7;18.7;74.6;67.8
347;Deelname act. vereniging: maandelijks;Gemiddelde/Percentage;2018;7.8;1.7;7.2;91.1;7.7;0.8;9.0;90.1;7.7;2.9;13.5;83.6;7.3;8.5;17.0;74.6;71.7
348;Deelname act. vereniging: maandelijks;Gemiddelde/Percentage;2019;7.8;1.3;6.8;91.9;7.8;1.6;6.0;92.4;7.8;2.0;12.5;85.5;7.5;4.8;18.0;77.2;68.0
349;Deelname act. vereniging: maandelijks;Gemiddelde/Percentage;2020;7.7;2.3;8.7;89.0;7.7;2.2;10.3;87.5;7.6;3.0;13.8;83.2;7.4;5.8;16.4;77.8;68.9
350;Deelname act. vereniging: maandelijks;Gemiddelde/Percentage;2021;7.8;2.4;5.8;91.9;7.7;1.4;9.7;88.9;7.4;6.3;15.5;78.2;7.5;5.6;17.9;76.5;74.3
351;Deelname act. vereniging: maandelijks;Standaardfout;2013;0.0;0.4;0.9;1.0;0.0;0.5;1.1;1.2;0.0;0.4;1.2;1.2;0.1;0.9;1.4;1.6;1.8
352;Deelname act. vereniging: maandelijks;Standaardfout;2014;0.0;0.5;1.1;1.2;0.0;0.6;1.2;1.3;0.1;0.6;1.3;1.4;0.1;0.9;1.4;1.6;1.9
353;Deelname act. vereniging: maandelijks;Standaardfout;2015;0.0;0.6;1.0;1.1;0.0;0.6;1.2;1.3;0.1;0.6;1.2;1.3;0.1;1.0;1.5;1.7;1.8
354;Deelname act. vereniging: maandelijks;Standaardfout;2016;0.0;0.6;1.0;1.1;0.0;0.5;1.1;1.2;0.0;0.5;1.2;1.3;0.1;1.0;1.4;1.6;1.8
355;Deelname act. vereniging: maandelijks;Standaardfout;2017;0.0;0.6;1.0;1.2;0.0;0.6;1.1;1.3;0.1;0.7;1.3;1.4;0.1;1.0;1.5;1.7;1.9
356;Deelname act. vereniging: maandelijks;Standaardfout;2018;0.0;0.5;1.0;1.1;0.0;0.4;1.1;1.1;0.1;0.6;1.3;1.4;0.1;1.1;1.4;1.7;1.8
357;Deelname act. vereniging: maandelijks;Standaardfout;2019;0.0;0.4;0.9;1.0;0.0;0.5;0.9;1.0;0.0;0.5;1.2;1.3;0.1;0.8;1.4;1.6;1.8
358;Deelname act. vereniging: maandelijks;Standaardfout;2020;0.1;0.6;1.1;1.2;0.0;0.6;1.2;1.3;0.1;0.7;1.4;1.5;0.1;0.9;1.5;1.6;1.9
359;Deelname act. vereniging: maandelijks;Standaardfout;2021;0.1;0.6;1.0;1.2;0.1;0.5;1.3;1.3;0.1;1.0;1.5;1.7;0.1;1.0;1.6;1.8;1.9
360;Deelname act. vereniging: minder 1x mnd.;Gemiddelde/Percentage;2013;7.8;1.1;9.8;89.1;7.6;2.2;12.8;85.0;7.7;3.4;11.9;84.7;7.3;7.3;20.2;72.5;64.6
361;Deelname act. vereniging: minder 1x mnd.;Gemiddelde/Percentage;2014;7.8;1.6;8.3;90.1;7.6;2.9;10.0;87.2;7.6;4.8;10.5;84.7;7.3;7.2;19.3;73.4;67.1
362;Deelname act. vereniging: minder 1x mnd.;Gemiddelde/Percentage;2015;7.7;2.4;9.0;88.6;7.6;3.0;12.3;84.7;7.6;4.3;11.6;84.2;7.2;7.8;19.6;72.6;67.5
363;Deelname act. vereniging: minder 1x mnd.;Gemiddelde/Percentage;2016;7.8;1.5;7.9;90.6;7.7;1.6;10.9;87.6;7.7;2.5;13.4;84.2;7.3;7.2;19.7;73.2;66.5
364;Deelname act. vereniging: minder 1x mnd.;Gemiddelde/Percentage;2017;7.7;2.1;6.8;91.1;7.6;3.1;9.9;87.0;7.6;3.3;12.3;84.4;7.3;6.8;19.2;73.9;73.7
365;Deelname act. vereniging: minder 1x mnd.;Gemiddelde/Percentage;2018;7.7;1.3;9.3;89.4;7.6;1.8;10.4;87.8;7.5;4.4;14.3;81.3;7.2;9.3;17.5;73.1;69.9
366;Deelname act. vereniging: minder 1x mnd.;Gemiddelde/Percentage;2019;7.8;1.2;8.7;90.1;7.7;1.2;9.7;89.1;7.5;3.3;13.7;83.0;7.2;7.8;20.1;72.0;69.9
367;Deelname act. vereniging: minder 1x mnd.;Gemiddelde/Percentage;2020;7.8;2.0;8.6;89.4;7.6;2.5;9.6;87.9;7.6;5.2;13.8;81.1;7.3;7.6;18.7;73.7;70.2
368;Deelname act. vereniging: minder 1x mnd.;Gemiddelde/Percentage;2021;7.8;1.6;9.4;89.0;7.6;2.4;10.8;86.9;7.3;7.3;17.3;75.4;7.3;8.0;17.2;74.8;74.4
369;Deelname act. vereniging: minder 1x mnd.;Standaardfout;2013;0.0;0.4;1.0;1.1;0.0;0.5;1.1;1.2;0.0;0.6;1.1;1.2;0.1;0.9;1.4;1.5;1.7
370;Deelname act. vereniging: minder 1x mnd.;Standaardfout;2014;0.0;0.4;0.9;1.0;0.0;0.6;1.0;1.1;0.1;0.7;1.0;1.2;0.1;0.9;1.3;1.5;1.6
371;Deelname act. vereniging: minder 1x mnd.;Standaardfout;2015;0.0;0.5;1.0;1.1;0.0;0.6;1.1;1.2;0.0;0.7;1.1;1.2;0.1;0.9;1.4;1.5;1.6
372;Deelname act. vereniging: minder 1x mnd.;Standaardfout;2016;0.0;0.4;0.9;1.0;0.0;0.4;1.0;1.1;0.0;0.5;1.1;1.2;0.1;0.9;1.3;1.5;1.6
373;Deelname act. vereniging: minder 1x mnd.;Standaardfout;2017;0.1;0.6;1.0;1.2;0.1;0.7;1.2;1.4;0.1;0.7;1.4;1.5;0.1;1.0;1.6;1.8;1.9
374;Deelname act. vereniging: minder 1x mnd.;Standaardfout;2018;0.0;0.4;1.0;1.0;0.0;0.5;1.0;1.1;0.1;0.7;1.2;1.3;0.1;1.0;1.3;1.5;1.6
375;Deelname act. vereniging: minder 1x mnd.;Standaardfout;2019;0.0;0.4;0.9;1.0;0.0;0.4;1.0;1.0;0.0;0.6;1.1;1.3;0.1;0.9;1.3;1.5;1.6
376;Deelname act. vereniging: minder 1x mnd.;Standaardfout;2020;0.0;0.4;0.9;1.0;0.0;0.5;0.9;1.0;0.0;0.7;1.1;1.2;0.1;0.8;1.2;1.4;1.5
377;Deelname act. vereniging: minder 1x mnd.;Standaardfout;2021;0.0;0.5;1.0;1.1;0.0;0.5;1.1;1.2;0.1;0.9;1.3;1.5;0.1;1.0;1.3;1.5;1.6
378;Deelname act. vereniging: nooit;Gemiddelde/Percentage;2013;7.5;4.0;13.1;82.9;7.3;5.4;16.1;78.5;7.4;6.1;16.7;77.1;7.3;8.8;18.0;73.2;49.5
379;Deelname act. vereniging: nooit;Gemiddelde/Percentage;2014;7.5;3.7;12.7;83.6;7.4;4.8;15.3;79.9;7.4;5.9;16.1;78.0;7.3;8.6;18.3;73.1;48.5
380;Deelname act. vereniging: nooit;Gemiddelde/Percentage;2015;7.5;3.4;12.9;83.6;7.4;5.3;15.4;79.3;7.4;6.2;16.1;77.7;7.2;8.7;19.2;72.1;51.4
381;Deelname act. vereniging: nooit;Gemiddelde/Percentage;2016;7.6;3.6;12.2;84.2;7.4;4.4;15.1;80.5;7.4;6.0;16.8;77.3;7.2;9.4;19.3;71.3;52.0
382;Deelname act. vereniging: nooit;Gemiddelde/Percentage;2017;7.6;3.7;11.9;84.4;7.5;4.6;13.1;82.3;7.5;5.9;14.7;79.4;7.2;9.5;18.9;71.6;56.4
383;Deelname act. vereniging: nooit;Gemiddelde/Percentage;2018;7.5;4.0;12.4;83.6;7.5;3.5;14.8;81.8;7.4;6.9;16.3;76.8;7.3;9.0;18.5;72.4;52.9
384;Deelname act. vereniging: nooit;Gemiddelde/Percentage;2019;7.6;4.2;10.9;84.9;7.5;3.8;13.3;82.9;7.4;6.3;16.0;77.7;7.2;9.5;19.6;70.9;52.5
385;Deelname act. vereniging: nooit;Gemiddelde/Percentage;2020;7.5;3.9;13.4;82.7;7.4;4.1;16.1;79.8;7.3;8.4;17.3;74.3;7.4;8.5;17.1;74.5;55.4
386;Deelname act. vereniging: nooit;Gemiddelde/Percentage;2021;7.5;4.7;13.3;82.0;7.4;5.0;16.3;78.7;7.2;9.2;19.4;71.3;7.4;8.1;16.0;75.9;57.3
387;Deelname act. vereniging: nooit;Standaardfout;2013;0.0;0.4;0.6;0.7;0.0;0.4;0.7;0.8;0.0;0.5;0.7;0.8;0.0;0.5;0.7;0.8;1.0
388;Deelname act. vereniging: nooit;Standaardfout;2014;0.0;0.3;0.6;0.7;0.0;0.4;0.7;0.7;0.0;0.4;0.7;0.8;0.0;0.5;0.7;0.8;0.9
389;Deelname act. vereniging: nooit;Standaardfout;2015;0.0;0.3;0.6;0.7;0.0;0.4;0.7;0.7;0.0;0.4;0.7;0.8;0.0;0.5;0.7;0.8;0.9
390;Deelname act. vereniging: nooit;Standaardfout;2016;0.0;0.3;0.6;0.7;0.0;0.4;0.7;0.7;0.0;0.4;0.7;0.8;0.0;0.6;0.7;0.9;1.0
391;Deelname act. vereniging: nooit;Standaardfout;2017;0.0;0.3;0.5;0.6;0.0;0.3;0.6;0.6;0.0;0.4;0.6;0.7;0.0;0.5;0.6;0.7;0.8
392;Deelname act. vereniging: nooit;Standaardfout;2018;0.0;0.4;0.6;0.7;0.0;0.3;0.6;0.7;0.0;0.5;0.7;0.8;0.0;0.5;0.7;0.8;0.9
393;Deelname act. vereniging: nooit;Standaardfout;2019;0.0;0.4;0.6;0.7;0.0;0.4;0.6;0.7;0.0;0.4;0.7;0.8;0.0;0.5;0.7;0.8;0.9
394;Deelname act. vereniging: nooit;Standaardfout;2020;0.0;0.4;0.6;0.7;0.0;0.4;0.7;0.7;0.0;0.5;0.7;0.8;0.0;0.5;0.7;0.8;0.9
395;Deelname act. vereniging: nooit;Standaardfout;2021;0.0;0.4;0.7;0.7;0.0;0.4;0.7;0.8;0.0;0.6;0.8;0.9;0.0;0.5;0.7;0.8;1.0
396;Vrijwilligerswerk: nee;Gemiddelde/Percentage;2013;7.6;3.3;12.4;84.3;7.4;4.6;14.8;80.6;7.5;5.4;15.1;79.4;7.4;7.8;17.8;74.4;49.9
397;Vrijwilligerswerk: nee;Gemiddelde/Percentage;2014;7.6;3.3;12.0;84.7;7.4;4.7;14.4;80.9;7.5;5.7;14.5;79.8;7.3;8.3;17.6;74.2;49.8
398;Vrijwilligerswerk: nee;Gemiddelde/Percentage;2015;7.6;3.6;11.9;84.5;7.4;5.1;13.3;81.6;7.5;5.6;14.4;80.0;7.3;8.2;18.8;73.0;52.6
399;Vrijwilligerswerk: nee;Gemiddelde/Percentage;2016;7.6;3.3;11.1;85.6;7.5;3.6;14.0;82.4;7.5;5.3;15.7;79.0;7.3;8.1;18.9;73.0;52.2
400;Vrijwilligerswerk: nee;Gemiddelde/Percentage;2017;7.6;3.7;12.3;84.0;7.5;4.5;13.4;82.1;7.5;5.4;14.2;80.4;7.3;8.7;18.1;73.2;55.9
401;Vrijwilligerswerk: nee;Gemiddelde/Percentage;2018;7.6;3.3;11.6;85.1;7.5;2.9;13.1;84.0;7.5;5.8;14.9;79.3;7.3;8.9;18.7;72.5;55.3
402;Vrijwilligerswerk: nee;Gemiddelde/Percentage;2019;7.6;3.3;10.4;86.3;7.5;3.0;12.5;84.5;7.5;4.9;15.6;79.6;7.3;8.2;18.2;73.7;54.8
403;Vrijwilligerswerk: nee;Gemiddelde/Percentage;2020;7.5;3.2;12.5;84.2;7.5;3.5;15.0;81.5;7.4;7.1;16.7;76.3;7.4;7.9;17.7;74.4;56.6
404;Vrijwilligerswerk: nee;Gemiddelde/Percentage;2021;7.5;4.1;11.7;84.2;7.4;4.2;14.7;81.1;7.2;8.4;17.9;73.7;7.4;8.0;16.6;75.5;60.4
405;Vrijwilligerswerk: nee;Standaardfout;2013;0.0;0.3;0.6;0.6;0.0;0.4;0.6;0.7;0.0;0.4;0.6;0.7;0.0;0.4;0.6;0.7;0.9
406;Vrijwilligerswerk: nee;Standaardfout;2014;0.0;0.3;0.5;0.6;0.0;0.3;0.6;0.6;0.0;0.4;0.6;0.7;0.0;0.5;0.6;0.7;0.8
407;Vrijwilligerswerk: nee;Standaardfout;2015;0.0;0.3;0.5;0.6;0.0;0.4;0.6;0.6;0.0;0.4;0.6;0.7;0.0;0.5;0.6;0.7;0.8
408;Vrijwilligerswerk: nee;Standaardfout;2016;0.0;0.3;0.5;0.6;0.0;0.3;0.6;0.6;0.0;0.4;0.6;0.7;0.0;0.5;0.7;0.7;0.9
409;Vrijwilligerswerk: nee;Standaardfout;2017;0.0;0.3;0.5;0.6;0.0;0.3;0.6;0.6;0.0;0.4;0.6;0.7;0.0;0.5;0.6;0.7;0.8
410;Vrijwilligerswerk: nee;Standaardfout;2018;0.0;0.3;0.5;0.6;0.0;0.3;0.5;0.6;0.0;0.4;0.6;0.7;0.0;0.5;0.6;0.7;0.8
411;Vrijwilligerswerk: nee;Standaardfout;2019;0.0;0.3;0.5;0.6;0.0;0.3;0.5;0.6;0.0;0.4;0.6;0.7;0.0;0.4;0.6;0.7;0.8
412;Vrijwilligerswerk: nee;Standaardfout;2020;0.0;0.3;0.5;0.6;0.0;0.3;0.6;0.6;0.0;0.4;0.6;0.7;0.0;0.4;0.6;0.7;0.8
413;Vrijwilligerswerk: nee;Standaardfout;2021;0.0;0.3;0.5;0.6;0.0;0.3;0.6;0.6;0.0;0.4;0.6;0.7;0.0;0.4;0.6;0.7;0.8
414;Vrijwilligerswerk: ja;Gemiddelde/Percentage;2013;7.8;1.6;7.5;90.9;7.7;2.2;11.1;86.7;7.8;2.1;10.2;87.7;7.4;6.8;16.1;77.1;66.6
415;Vrijwilligerswerk: ja;Gemiddelde/Percentage;2014;7.8;1.3;7.2;91.5;7.7;1.8;9.6;88.6;7.8;2.6;10.0;87.4;7.4;6.6;16.8;76.6;66.2
416;Vrijwilligerswerk: ja;Gemiddelde/Percentage;2015;7.8;1.9;7.7;90.4;7.7;2.6;11.1;86.4;7.8;2.9;10.5;86.6;7.4;7.1;16.9;75.9;66.8
417;Vrijwilligerswerk: ja;Gemiddelde/Percentage;2016;7.8;1.9;7.0;91.0;7.7;2.4;9.6;88.0;7.8;2.7;10.2;87.0;7.4;7.1;17.6;75.3;67.6
418;Vrijwilligerswerk: ja;Gemiddelde/Percentage;2017;7.8;1.8;7.1;91.1;7.7;2.5;8.6;88.9;7.7;3.2;10.9;85.9;7.3;7.8;17.3;74.9;68.9
419;Vrijwilligerswerk: ja;Gemiddelde/Percentage;2018;7.8;2.3;7.1;90.6;7.7;1.9;10.5;87.6;7.7;3.5;12.4;84.1;7.3;7.8;16.7;75.5;68.6
420;Vrijwilligerswerk: ja;Gemiddelde/Percentage;2019;7.8;1.9;6.3;91.9;7.8;1.6;7.9;90.5;7.8;2.7;10.6;86.6;7.4;6.7;18.5;74.8;70.4
