ID;Geslacht;Leeftijd;NationaliteitInJaarVanImmigratie;Migratiemotief;Kenmerken;JaarVanImmigratie;Perioden;BevolkingOp31DecemberNietEUEFTA_1
5096;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2019;2020;
5097;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2019;2021;
5098;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2019;2022;
5099;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2019;2023;60790.0
5100;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2020;1999;
5101;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2020;2000;
5102;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2020;2001;
5103;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2020;2002;
5104;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2020;2003;
5105;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2020;2004;
5106;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2020;2005;
5107;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2020;2006;
5108;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2020;2007;
5109;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2020;2008;
5110;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2020;2009;
5111;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2020;2010;
5112;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2020;2011;
5113;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2020;2012;
5114;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2020;2013;
5115;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2020;2014;
5116;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2020;2015;
5117;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2020;2016;
5118;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2020;2017;
5119;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2020;2018;
5120;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2020;2019;
5121;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2020;2020;
5122;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2020;2021;
5123;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2020;2022;
5124;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2020;2023;48625.0
5125;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2021;1999;
5126;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2021;2000;
5127;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2021;2001;
5128;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2021;2002;
5129;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2021;2003;
5130;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2021;2004;
5131;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2021;2005;
5132;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2021;2006;
5133;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2021;2007;
5134;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2021;2008;
5135;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2021;2009;
5136;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2021;2010;
5137;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2021;2011;
5138;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2021;2012;
5139;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2021;2013;
5140;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2021;2014;
5141;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2021;2015;
5142;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2021;2016;
5143;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2021;2017;
5144;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2021;2018;
5145;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2021;2019;
5146;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2021;2020;
5147;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2021;2021;
5148;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2021;2022;
5149;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2021;2023;73090.0
5150;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2022;1999;
5151;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2022;2000;
5152;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2022;2001;
5153;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2022;2002;
5154;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2022;2003;
5155;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2022;2004;
5156;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2022;2005;
5157;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2022;2006;
5158;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2022;2007;
5159;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2022;2008;
5160;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2022;2009;
5161;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2022;2010;
5162;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2022;2011;
5163;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2022;2012;
5164;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2022;2013;
5165;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2022;2014;
5166;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2022;2015;
5167;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2022;2016;
5168;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2022;2017;
5169;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2022;2018;
5170;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2022;2019;
5171;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2022;2020;
5172;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2022;2021;
5173;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2022;2022;
5174;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2022;2023;178175.0
5175;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2023;1999;
5176;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2023;2000;
5177;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2023;2001;
5178;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2023;2002;
5179;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2023;2003;
5180;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2023;2004;
5181;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2023;2005;
5182;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2023;2006;
5183;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2023;2007;
5184;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2023;2008;
5185;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2023;2009;
5186;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2023;2010;
5187;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2023;2011;
5188;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2023;2012;
5189;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2023;2013;
5190;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2023;2014;
5191;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2023;2015;
5192;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2023;2016;
5193;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2023;2017;
5194;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2023;2018;
5195;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2023;2019;
5196;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2023;2020;
5197;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2023;2021;
5198;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2023;2022;
5199;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;SEC: nog niet bekend;2023;2023;153735.0
5200;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;Totaal;1999;4530.0
5201;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;Totaal;2000;8550.0
5202;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;Totaal;2001;12580.0
5203;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;Totaal;2002;15140.0
5204;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;Totaal;2003;17555.0
5205;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;Totaal;2004;16150.0
5206;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;Totaal;2005;17375.0
5207;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;Totaal;2006;19480.0
5208;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;Totaal;2007;20630.0
5209;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;Totaal;2008;24415.0
5210;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;Totaal;2009;26080.0
5211;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;Totaal;2010;27895.0
5212;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;Totaal;2011;31050.0
5213;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;Totaal;2012;33075.0
5214;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;Totaal;2013;35085.0
5215;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;Totaal;2014;37450.0
5216;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;Totaal;2015;41020.0
5217;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;Totaal;2016;45780.0
5218;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;Totaal;2017;52730.0
5219;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;Totaal;2018;61690.0
5220;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;Totaal;2019;72115.0
5221;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;Totaal;2020;74280.0
5222;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;Totaal;2021;84575.0
5223;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;Totaal;2022;105670.0
5224;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;Totaal;2023;122680.0
5225;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;1999 ;1999;4530.0
5226;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;1999 ;2000;3515.0
5227;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;1999 ;2001;2840.0
5228;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;1999 ;2002;2280.0
5229;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;1999 ;2003;1900.0
5230;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;1999 ;2004;1515.0
5231;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;1999 ;2005;1295.0
5232;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;1999 ;2006;1135.0
5233;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;1999 ;2007;920.0
5234;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;1999 ;2008;820.0
5235;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;1999 ;2009;745.0
5236;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;1999 ;2010;705.0
5237;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;1999 ;2011;665.0
5238;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;1999 ;2012;630.0
5239;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;1999 ;2013;600.0
5240;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;1999 ;2014;575.0
5241;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;1999 ;2015;560.0
5242;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;1999 ;2016;535.0
5243;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;1999 ;2017;520.0
5244;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;1999 ;2018;510.0
5245;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;1999 ;2019;505.0
5246;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;1999 ;2020;495.0
5247;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;1999 ;2021;485.0
5248;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;1999 ;2022;470.0
5249;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;1999 ;2023;465.0
5250;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2000 ;1999;
5251;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2000 ;2000;5035.0
5252;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2000 ;2001;4145.0
5253;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2000 ;2002;3285.0
5254;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2000 ;2003;2650.0
5255;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2000 ;2004;2000.0
5256;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2000 ;2005;1700.0
5257;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2000 ;2006;1470.0
5258;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2000 ;2007;1150.0
5259;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2000 ;2008;1030.0
5260;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2000 ;2009;950.0
5261;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2000 ;2010;900.0
5262;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2000 ;2011;840.0
5263;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2000 ;2012;795.0
5264;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2000 ;2013;755.0
5265;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2000 ;2014;725.0
5266;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2000 ;2015;690.0
5267;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2000 ;2016;660.0
5268;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2000 ;2017;640.0
5269;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2000 ;2018;630.0
5270;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2000 ;2019;615.0
5271;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2000 ;2020;610.0
5272;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2000 ;2021;595.0
5273;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2000 ;2022;585.0
5274;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2000 ;2023;575.0
5275;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2001;1999;
5276;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2001;2000;
5277;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2001;2001;5590.0
5278;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2001;2002;4535.0
5279;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2001;2003;3650.0
5280;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2001;2004;2615.0
5281;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2001;2005;2130.0
5282;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2001;2006;1730.0
5283;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2001;2007;1340.0
5284;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2001;2008;1190.0
5285;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2001;2009;1075.0
5286;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2001;2010;1000.0
5287;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2001;2011;930.0
5288;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2001;2012;875.0
5289;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2001;2013;830.0
5290;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2001;2014;785.0
5291;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2001;2015;760.0
5292;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2001;2016;730.0
5293;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2001;2017;710.0
5294;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2001;2018;690.0
5295;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2001;2019;675.0
5296;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2001;2020;655.0
5297;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2001;2021;640.0
5298;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2001;2022;635.0
5299;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2001;2023;625.0
5300;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2002 ;1999;
5301;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2002 ;2000;
5302;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2002 ;2001;
5303;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2002 ;2002;5040.0
5304;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2002 ;2003;4075.0
5305;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2002 ;2004;2790.0
5306;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2002 ;2005;2195.0
5307;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2002 ;2006;1740.0
5308;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2002 ;2007;1280.0
5309;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2002 ;2008;1070.0
5310;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2002 ;2009;940.0
5311;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2002 ;2010;850.0
5312;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2002 ;2011;805.0
5313;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2002 ;2012;750.0
5314;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2002 ;2013;695.0
5315;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2002 ;2014;660.0
5316;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2002 ;2015;615.0
5317;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2002 ;2016;595.0
5318;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2002 ;2017;580.0
5319;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2002 ;2018;555.0
5320;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2002 ;2019;545.0
5321;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2002 ;2020;530.0
5322;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2002 ;2021;515.0
5323;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2002 ;2022;505.0
5324;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2002 ;2023;500.0
5325;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2003;1999;
5326;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2003;2000;
5327;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2003;2001;
5328;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2003;2002;
5329;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2003;2003;5275.0
5330;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2003;2004;3445.0
5331;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2003;2005;2590.0
5332;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2003;2006;1930.0
5333;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2003;2007;1350.0
5334;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2003;2008;1095.0
5335;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2003;2009;925.0
5336;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2003;2010;795.0
5337;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2003;2011;715.0
5338;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2003;2012;665.0
5339;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2003;2013;595.0
5340;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2003;2014;575.0
5341;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2003;2015;540.0
5342;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2003;2016;515.0
5343;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2003;2017;495.0
5344;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2003;2018;475.0
5345;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2003;2019;465.0
5346;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2003;2020;455.0
5347;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2003;2021;445.0
5348;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2003;2022;430.0
5349;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2003;2023;425.0
5350;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2004 ;1999;
5351;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2004 ;2000;
5352;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2004 ;2001;
5353;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2004 ;2002;
5354;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2004 ;2003;
5355;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2004 ;2004;3780.0
5356;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2004 ;2005;2960.0
5357;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2004 ;2006;2265.0
5358;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2004 ;2007;1615.0
5359;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2004 ;2008;1255.0
5360;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2004 ;2009;1025.0
5361;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2004 ;2010;850.0
5362;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;Totaal;2004 ;2011;755.0
