ID;RegioS;Perioden;TotaalAlarmeringenVanDeBrandweer_1;Alarmeringen_2;Uitrukken_3;TerPlaatse_4;Alarmeringen_5;Uitrukken_6;TerPlaatse_7;Alarmeringen_8;Uitrukken_9;TerPlaatse_10;Alarmeringen_11;Uitrukken_12;TerPlaatse_13
499;Zeeland (PV);2014;3020;1900;1780;1640;980;860;760;920;900;900;1100;1000;980
500;Zeeland (PV);2015 1e kwartaal;740;420;400;360;200;180;160;220;220;220;320;300;300
501;Zeeland (PV);2015 2e kwartaal;700;420;380;380;180;160;160;220;220;220;280;260;260
502;Zeeland (PV);2015 3e kwartaal;960;500;460;420;260;220;200;240;220;220;440;400;400
503;Zeeland (PV);2015 4e kwartaal;720;440;400;380;220;180;160;240;220;220;280;260;260
504;Zeeland (PV);2015;3120;1780;1620;1540;880;740;660;920;880;880;1340;1240;1200
505;Zeeland (PV);2016 1e kwartaal;680;400;360;340;180;160;140;200;200;200;280;260;260
506;Zeeland (PV);2016 2e kwartaal;780;440;400;380;260;220;180;200;180;180;340;300;300
507;Zeeland (PV);2016 3e kwartaal;1060;620;580;540;280;240;200;360;340;340;440;400;360
508;Zeeland (PV);2016 4e kwartaal;860;540;480;440;260;240;200;260;260;240;320;300;300
509;Zeeland (PV);2016;3380;2000;1840;1700;980;840;720;1020;1000;980;1380;1260;1220
510;Zeeland (PV);2017 1e kwartaal;800;460;440;380;240;200;160;220;220;220;340;320;320
511;Zeeland (PV);2017 2e kwartaal;900;500;460;400;220;180;140;280;280;280;400;380;360
512;Zeeland (PV);2017 3e kwartaal;960;460;420;380;240;200;160;220;220;220;520;480;480
513;Zeeland (PV);2017 4e kwartaal;920;480;460;400;260;240;180;220;220;220;440;420;420
514;Zeeland (PV);2017;3580;1900;1760;1560;940;820;660;960;920;920;1680;1600;1560
515;Zeeland (PV);2018 1e kwartaal;980;480;440;400;220;220;160;240;240;240;520;500;480
516;Zeeland (PV);2018 2e kwartaal;1020;440;400;360;200;160;120;240;240;240;580;540;540
517;Zeeland (PV);2018 3e kwartaal;1140;580;540;500;180;160;140;400;380;360;560;520;520
518;Zeeland (PV);2018 4e kwartaal;940;500;460;420;200;180;140;280;280;280;460;420;420
519;Zeeland (PV);2018;4080;1980;1860;1680;820;720;580;1160;1120;1100;2100;1980;1960
520;Zeeland (PV);2019 1e kwartaal;940;380;360;320;140;120;100;240;220;220;560;520;520
521;Zeeland (PV);2019 2e kwartaal;980;420;380;360;140;120;100;280;260;260;580;540;520
522;Zeeland (PV);2019 3e kwartaal;1020;480;460;440;160;160;120;320;320;300;540;500;460
523;Zeeland (PV);2019 4e kwartaal;920;440;400;360;180;160;120;260;260;240;460;440;400
524;Zeeland (PV);2019;3860;1740;1600;1480;640;560;440;1080;1060;1040;2140;1980;1900
525;Noord-Brabant (PV);2013 1e kwartaal;4540;3220;2980;2660;1800;1560;1280;1420;1400;1380;1320;1240;1200
526;Noord-Brabant (PV);2013 2e kwartaal;4860;3420;3120;2780;1900;1620;1340;1520;1500;1460;1440;1360;1300
527;Noord-Brabant (PV);2013 3e kwartaal;4220;2820;2580;2360;1600;1380;1180;1220;1200;1180;1400;1320;1260
528;Noord-Brabant (PV);2013 4e kwartaal;5460;3320;2920;2620;1820;1460;1200;1500;1460;1420;2160;2020;1940
529;Noord-Brabant (PV);2013;19080;12760;11600;10420;7100;6040;4980;5660;5560;5440;6320;5960;5700
530;Noord-Brabant (PV);2014 1e kwartaal;4320;2920;2640;2400;1480;1240;1020;1440;1400;1380;1400;1340;1280
531;Noord-Brabant (PV);2014 2e kwartaal;4620;3000;2680;2440;1540;1260;1060;1440;1420;1380;1620;1520;1480
532;Noord-Brabant (PV);2014 3e kwartaal;4680;2880;2580;2280;1660;1380;1120;1220;1180;1160;1800;1700;1620
533;Noord-Brabant (PV);2014 4e kwartaal;4700;2900;2600;2360;1640;1360;1160;1260;1240;1220;1800;1720;1620
534;Noord-Brabant (PV);2014;18320;11700;10500;9480;6320;5240;4340;5360;5260;5140;6640;6280;6020
535;Noord-Brabant (PV);2015 1e kwartaal;4420;2560;2380;2140;1280;1120;940;1280;1260;1200;1840;1740;1660
536;Noord-Brabant (PV);2015 2e kwartaal;4280;2660;2440;2140;1260;1100;880;1400;1340;1260;1620;1520;1460
537;Noord-Brabant (PV);2015 3e kwartaal;4960;2840;2640;2420;1480;1320;1120;1360;1340;1300;2140;2000;1940
538;Noord-Brabant (PV);2015 4e kwartaal;4380;2720;2500;2300;1400;1220;1040;1320;1280;1260;1640;1540;1480
539;Noord-Brabant (PV);2015;18040;10780;9960;8980;5420;4760;3960;5360;5200;5020;7260;6820;6540
540;Noord-Brabant (PV);2016 1e kwartaal;3720;2280;2100;1980;960;820;740;1320;1280;1240;1440;1360;1320
541;Noord-Brabant (PV);2016 2e kwartaal;4220;2340;2180;2020;1120;980;860;1220;1200;1160;1880;1760;1680
542;Noord-Brabant (PV);2016 3e kwartaal;4140;2500;2300;2160;1120;960;860;1360;1340;1280;1640;1520;1460
543;Noord-Brabant (PV);2016 4e kwartaal;4160;2520;2300;2160;1120;940;860;1380;1340;1300;1660;1520;1480
544;Noord-Brabant (PV);2016;16240;9620;8860;8300;4340;3720;3300;5280;5160;5000;6600;6180;5940
545;Noord-Brabant (PV);2017 1e kwartaal;4180;2300;2100;1980;1000;820;740;1320;1260;1240;1880;1720;1640
546;Noord-Brabant (PV);2017 2e kwartaal;4280;2660;2480;2340;960;840;740;1680;1640;1600;1620;1500;1460
547;Noord-Brabant (PV);2017 3e kwartaal;3900;2200;2020;1900;1000;840;740;1220;1180;1160;1700;1560;1520
548;Noord-Brabant (PV);2017 4e kwartaal;3740;2180;2040;1900;940;840;740;1240;1200;1180;1560;1500;1400
549;Noord-Brabant (PV);2017;16120;9360;8620;8120;3900;3340;2960;5460;5280;5160;6760;6280;6020
550;Noord-Brabant (PV);2018 1e kwartaal;4160;2180;2020;1880;900;760;660;1300;1260;1220;1980;1800;1720
551;Noord-Brabant (PV);2018 2e kwartaal;4020;2360;2200;2000;900;780;660;1440;1400;1340;1660;1540;1440
552;Noord-Brabant (PV);2018 3e kwartaal;4980;3240;3040;2840;860;700;620;2380;2340;2200;1740;1620;1520
553;Noord-Brabant (PV);2018 4e kwartaal;3960;2380;2200;2040;860;720;620;1520;1480;1420;1580;1480;1400
554;Noord-Brabant (PV);2018;17120;10160;9440;8740;3520;2960;2540;6640;6480;6200;6960;6440;6080
555;Noord-Brabant (PV);2019 1e kwartaal;3920;2000;1840;1700;740;640;540;1260;1220;1140;1920;1780;1660
556;Noord-Brabant (PV);2019 2e kwartaal;4560;2300;2180;2040;720;620;540;1580;1560;1500;2260;2060;1900
557;Noord-Brabant (PV);2019 3e kwartaal;4580;2580;2440;2240;940;820;700;1640;1620;1560;1980;1840;1740
558;Noord-Brabant (PV);2019 4e kwartaal;4140;2340;2200;2020;900;780;660;1440;1420;1360;1800;1660;1580
559;Noord-Brabant (PV);2019;17200;9240;8660;7980;3320;2860;2420;5920;5800;5560;7960;7340;6880
560;Limburg (PV);2013 1e kwartaal;1820;1320;1080;840;840;620;380;480;460;460;520;500;460
561;Limburg (PV);2013 2e kwartaal;2160;1560;1340;1020;880;680;380;680;660;640;620;600;560
562;Limburg (PV);2013 3e kwartaal;2460;1680;1460;1120;920;720;420;760;740;700;760;740;720
563;Limburg (PV);2013 4e kwartaal;2500;1580;1300;980;960;720;420;600;600;560;920;880;860
564;Limburg (PV);2013;8940;6120;5200;3960;3600;2740;1600;2520;2460;2360;2820;2720;2600
565;Limburg (PV);2014 1e kwartaal;2060;1460;1240;940;860;660;380;620;600;560;600;580;560
566;Limburg (PV);2014 2e kwartaal;2300;1540;1340;1000;900;720;400;640;620;600;760;720;700
567;Limburg (PV);2014 3e kwartaal;2720;1720;1500;1100;1180;960;580;560;540;520;980;940;900
568;Limburg (PV);2014 4e kwartaal;2280;1560;1340;980;1020;800;460;560;540;520;720;680;660
569;Limburg (PV);2014;9360;6300;5440;4020;3940;3140;1800;2360;2300;2220;3060;2920;2800
570;Limburg (PV);2015 1e kwartaal;2340;1500;1300;920;920;740;400;560;560;540;840;820;780
571;Limburg (PV);2015 2e kwartaal;2300;1440;1260;980;800;640;380;640;620;600;860;800;760
572;Limburg (PV);2015 3e kwartaal;2220;1460;1300;980;820;660;380;640;620;600;760;720;700
573;Limburg (PV);2015 4e kwartaal;2220;1560;1380;1000;960;780;440;600;580;560;680;640;620
574;Limburg (PV);2015;9080;5960;5220;3880;3520;2840;1600;2440;2380;2300;3120;2980;2860
575;Limburg (PV);2016 1e kwartaal;1980;1280;1140;840;780;660;380;480;480;460;700;660;640
576;Limburg (PV);2016 2e kwartaal;2520;1440;1300;940;900;760;420;540;540;500;1080;1020;920
577;Limburg (PV);2016 3e kwartaal;2440;1680;1520;1160;960;820;500;720;700;660;780;740;680
578;Limburg (PV);2016 4e kwartaal;2100;1380;1240;920;840;720;420;520;520;480;720;660;640
579;Limburg (PV);2016;9040;5780;5200;3820;3500;2960;1720;2280;2220;2100;3260;3080;2880
580;Limburg (PV);2017 1e kwartaal;1980;1240;1100;780;720;600;320;520;500;460;740;720;660
581;Limburg (PV);2017 2e kwartaal;2060;1360;1260;960;660;580;320;680;680;620;720;700;640
582;Limburg (PV);2017 3e kwartaal;1980;1240;1100;820;700;580;340;540;520;480;740;700;660
583;Limburg (PV);2017 4e kwartaal;1900;1220;1100;780;720;620;340;480;480;440;680;680;620
584;Limburg (PV);2017;7940;5040;4560;3340;2820;2400;1320;2220;2160;2020;2900;2780;2600
585;Limburg (PV);2018 1e kwartaal;2300;1220;1120;800;740;640;340;500;480;460;1060;1000;940
586;Limburg (PV);2018 2e kwartaal;1800;1020;900;680;500;400;220;520;500;460;780;740;680
587;Limburg (PV);2018 3e kwartaal;2160;1360;1180;920;520;400;200;820;780;720;800;760;720
588;Limburg (PV);2018 4e kwartaal;1780;1020;900;660;500;400;200;520;500;440;760;740;680
589;Limburg (PV);2018;8020;4620;4080;3040;2260;1820;960;2360;2260;2080;3400;3240;3020
590;Limburg (PV);2019 1e kwartaal;1760;920;840;600;480;400;200;440;420;400;860;800;740
591;Limburg (PV);2019 2e kwartaal;2020;1140;1020;760;520;420;200;620;600;540;880;840;760
592;Limburg (PV);2019 3e kwartaal;2180;1280;1140;840;620;500;260;660;640;580;900;860;760
593;Limburg (PV);2019 4e kwartaal;1880;1060;920;660;560;440;220;500;460;440;840;800;720
594;Limburg (PV);2019;7840;4400;3920;2860;2180;1780;900;2220;2140;1960;3460;3280;2980
595;Groningen (VR);2013 1e kwartaal;840;540;460;420;200;140;120;320;320;300;320;280;280
596;Groningen (VR);2013 2e kwartaal;980;620;520;480;240;160;140;380;360;340;360;320;320
597;Groningen (VR);2013 3e kwartaal;940;560;480;440;280;200;160;280;280;260;380;340;320
598;Groningen (VR);2013 4e kwartaal;1040;640;520;480;280;180;160;360;320;320;380;360;320
599;Groningen (VR);2013;3780;2360;1980;1800;1000;720;580;1360;1280;1220;1420;1300;1240
600;Groningen (VR);2014 1e kwartaal;820;540;420;380;200;120;100;340;280;280;280;240;240
601;Groningen (VR);2014 2e kwartaal;820;480;400;360;220;140;120;260;260;240;340;320;300
602;Groningen (VR);2014 3e kwartaal;900;560;480;420;260;180;140;300;300;280;340;300;300
603;Groningen (VR);2014 4e kwartaal;900;600;500;480;260;180;140;360;340;320;300;280;260
604;Groningen (VR);2014;3440;2200;1800;1640;940;640;500;1260;1160;1140;1240;1120;1080
605;Groningen (VR);2015 1e kwartaal;820;480;400;380;180;120;100;300;280;280;340;300;300
606;Groningen (VR);2015 2e kwartaal;820;520;440;380;240;160;120;280;280;260;300;260;240
607;Groningen (VR);2015 3e kwartaal;980;560;480;420;300;220;180;260;260;240;420;380;380
608;Groningen (VR);2015 4e kwartaal;900;580;480;440;260;160;140;320;320;300;320;300;280
609;Groningen (VR);2015;3500;2160;1800;1620;980;660;540;1180;1140;1100;1360;1240;1200
610;Groningen (VR);2016 1e kwartaal;780;500;440;400;200;140;120;300;300;280;260;240;240
611;Groningen (VR);2016 2e kwartaal;840;500;420;360;240;180;120;260;240;240;340;300;280
612;Groningen (VR);2016 3e kwartaal;880;540;460;400;240;180;140;300;280;260;340;320;300
613;Groningen (VR);2016 4e kwartaal;880;580;480;440;240;160;120;340;340;320;300;280;260
614;Groningen (VR);2016;3380;2140;1800;1620;940;640;520;1200;1140;1100;1240;1120;1080
615;Groningen (VR);2017 1e kwartaal;760;500;400;360;200;100;100;320;300;280;260;260;240
616;Groningen (VR);2017 2e kwartaal;880;540;460;400;200;120;80;360;340;320;340;320;320
617;Groningen (VR);2017 3e kwartaal;800;460;380;340;180;120;80;280;260;260;340;300;300
618;Groningen (VR);2017 4e kwartaal;800;460;380;340;180;100;80;300;280;260;340;320;300
619;Groningen (VR);2017;3240;1980;1620;1460;740;460;340;1220;1180;1120;1280;1180;1140
620;Groningen (VR);2018 1e kwartaal;900;560;480;420;200;140;100;360;340;340;340;320;300
621;Groningen (VR);2018 2e kwartaal;920;520;460;420;180;120;100;340;320;320;400;360;340
622;Groningen (VR);2018 3e kwartaal;1060;700;620;580;200;140;100;500;480;460;360;340;320
623;Groningen (VR);2018 4e kwartaal;940;600;500;460;220;140;100;400;380;340;340;320;300
624;Groningen (VR);2018;3840;2400;2060;1860;800;540;400;1600;1520;1460;1440;1320;1260
625;Groningen (VR);2019 1e kwartaal;820;480;420;360;180;120;80;300;300;280;340;300;300
626;Groningen (VR);2019 2e kwartaal;940;540;480;420;200;140;80;360;340;340;400;360;340
627;Groningen (VR);2019 3e kwartaal;1000;640;540;480;240;180;120;400;380;360;360;340;320
628;Groningen (VR);2019 4e kwartaal;960;600;520;480;240;160;140;380;360;340;360;320;320
629;Groningen (VR);2019;3720;2280;1940;1740;860;580;440;1420;1360;1320;1460;1340;1280
630;Fryslân (VR);2013 1e kwartaal;1060;820;560;480;480;240;160;360;320;320;240;220;220
631;Fryslân (VR);2013 2e kwartaal;1100;800;560;500;480;260;200;320;300;300;280;280;260
632;Fryslân (VR);2013 3e kwartaal;1160;820;540;480;540;260;200;300;280;280;340;300;300
633;Fryslân (VR);2013 4e kwartaal;1300;820;520;460;500;220;160;320;300;300;480;400;400
634;Fryslân (VR);2013;4620;3280;2200;1920;1980;1000;720;1280;1200;1180;1340;1200;1160
635;Fryslân (VR);2014 1e kwartaal;1000;740;500;440;420;220;160;320;300;280;260;240;220
636;Fryslân (VR);2014 2e kwartaal;1060;700;460;380;460;240;160;240;220;220;360;320;320
637;Fryslân (VR);2014 3e kwartaal;1160;800;520;460;520;280;200;260;240;240;360;340;320
638;Fryslân (VR);2014 4e kwartaal;980;700;480;420;400;200;140;300;280;260;280;260;240
639;Fryslân (VR);2014;4180;2940;1960;1700;1800;920;660;1140;1040;1020;1260;1120;1100
640;Fryslân (VR);2015 1e kwartaal;940;620;400;380;360;160;120;280;240;260;300;280;280
641;Fryslân (VR);2015 2e kwartaal;1000;640;380;360;400;160;140;260;220;220;340;300;300
642;Fryslân (VR);2015 3e kwartaal;1240;760;500;460;460;220;180;300;280;280;480;420;420
643;Fryslân (VR);2015 4e kwartaal;900;580;380;380;300;140;120;280;240;240;320;280;280
644;Fryslân (VR);2015;4040;2600;1680;1560;1500;680;560;1100;1000;1000;1440;1300;1280
645;Fryslân (VR);2016 1e kwartaal;740;480;360;340;180;100;100;300;260;260;280;260;260
646;Fryslân (VR);2016 2e kwartaal;800;440;340;320;180;100;100;260;240;220;360;320;320
647;Fryslân (VR);2016 3e kwartaal;860;460;380;360;200;120;120;260;240;240;400;360;340
648;Fryslân (VR);2016 4e kwartaal;860;460;380;380;140;80;80;320;300;300;380;360;340
649;Fryslân (VR);2016;3260;1840;1440;1380;700;420;360;1140;1040;1020;1420;1280;1260
650;Fryslân (VR);2017 1e kwartaal;700;400;340;320;120;80;60;300;260;260;300;260;260
651;Fryslân (VR);2017 2e kwartaal;820;440;340;340;160;100;80;280;260;260;380;320;340
652;Fryslân (VR);2017 3e kwartaal;820;380;300;280;160;80;80;240;200;220;420;380;380
653;Fryslân (VR);2017 4e kwartaal;840;440;340;320;180;80;80;280;260;260;400;360;360
654;Fryslân (VR);2017;3180;1700;1300;1280;600;320;280;1080;980;980;1500;1340;1340
655;Fryslân (VR);2018 1e kwartaal;840;480;380;360;140;80;60;340;300;300;380;340;340
656;Fryslân (VR);2018 2e kwartaal;880;460;380;360;160;100;80;300;280;280;400;380;340
657;Fryslân (VR);2018 3e kwartaal;1020;620;500;480;180;100;80;440;420;400;420;380;360
658;Fryslân (VR);2018 4e kwartaal;840;500;380;380;160;80;80;360;300;300;340;300;300
659;Fryslân (VR);2018;3580;2060;1640;1580;640;340;300;1440;1300;1280;1520;1380;1340
660;Fryslân (VR);2019 1e kwartaal;740;420;340;320;140;60;60;300;280;260;320;300;280
661;Fryslân (VR);2019 2e kwartaal;840;480;400;380;160;100;80;340;300;300;360;320;320
662;Fryslân (VR);2019 3e kwartaal;880;500;400;360;200;100;80;320;300;280;380;340;320
663;Fryslân (VR);2019 4e kwartaal;800;480;360;320;180;100;60;300;260;260;320;300;280
664;Fryslân (VR);2019;3280;1900;1500;1400;660;360;280;1240;1140;1120;1380;1240;1200
665;Drenthe (VR);2013 1e kwartaal;1060;820;540;460;460;180;120;360;340;340;240;240;200
666;Drenthe (VR);2013 2e kwartaal;1140;840;560;480;480;220;140;360;340;320;300;280;260
667;Drenthe (VR);2013 3e kwartaal;1060;800;540;440;520;280;200;280;260;260;260;240;220
668;Drenthe (VR);2013 4e kwartaal;1220;840;560;460;500;240;160;340;320;300;400;340;320
669;Drenthe (VR);2013;4480;3280;2200;1840;1940;920;620;1340;1280;1220;1200;1080;1020
670;Drenthe (VR);2014 1e kwartaal;980;780;500;420;460;200;140;320;300;280;220;180;180
671;Drenthe (VR);2014 2e kwartaal;1080;820;500;380;560;260;160;260;240;220;280;240;240
672;Drenthe (VR);2014 3e kwartaal;1020;780;480;380;540;240;160;240;240;220;240;240;220
673;Drenthe (VR);2014 4e kwartaal;1040;740;460;380;480;220;140;260;240;240;300;280;260
674;Drenthe (VR);2014;4140;3120;1920;1560;2040;920;600;1080;1020;980;1020;940;880
675;Drenthe (VR);2015 1e kwartaal;940;660;380;340;380;140;100;260;240;240;280;260;240
676;Drenthe (VR);2015 2e kwartaal;880;600;400;340;340;140;100;260;240;240;280;260;240
677;Drenthe (VR);2015 3e kwartaal;900;600;400;340;360;160;120;240;240;240;300;280;240
678;Drenthe (VR);2015 4e kwartaal;880;620;400;340;360;160;120;260;240;220;260;240;220
679;Drenthe (VR);2015;3600;2480;1600;1360;1460;620;440;1020;960;920;1120;1040;960
680;Drenthe (VR);2016 1e kwartaal;760;540;360;320;300;140;100;240;240;220;220;200;200
681;Drenthe (VR);2016 2e kwartaal;860;520;360;300;300;140;100;220;200;200;340;300;280
682;Drenthe (VR);2016 3e kwartaal;860;560;380;340;340;160;120;240;220;220;280;260;240
683;Drenthe (VR);2016 4e kwartaal;780;560;420;380;240;120;80;320;300;280;220;200;200
684;Drenthe (VR);2016;3240;2180;1500;1340;1180;540;400;1000;960;920;1080;1000;920
685;Drenthe (VR);2017 1e kwartaal;660;440;320;300;200;100;80;240;220;220;220;200;180
686;Drenthe (VR);2017 2e kwartaal;800;500;360;340;220;100;80;280;280;260;280;260;240
687;Drenthe (VR);2017 3e kwartaal;700;440;320;280;240;120;80;200;200;180;260;240;220
688;Drenthe (VR);2017 4e kwartaal;740;460;320;300;220;100;80;240;240;220;280;260;240
689;Drenthe (VR);2017;2900;1840;1340;1200;880;400;300;980;920;900;1040;960;900
690;Drenthe (VR);2018 1e kwartaal;780;480;360;340;200;80;80;280;280;280;300;280;260
691;Drenthe (VR);2018 2e kwartaal;780;480;380;340;200;100;80;280;280;260;300;280;260
692;Drenthe (VR);2018 3e kwartaal;980;720;560;500;280;120;100;440;420;400;260;240;240
693;Drenthe (VR);2018 4e kwartaal;800;540;420;380;220;120;80;320;300;300;260;240;220
694;Drenthe (VR);2018;3320;2200;1700;1560;900;440;340;1320;1280;1220;1120;1040;980
695;Drenthe (VR);2019 1e kwartaal;740;480;340;300;240;100;80;240;220;220;260;240;220
696;Drenthe (VR);2019 2e kwartaal;820;520;420;380;180;80;60;340;320;320;300;280;260
697;Drenthe (VR);2019 3e kwartaal;780;520;400;360;240;120;100;280;280;260;260;240;220
698;Drenthe (VR);2019 4e kwartaal;760;500;360;320;220;100;60;280;260;240;260;240;220
699;Drenthe (VR);2019;3080;2000;1500;1340;880;420;300;1140;1080;1040;1080;980;940
700;IJsselland (VR);2013 1e kwartaal;1000;740;680;580;480;420;340;260;260;240;260;240;240
701;IJsselland (VR);2013 2e kwartaal;1040;740;680;580;440;400;320;300;280;260;300;280;280
702;IJsselland (VR);2013 3e kwartaal;1140;820;740;640;540;480;380;280;280;260;340;320;300
703;IJsselland (VR);2013 4e kwartaal;1180;780;720;600;480;440;340;300;280;280;400;360;360
704;IJsselland (VR);2013;4360;3060;2840;2400;1940;1740;1360;1140;1100;1060;1300;1200;1180
705;IJsselland (VR);2014 1e kwartaal;920;680;640;540;420;380;300;260;260;240;240;220;200
706;IJsselland (VR);2014 2e kwartaal;1080;740;680;580;500;440;340;240;240;220;340;320;320
707;IJsselland (VR);2014 3e kwartaal;1040;700;640;560;480;440;360;220;220;200;340;320;300
708;IJsselland (VR);2014 4e kwartaal;980;700;660;540;460;420;320;220;220;220;300;280;260
709;IJsselland (VR);2014;4000;2800;2600;2200;1860;1680;1320;940;920;880;1200;1140;1080
710;IJsselland (VR);2015 1e kwartaal;960;620;580;500;380;360;280;240;220;220;340;320;300
711;IJsselland (VR);2015 2e kwartaal;1000;660;620;520;400;360;280;260;260;240;320;320;300
712;IJsselland (VR);2015 3e kwartaal;1140;680;640;500;460;420;300;220;220;200;460;440;420
713;IJsselland (VR);2015 4e kwartaal;960;640;600;500;420;400;320;200;200;180;320;320;300
714;IJsselland (VR);2015;4060;2600;2420;2000;1680;1540;1160;920;900;860;1460;1400;1320
715;IJsselland (VR);2016 1e kwartaal;880;640;600;500;400;360;280;240;240;220;240;240;220
716;IJsselland (VR);2016 2e kwartaal;900;540;520;440;320;300;220;220;220;200;340;320;320
717;IJsselland (VR);2016 3e kwartaal;980;640;600;520;440;400;320;220;200;200;340;320;300
718;IJsselland (VR);2016 4e kwartaal;960;620;600;500;400;360;260;240;240;220;340;320;320
719;IJsselland (VR);2016;3720;2460;2300;1940;1540;1420;1080;900;880;840;1260;1200;1140
720;IJsselland (VR);2017 1e kwartaal;920;560;540;460;320;300;220;260;240;240;360;340;320
721;IJsselland (VR);2017 2e kwartaal;1000;660;640;540;340;320;240;300;300;300;340;320;320
722;IJsselland (VR);2017 3e kwartaal;940;560;540;460;340;320;240;240;240;220;380;360;360
723;IJsselland (VR);2017 4e kwartaal;980;560;540;420;380;360;240;180;180;180;420;420;400
724;IJsselland (VR);2017;3860;2360;2260;1860;1380;1300;940;980;960;940;1500;1460;1400
725;IJsselland (VR);2018 1e kwartaal;1000;560;540;480;300;280;220;260;260;260;420;420;380
726;IJsselland (VR);2018 2e kwartaal;860;520;480;440;240;220;180;260;260;260;340;340;340
727;IJsselland (VR);2018 3e kwartaal;1060;680;660;600;280;260;220;400;400;380;360;360;340
728;IJsselland (VR);2018 4e kwartaal;880;560;540;460;300;280;200;260;260;260;320;300;300
729;IJsselland (VR);2018;3800;2340;2220;1960;1140;1040;800;1200;1180;1160;1460;1420;1360
730;IJsselland (VR);2019 1e kwartaal;820;480;440;380;260;240;180;220;220;200;340;320;320
731;IJsselland (VR);2019 2e kwartaal;940;560;520;460;260;240;180;300;280;280;400;360;340
732;IJsselland (VR);2019 3e kwartaal;820;500;480;400;260;240;180;240;240;220;300;300;300
733;IJsselland (VR);2019 4e kwartaal;860;540;480;420;260;220;160;280;260;260;320;320;300
734;IJsselland (VR);2019;3420;2080;1940;1680;1040;940;720;1040;1000;960;1360;1280;1240
735;Twente (VR);2013 1e kwartaal;1160;900;860;840;560;540;520;340;320;320;260;260;240
736;Twente (VR);2013 2e kwartaal;1220;940;900;900;600;580;560;340;340;340;300;280;260
737;Twente (VR);2013 3e kwartaal;1180;820;780;780;560;540;520;260;260;240;360;340;320
738;Twente (VR);2013 4e kwartaal;1300;920;900;840;560;540;520;360;340;320;380;340;340
739;Twente (VR);2013;4860;3580;3440;3340;2280;2200;2120;1300;1240;1220;1280;1220;1160
740;Twente (VR);2014 1e kwartaal;1120;860;820;780;520;480;480;340;320;300;280;260;240
741;Twente (VR);2014 2e kwartaal;1080;780;740;720;520;480;460;260;260;240;300;280;280
742;Twente (VR);2014 3e kwartaal;1180;820;800;780;620;600;580;200;200;200;360;340;320
743;Twente (VR);2014 4e kwartaal;1040;800;760;720;540;520;500;240;240;220;260;240;240
744;Twente (VR);2014;4440;3260;3120;3000;2200;2100;2040;1040;1020;960;1180;1120;1060
745;Twente (VR);2015 1e kwartaal;1000;600;560;520;360;340;300;240;220;220;400;380;340
746;Twente (VR);2015 2e kwartaal;820;520;460;380;260;200;120;280;260;240;280;280;260
747;Twente (VR);2015 3e kwartaal;1060;580;520;440;300;260;180;260;260;260;500;460;420
748;Twente (VR);2015 4e kwartaal;840;600;560;480;240;200;140;360;340;340;240;240;220
749;Twente (VR);2015;3720;2300;2100;1820;1180;1020;760;1140;1100;1040;1420;1340;1240
750;Twente (VR);2016 1e kwartaal;880;620;560;460;280;240;140;340;340;320;280;260;240
751;Twente (VR);2016 2e kwartaal;880;560;520;440;260;200;140;320;300;280;320;300;280
752;Twente (VR);2016 3e kwartaal;920;600;560;480;260;240;160;340;320;320;340;320;300
753;Twente (VR);2016 4e kwartaal;920;580;520;440;240;200;140;320;320;300;340;320;300
754;Twente (VR);2016;3600;2340;2160;1820;1020;880;580;1320;1280;1220;1260;1200;1120
755;Twente (VR);2017 1e kwartaal;920;500;460;380;220;200;140;280;260;260;400;400;360
756;Twente (VR);2017 2e kwartaal;900;560;520;440;200;180;120;360;340;340;340;320;320
757;Twente (VR);2017 3e kwartaal;840;460;420;360;200;180;120;260;240;240;380;380;340
758;Twente (VR);2017 4e kwartaal;880;500;460;400;200;160;100;300;300;300;400;380;360
759;Twente (VR);2017;3540;2000;1860;1580;820;700;480;1180;1160;1120;1540;1480;1380
760;Twente (VR);2018 1e kwartaal;1060;520;480;420;200;160;100;340;320;320;540;500;460
761;Twente (VR);2018 2e kwartaal;900;520;500;420;180;160;120;320;320;300;380;360;340
762;Twente (VR);2018 3e kwartaal;1080;640;620;540;200;180;120;440;440;420;440;420;380
763;Twente (VR);2018 4e kwartaal;960;580;520;460;200;180;120;360;360;340;400;380;360
764;Twente (VR);2018;4000;2240;2120;1840;780;680;460;1460;1440;1400;1740;1660;1540
765;Twente (VR);2019 1e kwartaal;960;540;520;420;200;180;100;340;340;320;420;400;380
766;Twente (VR);2019 2e kwartaal;1020;560;520;440;220;180;100;340;340;320;460;440;420
767;Twente (VR);2019 3e kwartaal;1040;620;600;500;240;220;140;380;380;380;420;420;380
768;Twente (VR);2019 4e kwartaal;1000;580;540;460;220;200;120;360;360;340;420;400;380
769;Twente (VR);2019;4020;2300;2180;1820;880;760;460;1440;1420;1360;1720;1680;1580
770;Noord- en Oost-Gelderland (VR);2013 1e kwartaal;1440;1080;1000;960;620;580;560;440;420;400;360;340;320
771;Noord- en Oost-Gelderland (VR);2013 2e kwartaal;1400;1040;980;960;580;540;520;460;440;440;360;340;340
772;Noord- en Oost-Gelderland (VR);2013 3e kwartaal;1560;1080;1000;1000;700;640;640;380;360;360;500;480;440
773;Noord- en Oost-Gelderland (VR);2013 4e kwartaal;1680;980;940;920;600;580;560;380;360;360;700;640;600
