ID;Geslacht;Niveau;Leerweg;Migratieachtergrond;Perioden;MboStudenten_1
5290;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Westerse migratieachtergrond;2008/'09;13506
5291;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Westerse migratieachtergrond;2009/'10;13816
5292;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Westerse migratieachtergrond;2010/'11;13980
5293;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Westerse migratieachtergrond;2011/'12;14133
5294;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Westerse migratieachtergrond;2012/'13;14079
5295;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Westerse migratieachtergrond;2013/'14;14295
5296;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Westerse migratieachtergrond;2014/'15;14619
5297;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Westerse migratieachtergrond;2015/'16;14581
5298;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Westerse migratieachtergrond;2016/'17;15028
5299;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Westerse migratieachtergrond;2017/'18;15367
5300;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Westerse migratieachtergrond;2018/'19;15913
5301;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Westerse migratieachtergrond;2019/'20;16689
5302;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Westerse migratieachtergrond;2020/'21;17580
5303;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Westerse migratieachtergrond;2021/'22;18002
5304;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Niet-westerse migratieachtergrond;2005/'06;32528
5305;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Niet-westerse migratieachtergrond;2006/'07;34694
5306;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Niet-westerse migratieachtergrond;2007/'08;37085
5307;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Niet-westerse migratieachtergrond;2008/'09;38331
5308;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Niet-westerse migratieachtergrond;2009/'10;39669
5309;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Niet-westerse migratieachtergrond;2010/'11;40248
5310;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Niet-westerse migratieachtergrond;2011/'12;40039
5311;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Niet-westerse migratieachtergrond;2012/'13;40428
5312;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Niet-westerse migratieachtergrond;2013/'14;40998
5313;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Niet-westerse migratieachtergrond;2014/'15;42068
5314;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Niet-westerse migratieachtergrond;2015/'16;42556
5315;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Niet-westerse migratieachtergrond;2016/'17;45442
5316;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Niet-westerse migratieachtergrond;2017/'18;47790
5317;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Niet-westerse migratieachtergrond;2018/'19;51833
5318;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Niet-westerse migratieachtergrond;2019/'20;55917
5319;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Niet-westerse migratieachtergrond;2020/'21;61377
5320;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Niet-westerse migratieachtergrond;2021/'22;64096
5321;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Turkije;2005/'06;6186
5322;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Turkije;2006/'07;6817
5323;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Turkije;2007/'08;7541
5324;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Turkije;2008/'09;8149
5325;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Turkije;2009/'10;8623
5326;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Turkije;2010/'11;9008
5327;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Turkije;2011/'12;8891
5328;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Turkije;2012/'13;8843
5329;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Turkije;2013/'14;8861
5330;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Turkije;2014/'15;9063
5331;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Turkije;2015/'16;9285
5332;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Turkije;2016/'17;9858
5333;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Turkije;2017/'18;10355
5334;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Turkije;2018/'19;10772
5335;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Turkije;2019/'20;11253
5336;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Turkije;2020/'21;11941
5337;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Turkije;2021/'22;11839
5338;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Marokko;2005/'06;6989
5339;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Marokko;2006/'07;7428
5340;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Marokko;2007/'08;7971
5341;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Marokko;2008/'09;8295
5342;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Marokko;2009/'10;8524
5343;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Marokko;2010/'11;8506
5344;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Marokko;2011/'12;8319
5345;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Marokko;2012/'13;8193
5346;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Marokko;2013/'14;8209
5347;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Marokko;2014/'15;8368
5348;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Marokko;2015/'16;8457
5349;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Marokko;2016/'17;9240
5350;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Marokko;2017/'18;9944
5351;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Marokko;2018/'19;11312
5352;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Marokko;2019/'20;12510
5353;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Marokko;2020/'21;13895
5354;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Marokko;2021/'22;14405
5355;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Suriname;2005/'06;7341
5356;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Suriname;2006/'07;7678
5357;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Suriname;2007/'08;8151
5358;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Suriname;2008/'09;8099
5359;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Suriname;2009/'10;8089
5360;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Suriname;2010/'11;7943
5361;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Suriname;2011/'12;7736
5362;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Suriname;2012/'13;7696
5363;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Suriname;2013/'14;7691
5364;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Suriname;2014/'15;7880
5365;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Suriname;2015/'16;7752
5366;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Suriname;2016/'17;8055
5367;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Suriname;2017/'18;8252
5368;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Suriname;2018/'19;8535
5369;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Suriname;2019/'20;8762
5370;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Suriname;2020/'21;9054
5371;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Suriname;2021/'22;9110
5372;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);(voormalige) Nederlandse Antillen, Aruba;2005/'06;3160
5373;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);(voormalige) Nederlandse Antillen, Aruba;2006/'07;3275
5374;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);(voormalige) Nederlandse Antillen, Aruba;2007/'08;3410
5375;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);(voormalige) Nederlandse Antillen, Aruba;2008/'09;3376
5376;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);(voormalige) Nederlandse Antillen, Aruba;2009/'10;3467
5377;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);(voormalige) Nederlandse Antillen, Aruba;2010/'11;3451
5378;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);(voormalige) Nederlandse Antillen, Aruba;2011/'12;3631
5379;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);(voormalige) Nederlandse Antillen, Aruba;2012/'13;3779
5380;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);(voormalige) Nederlandse Antillen, Aruba;2013/'14;3825
5381;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);(voormalige) Nederlandse Antillen, Aruba;2014/'15;3947
5382;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);(voormalige) Nederlandse Antillen, Aruba;2015/'16;3972
5383;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);(voormalige) Nederlandse Antillen, Aruba;2016/'17;4191
5384;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);(voormalige) Nederlandse Antillen, Aruba;2017/'18;4349
5385;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);(voormalige) Nederlandse Antillen, Aruba;2018/'19;4527
5386;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);(voormalige) Nederlandse Antillen, Aruba;2019/'20;4691
5387;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);(voormalige) Nederlandse Antillen, Aruba;2020/'21;5091
5388;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);(voormalige) Nederlandse Antillen, Aruba;2021/'22;5436
5389;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Overige niet-westerse migratieachterg...;2005/'06;8852
5390;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Overige niet-westerse migratieachterg...;2006/'07;9496
5391;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Overige niet-westerse migratieachterg...;2007/'08;10012
5392;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Overige niet-westerse migratieachterg...;2008/'09;10412
5393;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Overige niet-westerse migratieachterg...;2009/'10;10966
5394;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Overige niet-westerse migratieachterg...;2010/'11;11340
5395;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Overige niet-westerse migratieachterg...;2011/'12;11462
5396;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Overige niet-westerse migratieachterg...;2012/'13;11917
5397;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Overige niet-westerse migratieachterg...;2013/'14;12412
5398;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Overige niet-westerse migratieachterg...;2014/'15;12810
5399;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Overige niet-westerse migratieachterg...;2015/'16;13090
5400;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Overige niet-westerse migratieachterg...;2016/'17;14098
5401;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Overige niet-westerse migratieachterg...;2017/'18;14890
5402;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Overige niet-westerse migratieachterg...;2018/'19;16687
5403;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Overige niet-westerse migratieachterg...;2019/'20;18701
5404;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Overige niet-westerse migratieachterg...;2020/'21;21396
5405;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Overige niet-westerse migratieachterg...;2021/'22;23306
5406;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Onbekende migratieachtergrond;2005/'06;258
5407;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Onbekende migratieachtergrond;2006/'07;249
5408;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Onbekende migratieachtergrond;2007/'08;260
5409;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Onbekende migratieachtergrond;2008/'09;297
5410;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Onbekende migratieachtergrond;2009/'10;313
5411;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Onbekende migratieachtergrond;2010/'11;347
5412;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Onbekende migratieachtergrond;2011/'12;260
5413;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Onbekende migratieachtergrond;2012/'13;267
5414;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Onbekende migratieachtergrond;2013/'14;204
5415;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Onbekende migratieachtergrond;2014/'15;217
5416;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Onbekende migratieachtergrond;2015/'16;164
5417;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Onbekende migratieachtergrond;2016/'17;130
5418;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Onbekende migratieachtergrond;2017/'18;140
5419;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Onbekende migratieachtergrond;2018/'19;88
5420;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Onbekende migratieachtergrond;2019/'20;117
5421;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Onbekende migratieachtergrond;2020/'21;92
5422;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (incl. extranei);Onbekende migratieachtergrond;2021/'22;79
5423;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (excl. extranei);Totaal;2005/'06;210164
5424;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (excl. extranei);Totaal;2006/'07;217932
5425;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (excl. extranei);Totaal;2007/'08;222565
5426;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (excl. extranei);Totaal;2008/'09;222104
5427;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (excl. extranei);Totaal;2009/'10;225889
5428;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (excl. extranei);Totaal;2010/'11;229036
5429;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (excl. extranei);Totaal;2011/'12;229433
5430;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (excl. extranei);Totaal;2012/'13;230420
5431;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (excl. extranei);Totaal;2013/'14;234957
5432;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (excl. extranei);Totaal;2014/'15;242330
5433;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (excl. extranei);Totaal;2015/'16;246688
5434;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (excl. extranei);Totaal;2016/'17;258072
5435;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (excl. extranei);Totaal;2017/'18;263838
5436;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (excl. extranei);Totaal;2018/'19;275032
5437;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (excl. extranei);Totaal;2019/'20;284141
5438;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (excl. extranei);Totaal;2020/'21;293676
5439;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (excl. extranei);Totaal;2021/'22;293198
5440;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (excl. extranei);Nederlandse achtergrond;2005/'06;164605
5441;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (excl. extranei);Nederlandse achtergrond;2006/'07;170150
5442;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (excl. extranei);Nederlandse achtergrond;2007/'08;172452
5443;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (excl. extranei);Nederlandse achtergrond;2008/'09;171087
5444;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (excl. extranei);Nederlandse achtergrond;2009/'10;173205
5445;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (excl. extranei);Nederlandse achtergrond;2010/'11;175805
5446;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (excl. extranei);Nederlandse achtergrond;2011/'12;176357
5447;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (excl. extranei);Nederlandse achtergrond;2012/'13;177000
5448;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (excl. extranei);Nederlandse achtergrond;2013/'14;180718
5449;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (excl. extranei);Nederlandse achtergrond;2014/'15;186396
5450;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (excl. extranei);Nederlandse achtergrond;2015/'16;190177
5451;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (excl. extranei);Nederlandse achtergrond;2016/'17;198347
5452;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (excl. extranei);Nederlandse achtergrond;2017/'18;201510
5453;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (excl. extranei);Nederlandse achtergrond;2018/'19;208313
5454;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (excl. extranei);Nederlandse achtergrond;2019/'20;212487
5455;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (excl. extranei);Nederlandse achtergrond;2020/'21;215874
5456;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (excl. extranei);Nederlandse achtergrond;2021/'22;212171
5457;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (excl. extranei);Met migratieachtergrond;2005/'06;45316
5458;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (excl. extranei);Met migratieachtergrond;2006/'07;47544
5459;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (excl. extranei);Met migratieachtergrond;2007/'08;49863
5460;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (excl. extranei);Met migratieachtergrond;2008/'09;50732
5461;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (excl. extranei);Met migratieachtergrond;2009/'10;52385
5462;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (excl. extranei);Met migratieachtergrond;2010/'11;52895
5463;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (excl. extranei);Met migratieachtergrond;2011/'12;52821
5464;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (excl. extranei);Met migratieachtergrond;2012/'13;53174
5465;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (excl. extranei);Met migratieachtergrond;2013/'14;54043
5466;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (excl. extranei);Met migratieachtergrond;2014/'15;55718
5467;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (excl. extranei);Met migratieachtergrond;2015/'16;56359
5468;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (excl. extranei);Met migratieachtergrond;2016/'17;59607
5469;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (excl. extranei);Met migratieachtergrond;2017/'18;62192
5470;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (excl. extranei);Met migratieachtergrond;2018/'19;66645
5471;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (excl. extranei);Met migratieachtergrond;2019/'20;71550
5472;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (excl. extranei);Met migratieachtergrond;2020/'21;77731
5473;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (excl. extranei);Met migratieachtergrond;2021/'22;80972
5474;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (excl. extranei);Westerse migratieachtergrond;2005/'06;13253
5475;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (excl. extranei);Westerse migratieachtergrond;2006/'07;13563
5476;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (excl. extranei);Westerse migratieachtergrond;2007/'08;13654
5477;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (excl. extranei);Westerse migratieachtergrond;2008/'09;13253
5478;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (excl. extranei);Westerse migratieachtergrond;2009/'10;13571
5479;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (excl. extranei);Westerse migratieachtergrond;2010/'11;13707
5480;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (excl. extranei);Westerse migratieachtergrond;2011/'12;13835
5481;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (excl. extranei);Westerse migratieachtergrond;2012/'13;13769
5482;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (excl. extranei);Westerse migratieachtergrond;2013/'14;14027
5483;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (excl. extranei);Westerse migratieachtergrond;2014/'15;14407
5484;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (excl. extranei);Westerse migratieachtergrond;2015/'16;14413
5485;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (excl. extranei);Westerse migratieachtergrond;2016/'17;14867
5486;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (excl. extranei);Westerse migratieachtergrond;2017/'18;15179
5487;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (excl. extranei);Westerse migratieachtergrond;2018/'19;15709
5488;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (excl. extranei);Westerse migratieachtergrond;2019/'20;16479
5489;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (excl. extranei);Westerse migratieachtergrond;2020/'21;17355
5490;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (excl. extranei);Westerse migratieachtergrond;2021/'22;17767
5491;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (excl. extranei);Niet-westerse migratieachtergrond;2005/'06;32063
5492;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (excl. extranei);Niet-westerse migratieachtergrond;2006/'07;33981
5493;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (excl. extranei);Niet-westerse migratieachtergrond;2007/'08;36209
5494;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (excl. extranei);Niet-westerse migratieachtergrond;2008/'09;37479
5495;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (excl. extranei);Niet-westerse migratieachtergrond;2009/'10;38814
5496;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (excl. extranei);Niet-westerse migratieachtergrond;2010/'11;39188
5497;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (excl. extranei);Niet-westerse migratieachtergrond;2011/'12;38986
5498;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (excl. extranei);Niet-westerse migratieachtergrond;2012/'13;39405
5499;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (excl. extranei);Niet-westerse migratieachtergrond;2013/'14;40016
5500;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (excl. extranei);Niet-westerse migratieachtergrond;2014/'15;41311
5501;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (excl. extranei);Niet-westerse migratieachtergrond;2015/'16;41946
5502;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (excl. extranei);Niet-westerse migratieachtergrond;2016/'17;44740
5503;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (excl. extranei);Niet-westerse migratieachtergrond;2017/'18;47013
5504;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (excl. extranei);Niet-westerse migratieachtergrond;2018/'19;50936
5505;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (excl. extranei);Niet-westerse migratieachtergrond;2019/'20;55071
5506;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (excl. extranei);Niet-westerse migratieachtergrond;2020/'21;60376
5507;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (excl. extranei);Niet-westerse migratieachtergrond;2021/'22;63205
5508;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (excl. extranei);Turkije;2005/'06;6104
5509;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (excl. extranei);Turkije;2006/'07;6690
5510;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (excl. extranei);Turkije;2007/'08;7371
5511;Totaal mannen en vrouwen;Mbo niveau 4;Totaal mbo (excl. extranei);Turkije;2008/'09;7993
