ID;Geslacht;TypeZefstandigenInStartjaar;SociaaleconomischePositieInPeiljaar;Persoonskenmerken;BedrijfstakkenBranchesSBI2008;Peiljaar;Perioden;StartendeZelfstandigen_1
4100;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;L Verhuur en handel van onroerend goed;1 jaar na startjaar;2012;0.2
4101;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;L Verhuur en handel van onroerend goed;1 jaar na startjaar;2013;0.2
4102;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;L Verhuur en handel van onroerend goed;1 jaar na startjaar;2014;0.2
4103;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;L Verhuur en handel van onroerend goed;1 jaar na startjaar;2015;0.2
4104;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;L Verhuur en handel van onroerend goed;1 jaar na startjaar;2016;0.3
4105;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;L Verhuur en handel van onroerend goed;1 jaar na startjaar;2017;0.3
4106;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;L Verhuur en handel van onroerend goed;1 jaar na startjaar;2018;0.2
4107;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;L Verhuur en handel van onroerend goed;1 jaar na startjaar;2019;0.3
4108;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;L Verhuur en handel van onroerend goed;1 jaar na startjaar;2020;0.3
4109;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;L Verhuur en handel van onroerend goed;1 jaar na startjaar;2021;0.3
4110;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;L Verhuur en handel van onroerend goed;2 jaar na startjaar;2012;0.2
4111;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;L Verhuur en handel van onroerend goed;2 jaar na startjaar;2013;0.2
4112;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;L Verhuur en handel van onroerend goed;2 jaar na startjaar;2014;0.2
4113;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;L Verhuur en handel van onroerend goed;2 jaar na startjaar;2015;0.2
4114;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;L Verhuur en handel van onroerend goed;2 jaar na startjaar;2016;0.3
4115;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;L Verhuur en handel van onroerend goed;2 jaar na startjaar;2017;0.3
4116;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;L Verhuur en handel van onroerend goed;2 jaar na startjaar;2018;0.2
4117;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;L Verhuur en handel van onroerend goed;2 jaar na startjaar;2019;0.3
4118;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;L Verhuur en handel van onroerend goed;2 jaar na startjaar;2020;0.3
4119;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;L Verhuur en handel van onroerend goed;2 jaar na startjaar;2021;
4120;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;L Verhuur en handel van onroerend goed;3 jaar na startjaar;2012;0.2
4121;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;L Verhuur en handel van onroerend goed;3 jaar na startjaar;2013;0.2
4122;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;L Verhuur en handel van onroerend goed;3 jaar na startjaar;2014;0.2
4123;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;L Verhuur en handel van onroerend goed;3 jaar na startjaar;2015;0.2
4124;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;L Verhuur en handel van onroerend goed;3 jaar na startjaar;2016;0.3
4125;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;L Verhuur en handel van onroerend goed;3 jaar na startjaar;2017;0.3
4126;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;L Verhuur en handel van onroerend goed;3 jaar na startjaar;2018;0.2
4127;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;L Verhuur en handel van onroerend goed;3 jaar na startjaar;2019;0.3
4128;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;L Verhuur en handel van onroerend goed;3 jaar na startjaar;2020;
4129;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;L Verhuur en handel van onroerend goed;3 jaar na startjaar;2021;
4130;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;L Verhuur en handel van onroerend goed;4 jaar na startjaar;2012;0.2
4131;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;L Verhuur en handel van onroerend goed;4 jaar na startjaar;2013;0.2
4132;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;L Verhuur en handel van onroerend goed;4 jaar na startjaar;2014;0.2
4133;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;L Verhuur en handel van onroerend goed;4 jaar na startjaar;2015;0.2
4134;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;L Verhuur en handel van onroerend goed;4 jaar na startjaar;2016;0.3
4135;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;L Verhuur en handel van onroerend goed;4 jaar na startjaar;2017;0.3
4136;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;L Verhuur en handel van onroerend goed;4 jaar na startjaar;2018;0.2
4137;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;L Verhuur en handel van onroerend goed;4 jaar na startjaar;2019;
4138;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;L Verhuur en handel van onroerend goed;4 jaar na startjaar;2020;
4139;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;L Verhuur en handel van onroerend goed;4 jaar na startjaar;2021;
4140;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;L Verhuur en handel van onroerend goed;5 jaar na startjaar;2012;0.2
4141;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;L Verhuur en handel van onroerend goed;5 jaar na startjaar;2013;0.2
4142;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;L Verhuur en handel van onroerend goed;5 jaar na startjaar;2014;0.2
4143;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;L Verhuur en handel van onroerend goed;5 jaar na startjaar;2015;0.2
4144;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;L Verhuur en handel van onroerend goed;5 jaar na startjaar;2016;0.3
4145;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;L Verhuur en handel van onroerend goed;5 jaar na startjaar;2017;0.3
4146;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;L Verhuur en handel van onroerend goed;5 jaar na startjaar;2018;
4147;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;L Verhuur en handel van onroerend goed;5 jaar na startjaar;2019;
4148;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;L Verhuur en handel van onroerend goed;5 jaar na startjaar;2020;
4149;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;L Verhuur en handel van onroerend goed;5 jaar na startjaar;2021;
4150;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;M Specialistische zakelijke diensten;1 jaar na startjaar;2012;5.7
4151;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;M Specialistische zakelijke diensten;1 jaar na startjaar;2013;5.9
4152;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;M Specialistische zakelijke diensten;1 jaar na startjaar;2014;6.5
4153;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;M Specialistische zakelijke diensten;1 jaar na startjaar;2015;7.7
4154;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;M Specialistische zakelijke diensten;1 jaar na startjaar;2016;6.8
4155;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;M Specialistische zakelijke diensten;1 jaar na startjaar;2017;7.2
4156;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;M Specialistische zakelijke diensten;1 jaar na startjaar;2018;8.0
4157;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;M Specialistische zakelijke diensten;1 jaar na startjaar;2019;9.6
4158;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;M Specialistische zakelijke diensten;1 jaar na startjaar;2020;9.5
4159;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;M Specialistische zakelijke diensten;1 jaar na startjaar;2021;10.8
4160;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;M Specialistische zakelijke diensten;2 jaar na startjaar;2012;5.7
4161;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;M Specialistische zakelijke diensten;2 jaar na startjaar;2013;5.9
4162;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;M Specialistische zakelijke diensten;2 jaar na startjaar;2014;6.5
4163;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;M Specialistische zakelijke diensten;2 jaar na startjaar;2015;7.7
4164;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;M Specialistische zakelijke diensten;2 jaar na startjaar;2016;6.8
4165;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;M Specialistische zakelijke diensten;2 jaar na startjaar;2017;7.2
4166;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;M Specialistische zakelijke diensten;2 jaar na startjaar;2018;8.0
4167;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;M Specialistische zakelijke diensten;2 jaar na startjaar;2019;9.6
4168;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;M Specialistische zakelijke diensten;2 jaar na startjaar;2020;9.5
4169;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;M Specialistische zakelijke diensten;2 jaar na startjaar;2021;
4170;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;M Specialistische zakelijke diensten;3 jaar na startjaar;2012;5.7
4171;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;M Specialistische zakelijke diensten;3 jaar na startjaar;2013;5.9
4172;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;M Specialistische zakelijke diensten;3 jaar na startjaar;2014;6.5
4173;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;M Specialistische zakelijke diensten;3 jaar na startjaar;2015;7.7
4174;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;M Specialistische zakelijke diensten;3 jaar na startjaar;2016;6.8
4175;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;M Specialistische zakelijke diensten;3 jaar na startjaar;2017;7.2
4176;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;M Specialistische zakelijke diensten;3 jaar na startjaar;2018;8.0
4177;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;M Specialistische zakelijke diensten;3 jaar na startjaar;2019;9.6
4178;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;M Specialistische zakelijke diensten;3 jaar na startjaar;2020;
4179;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;M Specialistische zakelijke diensten;3 jaar na startjaar;2021;
4180;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;M Specialistische zakelijke diensten;4 jaar na startjaar;2012;5.7
4181;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;M Specialistische zakelijke diensten;4 jaar na startjaar;2013;5.9
4182;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;M Specialistische zakelijke diensten;4 jaar na startjaar;2014;6.5
4183;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;M Specialistische zakelijke diensten;4 jaar na startjaar;2015;7.7
4184;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;M Specialistische zakelijke diensten;4 jaar na startjaar;2016;6.8
4185;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;M Specialistische zakelijke diensten;4 jaar na startjaar;2017;7.2
4186;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;M Specialistische zakelijke diensten;4 jaar na startjaar;2018;8.0
4187;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;M Specialistische zakelijke diensten;4 jaar na startjaar;2019;
4188;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;M Specialistische zakelijke diensten;4 jaar na startjaar;2020;
4189;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;M Specialistische zakelijke diensten;4 jaar na startjaar;2021;
4190;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;M Specialistische zakelijke diensten;5 jaar na startjaar;2012;5.7
4191;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;M Specialistische zakelijke diensten;5 jaar na startjaar;2013;5.9
4192;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;M Specialistische zakelijke diensten;5 jaar na startjaar;2014;6.5
4193;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;M Specialistische zakelijke diensten;5 jaar na startjaar;2015;7.7
4194;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;M Specialistische zakelijke diensten;5 jaar na startjaar;2016;6.8
4195;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;M Specialistische zakelijke diensten;5 jaar na startjaar;2017;7.2
4196;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;M Specialistische zakelijke diensten;5 jaar na startjaar;2018;
4197;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;M Specialistische zakelijke diensten;5 jaar na startjaar;2019;
4198;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;M Specialistische zakelijke diensten;5 jaar na startjaar;2020;
4199;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;M Specialistische zakelijke diensten;5 jaar na startjaar;2021;
4200;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;N Verhuur en overige zakelijke diensten;1 jaar na startjaar;2012;1.9
4201;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;N Verhuur en overige zakelijke diensten;1 jaar na startjaar;2013;1.9
4202;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;N Verhuur en overige zakelijke diensten;1 jaar na startjaar;2014;2.1
4203;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;N Verhuur en overige zakelijke diensten;1 jaar na startjaar;2015;2.5
4204;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;N Verhuur en overige zakelijke diensten;1 jaar na startjaar;2016;2.4
4205;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;N Verhuur en overige zakelijke diensten;1 jaar na startjaar;2017;3.2
4206;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;N Verhuur en overige zakelijke diensten;1 jaar na startjaar;2018;3.4
4207;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;N Verhuur en overige zakelijke diensten;1 jaar na startjaar;2019;3.4
4208;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;N Verhuur en overige zakelijke diensten;1 jaar na startjaar;2020;3.5
4209;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;N Verhuur en overige zakelijke diensten;1 jaar na startjaar;2021;4.1
4210;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;N Verhuur en overige zakelijke diensten;2 jaar na startjaar;2012;1.9
4211;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;N Verhuur en overige zakelijke diensten;2 jaar na startjaar;2013;1.9
4212;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;N Verhuur en overige zakelijke diensten;2 jaar na startjaar;2014;2.1
4213;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;N Verhuur en overige zakelijke diensten;2 jaar na startjaar;2015;2.5
4214;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;N Verhuur en overige zakelijke diensten;2 jaar na startjaar;2016;2.4
4215;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;N Verhuur en overige zakelijke diensten;2 jaar na startjaar;2017;3.2
4216;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;N Verhuur en overige zakelijke diensten;2 jaar na startjaar;2018;3.4
4217;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;N Verhuur en overige zakelijke diensten;2 jaar na startjaar;2019;3.4
4218;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;N Verhuur en overige zakelijke diensten;2 jaar na startjaar;2020;3.5
4219;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;N Verhuur en overige zakelijke diensten;2 jaar na startjaar;2021;
4220;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;N Verhuur en overige zakelijke diensten;3 jaar na startjaar;2012;1.9
4221;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;N Verhuur en overige zakelijke diensten;3 jaar na startjaar;2013;1.9
4222;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;N Verhuur en overige zakelijke diensten;3 jaar na startjaar;2014;2.1
4223;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;N Verhuur en overige zakelijke diensten;3 jaar na startjaar;2015;2.5
4224;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;N Verhuur en overige zakelijke diensten;3 jaar na startjaar;2016;2.4
4225;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;N Verhuur en overige zakelijke diensten;3 jaar na startjaar;2017;3.2
4226;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;N Verhuur en overige zakelijke diensten;3 jaar na startjaar;2018;3.4
4227;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;N Verhuur en overige zakelijke diensten;3 jaar na startjaar;2019;3.4
4228;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;N Verhuur en overige zakelijke diensten;3 jaar na startjaar;2020;
4229;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;N Verhuur en overige zakelijke diensten;3 jaar na startjaar;2021;
4230;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;N Verhuur en overige zakelijke diensten;4 jaar na startjaar;2012;1.9
4231;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;N Verhuur en overige zakelijke diensten;4 jaar na startjaar;2013;1.9
4232;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;N Verhuur en overige zakelijke diensten;4 jaar na startjaar;2014;2.1
4233;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;N Verhuur en overige zakelijke diensten;4 jaar na startjaar;2015;2.5
4234;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;N Verhuur en overige zakelijke diensten;4 jaar na startjaar;2016;2.4
4235;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;N Verhuur en overige zakelijke diensten;4 jaar na startjaar;2017;3.2
4236;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;N Verhuur en overige zakelijke diensten;4 jaar na startjaar;2018;3.4
4237;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;N Verhuur en overige zakelijke diensten;4 jaar na startjaar;2019;
4238;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;N Verhuur en overige zakelijke diensten;4 jaar na startjaar;2020;
4239;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;N Verhuur en overige zakelijke diensten;4 jaar na startjaar;2021;
4240;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;N Verhuur en overige zakelijke diensten;5 jaar na startjaar;2012;1.9
4241;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;N Verhuur en overige zakelijke diensten;5 jaar na startjaar;2013;1.9
4242;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;N Verhuur en overige zakelijke diensten;5 jaar na startjaar;2014;2.1
4243;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;N Verhuur en overige zakelijke diensten;5 jaar na startjaar;2015;2.5
4244;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;N Verhuur en overige zakelijke diensten;5 jaar na startjaar;2016;2.4
4245;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;N Verhuur en overige zakelijke diensten;5 jaar na startjaar;2017;3.2
4246;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;N Verhuur en overige zakelijke diensten;5 jaar na startjaar;2018;
4247;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;N Verhuur en overige zakelijke diensten;5 jaar na startjaar;2019;
4248;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;N Verhuur en overige zakelijke diensten;5 jaar na startjaar;2020;
4249;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;N Verhuur en overige zakelijke diensten;5 jaar na startjaar;2021;
4250;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;1 jaar na startjaar;2012;0.2
4251;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;1 jaar na startjaar;2013;0.1
4252;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;1 jaar na startjaar;2014;0.5
4253;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;1 jaar na startjaar;2015;0.4
4254;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;1 jaar na startjaar;2016;0.3
4255;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;1 jaar na startjaar;2017;0.3
4256;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;1 jaar na startjaar;2018;0.3
4257;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;1 jaar na startjaar;2019;0.3
4258;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;1 jaar na startjaar;2020;0.2
4259;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;1 jaar na startjaar;2021;0.5
4260;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;2 jaar na startjaar;2012;0.2
4261;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;2 jaar na startjaar;2013;0.1
4262;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;2 jaar na startjaar;2014;0.5
4263;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;2 jaar na startjaar;2015;0.4
4264;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;2 jaar na startjaar;2016;0.3
4265;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;2 jaar na startjaar;2017;0.3
