ID;KenmerkenVanPersonen;FiscaleBestanddelen;Populatie;Perioden;TotaalAantalPersonen_1;Tariefgroep1_2;Tariefgroep2_3;Tariefgroep3_4;Tariefgroep4_5;Tariefgroep5_6;PercentageMetBestanddeel_7;GemiddeldBedrag_8
3827;Actief;Afname fiscale oudedagsreserve;Personen met 52 weken inkomen;2000;13.0;0.0;10.0;3.0;0.0;0.0;0.2;27.2
3828;Actief;Te verrekenen verliezen;Alle personen met inkomen;1990;15.0;3.0;8.0;4.0;1.0;0.0;0.2;11.2
3829;Actief;Te verrekenen verliezen;Alle personen met inkomen;1991;14.0;4.0;7.0;3.0;0.0;0.0;0.2;7.8
3830;Actief;Te verrekenen verliezen;Alle personen met inkomen;1992;13.0;4.0;7.0;2.0;0.0;0.0;0.2;8.9
3831;Actief;Te verrekenen verliezen;Alle personen met inkomen;1993;13.0;4.0;6.0;3.0;0.0;0.0;0.2;8.2
3832;Actief;Te verrekenen verliezen;Alle personen met inkomen;1994;15.0;4.0;7.0;4.0;0.0;0.0;0.2;11.8
3833;Actief;Te verrekenen verliezen;Alle personen met inkomen;1995;6.0;1.0;4.0;1.0;0.0;0.0;0.1;5.6
3834;Actief;Te verrekenen verliezen;Alle personen met inkomen;1996;17.0;4.0;9.0;3.0;0.0;0.0;0.2;10.8
3835;Actief;Te verrekenen verliezen;Alle personen met inkomen;1997;18.0;6.0;9.0;3.0;0.0;0.0;0.2;8.8
3836;Actief;Te verrekenen verliezen;Alle personen met inkomen;1998;24.0;9.0;13.0;3.0;0.0;0.0;0.3;9.6
3837;Actief;Te verrekenen verliezen;Alle personen met inkomen;1999;27.0;9.0;15.0;3.0;0.0;0.0;0.3;8.4
3838;Actief;Te verrekenen verliezen;Alle personen met inkomen;2000;31.0;9.0;18.0;3.0;0.0;0.0;0.4;8.7
3839;Actief;Te verrekenen verliezen;Personen tot 65 jaar met inkomen;1990;15.0;3.0;7.0;4.0;1.0;0.0;0.2;11.1
3840;Actief;Te verrekenen verliezen;Personen tot 65 jaar met inkomen;1991;13.0;3.0;6.0;3.0;0.0;0.0;0.2;7.7
3841;Actief;Te verrekenen verliezen;Personen tot 65 jaar met inkomen;1992;12.0;4.0;6.0;2.0;0.0;0.0;0.2;8.3
3842;Actief;Te verrekenen verliezen;Personen tot 65 jaar met inkomen;1993;13.0;4.0;6.0;3.0;0.0;0.0;0.2;8.2
3843;Actief;Te verrekenen verliezen;Personen tot 65 jaar met inkomen;1994;15.0;4.0;7.0;4.0;0.0;0.0;0.2;11.9
3844;Actief;Te verrekenen verliezen;Personen tot 65 jaar met inkomen;1995;6.0;1.0;3.0;1.0;0.0;0.0;0.1;5.6
3845;Actief;Te verrekenen verliezen;Personen tot 65 jaar met inkomen;1996;17.0;4.0;9.0;3.0;0.0;0.0;0.2;10.8
3846;Actief;Te verrekenen verliezen;Personen tot 65 jaar met inkomen;1997;18.0;6.0;8.0;3.0;0.0;0.0;0.2;8.7
3847;Actief;Te verrekenen verliezen;Personen tot 65 jaar met inkomen;1998;24.0;9.0;13.0;2.0;0.0;0.0;0.3;9.4
3848;Actief;Te verrekenen verliezen;Personen tot 65 jaar met inkomen;1999;27.0;9.0;14.0;3.0;0.0;0.0;0.3;8.2
3849;Actief;Te verrekenen verliezen;Personen tot 65 jaar met inkomen;2000;31.0;9.0;18.0;3.0;0.0;0.0;0.4;8.7
3850;Actief;Te verrekenen verliezen;Personen 65 jaar en ouder met inkomen;1990;0.0;0.0;0.0;0.0;0.0;0.0;;
3851;Actief;Te verrekenen verliezen;Personen 65 jaar en ouder met inkomen;1991;1.0;0.0;0.0;0.0;0.0;0.0;;
3852;Actief;Te verrekenen verliezen;Personen 65 jaar en ouder met inkomen;1992;1.0;0.0;0.0;0.0;0.0;0.0;;
3853;Actief;Te verrekenen verliezen;Personen 65 jaar en ouder met inkomen;1993;0.0;0.0;0.0;0.0;0.0;0.0;;
3854;Actief;Te verrekenen verliezen;Personen 65 jaar en ouder met inkomen;1994;0.0;0.0;0.0;0.0;0.0;0.0;;
3855;Actief;Te verrekenen verliezen;Personen 65 jaar en ouder met inkomen;1995;0.0;0.0;0.0;0.0;0.0;0.0;;
3856;Actief;Te verrekenen verliezen;Personen 65 jaar en ouder met inkomen;1996;0.0;0.0;0.0;0.0;0.0;0.0;;
3857;Actief;Te verrekenen verliezen;Personen 65 jaar en ouder met inkomen;1997;0.0;0.0;0.0;0.0;0.0;0.0;;
3858;Actief;Te verrekenen verliezen;Personen 65 jaar en ouder met inkomen;1998;0.0;0.0;0.0;0.0;0.0;0.0;;
3859;Actief;Te verrekenen verliezen;Personen 65 jaar en ouder met inkomen;1999;0.0;0.0;0.0;0.0;0.0;0.0;;
3860;Actief;Te verrekenen verliezen;Personen 65 jaar en ouder met inkomen;2000;0.0;0.0;0.0;0.0;0.0;0.0;;
3861;Actief;Te verrekenen verliezen;Personen met 52 weken inkomen;1990;15.0;3.0;7.0;4.0;1.0;0.0;0.3;11.5
3862;Actief;Te verrekenen verliezen;Personen met 52 weken inkomen;1991;13.0;3.0;6.0;3.0;0.0;0.0;0.2;7.8
3863;Actief;Te verrekenen verliezen;Personen met 52 weken inkomen;1992;12.0;4.0;6.0;2.0;0.0;0.0;0.2;9.2
3864;Actief;Te verrekenen verliezen;Personen met 52 weken inkomen;1993;12.0;4.0;6.0;3.0;0.0;0.0;0.2;8.5
3865;Actief;Te verrekenen verliezen;Personen met 52 weken inkomen;1994;15.0;4.0;6.0;4.0;0.0;0.0;0.2;12.0
3866;Actief;Te verrekenen verliezen;Personen met 52 weken inkomen;1995;6.0;1.0;4.0;1.0;0.0;0.0;0.1;5.6
3867;Actief;Te verrekenen verliezen;Personen met 52 weken inkomen;1996;17.0;4.0;9.0;3.0;0.0;0.0;0.3;10.8
3868;Actief;Te verrekenen verliezen;Personen met 52 weken inkomen;1997;18.0;6.0;9.0;3.0;0.0;0.0;0.3;8.8
3869;Actief;Te verrekenen verliezen;Personen met 52 weken inkomen;1998;23.0;8.0;12.0;3.0;0.0;0.0;0.3;9.9
3870;Actief;Te verrekenen verliezen;Personen met 52 weken inkomen;1999;25.0;9.0;13.0;3.0;0.0;0.0;0.4;8.7
3871;Actief;Te verrekenen verliezen;Personen met 52 weken inkomen;2000;29.0;9.0;17.0;3.0;0.0;0.0;0.4;9.0
3872;Actief;Buitengewone lasten en giften;Alle personen met inkomen;1990;739.0;2.0;422.0;299.0;10.0;6.0;11.2;0.9
3873;Actief;Buitengewone lasten en giften;Alle personen met inkomen;1991;722.0;2.0;428.0;274.0;10.0;7.0;10.7;0.9
3874;Actief;Buitengewone lasten en giften;Alle personen met inkomen;1992;754.0;3.0;464.0;268.0;12.0;7.0;11.0;1.0
3875;Actief;Buitengewone lasten en giften;Alle personen met inkomen;1993;703.0;3.0;447.0;238.0;9.0;6.0;10.3;1.0
3876;Actief;Buitengewone lasten en giften;Alle personen met inkomen;1994;663.0;5.0;424.0;221.0;8.0;6.0;9.7;1.1
3877;Actief;Buitengewone lasten en giften;Alle personen met inkomen;1995;735.0;5.0;488.0;225.0;11.0;7.0;10.4;1.1
3878;Actief;Buitengewone lasten en giften;Alle personen met inkomen;1996;803.0;6.0;532.0;244.0;12.0;9.0;11.1;1.1
3879;Actief;Buitengewone lasten en giften;Alle personen met inkomen;1997;843.0;7.0;574.0;239.0;12.0;11.0;11.3;1.1
3880;Actief;Buitengewone lasten en giften;Alle personen met inkomen;1998;909.0;10.0;619.0;249.0;16.0;16.0;11.8;1.2
3881;Actief;Buitengewone lasten en giften;Alle personen met inkomen;1999;949.0;10.0;652.0;254.0;17.0;18.0;12.0;1.3
3882;Actief;Buitengewone lasten en giften;Alle personen met inkomen;2000;956.0;8.0;674.0;235.0;18.0;22.0;11.9;1.3
3883;Actief;Buitengewone lasten en giften;Personen tot 65 jaar met inkomen;1990;722.0;2.0;408.0;295.0;10.0;6.0;11.0;0.8
3884;Actief;Buitengewone lasten en giften;Personen tot 65 jaar met inkomen;1991;706.0;2.0;417.0;269.0;10.0;7.0;10.5;0.9
3885;Actief;Buitengewone lasten en giften;Personen tot 65 jaar met inkomen;1992;738.0;3.0;452.0;265.0;12.0;7.0;10.8;1.0
3886;Actief;Buitengewone lasten en giften;Personen tot 65 jaar met inkomen;1993;688.0;3.0;435.0;234.0;9.0;6.0;10.1;1.0
3887;Actief;Buitengewone lasten en giften;Personen tot 65 jaar met inkomen;1994;649.0;5.0;412.0;218.0;8.0;6.0;9.6;1.1
3888;Actief;Buitengewone lasten en giften;Personen tot 65 jaar met inkomen;1995;721.0;5.0;476.0;222.0;11.0;7.0;10.3;1.1
3889;Actief;Buitengewone lasten en giften;Personen tot 65 jaar met inkomen;1996;789.0;6.0;520.0;241.0;12.0;9.0;10.9;1.1
3890;Actief;Buitengewone lasten en giften;Personen tot 65 jaar met inkomen;1997;829.0;7.0;563.0;236.0;12.0;11.0;11.2;1.1
3891;Actief;Buitengewone lasten en giften;Personen tot 65 jaar met inkomen;1998;893.0;10.0;606.0;245.0;16.0;16.0;11.6;1.2
3892;Actief;Buitengewone lasten en giften;Personen tot 65 jaar met inkomen;1999;930.0;10.0;637.0;249.0;17.0;18.0;11.8;1.3
3893;Actief;Buitengewone lasten en giften;Personen tot 65 jaar met inkomen;2000;938.0;8.0;660.0;231.0;18.0;22.0;11.7;1.3
3894;Actief;Buitengewone lasten en giften;Personen 65 jaar en ouder met inkomen;1990;17.0;0.0;13.0;4.0;0.0;0.0;31.7;1.0
3895;Actief;Buitengewone lasten en giften;Personen 65 jaar en ouder met inkomen;1991;16.0;0.0;11.0;5.0;0.0;0.0;30.6;1.1
3896;Actief;Buitengewone lasten en giften;Personen 65 jaar en ouder met inkomen;1992;16.0;0.0;12.0;4.0;0.0;0.0;32.6;1.1
3897;Actief;Buitengewone lasten en giften;Personen 65 jaar en ouder met inkomen;1993;16.0;0.0;12.0;4.0;0.0;0.0;33.4;1.2
3898;Actief;Buitengewone lasten en giften;Personen 65 jaar en ouder met inkomen;1994;15.0;0.0;11.0;3.0;0.0;0.0;31.5;1.2
3899;Actief;Buitengewone lasten en giften;Personen 65 jaar en ouder met inkomen;1995;14.0;0.0;11.0;3.0;0.0;0.0;29.1;1.1
3900;Actief;Buitengewone lasten en giften;Personen 65 jaar en ouder met inkomen;1996;15.0;0.0;12.0;3.0;0.0;0.0;32.5;1.3
3901;Actief;Buitengewone lasten en giften;Personen 65 jaar en ouder met inkomen;1997;13.0;0.0;10.0;3.0;0.0;0.0;28.4;1.3
3902;Actief;Buitengewone lasten en giften;Personen 65 jaar en ouder met inkomen;1998;17.0;0.0;13.0;4.0;0.0;0.0;32.4;1.5
3903;Actief;Buitengewone lasten en giften;Personen 65 jaar en ouder met inkomen;1999;19.0;0.0;14.0;5.0;0.0;0.0;35.0;1.5
3904;Actief;Buitengewone lasten en giften;Personen 65 jaar en ouder met inkomen;2000;18.0;0.0;14.0;4.0;0.0;0.0;33.3;2.0
3905;Actief;Buitengewone lasten en giften;Personen met 52 weken inkomen;1990;723.0;2.0;409.0;296.0;10.0;6.0;12.9;0.9
3906;Actief;Buitengewone lasten en giften;Personen met 52 weken inkomen;1991;704.0;2.0;413.0;272.0;10.0;6.0;12.1;0.9
3907;Actief;Buitengewone lasten en giften;Personen met 52 weken inkomen;1992;731.0;3.0;444.0;265.0;11.0;7.0;12.3;1.0
3908;Actief;Buitengewone lasten en giften;Personen met 52 weken inkomen;1993;680.0;3.0;427.0;235.0;9.0;6.0;11.4;1.0
3909;Actief;Buitengewone lasten en giften;Personen met 52 weken inkomen;1994;641.0;5.0;405.0;217.0;8.0;6.0;10.7;1.1
3910;Actief;Buitengewone lasten en giften;Personen met 52 weken inkomen;1995;717.0;5.0;473.0;222.0;10.0;6.0;11.6;1.1
3911;Actief;Buitengewone lasten en giften;Personen met 52 weken inkomen;1996;783.0;6.0;516.0;240.0;12.0;9.0;12.3;1.1
3912;Actief;Buitengewone lasten en giften;Personen met 52 weken inkomen;1997;820.0;7.0;555.0;236.0;12.0;11.0;12.5;1.1
3913;Actief;Buitengewone lasten en giften;Personen met 52 weken inkomen;1998;884.0;10.0;598.0;246.0;16.0;15.0;13.1;1.2
3914;Actief;Buitengewone lasten en giften;Personen met 52 weken inkomen;1999;924.0;9.0;630.0;250.0;16.0;17.0;13.4;1.3
3915;Actief;Buitengewone lasten en giften;Personen met 52 weken inkomen;2000;926.0;7.0;648.0;231.0;18.0;21.0;13.1;1.3
3916;Actief;Uitgaven voor ziekte, invaliditeit, e.d.;Alle personen met inkomen;1990;197.0;1.0;79.0;112.0;4.0;2.0;3.0;0.8
3917;Actief;Uitgaven voor ziekte, invaliditeit, e.d.;Alle personen met inkomen;1991;176.0;1.0;69.0;101.0;3.0;2.0;2.6;0.9
3918;Actief;Uitgaven voor ziekte, invaliditeit, e.d.;Alle personen met inkomen;1992;164.0;2.0;63.0;93.0;5.0;1.0;2.4;1.1
3919;Actief;Uitgaven voor ziekte, invaliditeit, e.d.;Alle personen met inkomen;1993;144.0;2.0;60.0;77.0;3.0;1.0;2.1;1.1
3920;Actief;Uitgaven voor ziekte, invaliditeit, e.d.;Alle personen met inkomen;1994;134.0;3.0;56.0;71.0;2.0;2.0;2.0;1.2
3921;Actief;Uitgaven voor ziekte, invaliditeit, e.d.;Alle personen met inkomen;1995;136.0;3.0;59.0;70.0;2.0;2.0;1.9;1.2
3922;Actief;Uitgaven voor ziekte, invaliditeit, e.d.;Alle personen met inkomen;1996;161.0;4.0;72.0;79.0;3.0;3.0;2.2;1.1
3923;Actief;Uitgaven voor ziekte, invaliditeit, e.d.;Alle personen met inkomen;1997;159.0;3.0;76.0;75.0;2.0;2.0;2.1;1.2
3924;Actief;Uitgaven voor ziekte, invaliditeit, e.d.;Alle personen met inkomen;1998;195.0;7.0;100.0;81.0;4.0;4.0;2.5;1.2
3925;Actief;Uitgaven voor ziekte, invaliditeit, e.d.;Alle personen met inkomen;1999;232.0;8.0;125.0;91.0;4.0;4.0;2.9;1.3
3926;Actief;Uitgaven voor ziekte, invaliditeit, e.d.;Alle personen met inkomen;2000;246.0;5.0;148.0;84.0;5.0;5.0;3.1;1.2
3927;Actief;Uitgaven voor ziekte, invaliditeit, e.d.;Personen tot 65 jaar met inkomen;1990;189.0;1.0;72.0;110.0;4.0;2.0;2.9;0.8
3928;Actief;Uitgaven voor ziekte, invaliditeit, e.d.;Personen tot 65 jaar met inkomen;1991;168.0;1.0;65.0;98.0;3.0;2.0;2.5;0.9
3929;Actief;Uitgaven voor ziekte, invaliditeit, e.d.;Personen tot 65 jaar met inkomen;1992;157.0;2.0;58.0;91.0;5.0;1.0;2.3;1.0
3930;Actief;Uitgaven voor ziekte, invaliditeit, e.d.;Personen tot 65 jaar met inkomen;1993;136.0;2.0;55.0;75.0;3.0;1.0;2.0;1.1
3931;Actief;Uitgaven voor ziekte, invaliditeit, e.d.;Personen tot 65 jaar met inkomen;1994;128.0;3.0;52.0;70.0;2.0;2.0;1.9;1.1
3932;Actief;Uitgaven voor ziekte, invaliditeit, e.d.;Personen tot 65 jaar met inkomen;1995;131.0;3.0;55.0;69.0;2.0;2.0;1.9;1.2
3933;Actief;Uitgaven voor ziekte, invaliditeit, e.d.;Personen tot 65 jaar met inkomen;1996;156.0;4.0;69.0;78.0;3.0;3.0;2.2;1.1
3934;Actief;Uitgaven voor ziekte, invaliditeit, e.d.;Personen tot 65 jaar met inkomen;1997;154.0;3.0;73.0;74.0;2.0;2.0;2.1;1.2
3935;Actief;Uitgaven voor ziekte, invaliditeit, e.d.;Personen tot 65 jaar met inkomen;1998;189.0;6.0;95.0;79.0;4.0;4.0;2.5;1.2
3936;Actief;Uitgaven voor ziekte, invaliditeit, e.d.;Personen tot 65 jaar met inkomen;1999;222.0;7.0;119.0;89.0;4.0;4.0;2.8;1.3
3937;Actief;Uitgaven voor ziekte, invaliditeit, e.d.;Personen tot 65 jaar met inkomen;2000;237.0;4.0;141.0;82.0;5.0;5.0;3.0;1.2
3938;Actief;Uitgaven voor ziekte, invaliditeit, e.d.;Personen 65 jaar en ouder met inkomen;1990;9.0;0.0;7.0;2.0;0.0;0.0;15.6;1.0
3939;Actief;Uitgaven voor ziekte, invaliditeit, e.d.;Personen 65 jaar en ouder met inkomen;1991;7.0;0.0;5.0;2.0;0.0;0.0;13.9;1.1
3940;Actief;Uitgaven voor ziekte, invaliditeit, e.d.;Personen 65 jaar en ouder met inkomen;1992;7.0;0.0;5.0;2.0;0.0;0.0;14.1;1.2
3941;Actief;Uitgaven voor ziekte, invaliditeit, e.d.;Personen 65 jaar en ouder met inkomen;1993;7.0;0.0;5.0;2.0;0.0;0.0;15.5;1.2
3942;Actief;Uitgaven voor ziekte, invaliditeit, e.d.;Personen 65 jaar en ouder met inkomen;1994;5.0;0.0;4.0;1.0;0.0;0.0;11.8;1.3
3943;Actief;Uitgaven voor ziekte, invaliditeit, e.d.;Personen 65 jaar en ouder met inkomen;1995;4.0;0.0;4.0;1.0;0.0;0.0;8.8;1.6
3944;Actief;Uitgaven voor ziekte, invaliditeit, e.d.;Personen 65 jaar en ouder met inkomen;1996;5.0;0.0;3.0;1.0;0.0;0.0;10.5;1.7
3945;Actief;Uitgaven voor ziekte, invaliditeit, e.d.;Personen 65 jaar en ouder met inkomen;1997;5.0;0.0;3.0;2.0;0.0;0.0;9.5;1.5
3946;Actief;Uitgaven voor ziekte, invaliditeit, e.d.;Personen 65 jaar en ouder met inkomen;1998;7.0;0.0;5.0;2.0;0.0;0.0;12.8;1.9
3947;Actief;Uitgaven voor ziekte, invaliditeit, e.d.;Personen 65 jaar en ouder met inkomen;1999;9.0;0.0;7.0;3.0;0.0;0.0;17.3;1.6
3948;Actief;Uitgaven voor ziekte, invaliditeit, e.d.;Personen 65 jaar en ouder met inkomen;2000;9.0;0.0;7.0;2.0;0.0;0.0;17.2;1.8
3949;Actief;Uitgaven voor ziekte, invaliditeit, e.d.;Personen met 52 weken inkomen;1990;195.0;1.0;77.0;112.0;4.0;1.0;3.5;0.8
3950;Actief;Uitgaven voor ziekte, invaliditeit, e.d.;Personen met 52 weken inkomen;1991;173.0;1.0;68.0;100.0;2.0;2.0;3.0;0.9
3951;Actief;Uitgaven voor ziekte, invaliditeit, e.d.;Personen met 52 weken inkomen;1992;162.0;2.0;62.0;92.0;5.0;1.0;2.7;1.1
3952;Actief;Uitgaven voor ziekte, invaliditeit, e.d.;Personen met 52 weken inkomen;1993;141.0;2.0;58.0;77.0;3.0;1.0;2.4;1.1
3953;Actief;Uitgaven voor ziekte, invaliditeit, e.d.;Personen met 52 weken inkomen;1994;131.0;3.0;55.0;70.0;2.0;1.0;2.2;1.1
3954;Actief;Uitgaven voor ziekte, invaliditeit, e.d.;Personen met 52 weken inkomen;1995;134.0;3.0;59.0;69.0;2.0;1.0;2.2;1.2
3955;Actief;Uitgaven voor ziekte, invaliditeit, e.d.;Personen met 52 weken inkomen;1996;158.0;4.0;71.0;78.0;3.0;2.0;2.5;1.1
3956;Actief;Uitgaven voor ziekte, invaliditeit, e.d.;Personen met 52 weken inkomen;1997;156.0;3.0;74.0;74.0;2.0;2.0;2.4;1.2
3957;Actief;Uitgaven voor ziekte, invaliditeit, e.d.;Personen met 52 weken inkomen;1998;192.0;7.0;97.0;80.0;4.0;4.0;2.8;1.2
3958;Actief;Uitgaven voor ziekte, invaliditeit, e.d.;Personen met 52 weken inkomen;1999;228.0;8.0;123.0;90.0;4.0;3.0;3.3;1.3
3959;Actief;Uitgaven voor ziekte, invaliditeit, e.d.;Personen met 52 weken inkomen;2000;240.0;5.0;143.0;83.0;5.0;5.0;3.4;1.2
3960;Actief;Uitgaven voor levensonderhoud kinderen;Alle personen met inkomen;1990;59.0;0.0;44.0;11.0;3.0;1.0;0.9;1.8
3961;Actief;Uitgaven voor levensonderhoud kinderen;Alle personen met inkomen;1991;64.0;0.0;49.0;10.0;3.0;1.0;0.9;1.8
3962;Actief;Uitgaven voor levensonderhoud kinderen;Alle personen met inkomen;1992;66.0;0.0;51.0;11.0;2.0;2.0;1.0;2.0
3963;Actief;Uitgaven voor levensonderhoud kinderen;Alle personen met inkomen;1993;69.0;0.0;54.0;11.0;2.0;1.0;1.0;1.9
3964;Actief;Uitgaven voor levensonderhoud kinderen;Alle personen met inkomen;1994;75.0;1.0;57.0;14.0;3.0;1.0;1.1;1.9
3965;Actief;Uitgaven voor levensonderhoud kinderen;Alle personen met inkomen;1995;83.0;0.0;63.0;15.0;4.0;1.0;1.2;1.9
3966;Actief;Uitgaven voor levensonderhoud kinderen;Alle personen met inkomen;1996;95.0;0.0;69.0;20.0;5.0;1.0;1.3;1.9
3967;Actief;Uitgaven voor levensonderhoud kinderen;Alle personen met inkomen;1997;101.0;1.0;74.0;20.0;5.0;2.0;1.4;1.9
3968;Actief;Uitgaven voor levensonderhoud kinderen;Alle personen met inkomen;1998;106.0;0.0;75.0;21.0;7.0;3.0;1.4;2.0
3969;Actief;Uitgaven voor levensonderhoud kinderen;Alle personen met inkomen;1999;114.0;1.0;82.0;21.0;7.0;3.0;1.4;2.0
3970;Actief;Uitgaven voor levensonderhoud kinderen;Alle personen met inkomen;2000;119.0;1.0;90.0;18.0;7.0;3.0;1.5;1.9
3971;Actief;Uitgaven voor levensonderhoud kinderen;Personen tot 65 jaar met inkomen;1990;59.0;0.0;44.0;11.0;3.0;1.0;0.9;1.8
3972;Actief;Uitgaven voor levensonderhoud kinderen;Personen tot 65 jaar met inkomen;1991;64.0;0.0;49.0;10.0;3.0;1.0;0.9;1.8
3973;Actief;Uitgaven voor levensonderhoud kinderen;Personen tot 65 jaar met inkomen;1992;66.0;0.0;51.0;11.0;2.0;2.0;1.0;2.0
3974;Actief;Uitgaven voor levensonderhoud kinderen;Personen tot 65 jaar met inkomen;1993;69.0;0.0;54.0;11.0;2.0;1.0;1.0;1.9
3975;Actief;Uitgaven voor levensonderhoud kinderen;Personen tot 65 jaar met inkomen;1994;75.0;1.0;57.0;14.0;3.0;1.0;1.1;1.9
3976;Actief;Uitgaven voor levensonderhoud kinderen;Personen tot 65 jaar met inkomen;1995;83.0;0.0;63.0;15.0;4.0;1.0;1.2;1.9
3977;Actief;Uitgaven voor levensonderhoud kinderen;Personen tot 65 jaar met inkomen;1996;95.0;0.0;69.0;20.0;5.0;1.0;1.3;1.9
3978;Actief;Uitgaven voor levensonderhoud kinderen;Personen tot 65 jaar met inkomen;1997;101.0;1.0;74.0;20.0;5.0;2.0;1.4;1.9
3979;Actief;Uitgaven voor levensonderhoud kinderen;Personen tot 65 jaar met inkomen;1998;106.0;0.0;75.0;21.0;7.0;3.0;1.4;2.0
3980;Actief;Uitgaven voor levensonderhoud kinderen;Personen tot 65 jaar met inkomen;1999;114.0;1.0;82.0;21.0;7.0;3.0;1.4;2.0
3981;Actief;Uitgaven voor levensonderhoud kinderen;Personen tot 65 jaar met inkomen;2000;118.0;1.0;89.0;18.0;7.0;3.0;1.5;1.9
3982;Actief;Uitgaven voor levensonderhoud kinderen;Personen 65 jaar en ouder met inkomen;1990;0.0;0.0;0.0;0.0;0.0;0.0;;
3983;Actief;Uitgaven voor levensonderhoud kinderen;Personen 65 jaar en ouder met inkomen;1991;0.0;0.0;0.0;0.0;0.0;0.0;;
3984;Actief;Uitgaven voor levensonderhoud kinderen;Personen 65 jaar en ouder met inkomen;1992;0.0;0.0;0.0;0.0;0.0;0.0;;
3985;Actief;Uitgaven voor levensonderhoud kinderen;Personen 65 jaar en ouder met inkomen;1993;0.0;0.0;0.0;0.0;0.0;0.0;;
3986;Actief;Uitgaven voor levensonderhoud kinderen;Personen 65 jaar en ouder met inkomen;1994;0.0;0.0;0.0;0.0;0.0;0.0;;
3987;Actief;Uitgaven voor levensonderhoud kinderen;Personen 65 jaar en ouder met inkomen;1995;0.0;0.0;0.0;0.0;0.0;0.0;;
3988;Actief;Uitgaven voor levensonderhoud kinderen;Personen 65 jaar en ouder met inkomen;1996;0.0;0.0;0.0;0.0;0.0;0.0;;
3989;Actief;Uitgaven voor levensonderhoud kinderen;Personen 65 jaar en ouder met inkomen;1997;0.0;0.0;0.0;0.0;0.0;0.0;;
3990;Actief;Uitgaven voor levensonderhoud kinderen;Personen 65 jaar en ouder met inkomen;1998;0.0;0.0;0.0;0.0;0.0;0.0;;
3991;Actief;Uitgaven voor levensonderhoud kinderen;Personen 65 jaar en ouder met inkomen;1999;0.0;0.0;0.0;0.0;0.0;0.0;;
3992;Actief;Uitgaven voor levensonderhoud kinderen;Personen 65 jaar en ouder met inkomen;2000;0.0;0.0;0.0;0.0;0.0;0.0;;
3993;Actief;Uitgaven voor levensonderhoud kinderen;Personen met 52 weken inkomen;1990;58.0;0.0;44.0;11.0;3.0;1.0;1.0;1.8
3994;Actief;Uitgaven voor levensonderhoud kinderen;Personen met 52 weken inkomen;1991;62.0;0.0;48.0;10.0;3.0;1.0;1.1;1.8
3995;Actief;Uitgaven voor levensonderhoud kinderen;Personen met 52 weken inkomen;1992;65.0;0.0;50.0;11.0;2.0;2.0;1.1;2.0
3996;Actief;Uitgaven voor levensonderhoud kinderen;Personen met 52 weken inkomen;1993;68.0;0.0;54.0;11.0;2.0;1.0;1.1;1.9
3997;Actief;Uitgaven voor levensonderhoud kinderen;Personen met 52 weken inkomen;1994;74.0;1.0;56.0;13.0;3.0;1.0;1.2;1.9
3998;Actief;Uitgaven voor levensonderhoud kinderen;Personen met 52 weken inkomen;1995;82.0;0.0;63.0;15.0;4.0;1.0;1.3;1.9
3999;Actief;Uitgaven voor levensonderhoud kinderen;Personen met 52 weken inkomen;1996;94.0;0.0;68.0;19.0;5.0;1.0;1.5;1.9
4000;Actief;Uitgaven voor levensonderhoud kinderen;Personen met 52 weken inkomen;1997;100.0;1.0;73.0;19.0;5.0;2.0;1.5;1.9
4001;Actief;Uitgaven voor levensonderhoud kinderen;Personen met 52 weken inkomen;1998;105.0;0.0;74.0;20.0;7.0;3.0;1.6;2.0
4002;Actief;Uitgaven voor levensonderhoud kinderen;Personen met 52 weken inkomen;1999;111.0;1.0;80.0;21.0;7.0;3.0;1.6;2.0
4003;Actief;Uitgaven voor levensonderhoud kinderen;Personen met 52 weken inkomen;2000;116.0;1.0;88.0;18.0;7.0;3.0;1.6;2.0
4004;Actief;Uitgaven voor levensonderhoud overigen;Alle personen met inkomen;1990;42.0;0.0;25.0;15.0;1.0;1.0;0.6;1.1
4005;Actief;Uitgaven voor levensonderhoud overigen;Alle personen met inkomen;1991;41.0;0.0;25.0;14.0;1.0;1.0;0.6;1.0
4006;Actief;Uitgaven voor levensonderhoud overigen;Alle personen met inkomen;1992;41.0;0.0;27.0;13.0;1.0;1.0;0.6;1.0
4007;Actief;Uitgaven voor levensonderhoud overigen;Alle personen met inkomen;1993;36.0;0.0;23.0;11.0;0.0;1.0;0.5;1.0
4008;Actief;Uitgaven voor levensonderhoud overigen;Alle personen met inkomen;1994;35.0;0.0;23.0;11.0;0.0;0.0;0.5;1.2
4009;Actief;Uitgaven voor levensonderhoud overigen;Alle personen met inkomen;1995;40.0;0.0;26.0;13.0;1.0;1.0;0.6;1.2
4010;Actief;Uitgaven voor levensonderhoud overigen;Alle personen met inkomen;1996;49.0;0.0;29.0;18.0;1.0;1.0;0.7;1.3
4011;Actief;Uitgaven voor levensonderhoud overigen;Alle personen met inkomen;1997;51.0;0.0;32.0;18.0;1.0;1.0;0.7;1.2
4012;Actief;Uitgaven voor levensonderhoud overigen;Alle personen met inkomen;1998;60.0;0.0;38.0;18.0;1.0;2.0;0.8;1.1
4013;Actief;Uitgaven voor levensonderhoud overigen;Alle personen met inkomen;1999;66.0;0.0;40.0;22.0;2.0;2.0;0.8;1.2
