ID;SBI93;Globalisering;Perioden;AantalOndernemingen_1;AantalWerknemersFTE_2;BalanstotaalEindstand_3;ImmaterieleVasteActiva_4;MaterieleVasteActiva_5;DeelnemingenTotaal_6;GroepsmaatschappijenTotaal_7;GroepsmaatschappijenBinnenland_8;GroepsmaatschappijenBuitenland_9;OverigeDeelnemingenTotaal_10;OverigeDeelnemingenBinnenland_11;OverigeDeelnemingenBuitenland_12;LanglopendeVorderingenTotaal_13;VorderingenOpGroepsmaatschappijen_14;VorderingenOpFinancieleInstellingen_15;OverigeLanglopendeVorderingen_16;VoorradenTotaal_17;OnderhandenWerk_18;VoorradenFysiek_19;VooruitbetalingOpVoorraden_20;KortlopendeVorderingenTotaal_21;VorderingenOpGroepsmaatschappijen_22;Handelsdebiteuren_23;AfboekingInvesteringspremiesSubsED_24;OverigeVorderingen_25;BeleggingenOpKorteTermijn_26;LiquideMiddelenTotaal_27;Kasmiddelen_28;TermijndepositoS_29;VorderingenOpFinancieleInstellingen_30;EigenVermogenTotaal_31;Aandelenkapitaal_32;Agioreserve_33;Herwaarderingsreserve_34;NietVerdeeldeWinstEnOverigeReserves_35;LanglopendeSchuldenTotaalGeenRente_36;BelangVanDerden_37;Egalisatierekening_38;Voorzieningen_39;LanglopendeSchuldenTotaalWelRente_40;SchuldenAanGroepsmaatschappijen_41;AchtergesteldeLeningen_42;Obligatieleningen_43;SchuldenAanFinancieleInstellingen_44;OverigeLanglopendeSchulden_45;KortlopendeSchuldenTotaal_46;AflossingOpLanglopendeSchulden_47;SchuldenAanGroepsmaatschappijen_48;Handelscrediteuren_49;OntvangenVooruitbetalingen_50;SchuldenAanFinancieleInstellingen_51;Belastingen_52;OverigeSchulden_53;BalanstotaalBeginstand_54;ImmaterieleVasteActiva_55;MaterieleVasteActiva_56;DeelnemingenTotaal_57;GroepsmaatschappijenTotaal_58;GroepsmaatschappijenBinnenland_59;GroepsmaatschappijenBuitenland_60;OverigeDeelnemingenTotaal_61;OverigeDeelnemingenBinnenland_62;OverigeDeelnemingenBuitenland_63;LanglVorderingenEnBeleggingenTotaal_64;VorderingenOpGroepsmaatschappijen_65;VorderingenOpFinancieleInstellingen_66;OverigeLanglopendeVorderingen_67;VoorradenTotaal_68;Onderhandenwerk_69;VoorradenFysiek_70;VooruitbetalingOpVoorraden_71;KortlVorderingenEnBeleggingenTotaal_72;VorderingenOpGroepsmaatschappijen_73;Handelsdebiteuren_74;Belastingen_75;OverigeVorderingen_76;BeleggingenOpKorteTermijn_77;LiquideMiddelenTotaal_78;Kasmiddelen_79;TermijndepositoS_80;VorderingenOpFinancieleInstellingen_81;EigenVermogenTotaal_82;Aandelenkapitaal_83;Agioreserve_84;Herwaarderingsreserve_85;NietVerdeeldeWinstEnOverigeReserves_86;LanglopendeSchuldenTotaalGeenRente_87;BelangVanDerden_88;Egalisatierekening_89;Voorzieningen_90;LanglopendeSchuldenTotaalWelRente_91;SchuldenAanGroepsmaatschappijen_92;AchtergesteldeLeningen_93;Obligatieleningen_94;SchuldenAanFinancieleInstellingen_95;OverigeLanglopendeSchulden_96;KortlopendeSchuldenTotaal_97;AflossingOpLanglopendeSchulden_98;SchuldenAanGroepsmaatschappijen_99;Handelscrediteuren_100;OntvangenVooruitbetalingen_101;Belastingen_102;SchuldenAanFinancieleInstellingen_103;OverigeSchulden_104;TotaleNettoOmzet_105;NettoOmzetUitBinnenland_106;NettoOmzetUitBuitenlandTotaal_107;OmzetGroepsmaatschappijenBuitenland_108;OverigeOmzetBuitenland_109;LoonSalarisEnSocialePremies_110;Afschrijvingen_111;TotaleKostenVanDeOmzet_112;KostenVanDeOmzetUitBinnenland_113;TotaleKostenOmzetUitBuitenland_114;KostenGroepsmaatschappijenBuitenland_115;OverigeKostenOmzetUitBuitenland_116;Investeringspremies_117;Bedrijfsresultaat_118;ResultaatUitDeelnemingenTotaal_119;ResultaatGroepsmaatschappijenTotaal_120;GroepsmaatschappijenBinnenland_121;GroepsmaatschappijenBuitenland_122;OverigeDeelnemingenBinnenland_123;OverigeDeelnemingenBuitenland_124;Rentebaten_125;Rentelasten_126;OverigeFinancieleResultaten_127;BuitengewoneBaten_128;BuitengewoneLasten_129;ResultaatVoorBelastingen_130;Vennootschapsbelasting_131;AandeelVanDerden_132;Nettoresultaat_133;DividendvoorstelTotaal_134;DividendGroepsmaatschappijen_135;DividendOverigeAandeelhouders_136;UitkeringAanLedenCooperaties_137;BeginstandBoekjaar_138;MutatiesDoorDeConsolidaties_139;AankopenInclusiefProductie_140;BoekwaardeVerkopen_141;AfboekingInvesteringspremiesSubsED_142;Herwaarderingen_143;Afschrijvingen_144;Waardecorrecties_145;EindstandBoekjaar_146;BeginstandBoekjaar_147;ToevoegingenTotaal_148;WinstBoekjaar_149;ValutaverschillenDeelnemingen_150;OverigeToevoegingen_151;OnttrekkingenTotaal_152;VerliesBoekjaar_153;Dividenduitkering_154;ValutaverschillenDeelnemingen_155;AfboekingGoodwill_156;OverigeOnttrekkingen_157;EindstandBoekjaar_158
140;0000e  Niet-financiële sector (A-O, min;Buitenlandse international;1993;446.0;253.7;70155.8;1505.1;14120.4;16197.6;15019.0;16.3;15002.7;1178.6;505.8;672.8;6831.1;6281.6;25.6;523.9;8711.3;1386.0;7041.6;283.7;18863.1;10369.4;6326.7;457.5;1531.2;178.3;3927.4;25.3;1670.7;2231.4;27068.9;8653.1;8834.6;191.7;9389.5;3544.6;313.4;192.6;3038.6;13571.9;5058.6;1273.9;1708.1;1876.6;3654.7;25970.5;1286.8;11363.7;4062.6;574.1;3781.5;1656.0;3245.8;69758.9;1440.5;13757.7;14284.4;13168.7;19.0;13149.7;1115.7;491.7;624.0;6734.6;6291.6;36.0;407.0;9279.2;1625.1;7302.4;351.7;20169.4;11501.5;6171.2;409.6;1798.7;288.4;4093.1;26.2;2226.5;1840.4;25894.0;8193.5;7899.4;191.6;9609.5;3418.3;277.3;271.1;2869.9;13363.6;5524.3;812.9;1448.1;1959.6;3618.7;23010.0;1628.3;11149.0;4102.7;468.0;1852.6;4073.0;3809.4;71523.5;;;;;9118.3;2400.6;57900.2;;;;;70.1;2174.4;888.2;731.0;;731.0;60.8;96.4;1442.5;1961.5;-56.9;591.2;676.7;2401.4;572.9;-37.8;1866.3;1775.0;1624.6;150.4;0.0;13757.7;34.4;2854.5;450.6;0.4;-0.6;2075.4;1.0;14120.4;9609.5;3504.1;3054.2;120.3;329.6;3724.1;1187.9;1775.0;193.4;262.7;305.1;9389.5
141;0000e  Niet-financiële sector (A-O, min;Buitenlandse international;1994;466.0;252.1;74203.3;1450.9;14114.6;20608.4;18291.6;17.0;18274.7;2316.8;804.8;1512.0;4560.4;3657.4;6.5;896.5;9352.2;1665.8;7293.0;393.4;19586.8;10626.7;6852.8;429.2;1520.3;157.8;4529.9;21.6;2276.1;2232.2;32114.2;8959.9;13078.5;211.9;9863.9;3841.3;417.9;157.8;3265.6;12481.3;5839.7;558.3;1920.0;2210.1;1953.2;25766.5;1489.9;11032.6;4126.6;874.3;2972.0;1896.1;3375.0;72787.4;1618.0;14340.0;17336.3;15884.0;11.6;15872.4;1452.3;742.7;709.6;6507.2;5720.5;3.8;782.9;9220.1;1522.3;7266.6;431.2;19469.9;10738.0;6590.9;472.2;1458.4;210.4;4295.7;24.8;2156.3;2114.6;28330.4;8487.4;10727.7;166.8;8948.5;3868.3;457.2;210.0;3201.1;14237.0;5621.3;706.1;2078.8;2320.7;3510.1;22670.1;1239.5;11450.7;3959.6;830.0;1764.6;3681.6;3425.7;76075.9;;;;;9139.5;2418.1;61240.3;;;;;56.1;3334.1;1534.5;1303.1;;1303.1;16.1;215.3;1205.5;1659.7;15.0;961.5;1152.0;4238.8;897.0;-55.6;3397.5;2511.0;2374.8;136.2;0.0;14340.0;-111.0;2423.0;465.6;2.2;8.4;2061.7;-16.4;14114.6;8948.5;5958.4;4921.7;76.8;959.9;5043.1;1524.2;2511.0;206.9;399.3;401.6;9863.9
142;0000e  Niet-financiële sector (A-O, min;Buitenlandse international;1995;501.0;243.9;78614.9;2394.5;14123.5;22378.9;20100.1;165.2;19934.9;2278.8;622.8;1656.0;4650.9;3552.2;3.9;1094.8;9937.2;1291.1;8203.8;442.3;20445.9;10215.8;7622.2;449.8;1769.3;388.8;4684.2;25.3;2460.4;2198.5;35205.3;9223.3;17110.7;176.0;8695.3;5197.7;1471.7;153.0;3573.0;12459.0;7089.2;408.5;1208.6;1810.4;1942.3;25753.0;728.0;11398.3;3973.7;946.6;2751.2;2055.1;3900.1;76868.9;2603.2;14971.1;20304.1;18211.1;0.0;18211.1;2093.0;592.4;1500.5;4859.4;3858.3;5.7;995.4;9876.8;1657.1;7893.9;325.8;19683.2;10078.7;7176.8;455.5;1624.5;347.7;4571.1;22.2;2218.1;2330.8;33201.8;8627.3;15042.6;237.0;9294.9;4847.5;1340.5;198.4;3308.6;12718.1;6827.3;360.5;1526.1;1968.9;2035.3;23069.7;1677.9;10858.5;4124.8;853.0;1959.3;3031.9;3596.2;85631.4;;;;;9284.4;2526.7;69165.3;;;;;49.0;4703.9;2109.7;1917.6;0.2;1917.5;76.6;115.5;874.6;1483.2;-227.5;1137.7;1129.0;5986.3;1507.0;168.4;4310.9;3048.3;2941.6;106.7;0.0;14971.1;-295.2;2888.4;1173.9;2.5;7.2;2198.0;-73.6;14123.5;9294.9;6382.4;6063.1;13.0;306.2;6982.1;1752.2;3048.3;456.3;1048.1;677.2;8695.3
143;0000e  Niet-financiële sector (A-O, min;Buitenlandse international;1996;488.0;216.4;79428.9;1897.5;14169.7;25486.0;23724.0;165.2;23558.9;1762.0;1083.3;678.7;4575.0;3400.8;7.4;1166.8;8187.6;581.1;7284.4;322.1;20902.4;11426.0;7333.8;413.0;1648.0;81.6;4210.7;30.9;1932.3;2247.5;38116.7;12815.8;13913.2;261.7;11126.0;4924.5;1298.9;130.1;3495.5;11194.4;7394.8;128.0;559.7;1697.8;1414.1;25193.5;817.1;10943.8;4178.5;868.8;2899.9;1808.1;3677.3;72488.0;2037.0;13903.5;20084.8;18585.7;165.7;18420.1;1499.1;812.1;687.0;4660.7;3649.8;3.7;1007.2;8231.8;546.6;7360.6;324.6;19167.6;9877.1;7013.6;443.5;1565.6;267.8;4402.4;17.1;2238.9;2146.4;31924.4;9640.3;12387.9;217.3;9678.9;4793.0;1377.6;159.0;3256.4;11260.9;7192.1;101.8;697.7;1771.7;1497.6;21505.3;764.3;10521.1;3948.3;956.3;1744.0;3004.2;3571.3;83047.1;;;;;8772.2;2575.0;67264.4;;;;;45.0;4480.3;2284.9;2164.4;;2164.4;86.3;34.2;821.1;1231.9;31.0;533.2;809.9;6108.8;1490.0;85.8;4533.1;2521.0;2427.4;93.6;0.0;13903.5;-87.5;2811.6;391.0;1.0;51.7;2097.6;-19.9;14169.7;9678.9;6475.0;5744.9;268.9;461.3;5027.9;1211.8;2521.0;126.2;832.3;336.7;11126.0
144;0000e  Niet-financiële sector (A-O, min;Buitenlandse international;1997;486.0;225.8;88481.2;3345.6;15398.4;25739.7;24132.7;151.9;23980.8;1607.0;852.6;754.4;7100.8;5995.5;74.9;1030.4;8653.8;665.1;7803.0;185.7;24106.9;12643.1;8629.4;450.9;1912.5;471.0;4135.9;52.9;1462.4;2620.6;40322.6;13159.9;14066.5;320.2;12776.0;5058.2;1449.0;94.0;3515.2;15067.4;9394.6;162.0;1263.8;2302.1;1944.9;28032.8;1591.1;11656.0;4921.1;773.4;3198.4;1961.7;3931.1;76012.7;3216.3;14550.1;22512.3;21173.1;149.7;21023.4;1339.2;761.5;577.7;4049.3;2946.3;10.6;1092.4;7983.8;556.6;7121.0;306.2;19735.9;10159.1;7416.3;404.0;1676.3;80.2;3965.1;32.4;1697.7;2235.0;36000.7;13071.5;12274.0;335.9;10319.3;4693.6;1299.0;126.3;3268.3;11259.8;7186.8;240.2;527.5;1935.7;1369.6;20999.8;866.5;9769.5;4319.5;793.8;1759.6;3059.0;3490.9;93894.1;;;;;9215.4;2700.1;76486.3;;;;;31.3;5523.6;1943.2;1756.9;6.3;1750.6;103.0;83.3;832.4;1338.0;68.2;897.9;699.2;7228.1;1698.8;125.5;5403.8;2335.3;2199.9;135.4;0.0;14550.1;374.8;2785.4;394.2;0.0;4.7;2130.4;208.2;15398.4;10319.3;7702.7;6268.4;422.3;1012.1;5246.0;864.5;2335.2;69.9;591.7;1384.6;12776.0
145;0000e  Niet-financiële sector (A-O, min;Buitenlandse international;1998;452.0;234.2;93906.2;4317.9;16264.1;26349.5;24874.4;192.4;24682.1;1475.1;648.2;826.8;6539.1;5552.5;69.6;917.0;9160.9;722.7;8256.5;181.7;26488.9;15001.4;8467.0;514.6;2063.0;442.9;4785.9;28.9;1808.0;2949.0;42123.0;10197.9;16637.8;234.7;15052.6;5184.0;1354.3;75.4;3754.3;15189.2;9626.5;210.7;1234.1;2872.2;1245.7;31410.1;871.7;14094.8;5030.6;762.1;3726.8;2053.1;4871.0;89691.7;3879.8;16018.3;24469.1;22966.1;189.1;22777.0;1503.0;661.1;841.9;7502.9;6528.1;72.3;902.5;9067.4;794.2;8048.3;224.9;24529.8;13137.7;8672.5;455.1;1879.9;384.6;4224.6;42.6;1499.0;2683.0;39839.3;12076.8;14186.0;271.9;13304.6;5308.6;1410.0;98.5;3800.1;14739.3;9432.5;165.1;1253.3;2660.5;1227.9;26547.4;1536.0;12696.2;5249.0;819.5;1936.7;3257.2;4310.0;104656.5;;;;;9957.4;3045.5;85858.7;;;;;25.1;5820.0;2290.7;2110.4;20.1;2090.3;84.6;95.7;1131.9;1689.1;29.7;1583.1;523.6;8642.6;1655.5;188.0;6799.1;3375.0;3254.8;120.2;0.0;16018.3;-396.5;3516.9;591.2;0.1;40.1;2327.9;4.5;16264.1;13304.6;8441.7;7509.8;130.7;801.2;6744.6;710.7;3375.1;199.0;1342.2;1117.7;15001.7
146;0000e  Niet-financiële sector (A-O, min;Buitenlandse international;1999;516.0;265.6;117028.7;5726.0;18626.9;35164.8;32816.1;475.5;32340.6;2348.7;1035.0;1313.8;7262.9;5227.1;61.1;1974.7;10165.7;905.6;9033.8;226.3;33109.3;17602.1;10478.4;654.0;3137.1;1237.7;6973.3;40.6;2330.6;4602.1;50450.6;9377.3;24123.7;304.6;16645.0;5884.8;1458.7;82.0;4344.1;20960.7;11621.8;378.3;3533.3;3601.8;1825.5;39732.6;1380.9;19029.7;6270.1;663.6;3976.5;2109.8;6302.0;95144.6;4242.3;17172.1;25236.4;23635.2;424.5;23210.7;1601.2;674.8;926.4;6407.6;5386.9;60.0;960.7;9539.0;799.7;8549.3;190.0;27555.0;14780.0;9535.4;514.4;2281.0;444.2;4992.3;32.7;2026.6;2933.0;42786.0;9518.8;18016.3;236.2;15014.7;5403.7;1375.7;82.0;3946.0;14564.3;8119.3;362.9;1132.2;3600.9;1349.0;28493.0;1059.2;13549.5;5483.1;691.8;2055.3;3897.4;5654.1;114756.7;;;;;11447.7;3408.6;94257.2;;;;;18.6;5661.7;1521.4;1293.5;10.6;1282.8;99.3;128.6;1161.9;1785.9;-109.1;3194.4;1168.9;8475.4;1944.7;266.2;6264.6;4103.4;3529.7;573.7;0.0;17172.1;330.9;4037.5;670.9;0.0;128.7;2570.1;210.4;18638.6;15014.7;10453.6;8564.2;234.3;1655.1;8810.0;2299.7;4103.5;107.5;191.6;2107.8;16658.3
147;0000e  Niet-financiële sector (A-O, min;Buitenlandse international;2000;540.0;330.7;147065.6;9388.0;23260.2;39494.9;34435.0;3121.4;31313.7;5059.9;1313.4;3746.5;11658.4;9967.3;64.6;1626.5;11577.1;939.6;10408.4;229.1;44048.4;27081.0;12597.0;872.5;3329.9;168.0;7638.7;55.1;1835.7;5747.9;56532.9;11991.6;28809.3;678.4;15053.6;7159.1;1378.8;92.2;5688.1;32423.2;10537.5;901.4;9063.7;3833.8;8086.8;50950.4;861.6;27240.9;7505.1;763.3;3866.2;2912.7;7800.6;124077.1;7418.5;21539.6;37122.6;34765.6;162.8;34602.7;2357.0;922.3;1434.8;7660.4;6170.9;79.3;1410.2;11397.1;918.9;9890.7;587.5;32142.2;16930.4;11236.6;781.9;2996.6;196.7;6796.5;49.7;2366.7;4380.1;50577.8;10361.9;23398.9;394.0;16423.0;6989.4;1632.8;117.9;5238.7;24824.2;11506.5;952.3;4584.9;4238.5;3542.0;37880.9;1473.7;19216.9;6814.2;671.0;2354.8;3804.7;7350.3;132932.1;58765.3;74166.8;36698.7;37468.1;14317.7;4246.2;107480.3;47990.1;59490.2;41975.5;17514.7;22.6;6910.4;2105.6;1891.3;6.3;1885.0;199.7;14.6;1612.7;2989.6;-233.7;5157.7;1727.2;10836.0;2313.0;265.6;8257.4;7122.3;6244.0;878.3;0.0;21539.6;564.9;5137.0;872.6;6.4;88.0;3185.4;-5.0;23260.2;16423.0;14763.1;12727.8;385.8;1649.5;16131.1;4470.3;7122.3;119.8;1262.3;3156.3;15053.6
148;0000e  Niet-financiële sector (A-O, min;Buitenlandse international;2001;434.0;309.6;174164.1;11857.8;24126.3;48973.8;43824.2;3245.4;40578.8;5149.6;1543.7;3605.9;14906.3;13125.5;52.4;1728.4;13509.4;1365.7;11946.4;197.3;49597.7;30388.8;12256.7;1205.8;3612.2;2134.2;11192.7;81.8;5345.7;5765.2;64357.7;13172.1;40578.6;502.8;10104.2;7048.8;1363.2;73.5;5612.1;46250.3;19800.0;1347.1;4094.4;12803.5;8205.3;56507.3;1124.8;29019.0;7249.7;1397.5;4884.1;3146.4;9685.8;159792.5;8962.4;22903.5;39893.1;34712.3;3105.2;31607.0;5180.8;1157.0;4023.9;13913.1;12308.7;61.1;1543.3;11894.4;1154.9;10508.0;231.5;51992.3;32806.0;12842.0;1023.1;3322.0;1999.2;10233.7;90.0;3307.5;6836.2;64251.8;11555.3;28263.0;654.1;23779.4;6695.7;1204.2;82.2;5409.3;35684.8;13752.7;991.4;9039.0;3272.8;8628.9;48955.9;1064.9;28868.5;7564.2;903.7;3147.9;4204.2;7406.7;160536.2;57798.0;102738.2;56148.6;46589.6;14274.0;4591.5;134818.6;48953.3;85865.3;62668.5;23196.9;13.5;6865.5;-1049.2;-1120.7;5.5;-1126.1;111.3;-39.8;4523.8;6044.4;-71.6;1272.8;2993.6;2503.3;2289.4;393.6;-179.8;4660.5;4416.1;244.4;0.0;22903.5;537.6;5376.1;1350.1;0.0;29.7;3443.7;73.1;24126.3;23779.4;10002.4;7931.9;207.1;1863.3;23677.6;8111.6;4660.5;191.9;1025.4;9688.2;10104.2
149;0000e  Niet-financiële sector (A-O, min;Buitenlandse international;2002;442.0;289.5;165761.7;12422.5;24608.2;39017.9;35259.5;3682.8;31576.7;3758.4;1688.8;2069.5;18058.2;16473.7;62.9;1521.6;11927.9;983.6;10787.8;156.5;50019.5;32697.7;11409.7;1291.9;3418.6;1201.6;9707.7;145.3;2729.1;6833.3;62024.3;12128.1;34496.3;570.6;14829.3;7413.4;1506.4;57.1;5849.9;37074.2;18410.4;1293.7;4208.7;3950.5;9210.9;59249.7;9543.1;24907.8;7165.2;1465.7;4270.6;3106.4;8790.9;172681.2;11785.0;23945.2;48329.7;42771.2;3380.1;39391.2;5558.5;1756.3;3802.1;16818.6;14912.3;53.5;1852.8;13132.6;1367.5;11564.3;200.8;47128.4;28338.8;11758.0;1233.5;3581.5;2216.6;11541.6;72.5;5803.9;5665.2;67566.4;10772.6;37082.8;653.3;19057.7;6770.9;1608.0;71.5;5091.4;44077.3;18147.8;1270.7;10094.1;3797.3;10767.4;49012.6;1189.2;27056.1;7204.4;1446.9;2986.2;5253.9;9129.8;142728.1;55204.5;87523.5;44994.7;42528.9;15024.4;4778.4;112915.7;45965.0;66950.7;43605.2;23345.4;14.9;10024.5;484.1;385.5;50.3;335.2;95.3;3.3;2093.0;3726.1;-189.3;3876.7;3440.9;9122.0;2028.5;415.1;6678.4;7814.3;7511.1;303.2;0.0;23945.2;588.8;4477.3;856.7;0.1;31.1;3658.5;81.1;24608.2;19057.7;16603.5;12555.1;55.9;3992.5;21314.2;5876.7;7814.3;963.9;1113.4;5545.9;14829.3
150;0000e  Niet-financiële sector (A-O, min;Buitenlandse international;2003;430.0;293.5;171060.2;16795.2;25978.1;38425.3;35844.9;3514.4;32330.5;2580.4;1380.6;1199.8;20051.3;17034.7;127.2;2889.4;12509.6;961.8;11390.9;156.9;47173.9;27227.8;11529.4;2316.0;3909.7;2191.0;10126.6;41.7;3897.9;6187.0;67830.6;13322.0;34451.7;832.0;19224.9;8663.9;1852.0;179.1;6632.8;45129.6;25068.7;1428.2;3058.0;3825.7;11749.0;49436.3;1659.3;22955.5;7279.3;1349.2;3555.8;3593.6;9043.6;163623.9;14684.2;26286.7;38044.0;34939.8;3815.1;31124.7;3104.2;1718.1;1386.1;16558.8;13697.1;130.4;2731.3;12486.3;913.6;11476.0;96.7;45771.9;27288.6;12047.9;1293.9;3623.2;1518.3;9791.9;63.1;2736.8;6992.0;55737.3;12014.8;31992.2;530.5;11199.8;8296.9;1521.6;199.5;6575.8;38211.9;21163.4;1323.9;1843.4;4310.3;9570.9;57192.8;9765.9;26075.9;7266.0;1237.1;3276.7;4185.2;9571.2;153234.3;59737.4;93496.9;50847.5;42649.4;15291.3;5544.1;125074.7;49023.0;76051.7;50781.5;25270.2;50.6;7374.8;3702.4;3306.1;281.8;3024.3;227.3;169.0;2062.5;3017.2;965.2;7.8;0.0;11095.5;1934.1;485.0;8676.4;1026.7;937.4;89.3;0.0;26286.7;412.3;3940.2;959.2;0.1;54.0;4023.2;267.5;25978.1;11199.8;23721.4;11050.9;96.8;12573.7;11753.0;2374.5;4969.9;603.4;41.4;3763.7;19224.9
151;0000e  Niet-financiële sector (A-O, min;Buitenlandse international;2004;427.0;300.6;182258.6;16000.5;27409.6;43976.8;41526.8;7804.5;33722.4;2450.0;1783.9;666.1;25656.5;22369.9;121.6;3165.0;12588.0;1152.6;11269.5;165.9;45799.7;27352.4;11332.1;1600.0;4003.9;1511.3;10827.5;40.8;3930.0;6856.7;75233.5;14042.9;48418.3;599.3;12173.0;8873.3;1974.8;155.3;6743.2;48025.2;27278.5;1865.8;3832.4;4743.7;10304.8;50126.5;2168.4;22840.9;7501.9;1530.6;3658.0;3323.4;9103.3;171595.0;14134.6;28543.9;38731.1;35708.5;6599.5;29109.0;3022.6;1449.0;1573.6;22953.3;20002.2;126.1;2825.0;11825.5;1067.1;10568.9;189.5;45707.1;26622.4;10915.6;2228.7;3975.9;1964.5;9699.4;49.3;3763.5;5886.6;68252.0;14576.7;35511.7;464.2;17699.4;8573.3;1879.6;182.2;6511.5;48153.6;26890.9;1446.3;3916.4;4389.0;11511.0;42667.9;1850.1;20525.8;6906.2;1393.0;3358.2;3948.1;8634.6;156369.1;59145.1;97224.1;52561.7;44662.4;15901.4;5767.8;125413.0;57628.1;67784.8;40062.4;27722.5;22.7;9309.7;5557.1;3912.5;-55.0;3967.5;1720.0;-75.4;2216.6;2991.5;-1320.2;56.8;360.6;12467.9;2735.9;213.6;9518.4;1388.0;1255.3;132.7;0.0;28543.9;347.1;4000.4;898.3;0.0;67.3;4239.3;-411.4;27409.6;17699.4;13889.5;11836.9;176.9;1875.7;19415.9;2318.5;6827.6;398.1;330.5;9541.2;12173.0
152;0000e  Niet-financiële sector (A-O, min;Buitenlandse international;2005;424.0;328.1;201651.4;16713.6;33989.8;46057.9;42344.8;3189.6;39155.2;3713.1;2139.3;1573.8;29045.6;23346.4;177.4;5521.8;14716.0;1498.6;13069.5;147.9;50473.3;28987.3;14463.5;2185.5;3946.5;890.5;10655.2;63.7;4122.3;6469.2;72693.7;13512.6;35859.1;1098.6;22223.4;10779.0;2313.0;284.5;8181.5;54865.5;32545.2;1505.1;4796.6;5098.5;10920.1;63313.2;4750.2;28446.6;9185.3;2137.6;5297.9;3603.5;9892.1;187616.1;17115.6;33503.2;44258.3;41386.1;7614.6;33771.5;2872.2;2105.3;766.9;21474.8;16426.5;115.9;4932.4;13459.6;1148.0;12148.7;162.9;46677.6;26426.2;12819.2;1617.4;4268.2;1546.6;11127.1;124.8;4632.4;6369.9;75921.4;13849.5;36004.3;738.2;25329.4;9445.1;1925.9;333.8;7185.4;48262.1;26289.7;1342.4;3989.3;4779.5;11861.2;49663.9;2204.3;24569.4;8054.3;2195.5;3324.8;4323.7;9315.6;168424.3;69361.1;99063.2;51097.5;47965.7;18054.5;5952.7;132168.5;70232.4;61936.0;34908.8;27027.2;39.5;12288.1;8071.7;5441.5;1323.4;4118.2;2459.9;170.3;2229.8;3719.3;-1597.3;19.1;5.1;17287.1;2560.0;344.9;14382.2;1023.3;793.2;131.3;98.8;33503.2;634.5;5425.9;1111.6;0.0;204.2;4737.3;70.9;33989.8;25329.4;20073.2;16613.3;559.0;2901.0;23179.3;2231.1;15693.2;400.2;353.1;4501.7;22223.4
153;0000e  Niet-financiële sector (A-O, min;Buitenlandse international;2006;391.0;307.7;215740.7;17319.6;29647.0;58771.6;54937.9;6388.8;48549.1;3833.7;2210.2;1623.5;30267.9;25725.1;120.6;4422.2;14226.6;1242.2;12896.8;87.6;51676.1;28537.4;14548.4;3838.9;4161.3;590.1;13831.8;163.3;6026.2;7642.3;89267.3;13907.4;60096.8;535.5;14727.6;11394.8;3008.2;155.5;8231.1;51658.3;30644.9;1140.1;6543.5;3627.9;9701.9;63420.3;2136.0;32697.5;8939.9;1661.1;4461.6;3315.9;10208.3;196009.4;17551.6;29538.2;46480.3;42685.5;3353.2;39332.3;3794.8;2257.4;1537.4;29884.6;23850.6;124.5;5909.5;13289.3;1301.2;11847.2;140.9;48757.5;27492.0;13222.6;3371.4;3789.7;881.8;10507.9;96.3;3971.5;6440.1;76007.7;13066.7;38773.0;705.6;23462.4;11144.1;2403.5;200.0;8540.6;49912.7;29942.5;1211.7;4880.6;3727.0;10150.9;54833.8;4523.4;27875.8;8508.3;1878.6;3119.0;4111.2;8928.7;160958.6;68884.4;92074.2;47213.0;44861.3;17059.1;5627.3;126154.1;65739.0;60415.1;31852.1;28563.0;12.0;12130.0;9717.7;9141.8;1799.3;7342.5;278.5;297.4;2517.8;3890.7;-198.1;3.5;43.6;20236.5;2521.4;709.6;17005.5;1368.4;1129.7;238.7;0.0;29538.2;5.4;5906.7;1399.3;0.0;48.5;4275.5;-177.0;29647.0;23462.4;23417.9;18534.4;219.6;4663.9;32152.7;1529.0;9056.2;584.5;107.9;20875.2;14727.6
