ID;Geslacht;Migratieachtergrond;Onderwijssoort;Vooropleiding;Opleidingsfase;Perioden;Eerstejaarsstudenten_1
6382;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma economie en maatschappij;Master- en vervolgopleidingen;2002/'03;0.0
6383;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma economie en maatschappij;Master- en vervolgopleidingen;2003/'04;0.0
6384;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma economie en maatschappij;Master- en vervolgopleidingen;2004/'05;1.0
6385;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma economie en maatschappij;Master- en vervolgopleidingen;2005/'06;0.0
6386;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma economie en maatschappij;Master- en vervolgopleidingen;2006/'07;0.0
6387;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma economie en maatschappij;Master- en vervolgopleidingen;2007/'08;0.0
6388;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma economie en maatschappij;Master- en vervolgopleidingen;2008/'09;0.0
6389;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma economie en maatschappij;Master- en vervolgopleidingen;2009/'10;0.0
6390;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma economie en maatschappij;Master- en vervolgopleidingen;2010/'11;0.0
6391;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma economie en maatschappij;Master- en vervolgopleidingen;2011/'12;1.0
6392;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma economie en maatschappij;Master- en vervolgopleidingen;2012/'13;1.0
6393;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma economie en maatschappij;Master- en vervolgopleidingen;2013/'14;0.0
6394;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma economie en maatschappij;Master- en vervolgopleidingen;2014/'15;0.0
6395;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma economie en maatschappij;Master- en vervolgopleidingen;2015/'16;0.0
6396;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma economie en maatschappij;Master- en vervolgopleidingen;2016/'17;1.0
6397;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma economie en maatschappij;Master- en vervolgopleidingen;2017/'18;0.0
6398;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma economie en maatschappij;Master- en vervolgopleidingen;2018/'19;1.0
6399;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma economie en maatschappij;Master- en vervolgopleidingen;2019/'20;0.0
6400;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma economie en maatschappij;Master- en vervolgopleidingen;2020/'21;0.0
6401;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma economie en maatschappij;Master- en vervolgopleidingen;2021/'22;2.0
6402;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en gezondheid;Opleidingsfase totaal;2000/'01;174.0
6403;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en gezondheid;Opleidingsfase totaal;2001/'02;2393.0
6404;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en gezondheid;Opleidingsfase totaal;2002/'03;3546.0
6405;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en gezondheid;Opleidingsfase totaal;2003/'04;4176.0
6406;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en gezondheid;Opleidingsfase totaal;2004/'05;4533.0
6407;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en gezondheid;Opleidingsfase totaal;2005/'06;4887.0
6408;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en gezondheid;Opleidingsfase totaal;2006/'07;5090.0
6409;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en gezondheid;Opleidingsfase totaal;2007/'08;5373.0
6410;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en gezondheid;Opleidingsfase totaal;2008/'09;6264.0
6411;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en gezondheid;Opleidingsfase totaal;2009/'10;5335.0
6412;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en gezondheid;Opleidingsfase totaal;2010/'11;5265.0
6413;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en gezondheid;Opleidingsfase totaal;2011/'12;5721.0
6414;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en gezondheid;Opleidingsfase totaal;2012/'13;5964.0
6415;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en gezondheid;Opleidingsfase totaal;2013/'14;6675.0
6416;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en gezondheid;Opleidingsfase totaal;2014/'15;6907.0
6417;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en gezondheid;Opleidingsfase totaal;2015/'16;6620.0
6418;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en gezondheid;Opleidingsfase totaal;2016/'17;7670.0
6419;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en gezondheid;Opleidingsfase totaal;2017/'18;7688.0
6420;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en gezondheid;Opleidingsfase totaal;2018/'19;8180.0
6421;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en gezondheid;Opleidingsfase totaal;2019/'20;8131.0
6422;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en gezondheid;Opleidingsfase totaal;2020/'21;9180.0
6423;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en gezondheid;Opleidingsfase totaal;2021/'22;7739.0
6424;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en gezondheid;Bachelor- en doctoraalopleidingen;2000/'01;174.0
6425;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en gezondheid;Bachelor- en doctoraalopleidingen;2001/'02;2393.0
6426;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en gezondheid;Bachelor- en doctoraalopleidingen;2002/'03;3546.0
6427;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en gezondheid;Bachelor- en doctoraalopleidingen;2003/'04;4176.0
6428;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en gezondheid;Bachelor- en doctoraalopleidingen;2004/'05;4533.0
6429;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en gezondheid;Bachelor- en doctoraalopleidingen;2005/'06;4887.0
6430;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en gezondheid;Bachelor- en doctoraalopleidingen;2006/'07;5090.0
6431;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en gezondheid;Bachelor- en doctoraalopleidingen;2007/'08;5373.0
6432;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en gezondheid;Bachelor- en doctoraalopleidingen;2008/'09;6263.0
6433;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en gezondheid;Bachelor- en doctoraalopleidingen;2009/'10;5333.0
6434;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en gezondheid;Bachelor- en doctoraalopleidingen;2010/'11;5265.0
6435;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en gezondheid;Bachelor- en doctoraalopleidingen;2011/'12;5721.0
6436;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en gezondheid;Bachelor- en doctoraalopleidingen;2012/'13;5963.0
6437;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en gezondheid;Bachelor- en doctoraalopleidingen;2013/'14;6675.0
6438;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en gezondheid;Bachelor- en doctoraalopleidingen;2014/'15;6905.0
6439;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en gezondheid;Bachelor- en doctoraalopleidingen;2015/'16;6620.0
6440;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en gezondheid;Bachelor- en doctoraalopleidingen;2016/'17;7670.0
6441;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en gezondheid;Bachelor- en doctoraalopleidingen;2017/'18;7685.0
6442;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en gezondheid;Bachelor- en doctoraalopleidingen;2018/'19;8178.0
6443;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en gezondheid;Bachelor- en doctoraalopleidingen;2019/'20;8128.0
6444;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en gezondheid;Bachelor- en doctoraalopleidingen;2020/'21;9178.0
6445;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en gezondheid;Bachelor- en doctoraalopleidingen;2021/'22;7739.0
6446;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en gezondheid;Master- en vervolgopleidingen;2000/'01;0.0
6447;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en gezondheid;Master- en vervolgopleidingen;2001/'02;0.0
6448;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en gezondheid;Master- en vervolgopleidingen;2002/'03;0.0
6449;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en gezondheid;Master- en vervolgopleidingen;2003/'04;0.0
6450;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en gezondheid;Master- en vervolgopleidingen;2004/'05;0.0
6451;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en gezondheid;Master- en vervolgopleidingen;2005/'06;0.0
6452;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en gezondheid;Master- en vervolgopleidingen;2006/'07;0.0
6453;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en gezondheid;Master- en vervolgopleidingen;2007/'08;0.0
6454;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en gezondheid;Master- en vervolgopleidingen;2008/'09;1.0
6455;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en gezondheid;Master- en vervolgopleidingen;2009/'10;2.0
6456;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en gezondheid;Master- en vervolgopleidingen;2010/'11;0.0
6457;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en gezondheid;Master- en vervolgopleidingen;2011/'12;0.0
6458;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en gezondheid;Master- en vervolgopleidingen;2012/'13;1.0
6459;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en gezondheid;Master- en vervolgopleidingen;2013/'14;0.0
6460;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en gezondheid;Master- en vervolgopleidingen;2014/'15;2.0
6461;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en gezondheid;Master- en vervolgopleidingen;2015/'16;0.0
6462;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en gezondheid;Master- en vervolgopleidingen;2016/'17;0.0
6463;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en gezondheid;Master- en vervolgopleidingen;2017/'18;3.0
6464;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en gezondheid;Master- en vervolgopleidingen;2018/'19;2.0
6465;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en gezondheid;Master- en vervolgopleidingen;2019/'20;3.0
6466;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en gezondheid;Master- en vervolgopleidingen;2020/'21;2.0
6467;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en gezondheid;Master- en vervolgopleidingen;2021/'22;0.0
6468;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en techniek;Opleidingsfase totaal;2000/'01;204.0
6469;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en techniek;Opleidingsfase totaal;2001/'02;2534.0
6470;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en techniek;Opleidingsfase totaal;2002/'03;2974.0
6471;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en techniek;Opleidingsfase totaal;2003/'04;2911.0
6472;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en techniek;Opleidingsfase totaal;2004/'05;2886.0
6473;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en techniek;Opleidingsfase totaal;2005/'06;2765.0
6474;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en techniek;Opleidingsfase totaal;2006/'07;2656.0
6475;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en techniek;Opleidingsfase totaal;2007/'08;2581.0
6476;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en techniek;Opleidingsfase totaal;2008/'09;2725.0
6477;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en techniek;Opleidingsfase totaal;2009/'10;2773.0
6478;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en techniek;Opleidingsfase totaal;2010/'11;3002.0
6479;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en techniek;Opleidingsfase totaal;2011/'12;2972.0
6480;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en techniek;Opleidingsfase totaal;2012/'13;2879.0
6481;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en techniek;Opleidingsfase totaal;2013/'14;2827.0
6482;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en techniek;Opleidingsfase totaal;2014/'15;2695.0
6483;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en techniek;Opleidingsfase totaal;2015/'16;2689.0
6484;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en techniek;Opleidingsfase totaal;2016/'17;2937.0
6485;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en techniek;Opleidingsfase totaal;2017/'18;3044.0
6486;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en techniek;Opleidingsfase totaal;2018/'19;2824.0
6487;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en techniek;Opleidingsfase totaal;2019/'20;2727.0
6488;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en techniek;Opleidingsfase totaal;2020/'21;2657.0
6489;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en techniek;Opleidingsfase totaal;2021/'22;2128.0
6490;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en techniek;Bachelor- en doctoraalopleidingen;2000/'01;204.0
6491;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en techniek;Bachelor- en doctoraalopleidingen;2001/'02;2534.0
6492;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en techniek;Bachelor- en doctoraalopleidingen;2002/'03;2974.0
6493;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en techniek;Bachelor- en doctoraalopleidingen;2003/'04;2911.0
6494;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en techniek;Bachelor- en doctoraalopleidingen;2004/'05;2886.0
6495;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en techniek;Bachelor- en doctoraalopleidingen;2005/'06;2765.0
6496;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en techniek;Bachelor- en doctoraalopleidingen;2006/'07;2656.0
6497;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en techniek;Bachelor- en doctoraalopleidingen;2007/'08;2581.0
6498;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en techniek;Bachelor- en doctoraalopleidingen;2008/'09;2725.0
6499;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en techniek;Bachelor- en doctoraalopleidingen;2009/'10;2773.0
6500;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en techniek;Bachelor- en doctoraalopleidingen;2010/'11;3002.0
6501;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en techniek;Bachelor- en doctoraalopleidingen;2011/'12;2972.0
6502;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en techniek;Bachelor- en doctoraalopleidingen;2012/'13;2879.0
6503;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en techniek;Bachelor- en doctoraalopleidingen;2013/'14;2827.0
6504;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en techniek;Bachelor- en doctoraalopleidingen;2014/'15;2695.0
6505;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en techniek;Bachelor- en doctoraalopleidingen;2015/'16;2689.0
6506;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en techniek;Bachelor- en doctoraalopleidingen;2016/'17;2937.0
6507;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en techniek;Bachelor- en doctoraalopleidingen;2017/'18;3044.0
6508;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en techniek;Bachelor- en doctoraalopleidingen;2018/'19;2824.0
6509;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en techniek;Bachelor- en doctoraalopleidingen;2019/'20;2727.0
6510;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en techniek;Bachelor- en doctoraalopleidingen;2020/'21;2657.0
6511;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en techniek;Bachelor- en doctoraalopleidingen;2021/'22;2128.0
6512;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en techniek;Master- en vervolgopleidingen;2000/'01;0.0
6513;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en techniek;Master- en vervolgopleidingen;2001/'02;0.0
6514;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en techniek;Master- en vervolgopleidingen;2002/'03;0.0
6515;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en techniek;Master- en vervolgopleidingen;2003/'04;0.0
6516;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en techniek;Master- en vervolgopleidingen;2004/'05;0.0
6517;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en techniek;Master- en vervolgopleidingen;2005/'06;0.0
6518;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en techniek;Master- en vervolgopleidingen;2006/'07;0.0
6519;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en techniek;Master- en vervolgopleidingen;2007/'08;0.0
6520;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en techniek;Master- en vervolgopleidingen;2008/'09;0.0
6521;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en techniek;Master- en vervolgopleidingen;2009/'10;0.0
6522;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en techniek;Master- en vervolgopleidingen;2010/'11;0.0
6523;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en techniek;Master- en vervolgopleidingen;2011/'12;0.0
6524;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en techniek;Master- en vervolgopleidingen;2012/'13;0.0
6525;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en techniek;Master- en vervolgopleidingen;2013/'14;0.0
6526;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en techniek;Master- en vervolgopleidingen;2014/'15;0.0
6527;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en techniek;Master- en vervolgopleidingen;2015/'16;0.0
6528;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en techniek;Master- en vervolgopleidingen;2016/'17;0.0
6529;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en techniek;Master- en vervolgopleidingen;2017/'18;0.0
6530;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en techniek;Master- en vervolgopleidingen;2018/'19;0.0
6531;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en techniek;Master- en vervolgopleidingen;2019/'20;0.0
6532;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en techniek;Master- en vervolgopleidingen;2020/'21;0.0
6533;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma natuur en techniek;Master- en vervolgopleidingen;2021/'22;0.0
6534;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma met profielcombinaties;Opleidingsfase totaal;2000/'01;57.0
6535;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma met profielcombinaties;Opleidingsfase totaal;2001/'02;406.0
6536;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma met profielcombinaties;Opleidingsfase totaal;2002/'03;382.0
6537;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma met profielcombinaties;Opleidingsfase totaal;2003/'04;523.0
6538;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma met profielcombinaties;Opleidingsfase totaal;2004/'05;602.0
6539;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma met profielcombinaties;Opleidingsfase totaal;2005/'06;802.0
6540;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma met profielcombinaties;Opleidingsfase totaal;2006/'07;968.0
6541;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma met profielcombinaties;Opleidingsfase totaal;2007/'08;1128.0
6542;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma met profielcombinaties;Opleidingsfase totaal;2008/'09;1066.0
6543;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma met profielcombinaties;Opleidingsfase totaal;2009/'10;4453.0
6544;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma met profielcombinaties;Opleidingsfase totaal;2010/'11;5344.0
6545;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma met profielcombinaties;Opleidingsfase totaal;2011/'12;5653.0
6546;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma met profielcombinaties;Opleidingsfase totaal;2012/'13;5896.0
6547;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma met profielcombinaties;Opleidingsfase totaal;2013/'14;6158.0
