ID;Bedrijfsomvang;BedrijfstakkenBranchesSBI2008;Perioden;WerkzamePersonen_1;Arbeidsjaren_2;UitgavenVoorEigenRDActiviteiten_3;OndernemingenMetEigenRDActiviteiten_4
617;10 tot 50 werkzame personen;58-60 Uitgeverijen, film,radio en t.v.;2012;376.0;118.0;7.0;188.0
618;10 tot 50 werkzame personen;58 Uitgeverijen;2011;449.0;39.0;3.0;111.0
619;10 tot 50 werkzame personen;58 Uitgeverijen;2012;200.0;30.0;2.0;100.0
620;10 tot 50 werkzame personen;"59 Film- en tv-productie; geluidsopname";2011;;;;0.0
621;10 tot 50 werkzame personen;"59 Film- en tv-productie; geluidsopname";2012;176.0;88.0;5.0;88.0
622;10 tot 50 werkzame personen;60 Radio- en televisieomroepen;2011;;;;0.0
623;10 tot 50 werkzame personen;60 Radio- en televisieomroepen;2012;;;;0.0
624;10 tot 50 werkzame personen;61 Telecommunicatie;2011;17.0;16.0;2.0;1.0
625;10 tot 50 werkzame personen;61 Telecommunicatie;2012;411.0;200.0;20.0;57.0
626;10 tot 50 werkzame personen;62-63 IT- en informatiedienstverlening;2011;4636.0;2758.0;223.0;677.0
627;10 tot 50 werkzame personen;62-63 IT- en informatiedienstverlening;2012;4811.0;2948.0;188.0;714.0
628;10 tot 50 werkzame personen;62 IT-dienstverlening;2011;4317.0;2439.0;191.0;628.0
629;10 tot 50 werkzame personen;62 IT-dienstverlening;2012;4470.0;2773.0;177.0;620.0
630;10 tot 50 werkzame personen;63 Diensten op het gebied van informatie;2011;319.0;319.0;33.0;49.0
631;10 tot 50 werkzame personen;63 Diensten op het gebied van informatie;2012;341.0;175.0;11.0;94.0
632;10 tot 50 werkzame personen;K Financiële dienstverlening;2011;177.0;89.0;4.0;89.0
633;10 tot 50 werkzame personen;K Financiële dienstverlening;2012;532.0;420.0;36.0;28.0
634;10 tot 50 werkzame personen;L Verhuur en handel van onroerend goed;2011;;;;0.0
635;10 tot 50 werkzame personen;L Verhuur en handel van onroerend goed;2012;;;;0.0
636;10 tot 50 werkzame personen;68 Verhuur en handel van onroerend goed;2011;;;;0.0
637;10 tot 50 werkzame personen;68 Verhuur en handel van onroerend goed;2012;;;;0.0
638;10 tot 50 werkzame personen;M-N Zakelijke dienstverlening;2011;6419.0;2771.0;203.0;936.0
639;10 tot 50 werkzame personen;M-N Zakelijke dienstverlening;2012;5134.0;2710.0;225.0;985.0
640;10 tot 50 werkzame personen;M Specialistische zakelijke diensten;2011;5692.0;2457.0;181.0;691.0
641;10 tot 50 werkzame personen;M Specialistische zakelijke diensten;2012;4728.0;2546.0;216.0;845.0
642;10 tot 50 werkzame personen;69-71 Management- en technisch advies;2011;2348.0;1215.0;98.0;396.0
643;10 tot 50 werkzame personen;69-71 Management- en technisch advies;2012;2395.0;811.0;57.0;484.0
644;10 tot 50 werkzame personen;69 Juridische diensten en administratie;2011;;;;0.0
645;10 tot 50 werkzame personen;69 Juridische diensten en administratie;2012;;;;0.0
646;10 tot 50 werkzame personen;70 Holdings en managementadviesbureaus;2011;563.0;563.0;55.0;43.0
647;10 tot 50 werkzame personen;70 Holdings en managementadviesbureaus;2012;10.0;5.0;0.0;2.0
648;10 tot 50 werkzame personen;71 Architecten-, ingenieursbureaus e.d.;2011;1785.0;651.0;43.0;353.0
649;10 tot 50 werkzame personen;71 Architecten-, ingenieursbureaus e.d.;2012;2385.0;806.0;57.0;482.0
650;10 tot 50 werkzame personen;72 Research;2011;1899.0;1074.0;75.0;134.0
651;10 tot 50 werkzame personen;72 Research;2012;1658.0;1268.0;118.0;136.0
652;10 tot 50 werkzame personen;73-75 Reclame, design, overige diensten;2011;1445.0;168.0;8.0;161.0
653;10 tot 50 werkzame personen;73-75 Reclame, design, overige diensten;2012;675.0;468.0;41.0;225.0
654;10 tot 50 werkzame personen;73 Reclamewezen en marktonderzoek;2011;1445.0;168.0;8.0;161.0
655;10 tot 50 werkzame personen;73 Reclamewezen en marktonderzoek;2012;675.0;468.0;41.0;225.0
656;10 tot 50 werkzame personen;74 Design, fotografie, vertaalbureaus;2011;;;;0.0
657;10 tot 50 werkzame personen;74 Design, fotografie, vertaalbureaus;2012;;;;0.0
658;10 tot 50 werkzame personen;75 Veterinaire dienstverlening;2011;;;;0.0
659;10 tot 50 werkzame personen;75 Veterinaire dienstverlening;2012;;;;0.0
660;10 tot 50 werkzame personen;N Verhuur en overige zakelijke diensten;2011;727.0;314.0;22.0;244.0
661;10 tot 50 werkzame personen;N Verhuur en overige zakelijke diensten;2012;406.0;164.0;10.0;141.0
662;10 tot 50 werkzame personen;O-Q Overheid en zorg;2011;;;;
663;10 tot 50 werkzame personen;O-Q Overheid en zorg;2012;;;;
664;10 tot 50 werkzame personen;O Openbaar bestuur en overheidsdiensten;2011;;;;
665;10 tot 50 werkzame personen;O Openbaar bestuur en overheidsdiensten;2012;;;;
666;10 tot 50 werkzame personen;84 Openbaar bestuur en overheidsdiensten;2011;;;;
667;10 tot 50 werkzame personen;84 Openbaar bestuur en overheidsdiensten;2012;;;;
668;10 tot 50 werkzame personen;P Onderwijs;2011;;;;
669;10 tot 50 werkzame personen;P Onderwijs;2012;;;;
670;10 tot 50 werkzame personen;85 Onderwijs;2011;;;;
671;10 tot 50 werkzame personen;85 Onderwijs;2012;;;;
672;10 tot 50 werkzame personen;Q Gezondheids- en welzijnszorg;2011;;;;
673;10 tot 50 werkzame personen;Q Gezondheids- en welzijnszorg;2012;;;;
674;10 tot 50 werkzame personen;87-88 Verzorging en welzijn;2011;;;;
675;10 tot 50 werkzame personen;87-88 Verzorging en welzijn;2012;;;;
676;10 tot 50 werkzame personen;R-U Cultuur, recreatie, overige diensten;2011;;;;
677;10 tot 50 werkzame personen;R-U Cultuur, recreatie, overige diensten;2012;;;;
678;10 tot 50 werkzame personen;R Cultuur, sport en recreatie;2011;;;;
679;10 tot 50 werkzame personen;R Cultuur, sport en recreatie;2012;;;;
680;10 tot 50 werkzame personen;S Overige dienstverlening;2011;;;;
681;10 tot 50 werkzame personen;S Overige dienstverlening;2012;;;;
682;10 tot 50 werkzame personen;T Huishoudens;2011;;;;
683;10 tot 50 werkzame personen;T Huishoudens;2012;;;;
684;10 tot 50 werkzame personen;U Extraterritoriale organisaties;2011;;;;
685;10 tot 50 werkzame personen;U Extraterritoriale organisaties;2012;;;;
686;10 tot 50 werkzame personen;99 Extraterritoriale organisaties;2011;;;;
687;10 tot 50 werkzame personen;99 Extraterritoriale organisaties;2012;;;;
688;50 tot 250 werkzame personen;A-U Alle economische activiteiten;2011;31001.0;20133.0;1767.0;2293.0
689;50 tot 250 werkzame personen;A-U Alle economische activiteiten;2012;33304.0;20924.0;1735.0;2637.0
690;50 tot 250 werkzame personen;A Landbouw, bosbouw en visserij;2011;1600.0;1176.0;106.0;77.0
691;50 tot 250 werkzame personen;A Landbouw, bosbouw en visserij;2012;856.0;598.0;56.0;58.0
692;50 tot 250 werkzame personen;B-E Nijverheid (geen bouw) en energie;2011;12731.0;8292.0;764.0;1166.0
693;50 tot 250 werkzame personen;B-E Nijverheid (geen bouw) en energie;2012;13390.0;8700.0;791.0;1252.0
694;50 tot 250 werkzame personen;B Delfstoffenwinning;2011;58.0;51.0;22.0;10.0
695;50 tot 250 werkzame personen;B Delfstoffenwinning;2012;146.0;43.0;54.0;9.0
696;50 tot 250 werkzame personen;C Industrie;2011;12498.0;8174.0;737.0;1125.0
697;50 tot 250 werkzame personen;C Industrie;2012;13067.0;8605.0;732.0;1220.0
698;50 tot 250 werkzame personen;10-12 Voedings-, genotmiddelenindustrie;2011;1354.0;1043.0;117.0;157.0
699;50 tot 250 werkzame personen;10-12 Voedings-, genotmiddelenindustrie;2012;1899.0;1216.0;122.0;161.0
700;50 tot 250 werkzame personen;10 Voedingsmiddelenindustrie;2011;1322.0;1028.0;117.0;150.0
701;50 tot 250 werkzame personen;10 Voedingsmiddelenindustrie;2012;1866.0;1205.0;121.0;156.0
702;50 tot 250 werkzame personen;11 Drankenindustrie;2011;1.0;1.0;0.0;2.0
703;50 tot 250 werkzame personen;11 Drankenindustrie;2012;8.0;2.0;0.0;2.0
704;50 tot 250 werkzame personen;12 Tabaksindustrie;2011;31.0;14.0;1.0;4.0
705;50 tot 250 werkzame personen;12 Tabaksindustrie;2012;25.0;8.0;0.0;3.0
706;50 tot 250 werkzame personen;13-15 Textiel-, kleding-, lederindustrie;2011;284.0;127.0;5.0;24.0
707;50 tot 250 werkzame personen;13-15 Textiel-, kleding-, lederindustrie;2012;160.0;81.0;6.0;35.0
708;50 tot 250 werkzame personen;13 Textielindustrie;2011;260.0;121.0;5.0;19.0
709;50 tot 250 werkzame personen;13 Textielindustrie;2012;144.0;67.0;5.0;28.0
710;50 tot 250 werkzame personen;14 Kledingindustrie;2011;18.0;4.0;0.0;2.0
711;50 tot 250 werkzame personen;14 Kledingindustrie;2012;2.0;0.0;0.0;1.0
712;50 tot 250 werkzame personen;15 Leer- en schoenenindustrie;2011;6.0;1.0;0.0;3.0
713;50 tot 250 werkzame personen;15 Leer- en schoenenindustrie;2012;14.0;14.0;1.0;6.0
714;50 tot 250 werkzame personen;16+23 Hout- en bouwmaterialenindustrie;2011;349.0;83.0;5.0;58.0
715;50 tot 250 werkzame personen;16+23 Hout- en bouwmaterialenindustrie;2012;257.0;111.0;7.0;54.0
716;50 tot 250 werkzame personen;16 Houtindustrie;2011;134.0;29.0;1.0;26.0
717;50 tot 250 werkzame personen;16 Houtindustrie;2012;72.0;26.0;1.0;22.0
718;50 tot 250 werkzame personen;17-18 Papier- en grafische industrie;2011;383.0;292.0;14.0;33.0
719;50 tot 250 werkzame personen;17-18 Papier- en grafische industrie;2012;206.0;98.0;7.0;37.0
720;50 tot 250 werkzame personen;17 Papierindustrie;2011;149.0;73.0;4.0;17.0
721;50 tot 250 werkzame personen;17 Papierindustrie;2012;199.0;92.0;6.0;35.0
722;50 tot 250 werkzame personen;18 Grafische industrie;2011;234.0;219.0;9.0;16.0
723;50 tot 250 werkzame personen;18 Grafische industrie;2012;7.0;6.0;0.0;1.0
724;50 tot 250 werkzame personen;19-22 Raffinaderijen en chemie;2011;1847.0;1508.0;150.0;189.0
725;50 tot 250 werkzame personen;19-22 Raffinaderijen en chemie;2012;1725.0;1319.0;115.0;201.0
726;50 tot 250 werkzame personen;19 Aardolie-industrie;2011;37.0;37.0;3.0;4.0
727;50 tot 250 werkzame personen;19 Aardolie-industrie;2012;25.0;23.0;3.0;3.0
728;50 tot 250 werkzame personen;20-21 Chemie en farmaceutische industrie;2011;1008.0;825.0;87.0;103.0
729;50 tot 250 werkzame personen;20-21 Chemie en farmaceutische industrie;2012;808.0;621.0;57.0;94.0
730;50 tot 250 werkzame personen;20 Chemische industrie;2011;925.0;758.0;81.0;94.0
731;50 tot 250 werkzame personen;20 Chemische industrie;2012;671.0;511.0;47.0;85.0
732;50 tot 250 werkzame personen;21 Farmaceutische industrie;2011;83.0;67.0;6.0;9.0
733;50 tot 250 werkzame personen;21 Farmaceutische industrie;2012;137.0;111.0;10.0;10.0
734;50 tot 250 werkzame personen;22 Rubber- en kunststofproductindustrie;2011;802.0;647.0;60.0;82.0
735;50 tot 250 werkzame personen;22 Rubber- en kunststofproductindustrie;2012;892.0;674.0;55.0;104.0
736;50 tot 250 werkzame personen;23 Bouwmaterialenindustrie;2011;215.0;54.0;4.0;32.0
737;50 tot 250 werkzame personen;23 Bouwmaterialenindustrie;2012;185.0;85.0;6.0;32.0
738;50 tot 250 werkzame personen;24-30, 33 Metaal-elektro industrie;2011;7680.0;4727.0;425.0;595.0
739;50 tot 250 werkzame personen;24-30, 33 Metaal-elektro industrie;2012;8249.0;5380.0;454.0;671.0
740;50 tot 250 werkzame personen;24-25 Basismetaal, metaalprod.-industrie;2011;1427.0;622.0;53.0;150.0
741;50 tot 250 werkzame personen;24-25 Basismetaal, metaalprod.-industrie;2012;1324.0;561.0;35.0;196.0
742;50 tot 250 werkzame personen;24 Basismetaalindustrie;2011;387.0;112.0;14.0;22.0
743;50 tot 250 werkzame personen;24 Basismetaalindustrie;2012;214.0;94.0;10.0;23.0
744;50 tot 250 werkzame personen;25 Metaalproductenindustrie;2011;1040.0;510.0;38.0;128.0
745;50 tot 250 werkzame personen;25 Metaalproductenindustrie;2012;1110.0;468.0;25.0;173.0
746;50 tot 250 werkzame personen;26-28 Elektrotechn. en machine-industrie;2011;5343.0;3572.0;328.0;344.0
747;50 tot 250 werkzame personen;26-28 Elektrotechn. en machine-industrie;2012;5564.0;4094.0;361.0;359.0
748;50 tot 250 werkzame personen;26-27 Elektrische en elektron. Industrie;2011;1915.0;1490.0;148.0;104.0
749;50 tot 250 werkzame personen;26-27 Elektrische en elektron. Industrie;2012;2064.0;1481.0;139.0;106.0
750;50 tot 250 werkzame personen;26 Elektrotechnische industrie;2011;1397.0;1156.0;122.0;60.0
751;50 tot 250 werkzame personen;26 Elektrotechnische industrie;2012;1451.0;1125.0;111.0;59.0
752;50 tot 250 werkzame personen;27 Elektrische apparatenindustrie;2011;518.0;335.0;27.0;45.0
753;50 tot 250 werkzame personen;27 Elektrische apparatenindustrie;2012;613.0;356.0;28.0;47.0
754;50 tot 250 werkzame personen;28 Machine-industrie;2011;3429.0;2082.0;180.0;240.0
755;50 tot 250 werkzame personen;28 Machine-industrie;2012;3500.0;2614.0;222.0;253.0
756;50 tot 250 werkzame personen;29-30 Transportmiddelenindustrie;2011;626.0;445.0;36.0;78.0
757;50 tot 250 werkzame personen;29-30 Transportmiddelenindustrie;2012;1071.0;547.0;46.0;81.0
758;50 tot 250 werkzame personen;29 Auto- en aanhangwagenindustrie;2011;327.0;233.0;18.0;34.0
759;50 tot 250 werkzame personen;29 Auto- en aanhangwagenindustrie;2012;278.0;94.0;7.0;35.0
760;50 tot 250 werkzame personen;30 Overige transportmiddelenindustrie;2011;299.0;213.0;17.0;44.0
761;50 tot 250 werkzame personen;30 Overige transportmiddelenindustrie;2012;793.0;453.0;39.0;46.0
762;50 tot 250 werkzame personen;31 Meubelindustrie;2011;239.0;180.0;7.0;36.0
763;50 tot 250 werkzame personen;31 Meubelindustrie;2012;180.0;93.0;6.0;27.0
764;50 tot 250 werkzame personen;32 Overige industrie;2011;362.0;214.0;13.0;33.0
765;50 tot 250 werkzame personen;32 Overige industrie;2012;392.0;308.0;16.0;34.0
766;50 tot 250 werkzame personen;33 Reparatie en installatie van machines;2011;284.0;88.0;8.0;23.0
767;50 tot 250 werkzame personen;33 Reparatie en installatie van machines;2012;290.0;177.0;12.0;36.0
768;50 tot 250 werkzame personen;D Energievoorziening;2011;60.0;29.0;2.0;6.0
769;50 tot 250 werkzame personen;D Energievoorziening;2012;36.0;9.0;0.0;2.0
770;50 tot 250 werkzame personen;35 Energiebedrijven;2011;60.0;29.0;2.0;6.0
771;50 tot 250 werkzame personen;35 Energiebedrijven;2012;36.0;9.0;0.0;2.0
772;50 tot 250 werkzame personen;E Waterbedrijven en afvalbeheer;2011;116.0;38.0;3.0;25.0
773;50 tot 250 werkzame personen;E Waterbedrijven en afvalbeheer;2012;141.0;42.0;4.0;20.0
774;50 tot 250 werkzame personen;F Bouwnijverheid;2011;1018.0;439.0;48.0;153.0
775;50 tot 250 werkzame personen;F Bouwnijverheid;2012;1270.0;443.0;36.0;187.0
776;50 tot 250 werkzame personen;G+I Handel en horeca;2011;3234.0;1895.0;157.0;266.0
777;50 tot 250 werkzame personen;G+I Handel en horeca;2012;3175.0;2372.0;186.0;265.0
778;50 tot 250 werkzame personen;G-I Handel, vervoer en horeca;2011;3728.0;2209.0;181.0;348.0
779;50 tot 250 werkzame personen;G-I Handel, vervoer en horeca;2012;3672.0;2758.0;213.0;342.0
780;50 tot 250 werkzame personen;G Handel;2011;3257.0;1896.0;158.0;285.0
781;50 tot 250 werkzame personen;G Handel;2012;3176.0;2371.0;186.0;268.0
782;50 tot 250 werkzame personen;H Vervoer en opslag;2011;471.0;314.0;23.0;63.0
783;50 tot 250 werkzame personen;H Vervoer en opslag;2012;493.0;383.0;27.0;72.0
784;50 tot 250 werkzame personen;I Horeca;2011;;;;0.0
785;50 tot 250 werkzame personen;I Horeca;2012;3.0;3.0;0.0;2.0
786;50 tot 250 werkzame personen;J Informatie en communicatie;2011;4341.0;3071.0;239.0;239.0
787;50 tot 250 werkzame personen;J Informatie en communicatie;2012;4463.0;3271.0;196.0;219.0
788;50 tot 250 werkzame personen;58-60 Uitgeverijen, film,radio en t.v.;2011;70.0;47.0;5.0;10.0
789;50 tot 250 werkzame personen;58-60 Uitgeverijen, film,radio en t.v.;2012;12.0;7.0;1.0;4.0
790;50 tot 250 werkzame personen;58 Uitgeverijen;2011;46.0;28.0;3.0;7.0
791;50 tot 250 werkzame personen;58 Uitgeverijen;2012;4.0;1.0;0.0;1.0
792;50 tot 250 werkzame personen;"59 Film- en tv-productie; geluidsopname";2011;5.0;5.0;0.0;1.0
793;50 tot 250 werkzame personen;"59 Film- en tv-productie; geluidsopname";2012;;;;0.0
794;50 tot 250 werkzame personen;60 Radio- en televisieomroepen;2011;19.0;15.0;2.0;2.0
795;50 tot 250 werkzame personen;60 Radio- en televisieomroepen;2012;8.0;6.0;1.0;3.0
796;50 tot 250 werkzame personen;61 Telecommunicatie;2011;138.0;95.0;45.0;23.0
797;50 tot 250 werkzame personen;61 Telecommunicatie;2012;183.0;90.0;9.0;9.0
798;50 tot 250 werkzame personen;62-63 IT- en informatiedienstverlening;2011;4134.0;2929.0;189.0;207.0
799;50 tot 250 werkzame personen;62-63 IT- en informatiedienstverlening;2012;4268.0;3174.0;187.0;206.0
800;50 tot 250 werkzame personen;62 IT-dienstverlening;2011;3701.0;2517.0;175.0;190.0
801;50 tot 250 werkzame personen;62 IT-dienstverlening;2012;4078.0;3034.0;180.0;195.0
802;50 tot 250 werkzame personen;63 Diensten op het gebied van informatie;2011;432.0;412.0;14.0;17.0
803;50 tot 250 werkzame personen;63 Diensten op het gebied van informatie;2012;190.0;140.0;7.0;11.0
804;50 tot 250 werkzame personen;K Financiële dienstverlening;2011;348.0;250.0;20.0;30.0
805;50 tot 250 werkzame personen;K Financiële dienstverlening;2012;551.0;337.0;33.0;44.0
806;50 tot 250 werkzame personen;L Verhuur en handel van onroerend goed;2011;56.0;42.0;3.0;13.0
807;50 tot 250 werkzame personen;L Verhuur en handel van onroerend goed;2012;109.0;54.0;4.0;17.0
808;50 tot 250 werkzame personen;68 Verhuur en handel van onroerend goed;2011;56.0;42.0;3.0;13.0
809;50 tot 250 werkzame personen;68 Verhuur en handel van onroerend goed;2012;109.0;54.0;4.0;17.0
810;50 tot 250 werkzame personen;M-N Zakelijke dienstverlening;2011;7179.0;4653.0;406.0;268.0
811;50 tot 250 werkzame personen;M-N Zakelijke dienstverlening;2012;6451.0;4196.0;362.0;262.0
812;50 tot 250 werkzame personen;M Specialistische zakelijke diensten;2011;6267.0;4313.0;391.0;185.0
813;50 tot 250 werkzame personen;M Specialistische zakelijke diensten;2012;5825.0;3879.0;346.0;189.0
814;50 tot 250 werkzame personen;69-71 Management- en technisch advies;2011;3905.0;2250.0;196.0;114.0
815;50 tot 250 werkzame personen;69-71 Management- en technisch advies;2012;3390.0;1863.0;130.0;130.0
816;50 tot 250 werkzame personen;69 Juridische diensten en administratie;2011;107.0;56.0;3.0;6.0
817;50 tot 250 werkzame personen;69 Juridische diensten en administratie;2012;85.0;22.0;1.0;4.0
818;50 tot 250 werkzame personen;70 Holdings en managementadviesbureaus;2011;1349.0;1024.0;71.0;45.0
819;50 tot 250 werkzame personen;70 Holdings en managementadviesbureaus;2012;1402.0;869.0;42.0;59.0
820;50 tot 250 werkzame personen;71 Architecten-, ingenieursbureaus e.d.;2011;2449.0;1171.0;122.0;63.0
821;50 tot 250 werkzame personen;71 Architecten-, ingenieursbureaus e.d.;2012;1904.0;971.0;87.0;66.0
822;50 tot 250 werkzame personen;72 Research;2011;1875.0;1611.0;164.0;26.0
823;50 tot 250 werkzame personen;72 Research;2012;2104.0;1715.0;196.0;35.0
824;50 tot 250 werkzame personen;73-75 Reclame, design, overige diensten;2011;487.0;452.0;30.0;44.0
825;50 tot 250 werkzame personen;73-75 Reclame, design, overige diensten;2012;331.0;301.0;20.0;25.0
826;50 tot 250 werkzame personen;73 Reclamewezen en marktonderzoek;2011;258.0;251.0;13.0;29.0
827;50 tot 250 werkzame personen;73 Reclamewezen en marktonderzoek;2012;129.0;110.0;6.0;18.0
828;50 tot 250 werkzame personen;74 Design, fotografie, vertaalbureaus;2011;229.0;201.0;18.0;16.0
829;50 tot 250 werkzame personen;74 Design, fotografie, vertaalbureaus;2012;202.0;191.0;15.0;6.0
830;50 tot 250 werkzame personen;75 Veterinaire dienstverlening;2011;;;;
831;50 tot 250 werkzame personen;75 Veterinaire dienstverlening;2012;;;;
832;50 tot 250 werkzame personen;N Verhuur en overige zakelijke diensten;2011;912.0;340.0;15.0;83.0
833;50 tot 250 werkzame personen;N Verhuur en overige zakelijke diensten;2012;625.0;317.0;15.0;73.0
834;50 tot 250 werkzame personen;O-Q Overheid en zorg;2011;;;;
835;50 tot 250 werkzame personen;O-Q Overheid en zorg;2012;;;;
836;50 tot 250 werkzame personen;O Openbaar bestuur en overheidsdiensten;2011;;;;
837;50 tot 250 werkzame personen;O Openbaar bestuur en overheidsdiensten;2012;;;;
838;50 tot 250 werkzame personen;84 Openbaar bestuur en overheidsdiensten;2011;;;;
839;50 tot 250 werkzame personen;84 Openbaar bestuur en overheidsdiensten;2012;;;;
840;50 tot 250 werkzame personen;P Onderwijs;2011;;;;
841;50 tot 250 werkzame personen;P Onderwijs;2012;;;;
842;50 tot 250 werkzame personen;85 Onderwijs;2011;;;;
843;50 tot 250 werkzame personen;85 Onderwijs;2012;;;;
844;50 tot 250 werkzame personen;Q Gezondheids- en welzijnszorg;2011;;;;
845;50 tot 250 werkzame personen;Q Gezondheids- en welzijnszorg;2012;;;;
846;50 tot 250 werkzame personen;87-88 Verzorging en welzijn;2011;;;;
847;50 tot 250 werkzame personen;87-88 Verzorging en welzijn;2012;;;;
848;50 tot 250 werkzame personen;R-U Cultuur, recreatie, overige diensten;2011;;;;
849;50 tot 250 werkzame personen;R-U Cultuur, recreatie, overige diensten;2012;;;;
850;50 tot 250 werkzame personen;R Cultuur, sport en recreatie;2011;;;;
851;50 tot 250 werkzame personen;R Cultuur, sport en recreatie;2012;;;;
852;50 tot 250 werkzame personen;S Overige dienstverlening;2011;;;;
853;50 tot 250 werkzame personen;S Overige dienstverlening;2012;;;;
854;50 tot 250 werkzame personen;T Huishoudens;2011;;;;
855;50 tot 250 werkzame personen;T Huishoudens;2012;;;;
856;50 tot 250 werkzame personen;U Extraterritoriale organisaties;2011;;;;
857;50 tot 250 werkzame personen;U Extraterritoriale organisaties;2012;;;;
858;50 tot 250 werkzame personen;99 Extraterritoriale organisaties;2011;;;;
859;50 tot 250 werkzame personen;99 Extraterritoriale organisaties;2012;;;;
860;250 tot 500 werkzame personen;A-U Alle economische activiteiten;2011;9942.0;8110.0;904.0;281.0
861;250 tot 500 werkzame personen;A-U Alle economische activiteiten;2012;10860.0;8361.0;929.0;363.0
862;250 tot 500 werkzame personen;A Landbouw, bosbouw en visserij;2011;606.0;533.0;42.0;4.0
863;250 tot 500 werkzame personen;A Landbouw, bosbouw en visserij;2012;902.0;779.0;84.0;7.0
864;250 tot 500 werkzame personen;B-E Nijverheid (geen bouw) en energie;2011;5853.0;4700.0;551.0;154.0
865;250 tot 500 werkzame personen;B-E Nijverheid (geen bouw) en energie;2012;6278.0;5008.0;575.0;179.0
866;250 tot 500 werkzame personen;B Delfstoffenwinning;2011;;;;0.0
867;250 tot 500 werkzame personen;B Delfstoffenwinning;2012;;;;0.0
868;250 tot 500 werkzame personen;C Industrie;2011;5843.0;4690.0;549.0;153.0
869;250 tot 500 werkzame personen;C Industrie;2012;6248.0;4997.0;573.0;173.0
870;250 tot 500 werkzame personen;10-12 Voedings-, genotmiddelenindustrie;2011;692.0;572.0;68.0;39.0
871;250 tot 500 werkzame personen;10-12 Voedings-, genotmiddelenindustrie;2012;724.0;584.0;67.0;36.0
872;250 tot 500 werkzame personen;10 Voedingsmiddelenindustrie;2011;497.0;415.0;43.0;32.0
873;250 tot 500 werkzame personen;10 Voedingsmiddelenindustrie;2012;596.0;468.0;51.0;30.0
874;250 tot 500 werkzame personen;11 Drankenindustrie;2011;144.0;138.0;23.0;3.0
875;250 tot 500 werkzame personen;11 Drankenindustrie;2012;113.0;108.0;15.0;3.0
876;250 tot 500 werkzame personen;12 Tabaksindustrie;2011;51.0;19.0;2.0;4.0
877;250 tot 500 werkzame personen;12 Tabaksindustrie;2012;15.0;8.0;1.0;3.0
878;250 tot 500 werkzame personen;13-15 Textiel-, kleding-, lederindustrie;2011;56.0;33.0;3.0;7.0
879;250 tot 500 werkzame personen;13-15 Textiel-, kleding-, lederindustrie;2012;60.0;44.0;4.0;6.0
880;250 tot 500 werkzame personen;13 Textielindustrie;2011;56.0;33.0;3.0;7.0
881;250 tot 500 werkzame personen;13 Textielindustrie;2012;60.0;44.0;4.0;6.0
882;250 tot 500 werkzame personen;14 Kledingindustrie;2011;;;;
883;250 tot 500 werkzame personen;14 Kledingindustrie;2012;;;;
884;250 tot 500 werkzame personen;15 Leer- en schoenenindustrie;2011;;;;
885;250 tot 500 werkzame personen;15 Leer- en schoenenindustrie;2012;;;;
886;250 tot 500 werkzame personen;16+23 Hout- en bouwmaterialenindustrie;2011;120.0;48.0;5.0;14.0
887;250 tot 500 werkzame personen;16+23 Hout- en bouwmaterialenindustrie;2012;117.0;60.0;5.0;14.0
888;250 tot 500 werkzame personen;16 Houtindustrie;2011;9.0;3.0;0.0;2.0
889;250 tot 500 werkzame personen;16 Houtindustrie;2012;6.0;2.0;0.0;1.0
890;250 tot 500 werkzame personen;17-18 Papier- en grafische industrie;2011;29.0;11.0;1.0;4.0
891;250 tot 500 werkzame personen;17-18 Papier- en grafische industrie;2012;111.0;50.0;3.0;6.0
892;250 tot 500 werkzame personen;17 Papierindustrie;2011;27.0;10.0;1.0;2.0
893;250 tot 500 werkzame personen;17 Papierindustrie;2012;30.0;16.0;1.0;4.0
894;250 tot 500 werkzame personen;18 Grafische industrie;2011;2.0;2.0;0.0;2.0
895;250 tot 500 werkzame personen;18 Grafische industrie;2012;81.0;34.0;2.0;2.0
896;250 tot 500 werkzame personen;19-22 Raffinaderijen en chemie;2011;2298.0;2075.0;258.0;19.0
897;250 tot 500 werkzame personen;19-22 Raffinaderijen en chemie;2012;2204.0;1958.0;251.0;24.0
898;250 tot 500 werkzame personen;19 Aardolie-industrie;2011;40.0;20.0;4.0;2.0
899;250 tot 500 werkzame personen;19 Aardolie-industrie;2012;20.0;10.0;2.0;1.0
900;250 tot 500 werkzame personen;20-21 Chemie en farmaceutische industrie;2011;2134.0;1996.0;250.0;11.0
901;250 tot 500 werkzame personen;20-21 Chemie en farmaceutische industrie;2012;2097.0;1887.0;244.0;16.0
902;250 tot 500 werkzame personen;20 Chemische industrie;2011;2112.0;1985.0;249.0;10.0
903;250 tot 500 werkzame personen;20 Chemische industrie;2012;2088.0;1879.0;242.0;12.0
904;250 tot 500 werkzame personen;21 Farmaceutische industrie;2011;22.0;11.0;0.0;1.0
905;250 tot 500 werkzame personen;21 Farmaceutische industrie;2012;9.0;9.0;2.0;4.0
906;250 tot 500 werkzame personen;22 Rubber- en kunststofproductindustrie;2011;124.0;59.0;4.0;5.0
907;250 tot 500 werkzame personen;22 Rubber- en kunststofproductindustrie;2012;87.0;60.0;6.0;7.0
908;250 tot 500 werkzame personen;23 Bouwmaterialenindustrie;2011;111.0;45.0;5.0;12.0
909;250 tot 500 werkzame personen;23 Bouwmaterialenindustrie;2012;111.0;58.0;5.0;13.0
