ID;GeslachtWerknemer;Dienstverband;OverigeKenmerkenWerknemer;BedrijfstakkenBranchesSBI93;Perioden;Banen_1;Arbeidsvolume_2;Uurloon_3;MaandloonInclusiefOverwerk_4;MaandloonExclusiefOverwerk_5;JaarloonInclusiefBijzondereBeloning_6;JaarloonExclusiefBijzondereBeloning_7;BijzondereBeloning_8;BijtellingAutoVanDeZaak_9;PerBaanPerWeekInclusiefOverwerk_10;PerBaanPerWeekExclusiefOverwerk_11;PerBaanPerJaar_12;PerArbeidsjaar_13
142;Totaal;Totaal;Leeftijd: 15 tot 20 jaar;F Bouwnijverheid;2008;14.0;11.0;7.16;820.0;801.0;10300.0;9840.0;460.0;40.0;29.9;29.4;1341.0;1788.0
143;Totaal;Totaal;Leeftijd: 15 tot 20 jaar;F Bouwnijverheid;2009;13.0;9.0;7.22;828.0;810.0;10410.0;9930.0;480.0;50.0;29.8;29.4;1346.0;1818.0
144;Totaal;Totaal;Leeftijd: 15 tot 20 jaar;G Reparatie van consumentenartikelen ..;2006;198.0;66.0;4.94;252.0;241.0;3310.0;3020.0;290.0;0.0;13.1;12.7;584.0;1760.0
145;Totaal;Totaal;Leeftijd: 15 tot 20 jaar;G Reparatie van consumentenartikelen ..;2007;217.0;73.0;4.97;252.0;241.0;3330.0;3030.0;300.0;0.0;13.2;12.8;582.0;1732.0
146;Totaal;Totaal;Leeftijd: 15 tot 20 jaar;G Reparatie van consumentenartikelen ..;2008;230.0;76.0;5.25;260.0;250.0;3400.0;3120.0;280.0;0.0;13.0;12.5;572.0;1731.0
147;Totaal;Totaal;Leeftijd: 15 tot 20 jaar;G Reparatie van consumentenartikelen ..;2009;232.0;70.0;5.57;259.0;249.0;3420.0;3100.0;320.0;0.0;12.1;11.7;537.0;1772.0
148;Totaal;Totaal;Leeftijd: 15 tot 20 jaar;H Horeca;2006;76.0;23.0;5.25;229.0;228.0;2900.0;2750.0;150.0;0.0;11.4;11.4;522.0;1707.0
149;Totaal;Totaal;Leeftijd: 15 tot 20 jaar;H Horeca;2007;84.0;26.0;5.3;229.0;228.0;2890.0;2740.0;150.0;0.0;11.5;11.4;516.0;1662.0
150;Totaal;Totaal;Leeftijd: 15 tot 20 jaar;H Horeca;2008;90.0;28.0;5.33;230.0;230.0;2920.0;2760.0;160.0;0.0;11.4;11.4;517.0;1683.0
151;Totaal;Totaal;Leeftijd: 15 tot 20 jaar;H Horeca;2009;89.0;26.0;5.38;226.0;224.0;2870.0;2710.0;160.0;0.0;11.0;10.9;499.0;1732.0
152;Totaal;Totaal;Leeftijd: 15 tot 20 jaar;I Vervoer, opslag en communicatie;2006;12.0;5.0;6.38;448.0;410.0;5800.0;5380.0;420.0;0.0;17.6;16.8;771.0;1839.0
153;Totaal;Totaal;Leeftijd: 15 tot 20 jaar;I Vervoer, opslag en communicatie;2007;13.0;6.0;6.69;455.0;417.0;5910.0;5460.0;440.0;0.0;17.3;16.6;748.0;1784.0
154;Totaal;Totaal;Leeftijd: 15 tot 20 jaar;I Vervoer, opslag en communicatie;2008;14.0;6.0;6.91;455.0;421.0;5900.0;5460.0;430.0;0.0;16.8;16.0;732.0;1796.0
155;Totaal;Totaal;Leeftijd: 15 tot 20 jaar;I Vervoer, opslag en communicatie;2009;13.0;5.0;6.8;406.0;380.0;5270.0;4870.0;400.0;10.0;15.2;14.6;671.0;1813.0
156;Totaal;Totaal;Leeftijd: 15 tot 20 jaar;J Financiële instellingen;2006;3.0;1.0;5.07;371.0;366.0;4780.0;4450.0;340.0;20.0;18.9;18.8;866.0;1938.0
157;Totaal;Totaal;Leeftijd: 15 tot 20 jaar;J Financiële instellingen;2007;3.0;1.0;5.69;402.0;399.0;5210.0;4830.0;380.0;20.0;18.8;18.7;841.0;1754.0
158;Totaal;Totaal;Leeftijd: 15 tot 20 jaar;J Financiële instellingen;2008;3.0;1.0;5.92;406.0;403.0;5230.0;4870.0;360.0;10.0;18.0;17.9;817.0;1748.0
159;Totaal;Totaal;Leeftijd: 15 tot 20 jaar;J Financiële instellingen;2009;3.0;1.0;5.65;377.0;371.0;4820.0;4520.0;300.0;20.0;17.3;17.2;788.0;1758.0
160;Totaal;Totaal;Leeftijd: 15 tot 20 jaar;K VH en handel in onroerend goed, ..;2006;94.0;34.0;6.31;340.0;333.0;4390.0;4080.0;310.0;10.0;14.0;13.9;634.0;1763.0
161;Totaal;Totaal;Leeftijd: 15 tot 20 jaar;K VH en handel in onroerend goed, ..;2007;101.0;37.0;6.61;352.0;347.0;4560.0;4230.0;330.0;10.0;14.1;13.9;630.0;1707.0
162;Totaal;Totaal;Leeftijd: 15 tot 20 jaar;K VH en handel in onroerend goed, ..;2008;101.0;38.0;6.91;378.0;372.0;4870.0;4540.0;330.0;10.0;14.4;14.2;646.0;1717.0
163;Totaal;Totaal;Leeftijd: 15 tot 20 jaar;K VH en handel in onroerend goed, ..;2009;90.0;32.0;6.77;349.0;344.0;4510.0;4180.0;320.0;10.0;13.4;13.3;609.0;1729.0
164;Totaal;Totaal;Leeftijd: 15 tot 20 jaar;L Openbaar bestuur, overheidsdiensten ..;2006;6.0;5.0;7.8;1006.0;1002.0;14570.0;12070.0;2500.0;0.0;33.5;33.5;1542.0;1736.0
165;Totaal;Totaal;Leeftijd: 15 tot 20 jaar;L Openbaar bestuur, overheidsdiensten ..;2007;6.0;5.0;7.96;1046.0;1042.0;15030.0;12550.0;2480.0;0.0;34.4;34.3;1570.0;1745.0
166;Totaal;Totaal;Leeftijd: 15 tot 20 jaar;L Openbaar bestuur, overheidsdiensten ..;2008;5.0;5.0;8.05;1065.0;1062.0;15630.0;12780.0;2850.0;0.0;34.5;34.5;1582.0;1739.0
167;Totaal;Totaal;Leeftijd: 15 tot 20 jaar;L Openbaar bestuur, overheidsdiensten ..;2009;6.0;6.0;7.31;950.0;947.0;13740.0;11400.0;2340.0;0.0;33.8;33.7;1555.0;1748.0
168;Totaal;Totaal;Leeftijd: 15 tot 20 jaar;M Onderwijs;2006;5.0;4.0;6.33;706.0;701.0;8890.0;8470.0;420.0;0.0;29.8;29.7;1330.0;1751.0
169;Totaal;Totaal;Leeftijd: 15 tot 20 jaar;M Onderwijs;2007;6.0;4.0;6.52;717.0;711.0;9090.0;8610.0;480.0;0.0;29.7;29.5;1308.0;1715.0
170;Totaal;Totaal;Leeftijd: 15 tot 20 jaar;M Onderwijs;2008;7.0;5.0;6.54;717.0;713.0;9110.0;8600.0;510.0;0.0;29.3;29.1;1308.0;1729.0
171;Totaal;Totaal;Leeftijd: 15 tot 20 jaar;M Onderwijs;2009;7.0;5.0;6.8;725.0;722.0;9320.0;8700.0;610.0;0.0;28.4;28.2;1273.0;1758.0
172;Totaal;Totaal;Leeftijd: 15 tot 20 jaar;N Gezondheids- en welzijnszorg;2006;35.0;15.0;6.5;380.0;379.0;5000.0;4560.0;440.0;0.0;15.3;15.3;699.0;1656.0
173;Totaal;Totaal;Leeftijd: 15 tot 20 jaar;N Gezondheids- en welzijnszorg;2007;38.0;17.0;5.97;366.0;364.0;4790.0;4390.0;400.0;0.0;16.3;16.2;732.0;1601.0
174;Totaal;Totaal;Leeftijd: 15 tot 20 jaar;N Gezondheids- en welzijnszorg;2008;40.0;19.0;6.03;386.0;384.0;4990.0;4630.0;360.0;0.0;16.8;16.8;765.0;1595.0
175;Totaal;Totaal;Leeftijd: 15 tot 20 jaar;N Gezondheids- en welzijnszorg;2009;43.0;20.0;6.0;378.0;377.0;4900.0;4540.0;360.0;0.0;16.5;16.5;754.0;1626.0
176;Totaal;Totaal;Leeftijd: 15 tot 20 jaar;O Milieudienstverlening, cultuur, ..;2006;24.0;12.0;6.54;490.0;487.0;6310.0;5890.0;430.0;10.0;19.7;19.6;894.0;1715.0
177;Totaal;Totaal;Leeftijd: 15 tot 20 jaar;O Milieudienstverlening, cultuur, ..;2007;25.0;13.0;6.63;481.0;478.0;6220.0;5770.0;440.0;10.0;19.3;19.2;866.0;1678.0
178;Totaal;Totaal;Leeftijd: 15 tot 20 jaar;O Milieudienstverlening, cultuur, ..;2008;27.0;14.0;6.7;482.0;479.0;6240.0;5790.0;450.0;10.0;19.0;18.9;858.0;1688.0
179;Totaal;Totaal;Leeftijd: 15 tot 20 jaar;O Milieudienstverlening, cultuur, ..;2009;27.0;13.0;6.83;484.0;481.0;6240.0;5800.0;440.0;10.0;18.6;18.5;846.0;1730.0
180;Totaal;Totaal;Leeftijd: 20 tot 25 jaar;A-O Alle economische activiteiten ..;2006;793.0;517.0;10.58;1036.0;1012.0;13690.0;12430.0;1260.0;60.0;25.3;25.0;1148.0;1762.0
181;Totaal;Totaal;Leeftijd: 20 tot 25 jaar;A-O Alle economische activiteiten ..;2007;820.0;543.0;10.89;1067.0;1042.0;14110.0;12810.0;1300.0;70.0;25.6;25.2;1148.0;1734.0
182;Totaal;Totaal;Leeftijd: 20 tot 25 jaar;A-O Alle economische activiteiten ..;2008;833.0;557.0;11.34;1121.0;1096.0;14840.0;13450.0;1390.0;90.0;25.8;25.4;1160.0;1735.0
183;Totaal;Totaal;Leeftijd: 20 tot 25 jaar;A-O Alle economische activiteiten ..;2009;812.0;529.0;11.55;1121.0;1099.0;14880.0;13450.0;1430.0;90.0;25.2;24.9;1142.0;1754.0
184;Totaal;Totaal;Leeftijd: 20 tot 25 jaar;A+B Landbouw, bosbouw, visserij;2006;16.0;11.0;10.1;1105.0;1069.0;14220.0;13260.0;960.0;30.0;28.2;27.7;1271.0;1785.0
185;Totaal;Totaal;Leeftijd: 20 tot 25 jaar;A+B Landbouw, bosbouw, visserij;2007;16.0;11.0;10.36;1142.0;1101.0;14690.0;13710.0;980.0;40.0;28.6;28.1;1275.0;1762.0
186;Totaal;Totaal;Leeftijd: 20 tot 25 jaar;A+B Landbouw, bosbouw, visserij;2008;15.0;11.0;10.74;1208.0;1166.0;15610.0;14500.0;1110.0;50.0;29.1;28.5;1302.0;1771.0
187;Totaal;Totaal;Leeftijd: 20 tot 25 jaar;A+B Landbouw, bosbouw, visserij;2009;16.0;11.0;10.77;1235.0;1193.0;16000.0;14820.0;1180.0;60.0;29.6;28.9;1330.0;1817.0
188;Totaal;Totaal;Leeftijd: 20 tot 25 jaar;C Winning van delfstoffen;2006;;;;;;;;;;;;;
189;Totaal;Totaal;Leeftijd: 20 tot 25 jaar;C Winning van delfstoffen;2007;;;;;;;;;;;;;
190;Totaal;Totaal;Leeftijd: 20 tot 25 jaar;C Winning van delfstoffen;2008;;;;;;;;;;;;;
191;Totaal;Totaal;Leeftijd: 20 tot 25 jaar;C Winning van delfstoffen;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
192;Totaal;Totaal;Leeftijd: 20 tot 25 jaar;D Industrie;2006;47.0;39.0;10.13;1302.0;1259.0;17290.0;15620.0;1670.0;60.0;33.0;32.3;1491.0;1795.0
193;Totaal;Totaal;Leeftijd: 20 tot 25 jaar;D Industrie;2007;47.0;40.0;10.54;1350.0;1304.0;17920.0;16200.0;1720.0;70.0;33.3;32.5;1484.0;1763.0
194;Totaal;Totaal;Leeftijd: 20 tot 25 jaar;D Industrie;2008;48.0;41.0;11.15;1438.0;1391.0;19190.0;17260.0;1920.0;90.0;33.5;32.7;1497.0;1766.0
195;Totaal;Totaal;Leeftijd: 20 tot 25 jaar;D Industrie;2009;44.0;37.0;11.36;1452.0;1411.0;19410.0;17420.0;1990.0;90.0;33.1;32.4;1491.0;1787.0
196;Totaal;Totaal;Leeftijd: 20 tot 25 jaar;E Productie en distributie van en ..;2006;1.0;1.0;12.85;1729.0;1706.0;22460.0;20750.0;1710.0;60.0;35.4;35.1;1594.0;1743.0
197;Totaal;Totaal;Leeftijd: 20 tot 25 jaar;E Productie en distributie van en ..;2007;1.0;1.0;12.27;1662.0;1641.0;21980.0;19940.0;2030.0;100.0;36.0;35.7;1605.0;1730.0
198;Totaal;Totaal;Leeftijd: 20 tot 25 jaar;E Productie en distributie van en ..;2008;1.0;1.0;12.91;1765.0;1746.0;23740.0;21180.0;2560.0;150.0;36.2;36.0;1623.0;1739.0
199;Totaal;Totaal;Leeftijd: 20 tot 25 jaar;E Productie en distributie van en ..;2009;1.0;1.0;12.98;1740.0;1717.0;23790.0;20880.0;2910.0;110.0;35.4;35.1;1588.0;1748.0
200;Totaal;Totaal;Leeftijd: 20 tot 25 jaar;F Bouwnijverheid;2006;36.0;32.0;12.73;1776.0;1736.0;22470.0;21310.0;1160.0;190.0;36.2;35.6;1637.0;1803.0
201;Totaal;Totaal;Leeftijd: 20 tot 25 jaar;F Bouwnijverheid;2007;36.0;33.0;13.04;1815.0;1772.0;23000.0;21780.0;1210.0;230.0;36.4;35.8;1630.0;1786.0
202;Totaal;Totaal;Leeftijd: 20 tot 25 jaar;F Bouwnijverheid;2008;37.0;34.0;13.58;1900.0;1855.0;24120.0;22800.0;1320.0;290.0;36.5;35.9;1639.0;1803.0
203;Totaal;Totaal;Leeftijd: 20 tot 25 jaar;F Bouwnijverheid;2009;35.0;32.0;13.8;1948.0;1905.0;24810.0;23380.0;1430.0;320.0;36.7;36.1;1657.0;1827.0
204;Totaal;Totaal;Leeftijd: 20 tot 25 jaar;G Reparatie van consumentenartikelen ..;2006;164.0;105.0;9.26;901.0;872.0;11910.0;10810.0;1100.0;60.0;25.1;24.6;1131.0;1775.0
205;Totaal;Totaal;Leeftijd: 20 tot 25 jaar;G Reparatie van consumentenartikelen ..;2007;165.0;107.0;9.54;935.0;905.0;12370.0;11220.0;1150.0;70.0;25.5;25.0;1138.0;1753.0
206;Totaal;Totaal;Leeftijd: 20 tot 25 jaar;G Reparatie van consumentenartikelen ..;2008;164.0;108.0;10.01;987.0;958.0;13050.0;11850.0;1200.0;90.0;25.8;25.1;1148.0;1751.0
207;Totaal;Totaal;Leeftijd: 20 tot 25 jaar;G Reparatie van consumentenartikelen ..;2009;161.0;102.0;10.28;994.0;967.0;13150.0;11930.0;1220.0;90.0;25.1;24.6;1130.0;1779.0
208;Totaal;Totaal;Leeftijd: 20 tot 25 jaar;H Horeca;2006;68.0;33.0;9.31;665.0;661.0;8550.0;7980.0;580.0;10.0;18.7;18.6;852.0;1735.0
209;Totaal;Totaal;Leeftijd: 20 tot 25 jaar;H Horeca;2007;69.0;35.0;9.58;684.0;680.0;8800.0;8210.0;590.0;10.0;18.8;18.8;852.0;1700.0
210;Totaal;Totaal;Leeftijd: 20 tot 25 jaar;H Horeca;2008;69.0;35.0;9.81;711.0;707.0;9150.0;8530.0;610.0;10.0;19.0;19.0;865.0;1714.0
211;Totaal;Totaal;Leeftijd: 20 tot 25 jaar;H Horeca;2009;67.0;33.0;9.89;707.0;702.0;9110.0;8480.0;630.0;10.0;18.7;18.6;852.0;1752.0
212;Totaal;Totaal;Leeftijd: 20 tot 25 jaar;I Vervoer, opslag en communicatie;2006;37.0;25.0;10.65;1226.0;1094.0;16240.0;14720.0;1520.0;30.0;28.6;26.8;1232.0;1836.0
213;Totaal;Totaal;Leeftijd: 20 tot 25 jaar;I Vervoer, opslag en communicatie;2007;38.0;26.0;11.18;1288.0;1156.0;17120.0;15450.0;1670.0;40.0;29.2;27.2;1241.0;1807.0
214;Totaal;Totaal;Leeftijd: 20 tot 25 jaar;I Vervoer, opslag en communicatie;2008;39.0;27.0;11.63;1344.0;1215.0;17820.0;16130.0;1700.0;50.0;29.4;27.4;1254.0;1802.0
215;Totaal;Totaal;Leeftijd: 20 tot 25 jaar;I Vervoer, opslag en communicatie;2009;37.0;24.0;11.85;1316.0;1202.0;17460.0;15790.0;1670.0;50.0;28.1;26.5;1217.0;1828.0
216;Totaal;Totaal;Leeftijd: 20 tot 25 jaar;J Financiële instellingen;2006;12.0;10.0;11.06;1349.0;1338.0;18960.0;16190.0;2770.0;120.0;31.7;31.6;1451.0;1770.0
217;Totaal;Totaal;Leeftijd: 20 tot 25 jaar;J Financiële instellingen;2007;13.0;10.0;11.53;1384.0;1374.0;19490.0;16610.0;2870.0;140.0;31.6;31.4;1430.0;1740.0
218;Totaal;Totaal;Leeftijd: 20 tot 25 jaar;J Financiële instellingen;2008;12.0;10.0;12.12;1450.0;1439.0;20330.0;17400.0;2930.0;180.0;31.3;31.2;1424.0;1740.0
219;Totaal;Totaal;Leeftijd: 20 tot 25 jaar;J Financiële instellingen;2009;11.0;9.0;12.47;1464.0;1451.0;20640.0;17570.0;3070.0;150.0;30.6;30.5;1396.0;1740.0
220;Totaal;Totaal;Leeftijd: 20 tot 25 jaar;K VH en handel in onroerend goed, ..;2006;214.0;125.0;10.25;919.0;902.0;12060.0;11030.0;1030.0;100.0;23.2;23.0;1056.0;1806.0
221;Totaal;Totaal;Leeftijd: 20 tot 25 jaar;K VH en handel in onroerend goed, ..;2007;228.0;137.0;10.64;963.0;944.0;12670.0;11550.0;1110.0;120.0;23.7;23.4;1064.0;1769.0
222;Totaal;Totaal;Leeftijd: 20 tot 25 jaar;K VH en handel in onroerend goed, ..;2008;232.0;143.0;11.07;1024.0;1005.0;13430.0;12280.0;1150.0;170.0;24.2;23.8;1089.0;1772.0
223;Totaal;Totaal;Leeftijd: 20 tot 25 jaar;K VH en handel in onroerend goed, ..;2009;214.0;126.0;11.16;996.0;980.0;13120.0;11960.0;1160.0;150.0;23.2;23.0;1054.0;1785.0
224;Totaal;Totaal;Leeftijd: 20 tot 25 jaar;L Openbaar bestuur, overheidsdiensten ..;2006;26.0;25.0;12.42;1685.0;1673.0;24010.0;20220.0;3790.0;0.0;35.1;35.0;1616.0;1715.0
225;Totaal;Totaal;Leeftijd: 20 tot 25 jaar;L Openbaar bestuur, overheidsdiensten ..;2007;26.0;25.0;12.62;1705.0;1693.0;24100.0;20460.0;3630.0;0.0;35.3;35.1;1609.0;1709.0
226;Totaal;Totaal;Leeftijd: 20 tot 25 jaar;L Openbaar bestuur, overheidsdiensten ..;2008;25.0;24.0;12.98;1762.0;1749.0;25620.0;21140.0;4480.0;0.0;35.4;35.2;1617.0;1711.0
227;Totaal;Totaal;Leeftijd: 20 tot 25 jaar;L Openbaar bestuur, overheidsdiensten ..;2009;27.0;25.0;12.98;1740.0;1728.0;25000.0;20880.0;4120.0;0.0;34.8;34.6;1597.0;1717.0
228;Totaal;Totaal;Leeftijd: 20 tot 25 jaar;M Onderwijs;2006;28.0;19.0;12.53;1264.0;1261.0;16800.0;15160.0;1640.0;10.0;26.7;26.7;1208.0;1732.0
229;Totaal;Totaal;Leeftijd: 20 tot 25 jaar;M Onderwijs;2007;30.0;20.0;12.77;1257.0;1254.0;16830.0;15090.0;1740.0;10.0;26.4;26.3;1178.0;1711.0
230;Totaal;Totaal;Leeftijd: 20 tot 25 jaar;M Onderwijs;2008;32.0;22.0;13.28;1253.0;1251.0;16920.0;15040.0;1880.0;10.0;25.0;25.0;1130.0;1690.0
231;Totaal;Totaal;Leeftijd: 20 tot 25 jaar;M Onderwijs;2009;33.0;21.0;13.65;1269.0;1266.0;17250.0;15220.0;2030.0;10.0;24.7;24.6;1113.0;1709.0
232;Totaal;Totaal;Leeftijd: 20 tot 25 jaar;N Gezondheids- en welzijnszorg;2006;106.0;68.0;11.82;1032.0;1027.0;13760.0;12390.0;1370.0;0.0;22.7;22.7;1043.0;1640.0
233;Totaal;Totaal;Leeftijd: 20 tot 25 jaar;N Gezondheids- en welzijnszorg;2007;111.0;73.0;11.87;1047.0;1042.0;13920.0;12570.0;1350.0;0.0;23.2;23.1;1053.0;1615.0
234;Totaal;Totaal;Leeftijd: 20 tot 25 jaar;N Gezondheids- en welzijnszorg;2008;116.0;77.0;12.32;1100.0;1094.0;14650.0;13210.0;1440.0;0.0;23.4;23.3;1066.0;1606.0
235;Totaal;Totaal;Leeftijd: 20 tot 25 jaar;N Gezondheids- en welzijnszorg;2009;124.0;81.0;12.49;1119.0;1114.0;14960.0;13430.0;1530.0;0.0;23.4;23.3;1070.0;1633.0
236;Totaal;Totaal;Leeftijd: 20 tot 25 jaar;O Milieudienstverlening, cultuur, ..;2006;38.0;24.0;10.89;976.0;964.0;12770.0;11710.0;1060.0;50.0;23.3;23.1;1062.0;1726.0
237;Totaal;Totaal;Leeftijd: 20 tot 25 jaar;O Milieudienstverlening, cultuur, ..;2007;40.0;25.0;11.26;994.0;982.0;13040.0;11930.0;1110.0;50.0;23.3;23.1;1047.0;1696.0
238;Totaal;Totaal;Leeftijd: 20 tot 25 jaar;O Milieudienstverlening, cultuur, ..;2008;42.0;26.0;11.62;1027.0;1015.0;13470.0;12320.0;1150.0;60.0;23.2;23.0;1048.0;1701.0
239;Totaal;Totaal;Leeftijd: 20 tot 25 jaar;O Milieudienstverlening, cultuur, ..;2009;43.0;26.0;11.89;1034.0;1024.0;13590.0;12410.0;1180.0;50.0;22.7;22.5;1033.0;1723.0
240;Totaal;Totaal;Leeftijd: 25 tot 30 jaar;A-O Alle economische activiteiten ..;2006;830.0;691.0;14.5;1801.0;1769.0;24300.0;21610.0;2680.0;270.0;32.2;31.8;1464.0;1759.0
241;Totaal;Totaal;Leeftijd: 25 tot 30 jaar;A-O Alle economische activiteiten ..;2007;850.0;712.0;14.96;1852.0;1818.0;25010.0;22220.0;2790.0;290.0;32.4;32.0;1459.0;1743.0
242;Totaal;Totaal;Leeftijd: 25 tot 30 jaar;A-O Alle economische activiteiten ..;2008;855.0;718.0;15.55;1931.0;1897.0;26140.0;23170.0;2970.0;360.0;32.5;32.0;1464.0;1743.0
243;Totaal;Totaal;Leeftijd: 25 tot 30 jaar;A-O Alle economische activiteiten ..;2009;840.0;700.0;15.84;1962.0;1933.0;26610.0;23550.0;3070.0;350.0;32.3;31.9;1464.0;1757.0
244;Totaal;Totaal;Leeftijd: 25 tot 30 jaar;A+B Landbouw, bosbouw, visserij;2006;11.0;10.0;12.86;1721.0;1667.0;22400.0;20650.0;1750.0;110.0;34.5;33.9;1556.0;1786.0
245;Totaal;Totaal;Leeftijd: 25 tot 30 jaar;A+B Landbouw, bosbouw, visserij;2007;11.0;10.0;13.08;1750.0;1693.0;22830.0;21000.0;1830.0;110.0;34.8;34.1;1553.0;1770.0
246;Totaal;Totaal;Leeftijd: 25 tot 30 jaar;A+B Landbouw, bosbouw, visserij;2008;11.0;10.0;13.45;1819.0;1758.0;23760.0;21830.0;1930.0;140.0;35.1;34.3;1568.0;1777.0
247;Totaal;Totaal;Leeftijd: 25 tot 30 jaar;A+B Landbouw, bosbouw, visserij;2009;11.0;10.0;13.46;1843.0;1782.0;24080.0;22120.0;1960.0;140.0;35.4;34.5;1588.0;1813.0
248;Totaal;Totaal;Leeftijd: 25 tot 30 jaar;C Winning van delfstoffen;2006;1.0;1.0;21.39;3201.0;3133.0;45640.0;38410.0;7230.0;120.0;38.9;38.2;1757.0;1820.0
249;Totaal;Totaal;Leeftijd: 25 tot 30 jaar;C Winning van delfstoffen;2007;1.0;1.0;21.72;3227.0;3161.0;46840.0;38720.0;8120.0;150.0;39.0;38.3;1746.0;1804.0
250;Totaal;Totaal;Leeftijd: 25 tot 30 jaar;C Winning van delfstoffen;2008;1.0;1.0;23.83;3543.0;3466.0;50070.0;42510.0;7560.0;210.0;39.1;38.2;1746.0;1804.0
251;Totaal;Totaal;Leeftijd: 25 tot 30 jaar;C Winning van delfstoffen;2009;1.0;1.0;22.33;3368.0;3289.0;47830.0;40410.0;7410.0;250.0;39.4;38.5;1767.0;1826.0
252;Totaal;Totaal;Leeftijd: 25 tot 30 jaar;D Industrie;2006;70.0;65.0;14.21;2034.0;1973.0;27640.0;24410.0;3230.0;220.0;36.9;36.1;1666.0;1783.0
253;Totaal;Totaal;Leeftijd: 25 tot 30 jaar;D Industrie;2007;69.0;64.0;14.66;2093.0;2026.0;28400.0;25120.0;3280.0;240.0;37.1;36.3;1658.0;1769.0
254;Totaal;Totaal;Leeftijd: 25 tot 30 jaar;D Industrie;2008;69.0;65.0;15.38;2190.0;2123.0;29790.0;26280.0;3510.0;280.0;37.0;36.2;1657.0;1768.0
255;Totaal;Totaal;Leeftijd: 25 tot 30 jaar;D Industrie;2009;65.0;60.0;15.59;2220.0;2165.0;30160.0;26640.0;3520.0;280.0;36.9;36.3;1666.0;1784.0
256;Totaal;Totaal;Leeftijd: 25 tot 30 jaar;E Productie en distributie van en ..;2006;2.0;2.0;17.02;2416.0;2385.0;32190.0;29000.0;3190.0;240.0;37.2;36.9;1681.0;1749.0
257;Totaal;Totaal;Leeftijd: 25 tot 30 jaar;E Productie en distributie van en ..;2007;2.0;2.0;17.29;2439.0;2409.0;33070.0;29260.0;3800.0;260.0;37.3;37.0;1672.0;1738.0
258;Totaal;Totaal;Leeftijd: 25 tot 30 jaar;E Productie en distributie van en ..;2008;2.0;2.0;18.14;2550.0;2520.0;35430.0;30600.0;4830.0;360.0;37.2;36.9;1666.0;1741.0
259;Totaal;Totaal;Leeftijd: 25 tot 30 jaar;E Productie en distributie van en ..;2009;3.0;2.0;18.74;2647.0;2621.0;37180.0;31760.0;5410.0;340.0;37.3;37.0;1678.0;1751.0
260;Totaal;Totaal;Leeftijd: 25 tot 30 jaar;F Bouwnijverheid;2006;43.0;41.0;16.03;2339.0;2285.0;29890.0;28060.0;1820.0;540.0;37.9;37.2;1711.0;1806.0
261;Totaal;Totaal;Leeftijd: 25 tot 30 jaar;F Bouwnijverheid;2007;44.0;41.0;16.47;2398.0;2339.0;30630.0;28770.0;1860.0;590.0;38.1;37.4;1704.0;1794.0
262;Totaal;Totaal;Leeftijd: 25 tot 30 jaar;F Bouwnijverheid;2008;44.0;41.0;17.24;2510.0;2451.0;32220.0;30120.0;2100.0;740.0;38.0;37.4;1706.0;1806.0
263;Totaal;Totaal;Leeftijd: 25 tot 30 jaar;F Bouwnijverheid;2009;42.0;40.0;17.53;2576.0;2521.0;33260.0;30910.0;2350.0;780.0;38.2;37.6;1726.0;1830.0
264;Totaal;Totaal;Leeftijd: 25 tot 30 jaar;G Reparatie van consumentenartikelen ..;2006;130.0;112.0;12.87;1678.0;1644.0;22560.0;20130.0;2430.0;380.0;33.7;33.2;1533.0;1785.0
265;Totaal;Totaal;Leeftijd: 25 tot 30 jaar;G Reparatie van consumentenartikelen ..;2007;130.0;112.0;13.31;1728.0;1691.0;23240.0;20740.0;2510.0;380.0;33.9;33.4;1525.0;1769.0
266;Totaal;Totaal;Leeftijd: 25 tot 30 jaar;G Reparatie van consumentenartikelen ..;2008;130.0;112.0;13.9;1802.0;1766.0;24230.0;21620.0;2610.0;450.0;33.9;33.3;1525.0;1768.0
267;Totaal;Totaal;Leeftijd: 25 tot 30 jaar;G Reparatie van consumentenartikelen ..;2009;126.0;108.0;14.14;1834.0;1802.0;24630.0;22010.0;2620.0;440.0;33.7;33.2;1529.0;1786.0
268;Totaal;Totaal;Leeftijd: 25 tot 30 jaar;H Horeca;2006;34.0;23.0;12.18;1205.0;1197.0;15690.0;14460.0;1230.0;40.0;25.8;25.7;1179.0;1747.0
269;Totaal;Totaal;Leeftijd: 25 tot 30 jaar;H Horeca;2007;34.0;23.0;12.51;1233.0;1224.0;16060.0;14800.0;1270.0;50.0;25.9;25.8;1174.0;1723.0
270;Totaal;Totaal;Leeftijd: 25 tot 30 jaar;H Horeca;2008;34.0;23.0;12.83;1281.0;1274.0;16680.0;15380.0;1300.0;60.0;26.2;26.1;1191.0;1731.0
271;Totaal;Totaal;Leeftijd: 25 tot 30 jaar;H Horeca;2009;33.0;23.0;12.97;1296.0;1289.0;16900.0;15550.0;1350.0;60.0;26.1;26.0;1193.0;1753.0
272;Totaal;Totaal;Leeftijd: 25 tot 30 jaar;I Vervoer, opslag en communicatie;2006;44.0;38.0;13.92;1965.0;1806.0;26460.0;23580.0;2880.0;140.0;35.9;33.9;1557.0;1821.0
