ID;Geslacht;PositieInDeEersteWerkkring;PositieInDeTweedeWerkkring;Persoonskenmerken;Perioden;Werknemer_1
3918;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 45 jaar;2016 4e kwartaal;129
3919;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 45 jaar;2016;135
3920;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 45 jaar;2017 1e kwartaal;120
3921;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 45 jaar;2017 2e kwartaal;135
3922;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 45 jaar;2017 3e kwartaal;134
3923;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 45 jaar;2017 4e kwartaal;127
3924;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 45 jaar;2017;129
3925;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 45 jaar;2018 1e kwartaal;134
3926;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 45 jaar;2018 2e kwartaal;137
3927;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 45 jaar;2018 3e kwartaal;133
3928;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 45 jaar;2018 4e kwartaal;133
3929;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 45 jaar;2018;134
3930;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 45 jaar;2019 1e kwartaal;128
3931;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 45 jaar;2019 2e kwartaal;127
3932;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 45 jaar;2019 3e kwartaal;119
3933;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 45 jaar;2019 4e kwartaal;130
3934;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 45 jaar;2019;126
3935;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 45 jaar;2020 1e kwartaal;120
3936;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 45 jaar;2020 2e kwartaal;122
3937;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 45 jaar;2020 3e kwartaal;116
3938;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 45 jaar;2020 4e kwartaal;115
3939;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 45 jaar;2020;118
3940;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 45 jaar;2021 1e kwartaal;115
3941;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 45 jaar;2021 2e kwartaal;128
3942;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 45 jaar;2021 3e kwartaal;132
3943;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 45 jaar;2021 4e kwartaal;126
3944;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 45 jaar;2021;125
3945;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 45 jaar;2022 1e kwartaal;125
3946;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 45 jaar;2022 2e kwartaal;140
3947;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 45 jaar;2022 3e kwartaal;122
3948;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 45 jaar;2022 4e kwartaal;121
3949;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 45 jaar;2022;127
3950;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 45 jaar;2023 1e kwartaal;137
3951;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 45 jaar;2023 2e kwartaal;141
3952;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 45 jaar;2023 3e kwartaal;136
3953;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 45 jaar;2023 4e kwartaal;138
3954;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 45 jaar;2023;138
3955;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 45 jaar;2024 1e kwartaal;141
3956;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 45 jaar;2024 2e kwartaal;138
3957;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 45 jaar;2024 3e kwartaal;127
3958;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 45 jaar;2024 4e kwartaal;126
3959;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 45 jaar;2024;133
3960;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 35 jaar;2013 1e kwartaal;77
3961;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 35 jaar;2013 2e kwartaal;86
3962;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 35 jaar;2013 3e kwartaal;81
3963;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 35 jaar;2013 4e kwartaal;85
3964;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 35 jaar;2013;82
3965;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 35 jaar;2014 1e kwartaal;87
3966;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 35 jaar;2014 2e kwartaal;89
3967;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 35 jaar;2014 3e kwartaal;83
3968;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 35 jaar;2014 4e kwartaal;89
3969;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 35 jaar;2014;87
3970;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 35 jaar;2015 1e kwartaal;87
3971;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 35 jaar;2015 2e kwartaal;91
3972;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 35 jaar;2015 3e kwartaal;95
3973;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 35 jaar;2015 4e kwartaal;97
3974;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 35 jaar;2015 ;92
3975;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 35 jaar;2016 1e kwartaal;86
3976;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 35 jaar;2016 2e kwartaal;87
3977;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 35 jaar;2016 3e kwartaal;84
3978;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 35 jaar;2016 4e kwartaal;81
3979;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 35 jaar;2016;85
3980;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 35 jaar;2017 1e kwartaal;74
3981;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 35 jaar;2017 2e kwartaal;84
3982;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 35 jaar;2017 3e kwartaal;82
3983;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 35 jaar;2017 4e kwartaal;78
3984;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 35 jaar;2017;80
3985;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 35 jaar;2018 1e kwartaal;82
3986;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 35 jaar;2018 2e kwartaal;82
3987;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 35 jaar;2018 3e kwartaal;85
3988;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 35 jaar;2018 4e kwartaal;84
3989;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 35 jaar;2018;83
3990;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 35 jaar;2019 1e kwartaal;79
3991;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 35 jaar;2019 2e kwartaal;74
3992;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 35 jaar;2019 3e kwartaal;70
3993;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 35 jaar;2019 4e kwartaal;82
3994;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 35 jaar;2019;76
3995;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 35 jaar;2020 1e kwartaal;80
3996;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 35 jaar;2020 2e kwartaal;81
3997;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 35 jaar;2020 3e kwartaal;74
3998;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 35 jaar;2020 4e kwartaal;74
3999;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 35 jaar;2020;77
4000;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 35 jaar;2021 1e kwartaal;68
4001;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 35 jaar;2021 2e kwartaal;77
4002;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 35 jaar;2021 3e kwartaal;80
4003;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 35 jaar;2021 4e kwartaal;81
4004;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 35 jaar;2021;76
4005;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 35 jaar;2022 1e kwartaal;78
4006;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 35 jaar;2022 2e kwartaal;87
4007;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 35 jaar;2022 3e kwartaal;71
4008;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 35 jaar;2022 4e kwartaal;70
4009;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 35 jaar;2022;77
4010;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 35 jaar;2023 1e kwartaal;79
4011;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 35 jaar;2023 2e kwartaal;86
4012;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 35 jaar;2023 3e kwartaal;83
4013;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 35 jaar;2023 4e kwartaal;87
4014;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 35 jaar;2023;84
4015;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 35 jaar;2024 1e kwartaal;91
4016;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 35 jaar;2024 2e kwartaal;86
4017;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 35 jaar;2024 3e kwartaal;78
4018;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 35 jaar;2024 4e kwartaal;77
4019;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 35 jaar;2024;83
4020;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 35 tot 45 jaar;2013 1e kwartaal;60
4021;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 35 tot 45 jaar;2013 2e kwartaal;62
4022;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 35 tot 45 jaar;2013 3e kwartaal;60
4023;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 35 tot 45 jaar;2013 4e kwartaal;62
4024;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 35 tot 45 jaar;2013;61
4025;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 35 tot 45 jaar;2014 1e kwartaal;60
4026;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 35 tot 45 jaar;2014 2e kwartaal;62
4027;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 35 tot 45 jaar;2014 3e kwartaal;54
4028;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 35 tot 45 jaar;2014 4e kwartaal;50
4029;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 35 tot 45 jaar;2014;56
4030;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 35 tot 45 jaar;2015 1e kwartaal;52
4031;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 35 tot 45 jaar;2015 2e kwartaal;56
4032;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 35 tot 45 jaar;2015 3e kwartaal;59
4033;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 35 tot 45 jaar;2015 4e kwartaal;58
4034;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 35 tot 45 jaar;2015 ;57
4035;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 35 tot 45 jaar;2016 1e kwartaal;53
4036;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 35 tot 45 jaar;2016 2e kwartaal;53
4037;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 35 tot 45 jaar;2016 3e kwartaal;48
4038;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 35 tot 45 jaar;2016 4e kwartaal;48
4039;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 35 tot 45 jaar;2016;50
4040;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 35 tot 45 jaar;2017 1e kwartaal;46
4041;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 35 tot 45 jaar;2017 2e kwartaal;51
4042;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 35 tot 45 jaar;2017 3e kwartaal;52
4043;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 35 tot 45 jaar;2017 4e kwartaal;49
4044;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 35 tot 45 jaar;2017;49
4045;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 35 tot 45 jaar;2018 1e kwartaal;52
4046;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 35 tot 45 jaar;2018 2e kwartaal;55
4047;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 35 tot 45 jaar;2018 3e kwartaal;48
4048;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 35 tot 45 jaar;2018 4e kwartaal;49
4049;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 35 tot 45 jaar;2018;51
4050;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 35 tot 45 jaar;2019 1e kwartaal;49
4051;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 35 tot 45 jaar;2019 2e kwartaal;52
4052;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 35 tot 45 jaar;2019 3e kwartaal;48
4053;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 35 tot 45 jaar;2019 4e kwartaal;48
4054;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 35 tot 45 jaar;2019;49
4055;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 35 tot 45 jaar;2020 1e kwartaal;40
4056;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 35 tot 45 jaar;2020 2e kwartaal;41
4057;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 35 tot 45 jaar;2020 3e kwartaal;42
4058;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 35 tot 45 jaar;2020 4e kwartaal;42
4059;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 35 tot 45 jaar;2020;41
4060;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 35 tot 45 jaar;2021 1e kwartaal;47
4061;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 35 tot 45 jaar;2021 2e kwartaal;50
4062;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 35 tot 45 jaar;2021 3e kwartaal;52
4063;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 35 tot 45 jaar;2021 4e kwartaal;45
4064;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 35 tot 45 jaar;2021;49
4065;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 35 tot 45 jaar;2022 1e kwartaal;47
4066;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 35 tot 45 jaar;2022 2e kwartaal;53
4067;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 35 tot 45 jaar;2022 3e kwartaal;51
4068;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 35 tot 45 jaar;2022 4e kwartaal;51
4069;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 35 tot 45 jaar;2022;50
4070;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 35 tot 45 jaar;2023 1e kwartaal;58
4071;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 35 tot 45 jaar;2023 2e kwartaal;55
4072;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 35 tot 45 jaar;2023 3e kwartaal;53
4073;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 35 tot 45 jaar;2023 4e kwartaal;50
4074;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 35 tot 45 jaar;2023;54
4075;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 35 tot 45 jaar;2024 1e kwartaal;50
4076;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 35 tot 45 jaar;2024 2e kwartaal;52
4077;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 35 tot 45 jaar;2024 3e kwartaal;50
4078;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 35 tot 45 jaar;2024 4e kwartaal;49
4079;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 35 tot 45 jaar;2024;50
4080;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 55 jaar;2013 1e kwartaal;82
4081;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 55 jaar;2013 2e kwartaal;80
4082;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 55 jaar;2013 3e kwartaal;81
4083;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 55 jaar;2013 4e kwartaal;81
4084;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 55 jaar;2013;81
4085;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 55 jaar;2014 1e kwartaal;75
4086;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 55 jaar;2014 2e kwartaal;74
4087;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 55 jaar;2014 3e kwartaal;73
4088;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 55 jaar;2014 4e kwartaal;74
4089;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 55 jaar;2014;74
4090;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 55 jaar;2015 1e kwartaal;77
4091;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 55 jaar;2015 2e kwartaal;75
4092;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 55 jaar;2015 3e kwartaal;77
4093;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 55 jaar;2015 4e kwartaal;76
4094;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 55 jaar;2015 ;76
4095;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 55 jaar;2016 1e kwartaal;78
4096;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 55 jaar;2016 2e kwartaal;78
4097;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 55 jaar;2016 3e kwartaal;78
4098;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 55 jaar;2016 4e kwartaal;82
4099;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 55 jaar;2016;79
4100;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 55 jaar;2017 1e kwartaal;80
4101;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 55 jaar;2017 2e kwartaal;72
4102;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 55 jaar;2017 3e kwartaal;69
4103;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 55 jaar;2017 4e kwartaal;70
4104;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 55 jaar;2017;73
4105;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 55 jaar;2018 1e kwartaal;69
4106;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 55 jaar;2018 2e kwartaal;73
4107;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 55 jaar;2018 3e kwartaal;75
4108;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 55 jaar;2018 4e kwartaal;69
4109;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 55 jaar;2018;72
4110;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 55 jaar;2019 1e kwartaal;63
4111;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 55 jaar;2019 2e kwartaal;66
4112;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 55 jaar;2019 3e kwartaal;60
4113;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 55 jaar;2019 4e kwartaal;61
4114;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 55 jaar;2019;63
4115;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 55 jaar;2020 1e kwartaal;62
4116;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 55 jaar;2020 2e kwartaal;59
4117;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 55 jaar;2020 3e kwartaal;56
4118;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 55 jaar;2020 4e kwartaal;53
4119;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 55 jaar;2020;58
4120;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 55 jaar;2021 1e kwartaal;49
4121;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 55 jaar;2021 2e kwartaal;50
4122;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 55 jaar;2021 3e kwartaal;54
4123;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 55 jaar;2021 4e kwartaal;60
4124;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 55 jaar;2021;53
4125;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 55 jaar;2022 1e kwartaal;57
4126;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 55 jaar;2022 2e kwartaal;58
4127;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 55 jaar;2022 3e kwartaal;58
4128;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 55 jaar;2022 4e kwartaal;65
4129;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 55 jaar;2022;59
4130;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 55 jaar;2023 1e kwartaal;64
4131;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 55 jaar;2023 2e kwartaal;59
4132;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 55 jaar;2023 3e kwartaal;59
4133;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 55 jaar;2023 4e kwartaal;61
4134;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 55 jaar;2023;61
4135;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 55 jaar;2024 1e kwartaal;60
4136;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 55 jaar;2024 2e kwartaal;54
4137;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 55 jaar;2024 3e kwartaal;52
4138;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 55 jaar;2024 4e kwartaal;54
4139;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 55 jaar;2024;55
4140;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 75 jaar;2013 1e kwartaal;130
4141;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 75 jaar;2013 2e kwartaal;130
4142;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 75 jaar;2013 3e kwartaal;133
4143;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 75 jaar;2013 4e kwartaal;133
4144;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 75 jaar;2013;132
4145;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 75 jaar;2014 1e kwartaal;126
4146;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 75 jaar;2014 2e kwartaal;124
4147;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 75 jaar;2014 3e kwartaal;118
4148;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 75 jaar;2014 4e kwartaal;127
4149;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 75 jaar;2014;124
4150;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 75 jaar;2015 1e kwartaal;124
4151;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 75 jaar;2015 2e kwartaal;123
4152;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 75 jaar;2015 3e kwartaal;131
4153;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 75 jaar;2015 4e kwartaal;130
4154;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 75 jaar;2015 ;127
4155;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 75 jaar;2016 1e kwartaal;133
