ID;Populatie;Gemeenten;OnderwijspositieBasisjaarT;PositieInSchooljaarT1;Herkomstgroepering;Perioden;AantalLeerlingenVoNaarBestemming_1;VerdelingNaarBestemmingIn_2
4132;Woongemeente;Nederland totaal;Vmbo kaderberoepsger-4 zonder diploma;7;Niet-westerse allochtonen;2003/'04;;
4133;Woongemeente;Nederland totaal;Vmbo kaderberoepsger-4 zonder diploma;7;Westerse allochtonen;2003/'04;;
4134;Woongemeente;Nederland totaal;Vmbo kaderberoepsger-4 zonder diploma;7;Turken;2003/'04;;
4135;Woongemeente;Nederland totaal;Vmbo kaderberoepsger-4 zonder diploma;7;Marokkanen;2003/'04;;
4136;Woongemeente;Nederland totaal;Vmbo kaderberoepsger-4 zonder diploma;7;Surinamers;2003/'04;;
4137;Woongemeente;Nederland totaal;Vmbo kaderberoepsger-4 zonder diploma;7;Antillianen en Arubanen;2003/'04;;
4138;Woongemeente;Nederland totaal;Vmbo kaderberoepsger-4 zonder diploma;7;Overig niet-westerse allochtonen;2003/'04;;
4139;Woongemeente;Nederland totaal;Vmbo kaderberoepsger-4 zonder diploma;7;Herkomst onbekend;2003/'04;;
4140;Woongemeente;Nederland totaal;Vmbo kaderberoepsger-4 zonder diploma;8;Totaal herkomstgroeperingen;2003/'04;;
4141;Woongemeente;Nederland totaal;Vmbo kaderberoepsger-4 zonder diploma;8;Autochtonen;2003/'04;;
4142;Woongemeente;Nederland totaal;Vmbo kaderberoepsger-4 zonder diploma;8;Niet-westerse allochtonen;2003/'04;;
4143;Woongemeente;Nederland totaal;Vmbo kaderberoepsger-4 zonder diploma;8;Westerse allochtonen;2003/'04;;
4144;Woongemeente;Nederland totaal;Vmbo kaderberoepsger-4 zonder diploma;8;Turken;2003/'04;;
4145;Woongemeente;Nederland totaal;Vmbo kaderberoepsger-4 zonder diploma;8;Marokkanen;2003/'04;;
4146;Woongemeente;Nederland totaal;Vmbo kaderberoepsger-4 zonder diploma;8;Surinamers;2003/'04;;
4147;Woongemeente;Nederland totaal;Vmbo kaderberoepsger-4 zonder diploma;8;Antillianen en Arubanen;2003/'04;;
4148;Woongemeente;Nederland totaal;Vmbo kaderberoepsger-4 zonder diploma;8;Overig niet-westerse allochtonen;2003/'04;;
4149;Woongemeente;Nederland totaal;Vmbo kaderberoepsger-4 zonder diploma;8;Herkomst onbekend;2003/'04;;
4150;Woongemeente;Nederland totaal;Vmbo kaderberoepsger-4 zonder diploma;9;Totaal herkomstgroeperingen;2003/'04;;
4151;Woongemeente;Nederland totaal;Vmbo kaderberoepsger-4 zonder diploma;9;Autochtonen;2003/'04;;
4152;Woongemeente;Nederland totaal;Vmbo kaderberoepsger-4 zonder diploma;9;Niet-westerse allochtonen;2003/'04;;
4153;Woongemeente;Nederland totaal;Vmbo kaderberoepsger-4 zonder diploma;9;Westerse allochtonen;2003/'04;;
4154;Woongemeente;Nederland totaal;Vmbo kaderberoepsger-4 zonder diploma;9;Turken;2003/'04;;
4155;Woongemeente;Nederland totaal;Vmbo kaderberoepsger-4 zonder diploma;9;Marokkanen;2003/'04;;
4156;Woongemeente;Nederland totaal;Vmbo kaderberoepsger-4 zonder diploma;9;Surinamers;2003/'04;;
4157;Woongemeente;Nederland totaal;Vmbo kaderberoepsger-4 zonder diploma;9;Antillianen en Arubanen;2003/'04;;
4158;Woongemeente;Nederland totaal;Vmbo kaderberoepsger-4 zonder diploma;9;Overig niet-westerse allochtonen;2003/'04;;
4159;Woongemeente;Nederland totaal;Vmbo kaderberoepsger-4 zonder diploma;9;Herkomst onbekend;2003/'04;;
4160;Woongemeente;Nederland totaal;Vmbo kaderberoepsger-4 zonder diploma;Overig onderwijs;Totaal herkomstgroeperingen;2003/'04;;
4161;Woongemeente;Nederland totaal;Vmbo kaderberoepsger-4 zonder diploma;Overig onderwijs;Autochtonen;2003/'04;;
4162;Woongemeente;Nederland totaal;Vmbo kaderberoepsger-4 zonder diploma;Overig onderwijs;Niet-westerse allochtonen;2003/'04;;
4163;Woongemeente;Nederland totaal;Vmbo kaderberoepsger-4 zonder diploma;Overig onderwijs;Westerse allochtonen;2003/'04;;
4164;Woongemeente;Nederland totaal;Vmbo kaderberoepsger-4 zonder diploma;Overig onderwijs;Turken;2003/'04;;
4165;Woongemeente;Nederland totaal;Vmbo kaderberoepsger-4 zonder diploma;Overig onderwijs;Marokkanen;2003/'04;;
4166;Woongemeente;Nederland totaal;Vmbo kaderberoepsger-4 zonder diploma;Overig onderwijs;Surinamers;2003/'04;;
4167;Woongemeente;Nederland totaal;Vmbo kaderberoepsger-4 zonder diploma;Overig onderwijs;Antillianen en Arubanen;2003/'04;;
4168;Woongemeente;Nederland totaal;Vmbo kaderberoepsger-4 zonder diploma;Overig onderwijs;Overig niet-westerse allochtonen;2003/'04;;
4169;Woongemeente;Nederland totaal;Vmbo kaderberoepsger-4 zonder diploma;Overig onderwijs;Herkomst onbekend;2003/'04;;
4170;Woongemeente;Nederland totaal;Vmbo kaderberoepsger-4 zonder diploma;Totaal niet in (bekostigd) onderwijs;Totaal herkomstgroeperingen;2003/'04;560.0;22.0
4171;Woongemeente;Nederland totaal;Vmbo kaderberoepsger-4 zonder diploma;Totaal niet in (bekostigd) onderwijs;Autochtonen;2003/'04;320.0;21.0
4172;Woongemeente;Nederland totaal;Vmbo kaderberoepsger-4 zonder diploma;Totaal niet in (bekostigd) onderwijs;Niet-westerse allochtonen;2003/'04;170.0;21.0
4173;Woongemeente;Nederland totaal;Vmbo kaderberoepsger-4 zonder diploma;Totaal niet in (bekostigd) onderwijs;Westerse allochtonen;2003/'04;50.0;27.0
4174;Woongemeente;Nederland totaal;Vmbo kaderberoepsger-4 zonder diploma;Totaal niet in (bekostigd) onderwijs;Turken;2003/'04;40.0;15.0
4175;Woongemeente;Nederland totaal;Vmbo kaderberoepsger-4 zonder diploma;Totaal niet in (bekostigd) onderwijs;Marokkanen;2003/'04;30.0;17.0
4176;Woongemeente;Nederland totaal;Vmbo kaderberoepsger-4 zonder diploma;Totaal niet in (bekostigd) onderwijs;Surinamers;2003/'04;40.0;24.0
4177;Woongemeente;Nederland totaal;Vmbo kaderberoepsger-4 zonder diploma;Totaal niet in (bekostigd) onderwijs;Antillianen en Arubanen;2003/'04;10.0;30.0
4178;Woongemeente;Nederland totaal;Vmbo kaderberoepsger-4 zonder diploma;Totaal niet in (bekostigd) onderwijs;Overig niet-westerse allochtonen;2003/'04;60.0;27.0
4179;Woongemeente;Nederland totaal;Vmbo kaderberoepsger-4 zonder diploma;Totaal niet in (bekostigd) onderwijs;Herkomst onbekend;2003/'04;20.0;50.0
4180;Woongemeente;Nederland totaal;Vmbo kaderberoepsger-4 zonder diploma;Uit GBA/onbekend;Totaal herkomstgroeperingen;2003/'04;70.0;3.0
4181;Woongemeente;Nederland totaal;Vmbo kaderberoepsger-4 zonder diploma;Uit GBA/onbekend;Autochtonen;2003/'04;20.0;1.0
4182;Woongemeente;Nederland totaal;Vmbo kaderberoepsger-4 zonder diploma;Uit GBA/onbekend;Niet-westerse allochtonen;2003/'04;30.0;4.0
4183;Woongemeente;Nederland totaal;Vmbo kaderberoepsger-4 zonder diploma;Uit GBA/onbekend;Westerse allochtonen;2003/'04;;
4184;Woongemeente;Nederland totaal;Vmbo kaderberoepsger-4 zonder diploma;Uit GBA/onbekend;Turken;2003/'04;;
4185;Woongemeente;Nederland totaal;Vmbo kaderberoepsger-4 zonder diploma;Uit GBA/onbekend;Marokkanen;2003/'04;;
4186;Woongemeente;Nederland totaal;Vmbo kaderberoepsger-4 zonder diploma;Uit GBA/onbekend;Surinamers;2003/'04;;
4187;Woongemeente;Nederland totaal;Vmbo kaderberoepsger-4 zonder diploma;Uit GBA/onbekend;Antillianen en Arubanen;2003/'04;;
4188;Woongemeente;Nederland totaal;Vmbo kaderberoepsger-4 zonder diploma;Uit GBA/onbekend;Overig niet-westerse allochtonen;2003/'04;20.0;7.0
4189;Woongemeente;Nederland totaal;Vmbo kaderberoepsger-4 zonder diploma;Uit GBA/onbekend;Herkomst onbekend;2003/'04;20.0;50.0
4190;Woongemeente;Nederland totaal;Vmbo kaderberoepsger-4 zonder diploma;Overige uitstroom;Totaal herkomstgroeperingen;2003/'04;490.0;19.0
4191;Woongemeente;Nederland totaal;Vmbo kaderberoepsger-4 zonder diploma;Overige uitstroom;Autochtonen;2003/'04;300.0;19.0
4192;Woongemeente;Nederland totaal;Vmbo kaderberoepsger-4 zonder diploma;Overige uitstroom;Niet-westerse allochtonen;2003/'04;140.0;17.0
4193;Woongemeente;Nederland totaal;Vmbo kaderberoepsger-4 zonder diploma;Overige uitstroom;Westerse allochtonen;2003/'04;50.0;24.0
4194;Woongemeente;Nederland totaal;Vmbo kaderberoepsger-4 zonder diploma;Overige uitstroom;Turken;2003/'04;30.0;14.0
4195;Woongemeente;Nederland totaal;Vmbo kaderberoepsger-4 zonder diploma;Overige uitstroom;Marokkanen;2003/'04;20.0;15.0
4196;Woongemeente;Nederland totaal;Vmbo kaderberoepsger-4 zonder diploma;Overige uitstroom;Surinamers;2003/'04;30.0;18.0
4197;Woongemeente;Nederland totaal;Vmbo kaderberoepsger-4 zonder diploma;Overige uitstroom;Antillianen en Arubanen;2003/'04;10.0;23.0
4198;Woongemeente;Nederland totaal;Vmbo kaderberoepsger-4 zonder diploma;Overige uitstroom;Overig niet-westerse allochtonen;2003/'04;40.0;20.0
4199;Woongemeente;Nederland totaal;Vmbo kaderberoepsger-4 zonder diploma;Overige uitstroom;Herkomst onbekend;2003/'04;;
4200;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;0;Totaal herkomstgroeperingen;2003/'04;21510.0;100.0
4201;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;0;Autochtonen;2003/'04;17170.0;100.0
4202;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;0;Niet-westerse allochtonen;2003/'04;3180.0;100.0
4203;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;0;Westerse allochtonen;2003/'04;1160.0;100.0
4204;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;0;Turken;2003/'04;710.0;100.0
4205;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;0;Marokkanen;2003/'04;740.0;100.0
4206;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;0;Surinamers;2003/'04;740.0;100.0
4207;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;0;Antillianen en Arubanen;2003/'04;260.0;100.0
4208;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;0;Overig niet-westerse allochtonen;2003/'04;740.0;100.0
4209;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;0;Herkomst onbekend;2003/'04;;
4210;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;1;Totaal herkomstgroeperingen;2003/'04;19780.0;92.0
4211;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;1;Autochtonen;2003/'04;15790.0;92.0
4212;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;1;Niet-westerse allochtonen;2003/'04;2970.0;93.0
4213;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;1;Westerse allochtonen;2003/'04;1020.0;88.0
4214;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;1;Turken;2003/'04;680.0;96.0
4215;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;1;Marokkanen;2003/'04;710.0;96.0
4216;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;1;Surinamers;2003/'04;690.0;93.0
4217;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;1;Antillianen en Arubanen;2003/'04;230.0;91.0
4218;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;1;Overig niet-westerse allochtonen;2003/'04;660.0;90.0
4219;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;1;Herkomst onbekend;2003/'04;;
4220;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;2;Totaal herkomstgroeperingen;2003/'04;20.0;0.0
4221;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;2;Autochtonen;2003/'04;20.0;0.0
4222;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;2;Niet-westerse allochtonen;2003/'04;;
4223;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;2;Westerse allochtonen;2003/'04;;
4224;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;2;Turken;2003/'04;;
4225;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;2;Marokkanen;2003/'04;;
4226;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;2;Surinamers;2003/'04;;
4227;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;2;Antillianen en Arubanen;2003/'04;;
4228;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;2;Overig niet-westerse allochtonen;2003/'04;;
4229;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;2;Herkomst onbekend;2003/'04;;
4230;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;3;Totaal herkomstgroeperingen;2003/'04;19750.0;92.0
4231;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;3;Autochtonen;2003/'04;15770.0;92.0
4232;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;3;Niet-westerse allochtonen;2003/'04;2960.0;93.0
4233;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;3;Westerse allochtonen;2003/'04;1020.0;88.0
4234;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;3;Turken;2003/'04;680.0;95.0
4235;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;3;Marokkanen;2003/'04;710.0;96.0
4236;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;3;Surinamers;2003/'04;690.0;93.0
4237;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;3;Antillianen en Arubanen;2003/'04;230.0;91.0
4238;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;3;Overig niet-westerse allochtonen;2003/'04;660.0;89.0
4239;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;3;Herkomst onbekend;2003/'04;;
4240;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;4;Totaal herkomstgroeperingen;2003/'04;17320.0;81.0
4241;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;4;Autochtonen;2003/'04;13470.0;78.0
4242;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;4;Niet-westerse allochtonen;2003/'04;2900.0;91.0
4243;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;4;Westerse allochtonen;2003/'04;950.0;82.0
4244;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;4;Turken;2003/'04;670.0;94.0
4245;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;4;Marokkanen;2003/'04;700.0;95.0
4246;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;4;Surinamers;2003/'04;680.0;91.0
4247;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;4;Antillianen en Arubanen;2003/'04;230.0;89.0
4248;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;4;Overig niet-westerse allochtonen;2003/'04;630.0;85.0
4249;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;4;Herkomst onbekend;2003/'04;;
4250;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;5;Totaal herkomstgroeperingen;2003/'04;30.0;0.0
4251;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;5;Autochtonen;2003/'04;30.0;0.0
4252;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;5;Niet-westerse allochtonen;2003/'04;;
4253;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;5;Westerse allochtonen;2003/'04;;
4254;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;5;Turken;2003/'04;;
4255;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;5;Marokkanen;2003/'04;;
4256;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;5;Surinamers;2003/'04;;
4257;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;5;Antillianen en Arubanen;2003/'04;;
4258;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;5;Overig niet-westerse allochtonen;2003/'04;;
4259;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;5;Herkomst onbekend;2003/'04;;
4260;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;6;Totaal herkomstgroeperingen;2003/'04;2400.0;11.0
4261;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;6;Autochtonen;2003/'04;2270.0;13.0
4262;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;6;Niet-westerse allochtonen;2003/'04;60.0;2.0
4263;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;6;Westerse allochtonen;2003/'04;70.0;6.0
4264;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;6;Turken;2003/'04;;
4265;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;6;Marokkanen;2003/'04;;
4266;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;6;Surinamers;2003/'04;10.0;1.0
4267;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;6;Antillianen en Arubanen;2003/'04;;
4268;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;6;Overig niet-westerse allochtonen;2003/'04;30.0;4.0
4269;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;6;Herkomst onbekend;2003/'04;;
4270;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;7;Totaal herkomstgroeperingen;2003/'04;;
4271;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;7;Autochtonen;2003/'04;;
4272;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;7;Niet-westerse allochtonen;2003/'04;;
4273;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;7;Westerse allochtonen;2003/'04;;
4274;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;7;Turken;2003/'04;;
4275;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;7;Marokkanen;2003/'04;;
4276;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;7;Surinamers;2003/'04;;
4277;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;7;Antillianen en Arubanen;2003/'04;;
4278;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;7;Overig niet-westerse allochtonen;2003/'04;;
4279;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;7;Herkomst onbekend;2003/'04;;
4280;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;8;Totaal herkomstgroeperingen;2003/'04;;
4281;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;8;Autochtonen;2003/'04;;
4282;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;8;Niet-westerse allochtonen;2003/'04;;
4283;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;8;Westerse allochtonen;2003/'04;;
4284;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;8;Turken;2003/'04;;
4285;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;8;Marokkanen;2003/'04;;
4286;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;8;Surinamers;2003/'04;;
4287;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;8;Antillianen en Arubanen;2003/'04;;
4288;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;8;Overig niet-westerse allochtonen;2003/'04;;
4289;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;8;Herkomst onbekend;2003/'04;;
4290;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;9;Totaal herkomstgroeperingen;2003/'04;;
4291;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;9;Autochtonen;2003/'04;;
4292;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;9;Niet-westerse allochtonen;2003/'04;;
4293;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;9;Westerse allochtonen;2003/'04;;
4294;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;9;Turken;2003/'04;;
4295;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;9;Marokkanen;2003/'04;;
4296;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;9;Surinamers;2003/'04;;
4297;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;9;Antillianen en Arubanen;2003/'04;;
4298;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;9;Overig niet-westerse allochtonen;2003/'04;;
4299;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;9;Herkomst onbekend;2003/'04;;
4300;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;Overig onderwijs;Totaal herkomstgroeperingen;2003/'04;;
4301;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;Overig onderwijs;Autochtonen;2003/'04;;
4302;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;Overig onderwijs;Niet-westerse allochtonen;2003/'04;;
4303;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;Overig onderwijs;Westerse allochtonen;2003/'04;;
4304;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;Overig onderwijs;Turken;2003/'04;;
4305;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;Overig onderwijs;Marokkanen;2003/'04;;
4306;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;Overig onderwijs;Surinamers;2003/'04;;
4307;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;Overig onderwijs;Antillianen en Arubanen;2003/'04;;
4308;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;Overig onderwijs;Overig niet-westerse allochtonen;2003/'04;;
4309;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;Overig onderwijs;Herkomst onbekend;2003/'04;;
4310;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;Totaal niet in (bekostigd) onderwijs;Totaal herkomstgroeperingen;2003/'04;1730.0;8.0
4311;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;Totaal niet in (bekostigd) onderwijs;Autochtonen;2003/'04;1380.0;8.0
4312;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;Totaal niet in (bekostigd) onderwijs;Niet-westerse allochtonen;2003/'04;210.0;7.0
4313;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;Totaal niet in (bekostigd) onderwijs;Westerse allochtonen;2003/'04;140.0;12.0
4314;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;Totaal niet in (bekostigd) onderwijs;Turken;2003/'04;30.0;4.0
4315;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;Totaal niet in (bekostigd) onderwijs;Marokkanen;2003/'04;30.0;4.0
4316;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;Totaal niet in (bekostigd) onderwijs;Surinamers;2003/'04;50.0;7.0
4317;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;Totaal niet in (bekostigd) onderwijs;Antillianen en Arubanen;2003/'04;20.0;9.0
4318;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;Totaal niet in (bekostigd) onderwijs;Overig niet-westerse allochtonen;2003/'04;80.0;10.0
4319;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;Totaal niet in (bekostigd) onderwijs;Herkomst onbekend;2003/'04;;
4320;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;Uit GBA/onbekend;Totaal herkomstgroeperingen;2003/'04;20.0;0.0
4321;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;Uit GBA/onbekend;Autochtonen;2003/'04;;
4322;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;Uit GBA/onbekend;Niet-westerse allochtonen;2003/'04;10.0;0.0
4323;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;Uit GBA/onbekend;Westerse allochtonen;2003/'04;;
4324;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;Uit GBA/onbekend;Turken;2003/'04;;
4325;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;Uit GBA/onbekend;Marokkanen;2003/'04;;
4326;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;Uit GBA/onbekend;Surinamers;2003/'04;;
4327;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;Uit GBA/onbekend;Antillianen en Arubanen;2003/'04;;
4328;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;Uit GBA/onbekend;Overig niet-westerse allochtonen;2003/'04;;
4329;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;Uit GBA/onbekend;Herkomst onbekend;2003/'04;;
4330;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;Overige uitstroom;Totaal herkomstgroeperingen;2003/'04;1710.0;8.0
4331;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;Overige uitstroom;Autochtonen;2003/'04;1380.0;8.0
4332;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;Overige uitstroom;Niet-westerse allochtonen;2003/'04;200.0;6.0
4333;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;Overige uitstroom;Westerse allochtonen;2003/'04;130.0;11.0
4334;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;Overige uitstroom;Turken;2003/'04;30.0;4.0
4335;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;Overige uitstroom;Marokkanen;2003/'04;30.0;4.0
4336;Woongemeente;Nederland totaal;Vmbo kaderberoepsgericht-4 met diploma;Overige uitstroom;Surinamers;2003/'04;50.0;7.0
