ID;Geslacht;Onderwijssoort;Leeftijd;VerdachtVanMisdrijf;InkomstenniveauHuishouden;Perioden;AantalLeerlingenOnderzoekspopulatie_1;AantalVSVErsOnderzoekspopulatie_2;AantalNietVSVErsOnderzoekspopulatie_3;PercentageVSVErsOnderzoekspopulatie_4
3784;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;2 keer of meer verdacht van misdrijf;Totaal inkomstenniveau huishouden;2008/'09;12820.0;3340.0;9480.0;26.0
3785;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;2 keer of meer verdacht van misdrijf;< 2 keer minimumloon;2004/'05;3560.0;1270.0;2290.0;35.6
3786;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;2 keer of meer verdacht van misdrijf;< 2 keer minimumloon;2005/'06;4660.0;1510.0;3150.0;32.4
3787;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;2 keer of meer verdacht van misdrijf;< 2 keer minimumloon;2006/'07;5160.0;1730.0;3430.0;33.5
3788;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;2 keer of meer verdacht van misdrijf;< 2 keer minimumloon;2007/'08;5280.0;1740.0;3540.0;33.0
3789;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;2 keer of meer verdacht van misdrijf;< 2 keer minimumloon;2008/'09;5420.0;1660.0;3760.0;30.6
3790;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;2 keer of meer verdacht van misdrijf;< 0,9 keer minimumloon;2004/'05;1300.0;480.0;820.0;36.8
3791;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;2 keer of meer verdacht van misdrijf;< 0,9 keer minimumloon;2005/'06;1670.0;540.0;1120.0;32.5
3792;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;2 keer of meer verdacht van misdrijf;< 0,9 keer minimumloon;2006/'07;2010.0;700.0;1310.0;34.7
3793;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;2 keer of meer verdacht van misdrijf;< 0,9 keer minimumloon;2007/'08;1800.0;600.0;1200.0;33.4
3794;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;2 keer of meer verdacht van misdrijf;< 0,9 keer minimumloon;2008/'09;1890.0;600.0;1290.0;31.6
3795;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;2 keer of meer verdacht van misdrijf;0,9 tot 1,1 keer minimumloon;2004/'05;550.0;200.0;350.0;36.0
3796;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;2 keer of meer verdacht van misdrijf;0,9 tot 1,1 keer minimumloon;2005/'06;700.0;250.0;450.0;36.0
3797;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;2 keer of meer verdacht van misdrijf;0,9 tot 1,1 keer minimumloon;2006/'07;730.0;270.0;460.0;36.5
3798;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;2 keer of meer verdacht van misdrijf;0,9 tot 1,1 keer minimumloon;2007/'08;820.0;290.0;530.0;35.1
3799;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;2 keer of meer verdacht van misdrijf;0,9 tot 1,1 keer minimumloon;2008/'09;850.0;270.0;570.0;32.3
3800;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;2 keer of meer verdacht van misdrijf;1,1 tot 1,5 keer minimumloon;2004/'05;940.0;320.0;620.0;34.4
3801;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;2 keer of meer verdacht van misdrijf;1,1 tot 1,5 keer minimumloon;2005/'06;1290.0;410.0;890.0;31.5
3802;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;2 keer of meer verdacht van misdrijf;1,1 tot 1,5 keer minimumloon;2006/'07;1290.0;420.0;870.0;32.3
3803;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;2 keer of meer verdacht van misdrijf;1,1 tot 1,5 keer minimumloon;2007/'08;1340.0;440.0;900.0;32.8
3804;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;2 keer of meer verdacht van misdrijf;1,1 tot 1,5 keer minimumloon;2008/'09;1440.0;450.0;990.0;31.5
3805;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;2 keer of meer verdacht van misdrijf;1,5 tot 2 keer minimumloon;2004/'05;780.0;270.0;510.0;34.9
3806;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;2 keer of meer verdacht van misdrijf;1,5 tot 2 keer minimumloon;2005/'06;1000.0;310.0;690.0;30.9
3807;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;2 keer of meer verdacht van misdrijf;1,5 tot 2 keer minimumloon;2006/'07;1140.0;350.0;790.0;30.6
3808;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;2 keer of meer verdacht van misdrijf;1,5 tot 2 keer minimumloon;2007/'08;1320.0;410.0;900.0;31.4
3809;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;2 keer of meer verdacht van misdrijf;1,5 tot 2 keer minimumloon;2008/'09;1250.0;340.0;910.0;27.1
3810;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;2 keer of meer verdacht van misdrijf;2 tot 4 keer minimumloon;2004/'05;2390.0;720.0;1670.0;30.2
3811;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;2 keer of meer verdacht van misdrijf;2 tot 4 keer minimumloon;2005/'06;3100.0;790.0;2310.0;25.5
3812;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;2 keer of meer verdacht van misdrijf;2 tot 4 keer minimumloon;2006/'07;3560.0;960.0;2600.0;26.9
3813;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;2 keer of meer verdacht van misdrijf;2 tot 4 keer minimumloon;2007/'08;4020.0;1020.0;3000.0;25.5
3814;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;2 keer of meer verdacht van misdrijf;2 tot 4 keer minimumloon;2008/'09;3930.0;950.0;2980.0;24.1
3815;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;2 keer of meer verdacht van misdrijf;>= 4 keer minimumloon;2004/'05;1460.0;360.0;1100.0;24.7
3816;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;2 keer of meer verdacht van misdrijf;>= 4 keer minimumloon;2005/'06;1970.0;390.0;1580.0;19.7
3817;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;2 keer of meer verdacht van misdrijf;>= 4 keer minimumloon;2006/'07;2470.0;500.0;1960.0;20.4
3818;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;2 keer of meer verdacht van misdrijf;>= 4 keer minimumloon;2007/'08;3220.0;660.0;2570.0;20.4
3819;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;2 keer of meer verdacht van misdrijf;>= 4 keer minimumloon;2008/'09;3230.0;610.0;2630.0;18.7
3820;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;2 keer of meer verdacht van misdrijf;Inkomstenniveau onbekend;2004/'05;210.0;110.0;100.0;53.1
3821;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;2 keer of meer verdacht van misdrijf;Inkomstenniveau onbekend;2005/'06;290.0;140.0;150.0;48.8
3822;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;2 keer of meer verdacht van misdrijf;Inkomstenniveau onbekend;2006/'07;440.0;180.0;260.0;40.5
3823;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;2 keer of meer verdacht van misdrijf;Inkomstenniveau onbekend;2007/'08;290.0;130.0;160.0;44.3
3824;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;2 keer of meer verdacht van misdrijf;Inkomstenniveau onbekend;2008/'09;240.0;130.0;110.0;52.7
3825;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Totaal inkomstenniveau huishouden;2004/'05;57740.0;5270.0;52470.0;9.1
3826;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Totaal inkomstenniveau huishouden;2005/'06;61430.0;5260.0;56180.0;8.6
3827;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Totaal inkomstenniveau huishouden;2006/'07;63200.0;4800.0;58390.0;7.6
3828;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Totaal inkomstenniveau huishouden;2007/'08;61540.0;3310.0;58240.0;5.4
3829;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Totaal inkomstenniveau huishouden;2008/'09;59750.0;2550.0;57200.0;4.3
3830;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;< 2 keer minimumloon;2004/'05;13410.0;1830.0;11580.0;13.6
3831;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;< 2 keer minimumloon;2005/'06;14860.0;1910.0;12950.0;12.8
3832;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;< 2 keer minimumloon;2006/'07;14450.0;1720.0;12730.0;11.9
3833;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;< 2 keer minimumloon;2007/'08;13000.0;1180.0;11830.0;9.0
3834;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;< 2 keer minimumloon;2008/'09;12910.0;940.0;11980.0;7.2
3835;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;< 0,9 keer minimumloon;2004/'05;3040.0;430.0;2610.0;14.1
3836;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;< 0,9 keer minimumloon;2005/'06;3290.0;450.0;2840.0;13.7
3837;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;< 0,9 keer minimumloon;2006/'07;3310.0;440.0;2870.0;13.3
3838;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;< 0,9 keer minimumloon;2007/'08;2700.0;260.0;2440.0;9.7
3839;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;< 0,9 keer minimumloon;2008/'09;2740.0;220.0;2520.0;7.9
3840;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;0,9 tot 1,1 keer minimumloon;2004/'05;2170.0;380.0;1790.0;17.4
3841;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;0,9 tot 1,1 keer minimumloon;2005/'06;2460.0;390.0;2070.0;15.8
3842;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;0,9 tot 1,1 keer minimumloon;2006/'07;2380.0;350.0;2030.0;14.7
3843;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;0,9 tot 1,1 keer minimumloon;2007/'08;2170.0;260.0;1920.0;11.8
3844;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;0,9 tot 1,1 keer minimumloon;2008/'09;2140.0;220.0;1920.0;10.1
3845;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;1,1 tot 1,5 keer minimumloon;2004/'05;3880.0;530.0;3350.0;13.6
3846;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;1,1 tot 1,5 keer minimumloon;2005/'06;4430.0;590.0;3840.0;13.3
3847;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;1,1 tot 1,5 keer minimumloon;2006/'07;4110.0;470.0;3640.0;11.4
3848;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;1,1 tot 1,5 keer minimumloon;2007/'08;3880.0;330.0;3560.0;8.4
3849;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;1,1 tot 1,5 keer minimumloon;2008/'09;4010.0;270.0;3740.0;6.6
3850;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;1,5 tot 2 keer minimumloon;2004/'05;4320.0;500.0;3830.0;11.5
3851;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;1,5 tot 2 keer minimumloon;2005/'06;4690.0;480.0;4200.0;10.3
3852;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;1,5 tot 2 keer minimumloon;2006/'07;4650.0;460.0;4200.0;9.9
3853;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;1,5 tot 2 keer minimumloon;2007/'08;4250.0;330.0;3920.0;7.9
3854;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;1,5 tot 2 keer minimumloon;2008/'09;4030.0;240.0;3790.0;5.9
3855;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2 tot 4 keer minimumloon;2004/'05;28070.0;2260.0;25820.0;8.0
3856;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2 tot 4 keer minimumloon;2005/'06;28810.0;2100.0;26700.0;7.3
3857;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2 tot 4 keer minimumloon;2006/'07;27720.0;1810.0;25910.0;6.5
3858;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2 tot 4 keer minimumloon;2007/'08;25550.0;1180.0;24370.0;4.6
3859;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2 tot 4 keer minimumloon;2008/'09;24970.0;930.0;24040.0;3.7
3860;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;>= 4 keer minimumloon;2004/'05;15870.0;1070.0;14800.0;6.7
3861;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;>= 4 keer minimumloon;2005/'06;17280.0;1100.0;16180.0;6.3
3862;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;>= 4 keer minimumloon;2006/'07;20150.0;1110.0;19050.0;5.5
3863;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;>= 4 keer minimumloon;2007/'08;22570.0;850.0;21720.0;3.7
3864;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;>= 4 keer minimumloon;2008/'09;21530.0;610.0;20920.0;2.8
3865;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Inkomstenniveau onbekend;2004/'05;390.0;120.0;270.0;31.1
3866;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Inkomstenniveau onbekend;2005/'06;500.0;150.0;350.0;30.3
3867;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Inkomstenniveau onbekend;2006/'07;870.0;170.0;700.0;19.4
3868;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Inkomstenniveau onbekend;2007/'08;420.0;110.0;310.0;25.8
3869;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Inkomstenniveau onbekend;2008/'09;340.0;70.0;260.0;21.7
3870;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Niet verdacht van misdrijf;Totaal inkomstenniveau huishouden;2004/'05;53800.0;4300.0;49500.0;8.0
3871;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Niet verdacht van misdrijf;Totaal inkomstenniveau huishouden;2005/'06;56340.0;4090.0;52250.0;7.3
3872;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Niet verdacht van misdrijf;Totaal inkomstenniveau huishouden;2006/'07;57580.0;3630.0;53940.0;6.3
3873;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Niet verdacht van misdrijf;Totaal inkomstenniveau huishouden;2007/'08;55450.0;2340.0;53100.0;4.2
3874;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Niet verdacht van misdrijf;Totaal inkomstenniveau huishouden;2008/'09;53850.0;1750.0;52100.0;3.3
3875;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Niet verdacht van misdrijf;< 2 keer minimumloon;2004/'05;11780.0;1370.0;10410.0;11.6
3876;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Niet verdacht van misdrijf;< 2 keer minimumloon;2005/'06;12750.0;1330.0;11420.0;10.4
3877;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Niet verdacht van misdrijf;< 2 keer minimumloon;2006/'07;12220.0;1200.0;11020.0;9.8
3878;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Niet verdacht van misdrijf;< 2 keer minimumloon;2007/'08;10740.0;740.0;10010.0;6.9
3879;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Niet verdacht van misdrijf;< 2 keer minimumloon;2008/'09;10730.0;580.0;10160.0;5.4
3880;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Niet verdacht van misdrijf;< 0,9 keer minimumloon;2004/'05;2730.0;330.0;2400.0;11.9
3881;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Niet verdacht van misdrijf;< 0,9 keer minimumloon;2005/'06;2860.0;320.0;2540.0;11.1
3882;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Niet verdacht van misdrijf;< 0,9 keer minimumloon;2006/'07;2810.0;300.0;2510.0;10.8
3883;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Niet verdacht van misdrijf;< 0,9 keer minimumloon;2007/'08;2230.0;170.0;2050.0;7.8
3884;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Niet verdacht van misdrijf;< 0,9 keer minimumloon;2008/'09;2310.0;140.0;2170.0;6.2
3885;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Niet verdacht van misdrijf;0,9 tot 1,1 keer minimumloon;2004/'05;1800.0;270.0;1530.0;14.8
3886;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Niet verdacht van misdrijf;0,9 tot 1,1 keer minimumloon;2005/'06;1990.0;250.0;1740.0;12.6
3887;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Niet verdacht van misdrijf;0,9 tot 1,1 keer minimumloon;2006/'07;1900.0;230.0;1670.0;12.2
3888;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Niet verdacht van misdrijf;0,9 tot 1,1 keer minimumloon;2007/'08;1690.0;150.0;1540.0;8.9
3889;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Niet verdacht van misdrijf;0,9 tot 1,1 keer minimumloon;2008/'09;1680.0;120.0;1560.0;7.3
3890;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Niet verdacht van misdrijf;1,1 tot 1,5 keer minimumloon;2004/'05;3330.0;390.0;2950.0;11.6
3891;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Niet verdacht van misdrijf;1,1 tot 1,5 keer minimumloon;2005/'06;3710.0;400.0;3320.0;10.7
3892;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Niet verdacht van misdrijf;1,1 tot 1,5 keer minimumloon;2006/'07;3450.0;330.0;3120.0;9.5
3893;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Niet verdacht van misdrijf;1,1 tot 1,5 keer minimumloon;2007/'08;3180.0;190.0;2980.0;6.1
3894;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Niet verdacht van misdrijf;1,1 tot 1,5 keer minimumloon;2008/'09;3310.0;160.0;3150.0;4.8
3895;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Niet verdacht van misdrijf;1,5 tot 2 keer minimumloon;2004/'05;3920.0;390.0;3530.0;9.9
3896;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Niet verdacht van misdrijf;1,5 tot 2 keer minimumloon;2005/'06;4190.0;360.0;3820.0;8.6
3897;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Niet verdacht van misdrijf;1,5 tot 2 keer minimumloon;2006/'07;4060.0;340.0;3720.0;8.3
3898;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Niet verdacht van misdrijf;1,5 tot 2 keer minimumloon;2007/'08;3650.0;220.0;3430.0;6.0
3899;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Niet verdacht van misdrijf;1,5 tot 2 keer minimumloon;2008/'09;3440.0;150.0;3290.0;4.4
3900;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Niet verdacht van misdrijf;2 tot 4 keer minimumloon;2004/'05;26590.0;1920.0;24660.0;7.2
3901;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Niet verdacht van misdrijf;2 tot 4 keer minimumloon;2005/'06;26930.0;1730.0;25200.0;6.4
3902;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Niet verdacht van misdrijf;2 tot 4 keer minimumloon;2006/'07;25700.0;1410.0;24290.0;5.5
3903;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Niet verdacht van misdrijf;2 tot 4 keer minimumloon;2007/'08;23390.0;880.0;22510.0;3.7
3904;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Niet verdacht van misdrijf;2 tot 4 keer minimumloon;2008/'09;22860.0;670.0;22190.0;2.9
3905;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Niet verdacht van misdrijf;>= 4 keer minimumloon;2004/'05;15120.0;930.0;14190.0;6.2
3906;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Niet verdacht van misdrijf;>= 4 keer minimumloon;2005/'06;16300.0;940.0;15360.0;5.8
3907;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Niet verdacht van misdrijf;>= 4 keer minimumloon;2006/'07;18960.0;910.0;18040.0;4.8
3908;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Niet verdacht van misdrijf;>= 4 keer minimumloon;2007/'08;21040.0;670.0;20360.0;3.2
3909;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Niet verdacht van misdrijf;>= 4 keer minimumloon;2008/'09;20050.0;470.0;19580.0;2.4
3910;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Niet verdacht van misdrijf;Inkomstenniveau onbekend;2004/'05;320.0;80.0;230.0;26.3
3911;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Niet verdacht van misdrijf;Inkomstenniveau onbekend;2005/'06;370.0;90.0;280.0;25.3
3912;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Niet verdacht van misdrijf;Inkomstenniveau onbekend;2006/'07;700.0;110.0;590.0;15.8
3913;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Niet verdacht van misdrijf;Inkomstenniveau onbekend;2007/'08;280.0;60.0;220.0;20.2
3914;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Niet verdacht van misdrijf;Inkomstenniveau onbekend;2008/'09;210.0;30.0;180.0;16.1
3915;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Wel verdacht van misdrijf;Totaal inkomstenniveau huishouden;2004/'05;3940.0;970.0;2970.0;24.6
3916;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Wel verdacht van misdrijf;Totaal inkomstenniveau huishouden;2005/'06;5090.0;1170.0;3930.0;22.9
3917;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Wel verdacht van misdrijf;Totaal inkomstenniveau huishouden;2006/'07;5620.0;1170.0;4450.0;20.9
3918;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Wel verdacht van misdrijf;Totaal inkomstenniveau huishouden;2007/'08;6100.0;970.0;5130.0;15.8
3919;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Wel verdacht van misdrijf;Totaal inkomstenniveau huishouden;2008/'09;5890.0;790.0;5100.0;13.5
3920;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Wel verdacht van misdrijf;< 2 keer minimumloon;2004/'05;1630.0;460.0;1170.0;28.3
3921;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Wel verdacht van misdrijf;< 2 keer minimumloon;2005/'06;2110.0;580.0;1530.0;27.5
3922;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Wel verdacht van misdrijf;< 2 keer minimumloon;2006/'07;2230.0;520.0;1710.0;23.2
3923;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Wel verdacht van misdrijf;< 2 keer minimumloon;2007/'08;2260.0;440.0;1820.0;19.5
3924;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Wel verdacht van misdrijf;< 2 keer minimumloon;2008/'09;2180.0;360.0;1820.0;16.5
3925;Totaal mannen en vrouwen;Mbo (exclusief extraneï);17 jaar of jonger;Wel verdacht van misdrijf;< 0,9 keer minimumloon;2004/'05;310.0;100.0;210.0;33.2
