ID;LeeftijdMoederBijGeboorteKind;SamenstellingHuishouden;AantalKinderenInHetHuishouden;HerkomstlandKind;Perioden;LevendGeborenKinderen_1
5539;25 tot 30 jaar;Eenouderhuishouden;Één kind;Europa (exclusief Nederland);2022;216
5540;25 tot 30 jaar;Eenouderhuishouden;Één kind;Europa (exclusief Nederland);2023;196
5541;25 tot 30 jaar;Eenouderhuishouden;Één kind;Europese Unie (exclusief Nederland);2021;162
5542;25 tot 30 jaar;Eenouderhuishouden;Één kind;Europese Unie (exclusief Nederland);2022;172
5543;25 tot 30 jaar;Eenouderhuishouden;Één kind;Europese Unie (exclusief Nederland);2023;156
5544;25 tot 30 jaar;Eenouderhuishouden;Één kind;Buiten Europa;2021;521
5545;25 tot 30 jaar;Eenouderhuishouden;Één kind;Buiten Europa;2022;539
5546;25 tot 30 jaar;Eenouderhuishouden;Één kind;Buiten Europa;2023;483
5547;25 tot 30 jaar;Eenouderhuishouden;Één kind;Indonesië;2021;3
5548;25 tot 30 jaar;Eenouderhuishouden;Één kind;Indonesië;2022;2
5549;25 tot 30 jaar;Eenouderhuishouden;Één kind;Indonesië;2023;2
5550;25 tot 30 jaar;Eenouderhuishouden;Één kind;Marokko;2021;49
5551;25 tot 30 jaar;Eenouderhuishouden;Één kind;Marokko;2022;58
5552;25 tot 30 jaar;Eenouderhuishouden;Één kind;Marokko;2023;35
5553;25 tot 30 jaar;Eenouderhuishouden;Één kind;Nederlandse Cariben;2021;88
5554;25 tot 30 jaar;Eenouderhuishouden;Één kind;Nederlandse Cariben;2022;99
5555;25 tot 30 jaar;Eenouderhuishouden;Één kind;Nederlandse Cariben;2023;78
5556;25 tot 30 jaar;Eenouderhuishouden;Één kind;Suriname;2021;34
5557;25 tot 30 jaar;Eenouderhuishouden;Één kind;Suriname;2022;36
5558;25 tot 30 jaar;Eenouderhuishouden;Één kind;Suriname;2023;34
5559;25 tot 30 jaar;Eenouderhuishouden;Één kind;Turkije;2021;18
5560;25 tot 30 jaar;Eenouderhuishouden;Één kind;Turkije;2022;17
5561;25 tot 30 jaar;Eenouderhuishouden;Één kind;Turkije;2023;26
5562;25 tot 30 jaar;Eenouderhuishouden;Één kind;Afrika (exclusief Marokko);2021;184
5563;25 tot 30 jaar;Eenouderhuishouden;Één kind;Afrika (exclusief Marokko);2022;154
5564;25 tot 30 jaar;Eenouderhuishouden;Één kind;Afrika (exclusief Marokko);2023;148
5565;25 tot 30 jaar;Eenouderhuishouden;Één kind;Amerika en Oceanië (ex. Suriname en N...;2021;41
5566;25 tot 30 jaar;Eenouderhuishouden;Één kind;Amerika en Oceanië (ex. Suriname en N...;2022;49
5567;25 tot 30 jaar;Eenouderhuishouden;Één kind;Amerika en Oceanië (ex. Suriname en N...;2023;47
5568;25 tot 30 jaar;Eenouderhuishouden;Één kind;Azië (exclusief Indonesië en Turkije);2021;104
5569;25 tot 30 jaar;Eenouderhuishouden;Één kind;Azië (exclusief Indonesië en Turkije);2022;124
5570;25 tot 30 jaar;Eenouderhuishouden;Één kind;Azië (exclusief Indonesië en Turkije);2023;113
5571;25 tot 30 jaar;Eenouderhuishouden;Één kind;Afrika;2021;233
5572;25 tot 30 jaar;Eenouderhuishouden;Één kind;Afrika;2022;212
5573;25 tot 30 jaar;Eenouderhuishouden;Één kind;Afrika;2023;183
5574;25 tot 30 jaar;Eenouderhuishouden;Één kind;Amerika;2021;162
5575;25 tot 30 jaar;Eenouderhuishouden;Één kind;Amerika;2022;182
5576;25 tot 30 jaar;Eenouderhuishouden;Één kind;Amerika;2023;157
5577;25 tot 30 jaar;Eenouderhuishouden;Één kind;Azië;2021;125
5578;25 tot 30 jaar;Eenouderhuishouden;Één kind;Azië;2022;143
5579;25 tot 30 jaar;Eenouderhuishouden;Één kind;Azië;2023;141
5580;25 tot 30 jaar;Eenouderhuishouden;Één kind;Oceanië;2021;1
5581;25 tot 30 jaar;Eenouderhuishouden;Één kind;Oceanië;2022;2
5582;25 tot 30 jaar;Eenouderhuishouden;Één kind;Oceanië;2023;2
5583;25 tot 30 jaar;Eenouderhuishouden;Één kind;Onbekend herkomstland;2021;0
5584;25 tot 30 jaar;Eenouderhuishouden;Één kind;Onbekend herkomstland;2022;0
5585;25 tot 30 jaar;Eenouderhuishouden;Één kind;Onbekend herkomstland;2023;0
5586;25 tot 30 jaar;Eenouderhuishouden;Twee kinderen;Totaal;2021;1366
5587;25 tot 30 jaar;Eenouderhuishouden;Twee kinderen;Totaal;2022;1183
5588;25 tot 30 jaar;Eenouderhuishouden;Twee kinderen;Totaal;2023;1105
5589;25 tot 30 jaar;Eenouderhuishouden;Twee kinderen;Nederland;2021;795
5590;25 tot 30 jaar;Eenouderhuishouden;Twee kinderen;Nederland;2022;652
5591;25 tot 30 jaar;Eenouderhuishouden;Twee kinderen;Nederland;2023;643
5592;25 tot 30 jaar;Eenouderhuishouden;Twee kinderen;Buiten Nederland;2021;571
5593;25 tot 30 jaar;Eenouderhuishouden;Twee kinderen;Buiten Nederland;2022;531
5594;25 tot 30 jaar;Eenouderhuishouden;Twee kinderen;Buiten Nederland;2023;462
5595;25 tot 30 jaar;Eenouderhuishouden;Twee kinderen;Europa (exclusief Nederland);2021;78
5596;25 tot 30 jaar;Eenouderhuishouden;Twee kinderen;Europa (exclusief Nederland);2022;81
5597;25 tot 30 jaar;Eenouderhuishouden;Twee kinderen;Europa (exclusief Nederland);2023;81
5598;25 tot 30 jaar;Eenouderhuishouden;Twee kinderen;Europese Unie (exclusief Nederland);2021;58
5599;25 tot 30 jaar;Eenouderhuishouden;Twee kinderen;Europese Unie (exclusief Nederland);2022;53
5600;25 tot 30 jaar;Eenouderhuishouden;Twee kinderen;Europese Unie (exclusief Nederland);2023;55
5601;25 tot 30 jaar;Eenouderhuishouden;Twee kinderen;Buiten Europa;2021;493
5602;25 tot 30 jaar;Eenouderhuishouden;Twee kinderen;Buiten Europa;2022;450
5603;25 tot 30 jaar;Eenouderhuishouden;Twee kinderen;Buiten Europa;2023;381
5604;25 tot 30 jaar;Eenouderhuishouden;Twee kinderen;Indonesië;2021;1
5605;25 tot 30 jaar;Eenouderhuishouden;Twee kinderen;Indonesië;2022;2
5606;25 tot 30 jaar;Eenouderhuishouden;Twee kinderen;Indonesië;2023;1
5607;25 tot 30 jaar;Eenouderhuishouden;Twee kinderen;Marokko;2021;38
5608;25 tot 30 jaar;Eenouderhuishouden;Twee kinderen;Marokko;2022;42
5609;25 tot 30 jaar;Eenouderhuishouden;Twee kinderen;Marokko;2023;28
5610;25 tot 30 jaar;Eenouderhuishouden;Twee kinderen;Nederlandse Cariben;2021;96
5611;25 tot 30 jaar;Eenouderhuishouden;Twee kinderen;Nederlandse Cariben;2022;105
5612;25 tot 30 jaar;Eenouderhuishouden;Twee kinderen;Nederlandse Cariben;2023;77
5613;25 tot 30 jaar;Eenouderhuishouden;Twee kinderen;Suriname;2021;35
5614;25 tot 30 jaar;Eenouderhuishouden;Twee kinderen;Suriname;2022;43
5615;25 tot 30 jaar;Eenouderhuishouden;Twee kinderen;Suriname;2023;29
5616;25 tot 30 jaar;Eenouderhuishouden;Twee kinderen;Turkije;2021;16
5617;25 tot 30 jaar;Eenouderhuishouden;Twee kinderen;Turkije;2022;11
5618;25 tot 30 jaar;Eenouderhuishouden;Twee kinderen;Turkije;2023;7
5619;25 tot 30 jaar;Eenouderhuishouden;Twee kinderen;Afrika (exclusief Marokko);2021;213
5620;25 tot 30 jaar;Eenouderhuishouden;Twee kinderen;Afrika (exclusief Marokko);2022;157
5621;25 tot 30 jaar;Eenouderhuishouden;Twee kinderen;Afrika (exclusief Marokko);2023;143
5622;25 tot 30 jaar;Eenouderhuishouden;Twee kinderen;Amerika en Oceanië (ex. Suriname en N...;2021;31
5623;25 tot 30 jaar;Eenouderhuishouden;Twee kinderen;Amerika en Oceanië (ex. Suriname en N...;2022;29
5624;25 tot 30 jaar;Eenouderhuishouden;Twee kinderen;Amerika en Oceanië (ex. Suriname en N...;2023;22
5625;25 tot 30 jaar;Eenouderhuishouden;Twee kinderen;Azië (exclusief Indonesië en Turkije);2021;63
5626;25 tot 30 jaar;Eenouderhuishouden;Twee kinderen;Azië (exclusief Indonesië en Turkije);2022;61
5627;25 tot 30 jaar;Eenouderhuishouden;Twee kinderen;Azië (exclusief Indonesië en Turkije);2023;74
5628;25 tot 30 jaar;Eenouderhuishouden;Twee kinderen;Afrika;2021;251
5629;25 tot 30 jaar;Eenouderhuishouden;Twee kinderen;Afrika;2022;199
5630;25 tot 30 jaar;Eenouderhuishouden;Twee kinderen;Afrika;2023;171
5631;25 tot 30 jaar;Eenouderhuishouden;Twee kinderen;Amerika;2021;162
5632;25 tot 30 jaar;Eenouderhuishouden;Twee kinderen;Amerika;2022;176
5633;25 tot 30 jaar;Eenouderhuishouden;Twee kinderen;Amerika;2023;128
5634;25 tot 30 jaar;Eenouderhuishouden;Twee kinderen;Azië;2021;80
5635;25 tot 30 jaar;Eenouderhuishouden;Twee kinderen;Azië;2022;74
5636;25 tot 30 jaar;Eenouderhuishouden;Twee kinderen;Azië;2023;82
5637;25 tot 30 jaar;Eenouderhuishouden;Twee kinderen;Oceanië;2021;0
5638;25 tot 30 jaar;Eenouderhuishouden;Twee kinderen;Oceanië;2022;1
5639;25 tot 30 jaar;Eenouderhuishouden;Twee kinderen;Oceanië;2023;0
5640;25 tot 30 jaar;Eenouderhuishouden;Twee kinderen;Onbekend herkomstland;2021;0
5641;25 tot 30 jaar;Eenouderhuishouden;Twee kinderen;Onbekend herkomstland;2022;0
5642;25 tot 30 jaar;Eenouderhuishouden;Twee kinderen;Onbekend herkomstland;2023;0
5643;25 tot 30 jaar;Eenouderhuishouden;Drie kinderen;Totaal;2021;538
5644;25 tot 30 jaar;Eenouderhuishouden;Drie kinderen;Totaal;2022;477
5645;25 tot 30 jaar;Eenouderhuishouden;Drie kinderen;Totaal;2023;477
5646;25 tot 30 jaar;Eenouderhuishouden;Drie kinderen;Nederland;2021;297
5647;25 tot 30 jaar;Eenouderhuishouden;Drie kinderen;Nederland;2022;244
5648;25 tot 30 jaar;Eenouderhuishouden;Drie kinderen;Nederland;2023;240
5649;25 tot 30 jaar;Eenouderhuishouden;Drie kinderen;Buiten Nederland;2021;241
5650;25 tot 30 jaar;Eenouderhuishouden;Drie kinderen;Buiten Nederland;2022;233
5651;25 tot 30 jaar;Eenouderhuishouden;Drie kinderen;Buiten Nederland;2023;237
5652;25 tot 30 jaar;Eenouderhuishouden;Drie kinderen;Europa (exclusief Nederland);2021;29
5653;25 tot 30 jaar;Eenouderhuishouden;Drie kinderen;Europa (exclusief Nederland);2022;35
5654;25 tot 30 jaar;Eenouderhuishouden;Drie kinderen;Europa (exclusief Nederland);2023;27
5655;25 tot 30 jaar;Eenouderhuishouden;Drie kinderen;Europese Unie (exclusief Nederland);2021;24
5656;25 tot 30 jaar;Eenouderhuishouden;Drie kinderen;Europese Unie (exclusief Nederland);2022;23
5657;25 tot 30 jaar;Eenouderhuishouden;Drie kinderen;Europese Unie (exclusief Nederland);2023;23
5658;25 tot 30 jaar;Eenouderhuishouden;Drie kinderen;Buiten Europa;2021;212
5659;25 tot 30 jaar;Eenouderhuishouden;Drie kinderen;Buiten Europa;2022;198
5660;25 tot 30 jaar;Eenouderhuishouden;Drie kinderen;Buiten Europa;2023;210
5661;25 tot 30 jaar;Eenouderhuishouden;Drie kinderen;Indonesië;2021;1
5662;25 tot 30 jaar;Eenouderhuishouden;Drie kinderen;Indonesië;2022;0
5663;25 tot 30 jaar;Eenouderhuishouden;Drie kinderen;Indonesië;2023;2
5664;25 tot 30 jaar;Eenouderhuishouden;Drie kinderen;Marokko;2021;18
5665;25 tot 30 jaar;Eenouderhuishouden;Drie kinderen;Marokko;2022;9
5666;25 tot 30 jaar;Eenouderhuishouden;Drie kinderen;Marokko;2023;16
5667;25 tot 30 jaar;Eenouderhuishouden;Drie kinderen;Nederlandse Cariben;2021;46
5668;25 tot 30 jaar;Eenouderhuishouden;Drie kinderen;Nederlandse Cariben;2022;40
5669;25 tot 30 jaar;Eenouderhuishouden;Drie kinderen;Nederlandse Cariben;2023;34
5670;25 tot 30 jaar;Eenouderhuishouden;Drie kinderen;Suriname;2021;32
5671;25 tot 30 jaar;Eenouderhuishouden;Drie kinderen;Suriname;2022;22
5672;25 tot 30 jaar;Eenouderhuishouden;Drie kinderen;Suriname;2023;16
5673;25 tot 30 jaar;Eenouderhuishouden;Drie kinderen;Turkije;2021;2
5674;25 tot 30 jaar;Eenouderhuishouden;Drie kinderen;Turkije;2022;5
5675;25 tot 30 jaar;Eenouderhuishouden;Drie kinderen;Turkije;2023;7
5676;25 tot 30 jaar;Eenouderhuishouden;Drie kinderen;Afrika (exclusief Marokko);2021;78
5677;25 tot 30 jaar;Eenouderhuishouden;Drie kinderen;Afrika (exclusief Marokko);2022;89
5678;25 tot 30 jaar;Eenouderhuishouden;Drie kinderen;Afrika (exclusief Marokko);2023;102
5679;25 tot 30 jaar;Eenouderhuishouden;Drie kinderen;Amerika en Oceanië (ex. Suriname en N...;2021;12
5680;25 tot 30 jaar;Eenouderhuishouden;Drie kinderen;Amerika en Oceanië (ex. Suriname en N...;2022;9
5681;25 tot 30 jaar;Eenouderhuishouden;Drie kinderen;Amerika en Oceanië (ex. Suriname en N...;2023;10
5682;25 tot 30 jaar;Eenouderhuishouden;Drie kinderen;Azië (exclusief Indonesië en Turkije);2021;23
5683;25 tot 30 jaar;Eenouderhuishouden;Drie kinderen;Azië (exclusief Indonesië en Turkije);2022;24
5684;25 tot 30 jaar;Eenouderhuishouden;Drie kinderen;Azië (exclusief Indonesië en Turkije);2023;23
5685;25 tot 30 jaar;Eenouderhuishouden;Drie kinderen;Afrika;2021;96
5686;25 tot 30 jaar;Eenouderhuishouden;Drie kinderen;Afrika;2022;98
5687;25 tot 30 jaar;Eenouderhuishouden;Drie kinderen;Afrika;2023;118
5688;25 tot 30 jaar;Eenouderhuishouden;Drie kinderen;Amerika;2021;90
5689;25 tot 30 jaar;Eenouderhuishouden;Drie kinderen;Amerika;2022;71
5690;25 tot 30 jaar;Eenouderhuishouden;Drie kinderen;Amerika;2023;60
5691;25 tot 30 jaar;Eenouderhuishouden;Drie kinderen;Azië;2021;26
5692;25 tot 30 jaar;Eenouderhuishouden;Drie kinderen;Azië;2022;29
5693;25 tot 30 jaar;Eenouderhuishouden;Drie kinderen;Azië;2023;32
5694;25 tot 30 jaar;Eenouderhuishouden;Drie kinderen;Oceanië;2021;0
5695;25 tot 30 jaar;Eenouderhuishouden;Drie kinderen;Oceanië;2022;0
5696;25 tot 30 jaar;Eenouderhuishouden;Drie kinderen;Oceanië;2023;0
5697;25 tot 30 jaar;Eenouderhuishouden;Drie kinderen;Onbekend herkomstland;2021;0
5698;25 tot 30 jaar;Eenouderhuishouden;Drie kinderen;Onbekend herkomstland;2022;0
5699;25 tot 30 jaar;Eenouderhuishouden;Drie kinderen;Onbekend herkomstland;2023;0
5700;25 tot 30 jaar;Eenouderhuishouden;Vier of meer kinderen;Totaal;2021;182
5701;25 tot 30 jaar;Eenouderhuishouden;Vier of meer kinderen;Totaal;2022;171
5702;25 tot 30 jaar;Eenouderhuishouden;Vier of meer kinderen;Totaal;2023;188
5703;25 tot 30 jaar;Eenouderhuishouden;Vier of meer kinderen;Nederland;2021;94
5704;25 tot 30 jaar;Eenouderhuishouden;Vier of meer kinderen;Nederland;2022;88
5705;25 tot 30 jaar;Eenouderhuishouden;Vier of meer kinderen;Nederland;2023;93
5706;25 tot 30 jaar;Eenouderhuishouden;Vier of meer kinderen;Buiten Nederland;2021;88
5707;25 tot 30 jaar;Eenouderhuishouden;Vier of meer kinderen;Buiten Nederland;2022;83
5708;25 tot 30 jaar;Eenouderhuishouden;Vier of meer kinderen;Buiten Nederland;2023;95
5709;25 tot 30 jaar;Eenouderhuishouden;Vier of meer kinderen;Europa (exclusief Nederland);2021;4
5710;25 tot 30 jaar;Eenouderhuishouden;Vier of meer kinderen;Europa (exclusief Nederland);2022;4
5711;25 tot 30 jaar;Eenouderhuishouden;Vier of meer kinderen;Europa (exclusief Nederland);2023;5
5712;25 tot 30 jaar;Eenouderhuishouden;Vier of meer kinderen;Europese Unie (exclusief Nederland);2021;3
5713;25 tot 30 jaar;Eenouderhuishouden;Vier of meer kinderen;Europese Unie (exclusief Nederland);2022;2
5714;25 tot 30 jaar;Eenouderhuishouden;Vier of meer kinderen;Europese Unie (exclusief Nederland);2023;3
5715;25 tot 30 jaar;Eenouderhuishouden;Vier of meer kinderen;Buiten Europa;2021;84
5716;25 tot 30 jaar;Eenouderhuishouden;Vier of meer kinderen;Buiten Europa;2022;79
5717;25 tot 30 jaar;Eenouderhuishouden;Vier of meer kinderen;Buiten Europa;2023;90
5718;25 tot 30 jaar;Eenouderhuishouden;Vier of meer kinderen;Indonesië;2021;0
5719;25 tot 30 jaar;Eenouderhuishouden;Vier of meer kinderen;Indonesië;2022;0
5720;25 tot 30 jaar;Eenouderhuishouden;Vier of meer kinderen;Indonesië;2023;0
5721;25 tot 30 jaar;Eenouderhuishouden;Vier of meer kinderen;Marokko;2021;12
5722;25 tot 30 jaar;Eenouderhuishouden;Vier of meer kinderen;Marokko;2022;3
5723;25 tot 30 jaar;Eenouderhuishouden;Vier of meer kinderen;Marokko;2023;1
5724;25 tot 30 jaar;Eenouderhuishouden;Vier of meer kinderen;Nederlandse Cariben;2021;17
5725;25 tot 30 jaar;Eenouderhuishouden;Vier of meer kinderen;Nederlandse Cariben;2022;15
5726;25 tot 30 jaar;Eenouderhuishouden;Vier of meer kinderen;Nederlandse Cariben;2023;16
5727;25 tot 30 jaar;Eenouderhuishouden;Vier of meer kinderen;Suriname;2021;8
5728;25 tot 30 jaar;Eenouderhuishouden;Vier of meer kinderen;Suriname;2022;3
5729;25 tot 30 jaar;Eenouderhuishouden;Vier of meer kinderen;Suriname;2023;5
5730;25 tot 30 jaar;Eenouderhuishouden;Vier of meer kinderen;Turkije;2021;2
5731;25 tot 30 jaar;Eenouderhuishouden;Vier of meer kinderen;Turkije;2022;0
5732;25 tot 30 jaar;Eenouderhuishouden;Vier of meer kinderen;Turkije;2023;1
5733;25 tot 30 jaar;Eenouderhuishouden;Vier of meer kinderen;Afrika (exclusief Marokko);2021;36
5734;25 tot 30 jaar;Eenouderhuishouden;Vier of meer kinderen;Afrika (exclusief Marokko);2022;48
5735;25 tot 30 jaar;Eenouderhuishouden;Vier of meer kinderen;Afrika (exclusief Marokko);2023;50
5736;25 tot 30 jaar;Eenouderhuishouden;Vier of meer kinderen;Amerika en Oceanië (ex. Suriname en N...;2021;4
5737;25 tot 30 jaar;Eenouderhuishouden;Vier of meer kinderen;Amerika en Oceanië (ex. Suriname en N...;2022;3
5738;25 tot 30 jaar;Eenouderhuishouden;Vier of meer kinderen;Amerika en Oceanië (ex. Suriname en N...;2023;6
5739;25 tot 30 jaar;Eenouderhuishouden;Vier of meer kinderen;Azië (exclusief Indonesië en Turkije);2021;5
5740;25 tot 30 jaar;Eenouderhuishouden;Vier of meer kinderen;Azië (exclusief Indonesië en Turkije);2022;7
5741;25 tot 30 jaar;Eenouderhuishouden;Vier of meer kinderen;Azië (exclusief Indonesië en Turkije);2023;11
5742;25 tot 30 jaar;Eenouderhuishouden;Vier of meer kinderen;Afrika;2021;48
5743;25 tot 30 jaar;Eenouderhuishouden;Vier of meer kinderen;Afrika;2022;51
5744;25 tot 30 jaar;Eenouderhuishouden;Vier of meer kinderen;Afrika;2023;51
5745;25 tot 30 jaar;Eenouderhuishouden;Vier of meer kinderen;Amerika;2021;29
5746;25 tot 30 jaar;Eenouderhuishouden;Vier of meer kinderen;Amerika;2022;21
5747;25 tot 30 jaar;Eenouderhuishouden;Vier of meer kinderen;Amerika;2023;27
5748;25 tot 30 jaar;Eenouderhuishouden;Vier of meer kinderen;Azië;2021;7
5749;25 tot 30 jaar;Eenouderhuishouden;Vier of meer kinderen;Azië;2022;7
5750;25 tot 30 jaar;Eenouderhuishouden;Vier of meer kinderen;Azië;2023;12
5751;25 tot 30 jaar;Eenouderhuishouden;Vier of meer kinderen;Oceanië;2021;0
5752;25 tot 30 jaar;Eenouderhuishouden;Vier of meer kinderen;Oceanië;2022;0
5753;25 tot 30 jaar;Eenouderhuishouden;Vier of meer kinderen;Oceanië;2023;0
5754;25 tot 30 jaar;Eenouderhuishouden;Vier of meer kinderen;Onbekend herkomstland;2021;0
5755;25 tot 30 jaar;Eenouderhuishouden;Vier of meer kinderen;Onbekend herkomstland;2022;0
5756;25 tot 30 jaar;Eenouderhuishouden;Vier of meer kinderen;Onbekend herkomstland;2023;0
5757;25 tot 30 jaar;Eenouderhuishouden;Overig, onbekend;Totaal;2021;0
5758;25 tot 30 jaar;Eenouderhuishouden;Overig, onbekend;Totaal;2022;0
5759;25 tot 30 jaar;Eenouderhuishouden;Overig, onbekend;Totaal;2023;0
5760;25 tot 30 jaar;Eenouderhuishouden;Overig, onbekend;Nederland;2021;0
5761;25 tot 30 jaar;Eenouderhuishouden;Overig, onbekend;Nederland;2022;0
5762;25 tot 30 jaar;Eenouderhuishouden;Overig, onbekend;Nederland;2023;0
5763;25 tot 30 jaar;Eenouderhuishouden;Overig, onbekend;Buiten Nederland;2021;0
5764;25 tot 30 jaar;Eenouderhuishouden;Overig, onbekend;Buiten Nederland;2022;0
5765;25 tot 30 jaar;Eenouderhuishouden;Overig, onbekend;Buiten Nederland;2023;0
5766;25 tot 30 jaar;Eenouderhuishouden;Overig, onbekend;Europa (exclusief Nederland);2021;0
5767;25 tot 30 jaar;Eenouderhuishouden;Overig, onbekend;Europa (exclusief Nederland);2022;0
5768;25 tot 30 jaar;Eenouderhuishouden;Overig, onbekend;Europa (exclusief Nederland);2023;0
5769;25 tot 30 jaar;Eenouderhuishouden;Overig, onbekend;Europese Unie (exclusief Nederland);2021;0
5770;25 tot 30 jaar;Eenouderhuishouden;Overig, onbekend;Europese Unie (exclusief Nederland);2022;0
5771;25 tot 30 jaar;Eenouderhuishouden;Overig, onbekend;Europese Unie (exclusief Nederland);2023;0
5772;25 tot 30 jaar;Eenouderhuishouden;Overig, onbekend;Buiten Europa;2021;0
5773;25 tot 30 jaar;Eenouderhuishouden;Overig, onbekend;Buiten Europa;2022;0
5774;25 tot 30 jaar;Eenouderhuishouden;Overig, onbekend;Buiten Europa;2023;0
5775;25 tot 30 jaar;Eenouderhuishouden;Overig, onbekend;Indonesië;2021;0
5776;25 tot 30 jaar;Eenouderhuishouden;Overig, onbekend;Indonesië;2022;0
5777;25 tot 30 jaar;Eenouderhuishouden;Overig, onbekend;Indonesië;2023;0
5778;25 tot 30 jaar;Eenouderhuishouden;Overig, onbekend;Marokko;2021;0
5779;25 tot 30 jaar;Eenouderhuishouden;Overig, onbekend;Marokko;2022;0
5780;25 tot 30 jaar;Eenouderhuishouden;Overig, onbekend;Marokko;2023;0
5781;25 tot 30 jaar;Eenouderhuishouden;Overig, onbekend;Nederlandse Cariben;2021;0
5782;25 tot 30 jaar;Eenouderhuishouden;Overig, onbekend;Nederlandse Cariben;2022;0
5783;25 tot 30 jaar;Eenouderhuishouden;Overig, onbekend;Nederlandse Cariben;2023;0
5784;25 tot 30 jaar;Eenouderhuishouden;Overig, onbekend;Suriname;2021;0
5785;25 tot 30 jaar;Eenouderhuishouden;Overig, onbekend;Suriname;2022;0
5786;25 tot 30 jaar;Eenouderhuishouden;Overig, onbekend;Suriname;2023;0
5787;25 tot 30 jaar;Eenouderhuishouden;Overig, onbekend;Turkije;2021;0
5788;25 tot 30 jaar;Eenouderhuishouden;Overig, onbekend;Turkije;2022;0
5789;25 tot 30 jaar;Eenouderhuishouden;Overig, onbekend;Turkije;2023;0
5790;25 tot 30 jaar;Eenouderhuishouden;Overig, onbekend;Afrika (exclusief Marokko);2021;0
5791;25 tot 30 jaar;Eenouderhuishouden;Overig, onbekend;Afrika (exclusief Marokko);2022;0
5792;25 tot 30 jaar;Eenouderhuishouden;Overig, onbekend;Afrika (exclusief Marokko);2023;0
5793;25 tot 30 jaar;Eenouderhuishouden;Overig, onbekend;Amerika en Oceanië (ex. Suriname en N...;2021;0
5794;25 tot 30 jaar;Eenouderhuishouden;Overig, onbekend;Amerika en Oceanië (ex. Suriname en N...;2022;0
5795;25 tot 30 jaar;Eenouderhuishouden;Overig, onbekend;Amerika en Oceanië (ex. Suriname en N...;2023;0
5796;25 tot 30 jaar;Eenouderhuishouden;Overig, onbekend;Azië (exclusief Indonesië en Turkije);2021;0
5797;25 tot 30 jaar;Eenouderhuishouden;Overig, onbekend;Azië (exclusief Indonesië en Turkije);2022;0
5798;25 tot 30 jaar;Eenouderhuishouden;Overig, onbekend;Azië (exclusief Indonesië en Turkije);2023;0
5799;25 tot 30 jaar;Eenouderhuishouden;Overig, onbekend;Afrika;2021;0
5800;25 tot 30 jaar;Eenouderhuishouden;Overig, onbekend;Afrika;2022;0
5801;25 tot 30 jaar;Eenouderhuishouden;Overig, onbekend;Afrika;2023;0
5802;25 tot 30 jaar;Eenouderhuishouden;Overig, onbekend;Amerika;2021;0
5803;25 tot 30 jaar;Eenouderhuishouden;Overig, onbekend;Amerika;2022;0
5804;25 tot 30 jaar;Eenouderhuishouden;Overig, onbekend;Amerika;2023;0
5805;25 tot 30 jaar;Eenouderhuishouden;Overig, onbekend;Azië;2021;0
5806;25 tot 30 jaar;Eenouderhuishouden;Overig, onbekend;Azië;2022;0
5807;25 tot 30 jaar;Eenouderhuishouden;Overig, onbekend;Azië;2023;0
5808;25 tot 30 jaar;Eenouderhuishouden;Overig, onbekend;Oceanië;2021;0
5809;25 tot 30 jaar;Eenouderhuishouden;Overig, onbekend;Oceanië;2022;0
5810;25 tot 30 jaar;Eenouderhuishouden;Overig, onbekend;Oceanië;2023;0
5811;25 tot 30 jaar;Eenouderhuishouden;Overig, onbekend;Onbekend herkomstland;2021;0
5812;25 tot 30 jaar;Eenouderhuishouden;Overig, onbekend;Onbekend herkomstland;2022;0
5813;25 tot 30 jaar;Eenouderhuishouden;Overig, onbekend;Onbekend herkomstland;2023;0
5814;25 tot 30 jaar;Gehuwd paar;Totaal aantal kinderen;Totaal;2021;28892
5815;25 tot 30 jaar;Gehuwd paar;Totaal aantal kinderen;Totaal;2022;26451
5816;25 tot 30 jaar;Gehuwd paar;Totaal aantal kinderen;Totaal;2023;25351
5817;25 tot 30 jaar;Gehuwd paar;Totaal aantal kinderen;Nederland;2021;22817
5818;25 tot 30 jaar;Gehuwd paar;Totaal aantal kinderen;Nederland;2022;20672
5819;25 tot 30 jaar;Gehuwd paar;Totaal aantal kinderen;Nederland;2023;19641
5820;25 tot 30 jaar;Gehuwd paar;Totaal aantal kinderen;Buiten Nederland;2021;6075
5821;25 tot 30 jaar;Gehuwd paar;Totaal aantal kinderen;Buiten Nederland;2022;5779
5822;25 tot 30 jaar;Gehuwd paar;Totaal aantal kinderen;Buiten Nederland;2023;5710
5823;25 tot 30 jaar;Gehuwd paar;Totaal aantal kinderen;Europa (exclusief Nederland);2021;1636
5824;25 tot 30 jaar;Gehuwd paar;Totaal aantal kinderen;Europa (exclusief Nederland);2022;1499
5825;25 tot 30 jaar;Gehuwd paar;Totaal aantal kinderen;Europa (exclusief Nederland);2023;1475
5826;25 tot 30 jaar;Gehuwd paar;Totaal aantal kinderen;Europese Unie (exclusief Nederland);2021;1248
5827;25 tot 30 jaar;Gehuwd paar;Totaal aantal kinderen;Europese Unie (exclusief Nederland);2022;1128
5828;25 tot 30 jaar;Gehuwd paar;Totaal aantal kinderen;Europese Unie (exclusief Nederland);2023;1062
5829;25 tot 30 jaar;Gehuwd paar;Totaal aantal kinderen;Buiten Europa;2021;4439
