ID;Geslacht;Persoonskenmerken;BedrijfstakkenBranchesSBI2008;Perioden;WerkzameBeroepsbevolking_1
6535;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;B-F Nijverheid en energie;2024 1e kwartaal;82
6536;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;B-F Nijverheid en energie;2024 2e kwartaal;80
6537;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;B-F Nijverheid en energie;2024 3e kwartaal;72
6538;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;B-F Nijverheid en energie;2024 4e kwartaal;77
6539;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;B-F Nijverheid en energie;2024;78
6540;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-I Handel, vervoer en horeca;2013 1e kwartaal;630
6541;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-I Handel, vervoer en horeca;2013 2e kwartaal;632
6542;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-I Handel, vervoer en horeca;2013 3e kwartaal;597
6543;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-I Handel, vervoer en horeca;2013 4e kwartaal;636
6544;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-I Handel, vervoer en horeca;2013;624
6545;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-I Handel, vervoer en horeca;2014 1e kwartaal;631
6546;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-I Handel, vervoer en horeca;2014 2e kwartaal;631
6547;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-I Handel, vervoer en horeca;2014 3e kwartaal;618
6548;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-I Handel, vervoer en horeca;2014 4e kwartaal;636
6549;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-I Handel, vervoer en horeca;2014;629
6550;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-I Handel, vervoer en horeca;2015 1e kwartaal;666
6551;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-I Handel, vervoer en horeca;2015 2e kwartaal;675
6552;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-I Handel, vervoer en horeca;2015 3e kwartaal;676
6553;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-I Handel, vervoer en horeca;2015 4e kwartaal;683
6554;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-I Handel, vervoer en horeca;2015;675
6555;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-I Handel, vervoer en horeca;2016 1e kwartaal;673
6556;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-I Handel, vervoer en horeca;2016 2e kwartaal;673
6557;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-I Handel, vervoer en horeca;2016 3e kwartaal;640
6558;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-I Handel, vervoer en horeca;2016 4e kwartaal;648
6559;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-I Handel, vervoer en horeca;2016;659
6560;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-I Handel, vervoer en horeca;2017 1e kwartaal;649
6561;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-I Handel, vervoer en horeca;2017 2e kwartaal;645
6562;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-I Handel, vervoer en horeca;2017 3e kwartaal;631
6563;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-I Handel, vervoer en horeca;2017 4e kwartaal;653
6564;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-I Handel, vervoer en horeca;2017;645
6565;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-I Handel, vervoer en horeca;2018 1e kwartaal;665
6566;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-I Handel, vervoer en horeca;2018 2e kwartaal;675
6567;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-I Handel, vervoer en horeca;2018 3e kwartaal;656
6568;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-I Handel, vervoer en horeca;2018 4e kwartaal;687
6569;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-I Handel, vervoer en horeca;2018;671
6570;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-I Handel, vervoer en horeca;2019 1e kwartaal;683
6571;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-I Handel, vervoer en horeca;2019 2e kwartaal;670
6572;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-I Handel, vervoer en horeca;2019 3e kwartaal;651
6573;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-I Handel, vervoer en horeca;2019 4e kwartaal;675
6574;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-I Handel, vervoer en horeca;2019;670
6575;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-I Handel, vervoer en horeca;2020 1e kwartaal;661
6576;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-I Handel, vervoer en horeca;2020 2e  kwartaal;611
6577;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-I Handel, vervoer en horeca;2020 3e kwartaal;608
6578;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-I Handel, vervoer en horeca;2020 4e kwartaal;658
6579;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-I Handel, vervoer en horeca;2020;634
6580;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-I Handel, vervoer en horeca;2021 1e kwartaal;648
6581;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-I Handel, vervoer en horeca;2021 2e kwartaal;684
6582;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-I Handel, vervoer en horeca;2021 3e kwartaal;660
6583;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-I Handel, vervoer en horeca;2021 4e kwartaal;678
6584;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-I Handel, vervoer en horeca;2021;667
6585;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-I Handel, vervoer en horeca;2022 1e kwartaal;683
6586;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-I Handel, vervoer en horeca;2022 2e kwartaal;674
6587;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-I Handel, vervoer en horeca;2022 3e kwartaal;643
6588;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-I Handel, vervoer en horeca;2022 4e kwartaal;683
6589;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-I Handel, vervoer en horeca;2022;671
6590;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-I Handel, vervoer en horeca;2023 1e kwartaal;677
6591;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-I Handel, vervoer en horeca;2023 2e kwartaal;685
6592;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-I Handel, vervoer en horeca;2023 3e kwartaal;649
6593;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-I Handel, vervoer en horeca;2023 4e kwartaal;678
6594;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-I Handel, vervoer en horeca;2023;672
6595;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-I Handel, vervoer en horeca;2024 1e kwartaal;687
6596;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-I Handel, vervoer en horeca;2024 2e kwartaal;674
6597;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-I Handel, vervoer en horeca;2024 3e kwartaal;650
6598;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-I Handel, vervoer en horeca;2024 4e kwartaal;670
6599;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-I Handel, vervoer en horeca;2024;670
6600;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-N Commerciële dienstverlening;2013 1e kwartaal;870
6601;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-N Commerciële dienstverlening;2013 2e kwartaal;859
6602;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-N Commerciële dienstverlening;2013 3e kwartaal;820
6603;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-N Commerciële dienstverlening;2013 4e kwartaal;859
6604;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-N Commerciële dienstverlening;2013;852
6605;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-N Commerciële dienstverlening;2014 1e kwartaal;859
6606;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-N Commerciële dienstverlening;2014 2e kwartaal;854
6607;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-N Commerciële dienstverlening;2014 3e kwartaal;836
6608;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-N Commerciële dienstverlening;2014 4e kwartaal;852
6609;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-N Commerciële dienstverlening;2014;850
6610;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-N Commerciële dienstverlening;2015 1e kwartaal;894
6611;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-N Commerciële dienstverlening;2015 2e kwartaal;912
6612;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-N Commerciële dienstverlening;2015 3e kwartaal;896
6613;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-N Commerciële dienstverlening;2015 4e kwartaal;906
6614;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-N Commerciële dienstverlening;2015;902
6615;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-N Commerciële dienstverlening;2016 1e kwartaal;909
6616;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-N Commerciële dienstverlening;2016 2e kwartaal;899
6617;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-N Commerciële dienstverlening;2016 3e kwartaal;866
6618;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-N Commerciële dienstverlening;2016 4e kwartaal;885
6619;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-N Commerciële dienstverlening;2016;890
6620;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-N Commerciële dienstverlening;2017 1e kwartaal;879
6621;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-N Commerciële dienstverlening;2017 2e kwartaal;877
6622;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-N Commerciële dienstverlening;2017 3e kwartaal;853
6623;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-N Commerciële dienstverlening;2017 4e kwartaal;874
6624;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-N Commerciële dienstverlening;2017;871
6625;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-N Commerciële dienstverlening;2018 1e kwartaal;891
6626;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-N Commerciële dienstverlening;2018 2e kwartaal;893
6627;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-N Commerciële dienstverlening;2018 3e kwartaal;881
6628;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-N Commerciële dienstverlening;2018 4e kwartaal;911
6629;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-N Commerciële dienstverlening;2018;894
6630;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-N Commerciële dienstverlening;2019 1e kwartaal;905
6631;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-N Commerciële dienstverlening;2019 2e kwartaal;896
6632;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-N Commerciële dienstverlening;2019 3e kwartaal;879
6633;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-N Commerciële dienstverlening;2019 4e kwartaal;894
6634;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-N Commerciële dienstverlening;2019;893
6635;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-N Commerciële dienstverlening;2020 1e kwartaal;883
6636;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-N Commerciële dienstverlening;2020 2e  kwartaal;832
6637;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-N Commerciële dienstverlening;2020 3e kwartaal;823
6638;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-N Commerciële dienstverlening;2020 4e kwartaal;856
6639;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-N Commerciële dienstverlening;2020;848
6640;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-N Commerciële dienstverlening;2021 1e kwartaal;863
6641;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-N Commerciële dienstverlening;2021 2e kwartaal;886
6642;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-N Commerciële dienstverlening;2021 3e kwartaal;854
6643;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-N Commerciële dienstverlening;2021 4e kwartaal;869
6644;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-N Commerciële dienstverlening;2021;868
6645;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-N Commerciële dienstverlening;2022 1e kwartaal;876
6646;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-N Commerciële dienstverlening;2022 2e kwartaal;878
6647;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-N Commerciële dienstverlening;2022 3e kwartaal;839
6648;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-N Commerciële dienstverlening;2022 4e kwartaal;901
6649;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-N Commerciële dienstverlening;2022;874
6650;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-N Commerciële dienstverlening;2023 1e kwartaal;902
6651;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-N Commerciële dienstverlening;2023 2e kwartaal;897
6652;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-N Commerciële dienstverlening;2023 3e kwartaal;845
6653;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-N Commerciële dienstverlening;2023 4e kwartaal;896
6654;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-N Commerciële dienstverlening;2023;885
6655;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-N Commerciële dienstverlening;2024 1e kwartaal;889
6656;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-N Commerciële dienstverlening;2024 2e kwartaal;881
6657;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-N Commerciële dienstverlening;2024 3e kwartaal;853
6658;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-N Commerciële dienstverlening;2024 4e kwartaal;881
6659;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;G-N Commerciële dienstverlening;2024;876
6660;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;M-N Zakelijke dienstverlening;2013 1e kwartaal;194
6661;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;M-N Zakelijke dienstverlening;2013 2e kwartaal;188
6662;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;M-N Zakelijke dienstverlening;2013 3e kwartaal;183
6663;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;M-N Zakelijke dienstverlening;2013 4e kwartaal;184
6664;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;M-N Zakelijke dienstverlening;2013;187
6665;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;M-N Zakelijke dienstverlening;2014 1e kwartaal;186
6666;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;M-N Zakelijke dienstverlening;2014 2e kwartaal;184
6667;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;M-N Zakelijke dienstverlening;2014 3e kwartaal;179
6668;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;M-N Zakelijke dienstverlening;2014 4e kwartaal;178
6669;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;M-N Zakelijke dienstverlening;2014;182
6670;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;M-N Zakelijke dienstverlening;2015 1e kwartaal;185
6671;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;M-N Zakelijke dienstverlening;2015 2e kwartaal;190
6672;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;M-N Zakelijke dienstverlening;2015 3e kwartaal;178
6673;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;M-N Zakelijke dienstverlening;2015 4e kwartaal;179
6674;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;M-N Zakelijke dienstverlening;2015;183
6675;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;M-N Zakelijke dienstverlening;2016 1e kwartaal;191
6676;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;M-N Zakelijke dienstverlening;2016 2e kwartaal;187
6677;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;M-N Zakelijke dienstverlening;2016 3e kwartaal;184
6678;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;M-N Zakelijke dienstverlening;2016 4e kwartaal;197
6679;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;M-N Zakelijke dienstverlening;2016;190
6680;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;M-N Zakelijke dienstverlening;2017 1e kwartaal;193
6681;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;M-N Zakelijke dienstverlening;2017 2e kwartaal;193
6682;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;M-N Zakelijke dienstverlening;2017 3e kwartaal;183
6683;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;M-N Zakelijke dienstverlening;2017 4e kwartaal;180
6684;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;M-N Zakelijke dienstverlening;2017;187
6685;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;M-N Zakelijke dienstverlening;2018 1e kwartaal;184
6686;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;M-N Zakelijke dienstverlening;2018 2e kwartaal;179
6687;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;M-N Zakelijke dienstverlening;2018 3e kwartaal;187
6688;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;M-N Zakelijke dienstverlening;2018 4e kwartaal;179
6689;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;M-N Zakelijke dienstverlening;2018;182
6690;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;M-N Zakelijke dienstverlening;2019 1e kwartaal;182
6691;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;M-N Zakelijke dienstverlening;2019 2e kwartaal;188
6692;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;M-N Zakelijke dienstverlening;2019 3e kwartaal;187
6693;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;M-N Zakelijke dienstverlening;2019 4e kwartaal;188
6694;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;M-N Zakelijke dienstverlening;2019;186
6695;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;M-N Zakelijke dienstverlening;2020 1e kwartaal;184
6696;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;M-N Zakelijke dienstverlening;2020 2e  kwartaal;188
6697;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;M-N Zakelijke dienstverlening;2020 3e kwartaal;183
6698;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;M-N Zakelijke dienstverlening;2020 4e kwartaal;164
6699;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;M-N Zakelijke dienstverlening;2020;180
6700;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;M-N Zakelijke dienstverlening;2021 1e kwartaal;173
6701;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;M-N Zakelijke dienstverlening;2021 2e kwartaal;159
6702;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;M-N Zakelijke dienstverlening;2021 3e kwartaal;146
6703;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;M-N Zakelijke dienstverlening;2021 4e kwartaal;144
6704;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;M-N Zakelijke dienstverlening;2021;155
6705;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;M-N Zakelijke dienstverlening;2022 1e kwartaal;144
6706;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;M-N Zakelijke dienstverlening;2022 2e kwartaal;152
6707;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;M-N Zakelijke dienstverlening;2022 3e kwartaal;148
6708;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;M-N Zakelijke dienstverlening;2022 4e kwartaal;168
6709;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;M-N Zakelijke dienstverlening;2022;153
6710;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;M-N Zakelijke dienstverlening;2023 1e kwartaal;175
6711;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;M-N Zakelijke dienstverlening;2023 2e kwartaal;170
6712;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;M-N Zakelijke dienstverlening;2023 3e kwartaal;153
6713;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;M-N Zakelijke dienstverlening;2023 4e kwartaal;171
6714;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;M-N Zakelijke dienstverlening;2023;167
6715;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;M-N Zakelijke dienstverlening;2024 1e kwartaal;155
6716;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;M-N Zakelijke dienstverlening;2024 2e kwartaal;161
6717;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;M-N Zakelijke dienstverlening;2024 3e kwartaal;156
6718;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;M-N Zakelijke dienstverlening;2024 4e kwartaal;168
6719;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;M-N Zakelijke dienstverlening;2024;160
6720;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-Q Overheid en zorg;2013 1e kwartaal;409
6721;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-Q Overheid en zorg;2013 2e kwartaal;408
6722;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-Q Overheid en zorg;2013 3e kwartaal;412
6723;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-Q Overheid en zorg;2013 4e kwartaal;397
6724;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-Q Overheid en zorg;2013;406
6725;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-Q Overheid en zorg;2014 1e kwartaal;395
6726;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-Q Overheid en zorg;2014 2e kwartaal;390
6727;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-Q Overheid en zorg;2014 3e kwartaal;379
6728;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-Q Overheid en zorg;2014 4e kwartaal;389
6729;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-Q Overheid en zorg;2014;389
6730;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-Q Overheid en zorg;2015 1e kwartaal;384
6731;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-Q Overheid en zorg;2015 2e kwartaal;383
6732;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-Q Overheid en zorg;2015 3e kwartaal;379
6733;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-Q Overheid en zorg;2015 4e kwartaal;382
6734;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-Q Overheid en zorg;2015;382
6735;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-Q Overheid en zorg;2016 1e kwartaal;367
6736;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-Q Overheid en zorg;2016 2e kwartaal;377
6737;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-Q Overheid en zorg;2016 3e kwartaal;359
6738;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-Q Overheid en zorg;2016 4e kwartaal;355
6739;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-Q Overheid en zorg;2016;365
6740;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-Q Overheid en zorg;2017 1e kwartaal;337
6741;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-Q Overheid en zorg;2017 2e kwartaal;343
6742;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-Q Overheid en zorg;2017 3e kwartaal;332
6743;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-Q Overheid en zorg;2017 4e kwartaal;332
6744;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-Q Overheid en zorg;2017;336
6745;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-Q Overheid en zorg;2018 1e kwartaal;330
6746;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-Q Overheid en zorg;2018 2e kwartaal;345
6747;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-Q Overheid en zorg;2018 3e kwartaal;328
6748;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-Q Overheid en zorg;2018 4e kwartaal;338
6749;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-Q Overheid en zorg;2018;335
