ID;Geslacht;Leeftijd;Geboorteland;Herkomstland;SamenstellingHuishouden;SociaaleconomischeCategorie;Perioden;TotaalAlleBeeindigingen_1;DoorSchoneLei_2;DoorAkkoord_3;DoorFaillissement_4;DoorBetalingenHervat_5;ZonderSchoneLei_6;Onbekend_7
5788;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Totaal;Onbekend;2012;;;;;;;
5789;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Totaal;Onbekend;2013;;;;;;;
5790;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Totaal;Onbekend;2014;;;;;;;
5791;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Totaal;Onbekend;2015;;;;;;;
5792;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Totaal;Onbekend;2016;;;;;;;
5793;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Totaal;Onbekend;2017;;;;;;;
5794;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Totaal;Onbekend;2018;;;;;;;
5795;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Totaal;Onbekend;2019;;;;;;;
5796;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Totaal;Onbekend;2020;;;;;;;
5797;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Totaal;Onbekend;2021;;;;;;;
5798;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Totaal;Onbekend;2022;;;;;;;
5799;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Totaal;Onbekend;2023;;;;;;;
5800;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Totaal;1999;;;;;;;
5801;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Totaal;2000;;;;;;;
5802;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Totaal;2001;;;;;;;
5803;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Totaal;2002;15.0;;;;;;
5804;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Totaal;2003;45.0;15.0;;20.0;;;
5805;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Totaal;2004;50.0;25.0;;20.0;;;
5806;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Totaal;2005;75.0;30.0;;35.0;;10.0;
5807;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Totaal;2006;95.0;45.0;;35.0;;10.0;
5808;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Totaal;2007;100.0;60.0;;30.0;;;
5809;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Totaal;2008;115.0;70.0;;;;35.0;
5810;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Totaal;2009;95.0;65.0;;;;15.0;
5811;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Totaal;2010;100.0;75.0;;;;15.0;
5812;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Totaal;2011;100.0;80.0;;;;10.0;
5813;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Totaal;2012;95.0;55.0;;;;25.0;10.0
5814;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Totaal;2013;95.0;65.0;;;;20.0;
5815;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Totaal;2014;120.0;95.0;;;;15.0;
5816;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Totaal;2015;125.0;100.0;;;;20.0;
5817;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Totaal;2016;105.0;80.0;;;;20.0;
5818;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Totaal;2017;110.0;90.0;;;;15.0;
5819;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Totaal;2018;80.0;75.0;;;;;
5820;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Totaal;2019;90.0;80.0;;;;;
5821;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Totaal;2020;65.0;55.0;;;;;
5822;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Totaal;2021;55.0;25.0;;;;;25.0
5823;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Totaal;2022;45.0;10.0;;;;;30.0
5824;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Totaal;2023;30.0;;;;;;20.0
5825;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Werknemer;1999;;;;;;;
5826;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Werknemer;2000;;;;;;;
5827;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Werknemer;2001;;;;;;;
5828;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Werknemer;2002;;;;;;;
5829;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Werknemer;2003;10.0;;;;;;
5830;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Werknemer;2004;10.0;;;;;;
5831;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Werknemer;2005;15.0;;;10.0;;;
5832;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Werknemer;2006;15.0;10.0;;;;;
5833;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Werknemer;2007;20.0;10.0;;10.0;;;
5834;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Werknemer;2008;45.0;25.0;;;;15.0;
5835;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Werknemer;2009;25.0;20.0;;;;;
5836;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Werknemer;2010;20.0;15.0;;;;;
5837;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Werknemer;2011;25.0;20.0;;;;;
5838;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Werknemer;2012;15.0;;;;;;
5839;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Werknemer;2013;10.0;10.0;;;;;
5840;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Werknemer;2014;20.0;20.0;;;;;
5841;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Werknemer;2015;30.0;25.0;;;;;
5842;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Werknemer;2016;20.0;15.0;;;;;
5843;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Werknemer;2017;30.0;20.0;;;;;
5844;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Werknemer;2018;20.0;20.0;;;;;
5845;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Werknemer;2019;25.0;20.0;;;;;
5846;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Werknemer;2020;20.0;15.0;;;;;
5847;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Werknemer;2021;20.0;10.0;;;;;10.0
5848;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Werknemer;2022;10.0;;;;;;10.0
5849;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Werknemer;2023;;;;;;;
5850;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Zelfstandige (totaal);1999;;;;;;;
5851;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Zelfstandige (totaal);2000;;;;;;;
5852;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Zelfstandige (totaal);2001;;;;;;;
5853;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Zelfstandige (totaal);2002;;;;;;;
5854;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Zelfstandige (totaal);2003;;;;;;;
5855;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Zelfstandige (totaal);2004;;;;;;;
5856;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Zelfstandige (totaal);2005;;;;;;;
5857;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Zelfstandige (totaal);2006;;;;;;;
5858;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Zelfstandige (totaal);2007;;;;;;;
5859;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Zelfstandige (totaal);2008;;;;;;;
5860;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Zelfstandige (totaal);2009;;;;;;;
5861;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Zelfstandige (totaal);2010;;;;;;;
5862;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Zelfstandige (totaal);2011;;;;;;;
5863;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Zelfstandige (totaal);2012;;;;;;;
5864;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Zelfstandige (totaal);2013;;;;;;;
5865;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Zelfstandige (totaal);2014;;;;;;;
5866;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Zelfstandige (totaal);2015;;;;;;;
5867;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Zelfstandige (totaal);2016;;;;;;;
5868;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Zelfstandige (totaal);2017;;;;;;;
5869;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Zelfstandige (totaal);2018;;;;;;;
5870;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Zelfstandige (totaal);2019;;;;;;;
5871;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Zelfstandige (totaal);2020;;;;;;;
5872;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Zelfstandige (totaal);2021;;;;;;;
5873;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Zelfstandige (totaal);2022;;;;;;;
5874;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Zelfstandige (totaal);2023;;;;;;;
5875;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Uitkeringsontvanger;1999;;;;;;;
5876;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Uitkeringsontvanger;2000;;;;;;;
5877;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Uitkeringsontvanger;2001;;;;;;;
5878;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Uitkeringsontvanger;2002;10.0;;;;;;
5879;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Uitkeringsontvanger;2003;30.0;15.0;;15.0;;;
5880;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Uitkeringsontvanger;2004;35.0;15.0;;15.0;;;
5881;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Uitkeringsontvanger;2005;50.0;25.0;;20.0;;;
5882;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Uitkeringsontvanger;2006;70.0;35.0;;25.0;;;
5883;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Uitkeringsontvanger;2007;70.0;45.0;;20.0;;;
5884;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Uitkeringsontvanger;2008;65.0;40.0;;;;20.0;
5885;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Uitkeringsontvanger;2009;65.0;45.0;;;;10.0;
5886;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Uitkeringsontvanger;2010;75.0;55.0;;;;15.0;
5887;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Uitkeringsontvanger;2011;65.0;60.0;;;;;
5888;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Uitkeringsontvanger;2012;65.0;45.0;;;;15.0;
5889;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Uitkeringsontvanger;2013;75.0;50.0;;;;15.0;
5890;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Uitkeringsontvanger;2014;95.0;75.0;;;;15.0;
5891;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Uitkeringsontvanger;2015;90.0;70.0;;;;15.0;
5892;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Uitkeringsontvanger;2016;75.0;60.0;;;;10.0;
5893;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Uitkeringsontvanger;2017;75.0;65.0;;;;10.0;
5894;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Uitkeringsontvanger;2018;60.0;55.0;;;;;
5895;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Uitkeringsontvanger;2019;65.0;55.0;;;;;
5896;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Uitkeringsontvanger;2020;40.0;35.0;;;;;
5897;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Uitkeringsontvanger;2021;35.0;15.0;;;;;15.0
5898;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Uitkeringsontvanger;2022;35.0;10.0;;;;;20.0
5899;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Uitkeringsontvanger;2023;20.0;;;;;;15.0
5900;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Pensioenontvanger;1999;;;;;;;
5901;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Pensioenontvanger;2000;;;;;;;
5902;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Pensioenontvanger;2001;;;;;;;
5903;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Pensioenontvanger;2002;;;;;;;
5904;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Pensioenontvanger;2003;;;;;;;
5905;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Pensioenontvanger;2004;;;;;;;
5906;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Pensioenontvanger;2005;;;;;;;
5907;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Pensioenontvanger;2006;;;;;;;
5908;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Pensioenontvanger;2007;;;;;;;
5909;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Pensioenontvanger;2008;;;;;;;
5910;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Pensioenontvanger;2009;;;;;;;
5911;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Pensioenontvanger;2010;;;;;;;
5912;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Pensioenontvanger;2011;;;;;;;
5913;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Pensioenontvanger;2012;;;;;;;
5914;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Pensioenontvanger;2013;;;;;;;
5915;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Pensioenontvanger;2014;;;;;;;
5916;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Pensioenontvanger;2015;;;;;;;
5917;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Pensioenontvanger;2016;;;;;;;
5918;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Pensioenontvanger;2017;;;;;;;
5919;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Pensioenontvanger;2018;;;;;;;
5920;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Pensioenontvanger;2019;;;;;;;
5921;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Pensioenontvanger;2020;;;;;;;
5922;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Pensioenontvanger;2021;;;;;;;
5923;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Pensioenontvanger;2022;;;;;;;
5924;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Pensioenontvanger;2023;;;;;;;
5925;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;(School)kind of student;1999;;;;;;;
5926;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;(School)kind of student;2000;;;;;;;
5927;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;(School)kind of student;2001;;;;;;;
5928;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;(School)kind of student;2002;;;;;;;
5929;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;(School)kind of student;2003;;;;;;;
5930;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;(School)kind of student;2004;;;;;;;
5931;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;(School)kind of student;2005;;;;;;;
5932;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;(School)kind of student;2006;;;;;;;
5933;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;(School)kind of student;2007;;;;;;;
5934;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;(School)kind of student;2008;;;;;;;
5935;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;(School)kind of student;2009;;;;;;;
5936;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;(School)kind of student;2010;;;;;;;
5937;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;(School)kind of student;2011;;;;;;;
5938;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;(School)kind of student;2012;;;;;;;
5939;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;(School)kind of student;2013;;;;;;;
5940;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;(School)kind of student;2014;;;;;;;
5941;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;(School)kind of student;2015;;;;;;;
5942;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;(School)kind of student;2016;;;;;;;
5943;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;(School)kind of student;2017;;;;;;;
5944;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;(School)kind of student;2018;;;;;;;
5945;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;(School)kind of student;2019;;;;;;;
5946;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;(School)kind of student;2020;;;;;;;
5947;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;(School)kind of student;2021;;;;;;;
5948;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;(School)kind of student;2022;;;;;;;
5949;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;(School)kind of student;2023;;;;;;;
5950;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);1999;;;;;;;
5951;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);2000;;;;;;;
5952;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);2001;;;;;;;
5953;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);2002;;;;;;;
5954;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);2003;;;;;;;
5955;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);2004;;;;;;;
5956;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);2005;10.0;;;;;;
5957;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);2006;10.0;;;;;;
5958;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);2007;;;;;;;
5959;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);2008;;;;;;;
5960;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);2009;;;;;;;
5961;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);2010;;;;;;;
5962;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);2011;;;;;;;
5963;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);2012;10.0;;;;;;
5964;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);2013;;;;;;;
5965;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);2014;;;;;;;
5966;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);2015;;;;;;;
5967;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);2016;;;;;;;
5968;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);2017;;;;;;;
5969;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);2018;;;;;;;
5970;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);2019;;;;;;;
5971;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);2020;;;;;;;
5972;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);2021;;;;;;;
5973;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);2022;;;;;;;
5974;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);2023;;;;;;;
5975;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Onbekend;1999;;;;;;;
5976;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Onbekend;2000;;;;;;;
5977;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Onbekend;2001;;;;;;;
5978;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Onbekend;2002;;;;;;;
5979;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Onbekend;2003;;;;;;;
5980;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Onbekend;2004;;;;;;;
5981;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Onbekend;2005;;;;;;;
5982;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Onbekend;2006;;;;;;;
5983;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Onbekend;2007;;;;;;;
5984;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Onbekend;2008;;;;;;;
5985;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Onbekend;2009;;;;;;;
5986;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Onbekend;2010;;;;;;;
5987;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Onbekend;2011;;;;;;;
5988;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Onbekend;2012;;;;;;;
5989;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Onbekend;2013;;;;;;;
5990;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Onbekend;2014;;;;;;;
5991;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Onbekend;2015;;;;;;;
5992;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Onbekend;2016;;;;;;;
5993;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Onbekend;2017;;;;;;;
5994;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Onbekend;2018;;;;;;;
5995;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Onbekend;2019;;;;;;;
5996;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Onbekend;2020;;;;;;;
