ID;Geslacht;Niveau;Leerweg;Studierichting;Regiokenmerken;Perioden;MboStudenten_1
3734;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Niet in te delen (LD);2018/'19;108.0
3735;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Niet in te delen (LD);2019/'20;100.0
3736;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Niet in te delen (LD);2020/'21;100.0
3737;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Niet in te delen (LD);2021/'22;105.0
3738;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Groningen (PV);2015/'16;910.0
3739;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Groningen (PV);2016/'17;917.0
3740;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Groningen (PV);2017/'18;807.0
3741;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Groningen (PV);2018/'19;767.0
3742;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Groningen (PV);2019/'20;777.0
3743;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Groningen (PV);2020/'21;751.0
3744;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Groningen (PV);2021/'22;738.0
3745;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Fryslân (PV);2015/'16;1297.0
3746;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Fryslân (PV);2016/'17;1289.0
3747;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Fryslân (PV);2017/'18;1207.0
3748;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Fryslân (PV);2018/'19;1180.0
3749;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Fryslân (PV);2019/'20;1139.0
3750;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Fryslân (PV);2020/'21;1172.0
3751;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Fryslân (PV);2021/'22;1184.0
3752;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Drenthe (PV);2015/'16;974.0
3753;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Drenthe (PV);2016/'17;968.0
3754;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Drenthe (PV);2017/'18;900.0
3755;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Drenthe (PV);2018/'19;888.0
3756;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Drenthe (PV);2019/'20;865.0
3757;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Drenthe (PV);2020/'21;879.0
3758;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Drenthe (PV);2021/'22;858.0
3759;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Overijssel (PV);2015/'16;1761.0
3760;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Overijssel (PV);2016/'17;1709.0
3761;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Overijssel (PV);2017/'18;1708.0
3762;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Overijssel (PV);2018/'19;1686.0
3763;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Overijssel (PV);2019/'20;1679.0
3764;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Overijssel (PV);2020/'21;1714.0
3765;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Overijssel (PV);2021/'22;1760.0
3766;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Flevoland (PV);2015/'16;746.0
3767;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Flevoland (PV);2016/'17;705.0
3768;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Flevoland (PV);2017/'18;681.0
3769;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Flevoland (PV);2018/'19;707.0
3770;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Flevoland (PV);2019/'20;719.0
3771;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Flevoland (PV);2020/'21;678.0
3772;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Flevoland (PV);2021/'22;689.0
3773;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Gelderland (PV);2015/'16;3824.0
3774;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Gelderland (PV);2016/'17;3762.0
3775;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Gelderland (PV);2017/'18;3441.0
3776;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Gelderland (PV);2018/'19;3304.0
3777;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Gelderland (PV);2019/'20;3246.0
3778;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Gelderland (PV);2020/'21;3261.0
3779;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Gelderland (PV);2021/'22;3268.0
3780;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Utrecht (PV);2015/'16;1139.0
3781;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Utrecht (PV);2016/'17;1193.0
3782;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Utrecht (PV);2017/'18;1066.0
3783;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Utrecht (PV);2018/'19;976.0
3784;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Utrecht (PV);2019/'20;1041.0
3785;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Utrecht (PV);2020/'21;1133.0
3786;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Utrecht (PV);2021/'22;1092.0
3787;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Noord-Holland (PV);2015/'16;1839.0
3788;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Noord-Holland (PV);2016/'17;1792.0
3789;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Noord-Holland (PV);2017/'18;1732.0
3790;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Noord-Holland (PV);2018/'19;1746.0
3791;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Noord-Holland (PV);2019/'20;1719.0
3792;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Noord-Holland (PV);2020/'21;1712.0
3793;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Noord-Holland (PV);2021/'22;1783.0
3794;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Zuid-Holland (PV);2015/'16;2767.0
3795;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Zuid-Holland (PV);2016/'17;2728.0
3796;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Zuid-Holland (PV);2017/'18;2578.0
3797;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Zuid-Holland (PV);2018/'19;2478.0
3798;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Zuid-Holland (PV);2019/'20;2393.0
3799;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Zuid-Holland (PV);2020/'21;2528.0
3800;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Zuid-Holland (PV);2021/'22;2646.0
3801;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Zeeland (PV);2015/'16;436.0
3802;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Zeeland (PV);2016/'17;439.0
3803;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Zeeland (PV);2017/'18;419.0
3804;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Zeeland (PV);2018/'19;362.0
3805;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Zeeland (PV);2019/'20;392.0
3806;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Zeeland (PV);2020/'21;422.0
3807;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Zeeland (PV);2021/'22;454.0
3808;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Noord-Brabant (PV);2015/'16;3360.0
3809;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Noord-Brabant (PV);2016/'17;3333.0
3810;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Noord-Brabant (PV);2017/'18;3130.0
3811;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Noord-Brabant (PV);2018/'19;2805.0
3812;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Noord-Brabant (PV);2019/'20;2682.0
3813;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Noord-Brabant (PV);2020/'21;2720.0
3814;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Noord-Brabant (PV);2021/'22;2745.0
3815;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Limburg (PV);2015/'16;1184.0
3816;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Limburg (PV);2016/'17;1136.0
3817;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Limburg (PV);2017/'18;988.0
3818;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Limburg (PV);2018/'19;946.0
3819;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Limburg (PV);2019/'20;927.0
3820;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Limburg (PV);2020/'21;898.0
3821;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Limburg (PV);2021/'22;919.0
3822;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Niet in te delen (PV);2015/'16;128.0
3823;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Niet in te delen (PV);2016/'17;53.0
3824;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Niet in te delen (PV);2017/'18;83.0
3825;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Niet in te delen (PV);2018/'19;108.0
3826;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Niet in te delen (PV);2019/'20;100.0
3827;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Niet in te delen (PV);2020/'21;100.0
3828;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Niet in te delen (PV);2021/'22;105.0
3829;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Amsterdam;2015/'16;190.0
3830;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Amsterdam;2016/'17;198.0
3831;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Amsterdam;2017/'18;225.0
3832;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Amsterdam;2018/'19;215.0
3833;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Amsterdam;2019/'20;188.0
3834;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Amsterdam;2020/'21;168.0
3835;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Amsterdam;2021/'22;171.0
3836;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;'s-Gravenhage (gemeente);2015/'16;193.0
3837;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;'s-Gravenhage (gemeente);2016/'17;182.0
3838;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;'s-Gravenhage (gemeente);2017/'18;169.0
3839;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;'s-Gravenhage (gemeente);2018/'19;152.0
3840;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;'s-Gravenhage (gemeente);2019/'20;174.0
3841;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;'s-Gravenhage (gemeente);2020/'21;166.0
3842;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;'s-Gravenhage (gemeente);2021/'22;186.0
3843;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Rotterdam;2015/'16;268.0
3844;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Rotterdam;2016/'17;251.0
3845;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Rotterdam;2017/'18;212.0
3846;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Rotterdam;2018/'19;212.0
3847;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Rotterdam;2019/'20;182.0
3848;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Rotterdam;2020/'21;203.0
3849;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Rotterdam;2021/'22;234.0
3850;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Utrecht (gemeente);2015/'16;140.0
3851;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Utrecht (gemeente);2016/'17;150.0
3852;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Utrecht (gemeente);2017/'18;137.0
3853;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Utrecht (gemeente);2018/'19;131.0
3854;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Utrecht (gemeente);2019/'20;126.0
3855;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Utrecht (gemeente);2020/'21;133.0
3856;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Utrecht (gemeente);2021/'22;137.0
3857;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Vier grootste gemeenten (G4);2015/'16;791.0
3858;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Vier grootste gemeenten (G4);2016/'17;781.0
3859;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Vier grootste gemeenten (G4);2017/'18;743.0
3860;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Vier grootste gemeenten (G4);2018/'19;710.0
3861;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Vier grootste gemeenten (G4);2019/'20;670.0
3862;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Vier grootste gemeenten (G4);2020/'21;670.0
3863;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Vier grootste gemeenten (G4);2021/'22;728.0
3864;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Gemeenten >= 100 000 inwoners (excl. G4);2015/'16;3487.0
3865;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Gemeenten >= 100 000 inwoners (excl. G4);2016/'17;3379.0
3866;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Gemeenten >= 100 000 inwoners (excl. G4);2017/'18;3090.0
3867;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Gemeenten >= 100 000 inwoners (excl. G4);2018/'19;2972.0
3868;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Gemeenten >= 100 000 inwoners (excl. G4);2019/'20;3014.0
3869;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Gemeenten >= 100 000 inwoners (excl. G4);2020/'21;3249.0
3870;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Gemeenten >= 100 000 inwoners (excl. G4);2021/'22;3264.0
3871;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Gemeenten < 100 000 inwoners;2015/'16;15959.0
3872;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Gemeenten < 100 000 inwoners;2016/'17;15811.0
3873;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Gemeenten < 100 000 inwoners;2017/'18;14824.0
3874;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Gemeenten < 100 000 inwoners;2018/'19;14163.0
3875;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Gemeenten < 100 000 inwoners;2019/'20;13895.0
3876;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Gemeenten < 100 000 inwoners;2020/'21;13949.0
3877;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Gemeenten < 100 000 inwoners;2021/'22;14144.0
3878;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;"Gemeenten; niet in te delen";2015/'16;128.0
3879;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;"Gemeenten; niet in te delen";2016/'17;53.0
3880;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;"Gemeenten; niet in te delen";2017/'18;83.0
3881;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;"Gemeenten; niet in te delen";2018/'19;108.0
3882;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;"Gemeenten; niet in te delen";2019/'20;100.0
3883;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;"Gemeenten; niet in te delen";2020/'21;100.0
3884;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;"Gemeenten; niet in te delen";2021/'22;105.0
3885;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Groningen (AM);2015/'16;1181.0
3886;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Groningen (AM);2016/'17;1193.0
3887;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Groningen (AM);2017/'18;1075.0
3888;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Groningen (AM);2018/'19;1011.0
3889;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Groningen (AM);2019/'20;991.0
3890;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Groningen (AM);2020/'21;944.0
3891;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Groningen (AM);2021/'22;923.0
3892;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Friesland (AM);2015/'16;1297.0
3893;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Friesland (AM);2016/'17;1289.0
3894;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Friesland (AM);2017/'18;1207.0
3895;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Friesland (AM);2018/'19;1180.0
3896;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Friesland (AM);2019/'20;1139.0
3897;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Friesland (AM);2020/'21;1172.0
3898;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Friesland (AM);2021/'22;1184.0
3899;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Drenthe (AM);2015/'16;625.0
3900;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Drenthe (AM);2016/'17;611.0
3901;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Drenthe (AM);2017/'18;546.0
3902;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Drenthe (AM);2018/'19;563.0
3903;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Drenthe (AM);2019/'20;564.0
3904;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Drenthe (AM);2020/'21;584.0
3905;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Drenthe (AM);2021/'22;571.0
3906;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;IJsselvechtstreek (AM);2015/'16;948.0
