ID;Geslacht;Leeftijd;PrognoseInterval;Perioden;BevolkingOp1Januari_1
5629;Totaal mannen en vrouwen;65 jaar of ouder;Bovengrens 67%-prognose-interval;2060;5358807
5630;Totaal mannen en vrouwen;65 jaar of ouder;Bovengrens 67%-prognose-interval;2061;5387632
5631;Totaal mannen en vrouwen;65 jaar of ouder;Bovengrens 67%-prognose-interval;2062;5426041
5632;Totaal mannen en vrouwen;65 jaar of ouder;Bovengrens 67%-prognose-interval;2063;5465949
5633;Totaal mannen en vrouwen;65 jaar of ouder;Bovengrens 67%-prognose-interval;2064;5516456
5634;Totaal mannen en vrouwen;65 jaar of ouder;Bovengrens 67%-prognose-interval;2065;5556045
5635;Totaal mannen en vrouwen;65 jaar of ouder;Bovengrens 67%-prognose-interval;2066;5613895
5636;Totaal mannen en vrouwen;65 jaar of ouder;Bovengrens 67%-prognose-interval;2067;5663559
5637;Totaal mannen en vrouwen;65 jaar of ouder;Bovengrens 67%-prognose-interval;2068;5717613
5638;Totaal mannen en vrouwen;65 jaar of ouder;Bovengrens 67%-prognose-interval;2069;5776104
5639;Totaal mannen en vrouwen;65 jaar of ouder;Bovengrens 67%-prognose-interval;2070;5824542
5640;Mannen;Totaal;Prognose;2024;8925792
5641;Mannen;Totaal;Prognose;2025;8989765
5642;Mannen;Totaal;Prognose;2026;9044090
5643;Mannen;Totaal;Prognose;2027;9088804
5644;Mannen;Totaal;Prognose;2028;9128584
5645;Mannen;Totaal;Prognose;2029;9163664
5646;Mannen;Totaal;Prognose;2030;9199658
5647;Mannen;Totaal;Prognose;2031;9236010
5648;Mannen;Totaal;Prognose;2032;9272712
5649;Mannen;Totaal;Prognose;2033;9309449
5650;Mannen;Totaal;Prognose;2034;9345780
5651;Mannen;Totaal;Prognose;2035;9381050
5652;Mannen;Totaal;Prognose;2036;9415626
5653;Mannen;Totaal;Prognose;2037;9449250
5654;Mannen;Totaal;Prognose;2038;9481700
5655;Mannen;Totaal;Prognose;2039;9512865
5656;Mannen;Totaal;Prognose;2040;9542682
5657;Mannen;Totaal;Prognose;2041;9571188
5658;Mannen;Totaal;Prognose;2042;9598466
5659;Mannen;Totaal;Prognose;2043;9624577
5660;Mannen;Totaal;Prognose;2044;9649556
5661;Mannen;Totaal;Prognose;2045;9673504
5662;Mannen;Totaal;Prognose;2046;9696414
5663;Mannen;Totaal;Prognose;2047;9718428
5664;Mannen;Totaal;Prognose;2048;9739634
5665;Mannen;Totaal;Prognose;2049;9760078
5666;Mannen;Totaal;Prognose;2050;9779842
5667;Mannen;Totaal;Prognose;2051;9799032
5668;Mannen;Totaal;Prognose;2052;9817687
5669;Mannen;Totaal;Prognose;2053;9835968
5670;Mannen;Totaal;Prognose;2054;9854064
5671;Mannen;Totaal;Prognose;2055;9872143
5672;Mannen;Totaal;Prognose;2056;9890395
5673;Mannen;Totaal;Prognose;2057;9909015
5674;Mannen;Totaal;Prognose;2058;9928231
5675;Mannen;Totaal;Prognose;2059;9948291
5676;Mannen;Totaal;Prognose;2060;9969426
5677;Mannen;Totaal;Prognose;2061;9991838
5678;Mannen;Totaal;Prognose;2062;10015763
5679;Mannen;Totaal;Prognose;2063;10041318
5680;Mannen;Totaal;Prognose;2064;10068621
5681;Mannen;Totaal;Prognose;2065;10097695
5682;Mannen;Totaal;Prognose;2066;10128446
5683;Mannen;Totaal;Prognose;2067;10160798
5684;Mannen;Totaal;Prognose;2068;10194541
5685;Mannen;Totaal;Prognose;2069;10229452
5686;Mannen;Totaal;Prognose;2070;10265308
5687;Mannen;Totaal;Ondergrens 95%-prognose-interval;2024;8901319
5688;Mannen;Totaal;Ondergrens 95%-prognose-interval;2025;8936145
5689;Mannen;Totaal;Ondergrens 95%-prognose-interval;2026;8958386
5690;Mannen;Totaal;Ondergrens 95%-prognose-interval;2027;8966372
5691;Mannen;Totaal;Ondergrens 95%-prognose-interval;2028;8964708
5692;Mannen;Totaal;Ondergrens 95%-prognose-interval;2029;8961934
5693;Mannen;Totaal;Ondergrens 95%-prognose-interval;2030;8955671
5694;Mannen;Totaal;Ondergrens 95%-prognose-interval;2031;8952946
5695;Mannen;Totaal;Ondergrens 95%-prognose-interval;2032;8957893
5696;Mannen;Totaal;Ondergrens 95%-prognose-interval;2033;8952410
5697;Mannen;Totaal;Ondergrens 95%-prognose-interval;2034;8943634
5698;Mannen;Totaal;Ondergrens 95%-prognose-interval;2035;8952454
5699;Mannen;Totaal;Ondergrens 95%-prognose-interval;2036;8955908
5700;Mannen;Totaal;Ondergrens 95%-prognose-interval;2037;8957468
5701;Mannen;Totaal;Ondergrens 95%-prognose-interval;2038;8967128
5702;Mannen;Totaal;Ondergrens 95%-prognose-interval;2039;8958094
5703;Mannen;Totaal;Ondergrens 95%-prognose-interval;2040;8952314
5704;Mannen;Totaal;Ondergrens 95%-prognose-interval;2041;8937061
5705;Mannen;Totaal;Ondergrens 95%-prognose-interval;2042;8923369
5706;Mannen;Totaal;Ondergrens 95%-prognose-interval;2043;8920802
5707;Mannen;Totaal;Ondergrens 95%-prognose-interval;2044;8917684
5708;Mannen;Totaal;Ondergrens 95%-prognose-interval;2045;8902185
5709;Mannen;Totaal;Ondergrens 95%-prognose-interval;2046;8906241
5710;Mannen;Totaal;Ondergrens 95%-prognose-interval;2047;8890649
5711;Mannen;Totaal;Ondergrens 95%-prognose-interval;2048;8877384
5712;Mannen;Totaal;Ondergrens 95%-prognose-interval;2049;8857597
5713;Mannen;Totaal;Ondergrens 95%-prognose-interval;2050;8839183
5714;Mannen;Totaal;Ondergrens 95%-prognose-interval;2051;8837150
5715;Mannen;Totaal;Ondergrens 95%-prognose-interval;2052;8835094
5716;Mannen;Totaal;Ondergrens 95%-prognose-interval;2053;8826442
5717;Mannen;Totaal;Ondergrens 95%-prognose-interval;2054;8813272
5718;Mannen;Totaal;Ondergrens 95%-prognose-interval;2055;8802808
5719;Mannen;Totaal;Ondergrens 95%-prognose-interval;2056;8790569
5720;Mannen;Totaal;Ondergrens 95%-prognose-interval;2057;8795904
5721;Mannen;Totaal;Ondergrens 95%-prognose-interval;2058;8795195
5722;Mannen;Totaal;Ondergrens 95%-prognose-interval;2059;8770708
5723;Mannen;Totaal;Ondergrens 95%-prognose-interval;2060;8754083
5724;Mannen;Totaal;Ondergrens 95%-prognose-interval;2061;8743830
5725;Mannen;Totaal;Ondergrens 95%-prognose-interval;2062;8742215
5726;Mannen;Totaal;Ondergrens 95%-prognose-interval;2063;8734762
5727;Mannen;Totaal;Ondergrens 95%-prognose-interval;2064;8720519
5728;Mannen;Totaal;Ondergrens 95%-prognose-interval;2065;8710666
5729;Mannen;Totaal;Ondergrens 95%-prognose-interval;2066;8695830
5730;Mannen;Totaal;Ondergrens 95%-prognose-interval;2067;8689912
5731;Mannen;Totaal;Ondergrens 95%-prognose-interval;2068;8706553
5732;Mannen;Totaal;Ondergrens 95%-prognose-interval;2069;8713682
5733;Mannen;Totaal;Ondergrens 95%-prognose-interval;2070;8695744
5734;Mannen;Totaal;Bovengrens 95%-prognose-interval;2024;8948962
5735;Mannen;Totaal;Bovengrens 95%-prognose-interval;2025;9039168
5736;Mannen;Totaal;Bovengrens 95%-prognose-interval;2026;9127873
5737;Mannen;Totaal;Bovengrens 95%-prognose-interval;2027;9206830
5738;Mannen;Totaal;Bovengrens 95%-prognose-interval;2028;9279688
5739;Mannen;Totaal;Bovengrens 95%-prognose-interval;2029;9344646
5740;Mannen;Totaal;Bovengrens 95%-prognose-interval;2030;9421198
5741;Mannen;Totaal;Bovengrens 95%-prognose-interval;2031;9514553
5742;Mannen;Totaal;Bovengrens 95%-prognose-interval;2032;9597752
5743;Mannen;Totaal;Bovengrens 95%-prognose-interval;2033;9678808
5744;Mannen;Totaal;Bovengrens 95%-prognose-interval;2034;9756782
5745;Mannen;Totaal;Bovengrens 95%-prognose-interval;2035;9828821
5746;Mannen;Totaal;Bovengrens 95%-prognose-interval;2036;9907886
5747;Mannen;Totaal;Bovengrens 95%-prognose-interval;2037;9964927
5748;Mannen;Totaal;Bovengrens 95%-prognose-interval;2038;10023024
5749;Mannen;Totaal;Bovengrens 95%-prognose-interval;2039;10082729
5750;Mannen;Totaal;Bovengrens 95%-prognose-interval;2040;10168425
5751;Mannen;Totaal;Bovengrens 95%-prognose-interval;2041;10244939
5752;Mannen;Totaal;Bovengrens 95%-prognose-interval;2042;10293277
5753;Mannen;Totaal;Bovengrens 95%-prognose-interval;2043;10354650
5754;Mannen;Totaal;Bovengrens 95%-prognose-interval;2044;10428094
5755;Mannen;Totaal;Bovengrens 95%-prognose-interval;2045;10491959
5756;Mannen;Totaal;Bovengrens 95%-prognose-interval;2046;10570306
5757;Mannen;Totaal;Bovengrens 95%-prognose-interval;2047;10646111
5758;Mannen;Totaal;Bovengrens 95%-prognose-interval;2048;10700363
5759;Mannen;Totaal;Bovengrens 95%-prognose-interval;2049;10762792
5760;Mannen;Totaal;Bovengrens 95%-prognose-interval;2050;10785061
5761;Mannen;Totaal;Bovengrens 95%-prognose-interval;2051;10827195
5762;Mannen;Totaal;Bovengrens 95%-prognose-interval;2052;10892002
5763;Mannen;Totaal;Bovengrens 95%-prognose-interval;2053;10966870
5764;Mannen;Totaal;Bovengrens 95%-prognose-interval;2054;10997531
5765;Mannen;Totaal;Bovengrens 95%-prognose-interval;2055;11054693
5766;Mannen;Totaal;Bovengrens 95%-prognose-interval;2056;11097118
5767;Mannen;Totaal;Bovengrens 95%-prognose-interval;2057;11153656
5768;Mannen;Totaal;Bovengrens 95%-prognose-interval;2058;11194222
5769;Mannen;Totaal;Bovengrens 95%-prognose-interval;2059;11228138
5770;Mannen;Totaal;Bovengrens 95%-prognose-interval;2060;11284448
5771;Mannen;Totaal;Bovengrens 95%-prognose-interval;2061;11361966
5772;Mannen;Totaal;Bovengrens 95%-prognose-interval;2062;11435844
5773;Mannen;Totaal;Bovengrens 95%-prognose-interval;2063;11479202
5774;Mannen;Totaal;Bovengrens 95%-prognose-interval;2064;11536255
5775;Mannen;Totaal;Bovengrens 95%-prognose-interval;2065;11610861
5776;Mannen;Totaal;Bovengrens 95%-prognose-interval;2066;11676332
5777;Mannen;Totaal;Bovengrens 95%-prognose-interval;2067;11765001
5778;Mannen;Totaal;Bovengrens 95%-prognose-interval;2068;11832798
5779;Mannen;Totaal;Bovengrens 95%-prognose-interval;2069;11921554
5780;Mannen;Totaal;Bovengrens 95%-prognose-interval;2070;11995392
5781;Mannen;Totaal;Ondergrens 67%-prognose-interval;2024;8914254
5782;Mannen;Totaal;Ondergrens 67%-prognose-interval;2025;8963182
5783;Mannen;Totaal;Ondergrens 67%-prognose-interval;2026;9002050
5784;Mannen;Totaal;Ondergrens 67%-prognose-interval;2027;9029804
5785;Mannen;Totaal;Ondergrens 67%-prognose-interval;2028;9050351
5786;Mannen;Totaal;Ondergrens 67%-prognose-interval;2029;9065240
5787;Mannen;Totaal;Ondergrens 67%-prognose-interval;2030;9086640
5788;Mannen;Totaal;Ondergrens 67%-prognose-interval;2031;9100266
5789;Mannen;Totaal;Ondergrens 67%-prognose-interval;2032;9122267
5790;Mannen;Totaal;Ondergrens 67%-prognose-interval;2033;9144453
5791;Mannen;Totaal;Ondergrens 67%-prognose-interval;2034;9164870
5792;Mannen;Totaal;Ondergrens 67%-prognose-interval;2035;9174842
5793;Mannen;Totaal;Ondergrens 67%-prognose-interval;2036;9194098
5794;Mannen;Totaal;Ondergrens 67%-prognose-interval;2037;9210836
5795;Mannen;Totaal;Ondergrens 67%-prognose-interval;2038;9216352
5796;Mannen;Totaal;Ondergrens 67%-prognose-interval;2039;9232154
5797;Mannen;Totaal;Ondergrens 67%-prognose-interval;2040;9241384
5798;Mannen;Totaal;Ondergrens 67%-prognose-interval;2041;9256570
5799;Mannen;Totaal;Ondergrens 67%-prognose-interval;2042;9268020
5800;Mannen;Totaal;Ondergrens 67%-prognose-interval;2043;9268614
5801;Mannen;Totaal;Ondergrens 67%-prognose-interval;2044;9277356
5802;Mannen;Totaal;Ondergrens 67%-prognose-interval;2045;9279974
5803;Mannen;Totaal;Ondergrens 67%-prognose-interval;2046;9265644
5804;Mannen;Totaal;Ondergrens 67%-prognose-interval;2047;9264054
5805;Mannen;Totaal;Ondergrens 67%-prognose-interval;2048;9272185
5806;Mannen;Totaal;Ondergrens 67%-prognose-interval;2049;9267219
5807;Mannen;Totaal;Ondergrens 67%-prognose-interval;2050;9278414
5808;Mannen;Totaal;Ondergrens 67%-prognose-interval;2051;9277767
5809;Mannen;Totaal;Ondergrens 67%-prognose-interval;2052;9267728
5810;Mannen;Totaal;Ondergrens 67%-prognose-interval;2053;9270468
5811;Mannen;Totaal;Ondergrens 67%-prognose-interval;2054;9278966
5812;Mannen;Totaal;Ondergrens 67%-prognose-interval;2055;9278646
5813;Mannen;Totaal;Ondergrens 67%-prognose-interval;2056;9273450
5814;Mannen;Totaal;Ondergrens 67%-prognose-interval;2057;9274848
5815;Mannen;Totaal;Ondergrens 67%-prognose-interval;2058;9272164
5816;Mannen;Totaal;Ondergrens 67%-prognose-interval;2059;9287934
5817;Mannen;Totaal;Ondergrens 67%-prognose-interval;2060;9290506
5818;Mannen;Totaal;Ondergrens 67%-prognose-interval;2061;9292635
5819;Mannen;Totaal;Ondergrens 67%-prognose-interval;2062;9286840
5820;Mannen;Totaal;Ondergrens 67%-prognose-interval;2063;9300002
5821;Mannen;Totaal;Ondergrens 67%-prognose-interval;2064;9300937
5822;Mannen;Totaal;Ondergrens 67%-prognose-interval;2065;9310544
5823;Mannen;Totaal;Ondergrens 67%-prognose-interval;2066;9321116
5824;Mannen;Totaal;Ondergrens 67%-prognose-interval;2067;9332452
5825;Mannen;Totaal;Ondergrens 67%-prognose-interval;2068;9341670
5826;Mannen;Totaal;Ondergrens 67%-prognose-interval;2069;9363745
5827;Mannen;Totaal;Ondergrens 67%-prognose-interval;2070;9392562
5828;Mannen;Totaal;Bovengrens 67%-prognose-interval;2024;8937675
5829;Mannen;Totaal;Bovengrens 67%-prognose-interval;2025;9016242
5830;Mannen;Totaal;Bovengrens 67%-prognose-interval;2026;9087760
5831;Mannen;Totaal;Bovengrens 67%-prognose-interval;2027;9147494
5832;Mannen;Totaal;Bovengrens 67%-prognose-interval;2028;9206230
5833;Mannen;Totaal;Bovengrens 67%-prognose-interval;2029;9261050
5834;Mannen;Totaal;Bovengrens 67%-prognose-interval;2030;9311536
5835;Mannen;Totaal;Bovengrens 67%-prognose-interval;2031;9366740
5836;Mannen;Totaal;Bovengrens 67%-prognose-interval;2032;9423734
5837;Mannen;Totaal;Bovengrens 67%-prognose-interval;2033;9478007
5838;Mannen;Totaal;Bovengrens 67%-prognose-interval;2034;9531850
5839;Mannen;Totaal;Bovengrens 67%-prognose-interval;2035;9573279
5840;Mannen;Totaal;Bovengrens 67%-prognose-interval;2036;9633895
5841;Mannen;Totaal;Bovengrens 67%-prognose-interval;2037;9690968
5842;Mannen;Totaal;Bovengrens 67%-prognose-interval;2038;9739888
5843;Mannen;Totaal;Bovengrens 67%-prognose-interval;2039;9787189
5844;Mannen;Totaal;Bovengrens 67%-prognose-interval;2040;9843190
5845;Mannen;Totaal;Bovengrens 67%-prognose-interval;2041;9898937
5846;Mannen;Totaal;Bovengrens 67%-prognose-interval;2042;9944500
5847;Mannen;Totaal;Bovengrens 67%-prognose-interval;2043;9989185
5848;Mannen;Totaal;Bovengrens 67%-prognose-interval;2044;10028842
5849;Mannen;Totaal;Bovengrens 67%-prognose-interval;2045;10067682
5850;Mannen;Totaal;Bovengrens 67%-prognose-interval;2046;10103212
5851;Mannen;Totaal;Bovengrens 67%-prognose-interval;2047;10139470
5852;Mannen;Totaal;Bovengrens 67%-prognose-interval;2048;10182050
5853;Mannen;Totaal;Bovengrens 67%-prognose-interval;2049;10224115
5854;Mannen;Totaal;Bovengrens 67%-prognose-interval;2050;10259260
5855;Mannen;Totaal;Bovengrens 67%-prognose-interval;2051;10287922
5856;Mannen;Totaal;Bovengrens 67%-prognose-interval;2052;10323155
5857;Mannen;Totaal;Bovengrens 67%-prognose-interval;2053;10362172
5858;Mannen;Totaal;Bovengrens 67%-prognose-interval;2054;10399668
5859;Mannen;Totaal;Bovengrens 67%-prognose-interval;2055;10435262
5860;Mannen;Totaal;Bovengrens 67%-prognose-interval;2056;10461810
5861;Mannen;Totaal;Bovengrens 67%-prognose-interval;2057;10499852
5862;Mannen;Totaal;Bovengrens 67%-prognose-interval;2058;10539233
5863;Mannen;Totaal;Bovengrens 67%-prognose-interval;2059;10571348
5864;Mannen;Totaal;Bovengrens 67%-prognose-interval;2060;10616466
5865;Mannen;Totaal;Bovengrens 67%-prognose-interval;2061;10656032
5866;Mannen;Totaal;Bovengrens 67%-prognose-interval;2062;10697404
5867;Mannen;Totaal;Bovengrens 67%-prognose-interval;2063;10747039
5868;Mannen;Totaal;Bovengrens 67%-prognose-interval;2064;10792235
5869;Mannen;Totaal;Bovengrens 67%-prognose-interval;2065;10833897
5870;Mannen;Totaal;Bovengrens 67%-prognose-interval;2066;10882740
5871;Mannen;Totaal;Bovengrens 67%-prognose-interval;2067;10938620
5872;Mannen;Totaal;Bovengrens 67%-prognose-interval;2068;10998851
5873;Mannen;Totaal;Bovengrens 67%-prognose-interval;2069;11055553
5874;Mannen;Totaal;Bovengrens 67%-prognose-interval;2070;11106206
5875;Mannen;0 tot 5 jaar;Prognose;2024;442742
5876;Mannen;0 tot 5 jaar;Prognose;2025;440542
5877;Mannen;0 tot 5 jaar;Prognose;2026;439084
5878;Mannen;0 tot 5 jaar;Prognose;2027;432872
5879;Mannen;0 tot 5 jaar;Prognose;2028;434426
5880;Mannen;0 tot 5 jaar;Prognose;2029;438517
5881;Mannen;0 tot 5 jaar;Prognose;2030;444822
5882;Mannen;0 tot 5 jaar;Prognose;2031;453068
5883;Mannen;0 tot 5 jaar;Prognose;2032;462354
5884;Mannen;0 tot 5 jaar;Prognose;2033;471797
5885;Mannen;0 tot 5 jaar;Prognose;2034;480878
5886;Mannen;0 tot 5 jaar;Prognose;2035;488954
5887;Mannen;0 tot 5 jaar;Prognose;2036;495762
5888;Mannen;0 tot 5 jaar;Prognose;2037;501362
5889;Mannen;0 tot 5 jaar;Prognose;2038;505745
5890;Mannen;0 tot 5 jaar;Prognose;2039;508870
5891;Mannen;0 tot 5 jaar;Prognose;2040;510720
5892;Mannen;0 tot 5 jaar;Prognose;2041;511416
5893;Mannen;0 tot 5 jaar;Prognose;2042;511138
5894;Mannen;0 tot 5 jaar;Prognose;2043;510124
5895;Mannen;0 tot 5 jaar;Prognose;2044;508640
5896;Mannen;0 tot 5 jaar;Prognose;2045;506906
5897;Mannen;0 tot 5 jaar;Prognose;2046;505023
5898;Mannen;0 tot 5 jaar;Prognose;2047;503089
5899;Mannen;0 tot 5 jaar;Prognose;2048;501162
5900;Mannen;0 tot 5 jaar;Prognose;2049;499304
5901;Mannen;0 tot 5 jaar;Prognose;2050;497569
5902;Mannen;0 tot 5 jaar;Prognose;2051;495999
5903;Mannen;0 tot 5 jaar;Prognose;2052;494623
5904;Mannen;0 tot 5 jaar;Prognose;2053;493496
5905;Mannen;0 tot 5 jaar;Prognose;2054;492629
5906;Mannen;0 tot 5 jaar;Prognose;2055;492061
5907;Mannen;0 tot 5 jaar;Prognose;2056;491832
5908;Mannen;0 tot 5 jaar;Prognose;2057;491985
5909;Mannen;0 tot 5 jaar;Prognose;2058;492569
5910;Mannen;0 tot 5 jaar;Prognose;2059;493630
5911;Mannen;0 tot 5 jaar;Prognose;2060;495198
5912;Mannen;0 tot 5 jaar;Prognose;2061;497315
5913;Mannen;0 tot 5 jaar;Prognose;2062;499998
5914;Mannen;0 tot 5 jaar;Prognose;2063;503217
5915;Mannen;0 tot 5 jaar;Prognose;2064;506914
5916;Mannen;0 tot 5 jaar;Prognose;2065;511000
5917;Mannen;0 tot 5 jaar;Prognose;2066;515317
5918;Mannen;0 tot 5 jaar;Prognose;2067;519719
5919;Mannen;0 tot 5 jaar;Prognose;2068;524043
5920;Mannen;0 tot 5 jaar;Prognose;2069;528140
5921;Mannen;0 tot 5 jaar;Prognose;2070;531865
5922;Mannen;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2024;438140
5923;Mannen;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2025;431001
5924;Mannen;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2026;421681
5925;Mannen;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2027;408208
5926;Mannen;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2028;399399
5927;Mannen;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2029;396404
5928;Mannen;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2030;395646
5929;Mannen;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2031;397054
5930;Mannen;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2032;398639
5931;Mannen;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2033;402457
5932;Mannen;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2034;406344
5933;Mannen;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2035;409292
5934;Mannen;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2036;412110
5935;Mannen;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2037;411397
5936;Mannen;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2038;412491
5937;Mannen;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2039;411662
5938;Mannen;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2040;410152
5939;Mannen;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2041;408978
5940;Mannen;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2042;407678
5941;Mannen;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2043;401357
5942;Mannen;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2044;394968
5943;Mannen;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2045;390645
5944;Mannen;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2046;386418
5945;Mannen;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2047;381913
5946;Mannen;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2048;377088
5947;Mannen;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2049;377920
5948;Mannen;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2050;374788
5949;Mannen;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2051;372682
5950;Mannen;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2052;370805
5951;Mannen;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2053;366091
5952;Mannen;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2054;362443
5953;Mannen;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2055;360534
5954;Mannen;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2056;357181
5955;Mannen;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2057;355879
5956;Mannen;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2058;353548
5957;Mannen;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2059;353097
5958;Mannen;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2060;353691
5959;Mannen;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2061;349099
5960;Mannen;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2062;346986
5961;Mannen;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2063;344607
5962;Mannen;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2064;345803
5963;Mannen;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2065;346668
5964;Mannen;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2066;342796
5965;Mannen;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2067;343665
5966;Mannen;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2068;344834
5967;Mannen;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2069;343993
5968;Mannen;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2070;341586
5969;Mannen;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2024;447145
5970;Mannen;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2025;450121
5971;Mannen;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2026;456054
5972;Mannen;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2027;457358
5973;Mannen;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2028;468092
5974;Mannen;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2029;479935
5975;Mannen;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2030;492179
5976;Mannen;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2031;508192
5977;Mannen;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2032;525126
5978;Mannen;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2033;543311
5979;Mannen;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2034;563123
5980;Mannen;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2035;572618
5981;Mannen;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2036;585648
5982;Mannen;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2037;599521
5983;Mannen;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2038;609863
5984;Mannen;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2039;613840
5985;Mannen;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2040;617923
5986;Mannen;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2041;621247
5987;Mannen;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2042;626848
5988;Mannen;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2043;630329
5989;Mannen;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2044;632589
5990;Mannen;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2045;634424
5991;Mannen;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2046;641922
5992;Mannen;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2047;643204
5993;Mannen;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2048;641231
5994;Mannen;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2049;636971
5995;Mannen;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2050;636146
5996;Mannen;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2051;638848
5997;Mannen;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2052;640719
5998;Mannen;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2053;642954
5999;Mannen;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2054;644560
6000;Mannen;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2055;643284
6001;Mannen;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2056;647169
6002;Mannen;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2057;648768
6003;Mannen;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2058;653178
6004;Mannen;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2059;655204
6005;Mannen;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2060;659065
6006;Mannen;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2061;664310
6007;Mannen;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2062;675081
6008;Mannen;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2063;680982
6009;Mannen;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2064;689062
6010;Mannen;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2065;699426
6011;Mannen;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2066;707092
6012;Mannen;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2067;714892
