ID;Aardolieproducten;Perioden;TotaalAanbod_1;TotaleProductie_2;Raffinaderijen_3;PetrochemischeIndustrie_4;Groothandel_5;Invoer_6;Uitvoer_7;Bunkers_8;Voorraadmutatie_9;TotaalVerbruik_10;TotaalVoorOmzettingInOlieproducten_11;Raffinaderijen_12;PetrochemischeIndustrie_13;Groothandel_14;TotaalFinaalVerbruikAndereOmzetting_15;RaffinaderijenBrandstof_16;PetrochemischeIndustrieBrandstof_17;PetrochemischeIndustrieGrondstof_18;Visserij_19;VervoerEnOverig_20;Beginvoorraad_21;Eindvoorraad_22;Voorraadmutatie_23
6491;Gasolie en lichte stookolie;2014 mei;642.0;1266.0;1056.0;9.0;201.0;959.0;1414.0;114.0;-55.0;642.0;602.0;0.0;0.0;602.0;39.0;0.0;0.0;0.0;13.0;26.59;1209.0;1264.0;-55.0
6492;Gasolie en lichte stookolie;2014 juni;271.0;790.0;557.0;4.0;230.0;922.0;1089.0;95.0;-257.0;271.0;244.0;0.0;0.0;244.0;28.0;0.0;0.0;0.0;11.0;16.81;1264.0;1521.0;-257.0
6493;Gasolie en lichte stookolie;2014 2e kwartaal;1082.0;2426.0;1955.0;17.0;453.0;2895.0;3534.0;301.0;-403.0;1082.0;979.0;52.0;0.0;927.0;103.0;0.0;0.0;0.0;35.0;67.94;1118.0;1521.0;-403.0
6494;Gasolie en lichte stookolie;2014 juli;363.0;600.0;456.0;5.0;139.0;1205.0;1178.0;102.0;-162.0;363.0;336.0;0.0;0.0;336.0;28.0;0.0;0.0;0.0;10.0;17.97;1521.0;1683.0;-162.0
6495;Gasolie en lichte stookolie;2014 augustus;187.0;315.0;272.0;5.0;37.0;1045.0;1089.0;104.0;21.0;187.0;148.0;34.0;0.0;114.0;39.0;0.0;0.0;0.0;12.0;27.54;1683.0;1662.0;21.0
6496;Gasolie en lichte stookolie;2014 september;82.0;456.0;301.0;7.0;148.0;1257.0;1266.0;104.0;-262.0;82.0;52.0;39.0;0.0;14.0;29.0;0.0;0.0;0.0;7.0;21.98;1662.0;1923.0;-262.0
6497;Gasolie en lichte stookolie;2014 3e kwartaal;632.0;1371.0;1030.0;17.0;325.0;3506.0;3533.0;310.0;-402.0;632.0;536.0;72.0;0.0;464.0;96.0;0.0;0.0;0.0;29.0;67.15;1521.0;1923.0;-402.0
6498;Gasolie en lichte stookolie;2014 oktober;98.0;424.0;352.0;7.0;65.0;680.0;1135.0;125.0;254.0;98.0;56.0;34.0;0.0;22.0;41.0;0.0;0.0;0.0;13.0;28.65;1923.0;1669.0;254.0
6499;Gasolie en lichte stookolie;2014 november;88.0;717.0;459.0;6.0;251.0;809.0;1350.0;127.0;39.0;88.0;51.0;36.0;0.0;15.0;37.0;0.0;0.0;0.0;11.0;25.98;1669.0;1631.0;39.0
6500;Gasolie en lichte stookolie;2014 december;169.0;513.0;425.0;7.0;81.0;818.0;1431.0;174.0;444.0;169.0;133.0;47.0;0.0;85.0;36.0;0.0;0.0;0.0;10.0;26.05;1631.0;1187.0;444.0
6501;Gasolie en lichte stookolie;2014 4e kwartaal;354.0;1654.0;1237.0;20.0;396.0;2307.0;3917.0;426.0;737.0;354.0;240.0;118.0;0.0;122.0;114.0;0.0;0.0;0.0;34.0;80.68;1923.0;1187.0;737.0
6502;Gasolie en lichte stookolie;2014;2643.0;7246.0;5694.0;68.0;1485.0;11424.0;14772.0;1344.0;88.0;2643.0;2206.0;331.0;0.0;1875.0;437.0;1.0;0.0;0.0;127.0;309.68;1275.0;1187.0;88.0
6503;Gasolie en lichte stookolie;2015 januari;102.0;580.0;493.0;7.0;80.0;960.0;1211.0;158.0;-68.0;102.0;71.0;24.0;0.0;47.0;31.0;0.0;0.0;0.0;12.0;19.54;1187.0;1255.0;-68.0
6504;Gasolie en lichte stookolie;2015 februari;118.0;575.0;470.0;10.0;95.0;1051.0;1314.0;130.0;-64.0;118.0;82.0;7.0;0.0;75.0;36.0;0.0;0.0;0.0;10.0;25.85;1255.0;1319.0;-64.0
6505;Gasolie en lichte stookolie;2015 maart;142.0;523.0;468.0;4.0;51.0;1299.0;1491.0;198.0;10.0;142.0;97.0;0.0;0.0;97.0;45.0;0.0;0.0;0.0;11.0;33.78;1319.0;1309.0;10.0
6506;Gasolie en lichte stookolie;2015 1e kwartaal;363.0;1678.0;1431.0;22.0;226.0;3309.0;4016.0;486.0;-123.0;363.0;251.0;31.0;0.0;220.0;112.0;0.0;0.0;0.0;33.0;79.17;1187.0;1309.0;-123.0
6507;Gasolie en lichte stookolie;2015 april;256.0;447.0;425.0;5.0;18.0;1338.0;1497.0;181.0;149.0;256.0;221.0;13.0;0.0;208.0;35.0;0.0;0.0;0.0;11.0;24.58;1309.0;1160.0;149.0
6508;Gasolie en lichte stookolie;2015 mei;344.0;659.0;558.0;4.0;97.0;1264.0;1031.0;169.0;-379.0;344.0;308.0;0.0;0.0;308.0;36.0;0.0;0.0;0.0;12.0;24.05;1160.0;1539.0;-379.0
6509;Gasolie en lichte stookolie;2015 juni;141.0;692.0;505.0;2.0;185.0;1258.0;1254.0;172.0;-383.0;141.0;88.0;8.0;0.0;80.0;53.0;0.0;0.0;0.0;13.0;39.75;1539.0;1923.0;-383.0
6510;Gasolie en lichte stookolie;2015 2e kwartaal;741.0;1798.0;1488.0;10.0;300.0;3860.0;3782.0;522.0;-613.0;741.0;617.0;20.0;0.0;597.0;124.0;0.0;0.0;0.0;35.0;88.38;1309.0;1923.0;-613.0
6511;Gasolie en lichte stookolie;2015 juli;218.0;788.0;612.0;6.0;170.0;866.0;1011.0;143.0;-283.0;218.0;166.0;0.0;0.0;166.0;52.0;0.0;0.0;0.0;15.0;37.66;1923.0;2205.0;-283.0
6512;Gasolie en lichte stookolie;2015 augustus;97.0;750.0;534.0;7.0;210.0;751.0;1076.0;174.0;-154.0;97.0;54.0;17.0;0.0;37.0;42.0;0.0;0.0;0.0;14.0;28.3;2205.0;2359.0;-154.0
6513;Gasolie en lichte stookolie;2015 september;158.0;671.0;557.0;5.0;109.0;720.0;848.0;158.0;-227.0;158.0;112.0;1.0;0.0;111.0;46.0;0.0;0.0;0.0;18.0;28.53;2359.0;2586.0;-227.0
6514;Gasolie en lichte stookolie;2015 3e kwartaal;472.0;2209.0;1702.0;18.0;489.0;2337.0;2935.0;476.0;-663.0;472.0;332.0;18.0;0.0;314.0;141.0;0.0;0.0;0.0;29.0;111.82;1923.0;2586.0;-663.0
6515;Gasolie en lichte stookolie;2015 oktober;181.0;573.0;458.0;4.0;110.0;719.0;1230.0;175.0;294.0;181.0;138.0;29.0;0.0;109.0;42.0;0.0;0.0;0.0;17.0;25.94;2554.0;2260.0;294.0
6516;Gasolie en lichte stookolie;2015 november;153.0;425.0;350.0;5.0;69.0;1065.0;1122.0;144.0;-71.0;153.0;110.0;31.0;0.0;78.0;43.0;0.0;0.0;0.0;13.0;30.1;2280.0;2352.0;-71.0
6517;Gasolie en lichte stookolie;2015 december;318.0;257.0;220.0;3.0;34.0;1072.0;1115.0;163.0;267.0;318.0;260.0;48.0;0.0;212.0;58.0;0.0;0.0;0.0;13.0;45.32;2352.0;2084.0;267.0
6518;Gasolie en lichte stookolie;2015 4e kwartaal;652.0;1255.0;1029.0;13.0;213.0;2856.0;3467.0;482.0;490.0;652.0;508.0;108.0;0.0;399.0;144.0;0.0;0.0;0.0;13.0;130.99;2554.0;2084.0;490.0
6519;Gasolie en lichte stookolie;2015;2230.0;6909.0;5650.0;63.0;1197.0;12365.0;14200.0;1966.0;-878.0;2230.0;1708.0;177.0;0.0;1531.0;523.0;0.0;0.0;0.0;140.0;382.73;1187.0;2084.0;-878.0
6520;Stookolie, totaal;1946;;;;;;;;;;445.0;;;;;;;;;;445.0;;;
6521;Stookolie, totaal;1947;;;;;;;;;;544.0;;;;;;;;;;544.0;;;
6522;Stookolie, totaal;1948;;;;;;;;;;733.0;;;;;;;;;;733.0;;;
6523;Stookolie, totaal;1949;;;;;;;;;;863.0;;;;;;;;;;863.0;;;
6524;Stookolie, totaal;1950;;;2429.0;;;;;;;1006.0;;;;;;;;;;1006.0;;;
6525;Stookolie, totaal;1951;;;2752.0;;;;;;;945.0;;;;;;;;;;945.0;;;
6526;Stookolie, totaal;1952;;;2954.0;;;;;;;932.0;;;;;;;;;;932.0;;;
6527;Stookolie, totaal;1953;;;3439.0;;;;;;;963.0;;;;;;;;;;963.0;;;
6528;Stookolie, totaal;1954;;;4230.0;;;;;;;1130.0;;;;;;;;;;1130.0;;;
6529;Stookolie, totaal;1955;;;5303.0;;;1132.0;3380.0;1535.0;;1526.0;;;;;;;;;;1526.0;;;
6530;Stookolie, totaal;1956;;;6663.0;;;;;1766.0;;2004.0;;;;;;;;;;2004.0;;;
6531;Stookolie, totaal;1957;;;6284.0;;;;;1539.0;;2154.0;;;;;;;;;;2154.0;;;
6532;Stookolie, totaal;1958;;;6041.0;;;;;1509.0;;2544.0;;;;;;;;;;2544.0;;;
6533;Stookolie, totaal;1959;;;6555.0;;;;;1343.0;;2996.0;;;;;;;;;;2996.0;;;
6534;Stookolie, totaal;1960;;;8045.0;;;3002.0;5437.0;1945.0;;3587.0;;;;;;;;;;3587.0;;;
6535;Stookolie, totaal;1961;;;8484.0;;;3215.0;4854.0;2737.0;;4024.0;;;;;;;;;;4024.0;;;
6536;Stookolie, totaal;1962;;;9636.0;;;3955.0;5602.0;3008.0;;4825.0;;;;;;;;;;4825.0;;;
6537;Stookolie, totaal;1963;;;10155.0;;;4751.0;5746.0;3072.0;;5887.0;;;;;;;;;;5887.0;;;
6538;Stookolie, totaal;1964;;;10943.0;;;4789.0;5169.0;3637.0;;7159.0;;;;;;;;;;7159.0;;;
6539;Stookolie, totaal;1965;;;12888.0;;;4859.0;4947.0;4240.0;;8298.0;;;;;;;;;;8298.0;;;
6540;Stookolie, totaal;1966;;;13413.0;;;4743.0;5299.0;4146.0;;8560.0;;;;;;;;;;8560.0;;;
6541;Stookolie, totaal;1967;;;14276.0;;;3553.0;5412.0;4304.0;;8112.0;;;;;;;;;;8112.0;;;
6542;Stookolie, totaal;1968;;;16146.0;;;2800.0;5050.0;5497.0;;8132.0;;;;;;;;;;8132.0;;;
6543;Stookolie, totaal;1969;;;21348.0;;;1843.0;8168.0;6865.0;;8326.0;;;;;;;;;;8326.0;;;
6544;Stookolie, totaal;1970;;;25440.0;;;2360.0;11889.0;7427.0;;8051.0;;;;;;;;;;8051.0;;;
6545;Stookolie, totaal;1971;;;23576.0;;;1736.0;11191.0;7893.0;;6343.0;;;;;;;;;;6343.0;;;
6546;Stookolie, totaal;1972;;;26601.0;;;1791.0;12834.0;9672.0;;5651.0;;;;;;;;;;5651.0;;;
6547;Stookolie, totaal;1973;;;27160.0;;;1668.0;13854.0;10263.0;;4699.0;;;;;;;;;;4699.0;;;
6548;Stookolie, totaal;1974;;;23171.0;;;1738.0;13411.0;8174.0;;3419.0;;;;;;;;;;3419.0;;;
6549;Stookolie, totaal;1975;;;21479.0;;;1640.0;10028.0;9153.0;;4281.0;;;;;;1646.0;;;;2635.0;;;
6550;Stookolie, totaal;1976;;;23550.0;;;1255.0;10212.0;9647.0;;4957.0;;;;;;1870.0;;;;3087.0;;;
6551;Stookolie, totaal;1977;;;21855.0;;;1178.0;9004.0;9324.0;;4492.0;;;;;;2055.0;;;;2437.0;;;
6552;Stookolie, totaal;1978;;20660.0;20540.0;120.0;;2706.0;7998.0;9363.0;;5848.0;196.0;196.0;0.0;;5652.0;1849.0;508.0;0.0;;3295.0;;;
6553;Stookolie, totaal;1979;;;20129.0;;;3927.0;7652.0;8120.0;;8548.0;178.0;178.0;0.0;;8370.0;1909.0;314.0;0.0;;6147.0;;;
6554;Stookolie, totaal;1980;9090.0;17053.0;16673.0;380.0;;7508.0;7499.0;7799.0;-174.0;9090.0;695.0;695.0;0.0;;8394.0;1696.0;419.0;3.0;;6276.39;2756.0;2930.0;-174.0
6555;Stookolie, totaal;1981;9740.0;14598.0;13750.0;848.0;;9529.0;7474.0;7239.0;325.0;9740.0;1755.0;1755.0;0.0;;7985.0;1574.0;439.0;0.0;;5972.17;2883.0;2557.0;325.0
6556;Stookolie, totaal;1982;8700.0;13460.0;13060.0;400.0;;12731.0;10667.0;6937.0;114.0;8700.0;4071.0;4069.0;2.0;;4629.0;1496.0;213.0;0.0;;2919.26;2526.0;2412.0;114.0
6557;Stookolie, totaal;1983;6170.0;15723.0;15647.0;76.0;;8686.0;12120.0;6327.0;208.0;6170.0;3983.0;3983.0;1.0;;2187.0;1366.0;73.0;0.0;;747.51;2412.0;2204.0;208.0
6558;Stookolie, totaal;1984;4384.0;15439.0;15373.0;66.0;;6649.0;12175.0;5676.0;147.0;4384.0;2389.0;2389.0;0.0;;1995.0;1392.0;56.0;0.0;;546.63;2204.0;2057.0;147.0
6559;Stookolie, totaal;1985;4553.0;13022.0;12967.0;55.0;;8506.0;10548.0;6738.0;313.0;4553.0;2916.0;2900.0;16.0;;1637.0;1123.0;55.0;1.0;;458.41;2428.0;2115.0;313.0
6560;Stookolie, totaal;1986;4170.0;14202.0;14150.0;52.0;;7128.0;9490.0;7649.0;-20.0;4170.0;2261.0;2259.0;2.0;;1910.0;1100.0;65.0;103.0;;642.15;2115.0;2136.0;-20.0
6561;Stookolie, totaal;1987;4145.0;13944.0;13894.0;50.0;;7029.0;9280.0;7497.0;-51.0;4145.0;2475.0;2475.0;0.0;;1670.0;1011.0;52.0;128.0;;478.94;2136.0;2186.0;-51.0
6562;Stookolie, totaal;1988;4886.0;14622.0;14548.0;74.0;;7496.0;8514.0;8752.0;33.0;4886.0;3244.0;3244.0;0.0;;1642.0;1081.0;143.0;58.0;;359.72;2186.0;2153.0;33.0
6563;Stookolie, totaal;1989;4911.0;14212.0;14164.0;48.0;;8681.0;9904.0;8437.0;358.0;4911.0;3414.0;3414.0;0.0;;1497.0;1080.0;82.0;33.0;;302.31;2153.0;1795.0;358.0
6564;Stookolie, totaal;1990;3891.0;13567.0;13552.0;15.0;;8684.0;9301.0;9019.0;-41.0;3891.0;2600.0;2600.0;0.0;;1292.0;925.0;32.0;7.0;;326.95;1795.0;1836.0;-41.0
6565;Stookolie, totaal;1991;3703.0;14806.0;14796.0;10.0;;8430.0;10185.0;9251.0;-97.0;3703.0;2340.0;2335.0;5.0;;1363.0;1044.0;25.0;8.0;;286.06;1836.0;1933.0;-97.0
6566;Stookolie, totaal;1992;2699.0;15213.0;15199.0;13.0;;6657.0;9861.0;9352.0;43.0;2699.0;1451.0;1448.0;2.0;;1249.0;1015.0;23.0;6.0;;205.43;1933.0;1890.0;43.0
6567;Stookolie, totaal;1993;2942.0;15137.0;15137.0;0.0;;8144.0;10248.0;10035.0;-56.0;2942.0;1709.0;1705.0;4.0;;1233.0;1035.0;13.0;2.0;;182.58;1890.0;1946.0;-56.0
6568;Stookolie, totaal;1994;3442.0;13884.0;13873.0;10.0;;7877.0;9492.0;9408.0;582.0;3442.0;2225.0;2218.0;6.0;;1218.0;1029.0;10.0;0.0;;177.82;1946.0;1364.0;582.0
6569;Stookolie, totaal;1995;3341.0;14047.0;14047.0;1.0;;7775.0;8947.0;9186.0;-349.0;3341.0;2164.0;2163.0;0.0;;1178.0;1008.0;1.0;0.0;;167.85;1364.0;1713.0;-349.0
6570;Stookolie, totaal;1996;3469.0;14498.0;14498.0;0.0;;7402.0;8694.0;9585.0;-152.0;3469.0;2246.0;2246.0;0.0;;1223.0;1035.0;1.0;0.0;;187.33;1713.0;1865.0;-152.0
6571;Stookolie, totaal;1997;2961.0;14474.0;14473.0;1.0;;7924.0;9146.0;10455.0;163.0;2961.0;2493.0;2493.0;0.0;;468.0;365.0;0.0;0.0;;102.25;1865.0;1702.0;163.0
6572;Stookolie, totaal;1998;2720.0;15551.0;15551.0;0.0;;7026.0;9675.0;10458.0;276.0;2720.0;2286.0;2286.0;0.0;;433.0;339.0;1.0;0.0;;93.28;1702.0;1426.0;276.0
6573;Stookolie, totaal;1999;2639.0;12292.0;12262.0;30.0;;9455.0;7995.0;10926.0;-188.0;2639.0;2237.0;2231.0;6.0;;401.0;316.0;1.0;0.0;;83.83;1426.0;1614.0;-188.0
6574;Stookolie, totaal;2000 januari;277.0;1052.0;1052.0;0.0;;640.0;653.0;880.0;118.0;277.0;247.0;245.0;2.0;;31.0;26.0;0.0;0.0;;4.39;1614.0;1496.0;118.0
6575;Stookolie, totaal;2000 februari;259.0;893.0;892.0;1.0;;838.0;925.0;848.0;300.0;259.0;231.0;231.0;0.0;;28.0;27.0;0.0;0.0;;0.4;1496.0;1196.0;300.0
6576;Stookolie, totaal;2000 maart;270.0;941.0;940.0;1.0;;1252.0;819.0;879.0;-225.0;270.0;244.0;244.0;0.0;;25.0;19.0;0.0;0.0;;6.33;1196.0;1421.0;-225.0
6577;Stookolie, totaal;2000 1e kwartaal;806.0;2886.0;2884.0;2.0;;2730.0;2396.0;2607.0;193.0;806.0;722.0;720.0;2.0;;84.0;72.0;0.0;0.0;;11.12;1614.0;1421.0;193.0
6578;Stookolie, totaal;2000 april;234.0;1059.0;1057.0;2.0;;1152.0;872.0;1010.0;-95.0;234.0;211.0;211.0;0.0;;24.0;15.0;0.0;0.0;;8.36;1421.0;1516.0;-95.0
6579;Stookolie, totaal;2000 mei;263.0;985.0;983.0;1.0;;1034.0;881.0;1034.0;159.0;263.0;236.0;233.0;2.0;;27.0;23.0;0.0;0.0;;4.22;1516.0;1357.0;159.0
6580;Stookolie, totaal;2000 juni;215.0;961.0;961.0;0.0;;1251.0;1034.0;951.0;-12.0;215.0;191.0;191.0;0.0;;24.0;21.0;0.0;0.0;;2.64;1357.0;1369.0;-12.0
6581;Stookolie, totaal;2000 2e kwartaal;712.0;3005.0;3002.0;3.0;;3436.0;2786.0;2995.0;52.0;712.0;637.0;635.0;2.0;;74.0;59.0;0.0;0.0;;15.22;1421.0;1369.0;52.0
6582;Stookolie, totaal;2000 juli;322.0;1164.0;1164.0;0.0;;1046.0;853.0;1012.0;-24.0;322.0;296.0;296.0;0.0;;25.0;21.0;0.0;0.0;;4.12;1369.0;1393.0;-24.0
6583;Stookolie, totaal;2000 augustus;215.0;1062.0;1062.0;0.0;;1504.0;785.0;1057.0;-510.0;215.0;184.0;184.0;0.0;;31.0;26.0;0.0;0.0;;5.4;1393.0;1903.0;-510.0
6584;Stookolie, totaal;2000 september;161.0;756.0;756.0;0.0;;1157.0;1138.0;918.0;304.0;161.0;136.0;135.0;0.0;;25.0;21.0;0.0;0.0;;4.46;1903.0;1599.0;304.0
6585;Stookolie, totaal;2000 3e kwartaal;698.0;2983.0;2982.0;1.0;;3707.0;2776.0;2987.0;-230.0;698.0;616.0;616.0;1.0;;81.0;68.0;0.0;0.0;;13.97;1369.0;1599.0;-230.0
6586;Stookolie, totaal;2000 oktober;176.0;1259.0;1259.0;0.0;;1105.0;894.0;1002.0;-292.0;176.0;150.0;150.0;0.0;;26.0;23.0;0.0;0.0;;3.5;1599.0;1891.0;-292.0
6587;Stookolie, totaal;2000 november;162.0;906.0;906.0;0.0;;875.0;717.0;904.0;3.0;162.0;134.0;134.0;0.0;;28.0;23.0;0.0;0.0;;5.13;1891.0;1888.0;3.0
6588;Stookolie, totaal;2000 december;512.0;1127.0;1127.0;0.0;;1206.0;640.0;1039.0;-143.0;512.0;485.0;485.0;0.0;;26.0;25.0;0.0;0.0;;1.77;1888.0;2030.0;-143.0
6589;Stookolie, totaal;2000 4e kwartaal;850.0;3292.0;3292.0;0.0;;3186.0;2252.0;2944.0;-431.0;850.0;769.0;769.0;0.0;;81.0;70.0;0.0;0.0;;10.4;1599.0;2030.0;-431.0
6590;Stookolie, totaal;2000;3065.0;12165.0;12160.0;6.0;;13059.0;10210.0;11533.0;-416.0;3065.0;2745.0;2740.0;5.0;;320.0;269.0;0.0;0.0;;50.71;1614.0;2030.0;-416.0
6591;Stookolie, totaal;2001 januari;215.0;998.0;998.0;0.0;;1346.0;782.0;1035.0;-312.0;215.0;178.0;178.0;0.0;;37.0;31.0;0.0;0.0;;5.85;2030.0;2343.0;-312.0
6592;Stookolie, totaal;2001 februari;284.0;908.0;908.0;0.0;;1013.0;785.0;915.0;63.0;284.0;248.0;248.0;0.0;;36.0;33.0;0.0;0.0;;3.34;2343.0;2280.0;63.0
6593;Stookolie, totaal;2001 maart;185.0;891.0;891.0;0.0;;1406.0;866.0;1080.0;-166.0;185.0;148.0;148.0;0.0;;37.0;30.0;0.0;0.0;;6.99;2280.0;2445.0;-166.0
6594;Stookolie, totaal;2001 1e kwartaal;684.0;2797.0;2797.0;0.0;;3765.0;2434.0;3030.0;-415.0;684.0;574.0;574.0;0.0;;110.0;94.0;0.0;0.0;;16.18;2030.0;2445.0;-415.0
6595;Stookolie, totaal;2001 april;210.0;1047.0;1047.0;0.0;;1106.0;1034.0;1067.0;158.0;210.0;178.0;178.0;0.0;;32.0;29.0;0.0;0.0;;3.24;2445.0;2287.0;158.0
6596;Stookolie, totaal;2001 mei;186.0;972.0;972.0;0.0;;1120.0;840.0;1108.0;41.0;186.0;160.0;160.0;0.0;;26.0;22.0;0.0;0.0;;3.95;2287.0;2246.0;41.0
6597;Stookolie, totaal;2001 juni;318.0;811.0;810.0;0.0;;1485.0;1069.0;988.0;80.0;318.0;291.0;291.0;0.0;;27.0;24.0;0.0;0.0;;3.42;2246.0;2166.0;80.0
6598;Stookolie, totaal;2001 2e kwartaal;714.0;2830.0;2830.0;1.0;;3711.0;2943.0;3164.0;279.0;714.0;629.0;629.0;0.0;;85.0;74.0;0.0;0.0;;10.6;2445.0;2166.0;279.0
6599;Stookolie, totaal;2001 juli;215.0;791.0;790.0;1.0;;1468.0;940.0;963.0;-142.0;215.0;186.0;186.0;0.0;;28.0;24.0;1.0;0.0;;3.38;2166.0;2307.0;-142.0
6600;Stookolie, totaal;2001 augustus;188.0;1037.0;1037.0;0.0;;1104.0;866.0;1059.0;-28.0;188.0;150.0;150.0;0.0;;38.0;29.0;0.0;0.0;;8.84;2307.0;2335.0;-28.0
6601;Stookolie, totaal;2001 september;259.0;737.0;737.0;0.0;;1040.0;739.0;1011.0;231.0;259.0;231.0;231.0;0.0;;28.0;22.0;0.0;0.0;;6.55;2335.0;2104.0;231.0
6602;Stookolie, totaal;2001 3e kwartaal;662.0;2565.0;2564.0;1.0;;3613.0;2545.0;3033.0;62.0;662.0;567.0;567.0;0.0;;95.0;75.0;1.0;0.0;;18.77;2166.0;2104.0;62.0
6603;Stookolie, totaal;2001 oktober;290.0;1023.0;1023.0;0.0;;1570.0;1040.0;973.0;-289.0;290.0;250.0;250.0;0.0;;40.0;23.0;0.0;0.0;;16.8;2104.0;2394.0;-289.0
6604;Stookolie, totaal;2001 november;336.0;1173.0;1173.0;0.0;;896.0;963.0;1214.0;444.0;336.0;296.0;296.0;0.0;;40.0;27.0;0.0;0.0;;13.69;2394.0;1949.0;444.0
6605;Stookolie, totaal;2001 december;359.0;1014.0;1014.0;0.0;;1139.0;969.0;1310.0;486.0;359.0;312.0;312.0;0.0;;47.0;25.0;0.0;0.0;;22.14;1949.0;1463.0;486.0
6606;Stookolie, totaal;2001 4e kwartaal;985.0;3209.0;3209.0;0.0;;3605.0;2972.0;3497.0;641.0;985.0;857.0;857.0;0.0;;128.0;75.0;0.0;0.0;;52.63;2104.0;1463.0;641.0
6607;Stookolie, totaal;2001;3045.0;11401.0;11399.0;2.0;;14695.0;10895.0;12724.0;567.0;3045.0;2627.0;2627.0;0.0;;418.0;318.0;1.0;0.0;;98.18;2030.0;1463.0;567.0
6608;Stookolie, totaal;2002 januari;290.0;956.0;956.0;0.0;;1119.0;815.0;1020.0;50.0;290.0;259.0;259.0;0.0;;31.0;24.0;0.0;0.0;;7.13;1463.0;1413.0;50.0
6609;Stookolie, totaal;2002 februari;398.0;1195.0;1195.0;0.0;;1054.0;836.0;997.0;-18.0;398.0;370.0;370.0;0.0;;28.0;25.0;0.0;0.0;;2.61;1413.0;1431.0;-18.0
6610;Stookolie, totaal;2002 maart;373.0;1343.0;1343.0;0.0;;1059.0;1188.0;1044.0;204.0;373.0;344.0;344.0;0.0;;30.0;27.0;0.0;0.0;;2.61;1431.0;1228.0;204.0
6611;Stookolie, totaal;2002 1e kwartaal;1061.0;3495.0;3494.0;0.0;;3232.0;2839.0;3062.0;236.0;1061.0;973.0;973.0;0.0;;89.0;76.0;1.0;0.0;;12.35;1463.0;1228.0;236.0
6612;Stookolie, totaal;2002 april;348.0;985.0;985.0;0.0;;1228.0;784.0;1050.0;-30.0;348.0;321.0;321.0;0.0;;26.0;24.0;0.0;0.0;;2.39;1228.0;1258.0;-30.0
6613;Stookolie, totaal;2002 mei;417.0;1298.0;1298.0;0.0;;1710.0;1070.0;1131.0;-390.0;417.0;391.0;391.0;0.0;;27.0;24.0;0.0;0.0;;2.99;1258.0;1648.0;-390.0
6614;Stookolie, totaal;2002 juni;380.0;1241.0;1241.0;0.0;;1287.0;1235.0;1237.0;323.0;380.0;365.0;365.0;0.0;;26.0;26.0;0.0;0.0;;0.0;1648.0;1325.0;323.0
6615;Stookolie, totaal;2002 2e kwartaal;1145.0;3524.0;3524.0;0.0;;4226.0;3090.0;3418.0;-97.0;1145.0;1077.0;1077.0;0.0;;74.0;74.0;0.0;0.0;;0.0;1228.0;1325.0;-97.0
6616;Stookolie, totaal;2002 juli;452.0;910.0;910.0;0.0;;1686.0;974.0;1002.0;-168.0;452.0;434.0;433.0;0.0;;21.0;21.0;0.0;0.0;;0.0;1325.0;1493.0;-168.0
6617;Stookolie, totaal;2002 augustus;496.0;1043.0;1042.0;0.0;;1368.0;865.0;1171.0;121.0;496.0;476.0;476.0;0.0;;20.0;19.0;0.0;0.0;;0.79;1493.0;1372.0;121.0
6618;Stookolie, totaal;2002 september;277.0;932.0;932.0;0.0;;1355.0;909.0;972.0;-129.0;277.0;250.0;250.0;0.0;;27.0;21.0;0.0;0.0;;5.91;1372.0;1500.0;-129.0
6619;Stookolie, totaal;2002 3e kwartaal;1224.0;2884.0;2884.0;0.0;;4409.0;2749.0;3145.0;-176.0;1224.0;1159.0;1159.0;0.0;;65.0;61.0;0.0;0.0;;3.89;1325.0;1500.0;-176.0
6620;Stookolie, totaal;2002 oktober;309.0;966.0;966.0;0.0;;1608.0;1327.0;1055.0;116.0;309.0;295.0;295.0;0.0;;20.0;20.0;0.0;0.0;;0.0;1500.0;1384.0;116.0
6621;Stookolie, totaal;2002 november;214.0;1276.0;1276.0;0.0;;1185.0;927.0;1046.0;-275.0;214.0;200.0;200.0;0.0;;14.0;6.0;0.0;0.0;;7.52;1384.0;1659.0;-275.0
6622;Stookolie, totaal;2002 december;231.0;1158.0;1158.0;0.0;;903.0;1184.0;982.0;335.0;231.0;209.0;209.0;0.0;;21.0;13.0;0.0;0.0;;8.51;1659.0;1324.0;335.0
6623;Stookolie, totaal;2002 4e kwartaal;753.0;3400.0;3400.0;0.0;;3697.0;3438.0;3083.0;177.0;753.0;705.0;704.0;0.0;;49.0;38.0;0.0;0.0;;10.44;1500.0;1324.0;177.0
6624;Stookolie, totaal;2002;4185.0;13303.0;13303.0;0.0;;15564.0;12115.0;12708.0;140.0;4185.0;3914.0;3913.0;0.0;;271.0;249.0;1.0;0.0;;21.2;1463.0;1324.0;140.0
6625;Stookolie, totaal;2003 januari;246.0;1097.0;1096.0;0.0;;571.0;839.0;928.0;346.0;246.0;242.0;242.0;0.0;;4.0;2.0;0.0;0.0;;2.08;1324.0;978.0;346.0
6626;Stookolie, totaal;2003 februari;149.0;945.0;945.0;0.0;;1198.0;679.0;987.0;-329.0;149.0;133.0;133.0;0.0;;17.0;15.0;0.0;0.0;;1.41;978.0;1306.0;-329.0
