ID;TypeZelfstandige;BedrijfstakkenBranchesSBI2008;RegioS;Perioden;Zelfstandigen_1;GemiddeldPersoonlijkInkomen_2;MediaanPersoonlijkInkomen_3;GemiddeldInkomenAlsZelfstandige_4;MediaanInkomenAlsZelfstandige_5;GemiddeldGestandaardiseerdInkomen_6;MediaanGestandaardiseerdInkomen_7;ZelfstandigenMetBedrijfsvermogen_8;MediaanVermogen_9;MediaanBedrijfsvermogen_10;Zelfstandigen_11;GemiddeldPersoonlijkInkomen_12;MediaanPersoonlijkInkomen_13;GemiddeldInkomenAlsZelfstandige_14;MediaanInkomenAlsZelfstandige_15;GemiddeldGestandaardiseerdInkomen_16;MediaanGestandaardiseerdInkomen_17;ZelfstandigenMetBedrijfsvermogen_18;MediaanVermogen_19;MediaanBedrijfsvermogen_20
4320;Zelfstandige;A-U Alle economische activiteiten;Noord-Beveland;2009;0.8;31.9;24.9;31.2;23.0;28.5;25.8;0.7;221.7;47.6;1.1;32.5;26.0;22.1;12.3;27.8;25.3;0.9;206.0;42.8
4321;Zelfstandige;A-U Alle economische activiteiten;Noord-Beveland;2010;0.8;33.0;26.2;32.7;25.2;29.8;26.0;;;;1.1;33.4;27.6;23.9;14.4;28.9;25.4;;;
4322;Zelfstandige;A-U Alle economische activiteiten;Noord-Beveland;2011;0.8;36.1;28.4;34.7;27.3;34.2;30.6;0.7;197.1;58.0;1.1;35.6;28.8;25.6;15.3;32.9;28.5;0.9;187.7;50.7
4323;Zelfstandige;A-U Alle economische activiteiten;Noord-Beveland;2012;0.8;35.3;28.3;34.1;27.0;34.7;29.3;0.7;179.5;57.0;1.1;35.1;28.8;24.9;14.5;33.0;28.2;0.9;171.5;56.3
4324;Zelfstandige;A-U Alle economische activiteiten;Noord-Beveland;2013;0.8;34.9;27.8;34.5;26.4;33.1;29.3;0.7;156.5;49.7;1.1;35.8;29.3;25.8;15.0;32.7;28.7;0.9;151.8;47.7
4325;Zelfstandige;A-U Alle economische activiteiten;Noord-Beveland;2014;0.8;33.8;26.3;32.6;25.9;34.9;31.4;0.7;171.2;53.0;1.1;34.8;27.9;24.1;15.1;34.5;30.6;0.9;156.5;47.4
4326;Zelfstandige;A-U Alle economische activiteiten;Noord-Beveland;2015;0.8;34.2;27.5;33.6;26.3;34.8;31.2;0.7;186.9;67.2;1.1;34.2;28.2;24.5;15.9;33.8;30.2;0.9;169.9;53.8
4327;Zelfstandige;A-U Alle economische activiteiten;Noord-Beveland;2016;0.8;37.2;30.8;36.7;29.9;37.5;35.1;0.7;167.5;53.4;1.1;37.4;31.2;27.2;16.6;36.7;34.1;0.9;167.4;49.0
4328;Zelfstandige;A-U Alle economische activiteiten;Noord-Beveland;2017;0.8;38.5;30.7;36.9;29.0;38.6;34.4;0.7;195.7;72.2;1.1;39.7;31.8;26.8;16.5;37.6;33.4;0.9;183.6;52.9
4329;Zelfstandige;A-U Alle economische activiteiten;Noord-Beveland;2018;0.8;39.8;32.9;38.8;31.8;40.6;35.9;0.7;208.1;67.4;1.2;39.3;33.0;27.6;16.6;38.6;34.0;0.9;198.2;51.3
4330;Zelfstandige;A-U Alle economische activiteiten;Noord-Beveland;2019;0.8;42.5;35.2;41.7;33.6;44.5;38.9;0.7;236.3;76.0;1.2;40.8;34.3;29.4;18.9;42.1;36.2;1.0;211.2;59.5
4331;Zelfstandige;A-U Alle economische activiteiten;Noord-Beveland;2020;0.8;42.4;35.0;40.7;32.2;44.9;40.0;0.7;279.4;74.0;1.2;41.5;34.1;29.2;18.7;42.8;38.0;1.0;244.1;59.6
4332;Zelfstandige;A-U Alle economische activiteiten;Noord-Beveland;2021;0.8;48.4;39.8;46.6;36.8;54.2;41.4;0.8;276.6;72.9;1.2;46.1;38.2;32.7;19.9;49.4;40.3;1.0;253.2;63.2
4333;Zelfstandige;A-U Alle economische activiteiten;Noord-Beveland;2022;0.9;49.6;41.1;48.1;39.1;50.2;44.2;0.8;365.2;87.9;1.3;47.5;39.6;34.7;22.8;47.7;42.9;1.0;337.3;80.8
4334;Zelfstandige;A-U Alle economische activiteiten;Noord-Beveland;2023;0.9;;;;;;;0.8;345.6;91.8;1.3;;;;;;;1.1;303.8;81.6
4335;Zelfstandige;A-U Alle economische activiteiten;Noordenveld;2007;2.1;34.6;23.7;34.2;22.6;31.4;25.2;1.8;255.4;31.3;3.2;35.4;26.5;23.3;10.5;30.2;25.1;2.2;229.1;24.8
4336;Zelfstandige;A-U Alle economische activiteiten;Noordenveld;2008;2.2;34.5;24.5;33.5;22.8;29.8;26.2;1.8;246.9;30.6;3.4;35.8;27.2;22.8;10.7;29.4;25.7;2.3;221.5;24.3
4337;Zelfstandige;A-U Alle economische activiteiten;Noordenveld;2009;2.2;32.0;23.2;31.4;22.4;27.9;25.0;1.9;221.4;33.2;3.4;34.5;26.1;21.4;9.7;28.4;25.3;2.4;198.7;25.3
4338;Zelfstandige;A-U Alle economische activiteiten;Noordenveld;2010;2.1;34.7;25.9;33.7;24.7;29.8;25.7;;;;3.4;36.3;28.0;22.9;11.5;29.7;25.7;;;
4339;Zelfstandige;A-U Alle economische activiteiten;Noordenveld;2011;2.2;37.0;27.1;36.3;26.5;34.2;29.0;1.9;191.1;32.0;3.4;37.5;29.0;24.8;12.6;33.4;28.6;2.5;181.7;24.2
4340;Zelfstandige;A-U Alle economische activiteiten;Noordenveld;2012;2.2;35.4;25.9;34.8;25.1;33.1;28.8;1.9;169.9;27.5;3.4;36.6;28.3;24.0;13.1;32.7;28.7;2.5;154.7;23.2
4341;Zelfstandige;A-U Alle economische activiteiten;Noordenveld;2013;2.2;34.7;25.8;34.1;24.2;33.0;28.6;2.0;140.3;29.9;3.4;36.8;28.7;23.8;12.4;32.6;28.7;2.5;125.5;24.5
4342;Zelfstandige;A-U Alle economische activiteiten;Noordenveld;2014;2.2;37.6;28.6;36.6;27.0;36.9;30.6;2.0;142.0;31.1;3.4;38.6;29.9;25.3;13.9;35.9;30.2;2.5;124.5;26.4
4343;Zelfstandige;A-U Alle economische activiteiten;Noordenveld;2015;2.3;37.6;28.3;36.7;26.8;34.9;30.8;2.0;155.0;32.4;3.5;39.1;30.0;25.7;13.9;34.6;30.6;2.6;131.2;27.3
4344;Zelfstandige;A-U Alle economische activiteiten;Noordenveld;2016;2.3;39.1;30.3;38.1;28.9;36.6;33.1;2.1;160.8;32.2;3.5;40.1;31.4;26.7;14.5;35.9;32.5;2.7;144.6;27.3
4345;Zelfstandige;A-U Alle economische activiteiten;Noordenveld;2017;2.3;40.7;31.0;39.3;29.3;39.1;34.0;2.1;173.4;35.7;3.6;42.4;32.0;27.5;15.0;38.3;33.4;2.7;153.0;29.7
4346;Zelfstandige;A-U Alle economische activiteiten;Noordenveld;2018;2.4;42.0;33.0;40.9;31.4;41.0;34.4;2.1;202.2;40.7;3.6;42.1;33.4;28.3;15.5;39.0;33.7;2.7;179.2;33.4
4347;Zelfstandige;A-U Alle economische activiteiten;Noordenveld;2019;2.4;43.5;34.3;42.4;33.0;44.8;36.7;2.2;228.5;42.4;3.7;43.7;34.7;29.3;16.7;43.3;35.6;2.8;209.7;34.6
4348;Zelfstandige;A-U Alle economische activiteiten;Noordenveld;2020;2.4;44.5;35.0;43.3;33.0;44.7;38.2;2.2;253.9;43.5;3.7;44.5;35.8;30.2;16.4;43.5;37.6;2.8;229.6;36.1
4349;Zelfstandige;A-U Alle economische activiteiten;Noordenveld;2021;2.4;49.0;37.4;47.2;36.4;48.0;40.4;2.2;297.0;51.7;3.9;48.3;37.7;31.4;16.3;45.6;39.6;2.9;267.4;41.8
4350;Zelfstandige;A-U Alle economische activiteiten;Noordenveld;2022;2.5;51.4;41.6;49.8;39.5;50.2;43.2;2.2;381.1;57.3;3.9;50.4;41.3;33.5;19.2;48.1;42.0;2.9;356.0;46.8
4351;Zelfstandige;A-U Alle economische activiteiten;Noordenveld;2023;2.5;;;;;;;2.3;401.5;62.5;4.0;;;;;;;2.9;364.5;52.3
4352;Zelfstandige;A-U Alle economische activiteiten;Noordoostpolder;2007;4.2;39.3;31.2;39.1;28.9;34.4;28.4;3.5;246.2;76.7;5.8;36.6;29.3;28.7;15.7;31.9;26.4;4.3;204.0;57.8
4353;Zelfstandige;A-U Alle economische activiteiten;Noordoostpolder;2008;4.3;37.5;30.2;37.9;28.6;32.3;27.7;3.7;244.6;83.6;6.0;35.4;29.0;28.0;15.6;30.4;26.3;4.5;197.9;59.2
4354;Zelfstandige;A-U Alle economische activiteiten;Noordoostpolder;2009;4.3;32.1;25.1;32.5;23.9;28.2;25.2;3.7;203.6;72.1;6.2;31.5;25.7;23.4;12.0;27.4;24.6;4.6;170.6;54.1
4355;Zelfstandige;A-U Alle economische activiteiten;Noordoostpolder;2010;4.3;34.8;27.6;34.9;26.3;30.3;26.2;;;;6.2;33.2;26.8;24.7;13.2;28.6;25.1;;;
4356;Zelfstandige;A-U Alle economische activiteiten;Noordoostpolder;2011;4.4;37.4;29.8;37.8;28.3;35.2;30.0;3.8;195.1;65.5;6.3;35.9;28.9;27.6;15.3;33.5;28.7;4.7;159.6;52.1
4357;Zelfstandige;A-U Alle economische activiteiten;Noordoostpolder;2012;4.4;30.1;25.2;30.3;24.4;29.9;27.7;3.8;180.0;66.2;6.3;30.4;26.1;21.8;12.2;29.3;27.0;4.8;147.4;55.5
4358;Zelfstandige;A-U Alle economische activiteiten;Noordoostpolder;2013;4.4;34.2;29.4;34.1;28.2;33.0;29.3;3.9;163.5;67.8;6.3;33.7;28.8;24.9;15.4;31.9;28.3;4.8;127.5;54.2
4359;Zelfstandige;A-U Alle economische activiteiten;Noordoostpolder;2014;4.4;36.1;31.0;35.9;29.9;35.9;31.0;3.8;151.1;64.7;6.3;35.5;30.2;26.5;16.3;34.6;29.8;4.8;124.1;53.5
4360;Zelfstandige;A-U Alle economische activiteiten;Noordoostpolder;2015;4.5;37.7;31.3;37.2;29.7;35.0;31.3;4.0;163.5;66.1;6.2;36.7;30.4;27.9;17.0;33.6;30.4;4.9;136.8;54.6
4361;Zelfstandige;A-U Alle economische activiteiten;Noordoostpolder;2016;4.5;41.9;34.2;41.5;32.9;39.2;33.9;4.1;180.4;70.6;6.3;39.9;32.4;31.2;19.9;37.4;32.4;5.0;152.9;58.6
4362;Zelfstandige;A-U Alle economische activiteiten;Noordoostpolder;2017;4.4;41.7;34.6;40.9;32.8;38.8;34.1;4.0;195.4;77.4;6.2;40.9;32.8;30.6;19.7;37.6;32.9;5.0;170.5;64.7
4363;Zelfstandige;A-U Alle economische activiteiten;Noordoostpolder;2018;4.5;42.6;35.4;42.2;33.9;39.8;34.7;4.0;216.0;80.5;6.2;40.8;33.8;31.7;20.5;38.4;33.3;5.0;190.5;65.5
4364;Zelfstandige;A-U Alle economische activiteiten;Noordoostpolder;2019;4.5;46.3;38.4;45.9;36.8;44.6;37.3;4.1;238.8;87.1;6.3;43.9;36.0;34.5;22.7;42.9;35.9;5.1;205.7;71.4
4365;Zelfstandige;A-U Alle economische activiteiten;Noordoostpolder;2020;4.5;46.2;38.6;45.1;36.8;43.1;38.4;4.1;261.1;91.1;6.4;43.9;36.7;33.7;22.5;41.6;37.1;5.2;226.6;77.0
4366;Zelfstandige;A-U Alle economische activiteiten;Noordoostpolder;2021;4.6;49.9;41.9;48.5;40.0;48.7;41.0;4.2;288.8;98.0;6.7;46.4;38.8;35.2;22.9;45.9;39.4;5.3;250.1;79.9
4367;Zelfstandige;A-U Alle economische activiteiten;Noordoostpolder;2022;4.6;49.8;42.6;49.0;40.7;47.5;41.7;4.2;346.2;99.1;6.8;46.8;39.7;34.8;23.1;45.1;40.2;5.4;306.1;84.9
4368;Zelfstandige;A-U Alle economische activiteiten;Noordoostpolder;2023;4.8;;;;;;;4.4;360.8;100.6;7.1;;;;;;;5.5;319.7;88.8
4369;Zelfstandige;A-U Alle economische activiteiten;Noordwijk;2007;3.2;43.1;33.4;41.3;31.0;36.5;28.7;2.8;377.5;52.1;4.5;43.4;32.8;30.5;17.7;35.8;28.0;3.4;332.8;44.0
4370;Zelfstandige;A-U Alle economische activiteiten;Noordwijk;2008;3.3;43.4;31.9;42.2;30.2;33.4;28.0;2.9;330.1;48.7;4.7;43.5;31.8;31.2;16.6;33.0;27.5;3.5;297.2;40.9
4371;Zelfstandige;A-U Alle economische activiteiten;Noordwijk;2009;3.3;42.1;31.7;40.9;30.3;32.1;27.3;3.0;295.4;44.3;4.7;42.9;32.4;29.9;16.0;32.2;27.2;3.6;263.0;37.8
4372;Zelfstandige;A-U Alle economische activiteiten;Noordwijk;2010;3.2;43.3;32.1;41.7;31.0;32.7;27.8;;;;4.7;43.5;32.6;30.0;17.0;32.4;27.6;;;
4373;Zelfstandige;A-U Alle economische activiteiten;Noordwijk;2011;3.3;43.6;32.3;42.6;31.2;37.6;31.1;3.0;266.3;41.7;4.8;43.9;32.9;30.8;17.1;37.2;30.9;3.7;244.6;34.2
4374;Zelfstandige;A-U Alle economische activiteiten;Noordwijk;2012;3.3;43.9;32.7;42.7;31.4;38.9;31.4;3.1;242.6;40.6;4.8;44.1;33.3;31.3;17.3;38.2;31.1;3.8;220.8;34.1
4375;Zelfstandige;A-U Alle economische activiteiten;Noordwijk;2013;3.3;43.2;31.5;42.2;30.4;37.2;30.9;3.0;200.5;45.0;4.8;44.0;32.6;30.9;17.6;36.9;31.0;3.8;183.0;35.9
4376;Zelfstandige;A-U Alle economische activiteiten;Noordwijk;2014;3.4;46.5;33.0;44.9;31.7;44.7;32.4;3.1;192.5;39.6;4.8;46.9;34.0;33.1;18.9;43.4;32.3;3.9;183.6;32.2
4377;Zelfstandige;A-U Alle economische activiteiten;Noordwijk;2015;3.5;47.2;34.5;45.8;33.3;42.4;33.8;3.2;197.7;37.0;5.0;47.5;34.5;33.9;19.4;42.3;33.5;4.0;191.0;31.4
4378;Zelfstandige;A-U Alle economische activiteiten;Noordwijk;2016;3.6;47.9;36.7;46.3;35.1;44.4;35.9;3.3;208.3;38.7;5.1;48.0;35.8;34.8;21.4;43.3;35.3;4.1;200.9;34.1
4379;Zelfstandige;A-U Alle economische activiteiten;Noordwijk;2017;3.7;48.5;37.8;46.7;36.1;46.1;36.7;3.4;209.0;42.2;5.3;53.6;37.3;35.5;21.8;48.3;36.2;4.2;209.6;37.7
4380;Zelfstandige;A-U Alle economische activiteiten;Noordwijk;2018;3.8;51.1;39.9;50.0;38.4;47.3;37.8;3.4;237.4;43.1;5.3;51.5;38.7;37.6;23.3;47.2;36.9;4.3;233.8;38.4
4381;Zelfstandige;A-U Alle economische activiteiten;Noordwijk;2019;3.8;51.8;40.9;50.7;39.9;57.1;39.8;3.5;276.9;47.5;5.4;51.8;39.5;38.0;23.7;56.8;39.1;4.4;265.8;42.3
4382;Zelfstandige;A-U Alle economische activiteiten;Noordwijk;2020;3.9;52.7;41.6;50.4;39.5;55.5;41.3;3.6;312.5;51.9;5.7;51.2;39.5;36.8;22.0;52.0;39.9;4.5;293.3;46.8
4383;Zelfstandige;A-U Alle economische activiteiten;Noordwijk;2021;4.1;58.0;45.3;56.1;43.7;53.9;43.7;3.8;354.1;53.3;5.9;55.5;42.1;41.1;25.8;51.5;42.5;4.8;333.7;47.9
4384;Zelfstandige;A-U Alle economische activiteiten;Noordwijk;2022;4.4;59.2;46.9;57.6;45.2;60.1;45.1;4.0;463.4;63.8;6.2;57.5;44.6;42.7;28.2;57.9;44.6;5.0;445.3;57.6
4385;Zelfstandige;A-U Alle economische activiteiten;Noordwijk;2023;4.5;;;;;;;4.1;481.6;69.9;6.6;;;;;;;5.2;458.7;63.6
4386;Zelfstandige;A-U Alle economische activiteiten;Nuenen, Gerwen en Nederwetten;2007;1.7;42.1;30.7;40.7;29.0;36.6;28.9;1.5;337.3;38.5;2.6;42.2;31.8;28.1;12.8;35.0;28.4;1.8;315.0;27.4
4387;Zelfstandige;A-U Alle economische activiteiten;Nuenen, Gerwen en Nederwetten;2008;1.7;44.7;32.2;42.9;30.0;35.4;29.3;1.5;343.3;40.7;2.7;44.9;33.4;29.7;13.1;34.7;29.2;1.9;315.8;31.7
4388;Zelfstandige;A-U Alle economische activiteiten;Nuenen, Gerwen en Nederwetten;2009;1.7;43.0;29.4;41.4;27.7;34.0;28.8;1.5;294.1;37.8;2.7;43.8;32.0;28.1;12.4;33.6;28.9;2.0;274.0;27.9
4389;Zelfstandige;A-U Alle economische activiteiten;Nuenen, Gerwen en Nederwetten;2010;1.7;44.2;32.8;43.6;30.3;34.7;30.4;;;;2.7;44.8;34.2;28.9;12.9;34.0;29.9;;;
4390;Zelfstandige;A-U Alle economische activiteiten;Nuenen, Gerwen en Nederwetten;2011;1.7;43.1;34.1;42.6;32.8;38.3;32.9;1.6;292.6;38.1;2.7;44.0;34.5;28.5;14.0;37.2;32.6;2.0;270.4;28.1
4391;Zelfstandige;A-U Alle economische activiteiten;Nuenen, Gerwen en Nederwetten;2012;1.7;43.0;32.7;42.7;31.2;38.0;32.6;1.6;248.6;41.5;2.7;43.8;33.3;28.9;14.4;36.9;32.1;2.0;231.4;31.5
4392;Zelfstandige;A-U Alle economische activiteiten;Nuenen, Gerwen en Nederwetten;2013;1.7;44.3;32.3;43.2;30.5;37.5;31.7;1.6;218.5;38.9;2.7;44.7;33.1;29.6;14.4;36.7;31.7;2.0;191.3;30.1
4393;Zelfstandige;A-U Alle economische activiteiten;Nuenen, Gerwen en Nederwetten;2014;1.8;47.4;33.9;46.0;33.0;45.2;33.5;1.6;219.2;39.8;2.7;47.4;34.1;32.2;15.2;43.3;33.4;2.1;198.1;27.9
4394;Zelfstandige;A-U Alle economische activiteiten;Nuenen, Gerwen en Nederwetten;2015;1.8;45.9;34.6;44.5;33.3;38.7;33.1;1.6;214.8;43.7;2.7;46.6;35.2;31.2;16.0;38.3;33.4;2.1;204.2;28.6
4395;Zelfstandige;A-U Alle economische activiteiten;Nuenen, Gerwen en Nederwetten;2016;1.8;47.6;37.5;46.2;35.6;42.1;36.4;1.7;221.2;42.7;2.8;48.8;37.0;32.6;17.7;41.2;35.9;2.2;207.0;31.7
4396;Zelfstandige;A-U Alle economische activiteiten;Nuenen, Gerwen en Nederwetten;2017;1.8;50.0;40.1;48.1;38.0;44.8;38.1;1.6;238.1;44.0;2.8;52.5;39.7;33.2;18.5;44.7;37.7;2.2;222.8;35.8
4397;Zelfstandige;A-U Alle economische activiteiten;Nuenen, Gerwen en Nederwetten;2018;1.9;50.9;40.8;49.7;39.4;46.8;39.4;1.7;265.9;46.8;2.9;50.0;39.6;34.1;19.2;44.4;38.1;2.2;244.8;35.1
4398;Zelfstandige;A-U Alle economische activiteiten;Nuenen, Gerwen en Nederwetten;2019;1.9;51.4;41.9;50.0;40.7;54.0;41.5;1.8;302.7;51.7;3.0;51.4;40.2;34.5;19.7;50.9;40.4;2.3;284.0;40.6
4399;Zelfstandige;A-U Alle economische activiteiten;Nuenen, Gerwen en Nederwetten;2020;1.9;52.2;41.3;50.5;39.2;49.9;42.2;1.8;339.6;53.7;2.9;53.0;40.8;35.1;19.6;49.0;41.7;2.3;319.6;45.4
4400;Zelfstandige;A-U Alle economische activiteiten;Nuenen, Gerwen en Nederwetten;2021;2.0;55.4;45.2;53.9;43.4;51.9;45.0;1.8;389.6;65.9;3.1;53.9;41.8;36.6;20.3;50.3;43.4;2.4;357.7;53.5
4401;Zelfstandige;A-U Alle economische activiteiten;Nuenen, Gerwen en Nederwetten;2022;2.0;56.5;46.6;55.2;45.8;55.5;46.4;1.9;512.2;79.8;3.1;54.5;44.2;38.1;22.4;53.4;45.4;2.4;472.8;62.1
4402;Zelfstandige;A-U Alle economische activiteiten;Nuenen, Gerwen en Nederwetten;2023;2.0;;;;;;;1.9;536.6;86.8;3.2;;;;;;;2.5;494.4;69.2
4403;Zelfstandige;A-U Alle economische activiteiten;Nunspeet;2007;1.9;37.8;29.0;36.7;28.5;32.3;27.3;1.6;295.5;44.0;2.6;37.7;29.5;27.5;15.0;31.4;26.7;1.9;280.7;38.5
4404;Zelfstandige;A-U Alle economische activiteiten;Nunspeet;2008;1.9;39.2;29.2;38.7;28.0;31.5;26.7;1.6;282.2;46.8;2.7;38.9;29.0;28.8;15.2;31.2;26.5;2.0;272.1;42.7
4405;Zelfstandige;A-U Alle economische activiteiten;Nunspeet;2009;1.9;36.7;28.7;35.9;27.4;29.7;26.5;1.7;261.5;45.8;2.8;37.2;29.0;25.8;12.9;29.4;26.1;2.0;246.3;40.1
4406;Zelfstandige;A-U Alle economische activiteiten;Nunspeet;2010;1.9;39.2;30.4;38.6;29.1;30.9;26.6;;;;2.8;38.9;30.3;27.0;14.2;30.3;26.3;;;
4407;Zelfstandige;A-U Alle economische activiteiten;Nunspeet;2011;1.9;38.6;32.5;38.0;31.2;33.8;30.2;1.7;222.6;40.1;2.9;38.7;32.2;27.1;16.1;33.2;29.6;2.1;212.8;35.1
4408;Zelfstandige;A-U Alle economische activiteiten;Nunspeet;2012;2.0;38.2;31.3;37.6;30.0;34.8;29.7;1.8;211.5;40.8;2.9;39.3;31.6;27.1;16.5;34.7;29.5;2.2;197.1;36.4
4409;Zelfstandige;A-U Alle economische activiteiten;Nunspeet;2013;2.0;37.3;30.0;36.3;29.2;33.0;29.4;1.8;167.8;39.9;2.9;38.6;31.7;26.5;16.2;32.9;29.4;2.2;163.5;34.4
4410;Zelfstandige;A-U Alle economische activiteiten;Nunspeet;2014;2.1;39.3;32.8;38.4;32.0;38.9;31.3;1.9;156.2;36.6;3.0;39.9;32.6;28.3;17.5;37.6;30.7;2.3;149.0;32.7
4411;Zelfstandige;A-U Alle economische activiteiten;Nunspeet;2015;2.2;40.0;33.4;39.3;32.9;36.3;31.4;1.9;170.2;39.7;3.1;40.4;33.7;29.4;18.1;35.4;31.0;2.4;162.2;35.9
4412;Zelfstandige;A-U Alle economische activiteiten;Nunspeet;2016;2.2;42.2;35.6;41.5;34.1;38.3;33.1;2.0;176.2;41.3;3.1;42.6;35.1;31.3;19.9;37.8;32.9;2.5;172.5;38.4
4413;Zelfstandige;A-U Alle economische activiteiten;Nunspeet;2017;2.3;45.1;36.8;44.2;35.9;40.9;34.8;2.1;199.0;46.6;3.2;46.3;36.0;33.5;20.8;41.1;34.1;2.6;194.0;42.3
4414;Zelfstandige;A-U Alle economische activiteiten;Nunspeet;2018;2.4;46.6;38.5;45.5;37.1;41.5;36.0;2.2;226.0;48.6;3.3;45.8;36.8;34.1;21.5;41.3;35.3;2.6;213.5;42.6
4415;Zelfstandige;A-U Alle economische activiteiten;Nunspeet;2019;2.4;47.5;41.1;46.9;40.5;48.4;37.3;2.2;241.6;49.8;3.4;46.3;39.0;35.5;23.1;46.8;36.9;2.7;230.6;45.0
4416;Zelfstandige;A-U Alle economische activiteiten;Nunspeet;2020;2.4;48.1;41.0;47.1;39.4;45.7;37.7;2.2;278.6;57.4;3.5;46.8;38.9;34.8;21.9;44.6;37.5;2.8;260.6;48.3
4417;Zelfstandige;A-U Alle economische activiteiten;Nunspeet;2021;2.6;51.5;44.5;50.6;43.2;48.0;40.4;2.3;316.5;57.4;3.7;49.5;41.3;37.0;23.9;46.6;39.9;2.8;295.4;51.2
4418;Zelfstandige;A-U Alle economische activiteiten;Nunspeet;2022;2.7;52.0;46.7;50.8;45.4;51.8;42.2;2.4;416.3;70.2;3.8;50.2;43.4;37.6;26.1;50.1;41.5;3.0;399.1;62.6
4419;Zelfstandige;A-U Alle economische activiteiten;Nunspeet;2023;2.8;;;;;;;2.5;436.5;78.0;4.0;;;;;;;3.1;400.3;68.3
4420;Zelfstandige;A-U Alle economische activiteiten;Oegstgeest;2007;1.3;55.2;40.7;52.6;39.0;43.5;32.6;1.1;348.4;37.9;2.2;58.0;45.4;32.7;12.0;43.4;33.1;1.4;350.9;29.5
4421;Zelfstandige;A-U Alle economische activiteiten;Oegstgeest;2008;1.3;57.0;41.6;55.0;40.0;41.1;32.9;1.1;319.5;42.0;2.4;59.4;45.2;34.1;13.3;41.5;33.3;1.5;313.4;31.4
4422;Zelfstandige;A-U Alle economische activiteiten;Oegstgeest;2009;1.4;56.9;41.8;55.1;40.1;40.8;33.0;1.2;312.4;39.7;2.4;58.5;44.5;33.6;13.1;41.2;33.9;1.6;308.3;31.4
4423;Zelfstandige;A-U Alle economische activiteiten;Oegstgeest;2010;1.4;55.4;41.3;53.6;40.0;40.9;33.0;;;;2.5;59.4;44.6;32.9;13.6;41.3;34.0;;;
4424;Zelfstandige;A-U Alle economische activiteiten;Oegstgeest;2011;1.4;55.7;41.1;55.3;41.6;46.5;36.8;1.2;303.8;39.3;2.5;58.7;44.0;34.1;14.2;45.7;37.2;1.7;287.9;31.5
4425;Zelfstandige;A-U Alle economische activiteiten;Oegstgeest;2012;1.5;53.8;39.2;53.0;38.2;45.4;36.6;1.3;260.2;35.9;2.5;59.2;44.9;33.2;13.9;45.8;37.3;1.7;268.9;27.4
4426;Zelfstandige;A-U Alle economische activiteiten;Oegstgeest;2013;1.5;53.4;37.1;51.5;35.5;42.7;34.7;1.3;205.4;32.8;2.6;58.2;42.4;32.9;14.4;44.3;36.8;1.7;210.0;26.2
4427;Zelfstandige;A-U Alle economische activiteiten;Oegstgeest;2014;1.5;55.9;39.2;54.1;37.5;50.3;37.2;1.4;202.3;35.7;2.6;61.6;43.5;34.7;15.2;51.1;38.7;1.9;212.7;27.0
4428;Zelfstandige;A-U Alle economische activiteiten;Oegstgeest;2015;1.6;52.9;39.2;51.6;37.6;44.1;37.2;1.4;223.5;33.7;2.7;60.0;44.0;34.0;16.5;46.2;37.9;1.9;226.7;25.5
4429;Zelfstandige;A-U Alle economische activiteiten;Oegstgeest;2016;1.7;55.1;41.9;53.4;40.5;47.4;38.9;1.5;221.8;33.0;2.7;62.3;46.3;36.2;19.4;49.1;40.0;2.0;236.5;27.5
4430;Zelfstandige;A-U Alle economische activiteiten;Oegstgeest;2017;1.6;54.9;41.9;53.4;40.5;48.0;39.8;1.4;257.0;38.9;2.7;65.7;45.8;35.9;18.4;51.6;41.4;2.0;276.4;33.9
4431;Zelfstandige;A-U Alle economische activiteiten;Oegstgeest;2018;1.7;56.9;45.5;55.5;44.2;49.1;40.7;1.5;302.9;45.7;2.8;62.7;47.3;36.9;19.4;50.2;41.5;2.0;317.0;35.4
4432;Zelfstandige;A-U Alle economische activiteiten;Oegstgeest;2019;1.8;60.4;46.6;59.2;45.0;58.6;43.7;1.6;352.7;47.7;3.0;64.4;48.2;38.3;19.9;58.7;43.9;2.1;357.5;39.0
4433;Zelfstandige;A-U Alle economische activiteiten;Oegstgeest;2020;1.8;61.5;48.1;59.7;46.4;54.9;44.9;1.6;390.8;53.0;3.0;66.2;48.9;37.9;18.2;55.6;44.5;2.2;384.2;41.5
4434;Zelfstandige;A-U Alle economische activiteiten;Oegstgeest;2021;1.9;62.9;48.9;61.5;47.9;59.4;47.1;1.6;459.6;52.8;3.2;68.1;50.3;38.8;18.1;59.0;46.8;2.3;440.3;42.8
4435;Zelfstandige;A-U Alle economische activiteiten;Oegstgeest;2022;2.0;64.0;51.3;61.9;49.7;62.4;49.2;1.7;582.8;59.0;3.4;68.7;53.0;39.4;20.0;61.1;49.5;2.4;578.6;52.2
4436;Zelfstandige;A-U Alle economische activiteiten;Oegstgeest;2023;2.0;;;;;;;1.8;600.9;68.3;3.4;;;;;;;2.4;578.4;54.5
4437;Zelfstandige;A-U Alle economische activiteiten;Oirschot;2007;1.5;35.8;27.8;36.4;27.5;32.5;27.5;1.4;465.0;58.9;2.2;35.1;27.5;26.2;14.6;31.4;26.7;1.7;432.1;54.7
4438;Zelfstandige;A-U Alle economische activiteiten;Oirschot;2008;1.6;38.9;30.0;38.4;29.4;32.2;28.2;1.4;456.5;65.5;2.3;37.6;29.3;27.8;14.4;31.3;27.5;1.8;429.3;55.6
