ID;Gemeenten;Code_1;Naam_2;AfkortingNaam_3;SorteringNaam_4;Code_5;Naam_6;Code_7;Naam_8;Code_9;Naam_10;Code_11;Naam_12;Code_13;Naam_14;Code_15;Naam_16;Code_17;Naam_18;Code_19;Naam_20;Code_21;Naam_22;Code_23;Naam_24;Code_25;Naam_26;Code_27;Naam_28;Code_29;Naam_30;Code_31;Naam_32;Code_33;Naam_34;Code_35;Naam_36;Code_37;Naam_38;Code_39;Naam_40;Code_41;Naam_42;Code_43;Naam_44;Code_45;Naam_46;Code_47;Naam_48;Code_49;Naam_50;Code_51;Naam_52;Code_53;Naam_54;Code_55;Naam_56;Code_57;Code_58;Naam_59;Code_60;Naam_61;Grootteklasse_62;Klassegrenzen_63;Code_64;Omschrijving_65;InwonertalVoorlopig_66;Omgevingsadressendichtheid_67
176;15;15;Grootegast                 ;GGT;262;18;Groningen       ;34;Groningen/Noord Drenthe       ;1;Groningen                          ;3;Overig Groningen                   ;5;Groninger zuidelijk Westerkwartier      ;5;Leeuwarden      ;1;Groningen-Drenthe ;1;Groningen        ;1;GGD Groningen                           ;57;Groningen          ;1;Groningen       ;1;Noord-Nederland;2005;Groninger zuidelijk Westerkwartier      ;3;Noordelijk Weidegebied        ;1;Groningen             ;1;Groningen en omstreken          ;1;Groningen                ;20;Groningen                 ;1;Groningen                          ;17;Overig Nederland                        ;4;Overig Groningen (exclusief gem. Gron.) ;1;Noord-Nederland   ;3;Centraal en westelijk Groningen         ;1;Ommelanden                              ;1;Ommelanden                              ;0;Niet van toepassing  ;1.1 ;30;nvt                           ;0;Niet van toepassing       ;3;10 000 - < 20 000           ;5;Niet stedelijk      ;11521;174
177;912;912;Grubbenvorst               ;GVT;263;4;Roermond        ;42;Noord-Limburg                 ;48;Venlo                              ;37;Noord-Limburg                      ;120;Noord-Limburg                           ;1;'s-Hertogenbosch;24;Noord-Limburg     ;26;Noord-Limburg    ;59;GGD Noord-Limburg                       ;13;Venlo              ;19;Maastricht      ;4;Zuid-Nederland ;3101;Noord-Limburg                           ;13;Zuidelijk veehouderijgebied   ;76;Venlo                 ;23;Noord-Limburg                   ;23;Limburg-Noord            ;31;Limburg                   ;18;Limburg                            ;14;Oost-Brabant, Noord- en Midden-Limburg  ;51;Noord-Limburg                           ;3;Zuid-Nederland    ;38;Noord-Limburg                           ;29;Noord-Limburg                           ;41;Noord-Limburg                           ;0;Niet van toepassing  ;nvt ;370;nvt                           ;0;Niet van toepassing       ;2;5 000 - < 10 000            ;5;Niet stedelijk      ;6767;351
178;913;913;Gulpen                     ;GPN;265;3;Maastricht      ;67;Zuid-Limburg                  ;46;Maastricht                         ;39;Zuid-Limburg                       ;127;Overige gemeenten Zuid-Limburg          ;1;'s-Hertogenbosch;25;Zuid-Limburg      ;27;Zuid-Limburg     ;61;GGD Oostelijk Zuid-Limburg              ;9;Maastricht         ;19;Maastricht      ;4;Zuid-Nederland ;3102;Zuid-Limburg                            ;14;Zuid-Limburg                  ;80;Maastricht            ;25;Zuid-Limburg                    ;24;Limburg-Zuid             ;31;Limburg                   ;18;Limburg                            ;15;Zuid-Limburg                            ;53;Zuid-Limburg                            ;3;Zuid-Nederland    ;42;Maastricht en Mergelland                ;30;Zuid-Limburg                            ;45;Heuvelland Zuid-Limburg                 ;0;Niet van toepassing  ;nvt ;390;nvt                           ;0;Niet van toepassing       ;2;5 000 - < 10 000            ;5;Niet stedelijk      ;7854;324
179;158;158;Haaksbergen                ;HBN;267;8;Almelo          ;35;Enschede                      ;10;Enschede-Hengelo                   ;12;Twente                             ;24;Overige gemeenten in Twente             ;2;Arnhem          ;4;Twente            ;5;Twente           ;11;GGD Regio Twente                        ;27;Enschede           ;4;Zwolle          ;2;Oost-Nederland ;2303;Twente                                  ;4;Oostelijk Veehouderijgebied   ;22;Enschede              ;6;Twente                          ;5;Twente                   ;23;Overijssel                ;4;IJssel-Vecht/Twente                ;11;Twente, Salland en Vechtstreek          ;15;Twente                                  ;2;Oost-Nederland    ;12;Twente                                  ;7;Twente                                  ;8;Hengelo/Enschede                        ;0;Niet van toepassing  ;nvt ;120;nvt                           ;0;Niet van toepassing       ;4;20 000 - < 50 000           ;4;Weinig stedelijk    ;23685;850
180;788;788;Haaren                     ;HRN;268;1;'s-Hertogenbosch;72;Noord-Oost Noord-Brabant      ;42;Tilburg                            ;35;Noordoost-Noord-Brabant            ;110;Gebied om 's-Hertogenbosch en Vught     ;1;'s-Hertogenbosch;22;'s-Hertogenbosch  ;24;'s-Hertogenbosch ;54;Stadsgewest 's-Hertogenbosch            ;1;'s-Hertogenbosch   ;18;'s-Hertogenbosch;4;Zuid-Nederland ;3008;Midden Noord-Brabant                    ;13;Zuidelijk veehouderijgebied   ;69;'s-Hertogenbosch      ;12;Noord-Noord-Brabant             ;21;Brabant-Noord            ;30;Noord-Brabant             ;16;Noordoost-Brabant                  ;13;West- en Midden-Brabant                 ;49;Noordoost-Noord-Brabant                 ;3;Zuid-Nederland    ;36;Noordoost-Brabant                       ;27;'s-Hertogenbosch + Noord-Oost Brabant   ;37;Den Bosch e.o.                          ;0;Niet van toepassing  ;nvt ;351;Stadsgewest 's-Hertogenbosch  ;0;Niet van toepassing       ;3;10 000 - < 20 000           ;5;Niet stedelijk      ;13999;301
181;392;392;Haarlem                    ;HRM;269;15;Haarlem         ;44;Zuid- en Midden Kennemerland  ;22;Haarlem-Beverwijk-Velsen           ;21;Agglomeratie Haarlem               ;60;Haarlem                                 ;4;Amsterdam       ;12;Kennemerland      ;13;Kennemerland     ;31;GGD Zuid-Kennemerland                   ;49;Haarlem            ;10;Haarlem         ;3;West-Nederland ;2708;Kennemerland                            ;7;Westelijk Holland             ;43;Haarlem               ;15;Zuid-Noord-Holland              ;12;Kennemerland             ;27;Noord-Holland             ;10;Zuidelijk Noord-Holland            ;17;Overig Nederland                        ;25;Agglomeratie Haarlem                    ;7;West-Nederland 3  ;25;West-Kennnemerland                      ;17;Zuid- en Midden-Kennemerland            ;21;Zuid-Kennemerland                       ;9;Haarlem              ;22.1;210;nvt                           ;10;Haarlem                   ;6;100 000 - < 150 000         ;1;Zeer sterk stedelijk;147729;2974
182;393;393;Haarlemmerliede c.a.       ;HSE;270;15;Haarlem         ;44;Zuid- en Midden Kennemerland  ;22;Haarlem-Beverwijk-Velsen           ;21;Agglomeratie Haarlem               ;62;Noordhollandse Meerlanden               ;4;Amsterdam       ;12;Kennemerland      ;13;Kennemerland     ;31;GGD Zuid-Kennemerland                   ;49;Haarlem            ;10;Haarlem         ;3;West-Nederland ;2706;Waterland en Noordhollandse Droogmakerij;8;Waterland en Droogmakerijen   ;43;Haarlem               ;15;Zuid-Noord-Holland              ;12;Kennemerland             ;27;Noord-Holland             ;10;Zuidelijk Noord-Holland            ;17;Overig Nederland                        ;25;Agglomeratie Haarlem                    ;7;West-Nederland 3  ;25;West-Kennnemerland                      ;17;Zuid- en Midden-Kennemerland            ;21;Zuid-Kennemerland                       ;2;Amsterdam            ;22.1;210;nvt                           ;11;Amsterdam                 ;2;5 000 - < 10 000            ;4;Weinig stedelijk    ;5258;540
183;394;394;Haarlemmermeer             ;HMR;271;15;Haarlem         ;51;Amsterdam e.o                 ;21;Amsterdam-Purmerend                ;23;Groot-Amsterdam                    ;62;Noordhollandse Meerlanden               ;4;Amsterdam       ;12;Kennemerland      ;14;Amsterdam        ;35;GGD Amstelland - De Meerlanden          ;49;Haarlem            ;10;Haarlem         ;3;West-Nederland ;2702;Haarlemmermeer                          ;7;Westelijk Holland             ;44;Amsterdam             ;15;Zuid-Noord-Holland              ;12;Kennemerland             ;27;Noord-Holland             ;10;Zuidelijk Noord-Holland            ;17;Overig Nederland                        ;27;Groot-Amsterdam (exclusief Amsterdam)   ;7;West-Nederland 3  ;21;Agglomeratie Amsterdam                  ;16;Zaanstreek/Waterland/Amstelland/Meerland;23;Amstelland/Meerlanden                   ;2;Amsterdam            ;21.1;232;Overig Groot-Amsterdam        ;11;Amsterdam                 ;6;100 000 - < 150 000         ;3;Matig stedelijk     ;109011;1265
184;914;914;Haelen                     ;HAN;273;4;Roermond        ;30;Midden-Limburg                ;47;Roermond-Weert                     ;38;Midden-Limburg                     ;123;Midden-Limburg ten westen van de Maas   ;1;'s-Hertogenbosch;24;Noord-Limburg     ;26;Noord-Limburg    ;60;GGD Midden-Limburg                      ;12;Roermond           ;19;Maastricht      ;4;Zuid-Nederland ;3101;Noord-Limburg                           ;13;Zuidelijk veehouderijgebied   ;77;Roermond              ;24;Roermond en omstreken           ;23;Limburg-Noord            ;31;Limburg                   ;18;Limburg                            ;14;Oost-Brabant, Noord- en Midden-Limburg  ;52;Midden-Limburg                          ;3;Zuid-Nederland    ;39;Midden-Limburg                          ;29;Noord-Limburg                           ;42;Midden-Limburg                          ;0;Niet van toepassing  ;47.1;380;nvt                           ;0;Niet van toepassing       ;2;5 000 - < 10 000            ;5;Niet stedelijk      ;9859;382
185;Halderberge;1655;Halderberge                ;HBE;274;2;Breda           ;3;Westelijk Noord-Brabant       ;44;Bergen op Zoom/Roosendaal en Nispen;33;West-Noord-Brabant                 ;102;Bergen op Zoom, Roosendaal en omgeving  ;1;'s-Hertogenbosch;20;Breda             ;22;Breda            ;51;GD Streekgewest Westelijk Noord-Brabant ;7;Zevenbergen        ;17;Tilburg         ;4;Zuid-Nederland ;3005;Westelijke Zandgronden                  ;12;Zuidwest Brabant              ;65;Roosendaal en Nispen  ;20;West-Noord-Brabant              ;20;Midden- en West-Brabant  ;30;Noord-Brabant             ;15;Midden- en West-Brabant            ;13;West- en Midden-Brabant                 ;46;West-Noord-Brabant (exclusief Moerdijk) ;3;Zuid-Nederland    ;34;West-Brabant                            ;25;Roosendaal/Breda                        ;34;Regio Roosendaal                        ;0;Niet van toepassing  ;44.2;330;nvt                           ;0;Niet van toepassing       ;4;20 000 - < 50 000           ;4;Weinig stedelijk    ;29387;582
186;159;159;Den Ham                    ;DHM;276;8;Almelo          ;17;Almelo                        ;12;Almelo                             ;12;Twente                             ;21;Noordoost-Overijssel                    ;2;Arnhem          ;4;Twente            ;5;Twente           ;11;GGD Regio Twente                        ;26;Almelo             ;4;Zwolle          ;2;Oost-Nederland ;2302;Noordoost Overijssel                    ;4;Oostelijk Veehouderijgebied   ;21;Almelo                ;6;Twente                          ;5;Twente                   ;23;Overijssel                ;4;IJssel-Vecht/Twente                ;11;Twente, Salland en Vechtstreek          ;15;Twente                                  ;2;Oost-Nederland    ;12;Twente                                  ;7;Twente                                  ;7;Almelo                                  ;0;Niet van toepassing  ;12.1;120;nvt                           ;0;Niet van toepassing       ;3;10 000 - < 20 000           ;5;Niet stedelijk      ;14840;486
187;160;160;Hardenberg                 ;HBG;278;7;Zwolle          ;41;IJssel-Vecht                  ;12;Almelo                             ;10;Noord-Overijssel                   ;21;Noordoost-Overijssel                    ;2;Arnhem          ;3;Zwolle            ;4;Zwolle           ;10;GGD Regio IJssel-Vecht                  ;23;Zwolle             ;4;Zwolle          ;2;Oost-Nederland ;2302;Noordoost Overijssel                    ;4;Oostelijk Veehouderijgebied   ;19;Hardenberg/Gramsbergen;4;Assen-Hoogeveen-Emmen           ;4;IJsselland               ;23;Overijssel                ;4;IJssel-Vecht/Twente                ;11;Twente, Salland en Vechtstreek          ;13;Noord-Overijssel                        ;2;Oost-Nederland    ;10;IJssel-Vecht                            ;8;IJsselvallei                            ;9;IJsselvallei                            ;0;Niet van toepassing  ;12.2;100;nvt                           ;0;Niet van toepassing       ;4;20 000 - < 50 000           ;5;Niet stedelijk      ;34880;407
188;243;243;Harderwijk                 ;HWK;279;6;Zutphen         ;31;Noord-West Veluwe             ;20;Amersfoort                         ;13;Veluwe                             ;32;IJsselmeerkust                          ;2;Arnhem          ;8;Amersfoort        ;4;Zwolle           ;16;GGD Noordwest Veluwe                    ;25;Harderwijk         ;7;Arnhem          ;2;Oost-Nederland ;2507;Westelijke Veluwe                       ;5;Centraal Veehouderijgebied    ;28;Harderwijk            ;10;Harderwijk-Amersfoort           ;6;Noord- en Oost-Gelderland;25;Gelderland                ;5;IJssel/Veluwe                      ;3;Ijsselmeerkust                          ;16;Veluwe                                  ;2;Oost-Nederland    ;17;Noordwest-Veluwe                        ;9;Veluwe                                  ;10;West-Veluwe/Noord-West-Veluwe           ;0;Niet van toepassing  ;20.2;130;nvt                           ;0;Niet van toepassing       ;4;20 000 - < 50 000           ;3;Matig stedelijk     ;38611;1174
189;523;523;Hardinxveld-Giessendam     ;HGM;280;11;Dordrecht       ;10;Zuidelijk Zuid-Holland        ;34;Gorinchem                          ;30;Zuidoost-Zuid-Holland              ;76;Industriegebied Alblasserwaard          ;3;'s-Gravenhage   ;18;Dordrecht         ;20;Dordrecht        ;48;GGD Regio Dordrecht                     ;39;Gorinchem          ;14;Dordrecht       ;3;West-Nederland ;2807;Alblasserwaard en Vijfherenlanden       ;9;Hollands/Utrechts weidegebied ;52;Gorinchem             ;18;Dordrecht-Gorinchem             ;18;Zuid-Holland-Zuid        ;28;Zuid-Holland              ;13;Rijnmond                           ;17;Overig Nederland                        ;39;Zuidoost-Zuid-Holland (excl. Dordrecht) ;7;West-Nederland 3  ;30;Zuid-Holland-Zuid                       ;21;Rijstreek/Midden-Holland/Alblasserwaard ;29;Rijnstreek/Midden-Holland/Alblasserwaard;0;Niet van toepassing  ;nvt ;300;nvt                           ;16;Dordrecht                 ;3;10 000 - < 20 000           ;4;Weinig stedelijk    ;17580;818
190;17;17;Haren                      ;HAR;281;18;Groningen       ;34;Groningen/Noord Drenthe       ;1;Groningen                          ;3;Overig Groningen                   ;8;Randgebied stad Groningen               ;5;Leeuwarden      ;1;Groningen-Drenthe ;1;Groningen        ;1;GGD Groningen                           ;57;Groningen          ;1;Groningen       ;1;Noord-Nederland;2002;Centraal weidegebied in Groningen       ;3;Noordelijk Weidegebied        ;1;Groningen             ;1;Groningen en omstreken          ;1;Groningen                ;20;Groningen                 ;1;Groningen                          ;5;Meren in Groningen, Friesl., Nw. Overijs;4;Overig Groningen (exclusief gem. Gron.) ;1;Noord-Nederland   ;3;Centraal en westelijk Groningen         ;1;Ommelanden                              ;1;Ommelanden                              ;12;Groningen            ;1.1 ;30;nvt                           ;1;Groningen                 ;3;10 000 - < 20 000           ;4;Weinig stedelijk    ;18680;791
