ID;Geslacht;Leeftijd;Nationaliteit;Perioden;UitgenodigdeVluchtelingen_1
735;Totaal mannen en vrouwen;18 jaar of ouder;Congolees (Democratische Republiek) ;2023;65
736;Totaal mannen en vrouwen;18 jaar of ouder;Eritrees ;2008;10
737;Totaal mannen en vrouwen;18 jaar of ouder;Eritrees ;2009;10
738;Totaal mannen en vrouwen;18 jaar of ouder;Eritrees ;2010;20
739;Totaal mannen en vrouwen;18 jaar of ouder;Eritrees ;2011;50
740;Totaal mannen en vrouwen;18 jaar of ouder;Eritrees ;2012;20
741;Totaal mannen en vrouwen;18 jaar of ouder;Eritrees ;2013;40
742;Totaal mannen en vrouwen;18 jaar of ouder;Eritrees ;2014;135
743;Totaal mannen en vrouwen;18 jaar of ouder;Eritrees ;2015;15
744;Totaal mannen en vrouwen;18 jaar of ouder;Eritrees ;2016;5
745;Totaal mannen en vrouwen;18 jaar of ouder;Eritrees ;2017;0
746;Totaal mannen en vrouwen;18 jaar of ouder;Eritrees ;2018;30
747;Totaal mannen en vrouwen;18 jaar of ouder;Eritrees ;2019;50
748;Totaal mannen en vrouwen;18 jaar of ouder;Eritrees ;2020;5
749;Totaal mannen en vrouwen;18 jaar of ouder;Eritrees ;2021;20
750;Totaal mannen en vrouwen;18 jaar of ouder;Eritrees ;2022;10
751;Totaal mannen en vrouwen;18 jaar of ouder;Eritrees ;2023;65
752;Totaal mannen en vrouwen;18 jaar of ouder;Ethiopisch ;2008;40
753;Totaal mannen en vrouwen;18 jaar of ouder;Ethiopisch ;2009;20
754;Totaal mannen en vrouwen;18 jaar of ouder;Ethiopisch ;2010;5
755;Totaal mannen en vrouwen;18 jaar of ouder;Ethiopisch ;2011;45
756;Totaal mannen en vrouwen;18 jaar of ouder;Ethiopisch ;2012;25
757;Totaal mannen en vrouwen;18 jaar of ouder;Ethiopisch ;2013;0
758;Totaal mannen en vrouwen;18 jaar of ouder;Ethiopisch ;2014;30
759;Totaal mannen en vrouwen;18 jaar of ouder;Ethiopisch ;2015;5
760;Totaal mannen en vrouwen;18 jaar of ouder;Ethiopisch ;2016;20
761;Totaal mannen en vrouwen;18 jaar of ouder;Ethiopisch ;2017;0
762;Totaal mannen en vrouwen;18 jaar of ouder;Ethiopisch ;2018;0
763;Totaal mannen en vrouwen;18 jaar of ouder;Ethiopisch ;2019;0
764;Totaal mannen en vrouwen;18 jaar of ouder;Ethiopisch ;2020;0
765;Totaal mannen en vrouwen;18 jaar of ouder;Ethiopisch ;2021;0
766;Totaal mannen en vrouwen;18 jaar of ouder;Ethiopisch ;2022;0
767;Totaal mannen en vrouwen;18 jaar of ouder;Ethiopisch ;2023;0
768;Totaal mannen en vrouwen;18 jaar of ouder;Iraaks ;2008;100
769;Totaal mannen en vrouwen;18 jaar of ouder;Iraaks ;2009;70
770;Totaal mannen en vrouwen;18 jaar of ouder;Iraaks ;2010;80
771;Totaal mannen en vrouwen;18 jaar of ouder;Iraaks ;2011;50
772;Totaal mannen en vrouwen;18 jaar of ouder;Iraaks ;2012;60
773;Totaal mannen en vrouwen;18 jaar of ouder;Iraaks ;2013;25
774;Totaal mannen en vrouwen;18 jaar of ouder;Iraaks ;2014;40
775;Totaal mannen en vrouwen;18 jaar of ouder;Iraaks ;2015;5
776;Totaal mannen en vrouwen;18 jaar of ouder;Iraaks ;2016;5
777;Totaal mannen en vrouwen;18 jaar of ouder;Iraaks ;2017;5
778;Totaal mannen en vrouwen;18 jaar of ouder;Iraaks ;2018;5
779;Totaal mannen en vrouwen;18 jaar of ouder;Iraaks ;2019;5
780;Totaal mannen en vrouwen;18 jaar of ouder;Iraaks ;2020;5
781;Totaal mannen en vrouwen;18 jaar of ouder;Iraaks ;2021;0
782;Totaal mannen en vrouwen;18 jaar of ouder;Iraaks ;2022;0
783;Totaal mannen en vrouwen;18 jaar of ouder;Iraaks ;2023;0
784;Totaal mannen en vrouwen;18 jaar of ouder;Jemenitisch ;2008;0
785;Totaal mannen en vrouwen;18 jaar of ouder;Jemenitisch ;2009;0
786;Totaal mannen en vrouwen;18 jaar of ouder;Jemenitisch ;2010;0
787;Totaal mannen en vrouwen;18 jaar of ouder;Jemenitisch ;2011;0
788;Totaal mannen en vrouwen;18 jaar of ouder;Jemenitisch ;2012;0
789;Totaal mannen en vrouwen;18 jaar of ouder;Jemenitisch ;2013;0
790;Totaal mannen en vrouwen;18 jaar of ouder;Jemenitisch ;2014;0
791;Totaal mannen en vrouwen;18 jaar of ouder;Jemenitisch ;2015;0
792;Totaal mannen en vrouwen;18 jaar of ouder;Jemenitisch ;2016;0
793;Totaal mannen en vrouwen;18 jaar of ouder;Jemenitisch ;2017;0
794;Totaal mannen en vrouwen;18 jaar of ouder;Jemenitisch ;2018;0
795;Totaal mannen en vrouwen;18 jaar of ouder;Jemenitisch ;2019;5
796;Totaal mannen en vrouwen;18 jaar of ouder;Jemenitisch ;2020;0
797;Totaal mannen en vrouwen;18 jaar of ouder;Jemenitisch ;2021;0
798;Totaal mannen en vrouwen;18 jaar of ouder;Jemenitisch ;2022;10
799;Totaal mannen en vrouwen;18 jaar of ouder;Jemenitisch ;2023;5
800;Totaal mannen en vrouwen;18 jaar of ouder;Laotiaans ;2008;0
801;Totaal mannen en vrouwen;18 jaar of ouder;Laotiaans ;2009;0
802;Totaal mannen en vrouwen;18 jaar of ouder;Laotiaans ;2010;15
803;Totaal mannen en vrouwen;18 jaar of ouder;Laotiaans ;2011;0
804;Totaal mannen en vrouwen;18 jaar of ouder;Laotiaans ;2012;0
805;Totaal mannen en vrouwen;18 jaar of ouder;Laotiaans ;2013;0
806;Totaal mannen en vrouwen;18 jaar of ouder;Laotiaans ;2014;0
807;Totaal mannen en vrouwen;18 jaar of ouder;Laotiaans ;2015;0
808;Totaal mannen en vrouwen;18 jaar of ouder;Laotiaans ;2016;0
809;Totaal mannen en vrouwen;18 jaar of ouder;Laotiaans ;2017;0
810;Totaal mannen en vrouwen;18 jaar of ouder;Laotiaans ;2018;0
811;Totaal mannen en vrouwen;18 jaar of ouder;Laotiaans ;2019;0
812;Totaal mannen en vrouwen;18 jaar of ouder;Laotiaans ;2020;0
813;Totaal mannen en vrouwen;18 jaar of ouder;Laotiaans ;2021;0
814;Totaal mannen en vrouwen;18 jaar of ouder;Laotiaans ;2022;0
815;Totaal mannen en vrouwen;18 jaar of ouder;Laotiaans ;2023;0
816;Totaal mannen en vrouwen;18 jaar of ouder;Myanmarees ;2008;60
817;Totaal mannen en vrouwen;18 jaar of ouder;Myanmarees ;2009;0
818;Totaal mannen en vrouwen;18 jaar of ouder;Myanmarees ;2010;20
819;Totaal mannen en vrouwen;18 jaar of ouder;Myanmarees ;2011;40
820;Totaal mannen en vrouwen;18 jaar of ouder;Myanmarees ;2012;65
821;Totaal mannen en vrouwen;18 jaar of ouder;Myanmarees ;2013;15
822;Totaal mannen en vrouwen;18 jaar of ouder;Myanmarees ;2014;0
823;Totaal mannen en vrouwen;18 jaar of ouder;Myanmarees ;2015;0
824;Totaal mannen en vrouwen;18 jaar of ouder;Myanmarees ;2016;0
825;Totaal mannen en vrouwen;18 jaar of ouder;Myanmarees ;2017;0
826;Totaal mannen en vrouwen;18 jaar of ouder;Myanmarees ;2018;0
827;Totaal mannen en vrouwen;18 jaar of ouder;Myanmarees ;2019;0
828;Totaal mannen en vrouwen;18 jaar of ouder;Myanmarees ;2020;0
829;Totaal mannen en vrouwen;18 jaar of ouder;Myanmarees ;2021;0
830;Totaal mannen en vrouwen;18 jaar of ouder;Myanmarees ;2022;0
831;Totaal mannen en vrouwen;18 jaar of ouder;Myanmarees ;2023;0
832;Totaal mannen en vrouwen;18 jaar of ouder;Pakistaans ;2008;0
833;Totaal mannen en vrouwen;18 jaar of ouder;Pakistaans ;2009;0
834;Totaal mannen en vrouwen;18 jaar of ouder;Pakistaans ;2010;0
835;Totaal mannen en vrouwen;18 jaar of ouder;Pakistaans ;2011;0
836;Totaal mannen en vrouwen;18 jaar of ouder;Pakistaans ;2012;20
837;Totaal mannen en vrouwen;18 jaar of ouder;Pakistaans ;2013;20
838;Totaal mannen en vrouwen;18 jaar of ouder;Pakistaans ;2014;20
839;Totaal mannen en vrouwen;18 jaar of ouder;Pakistaans ;2015;20
840;Totaal mannen en vrouwen;18 jaar of ouder;Pakistaans ;2016;0
841;Totaal mannen en vrouwen;18 jaar of ouder;Pakistaans ;2017;0
842;Totaal mannen en vrouwen;18 jaar of ouder;Pakistaans ;2018;0
843;Totaal mannen en vrouwen;18 jaar of ouder;Pakistaans ;2019;0
844;Totaal mannen en vrouwen;18 jaar of ouder;Pakistaans ;2020;0
845;Totaal mannen en vrouwen;18 jaar of ouder;Pakistaans ;2021;0
846;Totaal mannen en vrouwen;18 jaar of ouder;Pakistaans ;2022;0
847;Totaal mannen en vrouwen;18 jaar of ouder;Pakistaans ;2023;10
848;Totaal mannen en vrouwen;18 jaar of ouder;Soedanees ;2008;0
849;Totaal mannen en vrouwen;18 jaar of ouder;Soedanees ;2009;5
850;Totaal mannen en vrouwen;18 jaar of ouder;Soedanees ;2010;0
851;Totaal mannen en vrouwen;18 jaar of ouder;Soedanees ;2011;5
852;Totaal mannen en vrouwen;18 jaar of ouder;Soedanees ;2012;5
853;Totaal mannen en vrouwen;18 jaar of ouder;Soedanees ;2013;5
854;Totaal mannen en vrouwen;18 jaar of ouder;Soedanees ;2014;0
855;Totaal mannen en vrouwen;18 jaar of ouder;Soedanees ;2015;5
856;Totaal mannen en vrouwen;18 jaar of ouder;Soedanees ;2016;0
857;Totaal mannen en vrouwen;18 jaar of ouder;Soedanees ;2017;0
858;Totaal mannen en vrouwen;18 jaar of ouder;Soedanees ;2018;30
859;Totaal mannen en vrouwen;18 jaar of ouder;Soedanees ;2019;40
860;Totaal mannen en vrouwen;18 jaar of ouder;Soedanees ;2020;35
861;Totaal mannen en vrouwen;18 jaar of ouder;Soedanees ;2021;0
862;Totaal mannen en vrouwen;18 jaar of ouder;Soedanees ;2022;10
863;Totaal mannen en vrouwen;18 jaar of ouder;Soedanees ;2023;15
864;Totaal mannen en vrouwen;18 jaar of ouder;Somalisch ;2008;0
865;Totaal mannen en vrouwen;18 jaar of ouder;Somalisch ;2009;5
866;Totaal mannen en vrouwen;18 jaar of ouder;Somalisch ;2010;0
867;Totaal mannen en vrouwen;18 jaar of ouder;Somalisch ;2011;0
868;Totaal mannen en vrouwen;18 jaar of ouder;Somalisch ;2012;0
869;Totaal mannen en vrouwen;18 jaar of ouder;Somalisch ;2013;0
870;Totaal mannen en vrouwen;18 jaar of ouder;Somalisch ;2014;0
871;Totaal mannen en vrouwen;18 jaar of ouder;Somalisch ;2015;0
872;Totaal mannen en vrouwen;18 jaar of ouder;Somalisch ;2016;0
873;Totaal mannen en vrouwen;18 jaar of ouder;Somalisch ;2017;0
874;Totaal mannen en vrouwen;18 jaar of ouder;Somalisch ;2018;10
875;Totaal mannen en vrouwen;18 jaar of ouder;Somalisch ;2019;0
876;Totaal mannen en vrouwen;18 jaar of ouder;Somalisch ;2020;5
877;Totaal mannen en vrouwen;18 jaar of ouder;Somalisch ;2021;0
878;Totaal mannen en vrouwen;18 jaar of ouder;Somalisch ;2022;5
879;Totaal mannen en vrouwen;18 jaar of ouder;Somalisch ;2023;15
880;Totaal mannen en vrouwen;18 jaar of ouder;Sri Lankaans ;2008;10
881;Totaal mannen en vrouwen;18 jaar of ouder;Sri Lankaans ;2009;5
882;Totaal mannen en vrouwen;18 jaar of ouder;Sri Lankaans ;2010;0
883;Totaal mannen en vrouwen;18 jaar of ouder;Sri Lankaans ;2011;30
884;Totaal mannen en vrouwen;18 jaar of ouder;Sri Lankaans ;2012;15
885;Totaal mannen en vrouwen;18 jaar of ouder;Sri Lankaans ;2013;10
886;Totaal mannen en vrouwen;18 jaar of ouder;Sri Lankaans ;2014;5
887;Totaal mannen en vrouwen;18 jaar of ouder;Sri Lankaans ;2015;0
888;Totaal mannen en vrouwen;18 jaar of ouder;Sri Lankaans ;2016;0
889;Totaal mannen en vrouwen;18 jaar of ouder;Sri Lankaans ;2017;0
890;Totaal mannen en vrouwen;18 jaar of ouder;Sri Lankaans ;2018;0
891;Totaal mannen en vrouwen;18 jaar of ouder;Sri Lankaans ;2019;0
892;Totaal mannen en vrouwen;18 jaar of ouder;Sri Lankaans ;2020;0
893;Totaal mannen en vrouwen;18 jaar of ouder;Sri Lankaans ;2021;0
894;Totaal mannen en vrouwen;18 jaar of ouder;Sri Lankaans ;2022;0
895;Totaal mannen en vrouwen;18 jaar of ouder;Sri Lankaans ;2023;0
896;Totaal mannen en vrouwen;18 jaar of ouder;Syrisch ;2008;0
897;Totaal mannen en vrouwen;18 jaar of ouder;Syrisch ;2009;0
898;Totaal mannen en vrouwen;18 jaar of ouder;Syrisch ;2010;0
899;Totaal mannen en vrouwen;18 jaar of ouder;Syrisch ;2011;0
900;Totaal mannen en vrouwen;18 jaar of ouder;Syrisch ;2012;0
901;Totaal mannen en vrouwen;18 jaar of ouder;Syrisch ;2013;10
902;Totaal mannen en vrouwen;18 jaar of ouder;Syrisch ;2014;135
903;Totaal mannen en vrouwen;18 jaar of ouder;Syrisch ;2015;100
904;Totaal mannen en vrouwen;18 jaar of ouder;Syrisch ;2016;295
905;Totaal mannen en vrouwen;18 jaar of ouder;Syrisch ;2017;1040
906;Totaal mannen en vrouwen;18 jaar of ouder;Syrisch ;2018;385
907;Totaal mannen en vrouwen;18 jaar of ouder;Syrisch ;2019;710
908;Totaal mannen en vrouwen;18 jaar of ouder;Syrisch ;2020;135
909;Totaal mannen en vrouwen;18 jaar of ouder;Syrisch ;2021;210
910;Totaal mannen en vrouwen;18 jaar of ouder;Syrisch ;2022;605
911;Totaal mannen en vrouwen;18 jaar of ouder;Syrisch ;2023;220
912;Totaal mannen en vrouwen;18 jaar of ouder;Turks ;2008;0
913;Totaal mannen en vrouwen;18 jaar of ouder;Turks ;2009;0
914;Totaal mannen en vrouwen;18 jaar of ouder;Turks ;2010;0
915;Totaal mannen en vrouwen;18 jaar of ouder;Turks ;2011;0
916;Totaal mannen en vrouwen;18 jaar of ouder;Turks ;2012;0
917;Totaal mannen en vrouwen;18 jaar of ouder;Turks ;2013;0
918;Totaal mannen en vrouwen;18 jaar of ouder;Turks ;2014;0
919;Totaal mannen en vrouwen;18 jaar of ouder;Turks ;2015;0
920;Totaal mannen en vrouwen;18 jaar of ouder;Turks ;2016;0
921;Totaal mannen en vrouwen;18 jaar of ouder;Turks ;2017;0
922;Totaal mannen en vrouwen;18 jaar of ouder;Turks ;2018;0
923;Totaal mannen en vrouwen;18 jaar of ouder;Turks ;2019;0
924;Totaal mannen en vrouwen;18 jaar of ouder;Turks ;2020;0
925;Totaal mannen en vrouwen;18 jaar of ouder;Turks ;2021;0
926;Totaal mannen en vrouwen;18 jaar of ouder;Turks ;2022;5
927;Totaal mannen en vrouwen;18 jaar of ouder;Turks ;2023;5
928;Totaal mannen en vrouwen;18 jaar of ouder;Onbekend;2008;0
929;Totaal mannen en vrouwen;18 jaar of ouder;Onbekend;2009;30
930;Totaal mannen en vrouwen;18 jaar of ouder;Onbekend;2010;35
931;Totaal mannen en vrouwen;18 jaar of ouder;Onbekend;2011;35
932;Totaal mannen en vrouwen;18 jaar of ouder;Onbekend;2012;0
933;Totaal mannen en vrouwen;18 jaar of ouder;Onbekend;2013;0
934;Totaal mannen en vrouwen;18 jaar of ouder;Onbekend;2014;40
935;Totaal mannen en vrouwen;18 jaar of ouder;Onbekend;2015;20
936;Totaal mannen en vrouwen;18 jaar of ouder;Onbekend;2016;5
937;Totaal mannen en vrouwen;18 jaar of ouder;Onbekend;2017;25
938;Totaal mannen en vrouwen;18 jaar of ouder;Onbekend;2018;45
939;Totaal mannen en vrouwen;18 jaar of ouder;Onbekend;2019;115
940;Totaal mannen en vrouwen;18 jaar of ouder;Onbekend;2020;10
941;Totaal mannen en vrouwen;18 jaar of ouder;Onbekend;2021;0
942;Totaal mannen en vrouwen;18 jaar of ouder;Onbekend;2022;0
943;Totaal mannen en vrouwen;18 jaar of ouder;Onbekend;2023;5
944;Totaal mannen en vrouwen;18 jaar of ouder;Staatloos;2008;30
945;Totaal mannen en vrouwen;18 jaar of ouder;Staatloos;2009;5
946;Totaal mannen en vrouwen;18 jaar of ouder;Staatloos;2010;0
947;Totaal mannen en vrouwen;18 jaar of ouder;Staatloos;2011;0
948;Totaal mannen en vrouwen;18 jaar of ouder;Staatloos;2012;0
949;Totaal mannen en vrouwen;18 jaar of ouder;Staatloos;2013;0
950;Totaal mannen en vrouwen;18 jaar of ouder;Staatloos;2014;5
951;Totaal mannen en vrouwen;18 jaar of ouder;Staatloos;2015;15
952;Totaal mannen en vrouwen;18 jaar of ouder;Staatloos;2016;0
953;Totaal mannen en vrouwen;18 jaar of ouder;Staatloos;2017;0
954;Totaal mannen en vrouwen;18 jaar of ouder;Staatloos;2018;0
955;Totaal mannen en vrouwen;18 jaar of ouder;Staatloos;2019;0
956;Totaal mannen en vrouwen;18 jaar of ouder;Staatloos;2020;0
957;Totaal mannen en vrouwen;18 jaar of ouder;Staatloos;2021;0
958;Totaal mannen en vrouwen;18 jaar of ouder;Staatloos;2022;0
959;Totaal mannen en vrouwen;18 jaar of ouder;Staatloos;2023;0
960;Mannen;Totaal;Totaal;2008;320
961;Mannen;Totaal;Totaal;2009;165
962;Mannen;Totaal;Totaal;2010;210
963;Mannen;Totaal;Totaal;2011;295
964;Mannen;Totaal;Totaal;2012;220
965;Mannen;Totaal;Totaal;2013;160
966;Mannen;Totaal;Totaal;2014;390
967;Mannen;Totaal;Totaal;2015;215
968;Mannen;Totaal;Totaal;2016;330
969;Mannen;Totaal;Totaal;2017;1190
970;Mannen;Totaal;Totaal;2018;635
971;Mannen;Totaal;Totaal;2019;995
972;Mannen;Totaal;Totaal;2020;220
973;Mannen;Totaal;Totaal;2021;250
974;Mannen;Totaal;Totaal;2022;755
975;Mannen;Totaal;Totaal;2023;435
976;Mannen;Totaal;Afghaans ;2008;0
977;Mannen;Totaal;Afghaans ;2009;0
978;Mannen;Totaal;Afghaans ;2010;5
979;Mannen;Totaal;Afghaans ;2011;0
980;Mannen;Totaal;Afghaans ;2012;0
981;Mannen;Totaal;Afghaans ;2013;0
982;Mannen;Totaal;Afghaans ;2014;0
983;Mannen;Totaal;Afghaans ;2015;0
984;Mannen;Totaal;Afghaans ;2016;0
985;Mannen;Totaal;Afghaans ;2017;0
986;Mannen;Totaal;Afghaans ;2018;0
987;Mannen;Totaal;Afghaans ;2019;0
988;Mannen;Totaal;Afghaans ;2020;0
989;Mannen;Totaal;Afghaans ;2021;0
990;Mannen;Totaal;Afghaans ;2022;0
991;Mannen;Totaal;Afghaans ;2023;10
992;Mannen;Totaal;Bhutaans ;2008;15
993;Mannen;Totaal;Bhutaans ;2009;20
994;Mannen;Totaal;Bhutaans ;2010;25
995;Mannen;Totaal;Bhutaans ;2011;25
996;Mannen;Totaal;Bhutaans ;2012;0
997;Mannen;Totaal;Bhutaans ;2013;0
998;Mannen;Totaal;Bhutaans ;2014;0
999;Mannen;Totaal;Bhutaans ;2015;0
1000;Mannen;Totaal;Bhutaans ;2016;0
1001;Mannen;Totaal;Bhutaans ;2017;0
1002;Mannen;Totaal;Bhutaans ;2018;0
1003;Mannen;Totaal;Bhutaans ;2019;0
1004;Mannen;Totaal;Bhutaans ;2020;0
1005;Mannen;Totaal;Bhutaans ;2021;0
1006;Mannen;Totaal;Bhutaans ;2022;0
1007;Mannen;Totaal;Bhutaans ;2023;0
1008;Mannen;Totaal;Burundisch ;2008;20
1009;Mannen;Totaal;Burundisch ;2009;0
1010;Mannen;Totaal;Burundisch ;2010;0
1011;Mannen;Totaal;Burundisch ;2011;0
1012;Mannen;Totaal;Burundisch ;2012;0
1013;Mannen;Totaal;Burundisch ;2013;0
1014;Mannen;Totaal;Burundisch ;2014;0
1015;Mannen;Totaal;Burundisch ;2015;0
1016;Mannen;Totaal;Burundisch ;2016;0
1017;Mannen;Totaal;Burundisch ;2017;0
1018;Mannen;Totaal;Burundisch ;2018;0
1019;Mannen;Totaal;Burundisch ;2019;5
1020;Mannen;Totaal;Burundisch ;2020;0
1021;Mannen;Totaal;Burundisch ;2021;0
1022;Mannen;Totaal;Burundisch ;2022;0
1023;Mannen;Totaal;Burundisch ;2023;0
1024;Mannen;Totaal;Congolees ;2008;10
1025;Mannen;Totaal;Congolees ;2009;0
1026;Mannen;Totaal;Congolees ;2010;0
1027;Mannen;Totaal;Congolees ;2011;10
1028;Mannen;Totaal;Congolees ;2012;10
1029;Mannen;Totaal;Congolees ;2013;35
1030;Mannen;Totaal;Congolees ;2014;5
1031;Mannen;Totaal;Congolees ;2015;0
1032;Mannen;Totaal;Congolees ;2016;0
1033;Mannen;Totaal;Congolees ;2017;0
1034;Mannen;Totaal;Congolees ;2018;60
1035;Mannen;Totaal;Congolees ;2019;10
1036;Mannen;Totaal;Congolees ;2020;0
1037;Mannen;Totaal;Congolees ;2021;0
1038;Mannen;Totaal;Congolees ;2022;0
1039;Mannen;Totaal;Congolees ;2023;0
1040;Mannen;Totaal;Congolees (Democratische Republiek) ;2008;20
1041;Mannen;Totaal;Congolees (Democratische Republiek) ;2009;5
1042;Mannen;Totaal;Congolees (Democratische Republiek) ;2010;0
1043;Mannen;Totaal;Congolees (Democratische Republiek) ;2011;5
1044;Mannen;Totaal;Congolees (Democratische Republiek) ;2012;15
1045;Mannen;Totaal;Congolees (Democratische Republiek) ;2013;0
1046;Mannen;Totaal;Congolees (Democratische Republiek) ;2014;10
1047;Mannen;Totaal;Congolees (Democratische Republiek) ;2015;40
1048;Mannen;Totaal;Congolees (Democratische Republiek) ;2016;15
1049;Mannen;Totaal;Congolees (Democratische Republiek) ;2017;0
1050;Mannen;Totaal;Congolees (Democratische Republiek) ;2018;5
1051;Mannen;Totaal;Congolees (Democratische Republiek) ;2019;15
1052;Mannen;Totaal;Congolees (Democratische Republiek) ;2020;0
1053;Mannen;Totaal;Congolees (Democratische Republiek) ;2021;15
1054;Mannen;Totaal;Congolees (Democratische Republiek) ;2022;105
1055;Mannen;Totaal;Congolees (Democratische Republiek) ;2023;60
1056;Mannen;Totaal;Eritrees ;2008;10
1057;Mannen;Totaal;Eritrees ;2009;5
1058;Mannen;Totaal;Eritrees ;2010;15
1059;Mannen;Totaal;Eritrees ;2011;45
1060;Mannen;Totaal;Eritrees ;2012;15
1061;Mannen;Totaal;Eritrees ;2013;35
1062;Mannen;Totaal;Eritrees ;2014;105
1063;Mannen;Totaal;Eritrees ;2015;15
1064;Mannen;Totaal;Eritrees ;2016;5
1065;Mannen;Totaal;Eritrees ;2017;0
1066;Mannen;Totaal;Eritrees ;2018;30
1067;Mannen;Totaal;Eritrees ;2019;40
1068;Mannen;Totaal;Eritrees ;2020;5
1069;Mannen;Totaal;Eritrees ;2021;20
1070;Mannen;Totaal;Eritrees ;2022;5
1071;Mannen;Totaal;Eritrees ;2023;45
1072;Mannen;Totaal;Ethiopisch ;2008;30
1073;Mannen;Totaal;Ethiopisch ;2009;20
1074;Mannen;Totaal;Ethiopisch ;2010;0
1075;Mannen;Totaal;Ethiopisch ;2011;50
1076;Mannen;Totaal;Ethiopisch ;2012;20
1077;Mannen;Totaal;Ethiopisch ;2013;0
1078;Mannen;Totaal;Ethiopisch ;2014;30
1079;Mannen;Totaal;Ethiopisch ;2015;0
1080;Mannen;Totaal;Ethiopisch ;2016;15
1081;Mannen;Totaal;Ethiopisch ;2017;0
1082;Mannen;Totaal;Ethiopisch ;2018;0
1083;Mannen;Totaal;Ethiopisch ;2019;0
1084;Mannen;Totaal;Ethiopisch ;2020;0
1085;Mannen;Totaal;Ethiopisch ;2021;0
1086;Mannen;Totaal;Ethiopisch ;2022;0
1087;Mannen;Totaal;Ethiopisch ;2023;0
1088;Mannen;Totaal;Iraaks ;2008;80
1089;Mannen;Totaal;Iraaks ;2009;35
1090;Mannen;Totaal;Iraaks ;2010;60
1091;Mannen;Totaal;Iraaks ;2011;35
1092;Mannen;Totaal;Iraaks ;2012;45
1093;Mannen;Totaal;Iraaks ;2013;20
1094;Mannen;Totaal;Iraaks ;2014;10
1095;Mannen;Totaal;Iraaks ;2015;0
1096;Mannen;Totaal;Iraaks ;2016;5
1097;Mannen;Totaal;Iraaks ;2017;5
1098;Mannen;Totaal;Iraaks ;2018;0
1099;Mannen;Totaal;Iraaks ;2019;0
1100;Mannen;Totaal;Iraaks ;2020;5
1101;Mannen;Totaal;Iraaks ;2021;0
1102;Mannen;Totaal;Iraaks ;2022;0
1103;Mannen;Totaal;Iraaks ;2023;0
1104;Mannen;Totaal;Jemenitisch ;2008;0
1105;Mannen;Totaal;Jemenitisch ;2009;0
1106;Mannen;Totaal;Jemenitisch ;2010;0
1107;Mannen;Totaal;Jemenitisch ;2011;0
1108;Mannen;Totaal;Jemenitisch ;2012;0
1109;Mannen;Totaal;Jemenitisch ;2013;0
1110;Mannen;Totaal;Jemenitisch ;2014;0
1111;Mannen;Totaal;Jemenitisch ;2015;0
1112;Mannen;Totaal;Jemenitisch ;2016;0
1113;Mannen;Totaal;Jemenitisch ;2017;0
1114;Mannen;Totaal;Jemenitisch ;2018;0
1115;Mannen;Totaal;Jemenitisch ;2019;5
1116;Mannen;Totaal;Jemenitisch ;2020;0
1117;Mannen;Totaal;Jemenitisch ;2021;0
1118;Mannen;Totaal;Jemenitisch ;2022;15
1119;Mannen;Totaal;Jemenitisch ;2023;5
1120;Mannen;Totaal;Laotiaans ;2008;0
1121;Mannen;Totaal;Laotiaans ;2009;0
1122;Mannen;Totaal;Laotiaans ;2010;20
1123;Mannen;Totaal;Laotiaans ;2011;0
1124;Mannen;Totaal;Laotiaans ;2012;0
1125;Mannen;Totaal;Laotiaans ;2013;0
1126;Mannen;Totaal;Laotiaans ;2014;0
1127;Mannen;Totaal;Laotiaans ;2015;0
1128;Mannen;Totaal;Laotiaans ;2016;0
1129;Mannen;Totaal;Laotiaans ;2017;0
1130;Mannen;Totaal;Laotiaans ;2018;0
1131;Mannen;Totaal;Laotiaans ;2019;0
1132;Mannen;Totaal;Laotiaans ;2020;0
1133;Mannen;Totaal;Laotiaans ;2021;0
1134;Mannen;Totaal;Laotiaans ;2022;0
1135;Mannen;Totaal;Laotiaans ;2023;0
1136;Mannen;Totaal;Myanmarees ;2008;60
1137;Mannen;Totaal;Myanmarees ;2009;0
1138;Mannen;Totaal;Myanmarees ;2010;15
1139;Mannen;Totaal;Myanmarees ;2011;40
1140;Mannen;Totaal;Myanmarees ;2012;60
1141;Mannen;Totaal;Myanmarees ;2013;15
1142;Mannen;Totaal;Myanmarees ;2014;0
1143;Mannen;Totaal;Myanmarees ;2015;0
1144;Mannen;Totaal;Myanmarees ;2016;0
1145;Mannen;Totaal;Myanmarees ;2017;0
1146;Mannen;Totaal;Myanmarees ;2018;0
1147;Mannen;Totaal;Myanmarees ;2019;0
1148;Mannen;Totaal;Myanmarees ;2020;0
1149;Mannen;Totaal;Myanmarees ;2021;0
1150;Mannen;Totaal;Myanmarees ;2022;0
1151;Mannen;Totaal;Myanmarees ;2023;0
1152;Mannen;Totaal;Pakistaans ;2008;0
1153;Mannen;Totaal;Pakistaans ;2009;0
1154;Mannen;Totaal;Pakistaans ;2010;0
1155;Mannen;Totaal;Pakistaans ;2011;0
1156;Mannen;Totaal;Pakistaans ;2012;20
1157;Mannen;Totaal;Pakistaans ;2013;20
1158;Mannen;Totaal;Pakistaans ;2014;15
1159;Mannen;Totaal;Pakistaans ;2015;20
1160;Mannen;Totaal;Pakistaans ;2016;0
1161;Mannen;Totaal;Pakistaans ;2017;0
1162;Mannen;Totaal;Pakistaans ;2018;0
1163;Mannen;Totaal;Pakistaans ;2019;0
