ID;SocialRelations;PersonalCharacteristics;Periods;NotHappy_1;Happy_2;NotSatisfiedWithLife_3;SatisfiedWithLife_4
962;78;Age: 65 years or older;2005;;;;
963;78;Age: 65 years or older;2006;;;;
964;78;Age: 65 years or older;2007;;;;
965;78;Age: 65 years or older;2008;;;;
966;78;Age: 65 years or older;2009;;;;
967;78;Age: 65 years or older;2010 old method;;;;
968;78;Age: 65 years or older;2010 new method;;;;
969;78;Age: 65 years or older;2012;;;;
970;78;Origin: Native Dutch background;2003;19.0;81.0;18.0;82.0
971;78;Origin: Native Dutch background;2004;20.0;80.0;20.0;80.0
972;78;Origin: Native Dutch background;2005;22.0;78.0;16.0;84.0
973;78;Origin: Native Dutch background;2006;22.0;78.0;21.0;79.0
974;78;Origin: Native Dutch background;2007;26.0;74.0;23.0;77.0
975;78;Origin: Native Dutch background;2008;14.0;86.0;17.0;83.0
976;78;Origin: Native Dutch background;2009;18.0;82.0;15.0;85.0
977;78;Origin: Native Dutch background;2010 old method;;;;
978;78;Origin: Native Dutch background;2010 new method;;;;
979;78;Origin: Native Dutch background;2012;;;;
980;78;Origin: Western foreign background ;2003;;;;
981;78;Origin: Western foreign background ;2004;;;;
982;78;Origin: Western foreign background ;2005;;;;
983;78;Origin: Western foreign background ;2006;;;;
984;78;Origin: Western foreign background ;2007;;;;
985;78;Origin: Western foreign background ;2008;;;;
986;78;Origin: Western foreign background ;2009;;;;
987;78;Origin: Western foreign background ;2010 old method;;;;
988;78;Origin: Western foreign background ;2010 new method;;;;
989;78;Origin: Western foreign background ;2012;;;;
990;78;Origin: Non-western foreign background;2003;;;;
991;78;Origin: Non-western foreign background;2004;;;;
992;78;Origin: Non-western foreign background;2005;;;;
993;78;Origin: Non-western foreign background;2006;;;;
994;78;Origin: Non-western foreign background;2007;;;;
995;78;Origin: Non-western foreign background;2008;;;;
996;78;Origin: Non-western foreign background;2009;;;;
997;78;Origin: Non-western foreign background;2010 old method;;;;
998;78;Origin: Non-western foreign background;2010 new method;;;;
999;78;Origin: Non-western foreign background;2012;;;;
1000;90;Total population;2003;32.0;68.0;31.0;69.0
1001;90;Total population;2004;29.0;71.0;27.0;73.0
1002;90;Total population;2005;32.0;68.0;34.0;66.0
1003;90;Total population;2006;33.0;67.0;29.0;71.0
1004;90;Total population;2007;27.0;73.0;23.0;77.0
1005;90;Total population;2008;35.0;65.0;26.0;74.0
1006;90;Total population;2009;38.0;62.0;34.0;66.0
1007;90;Total population;2010 old method;;;;
1008;90;Total population;2010 new method;36.0;64.0;32.0;68.0
1009;90;Total population;2012;;;;
1010;90;Gender: male;2003;32.0;68.0;33.0;67.0
1011;90;Gender: male;2004;32.0;68.0;32.0;68.0
1012;90;Gender: male;2005;36.0;64.0;38.0;62.0
1013;90;Gender: male;2006;;;;
1014;90;Gender: male;2007;20.0;80.0;22.0;78.0
1015;90;Gender: male;2008;36.0;64.0;23.0;77.0
1016;90;Gender: male;2009;;;;
1017;90;Gender: male;2010 old method;;;;
1018;90;Gender: male;2010 new method;;;;
1019;90;Gender: male;2012;;;;
1020;90;Gender: female;2003;33.0;67.0;30.0;70.0
1021;90;Gender: female;2004;27.0;73.0;23.0;77.0
1022;90;Gender: female;2005;28.0;72.0;30.0;70.0
1023;90;Gender: female;2006;28.0;72.0;25.0;75.0
1024;90;Gender: female;2007;;;;
1025;90;Gender: female;2008;;;;
1026;90;Gender: female;2009;;;;
1027;90;Gender: female;2010 old method;;;;
1028;90;Gender: female;2010 new method;;;;
1029;90;Gender: female;2012;;;;
1030;90;Age: 18 to 35 years;2003;;;;
1031;90;Age: 18 to 35 years;2004;;;;
1032;90;Age: 18 to 35 years;2005;;;;
1033;90;Age: 18 to 35 years;2006;;;;
1034;90;Age: 18 to 35 years;2007;;;;
1035;90;Age: 18 to 35 years;2008;;;;
1036;90;Age: 18 to 35 years;2009;;;;
1037;90;Age: 18 to 35 years;2010 old method;;;;
1038;90;Age: 18 to 35 years;2010 new method;;;;
1039;90;Age: 18 to 35 years;2012;;;;
1040;90;Age: 35 to 50 years;2003;39.0;61.0;30.0;70.0
1041;90;Age: 35 to 50 years;2004;29.0;71.0;34.0;66.0
1042;90;Age: 35 to 50 years;2005;;;;
1043;90;Age: 35 to 50 years;2006;;;;
1044;90;Age: 35 to 50 years;2007;;;;
1045;90;Age: 35 to 50 years;2008;;;;
1046;90;Age: 35 to 50 years;2009;;;;
1047;90;Age: 35 to 50 years;2010 old method;;;;
1048;90;Age: 35 to 50 years;2010 new method;;;;
1049;90;Age: 35 to 50 years;2012;;;;
1050;90;Age: 50 to 65 years;2003;31.0;69.0;33.0;67.0
1051;90;Age: 50 to 65 years;2004;;;;
1052;90;Age: 50 to 65 years;2005;;;;
1053;90;Age: 50 to 65 years;2006;;;;
1054;90;Age: 50 to 65 years;2007;;;;
1055;90;Age: 50 to 65 years;2008;;;;
1056;90;Age: 50 to 65 years;2009;;;;
1057;90;Age: 50 to 65 years;2010 old method;;;;
1058;90;Age: 50 to 65 years;2010 new method;;;;
1059;90;Age: 50 to 65 years;2012;;;;
1060;90;Age: 65 years or older;2003;31.0;69.0;31.0;69.0
1061;90;Age: 65 years or older;2004;26.0;74.0;21.0;79.0
1062;90;Age: 65 years or older;2005;;;;
1063;90;Age: 65 years or older;2006;;;;
1064;90;Age: 65 years or older;2007;;;;
1065;90;Age: 65 years or older;2008;;;;
1066;90;Age: 65 years or older;2009;;;;
1067;90;Age: 65 years or older;2010 old method;;;;
1068;90;Age: 65 years or older;2010 new method;;;;
1069;90;Age: 65 years or older;2012;;;;
1070;90;Origin: Native Dutch background;2003;28.0;72.0;28.0;72.0
1071;90;Origin: Native Dutch background;2004;25.0;75.0;24.0;76.0
1072;90;Origin: Native Dutch background;2005;32.0;68.0;33.0;67.0
1073;90;Origin: Native Dutch background;2006;23.0;77.0;18.0;82.0
1074;90;Origin: Native Dutch background;2007;24.0;76.0;19.0;81.0
1075;90;Origin: Native Dutch background;2008;32.0;68.0;27.0;73.0
1076;90;Origin: Native Dutch background;2009;36.0;64.0;29.0;71.0
1077;90;Origin: Native Dutch background;2010 old method;;;;
1078;90;Origin: Native Dutch background;2010 new method;;;;
1079;90;Origin: Native Dutch background;2012;;;;
1080;90;Origin: Western foreign background ;2003;;;;
1081;90;Origin: Western foreign background ;2004;;;;
1082;90;Origin: Western foreign background ;2005;;;;
1083;90;Origin: Western foreign background ;2006;;;;
1084;90;Origin: Western foreign background ;2007;;;;
1085;90;Origin: Western foreign background ;2008;;;;
1086;90;Origin: Western foreign background ;2009;;;;
1087;90;Origin: Western foreign background ;2010 old method;;;;
1088;90;Origin: Western foreign background ;2010 new method;;;;
1089;90;Origin: Western foreign background ;2012;;;;
1090;90;Origin: Non-western foreign background;2003;;;;
1091;90;Origin: Non-western foreign background;2004;;;;
1092;90;Origin: Non-western foreign background;2005;;;;
1093;90;Origin: Non-western foreign background;2006;;;;
1094;90;Origin: Non-western foreign background;2007;;;;
1095;90;Origin: Non-western foreign background;2008;;;;
1096;90;Origin: Non-western foreign background;2009;;;;
1097;90;Origin: Non-western foreign background;2010 old method;;;;
1098;90;Origin: Non-western foreign background;2010 new method;;;;
1099;90;Origin: Non-western foreign background;2012;;;;
1100;1234;Total population;2003;;;;
1101;1234;Total population;2004;;;;
1102;1234;Total population;2005;;;;
1103;1234;Total population;2006;;;;
1104;1234;Total population;2007;;;;
1105;1234;Total population;2008;;;;
1106;1234;Total population;2009;10.0;90.0;11.0;89.0
1107;1234;Total population;2010 old method;11.0;89.0;12.0;88.0
1108;1234;Total population;2010 new method;14.0;86.0;13.0;87.0
1109;1234;Total population;2012;14.0;86.0;14.0;86.0
1110;1234;Gender: male;2003;;;;
1111;1234;Gender: male;2004;;;;
1112;1234;Gender: male;2005;;;;
1113;1234;Gender: male;2006;;;;
1114;1234;Gender: male;2007;;;;
1115;1234;Gender: male;2008;;;;
1116;1234;Gender: male;2009;8.0;92.0;10.0;90.0
1117;1234;Gender: male;2010 old method;9.0;91.0;10.0;90.0
1118;1234;Gender: male;2010 new method;12.0;88.0;12.0;88.0
1119;1234;Gender: male;2012;13.0;87.0;13.0;87.0
1120;1234;Gender: female;2003;;;;
1121;1234;Gender: female;2004;;;;
1122;1234;Gender: female;2005;;;;
1123;1234;Gender: female;2006;;;;
1124;1234;Gender: female;2007;;;;
1125;1234;Gender: female;2008;;;;
1126;1234;Gender: female;2009;12.0;88.0;12.0;88.0
1127;1234;Gender: female;2010 old method;13.0;87.0;14.0;86.0
1128;1234;Gender: female;2010 new method;15.0;85.0;14.0;86.0
1129;1234;Gender: female;2012;14.0;86.0;15.0;85.0
1130;1234;Age: 18 to 35 years;2003;;;;
1131;1234;Age: 18 to 35 years;2004;;;;
1132;1234;Age: 18 to 35 years;2005;;;;
1133;1234;Age: 18 to 35 years;2006;;;;
1134;1234;Age: 18 to 35 years;2007;;;;
1135;1234;Age: 18 to 35 years;2008;;;;
1136;1234;Age: 18 to 35 years;2009;6.0;94.0;9.0;91.0
1137;1234;Age: 18 to 35 years;2010 old method;8.0;92.0;10.0;90.0
1138;1234;Age: 18 to 35 years;2010 new method;9.0;91.0;10.0;90.0
1139;1234;Age: 18 to 35 years;2012;9.0;91.0;11.0;89.0
1140;1234;Age: 35 to 50 years;2003;;;;
1141;1234;Age: 35 to 50 years;2004;;;;
1142;1234;Age: 35 to 50 years;2005;;;;
1143;1234;Age: 35 to 50 years;2006;;;;
1144;1234;Age: 35 to 50 years;2007;;;;
1145;1234;Age: 35 to 50 years;2008;;;;
1146;1234;Age: 35 to 50 years;2009;10.0;90.0;13.0;87.0
1147;1234;Age: 35 to 50 years;2010 old method;10.0;90.0;13.0;87.0
1148;1234;Age: 35 to 50 years;2010 new method;12.0;88.0;14.0;86.0
1149;1234;Age: 35 to 50 years;2012;11.0;89.0;13.0;87.0
1150;1234;Age: 50 to 65 years;2003;;;;
1151;1234;Age: 50 to 65 years;2004;;;;
1152;1234;Age: 50 to 65 years;2005;;;;
1153;1234;Age: 50 to 65 years;2006;;;;
1154;1234;Age: 50 to 65 years;2007;;;;
1155;1234;Age: 50 to 65 years;2008;;;;
1156;1234;Age: 50 to 65 years;2009;10.0;90.0;11.0;89.0
1157;1234;Age: 50 to 65 years;2010 old method;13.0;87.0;14.0;86.0
1158;1234;Age: 50 to 65 years;2010 new method;15.0;85.0;15.0;85.0
1159;1234;Age: 50 to 65 years;2012;18.0;82.0;17.0;83.0
1160;1234;Age: 65 years or older;2003;;;;
1161;1234;Age: 65 years or older;2004;;;;
1162;1234;Age: 65 years or older;2005;;;;
1163;1234;Age: 65 years or older;2006;;;;
1164;1234;Age: 65 years or older;2007;;;;
1165;1234;Age: 65 years or older;2008;;;;
1166;1234;Age: 65 years or older;2009;13.0;87.0;10.0;90.0
1167;1234;Age: 65 years or older;2010 old method;14.0;86.0;11.0;89.0
1168;1234;Age: 65 years or older;2010 new method;17.0;83.0;14.0;86.0
1169;1234;Age: 65 years or older;2012;16.0;84.0;14.0;86.0
1170;1234;Origin: Native Dutch background;2003;;;;
1171;1234;Origin: Native Dutch background;2004;;;;
1172;1234;Origin: Native Dutch background;2005;;;;
1173;1234;Origin: Native Dutch background;2006;;;;
1174;1234;Origin: Native Dutch background;2007;;;;
1175;1234;Origin: Native Dutch background;2008;;;;
1176;1234;Origin: Native Dutch background;2009;9.0;91.0;9.0;91.0
1177;1234;Origin: Native Dutch background;2010 old method;9.0;91.0;11.0;89.0
1178;1234;Origin: Native Dutch background;2010 new method;12.0;88.0;12.0;88.0
1179;1234;Origin: Native Dutch background;2012;13.0;87.0;13.0;87.0
1180;1234;Origin: Western foreign background ;2003;;;;
1181;1234;Origin: Western foreign background ;2004;;;;
1182;1234;Origin: Western foreign background ;2005;;;;
1183;1234;Origin: Western foreign background ;2006;;;;
1184;1234;Origin: Western foreign background ;2007;;;;
1185;1234;Origin: Western foreign background ;2008;;;;
1186;1234;Origin: Western foreign background ;2009;10.0;90.0;15.0;85.0
1187;1234;Origin: Western foreign background ;2010 old method;14.0;86.0;16.0;84.0
1188;1234;Origin: Western foreign background ;2010 new method;18.0;82.0;18.0;82.0
1189;1234;Origin: Western foreign background ;2012;17.0;83.0;20.0;80.0
1190;1234;Origin: Non-western foreign background;2003;;;;
1191;1234;Origin: Non-western foreign background;2004;;;;
1192;1234;Origin: Non-western foreign background;2005;;;;
1193;1234;Origin: Non-western foreign background;2006;;;;
1194;1234;Origin: Non-western foreign background;2007;;;;
1195;1234;Origin: Non-western foreign background;2008;;;;
1196;1234;Origin: Non-western foreign background;2009;19.0;81.0;22.0;78.0
1197;1234;Origin: Non-western foreign background;2010 old method;23.0;77.0;21.0;79.0
1198;1234;Origin: Non-western foreign background;2010 new method;22.0;88.0;18.0;82.0
1199;1234;Origin: Non-western foreign background;2012;;;;
1200;2345;Total population;2003;;;;
1201;2345;Total population;2004;;;;
1202;2345;Total population;2005;;;;
1203;2345;Total population;2006;;;;
1204;2345;Total population;2007;;;;
1205;2345;Total population;2008;;;;
1206;2345;Total population;2009;13.0;87.0;12.0;88.0
1207;2345;Total population;2010 old method;12.0;88.0;14.0;86.0
1208;2345;Total population;2010 new method;18.0;82.0;15.0;85.0
1209;2345;Total population;2012;0.0;0.0;0.0;0.0
1210;2345;Gender: male;2003;;;;
1211;2345;Gender: male;2004;;;;
1212;2345;Gender: male;2005;;;;
1213;2345;Gender: male;2006;;;;
1214;2345;Gender: male;2007;;;;
1215;2345;Gender: male;2008;;;;
1216;2345;Gender: male;2009;13.0;87.0;12.0;88.0
1217;2345;Gender: male;2010 old method;11.0;89.0;15.0;85.0
1218;2345;Gender: male;2010 new method;15.0;85.0;15.0;85.0
1219;2345;Gender: male;2012;0.0;0.0;0.0;0.0
1220;2345;Gender: female;2003;;;;
1221;2345;Gender: female;2004;;;;
1222;2345;Gender: female;2005;;;;
1223;2345;Gender: female;2006;;;;
1224;2345;Gender: female;2007;;;;
1225;2345;Gender: female;2008;;;;
1226;2345;Gender: female;2009;12.0;88.0;12.0;88.0
1227;2345;Gender: female;2010 old method;13.0;87.0;12.0;88.0
1228;2345;Gender: female;2010 new method;21.0;79.0;15.0;85.0
1229;2345;Gender: female;2012;0.0;0.0;0.0;0.0
1230;2345;Age: 18 to 35 years;2003;;;;
1231;2345;Age: 18 to 35 years;2004;;;;
1232;2345;Age: 18 to 35 years;2005;;;;
1233;2345;Age: 18 to 35 years;2006;;;;
1234;2345;Age: 18 to 35 years;2007;;;;
1235;2345;Age: 18 to 35 years;2008;;;;
1236;2345;Age: 18 to 35 years;2009;12.0;88.0;9.0;91.0
1237;2345;Age: 18 to 35 years;2010 old method;;;;
1238;2345;Age: 18 to 35 years;2010 new method;15.0;85.0;14.0;86.0
1239;2345;Age: 18 to 35 years;2012;0.0;0.0;0.0;0.0
1240;2345;Age: 35 to 50 years;2003;;;;
1241;2345;Age: 35 to 50 years;2004;;;;
1242;2345;Age: 35 to 50 years;2005;;;;
1243;2345;Age: 35 to 50 years;2006;;;;
1244;2345;Age: 35 to 50 years;2007;;;;
1245;2345;Age: 35 to 50 years;2008;;;;
1246;2345;Age: 35 to 50 years;2009;11.0;89.0;15.0;85.0
1247;2345;Age: 35 to 50 years;2010 old method;;;;
1248;2345;Age: 35 to 50 years;2010 new method;16.0;84.0;14.0;86.0
1249;2345;Age: 35 to 50 years;2012;0.0;0.0;0.0;0.0
1250;2345;Age: 50 to 65 years;2003;;;;
1251;2345;Age: 50 to 65 years;2004;;;;
1252;2345;Age: 50 to 65 years;2005;;;;
1253;2345;Age: 50 to 65 years;2006;;;;
1254;2345;Age: 50 to 65 years;2007;;;;
1255;2345;Age: 50 to 65 years;2008;;;;
1256;2345;Age: 50 to 65 years;2009;9.0;91.0;9.0;91.0
1257;2345;Age: 50 to 65 years;2010 old method;;;;
1258;2345;Age: 50 to 65 years;2010 new method;16.0;84.0;13.0;87.0
1259;2345;Age: 50 to 65 years;2012;0.0;0.0;0.0;0.0
1260;2345;Age: 65 years or older;2003;;;;
1261;2345;Age: 65 years or older;2004;;;;
1262;2345;Age: 65 years or older;2005;;;;
1263;2345;Age: 65 years or older;2006;;;;
1264;2345;Age: 65 years or older;2007;;;;
1265;2345;Age: 65 years or older;2008;;;;
1266;2345;Age: 65 years or older;2009;24.0;76.0;15.0;85.0
1267;2345;Age: 65 years or older;2010 old method;;;;
1268;2345;Age: 65 years or older;2010 new method;;;;
1269;2345;Age: 65 years or older;2012;0.0;0.0;0.0;0.0
1270;2345;Origin: Native Dutch background;2003;;;;
1271;2345;Origin: Native Dutch background;2004;;;;
1272;2345;Origin: Native Dutch background;2005;;;;
1273;2345;Origin: Native Dutch background;2006;;;;
1274;2345;Origin: Native Dutch background;2007;;;;
1275;2345;Origin: Native Dutch background;2008;;;;
1276;2345;Origin: Native Dutch background;2009;12.0;88.0;11.0;89.0
1277;2345;Origin: Native Dutch background;2010 old method;11.0;89.0;12.0;88.0
1278;2345;Origin: Native Dutch background;2010 new method;16.0;84.0;14.0;86.0
1279;2345;Origin: Native Dutch background;2012;0.0;0.0;0.0;0.0
1280;2345;Origin: Western foreign background ;2003;;;;
1281;2345;Origin: Western foreign background ;2004;;;;
1282;2345;Origin: Western foreign background ;2005;;;;
1283;2345;Origin: Western foreign background ;2006;;;;
1284;2345;Origin: Western foreign background ;2007;;;;
1285;2345;Origin: Western foreign background ;2008;;;;
1286;2345;Origin: Western foreign background ;2009;;;;
1287;2345;Origin: Western foreign background ;2010 old method;;;;
1288;2345;Origin: Western foreign background ;2010 new method;;;;
1289;2345;Origin: Western foreign background ;2012;0.0;0.0;0.0;0.0
1290;2345;Origin: Non-western foreign background;2003;;;;
1291;2345;Origin: Non-western foreign background;2004;;;;
1292;2345;Origin: Non-western foreign background;2005;;;;
1293;2345;Origin: Non-western foreign background;2006;;;;
1294;2345;Origin: Non-western foreign background;2007;;;;
1295;2345;Origin: Non-western foreign background;2008;;;;
1296;2345;Origin: Non-western foreign background;2009;;;;
1297;2345;Origin: Non-western foreign background;2010 old method;;;;
1298;2345;Origin: Non-western foreign background;2010 new method;;;;
1299;2345;Origin: Non-western foreign background;2012;0.0;0.0;0.0;0.0
1300;3456;Total population;2003;;;;
1301;3456;Total population;2004;;;;
1302;3456;Total population;2005;;;;
1303;3456;Total population;2006;;;;
1304;3456;Total population;2007;;;;
1305;3456;Total population;2008;;;;
1306;3456;Total population;2009;11.0;89.0;15.0;85.0
1307;3456;Total population;2010 old method;12.0;88.0;15.0;85.0
1308;3456;Total population;2010 new method;17.0;83.0;17.0;82.0
1309;3456;Total population;2012;16.0;84.0;18.0;82.0
1310;3456;Gender: male;2003;;;;
1311;3456;Gender: male;2004;;;;
1312;3456;Gender: male;2005;;;;
1313;3456;Gender: male;2006;;;;
1314;3456;Gender: male;2007;;;;
1315;3456;Gender: male;2008;;;;
1316;3456;Gender: male;2009;9.0;91.0;13.0;87.0
1317;3456;Gender: male;2010 old method;13.0;87.0;18.0;82.0
1318;3456;Gender: male;2010 new method;18.0;82.0;18.0;82.0
1319;3456;Gender: male;2012;18.0;82.0;21.0;79.0
1320;3456;Gender: female;2003;;;;
1321;3456;Gender: female;2004;;;;
1322;3456;Gender: female;2005;;;;
1323;3456;Gender: female;2006;;;;
1324;3456;Gender: female;2007;;;;
1325;3456;Gender: female;2008;;;;
1326;3456;Gender: female;2009;12.0;88.0;17.0;83.0
1327;3456;Gender: female;2010 old method;11.0;89.0;11.0;89.0
1328;3456;Gender: female;2010 new method;17.0;83.0;16.0;84.0
1329;3456;Gender: female;2012;15.0;85.0;16.0;84.0
1330;3456;Age: 18 to 35 years;2003;;;;
1331;3456;Age: 18 to 35 years;2004;;;;
1332;3456;Age: 18 to 35 years;2005;;;;
1333;3456;Age: 18 to 35 years;2006;;;;
1334;3456;Age: 18 to 35 years;2007;;;;
1335;3456;Age: 18 to 35 years;2008;;;;
1336;3456;Age: 18 to 35 years;2009;8.0;92.0;13.0;87.0
1337;3456;Age: 18 to 35 years;2010 old method;;;;
1338;3456;Age: 18 to 35 years;2010 new method;12.0;88.0;14.0;86.0
1339;3456;Age: 18 to 35 years;2012;;;;
1340;3456;Age: 35 to 50 years;2003;;;;
1341;3456;Age: 35 to 50 years;2004;;;;
1342;3456;Age: 35 to 50 years;2005;;;;
1343;3456;Age: 35 to 50 years;2006;;;;
1344;3456;Age: 35 to 50 years;2007;;;;
1345;3456;Age: 35 to 50 years;2008;;;;
1346;3456;Age: 35 to 50 years;2009;11.0;89.0;16.0;84.0
1347;3456;Age: 35 to 50 years;2010 old method;;;;
1348;3456;Age: 35 to 50 years;2010 new method;19.0;81.0;21.0;79.0
1349;3456;Age: 35 to 50 years;2012;;;;
1350;3456;Age: 50 to 65 years;2003;;;;
1351;3456;Age: 50 to 65 years;2004;;;;
1352;3456;Age: 50 to 65 years;2005;;;;
1353;3456;Age: 50 to 65 years;2006;;;;
1354;3456;Age: 50 to 65 years;2007;;;;
1355;3456;Age: 50 to 65 years;2008;;;;
1356;3456;Age: 50 to 65 years;2009;12.0;88.0;12.0;88.0
1357;3456;Age: 50 to 65 years;2010 old method;;;;
1358;3456;Age: 50 to 65 years;2010 new method;;;;
1359;3456;Age: 50 to 65 years;2012;;;;
1360;3456;Age: 65 years or older;2003;;;;
1361;3456;Age: 65 years or older;2004;;;;
1362;3456;Age: 65 years or older;2005;;;;
1363;3456;Age: 65 years or older;2006;;;;
1364;3456;Age: 65 years or older;2007;;;;
1365;3456;Age: 65 years or older;2008;;;;
1366;3456;Age: 65 years or older;2009;;;;
1367;3456;Age: 65 years or older;2010 old method;;;;
1368;3456;Age: 65 years or older;2010 new method;;;;
1369;3456;Age: 65 years or older;2012;;;;
1370;3456;Origin: Native Dutch background;2003;;;;
1371;3456;Origin: Native Dutch background;2004;;;;
1372;3456;Origin: Native Dutch background;2005;;;;
1373;3456;Origin: Native Dutch background;2006;;;;
1374;3456;Origin: Native Dutch background;2007;;;;
1375;3456;Origin: Native Dutch background;2008;;;;
1376;3456;Origin: Native Dutch background;2009;9.0;91.0;12.0;88.0
1377;3456;Origin: Native Dutch background;2010 old method;12.0;88.0;12.0;88.0
1378;3456;Origin: Native Dutch background;2010 new method;17.0;83.0;17.0;83.0
1379;3456;Origin: Native Dutch background;2012;16.0;84.0;17.0;83.0
1380;3456;Origin: Western foreign background ;2003;;;;
1381;3456;Origin: Western foreign background ;2004;;;;
1382;3456;Origin: Western foreign background ;2005;;;;
1383;3456;Origin: Western foreign background ;2006;;;;
1384;3456;Origin: Western foreign background ;2007;;;;
1385;3456;Origin: Western foreign background ;2008;;;;
1386;3456;Origin: Western foreign background ;2009;;;;
1387;3456;Origin: Western foreign background ;2010 old method;;;;
1388;3456;Origin: Western foreign background ;2010 new method;;;;
1389;3456;Origin: Western foreign background ;2012;;;;
1390;3456;Origin: Non-western foreign background;2003;;;;
1391;3456;Origin: Non-western foreign background;2004;;;;
1392;3456;Origin: Non-western foreign background;2005;;;;
1393;3456;Origin: Non-western foreign background;2006;;;;
1394;3456;Origin: Non-western foreign background;2007;;;;
1395;3456;Origin: Non-western foreign background;2008;;;;
1396;3456;Origin: Non-western foreign background;2009;;;;
1397;3456;Origin: Non-western foreign background;2010 old method;;;;
1398;3456;Origin: Non-western foreign background;2010 new method;;;;
1399;3456;Origin: Non-western foreign background;2012;;;;
1400;4567;Total population;2003;;;;
1401;4567;Total population;2004;;;;
1402;4567;Total population;2005;;;;
1403;4567;Total population;2006;;;;
1404;4567;Total population;2007;;;;
1405;4567;Total population;2008;;;;
1406;4567;Total population;2009;15.0;85.0;18.0;82.0
1407;4567;Total population;2010 old method;15.0;85.0;12.0;88.0
1408;4567;Total population;2010 new method;22.0;78.0;20.0;80.0
1409;4567;Total population;2012;17.0;83.0;19.0;81.0
1410;4567;Gender: male;2003;;;;
1411;4567;Gender: male;2004;;;;
1412;4567;Gender: male;2005;;;;
1413;4567;Gender: male;2006;;;;
1414;4567;Gender: male;2007;;;;
1415;4567;Gender: male;2008;;;;
1416;4567;Gender: male;2009;13.0;87.0;20.0;80.0
1417;4567;Gender: male;2010 old method;;;;
1418;4567;Gender: male;2010 new method;;;;
1419;4567;Gender: male;2012;;;;
1420;4567;Gender: female;2003;;;;
1421;4567;Gender: female;2004;;;;
1422;4567;Gender: female;2005;;;;
1423;4567;Gender: female;2006;;;;
1424;4567;Gender: female;2007;;;;
1425;4567;Gender: female;2008;;;;
1426;4567;Gender: female;2009;17.0;83.0;17.0;83.0
1427;4567;Gender: female;2010 old method;;;;
1428;4567;Gender: female;2010 new method;25.0;75.0;21.0;79.0
1429;4567;Gender: female;2012;;;;
1430;4567;Age: 18 to 35 years;2003;;;;
1431;4567;Age: 18 to 35 years;2004;;;;
1432;4567;Age: 18 to 35 years;2005;;;;
1433;4567;Age: 18 to 35 years;2006;;;;
1434;4567;Age: 18 to 35 years;2007;;;;
1435;4567;Age: 18 to 35 years;2008;;;;
1436;4567;Age: 18 to 35 years;2009;12.0;88.0;12.0;88.0
1437;4567;Age: 18 to 35 years;2010 old method;;;;
1438;4567;Age: 18 to 35 years;2010 new method;;;;
1439;4567;Age: 18 to 35 years;2012;;;;
1440;4567;Age: 35 to 50 years;2003;;;;
1441;4567;Age: 35 to 50 years;2004;;;;
1442;4567;Age: 35 to 50 years;2005;;;;
1443;4567;Age: 35 to 50 years;2006;;;;
1444;4567;Age: 35 to 50 years;2007;;;;
1445;4567;Age: 35 to 50 years;2008;;;;
1446;4567;Age: 35 to 50 years;2009;;;;
1447;4567;Age: 35 to 50 years;2010 old method;;;;
1448;4567;Age: 35 to 50 years;2010 new method;;;;
1449;4567;Age: 35 to 50 years;2012;;;;
1450;4567;Age: 50 to 65 years;2003;;;;
1451;4567;Age: 50 to 65 years;2004;;;;
1452;4567;Age: 50 to 65 years;2005;;;;
1453;4567;Age: 50 to 65 years;2006;;;;
1454;4567;Age: 50 to 65 years;2007;;;;
1455;4567;Age: 50 to 65 years;2008;;;;
1456;4567;Age: 50 to 65 years;2009;;;;
1457;4567;Age: 50 to 65 years;2010 old method;;;;
1458;4567;Age: 50 to 65 years;2010 new method;;;;
1459;4567;Age: 50 to 65 years;2012;;;;
1460;4567;Age: 65 years or older;2003;;;;
1461;4567;Age: 65 years or older;2004;;;;
1462;4567;Age: 65 years or older;2005;;;;
1463;4567;Age: 65 years or older;2006;;;;
1464;4567;Age: 65 years or older;2007;;;;
1465;4567;Age: 65 years or older;2008;;;;
1466;4567;Age: 65 years or older;2009;;;;
1467;4567;Age: 65 years or older;2010 old method;;;;
1468;4567;Age: 65 years or older;2010 new method;;;;
1469;4567;Age: 65 years or older;2012;;;;
1470;4567;Origin: Native Dutch background;2003;;;;
1471;4567;Origin: Native Dutch background;2004;;;;
1472;4567;Origin: Native Dutch background;2005;;;;
1473;4567;Origin: Native Dutch background;2006;;;;
1474;4567;Origin: Native Dutch background;2007;;;;
1475;4567;Origin: Native Dutch background;2008;;;;
1476;4567;Origin: Native Dutch background;2009;11.0;89.0;15.0;85.0
1477;4567;Origin: Native Dutch background;2010 old method;13.0;87.0;13.0;87.0
1478;4567;Origin: Native Dutch background;2010 new method;21.0;79.0;20.0;80.0
1479;4567;Origin: Native Dutch background;2012;17.0;83.0;19.0;81.0
1480;4567;Origin: Western foreign background ;2003;;;;
1481;4567;Origin: Western foreign background ;2004;;;;
1482;4567;Origin: Western foreign background ;2005;;;;
1483;4567;Origin: Western foreign background ;2006;;;;
1484;4567;Origin: Western foreign background ;2007;;;;
1485;4567;Origin: Western foreign background ;2008;;;;
1486;4567;Origin: Western foreign background ;2009;;;;
1487;4567;Origin: Western foreign background ;2010 old method;;;;
1488;4567;Origin: Western foreign background ;2010 new method;;;;
1489;4567;Origin: Western foreign background ;2012;;;;
