ID;Inkomensgroepen;KenmerkenVanHetHuishouden;Perioden;Aantal_1;Aandeel_2;AantalPersonen_3;Totaal_4;Aandeel_5;Gemiddeld_6;k_25ePercentiel_7;k_50ePercentielMediaan_8;k_75ePercentiel_9
6230;3e 10%-groep (inkomen);204;2002;198;28.8;2.1;1.3;3.7;7.0;0.0;2.0;9.0
6231;3e 10%-groep (inkomen);204;2003;197;28.5;2.1;1.3;3.2;7.0;0.0;2.0;9.0
6232;3e 10%-groep (inkomen);204;2004;204;29.4;2.1;1.3;3.2;6.0;0.0;1.0;8.0
6233;3e 10%-groep (inkomen);204;2005;205;29.4;2.0;1.5;3.5;7.0;0.0;2.0;9.0
6234;3e 10%-groep (inkomen);204;2006;211;29.8;2.0;1.6;3.8;7.0;0.0;2.0;9.0
6235;3e 10%-groep (inkomen);204;2007;207;29.2;1.9;1.4;2.9;7.0;0.0;2.0;9.0
6236;3e 10%-groep (inkomen);204;2008;200;28.0;2.0;1.4;3.2;7.0;0.0;2.0;9.0
6237;3e 10%-groep (inkomen);204;2009;202;27.9;1.9;1.4;2.7;7.0;0.0;2.0;10.0
6238;3e 10%-groep (inkomen);204;2010;209;28.6;1.9;1.6;3.2;8.0;0.0;2.0;10.0
6239;3e 10%-groep (inkomen);204;2011 voor methodewijziging;205;27.9;1.8;1.5;2.8;7.0;0.0;2.0;10.0
6240;3e 10%-groep (inkomen);204;2011 na methodewijziging;213;29.0;1.9;1.5;2.8;7.0;0.0;2.0;10.0
6241;3e 10%-groep (inkomen);204;2012;219;29.6;1.8;1.5;2.8;7.0;0.0;2.0;9.0
6242;3e 10%-groep (inkomen);204;2013;230;30.8;1.8;1.5;3.2;6.0;0.0;2.0;7.0
6243;3e 10%-groep (inkomen);204;2014;229;30.6;1.8;1.4;2.9;6.0;0.0;2.0;7.0
6244;3e 10%-groep (inkomen);205;2002;310;45.1;1.4;6.0;16.8;19.0;1.0;5.0;18.0
6245;3e 10%-groep (inkomen);205;2003;307;44.3;1.4;6.5;16.2;21.0;1.0;5.0;20.0
6246;3e 10%-groep (inkomen);205;2004;296;42.7;1.3;6.7;16.7;23.0;1.0;5.0;21.0
6247;3e 10%-groep (inkomen);205;2005;299;42.7;1.3;6.5;15.5;22.0;1.0;5.0;21.0
6248;3e 10%-groep (inkomen);205;2006;288;40.7;1.3;7.8;18.9;27.0;1.0;5.0;21.0
6249;3e 10%-groep (inkomen);205;2007;288;40.5;1.2;7.9;15.9;27.0;1.0;6.0;23.0
6250;3e 10%-groep (inkomen);205;2008;291;40.7;1.2;9.9;22.7;34.0;1.0;6.0;23.0
6251;3e 10%-groep (inkomen);205;2009;279;38.6;1.2;6.2;11.6;22.0;1.0;6.0;22.0
6252;3e 10%-groep (inkomen);205;2010;280;38.4;1.2;6.4;12.7;23.0;1.0;6.0;21.0
6253;3e 10%-groep (inkomen);205;2011 voor methodewijziging;283;38.5;1.2;6.7;12.7;24.0;1.0;6.0;22.0
6254;3e 10%-groep (inkomen);205;2011 na methodewijziging;280;38.1;1.2;7.0;13.2;25.0;1.0;6.0;24.0
6255;3e 10%-groep (inkomen);205;2012;280;37.9;1.2;7.1;13.2;25.0;1.0;5.0;23.0
6256;3e 10%-groep (inkomen);205;2013;276;37.0;1.2;6.9;15.2;25.0;1.0;4.0;22.0
6257;3e 10%-groep (inkomen);205;2014;282;37.6;1.2;7.0;14.6;25.0;1.0;4.0;22.0
6258;3e 10%-groep (inkomen);211;2002;170;24.7;1.6;4.4;12.4;26.0;1.0;3.0;18.0
6259;3e 10%-groep (inkomen);211;2003;170;24.5;1.6;4.4;10.9;26.0;0.0;3.0;18.0
6260;3e 10%-groep (inkomen);211;2004;162;23.3;1.6;4.5;11.3;28.0;0.0;2.0;18.0
6261;3e 10%-groep (inkomen);211;2005;171;24.4;1.6;4.0;9.6;23.0;0.0;2.0;18.0
6262;3e 10%-groep (inkomen);211;2006;175;24.8;1.6;4.9;11.8;28.0;0.0;3.0;20.0
6263;3e 10%-groep (inkomen);211;2007;173;24.3;1.5;5.7;11.6;33.0;0.0;4.0;22.0
6264;3e 10%-groep (inkomen);211;2008;176;24.6;1.5;5.6;12.9;32.0;1.0;4.0;22.0
6265;3e 10%-groep (inkomen);211;2009;181;25.0;1.5;6.5;12.2;36.0;0.0;4.0;24.0
6266;3e 10%-groep (inkomen);211;2010;188;25.7;1.5;6.2;12.3;33.0;0.0;4.0;22.0
6267;3e 10%-groep (inkomen);211;2011 voor methodewijziging;192;26.2;1.5;6.8;12.7;35.0;0.0;4.0;23.0
6268;3e 10%-groep (inkomen);211;2011 na methodewijziging;186;25.4;1.5;7.4;13.9;40.0;0.0;3.0;22.0
6269;3e 10%-groep (inkomen);211;2012;187;25.2;1.5;7.4;13.7;40.0;0.0;3.0;21.0
6270;3e 10%-groep (inkomen);211;2013;186;24.9;1.5;6.2;13.6;33.0;0.0;2.0;17.0
6271;3e 10%-groep (inkomen);211;2014;188;25.1;1.5;6.6;13.8;35.0;0.0;2.0;17.0
6272;3e 10%-groep (inkomen);212;2002;184;26.8;1.6;7.6;21.1;41.0;1.0;5.0;19.0
6273;3e 10%-groep (inkomen);212;2003;198;28.6;1.6;8.5;21.1;43.0;1.0;5.0;24.0
6274;3e 10%-groep (inkomen);212;2004;211;30.4;1.5;8.9;22.1;42.0;1.0;5.0;22.0
6275;3e 10%-groep (inkomen);212;2005;197;28.2;1.5;8.9;21.2;45.0;1.0;5.0;24.0
6276;3e 10%-groep (inkomen);212;2006;197;27.9;1.5;5.3;12.8;27.0;0.0;4.0;29.0
6277;3e 10%-groep (inkomen);212;2007;215;30.2;1.5;10.4;21.1;49.0;1.0;5.0;33.0
6278;3e 10%-groep (inkomen);212;2008;221;30.9;1.5;3.2;7.3;14.0;1.0;6.0;43.0
6279;3e 10%-groep (inkomen);212;2009;219;30.2;1.4;12.1;22.8;55.0;1.0;7.0;36.0
6280;3e 10%-groep (inkomen);212;2010;216;29.6;1.5;10.9;21.7;50.0;1.0;6.0;32.0
6281;3e 10%-groep (inkomen);212;2011 voor methodewijziging;215;29.4;1.4;11.3;21.2;52.0;1.0;6.0;34.0
6282;3e 10%-groep (inkomen);212;2011 na methodewijziging;218;29.7;1.4;10.9;20.7;50.0;1.0;6.0;33.0
6283;3e 10%-groep (inkomen);212;2012;221;29.8;1.4;11.4;21.2;52.0;1.0;5.0;32.0
6284;3e 10%-groep (inkomen);212;2013;222;29.8;1.4;9.6;21.1;43.0;0.0;3.0;27.0
6285;3e 10%-groep (inkomen);212;2014;217;29.0;1.4;10.0;20.7;46.0;1.0;4.0;28.0
6286;3e 10%-groep (inkomen);213;2002;129;18.8;1.6;7.2;20.1;56.0;1.0;10.0;52.0
6287;3e 10%-groep (inkomen);213;2003;123;17.7;1.6;7.5;18.6;61.0;1.0;11.0;63.0
6288;3e 10%-groep (inkomen);213;2004;124;17.9;1.6;7.7;19.1;62.0;1.0;10.0;61.0
6289;3e 10%-groep (inkomen);213;2005;134;19.1;1.6;9.2;21.9;69.0;1.0;12.0;77.0
6290;3e 10%-groep (inkomen);213;2006;135;19.1;1.5;9.4;22.6;70.0;1.0;12.0;74.0
6291;3e 10%-groep (inkomen);213;2007;126;17.7;1.5;9.7;19.7;77.0;2.0;15.0;91.0
6292;3e 10%-groep (inkomen);213;2008;122;17.1;1.5;10.5;24.1;86.0;2.0;18.0;111.0
6293;3e 10%-groep (inkomen);213;2009;126;17.3;1.5;9.2;17.3;73.0;2.0;17.0;87.0
6294;3e 10%-groep (inkomen);213;2010;125;17.1;1.5;9.8;19.5;79.0;1.0;14.0;81.0
6295;3e 10%-groep (inkomen);213;2011 voor methodewijziging;124;16.9;1.4;10.1;18.9;81.0;1.0;14.0;74.0
6296;3e 10%-groep (inkomen);213;2011 na methodewijziging;129;17.6;1.4;10.4;19.7;80.0;1.0;12.0;90.0
6297;3e 10%-groep (inkomen);213;2012;137;18.4;1.4;11.5;21.3;84.0;1.0;10.0;85.0
6298;3e 10%-groep (inkomen);213;2013;136;18.3;1.4;9.2;20.2;67.0;1.0;7.0;66.0
6299;3e 10%-groep (inkomen);213;2014;143;19.2;1.4;10.3;21.4;72.0;1.0;7.0;67.0
6300;3e 10%-groep (inkomen);214;2002;124;18.0;1.6;9.0;25.1;73.0;2.0;15.0;96.0
6301;3e 10%-groep (inkomen);214;2003;123;17.8;1.6;11.5;28.6;93.0;3.0;19.0;127.0
6302;3e 10%-groep (inkomen);214;2004;121;17.5;1.6;11.0;27.2;90.0;3.0;22.0;134.0
6303;3e 10%-groep (inkomen);214;2005;123;17.6;1.6;11.9;28.3;97.0;2.0;19.0;141.0
6304;3e 10%-groep (inkomen);214;2006;126;17.8;1.5;13.3;32.1;106.0;2.0;20.0;156.0
6305;3e 10%-groep (inkomen);214;2007;127;17.9;1.5;14.4;29.2;113.0;3.0;23.0;172.0
6306;3e 10%-groep (inkomen);214;2008;126;17.5;1.5;15.0;34.5;119.0;3.0;24.0;184.0
6307;3e 10%-groep (inkomen);214;2009;124;17.1;1.5;14.9;28.0;120.0;4.0;24.0;193.0
6308;3e 10%-groep (inkomen);214;2010;129;17.7;1.5;14.5;28.8;112.0;3.0;24.0;184.0
6309;3e 10%-groep (inkomen);214;2011 voor methodewijziging;134;18.3;1.4;15.5;29.1;115.0;3.0;24.0;176.0
6310;3e 10%-groep (inkomen);214;2011 na methodewijziging;135;18.3;1.5;15.7;29.7;117.0;2.0;24.0;169.0
6311;3e 10%-groep (inkomen);214;2012;131;17.6;1.4;14.9;27.7;114.0;2.0;21.0;162.0
6312;3e 10%-groep (inkomen);214;2013;137;18.4;1.4;13.3;29.2;97.0;1.0;17.0;135.0
6313;3e 10%-groep (inkomen);214;2014;137;18.3;1.4;13.8;28.6;101.0;1.0;17.0;135.0
6314;3e 10%-groep (inkomen);215;2002;79;11.6;1.7;7.6;21.2;96.0;5.0;32.0;147.0
6315;3e 10%-groep (inkomen);215;2003;78;11.3;1.7;8.4;20.8;107.0;6.0;36.0;171.0
6316;3e 10%-groep (inkomen);215;2004;76;10.9;1.7;8.2;20.3;108.0;4.0;27.0;165.0
6317;3e 10%-groep (inkomen);215;2005;75;10.7;1.6;8.0;19.1;107.0;5.0;27.0;166.0
6318;3e 10%-groep (inkomen);215;2006;74;10.5;1.6;8.6;20.6;116.0;4.0;29.0;180.0
6319;3e 10%-groep (inkomen);215;2007;70;9.8;1.6;9.1;18.4;130.0;6.0;42.0;205.0
6320;3e 10%-groep (inkomen);215;2008;71;9.9;1.5;9.3;21.3;130.0;4.0;38.0;206.0
6321;3e 10%-groep (inkomen);215;2009;75;10.3;1.5;10.5;19.7;140.0;4.0;41.0;228.0
6322;3e 10%-groep (inkomen);215;2010;72;9.8;1.5;9.0;17.8;125.0;4.0;34.0;206.0
6323;3e 10%-groep (inkomen);215;2011 voor methodewijziging;68;9.3;1.5;9.6;18.1;141.0;3.0;30.0;206.0
6324;3e 10%-groep (inkomen);215;2011 na methodewijziging;66;9.0;1.5;8.5;16.0;129.0;3.0;34.0;198.0
6325;3e 10%-groep (inkomen);215;2012;66;8.9;1.5;8.6;16.0;131.0;3.0;31.0;192.0
6326;3e 10%-groep (inkomen);215;2013;64;8.6;1.5;7.2;15.8;111.0;2.0;24.0;166.0
6327;3e 10%-groep (inkomen);215;2014;64;8.5;1.4;7.5;15.5;117.0;2.0;24.0;167.0
6328;3e 10%-groep (inkomen);Noord-Nederland (LD);2002;85;12.3;1.7;6.0;16.8;71.0;1.0;10.0;62.0
6329;3e 10%-groep (inkomen);Noord-Nederland (LD);2003;82;11.9;1.7;5.3;13.1;64.0;2.0;15.0;83.0
6330;3e 10%-groep (inkomen);Noord-Nederland (LD);2004;83;11.9;1.6;4.7;11.7;57.0;1.0;11.0;77.0
6331;3e 10%-groep (inkomen);Noord-Nederland (LD);2005;85;12.1;1.6;5.6;13.4;66.0;1.0;12.0;86.0
6332;3e 10%-groep (inkomen);Noord-Nederland (LD);2006;80;11.3;1.6;5.6;13.5;70.0;1.0;13.0;76.0
6333;3e 10%-groep (inkomen);Noord-Nederland (LD);2007;81;11.4;1.6;5.9;11.9;72.0;1.0;16.0;96.0
6334;3e 10%-groep (inkomen);Noord-Nederland (LD);2008;82;11.5;1.6;5.9;13.5;72.0;2.0;15.0;89.0
6335;3e 10%-groep (inkomen);Noord-Nederland (LD);2009;85;11.8;1.5;7.5;14.0;87.0;2.0;17.0;122.0
6336;3e 10%-groep (inkomen);Noord-Nederland (LD);2010;85;11.6;1.5;6.8;13.5;81.0;2.0;17.0;101.0
6337;3e 10%-groep (inkomen);Noord-Nederland (LD);2011 voor methodewijziging;86;11.7;1.5;6.0;11.3;70.0;1.0;14.0;92.0
6338;3e 10%-groep (inkomen);Noord-Nederland (LD);2011 na methodewijziging;81;11.1;1.5;6.2;11.8;77.0;1.0;14.0;98.0
6339;3e 10%-groep (inkomen);Noord-Nederland (LD);2012;81;11.0;1.5;6.1;11.4;75.0;1.0;12.0;91.0
6340;3e 10%-groep (inkomen);Noord-Nederland (LD);2013;82;11.0;1.5;5.3;11.6;64.0;1.0;8.0;74.0
6341;3e 10%-groep (inkomen);Noord-Nederland (LD);2014;82;10.9;1.5;5.3;11.1;65.0;1.0;8.0;72.0
6342;3e 10%-groep (inkomen);Oost-Nederland (LD);2002;131;19.0;1.6;7.2;20.1;55.0;1.0;8.0;47.0
6343;3e 10%-groep (inkomen);Oost-Nederland (LD);2003;132;19.0;1.6;9.1;22.5;69.0;1.0;9.0;59.0
6344;3e 10%-groep (inkomen);Oost-Nederland (LD);2004;130;18.8;1.6;8.3;20.6;64.0;1.0;9.0;63.0
6345;3e 10%-groep (inkomen);Oost-Nederland (LD);2005;134;19.2;1.6;8.5;20.3;64.0;1.0;9.0;61.0
6346;3e 10%-groep (inkomen);Oost-Nederland (LD);2006;136;19.3;1.6;9.2;22.2;68.0;1.0;7.0;77.0
6347;3e 10%-groep (inkomen);Oost-Nederland (LD);2007;142;20.0;1.5;10.0;20.3;70.0;1.0;11.0;81.0
6348;3e 10%-groep (inkomen);Oost-Nederland (LD);2008;138;19.3;1.5;0.8;1.9;6.0;1.0;12.0;83.0
6349;3e 10%-groep (inkomen);Oost-Nederland (LD);2009;144;19.9;1.5;10.7;20.2;74.0;1.0;12.0;89.0
6350;3e 10%-groep (inkomen);Oost-Nederland (LD);2010;147;20.2;1.5;10.7;21.1;72.0;1.0;11.0;89.0
6351;3e 10%-groep (inkomen);Oost-Nederland (LD);2011 voor methodewijziging;143;19.5;1.5;11.0;20.7;77.0;1.0;10.0;86.0
6352;3e 10%-groep (inkomen);Oost-Nederland (LD);2011 na methodewijziging;144;19.6;1.5;11.2;21.2;78.0;1.0;10.0;83.0
6353;3e 10%-groep (inkomen);Oost-Nederland (LD);2012;146;19.7;1.4;11.5;21.3;79.0;1.0;9.0;76.0
6354;3e 10%-groep (inkomen);Oost-Nederland (LD);2013;147;19.7;1.4;9.7;21.5;66.0;1.0;6.0;61.0
6355;3e 10%-groep (inkomen);Oost-Nederland (LD);2014;149;19.9;1.4;10.1;20.9;68.0;1.0;6.0;61.0
6356;3e 10%-groep (inkomen);West-Nederland (LD);2002;325;47.3;1.6;13.0;36.1;40.0;1.0;6.0;25.0
6357;3e 10%-groep (inkomen);West-Nederland (LD);2003;333;48.1;1.6;15.4;38.2;46.0;1.0;6.0;28.0
6358;3e 10%-groep (inkomen);West-Nederland (LD);2004;333;47.9;1.6;16.7;41.4;50.0;1.0;6.0;29.0
6359;3e 10%-groep (inkomen);West-Nederland (LD);2005;341;48.8;1.5;16.9;40.3;50.0;1.0;6.0;31.0
6360;3e 10%-groep (inkomen);West-Nederland (LD);2006;346;49.0;1.5;15.1;36.4;44.0;1.0;7.0;34.0
6361;3e 10%-groep (inkomen);West-Nederland (LD);2007;343;48.3;1.5;20.5;41.4;60.0;1.0;7.0;39.0
6362;3e 10%-groep (inkomen);West-Nederland (LD);2008;347;48.4;1.5;21.5;49.4;62.0;1.0;7.0;43.0
6363;3e 10%-groep (inkomen);West-Nederland (LD);2009;348;48.1;1.5;21.7;40.8;62.0;1.0;7.0;42.0
6364;3e 10%-groep (inkomen);West-Nederland (LD);2010;347;47.6;1.5;20.1;39.7;58.0;1.0;7.0;35.0
6365;3e 10%-groep (inkomen);West-Nederland (LD);2011 voor methodewijziging;351;47.9;1.4;22.6;42.4;64.0;1.0;7.0;40.0
6366;3e 10%-groep (inkomen);West-Nederland (LD);2011 na methodewijziging;354;48.2;1.4;22.4;42.5;63.0;1.0;6.0;40.0
6367;3e 10%-groep (inkomen);West-Nederland (LD);2012;357;48.2;1.4;23.2;43.1;65.0;1.0;6.0;39.0
6368;3e 10%-groep (inkomen);West-Nederland (LD);2013;359;48.1;1.4;19.2;42.3;54.0;0.0;4.0;32.0
6369;3e 10%-groep (inkomen);West-Nederland (LD);2014;359;47.9;1.4;20.9;43.3;58.0;1.0;4.0;33.0
6370;3e 10%-groep (inkomen);Zuid-Nederland (LD);2002;146;21.3;1.7;9.7;27.0;66.0;1.0;10.0;77.0
6371;3e 10%-groep (inkomen);Zuid-Nederland (LD);2003;145;21.0;1.6;10.5;26.1;72.0;1.0;12.0;89.0
6372;3e 10%-groep (inkomen);Zuid-Nederland (LD);2004;149;21.4;1.6;10.6;26.3;71.0;1.0;12.0;95.0
6373;3e 10%-groep (inkomen);Zuid-Nederland (LD);2005;139;19.9;1.6;10.9;26.0;78.0;1.0;12.0;109.0
6374;3e 10%-groep (inkomen);Zuid-Nederland (LD);2006;145;20.5;1.5;11.6;28.0;80.0;1.0;14.0;118.0
6375;3e 10%-groep (inkomen);Zuid-Nederland (LD);2007;144;20.2;1.5;13.0;26.4;91.0;1.0;15.0;141.0
6376;3e 10%-groep (inkomen);Zuid-Nederland (LD);2008;149;20.8;1.5;15.3;35.1;102.0;1.0;18.0;151.0
6377;3e 10%-groep (inkomen);Zuid-Nederland (LD);2009;146;20.2;1.5;13.3;25.1;91.0;1.0;17.0;140.0
6378;3e 10%-groep (inkomen);Zuid-Nederland (LD);2010;151;20.6;1.5;12.9;25.6;86.0;1.0;13.0;114.0
6379;3e 10%-groep (inkomen);Zuid-Nederland (LD);2011 voor methodewijziging;154;21.0;1.4;13.6;25.6;88.0;1.0;15.0;112.0
6380;3e 10%-groep (inkomen);Zuid-Nederland (LD);2011 na methodewijziging;155;21.1;1.5;12.9;24.5;83.0;1.0;13.0;108.0
6381;3e 10%-groep (inkomen);Zuid-Nederland (LD);2012;157;21.2;1.4;13.0;24.2;83.0;1.0;10.0;98.0
6382;3e 10%-groep (inkomen);Zuid-Nederland (LD);2013;158;21.2;1.4;11.1;24.6;70.0;1.0;8.0;79.0
6383;3e 10%-groep (inkomen);Zuid-Nederland (LD);2014;159;21.3;1.4;11.9;24.7;75.0;1.0;8.0;82.0
6384;3e 10%-groep (inkomen);Groningen (PV);2002;29;4.2;1.7;1.7;4.7;58.0;1.0;9.0;71.0
6385;3e 10%-groep (inkomen);Groningen (PV);2003;28;4.1;1.7;1.7;4.1;58.0;2.0;12.0;73.0
6386;3e 10%-groep (inkomen);Groningen (PV);2004;28;4.0;1.6;1.2;3.0;44.0;1.0;8.0;57.0
6387;3e 10%-groep (inkomen);Groningen (PV);2005;30;4.3;1.6;1.6;3.9;54.0;1.0;10.0;76.0
6388;3e 10%-groep (inkomen);Groningen (PV);2006;29;4.2;1.6;1.7;4.2;59.0;1.0;13.0;62.0
6389;3e 10%-groep (inkomen);Groningen (PV);2007;29;4.1;1.6;1.9;3.9;65.0;1.0;14.0;89.0
6390;3e 10%-groep (inkomen);Groningen (PV);2008;29;4.0;1.5;1.7;3.8;57.0;2.0;12.0;59.0
6391;3e 10%-groep (inkomen);Groningen (PV);2009;30;4.2;1.5;2.2;4.1;72.0;2.0;12.0;89.0
6392;3e 10%-groep (inkomen);Groningen (PV);2010;30;4.1;1.5;2.2;4.3;72.0;1.0;13.0;102.0
6393;3e 10%-groep (inkomen);Groningen (PV);2011 voor methodewijziging;30;4.1;1.5;2.0;3.7;66.0;1.0;13.0;75.0
6394;3e 10%-groep (inkomen);Groningen (PV);2011 na methodewijziging;30;4.0;1.5;1.9;3.5;63.0;1.0;10.0;72.0
6395;3e 10%-groep (inkomen);Groningen (PV);2012;30;4.0;1.5;1.8;3.4;62.0;1.0;8.0;66.0
6396;3e 10%-groep (inkomen);Groningen (PV);2013;30;4.0;1.5;1.6;3.5;53.0;0.0;6.0;52.0
6397;3e 10%-groep (inkomen);Groningen (PV);2014;29;3.9;1.5;1.6;3.3;54.0;1.0;6.0;52.0
6398;3e 10%-groep (inkomen);Friesland (PV);2002;33;4.9;1.6;3.0;8.5;91.0;1.0;9.0;68.0
6399;3e 10%-groep (inkomen);Friesland (PV);2003;31;4.5;1.7;2.1;5.1;67.0;2.0;18.0;90.0
6400;3e 10%-groep (inkomen);Friesland (PV);2004;33;4.7;1.7;2.1;5.1;63.0;1.0;10.0;88.0
6401;3e 10%-groep (inkomen);Friesland (PV);2005;31;4.5;1.6;2.2;5.3;72.0;1.0;12.0;96.0
6402;3e 10%-groep (inkomen);Friesland (PV);2006;29;4.1;1.6;2.3;5.6;80.0;1.0;13.0;99.0
6403;3e 10%-groep (inkomen);Friesland (PV);2007;29;4.1;1.6;2.1;4.2;70.0;1.0;15.0;104.0
6404;3e 10%-groep (inkomen);Friesland (PV);2008;31;4.4;1.6;2.3;5.3;73.0;1.0;13.0;96.0
6405;3e 10%-groep (inkomen);Friesland (PV);2009;32;4.5;1.5;3.1;5.9;96.0;3.0;20.0;135.0
6406;3e 10%-groep (inkomen);Friesland (PV);2010;33;4.5;1.5;2.6;5.2;79.0;2.0;16.0;88.0
6407;3e 10%-groep (inkomen);Friesland (PV);2011 voor methodewijziging;33;4.4;1.5;2.4;4.5;73.0;2.0;14.0;96.0
6408;3e 10%-groep (inkomen);Friesland (PV);2011 na methodewijziging;30;4.1;1.5;2.5;4.6;81.0;1.0;17.0;113.0
6409;3e 10%-groep (inkomen);Friesland (PV);2012;30;4.0;1.5;2.4;4.5;80.0;1.0;14.0;103.0
6410;3e 10%-groep (inkomen);Friesland (PV);2013;30;4.1;1.5;2.1;4.6;69.0;1.0;10.0;85.0
6411;3e 10%-groep (inkomen);Friesland (PV);2014;31;4.1;1.5;2.1;4.4;70.0;1.0;9.0;81.0
6412;3e 10%-groep (inkomen);Drenthe (PV);2002;22;3.2;1.8;1.3;3.6;59.0;2.0;14.0;45.0
6413;3e 10%-groep (inkomen);Drenthe (PV);2003;23;3.3;1.7;1.6;3.9;68.0;1.0;16.0;90.0
6414;3e 10%-groep (inkomen);Drenthe (PV);2004;22;3.1;1.7;1.4;3.6;66.0;1.0;13.0;85.0
6415;3e 10%-groep (inkomen);Drenthe (PV);2005;23;3.4;1.7;1.8;4.2;75.0;2.0;15.0;93.0
6416;3e 10%-groep (inkomen);Drenthe (PV);2006;21;3.0;1.6;1.6;3.8;73.0;1.0;11.0;79.0
6417;3e 10%-groep (inkomen);Drenthe (PV);2007;23;3.2;1.6;1.9;3.9;84.0;2.0;19.0;102.0
6418;3e 10%-groep (inkomen);Drenthe (PV);2008;22;3.1;1.5;1.9;4.4;87.0;2.0;21.0;128.0
6419;3e 10%-groep (inkomen);Drenthe (PV);2009;23;3.1;1.6;2.1;4.0;94.0;2.0;21.0;139.0
6420;3e 10%-groep (inkomen);Drenthe (PV);2010;21;2.9;1.6;2.0;4.0;95.0;2.0;24.0;136.0
6421;3e 10%-groep (inkomen);Drenthe (PV);2011 voor methodewijziging;23;3.1;1.5;1.7;3.1;73.0;1.0;16.0;89.0
6422;3e 10%-groep (inkomen);Drenthe (PV);2011 na methodewijziging;21;2.9;1.5;1.9;3.7;90.0;1.0;17.0;117.0
6423;3e 10%-groep (inkomen);Drenthe (PV);2012;21;2.9;1.5;1.9;3.5;88.0;1.0;15.0;112.0
6424;3e 10%-groep (inkomen);Drenthe (PV);2013;22;2.9;1.5;1.6;3.5;73.0;1.0;11.0;91.0
6425;3e 10%-groep (inkomen);Drenthe (PV);2014;22;2.9;1.5;1.6;3.4;75.0;1.0;10.0;90.0
6426;3e 10%-groep (inkomen);Overijssel (PV);2002;44;6.4;1.6;2.2;6.1;50.0;1.0;8.0;40.0
6427;3e 10%-groep (inkomen);Overijssel (PV);2003;44;6.4;1.6;2.4;6.0;55.0;1.0;8.0;50.0
6428;3e 10%-groep (inkomen);Overijssel (PV);2004;45;6.5;1.6;2.8;7.0;63.0;1.0;8.0;53.0
6429;3e 10%-groep (inkomen);Overijssel (PV);2005;46;6.6;1.6;3.1;7.3;66.0;1.0;9.0;72.0
6430;3e 10%-groep (inkomen);Overijssel (PV);2006;47;6.6;1.6;3.3;8.0;71.0;1.0;7.0;113.0
6431;3e 10%-groep (inkomen);Overijssel (PV);2007;49;6.8;1.6;3.7;7.5;76.0;1.0;12.0;119.0
6432;3e 10%-groep (inkomen);Overijssel (PV);2008;46;6.4;1.5;3.8;8.7;83.0;1.0;11.0;105.0
6433;3e 10%-groep (inkomen);Overijssel (PV);2009;48;6.7;1.5;3.8;7.1;78.0;1.0;12.0;101.0
6434;3e 10%-groep (inkomen);Overijssel (PV);2010;46;6.3;1.5;3.4;6.8;75.0;1.0;14.0;123.0
6435;3e 10%-groep (inkomen);Overijssel (PV);2011 voor methodewijziging;47;6.5;1.5;3.7;7.0;78.0;1.0;12.0;118.0
6436;3e 10%-groep (inkomen);Overijssel (PV);2011 na methodewijziging;48;6.6;1.5;3.5;6.7;73.0;1.0;10.0;82.0
6437;3e 10%-groep (inkomen);Overijssel (PV);2012;49;6.6;1.5;3.7;6.9;76.0;1.0;9.0;78.0
6438;3e 10%-groep (inkomen);Overijssel (PV);2013;49;6.5;1.5;3.1;6.9;65.0;1.0;7.0;64.0
6439;3e 10%-groep (inkomen);Overijssel (PV);2014;49;6.5;1.5;3.1;6.5;64.0;1.0;7.0;64.0
6440;3e 10%-groep (inkomen);Flevoland (PV);2002;12;1.7;;;;;;;
6441;3e 10%-groep (inkomen);Flevoland (PV);2003;12;1.8;;;;;;;
6442;3e 10%-groep (inkomen);Flevoland (PV);2004;13;1.9;;;;;;;
6443;3e 10%-groep (inkomen);Flevoland (PV);2005;13;1.9;;;;;;;
6444;3e 10%-groep (inkomen);Flevoland (PV);2006;12;1.7;;;;;;;
6445;3e 10%-groep (inkomen);Flevoland (PV);2007;14;2.0;;;;;;;
6446;3e 10%-groep (inkomen);Flevoland (PV);2008;11;1.6;;;;;;;
6447;3e 10%-groep (inkomen);Flevoland (PV);2009;14;1.9;;;;;;;
6448;3e 10%-groep (inkomen);Flevoland (PV);2010;17;2.3;;;;;;;
6449;3e 10%-groep (inkomen);Flevoland (PV);2011 voor methodewijziging;16;2.1;;;;;;;
6450;3e 10%-groep (inkomen);Flevoland (PV);2011 na methodewijziging;15;2.0;;;;;;;
6451;3e 10%-groep (inkomen);Flevoland (PV);2012;15;2.1;1.5;0.6;1.1;38.0;0.0;3.0;24.0
6452;3e 10%-groep (inkomen);Flevoland (PV);2013;16;2.1;1.5;0.6;1.2;36.0;0.0;2.0;20.0
6453;3e 10%-groep (inkomen);Flevoland (PV);2014;16;2.1;1.5;0.5;1.1;34.0;0.0;2.0;20.0
6454;3e 10%-groep (inkomen);Gelderland (PV);2002;75;10.9;1.6;4.6;12.9;62.0;1.0;9.0;67.0
6455;3e 10%-groep (inkomen);Gelderland (PV);2003;75;10.8;1.6;5.3;13.3;71.0;1.0;11.0;80.0
6456;3e 10%-groep (inkomen);Gelderland (PV);2004;72;10.4;1.6;4.9;12.3;68.0;1.0;12.0;70.0
6457;3e 10%-groep (inkomen);Gelderland (PV);2005;74;10.6;1.6;5.0;11.9;67.0;1.0;10.0;73.0
