ID;KenmerkenWerknemer;BedrijfstakkenBranchesSBI93;Perioden;TotaalBanen_1;Minimumloon_2;k_105Minimumloon_3;k_110Minimumloon_4;k_115Minimumloon_5;k_120Minimumloon_6;k_130Minimumloon_7;TotaalArbeidsvolume_8;Minimumloon_9;k_105Minimumloon_10;k_110Minimumloon_11;k_115Minimumloon_12;k_120Minimumloon_13;k_130Minimumloon_14
528;Leeftijd: 35 tot 40 jaar;130250;2006;46.3;1.0;1.1;1.2;1.5;1.9;3.1;33.7;0.6;0.6;0.7;0.8;1.1;1.9
529;Leeftijd: 35 tot 40 jaar;130250;2007;47.4;0.9;1.0;1.1;1.3;1.7;2.7;34.4;0.5;0.6;0.7;0.8;1.0;1.6
530;Leeftijd: 35 tot 40 jaar;130250;2008;48.8;0.7;0.8;1.0;1.2;1.5;2.4;35.7;0.4;0.5;0.6;0.7;0.9;1.4
531;Leeftijd: 35 tot 40 jaar;130250;2009;49.4;0.7;0.8;1.0;1.2;1.5;2.2;36.0;0.4;0.5;0.6;0.7;0.9;1.3
532;Leeftijd: 35 tot 40 jaar;131410;2006;144.5;4.0;5.9;8.2;11.1;14.3;21.4;94.3;2.3;3.3;4.5;6.2;8.0;12.1
533;Leeftijd: 35 tot 40 jaar;131410;2007;143.4;4.4;6.3;8.5;11.3;14.4;21.1;94.9;2.6;3.6;4.8;6.4;8.1;12.2
534;Leeftijd: 35 tot 40 jaar;131410;2008;140.0;3.8;5.4;7.4;10.1;13.0;19.7;94.1;2.3;3.2;4.4;5.9;7.6;11.7
535;Leeftijd: 35 tot 40 jaar;131410;2009;136.7;4.4;6.0;7.8;10.1;12.7;18.9;92.2;2.8;3.7;4.7;6.0;7.6;11.3
536;Leeftijd: 35 tot 40 jaar;134150;2006;39.1;2.0;2.8;3.8;4.8;5.8;7.7;28.0;1.1;1.5;2.0;2.7;3.2;4.3
537;Leeftijd: 35 tot 40 jaar;134150;2007;38.8;2.0;2.8;3.9;5.1;6.1;8.0;27.9;1.1;1.6;2.2;2.9;3.5;4.6
538;Leeftijd: 35 tot 40 jaar;134150;2008;37.8;1.9;2.7;3.7;4.8;5.8;7.7;27.3;1.0;1.5;2.1;2.8;3.4;4.5
539;Leeftijd: 35 tot 40 jaar;134150;2009;36.8;1.7;2.4;3.4;4.4;5.4;7.3;26.6;1.0;1.4;1.9;2.6;3.1;4.2
540;Leeftijd: 40 tot 45 jaar;100010;2006;988.5;36.2;49.9;67.7;92.3;114.0;159.1;787.6;21.0;28.7;38.7;52.3;65.9;95.8
541;Leeftijd: 40 tot 45 jaar;100010;2007;1000.8;38.4;52.8;70.9;96.5;119.2;165.3;800.9;22.9;31.2;41.8;56.4;70.8;101.7
542;Leeftijd: 40 tot 45 jaar;100010;2008;1002.2;36.3;51.0;68.4;90.0;114.3;161.3;804.9;22.0;30.7;41.3;54.4;69.4;101.0
543;Leeftijd: 40 tot 45 jaar;100010;2009;989.3;36.1;50.2;67.3;85.4;108.0;155.0;793.0;21.8;30.1;40.6;52.0;66.2;96.6
544;Leeftijd: 40 tot 45 jaar;100070;2006;12.8;0.7;0.9;1.3;1.6;2.0;2.8;10.3;0.4;0.5;0.7;0.9;1.1;1.6
545;Leeftijd: 40 tot 45 jaar;100070;2007;12.8;0.7;1.0;1.3;1.7;2.1;2.9;10.3;0.4;0.6;0.8;1.0;1.3;1.8
546;Leeftijd: 40 tot 45 jaar;100070;2008;12.7;0.7;1.0;1.3;1.7;2.1;2.9;10.4;0.4;0.6;0.8;1.0;1.3;1.8
547;Leeftijd: 40 tot 45 jaar;100070;2009;12.8;0.6;0.9;1.2;1.6;2.0;2.8;10.5;0.4;0.6;0.8;1.0;1.3;1.9
548;Leeftijd: 40 tot 45 jaar;101030;2006;1.2;0.0;0.0;0.0;0.0;0.0;0.0;1.1;0.0;0.0;0.0;0.0;0.0;0.0
549;Leeftijd: 40 tot 45 jaar;101030;2007;1.1;0.0;0.0;0.0;0.0;0.0;0.0;1.1;0.0;0.0;0.0;0.0;0.0;0.0
550;Leeftijd: 40 tot 45 jaar;101030;2008;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
551;Leeftijd: 40 tot 45 jaar;101030;2009;1.1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
552;Leeftijd: 40 tot 45 jaar;101760;2006;138.3;3.2;4.8;6.6;8.9;11.6;18.5;127.2;2.3;3.5;4.9;6.8;9.0;14.9
553;Leeftijd: 40 tot 45 jaar;101760;2007;138.0;3.2;4.8;6.8;9.0;11.9;18.7;127.0;2.4;3.6;5.2;7.0;9.3;15.2
554;Leeftijd: 40 tot 45 jaar;101760;2008;138.2;3.4;5.1;7.2;9.4;12.1;18.5;126.7;2.5;3.8;5.5;7.3;9.5;15.0
555;Leeftijd: 40 tot 45 jaar;101760;2009;132.7;3.2;5.3;7.5;9.7;12.8;18.3;121.3;2.5;4.0;5.7;7.6;10.2;14.9
556;Leeftijd: 40 tot 45 jaar;112710;2006;3.9;0.0;0.0;0.0;0.0;0.0;0.0;3.6;0.0;0.0;0.0;0.0;0.0;0.0
557;Leeftijd: 40 tot 45 jaar;112710;2007;3.8;0.0;0.0;0.0;0.0;0.0;0.0;3.5;0.0;0.0;0.0;0.0;0.0;0.0
558;Leeftijd: 40 tot 45 jaar;112710;2008;3.6;0.0;0.0;0.0;0.0;0.0;0.0;3.3;0.0;0.0;0.0;0.0;0.0;0.0
559;Leeftijd: 40 tot 45 jaar;112710;2009;3.7;0.0;0.0;0.0;0.0;0.0;0.0;3.5;0.0;0.0;0.0;0.0;0.0;0.0
560;Leeftijd: 40 tot 45 jaar;113110;2006;49.6;0.5;0.7;0.8;1.0;1.1;1.6;45.8;0.4;0.5;0.5;0.6;0.8;1.1
561;Leeftijd: 40 tot 45 jaar;113110;2007;50.3;0.5;0.7;0.8;1.0;1.2;1.7;46.5;0.4;0.5;0.6;0.7;0.8;1.1
562;Leeftijd: 40 tot 45 jaar;113110;2008;51.0;0.4;0.6;0.7;0.9;1.1;1.5;46.9;0.3;0.4;0.5;0.6;0.7;1.0
563;Leeftijd: 40 tot 45 jaar;113110;2009;51.2;0.4;0.5;0.7;0.8;1.0;1.4;47.0;0.3;0.4;0.5;0.6;0.7;1.0
564;Leeftijd: 40 tot 45 jaar;114110;2006;134.8;7.3;10.1;14.0;18.2;22.4;31.4;109.5;4.3;5.9;8.1;10.5;13.1;19.0
565;Leeftijd: 40 tot 45 jaar;114110;2007;139.8;7.3;10.3;14.1;18.6;23.0;32.6;114.4;4.4;6.1;8.4;11.1;13.8;20.2
566;Leeftijd: 40 tot 45 jaar;114110;2008;144.4;7.3;10.5;14.5;19.1;23.6;33.2;118.5;4.5;6.4;8.8;11.6;14.5;21.0
567;Leeftijd: 40 tot 45 jaar;114110;2009;146.2;6.8;9.8;13.9;18.3;22.8;32.4;119.9;4.1;5.9;8.4;11.1;14.0;20.5
568;Leeftijd: 40 tot 45 jaar;122690;2006;22.6;2.1;3.0;4.0;5.3;6.7;9.4;14.3;1.0;1.4;1.9;2.5;3.2;4.7
569;Leeftijd: 40 tot 45 jaar;122690;2007;23.2;2.2;3.3;4.6;6.0;7.4;10.1;14.8;1.0;1.5;2.1;2.9;3.6;5.2
570;Leeftijd: 40 tot 45 jaar;122690;2008;23.3;2.2;3.4;4.7;6.1;7.5;10.4;15.2;1.1;1.6;2.3;3.1;3.8;5.5
571;Leeftijd: 40 tot 45 jaar;122690;2009;22.9;2.0;3.1;4.5;5.7;7.0;9.8;14.9;1.0;1.5;2.2;2.8;3.5;5.2
572;Leeftijd: 40 tot 45 jaar;123270;2006;64.3;2.4;3.0;3.6;4.4;5.4;7.5;54.5;1.2;1.5;1.8;2.3;3.0;4.4
573;Leeftijd: 40 tot 45 jaar;123270;2007;64.5;2.8;3.3;3.9;4.8;5.7;7.8;54.5;1.3;1.5;1.9;2.4;3.1;4.6
574;Leeftijd: 40 tot 45 jaar;123270;2008;62.4;2.7;3.4;3.9;4.7;5.7;7.7;53.0;1.1;1.4;1.7;2.3;2.9;4.4
575;Leeftijd: 40 tot 45 jaar;123270;2009;60.5;3.1;3.7;4.3;5.2;6.1;8.1;51.1;1.2;1.5;1.9;2.5;3.1;4.6
576;Leeftijd: 40 tot 45 jaar;124750;2006;43.8;0.6;0.7;0.8;1.0;1.2;1.7;37.8;0.4;0.5;0.5;0.7;0.8;1.1
577;Leeftijd: 40 tot 45 jaar;124750;2007;44.1;0.5;0.7;0.8;1.0;1.2;1.7;38.1;0.4;0.5;0.5;0.7;0.8;1.1
578;Leeftijd: 40 tot 45 jaar;124750;2008;43.5;0.4;0.5;0.7;0.8;1.0;1.4;37.6;0.3;0.4;0.5;0.6;0.7;1.0
579;Leeftijd: 40 tot 45 jaar;124750;2009;45.0;0.3;0.4;0.6;0.7;0.9;1.4;39.1;0.2;0.3;0.4;0.5;0.6;0.9
580;Leeftijd: 40 tot 45 jaar;125910;2006;173.2;9.9;13.9;19.6;29.6;35.1;44.1;134.1;5.5;7.8;10.7;15.5;18.8;24.6
581;Leeftijd: 40 tot 45 jaar;125910;2007;185.5;11.1;15.6;21.2;32.1;38.5;48.4;145.3;6.6;9.2;12.4;17.9;21.8;28.5
582;Leeftijd: 40 tot 45 jaar;125910;2008;192.3;10.2;14.8;20.0;27.0;35.6;47.1;151.8;6.1;8.9;12.0;15.9;20.7;28.2
583;Leeftijd: 40 tot 45 jaar;125910;2009;186.5;10.2;14.2;18.8;23.4;30.3;43.8;147.1;5.9;8.3;11.0;13.8;17.7;25.5
584;Leeftijd: 40 tot 45 jaar;129670;2006;79.1;1.5;1.6;1.7;1.9;2.3;3.0;69.4;1.1;1.1;1.2;1.4;1.7;2.3
585;Leeftijd: 40 tot 45 jaar;129670;2007;76.1;1.6;1.6;1.7;1.9;2.2;2.8;66.8;1.2;1.2;1.3;1.4;1.7;2.1
586;Leeftijd: 40 tot 45 jaar;129670;2008;72.4;1.5;1.5;1.6;1.7;2.0;2.5;63.6;1.2;1.3;1.3;1.4;1.6;2.0
587;Leeftijd: 40 tot 45 jaar;129670;2009;71.6;1.3;1.4;1.5;1.6;1.8;2.3;62.8;1.1;1.2;1.3;1.4;1.5;1.9
588;Leeftijd: 40 tot 45 jaar;130250;2006;57.1;1.3;1.4;1.5;1.9;2.5;4.2;41.2;0.7;0.8;0.9;1.1;1.4;2.5
589;Leeftijd: 40 tot 45 jaar;130250;2007;56.1;1.2;1.3;1.4;1.7;2.2;3.8;40.5;0.7;0.8;0.9;1.0;1.3;2.2
590;Leeftijd: 40 tot 45 jaar;130250;2008;55.6;1.0;1.1;1.3;1.6;2.1;3.3;40.3;0.6;0.7;0.8;0.9;1.2;1.9
591;Leeftijd: 40 tot 45 jaar;130250;2009;54.6;0.9;1.0;1.2;1.5;1.9;3.0;39.5;0.6;0.6;0.7;0.9;1.1;1.8
592;Leeftijd: 40 tot 45 jaar;131410;2006;169.5;4.6;6.9;10.0;13.8;18.2;27.7;111.5;2.6;3.8;5.5;7.6;10.0;15.5
593;Leeftijd: 40 tot 45 jaar;131410;2007;167.8;5.1;7.3;10.3;13.8;18.1;27.3;111.1;3.0;4.1;5.7;7.7;10.1;15.4
594;Leeftijd: 40 tot 45 jaar;131410;2008;163.9;4.4;6.4;8.8;12.2;16.0;25.2;109.5;2.7;3.8;5.2;7.1;9.3;14.7
595;Leeftijd: 40 tot 45 jaar;131410;2009;161.5;5.3;7.1;9.5;12.5;15.9;24.2;107.6;3.3;4.4;5.7;7.4;9.4;14.2
596;Leeftijd: 40 tot 45 jaar;134150;2006;38.1;2.1;2.7;3.6;4.6;5.5;7.2;27.3;1.1;1.4;1.9;2.5;3.0;4.0
597;Leeftijd: 40 tot 45 jaar;134150;2007;37.8;2.1;2.9;3.8;4.8;5.7;7.5;27.1;1.1;1.6;2.1;2.7;3.2;4.2
598;Leeftijd: 40 tot 45 jaar;134150;2008;37.8;2.1;2.8;3.7;4.7;5.6;7.5;27.1;1.1;1.5;2.0;2.6;3.2;4.3
599;Leeftijd: 40 tot 45 jaar;134150;2009;38.9;2.0;2.7;3.6;4.5;5.5;7.3;27.7;1.1;1.5;2.0;2.6;3.1;4.1
600;Leeftijd: 45 tot 50 jaar;100010;2006;913.3;31.8;43.7;59.3;81.3;101.4;143.2;734.0;18.7;25.4;34.2;46.5;59.1;86.8
601;Leeftijd: 45 tot 50 jaar;100010;2007;944.0;34.6;47.6;64.2;87.4;109.1;153.1;760.5;20.7;28.2;38.0;51.2;64.9;94.4
602;Leeftijd: 45 tot 50 jaar;100010;2008;965.3;33.8;47.3;63.5;84.0;107.6;154.2;780.0;20.6;28.6;38.4;50.9;65.5;96.6
603;Leeftijd: 45 tot 50 jaar;100010;2009;968.6;35.1;48.8;64.9;82.5;104.8;152.8;780.8;21.3;29.4;39.3;50.3;64.4;95.3
604;Leeftijd: 45 tot 50 jaar;100070;2006;10.8;0.7;0.9;1.2;1.5;1.8;2.6;8.4;0.4;0.5;0.7;0.8;1.0;1.5
605;Leeftijd: 45 tot 50 jaar;100070;2007;11.3;0.7;1.0;1.3;1.7;2.0;2.9;8.9;0.4;0.6;0.8;1.0;1.2;1.7
606;Leeftijd: 45 tot 50 jaar;100070;2008;11.6;0.7;1.0;1.3;1.7;2.1;2.9;9.2;0.4;0.6;0.8;1.0;1.2;1.7
607;Leeftijd: 45 tot 50 jaar;100070;2009;11.9;0.6;0.9;1.2;1.5;1.9;2.8;9.6;0.4;0.6;0.8;1.0;1.3;1.8
608;Leeftijd: 45 tot 50 jaar;101030;2006;1.4;0.0;0.0;0.0;0.0;0.0;0.0;1.3;0.0;0.0;0.0;0.0;0.0;0.0
609;Leeftijd: 45 tot 50 jaar;101030;2007;1.3;0.0;0.0;0.0;0.0;0.0;0.0;1.3;0.0;0.0;0.0;0.0;0.0;0.0
610;Leeftijd: 45 tot 50 jaar;101030;2008;1.3;0.0;0.0;0.0;0.0;0.0;0.0;1.2;0.0;0.0;0.0;0.0;0.0;0.0
611;Leeftijd: 45 tot 50 jaar;101030;2009;1.3;0.0;0.0;0.0;0.0;0.0;0.0;1.2;0.0;0.0;0.0;0.0;0.0;0.0
612;Leeftijd: 45 tot 50 jaar;101760;2006;121.6;2.9;4.5;6.3;8.5;11.2;17.8;112.2;2.1;3.3;4.7;6.4;8.6;14.3
613;Leeftijd: 45 tot 50 jaar;101760;2007;125.4;3.1;4.6;6.7;8.7;11.7;18.6;115.9;2.3;3.5;5.1;6.8;9.2;15.2
614;Leeftijd: 45 tot 50 jaar;101760;2008;130.7;3.3;5.1;7.2;9.3;12.2;19.0;120.6;2.5;3.8;5.5;7.2;9.6;15.5
615;Leeftijd: 45 tot 50 jaar;101760;2009;130.8;3.3;5.5;7.7;9.9;13.3;19.7;120.5;2.6;4.2;5.9;7.7;10.6;16.0
616;Leeftijd: 45 tot 50 jaar;112710;2006;4.3;0.0;0.0;0.0;0.0;0.0;0.0;4.1;0.0;0.0;0.0;0.0;0.0;0.0
617;Leeftijd: 45 tot 50 jaar;112710;2007;4.3;0.0;0.0;0.0;0.0;0.0;0.0;4.1;0.0;0.0;0.0;0.0;0.0;0.0
618;Leeftijd: 45 tot 50 jaar;112710;2008;4.1;0.0;0.0;0.0;0.0;0.0;0.0;3.9;0.0;0.0;0.0;0.0;0.0;0.0
619;Leeftijd: 45 tot 50 jaar;112710;2009;4.1;0.0;0.0;0.0;0.0;0.0;0.0;3.9;0.0;0.0;0.0;0.0;0.0;0.0
620;Leeftijd: 45 tot 50 jaar;113110;2006;44.4;0.5;0.6;0.7;0.9;1.0;1.4;41.1;0.3;0.4;0.5;0.5;0.6;0.9
621;Leeftijd: 45 tot 50 jaar;113110;2007;45.3;0.5;0.6;0.7;0.9;1.0;1.5;42.0;0.4;0.4;0.5;0.6;0.7;1.0
622;Leeftijd: 45 tot 50 jaar;113110;2008;46.4;0.4;0.5;0.6;0.8;0.9;1.4;42.8;0.3;0.3;0.4;0.5;0.6;0.9
623;Leeftijd: 45 tot 50 jaar;113110;2009;46.5;0.4;0.5;0.6;0.7;0.9;1.3;42.8;0.3;0.3;0.4;0.5;0.6;0.9
624;Leeftijd: 45 tot 50 jaar;114110;2006;107.5;6.5;9.0;12.3;16.1;19.7;27.6;86.4;3.8;5.2;7.1;9.3;11.5;16.6
625;Leeftijd: 45 tot 50 jaar;114110;2007;113.4;6.6;9.2;12.7;16.8;20.8;29.0;91.9;4.0;5.5;7.5;9.9;12.4;17.9
626;Leeftijd: 45 tot 50 jaar;114110;2008;120.1;6.8;9.7;13.5;17.8;21.8;30.5;97.8;4.2;5.9;8.1;10.8;13.3;19.1
627;Leeftijd: 45 tot 50 jaar;114110;2009;123.2;6.6;9.5;13.4;17.5;21.6;30.1;100.4;4.0;5.7;8.0;10.5;13.2;18.9
628;Leeftijd: 45 tot 50 jaar;122690;2006;18.7;1.7;2.4;3.3;4.3;5.4;7.8;11.7;0.8;1.1;1.5;2.0;2.6;3.9
629;Leeftijd: 45 tot 50 jaar;122690;2007;19.7;1.9;2.7;3.8;5.0;6.2;8.6;12.4;0.9;1.3;1.8;2.4;3.0;4.4
630;Leeftijd: 45 tot 50 jaar;122690;2008;20.3;1.8;2.8;4.0;5.2;6.5;9.1;13.0;0.9;1.3;1.9;2.6;3.2;4.8
631;Leeftijd: 45 tot 50 jaar;122690;2009;20.5;1.7;2.7;3.8;5.0;6.2;8.9;13.1;0.8;1.3;1.8;2.4;3.1;4.6
632;Leeftijd: 45 tot 50 jaar;123270;2006;58.7;2.1;2.7;3.3;4.0;4.9;6.9;50.1;1.1;1.3;1.6;2.1;2.7;4.1
633;Leeftijd: 45 tot 50 jaar;123270;2007;60.2;2.6;3.1;3.7;4.5;5.5;7.5;51.1;1.2;1.5;1.8;2.3;3.0;4.4
634;Leeftijd: 45 tot 50 jaar;123270;2008;60.1;2.6;3.3;3.9;4.7;5.6;7.7;51.1;1.1;1.4;1.7;2.2;2.9;4.4
635;Leeftijd: 45 tot 50 jaar;123270;2009;59.7;3.2;3.9;4.5;5.4;6.4;8.5;50.4;1.3;1.6;2.0;2.6;3.2;4.7
636;Leeftijd: 45 tot 50 jaar;124750;2006;37.1;0.5;0.6;0.8;0.9;1.1;1.5;32.9;0.3;0.4;0.5;0.6;0.7;0.9
637;Leeftijd: 45 tot 50 jaar;124750;2007;37.7;0.5;0.6;0.7;0.9;1.1;1.5;33.4;0.4;0.4;0.5;0.6;0.7;1.0
638;Leeftijd: 45 tot 50 jaar;124750;2008;37.3;0.4;0.5;0.7;0.8;1.0;1.4;33.0;0.3;0.4;0.4;0.5;0.6;0.9
639;Leeftijd: 45 tot 50 jaar;124750;2009;37.8;0.3;0.4;0.5;0.7;0.8;1.3;33.4;0.2;0.3;0.4;0.4;0.6;0.9
640;Leeftijd: 45 tot 50 jaar;125910;2006;139.2;8.4;11.7;16.3;25.1;30.0;37.4;107.6;4.8;6.6;9.0;13.3;16.2;21.0
641;Leeftijd: 45 tot 50 jaar;125910;2007;153.0;9.7;13.6;18.5;28.1;33.9;42.5;119.4;5.8;8.1;10.8;15.7;19.2;24.9
642;Leeftijd: 45 tot 50 jaar;125910;2008;161.9;9.1;13.2;17.8;24.2;32.1;42.8;127.3;5.5;8.0;10.7;14.3;18.7;25.6
643;Leeftijd: 45 tot 50 jaar;125910;2009;159.9;9.4;13.1;17.3;21.5;27.8;41.2;125.5;5.5;7.7;10.2;12.7;16.3;23.9
644;Leeftijd: 45 tot 50 jaar;129670;2006;83.0;1.4;1.5;1.6;1.8;2.3;3.0;75.0;1.1;1.1;1.2;1.4;1.8;2.3
645;Leeftijd: 45 tot 50 jaar;129670;2007;83.5;1.5;1.6;1.7;1.8;2.2;2.8;75.4;1.1;1.2;1.3;1.4;1.8;2.2
646;Leeftijd: 45 tot 50 jaar;129670;2008;82.9;1.5;1.5;1.6;1.7;2.1;2.6;74.8;1.2;1.3;1.4;1.4;1.8;2.2
647;Leeftijd: 45 tot 50 jaar;129670;2009;84.3;1.4;1.5;1.6;1.7;1.9;2.4;75.8;1.2;1.3;1.4;1.5;1.6;2.1
648;Leeftijd: 45 tot 50 jaar;130250;2006;74.5;1.1;1.2;1.4;1.6;2.3;4.2;56.2;0.7;0.7;0.8;0.9;1.3;2.5
649;Leeftijd: 45 tot 50 jaar;130250;2007;72.3;1.0;1.1;1.3;1.6;2.0;3.9;54.3;0.7;0.7;0.8;0.9;1.2;2.3
650;Leeftijd: 45 tot 50 jaar;130250;2008;70.3;0.9;1.0;1.2;1.5;1.9;3.6;52.9;0.5;0.6;0.7;0.8;1.1;2.1
651;Leeftijd: 45 tot 50 jaar;130250;2009;67.8;0.8;0.9;1.1;1.4;1.8;3.3;50.7;0.5;0.6;0.7;0.8;1.0;1.9
652;Leeftijd: 45 tot 50 jaar;131410;2006;177.0;4.0;6.0;8.9;12.6;16.9;26.7;121.8;2.3;3.4;4.9;6.9;9.4;15.1
653;Leeftijd: 45 tot 50 jaar;131410;2007;180.9;4.6;6.7;9.6;13.2;17.5;27.4;124.7;2.7;3.8;5.3;7.3;9.8;15.6
654;Leeftijd: 45 tot 50 jaar;131410;2008;182.1;4.3;6.1;8.7;12.3;16.5;26.6;126.1;2.6;3.7;5.1;7.1;9.5;15.6
655;Leeftijd: 45 tot 50 jaar;131410;2009;183.0;5.5;7.4;9.8;13.0;16.9;26.5;125.9;3.5;4.6;5.9;7.7;10.0;15.7
656;Leeftijd: 45 tot 50 jaar;134150;2006;35.1;1.9;2.5;3.2;4.0;4.7;6.3;25.3;1.0;1.3;1.7;2.2;2.6;3.5
657;Leeftijd: 45 tot 50 jaar;134150;2007;35.6;2.0;2.6;3.4;4.3;5.1;6.7;25.7;1.0;1.4;1.9;2.4;2.8;3.8
658;Leeftijd: 45 tot 50 jaar;134150;2008;36.3;1.9;2.5;3.2;4.1;4.9;6.6;26.2;1.0;1.3;1.8;2.3;2.8;3.7
659;Leeftijd: 45 tot 50 jaar;134150;2009;38.0;1.9;2.5;3.3;4.2;5.0;6.7;27.5;1.0;1.4;1.9;2.4;2.9;3.9
660;Leeftijd: 50 tot 55 jaar;100010;2006;776.5;25.6;34.8;46.8;64.1;80.7;116.0;629.8;15.2;20.3;27.0;36.5;46.8;69.7
661;Leeftijd: 50 tot 55 jaar;100010;2007;802.6;27.0;36.6;49.1;67.0;84.8;121.9;652.2;16.4;21.9;29.1;39.1;50.2;74.7
662;Leeftijd: 50 tot 55 jaar;100010;2008;825.4;26.2;36.4;48.8;64.4;83.1;122.7;671.4;16.1;22.1;29.5;38.9;50.4;76.4
663;Leeftijd: 50 tot 55 jaar;100010;2009;841.7;27.7;38.3;51.1;64.9;82.9;123.8;682.2;17.0;23.3;31.0;39.6;51.0;77.0
664;Leeftijd: 50 tot 55 jaar;100070;2006;8.2;0.5;0.7;0.9;1.2;1.5;2.1;6.1;0.3;0.4;0.5;0.6;0.8;1.2
665;Leeftijd: 50 tot 55 jaar;100070;2007;8.4;0.5;0.7;1.0;1.2;1.5;2.2;6.5;0.3;0.4;0.6;0.7;0.9;1.3
666;Leeftijd: 50 tot 55 jaar;100070;2008;8.7;0.6;0.8;1.0;1.3;1.6;2.2;6.7;0.3;0.5;0.6;0.8;0.9;1.3
667;Leeftijd: 50 tot 55 jaar;100070;2009;9.1;0.5;0.7;1.0;1.2;1.5;2.2;7.1;0.3;0.5;0.6;0.8;1.0;1.4
668;Leeftijd: 50 tot 55 jaar;101030;2006;1.2;0.0;0.0;0.0;0.0;0.0;0.0;1.1;0.0;0.0;0.0;0.0;0.0;0.0
669;Leeftijd: 50 tot 55 jaar;101030;2007;1.2;0.0;0.0;0.0;0.0;0.0;0.0;1.1;0.0;0.0;0.0;0.0;0.0;0.0
670;Leeftijd: 50 tot 55 jaar;101030;2008;1.2;0.0;0.0;0.0;0.0;0.0;0.0;1.1;0.0;0.0;0.0;0.0;0.0;0.0
671;Leeftijd: 50 tot 55 jaar;101030;2009;1.3;0.0;0.0;0.0;0.0;0.0;0.0;1.2;0.0;0.0;0.0;0.0;0.0;0.0
672;Leeftijd: 50 tot 55 jaar;101760;2006;101.9;2.5;3.8;5.4;7.3;9.7;15.7;93.6;1.9;2.8;4.0;5.5;7.4;12.5
673;Leeftijd: 50 tot 55 jaar;101760;2007;103.7;2.6;4.0;5.7;7.5;10.1;16.5;95.5;2.0;3.0;4.3;5.7;7.8;13.3
674;Leeftijd: 50 tot 55 jaar;101760;2008;106.9;3.0;4.5;6.4;8.3;10.7;17.1;98.3;2.2;3.4;4.9;6.3;8.4;13.8
675;Leeftijd: 50 tot 55 jaar;101760;2009;107.8;3.0;4.9;6.9;8.8;12.0;17.9;99.1;2.3;3.7;5.3;6.8;9.5;14.6
676;Leeftijd: 50 tot 55 jaar;112710;2006;4.6;0.0;0.0;0.0;0.0;0.0;0.0;4.4;0.0;0.0;0.0;0.0;0.0;0.0
677;Leeftijd: 50 tot 55 jaar;112710;2007;4.6;0.0;0.0;0.0;0.0;0.0;0.0;4.4;0.0;0.0;0.0;0.0;0.0;0.0
678;Leeftijd: 50 tot 55 jaar;112710;2008;4.3;0.0;0.0;0.0;0.0;0.0;0.0;4.1;0.0;0.0;0.0;0.0;0.0;0.0
679;Leeftijd: 50 tot 55 jaar;112710;2009;4.3;0.0;0.0;0.0;0.0;0.0;0.0;4.2;0.0;0.0;0.0;0.0;0.0;0.0
680;Leeftijd: 50 tot 55 jaar;113110;2006;41.9;0.5;0.6;0.7;0.8;1.0;1.3;38.8;0.3;0.4;0.4;0.5;0.6;0.8
681;Leeftijd: 50 tot 55 jaar;113110;2007;42.0;0.5;0.6;0.7;0.8;1.0;1.3;39.0;0.3;0.4;0.5;0.5;0.6;0.9
682;Leeftijd: 50 tot 55 jaar;113110;2008;42.5;0.3;0.4;0.6;0.7;0.8;1.2;39.3;0.2;0.3;0.3;0.4;0.5;0.8
683;Leeftijd: 50 tot 55 jaar;113110;2009;42.2;0.3;0.4;0.5;0.6;0.8;1.1;39.0;0.2;0.3;0.3;0.4;0.5;0.7
684;Leeftijd: 50 tot 55 jaar;114110;2006;85.5;5.4;7.6;10.2;13.4;16.4;22.8;67.7;3.1;4.3;5.7;7.5;9.3;13.4
685;Leeftijd: 50 tot 55 jaar;114110;2007;87.8;5.3;7.4;10.1;13.4;16.6;23.4;70.0;3.1;4.3;5.8;7.7;9.6;14.0
686;Leeftijd: 50 tot 55 jaar;114110;2008;91.0;5.3;7.5;10.4;13.8;16.9;23.9;73.0;3.2;4.5;6.1;8.1;10.0;14.6
687;Leeftijd: 50 tot 55 jaar;114110;2009;93.2;5.2;7.4;10.5;13.6;16.9;23.7;74.9;3.1;4.4;6.2;8.0;10.0;14.5
688;Leeftijd: 50 tot 55 jaar;122690;2006;15.1;1.3;1.9;2.6;3.4;4.3;6.2;9.2;0.6;0.9;1.2;1.6;2.0;3.1
689;Leeftijd: 50 tot 55 jaar;122690;2007;15.6;1.4;2.1;2.9;3.8;4.7;6.7;9.7;0.7;1.0;1.4;1.8;2.3;3.4
690;Leeftijd: 50 tot 55 jaar;122690;2008;16.1;1.3;2.0;2.9;3.8;4.8;7.0;10.1;0.6;1.0;1.4;1.8;2.4;3.7
691;Leeftijd: 50 tot 55 jaar;122690;2009;16.3;1.2;1.9;2.8;3.7;4.7;6.9;10.2;0.6;0.9;1.3;1.8;2.3;3.6
692;Leeftijd: 50 tot 55 jaar;123270;2006;52.3;1.7;2.1;2.6;3.2;4.1;6.0;44.9;1.0;1.2;1.4;1.8;2.4;3.6
693;Leeftijd: 50 tot 55 jaar;123270;2007;53.2;1.9;2.3;2.8;3.4;4.3;6.2;45.6;1.0;1.2;1.4;1.8;2.4;3.7
