ID;Beroep;Marges;Perioden;TevredenMetArbeidsomstandigheden_1;TevredenMetWerk_2;LeeftijdWillenDoorwerken_3;LeeftijdInStaatDoorwerken_4;VoldoenAanFysiekeEisenWerk_5;VoldoenAanPsychischeEisenWerk_6;MakkelijkNieuweFunctieEigenWerkgever_7;MakkelijkNieuweBaanAndereWerkgever_8
3718;1013 Fysiotherapeuten;Bovengrens 95%-interval;2014;81.6;89.0;63.9;63.5;91.4;94.8;37.8;45.9
3719;1013 Fysiotherapeuten;Bovengrens 95%-interval;2015;76.9;87.3;64.6;63.3;96.9;93.8;40.3;53.0
3720;1013 Fysiotherapeuten;Bovengrens 95%-interval;2016;79.1;88.7;64.0;63.6;96.0;95.2;47.3;61.7
3721;1013 Fysiotherapeuten;Bovengrens 95%-interval;2017;75.8;86.9;64.5;64.0;95.2;92.9;49.2;69.4
3722;1013 Fysiotherapeuten;Bovengrens 95%-interval;2018;75.5;84.2;64.6;63.4;94.8;92.9;46.5;72.6
3723;1013 Fysiotherapeuten;Bovengrens 95%-interval;2019;79.4;86.9;64.4;63.8;95.4;91.8;40.3;75.8
3724;1013 Fysiotherapeuten;Bovengrens 95%-interval;2020;79.5;89.1;65.3;65.1;95.5;92.5;47.1;77.6
3725;1013 Fysiotherapeuten;Bovengrens 95%-interval;2021;86.8;90.1;64.1;64.0;94.2;93.2;47.8;84.8
3726;1013 Fysiotherapeuten;Bovengrens 95%-interval;2022;82.3;86.7;64.9;63.5;95.7;90.1;42.4;86.7
3727;1013 Fysiotherapeuten;Bovengrens 95%-interval;2023;80.6;87.5;65.1;64.0;98.2;93.9;42.2;90.2
3728;1013 Fysiotherapeuten;Bovengrens 95%-interval;2024;83.8;87.0;65.0;63.7;93.5;88.9;45.2;88.1
3729;102 Specialisten op maatschappelijk g...;Waarde;2014;73.9;83.4;64.3;63.7;93.7;85.6;38.6;40.4
3730;102 Specialisten op maatschappelijk g...;Waarde;2015;69.1;79.9;65.2;64.3;93.6;86.7;38.5;43.9
3731;102 Specialisten op maatschappelijk g...;Waarde;2016;73.5;82.9;64.0;63.5;96.1;88.2;48.9;53.9
3732;102 Specialisten op maatschappelijk g...;Waarde;2017;70.5;79.4;64.4;63.9;93.1;86.0;57.2;66.3
3733;102 Specialisten op maatschappelijk g...;Waarde;2018;73.0;80.5;64.1;63.6;95.7;89.2;51.3;73.6
3734;102 Specialisten op maatschappelijk g...;Waarde;2019;76.2;83.9;64.1;64.0;95.0;86.9;55.0;79.0
3735;102 Specialisten op maatschappelijk g...;Waarde;2020;79.1;85.3;63.8;64.3;95.8;91.3;58.2;78.1
3736;102 Specialisten op maatschappelijk g...;Waarde;2021;78.6;83.2;64.4;64.3;95.0;86.6;62.1;81.9
3737;102 Specialisten op maatschappelijk g...;Waarde;2022;77.7;82.7;64.5;63.7;96.1;86.3;59.4;88.3
3738;102 Specialisten op maatschappelijk g...;Waarde;2023;79.0;83.9;64.6;63.9;95.8;87.6;57.9;86.7
3739;102 Specialisten op maatschappelijk g...;Waarde;2024;77.6;80.8;64.4;64.1;95.2;87.0;56.5;87.8
3740;102 Specialisten op maatschappelijk g...;Ondergrens 95%-interval;2014;69.5;79.5;63.6;62.9;90.1;81.5;33.9;35.7
3741;102 Specialisten op maatschappelijk g...;Ondergrens 95%-interval;2015;65.2;76.5;64.6;63.5;91.4;83.7;34.6;39.9
3742;102 Specialisten op maatschappelijk g...;Ondergrens 95%-interval;2016;69.3;79.4;63.2;62.8;94.3;85.3;43.3;48.5
3743;102 Specialisten op maatschappelijk g...;Ondergrens 95%-interval;2017;66.9;76.1;63.9;63.2;91.0;83.1;53.4;62.6
3744;102 Specialisten op maatschappelijk g...;Ondergrens 95%-interval;2018;69.8;77.7;63.6;62.9;94.2;86.9;47.8;70.4
3745;102 Specialisten op maatschappelijk g...;Ondergrens 95%-interval;2019;73.1;81.2;63.5;63.4;93.3;84.4;51.5;76.2
3746;102 Specialisten op maatschappelijk g...;Ondergrens 95%-interval;2020;76.2;82.7;63.2;63.6;94.3;89.2;54.9;75.3
3747;102 Specialisten op maatschappelijk g...;Ondergrens 95%-interval;2021;75.4;80.3;63.5;63.3;93.2;83.8;58.5;79.0
3748;102 Specialisten op maatschappelijk g...;Ondergrens 95%-interval;2022;75.0;80.2;64.1;63.0;94.6;83.9;56.2;86.1
3749;102 Specialisten op maatschappelijk g...;Ondergrens 95%-interval;2023;76.4;81.5;64.2;63.2;94.3;85.4;54.8;84.5
3750;102 Specialisten op maatschappelijk g...;Ondergrens 95%-interval;2024;74.9;78.3;63.9;63.5;93.6;84.8;53.5;85.7
3751;102 Specialisten op maatschappelijk g...;Bovengrens 95%-interval;2014;77.9;86.7;65.0;64.5;96.1;88.9;43.4;45.3
3752;102 Specialisten op maatschappelijk g...;Bovengrens 95%-interval;2015;72.7;83.0;65.7;65.1;95.3;89.2;42.5;48.0
3753;102 Specialisten op maatschappelijk g...;Bovengrens 95%-interval;2016;77.3;85.8;64.7;64.2;97.3;90.6;54.4;59.1
3754;102 Specialisten op maatschappelijk g...;Bovengrens 95%-interval;2017;73.8;82.3;64.8;64.6;94.8;88.4;60.9;69.8
3755;102 Specialisten op maatschappelijk g...;Bovengrens 95%-interval;2018;75.9;83.1;64.6;64.2;96.9;91.1;54.7;76.5
3756;102 Specialisten op maatschappelijk g...;Bovengrens 95%-interval;2019;79.0;86.3;64.8;64.6;96.3;89.1;58.4;81.6
3757;102 Specialisten op maatschappelijk g...;Bovengrens 95%-interval;2020;81.7;87.6;64.4;65.0;97.0;93.1;61.5;80.7
3758;102 Specialisten op maatschappelijk g...;Bovengrens 95%-interval;2021;81.4;85.8;65.2;65.3;96.3;89.0;65.6;84.5
3759;102 Specialisten op maatschappelijk g...;Bovengrens 95%-interval;2022;80.3;85.0;64.9;64.5;97.1;88.4;62.5;90.1
3760;102 Specialisten op maatschappelijk g...;Bovengrens 95%-interval;2023;81.4;86.1;65.1;64.5;96.9;89.5;60.9;88.7
3761;102 Specialisten op maatschappelijk g...;Bovengrens 95%-interval;2024;80.1;83.2;64.9;64.7;96.4;89.0;59.5;89.7
3762;1021 Maatschappelijk werkers;Waarde;2014;71.2;82.5;64.1;63.2;93.4;86.5;36.2;36.9
3763;1021 Maatschappelijk werkers;Waarde;2015;68.8;78.9;64.6;63.2;91.9;85.6;39.8;40.9
3764;1021 Maatschappelijk werkers;Waarde;2016;71.6;80.0;63.8;63.0;94.8;87.8;47.5;51.0
3765;1021 Maatschappelijk werkers;Waarde;2017;73.1;78.6;63.8;62.4;91.7;88.5;59.4;66.2
3766;1021 Maatschappelijk werkers;Waarde;2018;70.2;76.6;63.4;62.4;96.5;89.2;53.7;73.2
3767;1021 Maatschappelijk werkers;Waarde;2019;77.5;82.2;63.1;62.7;95.8;87.5;55.6;76.4
3768;1021 Maatschappelijk werkers;Waarde;2020;80.6;84.7;63.1;63.5;94.8;91.7;57.8;75.7
3769;1021 Maatschappelijk werkers;Waarde;2021;79.0;81.8;63.9;63.4;94.3;86.3;65.3;80.5
3770;1021 Maatschappelijk werkers;Waarde;2022;77.7;82.3;64.3;62.4;95.6;87.3;61.2;87.9
3771;1021 Maatschappelijk werkers;Waarde;2023;78.5;81.1;64.1;63.3;94.6;86.8;60.5;85.1
3772;1021 Maatschappelijk werkers;Waarde;2024;76.2;78.8;63.9;63.5;95.4;87.0;58.6;86.7
3773;1021 Maatschappelijk werkers;Ondergrens 95%-interval;2014;65.3;77.3;63.1;62.3;89.5;81.9;30.6;31.2
3774;1021 Maatschappelijk werkers;Ondergrens 95%-interval;2015;63.7;74.2;63.8;62.1;88.6;81.5;34.7;35.8
3775;1021 Maatschappelijk werkers;Ondergrens 95%-interval;2016;66.8;75.6;63.0;62.1;92.3;84.1;42.6;46.0
3776;1021 Maatschappelijk werkers;Ondergrens 95%-interval;2017;68.4;74.1;63.2;61.5;88.5;84.9;54.3;61.2
3777;1021 Maatschappelijk werkers;Ondergrens 95%-interval;2018;65.9;72.6;62.6;61.6;94.4;86.0;49.1;69.1
3778;1021 Maatschappelijk werkers;Ondergrens 95%-interval;2019;73.4;78.3;62.1;61.9;93.6;84.1;51.0;72.3
3779;1021 Maatschappelijk werkers;Ondergrens 95%-interval;2020;76.7;81.0;62.2;62.5;92.3;88.7;53.3;71.6
3780;1021 Maatschappelijk werkers;Ondergrens 95%-interval;2021;74.9;77.9;62.7;62.1;91.8;82.6;60.6;76.5
3781;1021 Maatschappelijk werkers;Ondergrens 95%-interval;2022;74.0;79.0;63.8;61.4;93.5;84.2;57.0;85.1
3782;1021 Maatschappelijk werkers;Ondergrens 95%-interval;2023;75.0;77.8;63.6;62.4;92.4;83.8;56.5;81.9
3783;1021 Maatschappelijk werkers;Ondergrens 95%-interval;2024;72.5;75.2;63.2;62.6;93.4;83.9;54.5;83.9
3784;1021 Maatschappelijk werkers;Bovengrens 95%-interval;2014;76.4;86.8;65.1;64.2;96.0;90.1;42.3;43.0
3785;1021 Maatschappelijk werkers;Bovengrens 95%-interval;2015;73.5;82.9;65.3;64.3;94.4;89.0;45.0;46.2
3786;1021 Maatschappelijk werkers;Bovengrens 95%-interval;2016;75.9;83.7;64.6;63.9;96.6;90.7;52.6;56.0
3787;1021 Maatschappelijk werkers;Bovengrens 95%-interval;2017;77.4;82.6;64.5;63.4;94.0;91.4;64.3;70.7
3788;1021 Maatschappelijk werkers;Bovengrens 95%-interval;2018;74.1;80.2;64.3;63.3;97.9;91.7;58.2;77.0
3789;1021 Maatschappelijk werkers;Bovengrens 95%-interval;2019;81.1;85.4;64.2;63.4;97.3;90.2;60.1;80.0
3790;1021 Maatschappelijk werkers;Bovengrens 95%-interval;2020;84.0;87.7;64.0;64.6;96.5;93.9;62.2;79.3
3791;1021 Maatschappelijk werkers;Bovengrens 95%-interval;2021;82.6;85.2;65.1;64.8;96.1;89.4;69.6;83.9
3792;1021 Maatschappelijk werkers;Bovengrens 95%-interval;2022;81.0;85.3;64.8;63.4;97.1;89.8;65.2;90.2
3793;1021 Maatschappelijk werkers;Bovengrens 95%-interval;2023;81.6;84.1;64.6;64.3;96.2;89.3;64.4;87.7
3794;1021 Maatschappelijk werkers;Bovengrens 95%-interval;2024;79.5;81.9;64.6;64.3;96.8;89.5;62.5;89.2
3795;1022 Psychologen en sociologen;Waarde;2014;78.4;84.8;;64.4;94.1;84.1;42.2;46.0
3796;1022 Psychologen en sociologen;Waarde;2015;69.4;81.3;66.1;65.6;95.9;88.1;36.7;47.9
3797;1022 Psychologen en sociologen;Waarde;2016;75.9;86.7;64.2;64.3;97.6;88.7;50.6;57.7
3798;1022 Psychologen en sociologen;Waarde;2017;67.2;80.3;65.1;65.7;95.0;82.8;54.5;66.5
3799;1022 Psychologen en sociologen;Waarde;2018;76.4;85.4;65.0;64.9;94.7;89.2;48.3;74.0
3800;1022 Psychologen en sociologen;Waarde;2019;74.4;86.2;65.4;65.7;93.9;86.2;54.2;82.6
3801;1022 Psychologen en sociologen;Waarde;2020;77.2;86.1;64.6;65.1;97.1;91.0;58.7;81.0
3802;1022 Psychologen en sociologen;Waarde;2021;77.9;85.4;65.1;65.8;96.0;87.0;57.3;84.1
3803;1022 Psychologen en sociologen;Waarde;2022;77.8;83.3;64.7;65.8;96.8;84.9;56.7;88.9
3804;1022 Psychologen en sociologen;Waarde;2023;79.9;88.1;65.5;64.7;97.6;88.9;54.0;89.3
3805;1022 Psychologen en sociologen;Waarde;2024;79.5;83.7;65.2;64.9;95.0;87.0;53.8;89.3
3806;1022 Psychologen en sociologen;Ondergrens 95%-interval;2014;71.5;78.6;;63.0;85.1;76.1;34.6;38.1
3807;1022 Psychologen en sociologen;Ondergrens 95%-interval;2015;63.3;76.0;65.5;64.5;92.5;83.4;30.7;41.6
3808;1022 Psychologen en sociologen;Ondergrens 95%-interval;2016;68.6;81.3;62.7;63.3;95.1;83.7;39.9;47.8
3809;1022 Psychologen en sociologen;Ondergrens 95%-interval;2017;61.7;75.4;64.4;64.8;91.9;78.1;48.8;60.9
3810;1022 Psychologen en sociologen;Ondergrens 95%-interval;2018;71.6;81.2;64.5;64.0;92.0;85.6;43.0;69.1
3811;1022 Psychologen en sociologen;Ondergrens 95%-interval;2019;69.6;82.3;64.8;64.9;90.9;82.1;48.9;78.4
3812;1022 Psychologen en sociologen;Ondergrens 95%-interval;2020;72.8;82.1;63.9;64.2;94.8;87.7;53.8;77.0
3813;1022 Psychologen en sociologen;Ondergrens 95%-interval;2021;72.7;80.8;64.2;64.6;93.1;82.6;51.6;79.6
3814;1022 Psychologen en sociologen;Ondergrens 95%-interval;2022;73.5;79.3;64.1;64.7;94.7;81.0;51.8;85.4
3815;1022 Psychologen en sociologen;Ondergrens 95%-interval;2023;75.9;84.7;64.8;63.7;95.7;85.5;49.2;85.9
3816;1022 Psychologen en sociologen;Ondergrens 95%-interval;2024;75.4;80.0;64.7;64.0;92.1;83.5;49.1;85.9
3817;1022 Psychologen en sociologen;Bovengrens 95%-interval;2014;84.0;89.5;;65.8;97.8;89.8;50.3;54.0
3818;1022 Psychologen en sociologen;Bovengrens 95%-interval;2015;74.9;85.7;66.7;66.8;97.8;91.6;43.1;54.3
3819;1022 Psychologen en sociologen;Bovengrens 95%-interval;2016;82.0;90.7;65.7;65.3;98.9;92.3;61.2;67.1
3820;1022 Psychologen en sociologen;Bovengrens 95%-interval;2017;72.3;84.5;65.7;66.7;96.9;86.7;60.1;71.6
3821;1022 Psychologen en sociologen;Bovengrens 95%-interval;2018;80.6;88.8;65.5;65.7;96.6;92.0;53.5;78.3
3822;1022 Psychologen en sociologen;Bovengrens 95%-interval;2019;78.6;89.3;66.1;66.5;96.0;89.4;59.3;86.1
3823;1022 Psychologen en sociologen;Bovengrens 95%-interval;2020;81.1;89.3;65.3;66.0;98.4;93.4;63.4;84.6
3824;1022 Psychologen en sociologen;Bovengrens 95%-interval;2021;82.4;89.1;66.0;67.0;97.7;90.4;62.8;87.9
3825;1022 Psychologen en sociologen;Bovengrens 95%-interval;2022;81.6;86.7;65.3;66.9;98.1;88.2;61.5;91.6
3826;1022 Psychologen en sociologen;Bovengrens 95%-interval;2023;83.4;90.9;66.2;65.6;98.7;91.6;58.7;92.0
3827;1022 Psychologen en sociologen;Bovengrens 95%-interval;2024;83.1;86.9;65.8;65.8;96.8;89.9;58.4;92.0
3828;103 Vakspecialisten gezondheidszorg;Waarde;2014;74.0;82.8;63.9;62.0;86.4;91.3;42.5;53.6
3829;103 Vakspecialisten gezondheidszorg;Waarde;2015;74.8;81.1;63.4;62.1;85.9;90.3;44.2;54.2
3830;103 Vakspecialisten gezondheidszorg;Waarde;2016;71.6;81.1;63.1;61.8;86.1;91.1;46.1;63.2
3831;103 Vakspecialisten gezondheidszorg;Waarde;2017;69.8;78.1;62.9;61.5;85.2;88.9;53.7;66.2
3832;103 Vakspecialisten gezondheidszorg;Waarde;2018;71.8;81.2;63.0;61.5;86.1;89.9;53.1;75.4
3833;103 Vakspecialisten gezondheidszorg;Waarde;2019;71.5;78.1;63.0;61.5;87.6;89.9;53.3;76.5
3834;103 Vakspecialisten gezondheidszorg;Waarde;2020;74.0;81.4;63.1;62.7;90.1;90.7;54.4;75.3
3835;103 Vakspecialisten gezondheidszorg;Waarde;2021;73.6;81.2;63.1;62.2;86.6;89.1;53.3;79.0
3836;103 Vakspecialisten gezondheidszorg;Waarde;2022;69.9;77.8;64.0;61.9;86.5;88.2;54.4;83.7
3837;103 Vakspecialisten gezondheidszorg;Waarde;2023;73.7;79.8;63.5;62.3;88.4;89.9;54.7;83.6
3838;103 Vakspecialisten gezondheidszorg;Waarde;2024;73.6;79.1;63.6;62.0;90.0;90.8;55.0;83.0
3839;103 Vakspecialisten gezondheidszorg;Ondergrens 95%-interval;2014;71.1;80.2;63.4;61.4;84.1;89.4;39.3;50.3
3840;103 Vakspecialisten gezondheidszorg;Ondergrens 95%-interval;2015;72.3;78.9;63.0;61.6;83.9;88.5;41.5;51.5
3841;103 Vakspecialisten gezondheidszorg;Ondergrens 95%-interval;2016;69.0;78.9;62.6;61.3;84.0;89.3;43.3;60.5
3842;103 Vakspecialisten gezondheidszorg;Ondergrens 95%-interval;2017;67.2;75.7;62.5;61.0;83.2;87.1;51.0;63.7
3843;103 Vakspecialisten gezondheidszorg;Ondergrens 95%-interval;2018;69.6;79.2;62.7;61.1;84.4;88.3;50.7;73.4
3844;103 Vakspecialisten gezondheidszorg;Ondergrens 95%-interval;2019;69.3;76.1;62.6;61.1;85.9;88.3;50.9;74.5
3845;103 Vakspecialisten gezondheidszorg;Ondergrens 95%-interval;2020;71.7;79.4;62.5;62.2;88.5;89.1;51.9;73.1
3846;103 Vakspecialisten gezondheidszorg;Ondergrens 95%-interval;2021;71.1;79.0;62.6;61.6;84.7;87.3;50.6;76.7
3847;103 Vakspecialisten gezondheidszorg;Ondergrens 95%-interval;2022;67.5;75.5;63.7;61.3;84.6;86.5;51.9;81.7
3848;103 Vakspecialisten gezondheidszorg;Ondergrens 95%-interval;2023;71.4;77.7;62.9;61.7;86.7;88.2;52.1;81.7
3849;103 Vakspecialisten gezondheidszorg;Ondergrens 95%-interval;2024;71.3;76.9;63.2;61.3;88.4;89.3;52.4;81.0
3850;103 Vakspecialisten gezondheidszorg;Bovengrens 95%-interval;2014;76.7;85.1;64.3;62.7;88.5;92.9;45.8;56.8
3851;103 Vakspecialisten gezondheidszorg;Bovengrens 95%-interval;2015;77.1;83.2;63.9;62.7;87.7;91.9;47.0;57.0
3852;103 Vakspecialisten gezondheidszorg;Bovengrens 95%-interval;2016;74.1;83.2;63.6;62.3;87.9;92.6;48.9;65.9
3853;103 Vakspecialisten gezondheidszorg;Bovengrens 95%-interval;2017;72.2;80.3;63.3;62.0;87.0;90.5;56.4;68.7
3854;103 Vakspecialisten gezondheidszorg;Bovengrens 95%-interval;2018;73.9;83.0;63.4;61.9;87.6;91.2;55.5;77.3
3855;103 Vakspecialisten gezondheidszorg;Bovengrens 95%-interval;2019;73.6;80.1;63.3;62.0;89.0;91.2;55.7;78.5
3856;103 Vakspecialisten gezondheidszorg;Bovengrens 95%-interval;2020;76.2;83.3;63.6;63.2;91.5;92.1;57.0;77.4
3857;103 Vakspecialisten gezondheidszorg;Bovengrens 95%-interval;2021;76.0;83.3;63.6;62.8;88.4;90.7;56.0;81.1
3858;103 Vakspecialisten gezondheidszorg;Bovengrens 95%-interval;2022;72.2;79.8;64.4;62.5;88.1;89.8;57.0;85.4
3859;103 Vakspecialisten gezondheidszorg;Bovengrens 95%-interval;2023;75.9;81.8;64.1;62.9;90.0;91.3;57.2;85.4
3860;103 Vakspecialisten gezondheidszorg;Bovengrens 95%-interval;2024;75.8;81.2;64.1;62.6;91.4;92.2;57.5;84.8
3861;1031 Laboranten;Waarde;2014;72.2;90.2;;;93.3;94.5;31.7;31.5
3862;1031 Laboranten;Waarde;2015;72.6;82.7;;;86.4;88.3;34.1;36.3
3863;1031 Laboranten;Waarde;2016;69.9;79.3;;;88.3;91.3;35.1;48.2
3864;1031 Laboranten;Waarde;2017;68.4;83.3;;;85.6;92.4;36.6;46.6
3865;1031 Laboranten;Waarde;2018;66.5;80.7;64.1;63.2;85.2;86.5;36.6;53.3
3866;1031 Laboranten;Waarde;2019;72.5;83.4;63.9;;88.5;93.1;43.8;64.4
3867;1031 Laboranten;Waarde;2020;78.5;81.9;;;92.6;93.8;42.4;65.9
3868;1031 Laboranten;Waarde;2021;71.6;82.7;;;86.1;91.0;47.0;72.0
3869;1031 Laboranten;Waarde;2022;69.2;81.1;63.3;62.3;87.6;90.4;48.4;73.4
3870;1031 Laboranten;Waarde;2023;75.7;86.8;;;92.3;92.6;49.2;75.6
3871;1031 Laboranten;Waarde;2024;76.2;84.6;;;86.3;91.4;43.6;71.4
3872;1031 Laboranten;Ondergrens 95%-interval;2014;62.1;82.4;;;86.9;88.2;23.0;23.0
3873;1031 Laboranten;Ondergrens 95%-interval;2015;64.4;75.3;;;80.0;81.7;26.5;28.5
3874;1031 Laboranten;Ondergrens 95%-interval;2016;61.2;71.0;;;81.5;84.8;27.0;39.4
3875;1031 Laboranten;Ondergrens 95%-interval;2017;59.9;75.7;;;78.7;86.6;28.9;38.3
3876;1031 Laboranten;Ondergrens 95%-interval;2018;58.7;73.8;63.6;62.5;78.8;79.6;29.4;45.5
3877;1031 Laboranten;Ondergrens 95%-interval;2019;64.9;76.9;63.2;;82.7;87.8;36.1;56.7
3878;1031 Laboranten;Ondergrens 95%-interval;2020;71.3;74.8;;;87.5;88.7;34.7;58.0
3879;1031 Laboranten;Ondergrens 95%-interval;2021;63.3;75.5;;;79.5;84.7;38.8;64.4
3880;1031 Laboranten;Ondergrens 95%-interval;2022;61.6;74.0;62.1;60.7;81.9;84.6;40.7;66.1
3881;1031 Laboranten;Ondergrens 95%-interval;2023;67.5;80.2;;;86.7;87.2;41.1;68.3
3882;1031 Laboranten;Ondergrens 95%-interval;2024;68.3;77.6;;;79.7;85.3;35.7;63.6
3883;1031 Laboranten;Bovengrens 95%-interval;2014;80.5;94.8;;;96.7;97.6;41.9;41.6
3884;1031 Laboranten;Bovengrens 95%-interval;2015;79.5;88.2;;;91.0;92.7;42.6;44.9
3885;1031 Laboranten;Bovengrens 95%-interval;2016;77.5;85.8;;;92.9;95.2;44.1;57.1
3886;1031 Laboranten;Bovengrens 95%-interval;2017;75.8;88.8;;;90.6;95.8;45.2;55.1
3887;1031 Laboranten;Bovengrens 95%-interval;2018;73.5;86.1;64.6;63.9;89.9;91.3;44.5;60.9
3888;1031 Laboranten;Bovengrens 95%-interval;2019;79.0;88.4;64.6;;92.5;96.1;51.9;71.4
3889;1031 Laboranten;Bovengrens 95%-interval;2020;84.3;87.3;;;95.8;96.7;50.4;73.0
3890;1031 Laboranten;Bovengrens 95%-interval;2021;78.6;88.1;;;90.8;94.9;55.3;78.6
3891;1031 Laboranten;Bovengrens 95%-interval;2022;76.0;86.6;64.4;63.9;91.6;94.2;56.2;79.6
3892;1031 Laboranten;Bovengrens 95%-interval;2023;82.3;91.4;;;95.7;95.8;57.2;81.6
3893;1031 Laboranten;Bovengrens 95%-interval;2024;82.6;89.7;;;91.0;95.1;51.9;78.2
3894;1032 Apothekersassistenten;Waarde;2014;69.1;79.3;;61.4;83.4;86.5;43.4;60.6
3895;1032 Apothekersassistenten;Waarde;2015;73.6;85.5;63.5;;86.1;92.8;36.6;53.8
3896;1032 Apothekersassistenten;Waarde;2016;73.7;81.4;;;84.9;89.7;43.6;63.4
3897;1032 Apothekersassistenten;Waarde;2017;61.8;67.9;61.2;60.5;84.5;91.4;43.3;62.2
3898;1032 Apothekersassistenten;Waarde;2018;68.9;77.8;63.0;61.9;82.9;90.2;46.8;72.5
3899;1032 Apothekersassistenten;Waarde;2019;67.5;73.2;62.9;61.6;84.4;87.5;41.0;71.6
3900;1032 Apothekersassistenten;Waarde;2020;77.9;88.7;;;90.4;88.6;48.2;73.4
3901;1032 Apothekersassistenten;Waarde;2021;79.1;85.5;;;86.4;81.4;42.3;75.3
3902;1032 Apothekersassistenten;Waarde;2022;63.1;67.5;;59.6;83.7;80.3;44.1;78.2
3903;1032 Apothekersassistenten;Waarde;2023;67.9;68.9;;;84.6;84.8;48.9;80.1
3904;1032 Apothekersassistenten;Waarde;2024;62.5;66.7;;;88.2;86.1;43.6;81.6
3905;1032 Apothekersassistenten;Ondergrens 95%-interval;2014;61.4;72.3;;60.0;77.0;80.1;35.9;52.9
3906;1032 Apothekersassistenten;Ondergrens 95%-interval;2015;66.5;79.4;62.4;;80.0;87.6;29.4;46.0
3907;1032 Apothekersassistenten;Ondergrens 95%-interval;2016;66.2;74.6;;;78.1;83.6;35.7;55.3
3908;1032 Apothekersassistenten;Ondergrens 95%-interval;2017;54.0;60.0;59.4;59.3;78.0;85.7;35.8;54.8
3909;1032 Apothekersassistenten;Ondergrens 95%-interval;2018;62.1;71.6;62.1;60.7;77.2;85.4;39.9;65.9
3910;1032 Apothekersassistenten;Ondergrens 95%-interval;2019;60.4;66.3;62.1;60.4;78.7;81.8;34.0;64.7
3911;1032 Apothekersassistenten;Ondergrens 95%-interval;2020;71.4;83.3;;;85.4;83.1;40.8;66.5
3912;1032 Apothekersassistenten;Ondergrens 95%-interval;2021;71.5;78.5;;;79.6;74.2;34.1;67.5
3913;1032 Apothekersassistenten;Ondergrens 95%-interval;2022;55.5;59.9;;57.0;77.3;73.4;36.8;71.3
3914;1032 Apothekersassistenten;Ondergrens 95%-interval;2023;60.2;61.2;;;77.8;78.2;41.2;73.4
3915;1032 Apothekersassistenten;Ondergrens 95%-interval;2024;55.2;59.5;;;82.8;80.3;36.5;75.6
3916;1032 Apothekersassistenten;Bovengrens 95%-interval;2014;75.9;84.9;;62.8;88.3;91.0;51.3;67.9
3917;1032 Apothekersassistenten;Bovengrens 95%-interval;2015;79.7;90.0;64.6;;90.5;95.9;44.3;61.3
3918;1032 Apothekersassistenten;Bovengrens 95%-interval;2016;80.0;86.7;;;89.8;93.7;51.7;70.8
3919;1032 Apothekersassistenten;Bovengrens 95%-interval;2017;69.1;74.9;63.0;61.8;89.3;95.0;51.0;69.2
3920;1032 Apothekersassistenten;Bovengrens 95%-interval;2018;75.0;82.9;63.8;63.1;87.5;93.5;53.9;78.2
3921;1032 Apothekersassistenten;Bovengrens 95%-interval;2019;73.9;79.2;63.8;62.9;88.8;91.6;48.4;77.6
3922;1032 Apothekersassistenten;Bovengrens 95%-interval;2020;83.3;92.5;;;93.7;92.4;55.6;79.3
3923;1032 Apothekersassistenten;Bovengrens 95%-interval;2021;85.1;90.5;;;91.2;87.0;50.8;81.8
3924;1032 Apothekersassistenten;Bovengrens 95%-interval;2022;70.1;74.2;;62.1;88.5;85.8;51.8;83.8
3925;1032 Apothekersassistenten;Bovengrens 95%-interval;2023;74.8;75.7;;;89.6;89.7;56.7;85.4
3926;1032 Apothekersassistenten;Bovengrens 95%-interval;2024;69.3;73.2;;;92.1;90.4;51.0;86.4
3927;1033 Verpleegkundigen (mbo);Waarde;2014;69.9;79.4;63.5;59.3;82.1;90.1;41.6;51.0
3928;1033 Verpleegkundigen (mbo);Waarde;2015;71.0;77.8;63.6;59.9;81.3;87.5;44.4;53.1
3929;1033 Verpleegkundigen (mbo);Waarde;2016;64.7;78.8;63.3;60.3;80.6;88.6;50.8;67.2
3930;1033 Verpleegkundigen (mbo);Waarde;2017;67.9;76.2;63.1;59.9;78.3;86.7;61.6;73.2
3931;1033 Verpleegkundigen (mbo);Waarde;2018;67.4;81.6;62.8;59.3;81.2;87.5;66.8;86.0
3932;1033 Verpleegkundigen (mbo);Waarde;2019;66.5;77.8;63.0;59.3;83.1;86.5;67.0;82.1
3933;1033 Verpleegkundigen (mbo);Waarde;2020;69.5;78.6;63.0;60.7;84.5;88.9;64.2;84.2
3934;1033 Verpleegkundigen (mbo);Waarde;2021;65.1;76.8;63.3;59.7;81.3;87.0;63.8;83.9
3935;1033 Verpleegkundigen (mbo);Waarde;2022;63.8;75.3;63.7;59.6;80.3;86.0;63.9;89.1
3936;1033 Verpleegkundigen (mbo);Waarde;2023;72.2;81.7;63.7;59.7;85.5;90.6;69.3;88.2
3937;1033 Verpleegkundigen (mbo);Waarde;2024;65.8;79.9;62.7;57.9;86.0;87.7;65.5;87.3
3938;1033 Verpleegkundigen (mbo);Ondergrens 95%-interval;2014;64.1;74.1;62.6;58.2;77.2;85.9;35.9;45.0
3939;1033 Verpleegkundigen (mbo);Ondergrens 95%-interval;2015;66.3;73.4;62.8;58.9;77.1;83.7;39.6;48.1
3940;1033 Verpleegkundigen (mbo);Ondergrens 95%-interval;2016;59.7;74.3;62.5;59.3;76.3;84.7;45.8;62.3
