ID;RegioS;SamenstellingVanHetHuishouden;AantalHuishoudens_1;GemiddBesteedbInkomenPerHuishouden_2;GemiddGestandaardiseerdInkPerHuish_3
843;Ommen;Paar met kinderen;2.4;36.1;19.0
844;Ommen;Eenoudergezin;0.3;27.0;18.1
845;Raalte;Totaal particulier huishouden;13.8;29.3;19.3
846;Raalte;Eenpersoonshuishouden;3.1;16.4;16.4
847;Raalte;Paar zonder kinderen;4.3;29.6;21.6
848;Raalte;Paar met kinderen;5.3;36.6;19.3
849;Raalte;Eenoudergezin;0.6;25.6;17.1
850;Rijssen;Totaal particulier huishouden;12.5;31.2;19.8
851;Rijssen;Eenpersoonshuishouden;2.7;17.9;17.9
852;Rijssen;Paar zonder kinderen;3.6;29.3;21.4
853;Rijssen;Paar met kinderen;5.2;38.1;19.6
854;Rijssen;Eenoudergezin;0.5;31.0;20.1
855;Staphorst;Totaal particulier huishouden;4.8;32.2;19.4
856;Staphorst;Eenpersoonshuishouden;0.9;16.2;16.2
857;Staphorst;Paar zonder kinderen;1.3;30.8;22.5
858;Staphorst;Paar met kinderen;2.4;37.9;18.7
859;Staphorst;Eenoudergezin;0.2;31.0;20.6
860;Tubbergen;Totaal particulier huishouden;6.7;32.4;19.9
861;Tubbergen;Eenpersoonshuishouden;1.2;16.9;16.9
862;Tubbergen;Paar zonder kinderen;1.7;28.9;21.1
863;Tubbergen;Paar met kinderen;3.0;38.2;20.0
864;Tubbergen;Eenoudergezin;0.3;32.4;21.3
865;Urk;Totaal particulier huishouden;4.6;31.2;17.7
866;Urk;Eenpersoonshuishouden;0.8;15.6;15.6
867;Urk;Paar zonder kinderen;0.7;25.5;18.6
868;Urk;Paar met kinderen;2.7;37.0;17.7
869;Urk;Eenoudergezin;0.2;28.4;18.3
870;Wierden;Totaal particulier huishouden;8.3;32.3;20.8
871;Wierden;Eenpersoonshuishouden;1.6;20.9;20.9
872;Wierden;Paar zonder kinderen;2.5;28.7;20.9
873;Wierden;Paar met kinderen;3.4;39.0;20.5
874;Wierden;Eenoudergezin;0.3;30.6;20.3
875;Zwolle;Totaal particulier huishouden;46.3;28.1;19.8
876;Zwolle;Eenpersoonshuishouden;15.9;17.4;17.4
877;Zwolle;Paar zonder kinderen;13.7;31.7;23.1
878;Zwolle;Paar met kinderen;12.8;38.1;20.3
879;Zwolle;Eenoudergezin;2.6;22.3;15.2
880;Rijnwaarden;Totaal particulier huishouden;4.3;28.1;18.5
881;Rijnwaarden;Eenpersoonshuishouden;0.9;15.6;15.6
882;Rijnwaarden;Paar zonder kinderen;1.5;27.2;19.8
883;Rijnwaarden;Paar met kinderen;1.6;34.5;18.6
884;Rijnwaarden;Eenoudergezin;0.2;27.8;18.8
885;Aalten;Totaal particulier huishouden;7.2;28.4;19.0
886;Aalten;Eenpersoonshuishouden;1.9;17.0;17.0
887;Aalten;Paar zonder kinderen;2.3;27.6;20.2
888;Aalten;Paar met kinderen;2.5;36.6;19.3
889;Aalten;Eenoudergezin;0.3;29.3;19.6
890;Angerlo;Totaal particulier huishouden;1.9;31.2;20.2
891;Angerlo;Eenpersoonshuishouden;0.4;16.1;16.1
892;Angerlo;Paar zonder kinderen;0.6;28.9;21.1
893;Angerlo;Paar met kinderen;0.8;39.0;21.0
894;Angerlo;Eenoudergezin;0.1;29.1;19.9
895;Apeldoorn;Totaal particulier huishouden;64.4;29.5;20.5
896;Apeldoorn;Eenpersoonshuishouden;19.8;17.9;17.9
897;Apeldoorn;Paar zonder kinderen;20.1;32.1;23.4
898;Apeldoorn;Paar met kinderen;19.0;38.6;20.6
899;Apeldoorn;Eenoudergezin;3.4;25.0;16.9
900;Arnhem;Totaal particulier huishouden;64.0;25.6;18.7
901;Arnhem;Eenpersoonshuishouden;26.0;16.6;16.6
902;Arnhem;Paar zonder kinderen;17.3;30.8;22.5
903;Arnhem;Paar met kinderen;14.1;35.8;19.4
904;Arnhem;Eenoudergezin;4.4;21.1;14.5
905;Barneveld;Totaal particulier huishouden;16.9;31.9;20.3
906;Barneveld;Eenpersoonshuishouden;3.8;17.7;17.7
907;Barneveld;Paar zonder kinderen;4.7;30.6;22.3
908;Barneveld;Paar met kinderen;6.9;39.4;20.1
909;Barneveld;Eenoudergezin;0.7;27.8;18.7
910;Bergh;Totaal particulier huishouden;7.2;28.9;19.2
911;Bergh;Eenpersoonshuishouden;1.7;16.6;16.6
912;Bergh;Paar zonder kinderen;2.4;28.5;20.8
913;Bergh;Paar met kinderen;2.5;35.1;19.0
914;Bergh;Eenoudergezin;0.3;25.9;18.2
915;Beuningen;Totaal particulier huishouden;9.5;31.9;20.9
916;Beuningen;Eenpersoonshuishouden;2.0;17.7;17.7
917;Beuningen;Paar zonder kinderen;2.9;31.8;23.2
918;Beuningen;Paar met kinderen;3.9;39.6;21.2
919;Beuningen;Eenoudergezin;0.4;23.6;15.9
920;Borculo;Totaal particulier huishouden;4.0;28.1;18.9
921;Borculo;Eenpersoonshuishouden;0.9;16.2;16.2
922;Borculo;Paar zonder kinderen;1.4;29.3;21.4
923;Borculo;Paar met kinderen;1.4;34.2;18.3
924;Borculo;Eenoudergezin;0.2;23.5;16.1
925;Brummen;Totaal particulier huishouden;8.4;31.2;20.8
926;Brummen;Eenpersoonshuishouden;1.9;16.6;16.6
927;Brummen;Paar zonder kinderen;3.0;33.3;24.3
928;Brummen;Paar met kinderen;2.9;37.8;20.3
929;Brummen;Eenoudergezin;0.4;26.6;18.0
930;Buren;Totaal particulier huishouden;9.7;32.6;21.2
931;Buren;Eenpersoonshuishouden;2.0;17.4;17.4
932;Buren;Paar zonder kinderen;3.2;32.0;23.4
933;Buren;Paar met kinderen;3.8;40.0;21.4
934;Buren;Eenoudergezin;0.3;27.9;18.9
935;Culemborg;Totaal particulier huishouden;10.4;31.5;21.1
936;Culemborg;Eenpersoonshuishouden;2.8;17.6;17.6
937;Culemborg;Paar zonder kinderen;2.9;32.9;24.0
938;Culemborg;Paar met kinderen;3.6;40.7;21.8
939;Culemborg;Eenoudergezin;0.6;27.5;18.6
940;Didam;Totaal particulier huishouden;6.3;30.9;20.0
941;Didam;Eenpersoonshuishouden;1.2;16.7;16.7
942;Didam;Paar zonder kinderen;2.0;29.0;21.2
943;Didam;Paar met kinderen;2.5;37.8;20.4
944;Didam;Eenoudergezin;0.4;26.6;18.1
945;Dinxperlo;Totaal particulier huishouden;3.4;29.2;19.5
946;Dinxperlo;Eenpersoonshuishouden;0.8;15.9;15.9
947;Dinxperlo;Paar zonder kinderen;1.2;29.6;21.6
948;Dinxperlo;Paar met kinderen;1.2;37.2;19.9
949;Dinxperlo;Eenoudergezin;0.2;25.0;17.2
950;Doesburg;Totaal particulier huishouden;4.7;27.5;18.9
951;Doesburg;Eenpersoonshuishouden;1.3;18.0;18.0
952;Doesburg;Paar zonder kinderen;1.4;27.7;20.2
953;Doesburg;Paar met kinderen;1.6;35.0;19.0
954;Doesburg;Eenoudergezin;0.2;22.2;15.6
955;Doetinchem;Totaal particulier huishouden;20.4;28.1;19.4
956;Doetinchem;Eenpersoonshuishouden;6.0;16.8;16.8
957;Doetinchem;Paar zonder kinderen;6.5;30.1;22.0
958;Doetinchem;Paar met kinderen;6.3;36.6;19.6
959;Doetinchem;Eenoudergezin;1.1;23.9;16.4
960;Druten;Totaal particulier huishouden;6.6;30.8;20.1
961;Druten;Eenpersoonshuishouden;1.5;16.4;16.4
962;Druten;Paar zonder kinderen;2.1;30.6;22.4
963;Druten;Paar met kinderen;2.6;38.3;20.5
964;Druten;Eenoudergezin;0.3;26.4;18.3
965;Duiven;Totaal particulier huishouden;9.8;30.5;20.0
966;Duiven;Eenpersoonshuishouden;2.0;17.1;17.1
967;Duiven;Paar zonder kinderen;3.1;30.6;22.4
968;Duiven;Paar met kinderen;4.0;36.9;19.8
969;Duiven;Eenoudergezin;0.5;26.1;17.0
970;Ede;Totaal particulier huishouden;39.6;31.1;20.7
971;Ede;Eenpersoonshuishouden;10.9;18.2;18.2
972;Ede;Paar zonder kinderen;11.7;32.2;23.5
973;Ede;Paar met kinderen;13.6;39.6;20.7
974;Ede;Eenoudergezin;1.9;25.9;17.4
975;Eibergen;Totaal particulier huishouden;6.3;28.3;18.5
976;Eibergen;Eenpersoonshuishouden;1.5;14.9;14.9
977;Eibergen;Paar zonder kinderen;1.9;27.4;20.0
978;Eibergen;Paar met kinderen;2.3;36.2;19.2
979;Eibergen;Eenoudergezin;0.3;28.4;19.1
980;Elburg;Totaal particulier huishouden;7.8;30.7;19.8
981;Elburg;Eenpersoonshuishouden;1.6;16.7;16.7
982;Elburg;Paar zonder kinderen;2.3;30.3;22.1
983;Elburg;Paar met kinderen;3.2;37.2;19.5
984;Elburg;Eenoudergezin;0.4;26.1;17.9
985;Epe;Totaal particulier huishouden;13.1;30.0;20.1
986;Epe;Eenpersoonshuishouden;3.4;16.8;16.8
987;Epe;Paar zonder kinderen;4.3;31.0;22.6
988;Epe;Paar met kinderen;4.3;37.3;19.9
989;Epe;Eenoudergezin;0.5;29.4;19.5
990;Ermelo;Totaal particulier huishouden;10.1;31.4;20.8
991;Ermelo;Eenpersoonshuishouden;2.9;16.3;16.3
992;Ermelo;Paar zonder kinderen;3.0;33.3;24.3
993;Ermelo;Paar met kinderen;3.4;41.0;21.3
994;Ermelo;Eenoudergezin;0.5;28.7;19.4
995;Geldermalsen;Totaal particulier huishouden;9.7;32.6;21.2
996;Geldermalsen;Eenpersoonshuishouden;2.2;16.8;16.8
997;Geldermalsen;Paar zonder kinderen;3.0;32.4;23.6
998;Geldermalsen;Paar met kinderen;3.8;41.0;21.7
999;Geldermalsen;Eenoudergezin;0.4;30.6;21.1
1000;Gendringen;Totaal particulier huishouden;8.0;28.1;18.5
1001;Gendringen;Eenpersoonshuishouden;1.8;15.4;15.4
1002;Gendringen;Paar zonder kinderen;2.5;27.8;20.3
1003;Gendringen;Paar met kinderen;3.0;34.8;18.6
1004;Gendringen;Eenoudergezin;0.4;25.7;17.4
1005;Gorssel;Totaal particulier huishouden;5.4;33.2;23.0
1006;Gorssel;Eenpersoonshuishouden;1.4;21.6;21.6
1007;Gorssel;Paar zonder kinderen;2.1;34.7;25.3
1008;Gorssel;Paar met kinderen;1.6;40.2;21.7
1009;Gorssel;Eenoudergezin;0.1;26.1;17.9
1010;Groenlo;Totaal particulier huishouden;3.8;28.5;19.5
1011;Groenlo;Eenpersoonshuishouden;1.0;17.2;17.2
1012;Groenlo;Paar zonder kinderen;1.3;29.3;21.4
1013;Groenlo;Paar met kinderen;1.3;36.7;19.6
1014;Groenlo;Eenoudergezin;0.2;25.2;17.2
1015;Groesbeek;Totaal particulier huishouden;7.3;29.5;19.8
1016;Groesbeek;Eenpersoonshuishouden;1.8;17.1;17.1
1017;Groesbeek;Paar zonder kinderen;2.4;28.1;20.5
1018;Groesbeek;Paar met kinderen;2.5;38.2;20.5
1019;Groesbeek;Eenoudergezin;0.3;29.0;19.8
1020;Harderwijk;Totaal particulier huishouden;15.8;30.0;20.1
1021;Harderwijk;Eenpersoonshuishouden;4.3;17.8;17.8
1022;Harderwijk;Paar zonder kinderen;4.5;30.6;22.3
1023;Harderwijk;Paar met kinderen;5.4;38.6;20.5
1024;Harderwijk;Eenoudergezin;0.9;25.0;16.8
1025;Hattem;Totaal particulier huishouden;4.5;31.5;21.1
1026;Hattem;Eenpersoonshuishouden;1.1;18.0;18.0
1027;Hattem;Paar zonder kinderen;1.6;32.4;23.7
1028;Hattem;Paar met kinderen;1.6;39.0;20.7
1029;Hattem;Eenoudergezin;0.1;30.1;20.5
1030;Heerde;Totaal particulier huishouden;7.1;30.1;20.0
1031;Heerde;Eenpersoonshuishouden;1.7;17.0;17.0
1032;Heerde;Paar zonder kinderen;2.3;30.2;22.1
1033;Heerde;Paar met kinderen;2.6;37.9;20.1
1034;Heerde;Eenoudergezin;0.3;28.9;19.2
1035;Hengelo;Totaal particulier huishouden;3.2;30.2;19.7
1036;Hengelo;Eenpersoonshuishouden;0.7;16.1;16.1
1037;Hengelo;Paar zonder kinderen;1.0;28.7;21.0
1038;Hengelo;Paar met kinderen;1.3;38.5;20.6
1039;Hengelo;Eenoudergezin;0.1;28.3;18.4
1040;Heumen;Totaal particulier huishouden;6.2;33.6;22.1
1041;Heumen;Eenpersoonshuishouden;1.3;18.9;18.9
1042;Heumen;Paar zonder kinderen;2.0;33.7;24.6
1043;Heumen;Paar met kinderen;2.4;41.3;22.1
1044;Heumen;Eenoudergezin;0.3;28.1;19.2
1045;Hummelo en Keppel;Totaal particulier huishouden;1.8;32.2;22.1
1046;Hummelo en Keppel;Eenpersoonshuishouden;0.5;19.5;19.5
1047;Hummelo en Keppel;Paar zonder kinderen;0.7;32.9;24.0
1048;Hummelo en Keppel;Paar met kinderen;0.6;40.0;21.8
1049;Hummelo en Keppel;Eenoudergezin;;;
1050;Kesteren;Totaal particulier huishouden;7.5;31.9;19.9
1051;Kesteren;Eenpersoonshuishouden;1.5;16.0;16.0
1052;Kesteren;Paar zonder kinderen;2.1;30.0;21.9
1053;Kesteren;Paar met kinderen;3.2;39.4;20.1
1054;Kesteren;Eenoudergezin;0.4;28.4;19.2
1055;Lichtenvoorde;Totaal particulier huishouden;7.1;30.2;19.6
1056;Lichtenvoorde;Eenpersoonshuishouden;1.6;16.6;16.6
1057;Lichtenvoorde;Paar zonder kinderen;2.2;28.4;20.7
1058;Lichtenvoorde;Paar met kinderen;2.8;38.3;20.2
1059;Lichtenvoorde;Eenoudergezin;0.3;28.1;18.9
1060;Lochem;Totaal particulier huishouden;7.7;31.2;21.1
1061;Lochem;Eenpersoonshuishouden;2.0;17.9;17.9
1062;Lochem;Paar zonder kinderen;2.6;32.5;23.7
1063;Lochem;Paar met kinderen;2.5;38.9;20.8
1064;Lochem;Eenoudergezin;0.3;29.7;20.6
1065;Maasdriel;Totaal particulier huishouden;8.7;32.2;20.9
1066;Maasdriel;Eenpersoonshuishouden;1.9;18.0;18.0
1067;Maasdriel;Paar zonder kinderen;2.5;30.6;22.3
1068;Maasdriel;Paar met kinderen;3.5;39.8;21.1
1069;Maasdriel;Eenoudergezin;0.5;28.8;19.9
1070;Millingen aan de Rijn;Totaal particulier huishouden;2.3;29.4;19.7
1071;Millingen aan de Rijn;Eenpersoonshuishouden;0.5;17.1;17.1
1072;Millingen aan de Rijn;Paar zonder kinderen;0.7;30.5;22.3
1073;Millingen aan de Rijn;Paar met kinderen;0.9;35.4;19.2
1074;Millingen aan de Rijn;Eenoudergezin;0.1;24.9;16.6
1075;Neede;Totaal particulier huishouden;4.4;28.4;19.0
1076;Neede;Eenpersoonshuishouden;1.0;15.9;15.9
1077;Neede;Paar zonder kinderen;1.6;28.0;20.5
1078;Neede;Paar met kinderen;1.4;36.8;19.8
1079;Neede;Eenoudergezin;0.2;26.2;17.3
1080;Nijkerk;Totaal particulier huishouden;14.1;32.5;21.2
1081;Nijkerk;Eenpersoonshuishouden;3.2;17.4;17.4
1082;Nijkerk;Paar zonder kinderen;4.4;33.3;24.3
1083;Nijkerk;Paar met kinderen;5.5;40.1;21.1
1084;Nijkerk;Eenoudergezin;0.6;28.8;19.4
1085;Nijmegen;Totaal particulier huishouden;68.4;26.0;19.0
1086;Nijmegen;Eenpersoonshuishouden;28.5;16.7;16.7
1087;Nijmegen;Paar zonder kinderen;18.0;31.0;22.6
1088;Nijmegen;Paar met kinderen;15.2;37.4;20.2
1089;Nijmegen;Eenoudergezin;4.9;22.8;15.7
1090;Oldebroek;Totaal particulier huishouden;7.7;32.1;20.0
1091;Oldebroek;Eenpersoonshuishouden;1.4;17.7;17.7
1092;Oldebroek;Paar zonder kinderen;2.1;29.7;21.7
1093;Oldebroek;Paar met kinderen;3.4;37.6;19.5
1094;Oldebroek;Eenoudergezin;0.3;29.9;19.3
1095;Putten;Totaal particulier huishouden;8.4;32.3;21.0
1096;Putten;Eenpersoonshuishouden;2.0;17.9;17.9
1097;Putten;Paar zonder kinderen;2.5;32.4;23.6
1098;Putten;Paar met kinderen;3.2;40.1;20.8
1099;Putten;Eenoudergezin;0.4;28.2;18.5
1100;Renkum;Totaal particulier huishouden;13.8;31.5;22.5
1101;Renkum;Eenpersoonshuishouden;4.6;20.5;20.5
1102;Renkum;Paar zonder kinderen;4.6;34.9;25.5
1103;Renkum;Paar met kinderen;3.6;41.3;22.2
1104;Renkum;Eenoudergezin;0.7;26.6;18.3
1105;Rheden;Totaal particulier huishouden;19.2;29.2;20.8
1106;Rheden;Eenpersoonshuishouden;6.2;18.6;18.6
1107;Rheden;Paar zonder kinderen;6.7;32.3;23.6
1108;Rheden;Paar met kinderen;5.1;38.3;20.6
1109;Rheden;Eenoudergezin;0.8;23.7;16.3
1110;Rozendaal;Totaal particulier huishouden;0.6;42.4;29.1
1111;Rozendaal;Eenpersoonshuishouden;0.1;22.8;22.8
1112;Rozendaal;Paar zonder kinderen;0.3;47.7;34.8
1113;Rozendaal;Paar met kinderen;0.2;45.8;24.3
1114;Rozendaal;Eenoudergezin;;;
1115;Ruurlo;Totaal particulier huishouden;3.4;29.2;19.5
1116;Ruurlo;Eenpersoonshuishouden;0.7;16.2;16.2
1117;Ruurlo;Paar zonder kinderen;1.2;29.5;21.5
1118;Ruurlo;Paar met kinderen;1.2;35.7;19.2
1119;Ruurlo;Eenoudergezin;0.1;30.6;21.2
1120;Scherpenzeel;Totaal particulier huishouden;3.2;32.6;21.2
1121;Scherpenzeel;Eenpersoonshuishouden;0.7;19.4;19.4
1122;Scherpenzeel;Paar zonder kinderen;1.0;31.7;23.1
1123;Scherpenzeel;Paar met kinderen;1.3;40.3;20.7
1124;Scherpenzeel;Eenoudergezin;0.1;29.9;19.3
1125;Steenderen;Totaal particulier huishouden;1.9;29.5;18.7
1126;Steenderen;Eenpersoonshuishouden;0.4;11.9;11.9
1127;Steenderen;Paar zonder kinderen;0.6;28.5;20.8
1128;Steenderen;Paar met kinderen;0.7;37.8;20.1
1129;Steenderen;Eenoudergezin;;;
1130;Tiel;Totaal particulier huishouden;16.2;28.7;19.4
1131;Tiel;Eenpersoonshuishouden;4.4;16.6;16.6
1132;Tiel;Paar zonder kinderen;4.7;30.5;22.2
1133;Tiel;Paar met kinderen;5.5;36.9;19.9
1134;Tiel;Eenoudergezin;0.9;24.1;16.4
1135;Ubbergen;Totaal particulier huishouden;3.9;29.7;20.8
1136;Ubbergen;Eenpersoonshuishouden;1.2;18.6;18.6
1137;Ubbergen;Paar zonder kinderen;1.4;30.8;22.5
1138;Ubbergen;Paar met kinderen;1.1;38.3;20.7
1139;Ubbergen;Eenoudergezin;0.2;29.9;20.9
1140;Voorst;Totaal particulier huishouden;8.8;30.8;20.2
1141;Voorst;Eenpersoonshuishouden;2.0;16.5;16.5
1142;Voorst;Paar zonder kinderen;2.9;30.7;22.4
1143;Voorst;Paar met kinderen;3.2;38.7;20.4
1144;Voorst;Eenoudergezin;0.3;27.9;19.0
1145;Vorden;Totaal particulier huishouden;3.3;29.7;20.0
1146;Vorden;Eenpersoonshuishouden;0.8;18.0;18.0
1147;Vorden;Paar zonder kinderen;1.2;30.1;22.0
1148;Vorden;Paar met kinderen;1.1;36.7;19.6
1149;Vorden;Eenoudergezin;0.2;24.0;15.7
1150;Wageningen;Totaal particulier huishouden;13.5;28.4;20.7
1151;Wageningen;Eenpersoonshuishouden;5.5;17.9;17.9
1152;Wageningen;Paar zonder kinderen;3.7;33.2;24.2
1153;Wageningen;Paar met kinderen;3.2;40.8;21.9
1154;Wageningen;Eenoudergezin;0.7;25.2;17.2
1155;Warnsveld;Totaal particulier huishouden;3.4;31.7;21.2
1156;Warnsveld;Eenpersoonshuishouden;0.7;19.5;19.5
1157;Warnsveld;Paar zonder kinderen;1.2;31.9;23.3
1158;Warnsveld;Paar met kinderen;1.2;38.1;20.3
1159;Warnsveld;Eenoudergezin;0.2;24.4;16.6
1160;Wehl;Totaal particulier huishouden;2.3;30.0;19.1
1161;Wehl;Eenpersoonshuishouden;0.4;16.1;16.1
1162;Wehl;Paar zonder kinderen;0.7;27.8;20.3
1163;Wehl;Paar met kinderen;1.0;35.7;19.1
1164;Wehl;Eenoudergezin;0.1;29.0;19.5
1165;Westervoort;Totaal particulier huishouden;6.1;29.9;19.7
1166;Westervoort;Eenpersoonshuishouden;1.3;17.8;17.8
1167;Westervoort;Paar zonder kinderen;1.7;30.2;22.1
1168;Westervoort;Paar met kinderen;2.4;36.9;19.7
1169;Westervoort;Eenoudergezin;0.5;23.2;16.0
1170;Winterswijk;Totaal particulier huishouden;11.6;27.4;18.6
1171;Winterswijk;Eenpersoonshuishouden;3.2;15.8;15.8
1172;Winterswijk;Paar zonder kinderen;3.8;27.6;20.1
1173;Winterswijk;Paar met kinderen;3.7;36.6;19.5
1174;Winterswijk;Eenoudergezin;0.5;25.3;17.2
1175;Wisch;Totaal particulier huishouden;7.7;28.5;19.1
1176;Wisch;Eenpersoonshuishouden;2.0;15.8;15.8
1177;Wisch;Paar zonder kinderen;2.5;29.5;21.5
1178;Wisch;Paar met kinderen;2.6;35.6;19.1
1179;Wisch;Eenoudergezin;0.3;27.4;18.7
1180;Wijchen;Totaal particulier huishouden;15.3;30.6;20.3
1181;Wijchen;Eenpersoonshuishouden;3.6;16.5;16.5
1182;Wijchen;Paar zonder kinderen;4.6;31.7;23.1
1183;Wijchen;Paar met kinderen;5.8;38.8;20.8
1184;Wijchen;Eenoudergezin;0.9;25.5;17.1
1185;Zaltbommel;Totaal particulier huishouden;9.6;31.2;20.3
1186;Zaltbommel;Eenpersoonshuishouden;2.1;17.1;17.1
1187;Zaltbommel;Paar zonder kinderen;2.9;31.3;22.9
1188;Zaltbommel;Paar met kinderen;3.7;38.7;20.3
1189;Zaltbommel;Eenoudergezin;0.5;26.7;18.3
1190;Zelhem;Totaal particulier huishouden;4.3;29.5;19.4
1191;Zelhem;Eenpersoonshuishouden;0.9;16.3;16.3
1192;Zelhem;Paar zonder kinderen;1.5;28.9;21.1
1193;Zelhem;Paar met kinderen;1.6;36.3;19.5
1194;Zelhem;Eenoudergezin;0.2;27.6;19.2
1195;Zevenaar;Totaal particulier huishouden;10.8;29.0;19.9
1196;Zevenaar;Eenpersoonshuishouden;3.0;17.8;17.8
1197;Zevenaar;Paar zonder kinderen;3.6;29.9;21.9
1198;Zevenaar;Paar met kinderen;3.3;38.0;20.4
1199;Zevenaar;Eenoudergezin;0.6;23.7;16.3
1200;Zutphen;Totaal particulier huishouden;16.3;26.1;18.6
1201;Zutphen;Eenpersoonshuishouden;5.9;16.9;16.9
1202;Zutphen;Paar zonder kinderen;4.5;29.5;21.5
1203;Zutphen;Paar met kinderen;4.2;35.0;18.9
1204;Zutphen;Eenoudergezin;1.1;21.6;14.9
1205;Nunspeet;Totaal particulier huishouden;9.4;31.1;20.1
1206;Nunspeet;Eenpersoonshuishouden;2.2;17.6;17.6
1207;Nunspeet;Paar zonder kinderen;2.7;30.7;22.4
1208;Nunspeet;Paar met kinderen;3.7;38.2;19.7
1209;Nunspeet;Eenoudergezin;0.4;27.3;18.4
1210;Dronten;Totaal particulier huishouden;13.9;29.4;19.7
1211;Dronten;Eenpersoonshuishouden;3.2;17.3;17.3
1212;Dronten;Paar zonder kinderen;4.5;30.7;22.4
1213;Dronten;Paar met kinderen;5.1;36.2;19.2
1214;Dronten;Eenoudergezin;0.7;24.2;16.4
1215;Neerijnen;Totaal particulier huishouden;4.2;32.3;20.9
1216;Neerijnen;Eenpersoonshuishouden;0.9;16.8;16.8
1217;Neerijnen;Paar zonder kinderen;1.3;31.6;23.1
1218;Neerijnen;Paar met kinderen;1.7;39.9;21.1
1219;Neerijnen;Eenoudergezin;0.2;30.6;20.7
1220;Abcoude;Totaal particulier huishouden;3.3;41.8;28.0
1221;Abcoude;Eenpersoonshuishouden;0.8;24.1;24.1
1222;Abcoude;Paar zonder kinderen;1.0;46.2;33.7
1223;Abcoude;Paar met kinderen;1.3;51.4;27.7
1224;Abcoude;Eenoudergezin;0.2;26.9;18.6
1225;Amerongen;Totaal particulier huishouden;2.7;33.6;22.8
1226;Amerongen;Eenpersoonshuishouden;0.7;20.8;20.8
1227;Amerongen;Paar zonder kinderen;0.9;36.0;26.3
1228;Amerongen;Paar met kinderen;0.9;40.1;21.1
1229;Amerongen;Eenoudergezin;0.1;28.9;20.1
1230;Amersfoort;Totaal particulier huishouden;54.7;30.8;21.5
1231;Amersfoort;Eenpersoonshuishouden;18.3;19.0;19.0
1232;Amersfoort;Paar zonder kinderen;15.0;34.5;25.2
1233;Amersfoort;Paar met kinderen;16.7;41.0;22.0
1234;Amersfoort;Eenoudergezin;3.2;24.3;16.6
1235;Baarn;Totaal particulier huishouden;10.4;32.2;23.0
1236;Baarn;Eenpersoonshuishouden;3.6;20.6;20.6
1237;Baarn;Paar zonder kinderen;3.2;36.7;26.8
1238;Baarn;Paar met kinderen;2.8;42.3;22.6
1239;Baarn;Eenoudergezin;0.5;26.3;17.9
1240;De Bilt;Totaal particulier huishouden;17.9;35.5;25.0
1241;De Bilt;Eenpersoonshuishouden;6.0;22.0;22.0
1242;De Bilt;Paar zonder kinderen;5.6;39.8;29.1
1243;De Bilt;Paar met kinderen;5.1;47.1;25.0
1244;De Bilt;Eenoudergezin;0.9;26.7;18.4
1245;Breukelen;Totaal particulier huishouden;5.7;33.7;22.7
1246;Breukelen;Eenpersoonshuishouden;1.6;18.9;18.9
1247;Breukelen;Paar zonder kinderen;1.8;34.2;25.0
1248;Breukelen;Paar met kinderen;1.9;45.0;23.8
1249;Breukelen;Eenoudergezin;0.3;30.2;20.5
1250;Bunnik;Totaal particulier huishouden;5.6;36.1;24.5
1251;Bunnik;Eenpersoonshuishouden;1.3;22.3;22.3
1252;Bunnik;Paar zonder kinderen;1.9;36.9;26.9
1253;Bunnik;Paar met kinderen;1.9;45.2;24.2
1254;Bunnik;Eenoudergezin;0.2;30.9;21.1
1255;Bunschoten;Totaal particulier huishouden;6.6;33.1;20.5
1256;Bunschoten;Eenpersoonshuishouden;1.2;16.4;16.4
1257;Bunschoten;Paar zonder kinderen;1.8;29.6;21.6
1258;Bunschoten;Paar met kinderen;3.1;41.3;21.3
1259;Bunschoten;Eenoudergezin;0.2;31.4;20.5
1260;Doorn;Totaal particulier huishouden;4.4;34.4;24.7
1261;Doorn;Eenpersoonshuishouden;1.6;21.9;21.9
1262;Doorn;Paar zonder kinderen;1.3;39.4;28.7
1263;Doorn;Paar met kinderen;1.2;45.5;24.7
1264;Doorn;Eenoudergezin;0.2;27.4;19.0
1265;Driebergen-Rijsenburg;Totaal particulier huishouden;7.5;35.3;24.5
1266;Driebergen-Rijsenburg;Eenpersoonshuishouden;2.4;20.8;20.8
1267;Driebergen-Rijsenburg;Paar zonder kinderen;2.3;38.7;28.2
1268;Driebergen-Rijsenburg;Paar met kinderen;2.3;47.4;25.2
1269;Driebergen-Rijsenburg;Eenoudergezin;0.4;29.1;20.0
1270;Eemnes;Totaal particulier huishouden;3.3;33.9;22.6
1271;Eemnes;Eenpersoonshuishouden;0.8;20.5;20.5
1272;Eemnes;Paar zonder kinderen;0.9;35.1;25.6
1273;Eemnes;Paar met kinderen;1.3;42.2;22.6
1274;Eemnes;Eenoudergezin;0.2;23.7;16.0
1275;Houten;Totaal particulier huishouden;15.0;34.9;22.6
1276;Houten;Eenpersoonshuishouden;3.3;18.4;18.4
1277;Houten;Paar zonder kinderen;4.1;35.7;26.1
1278;Houten;Paar met kinderen;6.4;43.3;23.0
1279;Houten;Eenoudergezin;0.8;28.2;18.9
1280;Leersum;Totaal particulier huishouden;3.0;33.5;22.8
1281;Leersum;Eenpersoonshuishouden;0.8;18.0;18.0
1282;Leersum;Paar zonder kinderen;1.0;36.9;26.9
1283;Leersum;Paar met kinderen;0.9;42.8;22.9
