ID;Geslacht;Arbeidspositie;Persoonskenmerken;Perioden;BeroepsEnNietBeroepsbevolking_1;BeroepsEnNietBeroepsbevMetInkomen_2;GemiddeldPersoonlijkPrimairInkomen_3;GemiddeldPersoonlijkOverdrachtsinkomen_4;GemiddeldPersoonlijkInkomen_5;GemiddeldGestandaardiseerdInkomen_6;BeroepsNietBeroepsbevInkomenOnb_7
4693;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Positie: partner in paar met kind;2008;64;64;2.8;17.9;20.2;27.0;1
4694;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Positie: partner in paar met kind;2009;59;57;2.4;19.0;21.0;26.2;1
4695;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Positie: partner in paar met kind;2010;55;53;4.1;20.7;23.9;26.9;1
4696;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Positie: partner in paar met kind;2011;57;55;2.7;22.0;24.4;26.1;1
4697;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Positie: partner in paar met kind;2012;54;54;2.9;22.1;24.6;27.1;1
4698;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Positie: partner in paar met kind;2013;52;51;2.6;22.2;24.3;26.5;1
4699;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Positie: partner in paar met kind;2014;52;51;2.8;21.7;24.0;26.9;1
4700;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Positie: partner in paar, geen kind;2005;695;687;2.0;18.1;19.6;22.2;8
4701;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Positie: partner in paar, geen kind;2006;851;839;1.4;18.5;19.7;22.1;11
4702;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Positie: partner in paar, geen kind;2007;945;933;1.4;18.9;20.0;23.4;12
4703;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Positie: partner in paar, geen kind;2008;960;949;1.4;19.7;20.9;24.2;11
4704;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Positie: partner in paar, geen kind;2009;952;939;1.2;20.1;21.1;24.3;13
4705;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Positie: partner in paar, geen kind;2010;989;974;1.3;20.1;21.2;24.6;15
4706;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Positie: partner in paar, geen kind;2011;1089;1068;1.2;20.0;21.1;24.0;21
4707;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Positie: partner in paar, geen kind;2012;1082;1058;1.0;20.4;21.3;24.5;24
4708;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Positie: partner in paar, geen kind;2013;1086;1064;0.8;20.5;21.2;25.0;22
4709;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Positie: partner in paar, geen kind;2014;1066;1039;1.0;21.0;22.0;26.1;27
4710;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Positie: kind >= 18 jaar;2005;1;1;;;;;0
4711;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Positie: kind >= 18 jaar;2006;1;1;;;;;0
4712;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Positie: kind >= 18 jaar;2007;0;0;;;;;0
4713;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Positie: kind >= 18 jaar;2008;1;1;;;;;0
4714;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Positie: kind >= 18 jaar;2009;0;0;;;;;0
4715;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Positie: kind >= 18 jaar;2010;0;0;;;;;0
4716;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Positie: kind >= 18 jaar;2011;0;0;;;;;0
4717;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Positie: kind >= 18 jaar;2012;2;2;;;;;0
4718;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Positie: kind >= 18 jaar;2013;1;1;;;;;0
4719;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Positie: kind >= 18 jaar;2014;1;1;;;;;0
4720;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Positie: kind < 18 jaar;2005;0;0;;;;;0
4721;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Positie: kind < 18 jaar;2006;0;0;;;;;0
4722;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Positie: kind < 18 jaar;2007;0;0;;;;;0
4723;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Positie: kind < 18 jaar;2008;0;0;;;;;0
4724;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Positie: kind < 18 jaar;2009;0;0;;;;;0
4725;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Positie: kind < 18 jaar;2010;0;0;;;;;0
4726;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Positie: kind < 18 jaar;2011;0;0;;;;;0
4727;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Positie: kind < 18 jaar;2012;0;0;;;;;0
4728;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Positie: kind < 18 jaar;2013;0;0;;;;;0
4729;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Positie: kind < 18 jaar;2014;0;0;;;;;0
4730;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Positie: ouder;2005;101;99;2.6;17.8;19.8;24.0;1
4731;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Positie: ouder;2006;97;96;2.0;18.5;20.0;24.2;1
4732;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Positie: ouder;2007;89;88;2.3;18.4;20.3;25.5;1
4733;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Positie: ouder;2008;80;79;2.3;18.6;20.4;26.6;1
4734;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Positie: ouder;2009;74;73;2.1;19.5;21.3;26.1;1
4735;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Positie: ouder;2010;65;64;3.7;21.6;24.4;26.8;2
4736;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Positie: ouder;2011;68;67;2.5;22.3;24.5;25.8;2
4737;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Positie: ouder;2012;67;66;2.6;22.1;24.3;26.3;1
4738;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Positie: ouder;2013;63;61;2.2;22.4;24.2;25.9;2
4739;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Positie: ouder;2014;63;61;2.5;21.9;23.9;26.2;2
4740;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Positie: kind;2005;1;1;;;;;0
4741;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Positie: kind;2006;1;1;;;;;0
4742;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Positie: kind;2007;0;0;;;;;0
4743;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Positie: kind;2008;1;1;;;;;0
4744;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Positie: kind;2009;0;0;;;;;0
4745;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Positie: kind;2010;0;0;;;;;0
4746;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Positie: kind;2011;0;0;;;;;0
4747;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Positie: kind;2012;2;2;;;;;0
4748;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Positie: kind;2013;1;1;;;;;0
4749;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Positie: kind;2014;1;1;;;;;0
4750;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Positie: overig lid;2005;11;11;;;;;0
4751;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Positie: overig lid;2006;12;11;;;;;1
4752;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Positie: overig lid;2007;13;12;;;;;1
4753;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Positie: overig lid;2008;13;12;;;;;2
4754;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Positie: overig lid;2009;12;11;;;;;1
4755;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Positie: overig lid;2010;13;12;;;;;1
4756;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Positie: overig lid;2011;12;12;;;;;1
4757;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Positie: overig lid;2012;13;12;;;;;1
4758;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Positie: overig lid;2013;12;11;;;;;1
4759;Totaal mannen en vrouwen;Vanwege vut/pensioen/hoge leeftijd;Positie: overig lid;2014;11;10;;;;;1
4760;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Totaal personen;2005;702;687;1.0;14.9;14.8;17.5;16
4761;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Totaal personen;2006;726;711;0.8;15.0;14.9;17.9;14
4762;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Totaal personen;2007;747;730;0.9;15.4;15.3;18.7;17
4763;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Totaal personen;2008;727;710;0.8;16.0;16.0;19.2;17
4764;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Totaal personen;2009;744;727;0.7;16.5;16.4;19.2;17
4765;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Totaal personen;2010;737;717;0.7;17.0;16.9;19.3;20
4766;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Totaal personen;2011;680;659;0.7;17.4;17.2;19.1;21
4767;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Totaal personen;2012;675;655;0.7;17.4;17.2;19.4;20
4768;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Totaal personen;2013;687;668;0.6;18.0;17.7;19.1;20
4769;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Totaal personen;2014;699;673;0.7;18.0;17.6;19.5;26
4770;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Migratieachtergrond: Nederland;2005;544;534;1.1;15.1;15.1;18.1;10
4771;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Migratieachtergrond: Nederland;2006;556;546;0.9;15.2;15.2;18.5;10
4772;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Migratieachtergrond: Nederland;2007;568;557;0.8;15.6;15.5;19.4;11
4773;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Migratieachtergrond: Nederland;2008;560;548;0.8;16.4;16.3;19.8;12
4774;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Migratieachtergrond: Nederland;2009;570;559;0.6;16.9;16.7;19.8;11
4775;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Migratieachtergrond: Nederland;2010;552;540;0.7;17.4;17.2;19.8;13
4776;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Migratieachtergrond: Nederland;2011;499;486;0.7;17.9;17.7;19.9;14
4777;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Migratieachtergrond: Nederland;2012;496;484;0.7;17.8;17.6;20.1;12
4778;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Migratieachtergrond: Nederland;2013;504;492;0.7;18.4;18.1;19.8;12
4779;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Migratieachtergrond: Nederland;2014;510;492;0.7;18.5;18.1;20.3;17
4780;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Migratieachtergrond: met migratieacht...;2005;158;153;0.6;14.1;13.9;15.3;5
4781;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Migratieachtergrond: met migratieacht...;2006;170;165;0.6;14.3;14.1;15.8;4
4782;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Migratieachtergrond: met migratieacht...;2007;179;174;1.0;14.6;14.8;16.5;5
4783;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Migratieachtergrond: met migratieacht...;2008;166;161;0.8;14.9;14.9;16.9;5
4784;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Migratieachtergrond: met migratieacht...;2009;173;168;0.8;15.2;15.3;17.4;6
4785;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Migratieachtergrond: met migratieacht...;2010;184;177;0.8;15.7;15.8;17.5;7
4786;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Migratieachtergrond: met migratieacht...;2011;181;173;0.7;15.8;15.8;17.0;8
4787;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Migratieachtergrond: met migratieacht...;2012;179;170;0.6;16.3;16.1;17.6;8
4788;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Migratieachtergrond: met migratieacht...;2013;183;176;0.5;16.9;16.5;17.3;7
4789;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Migratieachtergrond: met migratieacht...;2014;189;180;0.5;16.7;16.3;17.4;8
4790;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Migratieachtergrond: westers;2005;72;70;0.7;14.9;14.6;16.8;2
4791;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Migratieachtergrond: westers;2006;71;69;0.5;15.7;15.3;17.4;1
4792;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Migratieachtergrond: westers;2007;75;74;1.2;15.7;16.0;18.4;1
4793;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Migratieachtergrond: westers;2008;72;71;0.9;15.5;15.6;18.5;1
4794;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Migratieachtergrond: westers;2009;73;72;0.8;16.5;16.4;19.4;2
4795;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Migratieachtergrond: westers;2010;81;79;0.8;16.9;16.9;19.2;3
4796;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Migratieachtergrond: westers;2011;76;73;0.8;16.2;16.3;18.3;3
4797;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Migratieachtergrond: westers;2012;70;68;0.7;17.3;17.1;18.6;2
4798;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Migratieachtergrond: westers;2013;73;70;0.7;17.8;17.6;18.6;3
4799;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Migratieachtergrond: westers;2014;78;75;0.5;17.6;17.1;19.0;3
4800;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Migratieachtergrond: niet-westers;2005;86;82;0.5;13.5;13.2;14.0;4
4801;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Migratieachtergrond: niet-westers;2006;99;96;0.6;13.3;13.2;14.6;3
4802;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Migratieachtergrond: niet-westers;2007;104;100;0.8;13.7;13.9;15.1;4
4803;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Migratieachtergrond: niet-westers;2008;94;90;0.7;14.3;14.3;15.7;3
4804;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Migratieachtergrond: niet-westers;2009;100;96;0.9;14.2;14.5;15.8;4
4805;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Migratieachtergrond: niet-westers;2010;103;99;0.7;14.8;14.9;16.2;4
4806;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Migratieachtergrond: niet-westers;2011;105;100;0.6;15.6;15.5;16.2;5
4807;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Migratieachtergrond: niet-westers;2012;109;103;0.6;15.7;15.5;16.9;6
4808;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Migratieachtergrond: niet-westers;2013;110;105;0.4;16.2;15.8;16.4;5
4809;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Migratieachtergrond: niet-westers;2014;111;105;0.6;16.0;15.7;16.2;5
4810;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Migratieachtergrond : onbekend;2005;0;0;;;;;0
4811;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Migratieachtergrond : onbekend;2006;0;0;;;;;0
4812;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Migratieachtergrond : onbekend;2007;0;0;;;;;0
4813;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Migratieachtergrond : onbekend;2008;1;0;;;;;0
4814;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Migratieachtergrond : onbekend;2009;1;0;;;;;1
4815;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Migratieachtergrond : onbekend;2010;0;0;;;;;0
4816;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Migratieachtergrond : onbekend;2011;0;0;;;;;0
4817;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Migratieachtergrond : onbekend;2012;0;0;;;;;0
4818;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Migratieachtergrond : onbekend;2013;1;0;;;;;0
4819;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Migratieachtergrond : onbekend;2014;1;0;;;;;0
4820;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Leeftijd: 15 tot 25 jaar;2005;22;21;0.3;7.5;7.7;17.7;1
4821;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Leeftijd: 15 tot 25 jaar;2006;26;25;0.7;6.8;7.3;17.8;1
4822;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Leeftijd: 15 tot 25 jaar;2007;25;25;0.7;6.8;7.4;20.2;1
4823;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Leeftijd: 15 tot 25 jaar;2008;25;24;1.1;7.4;8.3;20.6;1
4824;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Leeftijd: 15 tot 25 jaar;2009;29;27;0.5;8.1;8.5;16.8;1
4825;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Leeftijd: 15 tot 25 jaar;2010;27;26;0.6;8.1;8.6;22.0;1
4826;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Leeftijd: 15 tot 25 jaar;2011;24;22;0.8;7.5;8.2;22.1;1
4827;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Leeftijd: 15 tot 25 jaar;2012;28;27;0.4;7.6;7.9;21.5;1
4828;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Leeftijd: 15 tot 25 jaar;2013;29;27;0.4;8.3;8.6;21.9;1
4829;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Leeftijd: 15 tot 25 jaar;2014;30;28;0.4;7.4;7.7;21.8;2
4830;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Leeftijd: 25 tot 45 jaar;2005;144;141;1.0;13.5;13.7;15.4;3
4831;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Leeftijd: 25 tot 45 jaar;2006;138;135;0.8;13.5;13.5;15.7;3
4832;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Leeftijd: 25 tot 45 jaar;2007;138;135;1.1;13.6;14.0;16.7;2
4833;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Leeftijd: 25 tot 45 jaar;2008;126;124;1.0;14.2;14.4;17.1;2
4834;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Leeftijd: 25 tot 45 jaar;2009;121;118;1.0;14.7;15.0;17.5;3
4835;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Leeftijd: 25 tot 45 jaar;2010;130;127;1.0;15.4;15.7;17.2;3
4836;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Leeftijd: 25 tot 45 jaar;2011;135;132;1.0;15.8;16.0;17.1;4
4837;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Leeftijd: 25 tot 45 jaar;2012;135;131;0.8;16.6;16.5;17.7;4
4838;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Leeftijd: 25 tot 45 jaar;2013;134;130;0.9;17.1;17.0;17.2;4
4839;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Leeftijd: 25 tot 45 jaar;2014;141;137;0.8;16.8;16.6;17.6;4
4840;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Leeftijd: 25 tot 35 jaar;2005;46;45;0.9;12.3;12.6;14.9;2
4841;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Leeftijd: 25 tot 35 jaar;2006;45;44;0.8;12.9;13.0;16.3;1
4842;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Leeftijd: 25 tot 35 jaar;2007;42;41;1.5;12.8;13.8;17.3;1
4843;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Leeftijd: 25 tot 35 jaar;2008;38;37;1.3;13.5;14.2;16.7;1
4844;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Leeftijd: 25 tot 35 jaar;2009;36;35;1.3;14.3;15.0;17.7;1
4845;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Leeftijd: 25 tot 35 jaar;2010;41;40;1.4;14.7;15.4;17.5;1
4846;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Leeftijd: 25 tot 35 jaar;2011;40;38;1.0;15.4;15.8;17.7;1
4847;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Leeftijd: 25 tot 35 jaar;2012;43;42;0.7;15.9;16.0;18.2;2
4848;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Leeftijd: 25 tot 35 jaar;2013;47;46;0.9;16.6;16.7;16.8;1
4849;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Leeftijd: 25 tot 35 jaar;2014;47;45;0.9;15.6;15.8;18.1;2
4850;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Leeftijd: 35 tot 45 jaar;2005;98;96;1.0;14.1;14.2;15.6;2
4851;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Leeftijd: 35 tot 45 jaar;2006;93;91;0.8;13.8;13.7;15.4;2
4852;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Leeftijd: 35 tot 45 jaar;2007;96;94;0.9;13.9;14.1;16.4;1
4853;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Leeftijd: 35 tot 45 jaar;2008;88;87;0.9;14.5;14.6;17.3;1
4854;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Leeftijd: 35 tot 45 jaar;2009;85;83;0.9;14.9;15.0;17.5;1
4855;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Leeftijd: 35 tot 45 jaar;2010;89;88;0.9;15.7;15.8;17.1;2
4856;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Leeftijd: 35 tot 45 jaar;2011;96;93;1.0;16.0;16.1;16.9;3
4857;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Leeftijd: 35 tot 45 jaar;2012;92;89;0.8;16.9;16.8;17.5;3
4858;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Leeftijd: 35 tot 45 jaar;2013;87;83;0.9;17.4;17.2;17.4;3
4859;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Leeftijd: 35 tot 45 jaar;2014;95;92;0.8;17.4;17.0;17.4;3
4860;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Leeftijd: 45 tot 75 jaar;2005;536;525;1.1;15.6;15.4;18.0;11
4861;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Leeftijd: 45 tot 75 jaar;2006;562;551;0.9;15.8;15.6;18.4;11
4862;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Leeftijd: 45 tot 75 jaar;2007;585;571;0.8;16.2;16.0;19.1;14
4863;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Leeftijd: 45 tot 75 jaar;2008;575;562;0.7;16.8;16.6;19.6;13
4864;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Leeftijd: 45 tot 75 jaar;2009;595;581;0.6;17.2;17.1;19.7;13
4865;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Leeftijd: 45 tot 75 jaar;2010;580;564;0.6;17.7;17.5;19.6;16
4866;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Leeftijd: 45 tot 75 jaar;2011;521;505;0.6;18.2;17.9;19.5;16
4867;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Leeftijd: 45 tot 75 jaar;2012;512;497;0.7;18.2;17.9;19.8;15
4868;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Leeftijd: 45 tot 75 jaar;2013;525;511;0.6;18.7;18.3;19.5;14
4869;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Leeftijd: 45 tot 75 jaar;2014;528;508;0.6;19.0;18.4;19.9;20
4870;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Leeftijd: 45 tot 55 jaar;2005;183;179;1.2;14.2;14.1;18.1;4
4871;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Leeftijd: 45 tot 55 jaar;2006;182;179;0.9;14.3;14.2;18.5;3
4872;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Leeftijd: 45 tot 55 jaar;2007;179;175;0.8;14.7;14.6;18.8;4
4873;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Leeftijd: 45 tot 55 jaar;2008;165;162;1.0;15.5;15.4;19.2;3
