ID;Geslacht;Leeftijd;RegioS;Perioden;TotaalAantalBijstandsuitkeringen_1;BurgerlijkeStaatTotaal_2;Ongehuwd_3;Gehuwd_4;Gescheiden_5;Weduwstaat_6;LeefvormTotaal_7;Alleenstaande_8;AlleenstaandeOuder_9;EchtPaar_10;AndersInclusiefLeefvormOnbekend_11;HuisvestingTotaal_12;Huurder_13;Eigenaar_14;Inwonend_15;AantalTenLasteKomendeKinderenTotaal_16;GeenKinderenOfOnbekend_17;k_1Kind_18;k_2Kinderen_19;k_3OfMeerKinderen_20;InkomstenbronTotaal_21;GeenInkomsten_22;InkomstenUitArbeid_23;InkomstenUitOverigeBronnen_24;ArbeidAlsmedeOverigeBronnen_25;BijstandsuitkeringenTotaal_26;UitkeringsduurKorterDan1Jaar_27;Uitkeringsduur1JaarOfLanger_28
4633;Mannen en vrouwen;Totaal leeftijd;Alkmaar;1999 januari;2930.0;2930.0;1210.0;490.0;1180.0;50.0;2930.0;1660.0;900.0;360.0;;2930.0;2610.0;80.0;230.0;2930.0;1860.0;530.0;360.0;180.0;2930.0;2630.0;30.0;260.0;0.0;2930.0;640.0;2290.0
4634;Mannen en vrouwen;Totaal leeftijd;Alkmaar;1999 februari;2910.0;2910.0;1200.0;480.0;1190.0;50.0;2910.0;1650.0;900.0;360.0;;2910.0;2590.0;80.0;240.0;2910.0;1860.0;510.0;370.0;180.0;2910.0;2460.0;110.0;340.0;10.0;2910.0;650.0;2260.0
4635;Mannen en vrouwen;Totaal leeftijd;Alkmaar;1999 maart;2910.0;2910.0;1200.0;470.0;1190.0;50.0;2910.0;1650.0;900.0;360.0;;2910.0;2580.0;90.0;240.0;2910.0;1850.0;520.0;350.0;180.0;2910.0;2410.0;140.0;340.0;20.0;2910.0;660.0;2250.0
4636;Mannen en vrouwen;Totaal leeftijd;Alkmaar;1999 april;2870.0;2870.0;1180.0;470.0;1180.0;50.0;2870.0;1630.0;880.0;360.0;;2870.0;2550.0;80.0;240.0;2870.0;1830.0;510.0;350.0;180.0;2870.0;2550.0;20.0;300.0;0.0;2870.0;630.0;2240.0
4637;Mannen en vrouwen;Totaal leeftijd;Alkmaar;1999 mei;2850.0;2850.0;1160.0;470.0;1170.0;50.0;2850.0;1610.0;880.0;360.0;;2850.0;2540.0;90.0;230.0;2850.0;1810.0;520.0;340.0;180.0;2850.0;2450.0;60.0;340.0;0.0;2850.0;620.0;2230.0
4638;Mannen en vrouwen;Totaal leeftijd;Alkmaar;1999 juni;2820.0;2820.0;1140.0;470.0;1160.0;50.0;2820.0;1580.0;880.0;360.0;;2820.0;2520.0;80.0;220.0;2820.0;1770.0;520.0;340.0;180.0;2820.0;2420.0;60.0;330.0;10.0;2820.0;600.0;2220.0
4639;Mannen en vrouwen;Totaal leeftijd;Alkmaar;1999 juli;2820.0;2820.0;1130.0;470.0;1160.0;50.0;2820.0;1580.0;890.0;360.0;;2820.0;2520.0;80.0;220.0;2820.0;1770.0;520.0;350.0;180.0;2820.0;2440.0;60.0;320.0;0.0;2820.0;590.0;2230.0
4640;Mannen en vrouwen;Totaal leeftijd;Alkmaar;1999 augustus;2780.0;2780.0;1110.0;470.0;1150.0;50.0;2780.0;1560.0;870.0;360.0;;2780.0;2490.0;80.0;210.0;2780.0;1750.0;500.0;340.0;190.0;2780.0;2320.0;100.0;350.0;10.0;2780.0;560.0;2220.0
4641;Mannen en vrouwen;Totaal leeftijd;Alkmaar;1999 september;2780.0;2780.0;1120.0;470.0;1150.0;50.0;2780.0;1550.0;870.0;370.0;;2780.0;2500.0;80.0;210.0;2780.0;1740.0;520.0;330.0;190.0;2780.0;2410.0;40.0;330.0;0.0;2780.0;590.0;2200.0
4642;Mannen en vrouwen;Totaal leeftijd;Alkmaar;1999 oktober;2770.0;2770.0;1120.0;460.0;1140.0;50.0;2770.0;1560.0;840.0;360.0;;2770.0;2480.0;70.0;210.0;2770.0;1760.0;500.0;330.0;180.0;2770.0;2440.0;20.0;310.0;0.0;2770.0;580.0;2190.0
4643;Mannen en vrouwen;Totaal leeftijd;Alkmaar;1999 november;2740.0;2740.0;1110.0;450.0;1130.0;50.0;2740.0;1550.0;830.0;350.0;;2740.0;2450.0;70.0;210.0;2740.0;1740.0;500.0;320.0;180.0;2740.0;2410.0;30.0;290.0;0.0;2740.0;580.0;2150.0
4644;Mannen en vrouwen;Totaal leeftijd;Alkmaar;1999 december;2730.0;2730.0;1120.0;450.0;1120.0;50.0;2730.0;1550.0;840.0;350.0;;2730.0;2450.0;70.0;220.0;2730.0;1740.0;500.0;320.0;170.0;2730.0;2220.0;140.0;370.0;20.0;2730.0;580.0;2160.0
4645;Mannen en vrouwen;Totaal leeftijd;Alkmaar;1999;2730.0;2730.0;1120.0;450.0;1120.0;50.0;2730.0;1550.0;840.0;350.0;;2730.0;2450.0;70.0;220.0;2730.0;1740.0;500.0;320.0;170.0;2730.0;2220.0;140.0;370.0;20.0;2730.0;580.0;2160.0
4646;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2000 januari;2680.0;2680.0;1080.0;450.0;1100.0;50.0;2680.0;1520.0;820.0;340.0;;2680.0;2380.0;70.0;230.0;2680.0;1710.0;490.0;310.0;170.0;2680.0;2260.0;80.0;330.0;10.0;2680.0;560.0;2120.0
4647;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2000 februari;2650.0;2650.0;1080.0;430.0;1090.0;50.0;2650.0;1520.0;810.0;320.0;;2650.0;2360.0;70.0;220.0;2650.0;1700.0;480.0;310.0;160.0;2650.0;2230.0;70.0;340.0;10.0;2650.0;530.0;2120.0
4648;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2000 maart;2630.0;2630.0;1070.0;430.0;1080.0;50.0;2630.0;1500.0;810.0;320.0;;2630.0;2350.0;60.0;210.0;2630.0;1680.0;480.0;310.0;160.0;2630.0;2290.0;30.0;300.0;10.0;2630.0;510.0;2120.0
4649;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2000 april;2610.0;2610.0;1050.0;420.0;1090.0;50.0;2610.0;1490.0;810.0;310.0;;2610.0;2340.0;70.0;200.0;2610.0;1660.0;470.0;320.0;150.0;2610.0;2280.0;30.0;300.0;0.0;2610.0;500.0;2110.0
4650;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2000 mei;2610.0;2610.0;1060.0;410.0;1090.0;50.0;2610.0;1490.0;810.0;310.0;;2610.0;2340.0;60.0;200.0;2610.0;1640.0;480.0;330.0;150.0;2610.0;2070.0;150.0;370.0;20.0;2610.0;510.0;2100.0
4651;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2000 juni;2560.0;2560.0;1040.0;400.0;1070.0;50.0;2560.0;1460.0;810.0;300.0;;2560.0;2310.0;60.0;190.0;2560.0;1610.0;470.0;330.0;150.0;2560.0;2230.0;30.0;300.0;0.0;2560.0;480.0;2080.0
4652;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2000 juli;2540.0;2540.0;1020.0;400.0;1070.0;50.0;2540.0;1450.0;800.0;300.0;;2540.0;2310.0;60.0;180.0;2540.0;1600.0;470.0;320.0;150.0;2540.0;2260.0;10.0;280.0;0.0;2540.0;470.0;2070.0
4653;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2000 augustus;2510.0;2510.0;1000.0;380.0;1070.0;50.0;2510.0;1430.0;790.0;290.0;;2510.0;2290.0;50.0;170.0;2510.0;1570.0;470.0;310.0;150.0;2510.0;2160.0;30.0;310.0;0.0;2510.0;460.0;2050.0
4654;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2000 september;2470.0;2470.0;990.0;380.0;1050.0;50.0;2470.0;1400.0;780.0;290.0;;2470.0;2250.0;50.0;170.0;2470.0;1550.0;460.0;310.0;160.0;2470.0;2170.0;20.0;280.0;0.0;2470.0;450.0;2020.0
4655;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2000 oktober;2460.0;2460.0;980.0;380.0;1050.0;50.0;2460.0;1400.0;770.0;290.0;;2460.0;2240.0;50.0;170.0;2460.0;1540.0;450.0;310.0;160.0;2460.0;2030.0;80.0;340.0;10.0;2460.0;450.0;2010.0
4656;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2000 november;2440.0;2440.0;980.0;370.0;1040.0;50.0;2440.0;1390.0;760.0;290.0;;2440.0;2220.0;50.0;170.0;2440.0;1530.0;450.0;300.0;160.0;2440.0;2110.0;30.0;300.0;0.0;2440.0;430.0;2010.0
4657;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2000 december;2430.0;2430.0;970.0;370.0;1040.0;50.0;2430.0;1380.0;760.0;290.0;;2430.0;2210.0;50.0;170.0;2430.0;1530.0;450.0;290.0;160.0;2430.0;2120.0;20.0;280.0;0.0;2430.0;440.0;2000.0
4658;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2000;2430.0;2430.0;970.0;370.0;1040.0;50.0;2430.0;1380.0;760.0;290.0;;2430.0;2210.0;50.0;170.0;2430.0;1530.0;450.0;290.0;160.0;2430.0;2120.0;20.0;280.0;0.0;2430.0;440.0;2000.0
4659;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2001 januari;2430.0;2430.0;990.0;370.0;1030.0;50.0;2430.0;1400.0;760.0;280.0;;2430.0;2200.0;50.0;180.0;2430.0;1540.0;450.0;290.0;160.0;2430.0;1740.0;10.0;660.0;20.0;2430.0;440.0;1990.0
4660;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2001 februari;2430.0;2430.0;990.0;360.0;1020.0;50.0;2430.0;1390.0;760.0;280.0;;2430.0;2190.0;50.0;180.0;2430.0;1540.0;440.0;280.0;160.0;2430.0;1670.0;20.0;730.0;10.0;2430.0;460.0;1970.0
4661;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2001 maart;2410.0;2410.0;980.0;370.0;1020.0;50.0;2410.0;1390.0;750.0;270.0;;2410.0;2180.0;50.0;180.0;2410.0;1530.0;440.0;280.0;160.0;2410.0;1660.0;10.0;740.0;10.0;2410.0;460.0;1950.0
4662;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2001 april;2420.0;2420.0;980.0;370.0;1010.0;50.0;2420.0;1400.0;740.0;270.0;;2420.0;2180.0;50.0;190.0;2420.0;1540.0;440.0;280.0;160.0;2420.0;1490.0;10.0;910.0;10.0;2420.0;480.0;1940.0
4663;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2001 mei;2390.0;2390.0;970.0;370.0;990.0;50.0;2390.0;1380.0;740.0;270.0;;2390.0;2160.0;50.0;180.0;2390.0;1530.0;440.0;270.0;160.0;2390.0;1470.0;20.0;890.0;20.0;2390.0;460.0;1930.0
4664;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2001 juni;2350.0;2350.0;950.0;370.0;980.0;50.0;2350.0;1350.0;730.0;270.0;;2350.0;2130.0;50.0;170.0;2350.0;1490.0;430.0;270.0;160.0;2350.0;1400.0;30.0;890.0;40.0;2350.0;440.0;1910.0
4665;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2001 juli;2330.0;2330.0;940.0;370.0;980.0;50.0;2330.0;1350.0;720.0;270.0;;2330.0;2120.0;50.0;170.0;2330.0;1480.0;430.0;260.0;160.0;2330.0;1420.0;20.0;860.0;30.0;2330.0;440.0;1890.0
4666;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2001 augustus;2310.0;2310.0;940.0;360.0;970.0;50.0;2310.0;1340.0;720.0;260.0;;2310.0;2100.0;50.0;160.0;2310.0;1460.0;430.0;260.0;160.0;2310.0;1450.0;10.0;840.0;10.0;2310.0;430.0;1880.0
4667;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2001 september;2290.0;2290.0;930.0;360.0;950.0;50.0;2290.0;1320.0;710.0;260.0;;2290.0;2090.0;50.0;160.0;2290.0;1450.0;420.0;260.0;160.0;2290.0;1450.0;10.0;830.0;10.0;2290.0;410.0;1880.0
4668;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2001 oktober;2270.0;2270.0;930.0;360.0;940.0;50.0;2270.0;1320.0;700.0;260.0;;2270.0;2070.0;40.0;160.0;2270.0;1440.0;420.0;250.0;160.0;2270.0;1360.0;30.0;850.0;40.0;2270.0;400.0;1870.0
4669;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2001 november;2280.0;2280.0;930.0;370.0;930.0;50.0;2280.0;1320.0;700.0;250.0;;2280.0;2070.0;40.0;170.0;2280.0;1450.0;420.0;250.0;160.0;2280.0;1370.0;30.0;860.0;20.0;2280.0;410.0;1870.0
4670;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2001 december;2220.0;2220.0;920.0;340.0;910.0;50.0;2220.0;1300.0;680.0;240.0;;2220.0;2030.0;40.0;150.0;2220.0;1430.0;400.0;240.0;150.0;2220.0;1210.0;110.0;750.0;150.0;2220.0;400.0;1830.0
4671;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2001;2220.0;2220.0;920.0;340.0;910.0;50.0;2220.0;1300.0;680.0;240.0;;2220.0;2030.0;40.0;150.0;2220.0;1430.0;400.0;240.0;150.0;2220.0;1210.0;110.0;750.0;150.0;2220.0;400.0;1830.0
4672;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2002 januari;2220.0;2220.0;910.0;350.0;910.0;50.0;2220.0;1300.0;680.0;240.0;;2220.0;2030.0;40.0;150.0;2220.0;1420.0;400.0;250.0;150.0;2220.0;1340.0;140.0;630.0;110.0;2220.0;400.0;1820.0
4673;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2002 februari;2240.0;2240.0;920.0;350.0;920.0;50.0;2240.0;1310.0;690.0;250.0;;2240.0;2030.0;40.0;170.0;2240.0;1440.0;410.0;240.0;150.0;2240.0;1380.0;120.0;650.0;100.0;2240.0;410.0;1830.0
4674;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2002 maart;2260.0;2260.0;940.0;350.0;920.0;50.0;2260.0;1320.0;690.0;250.0;;2260.0;2050.0;40.0;170.0;2260.0;1460.0;410.0;250.0;150.0;2260.0;1470.0;60.0;690.0;50.0;2260.0;420.0;1840.0
4675;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2002 april;2260.0;2260.0;940.0;350.0;920.0;50.0;2260.0;1330.0;690.0;250.0;;2260.0;2060.0;40.0;160.0;2260.0;1460.0;410.0;240.0;150.0;2260.0;1530.0;20.0;690.0;20.0;2260.0;430.0;1830.0
4676;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2002 mei;2270.0;2270.0;940.0;350.0;930.0;50.0;2270.0;1330.0;690.0;250.0;;2270.0;2060.0;40.0;160.0;2270.0;1460.0;410.0;240.0;160.0;2270.0;1490.0;30.0;730.0;20.0;2270.0;430.0;1830.0
4677;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2002 juni;2250.0;2250.0;930.0;350.0;920.0;50.0;2250.0;1320.0;680.0;250.0;;2250.0;2050.0;40.0;170.0;2250.0;1450.0;410.0;240.0;160.0;2250.0;1370.0;10.0;860.0;10.0;2250.0;430.0;1820.0
4678;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2002 juli;2260.0;2260.0;930.0;360.0;920.0;50.0;2260.0;1310.0;690.0;250.0;;2260.0;2060.0;40.0;160.0;2260.0;1450.0;410.0;240.0;160.0;2260.0;1340.0;30.0;850.0;30.0;2260.0;430.0;1830.0
4679;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2002 augustus;2240.0;2240.0;930.0;360.0;910.0;50.0;2240.0;1310.0;680.0;250.0;;2240.0;2050.0;40.0;160.0;2240.0;1440.0;410.0;240.0;150.0;2240.0;1370.0;10.0;850.0;10.0;2240.0;430.0;1810.0
4680;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2002 september;2250.0;2250.0;940.0;370.0;900.0;50.0;2250.0;1310.0;680.0;260.0;;2250.0;2060.0;40.0;160.0;2250.0;1450.0;400.0;250.0;150.0;2250.0;1330.0;30.0;850.0;40.0;2250.0;440.0;1820.0
4681;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2002 oktober;2260.0;2260.0;950.0;370.0;900.0;50.0;2260.0;1330.0;670.0;260.0;;2260.0;2060.0;40.0;160.0;2260.0;1460.0;400.0;250.0;160.0;2260.0;1350.0;30.0;850.0;30.0;2260.0;450.0;1810.0
4682;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2002 november;2260.0;2260.0;960.0;370.0;880.0;50.0;2260.0;1330.0;670.0;260.0;;2260.0;2060.0;40.0;160.0;2260.0;1470.0;400.0;240.0;160.0;2260.0;1380.0;10.0;850.0;20.0;2260.0;450.0;1810.0
4683;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2002 december;2260.0;2260.0;950.0;380.0;880.0;50.0;2260.0;1320.0;670.0;270.0;;2260.0;2070.0;40.0;150.0;2260.0;1460.0;400.0;240.0;160.0;2260.0;1420.0;10.0;830.0;10.0;2260.0;450.0;1810.0
4684;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2002;2260.0;2260.0;950.0;380.0;880.0;50.0;2260.0;1320.0;670.0;270.0;;2260.0;2070.0;40.0;150.0;2260.0;1460.0;400.0;240.0;160.0;2260.0;1420.0;10.0;830.0;10.0;2260.0;450.0;1810.0
4685;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2003 januari;2300.0;2300.0;1000.0;390.0;870.0;50.0;2300.0;1340.0;700.0;260.0;;2300.0;2140.0;40.0;110.0;2300.0;1480.0;410.0;240.0;170.0;2300.0;1990.0;20.0;280.0;10.0;2300.0;480.0;1810.0
4686;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2003 februari;2310.0;2310.0;1010.0;390.0;860.0;50.0;2310.0;1350.0;700.0;260.0;;2310.0;2140.0;40.0;130.0;2310.0;1480.0;410.0;250.0;170.0;2310.0;1730.0;90.0;340.0;150.0;2310.0;500.0;1800.0
4687;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2003 maart;2340.0;2340.0;1020.0;400.0;860.0;50.0;2340.0;1370.0;700.0;260.0;;2340.0;2160.0;40.0;130.0;2340.0;1510.0;410.0;250.0;170.0;2340.0;1760.0;90.0;350.0;140.0;2340.0;520.0;1810.0
4688;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2003 april;2350.0;2350.0;1020.0;410.0;870.0;50.0;2350.0;1390.0;690.0;270.0;;2350.0;2160.0;40.0;150.0;2350.0;1520.0;410.0;250.0;170.0;2350.0;1750.0;100.0;350.0;150.0;2350.0;530.0;1810.0
4689;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2003 mei;2360.0;2360.0;;;;;2360.0;1410.0;690.0;270.0;;2360.0;2170.0;40.0;150.0;2360.0;1540.0;410.0;250.0;170.0;2360.0;1770.0;90.0;360.0;140.0;2360.0;540.0;1820.0
4690;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2003 juni;2380.0;2380.0;;;;;2380.0;1420.0;700.0;270.0;;2380.0;2190.0;40.0;150.0;2380.0;1540.0;420.0;250.0;170.0;2380.0;1770.0;90.0;360.0;160.0;2380.0;550.0;1830.0
4691;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2003 juli;2370.0;2370.0;;;;;2370.0;1420.0;690.0;270.0;;2370.0;2180.0;40.0;160.0;2370.0;1540.0;410.0;260.0;170.0;2370.0;1770.0;90.0;350.0;160.0;2370.0;550.0;1830.0
4692;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2003 augustus;2380.0;2380.0;;;;;2380.0;1420.0;690.0;270.0;;2380.0;2180.0;40.0;160.0;2380.0;1550.0;410.0;260.0;170.0;2380.0;1800.0;80.0;360.0;150.0;2380.0;560.0;1830.0
4693;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2003 september;2370.0;2370.0;;;;;2370.0;1410.0;690.0;270.0;;2370.0;2170.0;40.0;160.0;2370.0;1530.0;410.0;260.0;180.0;2370.0;1780.0;80.0;360.0;160.0;2370.0;550.0;1820.0
4694;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2003 oktober;2380.0;2380.0;;;;;2380.0;1420.0;690.0;280.0;;2380.0;2170.0;40.0;170.0;2380.0;1540.0;410.0;250.0;180.0;2380.0;1780.0;80.0;360.0;160.0;2380.0;570.0;1820.0
4695;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2003 november;2400.0;2400.0;;;;;2400.0;1420.0;700.0;280.0;;2400.0;2180.0;40.0;180.0;2400.0;1540.0;420.0;260.0;180.0;2400.0;1790.0;90.0;360.0;160.0;2400.0;570.0;1830.0
4696;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2003 december;2420.0;2420.0;;;;;2420.0;1440.0;700.0;290.0;;2420.0;2180.0;40.0;200.0;2420.0;1570.0;420.0;260.0;180.0;2420.0;1790.0;100.0;370.0;160.0;2420.0;600.0;1830.0
4697;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2003;2420.0;2420.0;;;;;2420.0;1440.0;700.0;290.0;;2420.0;2180.0;40.0;200.0;2420.0;1570.0;420.0;260.0;180.0;2420.0;1790.0;100.0;370.0;160.0;2420.0;600.0;1830.0
4698;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2004 januari;2440.0;2440.0;;;;;2440.0;1450.0;700.0;290.0;;2440.0;2190.0;40.0;210.0;2440.0;1580.0;420.0;270.0;180.0;2440.0;1830.0;90.0;370.0;150.0;2440.0;590.0;1850.0
4699;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2004 februari;2450.0;2450.0;;;;;2450.0;1460.0;700.0;300.0;;2450.0;2200.0;40.0;210.0;2450.0;1590.0;420.0;270.0;180.0;2450.0;1850.0;100.0;370.0;140.0;2450.0;590.0;1860.0
4700;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2004 maart;2470.0;2470.0;;;;;2470.0;1460.0;710.0;300.0;;2470.0;2210.0;40.0;210.0;2470.0;1600.0;420.0;270.0;180.0;2470.0;1860.0;110.0;360.0;150.0;2470.0;590.0;1880.0
4701;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2004 april;2470.0;2470.0;;;;;2470.0;1470.0;710.0;300.0;;2470.0;2220.0;40.0;210.0;2470.0;1590.0;420.0;280.0;180.0;2470.0;1840.0;120.0;360.0;150.0;2470.0;580.0;1890.0
4702;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2004 mei;2460.0;2460.0;;;;;2460.0;1460.0;700.0;300.0;;2460.0;2220.0;40.0;200.0;2460.0;1580.0;410.0;280.0;180.0;2460.0;1840.0;110.0;360.0;150.0;2460.0;550.0;1900.0
4703;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2004 juni;2430.0;2430.0;;;;;2430.0;1440.0;710.0;290.0;;2430.0;2200.0;40.0;190.0;2430.0;1560.0;410.0;280.0;180.0;2430.0;1820.0;120.0;360.0;130.0;2430.0;530.0;1900.0
4704;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2004 juli;2430.0;2430.0;;;;;2430.0;1430.0;710.0;290.0;;2430.0;2190.0;40.0;190.0;2430.0;1550.0;400.0;290.0;180.0;2430.0;1830.0;110.0;350.0;130.0;2430.0;520.0;1910.0
4705;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2004 augustus;2400.0;2400.0;;;;;2400.0;1420.0;700.0;280.0;;2400.0;2170.0;40.0;190.0;2400.0;1540.0;400.0;290.0;180.0;2400.0;1800.0;130.0;350.0;120.0;2400.0;490.0;1910.0
4706;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2004 september;2370.0;2370.0;;;;;2370.0;1400.0;690.0;280.0;;2370.0;2140.0;40.0;190.0;2370.0;1520.0;400.0;280.0;170.0;2370.0;1790.0;130.0;340.0;120.0;2370.0;460.0;1910.0
4707;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2004 oktober;2350.0;2350.0;;;;;2350.0;1390.0;680.0;280.0;;2350.0;2130.0;30.0;190.0;2350.0;;;;;2350.0;1740.0;140.0;340.0;120.0;2350.0;450.0;1900.0
4708;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2004 november;2350.0;2350.0;;;;;2350.0;1390.0;680.0;280.0;;2350.0;2130.0;40.0;190.0;2350.0;;;;;2350.0;1740.0;140.0;360.0;120.0;2350.0;450.0;1910.0
4709;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2004 december;2360.0;2360.0;;;;;2360.0;1400.0;690.0;270.0;;2360.0;2130.0;40.0;200.0;2360.0;;;;;2360.0;1740.0;140.0;360.0;120.0;2360.0;450.0;1910.0
4710;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2004;2360.0;2360.0;;;;;2360.0;1400.0;690.0;270.0;;2360.0;2130.0;40.0;200.0;2360.0;;;;;2360.0;1740.0;140.0;360.0;120.0;2360.0;450.0;1910.0
4711;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2005 januari;2360.0;2360.0;;;;;2360.0;1400.0;690.0;270.0;;2360.0;2120.0;40.0;200.0;2360.0;;;;;2360.0;1420.0;90.0;730.0;120.0;2360.0;450.0;1910.0
4712;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2005 februari;2360.0;2360.0;;;;;2360.0;1400.0;700.0;270.0;;2360.0;2120.0;40.0;200.0;2360.0;;;;;2360.0;1380.0;110.0;750.0;120.0;2360.0;430.0;1940.0
4713;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2005 maart;2360.0;2360.0;;;;;2360.0;1400.0;690.0;270.0;;2360.0;2120.0;40.0;200.0;2360.0;;;;;2360.0;1370.0;110.0;760.0;120.0;2360.0;430.0;1940.0
4714;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2005 april;2350.0;2350.0;;;;;2350.0;1390.0;680.0;270.0;;2350.0;2110.0;40.0;200.0;2350.0;;;;;2350.0;1320.0;110.0;790.0;130.0;2350.0;390.0;1960.0
4715;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2005 mei;2340.0;2340.0;;;;;2340.0;1390.0;670.0;270.0;;2340.0;2110.0;40.0;190.0;2340.0;;;;;2340.0;1310.0;120.0;790.0;130.0;2340.0;370.0;1970.0
4716;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2005 juni;2320.0;2320.0;;;;;2320.0;1370.0;670.0;280.0;;2320.0;2100.0;40.0;180.0;2320.0;;;;;2320.0;1340.0;110.0;750.0;120.0;2320.0;380.0;1930.0
4717;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2005 juli;2280.0;2280.0;;;;;2280.0;1340.0;670.0;270.0;;2280.0;2070.0;40.0;170.0;2280.0;;;;;2280.0;1330.0;120.0;690.0;140.0;2280.0;380.0;1900.0
4718;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2005 augustus;2280.0;2280.0;;;;;2280.0;1340.0;670.0;270.0;;2280.0;2070.0;40.0;170.0;2280.0;;;;;2280.0;1230.0;140.0;750.0;150.0;2280.0;350.0;1930.0
4719;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2005 september;2220.0;2220.0;;;;;2220.0;1310.0;660.0;250.0;;2220.0;2030.0;40.0;160.0;2220.0;;;;;2220.0;1200.0;130.0;760.0;130.0;2220.0;320.0;1900.0
4720;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2005 oktober;2210.0;2210.0;;;;;2210.0;1310.0;640.0;250.0;;2210.0;2020.0;30.0;160.0;2210.0;;;;;2210.0;1230.0;120.0;740.0;120.0;2210.0;310.0;1900.0
4721;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2005 november;2190.0;2190.0;;;;;2190.0;1310.0;640.0;250.0;;2190.0;1990.0;30.0;170.0;2190.0;;;;;2190.0;1200.0;110.0;750.0;130.0;2190.0;330.0;1860.0
