ID;Geslacht;Leeftijd;PrognoseInterval;Perioden;BevolkingOp1Januari_1
3416;Totaal mannen en vrouwen;70 tot 75 jaar;Bovengrens 67%-prognose-interval;2037;1125990
3417;Totaal mannen en vrouwen;70 tot 75 jaar;Bovengrens 67%-prognose-interval;2038;1126209
3418;Totaal mannen en vrouwen;70 tot 75 jaar;Bovengrens 67%-prognose-interval;2039;1125010
3419;Totaal mannen en vrouwen;70 tot 75 jaar;Bovengrens 67%-prognose-interval;2040;1130296
3420;Totaal mannen en vrouwen;70 tot 75 jaar;Bovengrens 67%-prognose-interval;2041;1134417
3421;Totaal mannen en vrouwen;70 tot 75 jaar;Bovengrens 67%-prognose-interval;2042;1132101
3422;Totaal mannen en vrouwen;70 tot 75 jaar;Bovengrens 67%-prognose-interval;2043;1120194
3423;Totaal mannen en vrouwen;70 tot 75 jaar;Bovengrens 67%-prognose-interval;2044;1091258
3424;Totaal mannen en vrouwen;70 tot 75 jaar;Bovengrens 67%-prognose-interval;2045;1045982
3425;Totaal mannen en vrouwen;70 tot 75 jaar;Bovengrens 67%-prognose-interval;2046;998167
3426;Totaal mannen en vrouwen;70 tot 75 jaar;Bovengrens 67%-prognose-interval;2047;958357
3427;Totaal mannen en vrouwen;70 tot 75 jaar;Bovengrens 67%-prognose-interval;2048;927167
3428;Totaal mannen en vrouwen;70 tot 75 jaar;Bovengrens 67%-prognose-interval;2049;913655
3429;Totaal mannen en vrouwen;70 tot 75 jaar;Bovengrens 67%-prognose-interval;2050;907271
3430;Totaal mannen en vrouwen;70 tot 75 jaar;Bovengrens 67%-prognose-interval;2051;914566
3431;Totaal mannen en vrouwen;70 tot 75 jaar;Bovengrens 67%-prognose-interval;2052;919786
3432;Totaal mannen en vrouwen;70 tot 75 jaar;Bovengrens 67%-prognose-interval;2053;922540
3433;Totaal mannen en vrouwen;70 tot 75 jaar;Bovengrens 67%-prognose-interval;2054;922352
3434;Totaal mannen en vrouwen;70 tot 75 jaar;Bovengrens 67%-prognose-interval;2055;926878
3435;Totaal mannen en vrouwen;70 tot 75 jaar;Bovengrens 67%-prognose-interval;2056;928948
3436;Totaal mannen en vrouwen;70 tot 75 jaar;Bovengrens 67%-prognose-interval;2057;937495
3437;Totaal mannen en vrouwen;70 tot 75 jaar;Bovengrens 67%-prognose-interval;2058;952371
3438;Totaal mannen en vrouwen;70 tot 75 jaar;Bovengrens 67%-prognose-interval;2059;967633
3439;Totaal mannen en vrouwen;70 tot 75 jaar;Bovengrens 67%-prognose-interval;2060;981002
3440;Totaal mannen en vrouwen;75 tot 80 jaar;Prognose;2018;588487
3441;Totaal mannen en vrouwen;75 tot 80 jaar;Prognose;2019;608510
3442;Totaal mannen en vrouwen;75 tot 80 jaar;Prognose;2020;633046
3443;Totaal mannen en vrouwen;75 tot 80 jaar;Prognose;2021;646467
3444;Totaal mannen en vrouwen;75 tot 80 jaar;Prognose;2022;718082
3445;Totaal mannen en vrouwen;75 tot 80 jaar;Prognose;2023;776154
3446;Totaal mannen en vrouwen;75 tot 80 jaar;Prognose;2024;813906
3447;Totaal mannen en vrouwen;75 tot 80 jaar;Prognose;2025;838779
3448;Totaal mannen en vrouwen;75 tot 80 jaar;Prognose;2026;865952
3449;Totaal mannen en vrouwen;75 tot 80 jaar;Prognose;2027;843198
3450;Totaal mannen en vrouwen;75 tot 80 jaar;Prognose;2028;832788
3451;Totaal mannen en vrouwen;75 tot 80 jaar;Prognose;2029;830694
3452;Totaal mannen en vrouwen;75 tot 80 jaar;Prognose;2030;836077
3453;Totaal mannen en vrouwen;75 tot 80 jaar;Prognose;2031;846297
3454;Totaal mannen en vrouwen;75 tot 80 jaar;Prognose;2032;861483
3455;Totaal mannen en vrouwen;75 tot 80 jaar;Prognose;2033;874548
3456;Totaal mannen en vrouwen;75 tot 80 jaar;Prognose;2034;891990
3457;Totaal mannen en vrouwen;75 tot 80 jaar;Prognose;2035;912005
3458;Totaal mannen en vrouwen;75 tot 80 jaar;Prognose;2036;930650
3459;Totaal mannen en vrouwen;75 tot 80 jaar;Prognose;2037;951086
3460;Totaal mannen en vrouwen;75 tot 80 jaar;Prognose;2038;969862
3461;Totaal mannen en vrouwen;75 tot 80 jaar;Prognose;2039;988660
3462;Totaal mannen en vrouwen;75 tot 80 jaar;Prognose;2040;1005950
3463;Totaal mannen en vrouwen;75 tot 80 jaar;Prognose;2041;1017826
3464;Totaal mannen en vrouwen;75 tot 80 jaar;Prognose;2042;1021165
3465;Totaal mannen en vrouwen;75 tot 80 jaar;Prognose;2043;1022155
3466;Totaal mannen en vrouwen;75 tot 80 jaar;Prognose;2044;1021496
3467;Totaal mannen en vrouwen;75 tot 80 jaar;Prognose;2045;1027468
3468;Totaal mannen en vrouwen;75 tot 80 jaar;Prognose;2046;1032146
3469;Totaal mannen en vrouwen;75 tot 80 jaar;Prognose;2047;1030716
3470;Totaal mannen en vrouwen;75 tot 80 jaar;Prognose;2048;1020470
3471;Totaal mannen en vrouwen;75 tot 80 jaar;Prognose;2049;993766
3472;Totaal mannen en vrouwen;75 tot 80 jaar;Prognose;2050;952467
3473;Totaal mannen en vrouwen;75 tot 80 jaar;Prognose;2051;909188
3474;Totaal mannen en vrouwen;75 tot 80 jaar;Prognose;2052;873426
3475;Totaal mannen en vrouwen;75 tot 80 jaar;Prognose;2053;845366
3476;Totaal mannen en vrouwen;75 tot 80 jaar;Prognose;2054;833934
3477;Totaal mannen en vrouwen;75 tot 80 jaar;Prognose;2055;828352
3478;Totaal mannen en vrouwen;75 tot 80 jaar;Prognose;2056;835002
3479;Totaal mannen en vrouwen;75 tot 80 jaar;Prognose;2057;840501
3480;Totaal mannen en vrouwen;75 tot 80 jaar;Prognose;2058;843144
3481;Totaal mannen en vrouwen;75 tot 80 jaar;Prognose;2059;842704
3482;Totaal mannen en vrouwen;75 tot 80 jaar;Prognose;2060;846766
3483;Totaal mannen en vrouwen;75 tot 80 jaar;Ondergrens 95%-prognose-interval;2018;586902
3484;Totaal mannen en vrouwen;75 tot 80 jaar;Ondergrens 95%-prognose-interval;2019;605086
3485;Totaal mannen en vrouwen;75 tot 80 jaar;Ondergrens 95%-prognose-interval;2020;627319
3486;Totaal mannen en vrouwen;75 tot 80 jaar;Ondergrens 95%-prognose-interval;2021;638007
3487;Totaal mannen en vrouwen;75 tot 80 jaar;Ondergrens 95%-prognose-interval;2022;706130
3488;Totaal mannen en vrouwen;75 tot 80 jaar;Ondergrens 95%-prognose-interval;2023;760566
3489;Totaal mannen en vrouwen;75 tot 80 jaar;Ondergrens 95%-prognose-interval;2024;793529
3490;Totaal mannen en vrouwen;75 tot 80 jaar;Ondergrens 95%-prognose-interval;2025;814093
3491;Totaal mannen en vrouwen;75 tot 80 jaar;Ondergrens 95%-prognose-interval;2026;836920
3492;Totaal mannen en vrouwen;75 tot 80 jaar;Ondergrens 95%-prognose-interval;2027;811483
3493;Totaal mannen en vrouwen;75 tot 80 jaar;Ondergrens 95%-prognose-interval;2028;798357
3494;Totaal mannen en vrouwen;75 tot 80 jaar;Ondergrens 95%-prognose-interval;2029;793194
3495;Totaal mannen en vrouwen;75 tot 80 jaar;Ondergrens 95%-prognose-interval;2030;795817
3496;Totaal mannen en vrouwen;75 tot 80 jaar;Ondergrens 95%-prognose-interval;2031;803627
3497;Totaal mannen en vrouwen;75 tot 80 jaar;Ondergrens 95%-prognose-interval;2032;815810
3498;Totaal mannen en vrouwen;75 tot 80 jaar;Ondergrens 95%-prognose-interval;2033;824297
3499;Totaal mannen en vrouwen;75 tot 80 jaar;Ondergrens 95%-prognose-interval;2034;838051
3500;Totaal mannen en vrouwen;75 tot 80 jaar;Ondergrens 95%-prognose-interval;2035;854136
3501;Totaal mannen en vrouwen;75 tot 80 jaar;Ondergrens 95%-prognose-interval;2036;868828
3502;Totaal mannen en vrouwen;75 tot 80 jaar;Ondergrens 95%-prognose-interval;2037;886391
3503;Totaal mannen en vrouwen;75 tot 80 jaar;Ondergrens 95%-prognose-interval;2038;901782
3504;Totaal mannen en vrouwen;75 tot 80 jaar;Ondergrens 95%-prognose-interval;2039;916598
3505;Totaal mannen en vrouwen;75 tot 80 jaar;Ondergrens 95%-prognose-interval;2040;931484
3506;Totaal mannen en vrouwen;75 tot 80 jaar;Ondergrens 95%-prognose-interval;2041;939501
3507;Totaal mannen en vrouwen;75 tot 80 jaar;Ondergrens 95%-prognose-interval;2042;938745
3508;Totaal mannen en vrouwen;75 tot 80 jaar;Ondergrens 95%-prognose-interval;2043;938516
3509;Totaal mannen en vrouwen;75 tot 80 jaar;Ondergrens 95%-prognose-interval;2044;936175
3510;Totaal mannen en vrouwen;75 tot 80 jaar;Ondergrens 95%-prognose-interval;2045;939733
3511;Totaal mannen en vrouwen;75 tot 80 jaar;Ondergrens 95%-prognose-interval;2046;942782
3512;Totaal mannen en vrouwen;75 tot 80 jaar;Ondergrens 95%-prognose-interval;2047;940040
3513;Totaal mannen en vrouwen;75 tot 80 jaar;Ondergrens 95%-prognose-interval;2048;929723
3514;Totaal mannen en vrouwen;75 tot 80 jaar;Ondergrens 95%-prognose-interval;2049;902224
3515;Totaal mannen en vrouwen;75 tot 80 jaar;Ondergrens 95%-prognose-interval;2050;863101
3516;Totaal mannen en vrouwen;75 tot 80 jaar;Ondergrens 95%-prognose-interval;2051;823020
3517;Totaal mannen en vrouwen;75 tot 80 jaar;Ondergrens 95%-prognose-interval;2052;788628
3518;Totaal mannen en vrouwen;75 tot 80 jaar;Ondergrens 95%-prognose-interval;2053;762227
3519;Totaal mannen en vrouwen;75 tot 80 jaar;Ondergrens 95%-prognose-interval;2054;750885
3520;Totaal mannen en vrouwen;75 tot 80 jaar;Ondergrens 95%-prognose-interval;2055;744911
3521;Totaal mannen en vrouwen;75 tot 80 jaar;Ondergrens 95%-prognose-interval;2056;749526
3522;Totaal mannen en vrouwen;75 tot 80 jaar;Ondergrens 95%-prognose-interval;2057;752701
3523;Totaal mannen en vrouwen;75 tot 80 jaar;Ondergrens 95%-prognose-interval;2058;752872
3524;Totaal mannen en vrouwen;75 tot 80 jaar;Ondergrens 95%-prognose-interval;2059;751303
3525;Totaal mannen en vrouwen;75 tot 80 jaar;Ondergrens 95%-prognose-interval;2060;753409
3526;Totaal mannen en vrouwen;75 tot 80 jaar;Bovengrens 95%-prognose-interval;2018;589825
3527;Totaal mannen en vrouwen;75 tot 80 jaar;Bovengrens 95%-prognose-interval;2019;611537
3528;Totaal mannen en vrouwen;75 tot 80 jaar;Bovengrens 95%-prognose-interval;2020;637963
3529;Totaal mannen en vrouwen;75 tot 80 jaar;Bovengrens 95%-prognose-interval;2021;653634
3530;Totaal mannen en vrouwen;75 tot 80 jaar;Bovengrens 95%-prognose-interval;2022;728066
3531;Totaal mannen en vrouwen;75 tot 80 jaar;Bovengrens 95%-prognose-interval;2023;789339
3532;Totaal mannen en vrouwen;75 tot 80 jaar;Bovengrens 95%-prognose-interval;2024;830769
3533;Totaal mannen en vrouwen;75 tot 80 jaar;Bovengrens 95%-prognose-interval;2025;858723
3534;Totaal mannen en vrouwen;75 tot 80 jaar;Bovengrens 95%-prognose-interval;2026;889154
3535;Totaal mannen en vrouwen;75 tot 80 jaar;Bovengrens 95%-prognose-interval;2027;868472
3536;Totaal mannen en vrouwen;75 tot 80 jaar;Bovengrens 95%-prognose-interval;2028;859986
3537;Totaal mannen en vrouwen;75 tot 80 jaar;Bovengrens 95%-prognose-interval;2029;859244
3538;Totaal mannen en vrouwen;75 tot 80 jaar;Bovengrens 95%-prognose-interval;2030;866426
3539;Totaal mannen en vrouwen;75 tot 80 jaar;Bovengrens 95%-prognose-interval;2031;879459
3540;Totaal mannen en vrouwen;75 tot 80 jaar;Bovengrens 95%-prognose-interval;2032;897891
3541;Totaal mannen en vrouwen;75 tot 80 jaar;Bovengrens 95%-prognose-interval;2033;913190
3542;Totaal mannen en vrouwen;75 tot 80 jaar;Bovengrens 95%-prognose-interval;2034;932840
3543;Totaal mannen en vrouwen;75 tot 80 jaar;Bovengrens 95%-prognose-interval;2035;955275
3544;Totaal mannen en vrouwen;75 tot 80 jaar;Bovengrens 95%-prognose-interval;2036;975198
3545;Totaal mannen en vrouwen;75 tot 80 jaar;Bovengrens 95%-prognose-interval;2037;998884
3546;Totaal mannen en vrouwen;75 tot 80 jaar;Bovengrens 95%-prognose-interval;2038;1019688
3547;Totaal mannen en vrouwen;75 tot 80 jaar;Bovengrens 95%-prognose-interval;2039;1040736
3548;Totaal mannen en vrouwen;75 tot 80 jaar;Bovengrens 95%-prognose-interval;2040;1060308
3549;Totaal mannen en vrouwen;75 tot 80 jaar;Bovengrens 95%-prognose-interval;2041;1074926
3550;Totaal mannen en vrouwen;75 tot 80 jaar;Bovengrens 95%-prognose-interval;2042;1078565
3551;Totaal mannen en vrouwen;75 tot 80 jaar;Bovengrens 95%-prognose-interval;2043;1080898
3552;Totaal mannen en vrouwen;75 tot 80 jaar;Bovengrens 95%-prognose-interval;2044;1081107
3553;Totaal mannen en vrouwen;75 tot 80 jaar;Bovengrens 95%-prognose-interval;2045;1088539
3554;Totaal mannen en vrouwen;75 tot 80 jaar;Bovengrens 95%-prognose-interval;2046;1094755
3555;Totaal mannen en vrouwen;75 tot 80 jaar;Bovengrens 95%-prognose-interval;2047;1093835
3556;Totaal mannen en vrouwen;75 tot 80 jaar;Bovengrens 95%-prognose-interval;2048;1084174
3557;Totaal mannen en vrouwen;75 tot 80 jaar;Bovengrens 95%-prognose-interval;2049;1056641
3558;Totaal mannen en vrouwen;75 tot 80 jaar;Bovengrens 95%-prognose-interval;2050;1013047
3559;Totaal mannen en vrouwen;75 tot 80 jaar;Bovengrens 95%-prognose-interval;2051;966466
3560;Totaal mannen en vrouwen;75 tot 80 jaar;Bovengrens 95%-prognose-interval;2052;930263
3561;Totaal mannen en vrouwen;75 tot 80 jaar;Bovengrens 95%-prognose-interval;2053;900449
3562;Totaal mannen en vrouwen;75 tot 80 jaar;Bovengrens 95%-prognose-interval;2054;888930
3563;Totaal mannen en vrouwen;75 tot 80 jaar;Bovengrens 95%-prognose-interval;2055;883538
3564;Totaal mannen en vrouwen;75 tot 80 jaar;Bovengrens 95%-prognose-interval;2056;891556
3565;Totaal mannen en vrouwen;75 tot 80 jaar;Bovengrens 95%-prognose-interval;2057;897477
3566;Totaal mannen en vrouwen;75 tot 80 jaar;Bovengrens 95%-prognose-interval;2058;901491
3567;Totaal mannen en vrouwen;75 tot 80 jaar;Bovengrens 95%-prognose-interval;2059;902266
3568;Totaal mannen en vrouwen;75 tot 80 jaar;Bovengrens 95%-prognose-interval;2060;908604
3569;Totaal mannen en vrouwen;75 tot 80 jaar;Ondergrens 67%-prognose-interval;2018;587690
3570;Totaal mannen en vrouwen;75 tot 80 jaar;Ondergrens 67%-prognose-interval;2019;606810
3571;Totaal mannen en vrouwen;75 tot 80 jaar;Ondergrens 67%-prognose-interval;2020;630192
3572;Totaal mannen en vrouwen;75 tot 80 jaar;Ondergrens 67%-prognose-interval;2021;642577
3573;Totaal mannen en vrouwen;75 tot 80 jaar;Ondergrens 67%-prognose-interval;2022;712606
3574;Totaal mannen en vrouwen;75 tot 80 jaar;Ondergrens 67%-prognose-interval;2023;768607
3575;Totaal mannen en vrouwen;75 tot 80 jaar;Ondergrens 67%-prognose-interval;2024;804359
3576;Totaal mannen en vrouwen;75 tot 80 jaar;Ondergrens 67%-prognose-interval;2025;827315
3577;Totaal mannen en vrouwen;75 tot 80 jaar;Ondergrens 67%-prognose-interval;2026;852361
3578;Totaal mannen en vrouwen;75 tot 80 jaar;Ondergrens 67%-prognose-interval;2027;828388
3579;Totaal mannen en vrouwen;75 tot 80 jaar;Ondergrens 67%-prognose-interval;2028;816462
3580;Totaal mannen en vrouwen;75 tot 80 jaar;Ondergrens 67%-prognose-interval;2029;812819
3581;Totaal mannen en vrouwen;75 tot 80 jaar;Ondergrens 67%-prognose-interval;2030;816771
3582;Totaal mannen en vrouwen;75 tot 80 jaar;Ondergrens 67%-prognose-interval;2031;825309
3583;Totaal mannen en vrouwen;75 tot 80 jaar;Ondergrens 67%-prognose-interval;2032;838461
3584;Totaal mannen en vrouwen;75 tot 80 jaar;Ondergrens 67%-prognose-interval;2033;849740
3585;Totaal mannen en vrouwen;75 tot 80 jaar;Ondergrens 67%-prognose-interval;2034;864803
3586;Totaal mannen en vrouwen;75 tot 80 jaar;Ondergrens 67%-prognose-interval;2035;883749
3587;Totaal mannen en vrouwen;75 tot 80 jaar;Ondergrens 67%-prognose-interval;2036;900086
3588;Totaal mannen en vrouwen;75 tot 80 jaar;Ondergrens 67%-prognose-interval;2037;919764
3589;Totaal mannen en vrouwen;75 tot 80 jaar;Ondergrens 67%-prognose-interval;2038;936440
3590;Totaal mannen en vrouwen;75 tot 80 jaar;Ondergrens 67%-prognose-interval;2039;953336
3591;Totaal mannen en vrouwen;75 tot 80 jaar;Ondergrens 67%-prognose-interval;2040;968519
3592;Totaal mannen en vrouwen;75 tot 80 jaar;Ondergrens 67%-prognose-interval;2041;979042
3593;Totaal mannen en vrouwen;75 tot 80 jaar;Ondergrens 67%-prognose-interval;2042;981238
3594;Totaal mannen en vrouwen;75 tot 80 jaar;Ondergrens 67%-prognose-interval;2043;980857
3595;Totaal mannen en vrouwen;75 tot 80 jaar;Ondergrens 67%-prognose-interval;2044;979385
3596;Totaal mannen en vrouwen;75 tot 80 jaar;Ondergrens 67%-prognose-interval;2045;984425
3597;Totaal mannen en vrouwen;75 tot 80 jaar;Ondergrens 67%-prognose-interval;2046;987841
3598;Totaal mannen en vrouwen;75 tot 80 jaar;Ondergrens 67%-prognose-interval;2047;985636
3599;Totaal mannen en vrouwen;75 tot 80 jaar;Ondergrens 67%-prognose-interval;2048;974009
3600;Totaal mannen en vrouwen;75 tot 80 jaar;Ondergrens 67%-prognose-interval;2049;947994
3601;Totaal mannen en vrouwen;75 tot 80 jaar;Ondergrens 67%-prognose-interval;2050;908026
3602;Totaal mannen en vrouwen;75 tot 80 jaar;Ondergrens 67%-prognose-interval;2051;865799
3603;Totaal mannen en vrouwen;75 tot 80 jaar;Ondergrens 67%-prognose-interval;2052;831290
3604;Totaal mannen en vrouwen;75 tot 80 jaar;Ondergrens 67%-prognose-interval;2053;803639
3605;Totaal mannen en vrouwen;75 tot 80 jaar;Ondergrens 67%-prognose-interval;2054;792150
3606;Totaal mannen en vrouwen;75 tot 80 jaar;Ondergrens 67%-prognose-interval;2055;786445
3607;Totaal mannen en vrouwen;75 tot 80 jaar;Ondergrens 67%-prognose-interval;2056;792729
3608;Totaal mannen en vrouwen;75 tot 80 jaar;Ondergrens 67%-prognose-interval;2057;797325
3609;Totaal mannen en vrouwen;75 tot 80 jaar;Ondergrens 67%-prognose-interval;2058;799472
3610;Totaal mannen en vrouwen;75 tot 80 jaar;Ondergrens 67%-prognose-interval;2059;799054
3611;Totaal mannen en vrouwen;75 tot 80 jaar;Ondergrens 67%-prognose-interval;2060;802613
3612;Totaal mannen en vrouwen;75 tot 80 jaar;Bovengrens 67%-prognose-interval;2018;589191
3613;Totaal mannen en vrouwen;75 tot 80 jaar;Bovengrens 67%-prognose-interval;2019;610027
3614;Totaal mannen en vrouwen;75 tot 80 jaar;Bovengrens 67%-prognose-interval;2020;635453
3615;Totaal mannen en vrouwen;75 tot 80 jaar;Bovengrens 67%-prognose-interval;2021;649820
3616;Totaal mannen en vrouwen;75 tot 80 jaar;Bovengrens 67%-prognose-interval;2022;722907
3617;Totaal mannen en vrouwen;75 tot 80 jaar;Bovengrens 67%-prognose-interval;2023;782717
3618;Totaal mannen en vrouwen;75 tot 80 jaar;Bovengrens 67%-prognose-interval;2024;821905
3619;Totaal mannen en vrouwen;75 tot 80 jaar;Bovengrens 67%-prognose-interval;2025;848329
3620;Totaal mannen en vrouwen;75 tot 80 jaar;Bovengrens 67%-prognose-interval;2026;877270
3621;Totaal mannen en vrouwen;75 tot 80 jaar;Bovengrens 67%-prognose-interval;2027;855539
3622;Totaal mannen en vrouwen;75 tot 80 jaar;Bovengrens 67%-prognose-interval;2028;846006
3623;Totaal mannen en vrouwen;75 tot 80 jaar;Bovengrens 67%-prognose-interval;2029;844903
3624;Totaal mannen en vrouwen;75 tot 80 jaar;Bovengrens 67%-prognose-interval;2030;851317
3625;Totaal mannen en vrouwen;75 tot 80 jaar;Bovengrens 67%-prognose-interval;2031;862547
3626;Totaal mannen en vrouwen;75 tot 80 jaar;Bovengrens 67%-prognose-interval;2032;878642
3627;Totaal mannen en vrouwen;75 tot 80 jaar;Bovengrens 67%-prognose-interval;2033;892885
3628;Totaal mannen en vrouwen;75 tot 80 jaar;Bovengrens 67%-prognose-interval;2034;911404
3629;Totaal mannen en vrouwen;75 tot 80 jaar;Bovengrens 67%-prognose-interval;2035;932663
3630;Totaal mannen en vrouwen;75 tot 80 jaar;Bovengrens 67%-prognose-interval;2036;953177
3631;Totaal mannen en vrouwen;75 tot 80 jaar;Bovengrens 67%-prognose-interval;2037;975613
3632;Totaal mannen en vrouwen;75 tot 80 jaar;Bovengrens 67%-prognose-interval;2038;995475
3633;Totaal mannen en vrouwen;75 tot 80 jaar;Bovengrens 67%-prognose-interval;2039;1015637
3634;Totaal mannen en vrouwen;75 tot 80 jaar;Bovengrens 67%-prognose-interval;2040;1034236
3635;Totaal mannen en vrouwen;75 tot 80 jaar;Bovengrens 67%-prognose-interval;2041;1047241
3636;Totaal mannen en vrouwen;75 tot 80 jaar;Bovengrens 67%-prognose-interval;2042;1051838
3637;Totaal mannen en vrouwen;75 tot 80 jaar;Bovengrens 67%-prognose-interval;2043;1053278
3638;Totaal mannen en vrouwen;75 tot 80 jaar;Bovengrens 67%-prognose-interval;2044;1053139
3639;Totaal mannen en vrouwen;75 tot 80 jaar;Bovengrens 67%-prognose-interval;2045;1060283
3640;Totaal mannen en vrouwen;75 tot 80 jaar;Bovengrens 67%-prognose-interval;2046;1065762
3641;Totaal mannen en vrouwen;75 tot 80 jaar;Bovengrens 67%-prognose-interval;2047;1064898
3642;Totaal mannen en vrouwen;75 tot 80 jaar;Bovengrens 67%-prognose-interval;2048;1054293
3643;Totaal mannen en vrouwen;75 tot 80 jaar;Bovengrens 67%-prognose-interval;2049;1026602
3644;Totaal mannen en vrouwen;75 tot 80 jaar;Bovengrens 67%-prognose-interval;2050;985001
3645;Totaal mannen en vrouwen;75 tot 80 jaar;Bovengrens 67%-prognose-interval;2051;940912
3646;Totaal mannen en vrouwen;75 tot 80 jaar;Bovengrens 67%-prognose-interval;2052;904262
3647;Totaal mannen en vrouwen;75 tot 80 jaar;Bovengrens 67%-prognose-interval;2053;876380
3648;Totaal mannen en vrouwen;75 tot 80 jaar;Bovengrens 67%-prognose-interval;2054;865345
3649;Totaal mannen en vrouwen;75 tot 80 jaar;Bovengrens 67%-prognose-interval;2055;859598
3650;Totaal mannen en vrouwen;75 tot 80 jaar;Bovengrens 67%-prognose-interval;2056;866875
3651;Totaal mannen en vrouwen;75 tot 80 jaar;Bovengrens 67%-prognose-interval;2057;873115
3652;Totaal mannen en vrouwen;75 tot 80 jaar;Bovengrens 67%-prognose-interval;2058;876434
3653;Totaal mannen en vrouwen;75 tot 80 jaar;Bovengrens 67%-prognose-interval;2059;876575
3654;Totaal mannen en vrouwen;75 tot 80 jaar;Bovengrens 67%-prognose-interval;2060;880508
3655;Totaal mannen en vrouwen;80 tot 85 jaar;Prognose;2018;408193
3656;Totaal mannen en vrouwen;80 tot 85 jaar;Prognose;2019;421743
3657;Totaal mannen en vrouwen;80 tot 85 jaar;Prognose;2020;435183
3658;Totaal mannen en vrouwen;80 tot 85 jaar;Prognose;2021;450815
3659;Totaal mannen en vrouwen;80 tot 85 jaar;Prognose;2022;461231
3660;Totaal mannen en vrouwen;80 tot 85 jaar;Prognose;2023;475662
3661;Totaal mannen en vrouwen;80 tot 85 jaar;Prognose;2024;493503
3662;Totaal mannen en vrouwen;80 tot 85 jaar;Prognose;2025;515129
3663;Totaal mannen en vrouwen;80 tot 85 jaar;Prognose;2026;527426
3664;Totaal mannen en vrouwen;80 tot 85 jaar;Prognose;2027;589123
3665;Totaal mannen en vrouwen;80 tot 85 jaar;Prognose;2028;638882
3666;Totaal mannen en vrouwen;80 tot 85 jaar;Prognose;2029;671285
3667;Totaal mannen en vrouwen;80 tot 85 jaar;Prognose;2030;692695
3668;Totaal mannen en vrouwen;80 tot 85 jaar;Prognose;2031;715026
3669;Totaal mannen en vrouwen;80 tot 85 jaar;Prognose;2032;698855
3670;Totaal mannen en vrouwen;80 tot 85 jaar;Prognose;2033;693183
3671;Totaal mannen en vrouwen;80 tot 85 jaar;Prognose;2034;694125
3672;Totaal mannen en vrouwen;80 tot 85 jaar;Prognose;2035;701132
3673;Totaal mannen en vrouwen;80 tot 85 jaar;Prognose;2036;712140
3674;Totaal mannen en vrouwen;80 tot 85 jaar;Prognose;2037;727227
3675;Totaal mannen en vrouwen;80 tot 85 jaar;Prognose;2038;740798
3676;Totaal mannen en vrouwen;80 tot 85 jaar;Prognose;2039;757962
3677;Totaal mannen en vrouwen;80 tot 85 jaar;Prognose;2040;777389
3678;Totaal mannen en vrouwen;80 tot 85 jaar;Prognose;2041;795420
3679;Totaal mannen en vrouwen;80 tot 85 jaar;Prognose;2042;815273
3680;Totaal mannen en vrouwen;80 tot 85 jaar;Prognose;2043;833568
3681;Totaal mannen en vrouwen;80 tot 85 jaar;Prognose;2044;851968
3682;Totaal mannen en vrouwen;80 tot 85 jaar;Prognose;2045;869140
3683;Totaal mannen en vrouwen;80 tot 85 jaar;Prognose;2046;881370
3684;Totaal mannen en vrouwen;80 tot 85 jaar;Prognose;2047;886188
3685;Totaal mannen en vrouwen;80 tot 85 jaar;Prognose;2048;889042
3686;Totaal mannen en vrouwen;80 tot 85 jaar;Prognose;2049;890651
3687;Totaal mannen en vrouwen;80 tot 85 jaar;Prognose;2050;898593
3688;Totaal mannen en vrouwen;80 tot 85 jaar;Prognose;2051;904970
3689;Totaal mannen en vrouwen;80 tot 85 jaar;Prognose;2052;905494
3690;Totaal mannen en vrouwen;80 tot 85 jaar;Prognose;2053;897854
3691;Totaal mannen en vrouwen;80 tot 85 jaar;Prognose;2054;875394
3692;Totaal mannen en vrouwen;80 tot 85 jaar;Prognose;2055;840525
3693;Totaal mannen en vrouwen;80 tot 85 jaar;Prognose;2056;804007
3694;Totaal mannen en vrouwen;80 tot 85 jaar;Prognose;2057;774271
3695;Totaal mannen en vrouwen;80 tot 85 jaar;Prognose;2058;751318
3696;Totaal mannen en vrouwen;80 tot 85 jaar;Prognose;2059;742982
3697;Totaal mannen en vrouwen;80 tot 85 jaar;Prognose;2060;739777
3698;Totaal mannen en vrouwen;80 tot 85 jaar;Ondergrens 95%-prognose-interval;2018;406075
3699;Totaal mannen en vrouwen;80 tot 85 jaar;Ondergrens 95%-prognose-interval;2019;417211
3700;Totaal mannen en vrouwen;80 tot 85 jaar;Ondergrens 95%-prognose-interval;2020;427791
3701;Totaal mannen en vrouwen;80 tot 85 jaar;Ondergrens 95%-prognose-interval;2021;439897
3702;Totaal mannen en vrouwen;80 tot 85 jaar;Ondergrens 95%-prognose-interval;2022;446978
3703;Totaal mannen en vrouwen;80 tot 85 jaar;Ondergrens 95%-prognose-interval;2023;457945
3704;Totaal mannen en vrouwen;80 tot 85 jaar;Ondergrens 95%-prognose-interval;2024;471039
3705;Totaal mannen en vrouwen;80 tot 85 jaar;Ondergrens 95%-prognose-interval;2025;488514
3706;Totaal mannen en vrouwen;80 tot 85 jaar;Ondergrens 95%-prognose-interval;2026;496409
3707;Totaal mannen en vrouwen;80 tot 85 jaar;Ondergrens 95%-prognose-interval;2027;551267
3708;Totaal mannen en vrouwen;80 tot 85 jaar;Ondergrens 95%-prognose-interval;2028;593574
