ID;KenmerkenHuishouden;Perioden;Consumentenvertrouwen_1;EconomischKlimaat_2;Koopbereidheid_3;EconomischeSituatieLaatste12Maanden_4;EconomischeSituatieKomende12Maanden_5;FinancieleSituatieLaatste12Maanden_6;FinancieleSituatieKomende12Maanden_7;GunstigeTijdVoorGroteAankopen_8;Totaal_9;VeelBeterGeworden_10;EenBeetjeBeterGeworden_11;HetzelfdeGebleven_12;EenBeetjeSlechterGeworden_13;VeelSlechterGeworden_14;WeetNiet_15;Totaal_16;VeelBeterWorden_17;EenBeetjeBeterWorden_18;HetzelfdeBlijven_19;EenBeetjeSlechterWorden_20;VeelSlechterWorden_21;WeetNiet_22;Totaal_23;VeelBeterGeworden_24;EenBeetjeBeterGeworden_25;HetzelfdeGebleven_26;EenBeetjeSlechterGeworden_27;VeelSlechterGeworden_28;WeetNiet_29;Totaal_30;VeelBeterWorden_31;EenBeetjeBeterWorden_32;HetzelfdeBlijven_33;EenBeetjeSlechterWorden_34;VeelSlechterWorden_35;WeetNiet_36;Totaal_37;GunstigeTijd_38;NietGunstigOfOngunstig_39;OngunstigeTijd_40;WeetNiet_41;Totaal_42;SterkGestegen_43;MatigGestegen_44;ZwakGestegen_45;OngeveerHetzelfdeGebleven_46;Gedaald_47;WeetNiet_48;Totaal_49;SterkerStijgen_50;EvenveelStijgen_51;MinderStijgen_52;GelijkBlijven_53;Dalen_54;WeetNiet_55;Totaal_56;SterkStijgen_57;EenBeetjeStijgen_58;HetzelfdeBlijven_59;EenBeetjeDalen_60;SterkDalen_61;WeetNiet_62;Totaal_63;SchuldenMaken_64;SpaartegoedenAanspreken_65;PreciesRondkomen_66;BeetjeGeldOverhouden_67;VeelGeldOverhouden_68;WeetNiet_69;Totaal_70;ZeerWaarschijnlijk_71;Waarschijnlijk_72;Onwaarschijnlijk_73;ZeerOnwaarschijnlijk_74;WeetNiet_75;Totaal_76;EenZeerGoedMoment_77;EenGoedMoment_78;EenSlechtMoment_79;EenZeerSlechtMoment_80;WeetNiet_81;Totaal_82;VeelMeerGeld_83;EenBeetjeMeerGeld_84;OngeveerHetzelfde_85;EenBeetjeMinderGeld_86;VeelMinderGeld_87;WeetNiet_88;Totaal_89;ZeerWaarschijnlijk_90;Waarschijnlijk_91;Onwaarschijnlijk_92;ZeerOnwaarschijnlijk_93;WeetNiet_94;Totaal_95;JaZekerWel_96;JaWaarschijnlijkWel_97;NeeWaarschijnlijkNiet_98;NeeZekerNiet_99;WeetNiet_100;Totaal_101;ZeerWaarschijnlijk_102;Waarschijnlijk_103;Onwaarschijnlijk_104;ZeerOnwaarschijnlijk_105;WeetNiet_106;Totaal_107;BoodschappenAlcoholTabak_108;KledingEnSchoenen_109;AutoEnVervoer_110;VakantiesMeerdaagseStedentrips_111;HorecaSportCultuur_112;WoningEnergieInternetTelefoon_113;OpAllesOpNietsNietsBijzonders_114;WeetNiet_115
471;Type: Paar, met kind(eren);2021 1e kwartaal;-17;-44;1;-78;-10;7;15;-18;100;1;3;13;41;40;2;100;6;30;16;24;22;3;100;6;24;46;16;7;1;100;3;25;56;11;2;3;100;13;53;31;4;100;18;34;17;26;1;5;100;45;28;3;16;2;5;100;40;36;8;12;3;2;100;3;8;16;52;17;4;100;27;43;17;7;6;100;11;59;19;6;6;100;5;16;45;14;15;5;100;11;21;35;29;4;100;6;8;23;62;2;100;21;24;23;29;4;100;10;7;2;25;6;5;41;4
472;Type: Paar, met kind(eren);2021 2e kwartaal;-4;-20;6;-61;20;9;19;-9;100;1;7;20;42;27;3;100;10;40;16;20;11;4;100;7;24;47;15;7;1;100;5;26;55;10;1;3;100;16;55;25;3;100;28;38;13;17;0;3;100;42;30;6;15;2;5;100;16;33;15;28;5;3;100;2;7;18;51;18;5;100;29;43;17;6;4;100;10;52;26;7;5;100;5;18;48;13;12;5;100;10;20;37;29;4;100;3;9;25;60;2;100;19;28;21;29;2;100;8;7;3;29;6;5;40;3
473;Type: Paar, met kind(eren);2021 3e kwartaal;-2;-8;2;-32;15;3;14;-12;100;3;16;26;38;13;3;100;8;36;24;21;8;2;100;7;22;45;21;5;1;100;4;25;55;13;2;2;100;14;56;26;4;100;45;36;12;6;0;2;100;37;38;9;12;2;3;100;5;23;28;34;8;3;100;4;7;18;52;15;5;100;25;45;19;6;4;100;8;47;31;9;6;100;5;16;44;16;14;5;100;10;23;36;28;3;100;4;8;25;61;2;100;17;27;24;29;3;100;9;7;3;27;7;5;39;3
474;Type: Paar, met kind(eren);2021 4e kwartaal;-20;-32;-12;-42;-22;-11;4;-30;100;3;15;19;40;21;3;100;4;22;22;32;16;3;100;5;17;44;25;8;1;100;3;22;50;18;3;4;100;10;46;40;3;100;58;33;6;3;0;1;100;38;40;12;6;2;2;100;6;18;35;33;6;3;100;3;10;19;50;14;4;100;23;42;22;9;5;100;6;47;31;11;5;100;5;15;43;17;17;4;100;10;18;37;30;4;100;4;7;22;65;3;100;17;25;24;31;3;100;9;7;4;26;7;6;38;4
475;Type: Paar, met kind(eren);2021;-11;-26;-1;-53;1;2;13;-17;100;2;10;19;40;25;3;100;7;32;20;24;14;3;100;6;22;45;19;7;1;100;4;24;54;13;2;3;100;13;53;31;4;100;37;35;12;13;0;3;100;40;34;8;12;2;4;100;17;27;22;27;5;3;100;3;8;18;51;16;4;100;26;43;19;7;5;100;9;51;27;8;5;100;5;17;45;15;14;4;100;10;21;36;29;4;100;4;8;24;62;2;100;18;26;23;30;3;100;9;7;3;27;6;5;39;4
476;Type: Paar, met kind(eren);2022 1e kwartaal;-27;-46;-14;-56;-37;-9;-1;-32;100;2;11;17;43;25;3;100;5;16;19;35;23;3;100;4;21;39;27;8;1;100;4;21;49;21;4;2;100;9;46;41;4;100;65;28;5;2;0;1;100;42;36;12;6;2;2;100;5;18;39;31;5;2;100;2;7;20;51;16;4;100;25;42;21;8;4;100;7;46;33;9;7;100;6;15;42;17;16;4;100;7;21;37;31;4;100;4;8;23;63;3;100;18;28;23;28;3;100;7;7;4;24;7;6;42;3
477;Type: Paar, met kind(eren);2022 2e kwartaal;-47;-69;-33;-77;-61;-28;-15;-55;100;1;6;8;42;42;2;100;2;10;14;40;33;2;100;3;15;35;35;11;1;100;3;14;49;28;4;3;100;3;35;59;3;100;78;19;3;0;0;0;100;32;34;21;9;1;3;100;4;17;38;30;7;5;100;3;12;20;47;14;5;100;20;43;22;10;5;100;6;49;28;9;7;100;5;12;41;16;22;5;100;7;20;38;32;3;100;3;7;21;66;3;100;18;26;23;31;3;100;8;7;3;25;7;5;43;2
478;Type: Paar, met kind(eren);2022 3e kwartaal;-53;-74;-39;-83;-65;-39;-21;-57;100;1;4;6;34;54;1;100;1;8;15;35;39;3;100;4;12;30;40;14;0;100;2;13;47;28;8;2;100;3;34;60;3;100;85;14;1;0;0;1;100;27;34;24;11;2;3;100;5;18;41;26;6;5;100;3;13;20;48;12;5;100;19;42;25;11;4;100;8;50;27;8;7;100;5;10;40;19;24;3;100;7;17;34;37;4;100;4;6;20;68;2;100;17;24;23;33;3;100;8;5;3;21;9;6;45;3
479;Type: Paar, met kind(eren);2022 4e kwartaal;-55;-73;-43;-87;-58;-45;-22;-62;100;1;3;5;29;63;1;100;2;9;18;31;38;2;100;2;11;27;42;17;1;100;2;14;45;30;7;2;100;3;30;65;2;100;88;10;1;1;0;0;100;17;33;28;14;4;4;100;8;28;39;18;2;5;100;4;16;20;44;12;3;100;18;40;24;14;3;100;9;52;23;9;7;100;5;9;34;20;30;3;100;7;15;37;37;4;100;3;7;21;67;3;100;15;25;23;34;3;100;6;6;2;26;8;6;44;2
480;Type: Paar, met kind(eren);2022;-46;-66;-32;-76;-55;-30;-15;-52;100;1;6;9;37;46;2;100;2;11;16;35;33;3;100;3;15;33;36;12;1;100;3;15;47;27;6;2;100;4;36;56;3;100;79;18;3;1;0;1;100;29;34;21;10;2;3;100;5;20;39;26;5;4;100;3;12;20;48;13;4;100;21;42;23;11;4;100;8;49;28;9;7;100;5;11;39;18;23;4;100;7;18;37;34;4;100;4;7;21;66;3;100;17;26;23;31;3;100;7;6;3;24;8;6;43;3
481;Type: Paar, met kind(eren);2023 1e kwartaal;-43;-57;-34;-81;-33;-38;-8;-58;100;1;5;7;36;50;2;100;2;18;26;33;20;2;100;2;15;29;38;16;0;100;2;17;53;22;4;2;100;2;36;60;2;100;90;8;1;0;0;1;100;11;25;35;22;4;3;100;5;23;43;22;2;5;100;2;13;20;50;11;3;100;20;42;25;10;4;100;9;53;27;7;6;100;4;9;44;17;21;6;100;7;19;36;34;4;100;3;6;21;69;2;100;16;25;24;33;3;100;8;7;2;26;8;5;42;3
482;Type: Paar, met kind(eren);2023 2e kwartaal;-38;-52;-30;-76;-27;-35;-1;-53;100;1;6;8;40;44;2;100;4;18;27;32;17;3;100;3;15;28;36;17;0;100;3;19;54;18;4;2;100;3;38;57;3;100;90;9;0;0;0;0;100;8;26;33;24;5;4;100;5;24;43;21;2;5;100;3;14;22;49;9;3;100;19;43;23;11;5;100;6;56;25;7;6;100;5;11;40;18;21;5;100;7;20;37;32;4;100;4;5;22;68;1;100;16;25;25;32;3;100;7;9;2;24;8;6;42;2
483;Type: Paar, met kind(eren);2023 3e kwartaal;-40;-56;-29;-74;-38;-30;-4;-54;100;1;6;11;40;41;2;100;3;13;27;37;17;4;100;4;16;30;36;14;1;100;3;19;50;23;4;2;100;3;39;56;2;100;84;13;2;1;0;1;100;11;25;30;26;5;3;100;3;23;47;20;1;5;100;3;12;20;48;13;3;100;22;43;22;9;5;100;6;58;23;7;7;100;3;10;44;18;21;4;100;8;18;37;34;4;100;3;7;21;68;2;100;13;26;26;33;2;100;6;7;3;26;8;4;44;2
484;Type: Paar, met kind(eren);2023 4e kwartaal;-35;-48;-26;-68;-28;-29;1;-50;100;1;7;15;39;37;2;100;2;17;29;30;17;5;100;4;14;35;35;12;1;100;2;21;53;19;4;2;100;3;41;53;3;100;77;18;3;2;0;0;100;13;30;26;24;3;5;100;4;28;41;18;1;7;100;4;12;20;49;12;3;100;23;40;22;10;4;100;8;59;20;8;6;100;3;11;44;16;21;5;100;7;17;36;37;4;100;3;7;19;68;3;100;12;26;23;37;2;100;8;5;4;30;7;5;38;4
485;Type: Paar, met kind(eren);2023;-39;-53;-30;-75;-32;-33;-3;-54;100;1;6;10;39;43;2;100;3;16;27;33;18;3;100;3;15;30;36;15;1;100;2;19;52;20;4;2;100;3;38;57;2;100;85;12;1;1;0;1;100;11;26;31;24;4;4;100;4;25;44;21;2;5;100;3;13;21;49;12;3;100;21;42;23;10;4;100;7;56;24;7;6;100;4;10;43;17;21;5;100;7;19;36;34;4;100;3;6;21;68;2;100;14;25;24;34;3;100;7;7;2;26;8;5;42;3
486;Type: Paar, met kind(eren);2024 1e kwartaal;-21;-34;-12;-47;-21;-13;11;-35;100;1;13;21;37;24;4;100;2;20;32;33;10;3;100;5;22;34;30;9;1;100;3;26;52;15;3;3;100;5;51;40;4;100;67;24;4;3;1;1;100;13;28;26;25;4;4;100;4;23;47;20;1;5;100;2;11;19;51;15;3;100;25;42;21;7;5;100;7;60;23;4;7;100;4;13;46;18;16;4;100;9;21;35;31;3;100;3;9;22;64;3;100;15;24;26;34;2;100;7;7;3;26;7;5;41;4
487;Type: Paar, met kind(eren);2024 2e kwartaal;-20;-33;-12;-42;-23;-8;10;-36;100;2;15;21;35;25;2;100;3;19;31;31;13;4;100;5;22;37;26;9;1;100;2;25;51;15;3;3;100;6;49;42;4;100;65;27;6;2;1;1;100;13;37;23;19;5;3;100;5;22;47;19;1;6;100;3;11;19;50;13;4;100;23;43;20;8;5;100;7;60;22;4;7;100;3;15;43;18;16;6;100;8;20;35;33;4;100;4;8;20;65;3;100;14;26;25;32;3;100;8;7;2;28;9;5;37;3
488;Type: Paar, met kind(eren);2024 3e kwartaal;-21;-36;-10;-45;-27;-6;8;-34;100;1;13;25;40;18;3;100;3;16;32;35;11;4;100;5;23;38;27;7;1;100;4;23;53;16;2;3;100;5;51;39;4;100;61;29;7;3;0;0;100;14;42;21;17;3;4;100;3;23;50;17;2;5;100;3;9;17;52;17;2;100;25;46;17;8;4;100;7;60;19;5;9;100;3;13;45;19;15;5;100;9;22;35;30;4;100;4;9;26;59;3;100;14;24;27;32;4;100;8;9;2;23;8;5;43;3
489;Type: Paar, met kind(eren);2024 4de kwartaal;-27;-44;-16;-50;-39;-15;2;-34;100;1;11;23;41;21;4;100;3;13;26;39;15;3;100;3;20;37;30;8;1;100;2;22;51;19;3;3;100;5;50;39;6;100;58;32;6;2;0;1;100;19;46;18;10;2;5;100;4;23;47;17;1;7;100;2;12;18;49;14;5;100;22;43;22;8;5;100;8;57;22;5;8;100;4;13;45;17;16;5;100;9;19;32;35;5;100;3;9;24;61;3;100;13;24;23;37;3;100;7;6;2;30;7;4;39;4
490;Type: Paar, met kind(eren);2024;-22;-37;-12;-46;-28;-10;8;-35;100;1;13;23;38;22;3;100;3;17;30;34;12;4;100;5;22;36;28;8;1;100;3;24;52;16;3;3;100;5;50;40;5;100;63;28;6;2;1;1;100;15;38;22;18;3;4;100;4;23;48;18;1;6;100;3;11;18;50;15;4;100;24;44;20;8;5;100;7;59;22;5;8;100;4;13;45;18;16;5;100;9;21;34;32;4;100;3;9;23;62;3;100;14;24;25;34;3;100;8;7;2;27;8;5;40;3
491;Type: Paar, met kind(eren);2025 1e kwartaal;-30;-53;-15;-56;-50;-10;3;-37;100;1;9;22;44;21;3;100;2;10;23;44;19;3;100;3;24;35;31;7;1;100;4;21;51;18;4;2;100;5;50;42;3;100;63;30;5;2;0;1;100;21;49;18;8;1;3;100;4;22;52;17;1;5;100;4;11;18;51;12;4;100;22;48;21;6;3;100;9;55;21;5;10;100;5;15;42;20;15;4;100;9;22;34;31;4;100;5;6;24;62;3;100;15;24;23;36;2;100;8;7;2;31;7;5;39;3
492;Woningbezit: eigen woning;2017 1e kwartaal;28;50;13;53;46;4;12;23;100;9;54;24;8;3;3;100;7;48;31;8;1;4;100;4;23;49;19;4;1;100;4;22;58;12;2;2;100;32;55;9;4;100;8;37;23;27;1;3;100;17;39;11;27;1;5;100;2;13;21;55;6;2;100;2;9;21;53;11;4;100;23;45;22;6;4;100;3;34;42;15;6;100;4;13;49;16;13;5;100;9;20;38;30;3;100;3;7;19;70;2;100;12;22;30;33;3;100;6;7;5;28;6;5;40;5
493;Woningbezit: eigen woning;2017 2e kwartaal;31;54;16;58;50;8;14;24;100;13;53;23;7;2;3;100;8;50;31;6;1;4;100;4;25;49;17;4;1;100;3;25;56;12;2;2;100;33;54;8;5;100;11;37;22;25;0;4;100;22;40;5;25;1;7;100;3;12;22;53;7;4;100;2;8;22;52;12;5;100;22;45;22;7;4;100;3;35;40;16;6;100;3;13;51;14;15;5;100;8;20;40;29;3;100;4;6;18;70;2;100;13;23;30;32;3;100;7;6;5;26;6;5;41;4
494;Woningbezit: eigen woning;2017 3e kwartaal;32;56;16;62;49;8;13;26;100;14;55;22;5;2;3;100;8;49;31;6;2;4;100;5;24;50;16;5;0;100;3;24;58;12;2;2;100;36;51;10;4;100;12;40;19;25;0;5;100;27;39;6;22;1;6;100;3;10;21;55;8;3;100;2;9;19;54;12;4;100;22;44;22;7;4;100;3;32;44;16;6;100;4;13;53;12;14;4;100;9;23;36;29;3;100;3;7;20;68;2;100;12;22;31;33;2;100;7;7;5;25;6;5;41;4
495;Woningbezit: eigen woning;2017 4e kwartaal;29;49;15;55;43;5;13;27;100;14;51;24;7;2;3;100;6;48;31;9;2;4;100;4;22;52;18;4;1;100;4;24;56;13;1;2;100;35;53;8;4;100;13;42;21;21;1;4;100;40;36;4;15;1;4;100;1;8;22;55;11;3;100;2;9;22;51;12;4;100;22;43;24;7;5;100;2;33;43;16;6;100;4;14;50;14;14;5;100;9;20;39;29;3;100;4;8;17;69;3;100;13;22;28;35;2;100;6;7;4;26;6;5;43;4
496;Woningbezit: eigen woning;2017;30;52;15;57;47;6;13;25;100;12;53;23;7;2;3;100;7;49;31;7;2;4;100;5;23;50;17;4;1;100;3;24;57;12;2;2;100;34;53;9;4;100;11;39;21;25;0;4;100;27;38;7;22;1;6;100;2;11;22;54;8;3;100;2;9;21;53;12;4;100;22;44;23;7;5;100;3;33;42;16;6;100;4;14;51;14;14;5;100;9;21;38;29;3;100;4;7;18;69;2;100;13;22;30;33;2;100;7;7;5;26;6;5;41;4
497;Woningbezit: eigen woning;2018 1e kwartaal;31;53;16;57;48;6;13;28;100;14;51;25;6;2;3;100;7;48;34;6;1;3;100;4;24;49;18;4;1;100;3;24;56;13;1;2;100;37;51;8;5;100;12;46;20;18;0;4;100;28;42;5;19;1;5;100;1;7;21;56;12;3;100;1;8;21;54;12;5;100;22;44;23;7;5;100;3;35;42;15;6;100;3;13;53;13;12;5;100;9;21;38;29;3;100;4;7;20;67;2;100;13;24;28;33;2;100;7;6;4;25;5;5;43;5
498;Woningbezit: eigen woning;2018 2e kwartaal;28;50;14;61;40;3;11;26;100;17;52;21;6;2;3;100;5;45;36;9;2;4;100;4;23;50;19;4;1;100;3;22;60;12;2;2;100;34;55;8;4;100;19;45;18;14;0;4;100;24;44;8;17;1;6;100;1;9;22;56;9;2;100;2;9;20;54;10;5;100;22;44;23;8;4;100;3;40;39;11;6;100;3;12;54;14;12;5;100;9;20;38;30;3;100;3;7;20;68;1;100;13;25;28;32;2;100;8;6;4;26;6;5;41;3
499;Woningbezit: eigen woning;2018 3e kwartaal;27;46;14;58;35;5;11;26;100;16;50;23;7;1;3;100;5;41;39;9;2;4;100;4;23;50;19;4;1;100;3;22;58;12;2;3;100;34;54;8;4;100;20;46;17;12;0;4;100;31;44;6;14;1;5;100;1;8;26;53;11;3;100;1;10;20;53;11;5;100;21;46;23;6;5;100;3;41;37;13;6;100;3;12;53;14;13;5;100;9;21;38;29;3;100;4;7;20;67;2;100;13;25;28;31;2;100;7;6;5;26;6;5;42;4
500;Woningbezit: eigen woning;2018 4e kwartaal;13;24;6;38;10;-2;2;18;100;10;43;30;12;3;3;100;3;31;40;19;4;3;100;4;21;48;22;4;0;100;2;22;53;20;2;1;100;29;55;11;5;100;22;47;17;12;0;3;100;42;40;5;10;1;2;100;1;11;32;47;5;3;100;2;10;22;51;11;4;100;20;43;24;8;5;100;4;39;37;13;6;100;3;12;50;14;15;5;100;9;19;36;33;3;100;3;6;20;69;2;100;12;24;29;33;2;100;7;6;5;28;5;4;41;4
501;Woningbezit: eigen woning;2018;25;43;12;54;33;3;10;25;100;14;49;25;8;2;3;100;5;41;37;11;2;4;100;4;23;50;19;4;1;100;3;23;57;14;2;2;100;33;54;9;5;100;18;46;18;14;0;4;100;31;43;6;15;1;4;100;1;9;25;53;9;3;100;2;9;21;53;11;5;100;21;44;23;7;5;100;3;39;39;13;6;100;3;12;53;14;13;5;100;9;20;38;30;3;100;4;7;20;68;2;100;13;25;28;32;2;100;7;6;5;26;6;5;42;4
502;Woningbezit: eigen woning;2019 1e kwartaal;4;6;2;21;-9;-3;1;8;100;7;37;30;19;4;3;100;2;23;38;28;6;3;100;4;22;46;23;5;1;100;3;20;53;20;3;1;100;23;58;15;5;100;27;44;18;9;0;2;100;38;36;9;14;0;2;100;2;12;40;40;4;2;100;2;10;22;50;12;4;100;19;45;25;8;4;100;5;40;37;12;6;100;4;11;49;17;16;4;100;9;19;36;33;2;100;4;6;18;70;2;100;13;24;28;34;2;100;7;6;4;26;7;5;42;3
503;Woningbezit: eigen woning;2019 2e kwartaal;4;6;3;16;-4;-3;3;10;100;6;34;33;20;4;3;100;2;22;44;24;4;4;100;4;22;43;24;6;1;100;3;20;56;17;3;2;100;23;60;13;4;100;36;44;12;6;0;2;100;17;44;15;19;1;4;100;2;12;38;42;3;3;100;2;10;22;52;12;3;100;21;45;23;7;3;100;4;41;36;13;6;100;4;12;48;17;16;4;100;8;18;37;34;3;100;4;6;18;71;2;100;13;21;28;35;2;100;7;6;5;25;7;5;41;5
504;Woningbezit: eigen woning;2019 3e kwartaal;4;4;4;18;-9;-3;3;12;100;5;34;35;18;4;3;100;2;21;43;26;5;4;100;3;21;48;23;5;1;100;3;19;57;17;2;2;100;25;58;13;4;100;34;43;13;8;0;2;100;20;45;14;17;1;4;100;2;16;41;34;3;4;100;2;10;20;52;11;4;100;22;43;24;8;3;100;4;34;39;17;6;100;2;12;51;16;13;5;100;8;19;36;34;3;100;3;6;18;72;2;100;11;24;28;35;2;100;8;6;4;25;7;4;43;4
505;Woningbezit: eigen woning;2019 4e kwartaal;-2;-7;2;8;-23;-4;2;9;100;4;30;38;21;5;3;100;1;17;37;35;6;4;100;4;21;46;24;5;1;100;2;20;56;18;2;2;100;22;60;14;4;100;27;45;16;9;0;2;100;26;48;8;13;1;4;100;6;26;38;25;1;4;100;2;10;20;54;11;4;100;20;44;24;8;5;100;3;29;43;21;5;100;3;13;49;16;14;5;100;8;20;37;32;3;100;4;7;18;70;2;100;13;24;28;34;3;100;7;7;4;26;5;5;42;4
506;Woningbezit: eigen woning;2019;3;2;3;16;-11;-3;2;10;100;5;34;34;19;4;3;100;2;21;41;28;6;4;100;4;22;45;24;5;1;100;3;20;55;18;2;2;100;24;59;14;4;100;31;44;15;8;0;2;100;25;43;12;16;1;3;100;3;17;40;35;3;3;100;2;10;21;52;11;4;100;21;44;24;8;4;100;4;36;39;16;5;100;3;12;49;17;15;5;100;8;19;37;33;3;100;4;6;18;71;2;100;13;23;28;34;2;100;7;6;4;25;6;5;42;4
507;Woningbezit: eigen woning;2020 1e kwartaal;2;-6;7;13;-24;4;7;11;100;5;32;37;19;5;3;100;1;17;36;34;9;3;100;5;25;44;21;4;1;100;3;22;55;16;2;2;100;23;60;13;5;100;26;47;15;10;0;3;100;26;46;8;14;1;4;100;4;26;39;25;2;4;100;1;8;17;56;13;5;100;22;47;20;7;5;100;3;31;40;20;6;100;3;13;50;16;13;5;100;9;20;37;30;4;100;3;7;19;69;2;100;13;26;28;30;3;100;7;6;4;29;5;5;41;4
508;Woningbezit: eigen woning;2020 2e kwartaal;-26;-47;-11;-31;-64;10;-12;-31;100;5;18;21;29;24;3;100;1;12;6;28;49;3;100;6;23;51;15;4;1;100;2;13;55;22;5;3;100;10;46;41;3;100;14;37;19;26;1;4;100;52;15;2;18;6;6;100;65;23;3;5;3;1;100;1;7;18;54;16;4;100;22;44;21;7;6;100;11;55;22;6;7;100;4;10;47;17;18;5;100;8;18;36;35;3;100;3;7;19;69;2;100;14;24;26;33;3;100;5;6;3;27;7;4;44;4
509;Woningbezit: eigen woning;2020 3e kwartaal;-26;-55;-7;-70;-40;0;-1;-18;100;1;5;16;45;31;3;100;2;19;15;36;25;3;100;4;19;52;19;5;1;100;2;17;59;18;3;2;100;11;57;29;4;100;17;35;21;23;0;4;100;39;27;6;19;3;7;100;57;31;4;5;2;1;100;1;7;18;55;16;4;100;24;46;20;6;5;100;9;57;23;4;8;100;3;11;51;15;15;5;100;8;19;34;35;4;100;4;7;19;68;2;100;14;25;27;32;2;100;6;6;4;26;7;4;43;4
510;Woningbezit: eigen woning;2020 4e kwartaal;-25;-55;-6;-73;-36;-1;0;-16;100;1;3;16;45;33;3;100;3;20;16;32;26;3;100;5;17;54;19;4;1;100;2;17;59;17;3;2;100;13;55;29;3;100;15;34;20;27;1;5;100;39;28;5;20;2;6;100;58;30;4;5;3;1;100;2;8;16;54;16;4;100;25;45;19;6;5;100;10;57;23;5;6;100;3;13;49;16;15;4;100;8;19;39;32;3;100;4;7;20;66;2;100;15;25;27;30;3;100;5;7;3;26;7;4;45;4
511;Woningbezit: eigen woning;2020;-19;-41;-4;-40;-41;3;-2;-14;100;3;15;22;35;23;3;100;2;17;18;33;27;3;100;5;21;50;19;4;1;100;2;17;57;18;3;3;100;14;55;28;4;100;18;38;19;21;0;4;100;39;29;5;18;3;6;100;46;28;12;10;2;2;100;1;8;17;55;15;4;100;23;46;20;6;5;100;8;50;27;9;7;100;3;12;49;16;15;5;100;8;19;37;33;4;100;4;7;19;68;2;100;14;25;27;31;3;100;6;6;4;27;7;4;43;4
512;Woningbezit: eigen woning;2021 1e kwartaal;-17;-41;0;-76;-5;3;9;-13;100;1;3;14;43;37;3;100;5;33;15;25;19;3;100;5;20;52;17;6;1;100;2;21;60;13;2;2;100;14;55;27;4;100;15;34;20;25;0;5;100;47;27;3;16;1;6;100;37;37;8;12;3;3;100;1;6;16;55;18;4;100;28;45;18;5;5;100;10;59;20;5;6;100;4;16;50;14;12;5;100;10;19;36;32;4;100;4;6;21;66;2;100;18;25;25;30;3;100;8;7;3;24;5;4;46;4
513;Woningbezit: eigen woning;2021 2e kwartaal;-3;-17;7;-59;25;8;13;-1;100;1;7;22;44;23;4;100;10;42;17;18;10;4;100;7;22;50;16;5;1;100;4;21;61;11;1;2;100;20;57;21;3;100;24;40;16;16;0;3;100;44;32;5;14;1;4;100;14;32;17;29;6;2;100;1;6;15;55;19;4;100;28;47;17;4;4;100;7;52;29;7;5;100;4;19;52;10;11;4;100;8;19;38;31;4;100;4;7;23;65;2;100;17;27;25;29;2;100;7;8;3;27;6;4;43;4
514;Woningbezit: eigen woning;2021 3e kwartaal;-2;-6;1;-31;19;2;9;-7;100;3;16;28;38;12;4;100;8;38;23;20;7;4;100;6;20;49;21;4;1;100;3;21;59;14;1;2;100;16;57;23;4;100;40;39;13;6;0;2;100;38;39;8;11;1;4;100;4;20;25;39;8;4;100;2;7;17;54;17;4;100;25;46;20;4;5;100;6;46;33;9;6;100;5;15;49;14;13;5;100;9;18;38;32;3;100;4;7;21;67;2;100;15;25;27;30;2;100;8;7;3;25;8;4;43;4
515;Woningbezit: eigen woning;2021 4e kwartaal;-21;-33;-13;-41;-25;-11;-5;-22;100;3;15;20;40;19;3;100;3;21;22;34;15;4;100;4;17;47;26;6;1;100;3;18;52;22;3;2;100;12;50;34;5;100;52;36;7;3;0;2;100;41;38;11;7;1;3;100;4;17;35;34;6;4;100;2;9;18;53;14;4;100;23;45;22;6;4;100;5;47;32;9;7;100;4;14;46;16;16;5;100;9;18;39;32;3;100;3;7;21;68;2;100;16;24;26;31;3;100;7;7;4;24;7;5;42;3
516;Woningbezit: eigen woning;2021;-10;-24;-1;-52;3;0;6;-11;100;2;10;21;41;23;4;100;7;34;19;24;13;4;100;5;20;49;20;5;1;100;3;20;58;15;2;2;100;15;55;26;4;100;33;37;14;13;0;3;100;42;34;7;12;1;4;100;15;26;21;29;6;3;100;1;7;16;54;17;4;100;26;46;19;5;5;100;7;51;29;8;6;100;4;16;49;13;13;4;100;9;19;37;32;3;100;4;7;21;66;2;100;16;25;26;30;3;100;7;7;3;25;6;4;43;4
517;Woningbezit: eigen woning;2022 1e kwartaal;-29;-47;-17;-54;-40;-14;-10;-27;100;2;11;18;43;24;2;100;3;16;20;36;23;3;100;4;18;42;29;7;1;100;2;16;51;25;4;2;100;10;50;37;4;100;63;29;5;2;0;1;100;43;34;13;7;1;2;100;4;16;37;33;6;3;100;1;8;17;54;16;4;100;24;45;21;7;4;100;5;45;34;9;7;100;5;14;45;17;16;4;100;7;19;37;34;4;100;3;7;22;67;2;100;16;26;26;29;3;100;6;7;3;23;7;5;45;4
518;Woningbezit: eigen woning;2022 2e kwartaal;-48;-70;-33;-75;-64;-30;-20;-48;100;2;6;8;41;41;2;100;1;9;13;41;33;2;100;3;13;38;36;9;1;100;2;12;49;31;4;2;100;4;40;52;3;100;74;22;3;0;0;0;100;34;35;20;8;1;2;100;4;15;41;29;8;4;100;1;10;18;52;15;4;100;21;45;23;7;4;100;5;51;27;8;8;100;4;11;41;18;21;5;100;7;17;37;37;3;100;3;6;19;70;2;100;15;27;25;30;3;100;6;7;4;24;7;5;45;3
