ID;LeeftijdVanDeMoederOp31December;MigratieachtergrondMoeder;GeneratieMoeder;Perioden;LevendGeborenKinderen_1
4022;15 jaar of jonger;Afrika;Moeder: 1e generatie migratieachtergrond;2022;0.0
4023;15 jaar of jonger;Afrika;Moeder: 2e generatie migratieachtergrond;1996;0.0
4024;15 jaar of jonger;Afrika;Moeder: 2e generatie migratieachtergrond;1997;3.0
4025;15 jaar of jonger;Afrika;Moeder: 2e generatie migratieachtergrond;1998;2.0
4026;15 jaar of jonger;Afrika;Moeder: 2e generatie migratieachtergrond;1999;1.0
4027;15 jaar of jonger;Afrika;Moeder: 2e generatie migratieachtergrond;2000;0.0
4028;15 jaar of jonger;Afrika;Moeder: 2e generatie migratieachtergrond;2001;3.0
4029;15 jaar of jonger;Afrika;Moeder: 2e generatie migratieachtergrond;2002;1.0
4030;15 jaar of jonger;Afrika;Moeder: 2e generatie migratieachtergrond;2003;0.0
4031;15 jaar of jonger;Afrika;Moeder: 2e generatie migratieachtergrond;2004;0.0
4032;15 jaar of jonger;Afrika;Moeder: 2e generatie migratieachtergrond;2005;0.0
4033;15 jaar of jonger;Afrika;Moeder: 2e generatie migratieachtergrond;2006;1.0
4034;15 jaar of jonger;Afrika;Moeder: 2e generatie migratieachtergrond;2007;1.0
4035;15 jaar of jonger;Afrika;Moeder: 2e generatie migratieachtergrond;2008;1.0
4036;15 jaar of jonger;Afrika;Moeder: 2e generatie migratieachtergrond;2009;1.0
4037;15 jaar of jonger;Afrika;Moeder: 2e generatie migratieachtergrond;2010;2.0
4038;15 jaar of jonger;Afrika;Moeder: 2e generatie migratieachtergrond;2011;0.0
4039;15 jaar of jonger;Afrika;Moeder: 2e generatie migratieachtergrond;2012;1.0
4040;15 jaar of jonger;Afrika;Moeder: 2e generatie migratieachtergrond;2013;0.0
4041;15 jaar of jonger;Afrika;Moeder: 2e generatie migratieachtergrond;2014;1.0
4042;15 jaar of jonger;Afrika;Moeder: 2e generatie migratieachtergrond;2015;1.0
4043;15 jaar of jonger;Afrika;Moeder: 2e generatie migratieachtergrond;2016;0.0
4044;15 jaar of jonger;Afrika;Moeder: 2e generatie migratieachtergrond;2017;2.0
4045;15 jaar of jonger;Afrika;Moeder: 2e generatie migratieachtergrond;2018;1.0
4046;15 jaar of jonger;Afrika;Moeder: 2e generatie migratieachtergrond;2019;0.0
4047;15 jaar of jonger;Afrika;Moeder: 2e generatie migratieachtergrond;2020;0.0
4048;15 jaar of jonger;Afrika;Moeder: 2e generatie migratieachtergrond;2021;0.0
4049;15 jaar of jonger;Afrika;Moeder: 2e generatie migratieachtergrond;2022;0.0
4050;15 jaar of jonger;Amerika;Totaal moeders;1996;11.0
4051;15 jaar of jonger;Amerika;Totaal moeders;1997;13.0
4052;15 jaar of jonger;Amerika;Totaal moeders;1998;8.0
4053;15 jaar of jonger;Amerika;Totaal moeders;1999;4.0
4054;15 jaar of jonger;Amerika;Totaal moeders;2000;10.0
4055;15 jaar of jonger;Amerika;Totaal moeders;2001;11.0
4056;15 jaar of jonger;Amerika;Totaal moeders;2002;7.0
4057;15 jaar of jonger;Amerika;Totaal moeders;2003;11.0
4058;15 jaar of jonger;Amerika;Totaal moeders;2004;10.0
4059;15 jaar of jonger;Amerika;Totaal moeders;2005;10.0
4060;15 jaar of jonger;Amerika;Totaal moeders;2006;8.0
4061;15 jaar of jonger;Amerika;Totaal moeders;2007;6.0
4062;15 jaar of jonger;Amerika;Totaal moeders;2008;7.0
4063;15 jaar of jonger;Amerika;Totaal moeders;2009;14.0
4064;15 jaar of jonger;Amerika;Totaal moeders;2010;6.0
4065;15 jaar of jonger;Amerika;Totaal moeders;2011;8.0
4066;15 jaar of jonger;Amerika;Totaal moeders;2012;5.0
4067;15 jaar of jonger;Amerika;Totaal moeders;2013;9.0
4068;15 jaar of jonger;Amerika;Totaal moeders;2014;6.0
4069;15 jaar of jonger;Amerika;Totaal moeders;2015;4.0
4070;15 jaar of jonger;Amerika;Totaal moeders;2016;1.0
4071;15 jaar of jonger;Amerika;Totaal moeders;2017;4.0
4072;15 jaar of jonger;Amerika;Totaal moeders;2018;2.0
4073;15 jaar of jonger;Amerika;Totaal moeders;2019;4.0
4074;15 jaar of jonger;Amerika;Totaal moeders;2020;3.0
4075;15 jaar of jonger;Amerika;Totaal moeders;2021;2.0
4076;15 jaar of jonger;Amerika;Totaal moeders;2022;3.0
4077;15 jaar of jonger;Amerika;Moeder: Nederlandse achtergrond;1996;
4078;15 jaar of jonger;Amerika;Moeder: Nederlandse achtergrond;1997;
4079;15 jaar of jonger;Amerika;Moeder: Nederlandse achtergrond;1998;
4080;15 jaar of jonger;Amerika;Moeder: Nederlandse achtergrond;1999;
4081;15 jaar of jonger;Amerika;Moeder: Nederlandse achtergrond;2000;
4082;15 jaar of jonger;Amerika;Moeder: Nederlandse achtergrond;2001;
4083;15 jaar of jonger;Amerika;Moeder: Nederlandse achtergrond;2002;
4084;15 jaar of jonger;Amerika;Moeder: Nederlandse achtergrond;2003;
4085;15 jaar of jonger;Amerika;Moeder: Nederlandse achtergrond;2004;
4086;15 jaar of jonger;Amerika;Moeder: Nederlandse achtergrond;2005;
4087;15 jaar of jonger;Amerika;Moeder: Nederlandse achtergrond;2006;
4088;15 jaar of jonger;Amerika;Moeder: Nederlandse achtergrond;2007;
4089;15 jaar of jonger;Amerika;Moeder: Nederlandse achtergrond;2008;
4090;15 jaar of jonger;Amerika;Moeder: Nederlandse achtergrond;2009;
4091;15 jaar of jonger;Amerika;Moeder: Nederlandse achtergrond;2010;
4092;15 jaar of jonger;Amerika;Moeder: Nederlandse achtergrond;2011;
4093;15 jaar of jonger;Amerika;Moeder: Nederlandse achtergrond;2012;
4094;15 jaar of jonger;Amerika;Moeder: Nederlandse achtergrond;2013;
4095;15 jaar of jonger;Amerika;Moeder: Nederlandse achtergrond;2014;
4096;15 jaar of jonger;Amerika;Moeder: Nederlandse achtergrond;2015;
4097;15 jaar of jonger;Amerika;Moeder: Nederlandse achtergrond;2016;
4098;15 jaar of jonger;Amerika;Moeder: Nederlandse achtergrond;2017;
4099;15 jaar of jonger;Amerika;Moeder: Nederlandse achtergrond;2018;
4100;15 jaar of jonger;Amerika;Moeder: Nederlandse achtergrond;2019;
4101;15 jaar of jonger;Amerika;Moeder: Nederlandse achtergrond;2020;
4102;15 jaar of jonger;Amerika;Moeder: Nederlandse achtergrond;2021;
4103;15 jaar of jonger;Amerika;Moeder: Nederlandse achtergrond;2022;
4104;15 jaar of jonger;Amerika;Moeder: Met migratieachtergrond;1996;11.0
4105;15 jaar of jonger;Amerika;Moeder: Met migratieachtergrond;1997;13.0
4106;15 jaar of jonger;Amerika;Moeder: Met migratieachtergrond;1998;8.0
4107;15 jaar of jonger;Amerika;Moeder: Met migratieachtergrond;1999;4.0
4108;15 jaar of jonger;Amerika;Moeder: Met migratieachtergrond;2000;10.0
4109;15 jaar of jonger;Amerika;Moeder: Met migratieachtergrond;2001;11.0
4110;15 jaar of jonger;Amerika;Moeder: Met migratieachtergrond;2002;7.0
4111;15 jaar of jonger;Amerika;Moeder: Met migratieachtergrond;2003;11.0
4112;15 jaar of jonger;Amerika;Moeder: Met migratieachtergrond;2004;10.0
4113;15 jaar of jonger;Amerika;Moeder: Met migratieachtergrond;2005;10.0
4114;15 jaar of jonger;Amerika;Moeder: Met migratieachtergrond;2006;8.0
4115;15 jaar of jonger;Amerika;Moeder: Met migratieachtergrond;2007;6.0
4116;15 jaar of jonger;Amerika;Moeder: Met migratieachtergrond;2008;7.0
4117;15 jaar of jonger;Amerika;Moeder: Met migratieachtergrond;2009;14.0
4118;15 jaar of jonger;Amerika;Moeder: Met migratieachtergrond;2010;6.0
4119;15 jaar of jonger;Amerika;Moeder: Met migratieachtergrond;2011;8.0
4120;15 jaar of jonger;Amerika;Moeder: Met migratieachtergrond;2012;5.0
4121;15 jaar of jonger;Amerika;Moeder: Met migratieachtergrond;2013;9.0
4122;15 jaar of jonger;Amerika;Moeder: Met migratieachtergrond;2014;6.0
4123;15 jaar of jonger;Amerika;Moeder: Met migratieachtergrond;2015;4.0
4124;15 jaar of jonger;Amerika;Moeder: Met migratieachtergrond;2016;1.0
4125;15 jaar of jonger;Amerika;Moeder: Met migratieachtergrond;2017;4.0
4126;15 jaar of jonger;Amerika;Moeder: Met migratieachtergrond;2018;2.0
4127;15 jaar of jonger;Amerika;Moeder: Met migratieachtergrond;2019;4.0
4128;15 jaar of jonger;Amerika;Moeder: Met migratieachtergrond;2020;3.0
4129;15 jaar of jonger;Amerika;Moeder: Met migratieachtergrond;2021;2.0
4130;15 jaar of jonger;Amerika;Moeder: Met migratieachtergrond;2022;3.0
4131;15 jaar of jonger;Amerika;Moeder: 1e generatie migratieachtergrond;1996;4.0
4132;15 jaar of jonger;Amerika;Moeder: 1e generatie migratieachtergrond;1997;7.0
4133;15 jaar of jonger;Amerika;Moeder: 1e generatie migratieachtergrond;1998;3.0
4134;15 jaar of jonger;Amerika;Moeder: 1e generatie migratieachtergrond;1999;2.0
4135;15 jaar of jonger;Amerika;Moeder: 1e generatie migratieachtergrond;2000;6.0
4136;15 jaar of jonger;Amerika;Moeder: 1e generatie migratieachtergrond;2001;5.0
4137;15 jaar of jonger;Amerika;Moeder: 1e generatie migratieachtergrond;2002;4.0
4138;15 jaar of jonger;Amerika;Moeder: 1e generatie migratieachtergrond;2003;7.0
4139;15 jaar of jonger;Amerika;Moeder: 1e generatie migratieachtergrond;2004;7.0
4140;15 jaar of jonger;Amerika;Moeder: 1e generatie migratieachtergrond;2005;1.0
4141;15 jaar of jonger;Amerika;Moeder: 1e generatie migratieachtergrond;2006;4.0
4142;15 jaar of jonger;Amerika;Moeder: 1e generatie migratieachtergrond;2007;3.0
4143;15 jaar of jonger;Amerika;Moeder: 1e generatie migratieachtergrond;2008;3.0
4144;15 jaar of jonger;Amerika;Moeder: 1e generatie migratieachtergrond;2009;3.0
4145;15 jaar of jonger;Amerika;Moeder: 1e generatie migratieachtergrond;2010;0.0
4146;15 jaar of jonger;Amerika;Moeder: 1e generatie migratieachtergrond;2011;1.0
4147;15 jaar of jonger;Amerika;Moeder: 1e generatie migratieachtergrond;2012;2.0
4148;15 jaar of jonger;Amerika;Moeder: 1e generatie migratieachtergrond;2013;2.0
4149;15 jaar of jonger;Amerika;Moeder: 1e generatie migratieachtergrond;2014;2.0
4150;15 jaar of jonger;Amerika;Moeder: 1e generatie migratieachtergrond;2015;0.0
4151;15 jaar of jonger;Amerika;Moeder: 1e generatie migratieachtergrond;2016;0.0
4152;15 jaar of jonger;Amerika;Moeder: 1e generatie migratieachtergrond;2017;1.0
4153;15 jaar of jonger;Amerika;Moeder: 1e generatie migratieachtergrond;2018;2.0
4154;15 jaar of jonger;Amerika;Moeder: 1e generatie migratieachtergrond;2019;1.0
4155;15 jaar of jonger;Amerika;Moeder: 1e generatie migratieachtergrond;2020;0.0
4156;15 jaar of jonger;Amerika;Moeder: 1e generatie migratieachtergrond;2021;0.0
4157;15 jaar of jonger;Amerika;Moeder: 1e generatie migratieachtergrond;2022;1.0
4158;15 jaar of jonger;Amerika;Moeder: 2e generatie migratieachtergrond;1996;7.0
4159;15 jaar of jonger;Amerika;Moeder: 2e generatie migratieachtergrond;1997;6.0
4160;15 jaar of jonger;Amerika;Moeder: 2e generatie migratieachtergrond;1998;5.0
4161;15 jaar of jonger;Amerika;Moeder: 2e generatie migratieachtergrond;1999;2.0
4162;15 jaar of jonger;Amerika;Moeder: 2e generatie migratieachtergrond;2000;4.0
4163;15 jaar of jonger;Amerika;Moeder: 2e generatie migratieachtergrond;2001;6.0
4164;15 jaar of jonger;Amerika;Moeder: 2e generatie migratieachtergrond;2002;3.0
4165;15 jaar of jonger;Amerika;Moeder: 2e generatie migratieachtergrond;2003;4.0
4166;15 jaar of jonger;Amerika;Moeder: 2e generatie migratieachtergrond;2004;3.0
4167;15 jaar of jonger;Amerika;Moeder: 2e generatie migratieachtergrond;2005;9.0
4168;15 jaar of jonger;Amerika;Moeder: 2e generatie migratieachtergrond;2006;4.0
4169;15 jaar of jonger;Amerika;Moeder: 2e generatie migratieachtergrond;2007;3.0
4170;15 jaar of jonger;Amerika;Moeder: 2e generatie migratieachtergrond;2008;4.0
4171;15 jaar of jonger;Amerika;Moeder: 2e generatie migratieachtergrond;2009;11.0
4172;15 jaar of jonger;Amerika;Moeder: 2e generatie migratieachtergrond;2010;6.0
4173;15 jaar of jonger;Amerika;Moeder: 2e generatie migratieachtergrond;2011;7.0
4174;15 jaar of jonger;Amerika;Moeder: 2e generatie migratieachtergrond;2012;3.0
4175;15 jaar of jonger;Amerika;Moeder: 2e generatie migratieachtergrond;2013;7.0
4176;15 jaar of jonger;Amerika;Moeder: 2e generatie migratieachtergrond;2014;4.0
4177;15 jaar of jonger;Amerika;Moeder: 2e generatie migratieachtergrond;2015;4.0
4178;15 jaar of jonger;Amerika;Moeder: 2e generatie migratieachtergrond;2016;1.0
4179;15 jaar of jonger;Amerika;Moeder: 2e generatie migratieachtergrond;2017;3.0
4180;15 jaar of jonger;Amerika;Moeder: 2e generatie migratieachtergrond;2018;0.0
4181;15 jaar of jonger;Amerika;Moeder: 2e generatie migratieachtergrond;2019;3.0
4182;15 jaar of jonger;Amerika;Moeder: 2e generatie migratieachtergrond;2020;3.0
4183;15 jaar of jonger;Amerika;Moeder: 2e generatie migratieachtergrond;2021;2.0
4184;15 jaar of jonger;Amerika;Moeder: 2e generatie migratieachtergrond;2022;2.0
4185;15 jaar of jonger;Azië;Totaal moeders;1996;2.0
4186;15 jaar of jonger;Azië;Totaal moeders;1997;2.0
4187;15 jaar of jonger;Azië;Totaal moeders;1998;3.0
4188;15 jaar of jonger;Azië;Totaal moeders;1999;5.0
4189;15 jaar of jonger;Azië;Totaal moeders;2000;6.0
4190;15 jaar of jonger;Azië;Totaal moeders;2001;5.0
4191;15 jaar of jonger;Azië;Totaal moeders;2002;4.0
4192;15 jaar of jonger;Azië;Totaal moeders;2003;3.0
4193;15 jaar of jonger;Azië;Totaal moeders;2004;1.0
4194;15 jaar of jonger;Azië;Totaal moeders;2005;2.0
4195;15 jaar of jonger;Azië;Totaal moeders;2006;1.0
4196;15 jaar of jonger;Azië;Totaal moeders;2007;0.0
4197;15 jaar of jonger;Azië;Totaal moeders;2008;3.0
4198;15 jaar of jonger;Azië;Totaal moeders;2009;2.0
4199;15 jaar of jonger;Azië;Totaal moeders;2010;1.0
4200;15 jaar of jonger;Azië;Totaal moeders;2011;1.0
4201;15 jaar of jonger;Azië;Totaal moeders;2012;2.0
4202;15 jaar of jonger;Azië;Totaal moeders;2013;1.0
4203;15 jaar of jonger;Azië;Totaal moeders;2014;0.0
4204;15 jaar of jonger;Azië;Totaal moeders;2015;2.0
4205;15 jaar of jonger;Azië;Totaal moeders;2016;4.0
4206;15 jaar of jonger;Azië;Totaal moeders;2017;0.0
4207;15 jaar of jonger;Azië;Totaal moeders;2018;2.0
4208;15 jaar of jonger;Azië;Totaal moeders;2019;1.0
4209;15 jaar of jonger;Azië;Totaal moeders;2020;1.0
4210;15 jaar of jonger;Azië;Totaal moeders;2021;0.0
4211;15 jaar of jonger;Azië;Totaal moeders;2022;1.0
4212;15 jaar of jonger;Azië;Moeder: Nederlandse achtergrond;1996;
4213;15 jaar of jonger;Azië;Moeder: Nederlandse achtergrond;1997;
4214;15 jaar of jonger;Azië;Moeder: Nederlandse achtergrond;1998;
4215;15 jaar of jonger;Azië;Moeder: Nederlandse achtergrond;1999;
4216;15 jaar of jonger;Azië;Moeder: Nederlandse achtergrond;2000;
4217;15 jaar of jonger;Azië;Moeder: Nederlandse achtergrond;2001;
4218;15 jaar of jonger;Azië;Moeder: Nederlandse achtergrond;2002;
4219;15 jaar of jonger;Azië;Moeder: Nederlandse achtergrond;2003;
4220;15 jaar of jonger;Azië;Moeder: Nederlandse achtergrond;2004;
4221;15 jaar of jonger;Azië;Moeder: Nederlandse achtergrond;2005;
4222;15 jaar of jonger;Azië;Moeder: Nederlandse achtergrond;2006;
4223;15 jaar of jonger;Azië;Moeder: Nederlandse achtergrond;2007;
4224;15 jaar of jonger;Azië;Moeder: Nederlandse achtergrond;2008;
4225;15 jaar of jonger;Azië;Moeder: Nederlandse achtergrond;2009;
4226;15 jaar of jonger;Azië;Moeder: Nederlandse achtergrond;2010;
4227;15 jaar of jonger;Azië;Moeder: Nederlandse achtergrond;2011;
4228;15 jaar of jonger;Azië;Moeder: Nederlandse achtergrond;2012;
4229;15 jaar of jonger;Azië;Moeder: Nederlandse achtergrond;2013;
4230;15 jaar of jonger;Azië;Moeder: Nederlandse achtergrond;2014;
4231;15 jaar of jonger;Azië;Moeder: Nederlandse achtergrond;2015;
4232;15 jaar of jonger;Azië;Moeder: Nederlandse achtergrond;2016;
4233;15 jaar of jonger;Azië;Moeder: Nederlandse achtergrond;2017;
4234;15 jaar of jonger;Azië;Moeder: Nederlandse achtergrond;2018;
4235;15 jaar of jonger;Azië;Moeder: Nederlandse achtergrond;2019;
4236;15 jaar of jonger;Azië;Moeder: Nederlandse achtergrond;2020;
4237;15 jaar of jonger;Azië;Moeder: Nederlandse achtergrond;2021;
4238;15 jaar of jonger;Azië;Moeder: Nederlandse achtergrond;2022;
4239;15 jaar of jonger;Azië;Moeder: Met migratieachtergrond;1996;2.0
4240;15 jaar of jonger;Azië;Moeder: Met migratieachtergrond;1997;2.0
4241;15 jaar of jonger;Azië;Moeder: Met migratieachtergrond;1998;3.0
4242;15 jaar of jonger;Azië;Moeder: Met migratieachtergrond;1999;5.0
4243;15 jaar of jonger;Azië;Moeder: Met migratieachtergrond;2000;6.0
4244;15 jaar of jonger;Azië;Moeder: Met migratieachtergrond;2001;5.0
4245;15 jaar of jonger;Azië;Moeder: Met migratieachtergrond;2002;4.0
4246;15 jaar of jonger;Azië;Moeder: Met migratieachtergrond;2003;3.0
4247;15 jaar of jonger;Azië;Moeder: Met migratieachtergrond;2004;1.0
4248;15 jaar of jonger;Azië;Moeder: Met migratieachtergrond;2005;2.0
4249;15 jaar of jonger;Azië;Moeder: Met migratieachtergrond;2006;1.0
4250;15 jaar of jonger;Azië;Moeder: Met migratieachtergrond;2007;0.0
4251;15 jaar of jonger;Azië;Moeder: Met migratieachtergrond;2008;3.0
4252;15 jaar of jonger;Azië;Moeder: Met migratieachtergrond;2009;2.0
4253;15 jaar of jonger;Azië;Moeder: Met migratieachtergrond;2010;1.0
4254;15 jaar of jonger;Azië;Moeder: Met migratieachtergrond;2011;1.0
4255;15 jaar of jonger;Azië;Moeder: Met migratieachtergrond;2012;2.0
4256;15 jaar of jonger;Azië;Moeder: Met migratieachtergrond;2013;1.0
4257;15 jaar of jonger;Azië;Moeder: Met migratieachtergrond;2014;0.0
4258;15 jaar of jonger;Azië;Moeder: Met migratieachtergrond;2015;2.0
4259;15 jaar of jonger;Azië;Moeder: Met migratieachtergrond;2016;4.0
4260;15 jaar of jonger;Azië;Moeder: Met migratieachtergrond;2017;0.0
4261;15 jaar of jonger;Azië;Moeder: Met migratieachtergrond;2018;2.0
4262;15 jaar of jonger;Azië;Moeder: Met migratieachtergrond;2019;1.0
4263;15 jaar of jonger;Azië;Moeder: Met migratieachtergrond;2020;1.0
4264;15 jaar of jonger;Azië;Moeder: Met migratieachtergrond;2021;0.0
4265;15 jaar of jonger;Azië;Moeder: Met migratieachtergrond;2022;1.0
4266;15 jaar of jonger;Azië;Moeder: 1e generatie migratieachtergrond;1996;2.0
4267;15 jaar of jonger;Azië;Moeder: 1e generatie migratieachtergrond;1997;1.0
4268;15 jaar of jonger;Azië;Moeder: 1e generatie migratieachtergrond;1998;1.0
4269;15 jaar of jonger;Azië;Moeder: 1e generatie migratieachtergrond;1999;5.0
4270;15 jaar of jonger;Azië;Moeder: 1e generatie migratieachtergrond;2000;5.0
4271;15 jaar of jonger;Azië;Moeder: 1e generatie migratieachtergrond;2001;3.0
4272;15 jaar of jonger;Azië;Moeder: 1e generatie migratieachtergrond;2002;3.0
4273;15 jaar of jonger;Azië;Moeder: 1e generatie migratieachtergrond;2003;2.0
4274;15 jaar of jonger;Azië;Moeder: 1e generatie migratieachtergrond;2004;0.0
4275;15 jaar of jonger;Azië;Moeder: 1e generatie migratieachtergrond;2005;2.0
4276;15 jaar of jonger;Azië;Moeder: 1e generatie migratieachtergrond;2006;1.0
4277;15 jaar of jonger;Azië;Moeder: 1e generatie migratieachtergrond;2007;0.0
4278;15 jaar of jonger;Azië;Moeder: 1e generatie migratieachtergrond;2008;1.0
4279;15 jaar of jonger;Azië;Moeder: 1e generatie migratieachtergrond;2009;1.0
4280;15 jaar of jonger;Azië;Moeder: 1e generatie migratieachtergrond;2010;1.0
4281;15 jaar of jonger;Azië;Moeder: 1e generatie migratieachtergrond;2011;1.0
4282;15 jaar of jonger;Azië;Moeder: 1e generatie migratieachtergrond;2012;1.0
4283;15 jaar of jonger;Azië;Moeder: 1e generatie migratieachtergrond;2013;1.0
4284;15 jaar of jonger;Azië;Moeder: 1e generatie migratieachtergrond;2014;0.0
4285;15 jaar of jonger;Azië;Moeder: 1e generatie migratieachtergrond;2015;0.0
4286;15 jaar of jonger;Azië;Moeder: 1e generatie migratieachtergrond;2016;3.0
4287;15 jaar of jonger;Azië;Moeder: 1e generatie migratieachtergrond;2017;0.0
4288;15 jaar of jonger;Azië;Moeder: 1e generatie migratieachtergrond;2018;2.0
4289;15 jaar of jonger;Azië;Moeder: 1e generatie migratieachtergrond;2019;1.0
4290;15 jaar of jonger;Azië;Moeder: 1e generatie migratieachtergrond;2020;0.0
4291;15 jaar of jonger;Azië;Moeder: 1e generatie migratieachtergrond;2021;0.0
4292;15 jaar of jonger;Azië;Moeder: 1e generatie migratieachtergrond;2022;1.0
4293;15 jaar of jonger;Azië;Moeder: 2e generatie migratieachtergrond;1996;0.0
4294;15 jaar of jonger;Azië;Moeder: 2e generatie migratieachtergrond;1997;1.0
4295;15 jaar of jonger;Azië;Moeder: 2e generatie migratieachtergrond;1998;2.0
4296;15 jaar of jonger;Azië;Moeder: 2e generatie migratieachtergrond;1999;0.0
4297;15 jaar of jonger;Azië;Moeder: 2e generatie migratieachtergrond;2000;1.0
4298;15 jaar of jonger;Azië;Moeder: 2e generatie migratieachtergrond;2001;2.0
4299;15 jaar of jonger;Azië;Moeder: 2e generatie migratieachtergrond;2002;1.0
4300;15 jaar of jonger;Azië;Moeder: 2e generatie migratieachtergrond;2003;1.0
4301;15 jaar of jonger;Azië;Moeder: 2e generatie migratieachtergrond;2004;1.0
4302;15 jaar of jonger;Azië;Moeder: 2e generatie migratieachtergrond;2005;0.0
4303;15 jaar of jonger;Azië;Moeder: 2e generatie migratieachtergrond;2006;0.0
4304;15 jaar of jonger;Azië;Moeder: 2e generatie migratieachtergrond;2007;0.0
4305;15 jaar of jonger;Azië;Moeder: 2e generatie migratieachtergrond;2008;2.0
4306;15 jaar of jonger;Azië;Moeder: 2e generatie migratieachtergrond;2009;1.0
4307;15 jaar of jonger;Azië;Moeder: 2e generatie migratieachtergrond;2010;0.0
4308;15 jaar of jonger;Azië;Moeder: 2e generatie migratieachtergrond;2011;0.0
4309;15 jaar of jonger;Azië;Moeder: 2e generatie migratieachtergrond;2012;1.0
4310;15 jaar of jonger;Azië;Moeder: 2e generatie migratieachtergrond;2013;0.0
4311;15 jaar of jonger;Azië;Moeder: 2e generatie migratieachtergrond;2014;0.0
4312;15 jaar of jonger;Azië;Moeder: 2e generatie migratieachtergrond;2015;2.0
4313;15 jaar of jonger;Azië;Moeder: 2e generatie migratieachtergrond;2016;1.0
4314;15 jaar of jonger;Azië;Moeder: 2e generatie migratieachtergrond;2017;0.0
4315;15 jaar of jonger;Azië;Moeder: 2e generatie migratieachtergrond;2018;0.0
4316;15 jaar of jonger;Azië;Moeder: 2e generatie migratieachtergrond;2019;0.0
4317;15 jaar of jonger;Azië;Moeder: 2e generatie migratieachtergrond;2020;1.0
4318;15 jaar of jonger;Azië;Moeder: 2e generatie migratieachtergrond;2021;0.0
4319;15 jaar of jonger;Azië;Moeder: 2e generatie migratieachtergrond;2022;0.0
4320;15 jaar of jonger;Europa (excl. Nederlandse achtergrond);Totaal moeders;1996;3.0
4321;15 jaar of jonger;Europa (excl. Nederlandse achtergrond);Totaal moeders;1997;6.0
4322;15 jaar of jonger;Europa (excl. Nederlandse achtergrond);Totaal moeders;1998;4.0
4323;15 jaar of jonger;Europa (excl. Nederlandse achtergrond);Totaal moeders;1999;3.0
4324;15 jaar of jonger;Europa (excl. Nederlandse achtergrond);Totaal moeders;2000;7.0
4325;15 jaar of jonger;Europa (excl. Nederlandse achtergrond);Totaal moeders;2001;2.0
4326;15 jaar of jonger;Europa (excl. Nederlandse achtergrond);Totaal moeders;2002;5.0
4327;15 jaar of jonger;Europa (excl. Nederlandse achtergrond);Totaal moeders;2003;1.0
4328;15 jaar of jonger;Europa (excl. Nederlandse achtergrond);Totaal moeders;2004;3.0
4329;15 jaar of jonger;Europa (excl. Nederlandse achtergrond);Totaal moeders;2005;3.0
4330;15 jaar of jonger;Europa (excl. Nederlandse achtergrond);Totaal moeders;2006;2.0
4331;15 jaar of jonger;Europa (excl. Nederlandse achtergrond);Totaal moeders;2007;3.0
4332;15 jaar of jonger;Europa (excl. Nederlandse achtergrond);Totaal moeders;2008;2.0
4333;15 jaar of jonger;Europa (excl. Nederlandse achtergrond);Totaal moeders;2009;8.0
4334;15 jaar of jonger;Europa (excl. Nederlandse achtergrond);Totaal moeders;2010;2.0
4335;15 jaar of jonger;Europa (excl. Nederlandse achtergrond);Totaal moeders;2011;3.0
4336;15 jaar of jonger;Europa (excl. Nederlandse achtergrond);Totaal moeders;2012;5.0
4337;15 jaar of jonger;Europa (excl. Nederlandse achtergrond);Totaal moeders;2013;6.0
4338;15 jaar of jonger;Europa (excl. Nederlandse achtergrond);Totaal moeders;2014;2.0
4339;15 jaar of jonger;Europa (excl. Nederlandse achtergrond);Totaal moeders;2015;5.0
4340;15 jaar of jonger;Europa (excl. Nederlandse achtergrond);Totaal moeders;2016;2.0
4341;15 jaar of jonger;Europa (excl. Nederlandse achtergrond);Totaal moeders;2017;1.0
4342;15 jaar of jonger;Europa (excl. Nederlandse achtergrond);Totaal moeders;2018;2.0
4343;15 jaar of jonger;Europa (excl. Nederlandse achtergrond);Totaal moeders;2019;1.0
4344;15 jaar of jonger;Europa (excl. Nederlandse achtergrond);Totaal moeders;2020;0.0
4345;15 jaar of jonger;Europa (excl. Nederlandse achtergrond);Totaal moeders;2021;0.0
4346;15 jaar of jonger;Europa (excl. Nederlandse achtergrond);Totaal moeders;2022;2.0
4347;15 jaar of jonger;Europa (excl. Nederlandse achtergrond);Moeder: Nederlandse achtergrond;1996;
4348;15 jaar of jonger;Europa (excl. Nederlandse achtergrond);Moeder: Nederlandse achtergrond;1997;
4349;15 jaar of jonger;Europa (excl. Nederlandse achtergrond);Moeder: Nederlandse achtergrond;1998;
4350;15 jaar of jonger;Europa (excl. Nederlandse achtergrond);Moeder: Nederlandse achtergrond;1999;
4351;15 jaar of jonger;Europa (excl. Nederlandse achtergrond);Moeder: Nederlandse achtergrond;2000;
4352;15 jaar of jonger;Europa (excl. Nederlandse achtergrond);Moeder: Nederlandse achtergrond;2001;
4353;15 jaar of jonger;Europa (excl. Nederlandse achtergrond);Moeder: Nederlandse achtergrond;2002;
4354;15 jaar of jonger;Europa (excl. Nederlandse achtergrond);Moeder: Nederlandse achtergrond;2003;
4355;15 jaar of jonger;Europa (excl. Nederlandse achtergrond);Moeder: Nederlandse achtergrond;2004;
4356;15 jaar of jonger;Europa (excl. Nederlandse achtergrond);Moeder: Nederlandse achtergrond;2005;
