ID;Geslacht;TypeZelfstandige;SociaaleconomischePositieJaarEerder;Persoonskenmerken;BedrijfstakkenBranchesSBI2008;Perioden;StartendeZelfstandigen_1
4881;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;A Landbouw, bosbouw en visserij;2020;2.3
4882;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;A Landbouw, bosbouw en visserij;2021;2.5
4883;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;A Landbouw, bosbouw en visserij;2022;2.8
4884;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;B Delfstoffenwinning;2012;0.0
4885;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;B Delfstoffenwinning;2013;0.0
4886;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;B Delfstoffenwinning;2014;0.0
4887;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;B Delfstoffenwinning;2015;0.0
4888;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;B Delfstoffenwinning;2016;0.0
4889;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;B Delfstoffenwinning;2017;0.0
4890;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;B Delfstoffenwinning;2018;0.0
4891;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;B Delfstoffenwinning;2019;0.0
4892;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;B Delfstoffenwinning;2020;0.0
4893;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;B Delfstoffenwinning;2021;0.0
4894;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;B Delfstoffenwinning;2022;0.0
4895;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;C Industrie;2012;2.3
4896;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;C Industrie;2013;2.2
4897;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;C Industrie;2014;2.5
4898;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;C Industrie;2015;2.7
4899;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;C Industrie;2016;2.7
4900;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;C Industrie;2017;2.7
4901;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;C Industrie;2018;2.9
4902;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;C Industrie;2019;3.3
4903;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;C Industrie;2020;3.4
4904;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;C Industrie;2021;3.6
4905;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;C Industrie;2022;3.6
4906;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;D Energievoorziening;2012;0.0
4907;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;D Energievoorziening;2013;0.0
4908;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;D Energievoorziening;2014;0.1
4909;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;D Energievoorziening;2015;0.2
4910;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;D Energievoorziening;2016;0.0
4911;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;D Energievoorziening;2017;0.0
4912;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;D Energievoorziening;2018;0.2
4913;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;D Energievoorziening;2019;1.0
4914;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;D Energievoorziening;2020;0.8
4915;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;D Energievoorziening;2021;1.8
4916;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;D Energievoorziening;2022;1.2
4917;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;E Waterbedrijven en afvalbeheer;2012;0.0
4918;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;E Waterbedrijven en afvalbeheer;2013;0.1
4919;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;E Waterbedrijven en afvalbeheer;2014;0.1
4920;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;E Waterbedrijven en afvalbeheer;2015;0.1
4921;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;E Waterbedrijven en afvalbeheer;2016;0.1
4922;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;E Waterbedrijven en afvalbeheer;2017;0.1
4923;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;E Waterbedrijven en afvalbeheer;2018;0.1
4924;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;E Waterbedrijven en afvalbeheer;2019;0.1
4925;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;E Waterbedrijven en afvalbeheer;2020;0.1
4926;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;E Waterbedrijven en afvalbeheer;2021;0.1
4927;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;E Waterbedrijven en afvalbeheer;2022;0.1
4928;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;F Bouwnijverheid;2012;6.4
4929;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;F Bouwnijverheid;2013;6.7
4930;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;F Bouwnijverheid;2014;7.7
4931;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;F Bouwnijverheid;2015;8.5
4932;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;F Bouwnijverheid;2016;7.9
4933;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;F Bouwnijverheid;2017;8.8
4934;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;F Bouwnijverheid;2018;10.6
4935;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;F Bouwnijverheid;2019;11.0
4936;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;F Bouwnijverheid;2020;10.9
4937;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;F Bouwnijverheid;2021;12.3
4938;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;F Bouwnijverheid;2022;14.4
4939;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;G Handel;2012;11.3
4940;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;G Handel;2013;11.1
4941;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;G Handel;2014;12.3
4942;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;G Handel;2015;13.1
4943;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;G Handel;2016;12.0
4944;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;G Handel;2017;11.2
4945;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;G Handel;2018;10.3
4946;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;G Handel;2019;10.9
4947;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;G Handel;2020;12.7
4948;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;G Handel;2021;12.8
4949;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;G Handel;2022;11.6
4950;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;H Vervoer en opslag;2012;3.2
4951;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;H Vervoer en opslag;2013;2.5
4952;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;H Vervoer en opslag;2014;2.9
4953;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;H Vervoer en opslag;2015;3.0
4954;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;H Vervoer en opslag;2016;3.4
4955;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;H Vervoer en opslag;2017;3.1
4956;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;H Vervoer en opslag;2018;2.6
4957;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;H Vervoer en opslag;2019;2.8
4958;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;H Vervoer en opslag;2020;2.7
4959;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;H Vervoer en opslag;2021;2.9
4960;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;H Vervoer en opslag;2022;3.7
4961;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;I Horeca;2012;3.6
4962;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;I Horeca;2013;3.7
4963;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;I Horeca;2014;4.0
4964;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;I Horeca;2015;4.3
4965;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;I Horeca;2016;4.3
4966;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;I Horeca;2017;4.2
4967;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;I Horeca;2018;4.2
4968;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;I Horeca;2019;5.0
4969;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;I Horeca;2020;4.2
4970;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;I Horeca;2021;4.3
4971;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;I Horeca;2022;5.7
4972;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;J Informatie en communicatie;2012;3.9
4973;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;J Informatie en communicatie;2013;3.7
4974;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;J Informatie en communicatie;2014;3.8
4975;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;J Informatie en communicatie;2015;5.0
4976;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;J Informatie en communicatie;2016;4.7
4977;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;J Informatie en communicatie;2017;4.5
4978;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;J Informatie en communicatie;2018;4.6
4979;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;J Informatie en communicatie;2019;5.2
4980;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;J Informatie en communicatie;2020;6.9
4981;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;J Informatie en communicatie;2021;6.7
4982;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;J Informatie en communicatie;2022;6.9
4983;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;K Financiële dienstverlening;2012;4.0
4984;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;K Financiële dienstverlening;2013;3.9
4985;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;K Financiële dienstverlening;2014;5.0
4986;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;K Financiële dienstverlening;2015;4.0
4987;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;K Financiële dienstverlening;2016;3.9
4988;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;K Financiële dienstverlening;2017;4.1
4989;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;K Financiële dienstverlening;2018;3.6
4990;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;K Financiële dienstverlening;2019;3.5
4991;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;K Financiële dienstverlening;2020;3.3
4992;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;K Financiële dienstverlening;2021;3.5
4993;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;K Financiële dienstverlening;2022;3.6
4994;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;L Verhuur en handel van onroerend goed;2012;0.8
4995;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;L Verhuur en handel van onroerend goed;2013;0.8
4996;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;L Verhuur en handel van onroerend goed;2014;0.8
4997;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;L Verhuur en handel van onroerend goed;2015;0.8
4998;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;L Verhuur en handel van onroerend goed;2016;0.8
4999;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;L Verhuur en handel van onroerend goed;2017;0.9
5000;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;L Verhuur en handel van onroerend goed;2018;0.8
5001;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;L Verhuur en handel van onroerend goed;2019;0.9
5002;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;L Verhuur en handel van onroerend goed;2020;1.0
5003;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;L Verhuur en handel van onroerend goed;2021;1.1
5004;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;L Verhuur en handel van onroerend goed;2022;1.0
5005;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;M Specialistische zakelijke diensten;2012;16.6
5006;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;M Specialistische zakelijke diensten;2013;16.4
5007;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;M Specialistische zakelijke diensten;2014;18.1
5008;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;M Specialistische zakelijke diensten;2015;20.5
5009;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;M Specialistische zakelijke diensten;2016;18.4
5010;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;M Specialistische zakelijke diensten;2017;18.9
5011;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;M Specialistische zakelijke diensten;2018;20.2
5012;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;M Specialistische zakelijke diensten;2019;22.7
5013;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;M Specialistische zakelijke diensten;2020;21.4
5014;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;M Specialistische zakelijke diensten;2021;23.5
5015;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;M Specialistische zakelijke diensten;2022;24.6
5016;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;N Verhuur en overige zakelijke diensten;2012;5.1
5017;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;N Verhuur en overige zakelijke diensten;2013;5.0
5018;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;N Verhuur en overige zakelijke diensten;2014;5.8
5019;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;N Verhuur en overige zakelijke diensten;2015;6.4
5020;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;N Verhuur en overige zakelijke diensten;2016;5.8
5021;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;N Verhuur en overige zakelijke diensten;2017;7.2
5022;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;N Verhuur en overige zakelijke diensten;2018;7.9
5023;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;N Verhuur en overige zakelijke diensten;2019;7.3
5024;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;N Verhuur en overige zakelijke diensten;2020;8.5
5025;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;N Verhuur en overige zakelijke diensten;2021;8.6
5026;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;N Verhuur en overige zakelijke diensten;2022;9.8
5027;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;O Openbaar bestuur en overheidsdiensten;2012;2.6
5028;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;O Openbaar bestuur en overheidsdiensten;2013;0.9
5029;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;O Openbaar bestuur en overheidsdiensten;2014;5.5
5030;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;O Openbaar bestuur en overheidsdiensten;2015;3.0
5031;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;O Openbaar bestuur en overheidsdiensten;2016;2.6
5032;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;O Openbaar bestuur en overheidsdiensten;2017;2.6
5033;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;O Openbaar bestuur en overheidsdiensten;2018;1.9
5034;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;O Openbaar bestuur en overheidsdiensten;2019;2.2
5035;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;O Openbaar bestuur en overheidsdiensten;2020;1.1
5036;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;O Openbaar bestuur en overheidsdiensten;2021;3.8
5037;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;O Openbaar bestuur en overheidsdiensten;2022;1.9
5038;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;P Onderwijs;2012;6.5
5039;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;P Onderwijs;2013;6.4
5040;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;P Onderwijs;2014;7.3
5041;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;P Onderwijs;2015;8.1
5042;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;P Onderwijs;2016;8.6
5043;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;P Onderwijs;2017;8.7
5044;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;P Onderwijs;2018;9.1
5045;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;P Onderwijs;2019;13.3
5046;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;P Onderwijs;2020;12.6
5047;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;P Onderwijs;2021;14.0
5048;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;P Onderwijs;2022;13.8
5049;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;Q Gezondheids- en welzijnszorg;2012;17.8
5050;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;Q Gezondheids- en welzijnszorg;2013;24.5
5051;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;Q Gezondheids- en welzijnszorg;2014;19.9
5052;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;Q Gezondheids- en welzijnszorg;2015;22.5
5053;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;Q Gezondheids- en welzijnszorg;2016;18.5
5054;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;Q Gezondheids- en welzijnszorg;2017;17.2
5055;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;Q Gezondheids- en welzijnszorg;2018;16.0
5056;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;Q Gezondheids- en welzijnszorg;2019;15.6
5057;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;Q Gezondheids- en welzijnszorg;2020;14.9
5058;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;Q Gezondheids- en welzijnszorg;2021;15.6
5059;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;Q Gezondheids- en welzijnszorg;2022;18.2
5060;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;R Cultuur, sport en recreatie;2012;2.9
5061;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;R Cultuur, sport en recreatie;2013;2.9
5062;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;R Cultuur, sport en recreatie;2014;3.3
5063;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;R Cultuur, sport en recreatie;2015;3.9
5064;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;R Cultuur, sport en recreatie;2016;3.7
5065;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;R Cultuur, sport en recreatie;2017;3.8
5066;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;R Cultuur, sport en recreatie;2018;3.7
5067;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;R Cultuur, sport en recreatie;2019;4.5
5068;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;R Cultuur, sport en recreatie;2020;4.1
5069;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;R Cultuur, sport en recreatie;2021;4.6
5070;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;R Cultuur, sport en recreatie;2022;5.5
5071;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;S Overige dienstverlening;2012;4.3
5072;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;S Overige dienstverlening;2013;4.4
5073;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;S Overige dienstverlening;2014;4.5
5074;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;S Overige dienstverlening;2015;5.2
5075;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;S Overige dienstverlening;2016;4.9
5076;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;S Overige dienstverlening;2017;4.8
5077;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;S Overige dienstverlening;2018;4.7
5078;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;S Overige dienstverlening;2019;5.1
5079;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;S Overige dienstverlening;2020;5.7
5080;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;S Overige dienstverlening;2021;5.4
5081;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;S Overige dienstverlening;2022;5.8
5082;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;T Huishoudens;2012;0.0
5083;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;T Huishoudens;2013;0.0
5084;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;T Huishoudens;2014;0.0
5085;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;T Huishoudens;2015;0.0
5086;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;T Huishoudens;2016;0.0
5087;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;T Huishoudens;2017;0.0
5088;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;T Huishoudens;2018;0.0
5089;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;T Huishoudens;2019;0.0
5090;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;T Huishoudens;2020;0.0
5091;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;T Huishoudens;2021;0.0
5092;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;T Huishoudens;2022;0.0
5093;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;U Extraterritoriale organisaties;2012;0.0
5094;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;U Extraterritoriale organisaties;2013;0.0
5095;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;U Extraterritoriale organisaties;2014;0.0
5096;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;U Extraterritoriale organisaties;2015;0.0
5097;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;U Extraterritoriale organisaties;2016;0.0
5098;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;U Extraterritoriale organisaties;2017;0.0
5099;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;U Extraterritoriale organisaties;2018;0.0
5100;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;U Extraterritoriale organisaties;2019;0.0
5101;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;U Extraterritoriale organisaties;2020;0.0
5102;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;U Extraterritoriale organisaties;2021;0.0
5103;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;U Extraterritoriale organisaties;2022;0.0
5104;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;SBI-code onbekend;2012;38.7
5105;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;SBI-code onbekend;2013;38.2
5106;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;SBI-code onbekend;2014;33.9
5107;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;SBI-code onbekend;2015;28.8
5108;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;SBI-code onbekend;2016;29.9
5109;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;SBI-code onbekend;2017;41.0
5110;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;SBI-code onbekend;2018;42.2
5111;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;SBI-code onbekend;2019;28.1
5112;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;SBI-code onbekend;2020;28.2
5113;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;SBI-code onbekend;2021;53.8
5114;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;SBI-code onbekend;2022;34.9
