ID;InstitutioneleSectoren;TransactiesEnSaldi;Perioden;OverheidsproductieEnConsumptie_1
3555;Gemeente;P31 Individuele consumptieve bestedingen;2012;11386
3556;Gemeente;P31 Individuele consumptieve bestedingen;2013;11152
3557;Gemeente;P31 Individuele consumptieve bestedingen;2014;11338
3558;Gemeente;P31 Individuele consumptieve bestedingen;2015;17329
3559;Gemeente;P31 Individuele consumptieve bestedingen;2016;17873
3560;Gemeente;P31 Individuele consumptieve bestedingen;2017;18663
3561;Gemeente;P31 Individuele consumptieve bestedingen;2018;19855
3562;Gemeente;P31 Individuele consumptieve bestedingen;2019;21306
3563;Gemeente;P31 Individuele consumptieve bestedingen;2020;22315
3564;Gemeente;P31 Individuele consumptieve bestedingen;2021;22853
3565;Gemeente;P31 Individuele consumptieve bestedingen;2022;24351
3566;Gemeente;P31 Individuele consumptieve bestedingen;2023;26574
3567;Gemeente;D631 Overdrachten niet-marktproducten;1995;5245
3568;Gemeente;D631 Overdrachten niet-marktproducten;1996;5363
3569;Gemeente;D631 Overdrachten niet-marktproducten;1997;5679
3570;Gemeente;D631 Overdrachten niet-marktproducten;1998;6001
3571;Gemeente;D631 Overdrachten niet-marktproducten;1999;6287
3572;Gemeente;D631 Overdrachten niet-marktproducten;2000;6493
3573;Gemeente;D631 Overdrachten niet-marktproducten;2001;6976
3574;Gemeente;D631 Overdrachten niet-marktproducten;2002;7725
3575;Gemeente;D631 Overdrachten niet-marktproducten;2003;8354
3576;Gemeente;D631 Overdrachten niet-marktproducten;2004;8446
3577;Gemeente;D631 Overdrachten niet-marktproducten;2005;8447
3578;Gemeente;D631 Overdrachten niet-marktproducten;2006;8650
3579;Gemeente;D631 Overdrachten niet-marktproducten;2007;8697
3580;Gemeente;D631 Overdrachten niet-marktproducten;2008;8816
3581;Gemeente;D631 Overdrachten niet-marktproducten;2009;9092
3582;Gemeente;D631 Overdrachten niet-marktproducten;2010;9001
3583;Gemeente;D631 Overdrachten niet-marktproducten;2011;8615
3584;Gemeente;D631 Overdrachten niet-marktproducten;2012;7997
3585;Gemeente;D631 Overdrachten niet-marktproducten;2013;7954
3586;Gemeente;D631 Overdrachten niet-marktproducten;2014;8083
3587;Gemeente;D631 Overdrachten niet-marktproducten;2015;8671
3588;Gemeente;D631 Overdrachten niet-marktproducten;2016;9072
3589;Gemeente;D631 Overdrachten niet-marktproducten;2017;9499
3590;Gemeente;D631 Overdrachten niet-marktproducten;2018;10052
3591;Gemeente;D631 Overdrachten niet-marktproducten;2019;10670
3592;Gemeente;D631 Overdrachten niet-marktproducten;2020;11347
3593;Gemeente;D631 Overdrachten niet-marktproducten;2021;11978
3594;Gemeente;D631 Overdrachten niet-marktproducten;2022;13001
3595;Gemeente;D631 Overdrachten niet-marktproducten;2023;14205
3596;Gemeente;D632 Uitkeringen in natura (aangekocht);1995;1707
3597;Gemeente;D632 Uitkeringen in natura (aangekocht);1996;1647
3598;Gemeente;D632 Uitkeringen in natura (aangekocht);1997;1699
3599;Gemeente;D632 Uitkeringen in natura (aangekocht);1998;1941
3600;Gemeente;D632 Uitkeringen in natura (aangekocht);1999;2121
3601;Gemeente;D632 Uitkeringen in natura (aangekocht);2000;2502
3602;Gemeente;D632 Uitkeringen in natura (aangekocht);2001;2691
3603;Gemeente;D632 Uitkeringen in natura (aangekocht);2002;2919
3604;Gemeente;D632 Uitkeringen in natura (aangekocht);2003;2944
3605;Gemeente;D632 Uitkeringen in natura (aangekocht);2004;2906
3606;Gemeente;D632 Uitkeringen in natura (aangekocht);2005;2485
3607;Gemeente;D632 Uitkeringen in natura (aangekocht);2006;2232
3608;Gemeente;D632 Uitkeringen in natura (aangekocht);2007;3150
3609;Gemeente;D632 Uitkeringen in natura (aangekocht);2008;3221
3610;Gemeente;D632 Uitkeringen in natura (aangekocht);2009;3473
3611;Gemeente;D632 Uitkeringen in natura (aangekocht);2010;3626
3612;Gemeente;D632 Uitkeringen in natura (aangekocht);2011;3514
3613;Gemeente;D632 Uitkeringen in natura (aangekocht);2012;3389
3614;Gemeente;D632 Uitkeringen in natura (aangekocht);2013;3198
3615;Gemeente;D632 Uitkeringen in natura (aangekocht);2014;3255
3616;Gemeente;D632 Uitkeringen in natura (aangekocht);2015;8658
3617;Gemeente;D632 Uitkeringen in natura (aangekocht);2016;8801
3618;Gemeente;D632 Uitkeringen in natura (aangekocht);2017;9164
3619;Gemeente;D632 Uitkeringen in natura (aangekocht);2018;9803
3620;Gemeente;D632 Uitkeringen in natura (aangekocht);2019;10636
3621;Gemeente;D632 Uitkeringen in natura (aangekocht);2020;10968
3622;Gemeente;D632 Uitkeringen in natura (aangekocht);2021;10875
3623;Gemeente;D632 Uitkeringen in natura (aangekocht);2022;11350
3624;Gemeente;D632 Uitkeringen in natura (aangekocht);2023;12369
3625;Gemeente;P32 Collectieve consumptieve bestedingen;1995;5483
3626;Gemeente;P32 Collectieve consumptieve bestedingen;1996;5677
3627;Gemeente;P32 Collectieve consumptieve bestedingen;1997;5606
3628;Gemeente;P32 Collectieve consumptieve bestedingen;1998;5672
3629;Gemeente;P32 Collectieve consumptieve bestedingen;1999;6176
3630;Gemeente;P32 Collectieve consumptieve bestedingen;2000;6841
3631;Gemeente;P32 Collectieve consumptieve bestedingen;2001;7695
3632;Gemeente;P32 Collectieve consumptieve bestedingen;2002;8998
3633;Gemeente;P32 Collectieve consumptieve bestedingen;2003;10167
3634;Gemeente;P32 Collectieve consumptieve bestedingen;2004;9968
3635;Gemeente;P32 Collectieve consumptieve bestedingen;2005;9828
3636;Gemeente;P32 Collectieve consumptieve bestedingen;2006;10180
3637;Gemeente;P32 Collectieve consumptieve bestedingen;2007;10959
3638;Gemeente;P32 Collectieve consumptieve bestedingen;2008;12298
3639;Gemeente;P32 Collectieve consumptieve bestedingen;2009;13444
3640;Gemeente;P32 Collectieve consumptieve bestedingen;2010;13950
3641;Gemeente;P32 Collectieve consumptieve bestedingen;2011;13859
3642;Gemeente;P32 Collectieve consumptieve bestedingen;2012;13517
3643;Gemeente;P32 Collectieve consumptieve bestedingen;2013;13655
3644;Gemeente;P32 Collectieve consumptieve bestedingen;2014;13578
3645;Gemeente;P32 Collectieve consumptieve bestedingen;2015;13052
3646;Gemeente;P32 Collectieve consumptieve bestedingen;2016;12958
3647;Gemeente;P32 Collectieve consumptieve bestedingen;2017;13068
3648;Gemeente;P32 Collectieve consumptieve bestedingen;2018;13778
3649;Gemeente;P32 Collectieve consumptieve bestedingen;2019;14492
3650;Gemeente;P32 Collectieve consumptieve bestedingen;2020;15280
3651;Gemeente;P32 Collectieve consumptieve bestedingen;2021;15924
3652;Gemeente;P32 Collectieve consumptieve bestedingen;2022;17536
3653;Gemeente;P32 Collectieve consumptieve bestedingen;2023;19665
3654;Gemeenschappelijke regelingen;P1 Output;1995;2312
3655;Gemeenschappelijke regelingen;P1 Output;1996;2293
3656;Gemeenschappelijke regelingen;P1 Output;1997;2306
3657;Gemeenschappelijke regelingen;P1 Output;1998;2525
3658;Gemeenschappelijke regelingen;P1 Output;1999;2561
3659;Gemeenschappelijke regelingen;P1 Output;2000;2914
3660;Gemeenschappelijke regelingen;P1 Output;2001;3082
3661;Gemeenschappelijke regelingen;P1 Output;2002;3240
3662;Gemeenschappelijke regelingen;P1 Output;2003;3511
3663;Gemeenschappelijke regelingen;P1 Output;2004;3725
3664;Gemeenschappelijke regelingen;P1 Output;2005;4015
3665;Gemeenschappelijke regelingen;P1 Output;2006;4168
3666;Gemeenschappelijke regelingen;P1 Output;2007;4450
3667;Gemeenschappelijke regelingen;P1 Output;2008;4714
3668;Gemeenschappelijke regelingen;P1 Output;2009;4982
3669;Gemeenschappelijke regelingen;P1 Output;2010;5185
3670;Gemeenschappelijke regelingen;P1 Output;2011;5318
3671;Gemeenschappelijke regelingen;P1 Output;2012;5508
3672;Gemeenschappelijke regelingen;P1 Output;2013;6172
3673;Gemeenschappelijke regelingen;P1 Output;2014;6575
3674;Gemeenschappelijke regelingen;P1 Output;2015;6775
3675;Gemeenschappelijke regelingen;P1 Output;2016;6955
3676;Gemeenschappelijke regelingen;P1 Output;2017;7133
3677;Gemeenschappelijke regelingen;P1 Output;2018;7173
3678;Gemeenschappelijke regelingen;P1 Output;2019;7365
3679;Gemeenschappelijke regelingen;P1 Output;2020;8172
3680;Gemeenschappelijke regelingen;P1 Output;2021;9467
3681;Gemeenschappelijke regelingen;P1 Output;2022;9201
3682;Gemeenschappelijke regelingen;P1 Output;2023;9042
3683;Gemeenschappelijke regelingen;P11 Marktoutput;1995;378
3684;Gemeenschappelijke regelingen;P11 Marktoutput;1996;412
3685;Gemeenschappelijke regelingen;P11 Marktoutput;1997;444
3686;Gemeenschappelijke regelingen;P11 Marktoutput;1998;491
3687;Gemeenschappelijke regelingen;P11 Marktoutput;1999;537
3688;Gemeenschappelijke regelingen;P11 Marktoutput;2000;528
3689;Gemeenschappelijke regelingen;P11 Marktoutput;2001;551
3690;Gemeenschappelijke regelingen;P11 Marktoutput;2002;554
3691;Gemeenschappelijke regelingen;P11 Marktoutput;2003;609
3692;Gemeenschappelijke regelingen;P11 Marktoutput;2004;636
3693;Gemeenschappelijke regelingen;P11 Marktoutput;2005;625
3694;Gemeenschappelijke regelingen;P11 Marktoutput;2006;670
3695;Gemeenschappelijke regelingen;P11 Marktoutput;2007;697
3696;Gemeenschappelijke regelingen;P11 Marktoutput;2008;695
3697;Gemeenschappelijke regelingen;P11 Marktoutput;2009;724
3698;Gemeenschappelijke regelingen;P11 Marktoutput;2010;727
3699;Gemeenschappelijke regelingen;P11 Marktoutput;2011;686
3700;Gemeenschappelijke regelingen;P11 Marktoutput;2012;685
3701;Gemeenschappelijke regelingen;P11 Marktoutput;2013;687
3702;Gemeenschappelijke regelingen;P11 Marktoutput;2014;686
3703;Gemeenschappelijke regelingen;P11 Marktoutput;2015;703
3704;Gemeenschappelijke regelingen;P11 Marktoutput;2016;658
3705;Gemeenschappelijke regelingen;P11 Marktoutput;2017;612
3706;Gemeenschappelijke regelingen;P11 Marktoutput;2018;567
3707;Gemeenschappelijke regelingen;P11 Marktoutput;2019;521
3708;Gemeenschappelijke regelingen;P11 Marktoutput;2020;476
3709;Gemeenschappelijke regelingen;P11 Marktoutput;2021;448
3710;Gemeenschappelijke regelingen;P11 Marktoutput;2022;467
3711;Gemeenschappelijke regelingen;P11 Marktoutput;2023;487
3712;Gemeenschappelijke regelingen;P12A Investeringen in eigen beheer;1995;0
3713;Gemeenschappelijke regelingen;P12A Investeringen in eigen beheer;1996;7
3714;Gemeenschappelijke regelingen;P12A Investeringen in eigen beheer;1997;9
3715;Gemeenschappelijke regelingen;P12A Investeringen in eigen beheer;1998;9
3716;Gemeenschappelijke regelingen;P12A Investeringen in eigen beheer;1999;8
3717;Gemeenschappelijke regelingen;P12A Investeringen in eigen beheer;2000;7
3718;Gemeenschappelijke regelingen;P12A Investeringen in eigen beheer;2001;17
3719;Gemeenschappelijke regelingen;P12A Investeringen in eigen beheer;2002;15
3720;Gemeenschappelijke regelingen;P12A Investeringen in eigen beheer;2003;17
3721;Gemeenschappelijke regelingen;P12A Investeringen in eigen beheer;2004;17
3722;Gemeenschappelijke regelingen;P12A Investeringen in eigen beheer;2005;18
3723;Gemeenschappelijke regelingen;P12A Investeringen in eigen beheer;2006;18
3724;Gemeenschappelijke regelingen;P12A Investeringen in eigen beheer;2007;18
3725;Gemeenschappelijke regelingen;P12A Investeringen in eigen beheer;2008;21
3726;Gemeenschappelijke regelingen;P12A Investeringen in eigen beheer;2009;25
3727;Gemeenschappelijke regelingen;P12A Investeringen in eigen beheer;2010;29
3728;Gemeenschappelijke regelingen;P12A Investeringen in eigen beheer;2011;39
3729;Gemeenschappelijke regelingen;P12A Investeringen in eigen beheer;2012;40
3730;Gemeenschappelijke regelingen;P12A Investeringen in eigen beheer;2013;40
3731;Gemeenschappelijke regelingen;P12A Investeringen in eigen beheer;2014;41
3732;Gemeenschappelijke regelingen;P12A Investeringen in eigen beheer;2015;46
3733;Gemeenschappelijke regelingen;P12A Investeringen in eigen beheer;2016;50
3734;Gemeenschappelijke regelingen;P12A Investeringen in eigen beheer;2017;52
3735;Gemeenschappelijke regelingen;P12A Investeringen in eigen beheer;2018;55
3736;Gemeenschappelijke regelingen;P12A Investeringen in eigen beheer;2019;60
3737;Gemeenschappelijke regelingen;P12A Investeringen in eigen beheer;2020;61
3738;Gemeenschappelijke regelingen;P12A Investeringen in eigen beheer;2021;60
3739;Gemeenschappelijke regelingen;P12A Investeringen in eigen beheer;2022;70
3740;Gemeenschappelijke regelingen;P12A Investeringen in eigen beheer;2023;74
3741;Gemeenschappelijke regelingen;P13 Niet-marktoutput;1995;1934
3742;Gemeenschappelijke regelingen;P13 Niet-marktoutput;1996;1874
3743;Gemeenschappelijke regelingen;P13 Niet-marktoutput;1997;1853
3744;Gemeenschappelijke regelingen;P13 Niet-marktoutput;1998;2025
3745;Gemeenschappelijke regelingen;P13 Niet-marktoutput;1999;2016
3746;Gemeenschappelijke regelingen;P13 Niet-marktoutput;2000;2379
3747;Gemeenschappelijke regelingen;P13 Niet-marktoutput;2001;2514
3748;Gemeenschappelijke regelingen;P13 Niet-marktoutput;2002;2671
3749;Gemeenschappelijke regelingen;P13 Niet-marktoutput;2003;2885
3750;Gemeenschappelijke regelingen;P13 Niet-marktoutput;2004;3072
3751;Gemeenschappelijke regelingen;P13 Niet-marktoutput;2005;3372
3752;Gemeenschappelijke regelingen;P13 Niet-marktoutput;2006;3480
3753;Gemeenschappelijke regelingen;P13 Niet-marktoutput;2007;3735
3754;Gemeenschappelijke regelingen;P13 Niet-marktoutput;2008;3998
3755;Gemeenschappelijke regelingen;P13 Niet-marktoutput;2009;4233
3756;Gemeenschappelijke regelingen;P13 Niet-marktoutput;2010;4429
3757;Gemeenschappelijke regelingen;P13 Niet-marktoutput;2011;4593
3758;Gemeenschappelijke regelingen;P13 Niet-marktoutput;2012;4783
3759;Gemeenschappelijke regelingen;P13 Niet-marktoutput;2013;5445
3760;Gemeenschappelijke regelingen;P13 Niet-marktoutput;2014;5848
3761;Gemeenschappelijke regelingen;P13 Niet-marktoutput;2015;6026
3762;Gemeenschappelijke regelingen;P13 Niet-marktoutput;2016;6247
3763;Gemeenschappelijke regelingen;P13 Niet-marktoutput;2017;6469
3764;Gemeenschappelijke regelingen;P13 Niet-marktoutput;2018;6551
3765;Gemeenschappelijke regelingen;P13 Niet-marktoutput;2019;6784
3766;Gemeenschappelijke regelingen;P13 Niet-marktoutput;2020;7635
3767;Gemeenschappelijke regelingen;P13 Niet-marktoutput;2021;8959
3768;Gemeenschappelijke regelingen;P13 Niet-marktoutput;2022;8664
3769;Gemeenschappelijke regelingen;P13 Niet-marktoutput;2023;8481
3770;Gemeenschappelijke regelingen;P131 Betalingen voor niet-marktoutput;1995;400
3771;Gemeenschappelijke regelingen;P131 Betalingen voor niet-marktoutput;1996;524
3772;Gemeenschappelijke regelingen;P131 Betalingen voor niet-marktoutput;1997;477
3773;Gemeenschappelijke regelingen;P131 Betalingen voor niet-marktoutput;1998;517
3774;Gemeenschappelijke regelingen;P131 Betalingen voor niet-marktoutput;1999;545
3775;Gemeenschappelijke regelingen;P131 Betalingen voor niet-marktoutput;2000;494
3776;Gemeenschappelijke regelingen;P131 Betalingen voor niet-marktoutput;2001;534
3777;Gemeenschappelijke regelingen;P131 Betalingen voor niet-marktoutput;2002;506
3778;Gemeenschappelijke regelingen;P131 Betalingen voor niet-marktoutput;2003;504
3779;Gemeenschappelijke regelingen;P131 Betalingen voor niet-marktoutput;2004;513
3780;Gemeenschappelijke regelingen;P131 Betalingen voor niet-marktoutput;2005;512
3781;Gemeenschappelijke regelingen;P131 Betalingen voor niet-marktoutput;2006;506
3782;Gemeenschappelijke regelingen;P131 Betalingen voor niet-marktoutput;2007;523
3783;Gemeenschappelijke regelingen;P131 Betalingen voor niet-marktoutput;2008;551
3784;Gemeenschappelijke regelingen;P131 Betalingen voor niet-marktoutput;2009;603
3785;Gemeenschappelijke regelingen;P131 Betalingen voor niet-marktoutput;2010;642
3786;Gemeenschappelijke regelingen;P131 Betalingen voor niet-marktoutput;2011;679
3787;Gemeenschappelijke regelingen;P131 Betalingen voor niet-marktoutput;2012;718
3788;Gemeenschappelijke regelingen;P131 Betalingen voor niet-marktoutput;2013;670
3789;Gemeenschappelijke regelingen;P131 Betalingen voor niet-marktoutput;2014;737
3790;Gemeenschappelijke regelingen;P131 Betalingen voor niet-marktoutput;2015;807
3791;Gemeenschappelijke regelingen;P131 Betalingen voor niet-marktoutput;2016;801
3792;Gemeenschappelijke regelingen;P131 Betalingen voor niet-marktoutput;2017;710
3793;Gemeenschappelijke regelingen;P131 Betalingen voor niet-marktoutput;2018;713
3794;Gemeenschappelijke regelingen;P131 Betalingen voor niet-marktoutput;2019;746
3795;Gemeenschappelijke regelingen;P131 Betalingen voor niet-marktoutput;2020;754
3796;Gemeenschappelijke regelingen;P131 Betalingen voor niet-marktoutput;2021;857
3797;Gemeenschappelijke regelingen;P131 Betalingen voor niet-marktoutput;2022;919
3798;Gemeenschappelijke regelingen;P131 Betalingen voor niet-marktoutput;2023;970
3799;Gemeenschappelijke regelingen;P132 Overige niet-marktoutput;1995;1534
3800;Gemeenschappelijke regelingen;P132 Overige niet-marktoutput;1996;1350
3801;Gemeenschappelijke regelingen;P132 Overige niet-marktoutput;1997;1376
3802;Gemeenschappelijke regelingen;P132 Overige niet-marktoutput;1998;1508
3803;Gemeenschappelijke regelingen;P132 Overige niet-marktoutput;1999;1471
3804;Gemeenschappelijke regelingen;P132 Overige niet-marktoutput;2000;1885
3805;Gemeenschappelijke regelingen;P132 Overige niet-marktoutput;2001;1980
3806;Gemeenschappelijke regelingen;P132 Overige niet-marktoutput;2002;2165
3807;Gemeenschappelijke regelingen;P132 Overige niet-marktoutput;2003;2381
3808;Gemeenschappelijke regelingen;P132 Overige niet-marktoutput;2004;2559
3809;Gemeenschappelijke regelingen;P132 Overige niet-marktoutput;2005;2860
3810;Gemeenschappelijke regelingen;P132 Overige niet-marktoutput;2006;2974
3811;Gemeenschappelijke regelingen;P132 Overige niet-marktoutput;2007;3212
3812;Gemeenschappelijke regelingen;P132 Overige niet-marktoutput;2008;3447
3813;Gemeenschappelijke regelingen;P132 Overige niet-marktoutput;2009;3630
3814;Gemeenschappelijke regelingen;P132 Overige niet-marktoutput;2010;3787
3815;Gemeenschappelijke regelingen;P132 Overige niet-marktoutput;2011;3914
3816;Gemeenschappelijke regelingen;P132 Overige niet-marktoutput;2012;4065
3817;Gemeenschappelijke regelingen;P132 Overige niet-marktoutput;2013;4775
3818;Gemeenschappelijke regelingen;P132 Overige niet-marktoutput;2014;5111
3819;Gemeenschappelijke regelingen;P132 Overige niet-marktoutput;2015;5219
3820;Gemeenschappelijke regelingen;P132 Overige niet-marktoutput;2016;5446
3821;Gemeenschappelijke regelingen;P132 Overige niet-marktoutput;2017;5759
3822;Gemeenschappelijke regelingen;P132 Overige niet-marktoutput;2018;5838
3823;Gemeenschappelijke regelingen;P132 Overige niet-marktoutput;2019;6038
3824;Gemeenschappelijke regelingen;P132 Overige niet-marktoutput;2020;6881
3825;Gemeenschappelijke regelingen;P132 Overige niet-marktoutput;2021;8102
3826;Gemeenschappelijke regelingen;P132 Overige niet-marktoutput;2022;7745
3827;Gemeenschappelijke regelingen;P132 Overige niet-marktoutput;2023;7511
3828;Gemeenschappelijke regelingen;P2 Intermediair verbruik;1995;508
3829;Gemeenschappelijke regelingen;P2 Intermediair verbruik;1996;505
3830;Gemeenschappelijke regelingen;P2 Intermediair verbruik;1997;457
3831;Gemeenschappelijke regelingen;P2 Intermediair verbruik;1998;441
3832;Gemeenschappelijke regelingen;P2 Intermediair verbruik;1999;399
3833;Gemeenschappelijke regelingen;P2 Intermediair verbruik;2000;499
3834;Gemeenschappelijke regelingen;P2 Intermediair verbruik;2001;506
3835;Gemeenschappelijke regelingen;P2 Intermediair verbruik;2002;456
3836;Gemeenschappelijke regelingen;P2 Intermediair verbruik;2003;495
3837;Gemeenschappelijke regelingen;P2 Intermediair verbruik;2004;520
3838;Gemeenschappelijke regelingen;P2 Intermediair verbruik;2005;580
3839;Gemeenschappelijke regelingen;P2 Intermediair verbruik;2006;602
3840;Gemeenschappelijke regelingen;P2 Intermediair verbruik;2007;791
3841;Gemeenschappelijke regelingen;P2 Intermediair verbruik;2008;857
3842;Gemeenschappelijke regelingen;P2 Intermediair verbruik;2009;899
3843;Gemeenschappelijke regelingen;P2 Intermediair verbruik;2010;956
3844;Gemeenschappelijke regelingen;P2 Intermediair verbruik;2011;1019
3845;Gemeenschappelijke regelingen;P2 Intermediair verbruik;2012;1104
3846;Gemeenschappelijke regelingen;P2 Intermediair verbruik;2013;1546
3847;Gemeenschappelijke regelingen;P2 Intermediair verbruik;2014;1696
3848;Gemeenschappelijke regelingen;P2 Intermediair verbruik;2015;2029
3849;Gemeenschappelijke regelingen;P2 Intermediair verbruik;2016;2120
3850;Gemeenschappelijke regelingen;P2 Intermediair verbruik;2017;2258
3851;Gemeenschappelijke regelingen;P2 Intermediair verbruik;2018;2194
3852;Gemeenschappelijke regelingen;P2 Intermediair verbruik;2019;2299
3853;Gemeenschappelijke regelingen;P2 Intermediair verbruik;2020;2745
3854;Gemeenschappelijke regelingen;P2 Intermediair verbruik;2021;3829
3855;Gemeenschappelijke regelingen;P2 Intermediair verbruik;2022;3588
3856;Gemeenschappelijke regelingen;P2 Intermediair verbruik;2023;3190
3857;Gemeenschappelijke regelingen;B1g Bruto toegevoegde waarde;1995;1804
3858;Gemeenschappelijke regelingen;B1g Bruto toegevoegde waarde;1996;1788
3859;Gemeenschappelijke regelingen;B1g Bruto toegevoegde waarde;1997;1849
3860;Gemeenschappelijke regelingen;B1g Bruto toegevoegde waarde;1998;2084
3861;Gemeenschappelijke regelingen;B1g Bruto toegevoegde waarde;1999;2162
3862;Gemeenschappelijke regelingen;B1g Bruto toegevoegde waarde;2000;2415
3863;Gemeenschappelijke regelingen;B1g Bruto toegevoegde waarde;2001;2576
3864;Gemeenschappelijke regelingen;B1g Bruto toegevoegde waarde;2002;2784
3865;Gemeenschappelijke regelingen;B1g Bruto toegevoegde waarde;2003;3016
3866;Gemeenschappelijke regelingen;B1g Bruto toegevoegde waarde;2004;3205
3867;Gemeenschappelijke regelingen;B1g Bruto toegevoegde waarde;2005;3435
3868;Gemeenschappelijke regelingen;B1g Bruto toegevoegde waarde;2006;3566
3869;Gemeenschappelijke regelingen;B1g Bruto toegevoegde waarde;2007;3659
3870;Gemeenschappelijke regelingen;B1g Bruto toegevoegde waarde;2008;3857
3871;Gemeenschappelijke regelingen;B1g Bruto toegevoegde waarde;2009;4083
3872;Gemeenschappelijke regelingen;B1g Bruto toegevoegde waarde;2010;4229
3873;Gemeenschappelijke regelingen;B1g Bruto toegevoegde waarde;2011;4299
3874;Gemeenschappelijke regelingen;B1g Bruto toegevoegde waarde;2012;4404
3875;Gemeenschappelijke regelingen;B1g Bruto toegevoegde waarde;2013;4626
3876;Gemeenschappelijke regelingen;B1g Bruto toegevoegde waarde;2014;4879
3877;Gemeenschappelijke regelingen;B1g Bruto toegevoegde waarde;2015;4746
3878;Gemeenschappelijke regelingen;B1g Bruto toegevoegde waarde;2016;4835
3879;Gemeenschappelijke regelingen;B1g Bruto toegevoegde waarde;2017;4875
3880;Gemeenschappelijke regelingen;B1g Bruto toegevoegde waarde;2018;4979
3881;Gemeenschappelijke regelingen;B1g Bruto toegevoegde waarde;2019;5066
3882;Gemeenschappelijke regelingen;B1g Bruto toegevoegde waarde;2020;5427
3883;Gemeenschappelijke regelingen;B1g Bruto toegevoegde waarde;2021;5638
3884;Gemeenschappelijke regelingen;B1g Bruto toegevoegde waarde;2022;5613
3885;Gemeenschappelijke regelingen;B1g Bruto toegevoegde waarde;2023;5852
3886;Gemeenschappelijke regelingen;P51c Verbruik van vaste activa;1995;225
3887;Gemeenschappelijke regelingen;P51c Verbruik van vaste activa;1996;240
3888;Gemeenschappelijke regelingen;P51c Verbruik van vaste activa;1997;227
3889;Gemeenschappelijke regelingen;P51c Verbruik van vaste activa;1998;231
3890;Gemeenschappelijke regelingen;P51c Verbruik van vaste activa;1999;243
3891;Gemeenschappelijke regelingen;P51c Verbruik van vaste activa;2000;262
3892;Gemeenschappelijke regelingen;P51c Verbruik van vaste activa;2001;290
3893;Gemeenschappelijke regelingen;P51c Verbruik van vaste activa;2002;315
3894;Gemeenschappelijke regelingen;P51c Verbruik van vaste activa;2003;331
3895;Gemeenschappelijke regelingen;P51c Verbruik van vaste activa;2004;345
3896;Gemeenschappelijke regelingen;P51c Verbruik van vaste activa;2005;348
3897;Gemeenschappelijke regelingen;P51c Verbruik van vaste activa;2006;352
3898;Gemeenschappelijke regelingen;P51c Verbruik van vaste activa;2007;360
3899;Gemeenschappelijke regelingen;P51c Verbruik van vaste activa;2008;369
3900;Gemeenschappelijke regelingen;P51c Verbruik van vaste activa;2009;387
3901;Gemeenschappelijke regelingen;P51c Verbruik van vaste activa;2010;372
3902;Gemeenschappelijke regelingen;P51c Verbruik van vaste activa;2011;378
3903;Gemeenschappelijke regelingen;P51c Verbruik van vaste activa;2012;409
3904;Gemeenschappelijke regelingen;P51c Verbruik van vaste activa;2013;425
3905;Gemeenschappelijke regelingen;P51c Verbruik van vaste activa;2014;474
3906;Gemeenschappelijke regelingen;P51c Verbruik van vaste activa;2015;497
3907;Gemeenschappelijke regelingen;P51c Verbruik van vaste activa;2016;499
3908;Gemeenschappelijke regelingen;P51c Verbruik van vaste activa;2017;521
3909;Gemeenschappelijke regelingen;P51c Verbruik van vaste activa;2018;571
3910;Gemeenschappelijke regelingen;P51c Verbruik van vaste activa;2019;596
3911;Gemeenschappelijke regelingen;P51c Verbruik van vaste activa;2020;628
3912;Gemeenschappelijke regelingen;P51c Verbruik van vaste activa;2021;609
3913;Gemeenschappelijke regelingen;P51c Verbruik van vaste activa;2022;656
3914;Gemeenschappelijke regelingen;P51c Verbruik van vaste activa;2023;695
3915;Gemeenschappelijke regelingen;B1n Netto toegevoegde waarde;1995;1579
3916;Gemeenschappelijke regelingen;B1n Netto toegevoegde waarde;1996;1548
3917;Gemeenschappelijke regelingen;B1n Netto toegevoegde waarde;1997;1622
3918;Gemeenschappelijke regelingen;B1n Netto toegevoegde waarde;1998;1853
3919;Gemeenschappelijke regelingen;B1n Netto toegevoegde waarde;1999;1919
3920;Gemeenschappelijke regelingen;B1n Netto toegevoegde waarde;2000;2153
3921;Gemeenschappelijke regelingen;B1n Netto toegevoegde waarde;2001;2286
3922;Gemeenschappelijke regelingen;B1n Netto toegevoegde waarde;2002;2469
3923;Gemeenschappelijke regelingen;B1n Netto toegevoegde waarde;2003;2685
3924;Gemeenschappelijke regelingen;B1n Netto toegevoegde waarde;2004;2860
3925;Gemeenschappelijke regelingen;B1n Netto toegevoegde waarde;2005;3087
3926;Gemeenschappelijke regelingen;B1n Netto toegevoegde waarde;2006;3214
3927;Gemeenschappelijke regelingen;B1n Netto toegevoegde waarde;2007;3299
3928;Gemeenschappelijke regelingen;B1n Netto toegevoegde waarde;2008;3488
3929;Gemeenschappelijke regelingen;B1n Netto toegevoegde waarde;2009;3696
3930;Gemeenschappelijke regelingen;B1n Netto toegevoegde waarde;2010;3857
3931;Gemeenschappelijke regelingen;B1n Netto toegevoegde waarde;2011;3921
3932;Gemeenschappelijke regelingen;B1n Netto toegevoegde waarde;2012;3995
3933;Gemeenschappelijke regelingen;B1n Netto toegevoegde waarde;2013;4201
3934;Gemeenschappelijke regelingen;B1n Netto toegevoegde waarde;2014;4405
3935;Gemeenschappelijke regelingen;B1n Netto toegevoegde waarde;2015;4249
