ID;Persoonskenmerken;Perioden;InwonersMetNederlandseNationaliteit_1;NeemtNietDeel_2;NeemtDeel_3;Gemiddeld_4;NeemtNietDeel_5;NeemtDeel_6;Gemiddeld_7
548;Onderwijsniveau: n.v.t. (0 tot 16 jaar);2010;2972;1619.0;1353.0;1.8;535.0;2438.0;1.8
549;Onderwijsniveau: n.v.t. (0 tot 16 jaar);2011;2930;1657.0;1273.0;1.9;446.0;2485.0;1.8
550;Onderwijsniveau: n.v.t. (0 tot 16 jaar);2012;2943;1656.0;1286.0;1.9;563.0;2380.0;1.8
551;Onderwijsniveau: n.v.t. (0 tot 16 jaar);2013;2856;1614.0;1242.0;1.7;413.0;2444.0;1.8
552;Onderwijsniveau: n.v.t. (0 tot 16 jaar);2014;2909;1688.0;1222.0;1.7;496.0;2413.0;1.8
553;Onderwijsniveau: n.v.t. (0 tot 16 jaar);2015;2882;1657.0;1225.0;1.6;532.0;2350.0;1.8
554;Onderwijsniveau: n.v.t. (0 tot 16 jaar);2016;2915;1653.0;1262.0;1.7;496.0;2419.0;1.8
555;Onderwijsniveau: basis/lager onderwijs;2002;1638;1196.0;442.0;2.2;729.0;909.0;1.8
556;Onderwijsniveau: basis/lager onderwijs;2003;1311;980.0;331.0;2.1;590.0;721.0;2.1
557;Onderwijsniveau: basis/lager onderwijs;2004;1416;1010.0;407.0;2.2;592.0;826.0;2.0
558;Onderwijsniveau: basis/lager onderwijs;2005;1454;1072.0;372.0;2.4;570.0;875.0;2.1
559;Onderwijsniveau: basis/lager onderwijs;2006;1411;1005.0;405.0;2.4;557.0;854.0;2.0
560;Onderwijsniveau: basis/lager onderwijs;2007;1384;974.0;410.0;1.9;682.0;702.0;2.0
561;Onderwijsniveau: basis/lager onderwijs;2008;1287;999.0;289.0;2.1;555.0;735.0;2.0
562;Onderwijsniveau: basis/lager onderwijs;2009;1262;946.0;312.0;2.1;612.0;653.0;2.1
563;Onderwijsniveau: basis/lager onderwijs;2010;1187;863.0;323.0;2.1;548.0;643.0;1.9
564;Onderwijsniveau: basis/lager onderwijs;2011;1171;851.0;321.0;1.8;568.0;608.0;2.0
565;Onderwijsniveau: basis/lager onderwijs;2012;1021;803.0;219.0;2.2;439.0;583.0;1.8
566;Onderwijsniveau: basis/lager onderwijs;2013;977;772.0;204.0;1.5;438.0;541.0;1.8
567;Onderwijsniveau: basis/lager onderwijs;2014;921;692.0;230.0;1.6;438.0;483.0;1.8
568;Onderwijsniveau: basis/lager onderwijs;2015;963;735.0;230.0;2.5;445.0;519.0;1.8
569;Onderwijsniveau: basis/lager onderwijs;2016;868;635.0;235.0;1.9;392.0;476.0;2.0
570;Onderwijsniveau: uitgeb. l.o.: algemeen;2002;1820;1123.0;697.0;2.3;518.0;1302.0;2.2
571;Onderwijsniveau: uitgeb. l.o.: algemeen;2003;1975;1250.0;725.0;2.2;559.0;1416.0;2.0
572;Onderwijsniveau: uitgeb. l.o.: algemeen;2004;1921;1187.0;733.0;2.2;495.0;1425.0;2.0
573;Onderwijsniveau: uitgeb. l.o.: algemeen;2005;1996;1245.0;749.0;2.1;474.0;1525.0;1.9
574;Onderwijsniveau: uitgeb. l.o.: algemeen;2006;1929;1203.0;726.0;2.0;577.0;1352.0;2.1
575;Onderwijsniveau: uitgeb. l.o.: algemeen;2007;1936;1208.0;728.0;2.2;580.0;1356.0;2.0
576;Onderwijsniveau: uitgeb. l.o.: algemeen;2008;1980;1312.0;669.0;2.1;551.0;1430.0;2.0
577;Onderwijsniveau: uitgeb. l.o.: algemeen;2009;1838;1161.0;676.0;2.1;554.0;1285.0;2.0
578;Onderwijsniveau: uitgeb. l.o.: algemeen;2010;1927;1208.0;719.0;2.0;552.0;1376.0;2.1
579;Onderwijsniveau: uitgeb. l.o.: algemeen;2011;1738;1086.0;653.0;1.9;444.0;1294.0;1.9
580;Onderwijsniveau: uitgeb. l.o.: algemeen;2012;1727;1092.0;636.0;2.0;550.0;1178.0;2.0
581;Onderwijsniveau: uitgeb. l.o.: algemeen;2013;1655;1075.0;579.0;2.0;512.0;1143.0;2.1
582;Onderwijsniveau: uitgeb. l.o.: algemeen;2014;1682;1074.0;609.0;2.0;567.0;1116.0;2.1
583;Onderwijsniveau: uitgeb. l.o.: algemeen;2015;1569;1006.0;565.0;2.1;476.0;1093.0;2.0
584;Onderwijsniveau: uitgeb. l.o.: algemeen;2016;1460;944.0;516.0;1.9;484.0;976.0;2.0
585;Onderwijsniveau: uitgeb. l.o.: beroeps;2002;2418;1633.0;783.0;2.2;785.0;1633.0;1.9
586;Onderwijsniveau: uitgeb. l.o.: beroeps;2003;2132;1426.0;708.0;1.9;814.0;1318.0;1.8
587;Onderwijsniveau: uitgeb. l.o.: beroeps;2004;2115;1499.0;616.0;2.0;778.0;1338.0;1.8
588;Onderwijsniveau: uitgeb. l.o.: beroeps;2005;2038;1377.0;653.0;1.9;772.0;1253.0;1.9
589;Onderwijsniveau: uitgeb. l.o.: beroeps;2006;1953;1355.0;596.0;2.0;761.0;1192.0;2.0
590;Onderwijsniveau: uitgeb. l.o.: beroeps;2007;1856;1267.0;589.0;1.9;623.0;1233.0;2.0
591;Onderwijsniveau: uitgeb. l.o.: beroeps;2008;1803;1244.0;559.0;2.0;627.0;1178.0;2.0
592;Onderwijsniveau: uitgeb. l.o.: beroeps;2009;1787;1253.0;530.0;2.1;664.0;1125.0;2.0
593;Onderwijsniveau: uitgeb. l.o.: beroeps;2010;1823;1303.0;519.0;2.1;671.0;1155.0;2.0
594;Onderwijsniveau: uitgeb. l.o.: beroeps;2011;1824;1302.0;524.0;2.0;690.0;1138.0;2.0
595;Onderwijsniveau: uitgeb. l.o.: beroeps;2012;1674;1222.0;453.0;1.9;674.0;1002.0;1.9
596;Onderwijsniveau: uitgeb. l.o.: beroeps;2013;1674;1248.0;425.0;1.9;685.0;992.0;1.8
597;Onderwijsniveau: uitgeb. l.o.: beroeps;2014;1597;1130.0;468.0;1.8;710.0;888.0;1.8
598;Onderwijsniveau: uitgeb. l.o.: beroeps;2015;1562;1136.0;430.0;1.8;613.0;949.0;1.8
599;Onderwijsniveau: uitgeb. l.o.: beroeps;2016;1669;1161.0;510.0;1.7;689.0;981.0;1.8
600;Onderwijsniveau: mid. onderw.: algemeen;2002;978;553.0;425.0;2.1;195.0;783.0;2.1
601;Onderwijsniveau: mid. onderw.: algemeen;2003;1093;613.0;482.0;2.2;192.0;901.0;2.1
602;Onderwijsniveau: mid. onderw.: algemeen;2004;1119;629.0;491.0;1.9;216.0;903.0;2.0
603;Onderwijsniveau: mid. onderw.: algemeen;2005;1036;559.0;480.0;1.9;181.0;860.0;2.0
604;Onderwijsniveau: mid. onderw.: algemeen;2006;1112;622.0;491.0;1.7;237.0;875.0;2.1
605;Onderwijsniveau: mid. onderw.: algemeen;2007;1109;625.0;483.0;2.0;229.0;879.0;2.0
606;Onderwijsniveau: mid. onderw.: algemeen;2008;1106;641.0;465.0;2.0;211.0;894.0;2.1
607;Onderwijsniveau: mid. onderw.: algemeen;2009;1170;642.0;528.0;1.8;239.0;930.0;2.0
608;Onderwijsniveau: mid. onderw.: algemeen;2010;1183;659.0;524.0;1.8;270.0;912.0;2.0
609;Onderwijsniveau: mid. onderw.: algemeen;2011;1182;689.0;492.0;2.0;262.0;919.0;2.1
610;Onderwijsniveau: mid. onderw.: algemeen;2012;1220;688.0;532.0;2.0;301.0;919.0;2.1
611;Onderwijsniveau: mid. onderw.: algemeen;2013;1143;731.0;411.0;1.7;285.0;858.0;2.0
612;Onderwijsniveau: mid. onderw.: algemeen;2014;1181;724.0;457.0;2.2;340.0;841.0;2.1
613;Onderwijsniveau: mid. onderw.: algemeen;2015;1302;764.0;538.0;2.0;396.0;905.0;2.0
614;Onderwijsniveau: mid. onderw.: algemeen;2016;1326;799.0;527.0;1.9;371.0;955.0;2.0
615;Onderwijsniveau: mid. onderw: beroeps;2002;2784;1600.0;1184.0;2.0;701.0;2083.0;2.0
616;Onderwijsniveau: mid. onderw: beroeps;2003;3074;1830.0;1245.0;2.0;722.0;2352.0;1.9
617;Onderwijsniveau: mid. onderw: beroeps;2004;2958;1778.0;1181.0;2.0;731.0;2227.0;2.0
618;Onderwijsniveau: mid. onderw: beroeps;2005;3068;1730.0;1345.0;1.9;780.0;2291.0;1.9
619;Onderwijsniveau: mid. onderw: beroeps;2006;3122;1855.0;1267.0;1.8;857.0;2265.0;2.0
620;Onderwijsniveau: mid. onderw: beroeps;2007;3179;1932.0;1247.0;2.0;845.0;2334.0;1.9
621;Onderwijsniveau: mid. onderw: beroeps;2008;3278;1866.0;1412.0;1.9;831.0;2447.0;2.0
622;Onderwijsniveau: mid. onderw: beroeps;2009;3402;1928.0;1475.0;1.9;826.0;2575.0;2.0
623;Onderwijsniveau: mid. onderw: beroeps;2010;3139;1848.0;1291.0;1.9;826.0;2312.0;1.9
624;Onderwijsniveau: mid. onderw: beroeps;2011;3054;1759.0;1295.0;2.0;783.0;2271.0;1.9
625;Onderwijsniveau: mid. onderw: beroeps;2012;3206;1808.0;1398.0;2.0;872.0;2335.0;1.9
626;Onderwijsniveau: mid. onderw: beroeps;2013;3269;2000.0;1269.0;2.0;897.0;2371.0;1.8
627;Onderwijsniveau: mid. onderw: beroeps;2014;3219;1934.0;1285.0;2.1;985.0;2234.0;1.8
628;Onderwijsniveau: mid. onderw: beroeps;2015;3210;1895.0;1315.0;1.8;1020.0;2190.0;1.8
629;Onderwijsniveau: mid. onderw: beroeps;2016;3203;1945.0;1259.0;2.0;903.0;2300.0;1.9
630;Onderwijsniveau: semi-hoger onderwijs;2002;1975;873.0;1101.0;1.9;387.0;1588.0;2.1
631;Onderwijsniveau: semi-hoger onderwijs;2003;1946;889.0;1056.0;1.8;327.0;1619.0;2.0
632;Onderwijsniveau: semi-hoger onderwijs;2004;2001;963.0;1038.0;2.0;315.0;1685.0;2.1
633;Onderwijsniveau: semi-hoger onderwijs;2005;1952;996.0;966.0;2.0;341.0;1622.0;2.0
634;Onderwijsniveau: semi-hoger onderwijs;2006;1929;961.0;971.0;1.9;355.0;1574.0;2.0
635;Onderwijsniveau: semi-hoger onderwijs;2007;2067;969.0;1099.0;2.1;375.0;1692.0;2.0
636;Onderwijsniveau: semi-hoger onderwijs;2008;2185;1031.0;1153.0;2.0;418.0;1765.0;2.2
637;Onderwijsniveau: semi-hoger onderwijs;2009;2232;1000.0;1237.0;2.0;350.0;1880.0;2.1
638;Onderwijsniveau: semi-hoger onderwijs;2010;2330;1119.0;1213.0;2.0;355.0;1971.0;2.1
639;Onderwijsniveau: semi-hoger onderwijs;2011;2472;1255.0;1215.0;2.2;457.0;2012.0;2.1
640;Onderwijsniveau: semi-hoger onderwijs;2012;2530;1126.0;1402.0;2.2;435.0;2093.0;2.0
641;Onderwijsniveau: semi-hoger onderwijs;2013;2712;1277.0;1436.0;2.2;555.0;2153.0;2.1
642;Onderwijsniveau: semi-hoger onderwijs;2014;2770;1419.0;1349.0;2.0;576.0;2193.0;2.1
643;Onderwijsniveau: semi-hoger onderwijs;2015;2784;1387.0;1393.0;2.1;600.0;2183.0;2.1
644;Onderwijsniveau: semi-hoger onderwijs;2016;2910;1443.0;1464.0;2.1;636.0;2272.0;2.0
645;Onderwijsniveau: hoger onderwijs;2002;504;207.0;296.0;2.6;84.0;420.0;2.3
646;Onderwijsniveau: hoger onderwijs;2003;739;276.0;462.0;2.1;88.0;651.0;2.2
647;Onderwijsniveau: hoger onderwijs;2004;767;331.0;436.0;2.1;86.0;681.0;2.2
648;Onderwijsniveau: hoger onderwijs;2005;894;388.0;514.0;2.1;111.0;790.0;2.3
649;Onderwijsniveau: hoger onderwijs;2006;897;385.0;513.0;2.2;130.0;767.0;2.3
650;Onderwijsniveau: hoger onderwijs;2007;905;325.0;579.0;2.3;116.0;789.0;2.2
651;Onderwijsniveau: hoger onderwijs;2008;836;382.0;454.0;2.0;106.0;728.0;2.3
652;Onderwijsniveau: hoger onderwijs;2009;883;303.0;583.0;2.0;140.0;742.0;2.3
653;Onderwijsniveau: hoger onderwijs;2010;1077;472.0;606.0;2.2;134.0;940.0;2.3
654;Onderwijsniveau: hoger onderwijs;2011;1310;544.0;765.0;2.2;145.0;1162.0;2.1
655;Onderwijsniveau: hoger onderwijs;2012;1412;524.0;887.0;2.1;203.0;1208.0;2.2
656;Onderwijsniveau: hoger onderwijs;2013;1491;572.0;920.0;2.2;246.0;1242.0;2.1
657;Onderwijsniveau: hoger onderwijs;2014;1498;645.0;852.0;2.4;238.0;1260.0;2.1
658;Onderwijsniveau: hoger onderwijs;2015;1553;691.0;858.0;2.3;259.0;1293.0;2.1
659;Onderwijsniveau: hoger onderwijs;2016;1492;570.0;920.0;2.3;216.0;1275.0;2.0
660;Onderkomen met vaste stand- of ligplaats;2002;1313;532.0;781.0;4.5;195.0;1117.0;3.0
661;Onderkomen met vaste stand- of ligplaats;2003;1385;628.0;757.0;4.1;156.0;1229.0;2.8
662;Onderkomen met vaste stand- of ligplaats;2004;1411;607.0;804.0;4.1;188.0;1223.0;2.9
663;Onderkomen met vaste stand- of ligplaats;2005;1432;675.0;757.0;4.0;189.0;1243.0;2.8
664;Onderkomen met vaste stand- of ligplaats;2006;1448;693.0;755.0;3.8;237.0;1211.0;3.1
665;Onderkomen met vaste stand- of ligplaats;2007;1472;759.0;713.0;4.1;243.0;1229.0;2.9
666;Onderkomen met vaste stand- of ligplaats;2008;1447;722.0;726.0;3.8;224.0;1224.0;2.9
667;Onderkomen met vaste stand- of ligplaats;2009;1463;664.0;798.0;3.8;180.0;1283.0;3.0
668;Onderkomen met vaste stand- of ligplaats;2010;1499;727.0;773.0;3.8;220.0;1280.0;2.9
669;Onderkomen met vaste stand- of ligplaats;2011;1558;817.0;741.0;3.9;241.0;1316.0;2.9
670;Onderkomen met vaste stand- of ligplaats;2012;1623;757.0;866.0;3.6;191.0;1432.0;2.8
671;Onderkomen met vaste stand- of ligplaats;2013;1649;858.0;791.0;3.3;239.0;1410.0;2.7
672;Onderkomen met vaste stand- of ligplaats;2014;1618;784.0;834.0;3.5;254.0;1363.0;2.7
673;Onderkomen met vaste stand- of ligplaats;2015;1756;856.0;899.0;3.0;333.0;1423.0;2.7
674;Onderkomen met vaste stand- of ligplaats;2016;1667;856.0;811.0;3.2;231.0;1437.0;2.7
675;Alleen onderkomen zonder vaste plaats;2002;5425;2862.0;2563.0;1.8;888.0;4537.0;2.0
676;Alleen onderkomen zonder vaste plaats;2003;4193;2089.0;2104.0;1.9;656.0;3537.0;2.0
677;Alleen onderkomen zonder vaste plaats;2004;3977;1987.0;1990.0;1.8;512.0;3465.0;2.0
678;Alleen onderkomen zonder vaste plaats;2005;3934;2069.0;1865.0;1.8;593.0;3341.0;2.0
679;Alleen onderkomen zonder vaste plaats;2006;3845;1947.0;1898.0;1.8;575.0;3270.0;2.0
680;Alleen onderkomen zonder vaste plaats;2007;3663;1827.0;1836.0;1.8;550.0;3114.0;2.0
681;Alleen onderkomen zonder vaste plaats;2008;3585;1887.0;1699.0;1.9;473.0;3112.0;2.1
682;Alleen onderkomen zonder vaste plaats;2009;3405;1628.0;1777.0;1.8;458.0;2947.0;2.1
683;Alleen onderkomen zonder vaste plaats;2010;3592;1740.0;1852.0;1.8;414.0;3178.0;2.1
684;Alleen onderkomen zonder vaste plaats;2011;3405;1649.0;1757.0;1.9;380.0;3025.0;2.0
685;Alleen onderkomen zonder vaste plaats;2012;3446;1623.0;1823.0;2.0;458.0;2988.0;2.0
686;Alleen onderkomen zonder vaste plaats;2013;3361;1703.0;1658.0;2.0;421.0;2940.0;2.0
687;Alleen onderkomen zonder vaste plaats;2014;3265;1584.0;1681.0;2.0;433.0;2832.0;2.0
688;Alleen onderkomen zonder vaste plaats;2015;3160;1580.0;1580.0;1.9;442.0;2718.0;2.0
689;Alleen onderkomen zonder vaste plaats;2016;3278;1588.0;1690.0;1.9;479.0;2799.0;2.0
690;Niet in bezit van recreatief onderkomen;2002;8466;5531.0;2935.0;1.7;2839.0;5628.0;1.8
691;Niet in bezit van recreatief onderkomen;2003;9705;6281.0;3424.0;1.6;3044.0;6661.0;1.7
692;Niet in bezit van recreatief onderkomen;2004;9959;6559.0;3400.0;1.6;3081.0;6879.0;1.8
693;Niet in bezit van recreatief onderkomen;2005;10028;6439.0;3588.0;1.6;3116.0;6911.0;1.8
694;Niet in bezit van recreatief onderkomen;2006;10141;6466.0;3675.0;1.6;3270.0;6871.0;1.8
695;Niet in bezit van recreatief onderkomen;2007;10334;6491.0;3843.0;1.7;3275.0;7060.0;1.8
696;Niet in bezit van recreatief onderkomen;2008;10477;6638.0;3839.0;1.6;3166.0;7311.0;1.8
697;Niet in bezit van recreatief onderkomen;2009;10692;6625.0;4066.0;1.7;3301.0;7390.0;1.8
698;Niet in bezit van recreatief onderkomen;2010;10546;6623.0;3923.0;1.7;3256.0;7289.0;1.8
699;Niet in bezit van recreatief onderkomen;2011;10719;6678.0;4041.0;1.7;3173.0;7546.0;1.8
700;Niet in bezit van recreatief onderkomen;2012;10664;6540.0;4124.0;1.7;3388.0;7276.0;1.8
701;Niet in bezit van recreatief onderkomen;2013;10766;6730.0;4036.0;1.7;3372.0;7394.0;1.8
702;Niet in bezit van recreatief onderkomen;2014;10896;6937.0;3958.0;1.7;3664.0;7232.0;1.8
703;Niet in bezit van recreatief onderkomen;2015;10909;6835.0;4074.0;1.7;3566.0;7343.0;1.8
704;Niet in bezit van recreatief onderkomen;2016;10897;6705.0;4192.0;1.7;3478.0;7420.0;1.7
705;Stedelijkheid: zeer sterk stedelijk;2002;2574;1458.0;1116.0;2.5;677.0;1897.0;2.2
706;Stedelijkheid: zeer sterk stedelijk;2003;2584;1445.0;1139.0;2.2;650.0;1934.0;2.2
707;Stedelijkheid: zeer sterk stedelijk;2004;2590;1478.0;1112.0;2.4;648.0;1943.0;2.2
708;Stedelijkheid: zeer sterk stedelijk;2005;2594;1447.0;1147.0;2.2;648.0;1945.0;2.2
709;Stedelijkheid: zeer sterk stedelijk;2006;2597;1448.0;1148.0;2.2;677.0;1920.0;2.2
710;Stedelijkheid: zeer sterk stedelijk;2007;2601;1489.0;1112.0;2.2;654.0;1946.0;2.2
711;Stedelijkheid: zeer sterk stedelijk;2008;2609;1494.0;1115.0;2.1;657.0;1952.0;2.1
712;Stedelijkheid: zeer sterk stedelijk;2009;2809;1550.0;1260.0;2.1;812.0;1997.0;2.1
713;Stedelijkheid: zeer sterk stedelijk;2010;2876;1645.0;1231.0;2.1;717.0;2158.0;2.1
714;Stedelijkheid: zeer sterk stedelijk;2011;2909;1631.0;1278.0;2.3;658.0;2251.0;2.1
715;Stedelijkheid: zeer sterk stedelijk;2012;2933;1654.0;1279.0;2.3;721.0;2212.0;2.1
716;Stedelijkheid: zeer sterk stedelijk;2013;2955;1671.0;1283.0;2.0;794.0;2161.0;2.0
717;Stedelijkheid: zeer sterk stedelijk;2014;3092;1785.0;1308.0;2.2;784.0;2309.0;2.0
718;Stedelijkheid: zeer sterk stedelijk;2015;3264;1821.0;1443.0;2.0;879.0;2385.0;2.1
719;Stedelijkheid: zeer sterk stedelijk;2016;3476;1954.0;1521.0;2.2;870.0;2606.0;2.0
720;Stedelijkheid: sterk stedelijk;2002;4017;2308.0;1709.0;2.2;942.0;3075.0;2.0
721;Stedelijkheid: sterk stedelijk;2003;4133;2317.0;1816.0;2.0;840.0;3293.0;1.9
722;Stedelijkheid: sterk stedelijk;2004;4155;2474.0;1682.0;2.1;910.0;3245.0;1.9
723;Stedelijkheid: sterk stedelijk;2005;4096;2403.0;1692.0;2.0;887.0;3208.0;1.9
724;Stedelijkheid: sterk stedelijk;2006;4187;2413.0;1773.0;2.0;1031.0;3156.0;2.0
725;Stedelijkheid: sterk stedelijk;2007;4365;2571.0;1794.0;2.0;1096.0;3269.0;1.9
726;Stedelijkheid: sterk stedelijk;2008;4381;2622.0;1759.0;1.9;998.0;3383.0;2.1
727;Stedelijkheid: sterk stedelijk;2009;4358;2496.0;1862.0;2.0;957.0;3401.0;2.0
728;Stedelijkheid: sterk stedelijk;2010;4346;2485.0;1861.0;1.9;1060.0;3287.0;2.0
729;Stedelijkheid: sterk stedelijk;2011;4348;2591.0;1757.0;2.0;1034.0;3314.0;2.0
730;Stedelijkheid: sterk stedelijk;2012;4366;2423.0;1943.0;2.1;1130.0;3236.0;1.9
731;Stedelijkheid: sterk stedelijk;2013;4383;2570.0;1813.0;2.0;1098.0;3285.0;2.0
732;Stedelijkheid: sterk stedelijk;2014;4273;2515.0;1758.0;2.1;1184.0;3089.0;2.0
733;Stedelijkheid: sterk stedelijk;2015;4906;2896.0;2010.0;2.0;1290.0;3616.0;1.9
734;Stedelijkheid: sterk stedelijk;2016;4812;2731.0;2081.0;1.9;1149.0;3663.0;1.9
735;Stedelijkheid: matig stedelijk;2002;3151;1883.0;1268.0;2.0;782.0;2369.0;1.9
736;Stedelijkheid: matig stedelijk;2003;3099;1899.0;1201.0;1.9;810.0;2289.0;1.9
737;Stedelijkheid: matig stedelijk;2004;3199;1910.0;1288.0;2.0;782.0;2417.0;2.0
738;Stedelijkheid: matig stedelijk;2005;3334;1958.0;1376.0;1.9;814.0;2520.0;1.9
739;Stedelijkheid: matig stedelijk;2006;3291;2032.0;1259.0;1.8;902.0;2389.0;1.9
740;Stedelijkheid: matig stedelijk;2007;3129;1829.0;1300.0;1.9;788.0;2342.0;1.9
741;Stedelijkheid: matig stedelijk;2008;3138;1925.0;1213.0;2.0;753.0;2385.0;2.0
742;Stedelijkheid: matig stedelijk;2009;3019;1741.0;1278.0;2.0;724.0;2295.0;2.0
743;Stedelijkheid: matig stedelijk;2010;3090;1832.0;1258.0;2.0;763.0;2327.0;2.0
744;Stedelijkheid: matig stedelijk;2011;3085;1768.0;1317.0;2.0;703.0;2382.0;1.9
745;Stedelijkheid: matig stedelijk;2012;3238;1891.0;1347.0;2.0;807.0;2431.0;1.9
746;Stedelijkheid: matig stedelijk;2013;3182;1849.0;1333.0;2.0;789.0;2393.0;1.9
747;Stedelijkheid: matig stedelijk;2014;3275;1888.0;1387.0;1.9;866.0;2409.0;1.9
748;Stedelijkheid: matig stedelijk;2015;2805;1638.0;1166.0;1.8;712.0;2092.0;1.9
749;Stedelijkheid: matig stedelijk;2016;2786;1637.0;1149.0;1.9;738.0;2048.0;2.0
750;Stedelijkheid: weinig stedelijk;2002;3330;1952.0;1378.0;1.9;867.0;2463.0;2.0
751;Stedelijkheid: weinig stedelijk;2003;3369;2019.0;1350.0;2.0;906.0;2463.0;1.9
752;Stedelijkheid: weinig stedelijk;2004;3323;2006.0;1317.0;1.9;854.0;2469.0;1.9
753;Stedelijkheid: weinig stedelijk;2005;3344;2086.0;1259.0;1.9;985.0;2359.0;1.9
754;Stedelijkheid: weinig stedelijk;2006;3403;1991.0;1412.0;1.8;930.0;2473.0;1.9
755;Stedelijkheid: weinig stedelijk;2007;3417;2067.0;1350.0;2.1;975.0;2441.0;1.9
756;Stedelijkheid: weinig stedelijk;2008;3423;1996.0;1427.0;1.9;887.0;2537.0;2.0
757;Stedelijkheid: weinig stedelijk;2009;3436;2019.0;1417.0;2.0;921.0;2515.0;2.0
758;Stedelijkheid: weinig stedelijk;2010;3476;1995.0;1481.0;2.0;888.0;2588.0;2.0
759;Stedelijkheid: weinig stedelijk;2011;3584;2068.0;1516.0;1.8;943.0;2641.0;1.9
760;Stedelijkheid: weinig stedelijk;2012;3440;1939.0;1502.0;1.9;896.0;2544.0;1.9
761;Stedelijkheid: weinig stedelijk;2013;3562;2119.0;1442.0;2.0;909.0;2653.0;1.9
762;Stedelijkheid: weinig stedelijk;2014;3481;2096.0;1385.0;1.9;1061.0;2421.0;1.9
763;Stedelijkheid: weinig stedelijk;2015;3412;2023.0;1389.0;2.0;988.0;2425.0;1.9
764;Stedelijkheid: weinig stedelijk;2016;3358;2006.0;1352.0;1.9;949.0;2408.0;1.9
765;Stedelijkheid: niet stedelijk;2002;2133;1325.0;808.0;1.8;654.0;1479.0;1.8
766;Stedelijkheid: niet stedelijk;2003;2098;1318.0;780.0;1.9;650.0;1448.0;1.8
767;Stedelijkheid: niet stedelijk;2004;2079;1285.0;794.0;1.7;586.0;1493.0;1.8
768;Stedelijkheid: niet stedelijk;2005;2025;1290.0;736.0;1.8;563.0;1462.0;1.8
769;Stedelijkheid: niet stedelijk;2006;1957;1221.0;736.0;1.8;543.0;1415.0;1.8
770;Stedelijkheid: niet stedelijk;2007;1957;1121.0;837.0;1.9;554.0;1404.0;1.9
771;Stedelijkheid: niet stedelijk;2008;1959;1210.0;749.0;1.8;569.0;1390.0;1.9
772;Stedelijkheid: niet stedelijk;2009;1938;1113.0;825.0;1.7;525.0;1413.0;1.8
773;Stedelijkheid: niet stedelijk;2010;1849;1133.0;716.0;1.8;462.0;1388.0;1.9
774;Stedelijkheid: niet stedelijk;2011;1757;1085.0;672.0;1.9;457.0;1300.0;1.9
775;Stedelijkheid: niet stedelijk;2012;1755;1013.0;741.0;1.9;483.0;1272.0;2.0
776;Stedelijkheid: niet stedelijk;2013;1694;1080.0;614.0;1.7;442.0;1252.0;1.8
777;Stedelijkheid: niet stedelijk;2014;1656;1021.0;635.0;1.8;456.0;1200.0;1.8
778;Stedelijkheid: niet stedelijk;2015;1437;893.0;545.0;1.7;472.0;966.0;1.8
779;Stedelijkheid: niet stedelijk;2016;1412;821.0;590.0;1.7;481.0;930.0;1.8
780;Regio Noord;2002;5376;3279.0;2097.0;2.0;1472.0;3904.0;2.0
781;Regio Noord;2003;5401;3189.0;2212.0;1.9;1346.0;4055.0;1.9
782;Regio Noord;2004;5432;3273.0;2160.0;2.1;1290.0;4142.0;1.9
783;Regio Noord;2005;5460;3275.0;2185.0;2.0;1343.0;4117.0;1.9
784;Regio Noord;2006;5494;3291.0;2203.0;2.0;1452.0;4042.0;2.0
785;Regio Noord;2007;5514;3236.0;2278.0;2.0;1448.0;4066.0;2.0
786;Regio Noord;2008;5518;3344.0;2174.0;1.9;1409.0;4109.0;2.0
787;Regio Noord;2009;5550;3221.0;2329.0;2.0;1434.0;4116.0;2.0
788;Regio Noord;2010;5580;3318.0;2262.0;2.0;1434.0;4146.0;1.9
789;Regio Noord;2011;5616;3316.0;2300.0;2.1;1389.0;4227.0;2.0
790;Regio Noord;2012;5620;3119.0;2501.0;2.1;1476.0;4144.0;2.0
791;Regio Noord;2013;5646;3307.0;2339.0;1.9;1414.0;4232.0;1.9
792;Regio Noord;2014;5639;3377.0;2261.0;1.9;1622.0;4016.0;1.9
793;Regio Noord;2015;5640;3370.0;2269.0;1.9;1583.0;4057.0;1.9
794;Regio Noord;2016;5647;3328.0;2319.0;1.9;1586.0;4062.0;1.9
795;Regio Midden;2002;5516;3082.0;2434.0;2.2;1332.0;4185.0;2.1
796;Regio Midden;2003;5491;3164.0;2326.0;2.1;1290.0;4201.0;2.0
797;Regio Midden;2004;5552;3258.0;2294.0;2.1;1266.0;4286.0;2.1
798;Regio Midden;2005;5566;3260.0;2306.0;2.0;1279.0;4287.0;2.0
799;Regio Midden;2006;5547;3132.0;2415.0;1.9;1361.0;4186.0;2.0
800;Regio Midden;2007;5553;3204.0;2349.0;2.1;1236.0;4317.0;2.0
801;Regio Midden;2008;5653;3337.0;2315.0;2.1;1246.0;4407.0;2.1
802;Regio Midden;2009;5650;3152.0;2498.0;2.0;1327.0;4323.0;2.1
803;Regio Midden;2010;5681;3221.0;2460.0;1.9;1242.0;4439.0;2.0
804;Regio Midden;2011;5667;3265.0;2402.0;2.1;1266.0;4401.0;2.0
805;Regio Midden;2012;5723;3276.0;2447.0;2.0;1310.0;4413.0;2.0
806;Regio Midden;2013;5733;3297.0;2437.0;2.0;1352.0;4381.0;2.0
