ID;Geslacht;Leeftijd;Migratieachtergrond;Peilmoment;OnderwijspositieOpPeilmoment;StartkwalificatieOpPeilmoment;Perioden;TotaalVoortijdigSchoolverlaters_1;VoortijdigSchoolverlatersVo_2;TotaalMbo_3;BeroepsopleidendeLeerwegBol_4;BeroepbegeleidendeLeerwegBbl_5;Extranei_6
5148;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Extranei niveau 2;Totaal voortijdig schoolverlaters;2007/'08;90.0;30.0;60.0;40.0;20.0;0.0
5149;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Extranei niveau 2;Totaal voortijdig schoolverlaters;2008/'09;100.0;30.0;70.0;50.0;20.0;0.0
5150;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Extranei niveau 2;Totaal voortijdig schoolverlaters;2009/'10;70.0;20.0;50.0;30.0;20.0;0.0
5151;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Extranei niveau 2;Totaal voortijdig schoolverlaters;2010/'11;40.0;10.0;40.0;30.0;10.0;0.0
5152;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Extranei niveau 2;Totaal voortijdig schoolverlaters;2011/'12;60.0;20.0;40.0;30.0;10.0;0.0
5153;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Extranei niveau 2;Totaal voortijdig schoolverlaters;2012/'13;50.0;10.0;50.0;40.0;10.0;0.0
5154;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Extranei niveau 2;Totaal voortijdig schoolverlaters;2013/'14;40.0;10.0;30.0;30.0;10.0;0.0
5155;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Extranei niveau 2;Totaal voortijdig schoolverlaters;2014/'15;40.0;10.0;30.0;20.0;10.0;0.0
5156;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Extranei niveau 2;Totaal voortijdig schoolverlaters;2015/'16;40.0;10.0;30.0;20.0;10.0;0.0
5157;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Extranei niveau 2;Totaal voortijdig schoolverlaters;2016/'17;40.0;10.0;30.0;30.0;0.0;0.0
5158;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Extranei niveau 2;Totaal voortijdig schoolverlaters;2017/'18;;;;;;
5159;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Extranei niveau 2;Totaal voortijdig schoolverlaters;2018/'19;;;;;;
5160;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Extranei niveau 2;Totaal voortijdig schoolverlaters;2019/'20;;;;;;
5161;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Extranei niveau 2;Met startkwalificatie;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0
5162;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Extranei niveau 2;Met startkwalificatie;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0
5163;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Extranei niveau 2;Met startkwalificatie;2009/'10;0.0;0.0;0.0;0.0;0.0;0.0
5164;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Extranei niveau 2;Met startkwalificatie;2010/'11;0.0;0.0;0.0;0.0;0.0;0.0
5165;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Extranei niveau 2;Met startkwalificatie;2011/'12;0.0;0.0;0.0;0.0;0.0;0.0
5166;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Extranei niveau 2;Met startkwalificatie;2012/'13;0.0;0.0;0.0;0.0;0.0;0.0
5167;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Extranei niveau 2;Met startkwalificatie;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0
5168;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Extranei niveau 2;Met startkwalificatie;2014/'15;0.0;0.0;0.0;0.0;0.0;0.0
5169;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Extranei niveau 2;Met startkwalificatie;2015/'16;0.0;0.0;0.0;0.0;0.0;0.0
5170;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Extranei niveau 2;Met startkwalificatie;2016/'17;0.0;0.0;0.0;0.0;0.0;0.0
5171;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Extranei niveau 2;Met startkwalificatie;2017/'18;;;;;;
5172;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Extranei niveau 2;Met startkwalificatie;2018/'19;;;;;;
5173;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Extranei niveau 2;Met startkwalificatie;2019/'20;;;;;;
5174;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Extranei niveau 2;Zonder startkwalificatie;2007/'08;90.0;30.0;60.0;40.0;20.0;0.0
5175;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Extranei niveau 2;Zonder startkwalificatie;2008/'09;90.0;20.0;70.0;50.0;20.0;0.0
5176;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Extranei niveau 2;Zonder startkwalificatie;2009/'10;70.0;20.0;50.0;30.0;20.0;0.0
5177;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Extranei niveau 2;Zonder startkwalificatie;2010/'11;40.0;10.0;40.0;30.0;10.0;0.0
5178;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Extranei niveau 2;Zonder startkwalificatie;2011/'12;60.0;20.0;40.0;30.0;10.0;0.0
5179;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Extranei niveau 2;Zonder startkwalificatie;2012/'13;50.0;10.0;40.0;40.0;10.0;0.0
5180;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Extranei niveau 2;Zonder startkwalificatie;2013/'14;40.0;10.0;30.0;30.0;10.0;0.0
5181;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Extranei niveau 2;Zonder startkwalificatie;2014/'15;40.0;10.0;30.0;20.0;10.0;0.0
5182;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Extranei niveau 2;Zonder startkwalificatie;2015/'16;40.0;10.0;30.0;20.0;10.0;0.0
5183;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Extranei niveau 2;Zonder startkwalificatie;2016/'17;40.0;10.0;30.0;30.0;0.0;0.0
5184;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Extranei niveau 2;Zonder startkwalificatie;2017/'18;;;;;;
5185;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Extranei niveau 2;Zonder startkwalificatie;2018/'19;;;;;;
5186;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Extranei niveau 2;Zonder startkwalificatie;2019/'20;;;;;;
5187;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Extranei niveau 2;Startkwalificatie onbekend;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0
5188;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Extranei niveau 2;Startkwalificatie onbekend;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0
5189;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Extranei niveau 2;Startkwalificatie onbekend;2009/'10;0.0;0.0;0.0;0.0;0.0;0.0
5190;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Extranei niveau 2;Startkwalificatie onbekend;2010/'11;0.0;0.0;0.0;0.0;0.0;0.0
5191;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Extranei niveau 2;Startkwalificatie onbekend;2011/'12;0.0;0.0;0.0;0.0;0.0;0.0
5192;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Extranei niveau 2;Startkwalificatie onbekend;2012/'13;0.0;0.0;0.0;0.0;0.0;0.0
5193;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Extranei niveau 2;Startkwalificatie onbekend;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0
5194;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Extranei niveau 2;Startkwalificatie onbekend;2014/'15;0.0;0.0;0.0;0.0;0.0;0.0
5195;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Extranei niveau 2;Startkwalificatie onbekend;2015/'16;0.0;0.0;0.0;0.0;0.0;0.0
5196;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Extranei niveau 2;Startkwalificatie onbekend;2016/'17;0.0;0.0;0.0;0.0;0.0;0.0
5197;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Extranei niveau 2;Startkwalificatie onbekend;2017/'18;;;;;;
5198;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Extranei niveau 2;Startkwalificatie onbekend;2018/'19;;;;;;
5199;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Extranei niveau 2;Startkwalificatie onbekend;2019/'20;;;;;;
5200;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Mbo niveau 3;Totaal voortijdig schoolverlaters;2007/'08;2120.0;690.0;1430.0;1090.0;310.0;30.0
5201;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Mbo niveau 3;Totaal voortijdig schoolverlaters;2008/'09;1840.0;560.0;1280.0;930.0;340.0;10.0
5202;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Mbo niveau 3;Totaal voortijdig schoolverlaters;2009/'10;1820.0;570.0;1240.0;970.0;260.0;20.0
5203;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Mbo niveau 3;Totaal voortijdig schoolverlaters;2010/'11;1850.0;580.0;1270.0;1020.0;230.0;10.0
5204;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Mbo niveau 3;Totaal voortijdig schoolverlaters;2011/'12;1800.0;560.0;1240.0;960.0;260.0;20.0
5205;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Mbo niveau 3;Totaal voortijdig schoolverlaters;2012/'13;1320.0;250.0;1080.0;870.0;190.0;20.0
5206;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Mbo niveau 3;Totaal voortijdig schoolverlaters;2013/'14;1170.0;240.0;940.0;770.0;150.0;20.0
5207;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Mbo niveau 3;Totaal voortijdig schoolverlaters;2014/'15;990.0;180.0;820.0;690.0;110.0;20.0
5208;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Mbo niveau 3;Totaal voortijdig schoolverlaters;2015/'16;920.0;210.0;710.0;600.0;90.0;10.0
5209;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Mbo niveau 3;Totaal voortijdig schoolverlaters;2016/'17;960.0;190.0;770.0;660.0;100.0;20.0
5210;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Mbo niveau 3;Totaal voortijdig schoolverlaters;2017/'18;;;;;;
5211;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Mbo niveau 3;Totaal voortijdig schoolverlaters;2018/'19;;;;;;
5212;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Mbo niveau 3;Totaal voortijdig schoolverlaters;2019/'20;;;;;;
5213;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Mbo niveau 3;Met startkwalificatie;2007/'08;950.0;320.0;640.0;470.0;150.0;10.0
5214;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Mbo niveau 3;Met startkwalificatie;2008/'09;850.0;260.0;590.0;400.0;180.0;10.0
5215;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Mbo niveau 3;Met startkwalificatie;2009/'10;910.0;280.0;630.0;480.0;150.0;10.0
5216;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Mbo niveau 3;Met startkwalificatie;2010/'11;940.0;300.0;640.0;500.0;130.0;10.0
5217;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Mbo niveau 3;Met startkwalificatie;2011/'12;910.0;270.0;650.0;480.0;150.0;10.0
5218;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Mbo niveau 3;Met startkwalificatie;2012/'13;650.0;110.0;540.0;420.0;100.0;10.0
5219;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Mbo niveau 3;Met startkwalificatie;2013/'14;560.0;110.0;450.0;360.0;80.0;10.0
5220;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Mbo niveau 3;Met startkwalificatie;2014/'15;400.0;60.0;340.0;290.0;40.0;10.0
5221;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Mbo niveau 3;Met startkwalificatie;2015/'16;330.0;70.0;260.0;220.0;40.0;10.0
5222;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Mbo niveau 3;Met startkwalificatie;2016/'17;350.0;80.0;270.0;220.0;50.0;10.0
5223;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Mbo niveau 3;Met startkwalificatie;2017/'18;;;;;;
5224;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Mbo niveau 3;Met startkwalificatie;2018/'19;;;;;;
5225;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Mbo niveau 3;Met startkwalificatie;2019/'20;;;;;;
5226;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Mbo niveau 3;Zonder startkwalificatie;2007/'08;1160.0;370.0;790.0;620.0;160.0;20.0
5227;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Mbo niveau 3;Zonder startkwalificatie;2008/'09;990.0;300.0;690.0;520.0;160.0;0.0
5228;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Mbo niveau 3;Zonder startkwalificatie;2009/'10;900.0;290.0;610.0;490.0;110.0;10.0
5229;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Mbo niveau 3;Zonder startkwalificatie;2010/'11;900.0;280.0;620.0;520.0;100.0;10.0
5230;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Mbo niveau 3;Zonder startkwalificatie;2011/'12;880.0;290.0;590.0;480.0;110.0;10.0
5231;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Mbo niveau 3;Zonder startkwalificatie;2012/'13;670.0;130.0;540.0;440.0;90.0;10.0
5232;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Mbo niveau 3;Zonder startkwalificatie;2013/'14;610.0;130.0;480.0;410.0;70.0;10.0
5233;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Mbo niveau 3;Zonder startkwalificatie;2014/'15;590.0;120.0;480.0;410.0;60.0;10.0
5234;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Mbo niveau 3;Zonder startkwalificatie;2015/'16;590.0;140.0;450.0;390.0;50.0;10.0
5235;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Mbo niveau 3;Zonder startkwalificatie;2016/'17;610.0;110.0;500.0;440.0;50.0;10.0
5236;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Mbo niveau 3;Zonder startkwalificatie;2017/'18;;;;;;
5237;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Mbo niveau 3;Zonder startkwalificatie;2018/'19;;;;;;
5238;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Mbo niveau 3;Zonder startkwalificatie;2019/'20;;;;;;
5239;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Mbo niveau 3;Startkwalificatie onbekend;2007/'08;10.0;0.0;10.0;10.0;0.0;0.0
5240;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Mbo niveau 3;Startkwalificatie onbekend;2008/'09;10.0;0.0;10.0;10.0;0.0;0.0
5241;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Mbo niveau 3;Startkwalificatie onbekend;2009/'10;10.0;0.0;10.0;10.0;0.0;0.0
5242;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Mbo niveau 3;Startkwalificatie onbekend;2010/'11;10.0;0.0;10.0;10.0;0.0;0.0
5243;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Mbo niveau 3;Startkwalificatie onbekend;2011/'12;10.0;0.0;0.0;0.0;0.0;0.0
5244;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Mbo niveau 3;Startkwalificatie onbekend;2012/'13;0.0;0.0;0.0;0.0;0.0;0.0
5245;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Mbo niveau 3;Startkwalificatie onbekend;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0
5246;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Mbo niveau 3;Startkwalificatie onbekend;2014/'15;0.0;0.0;0.0;0.0;0.0;0.0
5247;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Mbo niveau 3;Startkwalificatie onbekend;2015/'16;0.0;0.0;0.0;0.0;0.0;0.0
5248;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Mbo niveau 3;Startkwalificatie onbekend;2016/'17;0.0;0.0;0.0;0.0;0.0;0.0
5249;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Mbo niveau 3;Startkwalificatie onbekend;2017/'18;;;;;;
5250;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Mbo niveau 3;Startkwalificatie onbekend;2018/'19;;;;;;
5251;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Mbo niveau 3;Startkwalificatie onbekend;2019/'20;;;;;;
5252;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bol niveau 3;Totaal voortijdig schoolverlaters;2007/'08;1060.0;390.0;670.0;590.0;70.0;10.0
5253;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bol niveau 3;Totaal voortijdig schoolverlaters;2008/'09;970.0;360.0;610.0;510.0;90.0;10.0
5254;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bol niveau 3;Totaal voortijdig schoolverlaters;2009/'10;1100.0;390.0;710.0;630.0;80.0;10.0
5255;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bol niveau 3;Totaal voortijdig schoolverlaters;2010/'11;1160.0;410.0;740.0;650.0;90.0;10.0
5256;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bol niveau 3;Totaal voortijdig schoolverlaters;2011/'12;1060.0;370.0;700.0;600.0;90.0;10.0
5257;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bol niveau 3;Totaal voortijdig schoolverlaters;2012/'13;680.0;140.0;550.0;480.0;60.0;10.0
5258;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bol niveau 3;Totaal voortijdig schoolverlaters;2013/'14;540.0;130.0;410.0;380.0;30.0;10.0
5259;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bol niveau 3;Totaal voortijdig schoolverlaters;2014/'15;410.0;80.0;330.0;290.0;30.0;10.0
5260;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bol niveau 3;Totaal voortijdig schoolverlaters;2015/'16;380.0;100.0;280.0;260.0;20.0;10.0
5261;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bol niveau 3;Totaal voortijdig schoolverlaters;2016/'17;420.0;100.0;320.0;300.0;20.0;0.0
5262;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bol niveau 3;Totaal voortijdig schoolverlaters;2017/'18;;;;;;
5263;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bol niveau 3;Totaal voortijdig schoolverlaters;2018/'19;;;;;;
5264;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bol niveau 3;Totaal voortijdig schoolverlaters;2019/'20;;;;;;
5265;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bol niveau 3;Met startkwalificatie;2007/'08;420.0;140.0;280.0;240.0;30.0;10.0
5266;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bol niveau 3;Met startkwalificatie;2008/'09;390.0;140.0;260.0;220.0;40.0;0.0
5267;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bol niveau 3;Met startkwalificatie;2009/'10;520.0;170.0;350.0;300.0;40.0;0.0
5268;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bol niveau 3;Met startkwalificatie;2010/'11;600.0;200.0;390.0;340.0;50.0;10.0
5269;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bol niveau 3;Met startkwalificatie;2011/'12;520.0;160.0;360.0;310.0;50.0;10.0
5270;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bol niveau 3;Met startkwalificatie;2012/'13;340.0;60.0;280.0;250.0;20.0;10.0
5271;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bol niveau 3;Met startkwalificatie;2013/'14;270.0;60.0;220.0;190.0;20.0;10.0
5272;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bol niveau 3;Met startkwalificatie;2014/'15;190.0;30.0;160.0;140.0;20.0;0.0
5273;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bol niveau 3;Met startkwalificatie;2015/'16;170.0;40.0;120.0;110.0;10.0;0.0
5274;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bol niveau 3;Met startkwalificatie;2016/'17;180.0;50.0;130.0;120.0;10.0;0.0
