ID;Geslacht;Leeftijd;BurgerlijkeStaat;Generatie;Migratieachtergrond;Perioden;Bevolking_1
5264;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Réunion;2022;79.0
5265;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Roemenië;1996;4226.0
5266;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Roemenië;1997;4405.0
5267;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Roemenië;1998;4722.0
5268;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Roemenië;1999;5136.0
5269;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Roemenië;2000;5451.0
5270;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Roemenië;2001;6017.0
5271;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Roemenië;2002;6667.0
5272;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Roemenië;2003;7221.0
5273;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Roemenië;2004;7895.0
5274;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Roemenië;2005;8417.0
5275;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Roemenië;2006;8788.0
5276;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Roemenië;2007;9374.0
5277;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Roemenië;2008;11392.0
5278;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Roemenië;2009;13036.0
5279;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Roemenië;2010;14259.0
5280;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Roemenië;2011;15785.0
5281;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Roemenië;2012;16987.0
5282;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Roemenië;2013;17807.0
5283;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Roemenië;2014;18740.0
5284;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Roemenië;2015;21049.0
5285;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Roemenië;2016;23020.0
5286;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Roemenië;2017;25551.0
5287;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Roemenië;2018;29417.0
5288;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Roemenië;2019;34185.0
5289;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Roemenië;2020;39340.0
5290;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Roemenië;2021;43161.0
5291;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Roemenië;2022;48563.0
5292;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Rusland;1996;87.0
5293;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Rusland;1997;127.0
5294;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Rusland;1998;150.0
5295;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Rusland;1999;209.0
5296;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Rusland;2000;313.0
5297;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Rusland;2001;588.0
5298;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Rusland;2002;874.0
5299;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Rusland;2003;1031.0
5300;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Rusland;2004;1118.0
5301;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Rusland;2005;1179.0
5302;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Rusland;2006;1223.0
5303;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Rusland;2007;1311.0
5304;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Rusland;2008;1351.0
5305;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Rusland;2009;1429.0
5306;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Rusland;2010;1529.0
5307;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Rusland;2011;1715.0
5308;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Rusland;2012;1971.0
5309;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Rusland;2013;2226.0
5310;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Rusland;2014;2519.0
5311;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Rusland;2015;2899.0
5312;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Rusland;2016;3325.0
5313;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Rusland;2017;3776.0
5314;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Rusland;2018;4329.0
5315;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Rusland;2019;5050.0
5316;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Rusland;2020;6014.0
5317;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Rusland;2021;33179.0
5318;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Rusland;2022;35332.0
5319;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Rusland (oud);1996;1147.0
5320;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Rusland (oud);1997;1095.0
5321;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Rusland (oud);1998;1022.0
5322;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Rusland (oud);1999;957.0
5323;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Rusland (oud);2000;909.0
5324;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Rusland (oud);2001;845.0
5325;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Rusland (oud);2002;799.0
5326;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Rusland (oud);2003;732.0
5327;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Rusland (oud);2004;694.0
5328;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Rusland (oud);2005;643.0
5329;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Rusland (oud);2006;595.0
5330;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Rusland (oud);2007;571.0
5331;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Rusland (oud);2008;551.0
5332;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Rusland (oud);2009;525.0
5333;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Rusland (oud);2010;505.0
5334;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Rusland (oud);2011;488.0
5335;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Rusland (oud);2012;467.0
5336;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Rusland (oud);2013;447.0
5337;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Rusland (oud);2014;436.0
5338;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Rusland (oud);2015;413.0
5339;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Rusland (oud);2016;399.0
5340;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Rusland (oud);2017;391.0
5341;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Rusland (oud);2018;381.0
5342;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Rusland (oud);2019;372.0
5343;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Rusland (oud);2020;363.0
5344;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Rusland (oud);2021;0.0
5345;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Rusland (oud);2022;0.0
5346;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Rwanda;1996;145.0
5347;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Rwanda;1997;190.0
5348;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Rwanda;1998;283.0
5349;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Rwanda;1999;404.0
5350;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Rwanda;2000;611.0
5351;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Rwanda;2001;901.0
5352;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Rwanda;2002;1145.0
5353;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Rwanda;2003;1311.0
5354;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Rwanda;2004;1388.0
5355;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Rwanda;2005;1402.0
5356;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Rwanda;2006;1398.0
5357;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Rwanda;2007;1391.0
5358;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Rwanda;2008;1380.0
5359;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Rwanda;2009;1409.0
5360;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Rwanda;2010;1448.0
5361;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Rwanda;2011;1486.0
5362;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Rwanda;2012;1483.0
5363;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Rwanda;2013;1525.0
5364;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Rwanda;2014;1547.0
5365;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Rwanda;2015;1588.0
5366;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Rwanda;2016;1596.0
5367;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Rwanda;2017;1575.0
5368;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Rwanda;2018;1641.0
5369;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Rwanda;2019;1672.0
5370;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Rwanda;2020;1726.0
5371;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Rwanda;2021;1755.0
5372;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Rwanda;2022;1798.0
5373;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Saint Kitts en Nevis;1996;33.0
5374;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Saint Kitts en Nevis;1997;34.0
5375;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Saint Kitts en Nevis;1998;40.0
5376;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Saint Kitts en Nevis;1999;44.0
5377;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Saint Kitts en Nevis;2000;56.0
5378;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Saint Kitts en Nevis;2001;68.0
5379;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Saint Kitts en Nevis;2002;73.0
5380;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Saint Kitts en Nevis;2003;82.0
5381;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Saint Kitts en Nevis;2004;93.0
5382;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Saint Kitts en Nevis;2005;95.0
5383;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Saint Kitts en Nevis;2006;91.0
5384;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Saint Kitts en Nevis;2007;90.0
5385;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Saint Kitts en Nevis;2008;93.0
5386;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Saint Kitts en Nevis;2009;96.0
5387;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Saint Kitts en Nevis;2010;98.0
5388;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Saint Kitts en Nevis;2011;98.0
5389;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Saint Kitts en Nevis;2012;107.0
5390;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Saint Kitts en Nevis;2013;108.0
5391;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Saint Kitts en Nevis;2014;107.0
5392;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Saint Kitts en Nevis;2015;102.0
5393;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Saint Kitts en Nevis;2016;97.0
5394;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Saint Kitts en Nevis;2017;99.0
5395;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Saint Kitts en Nevis;2018;106.0
5396;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Saint Kitts en Nevis;2019;111.0
5397;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Saint Kitts en Nevis;2020;112.0
5398;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Saint Kitts en Nevis;2021;116.0
5399;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Saint Kitts en Nevis;2022;119.0
5400;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Saint Pierre en Miquelon;1996;0.0
5401;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Saint Pierre en Miquelon;1997;0.0
5402;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Saint Pierre en Miquelon;1998;0.0
5403;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Saint Pierre en Miquelon;1999;0.0
5404;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Saint Pierre en Miquelon;2000;0.0
5405;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Saint Pierre en Miquelon;2001;0.0
5406;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Saint Pierre en Miquelon;2002;0.0
5407;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Saint Pierre en Miquelon;2003;0.0
5408;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Saint Pierre en Miquelon;2004;0.0
5409;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Saint Pierre en Miquelon;2005;0.0
5410;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Saint Pierre en Miquelon;2006;0.0
5411;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Saint Pierre en Miquelon;2007;0.0
5412;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Saint Pierre en Miquelon;2008;0.0
5413;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Saint Pierre en Miquelon;2009;0.0
5414;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Saint Pierre en Miquelon;2010;0.0
5415;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Saint Pierre en Miquelon;2011;0.0
5416;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Saint Pierre en Miquelon;2012;0.0
5417;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Saint Pierre en Miquelon;2013;0.0
5418;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Saint Pierre en Miquelon;2014;0.0
5419;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Saint Pierre en Miquelon;2015;0.0
5420;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Saint Pierre en Miquelon;2016;0.0
5421;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Saint Pierre en Miquelon;2017;0.0
5422;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Saint Pierre en Miquelon;2018;0.0
5423;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Saint Pierre en Miquelon;2019;0.0
5424;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Saint Pierre en Miquelon;2020;0.0
5425;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Saint Pierre en Miquelon;2021;0.0
5426;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Saint Pierre en Miquelon;2022;0.0
5427;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Sint Vincent en de Grenadines;1996;42.0
5428;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Sint Vincent en de Grenadines;1997;47.0
5429;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Sint Vincent en de Grenadines;1998;48.0
5430;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Sint Vincent en de Grenadines;1999;54.0
5431;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Sint Vincent en de Grenadines;2000;57.0
5432;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Sint Vincent en de Grenadines;2001;59.0
5433;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Sint Vincent en de Grenadines;2002;67.0
5434;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Sint Vincent en de Grenadines;2003;76.0
5435;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Sint Vincent en de Grenadines;2004;76.0
5436;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Sint Vincent en de Grenadines;2005;76.0
5437;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Sint Vincent en de Grenadines;2006;80.0
5438;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Sint Vincent en de Grenadines;2007;81.0
5439;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Sint Vincent en de Grenadines;2008;84.0
5440;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Sint Vincent en de Grenadines;2009;90.0
5441;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Sint Vincent en de Grenadines;2010;91.0
5442;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Sint Vincent en de Grenadines;2011;98.0
5443;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Sint Vincent en de Grenadines;2012;101.0
5444;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Sint Vincent en de Grenadines;2013;101.0
5445;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Sint Vincent en de Grenadines;2014;107.0
5446;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Sint Vincent en de Grenadines;2015;106.0
5447;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Sint Vincent en de Grenadines;2016;107.0
5448;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Sint Vincent en de Grenadines;2017;109.0
5449;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Sint Vincent en de Grenadines;2018;110.0
5450;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Sint Vincent en de Grenadines;2019;112.0
5451;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Sint Vincent en de Grenadines;2020;120.0
5452;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Sint Vincent en de Grenadines;2021;116.0
5453;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Sint Vincent en de Grenadines;2022;116.0
5454;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Salomonseilanden;1996;21.0
5455;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Salomonseilanden;1997;19.0
5456;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Salomonseilanden;1998;26.0
5457;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Salomonseilanden;1999;26.0
5458;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Salomonseilanden;2000;21.0
5459;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Salomonseilanden;2001;21.0
5460;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Salomonseilanden;2002;21.0
5461;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Salomonseilanden;2003;24.0
5462;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Salomonseilanden;2004;24.0
5463;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Salomonseilanden;2005;25.0
5464;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Salomonseilanden;2006;27.0
5465;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Salomonseilanden;2007;27.0
5466;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Salomonseilanden;2008;28.0
5467;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Salomonseilanden;2009;29.0
5468;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Salomonseilanden;2010;30.0
5469;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Salomonseilanden;2011;29.0
5470;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Salomonseilanden;2012;29.0
5471;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Salomonseilanden;2013;30.0
5472;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Salomonseilanden;2014;29.0
5473;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Salomonseilanden;2015;30.0
5474;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Salomonseilanden;2016;30.0
5475;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Salomonseilanden;2017;29.0
5476;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Salomonseilanden;2018;29.0
5477;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Salomonseilanden;2019;29.0
5478;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Salomonseilanden;2020;28.0
5479;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Salomonseilanden;2021;30.0
5480;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Salomonseilanden;2022;30.0
5481;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Samoa;1996;17.0
5482;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Samoa;1997;17.0
5483;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Samoa;1998;21.0
5484;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Samoa;1999;20.0
5485;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Samoa;2000;21.0
5486;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Samoa;2001;21.0
5487;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Samoa;2002;21.0
5488;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Samoa;2003;23.0
5489;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Samoa;2004;24.0
5490;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Samoa;2005;24.0
5491;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Samoa;2006;27.0
5492;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Samoa;2007;25.0
5493;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Samoa;2008;23.0
5494;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Samoa;2009;28.0
5495;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Samoa;2010;29.0
5496;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Samoa;2011;32.0
5497;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Samoa;2012;37.0
5498;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Samoa;2013;39.0
5499;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Samoa;2014;42.0
5500;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Samoa;2015;44.0
5501;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Samoa;2016;39.0
5502;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Samoa;2017;35.0
5503;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Samoa;2018;36.0
5504;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Samoa;2019;42.0
5505;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Samoa;2020;45.0
5506;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Samoa;2021;42.0
5507;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Samoa;2022;43.0
5508;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;San Marino;1996;0.0
5509;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;San Marino;1997;1.0
5510;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;San Marino;1998;1.0
5511;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;San Marino;1999;0.0
