ID;Geslacht;Leeftijd;Migratieachtergrond;Perioden;k_1eEn2eGeneratieMigratieachtergrond_1;k_1eGeneratieMigratieachtergrond_2;k_2eGeneratieMigratieachtergrond_3
5374;Totaal mannen en vrouwen;60 tot 65 jaar;Westerse migratieachtergrond;1991;59210;28181;31029
5375;Totaal mannen en vrouwen;60 tot 65 jaar;Westerse migratieachtergrond;1992;61083;27994;33089
5376;Totaal mannen en vrouwen;60 tot 65 jaar;Westerse migratieachtergrond;1993;63080;27914;35166
5377;Totaal mannen en vrouwen;60 tot 65 jaar;Westerse migratieachtergrond;1994;64558;27757;36801
5378;Totaal mannen en vrouwen;60 tot 65 jaar;Westerse migratieachtergrond;1995;67011;28229;38782
5379;Totaal mannen en vrouwen;60 tot 65 jaar;Westerse migratieachtergrond;1996;68824;28338;40486
5380;Totaal mannen en vrouwen;60 tot 65 jaar;Westerse migratieachtergrond;1997;71630;29463;42167
5381;Totaal mannen en vrouwen;60 tot 65 jaar;Westerse migratieachtergrond;1998;73769;30481;43288
5382;Totaal mannen en vrouwen;60 tot 65 jaar;Westerse migratieachtergrond;1999;77016;32225;44791
5383;Totaal mannen en vrouwen;60 tot 65 jaar;Westerse migratieachtergrond;2000;79831;33941;45890
5384;Totaal mannen en vrouwen;60 tot 65 jaar;Westerse migratieachtergrond;2001;82932;36091;46841
5385;Totaal mannen en vrouwen;60 tot 65 jaar;Westerse migratieachtergrond;2002;84509;37650;46859
5386;Totaal mannen en vrouwen;60 tot 65 jaar;Westerse migratieachtergrond;2003;85973;39042;46931
5387;Totaal mannen en vrouwen;60 tot 65 jaar;Westerse migratieachtergrond;2004;85172;38286;46886
5388;Totaal mannen en vrouwen;60 tot 65 jaar;Westerse migratieachtergrond;2005;84196;37419;46777
5389;Totaal mannen en vrouwen;60 tot 65 jaar;Westerse migratieachtergrond;2006;82395;36268;46127
5390;Totaal mannen en vrouwen;60 tot 65 jaar;Westerse migratieachtergrond;2007;86891;36739;50152
5391;Totaal mannen en vrouwen;60 tot 65 jaar;Westerse migratieachtergrond;2008;93194;39568;53626
5392;Totaal mannen en vrouwen;60 tot 65 jaar;Westerse migratieachtergrond;2009;99609;44193;55416
5393;Totaal mannen en vrouwen;60 tot 65 jaar;Westerse migratieachtergrond;2010;105257;48777;56480
5394;Totaal mannen en vrouwen;60 tot 65 jaar;Westerse migratieachtergrond;2011;110341;52429;57912
5395;Totaal mannen en vrouwen;60 tot 65 jaar;Westerse migratieachtergrond;2012;109503;53173;56330
5396;Totaal mannen en vrouwen;60 tot 65 jaar;Westerse migratieachtergrond;2013;106990;51611;55379
5397;Totaal mannen en vrouwen;60 tot 65 jaar;Westerse migratieachtergrond;2014;104780;49786;54994
5398;Totaal mannen en vrouwen;60 tot 65 jaar;Westerse migratieachtergrond;2015;102935;47712;55223
5399;Totaal mannen en vrouwen;60 tot 65 jaar;Westerse migratieachtergrond;2016;101377;45819;55558
5400;Totaal mannen en vrouwen;60 tot 65 jaar;Westerse migratieachtergrond;2017;100540;45572;54968
5401;Totaal mannen en vrouwen;60 tot 65 jaar;Westerse migratieachtergrond;2018;99973;45405;54568
5402;Totaal mannen en vrouwen;60 tot 65 jaar;Westerse migratieachtergrond;2019;100472;44993;55479
5403;Totaal mannen en vrouwen;60 tot 65 jaar;Westerse migratieachtergrond;2020;101886;45089;56797
5404;Totaal mannen en vrouwen;60 tot 65 jaar;Westerse migratieachtergrond;2021;103201;45592;57609
5405;Totaal mannen en vrouwen;60 tot 65 jaar;Westerse migratieachtergrond;2022;105119;46125;58994
5406;Totaal mannen en vrouwen;60 tot 65 jaar;Niet-westerse migratieachtergrond;1972;1535;1369;166
5407;Totaal mannen en vrouwen;60 tot 65 jaar;Niet-westerse migratieachtergrond;1973;1617;1453;164
5408;Totaal mannen en vrouwen;60 tot 65 jaar;Niet-westerse migratieachtergrond;1974;1842;1681;161
5409;Totaal mannen en vrouwen;60 tot 65 jaar;Niet-westerse migratieachtergrond;1975;2089;1917;172
5410;Totaal mannen en vrouwen;60 tot 65 jaar;Niet-westerse migratieachtergrond;1976;2668;2473;195
5411;Totaal mannen en vrouwen;60 tot 65 jaar;Niet-westerse migratieachtergrond;1977;2718;2517;201
5412;Totaal mannen en vrouwen;60 tot 65 jaar;Niet-westerse migratieachtergrond;1978;2951;2714;237
5413;Totaal mannen en vrouwen;60 tot 65 jaar;Niet-westerse migratieachtergrond;1979;3115;2877;238
5414;Totaal mannen en vrouwen;60 tot 65 jaar;Niet-westerse migratieachtergrond;1980;3449;3194;255
5415;Totaal mannen en vrouwen;60 tot 65 jaar;Niet-westerse migratieachtergrond;1981;3844;3568;276
5416;Totaal mannen en vrouwen;60 tot 65 jaar;Niet-westerse migratieachtergrond;1982;4105;3801;304
5417;Totaal mannen en vrouwen;60 tot 65 jaar;Niet-westerse migratieachtergrond;1983;4471;4134;337
5418;Totaal mannen en vrouwen;60 tot 65 jaar;Niet-westerse migratieachtergrond;1984;4981;4608;373
5419;Totaal mannen en vrouwen;60 tot 65 jaar;Niet-westerse migratieachtergrond;1985;5402;4978;424
5420;Totaal mannen en vrouwen;60 tot 65 jaar;Niet-westerse migratieachtergrond;1986;6026;5580;446
5421;Totaal mannen en vrouwen;60 tot 65 jaar;Niet-westerse migratieachtergrond;1987;6549;6079;470
5422;Totaal mannen en vrouwen;60 tot 65 jaar;Niet-westerse migratieachtergrond;1988;7319;6830;489
5423;Totaal mannen en vrouwen;60 tot 65 jaar;Niet-westerse migratieachtergrond;1989;7925;7426;499
5424;Totaal mannen en vrouwen;60 tot 65 jaar;Niet-westerse migratieachtergrond;1990;8632;8125;507
5425;Totaal mannen en vrouwen;60 tot 65 jaar;Niet-westerse migratieachtergrond;1991;9800;9281;519
5426;Totaal mannen en vrouwen;60 tot 65 jaar;Niet-westerse migratieachtergrond;1992;10827;10303;524
5427;Totaal mannen en vrouwen;60 tot 65 jaar;Niet-westerse migratieachtergrond;1993;12445;11921;524
5428;Totaal mannen en vrouwen;60 tot 65 jaar;Niet-westerse migratieachtergrond;1994;14134;13609;525
5429;Totaal mannen en vrouwen;60 tot 65 jaar;Niet-westerse migratieachtergrond;1995;15556;14988;568
5430;Totaal mannen en vrouwen;60 tot 65 jaar;Niet-westerse migratieachtergrond;1996;17088;16514;574
5431;Totaal mannen en vrouwen;60 tot 65 jaar;Niet-westerse migratieachtergrond;1997;19349;18765;584
5432;Totaal mannen en vrouwen;60 tot 65 jaar;Niet-westerse migratieachtergrond;1998;21587;20987;600
5433;Totaal mannen en vrouwen;60 tot 65 jaar;Niet-westerse migratieachtergrond;1999;24170;23539;631
5434;Totaal mannen en vrouwen;60 tot 65 jaar;Niet-westerse migratieachtergrond;2000;26587;25936;651
5435;Totaal mannen en vrouwen;60 tot 65 jaar;Niet-westerse migratieachtergrond;2001;30307;29648;659
5436;Totaal mannen en vrouwen;60 tot 65 jaar;Niet-westerse migratieachtergrond;2002;31966;31287;679
5437;Totaal mannen en vrouwen;60 tot 65 jaar;Niet-westerse migratieachtergrond;2003;34251;33572;679
5438;Totaal mannen en vrouwen;60 tot 65 jaar;Niet-westerse migratieachtergrond;2004;35159;34453;706
5439;Totaal mannen en vrouwen;60 tot 65 jaar;Niet-westerse migratieachtergrond;2005;36445;35703;742
5440;Totaal mannen en vrouwen;60 tot 65 jaar;Niet-westerse migratieachtergrond;2006;36877;36118;759
5441;Totaal mannen en vrouwen;60 tot 65 jaar;Niet-westerse migratieachtergrond;2007;38821;37931;890
5442;Totaal mannen en vrouwen;60 tot 65 jaar;Niet-westerse migratieachtergrond;2008;40210;39179;1031
5443;Totaal mannen en vrouwen;60 tot 65 jaar;Niet-westerse migratieachtergrond;2009;43155;42010;1145
5444;Totaal mannen en vrouwen;60 tot 65 jaar;Niet-westerse migratieachtergrond;2010;45655;44441;1214
5445;Totaal mannen en vrouwen;60 tot 65 jaar;Niet-westerse migratieachtergrond;2011;49152;47812;1340
5446;Totaal mannen en vrouwen;60 tot 65 jaar;Niet-westerse migratieachtergrond;2012;51623;50258;1365
5447;Totaal mannen en vrouwen;60 tot 65 jaar;Niet-westerse migratieachtergrond;2013;55030;53650;1380
5448;Totaal mannen en vrouwen;60 tot 65 jaar;Niet-westerse migratieachtergrond;2014;58178;56762;1416
5449;Totaal mannen en vrouwen;60 tot 65 jaar;Niet-westerse migratieachtergrond;2015;62346;60876;1470
5450;Totaal mannen en vrouwen;60 tot 65 jaar;Niet-westerse migratieachtergrond;2016;65555;64035;1520
5451;Totaal mannen en vrouwen;60 tot 65 jaar;Niet-westerse migratieachtergrond;2017;71360;69758;1602
5452;Totaal mannen en vrouwen;60 tot 65 jaar;Niet-westerse migratieachtergrond;2018;75916;74133;1783
5453;Totaal mannen en vrouwen;60 tot 65 jaar;Niet-westerse migratieachtergrond;2019;81319;79382;1937
5454;Totaal mannen en vrouwen;60 tot 65 jaar;Niet-westerse migratieachtergrond;2020;86751;84624;2127
5455;Totaal mannen en vrouwen;60 tot 65 jaar;Niet-westerse migratieachtergrond;2021;94431;92096;2335
5456;Totaal mannen en vrouwen;60 tot 65 jaar;Niet-westerse migratieachtergrond;2022;99636;97057;2579
5457;Totaal mannen en vrouwen;60 tot 65 jaar;Marokko;1972;30;30;0
5458;Totaal mannen en vrouwen;60 tot 65 jaar;Marokko;1973;39;39;0
5459;Totaal mannen en vrouwen;60 tot 65 jaar;Marokko;1974;56;56;0
5460;Totaal mannen en vrouwen;60 tot 65 jaar;Marokko;1975;69;69;0
5461;Totaal mannen en vrouwen;60 tot 65 jaar;Marokko;1976;89;89;0
5462;Totaal mannen en vrouwen;60 tot 65 jaar;Marokko;1977;100;100;0
5463;Totaal mannen en vrouwen;60 tot 65 jaar;Marokko;1978;144;144;0
5464;Totaal mannen en vrouwen;60 tot 65 jaar;Marokko;1979;160;160;0
5465;Totaal mannen en vrouwen;60 tot 65 jaar;Marokko;1980;189;189;0
5466;Totaal mannen en vrouwen;60 tot 65 jaar;Marokko;1981;212;212;0
5467;Totaal mannen en vrouwen;60 tot 65 jaar;Marokko;1982;231;231;0
5468;Totaal mannen en vrouwen;60 tot 65 jaar;Marokko;1983;288;287;1
5469;Totaal mannen en vrouwen;60 tot 65 jaar;Marokko;1984;365;364;1
5470;Totaal mannen en vrouwen;60 tot 65 jaar;Marokko;1985;443;442;1
5471;Totaal mannen en vrouwen;60 tot 65 jaar;Marokko;1986;545;544;1
5472;Totaal mannen en vrouwen;60 tot 65 jaar;Marokko;1987;618;617;1
5473;Totaal mannen en vrouwen;60 tot 65 jaar;Marokko;1988;794;794;0
5474;Totaal mannen en vrouwen;60 tot 65 jaar;Marokko;1989;937;937;0
5475;Totaal mannen en vrouwen;60 tot 65 jaar;Marokko;1990;1109;1109;0
5476;Totaal mannen en vrouwen;60 tot 65 jaar;Marokko;1991;1469;1469;0
5477;Totaal mannen en vrouwen;60 tot 65 jaar;Marokko;1992;1696;1696;0
5478;Totaal mannen en vrouwen;60 tot 65 jaar;Marokko;1993;2140;2140;0
5479;Totaal mannen en vrouwen;60 tot 65 jaar;Marokko;1994;2522;2522;0
5480;Totaal mannen en vrouwen;60 tot 65 jaar;Marokko;1995;3069;3069;0
5481;Totaal mannen en vrouwen;60 tot 65 jaar;Marokko;1996;3516;3516;0
5482;Totaal mannen en vrouwen;60 tot 65 jaar;Marokko;1997;4501;4501;0
5483;Totaal mannen en vrouwen;60 tot 65 jaar;Marokko;1998;5188;5188;0
5484;Totaal mannen en vrouwen;60 tot 65 jaar;Marokko;1999;6216;6216;0
5485;Totaal mannen en vrouwen;60 tot 65 jaar;Marokko;2000;6674;6674;0
5486;Totaal mannen en vrouwen;60 tot 65 jaar;Marokko;2001;7928;7927;1
5487;Totaal mannen en vrouwen;60 tot 65 jaar;Marokko;2002;7899;7898;1
5488;Totaal mannen en vrouwen;60 tot 65 jaar;Marokko;2003;8500;8499;1
5489;Totaal mannen en vrouwen;60 tot 65 jaar;Marokko;2004;8364;8363;1
5490;Totaal mannen en vrouwen;60 tot 65 jaar;Marokko;2005;8557;8555;2
5491;Totaal mannen en vrouwen;60 tot 65 jaar;Marokko;2006;7614;7613;1
5492;Totaal mannen en vrouwen;60 tot 65 jaar;Marokko;2007;7689;7689;0
5493;Totaal mannen en vrouwen;60 tot 65 jaar;Marokko;2008;7326;7326;0
5494;Totaal mannen en vrouwen;60 tot 65 jaar;Marokko;2009;7587;7587;0
5495;Totaal mannen en vrouwen;60 tot 65 jaar;Marokko;2010;7495;7495;0
5496;Totaal mannen en vrouwen;60 tot 65 jaar;Marokko;2011;7986;7985;1
5497;Totaal mannen en vrouwen;60 tot 65 jaar;Marokko;2012;7971;7970;1
5498;Totaal mannen en vrouwen;60 tot 65 jaar;Marokko;2013;8336;8334;2
5499;Totaal mannen en vrouwen;60 tot 65 jaar;Marokko;2014;8386;8384;2
5500;Totaal mannen en vrouwen;60 tot 65 jaar;Marokko;2015;8826;8823;3
5501;Totaal mannen en vrouwen;60 tot 65 jaar;Marokko;2016;8821;8819;2
5502;Totaal mannen en vrouwen;60 tot 65 jaar;Marokko;2017;9489;9487;2
5503;Totaal mannen en vrouwen;60 tot 65 jaar;Marokko;2018;9818;9816;2
5504;Totaal mannen en vrouwen;60 tot 65 jaar;Marokko;2019;10670;10666;4
5505;Totaal mannen en vrouwen;60 tot 65 jaar;Marokko;2020;11384;11380;4
5506;Totaal mannen en vrouwen;60 tot 65 jaar;Marokko;2021;12751;12746;5
5507;Totaal mannen en vrouwen;60 tot 65 jaar;Marokko;2022;13833;13825;8
5508;Totaal mannen en vrouwen;60 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;1972;154;120;34
5509;Totaal mannen en vrouwen;60 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;1973;158;125;33
5510;Totaal mannen en vrouwen;60 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;1974;167;136;31
5511;Totaal mannen en vrouwen;60 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;1975;179;147;32
5512;Totaal mannen en vrouwen;60 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;1976;197;161;36
5513;Totaal mannen en vrouwen;60 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;1977;218;187;31
5514;Totaal mannen en vrouwen;60 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;1978;242;207;35
5515;Totaal mannen en vrouwen;60 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;1979;272;236;36
5516;Totaal mannen en vrouwen;60 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;1980;312;270;42
5517;Totaal mannen en vrouwen;60 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;1981;364;322;42
5518;Totaal mannen en vrouwen;60 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;1982;413;361;52
5519;Totaal mannen en vrouwen;60 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;1983;453;399;54
5520;Totaal mannen en vrouwen;60 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;1984;461;410;51
5521;Totaal mannen en vrouwen;60 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;1985;477;422;55
5522;Totaal mannen en vrouwen;60 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;1986;536;479;57
5523;Totaal mannen en vrouwen;60 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;1987;606;554;52
5524;Totaal mannen en vrouwen;60 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;1988;689;633;56
5525;Totaal mannen en vrouwen;60 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;1989;783;729;54
5526;Totaal mannen en vrouwen;60 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;1990;817;766;51
5527;Totaal mannen en vrouwen;60 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;1991;886;840;46
5528;Totaal mannen en vrouwen;60 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;1992;993;946;47
5529;Totaal mannen en vrouwen;60 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;1993;1068;1025;43
5530;Totaal mannen en vrouwen;60 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;1994;1102;1054;48
5531;Totaal mannen en vrouwen;60 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;1995;1107;1051;56
5532;Totaal mannen en vrouwen;60 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;1996;1128;1073;55
5533;Totaal mannen en vrouwen;60 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;1997;1170;1111;59
5534;Totaal mannen en vrouwen;60 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;1998;1250;1189;61
5535;Totaal mannen en vrouwen;60 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;1999;1357;1300;57
5536;Totaal mannen en vrouwen;60 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;2000;1532;1481;51
5537;Totaal mannen en vrouwen;60 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;2001;1810;1755;55
5538;Totaal mannen en vrouwen;60 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;2002;1978;1930;48
5539;Totaal mannen en vrouwen;60 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;2003;2217;2172;45
5540;Totaal mannen en vrouwen;60 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;2004;2464;2420;44
5541;Totaal mannen en vrouwen;60 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;2005;2743;2696;47
5542;Totaal mannen en vrouwen;60 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;2006;3041;2997;44
5543;Totaal mannen en vrouwen;60 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;2007;3349;3299;50
5544;Totaal mannen en vrouwen;60 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;2008;3635;3577;58
5545;Totaal mannen en vrouwen;60 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;2009;3920;3850;70
5546;Totaal mannen en vrouwen;60 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;2010;4172;4092;80
5547;Totaal mannen en vrouwen;60 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;2011;4414;4312;102
5548;Totaal mannen en vrouwen;60 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;2012;4696;4581;115
5549;Totaal mannen en vrouwen;60 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;2013;4908;4778;130
5550;Totaal mannen en vrouwen;60 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;2014;5206;5065;141
5551;Totaal mannen en vrouwen;60 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;2015;5446;5296;150
5552;Totaal mannen en vrouwen;60 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;2016;5733;5571;162
5553;Totaal mannen en vrouwen;60 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;2017;6029;5839;190
5554;Totaal mannen en vrouwen;60 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;2018;6382;6146;236
5555;Totaal mannen en vrouwen;60 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;2019;6745;6456;289
5556;Totaal mannen en vrouwen;60 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;2020;7048;6707;341
5557;Totaal mannen en vrouwen;60 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;2021;7397;6992;405
5558;Totaal mannen en vrouwen;60 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;2022;7762;7300;462
5559;Totaal mannen en vrouwen;60 tot 65 jaar;Suriname;1972;754;692;62
5560;Totaal mannen en vrouwen;60 tot 65 jaar;Suriname;1973;849;789;60
5561;Totaal mannen en vrouwen;60 tot 65 jaar;Suriname;1974;1021;966;55
5562;Totaal mannen en vrouwen;60 tot 65 jaar;Suriname;1975;1269;1198;71
5563;Totaal mannen en vrouwen;60 tot 65 jaar;Suriname;1976;1821;1734;87
5564;Totaal mannen en vrouwen;60 tot 65 jaar;Suriname;1977;1844;1748;96
5565;Totaal mannen en vrouwen;60 tot 65 jaar;Suriname;1978;1943;1832;111
5566;Totaal mannen en vrouwen;60 tot 65 jaar;Suriname;1979;2030;1929;101
5567;Totaal mannen en vrouwen;60 tot 65 jaar;Suriname;1980;2220;2124;96
5568;Totaal mannen en vrouwen;60 tot 65 jaar;Suriname;1981;2456;2355;101
5569;Totaal mannen en vrouwen;60 tot 65 jaar;Suriname;1982;2565;2458;107
5570;Totaal mannen en vrouwen;60 tot 65 jaar;Suriname;1983;2666;2550;116
5571;Totaal mannen en vrouwen;60 tot 65 jaar;Suriname;1984;2891;2760;131
5572;Totaal mannen en vrouwen;60 tot 65 jaar;Suriname;1985;3045;2901;144
5573;Totaal mannen en vrouwen;60 tot 65 jaar;Suriname;1986;3274;3130;144
5574;Totaal mannen en vrouwen;60 tot 65 jaar;Suriname;1987;3442;3279;163
5575;Totaal mannen en vrouwen;60 tot 65 jaar;Suriname;1988;3605;3448;157
5576;Totaal mannen en vrouwen;60 tot 65 jaar;Suriname;1989;3711;3549;162
5577;Totaal mannen en vrouwen;60 tot 65 jaar;Suriname;1990;3844;3671;173
5578;Totaal mannen en vrouwen;60 tot 65 jaar;Suriname;1991;4063;3882;181
5579;Totaal mannen en vrouwen;60 tot 65 jaar;Suriname;1992;4242;4060;182
5580;Totaal mannen en vrouwen;60 tot 65 jaar;Suriname;1993;4540;4335;205
5581;Totaal mannen en vrouwen;60 tot 65 jaar;Suriname;1994;4813;4602;211
5582;Totaal mannen en vrouwen;60 tot 65 jaar;Suriname;1995;4988;4749;239
5583;Totaal mannen en vrouwen;60 tot 65 jaar;Suriname;1996;5334;5071;263
5584;Totaal mannen en vrouwen;60 tot 65 jaar;Suriname;1997;5586;5322;264
5585;Totaal mannen en vrouwen;60 tot 65 jaar;Suriname;1998;5901;5627;274
5586;Totaal mannen en vrouwen;60 tot 65 jaar;Suriname;1999;6236;5940;296
5587;Totaal mannen en vrouwen;60 tot 65 jaar;Suriname;2000;6642;6333;309
5588;Totaal mannen en vrouwen;60 tot 65 jaar;Suriname;2001;6970;6668;302
5589;Totaal mannen en vrouwen;60 tot 65 jaar;Suriname;2002;7418;7104;314
5590;Totaal mannen en vrouwen;60 tot 65 jaar;Suriname;2003;7850;7540;310
5591;Totaal mannen en vrouwen;60 tot 65 jaar;Suriname;2004;8250;7937;313
5592;Totaal mannen en vrouwen;60 tot 65 jaar;Suriname;2005;8680;8366;314
5593;Totaal mannen en vrouwen;60 tot 65 jaar;Suriname;2006;9410;9084;326
5594;Totaal mannen en vrouwen;60 tot 65 jaar;Suriname;2007;10132;9758;374
5595;Totaal mannen en vrouwen;60 tot 65 jaar;Suriname;2008;10821;10408;413
5596;Totaal mannen en vrouwen;60 tot 65 jaar;Suriname;2009;11728;11272;456
5597;Totaal mannen en vrouwen;60 tot 65 jaar;Suriname;2010;12620;12133;487
5598;Totaal mannen en vrouwen;60 tot 65 jaar;Suriname;2011;13296;12754;542
5599;Totaal mannen en vrouwen;60 tot 65 jaar;Suriname;2012;14286;13721;565
5600;Totaal mannen en vrouwen;60 tot 65 jaar;Suriname;2013;15407;14839;568
5601;Totaal mannen en vrouwen;60 tot 65 jaar;Suriname;2014;16811;16206;605
5602;Totaal mannen en vrouwen;60 tot 65 jaar;Suriname;2015;18164;17527;637
5603;Totaal mannen en vrouwen;60 tot 65 jaar;Suriname;2016;19355;18681;674
5604;Totaal mannen en vrouwen;60 tot 65 jaar;Suriname;2017;20420;19709;711
5605;Totaal mannen en vrouwen;60 tot 65 jaar;Suriname;2018;21560;20733;827
5606;Totaal mannen en vrouwen;60 tot 65 jaar;Suriname;2019;22473;21571;902
5607;Totaal mannen en vrouwen;60 tot 65 jaar;Suriname;2020;23534;22522;1012
5608;Totaal mannen en vrouwen;60 tot 65 jaar;Suriname;2021;24348;23255;1093
5609;Totaal mannen en vrouwen;60 tot 65 jaar;Suriname;2022;25282;24045;1237
5610;Totaal mannen en vrouwen;60 tot 65 jaar;Turkije;1972;16;12;4
5611;Totaal mannen en vrouwen;60 tot 65 jaar;Turkije;1973;19;15;4
5612;Totaal mannen en vrouwen;60 tot 65 jaar;Turkije;1974;26;19;7
5613;Totaal mannen en vrouwen;60 tot 65 jaar;Turkije;1975;31;24;7
5614;Totaal mannen en vrouwen;60 tot 65 jaar;Turkije;1976;39;32;7
5615;Totaal mannen en vrouwen;60 tot 65 jaar;Turkije;1977;44;39;5
5616;Totaal mannen en vrouwen;60 tot 65 jaar;Turkije;1978;81;76;5
5617;Totaal mannen en vrouwen;60 tot 65 jaar;Turkije;1979;114;112;2
5618;Totaal mannen en vrouwen;60 tot 65 jaar;Turkije;1980;156;150;6
5619;Totaal mannen en vrouwen;60 tot 65 jaar;Turkije;1981;199;193;6
5620;Totaal mannen en vrouwen;60 tot 65 jaar;Turkije;1982;227;223;4
5621;Totaal mannen en vrouwen;60 tot 65 jaar;Turkije;1983;349;343;6
5622;Totaal mannen en vrouwen;60 tot 65 jaar;Turkije;1984;440;430;10
5623;Totaal mannen en vrouwen;60 tot 65 jaar;Turkije;1985;512;504;8
5624;Totaal mannen en vrouwen;60 tot 65 jaar;Turkije;1986;614;606;8
5625;Totaal mannen en vrouwen;60 tot 65 jaar;Turkije;1987;730;721;9
5626;Totaal mannen en vrouwen;60 tot 65 jaar;Turkije;1988;940;933;7
5627;Totaal mannen en vrouwen;60 tot 65 jaar;Turkije;1989;1083;1076;7
5628;Totaal mannen en vrouwen;60 tot 65 jaar;Turkije;1990;1301;1293;8
5629;Totaal mannen en vrouwen;60 tot 65 jaar;Turkije;1991;1568;1559;9
5630;Totaal mannen en vrouwen;60 tot 65 jaar;Turkije;1992;1831;1822;9
5631;Totaal mannen en vrouwen;60 tot 65 jaar;Turkije;1993;2360;2347;13
5632;Totaal mannen en vrouwen;60 tot 65 jaar;Turkije;1994;3112;3102;10
5633;Totaal mannen en vrouwen;60 tot 65 jaar;Turkije;1995;3534;3526;8
5634;Totaal mannen en vrouwen;60 tot 65 jaar;Turkije;1996;4020;4009;11
5635;Totaal mannen en vrouwen;60 tot 65 jaar;Turkije;1997;4680;4670;10
5636;Totaal mannen en vrouwen;60 tot 65 jaar;Turkije;1998;5461;5454;7
5637;Totaal mannen en vrouwen;60 tot 65 jaar;Turkije;1999;6151;6144;7
5638;Totaal mannen en vrouwen;60 tot 65 jaar;Turkije;2000;6996;6987;9
5639;Totaal mannen en vrouwen;60 tot 65 jaar;Turkije;2001;8316;8310;6
5640;Totaal mannen en vrouwen;60 tot 65 jaar;Turkije;2002;8965;8958;7
5641;Totaal mannen en vrouwen;60 tot 65 jaar;Turkije;2003;9530;9521;9
5642;Totaal mannen en vrouwen;60 tot 65 jaar;Turkije;2004;9458;9448;10
5643;Totaal mannen en vrouwen;60 tot 65 jaar;Turkije;2005;9421;9412;9
5644;Totaal mannen en vrouwen;60 tot 65 jaar;Turkije;2006;9130;9120;10
5645;Totaal mannen en vrouwen;60 tot 65 jaar;Turkije;2007;8947;8934;13
5646;Totaal mannen en vrouwen;60 tot 65 jaar;Turkije;2008;8671;8657;14
5647;Totaal mannen en vrouwen;60 tot 65 jaar;Turkije;2009;8851;8836;15
5648;Totaal mannen en vrouwen;60 tot 65 jaar;Turkije;2010;9055;9039;16
5649;Totaal mannen en vrouwen;60 tot 65 jaar;Turkije;2011;9389;9371;18
5650;Totaal mannen en vrouwen;60 tot 65 jaar;Turkije;2012;9173;9152;21
5651;Totaal mannen en vrouwen;60 tot 65 jaar;Turkije;2013;9174;9155;19
5652;Totaal mannen en vrouwen;60 tot 65 jaar;Turkije;2014;8916;8897;19
