ID;Geslacht;Leeftijd;AanwezigheidOuders;Geboorteland;Herkomstland;Perioden;Kinderen_1;KinderenRelatief_2
4118;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Totaal;Nederlandse Cariben;2023;97.0;4.0
4119;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Totaal;Nederlandse Cariben;2024;97.0;4.0
4120;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Totaal;Suriname;2023;54.0;3.0
4121;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Totaal;Suriname;2024;60.0;3.0
4122;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Totaal;Turkije;2023;77.0;2.0
4123;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Totaal;Turkije;2024;55.0;1.0
4124;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Totaal;Afrika (exclusief Marokko);2023;95.0;2.0
4125;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Totaal;Afrika (exclusief Marokko);2024;101.0;2.0
4126;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Totaal;Amerika en Oceanië (ex. Suriname en N...;2023;37.0;1.0
4127;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Totaal;Amerika en Oceanië (ex. Suriname en N...;2024;43.0;1.0
4128;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Totaal;Azië (exclusief Indonesië en Turkije);2023;196.0;2.0
4129;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Totaal;Azië (exclusief Indonesië en Turkije);2024;156.0;1.0
4130;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Totaal;Afrika;2023;132.0;1.0
4131;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Totaal;Afrika;2024;132.0;1.0
4132;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Totaal;Amerika;2023;186.0;2.0
4133;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Totaal;Amerika;2024;198.0;3.0
4134;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Totaal;Azië;2023;277.0;2.0
4135;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Totaal;Azië;2024;214.0;1.0
4136;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Totaal;Oceanië;2023;2.0;1.0
4137;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Totaal;Oceanië;2024;2.0;1.0
4138;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Totaal;Europese Unie (exclusief Nederland);2023;231.0;2.0
4139;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Totaal;Europese Unie (exclusief Nederland);2024;235.0;2.0
4140;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Totaal;Onbekend herkomstland;2023;0.0;0.0
4141;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Totaal;Onbekend herkomstland;2024;0.0;0.0
4142;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Kind geboren in Nederland;Totaal;2023;1621.0;1.0
4143;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Kind geboren in Nederland;Totaal;2024;1597.0;1.0
4144;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Kind geboren in Nederland;Nederland;2023;1015.0;1.0
4145;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Kind geboren in Nederland;Nederland;2024;1022.0;1.0
4146;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Kind geboren in Nederland;Buiten Nederland;2023;606.0;1.0
4147;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Kind geboren in Nederland;Buiten Nederland;2024;575.0;1.0
4148;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Kind geboren in Nederland;Europa (exclusief Nederland);2023;198.0;2.0
4149;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Kind geboren in Nederland;Europa (exclusief Nederland);2024;179.0;1.0
4150;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Kind geboren in Nederland;Buiten Europa;2023;408.0;1.0
4151;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Kind geboren in Nederland;Buiten Europa;2024;396.0;1.0
4152;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Kind geboren in Nederland;Indonesië;2023;3.0;1.0
4153;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Kind geboren in Nederland;Indonesië;2024;2.0;0.0
4154;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Kind geboren in Nederland;Marokko;2023;35.0;1.0
4155;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Kind geboren in Nederland;Marokko;2024;29.0;1.0
4156;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Kind geboren in Nederland;Nederlandse Cariben;2023;74.0;4.0
4157;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Kind geboren in Nederland;Nederlandse Cariben;2024;80.0;4.0
4158;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Kind geboren in Nederland;Suriname;2023;52.0;3.0
4159;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Kind geboren in Nederland;Suriname;2024;57.0;3.0
4160;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Kind geboren in Nederland;Turkije;2023;23.0;1.0
4161;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Kind geboren in Nederland;Turkije;2024;18.0;1.0
4162;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Kind geboren in Nederland;Afrika (exclusief Marokko);2023;80.0;1.0
4163;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Kind geboren in Nederland;Afrika (exclusief Marokko);2024;92.0;2.0
4164;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Kind geboren in Nederland;Amerika en Oceanië (ex. Suriname en N...;2023;29.0;1.0
4165;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Kind geboren in Nederland;Amerika en Oceanië (ex. Suriname en N...;2024;34.0;1.0
4166;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Kind geboren in Nederland;Azië (exclusief Indonesië en Turkije);2023;112.0;1.0
4167;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Kind geboren in Nederland;Azië (exclusief Indonesië en Turkije);2024;84.0;1.0
4168;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Kind geboren in Nederland;Afrika;2023;115.0;1.0
4169;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Kind geboren in Nederland;Afrika;2024;121.0;1.0
4170;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Kind geboren in Nederland;Amerika;2023;154.0;2.0
4171;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Kind geboren in Nederland;Amerika;2024;170.0;3.0
4172;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Kind geboren in Nederland;Azië;2023;138.0;1.0
4173;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Kind geboren in Nederland;Azië;2024;104.0;1.0
4174;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Kind geboren in Nederland;Oceanië;2023;1.0;1.0
4175;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Kind geboren in Nederland;Oceanië;2024;1.0;1.0
4176;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Kind geboren in Nederland;Europese Unie (exclusief Nederland);2023;170.0;2.0
4177;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Kind geboren in Nederland;Europese Unie (exclusief Nederland);2024;155.0;2.0
4178;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Kind geboren in Nederland;Onbekend herkomstland;2023;0.0;0.0
4179;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Kind geboren in Nederland;Onbekend herkomstland;2024;0.0;0.0
4180;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Kind geboren buiten Nederland;Totaal;2023;303.0;4.0
4181;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Kind geboren buiten Nederland;Totaal;2024;273.0;3.0
4182;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Kind geboren buiten Nederland;Nederland;2023;;
4183;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Kind geboren buiten Nederland;Nederland;2024;;
4184;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Kind geboren buiten Nederland;Buiten Nederland;2023;303.0;4.0
4185;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Kind geboren buiten Nederland;Buiten Nederland;2024;273.0;3.0
4186;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Kind geboren buiten Nederland;Europa (exclusief Nederland);2023;114.0;3.0
4187;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Kind geboren buiten Nederland;Europa (exclusief Nederland);2024;123.0;3.0
4188;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Kind geboren buiten Nederland;Buiten Europa;2023;189.0;4.0
4189;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Kind geboren buiten Nederland;Buiten Europa;2024;150.0;3.0
4190;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Kind geboren buiten Nederland;Indonesië;2023;1.0;2.0
4191;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Kind geboren buiten Nederland;Indonesië;2024;1.0;2.0
4192;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Kind geboren buiten Nederland;Marokko;2023;2.0;1.0
4193;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Kind geboren buiten Nederland;Marokko;2024;2.0;1.0
4194;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Kind geboren buiten Nederland;Nederlandse Cariben;2023;23.0;8.0
4195;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Kind geboren buiten Nederland;Nederlandse Cariben;2024;17.0;6.0
4196;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Kind geboren buiten Nederland;Suriname;2023;2.0;3.0
4197;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Kind geboren buiten Nederland;Suriname;2024;3.0;3.0
4198;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Kind geboren buiten Nederland;Turkije;2023;54.0;8.0
4199;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Kind geboren buiten Nederland;Turkije;2024;37.0;5.0
4200;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Kind geboren buiten Nederland;Afrika (exclusief Marokko);2023;15.0;3.0
4201;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Kind geboren buiten Nederland;Afrika (exclusief Marokko);2024;9.0;2.0
4202;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Kind geboren buiten Nederland;Amerika en Oceanië (ex. Suriname en N...;2023;8.0;1.0
4203;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Kind geboren buiten Nederland;Amerika en Oceanië (ex. Suriname en N...;2024;9.0;1.0
4204;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Kind geboren buiten Nederland;Azië (exclusief Indonesië en Turkije);2023;84.0;4.0
4205;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Kind geboren buiten Nederland;Azië (exclusief Indonesië en Turkije);2024;72.0;3.0
4206;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Kind geboren buiten Nederland;Afrika;2023;17.0;3.0
4207;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Kind geboren buiten Nederland;Afrika;2024;11.0;1.0
4208;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Kind geboren buiten Nederland;Amerika;2023;32.0;3.0
4209;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Kind geboren buiten Nederland;Amerika;2024;28.0;3.0
4210;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Kind geboren buiten Nederland;Azië;2023;139.0;5.0
4211;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Kind geboren buiten Nederland;Azië;2024;110.0;4.0
4212;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Kind geboren buiten Nederland;Oceanië;2023;1.0;2.0
4213;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Kind geboren buiten Nederland;Oceanië;2024;1.0;1.0
4214;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Kind geboren buiten Nederland;Europese Unie (exclusief Nederland);2023;61.0;3.0
4215;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Kind geboren buiten Nederland;Europese Unie (exclusief Nederland);2024;80.0;3.0
4216;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Kind geboren buiten Nederland;Onbekend herkomstland;2023;0.0;0.0
4217;Totaal jongens en meisjes;10300;Kind woont met moeder en partner;Kind geboren buiten Nederland;Onbekend herkomstland;2024;0.0;0.0
4218;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Totaal;Totaal;2023;184.0;0.0
4219;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Totaal;Totaal;2024;176.0;0.0
4220;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Totaal;Nederland;2023;49.0;0.0
4221;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Totaal;Nederland;2024;36.0;0.0
4222;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Totaal;Buiten Nederland;2023;135.0;0.0
4223;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Totaal;Buiten Nederland;2024;140.0;0.0
4224;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Totaal;Europa (exclusief Nederland);2023;51.0;0.0
4225;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Totaal;Europa (exclusief Nederland);2024;34.0;0.0
4226;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Totaal;Buiten Europa;2023;84.0;0.0
4227;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Totaal;Buiten Europa;2024;106.0;0.0
4228;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Totaal;Indonesië;2023;2.0;0.0
4229;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Totaal;Indonesië;2024;1.0;0.0
4230;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Totaal;Marokko;2023;15.0;0.0
4231;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Totaal;Marokko;2024;12.0;0.0
4232;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Totaal;Nederlandse Cariben;2023;5.0;0.0
4233;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Totaal;Nederlandse Cariben;2024;5.0;0.0
4234;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Totaal;Suriname;2023;3.0;0.0
4235;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Totaal;Suriname;2024;5.0;0.0
4236;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Totaal;Turkije;2023;2.0;0.0
4237;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Totaal;Turkije;2024;7.0;0.0
4238;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Totaal;Afrika (exclusief Marokko);2023;15.0;0.0
4239;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Totaal;Afrika (exclusief Marokko);2024;24.0;0.0
4240;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Totaal;Amerika en Oceanië (ex. Suriname en N...;2023;21.0;1.0
4241;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Totaal;Amerika en Oceanië (ex. Suriname en N...;2024;19.0;1.0
4242;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Totaal;Azië (exclusief Indonesië en Turkije);2023;21.0;0.0
4243;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Totaal;Azië (exclusief Indonesië en Turkije);2024;33.0;0.0
4244;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Totaal;Afrika;2023;30.0;0.0
4245;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Totaal;Afrika;2024;36.0;0.0
4246;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Totaal;Amerika;2023;29.0;0.0
4247;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Totaal;Amerika;2024;29.0;0.0
4248;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Totaal;Azië;2023;25.0;0.0
4249;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Totaal;Azië;2024;41.0;0.0
4250;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Totaal;Oceanië;2023;0.0;0.0
4251;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Totaal;Oceanië;2024;0.0;0.0
4252;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Totaal;Europese Unie (exclusief Nederland);2023;34.0;0.0
4253;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Totaal;Europese Unie (exclusief Nederland);2024;22.0;0.0
4254;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Totaal;Onbekend herkomstland;2023;0.0;0.0
4255;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Totaal;Onbekend herkomstland;2024;0.0;0.0
4256;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Kind geboren in Nederland;Totaal;2023;100.0;0.0
4257;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Kind geboren in Nederland;Totaal;2024;84.0;0.0
4258;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Kind geboren in Nederland;Nederland;2023;49.0;0.0
4259;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Kind geboren in Nederland;Nederland;2024;36.0;0.0
4260;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Kind geboren in Nederland;Buiten Nederland;2023;51.0;0.0
4261;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Kind geboren in Nederland;Buiten Nederland;2024;48.0;0.0
4262;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Kind geboren in Nederland;Europa (exclusief Nederland);2023;14.0;0.0
4263;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Kind geboren in Nederland;Europa (exclusief Nederland);2024;9.0;0.0
4264;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Kind geboren in Nederland;Buiten Europa;2023;37.0;0.0
4265;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Kind geboren in Nederland;Buiten Europa;2024;39.0;0.0
4266;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Kind geboren in Nederland;Indonesië;2023;0.0;0.0
4267;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Kind geboren in Nederland;Indonesië;2024;1.0;0.0
4268;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Kind geboren in Nederland;Marokko;2023;6.0;0.0
4269;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Kind geboren in Nederland;Marokko;2024;3.0;0.0
4270;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Kind geboren in Nederland;Nederlandse Cariben;2023;3.0;0.0
4271;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Kind geboren in Nederland;Nederlandse Cariben;2024;2.0;0.0
4272;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Kind geboren in Nederland;Suriname;2023;2.0;0.0
4273;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Kind geboren in Nederland;Suriname;2024;3.0;0.0
4274;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Kind geboren in Nederland;Turkije;2023;1.0;0.0
4275;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Kind geboren in Nederland;Turkije;2024;1.0;0.0
4276;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Kind geboren in Nederland;Afrika (exclusief Marokko);2023;9.0;0.0
4277;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Kind geboren in Nederland;Afrika (exclusief Marokko);2024;8.0;0.0
4278;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Kind geboren in Nederland;Amerika en Oceanië (ex. Suriname en N...;2023;5.0;0.0
4279;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Kind geboren in Nederland;Amerika en Oceanië (ex. Suriname en N...;2024;8.0;0.0
4280;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Kind geboren in Nederland;Azië (exclusief Indonesië en Turkije);2023;11.0;0.0
4281;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Kind geboren in Nederland;Azië (exclusief Indonesië en Turkije);2024;13.0;0.0
4282;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Kind geboren in Nederland;Afrika;2023;15.0;0.0
4283;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Kind geboren in Nederland;Afrika;2024;11.0;0.0
4284;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Kind geboren in Nederland;Amerika;2023;10.0;0.0
4285;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Kind geboren in Nederland;Amerika;2024;13.0;0.0
4286;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Kind geboren in Nederland;Azië;2023;12.0;0.0
4287;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Kind geboren in Nederland;Azië;2024;15.0;0.0
4288;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Kind geboren in Nederland;Oceanië;2023;0.0;0.0
4289;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Kind geboren in Nederland;Oceanië;2024;0.0;0.0
4290;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Kind geboren in Nederland;Europese Unie (exclusief Nederland);2023;8.0;0.0
4291;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Kind geboren in Nederland;Europese Unie (exclusief Nederland);2024;3.0;0.0
4292;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Kind geboren in Nederland;Onbekend herkomstland;2023;0.0;0.0
4293;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Kind geboren in Nederland;Onbekend herkomstland;2024;0.0;0.0
4294;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Kind geboren buiten Nederland;Totaal;2023;84.0;1.0
4295;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Kind geboren buiten Nederland;Totaal;2024;92.0;1.0
4296;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Kind geboren buiten Nederland;Nederland;2023;;
4297;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Kind geboren buiten Nederland;Nederland;2024;;
4298;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Kind geboren buiten Nederland;Buiten Nederland;2023;84.0;1.0
4299;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Kind geboren buiten Nederland;Buiten Nederland;2024;92.0;1.0
4300;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Kind geboren buiten Nederland;Europa (exclusief Nederland);2023;37.0;1.0
4301;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Kind geboren buiten Nederland;Europa (exclusief Nederland);2024;25.0;1.0
4302;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Kind geboren buiten Nederland;Buiten Europa;2023;47.0;1.0
4303;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Kind geboren buiten Nederland;Buiten Europa;2024;67.0;1.0
4304;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Kind geboren buiten Nederland;Indonesië;2023;2.0;3.0
4305;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Kind geboren buiten Nederland;Indonesië;2024;0.0;0.0
4306;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Kind geboren buiten Nederland;Marokko;2023;9.0;7.0
4307;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Kind geboren buiten Nederland;Marokko;2024;9.0;6.0
4308;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Kind geboren buiten Nederland;Nederlandse Cariben;2023;2.0;1.0
4309;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Kind geboren buiten Nederland;Nederlandse Cariben;2024;3.0;1.0
4310;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Kind geboren buiten Nederland;Suriname;2023;1.0;2.0
4311;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Kind geboren buiten Nederland;Suriname;2024;2.0;2.0
4312;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Kind geboren buiten Nederland;Turkije;2023;1.0;0.0
4313;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Kind geboren buiten Nederland;Turkije;2024;6.0;1.0
4314;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Kind geboren buiten Nederland;Afrika (exclusief Marokko);2023;6.0;1.0
4315;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Kind geboren buiten Nederland;Afrika (exclusief Marokko);2024;16.0;3.0
4316;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Kind geboren buiten Nederland;Amerika en Oceanië (ex. Suriname en N...;2023;16.0;2.0
4317;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Kind geboren buiten Nederland;Amerika en Oceanië (ex. Suriname en N...;2024;11.0;2.0
4318;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Kind geboren buiten Nederland;Azië (exclusief Indonesië en Turkije);2023;10.0;1.0
4319;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Kind geboren buiten Nederland;Azië (exclusief Indonesië en Turkije);2024;20.0;1.0
4320;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Kind geboren buiten Nederland;Afrika;2023;15.0;2.0
4321;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Kind geboren buiten Nederland;Afrika;2024;25.0;3.0
4322;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Kind geboren buiten Nederland;Amerika;2023;19.0;2.0
4323;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Kind geboren buiten Nederland;Amerika;2024;16.0;2.0
4324;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Kind geboren buiten Nederland;Azië;2023;13.0;0.0
4325;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Kind geboren buiten Nederland;Azië;2024;26.0;1.0
4326;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Kind geboren buiten Nederland;Oceanië;2023;0.0;0.0
4327;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Kind geboren buiten Nederland;Oceanië;2024;0.0;0.0
4328;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Kind geboren buiten Nederland;Europese Unie (exclusief Nederland);2023;26.0;1.0
4329;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Kind geboren buiten Nederland;Europese Unie (exclusief Nederland);2024;19.0;1.0
4330;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Kind geboren buiten Nederland;Onbekend herkomstland;2023;0.0;0.0
4331;Totaal jongens en meisjes;10300;Kind woont met vader en partner;Kind geboren buiten Nederland;Onbekend herkomstland;2024;0.0;0.0
4332;Totaal jongens en meisjes;10300;Kind woont zonder ouder(s), zelfstandig;Totaal;Totaal;2023;;
4333;Totaal jongens en meisjes;10300;Kind woont zonder ouder(s), zelfstandig;Totaal;Totaal;2024;;
4334;Totaal jongens en meisjes;10300;Kind woont zonder ouder(s), zelfstandig;Totaal;Nederland;2023;;
4335;Totaal jongens en meisjes;10300;Kind woont zonder ouder(s), zelfstandig;Totaal;Nederland;2024;;
4336;Totaal jongens en meisjes;10300;Kind woont zonder ouder(s), zelfstandig;Totaal;Buiten Nederland;2023;;
4337;Totaal jongens en meisjes;10300;Kind woont zonder ouder(s), zelfstandig;Totaal;Buiten Nederland;2024;;
4338;Totaal jongens en meisjes;10300;Kind woont zonder ouder(s), zelfstandig;Totaal;Europa (exclusief Nederland);2023;;
4339;Totaal jongens en meisjes;10300;Kind woont zonder ouder(s), zelfstandig;Totaal;Europa (exclusief Nederland);2024;;
4340;Totaal jongens en meisjes;10300;Kind woont zonder ouder(s), zelfstandig;Totaal;Buiten Europa;2023;;
4341;Totaal jongens en meisjes;10300;Kind woont zonder ouder(s), zelfstandig;Totaal;Buiten Europa;2024;;
