ID;Geslacht;Leeftijd;WoonregioS;WerkregioS;Perioden;BanenVanWerknemers_1;WoonWerkafstand_2
5294;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);Zuidoost-Drenthe (CR);2023 december;49.3;7.0
5295;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);Zuidwest-Drenthe (CR);2021 december;4.4;33.0
5296;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);Zuidwest-Drenthe (CR);2022 december;4.6;33.5
5297;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);Zuidwest-Drenthe (CR);2023 december;4.6;33.1
5298;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);Noord-Overijssel (CR);2021 december;3.8;41.7
5299;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);Noord-Overijssel (CR);2022 december;3.9;42.0
5300;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);Noord-Overijssel (CR);2023 december;3.6;41.0
5301;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);Zuidwest-Overijssel (CR);2021 december;0.2;77.1
5302;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);Zuidwest-Overijssel (CR);2022 december;0.2;78.2
5303;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);Zuidwest-Overijssel (CR);2023 december;0.2;75.5
5304;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);Twente (CR);2021 december;1.3;67.5
5305;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);Twente (CR);2022 december;1.2;65.5
5306;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);Twente (CR);2023 december;1.2;66.3
5307;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);Veluwe (CR);2021 december;0.5;105.9
5308;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);Veluwe (CR);2022 december;0.7;108.0
5309;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);Veluwe (CR);2023 december;0.6;104.5
5310;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);Achterhoek (CR);2021 december;0.1;104.0
5311;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);Achterhoek (CR);2022 december;0.1;105.2
5312;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);Achterhoek (CR);2023 december;0.1;100.9
5313;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);Arnhem/Nijmegen (CR);2021 december;0.3;133.7
5314;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);Arnhem/Nijmegen (CR);2022 december;0.3;133.7
5315;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);Arnhem/Nijmegen (CR);2023 december;0.2;133.0
5316;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);Zuidwest-Gelderland (CR);2021 december;0.1;168.6
5317;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);Zuidwest-Gelderland (CR);2022 december;0.1;170.2
5318;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);Zuidwest-Gelderland (CR);2023 december;0.1;170.6
5319;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);Utrecht (CR);2021 december;0.9;151.7
5320;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);Utrecht (CR);2022 december;1.1;151.8
5321;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);Utrecht (CR);2023 december;1.2;153.6
5322;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);Kop van Noord-Holland (CR);2021 december;0.1;172.5
5323;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);Kop van Noord-Holland (CR);2022 december;0.1;167.2
5324;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);Kop van Noord-Holland (CR);2023 december;0.1;169.6
5325;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);Alkmaar en omgeving (CR);2021 december;0.0;181.1
5326;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);Alkmaar en omgeving (CR);2022 december;0.1;180.2
5327;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);Alkmaar en omgeving (CR);2023 december;0.0;178.6
5328;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);IJmond (CR);2021 december;0.0;188.1
5329;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);IJmond (CR);2022 december;0.1;190.1
5330;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);IJmond (CR);2023 december;0.1;190.1
5331;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);Agglomeratie Haarlem (CR);2021 december;0.0;184.9
5332;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);Agglomeratie Haarlem (CR);2022 december;0.0;182.8
5333;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);Agglomeratie Haarlem (CR);2023 december;0.0;184.7
5334;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);Zaanstreek (CR);2021 december;0.0;176.8
5335;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);Zaanstreek (CR);2022 december;0.0;177.7
5336;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);Zaanstreek (CR);2023 december;0.0;180.7
5337;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);Groot-Amsterdam (CR);2021 december;0.7;166.5
5338;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);Groot-Amsterdam (CR);2022 december;1.0;168.2
5339;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);Groot-Amsterdam (CR);2023 december;1.1;166.1
5340;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);Het Gooi en Vechtstreek (CR);2021 december;0.1;145.4
5341;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);Het Gooi en Vechtstreek (CR);2022 december;0.1;145.5
5342;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);Het Gooi en Vechtstreek (CR);2023 december;0.1;146.4
5343;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);Agglomeratie Leiden en Bollenstreek (CR);2021 december;0.0;194.1
5344;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);Agglomeratie Leiden en Bollenstreek (CR);2022 december;0.1;195.8
5345;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);Agglomeratie Leiden en Bollenstreek (CR);2023 december;0.1;196.4
5346;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);Agglomeratie 's-Gravenhage (CR);2021 december;0.2;210.2
5347;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);Agglomeratie 's-Gravenhage (CR);2022 december;0.2;211.1
5348;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);Agglomeratie 's-Gravenhage (CR);2023 december;0.2;210.6
5349;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);Delft en Westland (CR);2021 december;0.1;224.3
5350;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);Delft en Westland (CR);2022 december;0.0;224.8
5351;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);Delft en Westland (CR);2023 december;0.1;224.4
5352;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);Oost-Zuid-Holland (CR);2021 december;0.2;194.0
5353;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);Oost-Zuid-Holland (CR);2022 december;0.2;192.6
5354;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);Oost-Zuid-Holland (CR);2023 december;0.2;193.6
5355;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);Groot-Rijnmond (CR);2021 december;0.2;213.2
5356;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);Groot-Rijnmond (CR);2022 december;0.2;214.6
5357;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);Groot-Rijnmond (CR);2023 december;0.2;214.9
5358;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);Zuidoost-Zuid-Holland (CR);2021 december;0.1;199.0
5359;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);Zuidoost-Zuid-Holland (CR);2022 december;0.2;198.7
5360;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);Zuidoost-Zuid-Holland (CR);2023 december;0.2;197.9
5361;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);Zeeuwsch-Vlaanderen (CR);2021 december;0.0;325.5
5362;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);Zeeuwsch-Vlaanderen (CR);2022 december;0.0;323.9
5363;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);Zeeuwsch-Vlaanderen (CR);2023 december;0.0;348.0
5364;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);Overig Zeeland (CR);2021 december;0.0;298.3
5365;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);Overig Zeeland (CR);2022 december;0.0;296.7
5366;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);Overig Zeeland (CR);2023 december;0.0;298.0
5367;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);West-Noord-Brabant (CR);2021 december;0.1;224.4
5368;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);West-Noord-Brabant (CR);2022 december;0.1;225.3
5369;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);West-Noord-Brabant (CR);2023 december;0.1;224.8
5370;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);Midden-Noord-Brabant (CR);2021 december;0.1;203.8
5371;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);Midden-Noord-Brabant (CR);2022 december;0.1;208.0
5372;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);Midden-Noord-Brabant (CR);2023 december;0.1;210.7
5373;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);Noordoost-Noord-Brabant (CR);2021 december;0.1;183.1
5374;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);Noordoost-Noord-Brabant (CR);2022 december;0.2;184.9
5375;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);Noordoost-Noord-Brabant (CR);2023 december;0.2;183.2
5376;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);Zuidoost-Noord-Brabant (CR);2021 december;0.2;198.7
5377;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);Zuidoost-Noord-Brabant (CR);2022 december;0.2;199.3
5378;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);Zuidoost-Noord-Brabant (CR);2023 december;0.1;197.8
5379;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);Noord-Limburg (CR);2021 december;0.0;192.2
5380;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);Noord-Limburg (CR);2022 december;0.0;194.4
5381;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);Noord-Limburg (CR);2023 december;0.0;192.1
5382;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);Midden-Limburg (CR);2021 december;0.0;223.2
5383;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);Midden-Limburg (CR);2022 december;0.0;227.3
5384;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);Midden-Limburg (CR);2023 december;0.0;228.2
5385;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);Zuid-Limburg (CR);2021 december;0.0;266.1
5386;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);Zuid-Limburg (CR);2022 december;0.0;263.5
5387;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);Zuid-Limburg (CR);2023 december;0.0;264.1
5388;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);Flevoland (CR);2021 december;0.4;126.6
5389;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);Flevoland (CR);2022 december;0.3;121.7
5390;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);Flevoland (CR);2023 december;0.4;123.0
5391;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);Niet in te delen (CR);2021 december;0.0;
5392;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);Niet in te delen (CR);2022 december;0.0;
5393;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);Niet in te delen (CR);2023 december;0.1;
5394;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Nederland, Buitenland, Niet in te delen;2021 december;63.1;26.0
5395;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Nederland, Buitenland, Niet in te delen;2022 december;64.7;26.0
5396;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Nederland, Buitenland, Niet in te delen;2023 december;65.0;25.9
5397;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Nederland;2021 december;63.1;26.0
5398;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Nederland;2022 december;64.6;26.0
5399;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Nederland;2023 december;64.9;25.9
5400;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);"Nederland; niet in te delen";2021 december;0.1;
5401;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);"Nederland; niet in te delen";2022 december;0.1;
5402;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);"Nederland; niet in te delen";2023 december;0.1;
5403;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Noord-Nederland (LD);2021 december;43.4;12.8
5404;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Noord-Nederland (LD);2022 december;44.4;12.2
5405;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Noord-Nederland (LD);2023 december;44.8;12.0
5406;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Oost-Nederland (LD);2021 december;16.2;34.7
5407;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Oost-Nederland (LD);2022 december;16.4;34.8
5408;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Oost-Nederland (LD);2023 december;16.3;35.0
5409;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);West-Nederland (LD);2021 december;2.9;141.0
5410;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);West-Nederland (LD);2022 december;3.2;139.9
5411;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);West-Nederland (LD);2023 december;3.3;138.4
5412;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Zuid-Nederland (LD);2021 december;0.6;178.4
5413;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Zuid-Nederland (LD);2022 december;0.6;177.6
5414;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Zuid-Nederland (LD);2023 december;0.6;180.6
5415;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Niet in te delen (LD);2021 december;0.1;
5416;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Niet in te delen (LD);2022 december;0.1;
5417;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Niet in te delen (LD);2023 december;0.1;
5418;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Groningen (PV);2021 december;1.4;63.9
5419;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Groningen (PV);2022 december;1.4;63.7
5420;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Groningen (PV);2023 december;1.3;64.2
5421;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Fryslân (PV);2021 december;1.9;49.0
5422;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Fryslân (PV);2022 december;1.8;46.6
5423;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Fryslân (PV);2023 december;1.8;44.6
5424;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Drenthe (PV);2021 december;40.0;9.2
5425;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Drenthe (PV);2022 december;41.2;9.0
5426;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Drenthe (PV);2023 december;41.6;8.9
5427;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Overijssel (PV);2021 december;13.8;28.3
5428;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Overijssel (PV);2022 december;14.0;28.5
5429;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Overijssel (PV);2023 december;13.9;28.5
5430;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Flevoland (PV);2021 december;0.7;58.7
5431;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Flevoland (PV);2022 december;0.7;59.5
5432;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Flevoland (PV);2023 december;0.6;60.3
5433;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Gelderland (PV);2021 december;1.7;76.6
5434;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Gelderland (PV);2022 december;1.7;77.3
5435;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Gelderland (PV);2023 december;1.8;75.9
5436;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Utrecht (PV);2021 december;1.0;121.1
5437;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Utrecht (PV);2022 december;1.1;120.2
5438;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Utrecht (PV);2023 december;1.1;119.6
5439;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Noord-Holland (PV);2021 december;1.0;129.8
5440;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Noord-Holland (PV);2022 december;1.2;129.9
5441;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Noord-Holland (PV);2023 december;1.2;129.7
5442;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Zuid-Holland (PV);2021 december;0.9;174.2
5443;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Zuid-Holland (PV);2022 december;0.9;173.9
5444;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Zuid-Holland (PV);2023 december;0.9;173.7
5445;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Zeeland (PV);2021 december;0.0;260.7
5446;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Zeeland (PV);2022 december;0.0;267.3
5447;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Zeeland (PV);2023 december;0.0;267.5
5448;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Noord-Brabant (PV);2021 december;0.6;176.2
5449;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Noord-Brabant (PV);2022 december;0.6;175.1
5450;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Noord-Brabant (PV);2023 december;0.6;178.1
5451;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Limburg (PV);2021 december;0.1;199.9
5452;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Limburg (PV);2022 december;0.1;200.3
5453;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Limburg (PV);2023 december;0.1;204.9
5454;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Niet in te delen (PV);2021 december;0.1;
5455;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Niet in te delen (PV);2022 december;0.1;
5456;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Niet in te delen (PV);2023 december;0.1;
5457;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Oost-Groningen (CR);2021 december;0.2;61.7
5458;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Oost-Groningen (CR);2022 december;0.1;61.2
5459;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Oost-Groningen (CR);2023 december;0.1;61.6
5460;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Delfzijl en omgeving (CR);2021 december;0.1;87.4
5461;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Delfzijl en omgeving (CR);2022 december;0.0;87.4
5462;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Delfzijl en omgeving (CR);2023 december;0.0;87.0
5463;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Overig Groningen (CR);2021 december;1.2;62.9
5464;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Overig Groningen (CR);2022 december;1.2;63.0
5465;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Overig Groningen (CR);2023 december;1.2;63.6
5466;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Noord-Friesland (CR);2021 december;0.4;73.4
5467;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Noord-Friesland (CR);2022 december;0.4;73.3
5468;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Noord-Friesland (CR);2023 december;0.3;72.1
5469;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Zuidwest-Friesland (CR);2021 december;0.3;65.1
5470;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Zuidwest-Friesland (CR);2022 december;0.2;60.0
5471;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Zuidwest-Friesland (CR);2023 december;0.1;59.9
5472;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Zuidoost-Friesland (CR);2021 december;1.2;36.7
5473;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Zuidoost-Friesland (CR);2022 december;1.3;35.9
5474;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Zuidoost-Friesland (CR);2023 december;1.4;36.7
5475;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Noord-Drenthe (CR);2021 december;3.0;30.6
5476;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Noord-Drenthe (CR);2022 december;3.3;29.2
5477;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Noord-Drenthe (CR);2023 december;3.2;29.9
5478;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Zuidoost-Drenthe (CR);2021 december;1.7;30.4
5479;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Zuidoost-Drenthe (CR);2022 december;1.9;30.2
5480;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Zuidoost-Drenthe (CR);2023 december;1.9;32.1
5481;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Zuidwest-Drenthe (CR);2021 december;35.4;6.4
5482;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Zuidwest-Drenthe (CR);2022 december;35.9;6.0
5483;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Zuidwest-Drenthe (CR);2023 december;36.5;5.9
5484;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Noord-Overijssel (CR);2021 december;12.7;26.1
5485;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Noord-Overijssel (CR);2022 december;12.9;26.1
5486;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Noord-Overijssel (CR);2023 december;12.8;26.3
5487;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Zuidwest-Overijssel (CR);2021 december;0.4;53.6
5488;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Zuidwest-Overijssel (CR);2022 december;0.4;54.4
5489;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Zuidwest-Overijssel (CR);2023 december;0.3;53.1
5490;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Twente (CR);2021 december;0.7;57.5
5491;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Twente (CR);2022 december;0.7;56.7
5492;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Twente (CR);2023 december;0.7;57.5
5493;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Veluwe (CR);2021 december;1.3;66.3
5494;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Veluwe (CR);2022 december;1.3;66.6
5495;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Veluwe (CR);2023 december;1.4;66.9
5496;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Achterhoek (CR);2021 december;0.1;88.9
5497;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Achterhoek (CR);2022 december;0.1;87.7
5498;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Achterhoek (CR);2023 december;0.1;88.8
5499;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Arnhem/Nijmegen (CR);2021 december;0.2;107.7
5500;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Arnhem/Nijmegen (CR);2022 december;0.2;105.2
5501;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Arnhem/Nijmegen (CR);2023 december;0.2;104.9
5502;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Zuidwest-Gelderland (CR);2021 december;0.1;137.5
5503;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Zuidwest-Gelderland (CR);2022 december;0.1;133.7
5504;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Zuidwest-Gelderland (CR);2023 december;0.1;135.2
5505;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Utrecht (CR);2021 december;1.0;121.1
5506;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Utrecht (CR);2022 december;1.1;120.2
5507;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Utrecht (CR);2023 december;1.1;119.6
5508;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Kop van Noord-Holland (CR);2021 december;0.1;135.1
5509;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Kop van Noord-Holland (CR);2022 december;0.1;136.8
5510;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Kop van Noord-Holland (CR);2023 december;0.0;129.1
5511;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Alkmaar en omgeving (CR);2021 december;0.0;141.9
