ID;Arbeidspositie;Gezondheid;Geslacht;Persoonskenmerken;Perioden;BeroepsEnNietBeroepsbevolking_1
4449;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) goed;Mannen;Leeftijd: 55 tot 65 jaar;2022;730
4450;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) goed;Mannen;Leeftijd: 55 tot 65 jaar;2023;741
4451;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) goed;Mannen;Leeftijd: 55 tot 65 jaar;2024;747
4452;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) goed;Mannen;Leeftijd: 65 tot 75 jaar;2021;146
4453;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) goed;Mannen;Leeftijd: 65 tot 75 jaar;2022;154
4454;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) goed;Mannen;Leeftijd: 65 tot 75 jaar;2023;175
4455;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) goed;Mannen;Leeftijd: 65 tot 75 jaar;2024;191
4456;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) goed;Mannen;1 Basisonderwijs, vmbo, mbo1;2021;775
4457;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) goed;Mannen;1 Basisonderwijs, vmbo, mbo1;2022;772
4458;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) goed;Mannen;1 Basisonderwijs, vmbo, mbo1;2023;817
4459;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) goed;Mannen;1 Basisonderwijs, vmbo, mbo1;2024;815
4460;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) goed;Mannen;2 Havo, vwo, mbo2-4;2021;1560
4461;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) goed;Mannen;2 Havo, vwo, mbo2-4;2022;1565
4462;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) goed;Mannen;2 Havo, vwo, mbo2-4;2023;1594
4463;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) goed;Mannen;2 Havo, vwo, mbo2-4;2024;1565
4464;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) goed;Mannen;3 Hbo, wo;2021;1662
4465;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) goed;Mannen;3 Hbo, wo;2022;1747
4466;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) goed;Mannen;3 Hbo, wo;2023;1702
4467;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) goed;Mannen;3 Hbo, wo;2024;1748
4468;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) goed;Mannen;Onderwijsniveau: onbekend;2021;29
4469;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) goed;Mannen;Onderwijsniveau: onbekend;2022;21
4470;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) goed;Mannen;Onderwijsniveau: onbekend;2023;20
4471;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) goed;Mannen;Onderwijsniveau: onbekend;2024;20
4472;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) goed;Vrouwen;Totaal personen;2021;3386
4473;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) goed;Vrouwen;Totaal personen;2022;3456
4474;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) goed;Vrouwen;Totaal personen;2023;3476
4475;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) goed;Vrouwen;Totaal personen;2024;3488
4476;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 15 tot 25 jaar;2021;551
4477;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 15 tot 25 jaar;2022;576
4478;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 15 tot 25 jaar;2023;561
4479;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 15 tot 25 jaar;2024;552
4480;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 25 tot 45 jaar;2021;1432
4481;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 25 tot 45 jaar;2022;1480
4482;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 25 tot 45 jaar;2023;1509
4483;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 25 tot 45 jaar;2024;1510
4484;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 25 tot 35 jaar;2021;770
4485;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 25 tot 35 jaar;2022;785
4486;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 25 tot 35 jaar;2023;788
4487;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 25 tot 35 jaar;2024;799
4488;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 35 tot 45 jaar;2021;661
4489;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 35 tot 45 jaar;2022;695
4490;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 35 tot 45 jaar;2023;721
4491;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 35 tot 45 jaar;2024;711
4492;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 45 tot 75 jaar;2021;1404
4493;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 45 tot 75 jaar;2022;1399
4494;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 45 tot 75 jaar;2023;1406
4495;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 45 tot 75 jaar;2024;1426
4496;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 45 tot 55 jaar;2021;748
4497;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 45 tot 55 jaar;2022;736
4498;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 45 tot 55 jaar;2023;706
4499;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 45 tot 55 jaar;2024;702
4500;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 55 tot 65 jaar;2021;578
4501;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 55 tot 65 jaar;2022;582
4502;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 55 tot 65 jaar;2023;605
4503;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 55 tot 65 jaar;2024;618
4504;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 65 tot 75 jaar;2021;78
4505;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 65 tot 75 jaar;2022;81
4506;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 65 tot 75 jaar;2023;95
4507;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 65 tot 75 jaar;2024;106
4508;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) goed;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2021;532
4509;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) goed;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2022;546
4510;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) goed;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2023;541
4511;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) goed;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2024;556
4512;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) goed;Vrouwen;2 Havo, vwo, mbo2-4;2021;1300
4513;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) goed;Vrouwen;2 Havo, vwo, mbo2-4;2022;1302
4514;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) goed;Vrouwen;2 Havo, vwo, mbo2-4;2023;1281
4515;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) goed;Vrouwen;2 Havo, vwo, mbo2-4;2024;1273
4516;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) goed;Vrouwen;3 Hbo, wo;2021;1540
4517;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) goed;Vrouwen;3 Hbo, wo;2022;1593
4518;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) goed;Vrouwen;3 Hbo, wo;2023;1640
4519;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) goed;Vrouwen;3 Hbo, wo;2024;1643
4520;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) goed;Vrouwen;Onderwijsniveau: onbekend;2021;13
4521;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) goed;Vrouwen;Onderwijsniveau: onbekend;2022;15
4522;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) goed;Vrouwen;Onderwijsniveau: onbekend;2023;14
4523;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) goed;Vrouwen;Onderwijsniveau: onbekend;2024;16
4524;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Totaal personen;2021;1057
4525;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Totaal personen;2022;1204
4526;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Totaal personen;2023;1305
4527;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Totaal personen;2024;1337
4528;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2021;124
4529;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2022;144
4530;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2023;175
4531;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2024;166
4532;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2021;343
4533;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2022;395
4534;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2023;427
4535;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2024;450
4536;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2021;163
4537;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2022;193
4538;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2023;208
4539;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2024;220
4540;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2021;179
4541;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2022;202
4542;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2023;219
4543;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2024;229
4544;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;2021;589
4545;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;2022;665
4546;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;2023;703
4547;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;2024;721
4548;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2021;263
4549;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2022;284
4550;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2023;297
4551;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2024;292
4552;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2021;283
4553;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2022;327
4554;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2023;346
4555;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2024;359
4556;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2021;43
4557;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2022;53
4558;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2023;61
4559;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2024;70
4560;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2021;250
4561;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2022;281
4562;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2023;325
4563;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2024;318
4564;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2021;443
4565;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2022;495
4566;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2023;538
4567;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2024;533
4568;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;3 Hbo, wo;2021;356
4569;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;3 Hbo, wo;2022;421
4570;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;3 Hbo, wo;2023;432
4571;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;3 Hbo, wo;2024;474
4572;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;2021;7
4573;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;2022;7
4574;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;2023;10
4575;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;2024;11
4576;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Mannen;Totaal personen;2021;531
4577;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Mannen;Totaal personen;2022;593
4578;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Mannen;Totaal personen;2023;648
4579;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Mannen;Totaal personen;2024;651
4580;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Mannen;Leeftijd: 15 tot 25 jaar;2021;48
4581;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Mannen;Leeftijd: 15 tot 25 jaar;2022;56
4582;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Mannen;Leeftijd: 15 tot 25 jaar;2023;70
4583;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Mannen;Leeftijd: 15 tot 25 jaar;2024;60
4584;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Mannen;Leeftijd: 25 tot 45 jaar;2021;159
4585;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Mannen;Leeftijd: 25 tot 45 jaar;2022;184
4586;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Mannen;Leeftijd: 25 tot 45 jaar;2023;205
4587;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Mannen;Leeftijd: 25 tot 45 jaar;2024;213
4588;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Mannen;Leeftijd: 25 tot 35 jaar;2021;76
4589;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Mannen;Leeftijd: 25 tot 35 jaar;2022;90
4590;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Mannen;Leeftijd: 25 tot 35 jaar;2023;96
4591;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Mannen;Leeftijd: 25 tot 35 jaar;2024;103
4592;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Mannen;Leeftijd: 35 tot 45 jaar;2021;83
4593;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Mannen;Leeftijd: 35 tot 45 jaar;2022;94
4594;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Mannen;Leeftijd: 35 tot 45 jaar;2023;109
4595;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Mannen;Leeftijd: 35 tot 45 jaar;2024;110
4596;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Mannen;Leeftijd: 45 tot 75 jaar;2021;324
4597;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Mannen;Leeftijd: 45 tot 75 jaar;2022;353
4598;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Mannen;Leeftijd: 45 tot 75 jaar;2023;373
4599;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Mannen;Leeftijd: 45 tot 75 jaar;2024;379
4600;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Mannen;Leeftijd: 45 tot 55 jaar;2021;135
4601;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Mannen;Leeftijd: 45 tot 55 jaar;2022;140
4602;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Mannen;Leeftijd: 45 tot 55 jaar;2023;139
4603;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Mannen;Leeftijd: 45 tot 55 jaar;2024;141
4604;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Mannen;Leeftijd: 55 tot 65 jaar;2021;161
4605;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Mannen;Leeftijd: 55 tot 65 jaar;2022;180
4606;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Mannen;Leeftijd: 55 tot 65 jaar;2023;191
4607;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Mannen;Leeftijd: 55 tot 65 jaar;2024;195
4608;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Mannen;Leeftijd: 65 tot 75 jaar;2021;29
4609;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Mannen;Leeftijd: 65 tot 75 jaar;2022;34
4610;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Mannen;Leeftijd: 65 tot 75 jaar;2023;43
4611;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Mannen;Leeftijd: 65 tot 75 jaar;2024;42
4612;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Mannen;1 Basisonderwijs, vmbo, mbo1;2021;137
4613;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Mannen;1 Basisonderwijs, vmbo, mbo1;2022;159
4614;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Mannen;1 Basisonderwijs, vmbo, mbo1;2023;183
4615;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Mannen;1 Basisonderwijs, vmbo, mbo1;2024;173
4616;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Mannen;2 Havo, vwo, mbo2-4;2021;227
4617;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Mannen;2 Havo, vwo, mbo2-4;2022;242
4618;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Mannen;2 Havo, vwo, mbo2-4;2023;263
4619;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Mannen;2 Havo, vwo, mbo2-4;2024;256
4620;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Mannen;3 Hbo, wo;2021;162
4621;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Mannen;3 Hbo, wo;2022;190
4622;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Mannen;3 Hbo, wo;2023;197
4623;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Mannen;3 Hbo, wo;2024;218
4624;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Mannen;Onderwijsniveau: onbekend;2021;5
4625;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Mannen;Onderwijsniveau: onbekend;2022;3
4626;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Mannen;Onderwijsniveau: onbekend;2023;6
4627;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Mannen;Onderwijsniveau: onbekend;2024;5
4628;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Vrouwen;Totaal personen;2021;526
4629;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Vrouwen;Totaal personen;2022;611
4630;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Vrouwen;Totaal personen;2023;657
4631;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Vrouwen;Totaal personen;2024;685
4632;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Vrouwen;Leeftijd: 15 tot 25 jaar;2021;76
4633;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Vrouwen;Leeftijd: 15 tot 25 jaar;2022;88
4634;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Vrouwen;Leeftijd: 15 tot 25 jaar;2023;105
4635;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Vrouwen;Leeftijd: 15 tot 25 jaar;2024;106
4636;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Vrouwen;Leeftijd: 25 tot 45 jaar;2021;184
4637;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Vrouwen;Leeftijd: 25 tot 45 jaar;2022;211
4638;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Vrouwen;Leeftijd: 25 tot 45 jaar;2023;222
4639;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Vrouwen;Leeftijd: 25 tot 45 jaar;2024;237
4640;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Vrouwen;Leeftijd: 25 tot 35 jaar;2021;88
4641;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Vrouwen;Leeftijd: 25 tot 35 jaar;2022;103
4642;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Vrouwen;Leeftijd: 25 tot 35 jaar;2023;112
4643;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Vrouwen;Leeftijd: 25 tot 35 jaar;2024;117
4644;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Vrouwen;Leeftijd: 35 tot 45 jaar;2021;96
4645;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Vrouwen;Leeftijd: 35 tot 45 jaar;2022;108
4646;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Vrouwen;Leeftijd: 35 tot 45 jaar;2023;109
4647;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Vrouwen;Leeftijd: 35 tot 45 jaar;2024;120
