ID;Geslacht;Onderwijssoorten;Migratieachtergrond;Generatie;WoonregioSchoolregio;Regiokenmerken;Perioden;TotaalAantalLeerlingen_1;TotaalVertraagdeLeerlingen_2;VertraagdeLeerlingenNaarHogerNiveau_3;VertraagdeLeerlingenNaarLagerNiveau_4;VertraagdeLeerlingenNaarGelijkNiveau_5;TotaalVertraagdeLeerlingen_6;VertraagdeLeerlingenNaarHogerNiveau_7;VertraagdeLeerlingenNaarLagerNiveau_8;VertraagdeLeerlingenNaarGelijkNiveau_9
4705;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Vier grote gemeenten (G4);2013/'14 naar 2014/'15;9399.0;;134.0;36.0;371.0;;1.0;0.0;4.0
4706;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Vier grote gemeenten (G4);2014/'15 naar 2015/'16;9911.0;;198.0;45.0;374.0;;2.0;0.0;4.0
4707;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Vier grote gemeenten (G4);2015/'16 naar 2016/'17;10599.0;;155.0;26.0;360.0;;1.0;0.0;3.0
4708;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Vier grote gemeenten (G4);2016/'17 naar 2017/'18;11195.0;;183.0;35.0;372.0;;2.0;0.0;3.0
4709;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Vier grote gemeenten (G4);2017/'18 naar 2018/'19;11941.0;;232.0;48.0;429.0;;2.0;0.0;4.0
4710;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Gemeenten >= 100.000 inw. (exclusief G4);2003/'04 naar 2004/'05;11804.0;875.0;125.0;67.0;463.0;7.0;1.0;1.0;4.0
4711;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Gemeenten >= 100.000 inw. (exclusief G4);2004/'05 naar 2005/'06;11906.0;842.0;156.0;44.0;421.0;7.0;1.0;0.0;4.0
4712;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Gemeenten >= 100.000 inw. (exclusief G4);2005/'06 naar 2006/'07;12031.0;840.0;139.0;47.0;457.0;7.0;1.0;0.0;4.0
4713;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Gemeenten >= 100.000 inw. (exclusief G4);2006/'07 naar 2007/'08;11837.0;859.0;162.0;66.0;452.0;7.0;1.0;1.0;4.0
4714;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Gemeenten >= 100.000 inw. (exclusief G4);2007/'08 naar 2008/'09;11841.0;832.0;166.0;57.0;416.0;7.0;1.0;0.0;4.0
4715;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Gemeenten >= 100.000 inw. (exclusief G4);2008/'09 naar 2009/'10;11851.0;888.0;153.0;67.0;443.0;7.0;1.0;1.0;4.0
4716;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Gemeenten >= 100.000 inw. (exclusief G4);2009/'10 naar 2010/'11;11882.0;968.0;168.0;73.0;483.0;8.0;1.0;1.0;4.0
4717;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Gemeenten >= 100.000 inw. (exclusief G4);2010/'11 naar 2011/'12;12435.0;;152.0;88.0;548.0;;1.0;1.0;4.0
4718;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Gemeenten >= 100.000 inw. (exclusief G4);2011/'12 naar 2012/'13;12091.0;;143.0;105.0;490.0;;1.0;1.0;4.0
4719;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Gemeenten >= 100.000 inw. (exclusief G4);2012/'13 naar 2013/'14;12553.0;;126.0;77.0;542.0;;1.0;1.0;4.0
4720;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Gemeenten >= 100.000 inw. (exclusief G4);2013/'14 naar 2014/'15;13446.0;;142.0;64.0;500.0;;1.0;0.0;4.0
4721;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Gemeenten >= 100.000 inw. (exclusief G4);2014/'15 naar 2015/'16;14744.0;;193.0;63.0;534.0;;1.0;0.0;4.0
4722;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Gemeenten >= 100.000 inw. (exclusief G4);2015/'16 naar 2016/'17;15607.0;;274.0;67.0;539.0;;2.0;0.0;3.0
4723;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Gemeenten >= 100.000 inw. (exclusief G4);2016/'17 naar 2017/'18;15993.0;;231.0;65.0;577.0;;1.0;0.0;4.0
4724;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Gemeenten >= 100.000 inw. (exclusief G4);2017/'18 naar 2018/'19;16181.0;;242.0;88.0;689.0;;1.0;1.0;4.0
4725;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Gemeenten < 100.000 inwoners;2003/'04 naar 2004/'05;38728.0;2741.0;423.0;172.0;1516.0;7.0;1.0;0.0;4.0
4726;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Gemeenten < 100.000 inwoners;2004/'05 naar 2005/'06;38826.0;2571.0;497.0;157.0;1379.0;7.0;1.0;0.0;4.0
4727;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Gemeenten < 100.000 inwoners;2005/'06 naar 2006/'07;39733.0;2683.0;553.0;177.0;1458.0;7.0;1.0;0.0;4.0
4728;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Gemeenten < 100.000 inwoners;2006/'07 naar 2007/'08;39497.0;2695.0;620.0;188.0;1401.0;7.0;2.0;0.0;4.0
4729;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Gemeenten < 100.000 inwoners;2007/'08 naar 2008/'09;39025.0;2544.0;565.0;154.0;1314.0;7.0;1.0;0.0;3.0
4730;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Gemeenten < 100.000 inwoners;2008/'09 naar 2009/'10;38713.0;2799.0;584.0;206.0;1428.0;7.0;2.0;1.0;4.0
4731;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Gemeenten < 100.000 inwoners;2009/'10 naar 2010/'11;38716.0;3006.0;542.0;234.0;1541.0;8.0;1.0;1.0;4.0
4732;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Gemeenten < 100.000 inwoners;2010/'11 naar 2011/'12;38196.0;;519.0;239.0;1584.0;;1.0;1.0;4.0
4733;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Gemeenten < 100.000 inwoners;2011/'12 naar 2012/'13;38744.0;;516.0;254.0;1654.0;;1.0;1.0;4.0
4734;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Gemeenten < 100.000 inwoners;2012/'13 naar 2013/'14;38865.0;;486.0;240.0;1537.0;;1.0;1.0;4.0
4735;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Gemeenten < 100.000 inwoners;2013/'14 naar 2014/'15;38530.0;;502.0;202.0;1463.0;;1.0;1.0;4.0
4736;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Gemeenten < 100.000 inwoners;2014/'15 naar 2015/'16;38070.0;;565.0;183.0;1373.0;;1.0;0.0;4.0
4737;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Gemeenten < 100.000 inwoners;2015/'16 naar 2016/'17;37998.0;;617.0;169.0;1378.0;;2.0;0.0;4.0
4738;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Gemeenten < 100.000 inwoners;2016/'17 naar 2017/'18;38445.0;;576.0;180.0;1468.0;;1.0;0.0;4.0
4739;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Gemeenten < 100.000 inwoners;2017/'18 naar 2018/'19;38492.0;;557.0;214.0;1512.0;;1.0;1.0;4.0
4740;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Noord-Nederland (LD);2003/'04 naar 2004/'05;4663.0;385.0;54.0;26.0;192.0;8.0;1.0;1.0;4.0
4741;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Noord-Nederland (LD);2004/'05 naar 2005/'06;4625.0;351.0;68.0;14.0;196.0;8.0;1.0;0.0;4.0
4742;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Noord-Nederland (LD);2005/'06 naar 2006/'07;4641.0;353.0;77.0;17.0;196.0;8.0;2.0;0.0;4.0
4743;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Noord-Nederland (LD);2006/'07 naar 2007/'08;4605.0;349.0;86.0;22.0;186.0;8.0;2.0;0.0;4.0
4744;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Noord-Nederland (LD);2007/'08 naar 2008/'09;4550.0;315.0;70.0;31.0;166.0;7.0;2.0;1.0;4.0
4745;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Noord-Nederland (LD);2008/'09 naar 2009/'10;4466.0;378.0;87.0;30.0;198.0;8.0;2.0;1.0;4.0
4746;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Noord-Nederland (LD);2009/'10 naar 2010/'11;4452.0;371.0;73.0;31.0;198.0;8.0;2.0;1.0;4.0
4747;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Noord-Nederland (LD);2010/'11 naar 2011/'12;4486.0;;58.0;39.0;219.0;;1.0;1.0;5.0
4748;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Noord-Nederland (LD);2011/'12 naar 2012/'13;4403.0;;56.0;43.0;196.0;;1.0;1.0;4.0
4749;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Noord-Nederland (LD);2012/'13 naar 2013/'14;4405.0;;58.0;37.0;183.0;;1.0;1.0;4.0
4750;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Noord-Nederland (LD);2013/'14 naar 2014/'15;4420.0;;40.0;28.0;195.0;;1.0;1.0;4.0
4751;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Noord-Nederland (LD);2014/'15 naar 2015/'16;4401.0;;68.0;28.0;185.0;;2.0;1.0;4.0
4752;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Noord-Nederland (LD);2015/'16 naar 2016/'17;4435.0;;81.0;22.0;157.0;;2.0;0.0;4.0
4753;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Noord-Nederland (LD);2016/'17 naar 2017/'18;4402.0;;70.0;19.0;156.0;;2.0;0.0;4.0
4754;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Noord-Nederland (LD);2017/'18 naar 2018/'19;4358.0;;75.0;21.0;187.0;;2.0;0.0;4.0
4755;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Oost-Nederland (LD);2003/'04 naar 2004/'05;10771.0;672.0;117.0;51.0;354.0;6.0;1.0;0.0;3.0
4756;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Oost-Nederland (LD);2004/'05 naar 2005/'06;10684.0;641.0;128.0;52.0;325.0;6.0;1.0;0.0;3.0
4757;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Oost-Nederland (LD);2005/'06 naar 2006/'07;10946.0;733.0;141.0;49.0;409.0;7.0;1.0;0.0;4.0
4758;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Oost-Nederland (LD);2006/'07 naar 2007/'08;10876.0;728.0;147.0;54.0;395.0;7.0;1.0;0.0;4.0
4759;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Oost-Nederland (LD);2007/'08 naar 2008/'09;10809.0;670.0;151.0;58.0;325.0;6.0;1.0;1.0;3.0
4760;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Oost-Nederland (LD);2008/'09 naar 2009/'10;10717.0;732.0;161.0;60.0;368.0;7.0;2.0;1.0;3.0
4761;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Oost-Nederland (LD);2009/'10 naar 2010/'11;10698.0;781.0;136.0;67.0;409.0;7.0;1.0;1.0;4.0
4762;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Oost-Nederland (LD);2010/'11 naar 2011/'12;10620.0;;113.0;69.0;441.0;;1.0;1.0;4.0
4763;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Oost-Nederland (LD);2011/'12 naar 2012/'13;10594.0;;141.0;79.0;458.0;;1.0;1.0;4.0
4764;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Oost-Nederland (LD);2012/'13 naar 2013/'14;10654.0;;114.0;66.0;449.0;;1.0;1.0;4.0
4765;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Oost-Nederland (LD);2013/'14 naar 2014/'15;10715.0;;114.0;68.0;441.0;;1.0;1.0;4.0
4766;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Oost-Nederland (LD);2014/'15 naar 2015/'16;10946.0;;123.0;52.0;391.0;;1.0;0.0;4.0
4767;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Oost-Nederland (LD);2015/'16 naar 2016/'17;11206.0;;137.0;59.0;417.0;;1.0;1.0;4.0
4768;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Oost-Nederland (LD);2016/'17 naar 2017/'18;11412.0;;138.0;55.0;453.0;;1.0;0.0;4.0
4769;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Oost-Nederland (LD);2017/'18 naar 2018/'19;11371.0;;140.0;77.0;507.0;;1.0;1.0;4.0
4770;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;West-Nederland (LD);2003/'04 naar 2004/'05;28648.0;2147.0;292.0;126.0;1239.0;7.0;1.0;0.0;4.0
4771;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;West-Nederland (LD);2004/'05 naar 2005/'06;29035.0;2060.0;346.0;100.0;1128.0;7.0;1.0;0.0;4.0
4772;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;West-Nederland (LD);2005/'06 naar 2006/'07;29754.0;2135.0;396.0;140.0;1163.0;7.0;1.0;0.0;4.0
4773;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;West-Nederland (LD);2006/'07 naar 2007/'08;29524.0;2113.0;472.0;129.0;1071.0;7.0;2.0;0.0;4.0
4774;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;West-Nederland (LD);2007/'08 naar 2008/'09;29327.0;2032.0;432.0;98.0;1040.0;7.0;1.0;0.0;4.0
4775;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;West-Nederland (LD);2008/'09 naar 2009/'10;29422.0;2159.0;406.0;148.0;1081.0;7.0;1.0;1.0;4.0
4776;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;West-Nederland (LD);2009/'10 naar 2010/'11;29636.0;2512.0;443.0;158.0;1203.0;8.0;1.0;1.0;4.0
4777;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;West-Nederland (LD);2010/'11 naar 2011/'12;30094.0;;444.0;173.0;1225.0;;1.0;1.0;4.0
4778;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;West-Nederland (LD);2011/'12 naar 2012/'13;30647.0;;403.0;169.0;1272.0;;1.0;1.0;4.0
4779;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;West-Nederland (LD);2012/'13 naar 2013/'14;31543.0;;435.0;152.0;1224.0;;1.0;0.0;4.0
4780;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;West-Nederland (LD);2013/'14 naar 2014/'15;32315.0;;442.0;156.0;1235.0;;1.0;0.0;4.0
4781;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;West-Nederland (LD);2014/'15 naar 2015/'16;33365.0;;567.0;145.0;1246.0;;2.0;0.0;4.0
4782;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;West-Nederland (LD);2015/'16 naar 2016/'17;34413.0;;622.0;118.0;1215.0;;2.0;0.0;4.0
4783;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;West-Nederland (LD);2016/'17 naar 2017/'18;35597.0;;564.0;135.0;1276.0;;2.0;0.0;4.0
4784;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;West-Nederland (LD);2017/'18 naar 2018/'19;36667.0;;611.0;169.0;1361.0;;2.0;0.0;4.0
4785;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Zuid-Nederland (LD);2003/'04 naar 2004/'05;13623.0;970.0;152.0;66.0;492.0;7.0;1.0;0.0;4.0
4786;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Zuid-Nederland (LD);2004/'05 naar 2005/'06;13607.0;945.0;188.0;63.0;453.0;7.0;1.0;0.0;3.0
4787;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Zuid-Nederland (LD);2005/'06 naar 2006/'07;13840.0;895.0;177.0;55.0;462.0;6.0;1.0;0.0;3.0
4788;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Zuid-Nederland (LD);2006/'07 naar 2007/'08;13797.0;982.0;177.0;81.0;497.0;7.0;1.0;1.0;4.0
4789;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Zuid-Nederland (LD);2007/'08 naar 2008/'09;13628.0;892.0;183.0;49.0;437.0;7.0;1.0;0.0;3.0
4790;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Zuid-Nederland (LD);2008/'09 naar 2009/'10;13588.0;1044.0;189.0;69.0;496.0;8.0;1.0;1.0;4.0
4791;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Zuid-Nederland (LD);2009/'10 naar 2010/'11;13614.0;1125.0;186.0;90.0;555.0;8.0;1.0;1.0;4.0
4792;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Zuid-Nederland (LD);2010/'11 naar 2011/'12;13571.0;;165.0;78.0;576.0;;1.0;1.0;4.0
4793;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Zuid-Nederland (LD);2011/'12 naar 2012/'13;13745.0;;179.0;109.0;562.0;;1.0;1.0;4.0
4794;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Zuid-Nederland (LD);2012/'13 naar 2013/'14;13774.0;;132.0;92.0;556.0;;1.0;1.0;4.0
4795;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Zuid-Nederland (LD);2013/'14 naar 2014/'15;13925.0;;182.0;50.0;463.0;;1.0;0.0;3.0
4796;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Zuid-Nederland (LD);2014/'15 naar 2015/'16;14013.0;;198.0;66.0;459.0;;1.0;0.0;3.0
4797;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Zuid-Nederland (LD);2015/'16 naar 2016/'17;14150.0;;206.0;63.0;488.0;;1.0;0.0;3.0
4798;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Zuid-Nederland (LD);2016/'17 naar 2017/'18;14222.0;;218.0;71.0;532.0;;2.0;0.0;4.0
4799;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Zuid-Nederland (LD);2017/'18 naar 2018/'19;14218.0;;205.0;83.0;575.0;;1.0;1.0;4.0
4800;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Amsterdam;2003/'04 naar 2004/'05;2597.0;202.0;19.0;14.0;104.0;8.0;1.0;1.0;4.0
4801;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Amsterdam;2004/'05 naar 2005/'06;2569.0;182.0;28.0;11.0;106.0;7.0;1.0;0.0;4.0
4802;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Amsterdam;2005/'06 naar 2006/'07;2697.0;201.0;24.0;12.0;117.0;7.0;1.0;0.0;4.0
4803;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Amsterdam;2006/'07 naar 2007/'08;2711.0;215.0;28.0;11.0;109.0;8.0;1.0;0.0;4.0
4804;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Amsterdam;2007/'08 naar 2008/'09;2660.0;162.0;21.0;8.0;79.0;6.0;1.0;0.0;3.0
4805;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Amsterdam;2008/'09 naar 2009/'10;2704.0;208.0;37.0;11.0;107.0;8.0;1.0;0.0;4.0
4806;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Amsterdam;2009/'10 naar 2010/'11;2725.0;240.0;29.0;13.0;136.0;9.0;1.0;0.0;5.0
4807;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Amsterdam;2010/'11 naar 2011/'12;2815.0;;38.0;16.0;125.0;;1.0;1.0;4.0
4808;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Amsterdam;2011/'12 naar 2012/'13;2944.0;;37.0;9.0;122.0;;1.0;0.0;4.0
4809;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Amsterdam;2012/'13 naar 2013/'14;3091.0;;34.0;10.0;141.0;;1.0;0.0;5.0
4810;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Amsterdam;2013/'14 naar 2014/'15;3215.0;;30.0;15.0;142.0;;1.0;0.0;4.0
4811;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Amsterdam;2014/'15 naar 2015/'16;3411.0;;51.0;22.0;157.0;;1.0;1.0;5.0
4812;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Amsterdam;2015/'16 naar 2016/'17;3669.0;;46.0;10.0;147.0;;1.0;0.0;4.0
4813;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Amsterdam;2016/'17 naar 2017/'18;3848.0;;59.0;15.0;142.0;;2.0;0.0;4.0
4814;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Amsterdam;2017/'18 naar 2018/'19;4076.0;;66.0;22.0;139.0;;2.0;1.0;3.0
4815;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;'s-Gravenhage;2003/'04 naar 2004/'05;1886.0;143.0;24.0;10.0;72.0;8.0;1.0;1.0;4.0
4816;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;'s-Gravenhage;2004/'05 naar 2005/'06;1955.0;179.0;27.0;3.0;95.0;9.0;1.0;0.0;5.0
