ID;Geslacht;Leeftijd;Herkomst;Generatie;PercentageAOWOpbouw;SoortInactieve;Perioden;AantalInactieven_1;OpgebouwdeJaarlijkseAanspraken_2;ContanteWaarde_3;TeBereikenJaarlijkseAanspraken_4;Vervangingspercentage_5;OpgebouwdeJaarlijkseAanspraken_6;ContanteWaarde_7;TeBereikenJaarlijkseAanspraken_8;Vervangingspercentage_9;VierdePijler_10;OpgebouwdeJaarlijkseAanspraken_11;ContanteWaarde_12;TeBereikenJaarlijkseAanspraken_13;Vervangingspercentage_14
5051;Totaal mannen en vrouwen;7;2;Eerste generatie allochtonen;95% of meer AOW opbouw;Bijstandsuitkering;2005;1300.0;6300.0;35000.0;10200.0;85.0;200.0;1300.0;300.0;3.0;1.0;6500.0;36300.0;10500.0;88.0
5052;Totaal mannen en vrouwen;7;2;Eerste generatie allochtonen;95% of meer AOW opbouw;Overige uitkering;2005;300.0;5900.0;34300.0;9500.0;45.0;2500.0;14700.0;3100.0;15.0;26.0;8400.0;49000.0;12600.0;60.0
5053;Totaal mannen en vrouwen;7;2;Eerste generatie allochtonen;95% of meer AOW opbouw;Pensioen;2005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5054;Totaal mannen en vrouwen;7;2;Eerste generatie allochtonen;95% of meer AOW opbouw;Scholier/student;2005;0.0;;;;;;;;;;;;;
5055;Totaal mannen en vrouwen;7;2;Eerste generatie allochtonen;95% of meer AOW opbouw;Overig inactief;2005;1000.0;5100.0;28600.0;8100.0;371.0;700.0;3800.0;800.0;37.0;27.0;5800.0;32400.0;8900.0;408.0
5056;Totaal mannen en vrouwen;7;2;Tweede generatie allochtonen;Totaal alle AOW percentages;Totaal inactieven;2005;650.0;5800.0;32800.0;9200.0;74.0;1600.0;9500.0;2100.0;17.0;33.0;7400.0;42300.0;11300.0;91.0
5057;Totaal mannen en vrouwen;7;2;Tweede generatie allochtonen;Totaal alle AOW percentages;Arbeidsongeschiktheidsuitkering;2005;200.0;6300.0;35900.0;9800.0;59.0;1700.0;10000.0;2700.0;16.0;29.0;8000.0;45900.0;12500.0;75.0
5058;Totaal mannen en vrouwen;7;2;Tweede generatie allochtonen;Totaal alle AOW percentages;Werkloosheidsuitkering;2005;100.0;5100.0;28100.0;8400.0;34.0;3600.0;19800.0;3800.0;16.0;35.0;8700.0;47900.0;12200.0;50.0
5059;Totaal mannen en vrouwen;7;2;Tweede generatie allochtonen;Totaal alle AOW percentages;Bijstandsuitkering;2005;100.0;6600.0;37600.0;10500.0;81.0;200.0;1200.0;300.0;2.0;1.0;6800.0;38800.0;10800.0;83.0
5060;Totaal mannen en vrouwen;7;2;Tweede generatie allochtonen;Totaal alle AOW percentages;Overige uitkering;2005;50.0;5800.0;32900.0;9300.0;37.0;2500.0;14800.0;2900.0;11.0;44.0;8300.0;47700.0;12200.0;48.0
5061;Totaal mannen en vrouwen;7;2;Tweede generatie allochtonen;Totaal alle AOW percentages;Pensioen;2005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5062;Totaal mannen en vrouwen;7;2;Tweede generatie allochtonen;Totaal alle AOW percentages;Scholier/student;2005;0.0;;;;;;;;;;;;;
5063;Totaal mannen en vrouwen;7;2;Tweede generatie allochtonen;Totaal alle AOW percentages;Overig inactief;2005;200.0;5200.0;29400.0;8300.0;380.0;1500.0;8700.0;1800.0;80.0;49.0;6700.0;38100.0;10100.0;460.0
5064;Totaal mannen en vrouwen;7;2;Tweede generatie allochtonen;Minder dan 70% AOW opbouw;Totaal inactieven;2005;50.0;3200.0;17700.0;6700.0;55.0;2200.0;11500.0;2600.0;21.0;33.0;5400.0;29200.0;9300.0;76.0
5065;Totaal mannen en vrouwen;7;2;Tweede generatie allochtonen;Minder dan 70% AOW opbouw;Arbeidsongeschiktheidsuitkering;2005;0.0;;;;;;;;;;;;;
5066;Totaal mannen en vrouwen;7;2;Tweede generatie allochtonen;Minder dan 70% AOW opbouw;Werkloosheidsuitkering;2005;0.0;;;;;;;;;;;;;
5067;Totaal mannen en vrouwen;7;2;Tweede generatie allochtonen;Minder dan 70% AOW opbouw;Bijstandsuitkering;2005;0.0;;;;;;;;;;;;;
5068;Totaal mannen en vrouwen;7;2;Tweede generatie allochtonen;Minder dan 70% AOW opbouw;Overige uitkering;2005;0.0;;;;;;;;;;;;;
5069;Totaal mannen en vrouwen;7;2;Tweede generatie allochtonen;Minder dan 70% AOW opbouw;Pensioen;2005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5070;Totaal mannen en vrouwen;7;2;Tweede generatie allochtonen;Minder dan 70% AOW opbouw;Scholier/student;2005;0.0;;;;;;;;;;;;;
5071;Totaal mannen en vrouwen;7;2;Tweede generatie allochtonen;Minder dan 70% AOW opbouw;Overig inactief;2005;0.0;;;;;;;;;;;;;
5072;Totaal mannen en vrouwen;7;2;Tweede generatie allochtonen;70% tot 95% AOW opbouw;Totaal inactieven;2005;50.0;5400.0;29600.0;9100.0;88.0;1900.0;12300.0;2200.0;21.0;19.0;7300.0;41900.0;11300.0;109.0
5073;Totaal mannen en vrouwen;7;2;Tweede generatie allochtonen;70% tot 95% AOW opbouw;Arbeidsongeschiktheidsuitkering;2005;0.0;;;;;;;;;;;;;
5074;Totaal mannen en vrouwen;7;2;Tweede generatie allochtonen;70% tot 95% AOW opbouw;Werkloosheidsuitkering;2005;0.0;;;;;;;;;;;;;
5075;Totaal mannen en vrouwen;7;2;Tweede generatie allochtonen;70% tot 95% AOW opbouw;Bijstandsuitkering;2005;0.0;;;;;;;;;;;;;
5076;Totaal mannen en vrouwen;7;2;Tweede generatie allochtonen;70% tot 95% AOW opbouw;Overige uitkering;2005;0.0;;;;;;;;;;;;;
5077;Totaal mannen en vrouwen;7;2;Tweede generatie allochtonen;70% tot 95% AOW opbouw;Pensioen;2005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5078;Totaal mannen en vrouwen;7;2;Tweede generatie allochtonen;70% tot 95% AOW opbouw;Scholier/student;2005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5079;Totaal mannen en vrouwen;7;2;Tweede generatie allochtonen;70% tot 95% AOW opbouw;Overig inactief;2005;0.0;;;;;;;;;;;;;
5080;Totaal mannen en vrouwen;7;2;Tweede generatie allochtonen;95% of meer AOW opbouw;Totaal inactieven;2005;500.0;6100.0;34800.0;9500.0;74.0;1500.0;8900.0;2000.0;16.0;34.0;7600.0;43700.0;11500.0;90.0
5081;Totaal mannen en vrouwen;7;2;Tweede generatie allochtonen;95% of meer AOW opbouw;Arbeidsongeschiktheidsuitkering;2005;150.0;6400.0;36700.0;9900.0;60.0;1800.0;10600.0;2900.0;18.0;31.0;8200.0;47300.0;12800.0;78.0
5082;Totaal mannen en vrouwen;7;2;Tweede generatie allochtonen;95% of meer AOW opbouw;Werkloosheidsuitkering;2005;50.0;5600.0;30800.0;8900.0;34.0;3800.0;21400.0;4000.0;15.0;40.0;9400.0;52200.0;12900.0;49.0
5083;Totaal mannen en vrouwen;7;2;Tweede generatie allochtonen;95% of meer AOW opbouw;Bijstandsuitkering;2005;100.0;6900.0;39700.0;10900.0;83.0;100.0;800.0;200.0;2.0;1.0;7000.0;40500.0;11100.0;85.0
5084;Totaal mannen en vrouwen;7;2;Tweede generatie allochtonen;95% of meer AOW opbouw;Overige uitkering;2005;50.0;6000.0;33900.0;9500.0;40.0;2600.0;15500.0;3000.0;13.0;42.0;8600.0;49400.0;12500.0;53.0
5085;Totaal mannen en vrouwen;7;2;Tweede generatie allochtonen;95% of meer AOW opbouw;Pensioen;2005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5086;Totaal mannen en vrouwen;7;2;Tweede generatie allochtonen;95% of meer AOW opbouw;Scholier/student;2005;0.0;;;;;;;;;;;;;
5087;Totaal mannen en vrouwen;7;2;Tweede generatie allochtonen;95% of meer AOW opbouw;Overig inactief;2005;150.0;5500.0;31600.0;8600.0;389.0;1000.0;5800.0;1300.0;57.0;51.0;6500.0;37400.0;9900.0;446.0
5088;Totaal mannen en vrouwen;7;2;Autochtonen;Totaal alle AOW percentages;Totaal inactieven;2005;;;;;;;;;;;;;;
5089;Totaal mannen en vrouwen;7;2;Autochtonen;Totaal alle AOW percentages;Arbeidsongeschiktheidsuitkering;2005;;;;;;;;;;;;;;
5090;Totaal mannen en vrouwen;7;2;Autochtonen;Totaal alle AOW percentages;Werkloosheidsuitkering;2005;;;;;;;;;;;;;;
5091;Totaal mannen en vrouwen;7;2;Autochtonen;Totaal alle AOW percentages;Bijstandsuitkering;2005;;;;;;;;;;;;;;
5092;Totaal mannen en vrouwen;7;2;Autochtonen;Totaal alle AOW percentages;Overige uitkering;2005;;;;;;;;;;;;;;
5093;Totaal mannen en vrouwen;7;2;Autochtonen;Totaal alle AOW percentages;Pensioen;2005;;;;;;;;;;;;;;
5094;Totaal mannen en vrouwen;7;2;Autochtonen;Totaal alle AOW percentages;Scholier/student;2005;;;;;;;;;;;;;;
5095;Totaal mannen en vrouwen;7;2;Autochtonen;Totaal alle AOW percentages;Overig inactief;2005;;;;;;;;;;;;;;
5096;Totaal mannen en vrouwen;7;2;Autochtonen;Minder dan 70% AOW opbouw;Totaal inactieven;2005;;;;;;;;;;;;;;
5097;Totaal mannen en vrouwen;7;2;Autochtonen;Minder dan 70% AOW opbouw;Arbeidsongeschiktheidsuitkering;2005;;;;;;;;;;;;;;
5098;Totaal mannen en vrouwen;7;2;Autochtonen;Minder dan 70% AOW opbouw;Werkloosheidsuitkering;2005;;;;;;;;;;;;;;
5099;Totaal mannen en vrouwen;7;2;Autochtonen;Minder dan 70% AOW opbouw;Bijstandsuitkering;2005;;;;;;;;;;;;;;
5100;Totaal mannen en vrouwen;7;2;Autochtonen;Minder dan 70% AOW opbouw;Overige uitkering;2005;;;;;;;;;;;;;;
5101;Totaal mannen en vrouwen;7;2;Autochtonen;Minder dan 70% AOW opbouw;Pensioen;2005;;;;;;;;;;;;;;
5102;Totaal mannen en vrouwen;7;2;Autochtonen;Minder dan 70% AOW opbouw;Scholier/student;2005;;;;;;;;;;;;;;
5103;Totaal mannen en vrouwen;7;2;Autochtonen;Minder dan 70% AOW opbouw;Overig inactief;2005;;;;;;;;;;;;;;
5104;Totaal mannen en vrouwen;7;2;Autochtonen;70% tot 95% AOW opbouw;Totaal inactieven;2005;;;;;;;;;;;;;;
5105;Totaal mannen en vrouwen;7;2;Autochtonen;70% tot 95% AOW opbouw;Arbeidsongeschiktheidsuitkering;2005;;;;;;;;;;;;;;
5106;Totaal mannen en vrouwen;7;2;Autochtonen;70% tot 95% AOW opbouw;Werkloosheidsuitkering;2005;;;;;;;;;;;;;;
5107;Totaal mannen en vrouwen;7;2;Autochtonen;70% tot 95% AOW opbouw;Bijstandsuitkering;2005;;;;;;;;;;;;;;
5108;Totaal mannen en vrouwen;7;2;Autochtonen;70% tot 95% AOW opbouw;Overige uitkering;2005;;;;;;;;;;;;;;
5109;Totaal mannen en vrouwen;7;2;Autochtonen;70% tot 95% AOW opbouw;Pensioen;2005;;;;;;;;;;;;;;
5110;Totaal mannen en vrouwen;7;2;Autochtonen;70% tot 95% AOW opbouw;Scholier/student;2005;;;;;;;;;;;;;;
5111;Totaal mannen en vrouwen;7;2;Autochtonen;70% tot 95% AOW opbouw;Overig inactief;2005;;;;;;;;;;;;;;
5112;Totaal mannen en vrouwen;7;2;Autochtonen;95% of meer AOW opbouw;Totaal inactieven;2005;;;;;;;;;;;;;;
5113;Totaal mannen en vrouwen;7;2;Autochtonen;95% of meer AOW opbouw;Arbeidsongeschiktheidsuitkering;2005;;;;;;;;;;;;;;
5114;Totaal mannen en vrouwen;7;2;Autochtonen;95% of meer AOW opbouw;Werkloosheidsuitkering;2005;;;;;;;;;;;;;;
5115;Totaal mannen en vrouwen;7;2;Autochtonen;95% of meer AOW opbouw;Bijstandsuitkering;2005;;;;;;;;;;;;;;
5116;Totaal mannen en vrouwen;7;2;Autochtonen;95% of meer AOW opbouw;Overige uitkering;2005;;;;;;;;;;;;;;
5117;Totaal mannen en vrouwen;7;2;Autochtonen;95% of meer AOW opbouw;Pensioen;2005;;;;;;;;;;;;;;
5118;Totaal mannen en vrouwen;7;2;Autochtonen;95% of meer AOW opbouw;Scholier/student;2005;;;;;;;;;;;;;;
5119;Totaal mannen en vrouwen;7;2;Autochtonen;95% of meer AOW opbouw;Overig inactief;2005;;;;;;;;;;;;;;
5120;Totaal mannen en vrouwen;8;0;Totaal alle generaties;Totaal alle AOW percentages;Totaal inactieven;2005;318950.0;6000.0;43400.0;8300.0;79.0;2400.0;16900.0;3400.0;32.0;47.0;8400.0;60300.0;11700.0;111.0
5121;Totaal mannen en vrouwen;8;0;Totaal alle generaties;Totaal alle AOW percentages;Arbeidsongeschiktheidsuitkering;2005;87950.0;6500.0;45000.0;8900.0;51.0;3600.0;24400.0;5900.0;34.0;42.0;10100.0;69400.0;14800.0;85.0
5122;Totaal mannen en vrouwen;8;0;Totaal alle generaties;Totaal alle AOW percentages;Werkloosheidsuitkering;2005;25250.0;6100.0;41400.0;8400.0;38.0;5000.0;33300.0;6100.0;27.0;50.0;11100.0;74700.0;14500.0;65.0
5123;Totaal mannen en vrouwen;8;0;Totaal alle generaties;Totaal alle AOW percentages;Bijstandsuitkering;2005;40000.0;6000.0;42200.0;8600.0;76.0;400.0;2300.0;400.0;4.0;2.0;6400.0;44500.0;9000.0;80.0
5124;Totaal mannen en vrouwen;8;0;Totaal alle generaties;Totaal alle AOW percentages;Overige uitkering;2005;29750.0;6600.0;48400.0;9100.0;38.0;6300.0;48700.0;7600.0;31.0;53.0;12900.0;97100.0;16700.0;69.0
5125;Totaal mannen en vrouwen;8;0;Totaal alle generaties;Totaal alle AOW percentages;Pensioen;2005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5126;Totaal mannen en vrouwen;8;0;Totaal alle generaties;Totaal alle AOW percentages;Scholier/student;2005;600.0;5700.0;41700.0;8100.0;141.0;2700.0;19000.0;3300.0;58.0;70.0;8400.0;60700.0;11400.0;199.0
5127;Totaal mannen en vrouwen;8;0;Totaal alle generaties;Totaal alle AOW percentages;Overig inactief;2005;134950.0;5600.0;42000.0;7700.0;961.0;900.0;6300.0;1300.0;162.0;61.0;6500.0;48300.0;9000.0;1123.0
5128;Totaal mannen en vrouwen;8;0;Totaal alle generaties;Minder dan 70% AOW opbouw;Totaal inactieven;2005;41500.0;2700.0;18800.0;5100.0;52.0;1400.0;9800.0;1700.0;17.0;21.0;4100.0;28600.0;6800.0;69.0
5129;Totaal mannen en vrouwen;8;0;Totaal alle generaties;Minder dan 70% AOW opbouw;Arbeidsongeschiktheidsuitkering;2005;6100.0;3300.0;22900.0;5800.0;33.0;2200.0;15400.0;3300.0;19.0;21.0;5500.0;38300.0;9100.0;52.0
5130;Totaal mannen en vrouwen;8;0;Totaal alle generaties;Minder dan 70% AOW opbouw;Werkloosheidsuitkering;2005;2950.0;3000.0;19800.0;5400.0;26.0;2600.0;17500.0;3000.0;14.0;28.0;5600.0;37300.0;8400.0;40.0
5131;Totaal mannen en vrouwen;8;0;Totaal alle generaties;Minder dan 70% AOW opbouw;Bijstandsuitkering;2005;12400.0;2800.0;19600.0;5400.0;50.0;100.0;900.0;200.0;1.0;1.0;2900.0;20500.0;5600.0;51.0
5132;Totaal mannen en vrouwen;8;0;Totaal alle generaties;Minder dan 70% AOW opbouw;Overige uitkering;2005;3450.0;2800.0;20100.0;5200.0;22.0;7600.0;54400.0;8300.0;35.0;36.0;10400.0;74500.0;13500.0;57.0
5133;Totaal mannen en vrouwen;8;0;Totaal alle generaties;Minder dan 70% AOW opbouw;Pensioen;2005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5134;Totaal mannen en vrouwen;8;0;Totaal alle generaties;Minder dan 70% AOW opbouw;Scholier/student;2005;100.0;2500.0;18100.0;4800.0;57.0;1800.0;12200.0;2100.0;25.0;49.0;4300.0;30300.0;6900.0;82.0
5135;Totaal mannen en vrouwen;8;0;Totaal alle generaties;Minder dan 70% AOW opbouw;Overig inactief;2005;16150.0;2300.0;16300.0;4600.0;335.0;500.0;3800.0;600.0;46.0;32.0;2800.0;20100.0;5200.0;381.0
5136;Totaal mannen en vrouwen;8;0;Totaal alle generaties;70% tot 95% AOW opbouw;Totaal inactieven;2005;27550.0;5600.0;39600.0;8000.0;68.0;2000.0;14000.0;2800.0;24.0;26.0;7600.0;53600.0;10800.0;92.0
5137;Totaal mannen en vrouwen;8;0;Totaal alle generaties;70% tot 95% AOW opbouw;Arbeidsongeschiktheidsuitkering;2005;8700.0;5600.0;38900.0;8000.0;47.0;2700.0;18700.0;4400.0;26.0;24.0;8300.0;57600.0;12400.0;73.0
5138;Totaal mannen en vrouwen;8;0;Totaal alle generaties;70% tot 95% AOW opbouw;Werkloosheidsuitkering;2005;2200.0;5600.0;37800.0;8000.0;37.0;3400.0;22800.0;4200.0;19.0;35.0;9000.0;60600.0;12200.0;56.0
5139;Totaal mannen en vrouwen;8;0;Totaal alle generaties;70% tot 95% AOW opbouw;Bijstandsuitkering;2005;6050.0;6000.0;42100.0;8700.0;79.0;400.0;2400.0;400.0;4.0;1.0;6400.0;44500.0;9100.0;83.0
5140;Totaal mannen en vrouwen;8;0;Totaal alle generaties;70% tot 95% AOW opbouw;Overige uitkering;2005;2400.0;6000.0;43300.0;8500.0;39.0;4900.0;38400.0;5800.0;27.0;32.0;10900.0;81700.0;14300.0;66.0
5141;Totaal mannen en vrouwen;8;0;Totaal alle generaties;70% tot 95% AOW opbouw;Pensioen;2005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5142;Totaal mannen en vrouwen;8;0;Totaal alle generaties;70% tot 95% AOW opbouw;Scholier/student;2005;50.0;5500.0;39200.0;7900.0;125.0;2900.0;21400.0;4000.0;63.0;58.0;8400.0;60600.0;11900.0;188.0
5143;Totaal mannen en vrouwen;8;0;Totaal alle generaties;70% tot 95% AOW opbouw;Overig inactief;2005;8100.0;5200.0;38000.0;7500.0;591.0;1200.0;8000.0;1600.0;129.0;41.0;6400.0;46000.0;9100.0;720.0
5144;Totaal mannen en vrouwen;8;0;Totaal alle generaties;95% of meer AOW opbouw;Totaal inactieven;2005;249900.0;6600.0;47900.0;8900.0;84.0;2600.0;18400.0;3800.0;36.0;53.0;9200.0;66300.0;12700.0;120.0
5145;Totaal mannen en vrouwen;8;0;Totaal alle generaties;95% of meer AOW opbouw;Arbeidsongeschiktheidsuitkering;2005;73100.0;6800.0;47500.0;9200.0;53.0;3800.0;25800.0;6300.0;36.0;45.0;10600.0;73300.0;15500.0;89.0
5146;Totaal mannen en vrouwen;8;0;Totaal alle generaties;95% of meer AOW opbouw;Werkloosheidsuitkering;2005;20100.0;6600.0;44900.0;8900.0;40.0;5500.0;36800.0;6800.0;30.0;55.0;12100.0;81700.0;15700.0;70.0
5147;Totaal mannen en vrouwen;8;0;Totaal alle generaties;95% of meer AOW opbouw;Bijstandsuitkering;2005;21550.0;7800.0;55300.0;10500.0;89.0;500.0;3200.0;500.0;5.0;3.0;8300.0;58500.0;11000.0;94.0
5148;Totaal mannen en vrouwen;8;0;Totaal alle generaties;95% of meer AOW opbouw;Overige uitkering;2005;23900.0;7200.0;53000.0;9700.0;40.0;6200.0;48900.0;7700.0;31.0;57.0;13400.0;101900.0;17400.0;71.0
5149;Totaal mannen en vrouwen;8;0;Totaal alle generaties;95% of meer AOW opbouw;Pensioen;2005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5150;Totaal mannen en vrouwen;8;0;Totaal alle generaties;95% of meer AOW opbouw;Scholier/student;2005;450.0;6400.0;46400.0;8700.0;169.0;2800.0;20100.0;3500.0;67.0;76.0;9200.0;66500.0;12200.0;236.0
5151;Totaal mannen en vrouwen;8;0;Totaal alle generaties;95% of meer AOW opbouw;Overig inactief;2005;110700.0;6100.0;46100.0;8200.0;1192.0;900.0;6500.0;1400.0;200.0;67.0;7000.0;52600.0;9600.0;1392.0
5152;Totaal mannen en vrouwen;8;0;Eerste generatie allochtonen;Totaal alle AOW percentages;Totaal inactieven;2005;56650.0;3900.0;27700.0;6300.0;63.0;1000.0;7000.0;1300.0;13.0;18.0;4900.0;34700.0;7600.0;76.0
5153;Totaal mannen en vrouwen;8;0;Eerste generatie allochtonen;Totaal alle AOW percentages;Arbeidsongeschiktheidsuitkering;2005;11800.0;4900.0;34100.0;7300.0;44.0;2000.0;13700.0;2900.0;17.0;20.0;6900.0;47800.0;10200.0;61.0
5154;Totaal mannen en vrouwen;8;0;Eerste generatie allochtonen;Totaal alle AOW percentages;Werkloosheidsuitkering;2005;4250.0;4300.0;29300.0;6800.0;33.0;2400.0;16500.0;2800.0;14.0;27.0;6700.0;45800.0;9600.0;47.0
5155;Totaal mannen en vrouwen;8;0;Eerste generatie allochtonen;Totaal alle AOW percentages;Bijstandsuitkering;2005;16800.0;3800.0;26900.0;6400.0;60.0;200.0;1100.0;200.0;2.0;1.0;4000.0;28000.0;6600.0;62.0
5156;Totaal mannen en vrouwen;8;0;Eerste generatie allochtonen;Totaal alle AOW percentages;Overige uitkering;2005;4100.0;4700.0;34400.0;7300.0;38.0;3000.0;23600.0;3500.0;18.0;25.0;7700.0;58000.0;10800.0;56.0
5157;Totaal mannen en vrouwen;8;0;Eerste generatie allochtonen;Totaal alle AOW percentages;Pensioen;2005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5158;Totaal mannen en vrouwen;8;0;Eerste generatie allochtonen;Totaal alle AOW percentages;Scholier/student;2005;100.0;3900.0;28200.0;6300.0;102.0;1300.0;9500.0;1700.0;27.0;44.0;5200.0;37700.0;8000.0;129.0
5159;Totaal mannen en vrouwen;8;0;Eerste generatie allochtonen;Totaal alle AOW percentages;Overig inactief;2005;19300.0;3100.0;22900.0;5400.0;456.0;400.0;2500.0;500.0;38.0;29.0;3500.0;25400.0;5900.0;494.0
5160;Totaal mannen en vrouwen;8;0;Eerste generatie allochtonen;Minder dan 70% AOW opbouw;Totaal inactieven;2005;33100.0;2600.0;18100.0;5000.0;58.0;500.0;3700.0;700.0;8.0;14.0;3100.0;21800.0;5700.0;66.0
5161;Totaal mannen en vrouwen;8;0;Eerste generatie allochtonen;Minder dan 70% AOW opbouw;Arbeidsongeschiktheidsuitkering;2005;4300.0;3400.0;22900.0;5800.0;35.0;1400.0;9600.0;2200.0;13.0;15.0;4800.0;32500.0;8000.0;48.0
5162;Totaal mannen en vrouwen;8;0;Eerste generatie allochtonen;Minder dan 70% AOW opbouw;Werkloosheidsuitkering;2005;2250.0;2900.0;19100.0;5300.0;28.0;1500.0;10000.0;1800.0;9.0;21.0;4400.0;29100.0;7100.0;37.0
5163;Totaal mannen en vrouwen;8;0;Eerste generatie allochtonen;Minder dan 70% AOW opbouw;Bijstandsuitkering;2005;11300.0;2700.0;19000.0;5200.0;49.0;100.0;700.0;100.0;1.0;1.0;2800.0;19700.0;5300.0;50.0
5164;Totaal mannen en vrouwen;8;0;Eerste generatie allochtonen;Minder dan 70% AOW opbouw;Overige uitkering;2005;2100.0;3200.0;23100.0;5700.0;33.0;1900.0;14800.0;2200.0;13.0;21.0;5100.0;37900.0;7900.0;46.0
5165;Totaal mannen en vrouwen;8;0;Eerste generatie allochtonen;Minder dan 70% AOW opbouw;Pensioen;2005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5166;Totaal mannen en vrouwen;8;0;Eerste generatie allochtonen;Minder dan 70% AOW opbouw;Scholier/student;2005;50.0;2200.0;15300.0;4500.0;88.0;200.0;1600.0;300.0;6.0;34.0;2400.0;16900.0;4800.0;94.0
5167;Totaal mannen en vrouwen;8;0;Eerste generatie allochtonen;Minder dan 70% AOW opbouw;Overig inactief;2005;12850.0;2100.0;15000.0;4400.0;373.0;200.0;1500.0;300.0;23.0;24.0;2300.0;16500.0;4700.0;396.0
5168;Totaal mannen en vrouwen;8;0;Eerste generatie allochtonen;70% tot 95% AOW opbouw;Totaal inactieven;2005;18150.0;5500.0;39200.0;7900.0;68.0;1300.0;9400.0;1800.0;15.0;19.0;6800.0;48600.0;9700.0;83.0
5169;Totaal mannen en vrouwen;8;0;Eerste generatie allochtonen;70% tot 95% AOW opbouw;Arbeidsongeschiktheidsuitkering;2005;5950.0;5500.0;38400.0;7900.0;47.0;2100.0;14900.0;3100.0;18.0;20.0;7600.0;53300.0;11000.0;65.0
5170;Totaal mannen en vrouwen;8;0;Eerste generatie allochtonen;70% tot 95% AOW opbouw;Werkloosheidsuitkering;2005;1300.0;5500.0;37300.0;7900.0;38.0;2500.0;17200.0;3000.0;15.0;29.0;8000.0;54500.0;10900.0;53.0
5171;Totaal mannen en vrouwen;8;0;Eerste generatie allochtonen;70% tot 95% AOW opbouw;Bijstandsuitkering;2005;4750.0;5900.0;41500.0;8500.0;78.0;200.0;1600.0;300.0;3.0;1.0;6100.0;43100.0;8800.0;81.0
5172;Totaal mannen en vrouwen;8;0;Eerste generatie allochtonen;70% tot 95% AOW opbouw;Overige uitkering;2005;1500.0;6000.0;44000.0;8600.0;44.0;2900.0;22500.0;3500.0;18.0;24.0;8900.0;66500.0;12100.0;62.0
5173;Totaal mannen en vrouwen;8;0;Eerste generatie allochtonen;70% tot 95% AOW opbouw;Pensioen;2005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5174;Totaal mannen en vrouwen;8;0;Eerste generatie allochtonen;70% tot 95% AOW opbouw;Scholier/student;2005;0.0;;;;;;;;;;;;;
5175;Totaal mannen en vrouwen;8;0;Eerste generatie allochtonen;70% tot 95% AOW opbouw;Overig inactief;2005;4600.0;5000.0;37000.0;7200.0;624.0;600.0;3800.0;700.0;59.0;34.0;5600.0;40800.0;7900.0;683.0
5176;Totaal mannen en vrouwen;8;0;Eerste generatie allochtonen;95% of meer AOW opbouw;Totaal inactieven;2005;5400.0;6700.0;47700.0;9000.0;71.0;2600.0;19300.0;3200.0;25.0;37.0;9300.0;67000.0;12200.0;96.0
5177;Totaal mannen en vrouwen;8;0;Eerste generatie allochtonen;95% of meer AOW opbouw;Arbeidsongeschiktheidsuitkering;2005;1550.0;6900.0;48500.0;9400.0;54.0;2800.0;19900.0;3900.0;22.0;32.0;9700.0;68400.0;13300.0;76.0
5178;Totaal mannen en vrouwen;8;0;Eerste generatie allochtonen;95% of meer AOW opbouw;Werkloosheidsuitkering;2005;700.0;6800.0;46500.0;9200.0;39.0;5000.0;35700.0;5600.0;24.0;41.0;11800.0;82200.0;14800.0;63.0
5179;Totaal mannen en vrouwen;8;0;Eerste generatie allochtonen;95% of meer AOW opbouw;Bijstandsuitkering;2005;750.0;7600.0;52800.0;10300.0;86.0;500.0;3400.0;600.0;5.0;2.0;8100.0;56200.0;10900.0;91.0
5180;Totaal mannen en vrouwen;8;0;Eerste generatie allochtonen;95% of meer AOW opbouw;Overige uitkering;2005;500.0;7200.0;52700.0;9700.0;39.0;8000.0;62700.0;9000.0;36.0;42.0;15200.0;115400.0;18700.0;75.0
