ID;Geslacht;TypeWerkenden;BedrijfstakkenBranchesSBI2008;Perioden;WerkzamePersonen_1;Banen_2;Arbeidsjaren_3;GewerkteUren_4
6109;Totaal mannen en vrouwen;Zelfstandigen;16-18 Hout-, papier-, grafische industr.;2014;4.0;6.0;4.0;9.0
6110;Totaal mannen en vrouwen;Zelfstandigen;16-18 Hout-, papier-, grafische industr.;2015;4.0;6.0;4.0;9.0
6111;Totaal mannen en vrouwen;Zelfstandigen;16-18 Hout-, papier-, grafische industr.;2016;4.0;6.0;4.0;9.0
6112;Totaal mannen en vrouwen;Zelfstandigen;16-18 Hout-, papier-, grafische industr.;2017;4.0;6.0;4.0;9.0
6113;Totaal mannen en vrouwen;Zelfstandigen;16-18 Hout-, papier-, grafische industr.;2018;4.0;6.0;4.0;8.0
6114;Totaal mannen en vrouwen;Zelfstandigen;16-18 Hout-, papier-, grafische industr.;2019;4.0;5.0;4.0;9.0
6115;Totaal mannen en vrouwen;Zelfstandigen;16-18 Hout-, papier-, grafische industr.;2020;4.0;5.0;3.0;8.0
6116;Totaal mannen en vrouwen;Zelfstandigen;16-18 Hout-, papier-, grafische industr.;2021;4.0;5.0;4.0;8.0
6117;Totaal mannen en vrouwen;Zelfstandigen;16-18 Hout-, papier-, grafische industr.;2022;4.0;6.0;4.0;8.0
6118;Totaal mannen en vrouwen;Zelfstandigen;16-18 Hout-, papier-, grafische industr.;2023;4.0;6.0;4.0;8.0
6119;Totaal mannen en vrouwen;Zelfstandigen;16 Houtindustrie;1995;3.0;3.0;2.0;6.0
6120;Totaal mannen en vrouwen;Zelfstandigen;16 Houtindustrie;1996;3.0;3.0;2.0;6.0
6121;Totaal mannen en vrouwen;Zelfstandigen;16 Houtindustrie;1997;3.0;4.0;3.0;8.0
6122;Totaal mannen en vrouwen;Zelfstandigen;16 Houtindustrie;1998;4.0;4.0;3.0;9.0
6123;Totaal mannen en vrouwen;Zelfstandigen;16 Houtindustrie;1999;3.0;4.0;3.0;8.0
6124;Totaal mannen en vrouwen;Zelfstandigen;16 Houtindustrie;2000;3.0;4.0;2.0;7.0
6125;Totaal mannen en vrouwen;Zelfstandigen;16 Houtindustrie;2001;3.0;3.0;2.0;7.0
6126;Totaal mannen en vrouwen;Zelfstandigen;16 Houtindustrie;2002;3.0;3.0;2.0;5.0
6127;Totaal mannen en vrouwen;Zelfstandigen;16 Houtindustrie;2003;2.0;2.0;2.0;4.0
6128;Totaal mannen en vrouwen;Zelfstandigen;16 Houtindustrie;2004;2.0;2.0;2.0;4.0
6129;Totaal mannen en vrouwen;Zelfstandigen;16 Houtindustrie;2005;2.0;3.0;2.0;4.0
6130;Totaal mannen en vrouwen;Zelfstandigen;16 Houtindustrie;2006;2.0;3.0;2.0;4.0
6131;Totaal mannen en vrouwen;Zelfstandigen;16 Houtindustrie;2007;2.0;2.0;2.0;4.0
6132;Totaal mannen en vrouwen;Zelfstandigen;16 Houtindustrie;2008;2.0;2.0;1.0;4.0
6133;Totaal mannen en vrouwen;Zelfstandigen;16 Houtindustrie;2009;2.0;2.0;1.0;4.0
6134;Totaal mannen en vrouwen;Zelfstandigen;16 Houtindustrie;2010;2.0;2.0;1.0;3.0
6135;Totaal mannen en vrouwen;Zelfstandigen;16 Houtindustrie;2011;2.0;2.0;1.0;4.0
6136;Totaal mannen en vrouwen;Zelfstandigen;16 Houtindustrie;2012;2.0;2.0;1.0;3.0
6137;Totaal mannen en vrouwen;Zelfstandigen;16 Houtindustrie;2013;2.0;2.0;1.0;3.0
6138;Totaal mannen en vrouwen;Zelfstandigen;16 Houtindustrie;2014;2.0;2.0;1.0;3.0
6139;Totaal mannen en vrouwen;Zelfstandigen;16 Houtindustrie;2015;2.0;2.0;2.0;4.0
6140;Totaal mannen en vrouwen;Zelfstandigen;16 Houtindustrie;2016;2.0;2.0;2.0;4.0
6141;Totaal mannen en vrouwen;Zelfstandigen;16 Houtindustrie;2017;2.0;2.0;2.0;4.0
6142;Totaal mannen en vrouwen;Zelfstandigen;16 Houtindustrie;2018;2.0;2.0;2.0;4.0
6143;Totaal mannen en vrouwen;Zelfstandigen;16 Houtindustrie;2019;2.0;2.0;2.0;4.0
6144;Totaal mannen en vrouwen;Zelfstandigen;16 Houtindustrie;2020;2.0;2.0;2.0;4.0
6145;Totaal mannen en vrouwen;Zelfstandigen;16 Houtindustrie;2021;2.0;3.0;2.0;4.0
6146;Totaal mannen en vrouwen;Zelfstandigen;16 Houtindustrie;2022;2.0;3.0;2.0;4.0
6147;Totaal mannen en vrouwen;Zelfstandigen;16 Houtindustrie;2023;2.0;3.0;2.0;4.0
6148;Totaal mannen en vrouwen;Zelfstandigen;17 Papierindustrie;1995;0.0;0.0;0.0;0.0
6149;Totaal mannen en vrouwen;Zelfstandigen;17 Papierindustrie;1996;0.0;0.0;0.0;1.0
6150;Totaal mannen en vrouwen;Zelfstandigen;17 Papierindustrie;1997;0.0;0.0;0.0;1.0
6151;Totaal mannen en vrouwen;Zelfstandigen;17 Papierindustrie;1998;0.0;0.0;0.0;0.0
6152;Totaal mannen en vrouwen;Zelfstandigen;17 Papierindustrie;1999;0.0;1.0;0.0;1.0
6153;Totaal mannen en vrouwen;Zelfstandigen;17 Papierindustrie;2000;0.0;0.0;0.0;0.0
6154;Totaal mannen en vrouwen;Zelfstandigen;17 Papierindustrie;2001;0.0;0.0;0.0;0.0
6155;Totaal mannen en vrouwen;Zelfstandigen;17 Papierindustrie;2002;0.0;0.0;0.0;0.0
6156;Totaal mannen en vrouwen;Zelfstandigen;17 Papierindustrie;2003;0.0;0.0;0.0;0.0
6157;Totaal mannen en vrouwen;Zelfstandigen;17 Papierindustrie;2004;0.0;0.0;0.0;0.0
6158;Totaal mannen en vrouwen;Zelfstandigen;17 Papierindustrie;2005;0.0;0.0;0.0;0.0
6159;Totaal mannen en vrouwen;Zelfstandigen;17 Papierindustrie;2006;0.0;0.0;0.0;0.0
6160;Totaal mannen en vrouwen;Zelfstandigen;17 Papierindustrie;2007;0.0;0.0;0.0;0.0
6161;Totaal mannen en vrouwen;Zelfstandigen;17 Papierindustrie;2008;0.0;0.0;0.0;0.0
6162;Totaal mannen en vrouwen;Zelfstandigen;17 Papierindustrie;2009;0.0;0.0;0.0;0.0
6163;Totaal mannen en vrouwen;Zelfstandigen;17 Papierindustrie;2010;0.0;0.0;0.0;0.0
6164;Totaal mannen en vrouwen;Zelfstandigen;17 Papierindustrie;2011;0.0;0.0;0.0;0.0
6165;Totaal mannen en vrouwen;Zelfstandigen;17 Papierindustrie;2012;0.0;0.0;0.0;0.0
6166;Totaal mannen en vrouwen;Zelfstandigen;17 Papierindustrie;2013;0.0;0.0;0.0;0.0
6167;Totaal mannen en vrouwen;Zelfstandigen;17 Papierindustrie;2014;0.0;0.0;0.0;0.0
6168;Totaal mannen en vrouwen;Zelfstandigen;17 Papierindustrie;2015;0.0;0.0;0.0;0.0
6169;Totaal mannen en vrouwen;Zelfstandigen;17 Papierindustrie;2016;0.0;0.0;0.0;0.0
6170;Totaal mannen en vrouwen;Zelfstandigen;17 Papierindustrie;2017;0.0;0.0;0.0;0.0
6171;Totaal mannen en vrouwen;Zelfstandigen;17 Papierindustrie;2018;0.0;0.0;0.0;0.0
6172;Totaal mannen en vrouwen;Zelfstandigen;17 Papierindustrie;2019;0.0;0.0;0.0;0.0
6173;Totaal mannen en vrouwen;Zelfstandigen;17 Papierindustrie;2020;0.0;0.0;0.0;0.0
6174;Totaal mannen en vrouwen;Zelfstandigen;17 Papierindustrie;2021;0.0;0.0;0.0;0.0
6175;Totaal mannen en vrouwen;Zelfstandigen;17 Papierindustrie;2022;0.0;0.0;0.0;0.0
6176;Totaal mannen en vrouwen;Zelfstandigen;17 Papierindustrie;2023;0.0;0.0;0.0;0.0
6177;Totaal mannen en vrouwen;Zelfstandigen;18 Grafische industrie;1995;13.0;14.0;7.0;17.0
6178;Totaal mannen en vrouwen;Zelfstandigen;18 Grafische industrie;1996;10.0;10.0;6.0;15.0
6179;Totaal mannen en vrouwen;Zelfstandigen;18 Grafische industrie;1997;12.0;13.0;7.0;18.0
6180;Totaal mannen en vrouwen;Zelfstandigen;18 Grafische industrie;1998;9.0;11.0;6.0;15.0
6181;Totaal mannen en vrouwen;Zelfstandigen;18 Grafische industrie;1999;8.0;8.0;5.0;11.0
6182;Totaal mannen en vrouwen;Zelfstandigen;18 Grafische industrie;2000;7.0;8.0;5.0;11.0
6183;Totaal mannen en vrouwen;Zelfstandigen;18 Grafische industrie;2001;6.0;7.0;5.0;11.0
6184;Totaal mannen en vrouwen;Zelfstandigen;18 Grafische industrie;2002;6.0;7.0;4.0;10.0
6185;Totaal mannen en vrouwen;Zelfstandigen;18 Grafische industrie;2003;7.0;8.0;5.0;11.0
6186;Totaal mannen en vrouwen;Zelfstandigen;18 Grafische industrie;2004;7.0;7.0;5.0;11.0
6187;Totaal mannen en vrouwen;Zelfstandigen;18 Grafische industrie;2005;6.0;7.0;5.0;11.0
6188;Totaal mannen en vrouwen;Zelfstandigen;18 Grafische industrie;2006;6.0;7.0;5.0;10.0
6189;Totaal mannen en vrouwen;Zelfstandigen;18 Grafische industrie;2007;5.0;6.0;4.0;9.0
6190;Totaal mannen en vrouwen;Zelfstandigen;18 Grafische industrie;2008;4.0;5.0;3.0;8.0
6191;Totaal mannen en vrouwen;Zelfstandigen;18 Grafische industrie;2009;4.0;4.0;3.0;7.0
6192;Totaal mannen en vrouwen;Zelfstandigen;18 Grafische industrie;2010;3.0;4.0;3.0;6.0
6193;Totaal mannen en vrouwen;Zelfstandigen;18 Grafische industrie;2011;3.0;4.0;3.0;6.0
6194;Totaal mannen en vrouwen;Zelfstandigen;18 Grafische industrie;2012;3.0;4.0;2.0;6.0
6195;Totaal mannen en vrouwen;Zelfstandigen;18 Grafische industrie;2013;3.0;3.0;2.0;5.0
6196;Totaal mannen en vrouwen;Zelfstandigen;18 Grafische industrie;2014;3.0;3.0;2.0;5.0
6197;Totaal mannen en vrouwen;Zelfstandigen;18 Grafische industrie;2015;3.0;3.0;2.0;5.0
6198;Totaal mannen en vrouwen;Zelfstandigen;18 Grafische industrie;2016;2.0;3.0;2.0;5.0
6199;Totaal mannen en vrouwen;Zelfstandigen;18 Grafische industrie;2017;2.0;3.0;2.0;5.0
6200;Totaal mannen en vrouwen;Zelfstandigen;18 Grafische industrie;2018;2.0;3.0;2.0;4.0
6201;Totaal mannen en vrouwen;Zelfstandigen;18 Grafische industrie;2019;2.0;3.0;2.0;4.0
6202;Totaal mannen en vrouwen;Zelfstandigen;18 Grafische industrie;2020;2.0;3.0;2.0;4.0
6203;Totaal mannen en vrouwen;Zelfstandigen;18 Grafische industrie;2021;2.0;3.0;2.0;4.0
6204;Totaal mannen en vrouwen;Zelfstandigen;18 Grafische industrie;2022;2.0;3.0;2.0;4.0
6205;Totaal mannen en vrouwen;Zelfstandigen;18 Grafische industrie;2023;2.0;3.0;2.0;4.0
6206;Totaal mannen en vrouwen;Zelfstandigen;19 Aardolie-industrie;1995;0.0;0.0;0.0;0.0
6207;Totaal mannen en vrouwen;Zelfstandigen;19 Aardolie-industrie;1996;0.0;0.0;0.0;0.0
6208;Totaal mannen en vrouwen;Zelfstandigen;19 Aardolie-industrie;1997;0.0;0.0;0.0;0.0
6209;Totaal mannen en vrouwen;Zelfstandigen;19 Aardolie-industrie;1998;0.0;0.0;0.0;0.0
6210;Totaal mannen en vrouwen;Zelfstandigen;19 Aardolie-industrie;1999;0.0;0.0;0.0;0.0
6211;Totaal mannen en vrouwen;Zelfstandigen;19 Aardolie-industrie;2000;0.0;0.0;0.0;0.0
6212;Totaal mannen en vrouwen;Zelfstandigen;19 Aardolie-industrie;2001;0.0;0.0;0.0;0.0
6213;Totaal mannen en vrouwen;Zelfstandigen;19 Aardolie-industrie;2002;0.0;0.0;0.0;0.0
6214;Totaal mannen en vrouwen;Zelfstandigen;19 Aardolie-industrie;2003;0.0;0.0;0.0;0.0
6215;Totaal mannen en vrouwen;Zelfstandigen;19 Aardolie-industrie;2004;0.0;0.0;0.0;0.0
6216;Totaal mannen en vrouwen;Zelfstandigen;19 Aardolie-industrie;2005;0.0;0.0;0.0;0.0
6217;Totaal mannen en vrouwen;Zelfstandigen;19 Aardolie-industrie;2006;0.0;0.0;0.0;0.0
6218;Totaal mannen en vrouwen;Zelfstandigen;19 Aardolie-industrie;2007;0.0;0.0;0.0;0.0
6219;Totaal mannen en vrouwen;Zelfstandigen;19 Aardolie-industrie;2008;0.0;0.0;0.0;0.0
6220;Totaal mannen en vrouwen;Zelfstandigen;19 Aardolie-industrie;2009;0.0;0.0;0.0;0.0
6221;Totaal mannen en vrouwen;Zelfstandigen;19 Aardolie-industrie;2010;0.0;0.0;0.0;0.0
6222;Totaal mannen en vrouwen;Zelfstandigen;19 Aardolie-industrie;2011;0.0;0.0;0.0;0.0
6223;Totaal mannen en vrouwen;Zelfstandigen;19 Aardolie-industrie;2012;0.0;0.0;0.0;0.0
6224;Totaal mannen en vrouwen;Zelfstandigen;19 Aardolie-industrie;2013;0.0;0.0;0.0;0.0
6225;Totaal mannen en vrouwen;Zelfstandigen;19 Aardolie-industrie;2014;0.0;0.0;0.0;0.0
6226;Totaal mannen en vrouwen;Zelfstandigen;19 Aardolie-industrie;2015;0.0;0.0;0.0;0.0
6227;Totaal mannen en vrouwen;Zelfstandigen;19 Aardolie-industrie;2016;0.0;0.0;0.0;0.0
6228;Totaal mannen en vrouwen;Zelfstandigen;19 Aardolie-industrie;2017;0.0;0.0;0.0;0.0
6229;Totaal mannen en vrouwen;Zelfstandigen;19 Aardolie-industrie;2018;0.0;0.0;0.0;0.0
6230;Totaal mannen en vrouwen;Zelfstandigen;19 Aardolie-industrie;2019;0.0;0.0;0.0;0.0
6231;Totaal mannen en vrouwen;Zelfstandigen;19 Aardolie-industrie;2020;0.0;0.0;0.0;0.0
6232;Totaal mannen en vrouwen;Zelfstandigen;19 Aardolie-industrie;2021;0.0;0.0;0.0;0.0
6233;Totaal mannen en vrouwen;Zelfstandigen;19 Aardolie-industrie;2022;0.0;0.0;0.0;0.0
6234;Totaal mannen en vrouwen;Zelfstandigen;19 Aardolie-industrie;2023;0.0;0.0;0.0;0.0
6235;Totaal mannen en vrouwen;Zelfstandigen;20 Chemische industrie;1995;0.0;0.0;0.0;0.0
6236;Totaal mannen en vrouwen;Zelfstandigen;20 Chemische industrie;1996;0.0;0.0;0.0;0.0
6237;Totaal mannen en vrouwen;Zelfstandigen;20 Chemische industrie;1997;0.0;0.0;0.0;0.0
6238;Totaal mannen en vrouwen;Zelfstandigen;20 Chemische industrie;1998;0.0;0.0;0.0;0.0
6239;Totaal mannen en vrouwen;Zelfstandigen;20 Chemische industrie;1999;0.0;0.0;0.0;0.0
6240;Totaal mannen en vrouwen;Zelfstandigen;20 Chemische industrie;2000;0.0;0.0;0.0;0.0
6241;Totaal mannen en vrouwen;Zelfstandigen;20 Chemische industrie;2001;0.0;0.0;0.0;0.0
6242;Totaal mannen en vrouwen;Zelfstandigen;20 Chemische industrie;2002;0.0;0.0;0.0;0.0
6243;Totaal mannen en vrouwen;Zelfstandigen;20 Chemische industrie;2003;0.0;0.0;0.0;0.0
6244;Totaal mannen en vrouwen;Zelfstandigen;20 Chemische industrie;2004;0.0;0.0;0.0;0.0
6245;Totaal mannen en vrouwen;Zelfstandigen;20 Chemische industrie;2005;0.0;0.0;0.0;0.0
6246;Totaal mannen en vrouwen;Zelfstandigen;20 Chemische industrie;2006;0.0;0.0;0.0;0.0
6247;Totaal mannen en vrouwen;Zelfstandigen;20 Chemische industrie;2007;0.0;0.0;0.0;0.0
6248;Totaal mannen en vrouwen;Zelfstandigen;20 Chemische industrie;2008;0.0;0.0;0.0;0.0
6249;Totaal mannen en vrouwen;Zelfstandigen;20 Chemische industrie;2009;0.0;0.0;0.0;0.0
6250;Totaal mannen en vrouwen;Zelfstandigen;20 Chemische industrie;2010;0.0;0.0;0.0;0.0
6251;Totaal mannen en vrouwen;Zelfstandigen;20 Chemische industrie;2011;0.0;0.0;0.0;0.0
6252;Totaal mannen en vrouwen;Zelfstandigen;20 Chemische industrie;2012;0.0;0.0;0.0;0.0
6253;Totaal mannen en vrouwen;Zelfstandigen;20 Chemische industrie;2013;0.0;0.0;0.0;0.0
6254;Totaal mannen en vrouwen;Zelfstandigen;20 Chemische industrie;2014;0.0;0.0;0.0;0.0
6255;Totaal mannen en vrouwen;Zelfstandigen;20 Chemische industrie;2015;0.0;0.0;0.0;0.0
6256;Totaal mannen en vrouwen;Zelfstandigen;20 Chemische industrie;2016;0.0;0.0;0.0;0.0
6257;Totaal mannen en vrouwen;Zelfstandigen;20 Chemische industrie;2017;0.0;0.0;0.0;0.0
6258;Totaal mannen en vrouwen;Zelfstandigen;20 Chemische industrie;2018;0.0;0.0;0.0;0.0
6259;Totaal mannen en vrouwen;Zelfstandigen;20 Chemische industrie;2019;0.0;0.0;0.0;0.0
6260;Totaal mannen en vrouwen;Zelfstandigen;20 Chemische industrie;2020;0.0;0.0;0.0;0.0
6261;Totaal mannen en vrouwen;Zelfstandigen;20 Chemische industrie;2021;0.0;0.0;0.0;0.0
6262;Totaal mannen en vrouwen;Zelfstandigen;20 Chemische industrie;2022;0.0;0.0;0.0;0.0
6263;Totaal mannen en vrouwen;Zelfstandigen;20 Chemische industrie;2023;0.0;0.0;0.0;0.0
6264;Totaal mannen en vrouwen;Zelfstandigen;20-21 Chemie en farmaceutische industrie;1995;0.0;1.0;1.0;1.0
6265;Totaal mannen en vrouwen;Zelfstandigen;20-21 Chemie en farmaceutische industrie;1996;0.0;1.0;1.0;1.0
6266;Totaal mannen en vrouwen;Zelfstandigen;20-21 Chemie en farmaceutische industrie;1997;0.0;1.0;1.0;2.0
6267;Totaal mannen en vrouwen;Zelfstandigen;20-21 Chemie en farmaceutische industrie;1998;0.0;2.0;2.0;3.0
6268;Totaal mannen en vrouwen;Zelfstandigen;20-21 Chemie en farmaceutische industrie;1999;0.0;2.0;2.0;3.0
6269;Totaal mannen en vrouwen;Zelfstandigen;20-21 Chemie en farmaceutische industrie;2000;0.0;3.0;2.0;4.0
6270;Totaal mannen en vrouwen;Zelfstandigen;20-21 Chemie en farmaceutische industrie;2001;0.0;3.0;3.0;5.0
6271;Totaal mannen en vrouwen;Zelfstandigen;20-21 Chemie en farmaceutische industrie;2002;0.0;3.0;2.0;5.0
6272;Totaal mannen en vrouwen;Zelfstandigen;20-21 Chemie en farmaceutische industrie;2003;0.0;2.0;2.0;4.0
6273;Totaal mannen en vrouwen;Zelfstandigen;20-21 Chemie en farmaceutische industrie;2004;0.0;2.0;2.0;4.0
6274;Totaal mannen en vrouwen;Zelfstandigen;20-21 Chemie en farmaceutische industrie;2005;0.0;2.0;2.0;3.0
6275;Totaal mannen en vrouwen;Zelfstandigen;20-21 Chemie en farmaceutische industrie;2006;0.0;2.0;1.0;3.0
6276;Totaal mannen en vrouwen;Zelfstandigen;20-21 Chemie en farmaceutische industrie;2007;0.0;2.0;1.0;2.0
6277;Totaal mannen en vrouwen;Zelfstandigen;20-21 Chemie en farmaceutische industrie;2008;0.0;2.0;1.0;2.0
6278;Totaal mannen en vrouwen;Zelfstandigen;20-21 Chemie en farmaceutische industrie;2009;0.0;2.0;1.0;2.0
6279;Totaal mannen en vrouwen;Zelfstandigen;20-21 Chemie en farmaceutische industrie;2010;0.0;1.0;1.0;2.0
6280;Totaal mannen en vrouwen;Zelfstandigen;20-21 Chemie en farmaceutische industrie;2011;0.0;2.0;1.0;2.0
6281;Totaal mannen en vrouwen;Zelfstandigen;20-21 Chemie en farmaceutische industrie;2012;0.0;2.0;1.0;3.0
6282;Totaal mannen en vrouwen;Zelfstandigen;20-21 Chemie en farmaceutische industrie;2013;0.0;2.0;2.0;3.0
6283;Totaal mannen en vrouwen;Zelfstandigen;20-21 Chemie en farmaceutische industrie;2014;0.0;2.0;2.0;3.0
6284;Totaal mannen en vrouwen;Zelfstandigen;20-21 Chemie en farmaceutische industrie;2015;0.0;3.0;2.0;3.0
6285;Totaal mannen en vrouwen;Zelfstandigen;20-21 Chemie en farmaceutische industrie;2016;1.0;3.0;2.0;4.0
6286;Totaal mannen en vrouwen;Zelfstandigen;20-21 Chemie en farmaceutische industrie;2017;1.0;4.0;3.0;5.0
6287;Totaal mannen en vrouwen;Zelfstandigen;20-21 Chemie en farmaceutische industrie;2018;1.0;4.0;3.0;5.0
6288;Totaal mannen en vrouwen;Zelfstandigen;20-21 Chemie en farmaceutische industrie;2019;1.0;4.0;3.0;6.0
6289;Totaal mannen en vrouwen;Zelfstandigen;20-21 Chemie en farmaceutische industrie;2020;1.0;6.0;4.0;8.0
6290;Totaal mannen en vrouwen;Zelfstandigen;20-21 Chemie en farmaceutische industrie;2021;1.0;7.0;5.0;9.0
6291;Totaal mannen en vrouwen;Zelfstandigen;20-21 Chemie en farmaceutische industrie;2022;1.0;7.0;5.0;9.0
6292;Totaal mannen en vrouwen;Zelfstandigen;20-21 Chemie en farmaceutische industrie;2023;1.0;7.0;5.0;9.0
6293;Totaal mannen en vrouwen;Zelfstandigen;21 Farmaceutische industrie;1995;0.0;1.0;0.0;1.0
6294;Totaal mannen en vrouwen;Zelfstandigen;21 Farmaceutische industrie;1996;0.0;1.0;0.0;1.0
6295;Totaal mannen en vrouwen;Zelfstandigen;21 Farmaceutische industrie;1997;0.0;1.0;1.0;2.0
6296;Totaal mannen en vrouwen;Zelfstandigen;21 Farmaceutische industrie;1998;0.0;2.0;1.0;3.0
6297;Totaal mannen en vrouwen;Zelfstandigen;21 Farmaceutische industrie;1999;0.0;2.0;2.0;3.0
6298;Totaal mannen en vrouwen;Zelfstandigen;21 Farmaceutische industrie;2000;0.0;2.0;2.0;4.0
6299;Totaal mannen en vrouwen;Zelfstandigen;21 Farmaceutische industrie;2001;0.0;3.0;2.0;4.0
6300;Totaal mannen en vrouwen;Zelfstandigen;21 Farmaceutische industrie;2002;0.0;2.0;2.0;4.0
6301;Totaal mannen en vrouwen;Zelfstandigen;21 Farmaceutische industrie;2003;0.0;2.0;2.0;4.0
6302;Totaal mannen en vrouwen;Zelfstandigen;21 Farmaceutische industrie;2004;0.0;2.0;2.0;3.0
6303;Totaal mannen en vrouwen;Zelfstandigen;21 Farmaceutische industrie;2005;0.0;2.0;2.0;3.0
6304;Totaal mannen en vrouwen;Zelfstandigen;21 Farmaceutische industrie;2006;0.0;1.0;1.0;2.0
6305;Totaal mannen en vrouwen;Zelfstandigen;21 Farmaceutische industrie;2007;0.0;1.0;1.0;2.0
6306;Totaal mannen en vrouwen;Zelfstandigen;21 Farmaceutische industrie;2008;0.0;1.0;1.0;2.0
6307;Totaal mannen en vrouwen;Zelfstandigen;21 Farmaceutische industrie;2009;0.0;1.0;1.0;2.0
6308;Totaal mannen en vrouwen;Zelfstandigen;21 Farmaceutische industrie;2010;0.0;1.0;1.0;2.0
6309;Totaal mannen en vrouwen;Zelfstandigen;21 Farmaceutische industrie;2011;0.0;1.0;1.0;2.0
6310;Totaal mannen en vrouwen;Zelfstandigen;21 Farmaceutische industrie;2012;0.0;2.0;1.0;2.0
6311;Totaal mannen en vrouwen;Zelfstandigen;21 Farmaceutische industrie;2013;0.0;2.0;2.0;3.0
6312;Totaal mannen en vrouwen;Zelfstandigen;21 Farmaceutische industrie;2014;0.0;2.0;1.0;3.0
6313;Totaal mannen en vrouwen;Zelfstandigen;21 Farmaceutische industrie;2015;0.0;2.0;2.0;3.0
6314;Totaal mannen en vrouwen;Zelfstandigen;21 Farmaceutische industrie;2016;0.0;3.0;2.0;4.0
6315;Totaal mannen en vrouwen;Zelfstandigen;21 Farmaceutische industrie;2017;0.0;3.0;2.0;4.0
6316;Totaal mannen en vrouwen;Zelfstandigen;21 Farmaceutische industrie;2018;1.0;4.0;3.0;5.0
6317;Totaal mannen en vrouwen;Zelfstandigen;21 Farmaceutische industrie;2019;1.0;4.0;3.0;6.0
6318;Totaal mannen en vrouwen;Zelfstandigen;21 Farmaceutische industrie;2020;1.0;5.0;4.0;7.0
6319;Totaal mannen en vrouwen;Zelfstandigen;21 Farmaceutische industrie;2021;1.0;6.0;5.0;9.0
6320;Totaal mannen en vrouwen;Zelfstandigen;21 Farmaceutische industrie;2022;1.0;6.0;5.0;9.0
6321;Totaal mannen en vrouwen;Zelfstandigen;21 Farmaceutische industrie;2023;1.0;6.0;5.0;9.0
6322;Totaal mannen en vrouwen;Zelfstandigen;22 Rubber- en kunststofproductindustrie;1995;1.0;2.0;1.0;4.0
6323;Totaal mannen en vrouwen;Zelfstandigen;22 Rubber- en kunststofproductindustrie;1996;0.0;1.0;0.0;1.0
6324;Totaal mannen en vrouwen;Zelfstandigen;22 Rubber- en kunststofproductindustrie;1997;1.0;2.0;1.0;3.0
6325;Totaal mannen en vrouwen;Zelfstandigen;22 Rubber- en kunststofproductindustrie;1998;1.0;2.0;1.0;4.0
6326;Totaal mannen en vrouwen;Zelfstandigen;22 Rubber- en kunststofproductindustrie;1999;1.0;1.0;1.0;2.0
6327;Totaal mannen en vrouwen;Zelfstandigen;22 Rubber- en kunststofproductindustrie;2000;1.0;1.0;1.0;1.0
6328;Totaal mannen en vrouwen;Zelfstandigen;22 Rubber- en kunststofproductindustrie;2001;0.0;0.0;0.0;1.0
6329;Totaal mannen en vrouwen;Zelfstandigen;22 Rubber- en kunststofproductindustrie;2002;0.0;0.0;0.0;1.0
6330;Totaal mannen en vrouwen;Zelfstandigen;22 Rubber- en kunststofproductindustrie;2003;1.0;1.0;1.0;1.0
6331;Totaal mannen en vrouwen;Zelfstandigen;22 Rubber- en kunststofproductindustrie;2004;1.0;1.0;1.0;1.0
6332;Totaal mannen en vrouwen;Zelfstandigen;22 Rubber- en kunststofproductindustrie;2005;1.0;1.0;1.0;1.0
6333;Totaal mannen en vrouwen;Zelfstandigen;22 Rubber- en kunststofproductindustrie;2006;1.0;1.0;1.0;1.0
6334;Totaal mannen en vrouwen;Zelfstandigen;22 Rubber- en kunststofproductindustrie;2007;1.0;1.0;0.0;1.0
6335;Totaal mannen en vrouwen;Zelfstandigen;22 Rubber- en kunststofproductindustrie;2008;1.0;1.0;0.0;1.0
6336;Totaal mannen en vrouwen;Zelfstandigen;22 Rubber- en kunststofproductindustrie;2009;1.0;1.0;0.0;1.0
6337;Totaal mannen en vrouwen;Zelfstandigen;22 Rubber- en kunststofproductindustrie;2010;0.0;1.0;0.0;1.0
6338;Totaal mannen en vrouwen;Zelfstandigen;22 Rubber- en kunststofproductindustrie;2011;0.0;1.0;0.0;1.0
6339;Totaal mannen en vrouwen;Zelfstandigen;22 Rubber- en kunststofproductindustrie;2012;0.0;1.0;0.0;1.0
6340;Totaal mannen en vrouwen;Zelfstandigen;22 Rubber- en kunststofproductindustrie;2013;0.0;1.0;0.0;1.0
6341;Totaal mannen en vrouwen;Zelfstandigen;22 Rubber- en kunststofproductindustrie;2014;0.0;1.0;0.0;1.0
6342;Totaal mannen en vrouwen;Zelfstandigen;22 Rubber- en kunststofproductindustrie;2015;0.0;1.0;0.0;1.0
6343;Totaal mannen en vrouwen;Zelfstandigen;22 Rubber- en kunststofproductindustrie;2016;0.0;1.0;0.0;1.0
6344;Totaal mannen en vrouwen;Zelfstandigen;22 Rubber- en kunststofproductindustrie;2017;0.0;1.0;0.0;1.0
6345;Totaal mannen en vrouwen;Zelfstandigen;22 Rubber- en kunststofproductindustrie;2018;0.0;1.0;0.0;1.0
6346;Totaal mannen en vrouwen;Zelfstandigen;22 Rubber- en kunststofproductindustrie;2019;0.0;1.0;0.0;1.0
6347;Totaal mannen en vrouwen;Zelfstandigen;22 Rubber- en kunststofproductindustrie;2020;0.0;1.0;0.0;1.0
