ID;Geslacht;Persoonskenmerken;Beroep;Perioden;WerkzameBeroepsbevolking_1
4098;Totaal mannen en vrouwen;Totaal personen;0414 Beleidsadviseurs;2016 2e kwartaal;59
4099;Totaal mannen en vrouwen;Totaal personen;0414 Beleidsadviseurs;2016 3e kwartaal;56
4100;Totaal mannen en vrouwen;Totaal personen;0414 Beleidsadviseurs;2016 4e kwartaal;55
4101;Totaal mannen en vrouwen;Totaal personen;0414 Beleidsadviseurs;2016;58
4102;Totaal mannen en vrouwen;Totaal personen;0414 Beleidsadviseurs;2017 1e kwartaal;60
4103;Totaal mannen en vrouwen;Totaal personen;0414 Beleidsadviseurs;2017 2e kwartaal;62
4104;Totaal mannen en vrouwen;Totaal personen;0414 Beleidsadviseurs;2017 3e kwartaal;62
4105;Totaal mannen en vrouwen;Totaal personen;0414 Beleidsadviseurs;2017 4e kwartaal;66
4106;Totaal mannen en vrouwen;Totaal personen;0414 Beleidsadviseurs;2017;62
4107;Totaal mannen en vrouwen;Totaal personen;0414 Beleidsadviseurs;2018 1e kwartaal;70
4108;Totaal mannen en vrouwen;Totaal personen;0414 Beleidsadviseurs;2018 2e kwartaal;72
4109;Totaal mannen en vrouwen;Totaal personen;0414 Beleidsadviseurs;2018 3e kwartaal;72
4110;Totaal mannen en vrouwen;Totaal personen;0414 Beleidsadviseurs;2018 4e kwartaal;73
4111;Totaal mannen en vrouwen;Totaal personen;0414 Beleidsadviseurs;2018;72
4112;Totaal mannen en vrouwen;Totaal personen;0414 Beleidsadviseurs;2019 1e kwartaal;73
4113;Totaal mannen en vrouwen;Totaal personen;0414 Beleidsadviseurs;2019 2e kwartaal;75
4114;Totaal mannen en vrouwen;Totaal personen;0414 Beleidsadviseurs;2019 3e kwartaal;72
4115;Totaal mannen en vrouwen;Totaal personen;0414 Beleidsadviseurs;2019 4e kwartaal;70
4116;Totaal mannen en vrouwen;Totaal personen;0414 Beleidsadviseurs;2019;73
4117;Totaal mannen en vrouwen;Totaal personen;0414 Beleidsadviseurs;2020 1e kwartaal;83
4118;Totaal mannen en vrouwen;Totaal personen;0414 Beleidsadviseurs;2020 2e kwartaal;82
4119;Totaal mannen en vrouwen;Totaal personen;0414 Beleidsadviseurs;2020 3e kwartaal;82
4120;Totaal mannen en vrouwen;Totaal personen;0414 Beleidsadviseurs;2020 4e kwartaal;81
4121;Totaal mannen en vrouwen;Totaal personen;0414 Beleidsadviseurs;2020;82
4122;Totaal mannen en vrouwen;Totaal personen;0414 Beleidsadviseurs;2021 1e kwartaal;80
4123;Totaal mannen en vrouwen;Totaal personen;0414 Beleidsadviseurs;2021 2e kwartaal;95
4124;Totaal mannen en vrouwen;Totaal personen;0414 Beleidsadviseurs;2021 3e kwartaal;87
4125;Totaal mannen en vrouwen;Totaal personen;0414 Beleidsadviseurs;2021 4e kwartaal;89
4126;Totaal mannen en vrouwen;Totaal personen;0414 Beleidsadviseurs;2021;88
4127;Totaal mannen en vrouwen;Totaal personen;0414 Beleidsadviseurs;2022 1e kwartaal;90
4128;Totaal mannen en vrouwen;Totaal personen;0415 Specialisten personeels- en loop.;2003 1e kwartaal;58
4129;Totaal mannen en vrouwen;Totaal personen;0415 Specialisten personeels- en loop.;2003 2e kwartaal;60
4130;Totaal mannen en vrouwen;Totaal personen;0415 Specialisten personeels- en loop.;2003 3e kwartaal;56
4131;Totaal mannen en vrouwen;Totaal personen;0415 Specialisten personeels- en loop.;2003 4e kwartaal;59
4132;Totaal mannen en vrouwen;Totaal personen;0415 Specialisten personeels- en loop.;2003;58
4133;Totaal mannen en vrouwen;Totaal personen;0415 Specialisten personeels- en loop.;2004 1e kwartaal;64
4134;Totaal mannen en vrouwen;Totaal personen;0415 Specialisten personeels- en loop.;2004 2e kwartaal;63
4135;Totaal mannen en vrouwen;Totaal personen;0415 Specialisten personeels- en loop.;2004 3e kwartaal;61
4136;Totaal mannen en vrouwen;Totaal personen;0415 Specialisten personeels- en loop.;2004 4e kwartaal;61
4137;Totaal mannen en vrouwen;Totaal personen;0415 Specialisten personeels- en loop.;2004;62
4138;Totaal mannen en vrouwen;Totaal personen;0415 Specialisten personeels- en loop.;2005 1e kwartaal;67
4139;Totaal mannen en vrouwen;Totaal personen;0415 Specialisten personeels- en loop.;2005 2e kwartaal;71
4140;Totaal mannen en vrouwen;Totaal personen;0415 Specialisten personeels- en loop.;2005 3e kwartaal;71
4141;Totaal mannen en vrouwen;Totaal personen;0415 Specialisten personeels- en loop.;2005 4e kwartaal;72
4142;Totaal mannen en vrouwen;Totaal personen;0415 Specialisten personeels- en loop.;2005;70
4143;Totaal mannen en vrouwen;Totaal personen;0415 Specialisten personeels- en loop.;2006 1e kwartaal;76
4144;Totaal mannen en vrouwen;Totaal personen;0415 Specialisten personeels- en loop.;2006 2e kwartaal;74
4145;Totaal mannen en vrouwen;Totaal personen;0415 Specialisten personeels- en loop.;2006 3e kwartaal;75
4146;Totaal mannen en vrouwen;Totaal personen;0415 Specialisten personeels- en loop.;2006 4e kwartaal;79
4147;Totaal mannen en vrouwen;Totaal personen;0415 Specialisten personeels- en loop.;2006;76
4148;Totaal mannen en vrouwen;Totaal personen;0415 Specialisten personeels- en loop.;2007 1e kwartaal;84
4149;Totaal mannen en vrouwen;Totaal personen;0415 Specialisten personeels- en loop.;2007 2e kwartaal;82
4150;Totaal mannen en vrouwen;Totaal personen;0415 Specialisten personeels- en loop.;2007 3e kwartaal;81
4151;Totaal mannen en vrouwen;Totaal personen;0415 Specialisten personeels- en loop.;2007 4e kwartaal;84
4152;Totaal mannen en vrouwen;Totaal personen;0415 Specialisten personeels- en loop.;2007;83
4153;Totaal mannen en vrouwen;Totaal personen;0415 Specialisten personeels- en loop.;2008 1e kwartaal;79
4154;Totaal mannen en vrouwen;Totaal personen;0415 Specialisten personeels- en loop.;2008 2e kwartaal;80
4155;Totaal mannen en vrouwen;Totaal personen;0415 Specialisten personeels- en loop.;2008 3e kwartaal;77
4156;Totaal mannen en vrouwen;Totaal personen;0415 Specialisten personeels- en loop.;2008 4e kwartaal;76
4157;Totaal mannen en vrouwen;Totaal personen;0415 Specialisten personeels- en loop.;2008;78
4158;Totaal mannen en vrouwen;Totaal personen;0415 Specialisten personeels- en loop.;2009 1e kwartaal;74
4159;Totaal mannen en vrouwen;Totaal personen;0415 Specialisten personeels- en loop.;2009 2e kwartaal;78
4160;Totaal mannen en vrouwen;Totaal personen;0415 Specialisten personeels- en loop.;2009 3e kwartaal;79
4161;Totaal mannen en vrouwen;Totaal personen;0415 Specialisten personeels- en loop.;2009 4e kwartaal;76
4162;Totaal mannen en vrouwen;Totaal personen;0415 Specialisten personeels- en loop.;2009;77
4163;Totaal mannen en vrouwen;Totaal personen;0415 Specialisten personeels- en loop.;2010 1e kwartaal;79
4164;Totaal mannen en vrouwen;Totaal personen;0415 Specialisten personeels- en loop.;2010 2e kwartaal;78
4165;Totaal mannen en vrouwen;Totaal personen;0415 Specialisten personeels- en loop.;2010 3e kwartaal;70
4166;Totaal mannen en vrouwen;Totaal personen;0415 Specialisten personeels- en loop.;2010 4e kwartaal;73
4167;Totaal mannen en vrouwen;Totaal personen;0415 Specialisten personeels- en loop.;2010;75
4168;Totaal mannen en vrouwen;Totaal personen;0415 Specialisten personeels- en loop.;2011 1e kwartaal;70
4169;Totaal mannen en vrouwen;Totaal personen;0415 Specialisten personeels- en loop.;2011 2e kwartaal;73
4170;Totaal mannen en vrouwen;Totaal personen;0415 Specialisten personeels- en loop.;2011 3e kwartaal;79
4171;Totaal mannen en vrouwen;Totaal personen;0415 Specialisten personeels- en loop.;2011 4e kwartaal;79
4172;Totaal mannen en vrouwen;Totaal personen;0415 Specialisten personeels- en loop.;2011;75
4173;Totaal mannen en vrouwen;Totaal personen;0415 Specialisten personeels- en loop.;2012 1e kwartaal;74
4174;Totaal mannen en vrouwen;Totaal personen;0415 Specialisten personeels- en loop.;2012 2e kwartaal;72
4175;Totaal mannen en vrouwen;Totaal personen;0415 Specialisten personeels- en loop.;2012 3e kwartaal;73
4176;Totaal mannen en vrouwen;Totaal personen;0415 Specialisten personeels- en loop.;2012 4e kwartaal;71
4177;Totaal mannen en vrouwen;Totaal personen;0415 Specialisten personeels- en loop.;2012;72
4178;Totaal mannen en vrouwen;Totaal personen;0415 Specialisten personeels- en loop.;2013 1e kwartaal;69
4179;Totaal mannen en vrouwen;Totaal personen;0415 Specialisten personeels- en loop.;2013 2e kwartaal;71
4180;Totaal mannen en vrouwen;Totaal personen;0415 Specialisten personeels- en loop.;2013 3e kwartaal;65
4181;Totaal mannen en vrouwen;Totaal personen;0415 Specialisten personeels- en loop.;2013 4e kwartaal;71
4182;Totaal mannen en vrouwen;Totaal personen;0415 Specialisten personeels- en loop.;2013;69
4183;Totaal mannen en vrouwen;Totaal personen;0415 Specialisten personeels- en loop.;2014 1e kwartaal;70
4184;Totaal mannen en vrouwen;Totaal personen;0415 Specialisten personeels- en loop.;2014 2e kwartaal;71
4185;Totaal mannen en vrouwen;Totaal personen;0415 Specialisten personeels- en loop.;2014 3e kwartaal;74
4186;Totaal mannen en vrouwen;Totaal personen;0415 Specialisten personeels- en loop.;2014 4e kwartaal;78
4187;Totaal mannen en vrouwen;Totaal personen;0415 Specialisten personeels- en loop.;2014;73
4188;Totaal mannen en vrouwen;Totaal personen;0415 Specialisten personeels- en loop.;2015 1e kwartaal;72
4189;Totaal mannen en vrouwen;Totaal personen;0415 Specialisten personeels- en loop.;2015 2e kwartaal;73
4190;Totaal mannen en vrouwen;Totaal personen;0415 Specialisten personeels- en loop.;2015 3e kwartaal;75
4191;Totaal mannen en vrouwen;Totaal personen;0415 Specialisten personeels- en loop.;2015 4e kwartaal;80
4192;Totaal mannen en vrouwen;Totaal personen;0415 Specialisten personeels- en loop.;2015;75
4193;Totaal mannen en vrouwen;Totaal personen;0415 Specialisten personeels- en loop.;2016 1e kwartaal;87
4194;Totaal mannen en vrouwen;Totaal personen;0415 Specialisten personeels- en loop.;2016 2e kwartaal;90
4195;Totaal mannen en vrouwen;Totaal personen;0415 Specialisten personeels- en loop.;2016 3e kwartaal;97
4196;Totaal mannen en vrouwen;Totaal personen;0415 Specialisten personeels- en loop.;2016 4e kwartaal;98
4197;Totaal mannen en vrouwen;Totaal personen;0415 Specialisten personeels- en loop.;2016;93
4198;Totaal mannen en vrouwen;Totaal personen;0415 Specialisten personeels- en loop.;2017 1e kwartaal;95
4199;Totaal mannen en vrouwen;Totaal personen;0415 Specialisten personeels- en loop.;2017 2e kwartaal;93
4200;Totaal mannen en vrouwen;Totaal personen;0415 Specialisten personeels- en loop.;2017 3e kwartaal;92
4201;Totaal mannen en vrouwen;Totaal personen;0415 Specialisten personeels- en loop.;2017 4e kwartaal;92
4202;Totaal mannen en vrouwen;Totaal personen;0415 Specialisten personeels- en loop.;2017;93
4203;Totaal mannen en vrouwen;Totaal personen;0415 Specialisten personeels- en loop.;2018 1e kwartaal;94
4204;Totaal mannen en vrouwen;Totaal personen;0415 Specialisten personeels- en loop.;2018 2e kwartaal;98
4205;Totaal mannen en vrouwen;Totaal personen;0415 Specialisten personeels- en loop.;2018 3e kwartaal;101
4206;Totaal mannen en vrouwen;Totaal personen;0415 Specialisten personeels- en loop.;2018 4e kwartaal;98
4207;Totaal mannen en vrouwen;Totaal personen;0415 Specialisten personeels- en loop.;2018;98
4208;Totaal mannen en vrouwen;Totaal personen;0415 Specialisten personeels- en loop.;2019 1e kwartaal;99
4209;Totaal mannen en vrouwen;Totaal personen;0415 Specialisten personeels- en loop.;2019 2e kwartaal;105
4210;Totaal mannen en vrouwen;Totaal personen;0415 Specialisten personeels- en loop.;2019 3e kwartaal;103
4211;Totaal mannen en vrouwen;Totaal personen;0415 Specialisten personeels- en loop.;2019 4e kwartaal;107
4212;Totaal mannen en vrouwen;Totaal personen;0415 Specialisten personeels- en loop.;2019;103
4213;Totaal mannen en vrouwen;Totaal personen;0415 Specialisten personeels- en loop.;2020 1e kwartaal;106
4214;Totaal mannen en vrouwen;Totaal personen;0415 Specialisten personeels- en loop.;2020 2e kwartaal;106
4215;Totaal mannen en vrouwen;Totaal personen;0415 Specialisten personeels- en loop.;2020 3e kwartaal;105
4216;Totaal mannen en vrouwen;Totaal personen;0415 Specialisten personeels- en loop.;2020 4e kwartaal;113
4217;Totaal mannen en vrouwen;Totaal personen;0415 Specialisten personeels- en loop.;2020;108
4218;Totaal mannen en vrouwen;Totaal personen;0415 Specialisten personeels- en loop.;2021 1e kwartaal;111
4219;Totaal mannen en vrouwen;Totaal personen;0415 Specialisten personeels- en loop.;2021 2e kwartaal;120
4220;Totaal mannen en vrouwen;Totaal personen;0415 Specialisten personeels- en loop.;2021 3e kwartaal;115
4221;Totaal mannen en vrouwen;Totaal personen;0415 Specialisten personeels- en loop.;2021 4e kwartaal;116
4222;Totaal mannen en vrouwen;Totaal personen;0415 Specialisten personeels- en loop.;2021;116
4223;Totaal mannen en vrouwen;Totaal personen;0415 Specialisten personeels- en loop.;2022 1e kwartaal;130
4224;Totaal mannen en vrouwen;Totaal personen;042 Vakspecialisten bedrijfsbeheer en...;2003 1e kwartaal;425
4225;Totaal mannen en vrouwen;Totaal personen;042 Vakspecialisten bedrijfsbeheer en...;2003 2e kwartaal;434
4226;Totaal mannen en vrouwen;Totaal personen;042 Vakspecialisten bedrijfsbeheer en...;2003 3e kwartaal;436
4227;Totaal mannen en vrouwen;Totaal personen;042 Vakspecialisten bedrijfsbeheer en...;2003 4e kwartaal;433
4228;Totaal mannen en vrouwen;Totaal personen;042 Vakspecialisten bedrijfsbeheer en...;2003;432
4229;Totaal mannen en vrouwen;Totaal personen;042 Vakspecialisten bedrijfsbeheer en...;2004 1e kwartaal;414
4230;Totaal mannen en vrouwen;Totaal personen;042 Vakspecialisten bedrijfsbeheer en...;2004 2e kwartaal;400
4231;Totaal mannen en vrouwen;Totaal personen;042 Vakspecialisten bedrijfsbeheer en...;2004 3e kwartaal;393
4232;Totaal mannen en vrouwen;Totaal personen;042 Vakspecialisten bedrijfsbeheer en...;2004 4e kwartaal;388
4233;Totaal mannen en vrouwen;Totaal personen;042 Vakspecialisten bedrijfsbeheer en...;2004;399
4234;Totaal mannen en vrouwen;Totaal personen;042 Vakspecialisten bedrijfsbeheer en...;2005 1e kwartaal;373
4235;Totaal mannen en vrouwen;Totaal personen;042 Vakspecialisten bedrijfsbeheer en...;2005 2e kwartaal;368
4236;Totaal mannen en vrouwen;Totaal personen;042 Vakspecialisten bedrijfsbeheer en...;2005 3e kwartaal;368
4237;Totaal mannen en vrouwen;Totaal personen;042 Vakspecialisten bedrijfsbeheer en...;2005 4e kwartaal;364
4238;Totaal mannen en vrouwen;Totaal personen;042 Vakspecialisten bedrijfsbeheer en...;2005;368
4239;Totaal mannen en vrouwen;Totaal personen;042 Vakspecialisten bedrijfsbeheer en...;2006 1e kwartaal;362
4240;Totaal mannen en vrouwen;Totaal personen;042 Vakspecialisten bedrijfsbeheer en...;2006 2e kwartaal;355
4241;Totaal mannen en vrouwen;Totaal personen;042 Vakspecialisten bedrijfsbeheer en...;2006 3e kwartaal;369
4242;Totaal mannen en vrouwen;Totaal personen;042 Vakspecialisten bedrijfsbeheer en...;2006 4e kwartaal;376
4243;Totaal mannen en vrouwen;Totaal personen;042 Vakspecialisten bedrijfsbeheer en...;2006;366
4244;Totaal mannen en vrouwen;Totaal personen;042 Vakspecialisten bedrijfsbeheer en...;2007 1e kwartaal;371
4245;Totaal mannen en vrouwen;Totaal personen;042 Vakspecialisten bedrijfsbeheer en...;2007 2e kwartaal;378
4246;Totaal mannen en vrouwen;Totaal personen;042 Vakspecialisten bedrijfsbeheer en...;2007 3e kwartaal;375
4247;Totaal mannen en vrouwen;Totaal personen;042 Vakspecialisten bedrijfsbeheer en...;2007 4e kwartaal;375
4248;Totaal mannen en vrouwen;Totaal personen;042 Vakspecialisten bedrijfsbeheer en...;2007;375
4249;Totaal mannen en vrouwen;Totaal personen;042 Vakspecialisten bedrijfsbeheer en...;2008 1e kwartaal;381
4250;Totaal mannen en vrouwen;Totaal personen;042 Vakspecialisten bedrijfsbeheer en...;2008 2e kwartaal;383
4251;Totaal mannen en vrouwen;Totaal personen;042 Vakspecialisten bedrijfsbeheer en...;2008 3e kwartaal;390
4252;Totaal mannen en vrouwen;Totaal personen;042 Vakspecialisten bedrijfsbeheer en...;2008 4e kwartaal;402
4253;Totaal mannen en vrouwen;Totaal personen;042 Vakspecialisten bedrijfsbeheer en...;2008;389
4254;Totaal mannen en vrouwen;Totaal personen;042 Vakspecialisten bedrijfsbeheer en...;2009 1e kwartaal;394
4255;Totaal mannen en vrouwen;Totaal personen;042 Vakspecialisten bedrijfsbeheer en...;2009 2e kwartaal;393
4256;Totaal mannen en vrouwen;Totaal personen;042 Vakspecialisten bedrijfsbeheer en...;2009 3e kwartaal;396
4257;Totaal mannen en vrouwen;Totaal personen;042 Vakspecialisten bedrijfsbeheer en...;2009 4e kwartaal;394
4258;Totaal mannen en vrouwen;Totaal personen;042 Vakspecialisten bedrijfsbeheer en...;2009;394
4259;Totaal mannen en vrouwen;Totaal personen;042 Vakspecialisten bedrijfsbeheer en...;2010 1e kwartaal;385
4260;Totaal mannen en vrouwen;Totaal personen;042 Vakspecialisten bedrijfsbeheer en...;2010 2e kwartaal;399
4261;Totaal mannen en vrouwen;Totaal personen;042 Vakspecialisten bedrijfsbeheer en...;2010 3e kwartaal;389
4262;Totaal mannen en vrouwen;Totaal personen;042 Vakspecialisten bedrijfsbeheer en...;2010 4e kwartaal;391
4263;Totaal mannen en vrouwen;Totaal personen;042 Vakspecialisten bedrijfsbeheer en...;2010;391
4264;Totaal mannen en vrouwen;Totaal personen;042 Vakspecialisten bedrijfsbeheer en...;2011 1e kwartaal;386
4265;Totaal mannen en vrouwen;Totaal personen;042 Vakspecialisten bedrijfsbeheer en...;2011 2e kwartaal;387
4266;Totaal mannen en vrouwen;Totaal personen;042 Vakspecialisten bedrijfsbeheer en...;2011 3e kwartaal;389
4267;Totaal mannen en vrouwen;Totaal personen;042 Vakspecialisten bedrijfsbeheer en...;2011 4e kwartaal;386
4268;Totaal mannen en vrouwen;Totaal personen;042 Vakspecialisten bedrijfsbeheer en...;2011;387
4269;Totaal mannen en vrouwen;Totaal personen;042 Vakspecialisten bedrijfsbeheer en...;2012 1e kwartaal;383
4270;Totaal mannen en vrouwen;Totaal personen;042 Vakspecialisten bedrijfsbeheer en...;2012 2e kwartaal;378
4271;Totaal mannen en vrouwen;Totaal personen;042 Vakspecialisten bedrijfsbeheer en...;2012 3e kwartaal;385
4272;Totaal mannen en vrouwen;Totaal personen;042 Vakspecialisten bedrijfsbeheer en...;2012 4e kwartaal;359
4273;Totaal mannen en vrouwen;Totaal personen;042 Vakspecialisten bedrijfsbeheer en...;2012;376
4274;Totaal mannen en vrouwen;Totaal personen;042 Vakspecialisten bedrijfsbeheer en...;2013 1e kwartaal;317
4275;Totaal mannen en vrouwen;Totaal personen;042 Vakspecialisten bedrijfsbeheer en...;2013 2e kwartaal;298
4276;Totaal mannen en vrouwen;Totaal personen;042 Vakspecialisten bedrijfsbeheer en...;2013 3e kwartaal;299
4277;Totaal mannen en vrouwen;Totaal personen;042 Vakspecialisten bedrijfsbeheer en...;2013 4e kwartaal;295
4278;Totaal mannen en vrouwen;Totaal personen;042 Vakspecialisten bedrijfsbeheer en...;2013;302
4279;Totaal mannen en vrouwen;Totaal personen;042 Vakspecialisten bedrijfsbeheer en...;2014 1e kwartaal;294
4280;Totaal mannen en vrouwen;Totaal personen;042 Vakspecialisten bedrijfsbeheer en...;2014 2e kwartaal;298
4281;Totaal mannen en vrouwen;Totaal personen;042 Vakspecialisten bedrijfsbeheer en...;2014 3e kwartaal;301
4282;Totaal mannen en vrouwen;Totaal personen;042 Vakspecialisten bedrijfsbeheer en...;2014 4e kwartaal;301
4283;Totaal mannen en vrouwen;Totaal personen;042 Vakspecialisten bedrijfsbeheer en...;2014;298
4284;Totaal mannen en vrouwen;Totaal personen;042 Vakspecialisten bedrijfsbeheer en...;2015 1e kwartaal;310
4285;Totaal mannen en vrouwen;Totaal personen;042 Vakspecialisten bedrijfsbeheer en...;2015 2e kwartaal;303
4286;Totaal mannen en vrouwen;Totaal personen;042 Vakspecialisten bedrijfsbeheer en...;2015 3e kwartaal;309
4287;Totaal mannen en vrouwen;Totaal personen;042 Vakspecialisten bedrijfsbeheer en...;2015 4e kwartaal;315
4288;Totaal mannen en vrouwen;Totaal personen;042 Vakspecialisten bedrijfsbeheer en...;2015;309
4289;Totaal mannen en vrouwen;Totaal personen;042 Vakspecialisten bedrijfsbeheer en...;2016 1e kwartaal;306
4290;Totaal mannen en vrouwen;Totaal personen;042 Vakspecialisten bedrijfsbeheer en...;2016 2e kwartaal;301
4291;Totaal mannen en vrouwen;Totaal personen;042 Vakspecialisten bedrijfsbeheer en...;2016 3e kwartaal;320
4292;Totaal mannen en vrouwen;Totaal personen;042 Vakspecialisten bedrijfsbeheer en...;2016 4e kwartaal;314
4293;Totaal mannen en vrouwen;Totaal personen;042 Vakspecialisten bedrijfsbeheer en...;2016;310
4294;Totaal mannen en vrouwen;Totaal personen;042 Vakspecialisten bedrijfsbeheer en...;2017 1e kwartaal;322
4295;Totaal mannen en vrouwen;Totaal personen;042 Vakspecialisten bedrijfsbeheer en...;2017 2e kwartaal;324
4296;Totaal mannen en vrouwen;Totaal personen;042 Vakspecialisten bedrijfsbeheer en...;2017 3e kwartaal;324
4297;Totaal mannen en vrouwen;Totaal personen;042 Vakspecialisten bedrijfsbeheer en...;2017 4e kwartaal;322
4298;Totaal mannen en vrouwen;Totaal personen;042 Vakspecialisten bedrijfsbeheer en...;2017;323
4299;Totaal mannen en vrouwen;Totaal personen;042 Vakspecialisten bedrijfsbeheer en...;2018 1e kwartaal;325
4300;Totaal mannen en vrouwen;Totaal personen;042 Vakspecialisten bedrijfsbeheer en...;2018 2e kwartaal;325
4301;Totaal mannen en vrouwen;Totaal personen;042 Vakspecialisten bedrijfsbeheer en...;2018 3e kwartaal;315
4302;Totaal mannen en vrouwen;Totaal personen;042 Vakspecialisten bedrijfsbeheer en...;2018 4e kwartaal;323
4303;Totaal mannen en vrouwen;Totaal personen;042 Vakspecialisten bedrijfsbeheer en...;2018;322
4304;Totaal mannen en vrouwen;Totaal personen;042 Vakspecialisten bedrijfsbeheer en...;2019 1e kwartaal;332
4305;Totaal mannen en vrouwen;Totaal personen;042 Vakspecialisten bedrijfsbeheer en...;2019 2e kwartaal;341
4306;Totaal mannen en vrouwen;Totaal personen;042 Vakspecialisten bedrijfsbeheer en...;2019 3e kwartaal;347
4307;Totaal mannen en vrouwen;Totaal personen;042 Vakspecialisten bedrijfsbeheer en...;2019 4e kwartaal;350
4308;Totaal mannen en vrouwen;Totaal personen;042 Vakspecialisten bedrijfsbeheer en...;2019;342
4309;Totaal mannen en vrouwen;Totaal personen;042 Vakspecialisten bedrijfsbeheer en...;2020 1e kwartaal;348
4310;Totaal mannen en vrouwen;Totaal personen;042 Vakspecialisten bedrijfsbeheer en...;2020 2e kwartaal;344
4311;Totaal mannen en vrouwen;Totaal personen;042 Vakspecialisten bedrijfsbeheer en...;2020 3e kwartaal;340
4312;Totaal mannen en vrouwen;Totaal personen;042 Vakspecialisten bedrijfsbeheer en...;2020 4e kwartaal;342
4313;Totaal mannen en vrouwen;Totaal personen;042 Vakspecialisten bedrijfsbeheer en...;2020;344
4314;Totaal mannen en vrouwen;Totaal personen;042 Vakspecialisten bedrijfsbeheer en...;2021 1e kwartaal;341
4315;Totaal mannen en vrouwen;Totaal personen;042 Vakspecialisten bedrijfsbeheer en...;2021 2e kwartaal;352
4316;Totaal mannen en vrouwen;Totaal personen;042 Vakspecialisten bedrijfsbeheer en...;2021 3e kwartaal;362
4317;Totaal mannen en vrouwen;Totaal personen;042 Vakspecialisten bedrijfsbeheer en...;2021 4e kwartaal;371
4318;Totaal mannen en vrouwen;Totaal personen;042 Vakspecialisten bedrijfsbeheer en...;2021;357
4319;Totaal mannen en vrouwen;Totaal personen;042 Vakspecialisten bedrijfsbeheer en...;2022 1e kwartaal;382
4320;Totaal mannen en vrouwen;Totaal personen;0421 Boekhouders;2003 1e kwartaal;227
4321;Totaal mannen en vrouwen;Totaal personen;0421 Boekhouders;2003 2e kwartaal;230
4322;Totaal mannen en vrouwen;Totaal personen;0421 Boekhouders;2003 3e kwartaal;226
4323;Totaal mannen en vrouwen;Totaal personen;0421 Boekhouders;2003 4e kwartaal;233
4324;Totaal mannen en vrouwen;Totaal personen;0421 Boekhouders;2003;229
4325;Totaal mannen en vrouwen;Totaal personen;0421 Boekhouders;2004 1e kwartaal;222
4326;Totaal mannen en vrouwen;Totaal personen;0421 Boekhouders;2004 2e kwartaal;219
4327;Totaal mannen en vrouwen;Totaal personen;0421 Boekhouders;2004 3e kwartaal;209
4328;Totaal mannen en vrouwen;Totaal personen;0421 Boekhouders;2004 4e kwartaal;210
4329;Totaal mannen en vrouwen;Totaal personen;0421 Boekhouders;2004;215
4330;Totaal mannen en vrouwen;Totaal personen;0421 Boekhouders;2005 1e kwartaal;192
4331;Totaal mannen en vrouwen;Totaal personen;0421 Boekhouders;2005 2e kwartaal;175
4332;Totaal mannen en vrouwen;Totaal personen;0421 Boekhouders;2005 3e kwartaal;171
4333;Totaal mannen en vrouwen;Totaal personen;0421 Boekhouders;2005 4e kwartaal;166
4334;Totaal mannen en vrouwen;Totaal personen;0421 Boekhouders;2005;176
4335;Totaal mannen en vrouwen;Totaal personen;0421 Boekhouders;2006 1e kwartaal;163
4336;Totaal mannen en vrouwen;Totaal personen;0421 Boekhouders;2006 2e kwartaal;156
4337;Totaal mannen en vrouwen;Totaal personen;0421 Boekhouders;2006 3e kwartaal;165
4338;Totaal mannen en vrouwen;Totaal personen;0421 Boekhouders;2006 4e kwartaal;161
4339;Totaal mannen en vrouwen;Totaal personen;0421 Boekhouders;2006;161
4340;Totaal mannen en vrouwen;Totaal personen;0421 Boekhouders;2007 1e kwartaal;162
4341;Totaal mannen en vrouwen;Totaal personen;0421 Boekhouders;2007 2e kwartaal;162
4342;Totaal mannen en vrouwen;Totaal personen;0421 Boekhouders;2007 3e kwartaal;160
4343;Totaal mannen en vrouwen;Totaal personen;0421 Boekhouders;2007 4e kwartaal;163
4344;Totaal mannen en vrouwen;Totaal personen;0421 Boekhouders;2007;162
4345;Totaal mannen en vrouwen;Totaal personen;0421 Boekhouders;2008 1e kwartaal;159
4346;Totaal mannen en vrouwen;Totaal personen;0421 Boekhouders;2008 2e kwartaal;163
4347;Totaal mannen en vrouwen;Totaal personen;0421 Boekhouders;2008 3e kwartaal;165
4348;Totaal mannen en vrouwen;Totaal personen;0421 Boekhouders;2008 4e kwartaal;163
4349;Totaal mannen en vrouwen;Totaal personen;0421 Boekhouders;2008;162
4350;Totaal mannen en vrouwen;Totaal personen;0421 Boekhouders;2009 1e kwartaal;162
4351;Totaal mannen en vrouwen;Totaal personen;0421 Boekhouders;2009 2e kwartaal;157
4352;Totaal mannen en vrouwen;Totaal personen;0421 Boekhouders;2009 3e kwartaal;158
4353;Totaal mannen en vrouwen;Totaal personen;0421 Boekhouders;2009 4e kwartaal;156
4354;Totaal mannen en vrouwen;Totaal personen;0421 Boekhouders;2009;158
4355;Totaal mannen en vrouwen;Totaal personen;0421 Boekhouders;2010 1e kwartaal;156
4356;Totaal mannen en vrouwen;Totaal personen;0421 Boekhouders;2010 2e kwartaal;162
4357;Totaal mannen en vrouwen;Totaal personen;0421 Boekhouders;2010 3e kwartaal;162
4358;Totaal mannen en vrouwen;Totaal personen;0421 Boekhouders;2010 4e kwartaal;159
4359;Totaal mannen en vrouwen;Totaal personen;0421 Boekhouders;2010;160
