ID;KenmerkenVanHetHuishouden;RegioS;Perioden;AantalHuishoudens_1;AandeelHuishoudensPerRegio_2;PersonenPerHuishouden_3;TotaalVermogen_4;GemiddeldVermogen_5;MediaanVermogen_6
5263;Besteedbaar inkomen: 2e 25%-groep;Roosendaal;2014;8.9;26.4;1.9;0.8;93.4;22.0
5264;Besteedbaar inkomen: 2e 25%-groep;Rotterdam;2011;84.8;28.1;1.9;3.1;36.4;3.8
5265;Besteedbaar inkomen: 2e 25%-groep;Rotterdam;2012;85.9;28.2;1.9;3.3;38.7;3.7
5266;Besteedbaar inkomen: 2e 25%-groep;Rotterdam;2013;85.3;28.0;1.9;2.5;29.9;2.2
5267;Besteedbaar inkomen: 2e 25%-groep;Rotterdam;2014;83.5;27.5;1.9;2.8;33.2;2.3
5268;Besteedbaar inkomen: 2e 25%-groep;Rozendaal;2011;0.1;;;;;
5269;Besteedbaar inkomen: 2e 25%-groep;Rozendaal;2012;0.1;;;;;
5270;Besteedbaar inkomen: 2e 25%-groep;Rozendaal;2013;0.1;;;;;
5271;Besteedbaar inkomen: 2e 25%-groep;Rozendaal;2014;0.1;;;;;
5272;Besteedbaar inkomen: 2e 25%-groep;Rucphen;2011;2.3;24.4;2.0;0.4;171.3;84.9
5273;Besteedbaar inkomen: 2e 25%-groep;Rucphen;2012;2.3;24.8;2.0;0.4;180.2;86.3
5274;Besteedbaar inkomen: 2e 25%-groep;Rucphen;2013;2.3;24.5;1.9;0.4;170.7;73.5
5275;Besteedbaar inkomen: 2e 25%-groep;Rucphen;2014;2.4;25.2;1.9;0.4;162.2;63.1
5276;Besteedbaar inkomen: 2e 25%-groep;Schagen;2011;2.1;25.6;1.7;0.2;116.4;33.7
5277;Besteedbaar inkomen: 2e 25%-groep;Schagen;2012;2.1;25.5;1.7;0.3;121.1;34.8
5278;Besteedbaar inkomen: 2e 25%-groep;Schagen;2013;4.8;24.7;1.7;0.7;138.1;48.1
5279;Besteedbaar inkomen: 2e 25%-groep;Schagen;2014;4.9;25.0;1.7;0.7;141.6;45.4
5280;Besteedbaar inkomen: 2e 25%-groep;Schermer;2011;0.4;21.0;1.8;0.1;188.8;84.3
5281;Besteedbaar inkomen: 2e 25%-groep;Schermer;2012;0.5;21.6;1.8;0.1;183.8;80.4
5282;Besteedbaar inkomen: 2e 25%-groep;Schermer;2013;0.5;20.9;1.8;0.1;146.8;50.0
5283;Besteedbaar inkomen: 2e 25%-groep;Schermer;2014;0.5;22.2;1.9;0.1;148.3;41.4
5284;Besteedbaar inkomen: 2e 25%-groep;Scherpenzeel;2011;0.8;23.4;1.8;0.1;156.4;84.1
5285;Besteedbaar inkomen: 2e 25%-groep;Scherpenzeel;2012;0.8;23.3;1.8;0.1;168.5;81.4
5286;Besteedbaar inkomen: 2e 25%-groep;Scherpenzeel;2013;0.9;24.8;1.9;0.1;125.9;60.5
5287;Besteedbaar inkomen: 2e 25%-groep;Scherpenzeel;2014;0.9;25.0;1.8;0.1;144.3;67.7
5288;Besteedbaar inkomen: 2e 25%-groep;Schiedam;2011;10.0;28.5;1.9;0.5;45.5;7.2
5289;Besteedbaar inkomen: 2e 25%-groep;Schiedam;2012;10.0;28.4;1.9;0.5;46.4;6.1
5290;Besteedbaar inkomen: 2e 25%-groep;Schiedam;2013;10.0;28.5;1.9;0.4;38.3;3.2
5291;Besteedbaar inkomen: 2e 25%-groep;Schiedam;2014;10.1;28.7;1.9;0.4;39.4;2.9
5292;Besteedbaar inkomen: 2e 25%-groep;Schiermonnikoog;2011;0.1;25.0;1.6;0.0;218.4;80.6
5293;Besteedbaar inkomen: 2e 25%-groep;Schiermonnikoog;2012;0.1;27.5;1.6;0.0;211.6;153.3
5294;Besteedbaar inkomen: 2e 25%-groep;Schiermonnikoog;2013;0.1;25.8;1.7;0.0;197.9;89.3
5295;Besteedbaar inkomen: 2e 25%-groep;Schiermonnikoog;2014;0.1;24.9;1.6;0.0;212.7;131.6
5296;Besteedbaar inkomen: 2e 25%-groep;Schijndel;2011;2.3;24.6;1.9;0.4;162.0;70.2
5297;Besteedbaar inkomen: 2e 25%-groep;Schijndel;2012;2.3;25.2;1.9;0.4;165.2;72.0
5298;Besteedbaar inkomen: 2e 25%-groep;Schijndel;2013;2.4;24.8;1.8;0.3;140.1;57.5
5299;Besteedbaar inkomen: 2e 25%-groep;Schijndel;2014;2.5;25.3;1.8;0.4;146.2;58.1
5300;Besteedbaar inkomen: 2e 25%-groep;Schinnen;2011;1.4;25.1;1.9;0.2;143.9;90.5
5301;Besteedbaar inkomen: 2e 25%-groep;Schinnen;2012;1.4;25.5;1.9;0.2;134.7;84.0
5302;Besteedbaar inkomen: 2e 25%-groep;Schinnen;2013;1.4;24.6;1.8;0.2;123.5;70.5
5303;Besteedbaar inkomen: 2e 25%-groep;Schinnen;2014;1.4;24.6;1.8;0.2;115.7;66.0
5304;Besteedbaar inkomen: 2e 25%-groep;Schoonhoven;2011;1.2;24.0;1.8;0.1;112.8;28.9
5305;Besteedbaar inkomen: 2e 25%-groep;Schoonhoven;2012;1.2;24.2;1.8;0.1;108.1;28.4
5306;Besteedbaar inkomen: 2e 25%-groep;Schoonhoven;2013;1.2;23.5;1.8;0.1;108.1;22.9
5307;Besteedbaar inkomen: 2e 25%-groep;Schoonhoven;2014;1.3;24.2;1.8;0.1;107.0;23.3
5308;Besteedbaar inkomen: 2e 25%-groep;Schouwen-Duiveland;2011;3.7;25.1;1.8;0.5;145.3;50.7
5309;Besteedbaar inkomen: 2e 25%-groep;Schouwen-Duiveland;2012;3.8;25.5;1.8;0.6;148.4;47.0
5310;Besteedbaar inkomen: 2e 25%-groep;Schouwen-Duiveland;2013;3.8;25.1;1.8;0.5;129.4;36.9
5311;Besteedbaar inkomen: 2e 25%-groep;Schouwen-Duiveland;2014;3.8;25.2;1.8;0.6;149.0;43.2
5312;Besteedbaar inkomen: 2e 25%-groep;Simpelveld;2011;1.3;27.7;1.9;0.1;107.5;40.0
5313;Besteedbaar inkomen: 2e 25%-groep;Simpelveld;2012;1.3;27.6;1.8;0.1;102.9;36.9
5314;Besteedbaar inkomen: 2e 25%-groep;Simpelveld;2013;1.3;27.3;1.8;0.1;95.7;30.6
5315;Besteedbaar inkomen: 2e 25%-groep;Simpelveld;2014;1.4;28.1;1.8;0.1;93.1;32.7
5316;Besteedbaar inkomen: 2e 25%-groep;Sint Anthonis;2011;1.0;22.3;1.8;0.2;229.4;216.6
5317;Besteedbaar inkomen: 2e 25%-groep;Sint Anthonis;2012;1.0;21.5;1.8;0.2;227.5;203.7
5318;Besteedbaar inkomen: 2e 25%-groep;Sint Anthonis;2013;1.0;21.9;1.8;0.2;215.5;182.4
5319;Besteedbaar inkomen: 2e 25%-groep;Sint Anthonis;2014;1.1;23.6;1.7;0.2;184.7;167.4
5320;Besteedbaar inkomen: 2e 25%-groep;Sint-Michielsgestel;2011;2.4;22.0;1.8;0.6;236.9;185.6
5321;Besteedbaar inkomen: 2e 25%-groep;Sint-Michielsgestel;2012;2.5;22.4;1.8;0.5;216.6;170.6
5322;Besteedbaar inkomen: 2e 25%-groep;Sint-Michielsgestel;2013;2.5;22.2;1.8;0.4;181.1;131.4
5323;Besteedbaar inkomen: 2e 25%-groep;Sint-Michielsgestel;2014;2.5;22.2;1.8;0.5;197.1;146.8
5324;Besteedbaar inkomen: 2e 25%-groep;Sint-Oedenrode;2011;1.7;23.9;1.9;0.4;215.8;159.0
5325;Besteedbaar inkomen: 2e 25%-groep;Sint-Oedenrode;2012;1.7;23.8;1.8;0.4;206.4;137.0
5326;Besteedbaar inkomen: 2e 25%-groep;Sint-Oedenrode;2013;1.7;23.8;1.8;0.3;181.6;119.3
5327;Besteedbaar inkomen: 2e 25%-groep;Sint-Oedenrode;2014;1.7;23.7;1.8;0.3;187.5;127.3
5328;Besteedbaar inkomen: 2e 25%-groep;Sittard-Geleen;2011;11.9;27.3;1.9;1.0;84.3;22.6
5329;Besteedbaar inkomen: 2e 25%-groep;Sittard-Geleen;2012;11.9;27.3;1.9;1.0;82.8;21.0
5330;Besteedbaar inkomen: 2e 25%-groep;Sittard-Geleen;2013;11.9;27.1;1.8;0.9;73.4;15.3
5331;Besteedbaar inkomen: 2e 25%-groep;Sittard-Geleen;2014;12.0;27.3;1.8;0.9;73.5;15.8
5332;Besteedbaar inkomen: 2e 25%-groep;Skarsterlân;2011;2.9;25.7;1.9;0.4;145.4;66.4
5333;Besteedbaar inkomen: 2e 25%-groep;Skarsterlân;2012;2.9;25.8;1.9;0.4;132.3;63.9
5334;Besteedbaar inkomen: 2e 25%-groep;Skarsterlân;2013;2.9;26.0;1.9;0.3;113.6;48.2
5335;Besteedbaar inkomen: 2e 25%-groep;Skarsterlân;2014;;;;;;
5336;Besteedbaar inkomen: 2e 25%-groep;Sliedrecht;2011;2.6;25.6;1.8;0.2;89.7;25.1
5337;Besteedbaar inkomen: 2e 25%-groep;Sliedrecht;2012;2.6;26.5;1.8;0.3;98.8;24.8
5338;Besteedbaar inkomen: 2e 25%-groep;Sliedrecht;2013;2.7;26.6;1.8;0.2;85.6;19.5
5339;Besteedbaar inkomen: 2e 25%-groep;Sliedrecht;2014;2.7;26.6;1.8;0.2;86.1;18.6
5340;Besteedbaar inkomen: 2e 25%-groep;Slochteren;2011;1.6;24.8;2.0;0.2;140.2;83.1
5341;Besteedbaar inkomen: 2e 25%-groep;Slochteren;2012;1.6;25.0;2.0;0.2;134.9;82.6
5342;Besteedbaar inkomen: 2e 25%-groep;Slochteren;2013;1.6;24.7;2.0;0.2;113.8;60.9
5343;Besteedbaar inkomen: 2e 25%-groep;Slochteren;2014;1.6;25.0;1.9;0.2;109.3;56.5
5344;Besteedbaar inkomen: 2e 25%-groep;Sluis;2011;2.9;26.3;1.8;0.4;149.2;80.9
5345;Besteedbaar inkomen: 2e 25%-groep;Sluis;2012;2.9;26.4;1.8;0.5;158.4;83.0
5346;Besteedbaar inkomen: 2e 25%-groep;Sluis;2013;2.9;26.3;1.8;0.5;156.4;72.3
5347;Besteedbaar inkomen: 2e 25%-groep;Sluis;2014;2.9;26.4;1.8;0.5;168.4;80.4
5348;Besteedbaar inkomen: 2e 25%-groep;Smallingerland;2011;6.6;27.7;2.0;0.6;84.6;24.3
5349;Besteedbaar inkomen: 2e 25%-groep;Smallingerland;2012;6.7;27.9;2.0;0.5;81.9;22.0
5350;Besteedbaar inkomen: 2e 25%-groep;Smallingerland;2013;6.8;28.0;2.0;0.5;70.3;16.2
5351;Besteedbaar inkomen: 2e 25%-groep;Smallingerland;2014;6.8;28.1;1.9;0.5;69.6;15.9
5352;Besteedbaar inkomen: 2e 25%-groep;Soest;2011;4.6;23.1;1.7;0.6;138.7;30.9
5353;Besteedbaar inkomen: 2e 25%-groep;Soest;2012;4.6;23.3;1.7;0.7;142.1;29.3
5354;Besteedbaar inkomen: 2e 25%-groep;Soest;2013;4.5;23.0;1.7;0.6;127.8;24.4
5355;Besteedbaar inkomen: 2e 25%-groep;Soest;2014;4.6;23.2;1.7;0.6;121.1;22.2
5356;Besteedbaar inkomen: 2e 25%-groep;Someren;2011;1.8;25.1;1.9;0.4;206.0;155.5
5357;Besteedbaar inkomen: 2e 25%-groep;Someren;2012;1.8;24.1;1.9;0.4;195.9;128.7
5358;Besteedbaar inkomen: 2e 25%-groep;Someren;2013;1.8;24.2;1.9;0.3;169.5;104.1
5359;Besteedbaar inkomen: 2e 25%-groep;Someren;2014;1.8;23.7;1.9;0.3;165.0;98.5
5360;Besteedbaar inkomen: 2e 25%-groep;Son en Breugel;2011;1.3;21.0;1.8;0.2;176.4;100.9
5361;Besteedbaar inkomen: 2e 25%-groep;Son en Breugel;2012;1.4;21.0;1.7;0.2;179.5;83.3
5362;Besteedbaar inkomen: 2e 25%-groep;Son en Breugel;2013;1.4;21.0;1.7;0.2;147.7;55.1
5363;Besteedbaar inkomen: 2e 25%-groep;Son en Breugel;2014;1.4;21.2;1.7;0.2;163.8;76.7
5364;Besteedbaar inkomen: 2e 25%-groep;Spijkenisse;2011;8.4;26.3;1.8;0.3;39.0;8.2
5365;Besteedbaar inkomen: 2e 25%-groep;Spijkenisse;2012;8.4;26.1;1.8;0.3;39.6;7.3
5366;Besteedbaar inkomen: 2e 25%-groep;Spijkenisse;2013;8.6;26.7;1.8;0.3;32.2;3.9
5367;Besteedbaar inkomen: 2e 25%-groep;Spijkenisse;2014;8.8;26.9;1.8;0.3;37.2;4.2
5368;Besteedbaar inkomen: 2e 25%-groep;Stadskanaal;2011;4.3;30.1;2.1;0.4;82.3;25.6
5369;Besteedbaar inkomen: 2e 25%-groep;Stadskanaal;2012;4.3;30.2;2.1;0.4;88.1;26.7
5370;Besteedbaar inkomen: 2e 25%-groep;Stadskanaal;2013;4.4;30.4;2.1;0.3;74.8;18.2
5371;Besteedbaar inkomen: 2e 25%-groep;Stadskanaal;2014;4.3;30.1;2.0;0.4;80.7;19.3
5372;Besteedbaar inkomen: 2e 25%-groep;Staphorst;2011;1.2;21.9;2.2;0.3;234.0;151.6
5373;Besteedbaar inkomen: 2e 25%-groep;Staphorst;2012;1.1;21.6;2.2;0.3;243.8;156.3
5374;Besteedbaar inkomen: 2e 25%-groep;Staphorst;2013;1.2;22.2;2.2;0.3;214.4;132.0
5375;Besteedbaar inkomen: 2e 25%-groep;Staphorst;2014;1.2;21.7;2.1;0.3;224.2;135.1
5376;Besteedbaar inkomen: 2e 25%-groep;Stede Broec;2011;2.1;24.3;2.0;0.2;104.8;44.2
5377;Besteedbaar inkomen: 2e 25%-groep;Stede Broec;2012;2.2;24.8;1.9;0.2;103.9;39.8
5378;Besteedbaar inkomen: 2e 25%-groep;Stede Broec;2013;2.2;25.1;1.9;0.2;83.8;27.7
5379;Besteedbaar inkomen: 2e 25%-groep;Stede Broec;2014;2.3;26.1;1.9;0.2;84.8;29.3
5380;Besteedbaar inkomen: 2e 25%-groep;Steenbergen;2011;2.5;25.9;1.9;0.3;130.8;45.0
5381;Besteedbaar inkomen: 2e 25%-groep;Steenbergen;2012;2.5;25.4;1.8;0.3;125.8;44.2
5382;Besteedbaar inkomen: 2e 25%-groep;Steenbergen;2013;2.5;25.2;1.8;0.3;113.9;32.4
5383;Besteedbaar inkomen: 2e 25%-groep;Steenbergen;2014;2.5;25.3;1.8;0.3;116.3;34.6
5384;Besteedbaar inkomen: 2e 25%-groep;Steenwijkerland;2011;4.9;26.6;2.0;0.6;121.9;38.7
5385;Besteedbaar inkomen: 2e 25%-groep;Steenwijkerland;2012;4.9;26.6;1.9;0.6;122.2;38.9
5386;Besteedbaar inkomen: 2e 25%-groep;Steenwijkerland;2013;4.9;26.5;1.9;0.6;113.0;31.7
5387;Besteedbaar inkomen: 2e 25%-groep;Steenwijkerland;2014;5.1;27.4;1.9;0.6;111.5;30.4
5388;Besteedbaar inkomen: 2e 25%-groep;Stein (L.);2011;3.1;27.8;1.9;0.4;138.6;88.0
5389;Besteedbaar inkomen: 2e 25%-groep;Stein (L.);2012;3.1;27.7;1.8;0.4;128.5;85.4
5390;Besteedbaar inkomen: 2e 25%-groep;Stein (L.);2013;3.1;27.6;1.8;0.3;111.3;68.0
5391;Besteedbaar inkomen: 2e 25%-groep;Stein (L.);2014;3.1;28.0;1.8;0.4;111.9;66.3
5392;Besteedbaar inkomen: 2e 25%-groep;Stichtse Vecht;2011;5.7;21.4;1.7;0.8;134.9;26.3
5393;Besteedbaar inkomen: 2e 25%-groep;Stichtse Vecht;2012;5.7;21.6;1.7;0.8;138.5;27.2
5394;Besteedbaar inkomen: 2e 25%-groep;Stichtse Vecht;2013;5.8;21.5;1.7;0.7;118.9;21.8
5395;Besteedbaar inkomen: 2e 25%-groep;Stichtse Vecht;2014;5.9;21.8;1.7;0.7;123.6;20.7
5396;Besteedbaar inkomen: 2e 25%-groep;Strijen;2011;0.9;24.2;1.8;0.1;142.7;58.6
5397;Besteedbaar inkomen: 2e 25%-groep;Strijen;2012;0.9;23.1;1.8;0.1;149.1;55.5
5398;Besteedbaar inkomen: 2e 25%-groep;Strijen;2013;0.9;23.3;1.8;0.1;129.2;44.4
5399;Besteedbaar inkomen: 2e 25%-groep;Strijen;2014;0.9;24.0;1.8;0.1;127.6;46.3
5400;Besteedbaar inkomen: 2e 25%-groep;Súdwest-Fryslân;2011;9.6;27.3;2.0;1.1;113.7;38.9
5401;Besteedbaar inkomen: 2e 25%-groep;Súdwest-Fryslân;2012;9.6;27.3;1.9;1.1;109.4;34.9
5402;Besteedbaar inkomen: 2e 25%-groep;Súdwest-Fryslân;2013;9.6;27.1;1.9;0.9;96.6;26.8
5403;Besteedbaar inkomen: 2e 25%-groep;Súdwest-Fryslân;2014;9.9;27.2;1.9;1.0;98.1;25.5
5404;Besteedbaar inkomen: 2e 25%-groep;Terneuzen;2011;6.6;26.9;1.9;0.7;102.2;45.0
5405;Besteedbaar inkomen: 2e 25%-groep;Terneuzen;2012;6.6;26.7;1.8;0.7;108.0;45.2
5406;Besteedbaar inkomen: 2e 25%-groep;Terneuzen;2013;6.6;26.6;1.8;0.6;95.0;36.9
5407;Besteedbaar inkomen: 2e 25%-groep;Terneuzen;2014;6.6;26.8;1.8;0.6;96.4;36.7
5408;Besteedbaar inkomen: 2e 25%-groep;Terschelling;2011;0.5;23.4;1.8;0.1;209.1;116.2
5409;Besteedbaar inkomen: 2e 25%-groep;Terschelling;2012;0.5;23.8;1.7;0.1;231.8;114.8
5410;Besteedbaar inkomen: 2e 25%-groep;Terschelling;2013;0.5;23.4;1.7;0.1;190.8;94.1
5411;Besteedbaar inkomen: 2e 25%-groep;Terschelling;2014;0.5;21.4;1.7;0.1;202.5;101.8
5412;Besteedbaar inkomen: 2e 25%-groep;Texel;2011;1.5;24.5;1.9;0.3;183.8;98.7
5413;Besteedbaar inkomen: 2e 25%-groep;Texel;2012;1.5;24.8;1.8;0.3;199.5;109.2
5414;Besteedbaar inkomen: 2e 25%-groep;Texel;2013;1.6;25.5;1.8;0.3;190.8;94.0
5415;Besteedbaar inkomen: 2e 25%-groep;Texel;2014;1.6;25.6;1.8;0.3;193.7;95.0
5416;Besteedbaar inkomen: 2e 25%-groep;Teylingen;2011;3.0;21.0;1.7;0.4;137.8;34.5
5417;Besteedbaar inkomen: 2e 25%-groep;Teylingen;2012;3.0;20.9;1.7;0.4;145.9;36.3
5418;Besteedbaar inkomen: 2e 25%-groep;Teylingen;2013;3.1;21.2;1.7;0.4;114.5;28.3
5419;Besteedbaar inkomen: 2e 25%-groep;Teylingen;2014;3.0;21.0;1.7;0.4;123.6;30.0
5420;Besteedbaar inkomen: 2e 25%-groep;Tholen;2011;2.6;26.1;2.0;0.3;129.9;59.6
5421;Besteedbaar inkomen: 2e 25%-groep;Tholen;2012;2.6;25.8;2.0;0.3;127.8;59.1
5422;Besteedbaar inkomen: 2e 25%-groep;Tholen;2013;2.7;26.3;2.0;0.3;108.0;45.2
5423;Besteedbaar inkomen: 2e 25%-groep;Tholen;2014;2.7;26.4;2.0;0.3;107.7;43.7
5424;Besteedbaar inkomen: 2e 25%-groep;Tiel;2011;4.3;25.3;2.0;0.3;76.1;13.2
5425;Besteedbaar inkomen: 2e 25%-groep;Tiel;2012;4.6;26.1;2.0;0.4;76.8;10.5
5426;Besteedbaar inkomen: 2e 25%-groep;Tiel;2013;4.6;26.0;2.0;0.3;65.3;6.9
5427;Besteedbaar inkomen: 2e 25%-groep;Tiel;2014;4.6;26.1;2.0;0.3;66.4;6.7
5428;Besteedbaar inkomen: 2e 25%-groep;Tilburg;2011;24.3;24.7;1.8;1.8;73.5;13.6
5429;Besteedbaar inkomen: 2e 25%-groep;Tilburg;2012;24.3;24.6;1.8;1.8;73.2;12.3
5430;Besteedbaar inkomen: 2e 25%-groep;Tilburg;2013;24.3;24.4;1.8;1.5;62.0;8.6
5431;Besteedbaar inkomen: 2e 25%-groep;Tilburg;2014;24.2;24.1;1.8;1.5;63.7;8.3
5432;Besteedbaar inkomen: 2e 25%-groep;Tubbergen;2011;1.6;20.8;2.0;0.3;209.3;168.6
5433;Besteedbaar inkomen: 2e 25%-groep;Tubbergen;2012;1.6;20.7;2.0;0.3;208.0;159.9
5434;Besteedbaar inkomen: 2e 25%-groep;Tubbergen;2013;1.6;20.7;1.9;0.3;193.7;138.9
5435;Besteedbaar inkomen: 2e 25%-groep;Tubbergen;2014;1.7;21.1;1.9;0.3;193.2;140.7
5436;Besteedbaar inkomen: 2e 25%-groep;Twenterand;2011;3.3;26.5;2.2;0.4;120.9;45.1
5437;Besteedbaar inkomen: 2e 25%-groep;Twenterand;2012;3.3;26.1;2.2;0.4;116.7;42.0
5438;Besteedbaar inkomen: 2e 25%-groep;Twenterand;2013;3.4;26.5;2.1;0.4;105.9;35.3
5439;Besteedbaar inkomen: 2e 25%-groep;Twenterand;2014;3.5;26.9;2.1;0.4;103.1;33.5
5440;Besteedbaar inkomen: 2e 25%-groep;Tynaarlo;2011;3.1;22.7;1.8;0.5;163.0;86.9
5441;Besteedbaar inkomen: 2e 25%-groep;Tynaarlo;2012;3.1;22.6;1.8;0.6;186.6;89.7
5442;Besteedbaar inkomen: 2e 25%-groep;Tynaarlo;2013;3.1;22.7;1.8;0.4;144.2;65.3
5443;Besteedbaar inkomen: 2e 25%-groep;Tynaarlo;2014;3.1;22.6;1.8;0.5;154.5;68.0
5444;Besteedbaar inkomen: 2e 25%-groep;Tytsjerksteradiel;2011;3.4;26.2;2.0;0.5;133.0;78.7
5445;Besteedbaar inkomen: 2e 25%-groep;Tytsjerksteradiel;2012;3.5;26.5;1.9;0.5;134.8;77.8
5446;Besteedbaar inkomen: 2e 25%-groep;Tytsjerksteradiel;2013;3.4;26.0;1.9;0.4;121.7;64.0
5447;Besteedbaar inkomen: 2e 25%-groep;Tytsjerksteradiel;2014;3.5;26.4;1.9;0.4;119.0;64.2
5448;Besteedbaar inkomen: 2e 25%-groep;Ubbergen;2011;1.0;24.8;1.8;0.1;129.1;41.1
5449;Besteedbaar inkomen: 2e 25%-groep;Ubbergen;2012;1.1;25.1;1.8;0.1;128.4;38.1
5450;Besteedbaar inkomen: 2e 25%-groep;Ubbergen;2013;1.1;25.4;1.7;0.1;117.1;39.9
5451;Besteedbaar inkomen: 2e 25%-groep;Ubbergen;2014;1.1;26.3;1.7;0.1;122.8;38.6
5452;Besteedbaar inkomen: 2e 25%-groep;Uden;2011;4.3;25.3;1.8;0.6;132.5;35.3
5453;Besteedbaar inkomen: 2e 25%-groep;Uden;2012;4.4;25.7;1.8;0.7;157.4;35.5
5454;Besteedbaar inkomen: 2e 25%-groep;Uden;2013;4.5;26.1;1.8;0.5;109.1;25.9
5455;Besteedbaar inkomen: 2e 25%-groep;Uden;2014;4.5;25.8;1.8;0.6;124.5;29.3
5456;Besteedbaar inkomen: 2e 25%-groep;Uitgeest;2011;1.1;21.0;1.7;0.1;127.8;47.4
5457;Besteedbaar inkomen: 2e 25%-groep;Uitgeest;2012;1.1;20.6;1.7;0.1;122.7;51.4
5458;Besteedbaar inkomen: 2e 25%-groep;Uitgeest;2013;1.1;21.6;1.7;0.1;110.3;38.4
5459;Besteedbaar inkomen: 2e 25%-groep;Uitgeest;2014;1.2;21.7;1.7;0.1;114.4;41.0
5460;Besteedbaar inkomen: 2e 25%-groep;Uithoorn;2011;2.9;23.7;1.7;0.2;85.7;19.2
5461;Besteedbaar inkomen: 2e 25%-groep;Uithoorn;2012;2.9;23.9;1.7;0.3;89.4;16.9
5462;Besteedbaar inkomen: 2e 25%-groep;Uithoorn;2013;2.9;24.0;1.7;0.2;76.9;13.3
5463;Besteedbaar inkomen: 2e 25%-groep;Uithoorn;2014;2.9;24.0;1.7;0.2;72.2;11.2
5464;Besteedbaar inkomen: 2e 25%-groep;Urk;2011;1.1;21.0;2.6;0.1;97.2;59.5
5465;Besteedbaar inkomen: 2e 25%-groep;Urk;2012;1.1;20.6;2.4;0.1;102.8;55.8
5466;Besteedbaar inkomen: 2e 25%-groep;Urk;2013;1.2;21.1;2.4;0.1;86.5;40.6
5467;Besteedbaar inkomen: 2e 25%-groep;Urk;2014;1.2;20.8;2.4;0.1;109.6;41.4
5468;Besteedbaar inkomen: 2e 25%-groep;Utrecht (gemeente);2011;36.2;22.7;1.7;2.3;64.7;8.8
5469;Besteedbaar inkomen: 2e 25%-groep;Utrecht (gemeente);2012;36.9;22.9;1.7;2.4;64.4;8.2
5470;Besteedbaar inkomen: 2e 25%-groep;Utrecht (gemeente);2013;36.9;22.6;1.7;2.1;55.9;5.7
5471;Besteedbaar inkomen: 2e 25%-groep;Utrecht (gemeente);2014;36.5;22.1;1.7;2.1;58.8;6.0
5472;Besteedbaar inkomen: 2e 25%-groep;Utrechtse Heuvelrug;2011;4.3;20.8;1.7;0.7;173.5;51.4
5473;Besteedbaar inkomen: 2e 25%-groep;Utrechtse Heuvelrug;2012;4.4;21.2;1.7;0.9;197.3;51.6
5474;Besteedbaar inkomen: 2e 25%-groep;Utrechtse Heuvelrug;2013;4.3;21.0;1.7;0.7;150.0;40.2
5475;Besteedbaar inkomen: 2e 25%-groep;Utrechtse Heuvelrug;2014;4.3;21.1;1.7;0.7;161.5;42.7
5476;Besteedbaar inkomen: 2e 25%-groep;Vaals;2011;1.4;29.7;1.9;0.1;98.2;24.2
5477;Besteedbaar inkomen: 2e 25%-groep;Vaals;2012;1.4;29.4;1.9;0.1;96.5;21.2
5478;Besteedbaar inkomen: 2e 25%-groep;Vaals;2013;1.3;28.8;1.9;0.1;81.8;14.0
5479;Besteedbaar inkomen: 2e 25%-groep;Vaals;2014;1.3;28.7;1.9;0.1;85.1;14.4
5480;Besteedbaar inkomen: 2e 25%-groep;Valkenburg aan de Geul;2011;1.9;25.1;1.8;0.3;137.8;47.6
5481;Besteedbaar inkomen: 2e 25%-groep;Valkenburg aan de Geul;2012;2.0;25.4;1.8;0.3;140.9;47.8
5482;Besteedbaar inkomen: 2e 25%-groep;Valkenburg aan de Geul;2013;2.0;25.3;1.8;0.2;125.7;41.9
5483;Besteedbaar inkomen: 2e 25%-groep;Valkenburg aan de Geul;2014;1.9;25.2;1.8;0.2;123.9;40.7
5484;Besteedbaar inkomen: 2e 25%-groep;Valkenswaard;2011;3.6;26.6;1.8;0.5;134.0;37.7
5485;Besteedbaar inkomen: 2e 25%-groep;Valkenswaard;2012;3.7;26.8;1.8;0.5;133.2;39.8
5486;Besteedbaar inkomen: 2e 25%-groep;Valkenswaard;2013;3.6;26.4;1.8;0.4;112.3;30.2
5487;Besteedbaar inkomen: 2e 25%-groep;Valkenswaard;2014;3.7;27.3;1.7;0.4;115.7;29.5
5488;Besteedbaar inkomen: 2e 25%-groep;Veendam;2011;3.6;29.4;2.1;0.2;68.5;19.7
5489;Besteedbaar inkomen: 2e 25%-groep;Veendam;2012;3.6;28.9;2.1;0.2;67.6;19.3
5490;Besteedbaar inkomen: 2e 25%-groep;Veendam;2013;3.6;29.0;2.1;0.2;60.2;12.7
5491;Besteedbaar inkomen: 2e 25%-groep;Veendam;2014;3.4;28.3;2.0;0.2;68.6;13.9
5492;Besteedbaar inkomen: 2e 25%-groep;Veenendaal;2011;6.2;24.7;1.9;0.6;89.7;19.3
5493;Besteedbaar inkomen: 2e 25%-groep;Veenendaal;2012;6.3;24.9;1.9;0.6;92.2;16.7
5494;Besteedbaar inkomen: 2e 25%-groep;Veenendaal;2013;6.5;25.2;1.9;0.5;75.3;11.6
5495;Besteedbaar inkomen: 2e 25%-groep;Veenendaal;2014;6.6;25.5;1.9;0.5;83.5;11.5
5496;Besteedbaar inkomen: 2e 25%-groep;Veere;2011;2.1;23.4;1.9;0.5;226.1;155.8
5497;Besteedbaar inkomen: 2e 25%-groep;Veere;2012;2.2;23.8;1.8;0.5;219.6;154.8
