ID;MigratieachtergrondMoeder;Kenmerken;Perioden;Geborenen_1;Levendgeborenen_2;Doodgeborenen_3;Overleden1eWeek_4;PerinataleSterfteTMDag7_5;DoodgeborenenPer1000Geborenen_6;Overleden1eWeek1000Levendgeborenen_7;PerinatStTMDag71000Geborenen_8;Geborenen_9;Levendgeborenen_10;Doodgeborenen_11;NeonataleSterfte_12;PerinataleSterfteTMDag28_13;DoodgeborenenPer1000Geborenen_14;NeonataleSterfte1000Levendgeborenen_15;PerinatStTMDag281000Geborenen_16;Levendgeborenen_17;Overleden1eWeek_18;NeonataleSterfte_19;Zuigelingensterfte_20;Overleden1eWeek1000Levendgeborenen_21;NeonataleSterfte1000Levendgeborenen_22;Zuigelingensterfte1000Levendgeborenen_23
1031;Met migratieachtergrond;Para 1;2008;19498.0;19341.0;157.0;62.0;219.0;8.0;3.2;11.2;19498.0;19341.0;157.0;73.0;229.0;8.0;3.8;11.8;19341.0;62.0;73.0;96.0;3.2;3.8;4.9
1032;Met migratieachtergrond;Para 1;2009;20561.0;20403.0;157.0;74.0;231.0;7.6;3.6;11.2;20561.0;20403.0;157.0;98.0;255.0;7.6;4.8;12.4;20403.0;74.0;98.0;124.0;3.6;4.8;6.1
1033;Met migratieachtergrond;Para 1;2010;21827.0;21692.0;135.0;52.0;187.0;6.2;2.4;8.6;21827.0;21692.0;135.0;76.0;210.0;6.2;3.5;9.6;21692.0;52.0;76.0;104.0;2.4;3.5;4.8
1034;Met migratieachtergrond;Para 1;2011;21272.0;21134.0;138.0;60.0;197.0;6.5;2.8;9.3;21272.0;21134.0;138.0;74.0;212.0;6.5;3.5;10.0;21134.0;60.0;74.0;92.0;2.8;3.5;4.3
1035;Met migratieachtergrond;Para 1;2012;21617.0;21466.0;152.0;55.0;206.0;7.0;2.5;9.5;21617.0;21466.0;152.0;76.0;228.0;7.0;3.6;10.5;21466.0;55.0;76.0;116.0;2.5;3.6;5.4
1036;Met migratieachtergrond;Para 1;2013;21113.0;20989.0;123.0;61.0;184.0;5.8;2.9;8.7;21113.0;20989.0;123.0;84.0;207.0;5.8;4.0;9.8;20989.0;61.0;84.0;103.0;2.9;4.0;4.9
1037;Met migratieachtergrond;Para 1;2014;21715.0;21578.0;136.0;64.0;200.0;6.3;3.0;9.2;21715.0;21578.0;136.0;84.0;220.0;6.3;3.9;10.1;21578.0;64.0;84.0;101.0;3.0;3.9;4.7
1038;Met migratieachtergrond;Para 1;2015;21788.0;21660.0;128.0;58.0;186.0;5.9;2.7;8.5;21788.0;21660.0;128.0;83.0;211.0;5.9;3.8;9.7;21660.0;58.0;83.0;105.0;2.7;3.8;4.9
1039;Met migratieachtergrond;Para 1;2016;22209.0;22072.0;137.0;50.0;188.0;6.2;2.3;8.5;22209.0;22072.0;137.0;66.0;203.0;6.2;3.0;9.1;22072.0;50.0;66.0;85.0;2.3;3.0;3.8
1040;Met migratieachtergrond;Para 2;2004;16267.0;16167.0;100.0;24.0;123.0;6.1;1.5;7.6;16267.0;16167.0;100.0;37.0;137.0;6.1;2.3;8.4;16167.0;24.0;37.0;60.0;1.5;2.3;3.7
1041;Met migratieachtergrond;Para 2;2005;15929.0;15818.0;111.0;55.0;167.0;7.0;3.5;10.5;15929.0;15818.0;111.0;67.0;178.0;7.0;4.2;11.2;15818.0;55.0;67.0;89.0;3.5;4.2;5.6
1042;Met migratieachtergrond;Para 2;2006;16397.0;16296.0;101.0;57.0;158.0;6.2;3.5;9.6;16397.0;16296.0;101.0;68.0;169.0;6.2;4.2;10.3;16296.0;57.0;68.0;91.0;3.5;4.2;5.6
1043;Met migratieachtergrond;Para 2;2007;16244.0;16148.0;96.0;41.0;137.0;5.9;2.6;8.4;16244.0;16148.0;96.0;60.0;156.0;5.9;3.7;9.6;16148.0;41.0;60.0;80.0;2.6;3.7;4.9
1044;Met migratieachtergrond;Para 2;2008;16798.0;16690.0;107.0;50.0;157.0;6.4;3.0;9.4;16798.0;16690.0;107.0;61.0;169.0;6.4;3.7;10.0;16690.0;50.0;61.0;80.0;3.0;3.7;4.8
1045;Met migratieachtergrond;Para 2;2009;16392.0;16305.0;87.0;40.0;127.0;5.3;2.4;7.7;16392.0;16305.0;87.0;51.0;138.0;5.3;3.1;8.4;16305.0;40.0;51.0;69.0;2.4;3.1;4.2
1046;Met migratieachtergrond;Para 2;2010;16476.0;16392.0;83.0;36.0;119.0;5.1;2.2;7.2;16476.0;16392.0;83.0;45.0;128.0;5.1;2.7;7.8;16392.0;36.0;45.0;62.0;2.2;2.7;3.8
1047;Met migratieachtergrond;Para 2;2011;16353.0;16271.0;81.0;29.0;110.0;5.0;1.8;6.8;16353.0;16271.0;81.0;39.0;121.0;5.0;2.4;7.4;16271.0;29.0;39.0;56.0;1.8;2.4;3.5
1048;Met migratieachtergrond;Para 2;2012;16622.0;16532.0;91.0;33.0;124.0;5.5;2.0;7.5;16622.0;16532.0;91.0;52.0;143.0;5.5;3.2;8.6;16532.0;33.0;52.0;73.0;2.0;3.2;4.4
1049;Met migratieachtergrond;Para 2;2013;16451.0;16389.0;62.0;30.0;92.0;3.8;1.8;5.6;16451.0;16389.0;62.0;38.0;100.0;3.8;2.3;6.1;16389.0;30.0;38.0;46.0;1.8;2.3;2.8
1050;Met migratieachtergrond;Para 2;2014;17262.0;17189.0;73.0;47.0;120.0;4.2;2.8;7.0;17262.0;17189.0;73.0;62.0;134.0;4.2;3.6;7.8;17189.0;47.0;62.0;81.0;2.8;3.6;4.7
1051;Met migratieachtergrond;Para 2;2015;17544.0;17451.0;93.0;35.0;128.0;5.3;2.0;7.3;17544.0;17451.0;93.0;47.0;140.0;5.3;2.7;8.0;17451.0;35.0;47.0;61.0;2.0;2.7;3.5
1052;Met migratieachtergrond;Para 2;2016;17982.0;17915.0;67.0;43.0;110.0;3.7;2.4;6.1;17982.0;17915.0;67.0;55.0;122.0;3.7;3.1;6.8;17915.0;43.0;55.0;77.0;2.4;3.1;4.3
1053;Met migratieachtergrond;Para 3;2004;6939.0;6887.0;52.0;22.0;74.0;7.5;3.3;10.7;6939.0;6887.0;52.0;29.0;81.0;7.5;4.2;11.7;6887.0;22.0;29.0;39.0;3.3;4.2;5.7
1054;Met migratieachtergrond;Para 3;2005;7025.0;6960.0;66.0;20.0;86.0;9.4;2.9;12.2;7025.0;6960.0;66.0;30.0;96.0;9.4;4.3;13.6;6960.0;20.0;30.0;40.0;2.9;4.3;5.7
1055;Met migratieachtergrond;Para 3;2006;7092.0;7042.0;49.0;21.0;70.0;6.9;2.9;9.8;7092.0;7042.0;49.0;30.0;79.0;6.9;4.3;11.2;7042.0;21.0;30.0;35.0;2.9;4.3;5.0
1056;Met migratieachtergrond;Para 3;2007;7142.0;7097.0;45.0;21.0;66.0;6.2;3.0;9.2;7142.0;7097.0;45.0;28.0;72.0;6.2;3.9;10.1;7097.0;21.0;28.0;37.0;3.0;3.9;5.2
1057;Met migratieachtergrond;Para 3;2008;7620.0;7571.0;50.0;21.0;71.0;6.5;2.8;9.3;7620.0;7571.0;50.0;27.0;77.0;6.5;3.6;10.1;7571.0;21.0;27.0;39.0;2.8;3.6;5.1
1058;Met migratieachtergrond;Para 3;2009;7576.0;7518.0;58.0;17.0;75.0;7.6;2.2;9.8;7576.0;7518.0;58.0;24.0;82.0;7.6;3.2;10.8;7518.0;17.0;24.0;37.0;2.2;3.2;4.9
1059;Met migratieachtergrond;Para 3;2010;7510.0;7449.0;61.0;20.0;81.0;8.1;2.7;10.8;7510.0;7449.0;61.0;23.0;84.0;8.1;3.1;11.2;7449.0;20.0;23.0;30.0;2.7;3.1;4.0
1060;Met migratieachtergrond;Para 3;2011;7664.0;7621.0;42.0;24.0;67.0;5.5;3.2;8.7;7664.0;7621.0;42.0;30.0;72.0;5.5;3.9;9.4;7621.0;24.0;30.0;44.0;3.2;3.9;5.8
1061;Met migratieachtergrond;Para 3;2012;7467.0;7417.0;50.0;19.0;69.0;6.7;2.6;9.3;7467.0;7417.0;50.0;26.0;76.0;6.7;3.5;10.1;7417.0;19.0;26.0;37.0;2.6;3.5;5.0
1062;Met migratieachtergrond;Para 3;2013;7348.0;7313.0;34.0;23.0;57.0;4.6;3.1;7.8;7348.0;7313.0;34.0;27.0;61.0;4.6;3.7;8.3;7313.0;23.0;27.0;33.0;3.1;3.7;4.5
1063;Met migratieachtergrond;Para 3;2014;7691.0;7647.0;45.0;28.0;73.0;5.8;3.7;9.5;7691.0;7647.0;45.0;34.0;79.0;5.8;4.5;10.3;7647.0;28.0;34.0;45.0;3.7;4.5;5.8
1064;Met migratieachtergrond;Para 3;2015;7956.0;7902.0;54.0;24.0;78.0;6.8;3.1;9.8;7956.0;7902.0;54.0;30.0;84.0;6.8;3.8;10.6;7902.0;24.0;30.0;35.0;3.1;3.8;4.5
1065;Met migratieachtergrond;Para 3;2016;8214.0;8168.0;45.0;20.0;65.0;5.5;2.4;7.9;8214.0;8168.0;45.0;29.0;74.0;5.5;3.5;9.1;8168.0;20.0;29.0;45.0;2.4;3.5;5.5
1066;Met migratieachtergrond;Para 4 of meer;2004;4215.0;4164.0;50.0;21.0;71.0;12.0;5.0;16.9;4215.0;4164.0;50.0;22.0;72.0;12.0;5.3;17.2;4164.0;21.0;22.0;31.0;5.0;5.3;7.5
1067;Met migratieachtergrond;Para 4 of meer;2005;4212.0;4157.0;55.0;20.0;75.0;13.1;4.8;17.8;4212.0;4157.0;55.0;29.0;84.0;13.1;6.9;19.9;4157.0;20.0;29.0;43.0;4.8;6.9;10.4
1068;Met migratieachtergrond;Para 4 of meer;2006;4301.0;4263.0;38.0;12.0;50.0;8.8;2.8;11.6;4301.0;4263.0;38.0;18.0;56.0;8.8;4.3;13.1;4263.0;12.0;18.0;32.0;2.8;4.3;7.5
1069;Met migratieachtergrond;Para 4 of meer;2007;4193.0;4139.0;54.0;24.0;78.0;12.9;5.8;18.6;4193.0;4139.0;54.0;31.0;86.0;12.9;7.6;20.4;4139.0;24.0;31.0;38.0;5.8;7.6;9.2
1070;Met migratieachtergrond;Para 4 of meer;2008;4253.0;4201.0;52.0;13.0;64.0;12.2;3.0;15.1;4253.0;4201.0;52.0;20.0;71.0;12.2;4.7;16.8;4201.0;13.0;20.0;28.0;3.0;4.7;6.6
1071;Met migratieachtergrond;Para 4 of meer;2009;4318.0;4278.0;40.0;15.0;55.0;9.3;3.6;12.8;4318.0;4278.0;40.0;17.0;57.0;9.3;4.1;13.3;4278.0;15.0;17.0;32.0;3.6;4.1;7.5
1072;Met migratieachtergrond;Para 4 of meer;2010;4239.0;4203.0;36.0;22.0;58.0;8.6;5.2;13.7;4239.0;4203.0;36.0;27.0;63.0;8.6;6.4;14.9;4203.0;22.0;27.0;42.0;5.2;6.4;10.1
1073;Met migratieachtergrond;Para 4 of meer;2011;4479.0;4443.0;36.0;16.0;52.0;8.1;3.5;11.6;4479.0;4443.0;36.0;23.0;60.0;8.1;5.3;13.3;4443.0;16.0;23.0;27.0;3.5;5.3;6.2
1074;Met migratieachtergrond;Para 4 of meer;2012;4460.0;4422.0;39.0;23.0;62.0;8.7;5.3;13.9;4460.0;4422.0;39.0;28.0;67.0;8.7;6.4;15.1;4422.0;23.0;28.0;38.0;5.3;6.4;8.5
1075;Met migratieachtergrond;Para 4 of meer;2013;4231.0;4200.0;32.0;24.0;55.0;7.6;5.7;13.0;4231.0;4200.0;32.0;28.0;60.0;7.6;6.7;14.2;4200.0;24.0;28.0;36.0;5.7;6.7;8.6
1076;Met migratieachtergrond;Para 4 of meer;2014;4659.0;4614.0;45.0;21.0;66.0;9.6;4.5;14.1;4659.0;4614.0;45.0;29.0;74.0;9.6;6.2;15.8;4614.0;21.0;29.0;48.0;4.5;6.2;10.5
1077;Met migratieachtergrond;Para 4 of meer;2015;4495.0;4459.0;36.0;15.0;51.0;8.1;3.3;11.4;4495.0;4459.0;36.0;18.0;54.0;8.1;4.0;12.0;4459.0;15.0;18.0;24.0;3.3;4.0;5.3
1078;Met migratieachtergrond;Para 4 of meer;2016;4781.0;4742.0;39.0;17.0;56.0;8.1;3.5;11.6;4781.0;4742.0;39.0;24.0;63.0;8.1;5.1;13.2;4742.0;17.0;24.0;35.0;3.5;5.1;7.5
1079;Met migratieachtergrond;Totaal leeftijden;2004;48459.0;48064.0;395.0;137.0;531.0;8.1;2.8;11.0;48459.0;48064.0;395.0;169.0;564.0;8.1;3.5;11.6;48064.0;137.0;169.0;241.0;2.8;3.5;5.0
1080;Met migratieachtergrond;Totaal leeftijden;2005;47592.0;47207.0;385.0;186.0;571.0;8.1;3.9;12.0;47592.0;47207.0;385.0;225.0;610.0;8.1;4.8;12.8;47207.0;186.0;225.0;300.0;3.9;4.8;6.4
1081;Met migratieachtergrond;Totaal leeftijden;2006;47413.0;47027.0;386.0;151.0;537.0;8.1;3.2;11.3;47413.0;47027.0;386.0;197.0;583.0;8.1;4.2;12.3;47027.0;151.0;197.0;254.0;3.2;4.2;5.4
1082;Met migratieachtergrond;Totaal leeftijden;2007;47140.0;46810.0;330.0;163.0;492.0;7.0;3.5;10.4;47140.0;46810.0;330.0;207.0;537.0;7.0;4.4;11.4;46810.0;163.0;207.0;269.0;3.5;4.4;5.8
1083;Met migratieachtergrond;Totaal leeftijden;2008;48169.0;47804.0;365.0;146.0;512.0;7.6;3.1;10.6;48169.0;47804.0;365.0;181.0;547.0;7.6;3.8;11.3;47804.0;146.0;181.0;243.0;3.1;3.8;5.1
1084;Met migratieachtergrond;Totaal leeftijden;2009;48846.0;48504.0;342.0;146.0;488.0;7.0;3.0;10.0;48846.0;48504.0;342.0;190.0;532.0;7.0;3.9;10.9;48504.0;146.0;190.0;262.0;3.0;3.9;5.4
1085;Met migratieachtergrond;Totaal leeftijden;2010;50052.0;49737.0;315.0;130.0;445.0;6.3;2.6;8.9;50052.0;49737.0;315.0;170.0;485.0;6.3;3.4;9.7;49737.0;130.0;170.0;239.0;2.6;3.4;4.8
1086;Met migratieachtergrond;Totaal leeftijden;2011;49767.0;49470.0;297.0;129.0;426.0;6.0;2.6;8.6;49767.0;49470.0;297.0;167.0;464.0;6.0;3.4;9.3;49470.0;129.0;167.0;220.0;2.6;3.4;4.4
1087;Met migratieachtergrond;Totaal leeftijden;2012;50167.0;49836.0;331.0;131.0;462.0;6.6;2.6;9.2;50167.0;49836.0;331.0;183.0;514.0;6.6;3.7;10.2;49836.0;131.0;183.0;264.0;2.6;3.7;5.3
1088;Met migratieachtergrond;Totaal leeftijden;2013;49142.0;48891.0;251.0;138.0;389.0;5.1;2.8;7.9;49142.0;48891.0;251.0;176.0;427.0;5.1;3.6;8.7;48891.0;138.0;176.0;218.0;2.8;3.6;4.5
1089;Met migratieachtergrond;Totaal leeftijden;2014;51326.0;51028.0;299.0;160.0;459.0;5.8;3.1;8.9;51326.0;51028.0;299.0;209.0;507.0;5.8;4.1;9.9;51028.0;160.0;209.0;275.0;3.1;4.1;5.4
1090;Met migratieachtergrond;Totaal leeftijden;2015;51783.0;51472.0;311.0;132.0;443.0;6.0;2.6;8.6;51783.0;51472.0;311.0;178.0;489.0;6.0;3.5;9.4;51472.0;132.0;178.0;225.0;2.6;3.5;4.4
1091;Met migratieachtergrond;Totaal leeftijden;2016;53186.0;52898.0;288.0;130.0;418.0;5.4;2.5;7.9;53186.0;52898.0;288.0;174.0;462.0;5.4;3.3;8.7;52898.0;130.0;174.0;242.0;2.5;3.3;4.6
1092;Met migratieachtergrond;Leeftijd: jonger dan 20 jaar;2004;1516.0;1506.0;10.0;5.0;15.0;6.8;3.0;9.8;1516.0;1506.0;10.0;6.0;16.0;6.8;3.7;10.5;1506.0;5.0;6.0;9.0;3.0;3.7;5.8
1093;Met migratieachtergrond;Leeftijd: jonger dan 20 jaar;2005;1283.0;1274.0;9.0;9.0;19.0;7.3;7.4;14.7;1283.0;1274.0;9.0;9.0;19.0;7.3;7.4;14.7;1274.0;9.0;9.0;12.0;7.4;7.4;9.1
1094;Met migratieachtergrond;Leeftijd: jonger dan 20 jaar;2006;1059.0;1046.0;13.0;5.0;18.0;12.3;4.8;17.0;1059.0;1046.0;13.0;7.0;20.0;12.3;6.7;18.9;1046.0;5.0;7.0;8.0;4.8;6.7;7.7
1095;Met migratieachtergrond;Leeftijd: jonger dan 20 jaar;2007;1014.0;1005.0;9.0;8.0;17.0;8.9;8.0;16.8;1014.0;1005.0;9.0;10.0;19.0;8.9;10.0;18.8;1005.0;8.0;10.0;13.0;8.0;10.0;13.0
1096;Met migratieachtergrond;Leeftijd: jonger dan 20 jaar;2008;1011.0;1003.0;8.0;;12.0;7.6;;11.5;1011.0;1003.0;8.0;;12.0;7.6;;11.5;1003.0;;;7.0;;;7.3
1097;Met migratieachtergrond;Leeftijd: jonger dan 20 jaar;2009;1063.0;1055.0;8.0;9.0;17.0;7.5;8.9;16.4;1063.0;1055.0;8.0;11.0;19.0;7.5;10.8;18.3;1055.0;9.0;11.0;17.0;8.9;10.8;16.5
1098;Met migratieachtergrond;Leeftijd: jonger dan 20 jaar;2010;967.0;960.0;7.0;;9.0;7.3;;9.4;967.0;960.0;7.0;;10.0;7.3;;10.4;960.0;;;7.0;;;7.4
1099;Met migratieachtergrond;Leeftijd: jonger dan 20 jaar;2011;996.0;985.0;11.0;;16.0;11.2;;15.7;996.0;985.0;11.0;;16.0;11.2;;15.7;985.0;;;8.0;;;7.9
1100;Met migratieachtergrond;Leeftijd: jonger dan 20 jaar;2012;865.0;856.0;9.0;;10.0;10.4;;11.6;865.0;856.0;9.0;;12.0;10.4;;13.9;856.0;;;;;;
1101;Met migratieachtergrond;Leeftijd: jonger dan 20 jaar;2013;800.0;797.0;;5.0;8.0;;6.3;10.0;800.0;797.0;;7.0;10.0;;8.8;12.5;797.0;5.0;7.0;7.0;6.3;8.8;8.8
1102;Met migratieachtergrond;Leeftijd: jonger dan 20 jaar;2014;733.0;728.0;5.0;;7.0;6.9;;9.6;733.0;728.0;5.0;;7.0;6.9;;9.6;728.0;;;;;;
1103;Met migratieachtergrond;Leeftijd: jonger dan 20 jaar;2015;687.0;684.0;;;7.0;;;9.9;687.0;684.0;;;8.0;;;11.4;684.0;;;6.0;;;8.1
1104;Met migratieachtergrond;Leeftijd: jonger dan 20 jaar;2016;656.0;655.0;;;5.0;;;7.1;656.0;655.0;;5.0;6.0;;7.0;8.6;655.0;;5.0;8.0;;7.0;11.6
1105;Met migratieachtergrond;Leeftijd: 20 tot 25 jaar;2004;8689.0;8622.0;67.0;24.0;91.0;7.8;2.7;10.5;8689.0;8622.0;67.0;28.0;95.0;7.8;3.3;11.0;8622.0;24.0;28.0;48.0;2.7;3.3;5.5
1106;Met migratieachtergrond;Leeftijd: 20 tot 25 jaar;2005;8112.0;8060.0;52.0;44.0;96.0;6.4;5.5;11.8;8112.0;8060.0;52.0;48.0;100.0;6.4;6.0;12.3;8060.0;44.0;48.0;63.0;5.5;6.0;7.9
1107;Met migratieachtergrond;Leeftijd: 20 tot 25 jaar;2006;7778.0;7708.0;70.0;21.0;91.0;9.0;2.7;11.7;7778.0;7708.0;70.0;30.0;100.0;9.0;3.9;12.8;7708.0;21.0;30.0;45.0;2.7;3.9;5.9
1108;Met migratieachtergrond;Leeftijd: 20 tot 25 jaar;2007;7385.0;7330.0;55.0;26.0;81.0;7.5;3.6;11.0;7385.0;7330.0;55.0;33.0;88.0;7.5;4.5;11.9;7330.0;26.0;33.0;50.0;3.6;4.5;6.8
1109;Met migratieachtergrond;Leeftijd: 20 tot 25 jaar;2008;6899.0;6862.0;37.0;20.0;57.0;5.4;2.9;8.2;6899.0;6862.0;37.0;23.0;60.0;5.4;3.3;8.7;6862.0;20.0;23.0;32.0;2.9;3.3;4.7
1110;Met migratieachtergrond;Leeftijd: 20 tot 25 jaar;2009;6735.0;6680.0;54.0;26.0;80.0;8.1;3.8;11.9;6735.0;6680.0;54.0;35.0;89.0;8.1;5.3;13.3;6680.0;26.0;35.0;47.0;3.8;5.3;7.0
1111;Met migratieachtergrond;Leeftijd: 20 tot 25 jaar;2010;6504.0;6467.0;37.0;18.0;56.0;5.7;2.8;8.5;6504.0;6467.0;37.0;25.0;62.0;5.7;3.8;9.5;6467.0;18.0;25.0;35.0;2.8;3.8;5.4
1112;Met migratieachtergrond;Leeftijd: 20 tot 25 jaar;2011;6467.0;6430.0;37.0;15.0;51.0;5.6;2.3;7.9;6467.0;6430.0;37.0;20.0;56.0;5.6;3.1;8.7;6430.0;15.0;20.0;26.0;2.3;3.1;4.1
1113;Met migratieachtergrond;Leeftijd: 20 tot 25 jaar;2012;6355.0;6319.0;36.0;11.0;47.0;5.7;1.8;7.5;6355.0;6319.0;36.0;21.0;58.0;5.7;3.4;9.1;6319.0;11.0;21.0;33.0;1.8;3.4;5.2
1114;Met migratieachtergrond;Leeftijd: 20 tot 25 jaar;2013;6091.0;6072.0;19.0;10.0;29.0;3.1;1.6;4.8;6091.0;6072.0;19.0;13.0;32.0;3.1;2.1;5.3;6072.0;10.0;13.0;22.0;1.6;2.1;3.6
1115;Met migratieachtergrond;Leeftijd: 20 tot 25 jaar;2014;5904.0;5874.0;30.0;14.0;44.0;5.1;2.3;7.5;5904.0;5874.0;30.0;21.0;51.0;5.1;3.5;8.6;5874.0;14.0;21.0;30.0;2.3;3.5;5.1
1116;Met migratieachtergrond;Leeftijd: 20 tot 25 jaar;2015;5744.0;5716.0;29.0;12.0;40.0;5.0;2.0;7.0;5744.0;5716.0;29.0;20.0;48.0;5.0;3.4;8.4;5716.0;12.0;20.0;31.0;2.0;3.4;5.4
1117;Met migratieachtergrond;Leeftijd: 20 tot 25 jaar;2016;5846.0;5811.0;36.0;12.0;48.0;6.1;2.0;8.1;5846.0;5811.0;36.0;17.0;53.0;6.1;2.9;9.0;5811.0;12.0;17.0;23.0;2.0;2.9;3.9
1118;Met migratieachtergrond;Leeftijd: 25 tot 30 jaar;2004;13770.0;13671.0;99.0;34.0;134.0;7.2;2.5;9.7;13770.0;13671.0;99.0;43.0;142.0;7.2;3.2;10.3;13671.0;34.0;43.0;61.0;2.5;3.2;4.5
1119;Met migratieachtergrond;Leeftijd: 25 tot 30 jaar;2005;13699.0;13603.0;96.0;45.0;141.0;7.0;3.3;10.3;13699.0;13603.0;96.0;60.0;155.0;7.0;4.4;11.3;13603.0;45.0;60.0;81.0;3.3;4.4;6.0
1120;Met migratieachtergrond;Leeftijd: 25 tot 30 jaar;2006;14005.0;13894.0;111.0;39.0;150.0;7.9;2.8;10.7;14005.0;13894.0;111.0;54.0;164.0;7.9;3.9;11.7;13894.0;39.0;54.0;67.0;2.8;3.9;4.8
1121;Met migratieachtergrond;Leeftijd: 25 tot 30 jaar;2007;14053.0;13977.0;76.0;46.0;121.0;5.4;3.3;8.6;14053.0;13977.0;76.0;59.0;135.0;5.4;4.2;9.6;13977.0;46.0;59.0;73.0;3.3;4.2;5.3
1122;Met migratieachtergrond;Leeftijd: 25 tot 30 jaar;2008;14522.0;14412.0;110.0;37.0;148.0;7.6;2.6;10.2;14522.0;14412.0;110.0;49.0;160.0;7.6;3.4;11.0;14412.0;37.0;49.0;66.0;2.6;3.4;4.5
1123;Met migratieachtergrond;Leeftijd: 25 tot 30 jaar;2009;14831.0;14741.0;90.0;42.0;132.0;6.1;2.8;8.9;14831.0;14741.0;90.0;52.0;142.0;6.1;3.5;9.6;14741.0;42.0;52.0;70.0;2.8;3.5;4.8
1124;Met migratieachtergrond;Leeftijd: 25 tot 30 jaar;2010;15269.0;15175.0;95.0;39.0;133.0;6.2;2.6;8.7;15269.0;15175.0;95.0;54.0;148.0;6.2;3.5;9.7;15175.0;39.0;54.0;71.0;2.6;3.5;4.7
1125;Met migratieachtergrond;Leeftijd: 25 tot 30 jaar;2011;14959.0;14884.0;74.0;40.0;114.0;5.0;2.7;7.6;14959.0;14884.0;74.0;58.0;132.0;5.0;3.9;8.8;14884.0;40.0;58.0;75.0;2.7;3.9;5.0
1126;Met migratieachtergrond;Leeftijd: 25 tot 30 jaar;2012;15343.0;15244.0;99.0;35.0;134.0;6.5;2.3;8.8;15343.0;15244.0;99.0;51.0;150.0;6.5;3.3;9.8;15244.0;35.0;51.0;78.0;2.3;3.3;5.1
1127;Met migratieachtergrond;Leeftijd: 25 tot 30 jaar;2013;14816.0;14751.0;65.0;44.0;109.0;4.4;3.0;7.4;14816.0;14751.0;65.0;58.0;123.0;4.4;3.9;8.3;14751.0;44.0;58.0;62.0;3.0;3.9;4.2
1128;Met migratieachtergrond;Leeftijd: 25 tot 30 jaar;2014;15189.0;15106.0;83.0;47.0;130.0;5.4;3.1;8.5;15189.0;15106.0;83.0;58.0;141.0;5.4;3.8;9.3;15106.0;47.0;58.0;73.0;3.1;3.8;4.8
1129;Met migratieachtergrond;Leeftijd: 25 tot 30 jaar;2015;14930.0;14856.0;75.0;43.0;117.0;5.0;2.9;7.9;14930.0;14856.0;75.0;59.0;133.0;5.0;4.0;8.9;14856.0;43.0;59.0;71.0;2.9;4.0;4.8
1130;Met migratieachtergrond;Leeftijd: 25 tot 30 jaar;2016;15394.0;15312.0;82.0;29.0;111.0;5.3;1.9;7.2;15394.0;15312.0;82.0;41.0;123.0;5.3;2.7;8.0;15312.0;29.0;41.0;54.0;1.9;2.7;3.5
1131;Met migratieachtergrond;Leeftijd: 30 tot 35 jaar;2004;15064.0;14947.0;117.0;37.0;154.0;7.8;2.4;10.2;15064.0;14947.0;117.0;45.0;162.0;7.8;3.0;10.7;14947.0;37.0;45.0;65.0;2.4;3.0;4.3
1132;Met migratieachtergrond;Leeftijd: 30 tot 35 jaar;2005;14859.0;14733.0;126.0;48.0;174.0;8.5;3.3;11.7;14859.0;14733.0;126.0;60.0;186.0;8.5;4.0;12.5;14733.0;48.0;60.0;77.0;3.3;4.0;5.2
1133;Met migratieachtergrond;Leeftijd: 30 tot 35 jaar;2006;14638.0;14533.0;105.0;45.0;151.0;7.2;3.1;10.3;14638.0;14533.0;105.0;59.0;164.0;7.2;4.1;11.2;14533.0;45.0;59.0;76.0;3.1;4.1;5.2
1134;Met migratieachtergrond;Leeftijd: 30 tot 35 jaar;2007;14499.0;14390.0;109.0;43.0;152.0;7.5;3.0;10.5;14499.0;14390.0;109.0;56.0;165.0;7.5;3.9;11.4;14390.0;43.0;56.0;68.0;3.0;3.9;4.8
1135;Met migratieachtergrond;Leeftijd: 30 tot 35 jaar;2008;15059.0;14957.0;102.0;56.0;158.0;6.8;3.8;10.5;15059.0;14957.0;102.0;67.0;169.0;6.8;4.5;11.2;14957.0;56.0;67.0;82.0;3.8;4.5;5.5
1136;Met migratieachtergrond;Leeftijd: 30 tot 35 jaar;2009;15278.0;15185.0;93.0;38.0;131.0;6.1;2.5;8.6;15278.0;15185.0;93.0;51.0;144.0;6.1;3.4;9.4;15185.0;38.0;51.0;71.0;2.5;3.4;4.7
1137;Met migratieachtergrond;Leeftijd: 30 tot 35 jaar;2010;16106.0;16014.0;91.0;36.0;127.0;5.7;2.2;7.9;16106.0;16014.0;91.0;43.0;134.0;5.7;2.7;8.3;16014.0;36.0;43.0;66.0;2.2;2.7;4.1
1138;Met migratieachtergrond;Leeftijd: 30 tot 35 jaar;2011;16247.0;16155.0;92.0;35.0;127.0;5.7;2.1;7.8;16247.0;16155.0;92.0;44.0;136.0;5.7;2.7;8.4;16155.0;35.0;44.0;58.0;2.1;2.7;3.6
1139;Met migratieachtergrond;Leeftijd: 30 tot 35 jaar;2012;16531.0;16433.0;97.0;47.0;144.0;5.9;2.9;8.7;16531.0;16433.0;97.0;57.0;154.0;5.9;3.5;9.3;16433.0;47.0;57.0;85.0;2.9;3.5;5.2
