ID;Geslacht;PositieWerkkring;Persoonskenmerken;Werktijden;WerkzaamBuitenKantoortijden;Perioden;WerkzameBeroepsbevolking_1
5167;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Regelmatig werkzaam in de avond;2004;720.0
5168;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Regelmatig werkzaam in de avond;2005;739.0
5169;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Regelmatig werkzaam in de avond;2006;766.0
5170;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Regelmatig werkzaam in de avond;2007;793.0
5171;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Regelmatig werkzaam in de avond;2008;811.0
5172;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Regelmatig werkzaam in de avond;2009;867.0
5173;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Regelmatig werkzaam in de avond;2010;824.0
5174;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Regelmatig werkzaam in de avond;2011;756.0
5175;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Regelmatig werkzaam in de avond;2012;794.0
5176;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Regelmatig werkzaam in de avond;2013;863.0
5177;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Regelmatig werkzaam in de avond;2014;861.0
5178;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Regelmatig werkzaam in de avond;2015;857.0
5179;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Regelmatig werkzaam in de avond;2016;919.0
5180;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Regelmatig werkzaam in de avond;2017;963.0
5181;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Regelmatig werkzaam in de avond;2018;972.0
5182;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Regelmatig werkzaam in de avond;2019;974.0
5183;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Regelmatig werkzaam in de avond;2020;939.0
5184;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Regelmatig werkzaam in de nacht;2003;236.0
5185;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Regelmatig werkzaam in de nacht;2004;250.0
5186;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Regelmatig werkzaam in de nacht;2005;251.0
5187;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Regelmatig werkzaam in de nacht;2006;258.0
5188;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Regelmatig werkzaam in de nacht;2007;249.0
5189;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Regelmatig werkzaam in de nacht;2008;254.0
5190;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Regelmatig werkzaam in de nacht;2009;267.0
5191;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Regelmatig werkzaam in de nacht;2010;261.0
5192;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Regelmatig werkzaam in de nacht;2011;223.0
5193;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Regelmatig werkzaam in de nacht;2012;231.0
5194;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Regelmatig werkzaam in de nacht;2013;250.0
5195;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Regelmatig werkzaam in de nacht;2014;242.0
5196;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Regelmatig werkzaam in de nacht;2015;237.0
5197;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Regelmatig werkzaam in de nacht;2016;262.0
5198;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Regelmatig werkzaam in de nacht;2017;261.0
5199;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Regelmatig werkzaam in de nacht;2018;275.0
5200;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Regelmatig werkzaam in de nacht;2019;262.0
5201;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Regelmatig werkzaam in de nacht;2020;247.0
5202;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Regelmatig werkzaam op zaterdag;2003;1087.0
5203;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Regelmatig werkzaam op zaterdag;2004;1128.0
5204;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Regelmatig werkzaam op zaterdag;2005;1144.0
5205;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Regelmatig werkzaam op zaterdag;2006;1162.0
5206;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Regelmatig werkzaam op zaterdag;2007;1208.0
5207;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Regelmatig werkzaam op zaterdag;2008;1230.0
5208;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Regelmatig werkzaam op zaterdag;2009;1278.0
5209;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Regelmatig werkzaam op zaterdag;2010;1262.0
5210;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Regelmatig werkzaam op zaterdag;2011;1214.0
5211;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Regelmatig werkzaam op zaterdag;2012;1271.0
5212;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Regelmatig werkzaam op zaterdag;2013;1331.0
5213;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Regelmatig werkzaam op zaterdag;2014;1322.0
5214;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Regelmatig werkzaam op zaterdag;2015;1359.0
5215;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Regelmatig werkzaam op zaterdag;2016;1399.0
5216;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Regelmatig werkzaam op zaterdag;2017;1441.0
5217;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Regelmatig werkzaam op zaterdag;2018;1472.0
5218;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Regelmatig werkzaam op zaterdag;2019;1469.0
5219;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Regelmatig werkzaam op zaterdag;2020;1433.0
5220;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Regelmatig werkzaam op zondag;2003;605.0
5221;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Regelmatig werkzaam op zondag;2004;653.0
5222;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Regelmatig werkzaam op zondag;2005;656.0
5223;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Regelmatig werkzaam op zondag;2006;686.0
5224;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Regelmatig werkzaam op zondag;2007;707.0
5225;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Regelmatig werkzaam op zondag;2008;720.0
5226;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Regelmatig werkzaam op zondag;2009;773.0
5227;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Regelmatig werkzaam op zondag;2010;785.0
5228;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Regelmatig werkzaam op zondag;2011;748.0
5229;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Regelmatig werkzaam op zondag;2012;791.0
5230;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Regelmatig werkzaam op zondag;2013;851.0
5231;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Regelmatig werkzaam op zondag;2014;874.0
5232;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Regelmatig werkzaam op zondag;2015;901.0
5233;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Regelmatig werkzaam op zondag;2016;949.0
5234;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Regelmatig werkzaam op zondag;2017;1010.0
5235;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Regelmatig werkzaam op zondag;2018;1046.0
5236;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Regelmatig werkzaam op zondag;2019;1060.0
5237;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Regelmatig werkzaam op zondag;2020;1044.0
5238;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Soms werkzaam in de avond;2003;118.0
5239;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Soms werkzaam in de avond;2004;118.0
5240;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Soms werkzaam in de avond;2005;113.0
5241;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Soms werkzaam in de avond;2006;110.0
5242;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Soms werkzaam in de avond;2007;129.0
5243;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Soms werkzaam in de avond;2008;132.0
5244;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Soms werkzaam in de avond;2009;121.0
5245;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Soms werkzaam in de avond;2010;152.0
5246;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Soms werkzaam in de avond;2011;165.0
5247;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Soms werkzaam in de avond;2012;173.0
5248;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Soms werkzaam in de avond;2013;172.0
5249;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Soms werkzaam in de avond;2014;164.0
5250;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Soms werkzaam in de avond;2015;187.0
5251;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Soms werkzaam in de avond;2016;186.0
5252;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Soms werkzaam in de avond;2017;194.0
5253;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Soms werkzaam in de avond;2018;195.0
5254;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Soms werkzaam in de avond;2019;198.0
5255;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Soms werkzaam in de avond;2020;177.0
5256;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Soms werkzaam in de nacht;2003;66.0
5257;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Soms werkzaam in de nacht;2004;68.0
5258;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Soms werkzaam in de nacht;2005;69.0
5259;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Soms werkzaam in de nacht;2006;70.0
5260;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Soms werkzaam in de nacht;2007;74.0
5261;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Soms werkzaam in de nacht;2008;85.0
5262;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Soms werkzaam in de nacht;2009;76.0
5263;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Soms werkzaam in de nacht;2010;82.0
5264;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Soms werkzaam in de nacht;2011;84.0
5265;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Soms werkzaam in de nacht;2012;78.0
5266;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Soms werkzaam in de nacht;2013;102.0
5267;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Soms werkzaam in de nacht;2014;98.0
5268;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Soms werkzaam in de nacht;2015;108.0
5269;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Soms werkzaam in de nacht;2016;93.0
5270;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Soms werkzaam in de nacht;2017;108.0
5271;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Soms werkzaam in de nacht;2018;106.0
5272;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Soms werkzaam in de nacht;2019;118.0
5273;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Soms werkzaam in de nacht;2020;92.0
5274;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Soms werkzaam op zaterdag;2003;12.0
5275;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Soms werkzaam op zaterdag;2004;14.0
5276;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Soms werkzaam op zaterdag;2005;13.0
5277;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Soms werkzaam op zaterdag;2006;14.0
5278;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Soms werkzaam op zaterdag;2007;18.0
5279;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Soms werkzaam op zaterdag;2008;23.0
5280;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Soms werkzaam op zaterdag;2009;19.0
5281;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Soms werkzaam op zaterdag;2010;23.0
5282;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Soms werkzaam op zaterdag;2011;24.0
5283;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Soms werkzaam op zaterdag;2012;25.0
5284;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Soms werkzaam op zaterdag;2013;26.0
5285;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Soms werkzaam op zaterdag;2014;31.0
5286;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Soms werkzaam op zaterdag;2015;32.0
5287;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Soms werkzaam op zaterdag;2016;33.0
5288;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Soms werkzaam op zaterdag;2017;35.0
5289;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Soms werkzaam op zaterdag;2018;32.0
5290;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Soms werkzaam op zaterdag;2019;36.0
5291;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Soms werkzaam op zaterdag;2020;34.0
5292;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Soms werkzaam op zondag;2003;109.0
5293;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Soms werkzaam op zondag;2004;101.0
5294;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Soms werkzaam op zondag;2005;103.0
5295;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Soms werkzaam op zondag;2006;103.0
5296;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Soms werkzaam op zondag;2007;118.0
5297;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Soms werkzaam op zondag;2008;127.0
5298;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Soms werkzaam op zondag;2009;122.0
5299;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Soms werkzaam op zondag;2010;141.0
5300;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Soms werkzaam op zondag;2011;125.0
5301;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Soms werkzaam op zondag;2012;130.0
5302;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Soms werkzaam op zondag;2013;141.0
5303;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Soms werkzaam op zondag;2014;139.0
5304;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Soms werkzaam op zondag;2015;142.0
5305;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Soms werkzaam op zondag;2016;141.0
5306;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Soms werkzaam op zondag;2017;139.0
5307;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Soms werkzaam op zondag;2018;145.0
5308;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Soms werkzaam op zondag;2019;144.0
5309;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Soms werkzaam op zondag;2020;112.0
5310;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Niet werkzaam in de avond;2003;322.0
5311;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Niet werkzaam in de avond;2004;340.0
5312;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Niet werkzaam in de avond;2005;338.0
5313;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Niet werkzaam in de avond;2006;330.0
5314;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Niet werkzaam in de avond;2007;334.0
5315;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Niet werkzaam in de avond;2008;345.0
5316;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Niet werkzaam in de avond;2009;348.0
5317;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Niet werkzaam in de avond;2010;342.0
5318;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Niet werkzaam in de avond;2011;347.0
5319;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Niet werkzaam in de avond;2012;362.0
5320;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Niet werkzaam in de avond;2013;363.0
5321;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Niet werkzaam in de avond;2014;365.0
5322;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Niet werkzaam in de avond;2015;389.0
5323;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Niet werkzaam in de avond;2016;375.0
5324;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Niet werkzaam in de avond;2017;371.0
5325;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Niet werkzaam in de avond;2018;390.0
5326;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Niet werkzaam in de avond;2019;384.0
5327;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Niet werkzaam in de avond;2020;394.0
5328;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Niet werkzaam in de nacht;2003;826.0
5329;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Niet werkzaam in de nacht;2004;860.0
5330;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Niet werkzaam in de nacht;2005;870.0
5331;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Niet werkzaam in de nacht;2006;879.0
5332;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Niet werkzaam in de nacht;2007;934.0
5333;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Niet werkzaam in de nacht;2008;950.0
5334;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Niet werkzaam in de nacht;2009;993.0
5335;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Niet werkzaam in de nacht;2010;976.0
5336;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Niet werkzaam in de nacht;2011;961.0
5337;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Niet werkzaam in de nacht;2012;1021.0
5338;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Niet werkzaam in de nacht;2013;1046.0
5339;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Niet werkzaam in de nacht;2014;1050.0
5340;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Niet werkzaam in de nacht;2015;1089.0
5341;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Niet werkzaam in de nacht;2016;1126.0
5342;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Niet werkzaam in de nacht;2017;1159.0
5343;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Niet werkzaam in de nacht;2018;1176.0
5344;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Niet werkzaam in de nacht;2019;1176.0
5345;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Niet werkzaam in de nacht;2020;1171.0
5346;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Niet werkzaam op zaterdag;2003;29.0
5347;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Niet werkzaam op zaterdag;2004;36.0
5348;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Niet werkzaam op zaterdag;2005;33.0
5349;Totaal mannen en vrouwen;Totaal;Arbeidsduur: deeltijd;Regelmatig werkzaam in het weekend;Niet werkzaam op zaterdag;2006;30.0
