ID;ArbeidspositieEindePeriode;LangdurigeAandoening;Persoonskenmerken;Perioden;Personen15Tot65JaarBeginPeriode_1;WerkzameBeroepsbevolkingBeginPeriode_2;WerklozenNietActievenBeginPeriode_3
5402;Werkzame beroepsbevolking;Totaal wel of geen langdurige aandoening;Arbeidsduur: 32 uur per week of meer;2010 1e kwartaal;5001.0;4879.0;122.0
5403;Werkzame beroepsbevolking;Totaal wel of geen langdurige aandoening;Arbeidsduur: 32 uur per week of meer;2010 2e kwartaal;5037.0;4901.0;137.0
5404;Werkzame beroepsbevolking;Totaal wel of geen langdurige aandoening;Arbeidsduur: 32 uur per week of meer;2010 3e kwartaal;5037.0;4934.0;103.0
5405;Werkzame beroepsbevolking;Totaal wel of geen langdurige aandoening;Arbeidsduur: 32 uur per week of meer;2010 4e kwartaal;4995.0;4911.0;84.0
5406;Werkzame beroepsbevolking;Totaal wel of geen langdurige aandoening;Arbeidsduur: onbekend;2003 1e kwartaal;;;
5407;Werkzame beroepsbevolking;Totaal wel of geen langdurige aandoening;Arbeidsduur: onbekend;2003 2e kwartaal;;;
5408;Werkzame beroepsbevolking;Totaal wel of geen langdurige aandoening;Arbeidsduur: onbekend;2003 3e kwartaal;;;
5409;Werkzame beroepsbevolking;Totaal wel of geen langdurige aandoening;Arbeidsduur: onbekend;2003 4e kwartaal;;;
5410;Werkzame beroepsbevolking;Totaal wel of geen langdurige aandoening;Arbeidsduur: onbekend;2003;;;
5411;Werkzame beroepsbevolking;Totaal wel of geen langdurige aandoening;Arbeidsduur: onbekend;2004 1e kwartaal;;;
5412;Werkzame beroepsbevolking;Totaal wel of geen langdurige aandoening;Arbeidsduur: onbekend;2004 2e kwartaal;;;
5413;Werkzame beroepsbevolking;Totaal wel of geen langdurige aandoening;Arbeidsduur: onbekend;2004 3e kwartaal;;;
5414;Werkzame beroepsbevolking;Totaal wel of geen langdurige aandoening;Arbeidsduur: onbekend;2004 4e kwartaal;;;
5415;Werkzame beroepsbevolking;Totaal wel of geen langdurige aandoening;Arbeidsduur: onbekend;2004;;;
5416;Werkzame beroepsbevolking;Totaal wel of geen langdurige aandoening;Arbeidsduur: onbekend;2005 1e kwartaal;;;
5417;Werkzame beroepsbevolking;Totaal wel of geen langdurige aandoening;Arbeidsduur: onbekend;2005 2e kwartaal;;;
5418;Werkzame beroepsbevolking;Totaal wel of geen langdurige aandoening;Arbeidsduur: onbekend;2005 3e kwartaal;;;
5419;Werkzame beroepsbevolking;Totaal wel of geen langdurige aandoening;Arbeidsduur: onbekend;2005 4e kwartaal;;;
5420;Werkzame beroepsbevolking;Totaal wel of geen langdurige aandoening;Arbeidsduur: onbekend;2005;;;
5421;Werkzame beroepsbevolking;Totaal wel of geen langdurige aandoening;Arbeidsduur: onbekend;2006 1e kwartaal;;;
5422;Werkzame beroepsbevolking;Totaal wel of geen langdurige aandoening;Arbeidsduur: onbekend;2006 2e kwartaal;;;
5423;Werkzame beroepsbevolking;Totaal wel of geen langdurige aandoening;Arbeidsduur: onbekend;2006 3e kwartaal;;;
5424;Werkzame beroepsbevolking;Totaal wel of geen langdurige aandoening;Arbeidsduur: onbekend;2006 4e kwartaal;;;
5425;Werkzame beroepsbevolking;Totaal wel of geen langdurige aandoening;Arbeidsduur: onbekend;2006;;;
5426;Werkzame beroepsbevolking;Totaal wel of geen langdurige aandoening;Arbeidsduur: onbekend;2008 1e kwartaal;;;
5427;Werkzame beroepsbevolking;Totaal wel of geen langdurige aandoening;Arbeidsduur: onbekend;2008 2e kwartaal;;;
5428;Werkzame beroepsbevolking;Totaal wel of geen langdurige aandoening;Arbeidsduur: onbekend;2008 3e kwartaal;;;
5429;Werkzame beroepsbevolking;Totaal wel of geen langdurige aandoening;Arbeidsduur: onbekend;2008 4e kwartaal;;;
5430;Werkzame beroepsbevolking;Totaal wel of geen langdurige aandoening;Arbeidsduur: onbekend;2008;;;
5431;Werkzame beroepsbevolking;Totaal wel of geen langdurige aandoening;Arbeidsduur: onbekend;2009 1e kwartaal;;;
5432;Werkzame beroepsbevolking;Totaal wel of geen langdurige aandoening;Arbeidsduur: onbekend;2009 2e kwartaal;;;
5433;Werkzame beroepsbevolking;Totaal wel of geen langdurige aandoening;Arbeidsduur: onbekend;2009 3e kwartaal;;;
5434;Werkzame beroepsbevolking;Totaal wel of geen langdurige aandoening;Arbeidsduur: onbekend;2009 4e kwartaal;;;
5435;Werkzame beroepsbevolking;Totaal wel of geen langdurige aandoening;Arbeidsduur: onbekend;2009;;;
5436;Werkzame beroepsbevolking;Totaal wel of geen langdurige aandoening;Arbeidsduur: onbekend;2010 1e kwartaal;;;
5437;Werkzame beroepsbevolking;Totaal wel of geen langdurige aandoening;Arbeidsduur: onbekend;2010 2e kwartaal;;;
5438;Werkzame beroepsbevolking;Totaal wel of geen langdurige aandoening;Arbeidsduur: onbekend;2010 3e kwartaal;;;
5439;Werkzame beroepsbevolking;Totaal wel of geen langdurige aandoening;Arbeidsduur: onbekend;2010 4e kwartaal;;;
5440;Werkzame beroepsbevolking;Heeft langdurige aandoening;Totaal persoonskenmerken;2003 1e kwartaal;1319.0;1279.0;40.0
5441;Werkzame beroepsbevolking;Heeft langdurige aandoening;Totaal persoonskenmerken;2003 2e kwartaal;1306.0;1257.0;50.0
5442;Werkzame beroepsbevolking;Heeft langdurige aandoening;Totaal persoonskenmerken;2003 3e kwartaal;1309.0;1271.0;38.0
5443;Werkzame beroepsbevolking;Heeft langdurige aandoening;Totaal persoonskenmerken;2003 4e kwartaal;1291.0;1258.0;33.0
5444;Werkzame beroepsbevolking;Heeft langdurige aandoening;Totaal persoonskenmerken;2003;1300.0;1211.0;89.0
5445;Werkzame beroepsbevolking;Heeft langdurige aandoening;Totaal persoonskenmerken;2004 1e kwartaal;1273.0;1236.0;38.0
5446;Werkzame beroepsbevolking;Heeft langdurige aandoening;Totaal persoonskenmerken;2004 2e kwartaal;1302.0;1252.0;50.0
5447;Werkzame beroepsbevolking;Heeft langdurige aandoening;Totaal persoonskenmerken;2004 3e kwartaal;1316.0;1275.0;41.0
5448;Werkzame beroepsbevolking;Heeft langdurige aandoening;Totaal persoonskenmerken;2004 4e kwartaal;1287.0;1258.0;30.0
5449;Werkzame beroepsbevolking;Heeft langdurige aandoening;Totaal persoonskenmerken;2004;1300.0;1204.0;97.0
5450;Werkzame beroepsbevolking;Heeft langdurige aandoening;Totaal persoonskenmerken;2005 1e kwartaal;1307.0;1258.0;49.0
5451;Werkzame beroepsbevolking;Heeft langdurige aandoening;Totaal persoonskenmerken;2005 2e kwartaal;1330.0;1282.0;48.0
5452;Werkzame beroepsbevolking;Heeft langdurige aandoening;Totaal persoonskenmerken;2005 3e kwartaal;1307.0;1265.0;41.0
5453;Werkzame beroepsbevolking;Heeft langdurige aandoening;Totaal persoonskenmerken;2005 4e kwartaal;1299.0;1256.0;43.0
5454;Werkzame beroepsbevolking;Heeft langdurige aandoening;Totaal persoonskenmerken;2005;1331.0;1226.0;105.0
5455;Werkzame beroepsbevolking;Heeft langdurige aandoening;Totaal persoonskenmerken;2006 1e kwartaal;1301.0;1263.0;38.0
5456;Werkzame beroepsbevolking;Heeft langdurige aandoening;Totaal persoonskenmerken;2006 2e kwartaal;1324.0;1269.0;55.0
5457;Werkzame beroepsbevolking;Heeft langdurige aandoening;Totaal persoonskenmerken;2006 3e kwartaal;1299.0;1254.0;45.0
5458;Werkzame beroepsbevolking;Heeft langdurige aandoening;Totaal persoonskenmerken;2006 4e kwartaal;1276.0;1234.0;42.0
5459;Werkzame beroepsbevolking;Heeft langdurige aandoening;Totaal persoonskenmerken;2006;1305.0;1193.0;112.0
5460;Werkzame beroepsbevolking;Heeft langdurige aandoening;Totaal persoonskenmerken;2008 1e kwartaal;1704.0;1640.0;64.0
5461;Werkzame beroepsbevolking;Heeft langdurige aandoening;Totaal persoonskenmerken;2008 2e kwartaal;1570.0;1519.0;51.0
5462;Werkzame beroepsbevolking;Heeft langdurige aandoening;Totaal persoonskenmerken;2008 3e kwartaal;1393.0;1344.0;49.0
5463;Werkzame beroepsbevolking;Heeft langdurige aandoening;Totaal persoonskenmerken;2008 4e kwartaal;1272.0;1234.0;38.0
5464;Werkzame beroepsbevolking;Heeft langdurige aandoening;Totaal persoonskenmerken;2008;1260.0;1174.0;86.0
5465;Werkzame beroepsbevolking;Heeft langdurige aandoening;Totaal persoonskenmerken;2009 1e kwartaal;1258.0;1224.0;34.0
5466;Werkzame beroepsbevolking;Heeft langdurige aandoening;Totaal persoonskenmerken;2009 2e kwartaal;1287.0;1239.0;48.0
5467;Werkzame beroepsbevolking;Heeft langdurige aandoening;Totaal persoonskenmerken;2009 3e kwartaal;1268.0;1231.0;37.0
5468;Werkzame beroepsbevolking;Heeft langdurige aandoening;Totaal persoonskenmerken;2009 4e kwartaal;1270.0;1229.0;41.0
5469;Werkzame beroepsbevolking;Heeft langdurige aandoening;Totaal persoonskenmerken;2009;1285.0;1190.0;95.0
5470;Werkzame beroepsbevolking;Heeft langdurige aandoening;Totaal persoonskenmerken;2010 1e kwartaal;1274.0;1227.0;47.0
5471;Werkzame beroepsbevolking;Heeft langdurige aandoening;Totaal persoonskenmerken;2010 2e kwartaal;1145.0;1102.0;44.0
5472;Werkzame beroepsbevolking;Heeft langdurige aandoening;Totaal persoonskenmerken;2010 3e kwartaal;1062.0;1025.0;37.0
5473;Werkzame beroepsbevolking;Heeft langdurige aandoening;Totaal persoonskenmerken;2010 4e kwartaal;936.0;909.0;27.0
5474;Werkzame beroepsbevolking;Heeft langdurige aandoening;Geslacht: mannen;2003 1e kwartaal;773.0;755.0;18.0
5475;Werkzame beroepsbevolking;Heeft langdurige aandoening;Geslacht: mannen;2003 2e kwartaal;754.0;729.0;24.0
5476;Werkzame beroepsbevolking;Heeft langdurige aandoening;Geslacht: mannen;2003 3e kwartaal;756.0;735.0;21.0
5477;Werkzame beroepsbevolking;Heeft langdurige aandoening;Geslacht: mannen;2003 4e kwartaal;747.0;729.0;18.0
5478;Werkzame beroepsbevolking;Heeft langdurige aandoening;Geslacht: mannen;2003;750.0;708.0;43.0
5479;Werkzame beroepsbevolking;Heeft langdurige aandoening;Geslacht: mannen;2004 1e kwartaal;743.0;727.0;16.0
5480;Werkzame beroepsbevolking;Heeft langdurige aandoening;Geslacht: mannen;2004 2e kwartaal;761.0;736.0;25.0
5481;Werkzame beroepsbevolking;Heeft langdurige aandoening;Geslacht: mannen;2004 3e kwartaal;760.0;741.0;19.0
5482;Werkzame beroepsbevolking;Heeft langdurige aandoening;Geslacht: mannen;2004 4e kwartaal;756.0;740.0;16.0
5483;Werkzame beroepsbevolking;Heeft langdurige aandoening;Geslacht: mannen;2004;763.0;723.0;40.0
5484;Werkzame beroepsbevolking;Heeft langdurige aandoening;Geslacht: mannen;2005 1e kwartaal;754.0;732.0;22.0
5485;Werkzame beroepsbevolking;Heeft langdurige aandoening;Geslacht: mannen;2005 2e kwartaal;770.0;749.0;22.0
5486;Werkzame beroepsbevolking;Heeft langdurige aandoening;Geslacht: mannen;2005 3e kwartaal;754.0;734.0;20.0
5487;Werkzame beroepsbevolking;Heeft langdurige aandoening;Geslacht: mannen;2005 4e kwartaal;747.0;725.0;22.0
5488;Werkzame beroepsbevolking;Heeft langdurige aandoening;Geslacht: mannen;2005;768.0;716.0;52.0
5489;Werkzame beroepsbevolking;Heeft langdurige aandoening;Geslacht: mannen;2006 1e kwartaal;748.0;729.0;18.0
5490;Werkzame beroepsbevolking;Heeft langdurige aandoening;Geslacht: mannen;2006 2e kwartaal;767.0;741.0;26.0
5491;Werkzame beroepsbevolking;Heeft langdurige aandoening;Geslacht: mannen;2006 3e kwartaal;746.0;725.0;21.0
5492;Werkzame beroepsbevolking;Heeft langdurige aandoening;Geslacht: mannen;2006 4e kwartaal;717.0;701.0;16.0
5493;Werkzame beroepsbevolking;Heeft langdurige aandoening;Geslacht: mannen;2006;737.0;690.0;47.0
5494;Werkzame beroepsbevolking;Heeft langdurige aandoening;Geslacht: mannen;2008 1e kwartaal;937.0;909.0;27.0
5495;Werkzame beroepsbevolking;Heeft langdurige aandoening;Geslacht: mannen;2008 2e kwartaal;874.0;856.0;19.0
5496;Werkzame beroepsbevolking;Heeft langdurige aandoening;Geslacht: mannen;2008 3e kwartaal;776.0;757.0;20.0
5497;Werkzame beroepsbevolking;Heeft langdurige aandoening;Geslacht: mannen;2008 4e kwartaal;715.0;698.0;17.0
5498;Werkzame beroepsbevolking;Heeft langdurige aandoening;Geslacht: mannen;2008;707.0;672.0;34.0
5499;Werkzame beroepsbevolking;Heeft langdurige aandoening;Geslacht: mannen;2009 1e kwartaal;711.0;697.0;14.0
5500;Werkzame beroepsbevolking;Heeft langdurige aandoening;Geslacht: mannen;2009 2e kwartaal;723.0;702.0;20.0
5501;Werkzame beroepsbevolking;Heeft langdurige aandoening;Geslacht: mannen;2009 3e kwartaal;710.0;693.0;17.0
5502;Werkzame beroepsbevolking;Heeft langdurige aandoening;Geslacht: mannen;2009 4e kwartaal;706.0;688.0;19.0
5503;Werkzame beroepsbevolking;Heeft langdurige aandoening;Geslacht: mannen;2009;714.0;670.0;44.0
5504;Werkzame beroepsbevolking;Heeft langdurige aandoening;Geslacht: mannen;2010 1e kwartaal;695.0;671.0;24.0
5505;Werkzame beroepsbevolking;Heeft langdurige aandoening;Geslacht: mannen;2010 2e kwartaal;616.0;595.0;21.0
5506;Werkzame beroepsbevolking;Heeft langdurige aandoening;Geslacht: mannen;2010 3e kwartaal;570.0;552.0;19.0
5507;Werkzame beroepsbevolking;Heeft langdurige aandoening;Geslacht: mannen;2010 4e kwartaal;501.0;488.0;12.0
5508;Werkzame beroepsbevolking;Heeft langdurige aandoening;Geslacht: vrouwen;2003 1e kwartaal;545.0;524.0;22.0
5509;Werkzame beroepsbevolking;Heeft langdurige aandoening;Geslacht: vrouwen;2003 2e kwartaal;553.0;527.0;26.0
5510;Werkzame beroepsbevolking;Heeft langdurige aandoening;Geslacht: vrouwen;2003 3e kwartaal;553.0;536.0;17.0
5511;Werkzame beroepsbevolking;Heeft langdurige aandoening;Geslacht: vrouwen;2003 4e kwartaal;544.0;529.0;15.0
5512;Werkzame beroepsbevolking;Heeft langdurige aandoening;Geslacht: vrouwen;2003;550.0;504.0;46.0
5513;Werkzame beroepsbevolking;Heeft langdurige aandoening;Geslacht: vrouwen;2004 1e kwartaal;530.0;509.0;21.0
5514;Werkzame beroepsbevolking;Heeft langdurige aandoening;Geslacht: vrouwen;2004 2e kwartaal;541.0;515.0;26.0
5515;Werkzame beroepsbevolking;Heeft langdurige aandoening;Geslacht: vrouwen;2004 3e kwartaal;556.0;533.0;23.0
5516;Werkzame beroepsbevolking;Heeft langdurige aandoening;Geslacht: vrouwen;2004 4e kwartaal;531.0;518.0;13.0
5517;Werkzame beroepsbevolking;Heeft langdurige aandoening;Geslacht: vrouwen;2004;537.0;480.0;57.0
5518;Werkzame beroepsbevolking;Heeft langdurige aandoening;Geslacht: vrouwen;2005 1e kwartaal;553.0;526.0;28.0
5519;Werkzame beroepsbevolking;Heeft langdurige aandoening;Geslacht: vrouwen;2005 2e kwartaal;560.0;533.0;26.0
5520;Werkzame beroepsbevolking;Heeft langdurige aandoening;Geslacht: vrouwen;2005 3e kwartaal;553.0;531.0;21.0
5521;Werkzame beroepsbevolking;Heeft langdurige aandoening;Geslacht: vrouwen;2005 4e kwartaal;552.0;531.0;21.0
5522;Werkzame beroepsbevolking;Heeft langdurige aandoening;Geslacht: vrouwen;2005;563.0;510.0;52.0
5523;Werkzame beroepsbevolking;Heeft langdurige aandoening;Geslacht: vrouwen;2006 1e kwartaal;554.0;534.0;20.0
5524;Werkzame beroepsbevolking;Heeft langdurige aandoening;Geslacht: vrouwen;2006 2e kwartaal;557.0;528.0;29.0
5525;Werkzame beroepsbevolking;Heeft langdurige aandoening;Geslacht: vrouwen;2006 3e kwartaal;553.0;529.0;24.0
5526;Werkzame beroepsbevolking;Heeft langdurige aandoening;Geslacht: vrouwen;2006 4e kwartaal;559.0;533.0;26.0
5527;Werkzame beroepsbevolking;Heeft langdurige aandoening;Geslacht: vrouwen;2006;569.0;504.0;65.0
5528;Werkzame beroepsbevolking;Heeft langdurige aandoening;Geslacht: vrouwen;2008 1e kwartaal;768.0;731.0;36.0
5529;Werkzame beroepsbevolking;Heeft langdurige aandoening;Geslacht: vrouwen;2008 2e kwartaal;696.0;663.0;33.0
5530;Werkzame beroepsbevolking;Heeft langdurige aandoening;Geslacht: vrouwen;2008 3e kwartaal;617.0;587.0;30.0
5531;Werkzame beroepsbevolking;Heeft langdurige aandoening;Geslacht: vrouwen;2008 4e kwartaal;557.0;536.0;21.0
5532;Werkzame beroepsbevolking;Heeft langdurige aandoening;Geslacht: vrouwen;2008;554.0;502.0;52.0
5533;Werkzame beroepsbevolking;Heeft langdurige aandoening;Geslacht: vrouwen;2009 1e kwartaal;547.0;527.0;21.0
5534;Werkzame beroepsbevolking;Heeft langdurige aandoening;Geslacht: vrouwen;2009 2e kwartaal;564.0;537.0;28.0
5535;Werkzame beroepsbevolking;Heeft langdurige aandoening;Geslacht: vrouwen;2009 3e kwartaal;558.0;538.0;20.0
5536;Werkzame beroepsbevolking;Heeft langdurige aandoening;Geslacht: vrouwen;2009 4e kwartaal;564.0;542.0;22.0
5537;Werkzame beroepsbevolking;Heeft langdurige aandoening;Geslacht: vrouwen;2009;571.0;520.0;51.0
5538;Werkzame beroepsbevolking;Heeft langdurige aandoening;Geslacht: vrouwen;2010 1e kwartaal;579.0;556.0;23.0
5539;Werkzame beroepsbevolking;Heeft langdurige aandoening;Geslacht: vrouwen;2010 2e kwartaal;530.0;507.0;23.0
5540;Werkzame beroepsbevolking;Heeft langdurige aandoening;Geslacht: vrouwen;2010 3e kwartaal;492.0;474.0;18.0
5541;Werkzame beroepsbevolking;Heeft langdurige aandoening;Geslacht: vrouwen;2010 4e kwartaal;435.0;421.0;14.0
5542;Werkzame beroepsbevolking;Heeft langdurige aandoening;Leeftijd: 15 tot 35 jaar;2003 1e kwartaal;384.0;361.0;23.0
5543;Werkzame beroepsbevolking;Heeft langdurige aandoening;Leeftijd: 15 tot 35 jaar;2003 2e kwartaal;378.0;347.0;31.0
5544;Werkzame beroepsbevolking;Heeft langdurige aandoening;Leeftijd: 15 tot 35 jaar;2003 3e kwartaal;368.0;349.0;19.0
5545;Werkzame beroepsbevolking;Heeft langdurige aandoening;Leeftijd: 15 tot 35 jaar;2003 4e kwartaal;364.0;348.0;16.0
5546;Werkzame beroepsbevolking;Heeft langdurige aandoening;Leeftijd: 15 tot 35 jaar;2003;385.0;338.0;46.0
5547;Werkzame beroepsbevolking;Heeft langdurige aandoening;Leeftijd: 15 tot 35 jaar;2004 1e kwartaal;345.0;327.0;18.0
5548;Werkzame beroepsbevolking;Heeft langdurige aandoening;Leeftijd: 15 tot 35 jaar;2004 2e kwartaal;345.0;317.0;29.0
5549;Werkzame beroepsbevolking;Heeft langdurige aandoening;Leeftijd: 15 tot 35 jaar;2004 3e kwartaal;339.0;319.0;20.0
5550;Werkzame beroepsbevolking;Heeft langdurige aandoening;Leeftijd: 15 tot 35 jaar;2004 4e kwartaal;333.0;318.0;15.0
5551;Werkzame beroepsbevolking;Heeft langdurige aandoening;Leeftijd: 15 tot 35 jaar;2004;355.0;305.0;50.0
5552;Werkzame beroepsbevolking;Heeft langdurige aandoening;Leeftijd: 15 tot 35 jaar;2005 1e kwartaal;339.0;312.0;28.0
5553;Werkzame beroepsbevolking;Heeft langdurige aandoening;Leeftijd: 15 tot 35 jaar;2005 2e kwartaal;352.0;324.0;29.0
5554;Werkzame beroepsbevolking;Heeft langdurige aandoening;Leeftijd: 15 tot 35 jaar;2005 3e kwartaal;332.0;310.0;22.0
5555;Werkzame beroepsbevolking;Heeft langdurige aandoening;Leeftijd: 15 tot 35 jaar;2005 4e kwartaal;326.0;303.0;23.0
5556;Werkzame beroepsbevolking;Heeft langdurige aandoening;Leeftijd: 15 tot 35 jaar;2005;356.0;298.0;58.0
5557;Werkzame beroepsbevolking;Heeft langdurige aandoening;Leeftijd: 15 tot 35 jaar;2006 1e kwartaal;326.0;307.0;20.0
5558;Werkzame beroepsbevolking;Heeft langdurige aandoening;Leeftijd: 15 tot 35 jaar;2006 2e kwartaal;334.0;305.0;29.0
5559;Werkzame beroepsbevolking;Heeft langdurige aandoening;Leeftijd: 15 tot 35 jaar;2006 3e kwartaal;317.0;296.0;21.0
5560;Werkzame beroepsbevolking;Heeft langdurige aandoening;Leeftijd: 15 tot 35 jaar;2006 4e kwartaal;308.0;291.0;18.0
5561;Werkzame beroepsbevolking;Heeft langdurige aandoening;Leeftijd: 15 tot 35 jaar;2006;333.0;281.0;52.0
5562;Werkzame beroepsbevolking;Heeft langdurige aandoening;Leeftijd: 15 tot 35 jaar;2008 1e kwartaal;444.0;410.0;34.0
5563;Werkzame beroepsbevolking;Heeft langdurige aandoening;Leeftijd: 15 tot 35 jaar;2008 2e kwartaal;392.0;360.0;32.0
5564;Werkzame beroepsbevolking;Heeft langdurige aandoening;Leeftijd: 15 tot 35 jaar;2008 3e kwartaal;321.0;297.0;24.0
5565;Werkzame beroepsbevolking;Heeft langdurige aandoening;Leeftijd: 15 tot 35 jaar;2008 4e kwartaal;297.0;277.0;20.0
5566;Werkzame beroepsbevolking;Heeft langdurige aandoening;Leeftijd: 15 tot 35 jaar;2008;310.0;264.0;45.0
5567;Werkzame beroepsbevolking;Heeft langdurige aandoening;Leeftijd: 15 tot 35 jaar;2009 1e kwartaal;292.0;273.0;19.0
5568;Werkzame beroepsbevolking;Heeft langdurige aandoening;Leeftijd: 15 tot 35 jaar;2009 2e kwartaal;300.0;269.0;30.0
5569;Werkzame beroepsbevolking;Heeft langdurige aandoening;Leeftijd: 15 tot 35 jaar;2009 3e kwartaal;301.0;281.0;20.0
5570;Werkzame beroepsbevolking;Heeft langdurige aandoening;Leeftijd: 15 tot 35 jaar;2009 4e kwartaal;279.0;259.0;20.0
5571;Werkzame beroepsbevolking;Heeft langdurige aandoening;Leeftijd: 15 tot 35 jaar;2009;305.0;259.0;46.0
5572;Werkzame beroepsbevolking;Heeft langdurige aandoening;Leeftijd: 15 tot 35 jaar;2010 1e kwartaal;278.0;256.0;22.0
5573;Werkzame beroepsbevolking;Heeft langdurige aandoening;Leeftijd: 15 tot 35 jaar;2010 2e kwartaal;237.0;213.0;24.0
5574;Werkzame beroepsbevolking;Heeft langdurige aandoening;Leeftijd: 15 tot 35 jaar;2010 3e kwartaal;209.0;191.0;18.0
5575;Werkzame beroepsbevolking;Heeft langdurige aandoening;Leeftijd: 15 tot 35 jaar;2010 4e kwartaal;180.0;169.0;12.0
5576;Werkzame beroepsbevolking;Heeft langdurige aandoening;Leeftijd: 35 tot 55 jaar;2003 1e kwartaal;751.0;738.0;13.0
5577;Werkzame beroepsbevolking;Heeft langdurige aandoening;Leeftijd: 35 tot 55 jaar;2003 2e kwartaal;749.0;734.0;15.0
5578;Werkzame beroepsbevolking;Heeft langdurige aandoening;Leeftijd: 35 tot 55 jaar;2003 3e kwartaal;754.0;738.0;16.0
5579;Werkzame beroepsbevolking;Heeft langdurige aandoening;Leeftijd: 35 tot 55 jaar;2003 4e kwartaal;746.0;731.0;15.0
5580;Werkzame beroepsbevolking;Heeft langdurige aandoening;Leeftijd: 35 tot 55 jaar;2003;749.0;711.0;38.0
5581;Werkzame beroepsbevolking;Heeft langdurige aandoening;Leeftijd: 35 tot 55 jaar;2004 1e kwartaal;740.0;723.0;17.0
5582;Werkzame beroepsbevolking;Heeft langdurige aandoening;Leeftijd: 35 tot 55 jaar;2004 2e kwartaal;760.0;741.0;19.0
5583;Werkzame beroepsbevolking;Heeft langdurige aandoening;Leeftijd: 35 tot 55 jaar;2004 3e kwartaal;772.0;754.0;18.0
5584;Werkzame beroepsbevolking;Heeft langdurige aandoening;Leeftijd: 35 tot 55 jaar;2004 4e kwartaal;754.0;741.0;13.0
5585;Werkzame beroepsbevolking;Heeft langdurige aandoening;Leeftijd: 35 tot 55 jaar;2004;764.0;724.0;40.0
5586;Werkzame beroepsbevolking;Heeft langdurige aandoening;Leeftijd: 35 tot 55 jaar;2005 1e kwartaal;765.0;747.0;18.0
5587;Werkzame beroepsbevolking;Heeft langdurige aandoening;Leeftijd: 35 tot 55 jaar;2005 2e kwartaal;769.0;752.0;17.0
5588;Werkzame beroepsbevolking;Heeft langdurige aandoening;Leeftijd: 35 tot 55 jaar;2005 3e kwartaal;767.0;751.0;16.0
5589;Werkzame beroepsbevolking;Heeft langdurige aandoening;Leeftijd: 35 tot 55 jaar;2005 4e kwartaal;764.0;747.0;17.0
5590;Werkzame beroepsbevolking;Heeft langdurige aandoening;Leeftijd: 35 tot 55 jaar;2005;780.0;741.0;39.0
5591;Werkzame beroepsbevolking;Heeft langdurige aandoening;Leeftijd: 35 tot 55 jaar;2006 1e kwartaal;762.0;747.0;15.0
5592;Werkzame beroepsbevolking;Heeft langdurige aandoening;Leeftijd: 35 tot 55 jaar;2006 2e kwartaal;768.0;747.0;22.0
5593;Werkzame beroepsbevolking;Heeft langdurige aandoening;Leeftijd: 35 tot 55 jaar;2006 3e kwartaal;758.0;737.0;22.0
5594;Werkzame beroepsbevolking;Heeft langdurige aandoening;Leeftijd: 35 tot 55 jaar;2006 4e kwartaal;744.0;723.0;20.0
5595;Werkzame beroepsbevolking;Heeft langdurige aandoening;Leeftijd: 35 tot 55 jaar;2006;767.0;715.0;53.0
5596;Werkzame beroepsbevolking;Heeft langdurige aandoening;Leeftijd: 35 tot 55 jaar;2008 1e kwartaal;968.0;944.0;23.0
5597;Werkzame beroepsbevolking;Heeft langdurige aandoening;Leeftijd: 35 tot 55 jaar;2008 2e kwartaal;894.0;879.0;15.0
5598;Werkzame beroepsbevolking;Heeft langdurige aandoening;Leeftijd: 35 tot 55 jaar;2008 3e kwartaal;807.0;786.0;22.0
5599;Werkzame beroepsbevolking;Heeft langdurige aandoening;Leeftijd: 35 tot 55 jaar;2008 4e kwartaal;718.0;706.0;12.0
5600;Werkzame beroepsbevolking;Heeft langdurige aandoening;Leeftijd: 35 tot 55 jaar;2008;721.0;686.0;35.0
5601;Werkzame beroepsbevolking;Heeft langdurige aandoening;Leeftijd: 35 tot 55 jaar;2009 1e kwartaal;711.0;699.0;12.0
5602;Werkzame beroepsbevolking;Heeft langdurige aandoening;Leeftijd: 35 tot 55 jaar;2009 2e kwartaal;732.0;718.0;14.0
5603;Werkzame beroepsbevolking;Heeft langdurige aandoening;Leeftijd: 35 tot 55 jaar;2009 3e kwartaal;707.0;693.0;15.0
5604;Werkzame beroepsbevolking;Heeft langdurige aandoening;Leeftijd: 35 tot 55 jaar;2009 4e kwartaal;727.0;710.0;16.0
5605;Werkzame beroepsbevolking;Heeft langdurige aandoening;Leeftijd: 35 tot 55 jaar;2009;739.0;701.0;37.0
5606;Werkzame beroepsbevolking;Heeft langdurige aandoening;Leeftijd: 35 tot 55 jaar;2010 1e kwartaal;730.0;711.0;20.0
5607;Werkzame beroepsbevolking;Heeft langdurige aandoening;Leeftijd: 35 tot 55 jaar;2010 2e kwartaal;653.0;640.0;13.0
5608;Werkzame beroepsbevolking;Heeft langdurige aandoening;Leeftijd: 35 tot 55 jaar;2010 3e kwartaal;612.0;598.0;14.0
5609;Werkzame beroepsbevolking;Heeft langdurige aandoening;Leeftijd: 35 tot 55 jaar;2010 4e kwartaal;533.0;523.0;10.0
5610;Werkzame beroepsbevolking;Heeft langdurige aandoening;Leeftijd: 55 tot 65 jaar;2003 1e kwartaal;184.0;180.0;4.0
5611;Werkzame beroepsbevolking;Heeft langdurige aandoening;Leeftijd: 55 tot 65 jaar;2003 2e kwartaal;180.0;176.0;3.0
