ID;Geslacht;Leeftijd;Zorgkenmerken;DiagnosenGGZ;Perioden;PrimaireDiagnoses_1;PrimaireEnNevendiagnoses_2;PrimaireDiagnoses_3;PrimaireEnNevendiagnoses_4;PrimaireDiagnoses_5;PrimaireEnNevendiagnoses_6;PrimaireDiagnoses_7;PrimaireEnNevendiagnoses_8
3635;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;2.4 Cognitieve stoorn.: overig of NAO;2012;13340.0;19490;80.0;116;9570.0;14080;57.0;84
3636;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;2.4 Cognitieve stoorn.: overig of NAO;2013;14135.0;20735;84.0;123;9725.0;14280;58.0;85
3637;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;2.4 Cognitieve stoorn.: overig of NAO;2014;11085.0;17815;66.0;106;8290.0;13085;49.0;78
3638;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;2.4 Cognitieve stoorn.: overig of NAO;2015;8490.0;14650;50.0;86;6275.0;10685;37.0;63
3639;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;2.4 Cognitieve stoorn.: overig of NAO;2016;7630.0;12645;45.0;74;5365.0;9565;32.0;56
3640;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;3 Psychische st. door somatische aand.;2009;3025.0;4510;18.0;27;2090.0;3105;13.0;19
3641;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;3 Psychische st. door somatische aand.;2010;3330.0;5050;20.0;30;2360.0;3570;14.0;21
3642;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;3 Psychische st. door somatische aand.;2011;4040.0;5900;24.0;35;2595.0;3835;16.0;23
3643;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;3 Psychische st. door somatische aand.;2012;4475.0;6470;27.0;39;3055.0;4355;18.0;26
3644;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;3 Psychische st. door somatische aand.;2013;4640.0;6830;28.0;41;3215.0;4695;19.0;28
3645;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;3 Psychische st. door somatische aand.;2014;3765.0;5870;22.0;35;2865.0;4370;17.0;26
3646;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;3 Psychische st. door somatische aand.;2015;2565.0;4305;15.0;25;1855.0;3010;11.0;18
3647;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;3 Psychische st. door somatische aand.;2016;2400.0;3785;14.0;22;1700.0;2860;10.0;17
3648;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4 Totaal aan middel gebonden stoorn.;2009;76530.0;126015;463.0;762;55715.0;89555;337.0;542
3649;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4 Totaal aan middel gebonden stoorn.;2010;77660.0;130140;467.0;783;60350.0;98955;363.0;596
3650;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4 Totaal aan middel gebonden stoorn.;2011;71975.0;125860;431.0;754;56890.0;96505;341.0;578
3651;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4 Totaal aan middel gebonden stoorn.;2012;70655.0;124930;422.0;746;53845.0;93875;321.0;560
3652;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4 Totaal aan middel gebonden stoorn.;2013;69785.0;127890;415.0;761;52205.0;92770;311.0;552
3653;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4 Totaal aan middel gebonden stoorn.;2014;63580.0;121785;377.0;722;48405.0;89645;287.0;532
3654;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4 Totaal aan middel gebonden stoorn.;2015;55830.0;108625;330.0;641;40465.0;78795;239.0;465
3655;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4 Totaal aan middel gebonden stoorn.;2016;55190.0;99825;324.0;586;40420.0;77405;237.0;455
3656;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.1 Totaal aan alcohol gebonden stoorn.;2009;38335.0;70705;232.0;428;27890.0;50165;169.0;303
3657;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.1 Totaal aan alcohol gebonden stoorn.;2010;38455.0;72705;231.0;438;29795.0;55125;179.0;332
3658;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.1 Totaal aan alcohol gebonden stoorn.;2011;34855.0;69430;209.0;416;27340.0;53085;164.0;318
3659;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.1 Totaal aan alcohol gebonden stoorn.;2012;33690.0;68465;201.0;409;25505.0;51320;152.0;306
3660;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.1 Totaal aan alcohol gebonden stoorn.;2013;32710.0;69685;195.0;415;23990.0;50140;143.0;298
3661;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.1 Totaal aan alcohol gebonden stoorn.;2014;29230.0;66275;173.0;393;22010.0;48410;130.0;287
3662;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.1 Totaal aan alcohol gebonden stoorn.;2015;25890.0;59635;153.0;352;18730.0;43255;111.0;255
3663;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.1 Totaal aan alcohol gebonden stoorn.;2016;25680.0;53970;151.0;317;18800.0;42135;110.0;247
3664;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.1.1 Alcoholmisbruik;2009;6805.0;23270;41.0;141;4995.0;16345;30.0;99
3665;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.1.1 Alcoholmisbruik;2010;6475.0;23670;39.0;142;5035.0;17580;30.0;106
3666;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.1.1 Alcoholmisbruik;2011;5570.0;23000;33.0;138;4240.0;16975;25.0;102
3667;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.1.1 Alcoholmisbruik;2012;4755.0;22195;28.0;132;3580.0;16265;21.0;97
3668;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.1.1 Alcoholmisbruik;2013;4325.0;22570;26.0;134;3180.0;15835;19.0;94
3669;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.1.1 Alcoholmisbruik;2014;3345.0;21385;20.0;127;2565.0;15235;15.0;90
3670;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.1.1 Alcoholmisbruik;2015;2265.0;18295;13.0;108;1780.0;13210;10.0;78
3671;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.1.1 Alcoholmisbruik;2016;1840.0;15190;11.0;89;1410.0;12295;8.0;72
3672;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.1.2 Alcoholafhankelijkheid;2009;30710.0;46695;186.0;282;22230.0;33200;134.0;201
3673;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.1.2 Alcoholafhankelijkheid;2010;31135.0;48215;187.0;290;24070.0;36845;145.0;222
3674;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.1.2 Alcoholafhankelijkheid;2011;28440.0;45680;170.0;274;22390.0;35430;134.0;212
3675;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.1.2 Alcoholafhankelijkheid;2012;28245.0;45690;169.0;273;21325.0;34475;127.0;206
3676;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.1.2 Alcoholafhankelijkheid;2013;27655.0;46515;165.0;277;20245.0;33755;120.0;201
3677;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.1.2 Alcoholafhankelijkheid;2014;25430.0;44605;151.0;264;19050.0;32790;113.0;194
3678;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.1.2 Alcoholafhankelijkheid;2015;23275.0;41185;137.0;243;16660.0;29785;98.0;176
3679;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.1.2 Alcoholafhankelijkheid;2016;23545.0;38595;138.0;227;17155.0;29645;101.0;174
3680;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.1.3 Alcohol: overig of NAO stoornis;2009;820.0;1955;5.0;12;660.0;1480;4.0;9
3681;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.1.3 Alcohol: overig of NAO stoornis;2010;850.0;1960;5.0;12;685.0;1535;4.0;9
3682;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.1.3 Alcohol: overig of NAO stoornis;2011;850.0;1850;5.0;11;710.0;1485;4.0;9
3683;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.1.3 Alcohol: overig of NAO stoornis;2012;685.0;1685;4.0;10;595.0;1350;4.0;8
3684;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.1.3 Alcohol: overig of NAO stoornis;2013;730.0;1760;4.0;10;560.0;1340;3.0;8
3685;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.1.3 Alcohol: overig of NAO stoornis;2014;455.0;1440;3.0;9;390.0;1120;2.0;7
3686;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.1.3 Alcohol: overig of NAO stoornis;2015;350.0;1200;2.0;7;290.0;915;2.0;5
3687;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.1.3 Alcohol: overig of NAO stoornis;2016;295.0;1060;2.0;6;235.0;865;1.0;5
3688;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.2 Totaal aan cannabis gebond. stoorn.;2009;11110.0;35215;67.0;213;7235.0;23700;44.0;143
3689;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.2 Totaal aan cannabis gebond. stoorn.;2010;12330.0;38250;74.0;230;8650.0;27625;52.0;166
3690;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.2 Totaal aan cannabis gebond. stoorn.;2011;11885.0;38245;71.0;229;8650.0;28405;52.0;170
3691;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.2 Totaal aan cannabis gebond. stoorn.;2012;11630.0;39710;69.0;237;8215.0;28700;49.0;171
3692;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.2 Totaal aan cannabis gebond. stoorn.;2013;11520.0;41830;69.0;249;7970.0;29355;47.0;175
3693;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.2 Totaal aan cannabis gebond. stoorn.;2014;10460.0;41000;62.0;243;7605.0;29640;45.0;176
3694;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.2 Totaal aan cannabis gebond. stoorn.;2015;9110.0;36905;54.0;218;6250.0;26435;37.0;156
3695;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.2 Totaal aan cannabis gebond. stoorn.;2016;9055.0;32675;53.0;192;6435.0;26130;38.0;153
3696;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.2.1 Cannabismisbruik;2009;1860.0;10065;11.0;61;1280.0;7000;8.0;42
3697;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.2.1 Cannabismisbruik;2010;1780.0;10350;11.0;62;1315.0;7675;8.0;46
3698;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.2.1 Cannabismisbruik;2011;1545.0;10145;9.0;61;1145.0;7605;7.0;46
3699;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.2.1 Cannabismisbruik;2012;1315.0;10555;8.0;63;930.0;7675;6.0;46
3700;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.2.1 Cannabismisbruik;2013;1280.0;11215;8.0;67;870.0;7935;5.0;47
3701;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.2.1 Cannabismisbruik;2014;1030.0;10805;6.0;64;865.0;8125;5.0;48
3702;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.2.1 Cannabismisbruik;2015;495.0;8880;3.0;52;360.0;6435;2.0;38
3703;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.2.1 Cannabismisbruik;2016;355.0;7485;2.0;44;290.0;6260;2.0;37
3704;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.2.2 Cannabisafhankelijkheid;2009;9250.0;25325;56.0;153;5955.0;16800;36.0;102
3705;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.2.2 Cannabisafhankelijkheid;2010;10545.0;28105;63.0;169;7335.0;20055;44.0;121
3706;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.2.2 Cannabisafhankelijkheid;2011;10335.0;28280;62.0;169;7505.0;20905;45.0;125
3707;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.2.2 Cannabisafhankelijkheid;2012;10310.0;29405;62.0;175;7280.0;21130;43.0;126
3708;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.2.2 Cannabisafhankelijkheid;2013;10240.0;30885;61.0;184;7105.0;21530;42.0;128
3709;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.2.2 Cannabisafhankelijkheid;2014;9430.0;30445;56.0;181;6740.0;21625;40.0;128
3710;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.2.2 Cannabisafhankelijkheid;2015;8615.0;28230;51.0;167;5890.0;20070;35.0;118
3711;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.2.2 Cannabisafhankelijkheid;2016;8695.0;25355;51.0;149;6145.0;19975;36.0;117
3712;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.2.3 Cannabis: overige of NAO stoornis;2009;5.0;5;0.0;0;0.0;0;0.0;0
3713;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.2.3 Cannabis: overige of NAO stoornis;2010;5.0;5;0.0;0;5.0;5;0.0;0
3714;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.2.3 Cannabis: overige of NAO stoornis;2011;5.0;10;0.0;0;0.0;5;0.0;0
3715;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.2.3 Cannabis: overige of NAO stoornis;2012;5.0;5;0.0;0;5.0;5;0.0;0
3716;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.2.3 Cannabis: overige of NAO stoornis;2013;0.0;0;0.0;0;0.0;0;0.0;0
3717;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.2.3 Cannabis: overige of NAO stoornis;2014;0.0;0;0.0;0;0.0;0;0.0;0
3718;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.2.3 Cannabis: overige of NAO stoornis;2015;0.0;0;0.0;0;0.0;0;0.0;0
3719;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.2.3 Cannabis: overige of NAO stoornis;2016;0.0;0;0.0;0;0.0;0;0.0;0
3720;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.3 Totaal aan cocaïne gebonden stoorn.;2009;7045.0;20070;43.0;121;5185.0;14615;31.0;88
3721;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.3 Totaal aan cocaïne gebonden stoorn.;2010;6755.0;20310;41.0;122;5195.0;15680;31.0;94
3722;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.3 Totaal aan cocaïne gebonden stoorn.;2011;5910.0;19080;35.0;114;4645.0;15075;28.0;90
3723;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.3 Totaal aan cocaïne gebonden stoorn.;2012;5935.0;19975;35.0;119;4370.0;14945;26.0;89
3724;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.3 Totaal aan cocaïne gebonden stoorn.;2013;5910.0;20530;35.0;122;4255.0;15395;25.0;92
3725;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.3 Totaal aan cocaïne gebonden stoorn.;2014;5825.0;20405;35.0;121;4145.0;15120;25.0;90
3726;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.3 Totaal aan cocaïne gebonden stoorn.;2015;5725.0;19115;34.0;113;4065.0;13880;24.0;82
3727;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.3 Totaal aan cocaïne gebonden stoorn.;2016;5945.0;17205;35.0;101;4195.0;13595;25.0;80
3728;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.3.1 Cocaïnemisbruik;2009;1370.0;7265;8.0;44;1040.0;5230;6.0;32
3729;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.3.1 Cocaïnemisbruik;2010;1220.0;7370;7.0;44;900.0;5595;5.0;34
3730;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.3.1 Cocaïnemisbruik;2011;1025.0;7080;6.0;42;765.0;5415;5.0;32
3731;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.3.1 Cocaïnemisbruik;2012;880.0;7210;5.0;43;645.0;5405;4.0;32
3732;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.3.1 Cocaïnemisbruik;2013;850.0;7725;5.0;46;600.0;5755;4.0;34
3733;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.3.1 Cocaïnemisbruik;2014;755.0;7480;4.0;44;560.0;5600;3.0;33
3734;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.3.1 Cocaïnemisbruik;2015;525.0;6465;3.0;38;390.0;4810;2.0;28
3735;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.3.1 Cocaïnemisbruik;2016;415.0;5195;2.0;30;315.0;4285;2.0;25
3736;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.3.2 Cocaïneafhankelijkheid;2009;5675.0;12940;34.0;78;4140.0;9445;25.0;57
3737;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.3.2 Cocaïneafhankelijkheid;2010;5530.0;13085;33.0;79;4290.0;10155;26.0;61
3738;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.3.2 Cocaïneafhankelijkheid;2011;4885.0;12140;29.0;73;3875.0;9715;23.0;58
3739;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.3.2 Cocaïneafhankelijkheid;2012;5055.0;12930;30.0;77;3725.0;9610;22.0;57
3740;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.3.2 Cocaïneafhankelijkheid;2013;5060.0;12975;30.0;77;3660.0;9710;22.0;58
3741;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.3.2 Cocaïneafhankelijkheid;2014;5070.0;13120;30.0;78;3585.0;9580;21.0;57
3742;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.3.2 Cocaïneafhankelijkheid;2015;5200.0;12805;31.0;76;3675.0;9135;22.0;54
3743;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.3.2 Cocaïneafhankelijkheid;2016;5530.0;12130;32.0;71;3880.0;9380;23.0;55
3744;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.3.3 Cocaïne: overige of NAO stoornis;2009;0.0;0;0.0;0;0.0;0;0.0;0
3745;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.3.3 Cocaïne: overige of NAO stoornis;2010;0.0;0;0.0;0;0.0;0;0.0;0
3746;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.3.3 Cocaïne: overige of NAO stoornis;2011;0.0;0;0.0;0;0.0;0;0.0;0
3747;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.3.3 Cocaïne: overige of NAO stoornis;2012;0.0;0;0.0;0;0.0;0;0.0;0
3748;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.3.3 Cocaïne: overige of NAO stoornis;2013;0.0;0;0.0;0;0.0;0;0.0;0
3749;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.3.3 Cocaïne: overige of NAO stoornis;2014;0.0;0;0.0;0;0.0;0;0.0;0
3750;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.3.3 Cocaïne: overige of NAO stoornis;2015;0.0;0;0.0;0;0.0;0;0.0;0
3751;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.3.3 Cocaïne: overige of NAO stoornis;2016;0.0;0;0.0;0;0.0;0;0.0;0
3752;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.4 Totaal verschill. middelen geb. st.;2009;4255.0;7945;26.0;48;3275.0;5875;20.0;36
3753;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.4 Totaal verschill. middelen geb. st.;2010;4205.0;8005;25.0;48;3595.0;6550;22.0;39
3754;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.4 Totaal verschill. middelen geb. st.;2011;3750.0;7610;22.0;46;3195.0;6135;19.0;37
3755;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.4 Totaal verschill. middelen geb. st.;2012;3515.0;7380;21.0;44;2925.0;5930;17.0;35
3756;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.4 Totaal verschill. middelen geb. st.;2013;3270.0;7395;19.0;44;2590.0;5630;15.0;34
3757;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.4 Totaal verschill. middelen geb. st.;2014;2815.0;6880;17.0;41;2335.0;5310;14.0;31
3758;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.4 Totaal verschill. middelen geb. st.;2015;1975.0;5615;12.0;33;1425.0;4215;8.0;25
3759;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.4 Totaal verschill. middelen geb. st.;2016;2380.0;5525;14.0;32;1670.0;4305;10.0;25
3760;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.4.1 Afhankelijkheid verschill. midd.;2009;4255.0;7945;26.0;48;3275.0;5875;20.0;36
3761;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.4.1 Afhankelijkheid verschill. midd.;2010;4205.0;8005;25.0;48;3595.0;6550;22.0;39
3762;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.4.1 Afhankelijkheid verschill. midd.;2011;3750.0;7610;22.0;46;3195.0;6135;19.0;37
3763;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.4.1 Afhankelijkheid verschill. midd.;2012;3515.0;7380;21.0;44;2925.0;5930;17.0;35
3764;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.4.1 Afhankelijkheid verschill. midd.;2013;3270.0;7395;19.0;44;2590.0;5630;15.0;34
3765;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.4.1 Afhankelijkheid verschill. midd.;2014;2815.0;6880;17.0;41;2335.0;5310;14.0;31
3766;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.4.1 Afhankelijkheid verschill. midd.;2015;1975.0;5615;12.0;33;1425.0;4215;8.0;25
3767;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.4.1 Afhankelijkheid verschill. midd.;2016;2380.0;5525;14.0;32;1670.0;4305;10.0;25
3768;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.5 Totaal stoorn. ov. of onb. middel;2009;15785.0;35755;96.0;216;12130.0;25710;73.0;156
3769;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.5 Totaal stoorn. ov. of onb. middel;2010;15915.0;38045;96.0;229;13120.0;29095;79.0;175
3770;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.5 Totaal stoorn. ov. of onb. middel;2011;15580.0;39235;93.0;235;13055.0;30220;78.0;181
3771;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.5 Totaal stoorn. ov. of onb. middel;2012;15885.0;43080;95.0;257;12830.0;32220;77.0;192
3772;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.5 Totaal stoorn. ov. of onb. middel;2013;16375.0;46850;97.0;279;13400.0;34350;80.0;204
3773;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.5 Totaal stoorn. ov. of onb. middel;2014;15250.0;46760;90.0;277;12310.0;34870;73.0;207
3774;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.5 Totaal stoorn. ov. of onb. middel;2015;13125.0;42370;77.0;250;9995.0;30630;59.0;181
3775;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.5 Totaal stoorn. ov. of onb. middel;2016;12130.0;37500;71.0;220;9320.0;30140;55.0;177
3776;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.5.1 Misbruik overige of onbekend midd.;2009;1010.0;5475;6.0;33;760.0;3955;5.0;24
3777;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.5.1 Misbruik overige of onbekend midd.;2010;880.0;5405;5.0;33;700.0;4135;4.0;25
3778;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.5.1 Misbruik overige of onbekend midd.;2011;770.0;5230;5.0;31;605.0;4005;4.0;24
3779;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.5.1 Misbruik overige of onbekend midd.;2012;675.0;5600;4.0;33;530.0;4225;3.0;25
3780;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.5.1 Misbruik overige of onbekend midd.;2013;660.0;6060;4.0;36;505.0;4295;3.0;26
3781;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.5.1 Misbruik overige of onbekend midd.;2014;550.0;6160;3.0;37;425.0;4485;3.0;27
3782;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.5.1 Misbruik overige of onbekend midd.;2015;425.0;5760;2.0;34;330.0;4140;2.0;24
3783;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.5.1 Misbruik overige of onbekend midd.;2016;355.0;4910;2.0;29;265.0;4100;2.0;24
3784;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.5.2 Afhankelijkheid ov. of onb. middel;2009;13960.0;29785;84.0;180;10740.0;21385;65.0;129
3785;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.5.2 Afhankelijkheid ov. of onb. middel;2010;14210.0;32225;86.0;194;11765.0;24600;71.0;148
3786;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.5.2 Afhankelijkheid ov. of onb. middel;2011;14090.0;33750;84.0;202;11870.0;26055;71.0;156
3787;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.5.2 Afhankelijkheid ov. of onb. middel;2012;14560.0;37650;87.0;225;11785.0;28125;70.0;168
3788;Totaal mannen en vrouwen;Totaal;Zorgtraject: zonder verblijf;4.5.2 Afhankelijkheid ov. of onb. middel;2013;14850.0;40960;88.0;244;12220.0;30110;73.0;179
