ID;Geslacht;Leeftijd;SoortOpname;DiagnoseIndelingISHMT;Perioden;Opnamen_1;OpnamenPer10000Inwoners_2;PersMet1OfMeerOpnamen_3;PersMet1OfMeerOpnPer10000Inw_4;Verpleegdagen_5;VerpleegdagenPer10000Inwoners_6;GemiddeldeVerpleegduur_7
4148;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;14.2 Nierinsufficiëntie;2021;3045.0;1.7;2190.0;1.2;;;
4149;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;14.2 Nierinsufficiëntie;2022;3040.0;1.7;2230.0;1.2;;;
4150;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;14.3 Urolithiasis;2013;7415.0;4.3;5185.0;3.0;;;
4151;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;14.3 Urolithiasis;2014;4630.0;2.7;3730.0;2.2;;;
4152;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;14.3 Urolithiasis;2015;4385.0;2.5;3475.0;2.0;;;
4153;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;14.3 Urolithiasis;2016;4265.0;2.5;3420.0;2.0;;;
4154;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;14.3 Urolithiasis;2017;4165.0;2.4;3355.0;1.9;;;
4155;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;14.3 Urolithiasis;2018;4175.0;2.4;3375.0;1.9;;;
4156;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;14.3 Urolithiasis;2019;3565.0;2.0;3025.0;1.7;;;
4157;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;14.3 Urolithiasis;2020;3430.0;1.9;2965.0;1.7;;;
4158;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;14.3 Urolithiasis;2021;4240.0;2.4;3615.0;2.0;;;
4159;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;14.3 Urolithiasis;2022;4950.0;2.7;4315.0;2.4;;;
4160;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;14.4 Ov. aandoeningen nier en urinewegen;2013;16875.0;9.8;10025.0;5.9;;;
4161;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;14.4 Ov. aandoeningen nier en urinewegen;2014;12515.0;7.3;8700.0;5.1;;;
4162;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;14.4 Ov. aandoeningen nier en urinewegen;2015;10640.0;6.2;8080.0;4.7;;;
4163;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;14.4 Ov. aandoeningen nier en urinewegen;2016;9515.0;5.5;8080.0;4.6;;;
4164;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;14.4 Ov. aandoeningen nier en urinewegen;2017;9260.0;5.3;8110.0;4.6;;;
4165;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;14.4 Ov. aandoeningen nier en urinewegen;2018;8745.0;5.0;7730.0;4.4;;;
4166;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;14.4 Ov. aandoeningen nier en urinewegen;2019;8895.0;5.0;7905.0;4.5;;;
4167;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;14.4 Ov. aandoeningen nier en urinewegen;2020;6700.0;3.8;5995.0;3.4;;;
4168;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;14.4 Ov. aandoeningen nier en urinewegen;2021;7000.0;3.9;6325.0;3.5;;;
4169;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;14.4 Ov. aandoeningen nier en urinewegen;2022;7695.0;4.2;6905.0;3.8;;;
4170;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;14.5 Prostaathyperplasie;2013;1675.0;1.0;1545.0;0.9;;;
4171;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;14.5 Prostaathyperplasie;2014;710.0;0.4;680.0;0.4;;;
4172;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;14.5 Prostaathyperplasie;2015;960.0;0.6;865.0;0.5;;;
4173;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;14.5 Prostaathyperplasie;2016;965.0;0.6;925.0;0.5;;;
4174;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;14.5 Prostaathyperplasie;2017;960.0;0.5;925.0;0.5;;;
4175;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;14.5 Prostaathyperplasie;2018;795.0;0.5;765.0;0.4;;;
4176;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;14.5 Prostaathyperplasie;2019;740.0;0.4;695.0;0.4;;;
4177;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;14.5 Prostaathyperplasie;2020;700.0;0.4;680.0;0.4;;;
4178;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;14.5 Prostaathyperplasie;2021;930.0;0.5;885.0;0.5;;;
4179;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;14.5 Prostaathyperplasie;2022;860.0;0.5;815.0;0.4;;;
4180;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;14.6 Ov. zkt. mannelijke gesl.organen...;2013;10730.0;6.3;10530.0;6.1;;;
4181;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;14.6 Ov. zkt. mannelijke gesl.organen...;2014;9395.0;5.5;9185.0;5.3;;;
4182;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;14.6 Ov. zkt. mannelijke gesl.organen...;2015;9325.0;5.4;9125.0;5.3;;;
4183;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;14.6 Ov. zkt. mannelijke gesl.organen...;2016;8685.0;5.0;8520.0;4.9;;;
4184;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;14.6 Ov. zkt. mannelijke gesl.organen...;2017;9670.0;5.5;9520.0;5.4;;;
4185;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;14.6 Ov. zkt. mannelijke gesl.organen...;2018;9210.0;5.2;9075.0;5.2;;;
4186;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;14.6 Ov. zkt. mannelijke gesl.organen...;2019;9630.0;5.4;9465.0;5.3;;;
4187;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;14.6 Ov. zkt. mannelijke gesl.organen...;2020;7445.0;4.2;7325.0;4.1;;;
4188;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;14.6 Ov. zkt. mannelijke gesl.organen...;2021;7330.0;4.1;7215.0;4.0;;;
4189;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;14.6 Ov. zkt. mannelijke gesl.organen...;2022;8370.0;4.6;8245.0;4.5;;;
4190;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;14.7 Aandoeningen van de borst;2013;3905.0;2.3;3705.0;2.2;;;
4191;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;14.7 Aandoeningen van de borst;2014;1995.0;1.2;1920.0;1.1;;;
4192;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;14.7 Aandoeningen van de borst;2015;1570.0;0.9;1510.0;0.9;;;
4193;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;14.7 Aandoeningen van de borst;2016;1610.0;0.9;1570.0;0.9;;;
4194;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;14.7 Aandoeningen van de borst;2017;1595.0;0.9;1550.0;0.9;;;
4195;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;14.7 Aandoeningen van de borst;2018;1655.0;0.9;1605.0;0.9;;;
4196;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;14.7 Aandoeningen van de borst;2019;2010.0;1.1;1940.0;1.1;;;
4197;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;14.7 Aandoeningen van de borst;2020;1740.0;1.0;1700.0;1.0;;;
4198;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;14.7 Aandoeningen van de borst;2021;2055.0;1.1;2005.0;1.1;;;
4199;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;14.7 Aandoeningen van de borst;2022;2760.0;1.5;2675.0;1.5;;;
4200;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;14.8 Ontstekingsproc. vrouwelijke org...;2013;1600.0;0.9;1560.0;0.9;;;
4201;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;14.8 Ontstekingsproc. vrouwelijke org...;2014;1220.0;0.7;1180.0;0.7;;;
4202;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;14.8 Ontstekingsproc. vrouwelijke org...;2015;1165.0;0.7;1120.0;0.6;;;
4203;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;14.8 Ontstekingsproc. vrouwelijke org...;2016;1145.0;0.7;1125.0;0.6;;;
4204;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;14.8 Ontstekingsproc. vrouwelijke org...;2017;1030.0;0.6;985.0;0.6;;;
4205;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;14.8 Ontstekingsproc. vrouwelijke org...;2018;1075.0;0.6;1025.0;0.6;;;
4206;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;14.8 Ontstekingsproc. vrouwelijke org...;2019;915.0;0.5;880.0;0.5;;;
4207;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;14.8 Ontstekingsproc. vrouwelijke org...;2020;690.0;0.4;665.0;0.4;;;
4208;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;14.8 Ontstekingsproc. vrouwelijke org...;2021;685.0;0.4;665.0;0.4;;;
4209;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;14.8 Ontstekingsproc. vrouwelijke org...;2022;795.0;0.4;765.0;0.4;;;
4210;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;14.9 Menstruele, menopausale aand...;2013;13935.0;8.1;13155.0;7.7;;;
4211;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;14.9 Menstruele, menopausale aand...;2014;10225.0;5.9;9845.0;5.7;;;
4212;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;14.9 Menstruele, menopausale aand...;2015;8035.0;4.6;7845.0;4.5;;;
4213;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;14.9 Menstruele, menopausale aand...;2016;7275.0;4.2;7150.0;4.1;;;
4214;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;14.9 Menstruele, menopausale aand...;2017;7595.0;4.3;7420.0;4.2;;;
4215;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;14.9 Menstruele, menopausale aand...;2018;7660.0;4.4;7495.0;4.3;;;
4216;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;14.9 Menstruele, menopausale aand...;2019;7540.0;4.3;7355.0;4.2;;;
4217;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;14.9 Menstruele, menopausale aand...;2020;6310.0;3.5;6140.0;3.5;;;
4218;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;14.9 Menstruele, menopausale aand...;2021;6445.0;3.6;6330.0;3.5;;;
4219;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;14.9 Menstruele, menopausale aand...;2022;7155.0;3.9;6970.0;3.8;;;
4220;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;14.10 Ov. aand. urogenitaal stelsel;2013;18990.0;11.1;17880.0;10.4;;;
4221;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;14.10 Ov. aand. urogenitaal stelsel;2014;15520.0;9.0;14350.0;8.3;;;
4222;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;14.10 Ov. aand. urogenitaal stelsel;2015;14725.0;8.5;13665.0;7.9;;;
4223;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;14.10 Ov. aand. urogenitaal stelsel;2016;12810.0;7.4;12145.0;7.0;;;
4224;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;14.10 Ov. aand. urogenitaal stelsel;2017;11195.0;6.4;10610.0;6.1;;;
4225;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;14.10 Ov. aand. urogenitaal stelsel;2018;11025.0;6.3;10490.0;6.0;;;
4226;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;14.10 Ov. aand. urogenitaal stelsel;2019;10550.0;6.0;9975.0;5.6;;;
4227;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;14.10 Ov. aand. urogenitaal stelsel;2020;9115.0;5.1;8690.0;4.9;;;
4228;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;14.10 Ov. aand. urogenitaal stelsel;2021;10790.0;6.0;10145.0;5.7;;;
4229;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;14.10 Ov. aand. urogenitaal stelsel;2022;11575.0;6.4;10990.0;6.1;;;
4230;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;15 Totaal zw.schap, bevalling, kraamb.;2013;54560.0;31.8;41245.0;24.1;;;
4231;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;15 Totaal zw.schap, bevalling, kraamb.;2014;33075.0;19.2;25845.0;15.0;;;
4232;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;15 Totaal zw.schap, bevalling, kraamb.;2015;22990.0;13.3;18850.0;10.9;;;
4233;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;15 Totaal zw.schap, bevalling, kraamb.;2016;20040.0;11.5;17085.0;9.8;;;
4234;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;15 Totaal zw.schap, bevalling, kraamb.;2017;18545.0;10.6;15525.0;8.9;;;
4235;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;15 Totaal zw.schap, bevalling, kraamb.;2018;18555.0;10.5;15715.0;8.9;;;
4236;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;15 Totaal zw.schap, bevalling, kraamb.;2019;17165.0;9.7;14020.0;7.9;;;
4237;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;15 Totaal zw.schap, bevalling, kraamb.;2020;16370.0;9.2;14170.0;8.0;;;
4238;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;15 Totaal zw.schap, bevalling, kraamb.;2021;18695.0;10.4;15885.0;8.9;;;
4239;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;15 Totaal zw.schap, bevalling, kraamb.;2022;18230.0;10.0;15420.0;8.5;;;
4240;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;15.1 Medische abortus;2013;1540.0;0.9;1505.0;0.9;;;
4241;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;15.1 Medische abortus;2014;1535.0;0.9;1485.0;0.9;;;
4242;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;15.1 Medische abortus;2015;1120.0;0.6;1100.0;0.6;;;
4243;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;15.1 Medische abortus;2016;1005.0;0.6;975.0;0.6;;;
4244;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;15.1 Medische abortus;2017;905.0;0.5;885.0;0.5;;;
4245;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;15.1 Medische abortus;2018;945.0;0.5;920.0;0.5;;;
4246;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;15.1 Medische abortus;2019;850.0;0.5;830.0;0.5;;;
4247;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;15.1 Medische abortus;2020;535.0;0.3;530.0;0.3;;;
4248;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;15.1 Medische abortus;2021;425.0;0.2;420.0;0.2;;;
4249;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;15.1 Medische abortus;2022;440.0;0.2;430.0;0.2;;;
4250;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;15.2 Ov. zwangerschap eind. misgeboorte;2013;9600.0;5.6;9030.0;5.3;;;
4251;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;15.2 Ov. zwangerschap eind. misgeboorte;2014;7610.0;4.4;7150.0;4.2;;;
4252;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;15.2 Ov. zwangerschap eind. misgeboorte;2015;7340.0;4.2;6975.0;4.0;;;
4253;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;15.2 Ov. zwangerschap eind. misgeboorte;2016;6390.0;3.7;6090.0;3.5;;;
4254;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;15.2 Ov. zwangerschap eind. misgeboorte;2017;4860.0;2.8;4590.0;2.6;;;
4255;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;15.2 Ov. zwangerschap eind. misgeboorte;2018;4445.0;2.5;4260.0;2.4;;;
4256;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;15.2 Ov. zwangerschap eind. misgeboorte;2019;3685.0;2.1;3515.0;2.0;;;
4257;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;15.2 Ov. zwangerschap eind. misgeboorte;2020;3120.0;1.8;2975.0;1.7;;;
4258;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;15.2 Ov. zwangerschap eind. misgeboorte;2021;2955.0;1.6;2840.0;1.6;;;
4259;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;15.2 Ov. zwangerschap eind. misgeboorte;2022;2690.0;1.5;2550.0;1.4;;;
4260;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;15.3 Compl. zwangerschap antenatale pe..;2013;35510.0;20.7;24845.0;14.5;;;
4261;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;15.3 Compl. zwangerschap antenatale pe..;2014;18915.0;11.0;13055.0;7.6;;;
4262;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;15.3 Compl. zwangerschap antenatale pe..;2015;11165.0;6.5;7985.0;4.6;;;
4263;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;15.3 Compl. zwangerschap antenatale pe..;2016;9680.0;5.6;7485.0;4.3;;;
4264;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;15.3 Compl. zwangerschap antenatale pe..;2017;9610.0;5.5;7360.0;4.2;;;
4265;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;15.3 Compl. zwangerschap antenatale pe..;2018;9295.0;5.3;7175.0;4.1;;;
4266;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;15.3 Compl. zwangerschap antenatale pe..;2019;9170.0;5.2;6760.0;3.8;;;
4267;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;15.3 Compl. zwangerschap antenatale pe..;2020;8495.0;4.8;7000.0;3.9;;;
4268;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;15.3 Compl. zwangerschap antenatale pe..;2021;10075.0;5.6;8025.0;4.5;;;
4269;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;15.3 Compl. zwangerschap antenatale pe..;2022;9350.0;5.2;7335.0;4.0;;;
4270;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;15.4 Complicaties van bevalling;2013;4255.0;2.5;4065.0;2.4;;;
4271;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;15.4 Complicaties van bevalling;2014;3350.0;1.9;3260.0;1.9;;;
4272;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;15.4 Complicaties van bevalling;2015;2105.0;1.2;2035.0;1.2;;;
4273;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;15.4 Complicaties van bevalling;2016;1735.0;1.0;1680.0;1.0;;;
4274;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;15.4 Complicaties van bevalling;2017;1505.0;0.9;1465.0;0.8;;;
4275;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;15.4 Complicaties van bevalling;2018;1165.0;0.7;1135.0;0.6;;;
4276;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;15.4 Complicaties van bevalling;2019;925.0;0.5;895.0;0.5;;;
4277;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;15.4 Complicaties van bevalling;2020;915.0;0.5;895.0;0.5;;;
4278;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;15.4 Complicaties van bevalling;2021;750.0;0.4;730.0;0.4;;;
4279;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;15.4 Complicaties van bevalling;2022;765.0;0.4;745.0;0.4;;;
4280;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;15.5 Spontane enkelvoudige bevalling;2013;0.0;0.0;0.0;0.0;;;
4281;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;15.5 Spontane enkelvoudige bevalling;2014;0.0;0.0;0.0;0.0;;;
4282;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;15.5 Spontane enkelvoudige bevalling;2015;0.0;0.0;0.0;0.0;;;
4283;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;15.5 Spontane enkelvoudige bevalling;2016;0.0;0.0;0.0;0.0;;;
4284;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;15.5 Spontane enkelvoudige bevalling;2017;0.0;0.0;0.0;0.0;;;
4285;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;15.5 Spontane enkelvoudige bevalling;2018;0.0;0.0;0.0;0.0;;;
4286;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;15.5 Spontane enkelvoudige bevalling;2019;0.0;0.0;0.0;0.0;;;
4287;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;15.5 Spontane enkelvoudige bevalling;2020;0.0;0.0;0.0;0.0;;;
4288;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;15.5 Spontane enkelvoudige bevalling;2021;0.0;0.0;0.0;0.0;;;
4289;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;15.5 Spontane enkelvoudige bevalling;2022;0.0;0.0;0.0;0.0;;;
4290;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;15.6 Overige bevalling;2013;150.0;0.1;125.0;0.1;;;
4291;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;15.6 Overige bevalling;2014;35.0;0.0;30.0;0.0;;;
4292;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;15.6 Overige bevalling;2015;45.0;0.0;40.0;0.0;;;
4293;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;15.6 Overige bevalling;2016;20.0;0.0;20.0;0.0;;;
4294;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;15.6 Overige bevalling;2017;5.0;0.0;5.0;0.0;;;
4295;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;15.6 Overige bevalling;2018;5.0;0.0;5.0;0.0;;;
4296;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;15.6 Overige bevalling;2019;0.0;0.0;0.0;0.0;;;
4297;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;15.6 Overige bevalling;2020;0.0;0.0;0.0;0.0;;;
4298;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;15.6 Overige bevalling;2021;5.0;0.0;5.0;0.0;;;
4299;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;15.6 Overige bevalling;2022;0.0;0.0;0.0;0.0;;;
4300;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;15.7 Complicaties kraambed;2013;320.0;0.2;305.0;0.2;;;
4301;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;15.7 Complicaties kraambed;2014;185.0;0.1;170.0;0.1;;;
4302;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;15.7 Complicaties kraambed;2015;135.0;0.1;120.0;0.1;;;
4303;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;15.7 Complicaties kraambed;2016;130.0;0.1;130.0;0.1;;;
4304;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;15.7 Complicaties kraambed;2017;130.0;0.1;120.0;0.1;;;
4305;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;15.7 Complicaties kraambed;2018;90.0;0.1;90.0;0.1;;;
4306;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;15.7 Complicaties kraambed;2019;75.0;0.0;65.0;0.0;;;
4307;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;15.7 Complicaties kraambed;2020;100.0;0.1;85.0;0.0;;;
4308;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;15.7 Complicaties kraambed;2021;120.0;0.1;110.0;0.1;;;
4309;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;15.7 Complicaties kraambed;2022;105.0;0.1;100.0;0.1;;;
4310;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;15.8 Overige obstetrische aandoeningen;2013;3185.0;1.9;2385.0;1.4;;;
4311;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;15.8 Overige obstetrische aandoeningen;2014;1450.0;0.8;1320.0;0.8;;;
4312;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;15.8 Overige obstetrische aandoeningen;2015;1085.0;0.6;1005.0;0.6;;;
4313;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;15.8 Overige obstetrische aandoeningen;2016;1080.0;0.6;1015.0;0.6;;;
4314;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;15.8 Overige obstetrische aandoeningen;2017;1530.0;0.9;1385.0;0.8;;;
4315;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;15.8 Overige obstetrische aandoeningen;2018;2615.0;1.5;2360.0;1.3;;;
4316;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;15.8 Overige obstetrische aandoeningen;2019;2465.0;1.4;2270.0;1.3;;;
4317;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;15.8 Overige obstetrische aandoeningen;2020;3200.0;1.8;2935.0;1.6;;;
4318;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;15.8 Overige obstetrische aandoeningen;2021;4370.0;2.4;4055.0;2.3;;;
4319;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;15.8 Overige obstetrische aandoeningen;2022;4880.0;2.7;4565.0;2.5;;;
4320;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;16 Totaal bep. aand. perinatale periode;2013;1090.0;0.6;1040.0;0.6;;;
4321;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;16 Totaal bep. aand. perinatale periode;2014;795.0;0.5;760.0;0.4;;;
4322;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;16 Totaal bep. aand. perinatale periode;2015;405.0;0.2;350.0;0.2;;;
4323;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;16 Totaal bep. aand. perinatale periode;2016;325.0;0.2;305.0;0.2;;;
4324;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;16 Totaal bep. aand. perinatale periode;2017;340.0;0.2;315.0;0.2;;;
4325;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;16 Totaal bep. aand. perinatale periode;2018;335.0;0.2;320.0;0.2;;;
4326;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;16 Totaal bep. aand. perinatale periode;2019;210.0;0.1;190.0;0.1;;;
4327;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;16 Totaal bep. aand. perinatale periode;2020;275.0;0.2;255.0;0.1;;;
