ID;TeeltsectorenEnGewassen;Gewasbeschermingsmiddelen;Perioden;OppervlakteMetGewasbescherming_1;GebruikInKilogramWerkzameStof_2;DoseringPerJaarPerHectare_3
5122;Broccoli;Bupirimaat;2012;0.0;0.0;
5123;Broccoli;Bupirimaat;2016;0.0;0.0;
5124;Broccoli;Calcium(poly)sulfide;2012;0.0;0.0;
5125;Broccoli;Calcium(poly)sulfide;2016;0.0;0.0;
5126;Broccoli;Captan;2012;0.0;0.0;
5127;Broccoli;Captan;2016;0.0;0.0;
5128;Broccoli;Carbetamide;2012;0.0;0.0;
5129;Broccoli;Carbetamide;2016;0.0;0.0;
5130;Broccoli;Carfentrazone-ethyl;2012;0.0;0.0;
5131;Broccoli;Carfentrazone-ethyl;2016;0.0;0.0;
5132;Broccoli;Chloormequat;2012;0.0;0.0;
5133;Broccoli;Chloormequat;2016;0.0;0.0;
5134;Broccoli;Chloorprofam;2012;0.0;0.0;
5135;Broccoli;Chloorprofam;2016;0.0;0.0;
5136;Broccoli;Chloorthalonil;2012;295.0;267.0;0.9
5137;Broccoli;Chloorthalonil;2016;474.0;330.0;0.7
5138;Broccoli;Chlorantraniliprole;2012;0.0;0.0;
5139;Broccoli;Chlorantraniliprole;2016;448.0;14.0;0.0
5140;Broccoli;Chloridazon;2012;0.0;0.0;
5141;Broccoli;Chloridazon;2016;0.0;0.0;
5142;Broccoli;Clethodim;2012;0.0;0.0;
5143;Broccoli;Clethodim;2016;0.0;0.0;
5144;Broccoli;Clodinafop-propargyl;2012;0.0;0.0;
5145;Broccoli;Clodinafop-propargyl;2016;0.0;0.0;
5146;Broccoli;Clofentezin;2012;0.0;0.0;
5147;Broccoli;Clofentezin;2016;0.0;0.0;
5148;Broccoli;Clomazone;2012;979.0;29.0;0.0
5149;Broccoli;Clomazone;2016;404.0;25.0;0.1
5150;Broccoli;Clopyralid;2012;188.0;3.0;0.0
5151;Broccoli;Clopyralid;2016;104.0;8.0;0.1
5152;Broccoli;Coniothyrium minitans stam CON/M/91-8;2012;0.0;0.0;
5153;Broccoli;Coniothyrium minitans stam CON/M/91-8;2016;0.0;0.0;
5154;Broccoli;COS-OGA;2012;0.0;0.0;
5155;Broccoli;COS-OGA;2016;0.0;0.0;
5156;Broccoli;Cyazofamide;2012;0.0;0.0;
5157;Broccoli;Cyazofamide;2016;0.0;0.0;
5158;Broccoli;Cycloxydim;2012;0.0;0.0;
5159;Broccoli;Cycloxydim;2016;0.0;0.0;
5160;Broccoli;Cydia pomonella granulose virus;2012;0.0;0.0;
5161;Broccoli;Cydia pomonella granulose virus;2016;0.0;0.0;
5162;Broccoli;Cyflufenamide;2012;0.0;0.0;
5163;Broccoli;Cyflufenamide;2016;0.0;0.0;
5164;Broccoli;Cyflumetofen;2012;0.0;0.0;
5165;Broccoli;Cyflumetofen;2016;0.0;0.0;
5166;Broccoli;Cymoxanil;2012;0.0;0.0;
5167;Broccoli;Cymoxanil;2016;0.0;0.0;
5168;Broccoli;Cyproconazool;2012;0.0;0.0;
5169;Broccoli;Cyproconazool;2016;0.0;0.0;
5170;Broccoli;Cyprodinil;2012;0.0;0.0;
5171;Broccoli;Cyprodinil;2016;0.0;0.0;
5172;Broccoli;Cyromazine;2012;0.0;0.0;
5173;Broccoli;Cyromazine;2016;0.0;0.0;
5174;Broccoli;Daminozide;2012;0.0;0.0;
5175;Broccoli;Daminozide;2016;0.0;0.0;
5176;Broccoli;Dazomet;2012;0.0;0.0;
5177;Broccoli;Dazomet;2016;0.0;0.0;
5178;Broccoli;Deltamethrin;2012;1040.0;13.0;0.0
5179;Broccoli;Deltamethrin;2016;829.0;9.0;0.0
5180;Broccoli;Desmedifam;2012;0.0;0.0;
5181;Broccoli;Desmedifam;2016;0.0;0.0;
5182;Broccoli;Dicamba;2012;0.0;0.0;
5183;Broccoli;Dicamba;2016;0.0;0.0;
5184;Broccoli;Didecyldimethylammoniumchloride;2012;;;
5185;Broccoli;Didecyldimethylammoniumchloride;2016;;;
5186;Broccoli;Diethofencarb;2012;0.0;0.0;
5187;Broccoli;Diethofencarb;2016;0.0;0.0;
5188;Broccoli;Difenoconazool;2012;553.0;52.0;0.1
5189;Broccoli;Difenoconazool;2016;148.0;27.0;0.2
5190;Broccoli;Diflufenican;2012;0.0;0.0;
5191;Broccoli;Diflufenican;2016;0.0;0.0;
5192;Broccoli;Dimethenamide-P;2012;0.0;0.0;
5193;Broccoli;Dimethenamide-P;2016;553.0;174.0;0.3
5194;Broccoli;Dimethoaat;2012;0.0;0.0;
5195;Broccoli;Dimethoaat;2016;0.0;0.0;
5196;Broccoli;Dimethomorf;2012;0.0;0.0;
5197;Broccoli;Dimethomorf;2016;0.0;0.0;
5198;Broccoli;Diquatdibromide;2012;0.0;0.0;
5199;Broccoli;Diquatdibromide;2016;0.0;0.0;
5200;Broccoli;Dithianon;2012;0.0;0.0;
5201;Broccoli;Dithianon;2016;0.0;0.0;
5202;Broccoli;Dodemorf;2012;0.0;0.0;
5203;Broccoli;Dodemorf;2016;0.0;0.0;
5204;Broccoli;Dodine;2012;0.0;0.0;
5205;Broccoli;Dodine;2016;0.0;0.0;
5206;Broccoli;Emamectin benzoaat;2012;0.0;0.0;
5207;Broccoli;Emamectin benzoaat;2016;0.0;0.0;
5208;Broccoli;Epoxiconazool;2012;0.0;0.0;
5209;Broccoli;Epoxiconazool;2016;0.0;0.0;
5210;Broccoli;Esfenvaleraat;2012;0.0;0.0;
5211;Broccoli;Esfenvaleraat;2016;216.0;1.0;0.0
5212;Broccoli;Ethefon;2012;0.0;0.0;
5213;Broccoli;Ethefon;2016;0.0;0.0;
5214;Broccoli;Ethofumesaat;2012;0.0;0.0;
5215;Broccoli;Ethofumesaat;2016;0.0;0.0;
5216;Broccoli;Ethoprofos;2012;0.0;0.0;
5217;Broccoli;Ethoprofos;2016;0.0;0.0;
5218;Broccoli;Ethyleen;2012;0.0;0.0;
5219;Broccoli;Ethyleen;2016;0.0;0.0;
5220;Broccoli;Etoxazool;2012;0.0;0.0;
5221;Broccoli;Etoxazool;2016;0.0;0.0;
5222;Broccoli;Etridiazool;2012;0.0;0.0;
5223;Broccoli;Etridiazool;2016;0.0;0.0;
5224;Broccoli;Famoxadone;2012;0.0;0.0;
5225;Broccoli;Famoxadone;2016;0.0;0.0;
5226;Broccoli;Fenamidone;2012;0.0;0.0;
5227;Broccoli;Fenamidone;2016;0.0;0.0;
5228;Broccoli;Fenhexamide;2012;0.0;0.0;
5229;Broccoli;Fenhexamide;2016;0.0;0.0;
5230;Broccoli;Fenmedifam;2012;0.0;0.0;
5231;Broccoli;Fenmedifam;2016;0.0;0.0;
5232;Broccoli;Fenoxaprop-P-ethyl;2012;0.0;0.0;
5233;Broccoli;Fenoxaprop-P-ethyl;2016;0.0;0.0;
5234;Broccoli;Fenoxycarb;2012;0.0;0.0;
5235;Broccoli;Fenoxycarb;2016;0.0;0.0;
5236;Broccoli;Fenpropidin;2012;0.0;0.0;
5237;Broccoli;Fenpropidin;2016;0.0;0.0;
5238;Broccoli;Fenpropimorf;2012;0.0;0.0;
5239;Broccoli;Fenpropimorf;2016;0.0;0.0;
5240;Broccoli;Fenpyrazamine;2012;0.0;0.0;
5241;Broccoli;Fenpyrazamine;2016;0.0;0.0;
5242;Broccoli;Flonicamid;2012;0.0;0.0;
5243;Broccoli;Flonicamid;2016;0.0;0.0;
5244;Broccoli;Florasulam;2012;0.0;0.0;
5245;Broccoli;Florasulam;2016;0.0;0.0;
5246;Broccoli;Fluazifop-P-butyl;2012;0.0;0.0;
5247;Broccoli;Fluazifop-P-butyl;2016;0.0;0.0;
5248;Broccoli;Fluazinam;2012;0.0;0.0;
5249;Broccoli;Fluazinam;2016;0.0;0.0;
5250;Broccoli;Flubendiamide;2012;0.0;0.0;
5251;Broccoli;Flubendiamide;2016;0.0;0.0;
5252;Broccoli;Fludioxonil;2012;0.0;0.0;
5253;Broccoli;Fludioxonil;2016;0.0;0.0;
5254;Broccoli;Flufenacet;2012;0.0;0.0;
5255;Broccoli;Flufenacet;2016;0.0;0.0;
5256;Broccoli;Flumioxazin;2012;0.0;0.0;
5257;Broccoli;Flumioxazin;2016;0.0;0.0;
5258;Broccoli;Fluopicolide;2012;0.0;0.0;
5259;Broccoli;Fluopicolide;2016;247.0;41.0;0.2
5260;Broccoli;Fluopyram;2012;0.0;0.0;
5261;Broccoli;Fluopyram;2016;0.0;0.0;
5262;Broccoli;Fluoxastrobin;2012;0.0;0.0;
5263;Broccoli;Fluoxastrobin;2016;0.0;0.0;
5264;Broccoli;Flupyrsulfuron-methyl;2012;0.0;0.0;
5265;Broccoli;Flupyrsulfuron-methyl;2016;0.0;0.0;
5266;Broccoli;Fluroxypyr;2012;0.0;0.0;
5267;Broccoli;Fluroxypyr;2016;0.0;0.0;
5268;Broccoli;Flutolanil;2012;0.0;0.0;
5269;Broccoli;Flutolanil;2016;0.0;0.0;
5270;Broccoli;Fluxapyroxad;2012;0.0;0.0;
5271;Broccoli;Fluxapyroxad;2016;0.0;0.0;
5272;Broccoli;Folpet;2012;0.0;0.0;
5273;Broccoli;Folpet;2016;0.0;0.0;
5274;Broccoli;Foramsulfuron;2012;0.0;0.0;
5275;Broccoli;Foramsulfuron;2016;0.0;0.0;
5276;Broccoli;Formetanaat;2012;0.0;0.0;
5277;Broccoli;Formetanaat;2016;0.0;0.0;
5278;Broccoli;Fosetyl;2012;0.0;0.0;
5279;Broccoli;Fosetyl;2016;0.0;0.0;
5280;Broccoli;Fosthiazaat;2012;0.0;0.0;
5281;Broccoli;Fosthiazaat;2016;0.0;0.0;
5282;Broccoli;Gibberellin A4 + A7;2012;0.0;0.0;
5283;Broccoli;Gibberellin A4 + A7;2016;0.0;0.0;
5284;Broccoli;Gibberellinezuur;2012;0.0;0.0;
5285;Broccoli;Gibberellinezuur;2016;0.0;0.0;
5286;Broccoli;Gliocladium catenulatum stam J1446;2012;0.0;0.0;
5287;Broccoli;Gliocladium catenulatum stam J1446;2016;0.0;0.0;
5288;Broccoli;Glufosinaat-ammonium;2012;0.0;0.0;
5289;Broccoli;Glufosinaat-ammonium;2016;0.0;0.0;
5290;Broccoli;Glyfosaat;2012;762.0;383.0;0.5
5291;Broccoli;Glyfosaat;2016;274.0;417.0;1.5
5292;Broccoli;Haloxyfop-P-methyl;2012;0.0;0.0;
5293;Broccoli;Haloxyfop-P-methyl;2016;0.0;0.0;
5294;Broccoli;Hexythiazox;2012;0.0;0.0;
5295;Broccoli;Hexythiazox;2016;0.0;0.0;
5296;Broccoli;IJzer(II)sulfaat;2012;0.0;0.0;
5297;Broccoli;IJzer(II)sulfaat;2016;0.0;0.0;
5298;Broccoli;IJzer(III)fosfaat;2012;110.0;5.0;0.0
5299;Broccoli;IJzer(III)fosfaat;2016;7.0;2.0;0.3
5300;Broccoli;Imazalil;2012;0.0;0.0;
5301;Broccoli;Imazalil;2016;0.0;0.0;
5302;Broccoli;Imazamox;2012;0.0;0.0;
5303;Broccoli;Imazamox;2016;0.0;0.0;
5304;Broccoli;Imidacloprid;2012;83.0;0.0;0.0
5305;Broccoli;Imidacloprid;2016;0.0;0.0;
5306;Broccoli;Indolylboterzuur;2012;0.0;0.0;
5307;Broccoli;Indolylboterzuur;2016;0.0;0.0;
5308;Broccoli;Indoxacarb;2012;532.0;1.0;0.0
5309;Broccoli;Indoxacarb;2016;598.0;88.0;0.1
5310;Broccoli;Iodosulfuron-methyl-natrium;2012;0.0;0.0;
5311;Broccoli;Iodosulfuron-methyl-natrium;2016;0.0;0.0;
5312;Broccoli;Ioxynil;2012;0.0;0.0;
5313;Broccoli;Ioxynil;2016;0.0;0.0;
5314;Broccoli;Ioxynil octanoaat;2012;0.0;0.0;
5315;Broccoli;Ioxynil octanoaat;2016;0.0;0.0;
5316;Broccoli;Iprodion;2012;0.0;0.0;
5317;Broccoli;Iprodion;2016;0.0;0.0;
5318;Broccoli;Isaria Fumosorosea Apopka Stam 97;2012;0.0;0.0;
5319;Broccoli;Isaria Fumosorosea Apopka Stam 97;2016;0.0;0.0;
5320;Broccoli;Isoproturon;2012;0.0;0.0;
5321;Broccoli;Isoproturon;2016;0.0;0.0;
5322;Broccoli;Isopyrazam;2012;0.0;0.0;
5323;Broccoli;Isopyrazam;2016;0.0;0.0;
5324;Broccoli;Isoxaflutool;2012;0.0;0.0;
5325;Broccoli;Isoxaflutool;2016;0.0;0.0;
5326;Broccoli;Kaliumfosfonaten;2012;0.0;0.0;
5327;Broccoli;Kaliumfosfonaten;2016;0.0;0.0;
5328;Broccoli;Kaliumjodide;2012;0.0;0.0;
5329;Broccoli;Kaliumjodide;2016;0.0;0.0;
5330;Broccoli;Kaliumthiocyanaat;2012;0.0;0.0;
5331;Broccoli;Kaliumthiocyanaat;2016;0.0;0.0;
5332;Broccoli;Kalium waterstofcarbonaat;2012;0.0;0.0;
5333;Broccoli;Kalium waterstofcarbonaat;2016;0.0;0.0;
5334;Broccoli;Koolzaadolie;2012;0.0;0.0;
5335;Broccoli;Koolzaadolie;2016;0.0;0.0;
5336;Broccoli;Kresoxim-methyl;2012;0.0;0.0;
5337;Broccoli;Kresoxim-methyl;2016;0.0;0.0;
5338;Broccoli;Lambda-cyhalothrin;2012;563.0;6.0;0.0
5339;Broccoli;Lambda-cyhalothrin;2016;893.0;14.0;0.0
5340;Broccoli;Laminarin;2012;0.0;0.0;
5341;Broccoli;Laminarin;2016;0.0;0.0;
5342;Broccoli;Lecanicillium muscarium stam Ve6;2012;0.0;0.0;
5343;Broccoli;Lecanicillium muscarium stam Ve6;2016;0.0;0.0;
5344;Broccoli;Lenacil;2012;0.0;0.0;
5345;Broccoli;Lenacil;2016;0.0;0.0;
5346;Broccoli;Linuron;2012;0.0;0.0;
5347;Broccoli;Linuron;2016;0.0;0.0;
5348;Broccoli;Lufenuron;2012;0.0;0.0;
5349;Broccoli;Lufenuron;2016;0.0;0.0;
5350;Broccoli;Maleinehydrazide;2012;0.0;0.0;
5351;Broccoli;Maleinehydrazide;2016;0.0;0.0;
5352;Broccoli;Maltodextrine;2012;0.0;0.0;
5353;Broccoli;Maltodextrine;2016;0.0;0.0;
5354;Broccoli;Mancozeb;2012;0.0;0.0;
5355;Broccoli;Mancozeb;2016;0.0;0.0;
5356;Broccoli;Mandipropamid;2012;0.0;0.0;
5357;Broccoli;Mandipropamid;2016;0.0;0.0;
5358;Broccoli;Maneb;2012;0.0;0.0;
5359;Broccoli;Maneb;2016;0.0;0.0;
5360;Broccoli;MCPA;2012;0.0;0.0;
5361;Broccoli;MCPA;2016;0.0;0.0;
5362;Broccoli;Mecoprop-P;2012;0.0;0.0;
5363;Broccoli;Mecoprop-P;2016;0.0;0.0;
5364;Broccoli;Mepanipyrim;2012;0.0;0.0;
5365;Broccoli;Mepanipyrim;2016;0.0;0.0;
5366;Broccoli;Mepiquatchloride;2012;0.0;0.0;
5367;Broccoli;Mepiquatchloride;2016;0.0;0.0;
5368;Broccoli;Mesosulfuron-methyl;2012;0.0;0.0;
5369;Broccoli;Mesosulfuron-methyl;2016;0.0;0.0;
5370;Broccoli;Mesotrion;2012;0.0;0.0;
5371;Broccoli;Mesotrion;2016;0.0;0.0;
5372;Broccoli;Metalaxyl-m;2012;295.0;19.0;0.1
5373;Broccoli;Metalaxyl-m;2016;474.0;24.0;0.1
5374;Broccoli;Metaldehyde;2012;188.0;53.0;0.3
5375;Broccoli;Metaldehyde;2016;0.0;0.0;
5376;Broccoli;Metamitron;2012;0.0;0.0;
5377;Broccoli;Metamitron;2016;0.0;0.0;
5378;Broccoli;Metarhizium anisopliae stam FS2;2012;0.0;0.0;
5379;Broccoli;Metarhizium anisopliae stam FS2;2016;0.0;0.0;
5380;Broccoli;Metazachloor;2012;1141.0;802.0;0.7
5381;Broccoli;Metazachloor;2016;1310.0;678.0;0.5
5382;Broccoli;Metconazool;2012;0.0;0.0;
5383;Broccoli;Metconazool;2016;0.0;0.0;
5384;Broccoli;Methiocarb;2012;0.0;0.0;
5385;Broccoli;Methiocarb;2016;0.0;0.0;
5386;Broccoli;Methoxyfenozide;2012;0.0;0.0;
5387;Broccoli;Methoxyfenozide;2016;0.0;0.0;
5388;Broccoli;Metiram;2012;0.0;0.0;
5389;Broccoli;Metiram;2016;0.0;0.0;
5390;Broccoli;Metobromuron;2012;0.0;0.0;
5391;Broccoli;Metobromuron;2016;0.0;0.0;
5392;Broccoli;Metrafenon;2012;0.0;0.0;
5393;Broccoli;Metrafenon;2016;0.0;0.0;
5394;Broccoli;Metribuzin;2012;0.0;0.0;
5395;Broccoli;Metribuzin;2016;0.0;0.0;
5396;Broccoli;Metsulfuron-methyl;2012;0.0;0.0;
5397;Broccoli;Metsulfuron-methyl;2016;0.0;0.0;
5398;Broccoli;Milbemectin;2012;0.0;0.0;
5399;Broccoli;Milbemectin;2016;0.0;0.0;
5400;Broccoli;Minerale olie;2012;0.0;0.0;
5401;Broccoli;Minerale olie;2016;33.0;37.0;1.1
5402;Broccoli;Napropamide;2012;0.0;0.0;
5403;Broccoli;Napropamide;2016;114.0;40.0;0.3
5404;Broccoli;Natrium-p-tolueensulfonchloramide;2012;0.0;0.0;
5405;Broccoli;Natrium-p-tolueensulfonchloramide;2016;0.0;0.0;
5406;Broccoli;Nicosulfuron;2012;0.0;0.0;
5407;Broccoli;Nicosulfuron;2016;0.0;0.0;
5408;Broccoli;Nonaanzuur;2012;0.0;0.0;
5409;Broccoli;Nonaanzuur;2016;0.0;0.0;
5410;Broccoli;Oxamyl;2012;0.0;0.0;
5411;Broccoli;Oxamyl;2016;0.0;0.0;
5412;Broccoli;Paclobutrazol;2012;0.0;0.0;
5413;Broccoli;Paclobutrazol;2016;0.0;0.0;
5414;Broccoli;Penconazool;2012;0.0;0.0;
5415;Broccoli;Penconazool;2016;0.0;0.0;
5416;Broccoli;Pencycuron;2012;0.0;0.0;
5417;Broccoli;Pencycuron;2016;0.0;0.0;
5418;Broccoli;Pendimethalin;2012;0.0;0.0;
5419;Broccoli;Pendimethalin;2016;0.0;0.0;
5420;Broccoli;Penthiopyrad;2012;0.0;0.0;
5421;Broccoli;Penthiopyrad;2016;0.0;0.0;
5422;Broccoli;Pepino mosaic virus, stam CH2, isolaat 1;2012;0.0;0.0;
5423;Broccoli;Pepino mosaic virus, stam CH2, isolaat 1;2016;0.0;0.0;
5424;Broccoli;Picoxystrobin;2012;0.0;0.0;
5425;Broccoli;Picoxystrobin;2016;0.0;0.0;
5426;Broccoli;Pinoxaden;2012;0.0;0.0;
5427;Broccoli;Pinoxaden;2016;0.0;0.0;
5428;Broccoli;Pirimicarb;2012;0.0;0.0;
5429;Broccoli;Pirimicarb;2016;2.0;1.0;0.3
5430;Broccoli;Pirimifos-methyl;2012;0.0;0.0;
5431;Broccoli;Pirimifos-methyl;2016;0.0;0.0;
5432;Broccoli;Prochloraz;2012;0.0;0.0;
5433;Broccoli;Prochloraz;2016;0.0;0.0;
5434;Broccoli;Prohexadione-calcium;2012;0.0;0.0;
5435;Broccoli;Prohexadione-calcium;2016;0.0;0.0;
5436;Broccoli;Propamocarb;2012;0.0;0.0;
5437;Broccoli;Propamocarb;2016;247.0;343.0;1.4
5438;Broccoli;Propiconazool;2012;0.0;0.0;
5439;Broccoli;Propiconazool;2016;0.0;0.0;
5440;Broccoli;Propyzamide;2012;188.0;28.0;0.1
5441;Broccoli;Propyzamide;2016;0.0;0.0;
5442;Broccoli;Prosulfocarb;2012;0.0;0.0;
5443;Broccoli;Prosulfocarb;2016;0.0;0.0;
5444;Broccoli;Prosulfuron;2012;0.0;0.0;
5445;Broccoli;Prosulfuron;2016;0.0;0.0;
5446;Broccoli;Prothioconazool;2012;0.0;0.0;
5447;Broccoli;Prothioconazool;2016;14.0;2.0;0.2
5448;Broccoli;Pymetrozine;2012;0.0;0.0;
5449;Broccoli;Pymetrozine;2016;0.0;0.0;
5450;Broccoli;Pyraclostrobine;2012;0.0;0.0;
5451;Broccoli;Pyraclostrobine;2016;0.0;0.0;
5452;Broccoli;Pyraflufen-ethyl;2012;0.0;0.0;
5453;Broccoli;Pyraflufen-ethyl;2016;0.0;0.0;
5454;Broccoli;Pyrethrinen;2012;0.0;0.0;
5455;Broccoli;Pyrethrinen;2016;0.0;0.0;
5456;Broccoli;Pyridaat;2012;237.0;90.0;0.4
5457;Broccoli;Pyridaat;2016;226.0;80.0;0.4
5458;Broccoli;Pyridaben;2012;0.0;0.0;
5459;Broccoli;Pyridaben;2016;0.0;0.0;
5460;Broccoli;Pyridalyl;2012;0.0;0.0;
5461;Broccoli;Pyridalyl;2016;0.0;0.0;
5462;Broccoli;Pyrimethanil;2012;0.0;0.0;
5463;Broccoli;Pyrimethanil;2016;0.0;0.0;
5464;Broccoli;Pyriproxyfen;2012;0.0;0.0;
5465;Broccoli;Pyriproxyfen;2016;0.0;0.0;
5466;Broccoli;Pyroxsulam;2012;0.0;0.0;
5467;Broccoli;Pyroxsulam;2016;0.0;0.0;
5468;Broccoli;Quinmerac;2012;0.0;0.0;
5469;Broccoli;Quinmerac;2016;0.0;0.0;
5470;Broccoli;Quinoclamine;2012;0.0;0.0;
5471;Broccoli;Quinoclamine;2016;0.0;0.0;
5472;Broccoli;Quizalofop-P-ethyl;2012;0.0;0.0;
5473;Broccoli;Quizalofop-P-ethyl;2016;0.0;0.0;
5474;Broccoli;Rimsulfuron;2012;0.0;0.0;
5475;Broccoli;Rimsulfuron;2016;0.0;0.0;
5476;Broccoli;S-metolachloor;2012;0.0;0.0;
5477;Broccoli;S-metolachloor;2016;0.0;0.0;
5478;Broccoli;Spinosad;2012;271.0;18.0;0.1
5479;Broccoli;Spinosad;2016;223.0;19.0;0.1
5480;Broccoli;Spirodiclofen;2012;0.0;0.0;
5481;Broccoli;Spirodiclofen;2016;0.0;0.0;
5482;Broccoli;Spiromesifen;2012;0.0;0.0;
5483;Broccoli;Spiromesifen;2016;0.0;0.0;
5484;Broccoli;Spirotetramat;2012;218.0;6.0;0.0
5485;Broccoli;Spirotetramat;2016;103.0;4.0;0.0
5486;Broccoli;Streptomyces K61;2012;0.0;0.0;
5487;Broccoli;Streptomyces K61;2016;0.0;0.0;
5488;Broccoli;Sulcotrion;2012;0.0;0.0;
5489;Broccoli;Sulcotrion;2016;0.0;0.0;
5490;Broccoli;Tebuconazool;2012;0.0;0.0;
5491;Broccoli;Tebuconazool;2016;0.0;0.0;
5492;Broccoli;Tebufenpyrad;2012;0.0;0.0;
5493;Broccoli;Tebufenpyrad;2016;0.0;0.0;
5494;Broccoli;Teflubenzuron;2012;0.0;0.0;
5495;Broccoli;Teflubenzuron;2016;0.0;0.0;
5496;Broccoli;Tembotrione;2012;0.0;0.0;
5497;Broccoli;Tembotrione;2016;0.0;0.0;
5498;Broccoli;Tepraloxydim;2012;0.0;0.0;
5499;Broccoli;Tepraloxydim;2016;0.0;0.0;
5500;Broccoli;Terbuthylazine;2012;0.0;0.0;
5501;Broccoli;Terbuthylazine;2016;0.0;0.0;
5502;Broccoli;Thiabendazool;2012;0.0;0.0;
5503;Broccoli;Thiabendazool;2016;0.0;0.0;
5504;Broccoli;Thiacloprid;2012;0.0;0.0;
5505;Broccoli;Thiacloprid;2016;46.0;15.0;0.3
5506;Broccoli;Thiamethoxam;2012;0.0;0.0;
5507;Broccoli;Thiamethoxam;2016;0.0;0.0;
5508;Broccoli;Thiofanaat-methyl;2012;0.0;0.0;
5509;Broccoli;Thiofanaat-methyl;2016;0.0;0.0;
5510;Broccoli;Thiram;2012;0.0;0.0;
5511;Broccoli;Thiram;2016;0.0;0.0;
5512;Broccoli;Tolclofos-methyl;2012;0.0;0.0;
5513;Broccoli;Tolclofos-methyl;2016;0.0;0.0;
5514;Broccoli;Topramezone;2012;0.0;0.0;
5515;Broccoli;Topramezone;2016;0.0;0.0;
5516;Broccoli;Triadimenol;2012;0.0;0.0;
5517;Broccoli;Triadimenol;2016;0.0;0.0;
5518;Broccoli;Tri-allaat;2012;0.0;0.0;
5519;Broccoli;Tri-allaat;2016;0.0;0.0;
5520;Broccoli;Tribenuron-methyl;2012;0.0;0.0;
5521;Broccoli;Tribenuron-methyl;2016;0.0;0.0;
5522;Broccoli;Trichoderma harzianum Rifai stam T-22;2012;0.0;0.0;
5523;Broccoli;Trichoderma harzianum Rifai stam T-22;2016;0.0;0.0;
5524;Broccoli;Triclopyr;2012;0.0;0.0;
5525;Broccoli;Triclopyr;2016;0.0;0.0;
5526;Broccoli;Trifloxystrobin;2012;0.0;0.0;
5527;Broccoli;Trifloxystrobin;2016;0.0;0.0;
5528;Broccoli;Triflumizool;2012;0.0;0.0;
5529;Broccoli;Triflumizool;2016;0.0;0.0;
5530;Broccoli;Triflusulfuron-methyl;2012;0.0;0.0;
5531;Broccoli;Triflusulfuron-methyl;2016;0.0;0.0;
5532;Broccoli;Trinexapac-ethyl;2012;0.0;0.0;
5533;Broccoli;Trinexapac-ethyl;2016;0.0;0.0;
5534;Broccoli;Tritosulfuron;2012;0.0;0.0;
5535;Broccoli;Tritosulfuron;2016;0.0;0.0;
5536;Broccoli;Vetzuren, kaliumzouten;2012;0.0;0.0;
5537;Broccoli;Vetzuren, kaliumzouten;2016;0.0;0.0;
5538;Broccoli;Zilverthiosulfaat;2012;0.0;0.0;
5539;Broccoli;Zilverthiosulfaat;2016;0.0;0.0;
5540;Broccoli;Zoxamide;2012;0.0;0.0;
5541;Broccoli;Zoxamide;2016;0.0;0.0;
5542;Broccoli;Zwavel;2012;0.0;0.0;
5543;Broccoli;Zwavel;2016;0.0;0.0;
5544;Bruine bonen;Totaal van alle werkzame stoffen;2012;1595.0;3598.0;2.3
5545;Bruine bonen;Totaal van alle werkzame stoffen;2016;810.0;1541.0;1.9
5546;Bruine bonen;Totaal schimmel- en bacteriënbestrijding;2012;970.0;925.0;1.0
5547;Bruine bonen;Totaal schimmel- en bacteriënbestrijding;2016;592.0;316.0;0.5
5548;Bruine bonen;Totaal onkruidbestrijding en loofdoding;2012;1595.0;2665.0;1.7
5549;Bruine bonen;Totaal onkruidbestrijding en loofdoding;2016;784.0;1224.0;1.6
5550;Bruine bonen;Totaal insecten- en mijtenbestrijding;2012;28.0;0.0;0.0
5551;Bruine bonen;Totaal insecten- en mijtenbestrijding;2016;31.0;0.0;0.0
5552;Bruine bonen;Totaal slakkenbestrijding;2012;0.0;0.0;
5553;Bruine bonen;Totaal slakkenbestrijding;2016;0.0;0.0;
5554;Bruine bonen;Totaal plantengroeiregulatie/kiemremming;2012;0.0;0.0;
5555;Bruine bonen;Totaal plantengroeiregulatie/kiemremming;2016;0.0;0.0;
5556;Bruine bonen;Totaal andere gewasbeschermingsmiddelen;2012;32.0;8.0;0.3
5557;Bruine bonen;Totaal andere gewasbeschermingsmiddelen;2016;0.0;0.0;
5558;Bruine bonen;1-methylcyclopropeen;2012;0.0;0.0;
5559;Bruine bonen;1-methylcyclopropeen;2016;0.0;0.0;
5560;Bruine bonen;1-naftylazijnzuur;2012;0.0;0.0;
5561;Bruine bonen;1-naftylazijnzuur;2016;0.0;0.0;
5562;Bruine bonen;2,4-D;2012;0.0;0.0;
5563;Bruine bonen;2,4-D;2016;0.0;0.0;
5564;Bruine bonen;6-benzyladenine;2012;0.0;0.0;
5565;Bruine bonen;6-benzyladenine;2016;0.0;0.0;
5566;Bruine bonen;Abamectin;2012;0.0;0.0;
5567;Bruine bonen;Abamectin;2016;0.0;0.0;
5568;Bruine bonen;Acequinocyl;2012;0.0;0.0;
5569;Bruine bonen;Acequinocyl;2016;0.0;0.0;
5570;Bruine bonen;Acetamiprid;2012;0.0;0.0;
5571;Bruine bonen;Acetamiprid;2016;0.0;0.0;
5572;Bruine bonen;Acibenzolar-S-methyl;2012;0.0;0.0;
