ID;Geslacht;Persoonskenmerken;Beroep;Perioden;WerkzameBeroepsbevolking_1
4131;Totaal mannen en vrouwen;Totaal personen;0541 Managers horeca;2023 2e kwartaal;26
4132;Totaal mannen en vrouwen;Totaal personen;0541 Managers horeca;2023 3e kwartaal;26
4133;Totaal mannen en vrouwen;Totaal personen;0541 Managers horeca;2023 4e kwartaal;32
4134;Totaal mannen en vrouwen;Totaal personen;0541 Managers horeca;2023;28
4135;Totaal mannen en vrouwen;Totaal personen;0541 Managers horeca;2024 1e kwartaal;28
4136;Totaal mannen en vrouwen;Totaal personen;0541 Managers horeca;2024 2e kwartaal;26
4137;Totaal mannen en vrouwen;Totaal personen;0541 Managers horeca;2024 3e kwartaal;28
4138;Totaal mannen en vrouwen;Totaal personen;0541 Managers horeca;2024 4e kwartaal;28
4139;Totaal mannen en vrouwen;Totaal personen;0541 Managers horeca;2024;27
4140;Totaal mannen en vrouwen;Totaal personen;0542 Managers detail- en groothandel;2013 1e kwartaal;45
4141;Totaal mannen en vrouwen;Totaal personen;0542 Managers detail- en groothandel;2013 2e kwartaal;44
4142;Totaal mannen en vrouwen;Totaal personen;0542 Managers detail- en groothandel;2013 3e kwartaal;44
4143;Totaal mannen en vrouwen;Totaal personen;0542 Managers detail- en groothandel;2013 4e kwartaal;47
4144;Totaal mannen en vrouwen;Totaal personen;0542 Managers detail- en groothandel;2013;45
4145;Totaal mannen en vrouwen;Totaal personen;0542 Managers detail- en groothandel;2014 1e kwartaal;44
4146;Totaal mannen en vrouwen;Totaal personen;0542 Managers detail- en groothandel;2014 2e kwartaal;37
4147;Totaal mannen en vrouwen;Totaal personen;0542 Managers detail- en groothandel;2014 3e kwartaal;39
4148;Totaal mannen en vrouwen;Totaal personen;0542 Managers detail- en groothandel;2014 4e kwartaal;42
4149;Totaal mannen en vrouwen;Totaal personen;0542 Managers detail- en groothandel;2014;40
4150;Totaal mannen en vrouwen;Totaal personen;0542 Managers detail- en groothandel;2015 1e kwartaal;41
4151;Totaal mannen en vrouwen;Totaal personen;0542 Managers detail- en groothandel;2015 2e kwartaal;42
4152;Totaal mannen en vrouwen;Totaal personen;0542 Managers detail- en groothandel;2015 3e kwartaal;38
4153;Totaal mannen en vrouwen;Totaal personen;0542 Managers detail- en groothandel;2015 4e kwartaal;40
4154;Totaal mannen en vrouwen;Totaal personen;0542 Managers detail- en groothandel;2015 ;40
4155;Totaal mannen en vrouwen;Totaal personen;0542 Managers detail- en groothandel;2016 1e kwartaal;37
4156;Totaal mannen en vrouwen;Totaal personen;0542 Managers detail- en groothandel;2016 2e kwartaal;39
4157;Totaal mannen en vrouwen;Totaal personen;0542 Managers detail- en groothandel;2016 3e kwartaal;40
4158;Totaal mannen en vrouwen;Totaal personen;0542 Managers detail- en groothandel;2016 4e kwartaal;36
4159;Totaal mannen en vrouwen;Totaal personen;0542 Managers detail- en groothandel;2016;38
4160;Totaal mannen en vrouwen;Totaal personen;0542 Managers detail- en groothandel;2017 1e kwartaal;34
4161;Totaal mannen en vrouwen;Totaal personen;0542 Managers detail- en groothandel;2017 2e kwartaal;31
4162;Totaal mannen en vrouwen;Totaal personen;0542 Managers detail- en groothandel;2017 3e kwartaal;30
4163;Totaal mannen en vrouwen;Totaal personen;0542 Managers detail- en groothandel;2017 4e kwartaal;30
4164;Totaal mannen en vrouwen;Totaal personen;0542 Managers detail- en groothandel;2017;31
4165;Totaal mannen en vrouwen;Totaal personen;0542 Managers detail- en groothandel;2018 1e kwartaal;33
4166;Totaal mannen en vrouwen;Totaal personen;0542 Managers detail- en groothandel;2018 2e kwartaal;35
4167;Totaal mannen en vrouwen;Totaal personen;0542 Managers detail- en groothandel;2018 3e kwartaal;36
4168;Totaal mannen en vrouwen;Totaal personen;0542 Managers detail- en groothandel;2018 4e kwartaal;37
4169;Totaal mannen en vrouwen;Totaal personen;0542 Managers detail- en groothandel;2018;35
4170;Totaal mannen en vrouwen;Totaal personen;0542 Managers detail- en groothandel;2019 1e kwartaal;43
4171;Totaal mannen en vrouwen;Totaal personen;0542 Managers detail- en groothandel;2019 2e kwartaal;45
4172;Totaal mannen en vrouwen;Totaal personen;0542 Managers detail- en groothandel;2019 3e kwartaal;46
4173;Totaal mannen en vrouwen;Totaal personen;0542 Managers detail- en groothandel;2019 4e kwartaal;46
4174;Totaal mannen en vrouwen;Totaal personen;0542 Managers detail- en groothandel;2019;45
4175;Totaal mannen en vrouwen;Totaal personen;0542 Managers detail- en groothandel;2020 1e kwartaal;45
4176;Totaal mannen en vrouwen;Totaal personen;0542 Managers detail- en groothandel;2020 2e kwartaal;42
4177;Totaal mannen en vrouwen;Totaal personen;0542 Managers detail- en groothandel;2020 3e kwartaal;38
4178;Totaal mannen en vrouwen;Totaal personen;0542 Managers detail- en groothandel;2020 4e kwartaal;43
4179;Totaal mannen en vrouwen;Totaal personen;0542 Managers detail- en groothandel;2020;42
4180;Totaal mannen en vrouwen;Totaal personen;0542 Managers detail- en groothandel;2021 1e kwartaal;47
4181;Totaal mannen en vrouwen;Totaal personen;0542 Managers detail- en groothandel;2021 2e kwartaal;45
4182;Totaal mannen en vrouwen;Totaal personen;0542 Managers detail- en groothandel;2021 3e kwartaal;44
4183;Totaal mannen en vrouwen;Totaal personen;0542 Managers detail- en groothandel;2021 4e kwartaal;47
4184;Totaal mannen en vrouwen;Totaal personen;0542 Managers detail- en groothandel;2021;46
4185;Totaal mannen en vrouwen;Totaal personen;0542 Managers detail- en groothandel;2022 1e kwartaal;47
4186;Totaal mannen en vrouwen;Totaal personen;0542 Managers detail- en groothandel;2022 2e kwartaal;49
4187;Totaal mannen en vrouwen;Totaal personen;0542 Managers detail- en groothandel;2022 3e kwartaal;51
4188;Totaal mannen en vrouwen;Totaal personen;0542 Managers detail- en groothandel;2022 4e kwartaal;52
4189;Totaal mannen en vrouwen;Totaal personen;0542 Managers detail- en groothandel;2022;50
4190;Totaal mannen en vrouwen;Totaal personen;0542 Managers detail- en groothandel;2023 1e kwartaal;53
4191;Totaal mannen en vrouwen;Totaal personen;0542 Managers detail- en groothandel;2023 2e kwartaal;54
4192;Totaal mannen en vrouwen;Totaal personen;0542 Managers detail- en groothandel;2023 3e kwartaal;54
4193;Totaal mannen en vrouwen;Totaal personen;0542 Managers detail- en groothandel;2023 4e kwartaal;63
4194;Totaal mannen en vrouwen;Totaal personen;0542 Managers detail- en groothandel;2023;56
4195;Totaal mannen en vrouwen;Totaal personen;0542 Managers detail- en groothandel;2024 1e kwartaal;56
4196;Totaal mannen en vrouwen;Totaal personen;0542 Managers detail- en groothandel;2024 2e kwartaal;56
4197;Totaal mannen en vrouwen;Totaal personen;0542 Managers detail- en groothandel;2024 3e kwartaal;61
4198;Totaal mannen en vrouwen;Totaal personen;0542 Managers detail- en groothandel;2024 4e kwartaal;55
4199;Totaal mannen en vrouwen;Totaal personen;0542 Managers detail- en groothandel;2024;57
4200;Totaal mannen en vrouwen;Totaal personen;0543 Managers commerciële en persoonl.;2013 1e kwartaal;12
4201;Totaal mannen en vrouwen;Totaal personen;0543 Managers commerciële en persoonl.;2013 2e kwartaal;11
4202;Totaal mannen en vrouwen;Totaal personen;0543 Managers commerciële en persoonl.;2013 3e kwartaal;12
4203;Totaal mannen en vrouwen;Totaal personen;0543 Managers commerciële en persoonl.;2013 4e kwartaal;17
4204;Totaal mannen en vrouwen;Totaal personen;0543 Managers commerciële en persoonl.;2013;13
4205;Totaal mannen en vrouwen;Totaal personen;0543 Managers commerciële en persoonl.;2014 1e kwartaal;16
4206;Totaal mannen en vrouwen;Totaal personen;0543 Managers commerciële en persoonl.;2014 2e kwartaal;16
4207;Totaal mannen en vrouwen;Totaal personen;0543 Managers commerciële en persoonl.;2014 3e kwartaal;19
4208;Totaal mannen en vrouwen;Totaal personen;0543 Managers commerciële en persoonl.;2014 4e kwartaal;21
4209;Totaal mannen en vrouwen;Totaal personen;0543 Managers commerciële en persoonl.;2014;18
4210;Totaal mannen en vrouwen;Totaal personen;0543 Managers commerciële en persoonl.;2015 1e kwartaal;15
4211;Totaal mannen en vrouwen;Totaal personen;0543 Managers commerciële en persoonl.;2015 2e kwartaal;17
4212;Totaal mannen en vrouwen;Totaal personen;0543 Managers commerciële en persoonl.;2015 3e kwartaal;16
4213;Totaal mannen en vrouwen;Totaal personen;0543 Managers commerciële en persoonl.;2015 4e kwartaal;13
4214;Totaal mannen en vrouwen;Totaal personen;0543 Managers commerciële en persoonl.;2015 ;15
4215;Totaal mannen en vrouwen;Totaal personen;0543 Managers commerciële en persoonl.;2016 1e kwartaal;11
4216;Totaal mannen en vrouwen;Totaal personen;0543 Managers commerciële en persoonl.;2016 2e kwartaal;9
4217;Totaal mannen en vrouwen;Totaal personen;0543 Managers commerciële en persoonl.;2016 3e kwartaal;9
4218;Totaal mannen en vrouwen;Totaal personen;0543 Managers commerciële en persoonl.;2016 4e kwartaal;9
4219;Totaal mannen en vrouwen;Totaal personen;0543 Managers commerciële en persoonl.;2016;9
4220;Totaal mannen en vrouwen;Totaal personen;0543 Managers commerciële en persoonl.;2017 1e kwartaal;10
4221;Totaal mannen en vrouwen;Totaal personen;0543 Managers commerciële en persoonl.;2017 2e kwartaal;11
4222;Totaal mannen en vrouwen;Totaal personen;0543 Managers commerciële en persoonl.;2017 3e kwartaal;11
4223;Totaal mannen en vrouwen;Totaal personen;0543 Managers commerciële en persoonl.;2017 4e kwartaal;12
4224;Totaal mannen en vrouwen;Totaal personen;0543 Managers commerciële en persoonl.;2017;11
4225;Totaal mannen en vrouwen;Totaal personen;0543 Managers commerciële en persoonl.;2018 1e kwartaal;11
4226;Totaal mannen en vrouwen;Totaal personen;0543 Managers commerciële en persoonl.;2018 2e kwartaal;10
4227;Totaal mannen en vrouwen;Totaal personen;0543 Managers commerciële en persoonl.;2018 3e kwartaal;10
4228;Totaal mannen en vrouwen;Totaal personen;0543 Managers commerciële en persoonl.;2018 4e kwartaal;12
4229;Totaal mannen en vrouwen;Totaal personen;0543 Managers commerciële en persoonl.;2018;11
4230;Totaal mannen en vrouwen;Totaal personen;0543 Managers commerciële en persoonl.;2019 1e kwartaal;12
4231;Totaal mannen en vrouwen;Totaal personen;0543 Managers commerciële en persoonl.;2019 2e kwartaal;10
4232;Totaal mannen en vrouwen;Totaal personen;0543 Managers commerciële en persoonl.;2019 3e kwartaal;11
4233;Totaal mannen en vrouwen;Totaal personen;0543 Managers commerciële en persoonl.;2019 4e kwartaal;9
4234;Totaal mannen en vrouwen;Totaal personen;0543 Managers commerciële en persoonl.;2019;11
4235;Totaal mannen en vrouwen;Totaal personen;0543 Managers commerciële en persoonl.;2020 1e kwartaal;10
4236;Totaal mannen en vrouwen;Totaal personen;0543 Managers commerciële en persoonl.;2020 2e kwartaal;10
4237;Totaal mannen en vrouwen;Totaal personen;0543 Managers commerciële en persoonl.;2020 3e kwartaal;10
4238;Totaal mannen en vrouwen;Totaal personen;0543 Managers commerciële en persoonl.;2020 4e kwartaal;8
4239;Totaal mannen en vrouwen;Totaal personen;0543 Managers commerciële en persoonl.;2020;10
4240;Totaal mannen en vrouwen;Totaal personen;0543 Managers commerciële en persoonl.;2021 1e kwartaal;8
4241;Totaal mannen en vrouwen;Totaal personen;0543 Managers commerciële en persoonl.;2021 2e kwartaal;10
4242;Totaal mannen en vrouwen;Totaal personen;0543 Managers commerciële en persoonl.;2021 3e kwartaal;11
4243;Totaal mannen en vrouwen;Totaal personen;0543 Managers commerciële en persoonl.;2021 4e kwartaal;14
4244;Totaal mannen en vrouwen;Totaal personen;0543 Managers commerciële en persoonl.;2021;11
4245;Totaal mannen en vrouwen;Totaal personen;0543 Managers commerciële en persoonl.;2022 1e kwartaal;13
4246;Totaal mannen en vrouwen;Totaal personen;0543 Managers commerciële en persoonl.;2022 2e kwartaal;15
4247;Totaal mannen en vrouwen;Totaal personen;0543 Managers commerciële en persoonl.;2022 3e kwartaal;16
4248;Totaal mannen en vrouwen;Totaal personen;0543 Managers commerciële en persoonl.;2022 4e kwartaal;18
4249;Totaal mannen en vrouwen;Totaal personen;0543 Managers commerciële en persoonl.;2022;15
4250;Totaal mannen en vrouwen;Totaal personen;0543 Managers commerciële en persoonl.;2023 1e kwartaal;16
4251;Totaal mannen en vrouwen;Totaal personen;0543 Managers commerciële en persoonl.;2023 2e kwartaal;16
4252;Totaal mannen en vrouwen;Totaal personen;0543 Managers commerciële en persoonl.;2023 3e kwartaal;15
4253;Totaal mannen en vrouwen;Totaal personen;0543 Managers commerciële en persoonl.;2023 4e kwartaal;17
4254;Totaal mannen en vrouwen;Totaal personen;0543 Managers commerciële en persoonl.;2023;16
4255;Totaal mannen en vrouwen;Totaal personen;0543 Managers commerciële en persoonl.;2024 1e kwartaal;17
4256;Totaal mannen en vrouwen;Totaal personen;0543 Managers commerciële en persoonl.;2024 2e kwartaal;18
4257;Totaal mannen en vrouwen;Totaal personen;0543 Managers commerciële en persoonl.;2024 3e kwartaal;17
4258;Totaal mannen en vrouwen;Totaal personen;0543 Managers commerciële en persoonl.;2024 4e kwartaal;18
4259;Totaal mannen en vrouwen;Totaal personen;0543 Managers commerciële en persoonl.;2024;17
4260;Totaal mannen en vrouwen;Totaal personen;055 Managers z.n.d.;2013 1e kwartaal;45
4261;Totaal mannen en vrouwen;Totaal personen;055 Managers z.n.d.;2013 2e kwartaal;54
4262;Totaal mannen en vrouwen;Totaal personen;055 Managers z.n.d.;2013 3e kwartaal;56
4263;Totaal mannen en vrouwen;Totaal personen;055 Managers z.n.d.;2013 4e kwartaal;61
4264;Totaal mannen en vrouwen;Totaal personen;055 Managers z.n.d.;2013;54
4265;Totaal mannen en vrouwen;Totaal personen;055 Managers z.n.d.;2014 1e kwartaal;53
4266;Totaal mannen en vrouwen;Totaal personen;055 Managers z.n.d.;2014 2e kwartaal;44
4267;Totaal mannen en vrouwen;Totaal personen;055 Managers z.n.d.;2014 3e kwartaal;48
4268;Totaal mannen en vrouwen;Totaal personen;055 Managers z.n.d.;2014 4e kwartaal;43
4269;Totaal mannen en vrouwen;Totaal personen;055 Managers z.n.d.;2014;47
4270;Totaal mannen en vrouwen;Totaal personen;055 Managers z.n.d.;2015 1e kwartaal;40
4271;Totaal mannen en vrouwen;Totaal personen;055 Managers z.n.d.;2015 2e kwartaal;33
4272;Totaal mannen en vrouwen;Totaal personen;055 Managers z.n.d.;2015 3e kwartaal;28
4273;Totaal mannen en vrouwen;Totaal personen;055 Managers z.n.d.;2015 4e kwartaal;29
4274;Totaal mannen en vrouwen;Totaal personen;055 Managers z.n.d.;2015 ;32
4275;Totaal mannen en vrouwen;Totaal personen;055 Managers z.n.d.;2016 1e kwartaal;28
4276;Totaal mannen en vrouwen;Totaal personen;055 Managers z.n.d.;2016 2e kwartaal;26
4277;Totaal mannen en vrouwen;Totaal personen;055 Managers z.n.d.;2016 3e kwartaal;27
4278;Totaal mannen en vrouwen;Totaal personen;055 Managers z.n.d.;2016 4e kwartaal;25
4279;Totaal mannen en vrouwen;Totaal personen;055 Managers z.n.d.;2016;27
4280;Totaal mannen en vrouwen;Totaal personen;055 Managers z.n.d.;2017 1e kwartaal;23
4281;Totaal mannen en vrouwen;Totaal personen;055 Managers z.n.d.;2017 2e kwartaal;19
4282;Totaal mannen en vrouwen;Totaal personen;055 Managers z.n.d.;2017 3e kwartaal;19
4283;Totaal mannen en vrouwen;Totaal personen;055 Managers z.n.d.;2017 4e kwartaal;13
4284;Totaal mannen en vrouwen;Totaal personen;055 Managers z.n.d.;2017;18
4285;Totaal mannen en vrouwen;Totaal personen;055 Managers z.n.d.;2018 1e kwartaal;10
4286;Totaal mannen en vrouwen;Totaal personen;055 Managers z.n.d.;2018 2e kwartaal;10
4287;Totaal mannen en vrouwen;Totaal personen;055 Managers z.n.d.;2018 3e kwartaal;8
4288;Totaal mannen en vrouwen;Totaal personen;055 Managers z.n.d.;2018 4e kwartaal;9
4289;Totaal mannen en vrouwen;Totaal personen;055 Managers z.n.d.;2018;9
4290;Totaal mannen en vrouwen;Totaal personen;055 Managers z.n.d.;2019 1e kwartaal;14
4291;Totaal mannen en vrouwen;Totaal personen;055 Managers z.n.d.;2019 2e kwartaal;23
4292;Totaal mannen en vrouwen;Totaal personen;055 Managers z.n.d.;2019 3e kwartaal;29
4293;Totaal mannen en vrouwen;Totaal personen;055 Managers z.n.d.;2019 4e kwartaal;28
4294;Totaal mannen en vrouwen;Totaal personen;055 Managers z.n.d.;2019;24
4295;Totaal mannen en vrouwen;Totaal personen;055 Managers z.n.d.;2020 1e kwartaal;31
4296;Totaal mannen en vrouwen;Totaal personen;055 Managers z.n.d.;2020 2e kwartaal;25
4297;Totaal mannen en vrouwen;Totaal personen;055 Managers z.n.d.;2020 3e kwartaal;21
4298;Totaal mannen en vrouwen;Totaal personen;055 Managers z.n.d.;2020 4e kwartaal;14
4299;Totaal mannen en vrouwen;Totaal personen;055 Managers z.n.d.;2020;23
4300;Totaal mannen en vrouwen;Totaal personen;055 Managers z.n.d.;2021 1e kwartaal;21
4301;Totaal mannen en vrouwen;Totaal personen;055 Managers z.n.d.;2021 2e kwartaal;17
4302;Totaal mannen en vrouwen;Totaal personen;055 Managers z.n.d.;2021 3e kwartaal;16
4303;Totaal mannen en vrouwen;Totaal personen;055 Managers z.n.d.;2021 4e kwartaal;14
4304;Totaal mannen en vrouwen;Totaal personen;055 Managers z.n.d.;2021;17
4305;Totaal mannen en vrouwen;Totaal personen;055 Managers z.n.d.;2022 1e kwartaal;17
4306;Totaal mannen en vrouwen;Totaal personen;055 Managers z.n.d.;2022 2e kwartaal;12
4307;Totaal mannen en vrouwen;Totaal personen;055 Managers z.n.d.;2022 3e kwartaal;14
4308;Totaal mannen en vrouwen;Totaal personen;055 Managers z.n.d.;2022 4e kwartaal;12
4309;Totaal mannen en vrouwen;Totaal personen;055 Managers z.n.d.;2022;14
4310;Totaal mannen en vrouwen;Totaal personen;055 Managers z.n.d.;2023 1e kwartaal;10
4311;Totaal mannen en vrouwen;Totaal personen;055 Managers z.n.d.;2023 2e kwartaal;11
4312;Totaal mannen en vrouwen;Totaal personen;055 Managers z.n.d.;2023 3e kwartaal;13
4313;Totaal mannen en vrouwen;Totaal personen;055 Managers z.n.d.;2023 4e kwartaal;13
4314;Totaal mannen en vrouwen;Totaal personen;055 Managers z.n.d.;2023;12
4315;Totaal mannen en vrouwen;Totaal personen;055 Managers z.n.d.;2024 1e kwartaal;12
4316;Totaal mannen en vrouwen;Totaal personen;055 Managers z.n.d.;2024 2e kwartaal;10
4317;Totaal mannen en vrouwen;Totaal personen;055 Managers z.n.d.;2024 3e kwartaal;8
4318;Totaal mannen en vrouwen;Totaal personen;055 Managers z.n.d.;2024 4e kwartaal;6
4319;Totaal mannen en vrouwen;Totaal personen;055 Managers z.n.d.;2024;9
4320;Totaal mannen en vrouwen;Totaal personen;0551 Managers z.n.d.;2013 1e kwartaal;45
4321;Totaal mannen en vrouwen;Totaal personen;0551 Managers z.n.d.;2013 2e kwartaal;54
4322;Totaal mannen en vrouwen;Totaal personen;0551 Managers z.n.d.;2013 3e kwartaal;56
4323;Totaal mannen en vrouwen;Totaal personen;0551 Managers z.n.d.;2013 4e kwartaal;61
4324;Totaal mannen en vrouwen;Totaal personen;0551 Managers z.n.d.;2013;54
4325;Totaal mannen en vrouwen;Totaal personen;0551 Managers z.n.d.;2014 1e kwartaal;53
4326;Totaal mannen en vrouwen;Totaal personen;0551 Managers z.n.d.;2014 2e kwartaal;44
4327;Totaal mannen en vrouwen;Totaal personen;0551 Managers z.n.d.;2014 3e kwartaal;48
4328;Totaal mannen en vrouwen;Totaal personen;0551 Managers z.n.d.;2014 4e kwartaal;43
4329;Totaal mannen en vrouwen;Totaal personen;0551 Managers z.n.d.;2014;47
4330;Totaal mannen en vrouwen;Totaal personen;0551 Managers z.n.d.;2015 1e kwartaal;40
4331;Totaal mannen en vrouwen;Totaal personen;0551 Managers z.n.d.;2015 2e kwartaal;33
4332;Totaal mannen en vrouwen;Totaal personen;0551 Managers z.n.d.;2015 3e kwartaal;28
4333;Totaal mannen en vrouwen;Totaal personen;0551 Managers z.n.d.;2015 4e kwartaal;29
4334;Totaal mannen en vrouwen;Totaal personen;0551 Managers z.n.d.;2015 ;32
4335;Totaal mannen en vrouwen;Totaal personen;0551 Managers z.n.d.;2016 1e kwartaal;28
4336;Totaal mannen en vrouwen;Totaal personen;0551 Managers z.n.d.;2016 2e kwartaal;26
4337;Totaal mannen en vrouwen;Totaal personen;0551 Managers z.n.d.;2016 3e kwartaal;27
4338;Totaal mannen en vrouwen;Totaal personen;0551 Managers z.n.d.;2016 4e kwartaal;25
4339;Totaal mannen en vrouwen;Totaal personen;0551 Managers z.n.d.;2016;27
4340;Totaal mannen en vrouwen;Totaal personen;0551 Managers z.n.d.;2017 1e kwartaal;23
4341;Totaal mannen en vrouwen;Totaal personen;0551 Managers z.n.d.;2017 2e kwartaal;19
4342;Totaal mannen en vrouwen;Totaal personen;0551 Managers z.n.d.;2017 3e kwartaal;19
4343;Totaal mannen en vrouwen;Totaal personen;0551 Managers z.n.d.;2017 4e kwartaal;13
4344;Totaal mannen en vrouwen;Totaal personen;0551 Managers z.n.d.;2017;18
4345;Totaal mannen en vrouwen;Totaal personen;0551 Managers z.n.d.;2018 1e kwartaal;10
4346;Totaal mannen en vrouwen;Totaal personen;0551 Managers z.n.d.;2018 2e kwartaal;10
4347;Totaal mannen en vrouwen;Totaal personen;0551 Managers z.n.d.;2018 3e kwartaal;8
4348;Totaal mannen en vrouwen;Totaal personen;0551 Managers z.n.d.;2018 4e kwartaal;9
4349;Totaal mannen en vrouwen;Totaal personen;0551 Managers z.n.d.;2018;9
4350;Totaal mannen en vrouwen;Totaal personen;0551 Managers z.n.d.;2019 1e kwartaal;14
4351;Totaal mannen en vrouwen;Totaal personen;0551 Managers z.n.d.;2019 2e kwartaal;23
4352;Totaal mannen en vrouwen;Totaal personen;0551 Managers z.n.d.;2019 3e kwartaal;29
4353;Totaal mannen en vrouwen;Totaal personen;0551 Managers z.n.d.;2019 4e kwartaal;28
4354;Totaal mannen en vrouwen;Totaal personen;0551 Managers z.n.d.;2019;24
4355;Totaal mannen en vrouwen;Totaal personen;0551 Managers z.n.d.;2020 1e kwartaal;31
4356;Totaal mannen en vrouwen;Totaal personen;0551 Managers z.n.d.;2020 2e kwartaal;25
4357;Totaal mannen en vrouwen;Totaal personen;0551 Managers z.n.d.;2020 3e kwartaal;21
4358;Totaal mannen en vrouwen;Totaal personen;0551 Managers z.n.d.;2020 4e kwartaal;14
4359;Totaal mannen en vrouwen;Totaal personen;0551 Managers z.n.d.;2020;23
4360;Totaal mannen en vrouwen;Totaal personen;0551 Managers z.n.d.;2021 1e kwartaal;21
4361;Totaal mannen en vrouwen;Totaal personen;0551 Managers z.n.d.;2021 2e kwartaal;17
4362;Totaal mannen en vrouwen;Totaal personen;0551 Managers z.n.d.;2021 3e kwartaal;16
4363;Totaal mannen en vrouwen;Totaal personen;0551 Managers z.n.d.;2021 4e kwartaal;14
4364;Totaal mannen en vrouwen;Totaal personen;0551 Managers z.n.d.;2021;17
4365;Totaal mannen en vrouwen;Totaal personen;0551 Managers z.n.d.;2022 1e kwartaal;17
4366;Totaal mannen en vrouwen;Totaal personen;0551 Managers z.n.d.;2022 2e kwartaal;12
4367;Totaal mannen en vrouwen;Totaal personen;0551 Managers z.n.d.;2022 3e kwartaal;14
4368;Totaal mannen en vrouwen;Totaal personen;0551 Managers z.n.d.;2022 4e kwartaal;12
4369;Totaal mannen en vrouwen;Totaal personen;0551 Managers z.n.d.;2022;14
4370;Totaal mannen en vrouwen;Totaal personen;0551 Managers z.n.d.;2023 1e kwartaal;10
4371;Totaal mannen en vrouwen;Totaal personen;0551 Managers z.n.d.;2023 2e kwartaal;11
4372;Totaal mannen en vrouwen;Totaal personen;0551 Managers z.n.d.;2023 3e kwartaal;13
4373;Totaal mannen en vrouwen;Totaal personen;0551 Managers z.n.d.;2023 4e kwartaal;13
4374;Totaal mannen en vrouwen;Totaal personen;0551 Managers z.n.d.;2023;12
4375;Totaal mannen en vrouwen;Totaal personen;0551 Managers z.n.d.;2024 1e kwartaal;12
4376;Totaal mannen en vrouwen;Totaal personen;0551 Managers z.n.d.;2024 2e kwartaal;10
4377;Totaal mannen en vrouwen;Totaal personen;0551 Managers z.n.d.;2024 3e kwartaal;8
4378;Totaal mannen en vrouwen;Totaal personen;0551 Managers z.n.d.;2024 4e kwartaal;6
4379;Totaal mannen en vrouwen;Totaal personen;0551 Managers z.n.d.;2024;9
4380;Totaal mannen en vrouwen;Totaal personen;06 Openbaar bestuur, veiligheid en ju.;2013 1e kwartaal;310
4381;Totaal mannen en vrouwen;Totaal personen;06 Openbaar bestuur, veiligheid en ju.;2013 2e kwartaal;302
4382;Totaal mannen en vrouwen;Totaal personen;06 Openbaar bestuur, veiligheid en ju.;2013 3e kwartaal;293
4383;Totaal mannen en vrouwen;Totaal personen;06 Openbaar bestuur, veiligheid en ju.;2013 4e kwartaal;295
4384;Totaal mannen en vrouwen;Totaal personen;06 Openbaar bestuur, veiligheid en ju.;2013;300
4385;Totaal mannen en vrouwen;Totaal personen;06 Openbaar bestuur, veiligheid en ju.;2014 1e kwartaal;288
4386;Totaal mannen en vrouwen;Totaal personen;06 Openbaar bestuur, veiligheid en ju.;2014 2e kwartaal;285
4387;Totaal mannen en vrouwen;Totaal personen;06 Openbaar bestuur, veiligheid en ju.;2014 3e kwartaal;272
4388;Totaal mannen en vrouwen;Totaal personen;06 Openbaar bestuur, veiligheid en ju.;2014 4e kwartaal;275
4389;Totaal mannen en vrouwen;Totaal personen;06 Openbaar bestuur, veiligheid en ju.;2014;280
4390;Totaal mannen en vrouwen;Totaal personen;06 Openbaar bestuur, veiligheid en ju.;2015 1e kwartaal;269
4391;Totaal mannen en vrouwen;Totaal personen;06 Openbaar bestuur, veiligheid en ju.;2015 2e kwartaal;280
4392;Totaal mannen en vrouwen;Totaal personen;06 Openbaar bestuur, veiligheid en ju.;2015 3e kwartaal;277
4393;Totaal mannen en vrouwen;Totaal personen;06 Openbaar bestuur, veiligheid en ju.;2015 4e kwartaal;281
4394;Totaal mannen en vrouwen;Totaal personen;06 Openbaar bestuur, veiligheid en ju.;2015 ;277
4395;Totaal mannen en vrouwen;Totaal personen;06 Openbaar bestuur, veiligheid en ju.;2016 1e kwartaal;278
4396;Totaal mannen en vrouwen;Totaal personen;06 Openbaar bestuur, veiligheid en ju.;2016 2e kwartaal;289
4397;Totaal mannen en vrouwen;Totaal personen;06 Openbaar bestuur, veiligheid en ju.;2016 3e kwartaal;303
4398;Totaal mannen en vrouwen;Totaal personen;06 Openbaar bestuur, veiligheid en ju.;2016 4e kwartaal;298
4399;Totaal mannen en vrouwen;Totaal personen;06 Openbaar bestuur, veiligheid en ju.;2016;292
4400;Totaal mannen en vrouwen;Totaal personen;06 Openbaar bestuur, veiligheid en ju.;2017 1e kwartaal;304
4401;Totaal mannen en vrouwen;Totaal personen;06 Openbaar bestuur, veiligheid en ju.;2017 2e kwartaal;304
4402;Totaal mannen en vrouwen;Totaal personen;06 Openbaar bestuur, veiligheid en ju.;2017 3e kwartaal;295
4403;Totaal mannen en vrouwen;Totaal personen;06 Openbaar bestuur, veiligheid en ju.;2017 4e kwartaal;301
4404;Totaal mannen en vrouwen;Totaal personen;06 Openbaar bestuur, veiligheid en ju.;2017;301
4405;Totaal mannen en vrouwen;Totaal personen;06 Openbaar bestuur, veiligheid en ju.;2018 1e kwartaal;298
4406;Totaal mannen en vrouwen;Totaal personen;06 Openbaar bestuur, veiligheid en ju.;2018 2e kwartaal;316
4407;Totaal mannen en vrouwen;Totaal personen;06 Openbaar bestuur, veiligheid en ju.;2018 3e kwartaal;311
