ID;RegioS;SociaalEconomischeCategorie;AantalPersonenMet52WekenInkomen_1;GemiddeldBesteedbaarInkomen_2
2043;Haarlem;Pensioenontvanger;23.3;16.2
2044;Haarlemmerliede c.a.;Totaal sociaal-economische categorie;3.7;21.4
2045;Haarlemmerliede c.a.;Totaal actief;2.5;24.0
2046;Haarlemmerliede c.a.;Werknemer;2.2;23.5
2047;Haarlemmerliede c.a.;Zelfstandige;0.3;28.1
2048;Haarlemmerliede c.a.;Totaal niet-actief;1.1;15.6
2049;Haarlemmerliede c.a.;Werkloosheids- en bijstandsuitk. ontv.;;
2050;Haarlemmerliede c.a.;Pensioenontvanger;0.8;16.9
2051;Haarlemmermeer;Totaal sociaal-economische categorie;82.5;20.2
2052;Haarlemmermeer;Totaal actief;59.5;22.2
2053;Haarlemmermeer;Werknemer;53.2;22.0
2054;Haarlemmermeer;Zelfstandige;6.2;23.1
2055;Haarlemmermeer;Totaal niet-actief;23.0;15.0
2056;Haarlemmermeer;Werkloosheids- en bijstandsuitk. ontv.;1.2;14.0
2057;Haarlemmermeer;Pensioenontvanger;14.1;17.0
2058;Harenkarspel;Totaal sociaal-economische categorie;10.5;18.6
2059;Harenkarspel;Totaal actief;7.5;20.3
2060;Harenkarspel;Werknemer;6.2;20.2
2061;Harenkarspel;Zelfstandige;1.3;20.7
2062;Harenkarspel;Totaal niet-actief;3.0;14.2
2063;Harenkarspel;Werkloosheids- en bijstandsuitk. ontv.;;
2064;Harenkarspel;Pensioenontvanger;1.8;15.5
2065;Heemskerk;Totaal sociaal-economische categorie;24.9;18.6
2066;Heemskerk;Totaal actief;15.2;20.6
2067;Heemskerk;Werknemer;13.8;20.4
2068;Heemskerk;Zelfstandige;1.4;23.3
2069;Heemskerk;Totaal niet-actief;9.7;15.5
2070;Heemskerk;Werkloosheids- en bijstandsuitk. ontv.;0.7;13.4
2071;Heemskerk;Pensioenontvanger;6.5;17.3
2072;Heemstede;Totaal sociaal-economische categorie;17.7;24.7
2073;Heemstede;Totaal actief;10.1;28.8
2074;Heemstede;Werknemer;8.6;28.7
2075;Heemstede;Zelfstandige;1.5;29.7
2076;Heemstede;Totaal niet-actief;7.6;19.3
2077;Heemstede;Werkloosheids- en bijstandsuitk. ontv.;0.2;16.2
2078;Heemstede;Pensioenontvanger;5.6;21.7
2079;Heerhugowaard;Totaal sociaal-economische categorie;31.1;18.5
2080;Heerhugowaard;Totaal actief;21.9;20.2
2081;Heerhugowaard;Werknemer;19.7;20.1
2082;Heerhugowaard;Zelfstandige;2.2;20.8
2083;Heerhugowaard;Totaal niet-actief;9.1;14.4
2084;Heerhugowaard;Werkloosheids- en bijstandsuitk. ontv.;0.7;13.0
2085;Heerhugowaard;Pensioenontvanger;4.9;16.1
2086;Heiloo;Totaal sociaal-economische categorie;14.9;21.2
2087;Heiloo;Totaal actief;8.9;23.9
2088;Heiloo;Werknemer;7.9;23.5
2089;Heiloo;Zelfstandige;1.1;26.8
2090;Heiloo;Totaal niet-actief;6.0;17.2
2091;Heiloo;Werkloosheids- en bijstandsuitk. ontv.;0.2;13.3
2092;Heiloo;Pensioenontvanger;4.2;18.9
2093;Den Helder;Totaal sociaal-economische categorie;40.5;17.6
2094;Den Helder;Totaal actief;24.4;19.4
2095;Den Helder;Werknemer;22.4;19.2
2096;Den Helder;Zelfstandige;2.0;21.5
2097;Den Helder;Totaal niet-actief;16.2;14.8
2098;Den Helder;Werkloosheids- en bijstandsuitk. ontv.;1.9;12.8
2099;Den Helder;Pensioenontvanger;9.9;16.6
2100;Hilversum;Totaal sociaal-economische categorie;58.5;20.5
2101;Hilversum;Totaal actief;35.6;23.4
2102;Hilversum;Werknemer;30.8;23.4
2103;Hilversum;Zelfstandige;4.7;23.3
2104;Hilversum;Totaal niet-actief;22.8;16.1
2105;Hilversum;Werkloosheids- en bijstandsuitk. ontv.;1.5;12.8
2106;Hilversum;Pensioenontvanger;15.8;17.8
2107;Hoorn;Totaal sociaal-economische categorie;45.3;18.6
2108;Hoorn;Totaal actief;30.1;20.8
2109;Hoorn;Werknemer;27.0;20.7
2110;Hoorn;Zelfstandige;3.1;21.5
2111;Hoorn;Totaal niet-actief;15.1;14.3
2112;Hoorn;Werkloosheids- en bijstandsuitk. ontv.;1.5;13.6
2113;Hoorn;Pensioenontvanger;8.4;16.0
2114;Huizen;Totaal sociaal-economische categorie;27.9;20.7
2115;Huizen;Totaal actief;18.7;23.2
2116;Huizen;Werknemer;16.5;22.8
2117;Huizen;Zelfstandige;2.3;26.3
2118;Huizen;Totaal niet-actief;9.1;15.5
2119;Huizen;Werkloosheids- en bijstandsuitk. ontv.;0.7;13.3
2120;Huizen;Pensioenontvanger;5.6;17.8
2121;Niedorp;Totaal sociaal-economische categorie;7.6;18.9
2122;Niedorp;Totaal actief;5.4;20.9
2123;Niedorp;Werknemer;4.4;20.3
2124;Niedorp;Zelfstandige;1.0;23.5
2125;Niedorp;Totaal niet-actief;2.2;13.8
2126;Niedorp;Werkloosheids- en bijstandsuitk. ontv.;;
2127;Niedorp;Pensioenontvanger;1.4;14.7
2128;Landsmeer;Totaal sociaal-economische categorie;7.1;20.5
2129;Landsmeer;Totaal actief;4.8;23.0
2130;Landsmeer;Werknemer;4.0;23.1
2131;Landsmeer;Zelfstandige;0.7;22.8
2132;Landsmeer;Totaal niet-actief;2.4;15.5
2133;Landsmeer;Werkloosheids- en bijstandsuitk. ontv.;;
2134;Landsmeer;Pensioenontvanger;1.7;16.6
2135;Langedijk;Totaal sociaal-economische categorie;16.4;19.0
2136;Langedijk;Totaal actief;11.6;21.1
2137;Langedijk;Werknemer;10.0;20.8
2138;Langedijk;Zelfstandige;1.6;23.2
2139;Langedijk;Totaal niet-actief;4.9;14.1
2140;Langedijk;Werkloosheids- en bijstandsuitk. ontv.;0.2;14.9
2141;Langedijk;Pensioenontvanger;3.0;15.5
2142;Laren;Totaal sociaal-economische categorie;7.4;25.8
2143;Laren;Totaal actief;3.9;29.7
2144;Laren;Werknemer;3.1;30.7
2145;Laren;Zelfstandige;0.8;26.3
2146;Laren;Totaal niet-actief;3.5;21.3
2147;Laren;Werkloosheids- en bijstandsuitk. ontv.;;
2148;Laren;Pensioenontvanger;2.9;22.8
2149;Medemblik;Totaal sociaal-economische categorie;5.4;18.1
2150;Medemblik;Totaal actief;3.6;20.1
2151;Medemblik;Werknemer;3.1;19.1
2152;Medemblik;Zelfstandige;0.5;26.1
2153;Medemblik;Totaal niet-actief;1.8;14.0
2154;Medemblik;Werkloosheids- en bijstandsuitk. ontv.;;
2155;Medemblik;Pensioenontvanger;1.1;14.8
2156;Muiden;Totaal sociaal-economische categorie;4.5;22.5
2157;Muiden;Totaal actief;3.0;24.9
2158;Muiden;Werknemer;2.5;25.3
2159;Muiden;Zelfstandige;0.5;23.0
2160;Muiden;Totaal niet-actief;1.5;17.6
2161;Muiden;Werkloosheids- en bijstandsuitk. ontv.;;
2162;Muiden;Pensioenontvanger;1.1;18.5
2163;Naarden;Totaal sociaal-economische categorie;10.9;26.3
2164;Naarden;Totaal actief;6.8;30.6
2165;Naarden;Werknemer;5.9;30.8
2166;Naarden;Zelfstandige;0.9;28.9
2167;Naarden;Totaal niet-actief;4.2;19.4
2168;Naarden;Werkloosheids- en bijstandsuitk. ontv.;;
2169;Naarden;Pensioenontvanger;3.2;21.5
2170;Obdam;Totaal sociaal-economische categorie;4.5;18.4
2171;Obdam;Totaal actief;3.4;20.1
2172;Obdam;Werknemer;2.9;19.6
2173;Obdam;Zelfstandige;0.5;22.7
2174;Obdam;Totaal niet-actief;1.2;13.4
2175;Obdam;Werkloosheids- en bijstandsuitk. ontv.;;
2176;Obdam;Pensioenontvanger;0.7;14.9
2177;Oostzaan;Totaal sociaal-economische categorie;6.3;20.0
2178;Oostzaan;Totaal actief;4.3;22.5
2179;Oostzaan;Werknemer;3.8;22.1
2180;Oostzaan;Zelfstandige;0.5;25.6
2181;Oostzaan;Totaal niet-actief;2.0;14.6
2182;Oostzaan;Werkloosheids- en bijstandsuitk. ontv.;;
2183;Oostzaan;Pensioenontvanger;1.4;16.0
2184;Opmeer;Totaal sociaal-economische categorie;7.4;18.0
2185;Opmeer;Totaal actief;5.2;19.6
2186;Opmeer;Werknemer;4.3;19.9
2187;Opmeer;Zelfstandige;1.0;18.2
2188;Opmeer;Totaal niet-actief;2.1;14.1
2189;Opmeer;Werkloosheids- en bijstandsuitk. ontv.;;
2190;Opmeer;Pensioenontvanger;1.4;15.0
2191;Ouder-Amstel;Totaal sociaal-economische categorie;9.1;22.5
2192;Ouder-Amstel;Totaal actief;6.1;25.3
2193;Ouder-Amstel;Werknemer;5.2;25.2
2194;Ouder-Amstel;Zelfstandige;0.9;26.5
2195;Ouder-Amstel;Totaal niet-actief;3.0;16.9
2196;Ouder-Amstel;Werkloosheids- en bijstandsuitk. ontv.;;
2197;Ouder-Amstel;Pensioenontvanger;2.1;18.8
2198;Purmerend;Totaal sociaal-economische categorie;51.5;18.2
2199;Purmerend;Totaal actief;34.0;20.1
2200;Purmerend;Werknemer;31.0;20.3
2201;Purmerend;Zelfstandige;3.1;18.6
2202;Purmerend;Totaal niet-actief;17.4;14.3
2203;Purmerend;Werkloosheids- en bijstandsuitk. ontv.;1.4;13.3
2204;Purmerend;Pensioenontvanger;10.3;15.9
2205;Schagen;Totaal sociaal-economische categorie;12.1;18.3
2206;Schagen;Totaal actief;7.6;20.4
2207;Schagen;Werknemer;6.9;20.3
2208;Schagen;Zelfstandige;0.7;21.5
2209;Schagen;Totaal niet-actief;4.5;14.9
2210;Schagen;Werkloosheids- en bijstandsuitk. ontv.;0.3;12.8
2211;Schagen;Pensioenontvanger;3.0;16.2
2212;Texel;Totaal sociaal-economische categorie;9.1;16.8
2213;Texel;Totaal actief;6.1;18.0
2214;Texel;Werknemer;4.3;18.3
2215;Texel;Zelfstandige;1.7;17.4
2216;Texel;Totaal niet-actief;3.0;14.5
2217;Texel;Werkloosheids- en bijstandsuitk. ontv.;;
2218;Texel;Pensioenontvanger;2.1;15.1
2219;Uitgeest;Totaal sociaal-economische categorie;7.8;20.2
2220;Uitgeest;Totaal actief;5.4;22.4
2221;Uitgeest;Werknemer;4.8;22.6
2222;Uitgeest;Zelfstandige;0.6;20.8
2223;Uitgeest;Totaal niet-actief;2.4;15.3
2224;Uitgeest;Werkloosheids- en bijstandsuitk. ontv.;;
2225;Uitgeest;Pensioenontvanger;1.5;17.1
2226;Uithoorn;Totaal sociaal-economische categorie;18.2;21.3
2227;Uithoorn;Totaal actief;12.6;23.5
2228;Uithoorn;Werknemer;11.1;22.9
2229;Uithoorn;Zelfstandige;1.4;28.3
2230;Uithoorn;Totaal niet-actief;5.6;16.5
2231;Uithoorn;Werkloosheids- en bijstandsuitk. ontv.;0.2;14.2
2232;Uithoorn;Pensioenontvanger;4.0;17.9
2233;Velsen;Totaal sociaal-economische categorie;46.2;19.2
2234;Velsen;Totaal actief;28.8;21.5
2235;Velsen;Werknemer;26.0;21.3
2236;Velsen;Zelfstandige;2.8;23.8
2237;Velsen;Totaal niet-actief;17.3;15.3
2238;Velsen;Werkloosheids- en bijstandsuitk. ontv.;1.1;13.5
2239;Velsen;Pensioenontvanger;11.8;16.8
2240;Venhuizen;Totaal sociaal-economische categorie;5.0;19.6
2241;Venhuizen;Totaal actief;3.5;21.4
2242;Venhuizen;Werknemer;2.7;20.8
2243;Venhuizen;Zelfstandige;0.8;23.6
2244;Venhuizen;Totaal niet-actief;1.4;15.2
2245;Venhuizen;Werkloosheids- en bijstandsuitk. ontv.;;
2246;Venhuizen;Pensioenontvanger;1.0;16.5
2247;Weesp;Totaal sociaal-economische categorie;12.7;19.7
2248;Weesp;Totaal actief;8.4;21.9
2249;Weesp;Werknemer;7.4;21.7
2250;Weesp;Zelfstandige;0.9;23.8
2251;Weesp;Totaal niet-actief;4.3;15.4
2252;Weesp;Werkloosheids- en bijstandsuitk. ontv.;0.4;12.4
2253;Weesp;Pensioenontvanger;2.9;17.0
2254;Schermer;Totaal sociaal-economische categorie;3.2;18.8
2255;Schermer;Totaal actief;2.3;20.4
2256;Schermer;Werknemer;1.7;21.1
2257;Schermer;Zelfstandige;0.6;18.2
2258;Schermer;Totaal niet-actief;0.9;14.6
2259;Schermer;Werkloosheids- en bijstandsuitk. ontv.;;
2260;Schermer;Pensioenontvanger;0.6;15.9
2261;Wervershoof;Totaal sociaal-economische categorie;5.5;17.5
2262;Wervershoof;Totaal actief;3.7;19.6
2263;Wervershoof;Werknemer;3.1;19.6
2264;Wervershoof;Zelfstandige;0.6;19.7
2265;Wervershoof;Totaal niet-actief;1.8;13.2
2266;Wervershoof;Werkloosheids- en bijstandsuitk. ontv.;;
2267;Wervershoof;Pensioenontvanger;1.1;14.4
2268;Wieringen;Totaal sociaal-economische categorie;5.7;18.6
2269;Wieringen;Totaal actief;3.6;21.2
2270;Wieringen;Werknemer;2.8;20.2
2271;Wieringen;Zelfstandige;0.8;24.8
2272;Wieringen;Totaal niet-actief;2.1;14.0
2273;Wieringen;Werkloosheids- en bijstandsuitk. ontv.;;
2274;Wieringen;Pensioenontvanger;1.5;14.6
2275;Wieringermeer;Totaal sociaal-economische categorie;8.3;17.5
2276;Wieringermeer;Totaal actief;5.6;19.1
2277;Wieringermeer;Werknemer;4.3;19.6
2278;Wieringermeer;Zelfstandige;1.2;17.1
2279;Wieringermeer;Totaal niet-actief;2.8;14.3
2280;Wieringermeer;Werkloosheids- en bijstandsuitk. ontv.;;
2281;Wieringermeer;Pensioenontvanger;1.8;15.3
2282;Wognum;Totaal sociaal-economische categorie;5.3;18.5
2283;Wognum;Totaal actief;3.5;21.0
2284;Wognum;Werknemer;3.0;20.8
2285;Wognum;Zelfstandige;0.6;22.1
2286;Wognum;Totaal niet-actief;1.7;13.3
2287;Wognum;Werkloosheids- en bijstandsuitk. ontv.;;
2288;Wognum;Pensioenontvanger;1.0;15.0
2289;Zandvoort;Totaal sociaal-economische categorie;11.9;20.3
2290;Zandvoort;Totaal actief;7.2;22.8
2291;Zandvoort;Werknemer;6.0;23.0
2292;Zandvoort;Zelfstandige;1.2;21.7
2293;Zandvoort;Totaal niet-actief;4.8;16.5
2294;Zandvoort;Werkloosheids- en bijstandsuitk. ontv.;0.3;13.1
2295;Zandvoort;Pensioenontvanger;3.2;18.3
2296;Zijpe;Totaal sociaal-economische categorie;7.5;17.7
2297;Zijpe;Totaal actief;5.1;18.9
2298;Zijpe;Werknemer;4.0;19.7
2299;Zijpe;Zelfstandige;1.1;16.1
2300;Zijpe;Totaal niet-actief;2.4;15.0
2301;Zijpe;Werkloosheids- en bijstandsuitk. ontv.;;
2302;Zijpe;Pensioenontvanger;1.6;16.1
2303;Zeevang;Totaal sociaal-economische categorie;4.2;20.3
2304;Zeevang;Totaal actief;3.0;22.4
2305;Zeevang;Werknemer;2.4;22.4
2306;Zeevang;Zelfstandige;0.6;22.0
2307;Zeevang;Totaal niet-actief;1.2;15.1
2308;Zeevang;Werkloosheids- en bijstandsuitk. ontv.;;
2309;Zeevang;Pensioenontvanger;0.8;16.5
2310;Zaanstad;Totaal sociaal-economische categorie;96.4;18.3
2311;Zaanstad;Totaal actief;61.6;20.6
2312;Zaanstad;Werknemer;56.1;20.4
2313;Zaanstad;Zelfstandige;5.5;22.0
2314;Zaanstad;Totaal niet-actief;34.8;14.3
2315;Zaanstad;Werkloosheids- en bijstandsuitk. ontv.;3.0;12.8
2316;Zaanstad;Pensioenontvanger;20.8;15.7
2317;Ter Aar;Totaal sociaal-economische categorie;5.9;19.1
2318;Ter Aar;Totaal actief;4.2;21.1
2319;Ter Aar;Werknemer;3.5;20.8
2320;Ter Aar;Zelfstandige;0.7;22.8
2321;Ter Aar;Totaal niet-actief;1.6;13.7
2322;Ter Aar;Werkloosheids- en bijstandsuitk. ontv.;;
2323;Ter Aar;Pensioenontvanger;1.0;15.2
2324;Alblasserdam;Totaal sociaal-economische categorie;11.7;18.5
2325;Alblasserdam;Totaal actief;7.4;21.1
2326;Alblasserdam;Werknemer;6.8;20.6
2327;Alblasserdam;Zelfstandige;0.6;26.3
2328;Alblasserdam;Totaal niet-actief;4.3;14.0
2329;Alblasserdam;Werkloosheids- en bijstandsuitk. ontv.;0.3;11.8
2330;Alblasserdam;Pensioenontvanger;3.0;15.2
2331;Alkemade;Totaal sociaal-economische categorie;9.6;19.1
2332;Alkemade;Totaal actief;6.8;21.4
2333;Alkemade;Werknemer;5.7;20.5
2334;Alkemade;Zelfstandige;1.1;26.0
2335;Alkemade;Totaal niet-actief;2.8;13.5
2336;Alkemade;Werkloosheids- en bijstandsuitk. ontv.;;
2337;Alkemade;Pensioenontvanger;1.9;14.7
2338;Alphen aan den Rijn;Totaal sociaal-economische categorie;47.5;19.6
2339;Alphen aan den Rijn;Totaal actief;33.7;21.6
2340;Alphen aan den Rijn;Werknemer;30.9;21.5
2341;Alphen aan den Rijn;Zelfstandige;2.7;22.4
2342;Alphen aan den Rijn;Totaal niet-actief;13.8;14.9
2343;Alphen aan den Rijn;Werkloosheids- en bijstandsuitk. ontv.;1.2;13.5
2344;Alphen aan den Rijn;Pensioenontvanger;8.2;17.2
2345;Barendrecht;Totaal sociaal-economische categorie;23.3;20.7
2346;Barendrecht;Totaal actief;17.1;22.7
2347;Barendrecht;Werknemer;15.5;22.2
2348;Barendrecht;Zelfstandige;1.6;27.7
2349;Barendrecht;Totaal niet-actief;6.1;15.3
2350;Barendrecht;Werkloosheids- en bijstandsuitk. ontv.;0.2;15.4
2351;Barendrecht;Pensioenontvanger;4.3;16.9
2352;Bergambacht;Totaal sociaal-economische categorie;5.9;19.6
2353;Bergambacht;Totaal actief;4.0;21.7
2354;Bergambacht;Werknemer;3.5;21.8
2355;Bergambacht;Zelfstandige;0.6;21.0
2356;Bergambacht;Totaal niet-actief;1.8;15.1
2357;Bergambacht;Werkloosheids- en bijstandsuitk. ontv.;;
2358;Bergambacht;Pensioenontvanger;1.4;16.5
2359;Bergschenhoek;Totaal sociaal-economische categorie;9.5;22.3
2360;Bergschenhoek;Totaal actief;7.4;24.4
2361;Bergschenhoek;Werknemer;6.6;24.2
2362;Bergschenhoek;Zelfstandige;0.7;26.5
2363;Bergschenhoek;Totaal niet-actief;2.1;14.9
2364;Bergschenhoek;Werkloosheids- en bijstandsuitk. ontv.;;
2365;Bergschenhoek;Pensioenontvanger;1.4;16.3
2366;Berkel en Rodenrijs;Totaal sociaal-economische categorie;11.2;20.7
2367;Berkel en Rodenrijs;Totaal actief;7.8;23.0
2368;Berkel en Rodenrijs;Werknemer;6.7;22.6
2369;Berkel en Rodenrijs;Zelfstandige;1.1;25.2
2370;Berkel en Rodenrijs;Totaal niet-actief;3.4;15.4
2371;Berkel en Rodenrijs;Werkloosheids- en bijstandsuitk. ontv.;0.2;14.4
2372;Berkel en Rodenrijs;Pensioenontvanger;2.3;17.3
2373;Bleiswijk;Totaal sociaal-economische categorie;6.5;20.8
2374;Bleiswijk;Totaal actief;4.7;22.5
2375;Bleiswijk;Werknemer;4.1;22.8
2376;Bleiswijk;Zelfstandige;0.6;20.6
2377;Bleiswijk;Totaal niet-actief;1.7;15.9
2378;Bleiswijk;Werkloosheids- en bijstandsuitk. ontv.;;
2379;Bleiswijk;Pensioenontvanger;1.2;18.6
2380;Bodegraven;Totaal sociaal-economische categorie;12.5;19.8
2381;Bodegraven;Totaal actief;8.9;22.0
2382;Bodegraven;Werknemer;7.7;21.5
2383;Bodegraven;Zelfstandige;1.2;25.5
2384;Bodegraven;Totaal niet-actief;3.6;14.3
2385;Bodegraven;Werkloosheids- en bijstandsuitk. ontv.;;
2386;Bodegraven;Pensioenontvanger;2.4;16.1
2387;Drechterland;Totaal sociaal-economische categorie;6.7;19.1
2388;Drechterland;Totaal actief;4.8;21.3
2389;Drechterland;Werknemer;4.1;20.4
2390;Drechterland;Zelfstandige;0.7;26.8
2391;Drechterland;Totaal niet-actief;1.9;13.6
2392;Drechterland;Werkloosheids- en bijstandsuitk. ontv.;;
2393;Drechterland;Pensioenontvanger;1.3;14.3
2394;Boskoop;Totaal sociaal-economische categorie;9.9;19.8
2395;Boskoop;Totaal actief;7.1;21.8
2396;Boskoop;Werknemer;5.8;20.9
2397;Boskoop;Zelfstandige;1.3;25.7
2398;Boskoop;Totaal niet-actief;2.7;14.6
2399;Boskoop;Werkloosheids- en bijstandsuitk. ontv.;0.2;13.9
2400;Boskoop;Pensioenontvanger;1.9;16.1
2401;Brielle;Totaal sociaal-economische categorie;10.6;20.6
2402;Brielle;Totaal actief;7.3;22.6
2403;Brielle;Werknemer;6.4;22.8
2404;Brielle;Zelfstandige;1.0;21.2
2405;Brielle;Totaal niet-actief;3.3;16.2
2406;Brielle;Werkloosheids- en bijstandsuitk. ontv.;0.2;14.9
2407;Brielle;Pensioenontvanger;2.4;17.8
2408;Capelle aan den IJssel;Totaal sociaal-economische categorie;44.4;19.7
2409;Capelle aan den IJssel;Totaal actief;29.5;22.2
2410;Capelle aan den IJssel;Werknemer;26.8;22.1
2411;Capelle aan den IJssel;Zelfstandige;2.7;23.1
2412;Capelle aan den IJssel;Totaal niet-actief;14.9;14.9
2413;Capelle aan den IJssel;Werkloosheids- en bijstandsuitk. ontv.;1.7;13.0
2414;Capelle aan den IJssel;Pensioenontvanger;9.8;16.5
2415;Delft;Totaal sociaal-economische categorie;64.1;18.4
2416;Delft;Totaal actief;38.8;21.5
2417;Delft;Werknemer;35.4;21.5
2418;Delft;Zelfstandige;3.4;21.6
2419;Delft;Totaal niet-actief;25.4;13.7
2420;Delft;Werkloosheids- en bijstandsuitk. ontv.;3.3;12.1
2421;Delft;Pensioenontvanger;13.4;16.6
2422;Dirksland;Totaal sociaal-economische categorie;5.2;19.3
2423;Dirksland;Totaal actief;3.6;21.5
2424;Dirksland;Werknemer;3.0;20.9
2425;Dirksland;Zelfstandige;0.6;25.0
2426;Dirksland;Totaal niet-actief;1.6;14.6
2427;Dirksland;Werkloosheids- en bijstandsuitk. ontv.;;
2428;Dirksland;Pensioenontvanger;1.2;15.7
2429;Dordrecht;Totaal sociaal-economische categorie;78.9;18.3
2430;Dordrecht;Totaal actief;49.3;20.9
2431;Dordrecht;Werknemer;44.8;20.7
2432;Dordrecht;Zelfstandige;4.4;23.0
2433;Dordrecht;Totaal niet-actief;29.6;14.0
2434;Dordrecht;Werkloosheids- en bijstandsuitk. ontv.;5.0;11.8
2435;Dordrecht;Pensioenontvanger;17.6;15.7
2436;Goedereede;Totaal sociaal-economische categorie;7.3;19.2
2437;Goedereede;Totaal actief;4.9;21.4
2438;Goedereede;Werknemer;4.0;20.9
2439;Goedereede;Zelfstandige;0.9;24.0
2440;Goedereede;Totaal niet-actief;2.4;14.8
2441;Goedereede;Werkloosheids- en bijstandsuitk. ontv.;;
2442;Goedereede;Pensioenontvanger;1.8;16.0
2443;Gorinchem;Totaal sociaal-economische categorie;23.3;18.5
2444;Gorinchem;Totaal actief;15.4;20.8
2445;Gorinchem;Werknemer;13.9;20.4
2446;Gorinchem;Zelfstandige;1.5;24.6
2447;Gorinchem;Totaal niet-actief;7.9;13.9
2448;Gorinchem;Werkloosheids- en bijstandsuitk. ontv.;0.6;11.2
2449;Gorinchem;Pensioenontvanger;5.2;15.3
2450;Gouda;Totaal sociaal-economische categorie;47.8;19.1
2451;Gouda;Totaal actief;31.6;21.6
2452;Gouda;Werknemer;28.8;21.5
2453;Gouda;Zelfstandige;2.8;22.2
2454;Gouda;Totaal niet-actief;16.1;14.4
2455;Gouda;Werkloosheids- en bijstandsuitk. ontv.;1.8;11.7
2456;Gouda;Pensioenontvanger;10.2;16.0
2457;'s-Gravendeel;Totaal sociaal-economische categorie;6.1;18.7
2458;'s-Gravendeel;Totaal actief;4.3;20.7
2459;'s-Gravendeel;Werknemer;3.8;20.7
2460;'s-Gravendeel;Zelfstandige;0.6;21.1
2461;'s-Gravendeel;Totaal niet-actief;1.7;13.6
2462;'s-Gravendeel;Werkloosheids- en bijstandsuitk. ontv.;;
2463;'s-Gravendeel;Pensioenontvanger;1.3;14.6
2464;'s-Gravenhage;Totaal sociaal-economische categorie;307.3;19.3
2465;'s-Gravenhage;Totaal actief;185.0;21.9
2466;'s-Gravenhage;Werknemer;164.4;22.0
2467;'s-Gravenhage;Zelfstandige;20.4;21.3
2468;'s-Gravenhage;Totaal niet-actief;122.2;15.3
2469;'s-Gravenhage;Werkloosheids- en bijstandsuitk. ontv.;21.9;12.1
2470;'s-Gravenhage;Pensioenontvanger;69.3;17.7
2471;'s-Gravenzande;Totaal sociaal-economische categorie;13.1;19.0
2472;'s-Gravenzande;Totaal actief;9.3;20.9
2473;'s-Gravenzande;Werknemer;7.6;19.8
2474;'s-Gravenzande;Zelfstandige;1.7;25.8
2475;'s-Gravenzande;Totaal niet-actief;3.7;14.1
2476;'s-Gravenzande;Werkloosheids- en bijstandsuitk. ontv.;;
2477;'s-Gravenzande;Pensioenontvanger;2.6;15.6
2478;Hardinxveld-Giessendam;Totaal sociaal-economische categorie;11.1;18.9
2479;Hardinxveld-Giessendam;Totaal actief;7.7;21.1
2480;Hardinxveld-Giessendam;Werknemer;6.9;20.6
2481;Hardinxveld-Giessendam;Zelfstandige;0.7;26.6
2482;Hardinxveld-Giessendam;Totaal niet-actief;3.4;14.0
2483;Hardinxveld-Giessendam;Werkloosheids- en bijstandsuitk. ontv.;;
2484;Hardinxveld-Giessendam;Pensioenontvanger;2.5;15.1
2485;Noorder-Koggenland;Totaal sociaal-economische categorie;7.0;19.5
2486;Noorder-Koggenland;Totaal actief;5.0;21.7
2487;Noorder-Koggenland;Werknemer;3.9;21.3
2488;Noorder-Koggenland;Zelfstandige;1.1;23.2
2489;Noorder-Koggenland;Totaal niet-actief;2.0;14.0
2490;Noorder-Koggenland;Werkloosheids- en bijstandsuitk. ontv.;;
2491;Noorder-Koggenland;Pensioenontvanger;1.3;15.0
2492;Hellevoetsluis;Totaal sociaal-economische categorie;25.8;19.3
2493;Hellevoetsluis;Totaal actief;17.9;21.4
2494;Hellevoetsluis;Werknemer;16.4;21.4
2495;Hellevoetsluis;Zelfstandige;1.5;20.7
2496;Hellevoetsluis;Totaal niet-actief;7.9;14.6
2497;Hellevoetsluis;Werkloosheids- en bijstandsuitk. ontv.;0.9;13.0
2498;Hellevoetsluis;Pensioenontvanger;4.9;16.3
2499;Hendrik-Ido-Ambacht;Totaal sociaal-economische categorie;13.9;20.1
2500;Hendrik-Ido-Ambacht;Totaal actief;9.6;22.2
2501;Hendrik-Ido-Ambacht;Werknemer;8.7;22.0
2502;Hendrik-Ido-Ambacht;Zelfstandige;0.9;24.3
2503;Hendrik-Ido-Ambacht;Totaal niet-actief;4.3;15.3
2504;Hendrik-Ido-Ambacht;Werkloosheids- en bijstandsuitk. ontv.;;
2505;Hendrik-Ido-Ambacht;Pensioenontvanger;3.1;16.8
2506;Stede Broec;Totaal sociaal-economische categorie;14.0;17.8
2507;Stede Broec;Totaal actief;9.6;19.8
2508;Stede Broec;Werknemer;8.5;19.1
2509;Stede Broec;Zelfstandige;1.2;24.8
2510;Stede Broec;Totaal niet-actief;4.4;13.4
2511;Stede Broec;Werkloosheids- en bijstandsuitk. ontv.;0.2;13.6
2512;Stede Broec;Pensioenontvanger;2.5;14.3
2513;Hillegom;Totaal sociaal-economische categorie;14.5;18.7
2514;Hillegom;Totaal actief;9.7;20.7
2515;Hillegom;Werknemer;8.8;20.4
2516;Hillegom;Zelfstandige;1.0;23.9
2517;Hillegom;Totaal niet-actief;4.8;14.6
2518;Hillegom;Werkloosheids- en bijstandsuitk. ontv.;0.2;13.6
2519;Hillegom;Pensioenontvanger;3.3;16.1
2520;Katwijk;Totaal sociaal-economische categorie;26.8;18.0
